energy_ev,total_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.74187094,2.16790878,0.62187070,1.35227597,0.00447550,0.10531723,0.77475186,0.01832445
-5.73586793,2.17233752,0.62528928,1.35623785,0.00450219,0.10326580,0.77478351,0.01842074
-5.72986493,2.17347849,0.62830060,1.35781450,0.00451636,0.10109082,0.77375725,0.01848955
-5.72386193,2.17174903,0.63104591,1.35727678,0.00451922,0.09883097,0.77182172,0.01853394
-5.71785893,2.16757333,0.63365977,1.35490091,0.00451225,0.09652498,0.76913149,0.01855695
-5.71185593,2.16136521,0.63626299,1.35095779,0.00449716,0.09421043,0.76584040,0.01856146
-5.70585293,2.15351290,0.63895662,1.34570376,0.00447586,0.09192264,0.76209539,0.01855013
-5.69984992,2.14436668,0.64181705,1.33937299,0.00445044,0.08969372,0.75803126,0.01852529
-5.69384692,2.13422950,0.64489268,1.33217184,0.00442320,0.08755182,0.75376634,0.01848890
-5.68784392,2.12335081,0.64820206,1.32427508,0.00439659,0.08552057,0.74939942,0.01844253
-5.68184092,2.11192378,0.65173358,1.31582416,0.00437322,0.08361882,0.74500771,0.01838733
-5.67583792,2.10008540,0.65544673,1.30692730,0.00435587,0.08186056,0.74064612,0.01832407
-5.66983492,2.08791950,0.65927471,1.29766117,0.00434743,0.08025498,0.73634753,0.01825314
-5.66383192,2.07546205,0.66312822,1.28807407,0.00435093,0.07880688,0.73212417,0.01817460
-5.65782891,2.06270842,0.66690031,1.27819013,0.00436950,0.07751710,0.72796978,0.01808825
-5.65182591,2.04962200,0.67047179,1.26801443,0.00440633,0.07638318,0.72386247,0.01799366
-5.64582291,2.03614385,0.67371728,1.25753859,0.00446465,0.07540004,0.71976814,0.01789024
-5.63981991,2.02220263,0.67651125,1.24674666,0.00454768,0.07456076,0.71564420,0.01777732
-5.63381691,2.00772481,0.67873414,1.23562112,0.00465856,0.07385744,0.71144346,0.01765418
-5.62781391,1.99264435,0.68027812,1.22414857,0.00480028,0.07328192,0.70711804,0.01752017
-5.62181091,1.97691191,0.68105241,1.21232525,0.00497560,0.07282660,0.70262318,0.01737471
-5.61580790,1.96050315,0.68098793,1.20016198,0.00518695,0.07248510,0.69792075,0.01721737
-5.60980490,1.94342604,0.68004127,1.18768857,0.00543631,0.07225290,0.69298247,0.01704795
-5.60380190,1.92572689,0.67819781,1.17495758,0.00572514,0.07212783,0.68779268,0.01686653
-5.59779890,1.90749520,0.67547400,1.16204725,0.00605421,0.07211045,0.68235065,0.01667347
-5.59179590,1.88886705,0.67191873,1.14906373,0.00642353,0.07220431,0.67667230,0.01646953
-5.58579290,1.87002702,0.66761391,1.13614228,0.00683226,0.07241606,0.67079143,0.01625584
-5.57978989,1.85120871,0.66267414,1.12344768,0.00727861,0.07275540,0.66476031,0.01603397
-5.57378689,1.83269356,0.65724565,1.11117353,0.00775977,0.07323489,0.65864966,0.01580594
-5.56778389,1.81480828,0.65150447,1.09954056,0.00827191,0.07386966,0.65254806,0.01557418
-5.56178089,1.79792064,0.64565394,1.08879394,0.00881018,0.07467693,0.64656075,0.01534158
-5.55577789,1.78243385,0.63992164,1.07919949,0.00936872,0.07567545,0.64080789,0.01511141
-5.54977489,1.76877950,0.63455573,1.07103901,0.00994081,0.07688483,0.63542231,0.01488729
-5.54377189,1.75740935,0.62982090,1.06460465,0.01051894,0.07832484,0.63054679,0.01467312
-5.53776888,1.74878607,0.62599392,1.06019258,0.01109497,0.08001456,0.62633103,0.01447301
-5.53176588,1.74337323,0.62335885,1.05809611,0.01166040,0.08197168,0.62292828,0.01429116
-5.52576288,1.74162478,0.62220213,1.05859844,0.01220655,0.08421169,0.62049181,0.01413177
-5.51975988,1.74397445,0.62280740,1.06196532,0.01272480,0.08674714,0.61917141,0.01399892
-5.51375688,1.75082533,0.62545032,1.06843791,0.01320691,0.08958710,0.61910978,0.01389647
-5.50775388,1.76253996,0.63039343,1.07822605,0.01364526,0.09273658,0.62043925,0.01382790
-5.50175088,1.77943139,0.63788094,1.09150219,0.01403308,0.09619621,0.62327863,0.01379624
-5.49574787,1.80175524,0.64813374,1.10839638,0.01436473,0.09996199,0.62773048,0.01380397
-5.48974487,1.82970323,0.66134455,1.12899220,0.01463588,0.10402527,0.63387875,0.01385293
-5.48374187,1.86339815,0.67767329,1.15332404,0.01484362,0.10837280,0.64178686,0.01394425
-5.47773887,1.90289048,0.69724267,1.18137564,0.01498664,0.11298706,0.65149622,0.01407836
-5.47173587,1.94815640,0.72013419,1.21307996,0.01506521,0.11784654,0.66302523,0.01425489
-5.46573287,1.99909747,0.74638441,1.24832018,0.01508117,0.12292628,0.67636861,0.01447277
-5.45972986,2.05554136,0.77598173,1.28693186,0.01503786,0.12819841,0.69149716,0.01473018
-5.45372686,2.11724383,0.80886365,1.32870593,0.01494001,0.13363268,0.70835772,0.01502468
-5.44772386,2.18389147,0.84491470,1.37339233,0.01479349,0.13919708,0.72687345,0.01535320
-5.44172086,2.25510493,0.88396498,1.42070407,0.01460515,0.14485836,0.74694420,0.01571219
-5.43571786,2.33044267,0.92578967,1.47032137,0.01438253,0.15058253,0.76844703,0.01609766
-5.42971486,2.40940471,0.97010942,1.52189579,0.01413358,0.15633521,0.79123681,0.01650529
-5.42371186,2.49143650,1.01659182,1.57505406,0.01386639,0.16208200,0.81514696,0.01693054
-5.41770885,2.57593276,1.06485416,1.62940147,0.01358894,0.16778866,0.83999024,0.01736871
-5.41170585,2.66224134,1.11446741,1.68452486,0.01330880,0.17342122,0.86555971,0.01781502
-5.40570285,2.74966723,1.16496156,1.73999514,0.01303293,0.17894612,0.89163001,0.01826473
-5.39969985,2.83747687,1.21583241,1.79536945,0.01276750,0.18433013,0.91795884,0.01871310
-5.39369685,2.92490299,1.26654958,1.85019313,0.01251771,0.18954043,0.94428892,0.01915554
-5.38769385,3.01115034,1.31656580,1.90400167,0.01228774,0.19454459,0.97035040,0.01958755
-5.38169085,3.09540234,1.36532723,1.95632293,0.01208064,0.19931062,0.99586388,0.02000481
-5.37568784,3.17682908,1.41228453,2.00667980,0.01189836,0.20380709,1.02054393,0.02040314
-5.36968484,3.25459672,1.45690443,2.05459364,0.01174177,0.20800333,1.04410333,0.02077855
-5.36368184,3.32787830,1.49868134,2.09958853,0.01161073,0.21186972,1.06625774,0.02112722
-5.35767884,3.39586601,1.53714872,2.14119661,0.01150421,0.21537803,1.08673090,0.02144548
-5.35167584,3.45778460,1.57188965,2.17896453,0.01142037,0.21850192,1.10526021,0.02172990
-5.34567284,3.51290582,1.60254627,2.21246079,0.01135676,0.22121737,1.12160237,0.02197720
-5.33966983,3.56056324,1.62882770,2.24128411,0.01131042,0.22350332,1.13553904,0.02218438
-5.33366683,3.60016719,1.65051607,2.26507235,0.01127809,0.22534214,1.14688225,0.02234866
-5.32766383,3.63121902,1.66747045,2.28351175,0.01125632,0.22672017,1.15547927,0.02246757
-5.32166083,3.65332434,1.67962859,2.29634620,0.01124161,0.22762824,1.16121677,0.02253900
-5.31565783,3.66620441,1.68700628,2.30338590,0.01123059,0.22806202,1.16402411,0.02256124
-5.30965483,3.66970545,1.68969463,2.30451521,0.01122010,0.22802235,1.16387552,0.02253303
-5.30365183,3.66380507,1.68785524,2.29969912,0.01120729,0.22751542,1.16079117,0.02245362
-5.29764882,3.64861591,1.68171371,2.28898802,0.01118974,0.22655285,1.15483697,0.02232284
-5.29164582,3.62438598,1.67155178,2.27252051,0.01116547,0.22515168,1.14612326,0.02214115
-5.28564282,3.59149583,1.65769858,2.25052393,0.01113305,0.22333425,1.13480229,0.02190962
-5.27963982,3.55045262,1.64052134,2.22331266,0.01109158,0.22112796,1.12106480,0.02163005
-5.27363682,3.50188136,1.62041616,2.19128401,0.01104069,0.21856503,1.10513574,0.02130490
-5.26763382,3.44651357,1.59779906,2.15491201,0.01098061,0.21568215,1.08726938,0.02093731
-5.26163082,3.38517396,1.57309781,2.11473914,0.01091206,0.21252009,1.06774397,0.02053110
-5.25562781,3.31876545,1.54674479,2.07136633,0.01083627,0.20912334,1.04685630,0.02009071
-5.24962481,3.24825321,1.51917093,2.02544173,0.01075493,0.20553967,1.02491608,0.01962115
-5.24362181,3.17464799,1.49080096,1.97764841,0.01067011,0.20181966,1.00224068,0.01912796
-5.23761881,3.09898948,1.46204982,1.92869162,0.01058424,0.19801627,0.97914994,0.01861705
-5.23161581,3.02232983,1.43332019,1.87928588,0.01049998,0.19418428,0.95596152,0.01809473
-5.22561281,2.94571783,1.40500088,1.83014237,0.01042020,0.19037974,0.93298655,0.01756750
-5.21960980,2.87018393,1.37746591,1.78195694,0.01034785,0.18665933,0.91052574,0.01704200
-5.21360680,2.79672623,1.35107391,1.73539899,0.01028594,0.18307966,0.88886591,0.01652492
-5.20760380,2.72629768,1.32616759,1.69110153,0.01023742,0.17969650,0.86827681,0.01602283
-5.20160080,2.65979429,1.30307310,1.64965243,0.01020512,0.17656388,0.84900832,0.01554215
-5.19559780,2.59804466,1.28209889,1.61158718,0.01019169,0.17373319,0.83128780,0.01508900
-5.18959480,2.54180047,1.26353404,1.57738287,0.01019955,0.17125219,0.81531766,0.01466910
-5.18359180,2.49172819,1.24764590,1.54745366,0.01023081,0.16916401,0.80127311,0.01428772
-5.17758879,2.44840177,1.23467696,1.52214750,0.01028729,0.16750612,0.78929996,0.01394957
-5.17158579,2.41229642,1.22484114,1.50174397,0.01037043,0.16630943,0.77951270,0.01365873
-5.16558279,2.38378337,1.21831946,1.48645326,0.01048132,0.16559735,0.77199257,0.01341862
-5.15957979,2.36312580,1.21525530,1.47641592,0.01062067,0.16538509,0.76678608,0.01323191
-5.15357679,2.35047578,1.21574964,1.47170351,0.01078882,0.16567908,0.76390365,0.01310051
-5.14757379,2.34587251,1.21985626,1.47231975,0.01098575,0.16647657,0.76331880,0.01302552
-5.14157079,2.34924172,1.22757748,1.47820227,0.01121109,0.16776549,0.76496772,0.01300726
-5.13556778,2.36039659,1.23886050,1.48922473,0.01146413,0.16952456,0.76874951,0.01304521
-5.12956478,2.37904005,1.25359486,1.50519937,0.01174383,0.17172364,0.77452700,0.01313807
-5.12356178,2.40476867,1.27161101,1.52587985,0.01204885,0.17432434,0.78212841,0.01328375
-5.11755878,2.43707824,1.29268051,1.55096448,0.01237753,0.17728086,0.79134965,0.01347943
-5.11155578,2.47537100,1.31651785,1.58009978,0.01272791,0.18054110,0.80195759,0.01372156
-5.10555278,2.51896460,1.34278402,1.61288453,0.01309774,0.18404792,0.81369397,0.01400600
-5.09954977,2.56710283,1.37109201,1.64887427,0.01348448,0.18774052,0.82628015,0.01432799
-5.09354677,2.61896789,1.40101405,1.68758634,0.01388525,0.19155605,0.83942259,0.01468232
-5.08754377,2.67369427,1.43209058,1.72850560,0.01429690,0.19543117,0.85281884,0.01506337
-5.08154077,2.73038391,1.46384070,1.77109074,0.01471594,0.19930365,0.86616404,0.01546522
-5.07553777,2.78812243,1.49577385,1.81478128,0.01513860,0.20311395,0.87915775,0.01588178
-5.06953477,2.84599618,1.52740229,1.85900528,0.01556081,0.20680675,0.89151085,0.01630689
-5.06353177,2.90310965,1.55825403,1.90318755,0.01597826,0.21033224,0.90295240,0.01673443
-5.05752876,2.95860282,1.58788566,1.94675838,0.01638639,0.21364731,0.91323619,0.01715847
-5.05152576,3.01166800,1.61589464,1.98916257,0.01678049,0.21671653,0.92214672,0.01757339
-5.04552276,3.06156561,1.64193037,2.02986862,0.01715575,0.21951282,0.92950450,0.01797395
-5.03951976,3.10763842,1.66570378,2.06837774,0.01750732,0.22201786,0.93517031,0.01835548
-5.03351676,3.14932373,1.68699468,2.10423247,0.01783044,0.22422226,0.93904836,0.01871387
-5.02751376,3.18616310,1.70565683,2.13702475,0.01812052,0.22612537,0.94108814,0.01904576
-5.02151076,3.21780913,1.72162011,2.16640293,0.01837323,0.22773481,0.94128484,0.01934852
-5.01550775,3.24402921,1.73488994,2.19207769,0.01858466,0.22906576,0.93967838,0.01962030
-5.00950475,3.26470590,1.74554365,2.21382656,0.01875139,0.23013996,0.93635097,0.01986008
-5.00350175,3.27983413,1.75372423,2.23149691,0.01887061,0.23098453,0.93142330,0.02006761
-4.99749875,3.28951514,1.75963141,2.24500725,0.01894020,0.23163064,0.92504955,0.02024339
-4.99149575,3.29394769,1.76351079,2.25434691,0.01895881,0.23211204,0.91741141,0.02038861
-4.98549275,3.29341670,1.76564123,2.25957408,0.01892594,0.23246358,0.90871129,0.02050506
-4.97948974,3.28828006,1.76632137,2.26081220,0.01884193,0.23271977,0.89916511,0.02059501
-4.97348674,3.27895409,1.76585572,2.25824515,0.01870804,0.23291340,0.88899492,0.02066112
-4.96748374,3.26589820,1.76454108,2.25211106,0.01852639,0.23307427,0.87842165,0.02070627
-4.96148074,3.24959968,1.76265397,2.24269530,0.01829997,0.23322821,0.86765831,0.02073347
-4.95547774,3.23055880,1.76043945,2.23032271,0.01803252,0.23339624,0.85690392,0.02074571
-4.94947474,3.20927515,1.75810200,2.21534934,0.01772854,0.23359400,0.84633837,0.02074586
-4.94347174,3.18623526,1.75579874,2.19815396,0.01739313,0.23383148,0.83611827,0.02073653
-4.93746873,3.16190208,1.75363511,2.17912951,0.01703190,0.23411299,0.82637405,0.02072001
-4.93146573,3.13670620,1.75166318,2.15867460,0.01665083,0.23443731,0.81720820,0.02069821
-4.92546273,3.11103907,1.74988249,2.13718532,0.01625615,0.23479814,0.80869461,0.02067259
-4.91945973,3.08524781,1.74824309,2.11504716,0.01585418,0.23518464,0.80087899,0.02064415
-4.91345673,3.05963166,1.74665061,2.09262746,0.01545121,0.23558212,0.79378003,0.02061343
-4.90745373,3.03443967,1.74497275,2.07026805,0.01505328,0.23597275,0.78739140,0.02058054
-4.90145073,3.00986924,1.74304699,2.04827844,0.01466613,0.23633636,0.78168409,0.02054518
-4.89544772,2.98606543,1.74068872,2.02692933,0.01429500,0.23665118,0.77660911,0.02050667
-4.88944472,2.96312062,1.73769960,2.00644670,0.01394450,0.23689446,0.77210031,0.02046406
-4.88344172,2.94107452,1.73387565,1.98700654,0.01361856,0.23704314,0.76807712,0.02041614
-4.87743872,2.91991429,1.72901465,1.96873031,0.01332027,0.23707430,0.76444722,0.02036152
-4.87143572,2.89957512,1.72292282,1.95168142,0.01305185,0.23696566,0.76110907,0.02029867
-4.86543272,2.87994120,1.71542043,1.93586295,0.01281460,0.23669590,0.75795417,0.02022600
-4.85942971,2.86084748,1.70634651,1.92121675,0.01260885,0.23624499,0.75486935,0.02014187
-4.85342671,2.84208259,1.69556256,1.90762442,0.01243402,0.23559450,0.75173886,0.02004466
-4.84742371,2.82339318,1.68295555,1.89491013,0.01228865,0.23472794,0.74844664,0.01993278
-4.84142071,2.80449014,1.66844031,1.88284565,0.01217044,0.23363116,0.74487868,0.01980471
-4.83541771,2.78505683,1.65196157,1.87115771,0.01207639,0.23229275,0.74092562,0.01965903
-4.82941471,2.76475962,1.63349583,1.85953746,0.01200290,0.23070466,0.73648567,0.01949445
-4.82341171,2.74326063,1.61305330,1.84765222,0.01194595,0.22886280,0.73146784,0.01930982
-4.81740870,2.72023250,1.59067995,1.83515902,0.01190126,0.22676777,0.72579546,0.01910421
-4.81140570,2.69537481,1.56645977,1.82171957,0.01186446,0.22442561,0.71940996,0.01887690
-4.80540270,2.66843150,1.54051715,1.80701626,0.01183130,0.22184865,0.71227462,0.01862747
-4.79939970,2.63920868,1.51301930,1.79076828,0.01179785,0.21905619,0.70437832,0.01835584
-4.79339670,2.60759171,1.48417835,1.77274737,0.01176066,0.21607515,0.69573887,0.01806229
-4.78739370,2.57356070,1.45425302,1.75279231,0.01171692,0.21294055,0.68640577,0.01774758
-4.78139070,2.53720345,1.42354931,1.73082131,0.01166463,0.20969574,0.67646217,0.01741292
-4.77538769,2.49872476,1.39242008,1.70684171,0.01160268,0.20639231,0.66602571,0.01706007
-4.76938469,2.45845125,1.36126290,1.68095622,0.01153095,0.20308965,0.65524810,0.01669134
-4.76338169,2.41683121,1.33051615,1.65336538,0.01145030,0.19985416,0.64431325,0.01630956
-4.75737869,2.37442883,1.30065298,1.62436570,0.01136260,0.19675800,0.63343391,0.01591814
-4.75137569,2.33191282,1.27217307,1.59434363,0.01127064,0.19387750,0.62284681,0.01552097
-4.74537269,2.29003954,1.24559227,1.56376534,0.01117807,0.19129116,0.61280636,0.01512239
-4.73936968,2.24963115,1.22143024,1.53316267,0.01108922,0.18907733,0.60357711,0.01472709
-4.73336668,2.21154955,1.20019637,1.50311580,0.01100894,0.18731171,0.59542525,0.01434002
-4.72736368,2.17666713,1.18237459,1.47423351,0.01094243,0.18606469,0.58860947,0.01396624
-4.72136068,2.14583570,1.16840739,1.44713166,0.01089503,0.18539861,0.58337151,0.01361081
-4.71535768,2.11985488,1.15867999,1.42241104,0.01087194,0.18536522,0.57992695,0.01327864
-4.70935468,2.09944144,1.15350515,1.40063558,0.01087810,0.18600329,0.57845652,0.01297435
-4.70335168,2.08520105,1.15310942,1.38231174,0.01091791,0.18733662,0.57909847,0.01270212
-4.69734867,2.07760377,1.15762165,1.36787023,0.01099507,0.18937244,0.58194229,0.01246559
-4.69134567,2.07696432,1.16706406,1.35765054,0.01111244,0.19210044,0.58702417,0.01226772
-4.68534267,2.08342816,1.18134681,1.35188916,0.01127193,0.19549232,0.59432431,0.01211075
-4.67933967,2.09696382,1.20026599,1.35071171,0.01147438,0.19950212,0.60376640,0.01199610
-4.67333667,2.11736185,1.22350559,1.35412924,0.01171956,0.20406706,0.61521906,0.01192435
-4.66733367,2.14424025,1.25064319,1.36203873,0.01200619,0.20910911,0.62849938,0.01189527
-4.66133067,2.17705597,1.28115935,1.37422744,0.01233194,0.21453714,0.64337832,0.01190781
-4.65532766,2.21512186,1.31445023,1.39038090,0.01269356,0.22024947,0.65958757,0.01196014
-4.64932466,2.25762815,1.34984312,1.41009382,0.01308697,0.22613691,0.67682778,0.01204976
-4.64332166,2.30366730,1.38661398,1.43288351,0.01350744,0.23208591,0.69477757,0.01217357
-4.63731866,2.35226115,1.42400657,1.45820485,0.01394970,0.23798199,0.71310302,0.01232795
-4.63131566,2.40238913,1.46125219,1.48546641,0.01440819,0.24371294,0.73146720,0.01250891
-4.62531266,2.45301646,1.49758947,1.51404692,0.01487717,0.24917205,0.74953939,0.01271216
-4.61930965,2.50312121,1.53228336,1.54331148,0.01535096,0.25426090,0.76700359,0.01293324
-4.61330665,2.55171948,1.56464281,1.57262711,0.01582408,0.25889185,0.78356608,0.01316764
-4.60730365,2.59788799,1.59403659,1.60137734,0.01629144,0.26299008,0.79896192,0.01341090
-4.60130065,2.64078367,1.61990683,1.62897532,0.01674845,0.26649506,0.81296008,0.01365867
-4.59529765,2.67965998,1.64178012,1.65487564,0.01719119,0.26936154,0.82536727,0.01390686
-4.58929465,2.71387984,1.65927591,1.67858449,0.01761651,0.27156004,0.83603058,0.01415166
-4.58329165,2.74292537,1.67211233,1.69966839,0.01802208,0.27307679,0.84483877,0.01438963
-4.57728864,2.76640463,1.68010951,1.71776144,0.01840652,0.27391333,0.85172256,0.01461776
-4.57128564,2.78405543,1.68319040,1.73257112,0.01876937,0.27408562,0.85665402,0.01483354
-4.56528264,2.79574673,1.68137953,1.74388272,0.01911115,0.27362297,0.85964512,0.01503495
-4.55927964,2.80147770,1.67479982,1.75156253,0.01943335,0.27256664,0.86074570,0.01522053
-4.55327664,2.80137469,1.66366765,1.75555949,0.01973836,0.27096838,0.86004104,0.01538940
-4.54727364,2.79568628,1.64828641,1.75590556,0.02002948,0.26888877,0.85764895,0.01554126
-4.54127064,2.78477643,1.62903889,1.75271449,0.02031075,0.26639563,0.85371671,0.01567637
-4.53526763,2.76911577,1.60637831,1.74617892,0.02058691,0.26356237,0.84841775,0.01579557
-4.52926463,2.74927101,1.58081851,1.73656581,0.02086324,0.26046637,0.84194810,0.01590023
-4.52326163,2.72589250,1.55292312,1.72420994,0.02114536,0.25718748,0.83452271,0.01599221
-4.51725863,2.69969987,1.52329399,1.70950558,0.02143912,0.25380653,0.82637161,0.01607379
-4.51125563,2.67146594,1.49255890,1.69289630,0.02175032,0.25040394,0.81773579,0.01614762
-4.50525263,2.64199899,1.46135873,1.67486314,0.02208453,0.24705838,0.80886298,0.01621661
-4.49924962,2.61212374,1.43033428,1.65591128,0.02244685,0.24384562,0.80000324,0.01628385
-4.49324662,2.58266141,1.40011288,1.63655562,0.02284168,0.24083732,0.79140444,0.01635253
-4.48724362,2.55440931,1.37129511,1.61730574,0.02327247,0.23810000,0.78330767,0.01642577
-4.48124062,2.52812072,1.34444196,1.59865068,0.02374156,0.23569408,0.77594269,0.01650658
-4.47523762,2.50448548,1.32006260,1.58104423,0.02424993,0.23367304,0.76952346,0.01659772
-4.46923462,2.48411215,1.29860327,1.56489116,0.02479712,0.23208267,0.76424399,0.01670162
-4.46323162,2.46751236,1.28043750,1.55053517,0.02538108,0.23096043,0.76027441,0.01682027
-4.45722861,2.45508779,1.26585804,1.53824886,0.02599814,0.23033496,0.75775760,0.01695520
-4.45122561,2.44712049,1.25507074,1.52822634,0.02664301,0.23022570,0.75680624,0.01710737
-4.44522261,2.44376672,1.24819067,1.52057862,0.02730887,0.23064266,0.75750060,0.01727719
-4.43921961,2.44505457,1.24524048,1.51533212,0.02798749,0.23158627,0.75988684,0.01746444
-4.43321661,2.45088544,1.24615130,1.51243021,0.02866943,0.23304744,0.76397617,0.01766833
-4.42721361,2.46103911,1.25076598,1.51173773,0.02934429,0.23500765,0.76974454,0.01788747
-4.42121061,2.47518233,1.25884473,1.51304814,0.03000102,0.23743922,0.77713320,0.01811991
-4.41520760,2.49288037,1.27007289,1.51609311,0.03062821,0.24030565,0.78604980,0.01836320
-4.40920460,2.51361104,1.28407070,1.52055388,0.03121454,0.24356215,0.79637019,0.01861443
-4.40320160,2.53678077,1.30040474,1.52607394,0.03174904,0.24715618,0.80794084,0.01887026
-4.39719860,2.56174197,1.31860069,1.53227260,0.03222155,0.25102820,0.82058176,0.01912704
-4.39119560,2.58781123,1.33815705,1.53875862,0.03262300,0.25511250,0.83408997,0.01938086
-4.38519260,2.61428775,1.35855941,1.54514361,0.03294575,0.25933820,0.84824344,0.01962758
-4.37918959,2.64047142,1.37929488,1.55105465,0.03318386,0.26363035,0.86280538,0.01986297
-4.37318659,2.66568027,1.39986623,1.55614565,0.03333329,0.26791122,0.87752892,0.02008274
-4.36718359,2.68926666,1.41980531,1.56010728,0.03339205,0.27210173,0.89216200,0.02028267
-4.36118059,2.71063214,1.43868534,1.56267507,0.03336028,0.27612295,0.90645252,0.02045861
-4.35517759,2.72924041,1.45613176,1.56363567,0.03324026,0.27989775,0.92015342,0.02060665
-4.34917459,2.74462845,1.47183119,1.56283116,0.03303633,0.28335253,0.93302784,0.02072314
-4.34317159,2.75641531,1.48553825,1.56016130,0.03275479,0.28641891,0.94485399,0.02080477
-4.33716858,2.76430874,1.49707999,1.55558404,0.03240369,0.28903541,0.95542971,0.02084869
-4.33116558,2.76810918,1.50635770,1.54911404,0.03199259,0.29114903,0.96457652,0.02085253
-4.32516258,2.76771130,1.51334612,1.54081962,0.03153224,0.29271655,0.97214300,0.02081451
-4.31915958,2.76310284,1.51808985,1.53081823,0.03103430,0.29370572,0.97800738,0.02073344
-4.31315658,2.75436084,1.52069722,1.51927047,0.03051095,0.29409599,0.98207925,0.02060878
-4.30715358,2.74164532,1.52133165,1.50637313,0.02997456,0.29387886,0.98430022,0.02044069
