energy_ev,total_up,As_p_up,As_d_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-5.83791896,1.05296648,0.27817439,0.00000000,0.68675059,0.27870354,0.00629330,0.25324837
-5.83191596,1.04389909,0.28317302,0.00000000,0.69555812,0.27453423,0.00608110,0.24620173
-5.82591296,1.03902916,0.28855495,0.00000000,0.70504397,0.27215873,0.00590996,0.24059367
-5.81990995,1.03854037,0.29431696,0.00000000,0.71517471,0.27167665,0.00578033,0.23649081
-5.81390695,1.04256641,0.30045867,0.00000000,0.72593306,0.27315951,0.00569224,0.23393878
-5.80790395,1.05118274,0.30698074,0.00000000,0.73731475,0.27664752,0.00564535,0.23296019
-5.80190095,1.06439923,0.31388281,0.00000000,0.74932446,0.28214700,0.00563893,0.23355325
-5.79589795,1.08215363,0.32116093,0.00000000,0.76197084,0.28962842,0.00567193,0.23569101
-5.78989495,1.10430628,0.32880473,0.00000000,0.77526058,0.29902524,0.00574305,0.23932123
-5.78389195,1.13063626,0.33679446,0.00000000,0.78919199,0.31023369,0.00585082,0.24436698
-5.77788894,1.16083946,0.34509791,0.00000000,0.80374826,0.32311347,0.00599362,0.25072799
-5.77188594,1.19452897,0.35366760,0.00000000,0.81889099,0.33748961,0.00616984,0.25828270
-5.76588294,1.23123840,0.36243843,0.00000000,0.83455429,0.35315563,0.00637789,0.26689127
-5.75987994,1.27042843,0.37132588,0.00000000,0.85064030,0.36987791,0.00661630,0.27639930
-5.75387694,1.31149693,0.38022517,0.00000000,0.86701625,0.38740146,0.00688382,0.28664245
-5.74787394,1.35379295,0.38901143,0.00000000,0.88351381,0.40545697,0.00717950,0.29745184
-5.74187094,1.39663438,0.39754116,0.00000000,0.89993099,0.42376895,0.00750274,0.30866007
-5.73586793,1.43932906,0.40565480,0.00000000,0.91603670,0.44206499,0.00785340,0.32010784
-5.72986493,1.48119883,0.41318077,0.00000000,0.93157812,0.46008552,0.00823188,0.33165075
-5.72386193,1.52160564,0.41994052,0.00000000,0.94629071,0.47759402,0.00863917,0.34316628
-5.71785893,1.55997869,0.42575471,0.00000000,0.95991038,0.49438706,0.00907695,0.35456038
-5.71185593,1.59584140,0.43045016,0.00000000,0.97218746,0.51030374,0.00954756,0.36577352
-5.70585293,1.62883672,0.43386717,0.00000000,0.98290167,0.52523410,0.01005412,0.37678576
-5.69984992,1.65874952,0.43586708,0.00000000,0.99187722,0.53912590,0.01060042,0.38762052
-5.69384692,1.68552445,0.43633948,0.00000000,0.99899733,0.55198944,0.01119091,0.39834681
-5.68784392,1.70927822,0.43520867,0.00000000,1.00421697,0.56389994,0.01183061,0.40907954
-5.68184092,1.73030510,0.43243919,0.00000000,1.00757322,0.57499733,0.01252494,0.41997786
-5.67583792,1.74907485,0.42803990,0.00000000,1.00919231,0.58548311,0.01327954,0.43124140
-5.66983492,1.76622290,0.42206633,0.00000000,1.00929273,0.59561439,0.01410001,0.44310438
-5.66383192,1.78253252,0.41462131,0.00000000,1.00818404,0.60569526,0.01499168,0.45582779
-5.65782891,1.79890952,0.40585350,0.00000000,1.00626113,0.61606561,0.01595923,0.46968983
-5.65182591,1.81635034,0.39595411,0.00000000,1.00399395,0.62708793,0.01700639,0.48497491
-5.64582291,1.83590463,0.38515169,0.00000000,1.00191310,0.63913258,0.01813563,0.50196177
-5.63981991,1.85863386,0.37370534,0.00000000,1.00059168,0.65256214,0.01934782,0.52091088
-5.63381691,1.88556777,0.36189649,0.00000000,1.00062421,0.66771548,0.02064198,0.54205210
-5.62781391,1.91766032,0.35001975,0.00000000,1.00260348,0.68489231,0.02201504,0.56557266
-5.62181091,1.95574730,0.33837307,0.00000000,1.00709632,0.70433881,0.02346173,0.59160629
-5.61580790,2.00050723,0.32724779,0.00000000,1.01461938,0.72623511,0.02497452,0.62022387
-5.60980490,2.05242731,0.31691878,0.00000000,1.02561593,0.75068492,0.02654365,0.65142592
-5.60380190,2.11177580,0.30763535,0.00000000,1.04043473,0.77770802,0.02815734,0.68513747
-5.59779890,2.17858191,0.29961298,0.00000000,1.05931181,0.80723568,0.02980200,0.72120520
-5.59179590,2.25262401,0.29302646,0.00000000,1.08235602,0.83910932,0.03146260,0.75939728
-5.58579290,2.33342643,0.28800446,0.00000000,1.10953879,0.87308229,0.03312309,0.79940569
-5.57978989,2.42026488,0.28462587,0.00000000,1.14068869,0.90882473,0.03476688,0.84085099
-5.57378689,2.51218014,0.28291779,0.00000000,1.17549082,0.94593116,0.03637736,0.88328934
-5.56778389,2.60799925,0.28285547,0.00000000,1.21349112,0.98393052,0.03793838,0.92622150
-5.56178089,2.70636337,0.28436379,0.00000000,1.25410547,1.02229815,0.03943474,0.96910344
-5.55577789,2.80576112,0.28732054,0.00000000,1.29663314,1.06046920,0.04085257,1.01135824
-5.54977489,2.90456618,0.29156098,0.00000000,1.34027423,1.09785302,0.04217971,1.05238880
-5.54377189,3.00107782,0.29688371,0.00000000,1.38415037,1.13384794,0.04340584,1.09159119
-5.53776888,3.09356305,0.30305747,0.00000000,1.42732814,1.16785599,0.04452266,1.12836794
-5.53176588,3.18029918,0.30982867,0.00000000,1.46884430,1.19929715,0.04552383,1.16214120
-5.52576288,3.25961551,0.31692936,0.00000000,1.50773221,1.22762268,0.04640481,1.19236539
-5.51975988,3.32993329,0.32408538,0.00000000,1.54304841,1.25232733,0.04716270,1.21853893
-5.51375688,3.38980273,0.33102442,0.00000000,1.57389875,1.27296014,0.04779585,1.24021504
-5.50775388,3.43793657,0.33748376,0.00000000,1.59946316,1.28913362,0.04830352,1.25701116
-5.50175088,3.47323927,0.34321752,0.00000000,1.61901835,1.30053134,0.04868553,1.26861703
-5.49574787,3.49483154,0.34800320,0.00000000,1.63195775,1.30691381,0.04894190,1.27480113
-5.48974487,3.50206954,0.35164734,0.00000000,1.63780813,1.30812258,0.04907247,1.27541547
-5.48374187,3.49455870,0.35399027,0.00000000,1.63624240,1.30408274,0.04907678,1.27039860
-5.47773887,3.47216181,0.35490976,0.00000000,1.62708820,1.29480378,0.04895384,1.25977674
-5.47173587,3.43500136,0.35432366,0.00000000,1.61033207,1.28037892,0.04870217,1.24366310
-5.46573287,3.38345628,0.35219132,0.00000000,1.58611911,1.26098293,0.04831986,1.22225536
-5.45972986,3.31815310,0.34851397,0.00000000,1.55474825,1.23686870,0.04780481,1.19583136
-5.45372686,3.23995205,0.34333406,0.00000000,1.51666330,1.20836253,0.04715504,1.16474313
-5.44772386,3.14992828,0.33673348,0.00000000,1.47244019,1.17585827,0.04636900,1.12940948
-5.44172086,3.04934903,0.32883093,0.00000000,1.42277092,1.13981061,0.04544610,1.09030727
-5.43571786,2.93964728,0.31977838,0.00000000,1.36844481,1.10072751,0.04438706,1.04796171
-5.42971486,2.82239261,0.30975681,0.00000000,1.31032788,1.05916201,0.04319434,1.00293602
-5.42371186,2.69926034,0.29897126,0.00000000,1.24934090,1.01570359,0.04187251,0.95582073
-5.41770885,2.57199955,0.28764540,0.00000000,1.18643717,0.97096934,0.04042851,0.90722295
-5.41170585,2.44240112,0.27601571,0.00000000,1.12258053,0.92559497,0.03887178,0.85775613
-5.40570285,2.31226648,0.26432534,0.00000000,1.05872448,0.88022606,0.03721432,0.80803039
-5.39969985,2.18337799,0.25281793,0.00000000,0.99579293,0.83550948,0.03547056,0.75864389
-5.39369685,2.05747140,0.24173137,0.00000000,0.93466308,0.79208533,0.03365716,0.71017534
-5.38769385,1.93621119,0.23129177,0.00000000,0.87615082,0.75057931,0.03179263,0.66317788
-5.38169085,1.82116889,0.22170772,0.00000000,0.82099885,0.71159576,0.02989687,0.61817419
-5.37568784,1.71380467,0.21316493,0.00000000,0.76986755,0.67571125,0.02799067,0.57565305
-5.36968484,1.61545221,0.20582148,0.00000000,0.72332864,0.64346877,0.02609510,0.53606702
-5.36368184,1.52730662,0.19980377,0.00000000,0.68186133,0.61537239,0.02423094,0.49983104
-5.35767884,1.45041514,0.19520327,0.00000000,0.64585076,0.59188245,0.02241807,0.46732183
-5.35167584,1.38567022,0.19207410,0.00000000,0.61558840,0.57341089,0.02067495,0.43887760
-5.34567284,1.33380442,0.19043172,0.00000000,0.59127393,0.56031686,0.01901811,0.41479787
-5.33966983,1.29538678,0.19025253,0.00000000,0.57301834,0.55290232,0.01746181,0.39534303
-5.33366683,1.27082002,0.19147466,0.00000000,0.56084780,0.55140766,0.01601769,0.38073334
-5.32766383,1.26033831,0.19399974,0.00000000,0.55470798,0.55600710,0.01469462,0.37114724
-5.32166083,1.26400520,0.19769578,0.00000000,0.55446853,0.56680407,0.01349862,0.36671873
-5.31565783,1.28171168,0.20240096,0.00000000,0.55992761,0.58382644,0.01243287,0.36753385
-5.30965483,1.31317423,0.20792840,0.00000000,0.57081625,0.60702191,0.01149785,0.37362624
-5.30365183,1.35793316,0.21407158,0.00000000,0.58680251,0.63625354,0.01069153,0.38497218
-5.29764882,1.41535150,0.22061037,0.00000000,0.60749558,0.67129584,0.01000965,0.40148501
-5.29164582,1.48461495,0.22731751,0.00000000,0.63244977,0.71183172,0.00944602,0.42300973
-5.28564282,1.56473344,0.23396520,0.00000000,0.66116869,0.75745059,0.00899291,0.44931788
-5.27963982,1.65454501,0.24033171,0.00000000,0.69310966,0.80764807,0.00864135,0.48010340
-5.27363682,1.75272273,0.24620775,0.00000000,0.72768868,0.86182763,0.00838157,0.51497986
-5.26763382,1.85778517,0.25140235,0.00000000,0.76428611,0.91930458,0.00820326,0.55347965
-5.26163082,1.96811118,0.25574810,0.00000000,0.80225318,0.97931274,0.00809596,0.59505543
-5.25562781,2.08195931,0.25910561,0.00000000,0.84091956,1.04101379,0.00804931,0.63908428
-5.24962481,2.19749210,0.26136696,0.00000000,0.87960207,1.10350973,0.00805329,0.68487482
-5.24362181,2.31280524,0.26245815,0.00000000,0.91761444,1.16585817,0.00809842,0.73167726
-5.23761881,2.42596139,0.26234045,0.00000000,0.95427820,1.22709031,0.00817593,0.77869640
-5.23161581,2.53502805,0.26101063,0.00000000,0.98893454,1.28623141,0.00827782,0.82510744
-5.22561281,2.63811863,0.25850019,0.00000000,1.02095680,1.34232310,0.00839698,0.87007397
-5.21960980,2.73343567,0.25487355,0.00000000,1.04976353,1.39444700,0.00852718,0.91276790
-5.21360680,2.81931500,0.25022544,0.00000000,1.07483160,1.44174888,0.00866305,0.95239043
-5.20760380,2.89426912,0.24467761,0.00000000,1.09570906,1.48346258,0.00880008,0.98819341
-5.20160080,2.95702854,0.23837494,0.00000000,1.11202731,1.51893269,0.00893456,1.01950034
-5.19559780,3.00657930,0.23148124,0.00000000,1.12351212,1.54763528,0.00906346,1.04572595
-5.18959480,3.04219528,0.22417492,0.00000000,1.12999320,1.56919570,0.00918443,1.06639389
-5.18359180,3.06346394,0.21664462,0.00000000,1.13141179,1.58340288,0.00929564,1.08115142
-5.17758879,3.07030428,0.20908504,0.00000000,1.12782606,1.59021927,0.00939574,1.08978084
-5.17158579,3.06297642,0.20169312,0.00000000,1.11941404,1.58978622,0.00948378,1.09220690
-5.16558279,3.04208207,0.19466458,0.00000000,1.10647384,1.58242442,0.00955913,1.08850009
-5.15957979,3.00855595,0.18819104,0.00000000,1.08942118,1.56862939,0.00962146,1.07887553
-5.15357679,2.96364837,0.18245768,0.00000000,1.06878421,1.54906214,0.00967067,1.06368762
-5.14757379,2.90889951,0.17764147,0.00000000,1.04519562,1.52453543,0.00970688,1.04342071
-5.14157079,2.84610643,0.17390990,0.00000000,1.01938239,1.49599605,0.00973044,1.01867609
-5.13556778,2.77728388,0.17142032,0.00000000,0.99215322,1.46450395,0.00974195,0.99015600
-5.12956478,2.70462025,0.17031953,0.00000000,0.96438412,1.43120879,0.00974223,0.95864509
-5.12356178,2.63043018,0.17074376,0.00000000,0.93700227,1.39732483,0.00973243,0.92499033
-5.11755878,2.55710517,0.17281882,0.00000000,0.91096865,1.36410501,0.00971400,0.89007978
-5.11155578,2.48706363,0.17666018,0.00000000,0.88725967,1.33281485,0.00968876,0.85482124
-5.10555278,2.42270164,0.18237307,0.00000000,0.86684813,1.30470701,0.00965892,0.82012113
-5.09954977,2.36634546,0.19005220,0.00000000,0.85068377,1.28099702,0.00962711,0.78686456
-5.09354677,2.32020670,0.19978119,0.00000000,0.83967378,1.26284061,0.00959635,0.75589668
-5.08754377,2.28634080,0.21163156,0.00000000,0.83466335,1.25131300,0.00957003,0.72800599
-5.08154077,2.26660926,0.22566113,0.00000000,0.83641675,1.24739038,0.00955190,0.70390976
-5.07553777,2.26264589,0.24191192,0.00000000,0.84559895,1.25193351,0.00954595,0.68424164
-5.06953477,2.27582728,0.26040760,0.00000000,0.86275821,1.26567365,0.00955633,0.66954166
-5.06353177,2.30724748,0.28115042,0.00000000,0.88830994,1.28920059,0.00958720,0.66024840
-5.05752876,2.35769691,0.30411792,0.00000000,0.92252207,1.32295269,0.00964260,0.65669347
-5.05152576,2.42764574,0.32925945,0.00000000,0.96550248,1.36720904,0.00972629,0.65909796
-5.04552276,2.51723155,0.35649283,0.00000000,1.01718878,1.42208353,0.00984150,0.66757083
-5.03951976,2.62625181,0.38570134,0.00000000,1.07734098,1.48752094,0.00999085,0.68210910
-5.03351676,2.75416123,0.41673121,0.00000000,1.14553752,1.56329517,0.01017609,0.70259970
-5.02751376,2.90007459,0.44939005,0.00000000,1.22117506,1.64900979,0.01039799,0.72882293
-5.02151076,3.06277540,0.48344633,0.00000000,1.30347255,1.74410111,0.01065617,0.76045740
-5.01550775,3.24073078,0.51863012,0.00000000,1.39147971,1.84784419,0.01094905,0.79708650
-5.00950475,3.43211321,0.55463528,0.00000000,1.48409031,1.95936184,0.01127375,0.83820633
-5.00350175,3.63482924,0.59112320,0.00000000,1.58006015,2.07763717,0.01162611,0.88323521
-4.99749875,3.84655524,0.62772805,0.00000000,1.67802972,2.20152955,0.01200074,0.93152449
-4.99149575,4.06478019,0.66406353,0.00000000,1.77655097,2.32979431,0.01239112,0.98237092
-4.98549275,4.28685496,0.69973088,0.00000000,1.87411794,2.46110593,0.01278972,1.03503023
-4.97948974,4.51004712,0.73432797,0.00000000,1.96920020,2.59408448,0.01318826,1.08873194
-4.97348674,4.73160039,0.76745923,0.00000000,2.06027835,2.72732485,0.01357791,1.14269506
-4.96748374,4.94879700,0.79874584,0.00000000,2.14588040,2.85942810,0.01394958,1.19614440
-4.96148074,5.15902126,0.82783599,0.00000000,2.22461789,2.98903405,0.01429421,1.24832718
-4.95547774,5.35982229,0.85441464,0.00000000,2.29522048,3.11485409,0.01460307,1.29852944
-4.94947474,5.54897381,0.87821248,0.00000000,2.35656781,3.23570314,0.01486808,1.34609178
-4.94347174,5.72452872,0.89901357,0.00000000,2.40771748,3.35052941,0.01508206,1.39042398
-4.93746873,5.88486632,0.91666138,0.00000000,2.44792814,3.45844093,0.01523899,1.43101790
-4.93146573,6.02873040,0.93106299,0.00000000,2.47667687,3.55872756,0.01533422,1.46745828
-4.92546273,6.15525646,0.94219119,0.00000000,2.49367022,3.65087759,0.01536460,1.49943104
-4.91945973,6.26398679,0.95008443,0.00000000,2.49884854,3.73458798,0.01532861,1.52672854
-4.91345673,6.35487286,0.95484466,0.00000000,2.49238365,3.80976781,0.01522635,1.54925183
-4.90745373,6.42826466,0.95663302,0.00000000,2.47466984,3.87653457,0.01505952,1.56700963
-4.90145073,6.48488738,0.95566377,0.00000000,2.44630888,3.93520335,0.01483133,1.58011401
-4.89544772,6.52580645,0.95219661,0.00000000,2.40808947,3.98626936,0.01454635,1.58877305
-4.88944472,6.55238228,0.94652774,0.00000000,2.36096227,4.03038443,0.01421033,1.59328069
-4.88344172,6.56621671,0.93898013,0.00000000,2.30601129,4.06832853,0.01382990,1.59400418
-4.87743872,6.56909338,0.92989335,0.00000000,2.24442298,4.10097755,0.01341241,1.59136966
-4.87143572,6.56291468,0.91961341,0.00000000,2.17745396,4.12926878,0.01296558,1.58584647
-4.86543272,6.54963784,0.90848305,0.00000000,2.10639875,4.15416576,0.01249727,1.57793078
-4.85942971,6.53121296,0.89683281,0.00000000,2.03255842,4.17662387,0.01201521,1.56812926
-4.85342671,6.50952537,0.88497327,0.00000000,1.95721126,4.19755846,0.01152681,1.55694345
-4.84742371,6.48634478,0.87318869,0.00000000,1.88158621,4.21781673,0.01103889,1.54485526
-4.84142071,6.46328280,0.86173220,0.00000000,1.80683976,4.23815463,0.01055761,1.53231437
-4.83541771,6.44176041,0.85082268,0.00000000,1.73403681,4.25921953,0.01008828,1.51972770
-4.82941471,6.42298605,0.84064336,0.00000000,1.66413567,4.28153936,0.00963536,1.50745140
-4.82341171,6.40794459,0.83134201,0.00000000,1.59797741,4.30551822,0.00920239,1.49578533
-4.81740870,6.39739673,0.82303262,0.00000000,1.53627931,4.33143832,0.00879204,1.48497026
-4.81140570,6.39188792,0.81579823,0.00000000,1.47963220,4.35946767,0.00840613,1.47518742
-4.80540270,6.39176546,0.80969489,0.00000000,1.42850135,4.38967258,0.00804573,1.46656031
-4.79939970,6.39720185,0.80475614,0.00000000,1.38323027,4.42203397,0.00771126,1.45915835
-4.79339670,6.40822262,0.80099798,0.00000000,1.34404701,4.45646598,0.00740258,1.45300198
-4.78739370,6.42473623,0.79842379,0.00000000,1.31107227,4.49283572,0.00711910,1.44806869
-4.78139070,6.44656432,0.79702905,0.00000000,1.28432888,4.53098277,0.00685991,1.44429959
-4.77538769,6.47347017,0.79680565,0.00000000,1.26375201,4.57073705,0.00662385,1.44160605
-4.76938469,6.50518390,0.79774546,0.00000000,1.24919978,4.61193419,0.00640960,1.43987590
-4.76338169,6.54142324,0.79984313,0.00000000,1.24046383,4.65442756,0.00621575,1.43897917
-4.75737869,6.58190899,0.80309807,0.00000000,1.23727973,4.69809631,0.00604083,1.43877276
-4.75137569,6.62637495,0.80751553,0.00000000,1.23933690,4.74284945,0.00588337,1.43910431
-4.74537269,6.67457240,0.81310690,0.00000000,1.24628811,4.78862576,0.00574189,1.43981494
-4.73936968,6.72626955,0.81988923,0.00000000,1.25775840,4.83539017,0.00561491,1.44074116
-4.73336668,6.78124684,0.82788424,0.00000000,1.27335364,4.88312687,0.00550095,1.44171597
-4.72736368,6.83928902,0.83711672,0.00000000,1.29266848,4.93183008,0.00539851,1.44256947
-4.72136068,6.90017508,0.84761268,0.00000000,1.31529399,4.98149309,0.00530609,1.44312911
-4.71535768,6.96366713,0.85939719,0.00000000,1.34082481,5.03209647,0.00522216,1.44321996
-4.70935468,7.02949921,0.87249207,0.00000000,1.36886578,5.08359621,0.00514514,1.44266518
-4.70335168,7.09736692,0.88691353,0.00000000,1.39903798,5.13591231,0.00507347,1.44128691
-4.69734867,7.16691827,0.90266965,0.00000000,1.43098392,5.18891858,0.00500554,1.43890768
-4.69134567,7.23774650,0.91975786,0.00000000,1.46437179,5.24243389,0.00493979,1.43535255
-4.68534267,7.30938467,0.93816238,0.00000000,1.49889847,5.29621516,0.00487469,1.43045185
-4.67933967,7.38130229,0.95785149,0.00000000,1.53429101,5.34995238,0.00480876,1.42404461
-4.67333667,7.45290377,0.97877479,0.00000000,1.57030660,5.40326547,0.00474066,1.41598236
-4.66733367,7.52352843,1.00086041,0.00000000,1.60673062,5.45570321,0.00466917,1.40613333
-4.66133067,7.59245188,1.02401221,0.00000000,1.64337299,5.50674405,0.00459324,1.39438673
-4.65532766,7.65888864,1.04810706,0.00000000,1.68006274,5.55579872,0.00451201,1.38065679
-4.64932466,7.72199586,1.07299241,0.00000000,1.71664109,5.60221478,0.00442483,1.36488648
-4.64332166,7.78087808,1.09848427,0.00000000,1.75295330,5.64528289,0.00433129,1.34705056
-4.63731866,7.83459332,1.12436581,0.00000000,1.78883986,5.68424504,0.00423118,1.32715770
-4.63131566,7.88216066,1.15038688,0.00000000,1.82412741,5.71830456,0.00412453,1.30525165
-4.62531266,7.92256961,1.17626460,0.00000000,1.85862017,5.74663823,0.00401158,1.28141120
-4.61930965,7.95479172,1.20168533,0.00000000,1.89209241,5.76841036,0.00389275,1.25574895
-4.61330665,7.97779474,1.22630805,0.00000000,1.92428277,5.78278892,0.00376863,1.22840884
-4.60730365,7.99055963,1.24976948,0.00000000,1.95489075,5.78896363,0.00363996,1.19956258
-4.60130065,7.99210065,1.27169077,0.00000000,1.98357616,5.78616602,0.00350763,1.16940508
-4.59529765,7.98148855,1.29168587,0.00000000,2.00996168,5.77369098,0.00337259,1.13814899
-4.58929465,7.95787657,1.30937126,0.00000000,2.03363879,5.75091966,0.00323591,1.10601882
-4.58329165,7.92052912,1.32437710,0.00000000,2.05417707,5.71734320,0.00309872,1.07324465
-4.57728864,7.86885240,1.33635907,0.00000000,2.07113664,5.67258662,0.00296224,1.04005586
-4.57128564,7.80242607,1.34501091,0.00000000,2.08408346,5.61643240,0.00282774,1.00667527
-4.56528264,7.72103536,1.35007689,0.00000000,2.09260680,5.54884280,0.00269659,0.97331377
-4.55927964,7.62470198,1.35136386,0.00000000,2.09633827,5.46998028,0.00257026,0.94016587
-4.55327664,7.51371318,1.34875240,0.00000000,2.09497160,5.38022519,0.00245032,0.90740635
-4.54727364,7.38864710,1.34220646,0.00000000,2.08828228,5.28018982,0.00233852,0.87518812
-4.54127064,7.25039358,1.33178115,0.00000000,2.07614606,5.17072820,0.00223675,0.84364139
-4.53526763,7.10016888,1.31762823,0.00000000,2.05855562,5.05294078,0.00214712,0.81287427
-4.52926463,6.93952318,1.29999902,0.00000000,2.03563436,4.92817343,0.00207194,0.78297451
-4.52326163,6.77033986,1.27924434,0.00000000,2.00764669,4.79801023,0.00201381,0.75401242
-4.51725863,6.59482565,1.25581167,0.00000000,1.97500416,4.66425963,0.00197554,0.72604473
-4.51125563,6.41549096,1.23023905,0.00000000,1.93826701,4.52893369,0.00196023,0.69911893
-4.50525263,6.23511986,1.20314621,0.00000000,1.89814069,4.39422032,0.00197124,0.67327804
-4.49924962,6.05672978,1.17522274,0.00000000,1.85546739,4.26244857,0.00201212,0.64856526
-4.49324662,5.88352085,1.14721370,0.00000000,1.81121248,4.13604733,0.00208667,0.62502818
-4.48724362,5.71881539,1.11990298,0.00000000,1.76644610,4.01749775,0.00219878,0.60272234
-4.48124062,5.56598854,1.09409469,0.00000000,1.72232023,3.90928017,0.00235243,0.58171374
-4.47523762,5.42839101,1.07059312,0.00000000,1.68004187,3.81381662,0.00255156,0.56208007
-4.46923462,5.30926555,1.05018166,0.00000000,1.64084277,3.73340973,0.00279995,0.54391063
-4.46323162,5.21165916,1.03360128,0.00000000,1.60594671,3.67017976,0.00310113,0.52730467
-4.45722861,5.13833315,1.02152908,0.00000000,1.57653494,3.62600122,0.00345820,0.51236844
-4.45122561,5.09167373,1.01455746,0.00000000,1.55371104,3.60244083,0.00387371,0.49921079
-4.44522261,5.07360576,1.01317459,0.00000000,1.53846594,3.60069890,0.00434943,0.48793774
-4.43921961,5.08551285,1.01774671,0.00000000,1.53164440,3.62155607,0.00488629,0.47864618
-4.43321661,5.12816671,1.02850280,0.00000000,1.53391380,3.66532763,0.00548414,0.47141703
-4.42721361,5.20166878,1.04552228,0.00000000,1.54573662,3.73182729,0.00614163,0.46630831
-4.42121061,5.30540718,1.06872621,0.00000000,1.56734730,3.82034250,0.00685610,0.46334847
-4.41520760,5.43803132,1.09787237,0.00000000,1.59873474,3.92962298,0.00762347,0.46253036
-4.40920460,5.59744658,1.13255474,0.00000000,1.63963115,4.05788376,0.00843820,0.46380622
-4.40320160,5.78083044,1.17220747,0.00000000,1.68950790,4.20282381,0.00929323,0.46708401
-4.39719860,5.98467124,1.21611356,0.00000000,1.74757906,4.36166064,0.01018006,0.47222540
-4.39119560,6.20482949,1.26341829,0.00000000,1.81281269,4.53118093,0.01108880,0.47904552
-4.38519260,6.43662115,1.31314711,0.00000000,1.88395010,4.70780634,0.01200831,0.48731467
-4.37918959,6.67492131,1.36422772,0.00000000,1.95953275,4.88767327,0.01292641,0.49676184
-4.37318659,6.91428567,1.41551578,0.00000000,2.03793623,5.06672461,0.01383009,0.50708025
-4.36718359,7.14908664,1.46582369,0.00000000,2.11741052,5.24081096,0.01470581,0.51793437
-4.36118059,7.37365995,1.51395151,0.00000000,2.19612544,5.40579825,0.01553984,0.52896852
-4.35517759,7.58245702,1.55871900,0.00000000,2.27221992,5.55767840,0.01631857,0.53981648
-4.34917459,7.77019818,1.59899805,0.00000000,2.34385340,5.69267926,0.01702891,0.55011182
-4.34317159,7.93202123,1.63374404,0.00000000,2.40925787,5.80737012,0.01765864,0.55949865
-4.33716858,8.06362016,1.66202529,0.00000000,2.46678850,5.89875889,0.01819676,0.56764207
-4.33116558,8.16136893,1.68304943,0.00000000,2.51497118,5.96437758,0.01863383,0.57423826
-4.32516258,8.22242581,1.69618585,0.00000000,2.55254517,6.00235283,0.01896224,0.57902350
-4.31915958,8.24481423,1.70098320,0.00000000,2.57849930,6.01145900,0.01917649,0.58178188
-4.31315658,8.22747743,1.69718154,0.00000000,2.59210030,5.99115179,0.01927329,0.58235141
-4.30715358,8.17030474,1.68471846,0.00000000,2.59291223,5.94158131,0.01925175,0.58062825
