energy_ev,total_up,B_p_up,B_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-5.34567284,1.83455508,0.37147982,0.00000000,0.57588696,0.62569365,0.05836515,0.51288087
-5.33966983,1.82037582,0.36571360,0.00000000,0.56865547,0.61381469,0.05841782,0.51170166
-5.33366683,1.80202156,0.35990702,0.00000000,0.56140122,0.60202197,0.05832945,0.50850859
-5.32766383,1.77937350,0.35397564,0.00000000,0.55409357,0.59013490,0.05810673,0.50333045
-5.32166083,1.75242134,0.34785556,0.00000000,0.54672445,0.57801166,0.05775923,0.49622826
-5.31565783,1.72126540,0.34150486,0.00000000,0.53930994,0.56555201,0.05729913,0.48729497
-5.30965483,1.68611485,0.33490400,0.00000000,0.53189020,0.55269821,0.05674100,0.47665427
-5.30365183,1.64728202,0.32805498,0.00000000,0.52452784,0.53943391,0.05610135,0.46445876
-5.29764882,1.60517305,0.32097961,0.00000000,0.51730476,0.52578142,0.05539812,0.45088735
-5.29164582,1.56027527,0.31371674,0.00000000,0.51031775,0.51179734,0.05465008,0.43614195
-5.28564282,1.51314168,0.30631885,0.00000000,0.50367285,0.49756694,0.05387616,0.42044361
-5.27963982,1.46437320,0.29884802,0.00000000,0.49747898,0.48319758,0.05309470,0.40402801
-5.27363682,1.41459938,0.29137157,0.00000000,0.49184107,0.46881147,0.05232279,0.38714067
-5.26763382,1.36445830,0.28395751,0.00000000,0.48685305,0.45453809,0.05157544,0.37003182
-5.26163082,1.31457643,0.27667016,0.00000000,0.48259119,0.44050674,0.05086505,0.35295110
-5.25562781,1.26554936,0.26956603,0.00000000,0.47910801,0.42683946,0.05020076,0.33614233
-5.24962481,1.21792416,0.26269028,0.00000000,0.47642733,0.41364464,0.04958801,0.31983849
-5.24362181,1.17218397,0.25607384,0.00000000,0.47454060,0.40101171,0.04902833,0.30425696
-5.23761881,1.12873570,0.24973144,0.00000000,0.47340478,0.38900704,0.04851915,0.28959533
-5.23161581,1.08790100,0.24366056,0.00000000,0.47294206,0.37767125,0.04805392,0.27602773
-5.22561281,1.04991105,0.23784144,0.00000000,0.47304125,0.36701802,0.04762235,0.26370200
-5.21960980,1.01490519,0.23223801,0.00000000,0.47356106,0.35703446,0.04721092,0.25273753
-5.21360680,0.98293324,0.22679987,0.00000000,0.47433494,0.34768283,0.04680344,0.24322396
-5.20760380,0.95396146,0.22146495,0.00000000,0.47517727,0.33890369,0.04638184,0.23522076
-5.20160080,0.92788146,0.21616302,0.00000000,0.47589069,0.33062010,0.04592703,0.22875755
-5.19559780,0.90452172,0.21081943,0.00000000,0.47627406,0.32274265,0.04541983,0.22383525
-5.18959480,0.88366092,0.20535935,0.00000000,0.47613077,0.31517506,0.04484186,0.22042778
-5.18359180,0.86504235,0.19971175,0.00000000,0.47527678,0.30782003,0.04417650,0.21848453
-5.17758879,0.84838877,0.19381342,0.00000000,0.47354824,0.30058503,0.04340968,0.21793315
-5.17158579,0.83341687,0.18761234,0.00000000,0.47080805,0.29338768,0.04253055,0.21868277
-5.16558279,0.81985084,0.18107062,0.00000000,0.46695126,0.28616057,0.04153207,0.22062755
-5.15957979,0.80743437,0.17416656,0.00000000,0.46190894,0.27885518,0.04041133,0.22365025
-5.15357679,0.79594088,0.16689594,0.00000000,0.45565054,0.27144495,0.03916972,0.22762602
-5.14757379,0.78518146,0.15927247,0.00000000,0.44818447,0.26392717,0.03781293,0.23242604
-5.14157079,0.77501068,0.15132729,0.00000000,0.43955720,0.25632384,0.03635067,0.23792115
-5.13556778,0.76533006,0.14310771,0.00000000,0.42985083,0.24868153,0.03479636,0.24398529
-5.12956478,0.75608939,0.13467532,0.00000000,0.41917942,0.24107021,0.03316651,0.25049873
-5.12356178,0.74728618,0.12610341,0.00000000,0.40768433,0.23358121,0.03148012,0.25735099
-5.11755878,0.73896337,0.11747408,0.00000000,0.39552881,0.22632460,0.02975795,0.26444343
-5.11155578,0.73120561,0.10887509,0.00000000,0.38289223,0.21942585,0.02802178,0.27169153
-5.10555278,0.72413449,0.10039658,0.00000000,0.36996405,0.21302219,0.02629362,0.27902656
-5.09954977,0.71790282,0.09212797,0.00000000,0.35693808,0.20725867,0.02459504,0.28639689
-5.09354677,0.71268825,0.08415502,0.00000000,0.34400686,0.20228404,0.02294647,0.29376864
-5.08754377,0.70868643,0.07655719,0.00000000,0.33135674,0.19824660,0.02136667,0.30112575
-5.08154077,0.70610371,0.06940550,0.00000000,0.31916340,0.19529004,0.01987228,0.30846933
-5.07553777,0.70514956,0.06276080,0.00000000,0.30758812,0.19354932,0.01847746,0.31581631
-5.06953477,0.70602865,0.05667252,0.00000000,0.29677469,0.19314669,0.01719367,0.32319742
-5.06353177,0.70893281,0.05117790,0.00000000,0.28684698,0.19418774,0.01602953,0.33065444
-5.05752876,0.71403269,0.04630173,0.00000000,0.27790706,0.19675771,0.01499085,0.33823673
-5.05152576,0.72146941,0.04205640,0.00000000,0.27003390,0.20091792,0.01408067,0.34599733
-5.04552276,0.73134632,0.03844234,0.00000000,0.26328247,0.20670252,0.01329941,0.35398856
-5.03951976,0.74372104,0.03544878,0.00000000,0.25768327,0.21411550,0.01264507,0.36225733
-5.03351676,0.75859812,0.03305463,0.00000000,0.25324218,0.22312830,0.01211347,0.37084055
-5.02751376,0.77592271,0.03122961,0.00000000,0.24994072,0.23367794,0.01169852,0.37976062
-5.02151076,0.79557561,0.02993544,0.00000000,0.24773652,0.24566593,0.01139252,0.38902144
-5.01550775,0.81737024,0.02912707,0.00000000,0.24656428,0.25895814,0.01118643,0.39860522
-5.00950475,0.84105182,0.02875398,0.00000000,0.24633710,0.27338572,0.01107015,0.40847019
-5.00350175,0.86629936,0.02876142,0.00000000,0.24694820,0.28874733,0.01103283,0.41854966
-4.99749875,0.89273061,0.02909174,0.00000000,0.24827331,0.30481260,0.01106312,0.42875243
-4.99149575,0.91991016,0.02968552,0.00000000,0.25017342,0.32132696,0.01114949,0.43896478
-4.98549275,0.94736083,0.03048285,0.00000000,0.25249820,0.33801792,0.01128043,0.44905397
-4.97948974,0.97457808,0.03142446,0.00000000,0.25508996,0.35460239,0.01144475,0.45887334
-4.97348674,1.00104698,0.03245280,0.00000000,0.25778796,0.37079521,0.01163183,0.46826868
-4.96748374,1.02626137,0.03351312,0.00000000,0.26043324,0.38631829,0.01183183,0.47708570
-4.96148074,1.04974412,0.03455445,0.00000000,0.26287355,0.40091018,0.01203596,0.48517826
-4.95547774,1.07106780,0.03553051,0.00000000,0.26496835,0.41433566,0.01223662,0.49241688
-4.94947474,1.08987453,0.03640046,0.00000000,0.26659362,0.42639475,0.01242762,0.49869704
-4.94347174,1.10589387,0.03712964,0.00000000,0.26764623,0.43693082,0.01260434,0.50394682
-4.93746873,1.11895778,0.03769002,0.00000000,0.26804770,0.44583720,0.01276375,0.50813322
-4.93146573,1.12901140,0.03806060,0.00000000,0.26774708,0.45306194,0.01290453,0.51126691
-4.92546273,1.13611895,0.03822755,0.00000000,0.26672272,0.45861040,0.01302701,0.51340476
-4.91945973,1.14046403,0.03818418,0.00000000,0.26498289,0.46254531,0.01313310,0.51465000
-4.91345673,1.14234397,0.03793071,0.00000000,0.26256510,0.46498429,0.01322615,0.51514977
-4.90745373,1.14215820,0.03747382,0.00000000,0.25953409,0.46609474,0.01331070,0.51509007
-4.90145073,1.14039095,0.03682600,0.00000000,0.25597859,0.46608634,0.01339227,0.51468818
-4.89544772,1.13758896,0.03600481,0.00000000,0.25200699,0.46520139,0.01347695,0.51418290
-4.88944472,1.13433518,0.03503191,0.00000000,0.24774199,0.46370349,0.01357109,0.51382300
-4.88344172,1.13121972,0.03393205,0.00000000,0.24331469,0.46186503,0.01368090,0.51385445
-4.87743872,1.12880953,0.03273197,0.00000000,0.23885824,0.45995413,0.01381201,0.51450713
-4.87143572,1.12761837,0.03145933,0.00000000,0.23450152,0.45822169,0.01396914,0.51598174
-4.86543272,1.12807880,0.03014165,0.00000000,0.23036305,0.45688934,0.01415571,0.51843751
-4.85942971,1.13051772,0.02880533,0.00000000,0.22654564,0.45613867,0.01437352,0.52198171
-4.85342671,1.13513683,0.02747481,0.00000000,0.22313192,0.45610268,0.01462258,0.52666139
-4.84742371,1.14199929,0.02617186,0.00000000,0.22018106,0.45685959,0.01490090,0.53245787
-4.84142071,1.15102334,0.02491509,0.00000000,0.21772692,0.45842951,0.01520450,0.53928463
-4.83541771,1.16198346,0.02371960,0.00000000,0.21577770,0.46077424,0.01552741,0.54698847
-4.82941471,1.17451903,0.02259688,0.00000000,0.21431709,0.46379999,0.01586187,0.55535427
-4.82341171,1.18815017,0.02155489,0.00000000,0.21330695,0.46736311,0.01619854,0.56411298
-4.81740870,1.20230015,0.02059834,0.00000000,0.21269132,0.47127835,0.01652688,0.57295263
-4.81140570,1.21632295,0.01972913,0.00000000,0.21240156,0.47532931,0.01683556,0.58153175
-4.80540270,1.22953496,0.01894694,0.00000000,0.21236242,0.47928055,0.01711292,0.58949455
-4.79939970,1.24124881,0.01824992,0.00000000,0.21249859,0.48289056,0.01734747,0.59648712
-4.79339670,1.25080796,0.01763548,0.00000000,0.21274151,0.48592517,0.01752841,0.60217382
-4.78739370,1.25762001,0.01710113,0.00000000,0.21303603,0.48817047,0.01764613,0.60625305
-4.78139070,1.26118722,0.01664532,0.00000000,0.21334653,0.48944484,0.01769267,0.60847154
-4.77538769,1.26113277,0.01626830,0.00000000,0.21366219,0.48960933,0.01766210,0.60863654
-4.76938469,1.25722149,0.01597289,0.00000000,0.21400126,0.48857614,0.01755086,0.60662526
-4.76338169,1.24937415,0.01576530,0.00000000,0.21441386,0.48631472,0.01735801,0.60239116
-4.75737869,1.23767492,0.01565576,0.00000000,0.21498338,0.48285539,0.01708531,0.59596684
-4.75137569,1.22237171,0.01565919,0.00000000,0.21582632,0.47829048,0.01673734,0.58746348
-4.74537269,1.20386974,0.01579568,0.00000000,0.21709051,0.47277302,0.01632134,0.57706693
-4.73936968,1.18271896,0.01609102,0.00000000,0.21895196,0.46651329,0.01584714,0.56503068
-4.73336668,1.15959609,0.01657697,0.00000000,0.22161030,0.45977354,0.01532688,0.55166634
-4.72736368,1.13528255,0.01729165,0.00000000,0.22528313,0.45286127,0.01477475,0.53733196
-4.72136068,1.11063939,0.01827964,0.00000000,0.23019954,0.44612155,0.01420659,0.52241902
-4.71535768,1.08658073,0.01959214,0.00000000,0.23659310,0.43992882,0.01363958,0.50733853
-4.70935468,1.06404675,0.02128689,0.00000000,0.24469456,0.43467848,0.01309181,0.49250726
-4.70335168,1.04397767,0.02342807,0.00000000,0.25472464,0.43077875,0.01258192,0.47833431
-4.69734867,1.02728950,0.02608594,0.00000000,0.26688722,0.42864303,0.01212870,0.46520892
-4.69134567,1.01485248,0.02933634,0.00000000,0.28136308,0.42868281,0.01175076,0.45348974
-4.68534267,1.00747265,0.03325992,0.00000000,0.29830451,0.43130125,0.01146619,0.44349604
-4.67933967,1.00587673,0.03794112,0.00000000,0.31783092,0.43688734,0.01129227,0.43550088
-4.67333667,1.01070040,0.04346677,0.00000000,0.34002539,0.44581057,0.01124523,0.42972651
-4.66733367,1.02247958,0.04992442,0.00000000,0.36493247,0.45841564,0.01133995,0.42634172
-4.66133067,1.04164434,0.05740018,0.00000000,0.39255680,0.47501720,0.01158978,0.42546114
-4.65532766,1.06851470,0.06597623,0.00000000,0.42286281,0.49589420,0.01200624,0.42714612
-4.64932466,1.10329792,0.07572790,0.00000000,0.45577510,0.52128355,0.01259889,0.43140693
-4.64332166,1.14608635,0.08672041,0.00000000,0.49117940,0.55137306,0.01337497,0.43820593
-4.63731866,1.19685550,0.09900533,0.00000000,0.52892396,0.58629347,0.01433925,0.44746125
-4.63131566,1.25546178,0.11261682,0.00000000,0.56882111,0.62610962,0.01549368,0.45905087
-4.62531266,1.32163983,0.12756785,0.00000000,0.61064895,0.67081104,0.01683718,0.47281653
-4.61930965,1.39499934,0.14384648,0.00000000,0.65415296,0.72030227,0.01836531,0.48856758
-4.61330665,1.47502171,0.16141250,0.00000000,0.69904753,0.77439344,0.02007003,0.50608432
-4.60730365,1.56105702,0.18019457,0.00000000,0.74501751,0.83279174,0.02193952,0.52512101
-4.60130065,1.65232205,0.20008813,0.00000000,0.79171980,0.89509463,0.02395794,0.54540852
-4.59529765,1.74790023,0.22095420,0.00000000,0.83878522,0.96078541,0.02610539,0.56665663
-4.58929465,1.84674445,0.24261950,0.00000000,0.88582082,1.02923219,0.02835793,0.58855634
-4.58329165,1.94768366,0.26487781,0.00000000,0.93241304,1.09969075,0.03068774,0.61078223
-4.57728864,2.04943425,0.28749288,0.00000000,0.97813184,1.17131208,0.03306336,0.63299518
-4.57128564,2.15061674,0.31020282,0.00000000,1.02253609,1.24315491,0.03545021,0.65484572
-4.56528264,2.24977827,0.33272607,0.00000000,1.06518052,1.31420346,0.03781117,0.67597806
-4.55927964,2.34542101,0.35476879,0.00000000,1.10562423,1.38339015,0.04010737,0.69603511
-4.55327664,2.43603594,0.37603340,0.00000000,1.14344070,1.44962297,0.04229909,0.71466440
-4.54727364,2.52014158,0.39622820,0.00000000,1.17822939,1.51181660,0.04434680,0.73152497
-4.54127064,2.59632617,0.41507746,0.00000000,1.20962827,1.56892626,0.04621229,0.74629504
-4.53526763,2.66329196,0.43233171,0.00000000,1.23732724,1.61998296,0.04785983,0.75868033
-4.52926463,2.71989967,0.44777778,0.00000000,1.26108151,1.66412849,0.04925734,0.76842265
-4.52326163,2.76521105,0.46124788,0.00000000,1.28072444,1.70064859,0.05037746,0.77530835
-4.51725863,2.79852738,0.47262754,0.00000000,1.29617906,1.72900255,0.05119857,0.77917639
-4.51125563,2.81942171,0.48186162,0.00000000,1.30746740,1.74884760,0.05170563,0.77992542
-4.50525263,2.82776303,0.48895824,0.00000000,1.31471696,1.76005661,0.05189079,0.77751940
-4.49924962,2.82373048,0.49399024,0.00000000,1.31816350,1.76272801,0.05175382,0.77199165
-4.49324662,2.80781660,0.49709385,0.00000000,1.31814978,1.75718709,0.05130222,0.76344659
-4.48724362,2.78081871,0.49846476,0.00000000,1.31511969,1.74397818,0.05055109,0.75205936
-4.48124062,2.74381849,0.49835140,0.00000000,1.30960778,1.72384792,0.04952272,0.73807279
-4.47523762,2.69815001,0.49704581,0.00000000,1.30222411,1.69772006,0.04824595,0.72179208
-4.46923462,2.64535751,0.49487239,0.00000000,1.29363501,1.66666282,0.04675521,0.70357698
-4.46323162,2.58714441,0.49217502,0.00000000,1.28454015,1.63185015,0.04508950,0.68383201
-4.45722861,2.52531572,0.48930313,0.00000000,1.27564687,1.59451865,0.04329113,0.66299476
-4.45122561,2.46171638,0.48659727,0.00000000,1.26764286,1.55592207,0.04140436,0.64152299
-4.44522261,2.39816805,0.48437505,0.00000000,1.26116826,1.51728555,0.03947411,0.61988085
-4.43921961,2.33640729,0.48291792,0.00000000,1.25678863,1.47976158,0.03754456,0.59852477
-4.43321661,2.27802779,0.48245955,0.00000000,1.25496991,1.44438981,0.03565794,0.57788973
-4.42721361,2.22442905,0.48317637,0.00000000,1.25605683,1.41206242,0.03385334,0.55837624
-4.42121061,2.17677378,0.48518065,0.00000000,1.26025568,1.38349657,0.03216578,0.54033869
-4.41520760,2.13595564,0.48851665,0.00000000,1.26762262,1.35921505,0.03062540,0.52407542
-4.40920460,2.10257849,0.49315969,0.00000000,1.27805796,1.33953576,0.02925690,0.50982091
-4.40320160,2.07694772,0.49901856,0.00000000,1.29130706,1.32457028,0.02807917,0.49774033
-4.39719860,2.05907373,0.50594077,0.00000000,1.30696781,1.31423124,0.02710520,0.48792659
-4.39119560,2.04868680,0.51372057,0.00000000,1.32450440,1.30824778,0.02634209,0.48039996
-4.38519260,2.04526238,0.52210919,0.00000000,1.34326697,1.30618804,0.02579138,0.47511023
-4.37918959,2.04805511,0.53082675,0.00000000,1.36251619,1.30748734,0.02544940,0.47194116
-4.37318659,2.05613967,0.53957525,0.00000000,1.38145162,1.31148017,0.02530785,0.47071711
-4.36718359,2.06845626,0.54805194,0.00000000,1.39924264,1.31743459,0.02535442,0.47121138
-4.36118059,2.08385840,0.55596224,0.00000000,1.41506048,1.32458687,0.02557348,0.47315606
-4.35517759,2.10116068,0.56303184,0.00000000,1.42810984,1.33217485,0.02594675,0.47625274
-4.34917459,2.11918446,0.56901708,0.00000000,1.43765877,1.33946844,0.02645404,0.48018387
-4.34317159,2.13679939,0.57371334,0.00000000,1.44306527,1.34579584,0.02707383,0.48462417
-4.33716858,2.15295917,0.57696099,0.00000000,1.44379974,1.35056451,0.02778394,0.48925170
-4.33116558,2.16673053,0.57864874,0.00000000,1.43946214,1.35327636,0.02856195,0.49375820
-4.32516258,2.17731441,0.57871439,0.00000000,1.42979330,1.35353668,0.02938568,0.49785831
-4.31915958,2.18405922,0.57714297,0.00000000,1.41468020,1.35105703,0.03023352,0.50129743
-4.31315658,2.18646631,0.57396274,0.00000000,1.39415502,1.34565259,0.03108465,0.50385792
-4.30715358,2.18418814,0.56923919,0.00000000,1.36838853,1.33723455,0.03191923,0.50536359
