energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.35267634,5.11784420,0.65327898,1.31089994,0.07339538,0.76489730,0.15676509,1.86238241,0.80644511,0.14070889
-3.34667334,5.34246619,0.68582490,1.39602777,0.07610068,0.78730586,0.16442128,1.95179198,0.82594988,0.14506340
-3.34067034,5.57688808,0.71884107,1.48461971,0.07892647,0.81095526,0.17204042,2.04545614,0.84801111,0.14976450
-3.33466733,5.81823676,0.75190877,1.57581713,0.08178303,0.83543106,0.17955203,2.14248936,0.87221553,0.15472368
-3.32866433,6.06339729,0.78459351,1.66866188,0.08458049,0.86029523,0.18688794,2.24189146,0.89808679,0.15984511
-3.32266133,6.30907929,0.81645355,1.76211405,0.08723113,0.88509754,0.19398339,2.34256557,0.92509822,0.16502797
-3.31665833,6.55188695,0.84704875,1.85507209,0.08965154,0.90938692,0.20077779,2.44333824,0.95268677,0.17016881
-3.31065533,6.78839036,0.87594962,1.94639477,0.09176480,0.93272233,0.20721526,2.54298109,0.98026773,0.17516402
-3.30465233,7.01519581,0.90274615,2.03492408,0.09350237,0.95468293,0.21324481,2.64023329,1.00724970,0.17991222
-3.29864932,7.22901306,0.92705628,2.11950869,0.09480581,0.97487709,0.21882023,2.73382434,1.03304936,0.18431651
-3.29264632,7.42671800,0.94853373,2.19902708,0.09562816,0.99295007,0.22389978,2.82249675,1.05710552,0.18828656
-3.28664332,7.60540932,0.96687497,2.27240992,0.09593496,1.00859020,0.22844569,2.90502820,1.07889221,0.19174045
-3.28064032,7.76245835,0.98182522,2.33866117,0.09570494,1.02153347,0.23242356,2.98025301,1.09793034,0.19460624
-3.27463732,7.89555143,0.99318331,2.39687743,0.09493018,1.03156648,0.23580182,3.04708256,1.11379764,0.19682320
-3.26863432,8.00272471,1.00080536,2.44626526,0.09361596,1.03852785,0.23855122,3.10452475,1.12613683,0.19834272
-3.26263132,8.08239129,1.00460712,2.48615611,0.09178016,1.04230812,0.24064453,3.15170208,1.13466170,0.19912890
-3.25662831,8.13336099,1.00456516,2.51601874,0.08945228,1.04284844,0.24205652,3.18786850,1.13916116,0.19915883
-3.25062531,8.15485299,1.00071670,2.53546897,0.08667211,1.04013804,0.24276414,3.21242448,1.13950121,0.19842248
-3.24462231,8.14650183,0.99315836,2.54427645,0.08348819,1.03421090,0.24274708,3.22493045,1.13562495,0.19692241
-3.23861931,8.10835691,0.98204368,2.54236871,0.07995597,1.02514172,0.24198858,3.22511788,1.12755069,0.19467312
-3.23261631,8.04087595,0.96757967,2.52983202,0.07613593,1.01304144,0.24047641,3.21289794,1.11536839,0.19170029
-3.22661331,7.94491253,0.95002241,2.50690932,0.07209161,0.99805253,0.23820414,3.18836718,1.09923466,0.18803971
-3.22061031,7.82169777,0.92967188,2.47399501,0.06788765,0.98034430,0.23517235,3.15180976,1.07936650,0.18373618
-3.21460730,7.67281642,0.90686600,2.43162666,0.06358797,0.96010821,0.23138989,3.10369598,1.05603411,0.17884222
-3.20860430,7.50017728,0.88197422,2.38047373,0.05925407,0.93755357,0.22687493,3.04467661,1.02955298,0.17341671
-3.20260130,7.30597820,0.85539060,2.32132339,0.05494360,0.91290348,0.22165582,2.97557291,1.00027556,0.16752355
-3.19659830,7.09266582,0.82752655,2.25506363,0.05070905,0.88639118,0.21577153,2.89736215,0.96858276,0.16123024
-3.19059530,6.86289068,0.79880348,2.18266408,0.04659692,0.85825687,0.20927173,2.81115890,0.93487547,0.15460654
-3.18459230,6.61945801,0.76964524,2.10515478,0.04264697,0.82874492,0.20221636,2.71819221,0.89956637,0.14772308
-3.17858929,6.36527540,0.74047078,2.02360359,0.03889185,0.79810142,0.19467479,2.61977936,0.86307209,0.14065019
-3.17258629,6.10329825,0.71168688,1.93909283,0.03535703,0.76657210,0.18672444,2.51729673,0.82580599,0.13345664
-3.16658329,5.83647446,0.68368124,1.85269578,0.03206085,0.73440059,0.17844906,2.41214890,0.78817156,0.12620867
-3.16058029,5.56768978,0.65681606,1.76545396,0.02901492,0.70182675,0.16993665,2.30573680,0.75055657,0.11896900
-3.15457729,5.29971554,0.63142216,1.67835581,0.02622456,0.66908530,0.16127718,2.19942619,0.71332801,0.11179603
-3.14857429,5.03516047,0.60779385,1.59231777,0.02368945,0.63640444,0.15256020,2.09451761,0.67682783,0.10474325
-3.14257129,4.77642815,0.58618465,1.50816821,0.02140436,0.60400460,0.14387244,1.99221890,0.64136950,0.09785867
-3.13656828,4.52568161,0.56680403,1.42663507,0.01935991,0.57209721,0.13529556,1.89362134,0.60723534,0.09118454
-3.13056528,4.28481640,0.54981521,1.34833749,0.01754339,0.54088345,0.12690417,1.79968042,0.57467473,0.08475713
-3.12456228,4.05544294,0.53533423,1.27378175,0.01593950,0.51055313,0.11876417,1.71120180,0.54390295,0.07860672
-3.11855928,3.83887878,0.52343030,1.20336166,0.01453115,0.48128356,0.11093152,1.62883307,0.51510090,0.07275771
-3.11255628,3.63615082,0.51412753,1.13736312,0.01330013,0.45323859,0.10345141,1.55306138,0.48841539,0.06722885
-3.10655328,3.44800716,0.50740799,1.07597259,0.01222774,0.42656775,0.09635802,1.48421707,0.46396017,0.06203361
-3.10055028,3.27493774,0.50321618,1.01928892,0.01129536,0.40140563,0.08967464,1.42248270,0.44181756,0.05718060
-3.09454727,3.11720272,0.50146480,0.96733762,0.01048489,0.37787153,0.08341424,1.36790726,0.42204063,0.05267416
-3.08854427,2.97486687,0.50204157,0.92008704,0.00977916,0.35606936,0.07758046,1.32042435,0.40465588,0.04851484
-3.08254127,2.84783834,0.50481719,0.87746519,0.00916224,0.33608789,0.07216881,1.27987375,0.38966640,0.04470012
-3.07653827,2.73590969,0.50965392,0.83937649,0.00861963,0.31800141,0.06716817,1.24602503,0.37705534,0.04122492
-3.07053527,2.63879938,0.51641466,0.80571741,0.00813844,0.30187059,0.06256226,1.21860214,0.36678967,0.03808227
-3.06453227,2.55619147,0.52497217,0.77639022,0.00770745,0.28774386,0.05833131,1.19730783,0.35882409,0.03526383
-3.05852926,2.48777199,0.53521805,0.75131409,0.00731715,0.27565893,0.05445353,1.18184671,0.35310500,0.03276043
-3.05252626,2.43326017,0.54707108,0.73043311,0.00695970,0.26564469,0.05090651,1.17194602,0.34957446,0.03056254
-3.04652326,2.39243354,0.56048458,0.71372089,0.00662884,0.25772320,0.04766839,1.16737309,0.34817388,0.02866063
-3.04052026,2.36514569,0.57545233,0.70118153,0.00631979,0.25191197,0.04471889,1.16794896,0.34884757,0.02704547
-3.03451726,2.35133654,0.59201281,0.69284724,0.00602913,0.24822610,0.04203994,1.17355743,0.35154584,0.02570846
-3.02851426,2.35103473,0.61025129,0.68877281,0.00575459,0.24668063,0.03961620,1.18414945,0.35622769,0.02464168
-3.02251126,2.36435269,0.63029975,0.68902736,0.00549494,0.24729263,0.03743526,1.19974260,0.36286300,0.02383812
-3.01650825,2.39147470,0.65233426,0.69368413,0.00524976,0.25008319,0.03548761,1.22041589,0.37143408,0.02329165
-3.01050525,2.43263905,0.67656980,0.70280884,0.00501934,0.25507916,0.03376641,1.24630014,0.38193675,0.02299705
-3.00450225,2.48811526,0.70325263,0.71644749,0.00480445,0.26231454,0.03226716,1.27756443,0.39438065,0.02295001
-2.99849925,2.55817750,0.73265028,0.73461424,0.00460625,0.27183139,0.03098723,1.31439931,0.40878898,0.02314701
-2.99249625,2.64307547,0.76503925,0.75728009,0.00442615,0.28368033,0.02992523,1.35699733,0.42519761,0.02358525
-2.98649325,2.74300390,0.80069099,0.78436295,0.00426571,0.29792026,0.02908051,1.40553190,0.44365348,0.02426255
-2.98049025,2.85807162,0.83985638,0.81571955,0.00412655,0.31461752,0.02845252,1.46013518,0.46421232,0.02517713
-2.97448724,2.98827140,0.88274930,0.85113957,0.00401032,0.33384412,0.02804023,1.52087585,0.48693579,0.02632754
-2.96848424,3.13345105,0.92952977,0.89034210,0.00391863,0.35567513,0.02784163,1.58773771,0.51188783,0.02771235
-2.96248124,3.29328663,0.98028735,0.93297462,0.00385305,0.38018515,0.02785325,1.66059977,0.53913040,0.02932997
-2.95647824,3.46725833,1.03502541,0.97861428,0.00381511,0.40744369,0.02806980,1.73921870,0.56871857,0.03117833
-2.95047524,3.65462929,1.09364689,1.02677140,0.00380625,0.43750970,0.02848377,1.82321420,0.60069489,0.03325457
-2.94447224,3.85442798,1.15594234,1.07689496,0.00382786,0.47042514,0.02908527,1.91205804,0.63508329,0.03555462
-2.93846923,4.06543448,1.22158060,1.12837972,0.00388127,0.50620770,0.02986177,2.00506718,0.67188247,0.03807284
-2.93246623,4.28617119,1.29010303,1.18057474,0.00396769,0.54484310,0.03079809,2.10140149,0.71105898,0.04080148
-2.92646323,4.51489847,1.36092147,1.23279294,0.00408824,0.58627692,0.03187632,2.20006640,0.75254025,0.04373027
-2.92046023,4.74961609,1.43332057,1.28432151,0.00424386,0.63040662,0.03307587,2.29992068,0.79620777,0.04684593
-2.91445723,4.98807095,1.50646461,1.33443294,0.00443529,0.67707389,0.03437366,2.39968962,0.84189080,0.05013167
-2.90845423,5.22777217,1.57940902,1.38239646,0.00466297,0.72605807,0.03574428,2.49798339,0.88936106,0.05356684
-2.90245123,5.46601414,1.65111655,1.42748985,0.00492700,0.77707094,0.03716036,2.59332058,0.93832870,0.05712658
-2.89644822,5.69990825,1.72047782,1.46901146,0.00522702,0.82975344,0.03859290,2.68415660,0.98844009,0.06078167
-2.89044522,5.92642380,1.78633598,1.50629247,0.00556216,0.88367494,0.04001185,2.76891620,1.03927782,0.06449845
-2.88444222,6.14243831,1.84751467,1.53870922,0.00593100,0.93833532,0.04138662,2.84602977,1.09036333,0.06823901
-2.87843922,6.34479683,1.90284874,1.56569558,0.00633149,0.99317023,0.04268681,2.91397208,1.14116249,0.07196154
-2.87243622,6.53037980,1.95121655,1.58675524,0.00676096,1.04755991,0.04388290,2.97130272,1.19109428,0.07562089
-2.86643322,6.69617801,1.99157288,1.60147365,0.00721618,1.10084139,0.04494708,3.01670678,1.23954271,0.07916943
-2.86043022,6.83937299,2.02298128,1.60952942,0.00769343,1.15232412,0.04585408,3.04903438,1.28587187,0.08255805
-2.85442721,6.95742051,2.04464449,1.61070483,0.00818862,1.20130868,0.04658198,3.06733775,1.32944380,0.08573741
-2.84842421,7.04813435,2.05593184,1.60489512,0.00869755,1.24710803,0.04711305,3.07090413,1.36963875,0.08865934
-2.84242121,7.10976731,2.05640231,1.59211608,0.00921612,1.28907065,0.04743446,3.05928333,1.40587723,0.09127837
-2.83641821,7.14108598,2.04582233,1.57250950,0.00974066,1.32660476,0.04753896,3.03230848,1.43764292,0.09355330
-2.83041521,7.14143589,2.02417743,1.54634624,0.01026836,1.35920252,0.04742541,2.99010901,1.46450561,0.09544882
-2.82441221,7.11079377,1.99167710,1.51402630,0.01079762,1.38646324,0.04709915,2.93311509,1.48614307,0.09693696
-2.81840920,7.04980393,1.94875255,1.47607584,0.01132856,1.40811445,0.04657223,2.86205297,1.50236072,0.09799856
-2.81240620,6.95979617,1.89604734,1.43314084,0.01186349,1.42402976,0.04586338,2.77793131,1.51310812,0.09862434
-2.80640320,6.84278348,1.83440116,1.38597738,0.01240737,1.43424238,0.04499787,2.68201863,1.51849112,0.09881583
-2.80040020,6.70143843,1.76482742,1.33543863,0.01296833,1.43895359,0.04400712,2.57581282,1.51877884,0.09858591
-2.79439720,6.53904792,1.68848533,1.28245881,0.01355805,1.43853529,0.04292810,2.46100357,1.51440476,0.09795900
-2.78839420,6.35944708,1.60664784,1.22803447,0.01419220,1.43352620,0.04180261,2.33942917,1.50596142,0.09697086
-2.78239120,6.16693382,1.52066640,1.17320351,0.01489071,1.42462156,0.04067636,2.21302935,1.49418854,0.09566790
-2.77638819,5.96616636,1.43193417,1.11902278,0.01567797,1.41265626,0.03959791,2.08379572,1.47995447,0.09410624
-2.77038519,5.76204693,1.34184898,1.06654461,0.01658301,1.39858192,0.03861757,1.95372194,1.46423170,0.09235021
-2.76438219,5.55959521,1.25177734,1.01679337,0.01763938,1.38343848,0.03778615,1.82475500,1.44806667,0.09047070
-2.75837919,5.36381588,1.16302093,0.97074252,0.01888501,1.36832117,0.03715372,1.69874968,1.43254523,0.08854307
-2.75237619,5.17956446,1.07678655,0.92929309,0.02036186,1.35434411,0.03676832,1.57742736,1.41875476,0.08664497
-2.74637319,5.01141609,0.99416050,0.89325419,0.02211543,1.34260189,0.03667477,1.46234055,1.40774444,0.08485393
-2.74037019,4.86354159,0.91608802,0.86332627,0.02419400,1.33413037,0.03691342,1.35484402,1.40048521,0.08324502
-2.73436718,4.73959503,0.84335820,0.84008754,0.02664776,1.32986853,0.03751904,1.25607314,1.39783110,0.08188840
-2.72836418,4.64261650,0.77659460,0.82398415,0.02952776,1.33062265,0.03851980,1.16692968,1.40048357,0.08084714
-2.72236118,4.57495319,0.71625143,0.81532427,0.03288458,1.33703437,0.03993638,1.08807510,1.40896031,0.08017515
-2.71635818,4.53820152,0.66261499,0.81427644,0.03676693,1.34955399,0.04178115,1.01993099,1.42357015,0.07991542
-2.71035518,4.53317191,0.61580997,0.82087200,0.04122003,1.36842001,0.04405758,0.96268610,1.44439497,0.08009860
-2.70435218,4.55987742,0.57580998,0.83501169,0.04628392,1.39364590,0.04675979,0.91630932,1.47127989,0.08074193
-2.69834917,4.61754625,0.54245160,0.85647610,0.05199161,1.42501468,0.04987231,0.88056764,1.50383194,0.08184868
-2.69234617,4.70465764,0.51545110,0.88493959,0.05836725,1.46208158,0.05336999,0.85504821,1.54142779,0.08340792
-2.68634317,4.81899985,0.49442324,0.91998718,0.06542434,1.50418473,0.05721819,0.83918350,1.58323019,0.08539479
-2.68034017,4.95774783,0.47890118,0.96113387,0.07316395,1.55046362,0.06137314,0.83227856,1.62821266,0.08777121
-2.67433717,5.11755813,0.46835682,1.00784548,0.08157318,1.59988455,0.06578257,0.83353932,1.67519155,0.09048699
-2.66833417,5.29467743,0.46222103,1.05956050,0.09062389,1.65127236,0.07038655,0.84210125,1.72286436,0.09348127
-2.66233117,5.48506112,0.45990293,1.11571172,0.10027166,1.70334698,0.07511852,0.85705725,1.76985263,0.09668430
-2.65632816,5.68449765,0.46080792,1.17574710,0.11045533,1.75476375,0.07990659,0.87748429,1.81474807,0.10001953
-2.65032516,5.88873449,0.46435394,1.23914872,0.12109689,1.80415591,0.08467500,0.90246789,1.85615978,0.10340577
-2.64432216,6.09360138,0.46998564,1.30544902,0.13210206,1.85017772,0.08934573,0.93112410,1.89276103,0.10675955
-2.63831916,6.29512663,0.47718623,1.37424355,0.14336136,1.89154670,0.09384023,0.96261838,1.92333360,0.10999755
-2.63231616,6.48964276,0.48548690,1.44519958,0.15475197,1.92708363,0.09808125,0.99618110,1.94680810,0.11303889
-2.62631316,6.67387794,0.49447364,1.51805990,0.16614004,1.95574879,0.10199470,1.03111934,1.96229874,0.11580744
-2.62031016,6.84503040,0.50379162,1.59264161,0.17738372,1.97667338,0.10551144,1.06682501,1.96913139,0.11823386
-2.61430715,7.00082372,0.51314706,1.66882970,0.18833665,1.98918508,0.10856903,1.10277910,1.96686396,0.12025748
-2.60830415,7.13954155,0.52230685,1.74656553,0.19885186,1.99282714,0.11111332,1.13855233,1.95529860,0.12182787
-2.60230115,7.26004116,0.53109616,1.82583074,0.20878599,1.98737034,0.11309983,1.17380235,1.93448536,0.12290606
-2.59629815,7.36174625,0.53939412,1.90662702,0.21800351,1.97281778,0.11449489,1.20826783,1.90471775,0.12346547
-2.59029515,7.44461996,0.54712817,1.98895285,0.22638103,1.94940245,0.11527648,1.24175994,1.86652030,0.12349241
-2.58429215,7.50911998,0.55426710,2.07277820,0.23381114,1.91757793,0.11543480,1.27415172,1.82062920,0.12298620
-2.57828914,7.55613847,0.56081346,2.15801864,0.24020599,1.87800271,0.11497236,1.30536598,1.76796685,0.12195892
-2.57228614,7.58692964,0.56679549,2.24451019,0.24550005,1.83151881,0.11390390,1.33536238,1.70961160,0.12043479
-2.56628314,7.60302868,0.57225899,2.33198640,0.24965220,1.77912563,0.11225579,1.36412434,1.64676393,0.11844922
-2.56028014,7.60616576,0.57725953,2.42005933,0.25264682,1.72194989,0.11006522,1.39164649,1.58071039,0.11604752
-2.55427714,7.59817876,0.58185530,2.50820550,0.25449389,1.66121285,0.10737900,1.41792325,1.51278681,0.11328340
-2.54827414,7.58092857,0.58610082,2.59575824,0.25522808,1.59819576,0.10425222,1.44293898,1.44434168,0.11021721
-2.54227114,7.55622028,0.59004171,2.68190718,0.25490680,1.53420464,0.10074655,1.46666025,1.37670124,0.10691409
-2.53626813,7.52573315,0.59371074,2.76570559,0.25360738,1.47053549,0.09692855,1.48903049,1.31113689,0.10344200
-2.53026513,7.49096179,0.59712521,2.84608555,0.25142336,1.40844085,0.09286779,1.50996696,1.24883589,0.09986968
-2.52426213,7.45317031,0.60028556,2.92188087,0.24846026,1.34909858,0.08863498,1.52936040,1.19087589,0.09626479
-2.51825913,7.41336039,0.60317531,2.99185696,0.24483093,1.29358368,0.08430020,1.54707681,1.13820365,0.09269197
-2.51225613,7.37225365,0.60576210,3.05474655,0.24065069,1.24284383,0.07993114,1.56296142,1.09161816,0.08921122
-2.50625313,7.33028794,0.60799973,3.10928989,0.23603260,1.19767904,0.07559158,1.57684423,1.05175825,0.08587638
-2.50025013,7.28762664,0.60983094,3.15427750,0.23108308,1.15872606,0.07134004,1.58854684,1.01909465,0.08273391
-2.49424712,7.24417944,0.61119074,3.18859368,0.22589799,1.12644754,0.06722866,1.59789005,0.99392623,0.07982191
-2.48824412,7.19963291,0.61201018,3.21125863,0.22055955,1.10112636,0.06330241,1.60470168,0.97638029,0.07716954
-2.48224112,7.15348867,0.61222012,3.22146719,0.21513402,1.08286491,0.05959850,1.60882434,0.96641664,0.07479663
-2.47623812,7.10510707,0.61175504,3.21862239,0.20967050,1.07158936,0.05614613,1.61012268,0.96383505,0.07271369
-2.47023512,7.05375428,0.61055668,3.20236213,0.20420054,1.06705874,0.05296655,1.60848986,0.96828605,0.07092225
-2.46423212,6.99865078,0.60857728,3.17257783,0.19873888,1.06887836,0.05007332,1.60385312,0.97928449,0.06941540
-2.45822911,6.93901947,0.60578255,3.12942420,0.19328498,1.07651729,0.04747288,1.59617834,0.99622581,0.06817869
-2.45222611,6.87413204,0.60215414,3.07331984,0.18782533,1.08932938,0.04516527,1.58547363,1.01840469,0.06719119
-2.44622311,6.80335235,0.59769176,3.00493875,0.18233637,1.10657707,0.04314512,1.57179201,1.04503570,0.06642675
-2.44022011,6.72617600,0.59241484,2.92519349,0.17678781,1.12745760,0.04140264,1.55523336,1.07527571,0.06585539
-2.43421711,6.64226544,0.58636380,2.83521089,0.17114606,1.15113062,0.03992484,1.53594579,1.10824763,0.06544477
-2.42821411,6.55148027,0.57960105,2.73630178,0.16537769,1.17674648,0.03869667,1.51412644,1.14306503,0.06516166
-2.42221111,6.45390242,0.57221145,2.62992623,0.15945270,1.20347451,0.03770220,1.49002200,1.17885712,0.06497339
-2.41620810,6.34985594,0.56430262,2.51765621,0.15334732,1.23053027,0.03692578,1.46392882,1.21479358,0.06484921
-2.41020510,6.23992126,0.55600468,2.40113718,0.14704632,1.25720094,0.03635305,1.43619252,1.25010838,0.06476148
-2.40420210,6.12494354,0.54746961,2.28205040,0.14054466,1.28286815,0.03597179,1.40720718,1.28412201,0.06468676
-2.39819910,6.00603489,0.53887011,2.16207737,0.13384852,1.30702735,0.03577271,1.37741359,1.31626145,0.06460656
-2.39219610,5.88456991,0.53039777,2.04286765,0.12697552,1.32930314,0.03574995,1.34729660,1.34607686,0.06450795
-2.38619310,5.76217415,0.52226063,1.92601079,0.11995437,1.34945987,0.03590138,1.31738101,1.37325460,0.06438386
-2.38019010,5.64070511,0.51467990,1.81301302,0.11282386,1.36740718,0.03622874,1.28822598,1.39762569,0.06423311
-2.37418709,5.52222520,0.50788588,1.70527882,0.10563140,1.38320020,0.03673749,1.26041747,1.41916942,0.06406019
-2.36818409,5.40896676,0.50211310,1.60409733,0.09843108,1.39703420,0.03743652,1.23455881,1.43801164,0.06387479
-2.36218109,5.30328884,0.49759459,1.51063303,0.09128157,1.40923400,0.03833758,1.21125912,1.45441765,0.06369108
-2.35617809,5.20762635,0.49455550,1.42592027,0.08424381,1.42023826,0.03945464,1.19111984,1.46877976,0.06352679
-2.35017509,5.12443216,0.49320614,1.35086077,0.07737873,1.43057931,0.04080305,1.17471955,1.48159979,0.06340222
-2.34417209,5.05611323,0.49373473,1.28622328,0.07074510,1.44085905,0.04239860,1.16259739,1.49346709,0.06333904
-2.33816908,5.00496239,0.49629997,1.23264475,0.06439754,1.45172197,0.04425652,1.15523576,1.50503285,0.06335911
-2.33216608,4.97308752,0.50102388,1.19063198,0.05838488,1.46382613,0.04639052,1.15304275,1.51698153,0.06348325
-2.32616308,4.96234044,0.50798513,1.16056346,0.05274876,1.47781322,0.04881172,1.15633513,1.53000059,0.06373008
-2.32016008,4.97424779,0.51721319,1.14269069,0.04752270,1.49427883,0.05152775,1.16532259,1.54474962,0.06411497
-2.31415708,5.00994656,0.52868361,1.13713879,0.04273147,1.51374408,0.05454190,1.18009410,1.56183018,0.06464914
-2.30815408,5.07012673,0.54231474,1.14390633,0.03839086,1.53662962,0.05785239,1.20060687,1.58175741,0.06533884
-2.30215108,5.15498342,0.55796603,1.16286444,0.03450772,1.56323311,0.06145174,1.22667889,1.60493469,0.06618489
-2.29614807,5.26418074,0.57543810,1.19375534,0.03108038,1.59371090,0.06532641,1.25798514,1.63163219,0.06718230
-2.29014507,5.39682916,0.59447478,1.23619079,0.02809924,1.62806469,0.06945650,1.29405823,1.66197034,0.06832022
-2.28414207,5.55147771,0.61476692,1.28965081,0.02554756,1.66613366,0.07381571,1.33429338,1.69590867,0.06958201
-2.27813907,5.72612177,0.63595806,1.35348316,0.02340243,1.70759230,0.07837140,1.37795785,1.73324052,0.07094565
-2.27213607,5.91822691,0.65765179,1.42690406,0.02163576,1.75195410,0.08308490,1.42420466,1.77359378,0.07238424
-2.26613307,6.12476818,0.67942050,1.50900067,0.02021536,1.79858084,0.08791195,1.47209022,1.81643755,0.07386674
-2.26013007,6.34228423,0.70081531,1.59873566,0.01910600,1.84669726,0.09280324,1.52059531,1.86109442,0.07535878
-2.25412706,6.56694452,0.72137690,1.69495417,0.01827046,1.89541045,0.09770516,1.56864887,1.90675794,0.07682364
-2.24812406,6.79462808,0.74064677,1.79639337,0.01767047,1.94373330,0.10256058,1.61515378,1.95251441,0.07822325
-2.24212106,7.02101113,0.75817866,1.90169477,0.01726766,1.99061130,0.10730981,1.65901373,1.99736839,0.07951924
-2.23611806,7.24166132,0.77354968,2.00941909,0.01702432,2.03495147,0.11189157,1.69916049,2.04027080,0.08067395
-2.23011506,7.45213548,0.78637087,2.11806370,0.01690417,2.07565283,0.11624404,1.73458047,2.08014870,0.08165141
-2.22411206,7.64807828,0.79629681,2.22608227,0.01687290,2.11163703,0.12030597,1.76433994,2.11593576,0.08241831
-2.21810905,7.82531874,0.80303399,2.33190631,0.01689877,2.14187839,0.12401776,1.78760795,2.14660231,0.08294475
-2.21210605,7.97996192,0.80634771,2.43396827,0.01695294,2.16543227,0.12732259,1.80367627,2.17118414,0.08320497
-2.20610305,8.10847331,0.80606728,2.53072567,0.01700982,2.18146097,0.13016755,1.81197590,2.18880906,0.08317797
-2.20010005,8.20775361,0.80208948,2.62068572,0.01704729,2.18925629,0.13250468,1.81208943,2.19872052,0.08284786
-2.19409705,8.27520218,0.79438012,2.70243010,0.01704681,2.18825827,0.13429197,1.80375922,2.20029763,0.08220423
-2.18809405,8.30876747,0.78297369,2.77463918,0.01699344,2.17806943,0.13549432,1.78689094,2.19307103,0.08124226
-2.18209105,8.30698377,0.76797129,2.83611531,0.01687584,2.15846422,0.13608438,1.76155279,2.17673434,0.07996272
-2.17608804,8.26899333,0.74953680,2.88580465,0.01668612,2.12939369,0.13604320,1.72797024,2.15115093,0.07837189
-2.17008504,8.19455414,0.72789152,2.92281702,0.01641967,2.09098498,0.13536088,1.68651681,2.11635589,0.07648126
-2.16408204,8.08403333,0.70330755,2.94644333,0.01607492,2.04353624,0.13403686,1.63770121,2.07255347,0.07430721
-2.15807904,7.93838723,0.67610001,2.95617026,0.01565306,1.98750690,0.13208019,1.58215136,2.02011005,0.07187054
-2.15207604,7.75912894,0.64661861,2.95169166,0.01515768,1.92350398,0.12950949,1.52059604,1.95954313,0.06919594
-2.14607304,7.54828479,0.61523855,2.93291639,0.01459446,1.85226485,0.12635274,1.45384461,1.89150665,0.06631136
-2.14007004,7.30834149,0.58235138,2.89997235,0.01397075,1.77463721,0.12264684,1.38276584,1.81677345,0.06324739
-2.13406703,7.04218546,0.54835580,2.85320649,0.01329521,1.69155691,0.11843692,1.30826616,1.73621518,0.06003657
-2.12806403,6.75303647,0.51364893,2.79318059,0.01257744,1.60402447,0.11377553,1.23126846,1.65078066,0.05671267
-2.12206103,6.44437743,0.47861811,2.72066297,0.01182762,1.51308100,0.10872157,1.15269168,1.56147314,0.05331001
-2.11605803,6.11988240,0.44363353,2.63661604,0.01105613,1.41978433,0.10333911,1.07343201,1.46932733,0.04986279
-2.11005503,5.78334465,0.40904183,2.54218015,0.01027331,1.32518606,0.09769608,0.99434613,1.37538687,0.04640443
-2.10405203,5.43860672,0.37516085,2.43865393,0.00948912,1.23031017,0.09186288,0.91623676,1.28068280,0.04296703
-2.09804902,5.08949417,0.34227558,2.32747184,0.00871298,1.13613382,0.08591100,0.83984103,1.18621372,0.03958076
-2.09204602,4.73975461,0.31063526,2.21017935,0.00795354,1.04357070,0.07991159,0.76582150,1.09292815,0.03627350
-2.08604302,4.39300328,0.28045182,2.08840677,0.00721857,0.95345742,0.07393420,0.69476027,1.00170946,0.03307041
-2.08004002,4.05267649,0.25189946,1.96384232,0.00651489,0.86654308,0.06804551,0.62715582,0.91336367,0.02999368
-2.07403702,3.72199359,0.22511531,1.83820542,0.00584829,0.78348217,0.06230832,0.56342262,0.82861046,0.02706232
-2.06803402,3.40392821,0.20020113,1.71322112,0.00522358,0.70483080,0.05678067,0.50389326,0.74807727,0.02429210
-2.06203102,3.10118885,0.17722587,1.59059626,0.00464460,0.63104610,0.05151517,0.44882279,0.67229663,0.02169551
-2.05602801,2.81620898,0.15622895,1.47199828,0.00411429,0.56248867,0.04655855,0.39839502,0.60170655,0.01928187
-2.05002501,2.55114602,0.13722405,1.35903708,0.00363481,0.49942758,0.04195143,0.35273022,0.53665361,0.01705746
-2.04402201,2.30788865,0.12020336,1.25325029,0.00320765,0.44204776,0.03772834,0.31189416,0.47739859,0.01502579
-2.03801901,2.08807127,0.10514203,1.15609216,0.00283377,0.39045916,0.03391786,0.27590768,0.42412413,0.01318781
-2.03201601,1.89309440,0.09200272,1.06892589,0.00251372,0.34470729,0.03054297,0.24475675,0.37694399,0.01154231
-2.02601301,1.72414934,0.08073998,0.99301906,0.00224779,0.30478457,0.02762158,0.21840247,0.33591336,0.01008622
-2.02001001,1.58224540,0.07130454,0.92954177,0.00203614,0.27064211,0.02516701,0.19679051,0.30103982,0.00881500
-2.01400700,1.46823781,0.06364716,0.87956654,0.00187893,0.24220119,0.02318869,0.17986003,0.27229429,0.00772300
-2.00800400,1.38285433,0.05772201,0.84406927,0.00177641,0.21936428,0.02169276,0.16755133,0.24962161,0.00680380
-2.00200100,1.32671867,0.05348950,0.82393022,0.00172899,0.20202490,0.02068265,0.15981226,0.23295012,0.00605055
-1.99599800,1.30036897,0.05091849,0.81993414,0.00173735,0.19007607,0.02015962,0.15660315,0.22220001,0.00545627
-1.98999500,1.30426975,0.04998768,0.83276849,0.00180236,0.18341707,0.02012320,0.15789988,0.21728993,0.00501405
