energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.62181091,0.59089614,0.00814939,0.34416136,0.01924518,0.03174691,0.39156391,0.31015796
-5.61580790,0.58692744,0.00804689,0.34168522,0.01860862,0.03188146,0.38204142,0.31218392
-5.60980490,0.58727137,0.00799932,0.34166979,0.01807912,0.03228753,0.37487489,0.31663303
-5.60380190,0.59198911,0.00800822,0.34416596,0.01766097,0.03296048,0.37017377,0.32353403
-5.59779890,0.60104668,0.00807373,0.34916840,0.01735618,0.03389044,0.36798841,0.33285916
-5.59179590,0.61430625,0.00819444,0.35661039,0.01716418,0.03506191,0.36830457,0.34451942
-5.58579290,0.63152119,0.00836740,0.36636066,0.01708168,0.03645362,0.37104021,0.35836186
-5.57978989,0.65233520,0.00858810,0.37822273,0.01710261,0.03803861,0.37604471,0.37416918
-5.57378689,0.67628596,0.00885056,0.39193685,0.01721823,0.03978454,0.38310075,0.39166170
-5.56778389,0.70281306,0.00914739,0.40718442,0.01741729,0.04165424,0.39192873,0.41050200
-5.56178089,0.73127042,0.00947002,0.42359500,0.01768644,0.04360656,0.40219360,0.43030189
-5.55577789,0.76094258,0.00980889,0.44075573,0.01801056,0.04559734,0.41351398,0.45063185
-5.54977489,0.79106463,0.01015371,0.45822268,0.01837338,0.04758067,0.42547321,0.47103253
-5.54377189,0.82084485,0.01049372,0.47553407,0.01875796,0.04951023,0.43763194,0.49102793
-5.53776888,0.84948952,0.01081807,0.49222455,0.01914742,0.05134074,0.44954182,0.51013990
-5.53176588,0.87622863,0.01111609,0.50784026,0.01952546,0.05302949,0.46075969,0.52790337
-5.52576288,0.90034180,0.01137762,0.52195397,0.01987710,0.05453781,0.47086188,0.54388170
-5.51975988,0.92118307,0.01159336,0.53417966,0.02018918,0.05583242,0.47945790,0.55768158
-5.51375688,0.93820368,0.01175509,0.54418603,0.02045092,0.05688671,0.48620305,0.56896682
-5.50775388,0.95097183,0.01185597,0.55170825,0.02065433,0.05768174,0.49080944,0.57747047
-5.50175088,0.95918842,0.01189071,0.55655762,0.02079457,0.05820702,0.49305503,0.58300470
-5.49574787,0.96269830,0.01185573,0.55862841,0.02087009,0.05846094,0.49279020,0.58546803
-5.48974487,0.96149620,0.01174923,0.55790196,0.02088275,0.05845095,0.48994174,0.58484957
-5.48374187,0.95572731,0.01157120,0.55444750,0.02083770,0.05819330,0.48451406,0.58123006
-5.47773887,0.94568227,0.01132342,0.54841983,0.02074321,0.05771248,0.47658763,0.57477956
-5.47173587,0.93178677,0.01100928,0.54005390,0.02061030,0.05704038,0.46631471,0.56575208
-5.46573287,0.91458629,0.01063372,0.52965650,0.02045231,0.05621505,0.45391263,0.55447709
-5.45972986,0.89472643,0.01020294,0.51759539,0.02028435,0.05527931,0.43965495,0.54134844
-5.45372686,0.87292980,0.00972423,0.50428638,0.02012265,0.05427911,0.42386085,0.52681110
-5.44772386,0.84997035,0.00920566,0.49017880,0.01998392,0.05326180,0.40688334,0.51134623
-5.44172086,0.82664613,0.00865582,0.47574006,0.01988469,0.05227432,0.38909658,0.49545517
-5.43571786,0.80375179,0.00808355,0.46143982,0.01984056,0.05136147,0.37088314,0.47964303
-5.42971486,0.78205170,0.00749767,0.44773443,0.01986568,0.05056418,0.35262139,0.46440246
-5.42371186,0.76225481,0.00690672,0.43505230,0.01997211,0.04991809,0.33467373,0.45019825
-5.41770885,0.74499220,0.00631877,0.42378054,0.02016941,0.04945222,0.31737595,0.43745325
-5.41170585,0.73079817,0.00574119,0.41425357,0.02046427,0.04918802,0.30102811,0.42653609
-5.40570285,0.72009528,0.00518054,0.40674387,0.02086033,0.04913873,0.28588722,0.41775116
-5.39969985,0.71318409,0.00464247,0.40145521,0.02135808,0.04930902,0.27216179,0.41133096
-5.39369685,0.71023746,0.00413160,0.39851849,0.02195496,0.04969509,0.26000846,0.40743119
-5.38769385,0.71129970,0.00365159,0.39799021,0.02264551,0.05028504,0.24953055,0.40612840
-5.38169085,0.71629023,0.00320506,0.39985351,0.02342174,0.05105953,0.24077863,0.40742035
-5.37568784,0.72501141,0.00279369,0.40402159,0.02427353,0.05199285,0.23375267,0.41122884
-5.36968484,0.73715995,0.00241829,0.41034319,0.02518910,0.05305408,0.22840585,0.41740473
-5.36368184,0.75234141,0.00207884,0.41860992,0.02615559,0.05420847,0.22464947,0.42573496
-5.35767884,0.77008675,0.00177467,0.42856497,0.02715959,0.05541893,0.22235896,0.43595113
-5.35167584,0.78987041,0.00150451,0.43991275,0.02818765,0.05664752,0.22138039,0.44773926
-5.34567284,0.81112892,0.00126663,0.45232919,0.02922679,0.05785691,0.22153748,0.46075036
-5.33966983,0.83327939,0.00105897,0.46547210,0.03026490,0.05901166,0.22263857,0.47461141
-5.33366683,0.85573698,0.00087921,0.47899131,0.03129099,0.06007945,0.22448349,0.48893629
-5.32766383,0.87793101,0.00072490,0.49253832,0.03229544,0.06103196,0.22686999,0.50333641
-5.32166083,0.89931893,0.00059352,0.50577493,0.03327002,0.06184556,0.22959965,0.51743066
-5.31565783,0.91939801,0.00048257,0.51838096,0.03420784,0.06250172,0.23248309,0.53085441
-5.30965483,0.93771446,0.00038964,0.53006061,0.03510317,0.06298717,0.23534441,0.54326742
-5.30365183,0.95386998,0.00031241,0.54054760,0.03595117,0.06329371,0.23802491,0.55436050
-5.29764882,0.96752577,0.00024875,0.54960903,0.03674759,0.06341793,0.24038595,0.56386081
-5.29164582,0.97840441,0.00019668,0.55704793,0.03748837,0.06336062,0.24231114,0.57153582
-5.28564282,0.98628971,0.00015442,0.56270476,0.03816926,0.06312612,0.24370791,0.57719598
-5.27963982,0.99102511,0.00012040,0.56645796,0.03878555,0.06272157,0.24450851,0.58069621
-5.27363682,0.99251112,0.00009322,0.56822373,0.03933171,0.06215612,0.24467062,0.58193628
-5.26763382,0.99070201,0.00007167,0.56795528,0.03980127,0.06144021,0.24417765,0.58086028
-5.26163082,0.98560252,0.00005472,0.56564165,0.04018676,0.06058494,0.24303885,0.57745533
-5.25562781,0.97726468,0.00004149,0.56130652,0.04047971,0.05960150,0.24128936,0.57174984
-5.24962481,0.96578522,0.00003123,0.55500679,0.04067091,0.05850089,0.23899024,0.56381121
-5.24362181,0.95130360,0.00002335,0.54683147,0.04075067,0.05729364,0.23622853,0.55374340
-5.23761881,0.93400092,0.00001733,0.53690057,0.04070928,0.05598984,0.23311736,0.54168441
-5.23161581,0.91409944,0.00001278,0.52536426,0.04053744,0.05459923,0.22979613,0.52780371
-5.22561281,0.89186284,0.00000935,0.51240213,0.04022690,0.05313150,0.22643057,0.51229968
-5.21960980,0.86759674,0.00000680,0.49822255,0.03977091,0.05159663,0.22321280,0.49539731
-5.21360680,0.84164930,0.00000491,0.48306198,0.03916485,0.05000528,0.22036104,0.47734577
-5.20760380,0.81441159,0.00000352,0.46718410,0.03840664,0.04836922,0.21811895,0.45841624
-5.20160080,0.78631725,0.00000250,0.45087858,0.03749713,0.04670170,0.21675445,0.43889964
-5.19559780,0.75784117,0.00000177,0.43445946,0.03644037,0.04501774,0.21655772,0.41910431
-5.18959480,0.72949686,0.00000124,0.41826279,0.03524371,0.04333432,0.21783838,0.39935360
-5.18359180,0.70183231,0.00000086,0.40264354,0.03391777,0.04167038,0.22092159,0.37998323
-5.17758879,0.67542396,0.00000060,0.38797176,0.03247626,0.04004671,0.22614293,0.36133827
-5.17158579,0.65086899,0.00000041,0.37462764,0.03093565,0.03848563,0.23384213,0.34376986
-5.16558279,0.62877572,0.00000028,0.36299579,0.02931467,0.03701055,0.24435546,0.32763141
-5.15957979,0.60975226,0.00000019,0.35345857,0.02763382,0.03564537,0.25800691,0.31327433
-5.15357679,0.59439365,0.00000013,0.34638851,0.02591471,0.03441369,0.27509823,0.30104323
-5.14757379,0.58326781,0.00000009,0.34214007,0.02417936,0.03333808,0.29589811,0.29127063
-5.14157079,0.57690048,0.00000006,0.34104085,0.02244957,0.03243915,0.32063066,0.28427104
-5.13556778,0.57575974,0.00000004,0.34338234,0.02074624,0.03173474,0.34946358,0.28033469
-5.12956478,0.58024053,0.00000002,0.34941057,0.01908878,0.03123903,0.38249648,0.27972075
-5.12356178,0.59064956,0.00000002,0.35931690,0.01749458,0.03096185,0.41974971,0.28265025
-5.11755878,0.60719127,0.00000001,0.37322920,0.01597862,0.03090802,0.46115443,0.28929881
-5.11155578,0.62995519,0.00000001,0.39120368,0.01455316,0.03107689,0.50654412,0.29978940
-5.10555278,0.65890545,0.00000000,0.41321786,0.01322753,0.03146201,0.55564841,0.31418524
-5.09954977,0.69387261,0.00000000,0.43916483,0.01200807,0.03205107,0.60808951,0.33248318
-5.09354677,0.73454856,0.00000000,0.46884915,0.01089821,0.03282597,0.66338167,0.35460784
-5.08754377,0.78048465,0.00000000,0.50198483,0.00989856,0.03376317,0.72093415,0.38040672
-5.08154077,0.83109352,0.00000000,0.53819540,0.00900718,0.03483415,0.78005779,0.40964678
-5.07553777,0.88565482,0.00000000,0.57701653,0.00821989,0.03600615,0.83997529,0.44201270
-5.06953477,0.94332484,0.00000000,0.61790123,0.00753059,0.03724303,0.89983515,0.47710706
-5.06353177,1.00315028,0.00000000,0.66022764,0.00693168,0.03850624,0.95872901,0.51445301
-5.05752876,1.06408572,0.00000000,0.70330962,0.00641442,0.03975592,1.01571195,0.55349924
-5.05152576,1.12501484,0.00000000,0.74640975,0.00596939,0.04095202,1.06982516,0.59362778
-5.04552276,1.18477460,0.00000000,0.78875468,0.00558681,0.04205551,1.12012034,0.63416429
-5.03951976,1.24218210,0.00000000,0.82955241,0.00525689,0.04302944,1.16568492,0.67439109
-5.03351676,1.29606315,0.00000000,0.86801115,0.00497019,0.04384003,1.20566714,0.71356243
-5.02751376,1.34528184,0.00000000,0.90335898,0.00471781,0.04445764,1.23930023,0.75092177
-5.02151076,1.38877010,0.00000000,0.93486397,0.00449163,0.04485751,1.26592446,0.78572057
-5.01550775,1.42555617,0.00000000,0.96185383,0.00428447,0.04502048,1.28500653,0.81723795
-5.00950475,1.45479115,0.00000000,0.98373448,0.00409016,0.04493335,1.29615511,0.84480051
-5.00350175,1.47577237,0.00000000,1.00000682,0.00390364,0.04458918,1.29913227,0.86780162
-4.99749875,1.48796289,0.00000000,1.01028098,0.00372089,0.04398729,1.29386006,0.88571924
-4.99149575,1.49100615,0.00000000,1.01428751,0.00353897,0.04313311,1.28042214,0.89813168
-4.98549275,1.48473533,0.00000000,1.01188496,0.00335590,0.04203780,1.25906030,0.90473046
-4.97948974,1.46917689,0.00000001,1.00306362,0.00317058,0.04071773,1.23016617,0.90532972
-4.97348674,1.44454811,0.00000001,0.98794505,0.00298270,0.03919381,1.19426832,0.89987173
-4.96748374,1.41124886,0.00000001,0.96677761,0.00279256,0.03749070,1.15201551,0.88842818
-4.96148074,1.36984770,0.00000002,0.93992797,0.00260102,0.03563595,1.10415668,0.87119719
-4.95547774,1.32106313,0.00000003,0.90786911,0.00240927,0.03365914,1.05151857,0.84849620
-4.94947474,1.26574062,0.00000004,0.87116519,0.00221878,0.03159090,0.99498188,0.82075089
-4.94347174,1.20482634,0.00000006,0.83045401,0.00203119,0.02946213,0.93545691,0.78848083
-4.93746873,1.13933885,0.00000009,0.78642770,0.00184816,0.02730314,0.87385962,0.75228236
-4.93146573,1.07033976,0.00000013,0.73981258,0.00167131,0.02514298,0.81108897,0.71280949
-4.92546273,0.99890451,0.00000019,0.69134883,0.00150219,0.02300880,0.74800632,0.67075373
-4.91945973,0.92609447,0.00000027,0.64177091,0.00134219,0.02092542,0.68541748,0.62682361
-4.91345673,0.85293132,0.00000039,0.59178934,0.00119256,0.01891500,0.62405806,0.58172480
-4.90745373,0.78037461,0.00000055,0.54207455,0.00105437,0.01699686,0.56458220,0.53614158
-4.90145073,0.70930312,0.00000078,0.49324327,0.00092856,0.01518744,0.50755514,0.49072036
-4.89544772,0.64050061,0.00000109,0.44584790,0.00081593,0.01350044,0.45344939,0.44605578
-4.88944472,0.57464617,0.00000151,0.40036892,0.00071724,0.01194705,0.40264458,0.40267971
-4.88344172,0.51230924,0.00000208,0.35721061,0.00063325,0.01053632,0.35543056,0.36105353
-4.87743872,0.45394914,0.00000286,0.31669992,0.00056481,0.00927566,0.31201352,0.32156358
-4.87143572,0.39991895,0.00000389,0.27908821,0.00051294,0.00817143,0.27252466,0.28451986
-4.86543272,0.35047301,0.00000525,0.24455574,0.00047895,0.00722953,0.23703085,0.25015760
-4.85942971,0.30577775,0.00000705,0.21321833,0.00046454,0.00645620,0.20554692,0.21864144
-4.85342671,0.26592499,0.00000940,0.18513588,0.00047196,0.00585874,0.17804899,0.19007188
-4.84742371,0.23094719,0.00001245,0.16032225,0.00050408,0.00544631,0.15448827,0.16449330
-4.84142071,0.20083376,0.00001638,0.13875590,0.00056459,0.00523074,0.13480504,0.14190335
-4.83541771,0.17554791,0.00002139,0.12039101,0.00065812,0.00522730,0.11894217,0.12226295
-4.82941471,0.15504322,0.00002774,0.10516841,0.00079036,0.00545548,0.10685790,0.10550655
-4.82341171,0.13927951,0.00003574,0.09302609,0.00096822,0.00593965,0.09853757,0.09155218
-4.81740870,0.12823717,0.00004573,0.08390882,0.00119995,0.00670967,0.09400374,0.08031096
-4.81140570,0.12192975,0.00005812,0.07777655,0.00149521,0.00780140,0.09332463,0.07169555
-4.80540270,0.12041418,0.00007336,0.07461142,0.00186522,0.00925698,0.09662054,0.06562753
-4.79939970,0.12379829,0.00009196,0.07442304,0.00232273,0.01112495,0.10406783,0.06204327
-4.79339670,0.13224530,0.00011449,0.07725192,0.00288203,0.01346017,0.11590048,0.06089831
-4.78739370,0.14597508,0.00014158,0.08317091,0.00355894,0.01632341,0.13240878,0.06217001
-4.78139070,0.16526190,0.00017390,0.09228462,0.00437059,0.01978062,0.15393514,0.06585853
-4.77538769,0.19042856,0.00021214,0.10472661,0.00533529,0.02390191,0.18086665,0.07198612
-4.76938469,0.22183690,0.00025703,0.12065457,0.00647214,0.02876004,0.21362465,0.08059467
-4.76338169,0.25987467,0.00030932,0.14024336,0.00780072,0.03442868,0.25265091,0.09174177
-4.75737869,0.30493897,0.00036972,0.16367615,0.00934051,0.04098013,0.29839082,0.10549523
-4.75137569,0.35741652,0.00043893,0.19113380,0.01111034,0.04848274,0.35127361,0.12192640
-4.74537269,0.41766113,0.00051758,0.22278266,0.01312767,0.05699802,0.41169013,0.14110233
-4.73936968,0.48596913,0.00060620,0.25876129,0.01540783,0.06657746,0.47996857,0.16307718
-4.73336668,0.56255323,0.00070521,0.29916637,0.01796315,0.07725914,0.55634884,0.18788307
-4.72736368,0.64751599,0.00081484,0.34403828,0.02080212,0.08906440,0.64095651,0.21552075
-4.72136068,0.74082373,0.00093517,0.39334713,0.02392844,0.10199444,0.73377733,0.24595056
-4.71535768,0.84228214,0.00106604,0.44697950,0.02734022,0.11602726,0.83463325,0.27908383
-4.70935468,0.95151482,0.00120703,0.50472694,0.03102914,0.13111496,0.94316151,0.31477549
-4.70335168,1.06794596,0.00135746,0.56627659,0.03497980,0.14718161,1.05879767,0.35281802
-4.69734867,1.19078847,0.00151636,0.63120470,0.03916916,0.16412183,1.18076407,0.39293724
-4.69134567,1.31903855,0.00168245,0.69897368,0.04356626,0.18180031,1.30806469,0.43479042
-4.68534267,1.45147782,0.00185417,0.76893311,0.04813212,0.20005230,1.43948747,0.47796677
-4.67933967,1.58668354,0.00202966,0.84032499,0.05281993,0.21868519,1.57361465,0.52199076
-4.67333667,1.72304739,0.00220680,0.91229369,0.05757557,0.23748126,1.70884169,0.56632820
-4.66733367,1.85880285,0.00238325,0.98390033,0.06233837,0.25620161,1.84340469,0.61039521
-4.66133067,1.99206067,0.00255648,1.05414151,0.06704223,0.27459107,1.97541594,0.65356983
-4.65532766,2.12085175,0.00272385,1.12197200,0.07161703,0.29238419,2.10290688,0.69520608
-4.64932466,2.24317614,0.00288263,1.18633065,0.07599023,0.30931196,2.22387722,0.73465002
-4.64332166,2.35705658,0.00303012,1.24616876,0.08008877,0.32510906,2.33634857,0.77125727
-4.63731866,2.46059464,0.00316371,1.30047987,0.08384101,0.33952148,2.43842085,0.80441147
-4.63131566,2.55202731,0.00328093,1.34832984,0.08717881,0.35231405,2.52832915,0.83354282
-4.62531266,2.62978185,0.00337956,1.38888604,0.09003955,0.36327770,2.60449892,0.85814616
-4.61930965,2.69252646,0.00345768,1.42144444,0.09236814,0.37223607,2.66559716,0.87779767
-4.61330665,2.73921465,0.00351375,1.44545343,0.09411872,0.37905112,2.71057731,0.89216967
-4.60730365,2.76912150,0.00354664,1.46053340,0.09525621,0.38362766,2.73871615,0.90104275
-4.60130065,2.78186987,0.00355566,1.46649117,0.09575748,0.38591634,2.74964082,0.90431483
-4.59529765,2.77744580,0.00354063,1.46332867,0.09561217,0.38591520,2.74334497,0.90200673
-4.58929465,2.75620211,0.00350183,1.45124553,0.09482306,0.38366951,2.72019322,0.89426401
-4.58329165,2.71885021,0.00344003,1.43063547,0.09340602,0.37927003,2.68091395,0.88135510
-4.57728864,2.66644060,0.00335646,1.40207668,0.09138953,0.37284973,2.62658062,0.86366578
-4.57128564,2.60033286,0.00325274,1.36631671,0.08881375,0.36457909,2.55858267,0.84169039
-4.56528264,2.52215671,0.00313086,1.32425253,0.08572931,0.35466028,2.47858734,0.81601998
-4.55927964,2.43376572,0.00299311,1.27690672,0.08219564,0.34332045,2.38849407,0.78732819
-4.55327664,2.33718592,0.00284201,1.22540068,0.07827919,0.33080442,2.29038356,0.75635525
-4.54727364,2.23456122,0.00268020,1.17092611,0.07405142,0.31736715,2.18646352,0.72389077
-4.54127064,2.12809810,0.00251043,1.11471581,0.06958675,0.30326625,2.07901333,0.69075606
-4.53526763,2.02001140,0.00233541,1.05801476,0.06496045,0.28875491,1.97032947,0.65778634
-4.52926463,1.91247310,0.00215780,1.00205244,0.06024670,0.27407551,1.86267369,0.62581354
-4.52326163,1.80756566,0.00198011,0.94801728,0.05551678,0.25945402,1.75822525,0.59564990
-4.51725863,1.70724104,0.00180466,0.89703350,0.05083741,0.24509558,1.65903842,0.56807287
-4.51125563,1.61328603,0.00163353,0.85014101,0.04626949,0.23118112,1.56700593,0.54381123
-4.50525263,1.52729431,0.00146853,0.80827836,0.04186698,0.21786525,1.48382867,0.52353269
-4.49924962,1.45064516,0.00131116,0.77226872,0.03767622,0.20527523,1.41099163,0.50783280
-4.49324662,1.38448839,0.00116264,0.74280877,0.03373546,0.19351109,1.34974572,0.49722517
-4.48724362,1.32973484,0.00102388,0.72046022,0.03007475,0.18264664,1.30109490,0.49213275
-4.48124062,1.28705171,0.00089550,0.70564354,0.02671601,0.17273126,1.26578789,0.49288015
-4.47523762,1.25686189,0.00077784,0.69863366,0.02367343,0.16379227,1.24431372,0.49968679
-4.46923462,1.23934631,0.00067100,0.69955731,0.02095396,0.15583764,1.23690046,0.51266090
-4.46323162,1.23444880,0.00057485,0.70839169,0.01855798,0.14885892,1.24351642,0.53179440
-4.45722861,1.24188271,0.00048909,0.72496455,0.01648011,0.14283409,1.26387365,0.55695881
-4.45122561,1.26113919,0.00041325,0.74895554,0.01470998,0.13773032,1.29743328,0.58790236
-4.44522261,1.29149682,0.00034677,0.77989899,0.01323307,0.13350635,1.34341310,0.62424879
-4.43921961,1.33203288,0.00028898,0.81718853,0.01203152,0.13011453,1.40079726,0.66549797
-4.43321661,1.38163648,0.00023915,0.86008367,0.01108494,0.12750243,1.46834893,0.71102911
-4.42721361,1.43902403,0.00019655,0.90771883,0.01037103,0.12561395,1.54462619,0.76010667
-4.42121061,1.50275757,0.00016042,0.95911527,0.00986631,0.12439010,1.62800174,0.81188949
-4.41520760,1.57126633,0.00013002,1.01319593,0.00954658,0.12376937,1.71668715,0.86544340
-4.40920460,1.64287206,0.00010466,1.06880370,0.00938747,0.12368787,1.80876171,0.91975740
-4.40320160,1.71581808,0.00008366,1.12472285,0.00936478,0.12407923,1.90220626,0.97376329
-4.39719860,1.78830224,0.00006642,1.17970354,0.00945487,0.12487456,1.99494163,1.02635859
-4.39119560,1.85851318,0.00005237,1.23248907,0.00963488,0.12600232,2.08487140,1.07643215
-4.38519260,1.92466940,0.00004102,1.28184504,0.00988303,0.12738846,2.16992787,1.12289183
-4.37918959,1.98506017,0.00003193,1.32658976,0.01017875,0.12895672,2.24812041,1.16469327
-4.37318659,2.03808691,0.00002470,1.36562484,0.01050292,0.13062923,2.31758432,1.20086878
-4.36718359,2.08230381,0.00001902,1.39796480,0.01083797,0.13232748,2.37662891,1.23055515
-4.36118059,2.11645606,0.00001460,1.42276449,0.01116805,0.13397360,2.42378272,1.25301925
-4.35517759,2.13951406,0.00001120,1.43934330,0.01147914,0.13549197,2.45783418,1.26768026
-4.34917459,2.15070224,0.00000865,1.44720485,0.01175917,0.13681111,2.47786600,1.27412749
-4.34317159,2.14952110,0.00000679,1.44605143,0.01199811,0.13786584,2.48328168,1.27213299
-4.33716858,2.13576146,0.00000550,1.43579239,0.01218804,0.13859945,2.47382305,1.26165826
-4.33116558,2.10951011,0.00000469,1.41654614,0.01232322,0.13896606,2.44957790,1.24285477
-4.32516258,2.07114677,0.00000433,1.38863547,0.01240010,0.13893274,2.41097745,1.21605826
-4.31915958,2.02133218,0.00000436,1.35257668,0.01241732,0.13848156,2.35878357,1.18177704
-4.31315658,1.96098807,0.00000480,1.30906265,0.01237566,0.13761133,2.29406661,1.14067488
-4.30715358,1.89126980,0.00000567,1.25894101,0.01227795,0.13633895,2.21817446,1.09354932
