energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.87393697,2.55031775,1.00873413,1.57223357,0.03187919,0.01945983,0.04300075,0.24432566,0.14675954,0.22049849
-5.86793397,2.65298196,1.05222487,1.63101135,0.03481083,0.01994283,0.04557448,0.25024248,0.15213651,0.23353624
-5.86193097,2.76041557,1.09628524,1.69203284,0.03789023,0.02045500,0.04824337,0.25702171,0.15803870,0.24731340
-5.85592796,2.87052679,1.14005350,1.75402394,0.04108196,0.02098269,0.05097182,0.26450418,0.16436055,0.26159583
-5.84992496,2.98114102,1.18263104,1.81568760,0.04434636,0.02151198,0.05372106,0.27251759,0.17098761,0.27613300
-5.84392196,3.09006530,1.22310848,1.87574509,0.04764004,0.02202909,0.05645006,0.28088245,0.17779891,0.29066339
-5.83791896,3.19515550,1.26059301,1.93297787,0.05091657,0.02252079,0.05911666,0.28941847,0.18466971,0.30492061
-5.83191596,3.29438355,1.29423603,1.98626806,0.05412743,0.02297481,0.06167878,0.29795113,0.19147443,0.31863995
-5.82591296,3.38590148,1.32325974,2.03463563,0.05722292,0.02338026,0.06409559,0.30631831,0.19808987,0.33156528
-5.81990995,3.46809968,1.34698179,2.07727072,0.06015339,0.02372793,0.06632879,0.31437626,0.20439837,0.34345589
-5.81390695,3.53965668,1.36483675,2.11355944,0.06287040,0.02401067,0.06834365,0.32200505,0.21029090,0.35409301
-5.80790395,3.59957837,1.37639375,2.14310205,0.06532798,0.02422356,0.07011011,0.32911293,0.21567004,0.36328586
-5.80190095,3.64722486,1.38136947,2.16572282,0.06748395,0.02436408,0.07160365,0.33563939,0.22045259,0.37087686
-5.79589795,3.68232413,1.37963605,2.18147091,0.06930113,0.02443221,0.07280599,0.34155697,0.22457185,0.37674580
-5.78989495,3.70497169,1.37122376,2.19061261,0.07074844,0.02443037,0.07370554,0.34687144,0.22797949,0.38081284
-5.78389195,3.71561674,1.35631832,2.19361509,0.07180199,0.02436337,0.07429774,0.35162052,0.23064686,0.38304024
-5.77788894,3.71503537,1.33525321,2.19112268,0.07244586,0.02423820,0.07458506,0.35587106,0.23256582,0.38343262
-5.77188594,3.70429226,1.30849736,2.18392674,0.07267275,0.02406388,0.07457682,0.35971495,0.23374900,0.38203590
-5.76588294,3.68469269,1.27663883,2.17293049,0.07248433,0.02385108,0.07428876,0.36326370,0.23422952,0.37893492
-5.75987994,3.65772699,1.24036522,2.15911058,0.07189141,0.02361190,0.07374248,0.36664226,0.23406011,0.37424981
-5.75387694,3.62501007,1.20044174,2.14347686,0.07091373,0.02335947,0.07296459,0.36998201,0.23331180,0.36813129
-5.74787394,3.58821840,1.15768770,2.12703230,0.06957954,0.02310761,0.07198588,0.37341359,0.23207201,0.36075522
-5.74187094,3.54902726,1.11295241,2.11073457,0.06792494,0.02287046,0.07084021,0.37705967,0.23044233,0.35231641
-5.73586793,3.50905068,1.06709142,2.09546089,0.06599288,0.02266217,0.06956347,0.38102809,0.22853583,0.34302218
-5.72986493,3.46978639,1.02094365,2.08197744,0.06383202,0.02249654,0.06819242,0.38540573,0.22647417,0.33308578
-5.72386193,3.43256780,0.97531048,2.07091443,0.06149543,0.02238674,0.06676361,0.39025333,0.22438442,0.32272000
-5.71785893,3.39852457,0.93093698,2.06274755,0.05903906,0.02234503,0.06531228,0.39560160,0.22239581,0.31213111
-5.71185593,3.36855304,0.88849603,2.05778642,0.05652028,0.02238253,0.06387141,0.40144869,0.22063642,0.30151350
-5.70585293,3.34329724,0.84857549,2.05617012,0.05399624,0.02250903,0.06247077,0.40775926,0.21923004,0.29104502
-5.69984992,3.32314068,0.81166862,2.05786968,0.05152235,0.02273289,0.06113621,0.41446513,0.21829307,0.28088322
-5.69384692,3.30820886,0.77816783,2.06269731,0.04915080,0.02306085,0.05988902,0.42146749,0.21793179,0.27116261
-5.68784392,3.29838195,0.74836169,2.07032157,0.04692926,0.02349810,0.05874549,0.42864060,0.21824004,0.26199288
-5.68184092,3.29331651,0.72243497,2.08028776,0.04489961,0.02404820,0.05771659,0.43583677,0.21929724,0.25345815
-5.67583792,3.29247533,0.70047162,2.09204258,0.04309705,0.02471314,0.05680789,0.44289246,0.22116707,0.24561711
-5.66983492,3.29516361,0.68246033,2.10496199,0.04154929,0.02549351,0.05601958,0.44963515,0.22389667,0.23850412
-5.66383192,3.30057012,0.66830226,2.11838106,0.04027607,0.02638859,0.05534670,0.45589071,0.22751649,0.23213094
-5.65782891,3.30781136,0.65782074,2.13162474,0.03928889,0.02739660,0.05477949,0.46149097,0.23204084,0.22648913
-5.65182591,3.31597715,0.65077242,2.14403842,0.03859104,0.02851494,0.05430389,0.46628118,0.23746893,0.22155291
-5.64582291,3.32417579,0.64685960,2.15501702,0.03817789,0.02974045,0.05390220,0.47012692,0.24378667,0.21728234
-5.63981991,3.33157720,0.64574328,2.16403193,0.03803734,0.03106972,0.05355374,0.47292033,0.25096882,0.21362664
-5.63381691,3.33745233,0.64705651,2.17065447,0.03815061,0.03249942,0.05323574,0.47458529,0.25898161,0.21052753
-5.62781391,3.34120764,0.65041782,2.17457545,0.03849310,0.03402656,0.05292412,0.47508144,0.26778561,0.20792254
-5.62181091,3.34241324,0.65544415,2.17561996,0.03903549,0.03564879,0.05259442,0.47440672,0.27733859,0.20574797
-5.61580790,3.34082382,0.66176305,2.17375684,0.03974492,0.03736457,0.05222265,0.47259853,0.28759845,0.20394168
-5.60980490,3.33639144,0.66902372,2.16910266,0.04058624,0.03917332,0.05178617,0.46973327,0.29852568,0.20244535
-5.60380190,3.32926975,0.67690659,2.16191976,0.04152326,0.04107546,0.05126447,0.46592439,0.31008545,0.20120637
-5.59779890,3.31980933,0.68513120,2.15260848,0.04252006,0.04307230,0.05063985,0.46131900,0.32224897,0.20017919
-5.59179590,3.30854406,0.69346195,2.14169360,0.04354213,0.04516587,0.04989807,0.45609304,0.33499414,0.19932617
-5.58579290,3.29616902,0.70171173,2.12980537,0.04455745,0.04735856,0.04902873,0.45044540,0.34830515,0.19861790
-5.57978989,3.28351033,0.70974313,2.11765560,0.04553743,0.04965264,0.04802565,0.44459087,0.36217123,0.19803300
-5.57378689,3.27148793,0.71746730,2.10600947,0.04645762,0.05204969,0.04688701,0.43875249,0.37658441,0.19755746
-5.56778389,3.26107264,0.72484047,2.09565400,0.04729823,0.05454996,0.04561531,0.43315338,0.39153634,0.19718354
-5.56178089,3.25323881,0.73185832,2.08736416,0.04804445,0.05715155,0.04421727,0.42800826,0.40701445,0.19690837
-5.55577789,3.24891457,0.73854834,2.08186782,0.04868646,0.05984976,0.04270345,0.42351522,0.42299754,0.19673220
-5.54977489,3.24893154,0.74496084,2.07981093,0.04921930,0.06263626,0.04108782,0.41984781,0.43945114,0.19665653
-5.54377189,3.25397627,0.75115868,2.08172430,0.04964245,0.06549856,0.03938725,0.41714786,0.45632283,0.19668216
-5.53776888,3.26454554,0.75720657,2.08799340,0.04995926,0.06841939,0.03762078,0.41551928,0.47353812,0.19680729
-5.53176588,3.28090776,0.76316036,2.09883262,0.05017620,0.07137645,0.03580899,0.41502314,0.49099686,0.19702575
-5.52576288,3.30307264,0.76905693,2.11426539,0.05030204,0.07434227,0.03397326,0.41567422,0.50857085,0.19732555
-5.51975988,3.33077063,0.77490531,2.13411114,0.05034690,0.07728437,0.03213503,0.41743922,0.52610273,0.19768772
-5.51375688,3.36344398,0.78067949,2.15798021,0.05032135,0.08016570,0.03031517,0.42023674,0.54340638,0.19808563
-5.50775388,3.40025003,0.78631340,2.18527717,0.05023551,0.08294537,0.02853333,0.42393913,0.56026905,0.19848481
-5.50175088,3.44007733,0.79169836,2.21521290,0.05009824,0.08557959,0.02680746,0.42837606,0.57645519,0.19884330
-5.49574787,3.48157443,0.79668328,2.24682524,0.04991649,0.08802294,0.02515340,0.43333995,0.59171187,0.19911251
-5.48974487,3.52319043,0.80107755,2.27900767,0.04969474,0.09022976,0.02358455,0.43859277,0.60577576,0.19923858
-5.48374187,3.56322591,0.80465653,2.31054510,0.04943474,0.09215573,0.02211177,0.44387428,0.61838118,0.19916421
-5.47773887,3.59989221,0.80716948,2.34015528,0.04913534,0.09375945,0.02074330,0.44891113,0.62926908,0.19883085
-5.47173587,3.63137666,0.80834934,2.36653441,0.04879258,0.09500405,0.01948483,0.45342669,0.63819634,0.19818109
-5.46573287,3.65591077,0.80792412,2.38840477,0.04839999,0.09585874,0.01833969,0.45715098,0.64494505,0.19716121
-5.45972986,3.67183847,0.80562896,2.40456252,0.04794902,0.09630007,0.01730913,0.45983048,0.64933127,0.19572371
-5.45372686,3.67768123,0.80121859,2.41392348,0.04742966,0.09631307,0.01639261,0.46123731,0.65121268,0.19382964
-5.44772386,3.67219705,0.79447914,2.41556478,0.04683110,0.09589207,0.01558821,0.46117739,0.65049497,0.19145077
-5.44172086,3.65443065,0.78523911,2.40876065,0.04614253,0.09504110,0.01489302,0.45949727,0.64713635,0.18857117
-5.43571786,3.62375268,0.77337849,2.39301081,0.04535394,0.09377402,0.01430353,0.45608931,0.64115010,0.18518851
-5.42971486,3.57988607,0.75883594,2.36806001,0.04445682,0.09211422,0.01381606,0.45089508,0.63260502,0.18131464
-5.42371186,3.52291868,0.74161352,2.33390829,0.04344489,0.09009400,0.01342706,0.44390680,0.62162370,0.17697570
-5.41770885,3.45330187,0.72177869,2.29081151,0.04231467,0.08775361,0.01313349,0.43516679,0.60837863,0.17221156
-5.41170585,3.37183522,0.69946372,2.23927223,0.04106593,0.08513996,0.01293308,0.42476516,0.59308661,0.16707480
-5.40570285,3.27963868,0.67486250,2.18002193,0.03970195,0.08230524,0.01282448,0.41283565,0.57600146,0.16162908
-5.39969985,3.17811361,0.64822487,2.11399528,0.03822971,0.07930521,0.01280750,0.39955011,0.55740555,0.15594722
-5.39369685,3.06889492,0.61984905,2.04229809,0.03665976,0.07619760,0.01288311,0.38511181,0.53760057,0.15010889
-5.38769385,2.95379668,0.59007233,1.96617055,0.03500606,0.07304032,0.01305353,0.36974794,0.51689797,0.14419815
-5.38169085,2.83475403,0.55926073,1.88694753,0.03328560,0.06988987,0.01332213,0.35370162,0.49560945,0.13830093
-5.37568784,2.71376380,0.52779800,1.80601779,0.03151791,0.06679984,0.01369342,0.33722398,0.47403803,0.13250249
-5.36968484,2.59282669,0.49607460,1.72478381,0.02972450,0.06381952,0.01417281,0.32056640,0.45246996,0.12688507
-5.36368184,2.47389302,0.46447703,1.64462403,0.02792815,0.06099282,0.01476648,0.30397347,0.43116784,0.12152578
-5.35767884,2.35881423,0.43337810,1.56685856,0.02615227,0.05835733,0.01548110,0.28767676,0.41036516,0.11649473
-5.35167584,2.24930147,0.40312836,1.49271971,0.02442017,0.05594380,0.01632355,0.27188970,0.39026236,0.11185357
-5.34567284,2.14689233,0.37404913,1.42332788,0.02275441,0.05377566,0.01730058,0.25680366,0.37102449,0.10765433
-5.33966983,2.05292620,0.34642707,1.35967329,0.02117614,0.05186900,0.01841846,0.24258524,0.35278045,0.10393871
-5.33366683,1.96852830,0.32051068,1.30260359,0.01970458,0.05023263,0.01968253,0.22937493,0.33562368,0.10073768
-5.32766383,1.89460197,0.29650848,1.25281699,0.01835653,0.04886844,0.02109684,0.21728680,0.31961408,0.09807135
-5.32166083,1.83182841,0.27458878,1.21086068,0.01714599,0.04777190,0.02266368,0.20640934,0.30478107,0.09594929
-5.31565783,1.78067292,0.25488106,1.17713352,0.01608392,0.04693272,0.02438310,0.19680712,0.29112743,0.09437087
-5.30965483,1.74139645,0.23747846,1.15189250,0.01517808,0.04633559,0.02625254,0.18852312,0.27863370,0.09332599
-5.30365183,1.71407109,0.22244131,1.13526185,0.01443291,0.04596106,0.02826642,0.18158152,0.26726296,0.09279580
-5.29764882,1.69859830,0.20980129,1.12724412,0.01384963,0.04578642,0.03041575,0.17599078,0.25696556,0.09275360
-5.29164582,1.69472871,0.19956592,1.12773228,0.01342633,0.04578664,0.03268792,0.17174670,0.24768386,0.09316580
-5.28564282,1.70208238,0.19172319,1.13652220,0.01315818,0.04593527,0.03506646,0.16883532,0.23935655,0.09399285
-5.27963982,1.72016868,0.18624588,1.15332487,0.01303765,0.04620536,0.03753104,0.16723560,0.23192258,0.09519027
-5.27363682,1.74840510,0.18309553,1.17777788,0.01305485,0.04657035,0.04005749,0.16692158,0.22532450,0.09670965
-5.26763382,1.78613446,0.18222575,1.20945594,0.01319788,0.04700483,0.04261806,0.16786407,0.21951126,0.09849961
-5.26163082,1.83264033,0.18358477,1.24788008,0.01345320,0.04748537,0.04518177,0.17003179,0.21444035,0.10050684
-5.25562781,1.88716038,0.18711716,1.29252566,0.01380600,0.04799111,0.04771497,0.17339190,0.21007925,0.10267708
-5.24962481,1.94889773,0.19276468,1.34282910,0.01424064,0.04850440,0.05018202,0.17790998,0.20640642,0.10495610
-5.24362181,2.01703048,0.20046631,1.39819347,0.01474101,0.04901128,0.05254615,0.18354952,0.20341156,0.10729068
-5.23761881,2.09071940,0.21015749,1.45799320,0.01529095,0.04950179,0.05477034,0.19027098,0.20109552,0.10962956
-5.23161581,2.16911420,0.22176868,1.52157793,0.01587459,0.04997027,0.05681840,0.19803048,0.19946960,0.11192436
-5.22561281,2.25135849,0.23522348,1.58827604,0.01647670,0.05041545,0.05865601,0.20677831,0.19855448,0.11413045
-5.21960980,2.33659383,0.25043633,1.65739770,0.01708302,0.05084039,0.06025180,0.21645728,0.19837888,0.11620770
-5.21360680,2.42396296,0.26731005,1.72823809,0.01768046,0.05125232,0.06157838,0.22700116,0.19897769,0.11812119
-5.20760380,2.51261257,0.28573350,1.80008061,0.01825739,0.05166228,0.06261326,0.23833321,0.20038997,0.11984173
-5.20160080,2.60169585,0.30557930,1.87220062,0.01880378,0.05208463,0.06333963,0.25036493,0.20265662,0.12134619
-5.19559780,2.69037497,0.32670207,1.94386960,0.01931128,0.05253643,0.06374700,0.26299521,0.20581781,0.12261775
-5.18959480,2.77782375,0.34893710,2.01436005,0.01977333,0.05303661,0.06383162,0.27610988,0.20991027,0.12364588
-5.18359180,2.86323075,0.37209971,2.08295118,0.02018512,0.05360514,0.06359666,0.28958181,0.21496437,0.12442606
-5.17758879,2.94580283,0.39598535,2.14893531,0.02054351,0.05426200,0.06305214,0.30327144,0.22100118,0.12495947
-5.17158579,3.02476943,0.42037045,2.21162529,0.02084696,0.05502614,0.06221465,0.31702793,0.22802943,0.12525227
-5.16558279,3.09938753,0.44501414,2.27036251,0.02109535,0.05591441,0.06110685,0.33069087,0.23604264,0.12531494
-5.15957979,3.16894753,0.46966065,2.32452570,0.02128976,0.05694046,0.05975673,0.34409241,0.24501636,0.12516129
-5.15357679,3.23277978,0.49404253,2.37354017,0.02143223,0.05811376,0.05819675,0.35705992,0.25490565,0.12480751
-5.14757379,3.29026185,0.51788439,2.41688728,0.02152557,0.05943867,0.05646277,0.36941895,0.26564309,0.12427116
-5.14157079,3.34082633,0.54090724,2.45411387,0.02157300,0.06091367,0.05459300,0.38099650,0.27713717,0.12357007
-5.13556778,3.38396893,0.56283317,2.48484121,0.02157796,0.06253079,0.05262685,0.39162442,0.28927152,0.12272145
-5.12956478,3.41925653,0.58339022,2.50877322,0.02154387,0.06427524,0.05060374,0.40114288,0.30190476,0.12174098
-5.12356178,3.44633495,0.60231740,2.52570335,0.02147388,0.06612532,0.04856209,0.40940377,0.31487136,0.12064210
-5.11755878,3.46493604,0.61936960,2.53551995,0.02137071,0.06805261,0.04653829,0.41627387,0.32798338,0.11943547
-5.11155578,3.47488360,0.63432227,2.53820954,0.02123655,0.07002243,0.04456584,0.42163783,0.34103329,0.11812864
-5.10555278,3.47609796,0.64697580,2.53385783,0.02107295,0.07199458,0.04267463,0.42540067,0.35379769,0.11672596
-5.09954977,3.46859873,0.65715936,2.52264825,0.02088084,0.07392441,0.04089038,0.42748990,0.36604206,0.11522862
-5.09354677,3.45250555,0.66473430,2.50485773,0.02066056,0.07576406,0.03923427,0.42785710,0.37752630,0.11363503
-5.08754377,3.42803666,0.66959678,2.48085000,0.02041196,0.07746395,0.03772268,0.42647897,0.38801099,0.11194130
-5.08154077,3.39550521,0.67167979,2.45106632,0.02013454,0.07897437,0.03636717,0.42335779,0.39726411,0.11014188
-5.07553777,3.35531332,0.67095438,2.41601401,0.01982767,0.08024724,0.03517458,0.41852133,0.40506798,0.10823035
-5.06953477,3.30794418,0.66743014,2.37625325,0.01949079,0.08123779,0.03414721,0.41202222,0.41122625,0.10620026
-5.06353177,3.25395231,0.66115491,2.33238251,0.01912367,0.08190623,0.03328319,0.40393678,0.41557049,0.10404603
-5.05752876,3.19395239,0.65221371,2.28502343,0.01872665,0.08221929,0.03257692,0.39436337,0.41796622,0.10176375
-5.05152576,3.12860722,0.64072696,2.23480553,0.01830089,0.08215154,0.03201950,0.38342036,0.41831804,0.09935203
-5.04552276,3.05861515,0.62684798,2.18235166,0.01784860,0.08168649,0.03159934,0.37124366,0.41657360,0.09681263
-5.03951976,2.98469764,0.61075995,2.12826471,0.01737321,0.08081733,0.03130271,0.35798406,0.41272632,0.09415104
-5.03351676,2.90758735,0.59267220,2.07311616,0.01687954,0.07954733,0.03111431,0.34380426,0.40681656,0.09137681
-5.02751376,2.82801733,0.57281621,2.01743698,0.01637386,0.07788999,0.03101787,0.32887580,0.39893131,0.08850380
-5.02151076,2.74671165,0.55144115,1.96171124,0.01586396,0.07586864,0.03099670,0.31337594,0.38920227,0.08555017
-5.01550775,2.66437776,0.52880931,1.90637257,0.01535906,0.07351587,0.03103429,0.29748451,0.37780250,0.08253818
-5.00950475,2.58170082,0.50519138,1.85180354,0.01486975,0.07087251,0.03111473,0.28138086,0.36494173,0.07949389
-5.00350175,2.49933993,0.48086187,1.79833778,0.01440779,0.06798646,0.03122327,0.26524095,0.35086049,0.07644658
-4.99749875,2.41792620,0.45609462,1.74626453,0.01398589,0.06491119,0.03134664,0.24923463,0.33582337,0.07342820
-4.99149575,2.33806251,0.43115872,1.69583512,0.01361741,0.06170420,0.03147347,0.23352325,0.32011167,0.07047254
-4.98549275,2.26032442,0.40631479,1.64727091,0.01331599,0.05842531,0.03159453,0.21825751,0.30401567,0.06761448
-4.97948974,2.18526199,0.38181174,1.60077187,0.01309523,0.05513500,0.03170291,0.20357565,0.28782698,0.06488905
-4.97348674,2.11340180,0.35788419,1.55652519,0.01296823,0.05189276,0.03179421,0.18960207,0.27183105,0.06233062
-4.96748374,2.04524889,0.33475039,1.51471326,0.01294720,0.04875560,0.03186647,0.17644624,0.25630028,0.05997198
-4.96148074,1.98128795,0.31261079,1.47552030,0.01304301,0.04577668,0.03192018,0.16420207,0.24148777,0.05784355
-4.95547774,1.92198335,0.29164720,1.43913721,0.01326483,0.04300413,0.03195813,0.15294754,0.22762212,0.05597258
-4.94947474,1.86777786,0.27202242,1.40576415,0.01361971,0.04048019,0.03198512,0.14274477,0.21490316,0.05438250
-4.94347174,1.81908966,0.25388041,1.37561073,0.01411230,0.03824048,0.03200769,0.13364032,0.20349884,0.05309235
-4.93746873,1.77630774,0.23734668,1.34889367,0.01474455,0.03631360,0.03203377,0.12566582,0.19354325,0.05211627
-4.93146573,1.73978584,0.22252909,1.32583209,0.01551552,0.03472092,0.03207220,0.11883875,0.18513575,0.05146322
-4.92546273,1.70983504,0.20951865,1.30664080,0.01642131,0.03347667,0.03213232,0.11316350,0.17834116,0.05113677
-4.91945973,1.68671563,0.19839046,1.29152194,0.01745499,0.03258816,0.03222348,0.10863251,0.17319093,0.05113504
-4.91345673,1.67062864,0.18920450,1.28065553,0.01860670,0.03205621,0.03235462,0.10522748,0.16968511,0.05145079
-4.90745373,1.66170758,0.18200638,1.27418969,0.01986383,0.03187574,0.03253381,0.10292070,0.16779509,0.05207168
-4.90145073,1.66001110,0.17682779,1.27223107,0.02121130,0.03203647,0.03276789,0.10167635,0.16746686,0.05298059
-4.89544772,1.66551707,0.17368677,1.27483611,0.02263192,0.03252365,0.03306218,0.10145177,0.16862476,0.05415621
-4.88944472,1.67811858,0.17258778,1.28200386,0.02410680,0.03331893,0.03342023,0.10219877,0.17117538,0.05557357
-4.88344172,1.69762231,0.17352146,1.29367069,0.02561591,0.03440112,0.03384370,0.10386474,0.17501177,0.05720480
-4.87743872,1.72374953,0.17646431,1.30970733,0.02713859,0.03574710,0.03433231,0.10639379,0.18001750,0.05901995
-4.87143572,1.75613982,0.18137822,1.32991849,0.02865416,0.03733253,0.03488390,0.10972773,0.18607071,0.06098778
-4.86543272,1.79435760,0.18820999,1.35404509,0.03014246,0.03913264,0.03549454,0.11380698,0.19304793,0.06307667
-4.85942971,1.83790122,0.19689096,1.38176908,0.03158442,0.04112286,0.03615877,0.11857136,0.20082750,0.06525546
-4.85342671,1.88621442,0.20733682,1.41272067,0.03296258,0.04327947,0.03686988,0.12396080,0.20929278,0.06749427
-4.84742371,1.93869969,0.21944773,1.44648764,0.03426152,0.04558004,0.03762024,0.12991594,0.21833474,0.06976528
-4.84142071,1.99473322,0.23310877,1.48262649,0.03546821,0.04800395,0.03840165,0.13637866,0.22785422,0.07204337
-4.83541771,2.05368075,0.24819095,1.52067482,0.03657232,0.05053264,0.03920575,0.14329253,0.23776360,0.07430668
-4.82941471,2.11491400,0.26455265,1.56016466,0.03756629,0.05314995,0.04002441,0.15060325,0.24798797,0.07653705
-4.82341171,2.17782699,0.28204162,1.60063606,0.03844551,0.05584230,0.04085010,0.15825896,0.25846580,0.07872026
-4.81740870,2.24185177,0.30049749,1.64165075,0.03920814,0.05859877,0.04167624,0.16621062,0.26914913,0.08084621
-4.81140570,2.30647306,0.31975470,1.68280507,0.03985506,0.06141121,0.04249754,0.17441226,0.28000325,0.08290887
-4.80540270,2.37124131,0.33964583,1.72374190,0.04038964,0.06427416,0.04331025,0.18282126,0.29100597,0.08490615
-4.79939970,2.43578362,0.36000510,1.76416118,0.04081741,0.06718487,0.04411239,0.19139853,0.30214644,0.08683965
-4.79339670,2.49981219,0.38067193,1.80382842,0.04114578,0.07014307,0.04490389,0.20010868,0.31342370,0.08871423
-4.78739370,2.56312967,0.40149437,1.84258092,0.04138367,0.07315082,0.04568669,0.20892004,0.32484479,0.09053755
-4.78139070,2.62563127,0.42233219,1.88033138,0.04154118,0.07621222,0.04646471,0.21780460,0.33642263,0.09231951
-4.77538769,2.68730300,0.44305939,1.91706844,0.04162920,0.07933302,0.04724382,0.22673776,0.34817368,0.09407163
-4.76938469,2.74821595,0.46356609,1.95285400,0.04165913,0.08252020,0.04803162,0.23569794,0.36011538,0.09580638
-4.76338169,2.80851641,0.48375941,1.98781717,0.04164255,0.08578142,0.04883723,0.24466592,0.37226339,0.09753648
-4.75737869,2.86841171,0.50356347,2.02214467,0.04159100,0.08912438,0.04967090,0.25362401,0.38462885,0.09927421
-4.75137569,2.92815201,0.52291827,2.05606791,0.04151574,0.09255608,0.05054358,0.26255495,0.39721549,0.10103068
-4.74537269,2.98800840,0.54177761,2.08984692,0.04142755,0.09608201,0.05146643,0.27144062,0.41001685,0.10281515
-4.73936968,3.04824787,0.56010598,2.12375155,0.04133658,0.09970531,0.05245017,0.28026057,0.42301363,0.10463438
-4.73336668,3.10910595,0.57787463,2.15804053,0.04125221,0.10342578,0.05350445,0.28899047,0.43617121,0.10649198
-4.72736368,3.17075820,0.59505715,2.19293937,0.04118290,0.10723906,0.05463719,0.29760045,0.44943760,0.10838789
-4.72136068,3.23329171,0.61162449,2.22861772,0.04113608,0.11113569,0.05585383,0.30605365,0.46274178,0.11031788
-4.71535768,3.29667820,0.62754019,2.26516767,0.04111798,0.11510034,0.05715668,0.31430479,0.47599262,0.11227323
-4.70935468,3.36075016,0.64275570,2.30258388,0.04113355,0.11911119,0.05854433,0.32229919,0.48907854,0.11424044
-4.70335168,3.42518162,0.65720642,2.34074686,0.04118628,0.12313951,0.06001110,0.32997215,0.50186791,0.11620118
-4.69734867,3.48947514,0.67080870,2.37941062,0.04127806,0.12714943,0.06154670,0.33724883,0.51421038,0.11813238
-4.69134567,3.55295615,0.68345799,2.41819552,0.04140913,0.13109807,0.06313597,0.34404483,0.52593909,0.12000647
-4.68534267,3.61477576,0.69502848,2.45658728,0.04157788,0.13493601,0.06475889,0.35026739,0.53687384,0.12179187
-4.67933967,3.67392263,0.70537431,2.49394274,0.04178088,0.13860801,0.06639081,0.35581726,0.54682517,0.12345370
-4.67333667,3.72924405,0.71433234,2.52950235,0.04201283,0.14205422,0.06800280,0.36059128,0.55559925,0.12495456
-4.66733367,3.77947589,0.72172661,2.56240956,0.04226658,0.14521159,0.06956238,0.36448557,0.56300345,0.12625565
-4.66133067,3.82328060,0.72737410,2.59173621,0.04253330,0.14801562,0.07103434,0.36739911,0.56885240,0.12731792
-4.65532766,3.85929173,0.73109177,2.61651336,0.04280262,0.15040239,0.07238180,0.36923780,0.57297429,0.12810341
-4.64932466,3.88616345,0.73270440,2.63576597,0.04306292,0.15231070,0.07356738,0.36991849,0.57521725,0.12857655
-4.64332166,3.90262245,0.73205292,2.64855017,0.04330164,0.15368422,0.07455452,0.36937314,0.57545540,0.12870558
