energy_ev,total_up,B_p_up,B_d_up,Nb_p_up,Nb_d_up,Te_p_up,Te_d_up
-5.09954977,0.94813162,0.04277422,0.00000000,0.36011841,0.22576910,0.56201963,0.00000000
-5.09354677,0.95156994,0.04180952,0.00000000,0.36557021,0.22354867,0.56559873,0.00000000
-5.08754377,0.95390844,0.04113276,0.00000000,0.37005635,0.22136557,0.56830205,0.00000000
-5.08154077,0.95508370,0.04066353,0.00000000,0.37346325,0.21909087,0.57020113,0.00000000
-5.07553777,0.95507315,0.04033445,0.00000000,0.37571799,0.21661927,0.57137368,0.00000000
-5.06953477,0.95389708,0.04009124,0.00000000,0.37679111,0.21387004,0.57190415,0.00000000
-5.06353177,0.95161997,0.03989244,0.00000000,0.37669797,0.21078746,0.57188428,0.00000000
-5.05752876,0.94835067,0.03970882,0.00000000,0.37549891,0.20734065,0.57141362,0.00000000
-5.05152576,0.94424141,0.03952251,0.00000000,0.37329786,0.20352290,0.57059966,0.00000000
-5.04552276,0.93948547,0.03932601,0.00000000,0.37023956,0.19935038,0.56955763,0.00000000
-5.03951976,0.93431316,0.03912093,0.00000000,0.36650530,0.19486035,0.56840974,0.00000000
-5.03351676,0.92898640,0.03891664,0.00000000,0.36230736,0.19010877,0.56728379,0.00000000
-5.02751376,0.92379156,0.03872875,0.00000000,0.35788226,0.18516740,0.56631116,0.00000000
-5.02151076,0.91903095,0.03857764,0.00000000,0.35348292,0.18012048,0.56562407,0.00000000
-5.01550775,0.91501290,0.03848681,0.00000000,0.34937009,0.17506104,0.56535232,0.00000000
-5.00950475,0.91204080,0.03848135,0.00000000,0.34580324,0.17008690,0.56561931,0.00000000
-5.00350175,0.91040143,0.03858635,0.00000000,0.34303115,0.16529660,0.56653778,0.00000000
-4.99749875,0.91035282,0.03882543,0.00000000,0.34128266,0.16078529,0.56820507,0.00000000
-4.99149575,0.91211224,0.03921939,0.00000000,0.34075762,0.15664080,0.57069833,0.00000000
-4.98549275,0.91584457,0.03978488,0.00000000,0.34161872,0.15293990,0.57406975,0.00000000
-4.97948974,0.92165172,0.04053341,0.00000000,0.34398410,0.14974509,0.57834205,0.00000000
-4.97348674,0.92956342,0.04147042,0.00000000,0.34792138,0.14710181,0.58350438,0.00000000
-4.96748374,0.93952995,0.04259462,0.00000000,0.35344303,0.14503643,0.58950908,0.00000000
-4.96148074,0.95141714,0.04389759,0.00000000,0.36050364,0.14355481,0.59626923,0.00000000
-4.95547774,0.96500412,0.04536363,0.00000000,0.36899886,0.14264173,0.60365743,0.00000000
-4.94947474,0.97998405,0.04696989,0.00000000,0.37876654,0.14226111,0.61150593,0.00000000
-4.94347174,0.99596805,0.04868677,0.00000000,0.38958976,0.14235701,0.61960825,0.00000000
-4.93746873,1.01249245,0.05047861,0.00000000,0.40120191,0.14285542,0.62772234,0.00000000
-4.93146573,1.02902923,0.05230457,0.00000000,0.41329372,0.14366668,0.63557548,0.00000000
-4.92546273,1.04499968,0.05411987,0.00000000,0.42552198,0.14468861,0.64287065,0.00000000
-4.91945973,1.05979055,0.05587708,0.00000000,0.43751972,0.14581004,0.64929442,0.00000000
-4.91345673,1.07277265,0.05752764,0.00000000,0.44890764,0.14691474,0.65452603,0.00000000
-4.90745373,1.08332092,0.05902348,0.00000000,0.45930616,0.14788555,0.65824750,0.00000000
-4.90145073,1.09083537,0.06031865,0.00000000,0.46834791,0.14860853,0.66015422,0.00000000
-4.89544772,1.09476208,0.06137093,0.00000000,0.47569001,0.14897697,0.65996575,0.00000000
-4.88944472,1.09461331,0.06214337,0.00000000,0.48102576,0.14889521,0.65743626,0.00000000
-4.88344172,1.08998590,0.06260572,0.00000000,0.48409524,0.14828193,0.65236420,0.00000000
-4.87743872,1.08057711,0.06273556,0.00000000,0.48469438,0.14707298,0.64460073,0.00000000
-4.87143572,1.06619716,0.06251933,0.00000000,0.48268214,0.14522351,0.63405637,0.00000000
-4.86543272,1.04677794,0.06195298,0.00000000,0.47798561,0.14270937,0.62070578,0.00000000
-4.85942971,1.02237742,0.06104233,0.00000000,0.47060264,0.13952785,0.60459012,0.00000000
-4.85342671,0.99317964,0.05980320,0.00000000,0.46060214,0.13569755,0.58581708,0.00000000
-4.84742371,0.95949018,0.05826118,0.00000000,0.44812196,0.13125760,0.56455841,0.00000000
-4.84142071,0.92172753,0.05645108,0.00000000,0.43336445,0.12626619,0.54104521,0.00000000
-4.83541771,0.88041058,0.05441625,0.00000000,0.41659015,0.12079853,0.51556102,0.00000000
-4.82941471,0.83614303,0.05220758,0.00000000,0.39810965,0.11494435,0.48843316,0.00000000
-4.82341171,0.78959537,0.04988236,0.00000000,0.37827425,0.10880508,0.46002279,0.00000000
-4.81740870,0.74148527,0.04750305,0.00000000,0.35746568,0.10249075,0.43071393,0.00000000
-4.81140570,0.69255723,0.04513592,0.00000000,0.33608542,0.09611692,0.40090220,0.00000000
-4.80540270,0.64356235,0.04284969,0.00000000,0.31454396,0.08980156,0.37098357,0.00000000
-4.79939970,0.59523902,0.04071420,0.00000000,0.29325045,0.08366208,0.34134369,0.00000000
-4.79339670,0.54829511,0.03879900,0.00000000,0.27260299,0.07781262,0.31234819,0.00000000
-4.78739370,0.50339228,0.03717211,0.00000000,0.25297987,0.07236161,0.28433423,0.00000000
-4.78139070,0.46113270,0.03589874,0.00000000,0.23473196,0.06740966,0.25760353,0.00000000
-4.77538769,0.42204847,0.03504012,0.00000000,0.21817623,0.06304776,0.23241721,0.00000000
-4.76938469,0.38659375,0.03465234,0.00000000,0.20359056,0.05935584,0.20899211,0.00000000
-4.76338169,0.35513949,0.03478530,0.00000000,0.19120974,0.05640170,0.18749903,0.00000000
-4.75737869,0.32797065,0.03548160,0.00000000,0.18122254,0.05424014,0.16806234,0.00000000
-4.75137569,0.30528559,0.03677555,0.00000000,0.17376981,0.05291237,0.15076105,0.00000000
-4.74537269,0.28719730,0.03869222,0.00000000,0.16894349,0.05244576,0.13563110,0.00000000
-4.73936968,0.27373623,0.04124652,0.00000000,0.16678628,0.05285362,0.12266852,0.00000000
-4.73336668,0.26485432,0.04444237,0.00000000,0.16729207,0.05413532,0.11183333,0.00000000
-4.72736368,0.26043006,0.04827201,0.00000000,0.17040693,0.05627649,0.10305390,0.00000000
-4.72136068,0.26027438,0.05271548,0.00000000,0.17603067,0.05924958,0.09623167,0.00000000
-4.71535768,0.26413716,0.05774038,0.00000000,0.18401897,0.06301444,0.09124588,0.00000000
-4.70935468,0.27171441,0.06330179,0.00000000,0.19418622,0.06751938,0.08795838,0.00000000
-4.70335168,0.28265611,0.06934272,0.00000000,0.20630902,0.07270237,0.08621824,0.00000000
-4.69734867,0.29657462,0.07579479,0.00000000,0.22013042,0.07849271,0.08586632,0.00000000
-4.69134567,0.31305383,0.08257952,0.00000000,0.23536511,0.08481293,0.08673954,0.00000000
-4.68534267,0.33165905,0.08960993,0.00000000,0.25170546,0.09158121,0.08867496,0.00000000
-4.67933967,0.35194753,0.09679274,0.00000000,0.26882845,0.09871403,0.09151369,0.00000000
-4.67333667,0.37347974,0.10403092,0.00000000,0.28640345,0.10612922,0.09510448,0.00000000
-4.66733367,0.39583093,0.11122664,0.00000000,0.30410078,0.11374921,0.09930717,0.00000000
-4.66133067,0.41860309,0.11828449,0.00000000,0.32160067,0.12150447,0.10399577,0.00000000
-4.65532766,0.44143668,0.12511492,0.00000000,0.33860258,0.12933689,0.10906125,0.00000000
-4.64932466,0.46402178,0.13163759,0.00000000,0.35483440,0.13720306,0.11441396,0.00000000
-4.64332166,0.48610835,0.13778468,0.00000000,0.37006115,0.14507714,0.11998550,0.00000000
-4.63731866,0.50751472,0.14350384,0.00000000,0.38409289,0.15295332,0.12573005,0.00000000
-4.63131566,0.52813418,0.14876065,0.00000000,0.39679130,0.16084748,0.13162502,0.00000000
-4.62531266,0.54793892,0.15354049,0.00000000,0.40807463,0.16879799,0.13767092,0.00000000
-4.61930965,0.56698094,0.15784956,0.00000000,0.41792065,0.17686557,0.14389038,0.00000000
-4.61330665,0.58538986,0.16171514,0.00000000,0.42636738,0.18513196,0.15032623,0.00000000
-4.60730365,0.60336711,0.16518479,0.00000000,0.43351144,0.19369755,0.15703883,0.00000000
-4.60130065,0.62117697,0.16832476,0.00000000,0.43950400,0.20267786,0.16410230,0.00000000
-4.59529765,0.63913427,0.17121743,0.00000000,0.44454444,0.21219896,0.17160021,0.00000000
-4.58929465,0.65758953,0.17395792,0.00000000,0.44887190,0.22239211,0.17962047,0.00000000
-4.58329165,0.67691188,0.17665014,0.00000000,0.45275517,0.23338774,0.18824983,0.00000000
-4.57728864,0.69747058,0.17940232,0.00000000,0.45648123,0.24530897,0.19756813,0.00000000
-4.57128564,0.71961606,0.18232226,0.00000000,0.46034317,0.25826521,0.20764266,0.00000000
-4.56528264,0.74366136,0.18551263,0.00000000,0.46462779,0.27234589,0.21852272,0.00000000
-4.55927964,0.76986485,0.18906639,0.00000000,0.46960377,0.28761488,0.23023488,0.00000000
-4.55327664,0.79841522,0.19306276,0.00000000,0.47551071,0.30410570,0.24277901,0.00000000
-4.54727364,0.82941945,0.19756371,0.00000000,0.48254973,0.32181802,0.25612550,0.00000000
-4.54127064,0.86289443,0.20261132,0.00000000,0.49087593,0.34071541,0.27021365,0.00000000
-4.53526763,0.89876257,0.20822611,0.00000000,0.50059300,0.36072463,0.28495149,0.00000000
-4.52926463,0.93685170,0.21440619,0.00000000,0.51175028,0.38173647,0.30021704,0.00000000
-4.52326163,0.97689908,0.22112756,0.00000000,0.52434204,0.40360804,0.31586095,0.00000000
-4.51725863,1.01855939,0.22834522,0.00000000,0.53830915,0.42616645,0.33171040,0.00000000
-4.51125563,1.06141598,0.23599516,0.00000000,0.55354264,0.44921359,0.34757411,0.00000000
-4.50525263,1.10499483,0.24399699,0.00000000,0.56988899,0.47253181,0.36324814,0.00000000
-4.49924962,1.14878039,0.25225704,0.00000000,0.58715662,0.49589006,0.37852235,0.00000000
-4.49324662,1.19223227,0.26067183,0.00000000,0.60512325,0.51905034,0.39318689,0.00000000
-4.48724362,1.23480206,0.26913156,0.00000000,0.62354345,0.54177392,0.40703874,0.00000000
-4.48124062,1.27594922,0.27752353,0.00000000,0.64215626,0.56382716,0.41988775,0.00000000
-4.47523762,1.31515556,0.28573533,0.00000000,0.66069224,0.58498666,0.43156197,0.00000000
-4.46923462,1.35193753,0.29365764,0.00000000,0.67887986,0.60504350,0.44191207,0.00000000
-4.46323162,1.38585610,0.30118657,0.00000000,0.69645096,0.62380660,0.45081471,0.00000000
-4.45722861,1.41652406,0.30822558,0.00000000,0.71314526,0.64110502,0.45817473,0.00000000
-4.45122561,1.44361079,0.31468685,0.00000000,0.72871400,0.65678955,0.46392622,0.00000000
-4.44522261,1.46684482,0.32049227,0.00000000,0.74292276,0.67073333,0.46803251,0.00000000
-4.43921961,1.48601448,0.32557413,0.00000000,0.75555373,0.68283217,0.47048525,0.00000000
-4.43321661,1.50096732,0.32987550,0.00000000,0.76640767,0.69300438,0.47130280,0.00000000
-4.42721361,1.51160875,0.33335053,0.00000000,0.77530581,0.70119061,0.47052805,0.00000000
-4.42121061,1.51790042,0.33596476,0.00000000,0.78209190,0.70735375,0.46822604,0.00000000
-4.41520760,1.51985891,0.33769536,0.00000000,0.78663459,0.71147913,0.46448144,0.00000000
-4.40920460,1.51755488,0.33853160,0.00000000,0.78883034,0.71357501,0.45939628,0.00000000
-4.40320160,1.51111306,0.33847533,0.00000000,0.78860672,0.71367352,0.45308785,0.00000000
-4.39719860,1.50071297,0.33754158,0.00000000,0.78592614,0.71183177,0.44568707,0.00000000
-4.39119560,1.48659012,0.33575921,0.00000000,0.78078977,0.70813317,0.43733722,0.00000000
-4.38519260,1.46903762,0.33317148,0.00000000,0.77324155,0.70268867,0.42819308,0.00000000
-4.37918959,1.44840751,0.32983643,0.00000000,0.76337175,0.69563764,0.41842045,0.00000000
-4.37318659,1.42511147,0.32582699,0.00000000,0.75131999,0.68714824,0.40819575,0.00000000
-4.36718359,1.39962037,0.32123072,0.00000000,0.73727730,0.67741694,0.39770592,0.00000000
-4.36118059,1.37246225,0.31614905,0.00000000,0.72148691,0.66666699,0.38714805,0.00000000
-4.35517759,1.34421831,0.31069594,0.00000000,0.70424364,0.65514581,0.37672900,0.00000000
-4.34917459,1.31551681,0.30499605,0.00000000,0.68589166,0.64312114,0.36666464,0.00000000
-4.34317159,1.28702468,0.29918231,0.00000000,0.66682062,0.63087602,0.35717870,0.00000000
-4.33716858,1.25943718,0.29339299,0.00000000,0.64746019,0.61870283,0.34850127,0.00000000
-4.33116558,1.23346569,0.28776847,0.00000000,0.62827315,0.60689644,0.34086681,0.00000000
-4.32516258,1.20982417,0.28244766,0.00000000,0.60974718,0.59574697,0.33451166,0.00000000
-4.31915958,1.18921482,0.27756444,0.00000000,0.59238578,0.58553229,0.32967136,0.00000000
-4.31315658,1.17231344,0.27324406,0.00000000,0.57669843,0.57651083,0.32657743,0.00000000
-4.30715358,1.15975504,0.26959988,0.00000000,0.56319040,0.56891488,0.32545405,0.00000000
