energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.87993997,2.37928664,-2.37928660,0.08461479,-0.08461479,0.46107083,-0.46107083,0.15057941,-0.15057941,0.05492958,-0.05492957,0.44457661,-0.44457660,0.81095939,-0.81095938,0.01129879,-0.01129879,0.54878649,-0.54878647
-5.87393697,2.45980068,-2.45980064,0.08690466,-0.08690466,0.47418453,-0.47418453,0.15679188,-0.15679187,0.05660170,-0.05660170,0.45663067,-0.45663067,0.83529471,-0.83529470,0.01210832,-0.01210832,0.57080695,-0.57080693
-5.86793397,2.55228080,-2.55228076,0.08936691,-0.08936690,0.48900983,-0.48900983,0.16329072,-0.16329071,0.05900532,-0.05900531,0.47120002,-0.47120002,0.86152630,-0.86152629,0.01306458,-0.01306458,0.59660814,-0.59660812
-5.86193097,2.65592428,-2.65592423,0.09198559,-0.09198559,0.50533183,-0.50533183,0.17002632,-0.17002631,0.06212835,-0.06212834,0.48807879,-0.48807879,0.88937204,-0.88937203,0.01417086,-0.01417086,0.62607607,-0.62607605
-5.85592796,2.76979073,-2.76979068,0.09473958,-0.09473958,0.52290590,-0.52290590,0.17694123,-0.17694123,0.06595835,-0.06595835,0.50703259,-0.50703258,0.91850234,-0.91850233,0.01543048,-0.01543048,0.65906912,-0.65906910
-5.84992496,2.89281052,-2.89281047,0.09760201,-0.09760201,0.54145833,-0.54145833,0.18397106,-0.18397105,0.07048345,-0.07048345,0.52780175,-0.52780174,0.94853980,-0.94853979,0.01684676,-0.01684676,0.69542199,-0.69542197
-5.84392196,3.02379982,-3.02379977,0.10054008,-0.10054008,0.56068832,-0.56068832,0.19104581,-0.19104580,0.07569330,-0.07569330,0.55010571,-0.55010571,0.97906138,-0.97906137,0.01842304,-0.01842304,0.73495101,-0.73495099
-5.83791896,3.16148272,-3.16148267,0.10351507,-0.10351507,0.58027154,-0.58027154,0.19809184,-0.19809184,0.08157996,-0.08157996,0.57364859,-0.57364859,1.00960354,-1.00960353,0.02016265,-0.02016265,0.77746082,-0.77746080
-5.83191596,3.30452035,-3.30452031,0.10648280,-0.10648280,0.59986530,-0.59986530,0.20503422,-0.20503422,0.08813886,-0.08813886,0.59812592,-0.59812592,1.03967017,-1.03967016,0.02206894,-0.02206894,0.82275223,-0.82275221
-5.82591296,3.45154629,-3.45154625,0.10939433,-0.10939433,0.61911520,-0.61911520,0.21179942,-0.21179942,0.09536957,-0.09536957,0.62323242,-0.62323242,1.06874332,-1.06874331,0.02414531,-0.02414531,0.87063115,-0.87063113
-5.81990995,3.60120698,-3.60120693,0.11219705,-0.11219705,0.63766322,-0.63766323,0.21831826,-0.21831825,0.10327658,-0.10327658,0.64867060,-0.64867060,1.09629630,-1.09629630,0.02639520,-0.02639520,0.92091787,-0.92091785
-5.81390695,3.75220521,-3.75220516,0.11483600,-0.11483600,0.65515682,-0.65515682,0.22452887,-0.22452886,0.11186977,-0.11186977,0.67415977,-0.67415977,1.12180863,-1.12180863,0.02882214,-0.02882214,0.97345645,-0.97345643
-5.80790395,3.90334433,-3.90334429,0.11725543,-0.11725543,0.67125876,-0.67125876,0.23037955,-0.23037955,0.12116474,-0.12116474,0.69944519,-0.69944519,1.14478207,-1.14478207,0.03142969,-0.03142969,1.02812331,-1.02812329
-5.80190095,4.05357054,-4.05357050,0.11940052,-0.11940052,0.68565722,-0.68565723,0.23583131,-0.23583131,0.13118271,-0.13118271,0.72430671,-0.72430671,1.16475703,-1.16475703,0.03422139,-0.03422138,1.08483431,-1.08483429
-5.79589795,4.20201029,-4.20201025,0.12121911,-0.12121911,0.69807565,-0.69807566,0.24085991,-0.24085991,0.14195005,-0.14195005,0.74856651,-0.74856651,1.18132837,-1.18132838,0.03720063,-0.03720063,1.14354974,-1.14354972
-5.78989495,4.34800013,-4.34800010,0.12266346,-0.12266346,0.70828193,-0.70828194,0.24545724,-0.24545724,0.15349729,-0.15349728,0.77209543,-0.77209543,1.19415993,-1.19415994,0.04037048,-0.04037048,1.20427620,-1.20427619
-5.78389195,4.49110636,-4.49110632,0.12369185,-0.12369185,0.71609631,-0.71609633,0.24963196,-0.24963196,0.16585757,-0.16585757,0.79481737,-0.79481737,1.20299672,-1.20299672,0.04373338,-0.04373337,1.26706504,-1.26706502
-5.77788894,4.63113240,-4.63113237,0.12427005,-0.12427004,0.72139776,-0.72139777,0.25340926,-0.25340925,0.17906451,-0.17906451,0.81671145,-0.81671146,1.20767432,-1.20767432,0.04729074,-0.04729074,1.33200665,-1.33200663
-5.77188594,4.76811247,-4.76811244,0.12437241,-0.12437241,0.72412833,-0.72412834,0.25682970,-0.25682969,0.19314946,-0.19314946,0.83781160,-0.83781160,1.20812485,-1.20812486,0.05104253,-0.05104253,1.39922053,-1.39922052
-5.76588294,4.90229082,-4.90229080,0.12398280,-0.12398280,0.72429533,-0.72429535,0.25994723,-0.25994723,0.20813820,-0.20813820,0.85820341,-0.85820341,1.20437919,-1.20437920,0.05498665,-0.05498664,1.46884108,-1.46884106
-5.75987994,5.03408676,-5.03408674,0.12309502,-0.12309502,0.72197119,-0.72197121,0.26282637,-0.26282637,0.22404714,-0.22404714,0.87801837,-0.87801837,1.19656526,-1.19656527,0.05911831,-0.05911831,1.54099934,-1.54099933
-5.75387694,5.16404655,-5.16404653,0.12171293,-0.12171293,0.71729086,-0.71729088,0.26553871,-0.26553871,0.24087920,-0.24087920,0.89742549,-0.89742549,1.18490253,-1.18490254,0.06342936,-0.06342936,1.61580149,-1.61580148
-5.74787394,5.29278429,-5.29278428,0.11985022,-0.11985022,0.71044709,-0.71044711,0.26815889,-0.26815890,0.25861946,-0.25861945,0.91662073,-0.91662074,1.16969298,-1.16969299,0.06790752,-0.06790752,1.69330475,-1.69330474
-5.74187094,5.42091458,-5.42091457,0.11752976,-0.11752976,0.70168354,-0.70168356,0.27076033,-0.27076033,0.27723083,-0.27723083,0.93581465,-0.93581465,1.15130894,-1.15130896,0.07253571,-0.07253571,1.77349207,-1.77349207
-5.73586793,5.54898053,-5.54898053,0.11478270,-0.11478271,0.69128624,-0.69128627,0.27341078,-0.27341078,0.29665007,-0.29665007,0.95521879,-0.95521879,1.13017860,-1.13017861,0.07729140,-0.07729140,1.85624699,-1.85624698
-5.72986493,5.67738130,-5.67738130,0.11164729,-0.11164729,0.67957367,-0.67957369,0.27616813,-0.27616813,0.31678420,-0.31678420,0.97503159,-0.97503160,1.10676965,-1.10676967,0.08214610,-0.08214610,1.94133003,-1.94133003
-5.72386193,5.80630339,-5.80630339,0.10816748,-0.10816748,0.66688585,-0.66688587,0.27907654,-0.27907654,0.33750788,-0.33750788,0.99542441,-0.99542442,1.08157223,-1.08157224,0.08706503,-0.08706502,2.02835853,-2.02835853
-5.71785893,5.93566013,-5.93566014,0.10439143,-0.10439144,0.65357312,-0.65357314,0.28216323,-0.28216324,0.35866173,-0.35866172,1.01652843,-1.01652844,1.05508162,-1.05508164,0.09200691,-0.09200690,2.11679128,-2.11679127
-5.71185593,6.06504361,-6.06504362,0.10036998,-0.10036999,0.63998479,-0.63998481,0.28543606,-0.28543606,0.38005202,-0.38005202,1.03842316,-1.03842316,1.02778189,-1.02778191,0.09692417,-0.09692417,2.20591952,-2.20591952
-5.70585293,6.19369244,-6.19369245,0.09615508,-0.09615508,0.62645833,-0.62645835,0.28888200,-0.28888201,0.40145189,-0.40145189,1.06112713,-1.06112714,1.00013088,-1.00013090,0.10176334,-0.10176333,2.29486556,-2.29486556
-5.69984992,6.32047841,-6.32047842,0.09179836,-0.09179836,0.61330947,-0.61330949,0.29246679,-0.29246680,0.42260408,-0.42260408,1.08459134,-1.08459134,0.97254744,-0.97254746,0.10646580,-0.10646580,2.38258976,-2.38258977
-5.69384692,6.44391386,-6.44391388,0.08734981,-0.08734982,0.60082346,-0.60082349,0.29613551,-0.29613552,0.44322548,-0.44322548,1.10869577,-1.10869578,0.94540125,-0.94540127,0.11096887,-0.11096887,2.46790653,-2.46790654
-5.68784392,6.56218066,-6.56218068,0.08285673,-0.08285673,0.58924795,-0.58924798,0.29981438,-0.29981439,0.46301321,-0.46301321,1.13324938,-1.13324938,0.91900575,-0.91900577,0.11520720,-0.11520720,2.54950920,-2.54950921
-5.68184092,6.67318017,-6.67318020,0.07836275,-0.07836275,0.57878754,-0.57878756,0.30341350,-0.30341351,0.48165226,-0.48165226,1.15799337,-1.15799337,0.89361412,-0.89361414,0.11911448,-0.11911448,2.62600339,-2.62600340
-5.67583792,6.77460298,-6.77460301,0.07390724,-0.07390725,0.56960026,-0.56960029,0.30683047,-0.30683048,0.49882443,-0.49882443,1.18260794,-1.18260794,0.86941860,-0.86941861,0.12262535,-0.12262535,2.69594774,-2.69594776
-5.66983492,6.86401524,-6.86401527,0.06952491,-0.06952491,0.56179604,-0.56179606,0.30995480,-0.30995481,0.51421823,-0.51421823,1.20672202,-1.20672202,0.84655282,-0.84655284,0.12567753,-0.12567753,2.75790071,-2.75790073
-5.66383192,6.93895822,-6.93895825,0.06524562,-0.06524562,0.55543696,-0.55543698,0.31267274,-0.31267275,0.52753941,-0.52753941,1.22992574,-1.22992574,0.82509699,-0.82509701,0.12821403,-0.12821403,2.81047132,-2.81047133
-5.65782891,6.99705631,-6.99705635,0.06109443,-0.06109443,0.55053951,-0.55053953,0.31487248,-0.31487249,0.53852166,-0.53852166,1.25178499,-1.25178500,0.80508536,-0.80508537,0.13018542,-0.13018542,2.85237185,-2.85237186
-5.65182591,7.03612840,-7.03612843,0.05709189,-0.05709189,0.54707841,-0.54707843,0.31644941,-0.31644942,0.54693697,-0.54693697,1.27185758,-1.27185759,0.78651568,-0.78651570,0.13155187,-0.13155187,2.88247001,-2.88247003
-5.64582291,7.05429715,-7.05429719,0.05325438,-0.05325438,0.54499195,-0.54499197,0.31731112,-0.31731113,0.55260525,-0.55260525,1.28971011,-1.28971012,0.76935995,-0.76935996,0.13228522,-0.13228522,2.89983807,-2.89983809
-5.63981991,7.05009083,-7.05009087,0.04959465,-0.04959465,0.54418856,-0.54418857,0.31738209,-0.31738210,0.55540267,-0.55540268,1.30493507,-1.30493508,0.75357576,-0.75357578,0.13237054,-0.13237054,2.90379650,-2.90379652
-5.63381691,7.02253243,-7.02253247,0.04612236,-0.04612236,0.54455421,-0.54455423,0.31660765,-0.31660766,0.55526835,-0.55526836,1.31716728,-1.31716730,0.73911786,-0.73911787,0.13180746,-0.13180746,2.89395005,-2.89395007
-5.62781391,6.97121156,-6.97121160,0.04284471,-0.04284471,0.54596053,-0.54596055,0.31495722,-0.31495723,0.55220897,-0.55220897,1.32609904,-1.32609906,0.72594899,-0.72594900,0.13061103,-0.13061103,2.87021421,-2.87021424
-5.62181091,6.89633530,-6.89633534,0.03976696,-0.03976696,0.54827304,-0.54827305,0.31242658,-0.31242659,0.54630112,-0.54630112,1.33149335,-1.33149336,0.71404974,-0.71404975,0.12881198,-0.12881198,2.83283069,-2.83283072
-5.61580790,6.79875522,-6.79875526,0.03689302,-0.03689302,0.55135929,-0.55135931,0.30903905,-0.30903906,0.53769116,-0.53769117,1.33319464,-1.33319466,0.70342668,-0.70342669,0.12645660,-0.12645660,2.78237094,-2.78237096
-5.60980490,6.67996884,-6.67996889,0.03422585,-0.03422585,0.55509652,-0.55509653,0.30484571,-0.30484572,0.52659257,-0.52659257,1.33113670,-1.33113671,0.69411837,-0.69411838,0.12360591,-0.12360591,2.71972732,-2.71972735
-5.60380190,6.54209506,-6.54209511,0.03176781,-0.03176781,0.55937836,-0.55937837,0.29992435,-0.29992436,0.51328079,-0.51328080,1.32534717,-1.32534718,0.68619902,-0.68619903,0.12033437,-0.12033437,2.64609224,-2.64609226
-5.59779890,6.38782416,-6.38782420,0.02952090,-0.02952090,0.56412046,-0.56412047,0.29437745,-0.29437746,0.49808582,-0.49808583,1.31594872,-1.31594874,0.67977935,-0.67977936,0.11672811,-0.11672811,2.56292583,-2.56292585
-5.59179590,6.22034417,-6.22034421,0.02748686,-0.02748687,0.56926444,-0.56926444,0.28832918,-0.28832919,0.48138278,-0.48138278,1.30315664,-1.30315666,0.67500473,-0.67500474,0.11288261,-0.11288261,2.47191366,-2.47191369
-5.58579290,6.04324648,-6.04324652,0.02566718,-0.02566718,0.57478019,-0.57478020,0.28192145,-0.28192146,0.46358078,-0.46358078,1.28727288,-1.28727289,0.67205042,-0.67205043,0.10890012,-0.10890012,2.37491613,-2.37491615
-5.57978989,5.86041421,-5.86041425,0.02406294,-0.02406294,0.58066620,-0.58066621,0.27530928,-0.27530928,0.44511062,-0.44511063,1.26867679,-1.26867681,0.67111413,-0.67111413,0.10488674,-0.10488674,2.27391157,-2.27391159
-5.57378689,5.67589778,-5.67589781,0.02267465,-0.02267465,0.58694779,-0.58694779,0.26865555,-0.26865555,0.42641174,-0.42641175,1.24781285,-1.24781286,0.67240606,-0.67240606,0.10094933,-0.10094933,2.17093555,-2.17093557
-5.56778389,5.49378244,-5.49378247,0.02150195,-0.02150196,0.59367331,-0.59367332,0.26212543,-0.26212544,0.40791885,-0.40791885,1.22517567,-1.22517568,0.67613686,-0.67613686,0.09719235,-0.09719235,2.06801858,-2.06801859
-5.56178089,5.31805290,-5.31805292,0.02054328,-0.02054328,0.60090850,-0.60090850,0.25588060,-0.25588060,0.39004889,-0.39004889,1.20129300,-1.20129300,0.68250393,-0.68250393,0.09371478,-0.09371478,1.96712481,-1.96712482
-5.55577789,5.15246011,-5.15246013,0.01979551,-0.01979551,0.60872896,-0.60872896,0.25007346,-0.25007346,0.37318866,-0.37318867,1.17670708,-1.17670709,0.69167667,-0.69167667,0.09060713,-0.09060713,1.87009401,-1.87009402
-5.54977489,5.00039532,-5.00039533,0.01925361,-0.01925361,0.61721137,-0.61721137,0.24484164,-0.24484165,0.35768367,-0.35768367,1.15195533,-1.15195534,0.70378130,-0.70378130,0.08794876,-0.08794876,1.77858883,-1.77858884
-5.54377189,4.86477596,-4.86477596,0.01891036,-0.01891036,0.62642375,-0.62642374,0.24030296,-0.24030297,0.34382842,-0.34382842,1.12755075,-1.12755076,0.71888608,-0.71888607,0.08580547,-0.08580547,1.69404922,-1.69404923
-5.53776888,4.74794773,-4.74794773,0.01875601,-0.01875601,0.63641520,-0.63641519,0.23655094,-0.23655094,0.33185863,-0.33185864,1.10396319,-1.10396320,0.73698761,-0.73698761,0.08422760,-0.08422760,1.61765549,-1.61765550
-5.53176588,4.65160632,-4.65160631,0.01877817,-0.01877817,0.64720593,-0.64720592,0.23365118,-0.23365119,0.32194547,-0.32194547,1.08160190,-1.08160190,0.75799908,-0.75799908,0.08324853,-0.08324853,1.55030097,-1.55030097
-5.52576288,4.57674173,-4.57674171,0.01896170,-0.01896170,0.65877799,-0.65877799,0.23163876,-0.23163876,0.31419197,-0.31419197,1.06080036,-1.06080036,0.78174107,-0.78174107,0.08288374,-0.08288374,1.49257498,-1.49257497
-5.51975988,4.52360712,-4.52360710,0.01928870,-0.01928870,0.67106744,-0.67106743,0.23051659,-0.23051659,0.30863175,-0.30863175,1.04180391,-1.04180391,0.80793573,-0.80793573,0.08313045,-0.08313045,1.44475632,-1.44475632
-5.51375688,4.49171348,-4.49171346,0.01973870,-0.01973870,0.68395841,-0.68395840,0.23025506,-0.23025506,0.30523000,-0.30523000,1.02476084,-1.02476084,0.83620479,-0.83620478,0.08396773,-0.08396773,1.40681722,-1.40681721
-5.50775388,4.47985017,-4.47985014,0.02028888,-0.02028888,0.69727974,-0.69727973,0.23079282,-0.23079283,0.30388649,-0.30388648,1.00971734,-1.00971734,0.86607181,-0.86607180,0.08535730,-0.08535730,1.37843703,-1.37843702
-5.50175088,4.48613066,-4.48613063,0.02091446,-0.02091446,0.71080435,-0.71080434,0.23203888,-0.23203888,0.30444070,-0.30444070,0.99661660,-0.99661660,0.89696894,-0.89696893,0.08724473,-0.08724473,1.35902501,-1.35902500
-5.49574787,4.50806190,-4.50806187,0.02158920,-0.02158920,0.72425170,-0.72425170,0.23387578,-0.23387578,0.30667864,-0.30667864,0.98530222,-0.98530222,0.92824808,-0.92824807,0.08956122,-0.08956122,1.34775109,-1.34775108
-5.48974487,4.54263469,-4.54263465,0.02228598,-0.02228598,0.73729344,-0.73729344,0.23616398,-0.23616399,0.31034111,-0.31034111,0.97552579,-0.97552579,0.95919637,-0.95919636,0.09222577,-0.09222577,1.34358317,-1.34358315
-5.48374187,4.58643182,-4.58643179,0.02297741,-0.02297741,0.74956194,-0.74956193,0.23874716,-0.23874717,0.31513323,-0.31513322,0.96695837,-0.96695837,0.98905533,-0.98905532,0.09514773,-0.09514773,1.34532956,-1.34532954
-5.47773887,4.63575009,-4.63575005,0.02363661,-0.02363661,0.76066162,-0.76066161,0.24145830,-0.24145831,0.32073469,-0.32073468,0.95920547,-0.95920547,1.01704327,-1.01704326,0.09822962,-0.09822962,1.35168507,-1.35168505
-5.47173587,4.68673148,-4.68673145,0.02423786,-0.02423786,0.77018246,-0.77018246,0.24412641,-0.24412641,0.32681058,-0.32681058,0.95182481,-0.95182481,1.04237981,-1.04237980,0.10137019,-0.10137019,1.36127890,-1.36127888
-5.46573287,4.73549900,-4.73549897,0.02475735,-0.02475735,0.77771518,-0.77771518,0.24658353,-0.24658354,0.33302233,-0.33302233,0.94434612,-0.94434612,1.06431178,-1.06431177,0.10446752,-0.10446752,1.37272294,-1.37272292
-5.45972986,4.77829185,-4.77829182,0.02517386,-0.02517385,0.78286725,-0.78286724,0.24867195,-0.24867196,0.33903835,-0.33903835,0.93629213,-0.93629213,1.08213912,-1.08213911,0.10742214,-0.10742214,1.38465877,-1.38465875
-5.45372686,4.81159526,-4.81159524,0.02546934,-0.02546934,0.78527904,-0.78527904,0.25025115,-0.25025115,0.34454423,-0.34454423,0.92719979,-0.92719979,1.09523993,-1.09523992,0.11014012,-0.11014012,1.39580200,-1.39580198
-5.44772386,4.83226009,-4.83226007,0.02562947,-0.02562947,0.78463935,-0.78463934,0.25120434,-0.25120435,0.34925205,-0.34925205,0.91664076,-0.91664077,1.10309328,-1.10309327,0.11253590,-0.11253590,1.40498255,-1.40498253
-5.44172086,4.83760807,-4.83760806,0.02564404,-0.02564404,0.78069932,-0.78069932,0.25144444,-0.25144445,0.35290857,-0.35290857,0.90424035,-0.90424036,1.10529892,-1.10529892,0.11453481,-0.11453481,1.41117983,-1.41117982
-5.43571786,4.82551912,-4.82551911,0.02550721,-0.02550720,0.77328435,-0.77328435,0.25091902,-0.25091903,0.35530211,-0.35530211,0.88969399,-0.88969400,1.10159302,-1.10159302,0.11607536,-0.11607536,1.41355185,-1.41355184
-5.42971486,4.79449776,-4.79449776,0.02521766,-0.02521766,0.76230313,-0.76230313,0.24961425,-0.24961426,0.35626795,-0.35626795,0.87278066,-0.87278067,1.09185908,-1.09185908,0.11711097,-0.11711097,1.41145759,-1.41145758
-5.42371186,4.74371698,-4.74371698,0.02477858,-0.02477858,0.74775366,-0.74775365,0.24755768,-0.24755769,0.35569211,-0.35569211,0.85337271,-0.85337272,1.07613379,-1.07613378,0.11761128,-0.11761128,1.40447217,-1.40447216
-5.41770885,4.67303827,-4.67303828,0.02419752,-0.02419752,0.72972571,-0.72972571,0.24481958,-0.24481959,0.35351350,-0.35351350,0.83144175,-0.83144176,1.05460752,-1.05460752,0.11756292,-0.11756292,1.39239469,-1.39239468
-5.41170585,4.58300821,-4.58300822,0.02348609,-0.02348609,0.70839998,-0.70839997,0.24151303,-0.24151303,0.34972437,-0.34972437,0.80706049,-0.80706051,1.02761958,-1.02761958,0.11696978,-0.11696979,1.37524867,-1.37524866
-5.40570285,4.47483219,-4.47483221,0.02265958,-0.02265958,0.68404379,-0.68404379,0.23779257,-0.23779258,0.34436926,-0.34436926,0.78040058,-0.78040059,0.99564848,-0.99564849,0.11585270,-0.11585270,1.35327550,-1.35327550
-5.39969985,4.35032745,-4.35032747,0.02173646,-0.02173646,0.65700383,-0.65700383,0.23385157,-0.23385158,0.33754235,-0.33754236,0.75172666,-0.75172668,0.95929795,-0.95929795,0.11424860,-0.11424860,1.32692130,-1.32692130
-5.39369685,4.21185762,-4.21185764,0.02073784,-0.02073784,0.62769618,-0.62769618,0.22991832,-0.22991833,0.32938358,-0.32938358,0.72138714,-0.72138715,0.91927921,-0.91927922,0.11220923,-0.11220923,1.29681782,-1.29681782
-5.38769385,4.06225217,-4.06225220,0.01968684,-0.01968684,0.59659440,-0.59659440,0.22625096,-0.22625097,0.32007352,-0.32007352,0.68980203,-0.68980205,0.87639067,-0.87639067,0.10979937,-0.10979937,1.26375829,-1.26375829
-5.38169085,3.90471407,-3.90471409,0.01860800,-0.01860800,0.56421606,-0.56421607,0.22313149,-0.22313150,0.30982736,-0.30982736,0.65744870,-0.65744872,0.83149568,-0.83149568,0.10709470,-0.10709470,1.22866906,-1.22866906
-5.37568784,3.74271943,-3.74271946,0.01752667,-0.01752667,0.53110853,-0.53110853,0.22085887,-0.22085887,0.29888818,-0.29888818,0.62484595,-0.62484597,0.78549962,-0.78549963,0.10417934,-0.10417935,1.19257807,-1.19257807
-5.36968484,3.57991296,-3.57991299,0.01646839,-0.01646839,0.49783451,-0.49783452,0.21974149,-0.21974150,0.28751970,-0.28751971,0.59253732,-0.59253733,0.73932704,-0.73932704,0.10114322,-0.10114322,1.15658108,-1.15658108
-5.36368184,3.42000260,-3.42000263,0.01545841,-0.01545841,0.46495809,-0.46495809,0.22008926,-0.22008927,0.27599881,-0.27599881,0.56107417,-0.56107419,0.69389978,-0.69389979,0.09807920,-0.09807920,1.12180692,-1.12180692
-5.35767884,3.26665699,-3.26665701,0.01452120,-0.01452120,0.43303157,-0.43303157,0.22220526,-0.22220527,0.26460799,-0.26460799,0.53099922,-0.53099923,0.65011680,-0.65011681,0.09508028,-0.09508028,1.08938250,-1.08938250
-5.35167584,3.12340842,-3.12340845,0.01368006,-0.01368006,0.40258367,-0.40258367,0.22637749,-0.22637750,0.25362802,-0.25362802,0.50283097,-0.50283099,0.60883616,-0.60883617,0.09223672,-0.09223672,1.06039881,-1.06039881
-5.34567284,2.99356395,-2.99356397,0.01295677,-0.01295677,0.37410931,-0.37410931,0.23287063,-0.23287064,0.24333089,-0.24333089,0.47704969,-0.47704970,0.57085962,-0.57085962,0.08963342,-0.08963342,1.03587863,-1.03587863
