energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.69984992,2.72217671,0.00058849,1.06449971,2.32982429,0.60685365,0.00881923,0.47660467
-5.69384692,2.75998338,0.00061785,1.07611833,2.36991887,0.61256855,0.00856584,0.48836280
-5.68784392,2.79587782,0.00064696,1.08773947,2.40951813,0.61778114,0.00834177,0.49909474
-5.68184092,2.82902537,0.00067540,1.09902590,2.44795733,0.62229371,0.00814430,0.50867087
-5.67583792,2.85856075,0.00070278,1.10961215,2.48452323,0.62590083,0.00797009,0.51697041
-5.66983492,2.88361521,0.00072872,1.11911657,2.51847542,0.62839617,0.00781536,0.52388453
-5.66383192,2.90334605,0.00075290,1.12715487,2.54907049,0.62957996,0.00767601,0.52931945
-5.65782891,2.91696723,0.00077503,1.13335475,2.57558810,0.62926676,0.00754776,0.53319909
-5.65182591,2.92378009,0.00079488,1.13737112,2.59735796,0.62729335,0.00742631,0.53546741
-5.64582291,2.92320256,0.00081228,1.13890101,2.61378635,0.62352640,0.00730751,0.53609024
-5.63981991,2.91479578,0.00082710,1.13769775,2.62438105,0.61786941,0.00718746,0.53505631
-5.63381691,2.89828647,0.00083925,1.13358357,2.62877321,0.61026880,0.00706265,0.53237772
-5.62781391,2.87358409,0.00084871,1.12645998,2.62673494,0.60071865,0.00693006,0.52808947
-5.62181091,2.84079152,0.00085547,1.11631529,2.61819175,0.58926392,0.00678722,0.52224831
-5.61580790,2.80020877,0.00085958,1.10322887,2.60322885,0.57600180,0.00663230,0.51493084
-5.60980490,2.75232912,0.00086110,1.08737181,2.58209097,0.56108118,0.00646409,0.50623089
-5.60380190,2.69782779,0.00086010,1.06900373,2.55517547,0.54470011,0.00628202,0.49625646
-5.59779890,2.63754342,0.00085667,1.04846600,2.52301912,0.52710128,0.00608616,0.48512626
-5.59179590,2.57245309,0.00085091,1.02617131,2.48627898,0.50856571,0.00587713,0.47296605
-5.58579290,2.50364195,0.00084288,1.00259023,2.44570833,0.48940481,0.00565606,0.45990498
-5.57978989,2.43226865,0.00083270,0.97823517,2.40212879,0.46995115,0.00542449,0.44607218
-5.57378689,2.35952808,0.00082042,0.95364252,2.35639988,0.45054831,0.00518429,0.43159361
-5.56778389,2.28661306,0.00080613,0.92935355,2.30938754,0.43154009,0.00493758,0.41658946
-5.56178089,2.21467640,0.00078989,0.90589510,2.26193284,0.41325974,0.00468656,0.40117214
-5.55577789,2.14479493,0.00077177,0.88376064,2.21482246,0.39601937,0.00443352,0.38544492
-5.54977489,2.07793689,0.00075184,0.86339260,2.16876188,0.38010009,0.00418067,0.36950122
-5.54377189,2.01493380,0.00073018,0.84516663,2.12435263,0.36574331,0.00393009,0.35342461
-5.53776888,1.95645772,0.00070688,0.82937832,2.08207407,0.35314326,0.00368370,0.33728930
-5.53176588,1.90300467,0.00068206,0.81623297,2.04227056,0.34244137,0.00344318,0.32116115
-5.52576288,1.85488464,0.00065583,0.80583869,2.00514414,0.33372231,0.00320996,0.30509908
-5.51975988,1.81221816,0.00062835,0.79820303,1.97075286,0.32701208,0.00298519,0.28915661
-5.51375688,1.77493960,0.00059979,0.79323330,1.93901462,0.32227811,0.00276977,0.27338360
-5.50775388,1.74280673,0.00057035,0.79074038,1.90971616,0.31943134,0.00256434,0.25782790
-5.50175088,1.71541606,0.00054024,0.79044603,1.88252673,0.31833012,0.00236931,0.24253687
-5.49574787,1.69222343,0.00050972,0.79199324,1.85701577,0.31878597,0.00218490,0.22755874
-5.48974487,1.67256881,0.00047903,0.79495924,1.83267384,0.32057073,0.00201116,0.21294364
-5.48374187,1.65570470,0.00044843,0.79887084,1.80893609,0.32342511,0.00184802,0.19874442
-5.47773887,1.64082691,0.00041821,0.80322128,1.78520728,0.32706806,0.00169534,0.18501710
-5.47173587,1.62710680,0.00038862,0.80748824,1.76088757,0.33120692,0.00155292,0.17182115
-5.46573287,1.61372389,0.00035994,0.81115217,1.73539814,0.33554771,0.00142057,0.15921944
-5.45972986,1.59989768,0.00033242,0.81371436,1.70820569,0.33980542,0.00129810,0.14727819
-5.45372686,1.58491773,0.00030630,0.81471405,1.67884516,0.34371383,0.00118538,0.13606661
-5.44772386,1.56817082,0.00028181,0.81374405,1.64693966,0.34703448,0.00108236,0.12565667
-5.44172086,1.54916449,0.00025915,0.81046412,1.61221710,0.34956461,0.00098905,0.11612273
-5.43571786,1.52754577,0.00023851,0.80461183,1.57452281,0.35114356,0.00090559,0.10754122
-5.42971486,1.50311484,0.00022006,0.79601029,1.53382769,0.35165766,0.00083222,0.09999035
-5.42371186,1.47583270,0.00020394,0.78457267,1.49023165,0.35104318,0.00076928,0.09354982
-5.41770885,1.44582291,0.00019027,0.77030323,1.44396211,0.34928745,0.00071725,0.08830052
-5.41170585,1.41336708,0.00017916,0.75329499,1.39536772,0.34642802,0.00067669,0.08432409
-5.40570285,1.37889433,0.00017071,0.73372407,1.34490735,0.34254986,0.00064829,0.08170249
-5.39969985,1.34296518,0.00016498,0.71184110,1.29313503,0.33778094,0.00063284,0.08051722
-5.39369685,1.30625048,0.00016204,0.68796006,1.24068115,0.33228611,0.00063117,0.08084835
-5.38769385,1.26950604,0.00016193,0.66244516,1.18823094,0.32625982,0.00064420,0.08277327
-5.38169085,1.23354422,0.00016469,0.63569625,1.13650079,0.31991781,0.00067288,0.08636493
-5.37568784,1.19920340,0.00017033,0.60813358,1.08621364,0.31348821,0.00071817,0.09168982
-5.36968484,1.16731654,0.00017886,0.58018246,1.03807423,0.30720244,0.00078097,0.09880542
-5.36368184,1.13868021,0.00019025,0.55225854,0.99274517,0.30128625,0.00086215,0.10775736
-5.35767884,1.11402504,0.00020446,0.52475436,0.95082484,0.29595126,0.00096241,0.11857620
-5.35167584,1.09398896,0.00022144,0.49802762,0.91282793,0.29138743,0.00108232,0.13127407
-5.34567284,1.07909409,0.00024108,0.47239163,0.87916914,0.28775661,0.00122221,0.14584117
-5.33966983,1.06972809,0.00026326,0.44810825,0.85015093,0.28518749,0.00138211,0.16224242
-5.33366683,1.06613072,0.00028782,0.42538343,0.82595528,0.28377218,0.00156174,0.18041435
-5.32766383,1.06838606,0.00031456,0.40436546,0.80663999,0.28356428,0.00176043,0.20026259
-5.32166083,1.07642050,0.00034327,0.38514570,0.79213943,0.28457879,0.00197706,0.22165997
-5.31565783,1.09000653,0.00037368,0.36776167,0.78226951,0.28679356,0.00221008,0.24444569
-5.30965483,1.10877225,0.00040550,0.35220212,0.77673673,0.29015220,0.00245744,0.26842556
-5.30365183,1.13221600,0.00043842,0.33841370,0.77515077,0.29456842,0.00271661,0.29337354
-5.29764882,1.15972562,0.00047212,0.32630872,0.77704015,0.29993140,0.00298458,0.31903474
-5.29164582,1.19060150,0.00050626,0.31577363,0.78187024,0.30611205,0.00325793,0.34512983
-5.28564282,1.22408270,0.00054052,0.30667761,0.78906311,0.31296978,0.00353282,0.37136090
-5.27963982,1.25937497,0.00057462,0.29888097,0.79801838,0.32035956,0.00380516,0.39741868
-5.27363682,1.29567977,0.00060829,0.29224288,0.80813437,0.32813893,0.00407063,0.42299089
-5.26763382,1.33222325,0.00064136,0.28662814,0.81882891,0.33617467,0.00432480,0.44777149
-5.26163082,1.36828406,0.00067372,0.28191272,0.82955921,0.34434885,0.00456333,0.47147052
-5.25562781,1.40321916,0.00070540,0.27798796,0.83983999,0.35256419,0.00478201,0.49382414
-5.24962481,1.43648664,0.00073654,0.27476337,0.84925953,0.36074826,0.00497698,0.51460448
-5.24362181,1.46766481,0.00076747,0.27216799,0.85749317,0.36885671,0.00514483,0.53362880
-5.23761881,1.49646710,0.00079869,0.27015039,0.86431383,0.37687518,0.00528274,0.55076767
-5.23161581,1.52275206,0.00083094,0.26867764,0.86959932,0.38482014,0.00538861,0.56595168
-5.22561281,1.54652851,0.00086517,0.26773321,0.87333636,0.39273836,0.00546116,0.57917638
-5.21960980,1.56795559,0.00090264,0.26731419,0.87562118,0.40070549,0.00549998,0.59050522
-5.21360680,1.58733791,0.00094486,0.26742803,0.87665676,0.40882345,0.00550564,0.60007022
-5.20760380,1.60511603,0.00099367,0.26808913,0.87674690,0.41721714,0.00547964,0.60807044
-5.20160080,1.62185285,0.00105118,0.26931530,0.87628722,0.42603039,0.00542444,0.61476809
-5.19559780,1.63821621,0.00111986,0.27112454,0.87575354,0.43542148,0.00534343,0.62048255
-5.18959480,1.65495867,0.00120247,0.27353214,0.87568777,0.44555833,0.00524083,0.62558238
-5.18359180,1.67289477,0.00130206,0.27654823,0.87668190,0.45661348,0.00512161,0.63047559
-5.17758879,1.69287680,0.00142196,0.28017586,0.87936034,0.46875917,0.00499139,0.63559857
-5.17158579,1.71576948,0.00156571,0.28440961,0.88436112,0.48216243,0.00485627,0.64140396
-5.16558279,1.74242438,0.00173705,0.28923477,0.89231631,0.49698033,0.00472272,0.64834784
-5.15957979,1.77365449,0.00193981,0.29462684,0.90383224,0.51335558,0.00459741,0.65687664
-5.15357679,1.81020957,0.00217784,0.30055150,0.91946979,0.53141225,0.00448707,0.66741413
-5.14757379,1.85275271,0.00245493,0.30696474,0.93972535,0.55125187,0.00439831,0.68034886
-5.14157079,1.90183851,0.00277464,0.31381325,0.96501280,0.57294979,0.00433752,0.69602233
-5.13556778,1.95789332,0.00314026,0.32103474,0.99564710,0.59655183,0.00431072,0.71471822
-5.12956478,2.02119792,0.00355457,0.32855847,1.03182984,0.62207133,0.00432342,0.73665295
-5.12356178,2.09187310,0.00401980,0.33630559,1.07363727,0.64948652,0.00438053,0.76196786
-5.11755878,2.16986856,0.00453739,0.34418960,1.12101139,0.67873848,0.00448629,0.79072307
-5.11155578,2.25495564,0.00510792,0.35211680,1.17375437,0.70972962,0.00464417,0.82289352
-5.10555278,2.34672429,0.00573094,0.35998685,1.23152694,0.74232298,0.00485681,0.85836700
-5.09954977,2.44458487,0.00640489,0.36769355,1.29385090,0.77634241,0.00512597,0.89694464
-5.09354677,2.54777505,0.00712698,0.37512585,1.36011621,0.81157385,0.00545251,0.93834382
-5.08754377,2.65537225,0.00789315,0.38216931,1.42959260,0.84776781,0.00583638,0.98220345
-5.08154077,2.76631168,0.00869808,0.38870800,1.50144582,0.88464328,0.00627656,1.02809194
-5.07553777,2.87940995,0.00953516,0.39462684,1.57475827,0.92189294,0.00677109,1.07551734
-5.06953477,2.99339408,0.01039661,0.39981453,1.64855351,0.95918989,0.00731709,1.12393994
-5.06353177,3.10693506,0.01127358,0.40416682,1.72182415,0.99619558,0.00791076,1.17278664
-5.05752876,3.21868541,0.01215635,0.40759026,1.79356205,1.03256898,0.00854744,1.22146706
-5.05152576,3.32731932,0.01303450,0.41000601,1.86279003,1.06797655,0.00922161,1.26939068
-5.04552276,3.43157405,0.01389718,0.41135377,1.92859363,1.10210270,0.00992704,1.31598456
-5.03951976,3.53029107,0.01473344,0.41159542,1.99015175,1.13466031,0.01065679,1.36071107
-5.03351676,3.62245494,0.01553246,0.41071830,2.04676479,1.16540086,0.01140336,1.40308476
-5.02751376,3.70722848,0.01628393,0.40873770,2.09787884,1.19412357,0.01215880,1.44268790
-5.02151076,3.78398223,0.01697835,0.40569855,2.14310492,1.22068316,0.01291488,1.47918387
-5.01550775,3.85231685,0.01760729,0.40167594,2.18223192,1.24499570,0.01366318,1.51232788
-5.00950475,3.91207717,0.01816372,0.39677458,2.21523276,1.26704223,0.01439536,1.54197441
-5.00350175,3.96335698,0.01864217,0.39112685,2.24226302,1.28686984,0.01510327,1.56808114
-4.99749875,4.00649417,0.01903892,0.38488969,2.26365218,1.30459009,0.01577920,1.59070899
-4.99149575,4.04205619,0.01935215,0.37824040,2.27988745,1.32037476,0.01641600,1.61001828
-4.98549275,4.07081646,0.01958188,0.37137130,2.29159110,1.33444905,0.01700736,1.62626121
-4.97948974,4.09372263,0.01973004,0.36448374,2.29949210,1.34708263,0.01754789,1.63977089
-4.97348674,4.11185823,0.01980028,0.35778158,2.30439339,1.35857877,0.01803331,1.65094742
-4.96748374,4.12639948,0.01979787,0.35146445,2.30713644,1.36926233,0.01846053,1.66024173
-4.96148074,4.13856925,0.01972940,0.34572117,2.30856472,1.37946694,0.01882774,1.66813787
-4.95547774,4.14959044,0.01960258,0.34072355,2.30948781,1.38952231,0.01913443,1.67513461
-4.94947474,4.16064101,0.01942585,0.33662100,2.31064808,1.39974200,0.01938132,1.68172713
-4.94347174,4.17281262,0.01920812,0.33353597,2.31269137,1.41041263,0.01957036,1.68838980
-4.93746873,4.18707491,0.01895841,0.33156067,2.31614308,1.42178467,0.01970452,1.69556053
-4.93146573,4.20424679,0.01868550,0.33075501,2.32139098,1.43406553,0.01978769,1.70362772
-4.92546273,4.22497589,0.01839769,0.33114584,2.32867506,1.44741509,0.01982441,1.71291989
-4.91945973,4.24972678,0.01810250,0.33272754,2.33808510,1.46194378,0.01981970,1.72369863
-4.91345673,4.27877794,0.01780647,0.33546377,2.34956560,1.47771319,0.01977878,1.73615485
-4.90745373,4.31222710,0.01751501,0.33929034,2.36292755,1.49473902,0.01970680,1.75040822
-4.90145073,4.35000396,0.01723233,0.34411887,2.37786624,1.51299593,0.01960865,1.76650960
-4.89544772,4.39188895,0.01696136,0.34984110,2.39398366,1.53242385,0.01948874,1.78444597
-4.88944472,4.43753634,0.01670383,0.35633348,2.41081411,1.55293516,0.01935081,1.80414727
-4.88344172,4.48649980,0.01646030,0.36346197,2.42785138,1.57442204,0.01919783,1.82549444
-4.87743872,4.53825851,0.01623034,0.37108646,2.44457574,1.59676353,0.01903193,1.84832809
-4.87143572,4.59224186,0.01601263,0.37906502,2.46047920,1.61983146,0.01885441,1.87245680
-4.86543272,4.64785124,0.01580520,0.38725735,2.47508762,1.64349501,0.01866579,1.89766474
-4.85942971,4.70447741,0.01560556,0.39552762,2.48797840,1.66762342,0.01846593,1.92371782
-4.85342671,4.76151267,0.01541094,0.40374646,2.49879314,1.69208664,0.01825420,1.95036822
-4.84742371,4.81835747,0.01521846,0.41179218,2.50724463,1.71675402,0.01802972,1.97735698
-4.84142071,4.87442155,0.01502527,0.41955116,2.51311833,1.74149117,0.01779155,2.00441476
-4.83541771,4.92912028,0.01482872,0.42691759,2.51626863,1.76615539,0.01753901,2.03126106
-4.82941471,4.98186739,0.01462642,0.43379272,2.51661078,1.79059018,0.01727188,2.05760223
-4.82341171,5.03206555,0.01441637,0.44008377,2.51410943,1.81461949,0.01699067,2.08312890
-4.81740870,5.07909643,0.01419695,0.44570267,2.50876509,1.83804248,0.01669681,2.10751354
-4.81140570,5.12231228,0.01396696,0.45056491,2.50059993,1.86062935,0.01639278,2.13040876
-4.80540270,5.16103047,0.01372560,0.45458868,2.48964417,1.88211904,0.01608228,2.15144707
-4.79939970,5.19453267,0.01347243,0.45769440,2.47592442,1.90221926,0.01577018,2.17024267
-4.79339670,5.22206964,0.01320735,0.45980486,2.45945492,1.92060924,0.01546255,2.18639563
-4.78739370,5.24287228,0.01293054,0.46084590,2.44023235,1.93694525,0.01516650,2.19949874
-4.78139070,5.25616878,0.01264241,0.46074783,2.41823473,1.95086902,0.01489006,2.20914680
-4.77538769,5.26120750,0.01234355,0.45944734,2.39342425,1.96201840,0.01464189,2.21494828
-4.76938469,5.25728414,0.01203471,0.45688996,2.36575367,1.97004008,0.01443105,2.21653862
-4.76338169,5.24377167,0.01171676,0.45303273,2.33517576,1.97460333,0.01426662,2.21359454
-4.75737869,5.22015098,0.01139068,0.44784707,2.30165451,1.97541406,0.01415740,2.20584836
-4.75137569,5.18603988,0.01105756,0.44132151,2.26517729,1.97222823,0.01411149,2.19310151
-4.74537269,5.14121833,0.01071857,0.43346407,2.22576654,1.96486359,0.01413597,2.17523601
-4.73936968,5.08564766,0.01037501,0.42430414,2.18348988,1.95320908,0.01423655,2.15222326
-4.73336668,5.01948224,0.01002828,0.41389354,2.13846765,1.93723101,0.01441724,2.12412925
-4.72736368,4.94307211,0.00967990,0.40230681,2.09087706,1.91697561,0.01468007,2.09111561
-4.72136068,4.85695617,0.00933147,0.38964053,2.04095239,1.89256774,0.01502493,2.05343646
-4.71535768,4.76184597,0.00898470,0.37601160,1.98898110,1.86420571,0.01544938,2.01143080
-4.70935468,4.65860077,0.00864132,0.36155472,1.93529612,1.83215255,0.01594858,1.96551109
-4.70335168,4.54819535,0.00830312,0.34641898,1.88026465,1.79672432,0.01651533,1.91614839
-4.69734867,4.43168261,0.00797184,0.33076378,1.82427444,1.75827619,0.01714010,1.86385506
-4.69134567,4.31015311,0.00764913,0.31475446,1.76771842,1.71718711,0.01781124,1.80916609
-4.68534267,4.18469436,0.00733650,0.29855754,1.71097895,1.67384431,0.01851519,1.75262002
-4.67933967,4.05635224,0.00703528,0.28233617,1.65441277,1.62862837,0.01923681,1.69474086
-4.67333667,3.92609718,0.00674651,0.26624577,1.59833788,1.58189996,0.01995975,1.63602187
-4.66733367,3.79479699,0.00647096,0.25043022,1.54302318,1.53398904,0.02066686,1.57691229
-4.66133067,3.66319817,0.00620908,0.23501880,1.48868185,1.48518709,0.02134066,1.51780765
-4.65532766,3.53191649,0.00596096,0.22012386,1.43546870,1.43574279,0.02196385,1.45904428
-4.64932466,3.40143733,0.00572641,0.20583955,1.38348191,1.38586136,0.02251977,1.40089798
-4.64332166,3.27212540,0.00550490,0.19224135,1.33276881,1.33570730,0.02299294,1.34358702
-4.63731866,3.14424293,0.00529571,0.17938670,1.28333551,1.28541041,0.02336947,1.28727887
-4.63131566,3.01797479,0.00509791,0.16731628,1.23515937,1.23507428,0.02363753,1.23210017
-4.62531266,2.89345864,0.00491053,0.15605615,1.18820375,1.18478683,0.02378771,1.17814904
-4.61930965,2.77081802,0.00473259,0.14562039,1.14243373,1.13463184,0.02381333,1.12550894
-4.61330665,2.65019587,0.00456327,0.13601404,1.09783194,1.08470083,0.02371062,1.07426286
-4.60730365,2.53178637,0.00440198,0.12723627,1.05441318,1.03510430,0.02347893,1.02450707
-4.60130065,2.41586290,0.00424850,0.11928352,1.01223706,0.98598161,0.02312071,0.97636339
-4.59529765,2.30280032,0.00410305,0.11215233,0.97141768,0.93750893,0.02264147,0.92998911
-4.58929465,2.19309010,0.00396643,0.10584190,0.93212978,0.88990458,0.02204968,0.88558413
-4.58329165,2.08734755,0.00384003,0.10035602,0.89461084,0.84343153,0.02135647,0.84339469
-4.57728864,1.98631031,0.00372595,0.09570446,0.85915909,0.79839686,0.02057538,0.80371346
-4.57128564,1.89082857,0.00362697,0.09190359,0.82612736,0.75514820,0.01972199,0.76687616
-4.56528264,1.80184701,0.00354660,0.08897635,0.79591315,0.71406728,0.01881342,0.73325462
-4.55927964,1.72037982,0.00348903,0.08695152,0.76894541,0.67556093,0.01786799,0.70324678
-4.55327664,1.64747956,0.00345909,0.08586226,0.74566858,0.64005003,0.01690461,0.67726413
-4.54727364,1.58420164,0.00346217,0.08574410,0.72652486,0.60795674,0.01594242,0.65571708
-4.54127064,1.53156583,0.00350412,0.08663253,0.71193536,0.57969084,0.01500020,0.63899911
-4.53526763,1.49051665,0.00359112,0.08856011,0.70228108,0.55563551,0.01409600,0.62747015
-4.52926463,1.46188417,0.00372950,0.09155341,0.69788471,0.53613343,0.01324667,0.62144026
-4.52326163,1.44634701,0.00392560,0.09562994,0.69899373,0.52147346,0.01246752,0.62115400
-4.51725863,1.44439900,0.00418554,0.10079508,0.70576597,0.51187877,0.01177196,0.62677634
-4.51125563,1.45632072,0.00451503,0.10703930,0.71825780,0.50749663,0.01117126,0.63838061
-4.50525263,1.48215740,0.00491914,0.11433580,0.73641573,0.50839044,0.01067434,0.65593904
-4.49924962,1.52170372,0.00540207,0.12263862,0.76007168,0.51453422,0.01028760,0.67931625
-4.49324662,1.57449650,0.00596693,0.13188146,0.78894198,0.52580992,0.01001487,0.70826613
-4.48724362,1.63981561,0.00661551,0.14197720,0.82263037,0.54200761,0.00985733,0.74243215
-4.48124062,1.71669321,0.00734810,0.15281830,0.86063472,0.56282869,0.00981356,0.78135132
-4.47523762,1.80393139,0.00816331,0.16427800,0.90235733,0.58789209,0.00987965,0.82446173
-4.46923462,1.90012772,0.00905792,0.17621243,0.94711847,0.61674330,0.01004928,0.87111356
-4.46323162,2.00370807,0.01002683,0.18846352,0.99417260,0.64886603,0.01031392,0.92058327
-4.45722861,2.11296587,0.01106297,0.20086273,1.04272698,0.68369617,0.01066309,0.97209064
-4.45122561,2.22610662,0.01215736,0.21323527,1.09196172,0.72063764,0.01108455,1.02481808
-4.44522261,2.34129624,0.01329921,0.22540503,1.14105092,0.75907957,0.01156469,1.07793183
-4.43921961,2.45671163,0.01447603,0.23719963,1.18918401,0.79841427,0.01208881,1.13060411
-4.43321661,2.57059178,0.01567392,0.24845567,1.23558673,0.83805529,0.01264149,1.18203565
-4.42721361,2.68128745,0.01687783,0.25902389,1.27954089,0.87745486,0.01320702,1.23147779
-4.42121061,2.78730767,0.01807190,0.26877391,1.32040252,0.91612010,0.01376971,1.27825327
-4.41520760,2.88736109,0.01923990,0.27759852,1.35761760,0.95362712,0.01431438,1.32177488
-4.40920460,2.98039049,0.02036564,0.28541711,1.39073491,0.98963253,0.01482666,1.36156136
-4.40320160,3.06559897,0.02143344,0.29217826,1.41941569,1.02388173,0.01529342,1.39724969
-4.39719860,3.14246662,0.02242858,0.29786118,1.44343968,1.05621353,0.01570306,1.42860333
-4.39119560,3.21075671,0.02333777,0.30247611,1.46270742,1.08656081,0.01604580,1.45551603
-4.38519260,3.27051110,0.02414956,0.30606342,1.47723876,1.11494712,0.01631391,1.47801076
-4.37918959,3.32203485,0.02485468,0.30869162,1.48716755,1.14147932,0.01650189,1.49623406
-4.37318659,3.36587055,0.02544639,0.31045421,1.49273296,1.16633639,0.01660653,1.51044566
-4.36718359,3.40276337,0.02592066,0.31146568,1.49426742,1.18975505,0.01662693,1.52100397
-4.36118059,3.43361835,0.02627633,0.31185657,1.49218195,1.21201268,0.01656446,1.52834788
-4.35517759,3.45945171,0.02651513,0.31176804,1.48694922,1.23340838,0.01642255,1.53297570
-4.34917459,3.48133829,0.02664165,0.31134608,1.47908493,1.25424314,0.01620658,1.53542201
-4.34317159,3.50035757,0.02666320,0.31073557,1.46912839,1.27479989,0.01592349,1.53623358
-4.33716858,3.51754070,0.02658953,0.31007455,1.45762273,1.29532471,0.01558156,1.53594522
-4.33116558,3.53382087,0.02643255,0.30948882,1.44509569,1.31600991,0.01519000,1.53505673
-4.32516258,3.54998936,0.02620595,0.30908718,1.43204145,1.33697999,0.01475859,1.53401191
-4.31915958,3.56665930,0.02592472,0.30895744,1.41890433,1.35828127,0.01429729,1.53318053
-4.31315658,3.58423861,0.02560474,0.30916336,1.40606476,1.37987564,0.01381590,1.53284398
-4.30715358,3.60291351,0.02526219,0.30974262,1.39382815,1.40163888,0.01332372,1.53318532
