energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.44272136,4.94315778,1.20040415,0.53000396,0.13166097,0.77425403,0.08107870,2.20463907,1.67632113,0.53499208
-3.43671836,4.99368155,1.21330900,0.53395968,0.13347999,0.77661545,0.08029950,2.23392404,1.70757252,0.54542629
-3.43071536,5.03707594,1.22556951,0.53670580,0.13492185,0.77714877,0.07942720,2.26224441,1.73736510,0.55538414
-3.42471236,5.07308731,1.23735369,0.53823892,0.13597039,0.77597407,0.07849022,2.28933915,1.76532762,0.56466944
-3.41870935,5.10175377,1.24889140,0.53859061,0.13661766,0.77326452,0.07752064,2.31505697,1.79117617,0.57312206
-3.41270635,5.12338597,1.26046300,0.53782499,0.13686372,0.76923891,0.07655290,2.33935183,1.81471395,0.58061976
-3.40670335,5.13853601,1.27238480,0.53603507,0.13671612,0.76415212,0.07562241,2.36227310,1.83582762,0.58707850
-3.40070035,5.14795581,1.28499179,0.53333788,0.13618930,0.75828416,0.07476401,2.38395081,1.85448043,0.59245122
-3.39469735,5.15254672,1.29861851,0.52986877,0.13530367,0.75192810,0.07401047,2.40457688,1.87070250,0.59672523
-3.38869435,5.15330267,1.31357894,0.52577501,0.13408460,0.74537749,0.07339094,2.42438301,1.88457875,0.59991823
-3.38269135,5.15124940,1.33014627,0.52120890,0.13256132,0.73891383,0.07292957,2.44361638,1.89623523,0.60207329
-3.37668834,5.14738291,1.34853367,0.51632088,0.13076570,0.73279452,0.07264429,2.46251464,1.90582450,0.60325293
-3.37068534,5.14260986,1.36887697,0.51125277,0.12873106,0.72724205,0.07254578,2.48128128,1.91351076,0.60353275
-3.36468234,5.13769321,1.39122026,0.50613156,0.12649093,0.72243474,0.07263677,2.50006293,1.91945577,0.60299479
-3.35867934,5.13320570,1.41550520,0.50106398,0.12407801,0.71849952,0.07291163,2.51892982,1.92380600,0.60172113
-3.35267634,5.12949362,1.44156468,0.49613214,0.12152311,0.71550706,0.07335631,2.53786060,1.92668190,0.59978794
-3.34667334,5.12665295,1.46912135,0.49139045,0.11885435,0.71346945,0.07394864,2.55673242,1.92816969,0.59726035
-3.34067034,5.12451898,1.49779121,0.48686389,0.11609648,0.71234059,0.07465898,2.57531697,1.92831611,0.59418843
-3.33466733,5.12267024,1.52709231,0.48254782,0.11327046,0.71201912,0.07545120,2.59328281,1.92712627,0.59060442
-3.32866433,5.12044656,1.55645827,0.47840928,0.11039321,0.71235394,0.07628394,2.61020402,1.92456473,0.58652136
-3.32266133,5.11698039,1.58525605,0.47438965,0.10747761,0.71315183,0.07711211,2.62557472,1.92055947,0.58193325
-3.31665833,5.11123991,1.61280752,0.47040865,0.10453271,0.71418703,0.07788859,2.63882889,1.91500853,0.57681648
-3.31065533,5.10208178,1.63841353,0.46636945,0.10156414,0.71521214,0.07856599,2.64936440,1.90778873,0.57113275
-3.30465233,5.08831076,1.66137987,0.46216450,0.09857468,0.71597000,0.07909849,2.65657013,1.89876603,0.56483290
-3.29864932,5.06874338,1.68104373,0.45768202,0.09556494,0.71620593,0.07944355,2.65985472,1.88780663,0.55786177
-3.29264632,5.04227243,1.69679960,0.45281260,0.09253418,0.71567977,0.07956359,2.65867550,1.87478828,0.55016351
-3.28664332,5.00792903,1.70812350,0.44745576,0.08948118,0.71417737,0.07942739,2.65256614,1.85961113,0.54168718
-3.28064032,4.96493933,1.71459455,0.44152608,0.08640505,0.71152081,0.07901124,2.64116177,1.84220745,0.53239228
-3.27463732,4.91277326,1.71591288,0.43495855,0.08330605,0.70757712,0.07829986,2.62422012,1.82254975,0.52225384
-3.26863432,4.85118293,1.71191328,0.42771309,0.08018637,0.70226518,0.07728684,2.60163794,1.80065690,0.51126693
-3.26263132,4.78022924,1.70257395,0.41977783,0.07705073,0.69556042,0.07597488,2.57346193,1.77659814,0.49945019
-3.25662831,4.70029554,1.68802014,0.41117109,0.07390688,0.68749730,0.07437556,2.53989371,1.75049470,0.48684831
-3.25062531,4.61208805,1.66852254,0.40194214,0.07076593,0.67816951,0.07250884,2.50128885,1.72251926,0.47353331
-3.24462231,4.51662327,1.64449060,0.39217045,0.06764253,0.66772792,0.07040220,2.45815007,1.69289333,0.45960458
-3.23861931,4.41520325,1.61646105,0.38196375,0.06455491,0.65637639,0.06808963,2.41111507,1.66188288,0.44518764
-3.23261631,4.30938003,1.58508228,0.37145489,0.06152467,0.64436571,0.06561030,2.36093979,1.62979251,0.43043177
-3.22661331,4.20091101,1.55109499,0.36079768,0.05857649,0.63198587,0.06300718,2.30847768,1.59695856,0.41550660
-3.22061031,4.09170724,1.51531011,0.35016190,0.05573770,0.61955706,0.06032554,2.25465619,1.56374156,0.40059770
-3.21460730,3.98377678,1.47858463,0.33972776,0.05303774,0.60741962,0.05761149,2.20045117,1.53051832,0.38590162
-3.20860430,3.87916530,1.44179630,0.32967997,0.05050746,0.59592336,0.05491056,2.14686039,1.49767393,0.37162031
-3.20260130,3.77989612,1.40581797,0.32020169,0.04817841,0.58541658,0.05226637,2.09487693,1.46559408,0.35795526
-3.19659830,3.68791166,1.37149239,0.31146858,0.04608210,0.57623522,0.04971948,2.04546318,1.43465753,0.34510166
-3.19059530,3.60501793,1.33960828,0.30364320,0.04424916,0.56869225,0.04730644,1.99952641,1.40522920,0.33324258
-3.18459230,3.53283385,1.31087829,0.29686986,0.04270851,0.56306783,0.04505901,1.95789619,1.37765358,0.32254355
-3.17858929,3.47274641,1.28591941,0.29127007,0.04148658,0.55960034,0.04300365,1.92130429,1.35224864,0.31314753
-3.17258629,3.42587273,1.26523647,0.28693889,0.04060648,0.55847865,0.04116117,1.89036739,1.32930010,0.30517068
-3.16658329,3.39302990,1.24920897,0.28394197,0.04008725,0.55983568,0.03954664,1.86557273,1.30905606,0.29869871
-3.16058029,3.37471277,1.23808159,0.28231356,0.03994312,0.56374352,0.03816946,1.84726708,1.29172186,0.29378418
-3.15457729,3.37108033,1.23195867,0.28205550,0.04018288,0.57021023,0.03703360,1.83564890,1.27745529,0.29044477
-3.14857429,3.38195053,1.23080261,0.28313701,0.04080927,0.57917835,0.03613797,1.83076396,1.26636209,0.28866242
-3.14257129,3.40680356,1.23443627,0.28549546,0.04181853,0.59052520,0.03547689,1.83250432,1.25849187,0.28838357
-3.13656828,3.44479338,1.24254930,0.28903795,0.04319998,0.60406499,0.03504065,1.84061079,1.25383454,0.28952034
-3.13056528,3.49476720,1.25470808,0.29364369,0.04493582,0.61955263,0.03481607,1.85467870,1.25231753,0.29195273
-3.12456228,3.55529236,1.27036913,0.29916702,0.04700104,0.63668927,0.03478714,1.87416703,1.25380396,0.29553169
-3.11855928,3.62469001,1.28889546,0.30544109,0.04936349,0.65512926,0.03493559,1.89841074,1.25809197,0.30008308
-3.11255628,3.70107489,1.30957541,0.31228197,0.05198422,0.67448859,0.03524151,1.92663613,1.26491552,0.30541232
-3.10655328,3.78240032,1.33164359,0.31949323,0.05481786,0.69435431,0.03568389,1.95797895,1.27394682,0.31130964
-3.10055028,3.86650734,1.35430295,0.32687069,0.05781342,0.71429491,0.03624113,1.99150501,1.28480058,0.31755586
-3.09454727,3.95117688,1.37674775,0.33420737,0.06091514,0.73387124,0.03689155,2.02623278,1.29704017,0.32392835
-3.08854427,4.03418376,1.39818632,0.34129847,0.06406360,0.75264770,0.03761380,2.06115755,1.31018567,0.33020717
-3.08254127,4.11335098,1.41786322,0.34794623,0.06719700,0.77020334,0.03838730,2.09527651,1.32372385,0.33618107
-3.07653827,4.18660323,1.43507996,0.35396460,0.07025263,0.78614258,0.03919260,2.12761418,1.33711980,0.34165326
-3.07053527,4.25201784,1.44921367,0.35918357,0.07316838,0.80010524,0.04001170,2.15724738,1.34982997,0.34644672
-3.06453227,4.30787204,1.45973321,0.36345309,0.07588437,0.81177551,0.04082844,2.18332908,1.36131629,0.35040876
-3.05852926,4.35268504,1.46621222,0.36664649,0.07834459,0.82088973,0.04162871,2.20511045,1.37106098,0.35341499
-3.05252626,4.38525387,1.46833878,0.36866327,0.08049848,0.82724260,0.04240077,2.22196033,1.37858139,0.35537219
-3.04652326,4.40468180,1.46592138,0.36943128,0.08230238,0.83069178,0.04313546,2.23338151,1.38344455,0.35622027
-3.04052026,4.41039863,1.45889123,0.36890815,0.08372085,0.83116071,0.04382641,2.23902335,1.38528070,0.35593318
-3.03451726,4.40217215,1.44730089,0.36708202,0.08472776,0.82863960,0.04447015,2.23869014,1.38379537,0.35451865
-3.02851426,4.38011053,1.43131931,0.36397148,0.08530708,0.82318457,0.04506623,2.23234517,1.37877940,0.35201701
-3.02251126,4.34465549,1.41122369,0.35962483,0.08545335,0.81491510,0.04561722,2.22011002,1.37011658,0.34849887
-3.01650825,4.29656651,1.38738853,0.35411854,0.08517188,0.80400974,0.04612864,2.20225932,1.35778833,0.34406206
-3.01050525,4.23689661,1.36027220,0.34755510,0.08447853,0.79070043,0.04660878,2.17921111,1.34187544,0.33882762
-3.00450225,4.16696045,1.33040179,0.34006022,0.08339918,0.77526544,0.04706847,2.15151299,1.32255645,0.33293535
-2.99849925,4.08829569,1.29835650,0.33177950,0.08196886,0.75802137,0.04752067,2.11982464,1.30010283,0.32653886
-2.99249625,4.00261898,1.26475048,0.32287466,0.08023057,0.73931433,0.04798004,2.08489730,1.27487104,0.31980030
-2.98649325,3.91177781,1.23021539,0.31351939,0.07823393,0.71951062,0.04846232,2.04755084,1.24729166,0.31288516
-2.98049025,3.81769992,1.19538341,0.30389505,0.07603355,0.69898724,0.04898375,2.00864935,1.21785619,0.30595708
-2.97448724,3.72234171,1.16087111,0.29418616,0.07368728,0.67812246,0.04956026,1.96907597,1.18710167,0.29917304
-2.96848424,3.62763744,1.12726465,0.28457601,0.07125452,0.65728678,0.05020681,1.92970787,1.15559413,0.29267899
-2.96248124,3.53545077,1.09510669,0.27524239,0.06879437,0.63683450,0.05093652,1.89139237,1.12391121,0.28660605
-2.95647824,3.44753011,1.06488528,0.26635353,0.06636402,0.61709617,0.05176002,1.85492480,1.09262476,0.28106745
-2.95047524,3.36546926,1.03702506,0.25806458,0.06401717,0.59837213,0.05268468,1.82102905,1.06228421,0.27615626
-2.94447224,3.29067441,1.01188078,0.25051439,0.06180273,0.58092725,0.05371405,1.79034132,1.03340115,0.27194391
-2.93846923,3.22433860,0.98973334,0.24382308,0.05976368,0.56498711,0.05484737,1.76339760,1.00643597,0.26847961
-2.93246623,3.16742402,0.97078831,0.23809010,0.05793631,0.55073550,0.05607922,1.74062517,0.98178678,0.26579054
-2.92646323,3.12065278,0.95517681,0.23339307,0.05634963,0.53831354,0.05739941,1.72233832,0.95978122,0.26388286
-2.92046023,3.08450589,0.94295868,0.22978731,0.05502515,0.52782011,0.05879298,1.70873826,0.94067123,0.26274339
-2.91445723,3.05923026,0.93412765,0.22730605,0.05397695,0.51931369,0.06024045,1.69991689,0.92463091,0.26234193
-2.90845423,3.04485297,0.92861829,0.22596135,0.05321194,0.51281537,0.06171825,1.69586421,0.91175731,0.26263396
-2.90245123,3.04120190,0.92631431,0.22574560,0.05273042,0.50831298,0.06319934,1.69647867,0.90207410,0.26356383
-2.89644822,3.04793143,0.92705800,0.22663348,0.05252682,0.50576593,0.06465396,1.70157992,0.89553748,0.26506799
-2.89044522,3.06455186,0.93066015,0.22858441,0.05259053,0.50511065,0.06605058,1.71092319,0.89204422,0.26707838
-2.88444222,3.09046095,0.93691029,0.23154520,0.05290689,0.50626631,0.06735690,1.72421437,0.89144090,0.26952566
-2.87843922,3.12497603,0.94558652,0.23545289,0.05345819,0.50914051,0.06854090,1.74112528,0.89353419,0.27234230
-2.87243622,3.16736510,0.95646476,0.24023756,0.05422462,0.51363468,0.06957193,1.76130805,0.89810123,0.27546517
-2.86643322,3.21687546,0.96932686,0.24582502,0.05518522,0.51964892,0.07042179,1.78440824,0.90489980,0.27883784
-2.86043022,3.27275857,0.98396727,0.25213927,0.05631870,0.52708608,0.07106568,1.81007586,0.91367768,0.28241222
-2.85442721,3.33429024,1.00019806,0.25910458,0.05760412,0.53585478,0.07148304,1.83797418,0.92418093,0.28614966
-2.84842421,3.40078533,1.01785202,0.26664712,0.05902141,0.54587141,0.07165833,1.86778581,0.93616058,0.29002145
-2.84242121,3.47160667,1.03678379,0.27469617,0.06055173,0.55706093,0.07158151,1.89921616,0.94937789,0.29400866
-2.83641821,3.54616819,1.05686905,0.28318477,0.06217767,0.56935646,0.07124838,1.93199432,0.96360775,0.29810140
-2.83041521,3.62393262,1.07800196,0.29204984,0.06388324,0.58269780,0.07066074,1.96587169,0.97864070,0.30229758
-2.82441221,3.70440457,1.10009100,0.30123196,0.06565374,0.59702905,0.06982630,2.00061861,0.99428334,0.30660121
-2.81840920,3.78711980,1.12305357,0.31067471,0.06747552,0.61229544,0.06875841,2.03601969,1.01035772,0.31102034
-2.81240620,3.87163205,1.14680989,0.32032369,0.06933564,0.62843970,0.06747556,2.07186833,1.02669978,0.31556479
-2.80640320,3.95749879,1.17127652,0.33012546,0.07122151,0.64539823,0.06600083,2.10796106,1.04315735,0.32024383
-2.80040020,4.04426720,1.19636009,0.34002643,0.07312050,0.66309749,0.06436107,2.14409228,1.05958785,0.32506385
-2.79439720,4.13146182,1.22195171,0.34997176,0.07501960,0.68145073,0.06258606,2.18005001,1.07585625,0.33002624
-2.78839420,4.21857518,1.24792258,0.35990457,0.07690521,0.70035554,0.06070763,2.21561305,1.09183331,0.33512558
-2.78239120,4.30506229,1.27412109,0.36976544,0.07876298,0.71969235,0.05875872,2.25054987,1.10739446,0.34034819
-2.77638819,4.39033968,1.30037179,0.37949222,0.08057780,0.73932406,0.05677239,2.28461955,1.12241938,0.34567127
-2.77038519,4.47378958,1.32647633,0.38902037,0.08233400,0.75909703,0.05478103,2.31757455,1.13679231,0.35106250
-2.76438219,4.55476891,1.35221645,0.39828370,0.08401562,0.77884332,0.05281551,2.34916546,1.15040303,0.35648025
-2.75837919,4.63262288,1.37735891,0.40721554,0.08560684,0.79838410,0.05090445,2.37914723,1.16314851,0.36187435
-2.75237619,4.70670233,1.40166196,0.41575024,0.08709257,0.81753417,0.04907368,2.40728661,1.17493489,0.36718742
-2.74637319,4.77638374,1.42488324,0.42382501,0.08845907,0.83610732,0.04734574,2.43337017,1.18567973,0.37235657
-2.74037019,4.84109055,1.44678832,0.43138178,0.08969459,0.85392210,0.04573954,2.45721248,1.19531421,0.37731559
-2.73436718,4.90031436,1.46715950,0.43836921,0.09079003,0.87080780,0.04427021,2.47866364,1.20378512,0.38199723
-2.72836418,4.95363436,1.48580422,0.44474443,0.09173954,0.88661017,0.04294894,2.49761581,1.21105636,0.38633569
-2.72236118,5.00073371,1.50256254,0.45047459,0.09254095,0.90119650,0.04178311,2.51400804,1.21710990,0.39026901
-2.71635818,5.04141136,1.51731298,0.45553792,0.09319607,0.91445974,0.04077635,2.52782904,1.22194598,0.39374133
-2.71035518,5.07558846,1.52997656,0.45992437,0.09371083,0.92632135,0.03992884,2.53911761,1.22558254,0.39670481
-2.70435218,5.10330863,1.54051844,0.46363555,0.09409513,0.93673266,0.03923753,2.54796059,1.22805388,0.39912116
-2.69834917,5.12473175,1.54894714,0.46668417,0.09436254,0.94567468,0.03869653,2.55448832,1.22940866,0.40096269
-2.69234617,5.14012166,1.55531132,0.46909272,0.09452972,0.95315622,0.03829749,2.55886783,1.22970734,0.40221280
-2.68634317,5.14982815,1.55969427,0.47089175,0.09461572,0.95921055,0.03802997,2.56129414,1.22901914,0.40286597
-2.68034017,5.15426440,1.56220642,0.47211761,0.09464103,0.96389079,0.03788185,2.56198003,1.22741892,0.40292715
-2.67433717,5.15388123,1.56297642,0.47280985,0.09462664,0.96726426,0.03783975,2.56114509,1.22498395,0.40241072
-2.66833417,5.14913977,1.56214131,0.47300849,0.09459295,0.96940622,0.03788936,2.55900452,1.22179102,0.40133912
-2.66233117,5.14048421,1.55983649,0.47275129,0.09455877,0.97039342,0.03801587,2.55575851,1.21791389,0.39974106
-2.65632816,5.12831659,1.55618611,0.47207120,0.09454034,0.97029795,0.03820426,2.55158279,1.21342132,0.39764974
-2.65032516,5.11297520,1.55129467,0.47099415,0.09455052,0.96918172,0.03843959,2.54662104,1.20837590,0.39510099
-2.64432216,5.09471813,1.54524033,0.46953741,0.09459816,0.96709206,0.03870734,2.54097963,1.20283354,0.39213145
-2.63831916,5.07371304,1.53807038,0.46770849,0.09468768,0.96405873,0.03899358,2.53472506,1.19684384,0.38877714
-2.63231616,5.05003399,1.52979933,0.46550486,0.09481891,0.96009254,0.03928522,2.52788433,1.19045121,0.38507224
-2.62631316,5.02366560,1.52040975,0.46291434,0.09498720,0.95518578,0.03957015,2.52044823,1.18369663,0.38104835
-2.62031016,4.99451421,1.50985576,0.45991626,0.09518375,0.94931431,0.03983742,2.51237733,1.17661993,0.37673415
-2.61430715,4.96242561,1.49806900,0.45648327,0.09539618,0.94244134,0.04007733,2.50361040,1.16926244,0.37215560
-2.60830415,4.92720789,1.48496681,0.45258380,0.09560931,0.93452256,0.04028148,2.49407462,1.16166973,0.36733641
-2.60230115,4.88865826,1.47046191,0.44818482,0.09580606,0.92551230,0.04044286,2.48369704,1.15389423,0.36229907
-2.59629815,4.84659178,1.45447313,0.44325497,0.09596847,0.91537034,0.04055582,2.47241636,1.14599753,0.35706599
-2.59029515,4.80087036,1.43693629,0.43776767,0.09607868,0.90406890,0.04061609,2.46019442,1.13805209,0.35166090
-2.58429215,4.75142995,1.41781472,0.43170414,0.09612000,0.89159925,0.04062075,2.44702652,1.13014217,0.34611020
-2.57828914,4.69830408,1.39710856,0.42505612,0.09607777,0.87797770,0.04056813,2.43294987,1.12236383,0.34044434
-2.57228614,4.64164236,1.37486234,0.41782802,0.09594017,0.86325025,0.04045777,2.41804951,1.11482399,0.33469884
-2.56628314,4.58172250,1.35117024,0.41003857,0.09569884,0.84749588,0.04029032,2.40246147,1.10763834,0.32891512
-2.56028014,4.51895510,1.32617876,0.40172165,0.09534929,0.83082806,0.04006746,2.38637264,1.10092832,0.32314085
-2.55427714,4.45388087,1.30008666,0.39292642,0.09489107,0.81339434,0.03979174,2.37001750,1.09481719,0.31742986
-2.54827414,4.38716041,1.27314200,0.38371662,0.09432777,0.79537415,0.03946653,2.35367187,1.08942535,0.31184157
-2.54227114,4.31955706,1.24563660,0.37416919,0.09366682,0.77697480,0.03909586,2.33764402,1.08486531,0.30643998
-2.53626813,4.25191404,1.21789830,0.36437220,0.09291901,0.75842590,0.03868434,2.32226359,1.08123632,0.30129219
-2.53026513,4.18512692,1.19028121,0.35442230,0.09209800,0.73997259,0.03823704,2.30786928,1.07861931,0.29646663
-2.52426213,4.12011339,1.16315481,0.34442174,0.09121956,0.72186783,0.03775936,2.29479571,1.07707217,0.29203094
-2.51825913,4.05778168,1.13689233,0.33447519,0.09030086,0.70436429,0.03725699,2.28336053,1.07662590,0.28804987
-2.51225613,3.99899969,1.11185903,0.32468650,0.08935964,0.68770615,0.03673574,2.27385232,1.07728175,0.28458297
-2.50625313,3.94456610,1.08840103,0.31515561,0.08841344,0.67212129,0.03620149,2.26652004,1.07900964,0.28168257
-2.50025013,3.89518516,1.06683519,0.30597567,0.08747887,0.65781427,0.03566012,2.26156458,1.08174800,0.27939185
-2.49424712,3.85144599,1.04744042,0.29723051,0.08657090,0.64496032,0.03511735,2.25913260,1.08540500,0.27774329
-2.48824412,3.81380735,1.03045078,0.28899269,0.08570237,0.63370072,0.03457874,2.25931302,1.08986125,0.27675746
-2.48224112,3.78258811,1.01605060,0.28132196,0.08488352,0.62413965,0.03404953,2.26213606,1.09497364,0.27644235
-2.47623812,3.75796348,1.00437153,0.27426430,0.08412172,0.61634252,0.03353461,2.26757457,1.10058038,0.27679302
-2.47023512,3.73996677,0.99549169,0.26785160,0.08342132,0.61033598,0.03303843,2.27554749,1.10650659,0.27779188
-2.46423212,3.72849590,0.98943659,0.26210168,0.08278363,0.60610925,0.03256492,2.28592478,1.11257051,0.27940931
-2.45822911,3.72332419,0.98618170,0.25701894,0.08220703,0.60361693,0.03211744,2.29853363,1.11858967,0.28160472
-2.45222611,3.72411426,0.98565640,0.25259527,0.08168723,0.60278278,0.03169868,2.31316513,1.12438681,0.28432797
-2.44622311,3.73043438,0.98774898,0.24881133,0.08121754,0.60350449,0.03131069,2.32958129,1.12979535,0.28752108
-2.44022011,3.74177639,0.99231251,0.24563808,0.08078928,0.60565910,0.03095479,2.34752184,1.13466396,0.29112010
-2.43421711,3.75757437,0.99917120,0.24303839,0.08039225,0.60910880,0.03063157,2.36671063,1.13886028,0.29505720
-2.42821411,3.77722364,1.00812712,0.24096883,0.08001518,0.61370704,0.03034092,2.38686162,1.14227358,0.29926277
-2.42221111,3.80009967,1.01896710,0.23938149,0.07964621,0.61930445,0.03008206,2.40768436,1.14481637,0.30366756
-2.41620810,3.82557649,1.03146963,0.23822576,0.07927344,0.62575480,0.02985358,2.42888911,1.14642524,0.30820479
-2.41020510,3.85304475,1.04541165,0.23745017,0.07888536,0.63292045,0.02965354,2.45019178,1.14706070,0.31281211
-2.40420210,3.88192900,1.06057522,0.23700410,0.07847132,0.64067746,0.02947955,2.47131904,1.14670669,0.31743349
-2.39819910,3.91170447,1.07675383,0.23683953,0.07802196,0.64892001,0.02932895,2.49201346,1.14536949,0.32202088
-2.39219610,3.94191286,1.09375842,0.23691257,0.07752959,0.65756424,0.02919890,2.51203923,1.14307667,0.32653562
-2.38619310,3.97217720,1.11142286,0.23718505,0.07698852,0.66655127,0.02908658,2.53118811,1.13987586,0.33094964
-2.38019010,4.00221509,1.12960870,0.23762581,0.07639532,0.67584936,0.02898933,2.54928569,1.13583373,0.33524629
-2.37418709,4.03184996,1.14820917,0.23821188,0.07574906,0.68545506,0.02890483,2.56619765,1.13103508,0.33942078
-2.36818409,4.06101957,1.16715195,0.23892944,0.07505146,0.69539334,0.02883124,2.58183559,1.12558204,0.34348025
-2.36218109,4.08978084,1.18640059,0.23977439,0.07430692,0.70571658,0.02876736,2.59616196,1.11959330,0.34744337
-2.35617809,4.11831033,1.20595443,0.24075263,0.07352256,0.71650227,0.02871271,2.60919343,1.11320317,0.35133936
-2.35017509,4.14689942,1.22584655,0.24187988,0.07270808,0.72784949,0.02866758,2.62100222,1.10656031,0.35520657
-2.34417209,4.17594361,1.24613985,0.24318102,0.07187561,0.73987408,0.02863310,2.63171476,1.09982588,0.35909055
-2.33816908,4.20592566,1.26692107,0.24468893,0.07103940,0.75270264,0.02861118,2.64150730,1.09317097,0.36304151
-2.33216608,4.23739231,1.28829286,0.24644281,0.07021547,0.76646538,0.02860443,2.65059828,1.08677308,0.36711146
-2.32616308,4.27092520,1.31036402,0.24848605,0.06942119,0.78128807,0.02861606,2.65923734,1.08081168,0.37135093
-2.32016008,4.30710676,1.33323837,0.25086357,0.06867475,0.79728341,0.02864965,2.66769139,1.07546272,0.37580551
-2.31415708,4.34648240,1.35700259,0.25361896,0.06799461,0.81454200,0.02870900,2.67622819,1.07089234,0.38051224
-2.30815408,4.38952074,1.38171378,0.25679129,0.06739897,0.83312363,0.02879785,2.68509826,1.06724997,0.38549623
-2.30215108,4.43657402,1.40738729,0.26041191,0.06690515,0.85304896,0.02891961,2.69451612,1.06466103,0.39076745
-2.29614807,4.48784109,1.43398569,0.26450140,0.06652914,0.87429243,0.02907714,2.70464203,1.06321978,0.39631815
-2.29014507,4.54333519,1.46140964,0.26906676,0.06628508,0.89677665,0.02927250,2.71556553,1.06298269,0.40212091
-2.28414207,4.60285914,1.48949133,0.27409908,0.06618490,0.92036887,0.02950674,2.72729185,1.06396281,0.40812756
-2.27813907,4.66598974,1.51799113,0.27957195,0.06623811,0.94487973,0.02977975,2.73973244,1.06612556,0.41426915
-2.27213607,4.73207316,1.54659799,0.28544055,0.06645164,0.97006477,0.03009016,2.75270042,1.06938642,0.42045695
-2.26613307,4.80023234,1.57493378,0.29164164,0.06682990,0.99562865,0.03043533,2.76591160,1.07361074,0.42658464
-2.26013007,4.86938679,1.60256168,0.29809456,0.06737494,1.02123219,0.03081139,2.77899126,1.07861590,0.43253147
-2.25412706,4.93828433,1.62899844,0.30470308,0.06808673,1.04650200,0.03121336,2.79148669,1.08417586,0.43816651
-2.24812406,5.00554369,1.65373000,0.31135817,0.06896361,1.07104244,0.03163539,2.80288492,1.09002800,0.44335359
-2.24212106,5.06970616,1.67622988,0.31794152,0.07000274,1.09444930,0.03207094,2.81263476,1.09588201,0.44795684
-2.23611806,5.12929362,1.69597948,0.32432967,0.07120065,1.11632474,0.03251315,2.82017209,1.10143042,0.45184660
-2.23011506,5.18287017,1.71248923,0.33039853,0.07255378,1.13629265,0.03295511,2.82494693,1.10636031,0.45490518
-2.22411206,5.22910402,1.72531952,0.33602806,0.07405892,1.15401376,0.03339021,2.82645090,1.11036569,0.45703242
-2.21810905,5.26682620,1.73410032,0.34110689,0.07571360,1.16919959,0.03381247,2.82424329,1.11315971,0.45815055
-2.21210605,5.29508304,1.73854837,0.34553660,0.07751636,1.18162465,0.03421678,2.81797453,1.11448643,0.45820819
-2.20610305,5.31317930,1.73848108,0.34923547,0.07946676,1.19113606,0.03459912,2.80740556,1.11413117,0.45718323
-2.20010005,5.32070968,1.73382619,0.35214144,0.08156529,1.19766018,0.03495675,2.79242207,1.11192927,0.45508431
-2.19409705,5.31757702,1.72462692,0.35421426,0.08381304,1.20120573,0.03528823,2.77304291,1.10777263,0.45195105
-2.18809405,5.30399612,1.71104196,0.35543654,0.08621114,1.20186338,0.03559341,2.74942224,1.10161379,0.44785274
-2.18209105,5.28048320,1.69334066,0.35581383,0.08876007,1.19980163,0.03587334,2.72184543,1.09346749,0.44288577
-2.17608804,5.24783165,1.67189343,0.35537362,0.09145880,1.19525930,0.03613009,2.69071897,1.08340953,0.43716980
-2.17008504,5.20707564,1.64715794,0.35416348,0.09430386,1.18853508,0.03636648,2.65655521,1.07157319,0.43084294
-2.16408204,5.15944374,1.61966197,0.35224831,0.09728834,1.17997460,0.03658579,2.61995272,1.05814343,0.42405617
-2.15807904,5.10630528,1.58998372,0.34970702,0.10040101,1.16995578,0.03679147,2.58157352,1.04334918,0.41696738
-2.15207604,5.04911252,1.55873070,0.34662869,0.10362545,1.15887339,0.03698674,2.54211846,1.02745425,0.40973517
-2.14607304,4.98934181,1.52651829,0.34310866,0.10693945,1.14712341,0.03717438,2.50230193,1.01074717,0.40251287
-2.14007004,4.92843695,1.49394901,0.33924449,0.11031459,1.13508826,0.03735637,2.46282736,0.99353071,0.39544309
-2.13406703,4.86775756,1.46159357,0.33513231,0.11371618,1.12312358,0.03753373,2.42436446,0.97611135,0.38865288
-2.12806403,4.80853512,1.42997457,0.33086349,0.11710348,1.11154712,0.03770635,2.38752934,0.95878930,0.38224993
-2.12206103,4.75183832,1.39955341,0.32652195,0.12043032,1.10063044,0.03787298,2.35286810,0.94184939,0.37631970
-2.11605803,4.69854922,1.37072099,0.32218211,0.12364599,1.09059350,0.03803119,2.32084450,0.92555324,0.37092382
-2.11005503,4.64935065,1.34379241,0.31790772,0.12669659,1.08160247,0.03817754,2.29183181,0.91013288,0.36609958
-2.10405203,4.60472452,1.31900542,0.31375124,0.12952652,1.07377055,0.03830775,2.26610891,0.89578602,0.36186051
-2.09804902,4.56496047,1.29652270,0.30975414,0.13208024,1.06716152,0.03841692,2.24386029,0.88267295,0.35819793
-2.09204602,4.53017309,1.27643718,0.30594769,0.13430418,1.06179564,0.03849984,2.22517955,0.87091511,0.35508334
-2.08604302,4.50032600,1.25877991,0.30235428,0.13614867,1.05765727,0.03855133,2.21007569,0.86059522,0.35247141
-2.08004002,4.47526049,1.24352972,0.29898910,0.13756977,1.05470356,0.03856650,2.19848166,0.85175870,0.35030340
