energy_ev,total_up,Ga_p_up,Ga_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-5.77788894,4.32927842,1.07855456,0.00000000,1.25895906,3.46868889,0.01143290,0.18159535
-5.77188594,4.30377658,1.07069018,0.00000000,1.24110817,3.45682391,0.01146225,0.17984414
-5.76588294,4.28384692,1.06522617,0.00000000,1.22759255,3.44763693,0.01148606,0.17917319
-5.75987994,4.26906283,1.06208019,0.00000000,1.21833944,3.44082821,0.01150484,0.17947064
-5.75387694,4.25902781,1.06118382,0.00000000,1.21327932,3.43613100,0.01151888,0.18061586
-5.74787394,4.25340391,1.06248932,0.00000000,1.21235419,3.43333262,0.01152829,0.18248379
-5.74187094,4.25193681,1.06597466,0.00000000,1.21552376,3.43229347,0.01153300,0.18494915
-5.73586793,4.25447615,1.07164653,0.00000000,1.22276905,3.43296257,0.01153288,0.18789053
-5.72986493,4.26098962,1.07954098,0.00000000,1.23409335,3.43538860,0.01152776,0.19119407
-5.72386193,4.27156951,1.08972169,0.00000000,1.24952008,3.43972523,0.01151751,0.19475670
-5.71785893,4.28643070,1.10227564,0.00000000,1.26908788,3.44622974,0.01150212,0.19848878
-5.71185593,4.30589940,1.11730625,0.00000000,1.29284266,3.45525446,0.01148170,0.20231598
-5.70585293,4.33039245,1.13492411,0.00000000,1.32082723,3.46723058,0.01145661,0.20618041
-5.69984992,4.36038756,1.15523566,0.00000000,1.35306874,3.48264462,0.01142737,0.21004091
-5.69384692,4.39638548,1.17833014,0.00000000,1.38956468,3.50200827,0.01139476,0.21387248
-5.68784392,4.43886570,1.20426552,0.00000000,1.43026808,3.52582272,0.01135973,0.21766500
-5.68184092,4.48823777,1.23305399,0.00000000,1.47507296,3.55453922,0.01132338,0.22142114
-5.67583792,4.54479100,1.26464794,0.00000000,1.52380090,3.58851787,0.01128691,0.22515379
-5.66983492,4.60864547,1.29892717,0.00000000,1.57618974,3.62798710,0.01125152,0.22888300
-5.66383192,4.67970747,1.33568837,0.00000000,1.63188540,3.67300635,0.01121833,0.23263271
-5.65782891,4.75763265,1.37463755,0.00000000,1.69043766,3.72343442,0.01118831,0.23642740
-5.65182591,4.84179957,1.41538629,0.00000000,1.75130055,3.77890608,0.01116219,0.24028896
-5.64582291,4.93129643,1.45745232,0.00000000,1.81383787,3.83881871,0.01114038,0.24423378
-5.63981991,5.02492242,1.50026494,0.00000000,1.87733398,3.90233082,0.01112296,0.24827046
-5.63381691,5.12120506,1.54317528,0.00000000,1.94100962,3.96837318,0.01110960,0.25239807
-5.62781391,5.21843345,1.58547134,0.00000000,2.00404249,4.03567294,0.01109959,0.25660517
-5.62181091,5.31470665,1.62639745,0.00000000,2.06559153,4.10279011,0.01109186,0.26086961
-5.61580790,5.40799541,1.66517739,0.00000000,2.12482400,4.16816516,0.01108505,0.26515901
-5.60980490,5.49621449,1.70104023,0.00000000,2.18094400,4.23017566,0.01107751,0.26943203
-5.60380190,5.57730232,1.73324781,0.00000000,2.23322082,4.28719950,0.01106749,0.27364018
-5.59779890,5.64930379,1.76112249,0.00000000,2.28101577,4.33768128,0.01105318,0.27773004
-5.59179590,5.71045204,1.78407388,0.00000000,2.32380578,4.38019883,0.01103282,0.28164587
-5.58579290,5.75924489,1.80162316,0.00000000,2.36120249,4.41352604,0.01100483,0.28533219
-5.57978989,5.79451151,1.81342360,0.00000000,2.39296561,4.43668884,0.01096792,0.28873641
-5.57378689,5.81546594,1.81927639,0.00000000,2.41900971,4.44901108,0.01092112,0.29181105
-5.56778389,5.82174404,1.81914065,0.00000000,2.43940394,4.45014784,0.01086389,0.29451569
-5.56178089,5.81342200,1.81313717,0.00000000,2.45436464,4.44010414,0.01079616,0.29681834
-5.55577789,5.79101502,1.80154547,0.00000000,2.46424108,4.41923788,0.01071829,0.29869625
-5.54977489,5.75545603,1.78479429,0.00000000,2.46949519,4.38824675,0.01063111,0.30013606
-5.54377189,5.70805545,1.76344593,0.00000000,2.47067623,4.34813947,0.01053581,0.30113339
-5.53776888,5.65044391,1.73817494,0.00000000,2.46839193,4.30019278,0.01043394,0.30169194
-5.53176588,5.58450061,1.70974232,0.00000000,2.46327753,4.24589613,0.01032727,0.30182209
-5.52576288,5.51227108,1.67896632,0.00000000,2.45596437,4.18688687,0.01021769,0.30153917
-5.51975988,5.43587808,1.64669115,0.00000000,2.44704988,4.12487897,0.01010714,0.30086166
-5.51375688,5.35743030,1.61375498,0.00000000,2.43707017,4.06158872,0.00999744,0.29980930
-5.50775388,5.27893293,1.58095877,0.00000000,2.42647684,3.99866108,0.00989026,0.29840126
-5.50175088,5.20220458,1.54903712,0.00000000,2.41561892,3.93759995,0.00978696,0.29665467
-5.49574787,5.12880410,1.51863254,0.00000000,2.40473066,3.87970595,0.00968856,0.29458341
-5.48974487,5.05997082,1.49027397,0.00000000,2.39392559,3.82602418,0.00959571,0.29219729
-5.48374187,4.99658064,1.46436060,0.00000000,2.38319678,3.77730463,0.00950861,0.28950170
-5.47773887,4.93911963,1.44115141,0.00000000,2.37242310,3.73397678,0.00942711,0.28649770
-5.47173587,4.88767622,1.42076081,0.00000000,2.36138065,3.69613947,0.00935064,0.28318250
-5.46573287,4.84195188,1.40316031,0.00000000,2.34975875,3.66356630,0.00927835,0.27955032
-5.45972986,4.80128940,1.38818610,0.00000000,2.33717926,3.63572615,0.00920917,0.27559346
-5.45372686,4.76471728,1.37555206,0.00000000,2.32321816,3.61181777,0.00914191,0.27130365
-5.44772386,4.73100773,1.36486735,0.00000000,2.30742837,3.59081648,0.00907534,0.26667338
-5.44172086,4.69874559,1.35565794,0.00000000,2.28936247,3.57153093,0.00900838,0.26169732
-5.43571786,4.66640473,1.34739090,0.00000000,2.26859460,3.55266697,0.00894012,0.25637357
-5.42971486,4.63242840,1.33950045,0.00000000,2.24474046,3.53289574,0.00887003,0.25070479
-5.42371186,4.59530983,1.33141466,0.00000000,2.21747484,3.51092270,0.00879795,0.24469911
-5.41770885,4.55366950,1.32258156,0.00000000,2.18654621,3.48555445,0.00872425,0.23837080
-5.41170585,4.50632565,1.31249378,0.00000000,2.15178798,3.45576016,0.00864982,0.23174064
-5.40570285,4.45235499,1.30071057,0.00000000,2.11312640,3.42072499,0.00857610,0.22483608
-5.39969985,4.39114113,1.28687652,0.00000000,2.07058512,3.37989297,0.00850509,0.21769113
-5.39369685,4.32240873,1.27073621,0.00000000,2.02428648,3.33299753,0.00843926,0.21034607
-5.38769385,4.24624228,1.25214453,0.00000000,1.97445000,3.28007852,0.00838153,0.20284696
-5.38169085,4.16308882,1.23107208,0.00000000,1.92138820,3.22148508,0.00833510,0.19524509
-5.37568784,4.07374517,1.20760606,0.00000000,1.86550038,3.15786452,0.00830338,0.18759624
-5.36968484,3.97933040,1.18194646,0.00000000,1.80726452,3.09013811,0.00828978,0.17996000
-5.36368184,3.88124542,1.15439818,0.00000000,1.74722793,3.01946522,0.00829761,0.17239897
-5.35767884,3.78112196,1.12535958,0.00000000,1.68599693,2.94719786,0.00832987,0.16497801
-5.35167584,3.68076364,1.09530811,0.00000000,1.62422592,2.87482813,0.00838911,0.15776354
-5.34567284,3.58208217,1.06478389,0.00000000,1.56260620,2.80393140,0.00847728,0.15082269
-5.33966983,3.48703199,1.03437210,0.00000000,1.50185480,2.73610810,0.00859559,0.14422265
-5.33366683,3.39754640,1.00468499,0.00000000,1.44270350,2.67292715,0.00874445,0.13802989
-5.32766383,3.31547812,0.97634439,0.00000000,1.38588824,2.61587371,0.00892335,0.13230937
-5.32166083,3.24254690,0.94996537,0.00000000,1.33213902,2.56630358,0.00913091,0.12712377
-5.31565783,3.18029626,0.92614168,0.00000000,1.28217036,2.52540628,0.00936486,0.12253261
-5.30965483,3.13006055,0.90543343,0.00000000,1.23667227,2.49417804,0.00962212,0.11859141
-5.30365183,3.09294337,0.88835712,0.00000000,1.19630179,2.47340535,0.00989893,0.11535071
-5.29764882,3.06980700,0.87537832,0.00000000,1.16167497,2.46365915,0.01019101,0.11285508
-5.29164582,3.06127242,0.86690655,0.00000000,1.13335909,2.46529886,0.01049369,0.11114216
-5.28564282,3.06772826,0.86329237,0.00000000,1.11186520,2.47848498,0.01080218,0.11024160
-5.27963982,3.08934717,0.86482605,0.00000000,1.09764064,2.50319864,0.01111179,0.11017407
-5.27363682,3.12610692,0.87173737,0.00000000,1.09106153,2.53926569,0.01141808,0.11095034
-5.26763382,3.17781425,0.88419599,0.00000000,1.09242504,2.58638323,0.01171712,0.11257041
-5.26163082,3.24412850,0.90231177,0.00000000,1.10194154,2.64414603,0.01200568,0.11502281
-5.25562781,3.32458318,0.92613460,0.00000000,1.11972637,2.71207065,0.01228132,0.11828401
-5.24962481,3.41860314,0.95565326,0.00000000,1.14579171,2.78961546,0.01254249,0.12231805
-5.24362181,3.52551612,0.99079315,0.00000000,1.18003830,2.87619477,0.01278863,0.12707644
-5.23761881,3.64455779,1.03141267,0.00000000,1.22224774,2.97118658,0.01302006,0.13249825
-5.23161581,3.77487005,1.07729854,0.00000000,1.27207546,3.07393319,0.01323796,0.13851052
-5.22561281,3.91549331,1.12816025,0.00000000,1.32904499,3.18373552,0.01344422,0.14502892
-5.21960980,4.06535391,1.18362419,0.00000000,1.39254413,3.29984167,0.01364128,0.15195876
-5.21360680,4.22324855,1.24322811,0.00000000,1.46182356,3.42143171,0.01383188,0.15919626
-5.20760380,4.38782807,1.30641670,0.00000000,1.53599861,3.54760035,0.01401883,0.16663012
-5.20160080,4.55758316,1.37253908,0.00000000,1.61405473,3.67734000,0.01420479,0.17414332
-5.19559780,4.73083460,1.44084902,0.00000000,1.69485714,3.80952652,0.01439200,0.18161528
-5.18959480,4.90573073,1.51050859,0.00000000,1.77716508,3.94291000,0.01458210,0.18892407
-5.18359180,5.08025408,1.58059588,0.00000000,1.85965079,4.07611260,0.01477590,0.19594894
-5.17758879,5.25223895,1.65011706,0.00000000,1.94092312,4.20763510,0.01497332,0.20257285
-5.17158579,5.41940064,1.71802295,0.00000000,2.01955544,4.33587308,0.01517326,0.20868509
-5.16558279,5.57937657,1.78322989,0.00000000,2.09411726,4.45914309,0.01537366,0.21418390
-5.15957979,5.72977815,1.84464433,0.00000000,2.16320865,4.57571827,0.01557153,0.21897896
-5.15357679,5.86825186,1.90119052,0.00000000,2.22549620,4.68387238,0.01576308,0.22299366
-5.14757379,5.99254675,1.95184007,0.00000000,2.27974933,4.78193003,0.01594394,0.22616717
-5.14157079,6.10058536,1.99564220,0.00000000,2.32487536,4.86832085,0.01610932,0.22845607
-5.13556778,6.19053407,2.03175325,0.00000000,2.35995173,4.94163455,0.01625433,0.22983559
-5.12956478,6.26086910,2.05946402,0.00000000,2.38425399,5.00067359,0.01637422,0.23030030
-5.12356178,6.31043418,2.07822350,0.00000000,2.39727795,5.04450043,0.01646464,0.22986427
-5.11755878,6.33848632,2.08765774,0.00000000,2.39875501,5.07247619,0.01652186,0.22856055
-5.11155578,6.34472663,2.08758271,0.00000000,2.38865968,5.08428829,0.01654301,0.22644013
-5.10555278,6.32931393,2.07801059,0.00000000,2.36720871,5.07996492,0.01652619,0.22357026
-5.09954977,6.29285995,2.05914881,0.00000000,2.33485189,5.05987536,0.01647058,0.22003212
-5.09354677,6.23640583,2.03139199,0.00000000,2.29225470,5.02471551,0.01637644,0.21591819
-5.08754377,6.16138099,1.99530711,0.00000000,2.24027355,4.97547950,0.01624509,0.21132904
-5.08154077,6.06954608,1.95161250,0.00000000,2.17992486,4.91341847,0.01607877,0.20636999
-5.07553777,5.96292321,1.90115189,0.00000000,2.11234924,4.83998887,0.01588052,0.20114760
-5.06953477,5.84371689,1.84486457,0.00000000,2.03877255,4.75679307,0.01565394,0.19576614
-5.06353177,5.71422996,1.78375330,0.00000000,1.96046561,4.66551542,0.01540297,0.19032431
-5.05752876,5.57677889,1.71885145,0.00000000,1.87870435,4.56785735,0.01513165,0.18491223
-5.05152576,5.43361275,1.65119089,0.00000000,1.79473214,4.46547491,0.01484389,0.17960888
-5.04552276,5.28683997,1.58177196,0.00000000,1.70972593,4.35992196,0.01454323,0.17448014
-5.03951976,5.13836634,1.51153696,0.00000000,1.62476739,4.25260193,0.01423270,0.16957742
-5.03351676,4.98984682,1.44134790,0.00000000,1.54082005,4.14473015,0.01391462,0.16493697
-5.02751376,4.84265302,1.37196933,0.00000000,1.45871308,4.03730849,0.01359057,0.16057993
-5.02151076,4.69785717,1.30405660,0.00000000,1.37913178,3.93111267,0.01326136,0.15651298
-5.01550775,4.55623206,1.23814954,0.00000000,1.30261483,3.82669245,0.01292701,0.15272962
-5.00950475,4.41826617,1.17467141,0.00000000,1.22955751,3.72438351,0.01258690,0.14921194
-5.00350175,4.28419154,1.11393246,0.00000000,1.16022042,3.62432969,0.01223985,0.14593277
-4.99749875,4.15402214,1.05613754,0.00000000,1.09474237,3.52651333,0.01188428,0.14285813
-4.99149575,4.02759934,1.00139678,0.00000000,1.03315662,3.43079142,0.01151845,0.13994971
-4.98549275,3.90464138,0.94973851,0.00000000,0.97540903,3.33693479,0.01114057,0.13716742
-4.97948974,3.78479347,0.90112337,0.00000000,0.92137706,3.24466781,0.01074906,0.13447170
-4.97348674,3.66767550,0.85545883,0.00000000,0.87088850,3.15370607,0.01034268,0.13182565
-4.96748374,3.55292481,0.81261319,0.00000000,0.82373908,3.06378991,0.00992071,0.12919672
-4.96148074,3.44023170,0.77242852,0.00000000,0.77970807,2.97471224,0.00948300,0.12655805
-4.95547774,3.32936656,0.73473206,0.00000000,0.73857139,2.88633924,0.00903013,0.12388934
-4.94947474,3.22019760,0.69934561,0.00000000,0.70011202,2.79862355,0.00856336,0.12117725
-4.94347174,3.11269920,0.66609298,0.00000000,0.66412743,2.71160979,0.00808464,0.11841542
-4.93746873,3.00695144,0.63480538,0.00000000,0.63043422,2.62543283,0.00759656,0.11560401
-4.93146573,2.90313186,0.60532493,0.00000000,0.59887025,2.54030979,0.00710228,0.11274907
-4.92546273,2.80150090,0.57750659,0.00000000,0.56929454,2.45652690,0.00660535,0.10986150
-4.91945973,2.70238275,0.55121882,0.00000000,0.54158545,2.37442280,0.00610964,0.10695601
-4.91345673,2.60614363,0.52634326,0.00000000,0.51563772,2.29436964,0.00561916,0.10404994
-4.90745373,2.51316909,0.50277395,0.00000000,0.49135865,2.21675376,0.00513793,0.10116206
-4.90145073,2.42384233,0.48041621,0.00000000,0.46866421,2.14195713,0.00466982,0.09831154
-4.89544772,2.33852470,0.45918565,0.00000000,0.44747518,2.07034096,0.00421844,0.09551701
-4.88944472,2.25753987,0.43900733,0.00000000,0.42771388,2.00223229,0.00378705,0.09279580
-4.88344172,2.18116202,0.41981542,0.00000000,0.40930160,1.93791418,0.00337841,0.09016344
-4.87743872,2.10960881,0.40155314,0.00000000,0.39215704,1.87761992,0.00299481,0.08763330
-4.87143572,2.04303885,0.38417310,0.00000000,0.37619560,1.82153102,0.00263798,0.08521656
-4.86543272,1.98155341,0.36763805,0.00000000,0.36132970,1.76977876,0.00230912,0.08292219
-4.85942971,1.92520179,0.35192153,0.00000000,0.34747003,1.72244879,0.00200887,0.08075732
-4.85342671,1.87398941,0.33700876,0.00000000,0.33452740,1.67958789,0.00173741,0.07872746
-4.84742371,1.82788766,0.32289707,0.00000000,0.32241526,1.64121214,0.00149447,0.07683706
-4.84142071,1.78684454,0.30959612,0.00000000,0.31105252,1.60731557,0.00127941,0.07508987
-4.83541771,1.75079505,0.29712754,0.00000000,0.30036658,1.57787843,0.00109132,0.07348943
-4.82941471,1.71967043,0.28552393,0.00000000,0.29029620,1.55287433,0.00092904,0.07203945
-4.82341171,1.69340553,0.27482719,0.00000000,0.28079433,1.53227567,0.00079131,0.07074413
-4.81740870,1.67194382,0.26508628,0.00000000,0.27183038,1.51605686,0.00067679,0.06960838
-4.81140570,1.65523960,0.25635424,0.00000000,0.26339214,1.50419511,0.00058416,0.06863790
-4.80540270,1.64325754,0.24868486,0.00000000,0.25548703,1.49666888,0.00051216,0.06783923
-4.79939970,1.63596948,0.24212895,0.00000000,0.24814276,1.49345401,0.00045965,0.06721958
-4.79339670,1.63334894,0.23673052,0.00000000,0.24140726,1.49451802,0.00042565,0.06678667
-4.78739370,1.63536391,0.23252302,0.00000000,0.23534801,1.49981299,0.00040935,0.06654844
-4.78139070,1.64196833,0.22952591,0.00000000,0.23005067,1.50926767,0.00041013,0.06651274
-4.77538769,1.65309315,0.22774168,0.00000000,0.22561706,1.52277940,0.00042758,0.06668699
-4.76938469,1.66863752,0.22715359,0.00000000,0.22216257,1.54020665,0.00046143,0.06707779
-4.76338169,1.68846080,0.22772419,0.00000000,0.21981305,1.56136256,0.00051158,0.06769059
-4.75737869,1.71237603,0.22939476,0.00000000,0.21870119,1.58601018,0.00057805,0.06852936
-4.75137569,1.74014518,0.23208568,0.00000000,0.21896239,1.61385978,0.00066091,0.06959632
-4.74537269,1.77147664,0.23569779,0.00000000,0.22073042,1.64456847,0.00076026,0.07089169
-4.73936968,1.80602502,0.24011450,0.00000000,0.22413260,1.67774227,0.00087616,0.07241345
-4.73336668,1.84339337,0.24520481,0.00000000,0.22928484,1.71294067,0.00100854,0.07415718
-4.72736368,1.88313762,0.25082679,0.00000000,0.23628656,1.74968338,0.00115721,0.07611596
-4.72136068,1.92477312,0.25683155,0.00000000,0.24521551,1.78745921,0.00132172,0.07828016
-4.71535768,1.96778290,0.26306748,0.00000000,0.25612278,1.82573642,0.00150137,0.08063743
-4.70935468,2.01162739,0.26938439,0.00000000,0.26902805,1.86397448,0.00169510,0.08317256
-4.70335168,2.05575506,0.27563761,0.00000000,0.28391535,1.90163646,0.00190151,0.08586743
-4.69734867,2.09961385,0.28169168,0.00000000,0.30072939,1.93820187,0.00211882,0.08870098
-4.69134567,2.14266292,0.28742361,0.00000000,0.31937294,1.97317933,0.00234485,0.09164919
-4.68534267,2.18438450,0.29272557,0.00000000,0.33970518,2.00611895,0.00257703,0.09468517
-4.67933967,2.22429564,0.29750696,0.00000000,0.36154149,2.03662396,0.00281246,0.09777929
-4.67333667,2.26195972,0.30169584,0.00000000,0.38465471,2.06436138,0.00304792,0.10089943
-4.66733367,2.29699759,0.30523978,0.00000000,0.40877816,2.08907173,0.00327996,0.10401137
-4.66133067,2.32909831,0.30810614,0.00000000,0.43361035,2.11057744,0.00350499,0.10707932
-4.65532766,2.35802930,0.31028195,0.00000000,0.45882152,2.12879006,0.00371936,0.11006665
-4.64932466,2.38364586,0.31177342,0.00000000,0.48406194,2.14371607,0.00391946,0.11293671
-4.64332166,2.40589988,0.31260515,0.00000000,0.50897168,2.15546121,0.00410189,0.11565393
-4.63731866,2.42484739,0.31281934,0.00000000,0.53319167,2.16423327,0.00426352,0.11818497
-4.63131566,2.44065476,0.31247478,0.00000000,0.55637569,2.17034306,0.00440163,0.12050005
-4.62531266,2.45360293,0.31164590,0.00000000,0.57820269,2.17420338,0.00451401,0.12257428
-4.61930965,2.46408943,0.31042183,0.00000000,0.59838907,2.17632582,0.00459908,0.12438904
-4.61330665,2.47262742,0.30890540,0.00000000,0.61670017,2.17731498,0.00465590,0.12593331
-4.60730365,2.47984138,0.30721210,0.00000000,0.63296050,2.17785994,0.00468428,0.12720474
-4.60130065,2.48645894,0.30546891,0.00000000,0.64706202,2.17872267,0.00468478,0.12821064
-4.59529765,2.49329842,0.30381281,0.00000000,0.65897000,2.18072337,0.00465871,0.12896856
-4.58929465,2.50125189,0.30238904,0.00000000,0.66872598,2.18472253,0.00460807,0.12950655
-4.58329165,2.51126377,0.30134882,0.00000000,0.67644754,2.19159988,0.00453554,0.12986296
-4.57728864,2.52430497,0.30084658,0.00000000,0.68232467,2.20223054,0.00444434,0.13008587
-4.57128564,2.54134335,0.30103655,0.00000000,0.68661279,2.21745878,0.00433817,0.13023188
-4.56528264,2.56331094,0.30206874,0.00000000,0.68962252,2.23806999,0.00422105,0.13036463
-4.55927964,2.59106908,0.30408440,0.00000000,0.69170665,2.26476189,0.00409717,0.13055276
-4.55327664,2.62537271,0.30721092,0.00000000,0.69324470,2.29811575,0.00397079,0.13086758
-4.54727364,2.66683520,0.31155641,0.00000000,0.69462587,2.33856895,0.00384605,0.13138038
-4.54127064,2.71589531,0.31720422,0.00000000,0.69623098,2.38639006,0.00372683,0.13215969
-4.53526763,2.77278800,0.32420747,0.00000000,0.69841446,2.44165761,0.00361664,0.13326837
-4.52926463,2.83752050,0.33258407,0.00000000,0.70148698,2.50424397,0.00351850,0.13476079
-4.52326163,2.90985535,0.34231245,0.00000000,0.70569986,2.57380525,0.00343481,0.13668024
-4.51725863,2.98930153,0.35332827,0.00000000,0.71123178,2.64977824,0.00336731,0.13905667
-4.51125563,3.07511472,0.36552246,0.00000000,0.71817867,2.73138516,0.00331704,0.14190480
-4.50525263,3.16630731,0.37874083,0.00000000,0.72654720,2.81764639,0.00328429,0.14522283
-4.49924962,3.26166832,0.39278545,0.00000000,0.73625230,2.90740138,0.00326864,0.14899170
-4.49324662,3.35979285,0.40741778,0.00000000,0.74711877,2.99933729,0.00326898,0.15317510
-4.48724362,3.45912046,0.42236384,0.00000000,0.75888707,3.09202461,0.00328357,0.15772002
-4.48124062,3.55798102,0.43732101,0.00000000,0.77122296,3.18395854,0.00331016,0.16255808
-4.47523762,3.65464645,0.45196658,0.00000000,0.78373060,3.27360476,0.00334603,0.16760739
-4.46923462,3.74738625,0.46596754,0.00000000,0.79596852,3.35944768,0.00338815,0.17277506
-4.46323162,3.83452449,0.47899138,0.00000000,0.80746766,3.44003920,0.00343332,0.17796003
-4.45722861,3.91449586,0.49071737,0.00000000,0.81775078,3.51404590,0.00347825,0.18305637
-4.45122561,3.98589815,0.50084793,0.00000000,0.82635220,3.58029255,0.00351973,0.18795664
-4.44522261,4.04753891,0.50911939,0.00000000,0.83283711,3.63779990,0.00355474,0.19255542
-4.43921961,4.09847409,0.51531188,0.00000000,0.83681955,3.68581512,0.00358054,0.19675268
-4.43321661,4.13803697,0.51925764,0.00000000,0.83797821,3.72383337,0.00359484,0.20045698
-4.42721361,4.16585613,0.52084746,0.00000000,0.83606956,3.75160967,0.00359581,0.20358828
-4.42121061,4.18186170,0.52003490,0.00000000,0.83093758,3.76916051,0.00358217,0.20608029
-4.41520760,4.18627989,0.51683807,0.00000000,0.82251998,3.77675535,0.00355326,0.20788233
-4.40920460,4.17961634,0.51133887,0.00000000,0.81085047,3.77489857,0.00350899,0.20896053
-4.40320160,4.16262935,0.50367974,0.00000000,0.79605745,3.76430303,0.00344995,0.20929845
-4.39719860,4.13629462,0.49405806,0.00000000,0.77835890,3.74585678,0.00337727,0.20889704
-4.39119560,4.10176355,0.48271852,0.00000000,0.75805419,3.72058476,0.00329268,0.20777401
-4.38519260,4.06031735,0.46994379,0.00000000,0.73551308,3.68960763,0.00319839,0.20596263
-4.37918959,4.01331942,0.45604397,0.00000000,0.71116241,3.65409982,0.00309704,0.20351012
-4.37318659,3.96216825,0.44134534,0.00000000,0.68547144,3.61524902,0.00299165,0.20047557
-4.36718359,3.90825314,0.42617892,0.00000000,0.65893612,3.57421879,0.00288546,0.19692761
-4.36118059,3.85291455,0.41086930,0.00000000,0.63206319,3.53211614,0.00278191,0.19294190
-4.35517759,3.79741046,0.39572430,0.00000000,0.60535467,3.48996498,0.00268449,0.18859855
-4.34917459,3.74288982,0.38102578,0.00000000,0.57929324,3.44868639,0.00259667,0.18397952
-4.34317159,3.69037335,0.36702202,0.00000000,0.55432900,3.40908564,0.00252180,0.17916620
-4.33716858,3.64074165,0.35392170,0.00000000,0.53086798,3.37184595,0.00246297,0.17423714
-4.33116558,3.59473012,0.34188989,0.00000000,0.50926261,3.33752815,0.00242299,0.16926601
-4.32516258,3.55292957,0.33104576,0.00000000,0.48980431,3.30657514,0.00240426,0.16431995
-4.31915958,3.51579144,0.32146218,0.00000000,0.47271830,3.27932004,0.00240871,0.15945812
-4.31315658,3.48363609,0.31316695,0.00000000,0.45816045,3.25599646,0.00243774,0.15473073
-4.30715358,3.45666291,0.30614539,0.00000000,0.44621624,3.23674959,0.00249214,0.15017832
