energy_ev,total_up,Bi_p_up,Bi_d_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up
-5.77788894,0.98912191,0.06550206,0.00689924,0.72649161,0.11084029,0.55345351,0.00000000
-5.77188594,1.02374628,0.06974518,0.00731982,0.75349062,0.11490018,0.56917411,0.00000000
-5.76588294,1.05621476,0.07420205,0.00773470,0.77901784,0.11871881,0.58323509,0.00000000
-5.75987994,1.08599096,0.07876115,0.00813720,0.80265524,0.12223432,0.59544322,0.00000000
-5.75387694,1.11255671,0.08331060,0.00852051,0.82399605,0.12538669,0.60561942,0.00000000
-5.74787394,1.13542044,0.08774013,0.00887783,0.84265224,0.12811864,0.61360121,0.00000000
-5.74187094,1.15412714,0.09194335,0.00920254,0.85826314,0.13037690,0.61924586,0.00000000
-5.73586793,1.16826955,0.09582013,0.00948838,0.87050525,0.13211343,0.62243406,0.00000000
-5.72986493,1.17750039,0.09927908,0.00972967,0.87910266,0.13328694,0.62307416,0.00000000
-5.72386193,1.18154514,0.10224006,0.00992146,0.88383803,0.13386431,0.62110679,0.00000000
-5.71785893,1.18021463,0.10463649,0.01005978,0.88456333,0.13382214,0.61650957,0.00000000
-5.71185593,1.17341701,0.10641751,0.01014175,0.88121000,0.13314807,0.60930166,0.00000000
-5.70585293,1.16116810,0.10754978,0.01016578,0.87379797,0.13184201,0.59954796,0.00000000
-5.69984992,1.14359972,0.10801886,0.01013164,0.86244284,0.12991710,0.58736244,0.00000000
-5.69384692,1.12096519,0.10783008,0.01004059,0.84736086,0.12740031,0.57291052,0.00000000
-5.68784392,1.09364149,0.10700897,0.00989535,0.82887133,0.12433270,0.55641001,0.00000000
-5.68184092,1.06212792,0.10560093,0.00970013,0.80739587,0.12076920,0.53813069,0.00000000
-5.67583792,1.02704072,0.10367051,0.00946056,0.78345465,0.11677799,0.51839210,0.00000000
-5.66983492,0.98910399,0.10129998,0.00918357,0.75765940,0.11243942,0.49755970,0.00000000
-5.66383192,0.94913671,0.09858744,0.00887724,0.73070320,0.10784449,0.47603933,0.00000000
-5.65782891,0.90803653,0.09564449,0.00855059,0.70334734,0.10309297,0.45427007,0.00000000
-5.65182591,0.86676046,0.09259339,0.00821341,0.67640564,0.09829117,0.43271574,0.00000000
-5.64582291,0.82630322,0.08956403,0.00787595,0.65072632,0.09354944,0.41185511,0.00000000
-5.63981991,0.78767382,0.08669060,0.00754870,0.62717220,0.08897954,0.39217130,0.00000000
-5.63381691,0.75187103,0.08410811,0.00724209,0.60659949,0.08469181,0.37414047,0.00000000
-5.62781391,0.71985843,0.08194893,0.00696623,0.58983586,0.08079244,0.35822017,0.00000000
-5.62181091,0.69253968,0.08033922,0.00673060,0.57765809,0.07738068,0.34483775,0.00000000
-5.61580790,0.67073466,0.07939563,0.00654387,0.57077012,0.07454621,0.33437891,0.00000000
-5.60980490,0.65515701,0.07922200,0.00641357,0.56978174,0.07236677,0.32717687,0.00000000
-5.60380190,0.64639368,0.07990645,0.00634595,0.57518868,0.07090593,0.32350238,0.00000000
-5.59779890,0.64488685,0.08151866,0.00634576,0.58735442,0.07021121,0.32355474,0.00000000
-5.59179590,0.65091885,0.08410761,0.00641609,0.60649448,0.07031262,0.32745419,0.00000000
-5.58579290,0.66460027,0.08769967,0.00655827,0.63266344,0.07122141,0.33523576,0.00000000
-5.57978989,0.68586188,0.09229726,0.00677182,0.66574549,0.07292945,0.34684499,0.00000000
-5.57378689,0.71445054,0.09787805,0.00705436,0.70544887,0.07540890,0.36213555,0.00000000
-5.56778389,0.74992959,0.10439477,0.00740168,0.75130465,0.07861241,0.38086903,0.00000000
-5.56178089,0.79168379,0.11177576,0.00780780,0.80267038,0.08247387,0.40271705,0.00000000
-5.55577789,0.83892927,0.11992625,0.00826504,0.85873888,0.08690959,0.42726580,0.00000000
-5.54977489,0.89072835,0.12873037,0.00876424,0.91855229,0.09182001,0.45402312,0.00000000
-5.54377189,0.94600938,0.13805410,0.00929495,0.98102150,0.09709194,0.48242798,0.00000000
-5.53776888,1.00359123,0.14774883,0.00984569,1.04495075,0.10260120,0.51186244,0.00000000
-5.53176588,1.06221223,0.15765583,0.01040425,1.10906687,0.10821574,0.54166580,0.00000000
-5.52576288,1.12056274,0.16761126,0.01095804,1.17205276,0.11379906,0.57115056,0.00000000
-5.51975988,1.17732073,0.17745184,0.01149442,1.23258383,0.11921389,0.59961998,0.00000000
-5.51375688,1.23118922,0.18702077,0.01200114,1.28936670,0.12432607,0.62638655,0.00000000
-5.50775388,1.28093435,0.19617393,0.01246664,1.34117842,0.12900839,0.65079084,0.00000000
-5.50175088,1.32542292,0.20478597,0.01288049,1.38690506,0.13314436,0.67222004,0.00000000
-5.49574787,1.36365766,0.21275611,0.01323370,1.42557790,0.13663173,0.69012561,0.00000000
-5.48974487,1.39480913,0.22001331,0.01351903,1.45640587,0.13938564,0.70403907,0.00000000
-5.48374187,1.41824253,0.22652062,0.01373127,1.47880256,0.14134116,0.71358562,0.00000000
-5.47773887,1.43353848,0.23227840,0.01386739,1.49240671,0.14245532,0.71849474,0.00000000
-5.47173587,1.44050649,0.23732613,0.01392670,1.49709503,0.14270831,0.71860737,0.00000000
-5.46573287,1.43919058,0.24174275,0.01391084,1.49298662,0.14210397,0.71387948,0.00000000
-5.45972986,1.42986642,0.24564528,0.01382378,1.48043867,0.14066935,0.70438164,0.00000000
-5.45372686,1.41303021,0.24918574,0.01367167,1.46003342,0.13845358,0.69029482,0.00000000
-5.44772386,1.38937941,0.25254629,0.01346259,1.43255688,0.13552587,0.67190251,0.00000000
-5.44172086,1.35978613,0.25593278,0.01320634,1.39896998,0.13197286,0.64957956,0.00000000
-5.43571786,1.32526434,0.25956686,0.01291403,1.36037354,0.12789541,0.62377824,0.00000000
-5.42971486,1.28693200,0.26367686,0.01259770,1.31796833,0.12340486,0.59501223,0.00000000
-5.42371186,1.24597002,0.26848780,0.01226991,1.27301196,0.11861912,0.56383919,0.00000000
-5.41770885,1.20357950,0.27421096,0.01194328,1.22677443,0.11365850,0.53084269,0.00000000
-5.41170585,1.16093920,0.28103338,0.01163004,1.18049416,0.10864173,0.49661430,0.00000000
-5.40570285,1.11916500,0.28910775,0.01134163,1.13533636,0.10368207,0.46173661,0.00000000
-5.39969985,1.07927291,0.29854326,0.01108830,1.09235530,0.09888385,0.42676765,0.00000000
-5.39369685,1.04214731,0.30939771,0.01087878,1.05246212,0.09433950,0.39222747,0.00000000
-5.38769385,1.00851536,0.32167147,0.01072005,1.01639917,0.09012711,0.35858714,0.00000000
-5.38169085,0.97892874,0.33530346,0.01061710,0.98472200,0.08630877,0.32626053,0.00000000
-5.37568784,0.95375313,0.35016960,0.01057284,0.95778925,0.08292956,0.29559885,0.00000000
-5.36968484,0.93316579,0.36608383,0.01058810,0.93576087,0.08001724,0.26688813,0.00000000
-5.36368184,0.91716092,0.38280174,0.01066170,0.91860432,0.07758272,0.24034927,0.00000000
-5.35767884,0.90556245,0.40002686,0.01079055,0.90610831,0.07562115,0.21614052,0.00000000
-5.35167584,0.89804338,0.41741927,0.01096993,0.89790310,0.07411357,0.19436200,0.00000000
-5.34567284,0.89415066,0.43460646,0.01119374,0.89348648,0.07302906,0.17506181,0.00000000
-5.33966983,0.89333422,0.45119583,0.01145482,0.89225393,0.07232726,0.15824329,0.00000000
-5.33366683,0.89497879,0.46678839,0.01174535,0.89353162,0.07196108,0.14387294,0.00000000
-5.32766383,0.89843694,0.48099320,0.01205722,0.89661068,0.07187957,0.13188859,0.00000000
-5.32166083,0.90306185,0.49344171,0.01238238,0.90078112,0.07203072,0.12220728,0.00000000
-5.31565783,0.90823823,0.50380161,0.01271325,0.90536412,0.07236412,0.11473264,0.00000000
-5.30965483,0.91341013,0.51178937,0.01304298,0.90974109,0.07283334,0.10936132,0.00000000
-5.30365183,0.91810440,0.51718102,0.01336575,0.91337839,0.07339794,0.10598828,0.00000000
-5.29764882,0.92194894,0.51982067,0.01367699,0.91584687,0.07402505,0.10451086,0.00000000
-5.29164582,0.92468503,0.51962638,0.01397346,0.91683537,0.07469041,0.10483141,0.00000000
-5.28564282,0.92617338,0.51659307,0.01425334,0.91615786,0.07537896,0.10685862,0.00000000
-5.27963982,0.92639406,0.51079258,0.01451618,0.91375421,0.07608484,0.11050755,0.00000000
-5.27363682,0.92544031,0.50237060,0.01476280,0.90968472,0.07681091,0.11569855,0.00000000
-5.26763382,0.92350716,0.49154102,0.01499510,0.90411908,0.07756781,0.12235521,0.00000000
-5.26163082,0.92087539,0.47857768,0.01521585,0.89732038,0.07837270,0.13040166,0.00000000
-5.25562781,0.91789220,0.46380421,0.01542842,0.88962542,0.07924767,0.13975945,0.00000000
-5.24962481,0.91494949,0.44758235,0.01563646,0.88142228,0.08021795,0.15034432,0.00000000
-5.24362181,0.91246128,0.43029935,0.01584361,0.87312661,0.08131013,0.16206310,0.00000000
-5.23761881,0.91084139,0.41235498,0.01605324,0.86515778,0.08255032,0.17481107,0.00000000
-5.23161581,0.91048260,0.39414889,0.01626814,0.85791630,0.08396252,0.18847007,0.00000000
-5.22561281,0.91173837,0.37606864,0.01649037,0.85176351,0.08556722,0.20290742,0.00000000
-5.21960980,0.91490793,0.35847893,0.01672105,0.84700462,0.08738021,0.21797589,0.00000000
-5.21360680,0.92022537,0.34171253,0.01696034,0.84387575,0.08941187,0.23351486,0.00000000
-5.20760380,0.92785301,0.32606289,0.01720736,0.84253542,0.09166670,0.24935245,0.00000000
-5.20160080,0.93787905,0.31177879,0.01746027,0.84306082,0.09414334,0.26530889,0.00000000
-5.19559780,0.95031941,0.29906093,0.01771642,0.84544862,0.09683481,0.28120064,0.00000000
-5.18959480,0.96512301,0.28806044,0.01797243,0.84962007,0.09972913,0.29684535,0.00000000
-5.18359180,0.98218004,0.27887906,0.01822448,0.85542969,0.10281014,0.31206724,0.00000000
-5.17758879,1.00133230,0.27157080,0.01846850,0.86267704,0.10605844,0.32670266,0.00000000
-5.17158579,1.02238459,0.26614486,0.01870039,0.87112031,0.10945243,0.34060553,0.00000000
-5.16558279,1.04511645,0.26256929,0.01891626,0.88049118,0.11296930,0.35365235,0.00000000
-5.15957979,1.06929319,0.26077534,0.01911263,0.89050974,0.11658590,0.36574653,0.00000000
-5.15357679,1.09467570,0.26066205,0.01928659,0.90089866,0.12027952,0.37682166,0.00000000
-5.14757379,1.12102820,0.26210096,0.01943589,0.91139600,0.12402836,0.38684369,0.00000000
-5.14157079,1.14812395,0.26494065,0.01955904,0.92176580,0.12781188,0.39581175,0.00000000
-5.13556778,1.17574844,0.26901105,0.01965530,0.93180632,0.13161076,0.40375772,0.00000000
-5.12956478,1.20370046,0.27412756,0.01972461,0.94135554,0.13540682,0.41074431,0.00000000
-5.12356178,1.23179106,0.28009477,0.01976757,0.95029404,0.13918264,0.41686204,0.00000000
-5.11755878,1.25984107,0.28670999,0.01978528,0.95854530,0.14292110,0.42222507,0.00000000
-5.11155578,1.28767764,0.29376661,0.01977922,0.96607393,0.14660484,0.42696612,0.00000000
-5.10555278,1.31513034,0.30105736,0.01975112,0.97288205,0.15021576,0.43123087,0.00000000
-5.09954977,1.34202752,0.30837759,0.01970280,0.97900446,0.15373456,0.43517191,0.00000000
-5.09354677,1.36819344,0.31552858,0.01963604,0.98450309,0.15714038,0.43894266,0.00000000
-5.08754377,1.39344641,0.32232093,0.01955253,0.98946108,0.16041068,0.44269148,0.00000000
-5.08154077,1.41759854,0.32857814,0.01945374,0.99397712,0.16352120,0.44655617,0.00000000
-5.07553777,1.44045686,0.33414009,0.01934092,0.99816020,0.16644625,0.45065916,0.00000000
-5.06953477,1.46182600,0.33886653,0.01921506,1.00212501,0.16915902,0.45510335,0.00000000
-5.06353177,1.48151207,0.34264046,0.01907695,1.00598820,0.17163219,0.45996896,0.00000000
-5.05752876,1.49932752,0.34537101,0.01892718,1.00986543,0.17383855,0.46531127,0.00000000
-5.05152576,1.51509651,0.34699600,0.01876621,1.01386917,0.17575176,0.47115929,0.00000000
-5.04552276,1.52866038,0.34748377,0.01859442,1.01810710,0.17734700,0.47751538,0.00000000
-5.03951976,1.53988272,0.34683414,0.01841217,1.02268104,0.17860172,0.48435586,0.00000000
-5.03351676,1.54865378,0.34507864,0.01821981,1.02768610,0.17949621,0.49163226,0.00000000
-5.02751376,1.55489390,0.34227965,0.01801776,1.03321018,0.18001408,0.49927348,0.00000000
-5.02151076,1.55855566,0.33852862,0.01780646,1.03933348,0.18014260,0.50718854,0.00000000
-5.01550775,1.55962498,0.33394341,0.01758635,1.04612816,0.17987290,0.51526987,0.00000000
-5.00950475,1.55812100,0.32866482,0.01735789,1.05365813,0.17920005,0.52339711,0.00000000
-5.00350175,1.55409505,0.32285244,0.01712146,1.06197913,0.17812303,0.53144126,0.00000000
-4.99749875,1.54762901,0.31668016,0.01687731,1.07113900,0.17664464,0.53926910,0.00000000
-4.99149575,1.53883326,0.31033137,0.01662554,1.08117857,0.17477135,0.54674782,0.00000000
-4.98549275,1.52784467,0.30399418,0.01636599,1.09213305,0.17251315,0.55374961,0.00000000
-4.97948974,1.51482478,0.29785695,0.01609830,1.10403403,0.16988347,0.56015629,0.00000000
-4.97348674,1.49995853,0.29210413,0.01582184,1.11691221,0.16689911,0.56586366,0.00000000
-4.96748374,1.48345345,0.28691274,0.01553574,1.13080064,0.16358028,0.57078554,0.00000000
-4.96148074,1.46553954,0.28244951,0.01523898,1.14573843,0.15995064,0.57485733,0.00000000
-4.95547774,1.44646957,0.27886876,0.01493046,1.16177461,0.15603749,0.57803895,0.00000000
-4.94947474,1.42651963,0.27631094,0.01460908,1.17897190,0.15187190,0.58031694,0.00000000
-4.94347174,1.40598967,0.27490190,0.01427390,1.19740987,0.14748884,0.58170581,0.00000000
-4.93746873,1.38520355,0.27475261,0.01392430,1.21718732,0.14292734,0.58224829,0.00000000
-4.93146573,1.36450839,0.27595933,0.01356007,1.23842324,0.13823040,0.58201464,0.00000000
-4.92546273,1.34427267,0.27860393,0.01318158,1.26125619,0.13344490,0.58110084,0.00000000
-4.91945973,1.32488289,0.28275430,0.01278991,1.28584161,0.12862127,0.57962576,0.00000000
-4.91345673,1.30673851,0.28846459,0.01238691,1.31234712,0.12381292,0.57772740,0.00000000
-4.90745373,1.29024508,0.29577514,0.01197523,1.34094553,0.11907552,0.57555824,0.00000000
-4.90145073,1.27580556,0.30471207,0.01155842,1.37180582,0.11446605,0.57327989,0.00000000
-4.89544772,1.26381007,0.31528632,0.01114079,1.40508229,0.11004157,0.57105731,0.00000000
-4.88944472,1.25462423,0.32749233,0.01072741,1.44090226,0.10585798,0.56905268,0.00000000
-4.88344172,1.24857679,0.34130618,0.01032397,1.47935297,0.10196854,0.56741928,0.00000000
-4.87743872,1.24594685,0.35668348,0.00993659,1.52046829,0.09842239,0.56629567,0.00000000
-4.87143572,1.24695155,0.37355708,0.00957172,1.56421606,0.09526314,0.56580027,0.00000000
-4.86543272,1.25173481,0.39183483,0.00923589,1.61048688,0.09252746,0.56602679,0.00000000
-4.85942971,1.26035796,0.41139758,0.00893553,1.65908520,0.09024399,0.56704062,0.00000000
-4.85342671,1.27279285,0.43209777,0.00867677,1.70972352,0.08843233,0.56887640,0.00000000
-4.84742371,1.28891827,0.45375878,0.00846534,1.76202044,0.08710254,0.57153700,0.00000000
-4.84142071,1.30852004,0.47617526,0.00830636,1.81550310,0.08625482,0.57499398,0.00000000
-4.83541771,1.33129533,0.49911479,0.00820431,1.86961454,0.08587980,0.57918959,0.00000000
-4.82941471,1.35686141,0.52232086,0.00816298,1.92372605,0.08595909,0.58404038,0.00000000
-4.82341171,1.38476879,0.54551731,0.00818553,1.97715458,0.08646636,0.58944229,0.00000000
-4.81740870,1.41451874,0.56841438,0.00827454,2.02918484,0.08736882,0.59527718,0.00000000
-4.81140570,1.44558454,0.59071602,0.00843217,2.07909552,0.08862904,0.60142048,0.00000000
-4.80540270,1.47743600,0.61212855,0.00866034,2.12618884,0.09020709,0.60774991,0.00000000
-4.79939970,1.50956627,0.63237029,0.00896102,2.16982221,0.09206289,0.61415465,0.00000000
-4.79339670,1.54151987,0.65118176,0.00933645,2.20944074,0.09415872,0.62054485,0.00000000
-4.78739370,1.57292062,0.66833613,0.00978940,2.24460906,0.09646165,0.62686088,0.00000000
-4.78139070,1.60349818,0.68364938,0.01032350,2.27504091,0.09894595,0.63308183,0.00000000
-4.77538769,1.63311159,0.69698962,0.01094343,2.30062467,0.10159517,0.63923284,0.00000000
-4.76938469,1.66176844,0.70828512,0.01165510,2.32144334,0.10440386,0.64539075,0.00000000
-4.76338169,1.68963827,0.71753039,0.01246580,2.33778741,0.10737887,0.65168753,0.00000000
-4.75737869,1.71705886,0.72478999,0.01338417,2.35015931,0.11053994,0.65831114,0.00000000
-4.75137569,1.74453453,0.73019963,0.01442014,2.35926854,0.11391972,0.66550350,0.00000000
-4.74537269,1.77272570,0.73396422,0.01558471,2.36601672,0.11756295,0.67355530,0.00000000
-4.73936968,1.80242937,0.73635282,0.01688954,2.37147263,0.12152497,0.68279758,0.00000000
-4.73336668,1.83455070,0.73769041,0.01834657,2.37683743,0.12586945,0.69359024,0.00000000
-4.72736368,1.87006637,0.73834674,0.01996732,2.38340088,0.13066542,0.70630756,0.00000000
-4.72136068,1.90998059,0.73872248,0.02176227,2.39249022,0.13598366,0.72132132,0.00000000
-4.71535768,1.95527554,0.73923329,0.02374001,2.40541321,0.14189272,0.73898205,0.00000000
-4.70935468,2.00685811,0.74029229,0.02590643,2.42339794,0.14845448,0.75959904,0.00000000
-4.70335168,2.06550524,0.74229183,0.02826388,2.44753180,0.15571974,0.78342026,0.00000000
-4.69734867,2.13181049,0.74558522,0.03081033,2.47870266,0.16372373,0.81061286,0.00000000
-4.69134567,2.20613448,0.75046944,0.03353869,2.51754489,0.17248207,0.84124547,0.00000000
-4.68534267,2.28856188,0.75716948,0.03643617,2.56439335,0.18198720,0.87527318,0.00000000
-4.67933967,2.37886751,0.76582537,0.03948387,2.61924769,0.19220553,0.91252627,0.00000000
-4.67333667,2.47649367,0.77648231,0.04265655,2.68174931,0.20307557,0.95270339,0.00000000
-4.66733367,2.58054054,0.78908471,0.04592267,2.75117261,0.21450704,0.99536985,0.00000000
-4.66133067,2.68977070,0.80347431,0.04924471,2.82643160,0.22638131,1.03996155,0.00000000
-4.65532766,2.80262852,0.81939273,0.05257967,2.90610216,0.23855288,1.08579456,0.00000000
-4.64932466,2.91727392,0.83648840,0.05588001,2.98845949,0.25085226,1.13208035,0.00000000
-4.64332166,3.03162989,0.85432745,0.05909465,3.07152961,0.26308987,1.17794619,0.00000000
-4.63731866,3.14344185,0.87240846,0.06217031,3.15315296,0.27506105,1.22246007,0.00000000
-4.63131566,3.25034678,0.89018005,0.06505302,3.23105747,0.28655187,1.26465918,0.00000000
-4.62531266,3.34994924,0.90706094,0.06768963,3.30293807,0.29734555,1.30358080,0.00000000
-4.61930965,3.43990103,0.92246123,0.07002954,3.36653928,0.30722929,1.33829434,0.00000000
-4.61330665,3.51798112,0.93580422,0.07202624,3.41973712,0.31600108,1.36793311,0.00000000
-4.60730365,3.58217239,0.94654774,0.07363885,3.46061688,0.32347639,1.39172443,0.00000000
-4.60130065,3.63073180,0.95420403,0.07483351,3.48754337,0.32949425,1.40901683,0.00000000
-4.59529765,3.66225093,0.95835736,0.07558447,3.49922047,0.33392263,1.41930300,0.00000000
-4.58929465,3.67570447,0.95867873,0.07587499,3.49473774,0.33666280,1.42223767,0.00000000
-4.58329165,3.67048452,0.95493703,0.07569789,3.47360208,0.33765249,1.41764955,0.00000000
-4.57728864,3.64641949,0.94700630,0.07505575,3.43575334,0.33686781,1.40554698,0.00000000
-4.57128564,3.60377711,0.93486889,0.07396083,3.38156368,0.33432376,1.38611694,0.00000000
-4.56528264,3.54325162,0.91861454,0.07243462,3.31182087,0.33007337,1.35971787,0.00000000
-4.55927964,3.46593605,0.89843553,0.07050708,3.22769682,0.32420556,1.32686640,0.00000000
-4.55327664,3.37328122,0.87461825,0.06821564,3.13070294,0.31684185,1.28821890,0.00000000
-4.54727364,3.26704333,0.84753165,0.06560397,3.02263461,0.30813194,1.24454865,0.00000000
-4.54127064,3.14922284,0.81761323,0.06272059,2.90550735,0.29824859,1.19671966,0.00000000
-4.53526763,3.02199712,0.78535311,0.05961735,2.78148755,0.28738178,1.14565832,0.00000000
-4.52926463,2.88764986,0.75127699,0.05634797,2.65282058,0.27573269,1.09232400,0.00000000
-4.52326163,2.74850018,0.71592866,0.05296645,2.52175921,0.26350737,1.03767982,0.00000000
-4.51725863,2.60683385,0.67985275,0.04952569,2.39049498,0.25091074,0.98266462,0.00000000
-4.51125563,2.46483938,0.64357841,0.04607617,2.26109494,0.23814081,0.92816707,0.00000000
-4.50525263,2.32455091,0.60760438,0.04266481,2.13544577,0.22538354,0.87500279,0.00000000
-4.49924962,2.18779965,0.57238599,0.03933400,2.01520693,0.21280840,0.82389516,0.00000000
-4.49324662,2.05617507,0.53832452,0.03612088,1.90177402,0.20056468,0.77546014,0.00000000
-4.48724362,1.93099675,0.50575901,0.03305681,1.79625310,0.18877885,0.73019553,0.00000000
-4.48124062,1.81329712,0.47496082,0.03016707,1.69944619,0.17755280,0.68847473,0.00000000
-4.47523762,1.70381501,0.44613097,0.02747078,1.61184793,0.16696302,0.65054491,0.00000000
-4.46923462,1.60299951,0.41939998,0.02498097,1.53365281,0.15706076,0.61652935,0.00000000
-4.46323162,1.51102338,0.39483043,0.02270490,1.46477220,0.14787298,0.58643375,0.00000000
-4.45722861,1.42780474,0.37242154,0.02064444,1.40486003,0.13940410,0.56015595,0.00000000
-4.45122561,1.35303578,0.35211586,0.01879665,1.35334569,0.13163834,0.53749850,0.00000000
-4.44522261,1.28621700,0.33380742,0.01715435,1.30947282,0.12454260,0.51818367,0.00000000
-4.43921961,1.22669527,0.31735103,0.01570686,1.27234216,0.11806963,0.50187006,0.00000000
-4.43321661,1.17370417,0.30257233,0.01444071,1.24095681,0.11216143,0.48817036,0.00000000
-4.42721361,1.12640494,0.28927810,0.01334034,1.21426824,0.10675275,0.47666939,0.00000000
-4.42121061,1.08392650,0.27726641,0.01238883,1.19122127,0.10177446,0.46694206,0.00000000
-4.41520760,1.04540319,0.26633628,0.01156858,1.17079651,0.09715669,0.45857035,0.00000000
-4.40920460,1.01000891,0.25629636,0.01086189,1.15204876,0.09283176,0.45115898,0.00000000
-4.40320160,0.97698666,0.24697254,0.01025154,1.13414014,0.08873665,0.44434918,0.00000000
-4.39719860,0.94567269,0.23821404,0.00972125,1.11636688,0.08481502,0.43783011,0.00000000
-4.39119560,0.91551463,0.22989795,0.00925605,1.09817903,0.08101874,0.43134772,0.00000000
-4.38519260,0.88608336,0.22193208,0.00884255,1.07919251,0.07730898,0.42471065,0.00000000
-4.37918959,0.85707855,0.21425613,0.00846921,1.05919345,0.07365666,0.41779323,0.00000000
-4.37318659,0.82832807,0.20684119,0.00812635,1.03813481,0.07004257,0.41053540,0.00000000
-4.36718359,0.79978160,0.19968777,0.00780627,1.01612568,0.06645695,0.40293986,0.00000000
-4.36118059,0.77149927,0.19282240,0.00750313,0.99341410,0.06289874,0.39506638,0.00000000
-4.35517759,0.74363599,0.18629323,0.00721288,0.97036425,0.05937455,0.38702394,0.00000000
-4.34917459,0.71642240,0.18016472,0.00693306,0.94742912,0.05589734,0.37896077,0.00000000
-4.34317159,0.69014358,0.17451181,0.00666260,0.92512017,0.05248500,0.37105308,0.00000000
-4.33716858,0.66511660,0.16941386,0.00640157,0.90397530,0.04915882,0.36349279,0.00000000
-4.33116558,0.64166784,0.16494862,0.00615092,0.88452661,0.04594204,0.35647498,0.00000000
-4.32516258,0.62011136,0.16118654,0.00591222,0.86726949,0.04285836,0.35018560,0.00000000
-4.31915958,0.60072916,0.15818582,0.00568742,0.85263440,0.03993072,0.34479003,0.00000000
-4.31315658,0.58375416,0.15598811,0.00547859,0.84096259,0.03718011,0.34042292,0.00000000
-4.30715358,0.56935666,0.15461537,0.00528773,0.83248683,0.03462475,0.33717997,0.00000000
