energy_ev,total_up,Bi_p_up,Bi_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-5.75387694,0.29436510,0.09828310,0.00032475,0.10327650,0.12866183,0.12818034,0.00000000
-5.74787394,0.26313898,0.08865913,0.00027849,0.09107174,0.11547523,0.11409974,0.00000000
-5.74187094,0.23378421,0.07944750,0.00023799,0.07989075,0.10297322,0.10095638,0.00000000
-5.73586793,0.20641792,0.07071989,0.00020271,0.06971345,0.09122979,0.08878324,0.00000000
-5.72986493,0.18112061,0.06253446,0.00017215,0.06051388,0.08030052,0.07759739,0.00000000
-5.72386193,0.15793660,0.05493550,0.00014590,0.05226060,0.07022279,0.06740063,0.00000000
-5.71785893,0.13687599,0.04795369,0.00012357,0.04491759,0.06101659,0.05818054,0.00000000
-5.71185593,0.11791799,0.04160707,0.00010484,0.03844550,0.05268599,0.04991212,0.00000000
-5.70585293,0.10101518,0.03590240,0.00008945,0.03280322,0.04522105,0.04255964,0.00000000
-5.69984992,0.08609857,0.03083699,0.00007719,0.02794976,0.03860015,0.03607878,0.00000000
-5.69384692,0.07308321,0.02640079,0.00006792,0.02384629,0.03279246,0.03041886,0.00000000
-5.68784392,0.06187392,0.02257864,0.00006157,0.02045828,0.02776058,0.02552512,0.00000000
-5.68184092,0.05237120,0.01935267,0.00005814,0.01775778,0.02346319,0.02134091,0.00000000
-5.67583792,0.04447678,0.01670463,0.00005772,0.01572572,0.01985755,0.01780974,0.00000000
-5.66983492,0.03809904,0.01461820,0.00006049,0.01435416,0.01690193,0.01487722,0.00000000
-5.66383192,0.03315778,0.01308113,0.00006674,0.01364852,0.01455767,0.01249271,0.00000000
-5.65782891,0.02958860,0.01208722,0.00007684,0.01362981,0.01279116,0.01061077,0.00000000
-5.65182591,0.02734652,0.01163798,0.00009131,0.01433657,0.01157532,0.00919238,0.00000000
-5.64582291,0.02640904,0.01174418,0.00011077,0.01582680,0.01089089,0.00820585,0.00000000
-5.63981991,0.02677838,0.01242689,0.00013596,0.01817952,0.01072735,0.00762756,0.00000000
-5.63381691,0.02848300,0.01371832,0.00016777,0.02149614,0.01108344,0.00744241,0.00000000
-5.62781391,0.03157832,0.01566224,0.00020719,0.02590132,0.01196743,0.00764407,0.00000000
-5.62181091,0.03614656,0.01831396,0.00025534,0.03154336,0.01339690,0.00823498,0.00000000
-5.61580790,0.04229572,0.02173993,0.00031343,0.03859399,0.01539831,0.00922612,0.00000000
-5.60980490,0.05015761,0.02601680,0.00038276,0.04724735,0.01800606,0.01063661,0.00000000
-5.60380190,0.05988485,0.03122997,0.00046471,0.05771814,0.02126135,0.01249299,0.00000000
-5.59779890,0.07164690,0.03747171,0.00056065,0.07023870,0.02521051,0.01482837,0.00000000
-5.59179590,0.08562499,0.04483864,0.00067197,0.08505504,0.02990317,0.01768123,0.00000000
-5.58579290,0.10200610,0.05342868,0.00079998,0.10242165,0.03538995,0.02109411,0.00000000
-5.57978989,0.12097588,0.06333762,0.00094589,0.12259509,0.04171999,0.02511188,0.00000000
-5.57378689,0.14271068,0.07465506,0.00111073,0.14582635,0.04893817,0.02977997,0.00000000
-5.56778389,0.16736890,0.08746015,0.00129530,0.17235213,0.05708223,0.03514229,0.00000000
-5.56178089,0.19508178,0.10181693,0.00150009,0.20238508,0.06617975,0.04123895,0.00000000
-5.55577789,0.22594390,0.11776968,0.00172524,0.23610332,0.07624518,0.04810396,0.00000000
-5.54977489,0.26000379,0.13533823,0.00197047,0.27363950,0.08727698,0.05576276,0.00000000
-5.54377189,0.29725497,0.15451352,0.00223500,0.31506979,0.09925509,0.06422990,0.00000000
-5.53776888,0.33762786,0.17525366,0.00251756,0.36040329,0.11213869,0.07350674,0.00000000
-5.53176588,0.38098293,0.19748059,0.00281634,0.40957227,0.12586456,0.08357943,0.00000000
-5.52576288,0.42710569,0.22107765,0.00312897,0.46242388,0.14034601,0.09441724,0.00000000
-5.51975988,0.47570369,0.24588820,0.00345253,0.51871374,0.15547263,0.10597133,0.00000000
-5.51375688,0.52640609,0.27171544,0.00378360,0.57810207,0.17111082,0.11817408,0.00000000
-5.50775388,0.57876596,0.29832370,0.00411832,0.64015271,0.18710521,0.13093911,0.00000000
-5.50175088,0.63226550,0.32544099,0.00445243,0.70433537,0.20328095,0.14416199,0.00000000
-5.49574787,0.68632427,0.35276314,0.00478140,0.77003144,0.21944690,0.15772174,0.00000000
-5.48974487,0.74031033,0.37995928,0.00510054,0.83654346,0.23539960,0.17148313,0.00000000
-5.48374187,0.79355395,0.40667860,0.00540514,0.90310805,0.25092793,0.18529970,0.00000000
-5.47773887,0.84536368,0.43255822,0.00569058,0.96891223,0.26581830,0.19901742,0.00000000
-5.47173587,0.89504422,0.45723192,0.00595255,1.03311254,0.27986025,0.21247907,0.00000000
-5.46573287,0.94191531,0.48033939,0.00618710,1.09485650,0.29285211,0.22552882,0.00000000
-5.45972986,0.98533121,0.50153582,0.00639087,1.15330557,0.30460676,0.23801721,0.00000000
-5.45372686,1.02469975,0.52050120,0.00656114,1.20765881,0.31495699,0.24980612,0.00000000
-5.44772386,1.05950040,0.53694935,0.00669599,1.25717627,0.32376044,0.26077349,0.00000000
-5.44172086,1.08930039,0.55063596,0.00679434,1.30120117,0.33090391,0.27081771,0.00000000
-5.43571786,1.11376846,0.56136565,0.00685604,1.33917997,0.33630682,0.27986138,0.00000000
-5.42971486,1.13268553,0.56899755,0.00688182,1.37067937,0.33992380,0.28785428,0.00000000
-5.42371186,1.14595193,0.57344939,0.00687334,1.39539972,0.34174619,0.29477542,0.00000000
-5.41770885,1.15359094,0.57469983,0.00683313,1.41318401,0.34180270,0.30063417,0.00000000
-5.41170585,1.15574860,0.57278905,0.00676446,1.42402242,0.34015890,0.30547020,0.00000000
-5.40570285,1.15268996,0.56781765,0.00667131,1.42805206,0.33691595,0.30935263,0.00000000
-5.39969985,1.14479193,0.55994387,0.00655821,1.42555216,0.33220850,0.31237808,0.00000000
-5.39369685,1.13253337,0.54937936,0.00643010,1.41693497,0.32620183,0.31466811,0.00000000
-5.38769385,1.11648285,0.53638369,0.00629221,1.40273307,0.31908863,0.31636598,0.00000000
-5.38169085,1.09728479,0.52125786,0.00614994,1.38358352,0.31108534,0.31763308,0.00000000
-5.37568784,1.07564462,0.50433707,0.00600868,1.36020998,0.30242833,0.31864523,0.00000000
-5.36968484,1.05231376,0.48598305,0.00587375,1.33340347,0.29337003,0.31958900,0.00000000
-5.36368184,1.02807474,0.46657614,0.00575026,1.30400263,0.28417510,0.32065835,0.00000000
-5.35767884,1.00372727,0.44650756,0.00564310,1.27287444,0.27511677,0.32205161,0.00000000
-5.35167584,0.98007540,0.42617176,0.00555684,1.24089591,0.26647332,0.32396896,0.00000000
-5.34567284,0.95791606,0.40595936,0.00549576,1.20893739,0.25852472,0.32661047,0.00000000
-5.33966983,0.93802888,0.38625050,0.00546379,1.17784774,0.25154943,0.33017446,0.00000000
-5.33366683,0.92116733,0.36740882,0.00546462,1.14844161,0.24582119,0.33485633,0.00000000
-5.32766383,0.90805067,0.34977610,0.00550164,1.12148858,0.24160580,0.34084742,0.00000000
-5.32166083,0.89935646,0.33366736,0.00557802,1.09770414,0.23915765,0.34833381,0.00000000
-5.31565783,0.89571303,0.31936658,0.00569675,1.07774199,0.23871604,0.35749471,0.00000000
-5.30965483,0.89769154,0.30712278,0.00586064,1.06218717,0.24050102,0.36850037,0.00000000
-5.30365183,0.90579708,0.29714661,0.00607232,1.05154966,0.24470882,0.38150894,0.00000000
-5.29764882,0.92045852,0.28960708,0.00633425,1.04625781,0.25150675,0.39666253,0.00000000
-5.29164582,0.94201694,0.28462868,0.00664862,1.04665137,0.26102770,0.41408202,0.00000000
-5.28564282,0.97071271,0.28228873,0.00701730,1.05297389,0.27336425,0.43386086,0.00000000
-5.27963982,1.00667136,0.28261506,0.00744170,1.06536432,0.28856258,0.45605790,0.00000000
-5.27363682,1.04988893,0.28558403,0.00792266,1.08384825,0.30661654,0.48068954,0.00000000
-5.26763382,1.10021738,0.29111915,0.00846027,1.10832895,0.32746201,0.50772156,0.00000000
-5.26163082,1.15735115,0.29909030,0.00905368,1.13857905,0.35097207,0.53706118,0.00000000
-5.25562781,1.22081587,0.30931390,0.00970097,1.17423349,0.37695321,0.56854982,0.00000000
-5.24962481,1.28996049,0.32155406,0.01039893,1.21478477,0.40514318,0.60195723,0.00000000
-5.24362181,1.36395393,0.33552507,0.01114294,1.25958132,0.43521063,0.63697758,0.00000000
-5.23761881,1.44178737,0.35089522,0.01192687,1.30783000,0.46675703,0.67322813,0.00000000
-5.23161581,1.52228307,0.36729221,0.01274302,1.35860345,0.49932106,0.71025085,0.00000000
-5.22561281,1.60411025,0.38431006,0.01358211,1.41085282,0.53238558,0.74751748,0.00000000
-5.21960980,1.68580837,0.40151752,0.01443339,1.46342622,0.56538720,0.78443808,0.00000000
-5.21360680,1.76581754,0.41846792,0.01528472,1.51509278,0.59772841,0.82037311,0.00000000
-5.20760380,1.84251549,0.43471011,0.01612286,1.56457192,0.62879184,0.85464884,0.00000000
-5.20160080,1.91426003,0.44980022,0.01693369,1.61056707,0.65795633,0.88657552,0.00000000
-5.19559780,1.97943563,0.46331392,0.01770262,1.65180263,0.68461426,0.91546785,0.00000000
-5.18959480,2.03650212,0.47485853,0.01841493,1.68706281,0.70818943,0.94066676,0.00000000
-5.18359180,2.08404377,0.48408475,0.01905627,1.71523073,0.72815480,0.96156167,0.00000000
-5.17758879,2.12081631,0.49069726,0.01961305,1.73532591,0.74404936,0.97761220,0.00000000
-5.17158579,2.14578995,0.49446384,0.02007294,1.74653854,0.75549327,0.98836827,0.00000000
-5.16558279,2.15818617,0.49522261,0.02042527,1.74825874,0.76220074,0.99348764,0.00000000
-5.15957979,2.15750665,0.49288696,0.02066142,1.74009936,0.76398985,0.99275009,0.00000000
-5.15357679,2.14355284,0.48744794,0.02077517,1.72191130,0.76078909,0.98606736,0.00000000
-5.14757379,2.11643521,0.47897406,0.02076295,1.69379028,0.75264005,0.97348857,0.00000000
-5.14157079,2.07657171,0.46760841,0.02062396,1.65607501,0.73969635,0.95520066,0.00000000
-5.13556778,2.02467560,0.45356325,0.02036031,1.60933659,0.72221875,0.93152393,0.00000000
-5.12956478,1.96173308,0.43711242,0.01997694,1.55435986,0.70056674,0.90290295,0.00000000
-5.12356178,1.88897201,0.41858173,0.01948151,1.49211741,0.67518696,0.86989310,0.00000000
-5.11755878,1.80782299,0.39833793,0.01888421,1.42373762,0.64659905,0.83314359,0.00000000
-5.11155578,1.71987476,0.37677670,0.01819741,1.35046824,0.61537959,0.79337767,0.00000000
-5.10555278,1.62682578,0.35431014,0.01743536,1.27363705,0.58214475,0.75137085,0.00000000
-5.09954977,1.53043423,0.33135429,0.01661374,1.19461138,0.54753247,0.70792821,0.00000000
-5.09354677,1.43246816,0.30831719,0.01574922,1.11475818,0.51218486,0.66386160,0.00000000
-5.08754377,1.33465805,0.28558790,0.01485899,1.03540609,0.47673143,0.61996767,0.00000000
-5.08154077,1.23865309,0.26352678,0.01396031,0.95781087,0.44177379,0.57700751,0.00000000
-5.07553777,1.14598267,0.24245741,0.01307007,0.88312535,0.40787221,0.53568846,0.00000000
-5.06953477,1.05802416,0.22266021,0.01220436,0.81237446,0.37553445,0.49664869,0.00000000
-5.06353177,0.97597741,0.20436793,0.01137813,0.74643609,0.34520691,0.46044479,0.00000000
-5.05752876,0.90084640,0.18776302,0.01060484,0.68602775,0.31726840,0.42754259,0.00000000
-5.05152576,0.83342801,0.17297674,0.00989624,0.63169898,0.29202624,0.39831116,0.00000000
-5.04552276,0.77430746,0.16009001,0.00926215,0.58382933,0.26971482,0.37302003,0.00000000
-5.03951976,0.72386010,0.14913566,0.00871032,0.54263120,0.25049612,0.35183929,0.00000000
-5.03351676,0.68225862,0.14010200,0.00824638,0.50815714,0.23446224,0.33484232,0.00000000
-5.02751376,0.64948513,0.13293750,0.00787383,0.48031074,0.22163935,0.32201088,0.00000000
-5.02151076,0.62534711,0.12755622,0.00759402,0.45886050,0.21199306,0.31324218,0.00000000
-5.01550775,0.60949653,0.12384387,0.00740630,0.44345594,0.20543466,0.30835758,0.00000000
-5.00950475,0.60145138,0.12166438,0.00730811,0.43364532,0.20182817,0.30711249,0.00000000
-5.00350175,0.60061871,0.12086648,0.00729513,0.42889424,0.20099792,0.30920734,0.00000000
-4.99749875,0.60631891,0.12129051,0.00736148,0.42860490,0.20273635,0.31429914,0.00000000
-4.99149575,0.61781027,0.12277495,0.00749997,0.43213513,0.20681205,0.32201339,0.00000000
-4.98549275,0.63431356,0.12516268,0.00770227,0.43881725,0.21297779,0.33195622,0.00000000
-4.97948974,0.65503611,0.12830689,0.00795920,0.44797613,0.22097839,0.34372624,0.00000000
-4.97348674,0.67919489,0.13207629,0.00826102,0.45894625,0.23055845,0.35692611,0.00000000
-4.96748374,0.70603814,0.13635968,0.00859763,0.47108757,0.24146958,0.37117348,0.00000000
-4.96148074,0.73486519,0.14106969,0.00895888,0.48379991,0.25347725,0.38611094,0.00000000
-4.95547774,0.76504390,0.14614552,0.00933485,0.49653554,0.26636693,0.40141495,0.00000000
-4.94947474,0.79602530,0.15155469,0.00971606,0.50880997,0.27994939,0.41680328,0.00000000
-4.94347174,0.82735495,0.15729356,0.01009373,0.52021055,0.29406509,0.43204082,0.00000000
-4.93746873,0.85868064,0.16338671,0.01046000,0.53040274,0.30858725,0.44694356,0.00000000
-4.93146573,0.88975599,0.16988502,0.01080806,0.53913406,0.32342369,0.46138043,0.00000000
-4.92546273,0.92043982,0.17686254,0.01113234,0.54623540,0.33851711,0.47527309,0.00000000
-4.91945973,0.95069097,0.18441217,0.01142861,0.55161988,0.35384376,0.48859337,0.00000000
-4.91345673,0.98055888,0.19264030,0.01169399,0.55527913,0.36941052,0.50135861,0.00000000
-4.90745373,1.01016993,0.20166046,0.01192701,0.55727734,0.38525033,0.51362497,0.00000000
-4.90145073,1.03971020,0.21158643,0.01212751,0.55774316,0.40141616,0.52547884,0.00000000
-4.89544772,1.06940523,0.22252478,0.01229664,0.55685982,0.41797371,0.53702692,0.00000000
-4.88944472,1.09949773,0.23456748,0.01243667,0.55485396,0.43499316,0.54838527,0.00000000
-4.88344172,1.13022428,0.24778472,0.01255089,0.55198368,0.45254036,0.55966781,0.00000000
-4.87743872,1.16179227,0.26221837,0.01264342,0.54852623,0.47066793,0.57097507,0.00000000
-4.87143572,1.19435835,0.27787653,0.01271906,0.54476611,0.48940681,0.58238354,0.00000000
-4.86543272,1.22800967,0.29472946,0.01278310,0.54098397,0.50875881,0.59393638,0.00000000
-4.85942971,1.26274914,0.31270726,0.01284119,0.53744708,0.52869058,0.60563608,0.00000000
-4.85342671,1.29848578,0.33169946,0.01289920,0.53440157,0.54912969,0.61743936,0.00000000
-4.84742371,1.33503092,0.35155688,0.01296316,0.53206707,0.56996295,0.62925490,0.00000000
-4.84142071,1.37210090,0.37209563,0.01303917,0.53063380,0.59103748,0.64094402,0.00000000
-4.83541771,1.40932629,0.39310331,0.01313343,0.53026226,0.61216456,0.65232431,0.00000000
-4.82941471,1.44626746,0.41434727,0.01325226,0.53108549,0.63312615,0.66317629,0.00000000
-4.82341171,1.48243593,0.43558450,0.01340220,0.53321359,0.65368404,0.67325259,0.00000000
-4.81740870,1.51732036,0.45657294,0.01359009,0.53674008,0.67359106,0.68228940,0.00000000
-4.81140570,1.55041599,0.47708348,0.01382317,0.54174966,0.69260399,0.69001950,0.00000000
-4.80540270,1.58125569,0.49691221,0.01410925,0.54832655,0.71049726,0.69618615,0.00000000
-4.79939970,1.60944098,0.51589215,0.01445674,0.55656281,0.72707686,0.70055722,0.00000000
-4.79339670,1.63467103,0.53390393,0.01487474,0.56656585,0.74219351,0.70293850,0.00000000
-4.78739370,1.65676774,0.55088461,0.01537301,0.57846425,0.75575425,0.70318576,0.00000000
-4.78139070,1.67569523,0.56683412,0.01596191,0.59241141,0.76773169,0.70121453,0.00000000
-4.77538769,1.69157228,0.58181881,0.01665222,0.60858628,0.77817015,0.69700722,0.00000000
-4.76938469,1.70467651,0.59597175,0.01745492,0.62719091,0.78718826,0.69061703,0.00000000
-4.76338169,1.71543979,0.60948952,0.01838080,0.64844449,0.79497750,0.68216840,0.00000000
-4.75737869,1.72443455,0.62262548,0.01944002,0.67257398,0.80179669,0.67185394,0.00000000
-4.75137569,1.73235143,0.63567965,0.02064166,0.69980153,0.80796239,0.65992796,0.00000000
-4.74537269,1.73996915,0.64898554,0.02199306,0.73032923,0.81383566,0.64669683,0.00000000
-4.73936968,1.74811784,0.66289442,0.02349928,0.76432181,0.81980561,0.63250673,0.00000000
-4.73336668,1.75763758,0.67775773,0.02516245,0.80188830,0.82627053,0.61772942,0.00000000
-4.72736368,1.76933428,0.69390838,0.02698124,0.84306348,0.83361762,0.60274661,0.00000000
-4.72136068,1.78393504,0.71164183,0.02895027,0.88779048,0.84220206,0.58793389,0.00000000
-4.71535768,1.80204537,0.73119781,0.03105978,0.93590548,0.85232676,0.57364489,0.00000000
-4.70935468,1.82411050,0.75274369,0.03329526,0.98712561,0.86422364,0.56019656,0.00000000
-4.70335168,1.85038283,0.77636019,0.03563737,1.04104117,0.87803764,0.54785616,0.00000000
-4.69734867,1.88089739,0.80203037,0.03806198,1.09711272,0.89381400,0.53683058,0.00000000
-4.69134567,1.91545658,0.82963230,0.04054043,1.15467381,0.91148987,0.52725863,0.00000000
-4.68534267,1.95362518,0.85893603,0.04303991,1.21293953,0.93089052,0.51920632,0.00000000
-4.67933967,1.99473601,0.88960504,0.04552417,1.27102079,0.95173042,0.51266553,0.00000000
-4.67333667,2.03790608,0.92120210,0.04795428,1.32794421,0.97361933,0.50755596,0.00000000
-4.66733367,2.08206266,0.95319964,0.05028957,1.38267664,0.99607303,0.50373017,0.00000000
-4.66133067,2.12597805,0.98499400,0.05248874,1.43415383,1.01852842,0.50098141,0.00000000
-4.65532766,2.16831151,1.01592317,0.05451102,1.48131164,1.04036212,0.49905384,0.00000000
-4.64932466,2.20765666,1.04528726,0.05631729,1.52311894,1.06091199,0.49765456,0.00000000
-4.64332166,2.24259205,1.07237100,0.05787129,1.55861040,1.07950048,0.49646690,0.00000000
-4.63731866,2.27173279,1.09646715,0.05914071,1.58691802,1.09545890,0.49516436,0.00000000
-4.63131566,2.29378115,1.11690018,0.06009821,1.60729995,1.10815156,0.49342452,0.00000000
-4.62531266,2.30757386,1.13304910,0.06072220,1.61916529,1.11699883,0.49094246,0.00000000
-4.61930965,2.31212446,1.14436857,0.06099756,1.62209392,1.12149813,0.48744304,0.00000000
-4.61330665,2.30665887,1.15040765,0.06091608,1.61585058,1.12124219,0.48269169,0.00000000
-4.60730365,2.29064315,1.15082532,0.06047669,1.60039257,1.11593382,0.47650335,0.00000000
-4.60130065,2.26380252,1.14540242,0.05968548,1.57587105,1.10539671,0.46874924,0.00000000
-4.59529765,2.22613124,1.13404950,0.05855548,1.54262587,1.08958211,0.45936145,0.00000000
-4.58929465,2.17789337,1.11681046,0.05710623,1.50117448,1.06857114,0.44833522,0.00000000
-4.58329165,2.11961468,1.09386194,0.05536320,1.45219539,1.04257284,0.43572902,0.00000000
-4.57728864,2.05206667,1.06550866,0.05335701,1.39650728,1.01191831,0.42166263,0.00000000
-4.57128564,1.97624342,1.03217495,0.05112255,1.33504459,0.97705119,0.40631330,0.00000000
-4.56528264,1.89333277,0.99439289,0.04869804,1.26883075,0.93851514,0.38991046,0.00000000
-4.55927964,1.80468304,0.95278771,0.04612396,1.19895030,0.89693876,0.37272911,0.00000000
-4.55327664,1.71176681,0.90806104,0.04344212,1.12652088,0.85301879,0.35508235,0.00000000
-4.54727364,1.61614314,0.86097260,0.04069460,1.05266620,0.80750202,0.33731327,0.00000000
-4.54127064,1.51941966,0.81232113,0.03792284,0.97849090,0.76116687,0.31978651,0.00000000
-4.53526763,1.42321558,0.76292515,0.03516682,0.90505802,0.71480487,0.30287974,0.00000000
-4.52926463,1.32912687,0.71360418,0.03246430,0.83336952,0.66920300,0.28697537,0.00000000
-4.52326163,1.23869419,0.66516092,0.02985020,0.76435038,0.62512688,0.27245242,0.00000000
-4.51725863,1.15337419,0.61836494,0.02735609,0.69883621,0.58330559,0.25967893,0.00000000
-4.51125563,1.07451466,0.57393801,0.02500987,0.63756447,0.54441804,0.24900475,0.00000000
-4.50525263,1.00333339,0.53254151,0.02283543,0.58116893,0.50908121,0.24075485,0.00000000
-4.49924962,0.94090088,0.49476583,0.02085261,0.53017717,0.47784024,0.23522311,0.00000000
-4.49324662,0.88812650,0.46112197,0.01907710,0.48501045,0.45116035,0.23266651,0.00000000
-4.48724362,0.84574793,0.43203506,0.01752047,0.44598569,0.42942051,0.23329982,0.00000000
-4.48124062,0.81432337,0.40783983,0.01619033,0.41331882,0.41290877,0.23729059,0.00000000
-4.47523762,0.79422625,0.38877777,0.01509045,0.38712908,0.40181902,0.24475460,0.00000000
-4.46923462,0.78564202,0.37499583,0.01422098,0.36744384,0.39624922,0.25575166,0.00000000
-4.46323162,0.78856687,0.36654649,0.01357868,0.35420351,0.39620079,0.27028203,0.00000000
-4.45722861,0.80280823,0.36338898,0.01315710,0.34726640,0.40157926,0.28828335,0.00000000
-4.45122561,0.82798705,0.36539160,0.01294692,0.34641323,0.41219614,0.30962838,0.00000000
-4.44522261,0.86354207,0.37233514,0.01293610,0.35135146,0.42777193,0.33412377,0.00000000
-4.43921961,0.90873621,0.38391721,0.01311022,0.36171946,0.44794048,0.36150993,0.00000000
-4.43321661,0.96266565,0.39975774,0.01345266,0.37709066,0.47225477,0.39146235,0.00000000
-4.42721361,1.02427173,0.41940555,0.01394495,0.39697810,0.50019411,0.42359458,0.00000000
-4.42121061,1.09235627,0.44234621,0.01456696,0.42083961,0.53117307,0.45746289,0.00000000
-4.41520760,1.16560050,0.46801112,0.01529731,0.44808393,0.56455202,0.49257294,0.00000000
-4.40920460,1.24258780,0.49578812,0.01611360,0.47807819,0.59964937,0.52838839,0.00000000
-4.40320160,1.32183031,0.52503328,0.01699285,0.51015688,0.63575548,0.56434133,0.00000000
-4.39719860,1.40179916,0.55508417,0.01791184,0.54363242,0.67214795,0.59984459,0.00000000
-4.39119560,1.48095783,0.58527415,0.01884753,0.57780752,0.70810818,0.63430542,0.00000000
-4.38519260,1.55779796,0.61494757,0.01977754,0.61198901,0.74293863,0.66714038,0.00000000
-4.37918959,1.63087661,0.64347552,0.02068055,0.64550298,0.77598042,0.69779081,0.00000000
-4.37318659,1.69885373,0.67027155,0.02153675,0.67771079,0.80663065,0.72573847,0.00000000
-4.36718359,1.76052856,0.69480695,0.02232830,0.70802532,0.83435873,0.75052061,0.00000000
-4.36118059,1.81487327,0.71662499,0.02303973,0.73592693,0.85872114,0.77174397,0.00000000
-4.35517759,1.86106257,0.73535339,0.02365826,0.76097831,0.87937388,0.78909693,0.00000000
-4.34917459,1.89849764,0.75071457,0.02417408,0.78283751,0.89608196,0.80235944,0.00000000
-4.34317159,1.92682330,0.76253306,0.02458059,0.80126839,0.90872550,0.81141000,0.00000000
-4.33716858,1.94593711,0.77073967,0.02487442,0.81614790,0.91730189,0.81622954,0.00000000
-4.33116558,1.95599002,0.77537202,0.02505548,0.82746956,0.92192392,0.81690176,0.00000000
-4.32516258,1.95737800,0.77657136,0.02512680,0.83534294,0.92281361,0.81360999,0.00000000
-4.31915958,1.95072492,0.77457562,0.02509432,0.83998876,0.92029214,0.80663067,0.00000000
-4.31315658,1.93685720,0.76970891,0.02496654,0.84172979,0.91476604,0.79632357,0.00000000
-4.30715358,1.91677119,0.76236776,0.02475407,0.84097788,0.90671020,0.78311941,0.00000000
