energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.81390695,2.45783852,0.00464610,0.71672848,0.72034720,0.00000000,2.18959552,0.23740820
-5.80790395,2.37069787,0.00452985,0.69044225,0.69457389,0.00000000,2.10895577,0.22958890
-5.80190095,2.27373932,0.00439181,0.66131715,0.66589917,0.00000000,2.01914409,0.22087570
-5.79589795,2.16856583,0.00423417,0.62986620,0.63475406,0.00000000,1.92164734,0.21142404
-5.78989495,2.05686377,0.00405943,0.59662256,0.60159894,0.00000000,1.81802967,0.20139662
-5.78389195,1.94036136,0.00387032,0.56212623,0.56691256,0.00000000,1.70989366,0.19095941
-5.77788894,1.82078869,0.00366977,0.52691154,0.53118102,0.00000000,1.59884279,0.18027783
-5.77188594,1.69984084,0.00346084,0.49149589,0.49488735,0.00000000,1.48644630,0.16951341
-5.76588294,1.57914527,0.00324665,0.45637001,0.45850200,0.00000000,1.37420771,0.15882094
-5.75987994,1.46023447,0.00303036,0.42199010,0.42247452,0.00000000,1.26353781,0.14834619
-5.75387694,1.34452439,0.00281508,0.38877185,0.38722670,0.00000000,1.15573263,0.13822435
-5.74787394,1.23329910,0.00260385,0.35708642,0.35314742,0.00000000,1.05195693,0.12857906
-5.74187094,1.12770148,0.00239961,0.32725842,0.32058916,0.00000000,0.95323310,0.11952202
-5.73586793,1.02872978,0.00220513,0.29956540,0.28986634,0.00000000,0.86043536,0.11115328
-5.72986493,0.93723930,0.00202306,0.27423901,0.26125518,0.00000000,0.77428887,0.10356177
-5.72386193,0.85394861,0.00185589,0.25146724,0.23499517,0.00000000,0.69537319,0.09682635
-5.71785893,0.77944913,0.00170594,0.23139751,0.21129169,0.00000000,0.62412932,0.09101696
-5.71185593,0.71421723,0.00157538,0.21414039,0.19031969,0.00000000,0.56086956,0.08619588
-5.70585293,0.65862759,0.00146627,0.19977343,0.17222795,0.00000000,0.50578945,0.08241894
-5.69984992,0.61296703,0.00138054,0.18834497,0.15714362,0.00000000,0.45898073,0.07973654
-5.69384692,0.57744756,0.00132004,0.17987774,0.14517679,0.00000000,0.42044483,0.07819453
-5.68784392,0.55221798,0.00128654,0.17437183,0.13642452,0.00000000,0.39010597,0.07783460
-5.68184092,0.53737340,0.00128179,0.17180724,0.13097416,0.00000000,0.36782353,0.07869445
-5.67583792,0.53296198,0.00130749,0.17214570,0.12890572,0.00000000,0.35340296,0.08080751
-5.66983492,0.53898880,0.00136531,0.17533197,0.13029283,0.00000000,0.34660528,0.08420225
-5.66383192,0.55541671,0.00145689,0.18129457,0.13520232,0.00000000,0.34715476,0.08890127
-5.65782891,0.58216422,0.00158386,0.18994617,0.14369232,0.00000000,0.35474494,0.09491996
-5.65182591,0.61910095,0.00174774,0.20118375,0.15580874,0.00000000,0.36904306,0.10226509
-5.64582291,0.66604094,0.00194998,0.21488877,0.17158039,0.00000000,0.38969316,0.11093327
-5.63981991,0.72273460,0.00219187,0.23092752,0.19101280,0.00000000,0.41631824,0.12090936
-5.63381691,0.78886009,0.00247449,0.24915187,0.21408116,0.00000000,0.44852182,0.13216514
-5.62781391,0.86401497,0.00279863,0.26940057,0.24072257,0.00000000,0.48588934,0.14465814
-5.62181091,0.94770904,0.00316470,0.29150133,0.27082825,0.00000000,0.52798991,0.15833084
-5.61580790,1.03935919,0.00357270,0.31527360,0.30423604,0.00000000,0.57437869,0.17311041
-5.60980490,1.13828727,0.00402207,0.34053232,0.34072380,0.00000000,0.62460037,0.18890894
-5.60380190,1.24372143,0.00451163,0.36709239,0.38000434,0.00000000,0.67819391,0.20562432
-5.59779890,1.35480173,0.00503951,0.39477394,0.42172212,0.00000000,0.73469870,0.22314172
-5.59179590,1.47059013,0.00560306,0.42340807,0.46545254,0.00000000,0.79366216,0.24133582
-5.58579290,1.59008511,0.00619884,0.45284300,0.51070382,0.00000000,0.85464863,0.26007352
-5.57978989,1.71224056,0.00682253,0.48295020,0.55692204,0.00000000,0.91724920,0.27921726
-5.57378689,1.83598856,0.00746896,0.51363027,0.60349915,0.00000000,0.98109213,0.29862878
-5.56778389,1.96026517,0.00813214,0.54481808,0.64978409,0.00000000,1.04585324,0.31817308
-5.56178089,2.08403821,0.00880526,0.57648695,0.69509665,0.00000000,1.11126562,0.33772250
-5.55577789,2.20633574,0.00948081,0.60865136,0.73874375,0.00000000,1.17712789,0.35716079
-5.54977489,2.32627378,0.01015067,0.64136795,0.78003749,0.00000000,1.24331027,0.37638671
-5.54377189,2.44308177,0.01080625,0.67473443,0.81831431,0.00000000,1.30975780,0.39531728
-5.53776888,2.55612424,0.01143867,0.70888641,0.85295444,0.00000000,1.37648994,0.41389017
-5.53176588,2.66491729,0.01203892,0.74399173,0.88340084,0.00000000,1.44359616,0.43206539
-5.52576288,2.76913875,0.01259807,0.78024271,0.90917657,0.00000000,1.51122712,0.44982578
-5.51975988,2.86863111,0.01310752,0.81784612,0.92990011,0.00000000,1.57958150,0.46717665
-5.51375688,2.96339676,0.01355919,0.85701149,0.94529748,0.00000000,1.64888865,0.48414417
-5.50775388,3.05358562,0.01394572,0.89793800,0.95521095,0.00000000,1.71938750,0.50077281
-5.50175088,3.13947552,0.01426070,0.94080057,0.95960370,0.00000000,1.79130272,0.51712195
-5.49574787,3.22144639,0.01449887,0.98573591,0.95856021,0.00000000,1.86481908,0.53326165
-5.48974487,3.29994963,0.01465621,1.03282916,0.95228260,0.00000000,1.94005544,0.54926804
-5.48374187,3.37547437,0.01473014,1.08210194,0.94108284,0.00000000,2.01703975,0.56521851
-5.47773887,3.44851272,0.01471954,1.13350260,0.92537150,0.00000000,2.09568680,0.58118693
-5.47173587,3.51952609,0.01462483,1.18689929,0.90564341,0.00000000,2.17578006,0.59723939
-5.46573287,3.58891463,0.01444793,1.24207652,0.88246114,0.00000000,2.25695923,0.61343043
-5.45972986,3.65699172,0.01419226,1.29873545,0.85643688,0.00000000,2.33871452,0.62980032
-5.45372686,3.72396517,0.01386259,1.35649834,0.82821373,0.00000000,2.42038861,0.64637327
-5.44772386,3.78992600,0.01346495,1.41491696,0.79844703,0.00000000,2.50118666,0.66315681
-5.44172086,3.85484559,0.01300643,1.47348469,0.76778658,0.00000000,2.58019439,0.68014225
-5.43571786,3.91858096,0.01249503,1.53165197,0.73686026,0.00000000,2.65640358,0.69730621
-5.42971486,3.98088767,0.01193938,1.58884412,0.70625969,0.00000000,2.72874404,0.71461292
-5.42371186,4.04143892,0.01134858,1.64448083,0.67652799,0.00000000,2.79612059,0.73201716
-5.41770885,4.09984941,0.01073191,1.69799617,0.64815015,0.00000000,2.85745302,0.74946744
-5.41170585,4.15570175,0.01009864,1.74885799,0.62154578,0.00000000,2.91171720,0.76690926
-5.40570285,4.20857327,0.00945778,1.79658576,0.59706416,0.00000000,2.95798487,0.78428788
-5.39969985,4.25806116,0.00881792,1.84076568,0.57498160,0.00000000,2.99546003,0.80155064
-5.39369685,4.30380382,0.00818701,1.88106235,0.55550053,0.00000000,3.02350987,0.81864827
-5.38769385,4.34549696,0.00757222,1.91722635,0.53875025,0.00000000,3.04168855,0.83553539
-5.38169085,4.38290318,0.00697986,1.94909732,0.52478893,0.00000000,3.04975254,0.85216993
-5.37568784,4.41585458,0.00641525,1.97660260,0.51360665,0.00000000,3.04766669,0.86851157
-5.36968484,4.44424858,0.00588268,1.99975163,0.50512910,0.00000000,3.03560098,0.88451950
-5.36368184,4.46803751,0.00538540,2.01862664,0.49922206,0.00000000,3.01391822,0.90014960
-5.35767884,4.48721345,0.00492565,2.03337052,0.49569625,0.00000000,2.98315373,0.91535151
-5.35167584,4.50178999,0.00450464,2.04417268,0.49431273,0.00000000,2.94398836,0.93006581
-5.34567284,4.51178281,0.00412269,2.05125418,0.49478885,0.00000000,2.89721674,0.94422187
-5.33966983,4.51719150,0.00377923,2.05485309,0.49680465,0.00000000,2.84371258,0.95773654
-5.33366683,4.51798435,0.00347299,2.05521124,0.50000995,0.00000000,2.78439345,0.97051409
-5.32766383,4.51408807,0.00320202,2.05256321,0.50403205,0.00000000,2.72018677,0.98244756
-5.32166083,4.50538376,0.00296389,2.04712829,0.50848408,0.00000000,2.65199905,0.99342153
-5.31565783,4.49170981,0.00275574,2.03910580,0.51297388,0.00000000,2.58068987,1.00331640
-5.30965483,4.47287194,0.00257445,2.02867393,0.51711347,0.00000000,2.50705165,1.01201385
-5.30365183,4.44865978,0.00241675,2.01599191,0.52052859,0.00000000,2.43179586,1.01940319
-5.29764882,4.41886894,0.00227929,2.00120508,0.52286841,0.00000000,2.35554588,1.02538827
-5.29164582,4.38332675,0.00215879,1.98445206,0.52381482,0.00000000,2.27883605,1.02989436
-5.28564282,4.34191968,0.00205210,1.96587324,0.52309110,0.00000000,2.20211623,1.03287445
-5.27963982,4.29462009,0.00195627,1.94561950,0.52046950,0.00000000,2.12576086,1.03431457
-5.27363682,4.24150994,0.00186862,1.92386024,0.51577753,0.00000000,2.05008102,1.03423742
-5.26763382,4.18279940,0.00178680,1.90078967,0.50890247,0.00000000,1.97533832,1.03270416
-5.26163082,4.11883835,0.00170877,1.87663064,0.49979402,0.00000000,1.90175905,1.02981394
-5.25562781,4.05011966,0.00163289,1.85163545,0.48846486,0.00000000,1.82954736,1.02570100
-5.24962481,3.97727338,0.00155785,1.82608326,0.47498909,0.00000000,1.75889649,1.02052960
-5.24362181,3.90105192,0.00148270,1.80027415,0.45949858,0.00000000,1.68999721,1.01448677
-5.23761881,3.82230685,0.00140684,1.77452012,0.44217743,0.00000000,1.62304304,1.00777340
-5.23161581,3.74195869,0.00132996,1.74913359,0.42325480,0.00000000,1.55823217,1.00059412
-5.22561281,3.66096150,0.00125201,1.72441415,0.40299643,0.00000000,1.49576641,0.99314666
-5.21960980,3.58026463,0.00117317,1.70063471,0.38169524,0.00000000,1.43584754,0.98561127
-5.21360680,3.50077406,0.00109382,1.67802795,0.35966150,0.00000000,1.37867189,0.97814100
-5.20760380,3.42331614,0.00101447,1.65677424,0.33721293,0.00000000,1.32442417,0.97085349
-5.20160080,3.34860590,0.00093573,1.63699222,0.31466533,0.00000000,1.27327127,0.96382482
-5.19559780,3.27722251,0.00085825,1.61873259,0.29232384,0.00000000,1.22535720,0.95708594
-5.18959480,3.20959324,0.00078272,1.60197626,0.27047550,0.00000000,1.18079995,0.95062198
-5.18359180,3.14598747,0.00070981,1.58663690,0.24938307,0.00000000,1.13969092,0.94437463
-5.17758879,3.08652110,0.00064017,1.57256827,0.22928045,0.00000000,1.10209744,0.93824744
-5.17158579,3.03117141,0.00057437,1.55957614,0.21036967,0.00000000,1.06806855,0.93211406
-5.16558279,2.97980153,0.00051292,1.54743432,0.19281949,0.00000000,1.03764413,0.92582874
-5.15957979,2.93219344,0.00045626,1.53590417,0.17676553,0.00000000,1.01086690,0.91923884
-5.15357679,2.88808735,0.00040474,1.52475658,0.16231166,0.00000000,0.98779686,0.91219851
-5.14757379,2.84722574,0.00035864,1.51379544,0.14953258,0.00000000,0.96852736,0.90458300
-5.14157079,2.80939913,0.00031816,1.50288133,0.13847718,0.00000000,0.95320204,0.89630266
-5.13556778,2.77449145,0.00028345,1.49195417,0.12917250,0.00000000,0.94203137,0.88731611
-5.12956478,2.74252224,0.00025458,1.48105380,0.12162797,0.00000000,0.93530792,0.87764170
-5.12356178,2.71368326,0.00023158,1.47033702,0.11583967,0.00000000,0.93341924,0.86736677
-5.11755878,2.68836761,0.00021447,1.46009046,0.11179426,0.00000000,0.93685727,0.85665409
-5.11155578,2.66718926,0.00020322,1.45073812,0.10947252,0.00000000,0.94622340,0.84574521
-5.10555278,2.65099183,0.00019778,1.44284324,0.10885219,0.00000000,0.96222845,0.83496039
-5.09954977,2.64084559,0.00019808,1.43710380,0.10991009,0.00000000,0.98568682,0.82469498
-5.09354677,2.63803229,0.00020405,1.43434180,0.11262324,0.00000000,1.01750466,0.81541239
-5.08754377,2.64401781,0.00021560,1.43548613,0.11696925,0.00000000,1.05866167,0.80763370
-5.08154077,2.66041335,0.00023261,1.44154948,0.12292575,0.00000000,1.11018678,0.80192429
-5.07553777,2.68892599,0.00025494,1.45359983,0.13046904,0.00000000,1.17312800,0.79887782
-5.06953477,2.73130013,0.00028243,1.47272724,0.13957206,0.00000000,1.24851706,0.79909807
-5.06353177,2.78925168,0.00031486,1.50000685,0.15020182,0.00000000,1.33732979,0.80317919
-5.05752876,2.86439716,0.00035197,1.53645921,0.16231651,0.00000000,1.44044321,0.81168507
-5.05152576,2.95818004,0.00039342,1.58300927,0.17586239,0.00000000,1.55859082,0.82512826
-5.04552276,3.07179703,0.00043881,1.64044520,0.19077073,0.00000000,1.69231747,0.84394937
-5.03951976,3.20612703,0.00048768,1.70937857,0.20695508,0.00000000,1.84193562,0.86849744
-5.03351676,3.36166550,0.00053946,1.79020736,0.22430889,0.00000000,2.00748463,0.89901204
-5.02751376,3.53846698,0.00059351,1.88308312,0.24270384,0.00000000,2.18869492,0.93560770
-5.02151076,3.73609830,0.00064911,1.98788375,0.26198889,0.00000000,2.38495876,0.97826127
-5.01550775,3.95360480,0.00070546,2.10419313,0.28199031,0.00000000,2.59530930,1.02680275
-5.00950475,4.18949152,0.00076171,2.23128870,0.30251256,0.00000000,2.81840930,1.08091003
-5.00350175,4.44172088,0.00081696,2.36813794,0.32334033,0.00000000,3.05255075,1.14010788
-4.99749875,4.70772780,0.00087026,2.51340428,0.34424143,0.00000000,3.29566619,1.20377143
-4.99149575,4.98445276,0.00092069,2.66546288,0.36497066,0.00000000,3.54535223,1.27113430
-4.98549275,5.26839240,0.00096733,2.82242622,0.38527447,0.00000000,3.79890522,1.34130123
-4.97948974,5.55566687,0.00100931,2.98217914,0.40489628,0.00000000,4.05336864,1.41326511
-4.97348674,5.84210225,0.00104581,3.14242259,0.42358228,0.00000000,4.30559123,1.48592799
-4.96748374,6.12332585,0.00107615,3.30072499,0.44108748,0.00000000,4.55229441,1.55812561
-4.96148074,6.39487151,0.00109974,3.45457976,0.45718184,0.00000000,4.79014726,1.62865469
-4.95547774,6.65229166,0.00111614,3.60146722,0.47165621,0.00000000,5.01584661,1.69630234
-4.94947474,6.89127236,0.00112505,3.73891894,0.48432790,0.00000000,5.22619991,1.75987642
-4.94347174,7.10774751,0.00112638,3.86458233,0.49504575,0.00000000,5.41820802,1.81823617
-4.93746873,7.29800819,0.00112016,3.97628319,0.50369433,0.00000000,5.58914516,1.87032184
-4.93146573,7.45880315,0.00110665,4.07208417,0.51019744,0.00000000,5.73663312,1.91518234
-4.92546273,7.58742707,0.00108624,4.15033670,0.51452048,0.00000000,5.85870711,1.95200004
-4.91945973,7.68179308,0.00105950,4.20972485,0.51667189,0.00000000,5.95387083,1.98011170
-4.91345673,7.74048712,0.00102712,4.24929924,0.51670347,0.00000000,6.02113864,1.99902481
-4.90745373,7.76280217,0.00098994,4.26849979,0.51470962,0.00000000,6.06006314,2.00842878
-4.90145073,7.74875103,0.00094887,4.26716670,0.51082558,0.00000000,6.07074719,2.00820058
-4.89544772,7.69905752,0.00090491,4.24553906,0.50522460,0.00000000,6.05383967,1.99840469
-4.88944472,7.61512645,0.00085910,4.20424145,0.49811427,0.00000000,6.01051502,1.97928738
-4.88344172,7.49899376,0.00081250,4.14425912,0.48973200,0.00000000,5.94243737,1.95126568
-4.87743872,7.35325886,0.00076614,4.06690277,0.48033977,0.00000000,5.85171026,1.91491151
-4.87143572,7.18100195,0.00072102,3.97376454,0.47021833,0.00000000,5.74081382,1.87093176
-4.86543272,6.98568958,0.00067809,3.86666703,0.45966089,0.00000000,5.61253167,1.82014497
-4.85942971,6.77107215,0.00063821,3.74760729,0.44896660,0.00000000,5.46987008,1.76345591
-4.85342671,6.54107713,0.00060212,3.61869815,0.43843377,0.00000000,5.31597234,1.70182871
-4.84742371,6.29970204,0.00057048,3.48210899,0.42835323,0.00000000,5.15403141,1.63625987
-4.84142071,6.05091099,0.00054379,3.34000826,0.41900182,0.00000000,4.98720388,1.56775206
-4.83541771,5.79853820,0.00052243,3.19450964,0.41063632,0.00000000,4.81852846,1.49728950
-4.82941471,5.54620182,0.00050664,3.04762369,0.40348795,0.00000000,4.65085165,1.42581595
-4.82341171,5.29723036,0.00049654,2.90121641,0.39775763,0.00000000,4.48676320,1.35421573
-4.81740870,5.05460383,0.00049208,2.75697574,0.39361220,0.00000000,4.32854333,1.28329839
-4.81140570,4.82091076,0.00049312,2.61638677,0.39118166,0.00000000,4.17812343,1.21378713
-4.80540270,4.59832149,0.00049937,2.48071584,0.39055764,0.00000000,4.03706095,1.14631124
-4.79939970,4.38857756,0.00051045,2.35100328,0.39179306,0.00000000,3.90652893,1.08140224
-4.79339670,4.19299624,0.00052588,2.22806448,0.39490305,0.00000000,3.78731977,1.01949369
-4.78739370,4.01248853,0.00054509,2.11249818,0.39986705,0.00000000,3.67986224,0.96092401
-4.78139070,3.84758870,0.00056746,2.00470102,0.40663194,0.00000000,3.58425009,0.90594194
-4.77538769,3.69849265,0.00059232,1.90488683,0.41511606,0.00000000,3.50028023,0.85471407
-4.76938469,3.56510248,0.00061896,1.81310940,0.42521385,0.00000000,3.42749798,0.80733365
-4.76338169,3.44707440,0.00064666,1.72928702,0.43680082,0.00000000,3.36524656,0.76383028
-4.75737869,3.34386707,0.00067473,1.65322756,0.44973857,0.00000000,3.31271810,0.72417962
-4.75137569,3.25478785,0.00070249,1.58465253,0.46387951,0.00000000,3.26900327,0.68831292
-4.74537269,3.17903461,0.00072929,1.52321921,0.47907105,0.00000000,3.23313704,0.65612554
-4.73936968,3.11573146,0.00075456,1.46853975,0.49515895,0.00000000,3.20413835,0.62748452
-4.73336668,3.06395696,0.00077777,1.42019681,0.51198964,0.00000000,3.18104204,0.60223472
-4.72736368,3.02276440,0.00079847,1.37775524,0.52941145,0.00000000,3.16292200,0.58020353
-4.72136068,2.99119411,0.00081632,1.34076997,0.54727482,0.00000000,3.14890509,0.56120428
-4.71535768,2.96827837,0.00083104,1.30879026,0.56543139,0.00000000,3.13817617,0.54503830
-4.70935468,2.95304035,0.00084242,1.28136089,0.58373242,0.00000000,3.12997513,0.53149604
-4.70335168,2.94448852,0.00085038,1.25802105,0.60202665,0.00000000,3.12358752,0.52035754
-4.69734867,2.94160874,0.00085488,1.23830174,0.62015811,0.00000000,3.11833058,0.51139247
-4.69134567,2.94335605,0.00085596,1.22172267,0.63796416,0.00000000,3.11353711,0.50436025
-4.68534267,2.94864840,0.00085374,1.20778957,0.65527430,0.00000000,3.10853940,0.49901055
-4.67933967,2.95636435,0.00084837,1.19599286,0.67191007,0.00000000,3.10265555,0.49508449
-4.67333667,2.96534627,0.00084006,1.18580825,0.68768633,0.00000000,3.09518029,0.49231669
-4.66733367,2.97441037,0.00082906,1.17669993,0.70241428,0.00000000,3.08538181,0.49043853
-4.66133067,2.98236397,0.00081564,1.16812651,0.71590617,0.00000000,3.07250578,0.48918242
-4.65532766,2.98803014,0.00080011,1.15954990,0.72798173,0.00000000,3.05578697,0.48828718
-4.64932466,2.99027886,0.00078280,1.15044668,0.73847614,0.00000000,3.03446819,0.48750437
-4.64332166,2.98806337,0.00076404,1.14032164,0.74724910,0.00000000,3.00782574,0.48660515
-4.63731866,2.98045983,0.00074422,1.12872270,0.75419465,0.00000000,2.97519984,0.48538755
-4.63131566,2.96670806,0.00072372,1.11525631,0.75925104,0.00000000,2.93602801,0.48368348
-4.62531266,2.94625056,0.00070300,1.09960256,0.76241004,0.00000000,2.88987934,0.48136531
-4.61930965,2.91876744,0.00068253,1.08152868,0.76372502,0.00000000,2.83648680,0.47835134
-4.61330665,2.88420451,0.00066283,1.06090035,0.76331714,0.00000000,2.77577558,0.47460993
-4.60730365,2.84279231,0.00064451,1.03768968,0.76137903,0.00000000,2.70788489,0.47016178
-4.60130065,2.79505436,0.00062822,1.01197934,0.75817549,0.00000000,2.63318155,0.46508026
-4.59529765,2.74180322,0.00061471,0.98396236,0.75404097,0.00000000,2.55226395,0.45948946
-4.58929465,2.68412400,0.00060480,0.95393738,0.74937348,0.00000000,2.46595555,0.45356005
-4.58329165,2.62334522,0.00059940,0.92229936,0.74462522,0.00000000,2.37528787,0.44750292
-4.57728864,2.56099813,0.00059950,0.88952615,0.74028994,0.00000000,2.28147339,0.44156091
-4.57128564,2.49876573,0.00060618,0.85616135,0.73688757,0.00000000,2.18586955,0.43599883
-4.56528264,2.43842375,0.00062058,0.82279424,0.73494669,0.00000000,2.08993534,0.43109229
-4.55927964,2.38177602,0.00064387,0.79003768,0.73498549,0.00000000,1.99518262,0.42711577
-4.55327664,2.33058700,0.00067728,0.75850497,0.73749212,0.00000000,1.90312440,0.42433040
-4.54727364,2.28651450,0.00072201,0.72878659,0.74290514,0.00000000,1.81522247,0.42297212
-4.54127064,2.25104547,0.00077924,0.70142802,0.75159515,0.00000000,1.73283680,0.42324067
-4.53526763,2.22543759,0.00085007,0.67690938,0.76384818,0.00000000,1.65717903,0.42528991
-4.52926463,2.21066916,0.00093547,0.65562782,0.77985175,0.00000000,1.58927186,0.42921996
-4.52326163,2.20739932,0.00103627,0.63788333,0.79968421,0.00000000,1.52991611,0.43507138
-4.51725863,2.21594010,0.00115306,0.62386847,0.82330774,0.00000000,1.47966663,0.44282176
-4.51125563,2.23624141,0.00128616,0.61366228,0.85056553,0.00000000,1.43881775,0.45238486
-4.50525263,2.26788931,0.00143561,0.60722855,0.88118316,0.00000000,1.40739863,0.46361214
-4.49924962,2.31011753,0.00160107,0.60441836,0.91477413,0.00000000,1.38517840,0.47629686
-4.49324662,2.36183166,0.00178183,0.60497670,0.95084965,0.00000000,1.37168045,0.49018034
-4.48724362,2.42164472,0.00197677,0.60855267,0.98883197,0.00000000,1.36620503,0.50496024
-4.48124062,2.48792286,0.00218434,0.61471289,1.02807111,0.00000000,1.36785901,0.52030044
-4.47523762,2.55883920,0.00240257,0.62295742,1.06786426,0.00000000,1.37559140,0.53584213
-4.46923462,2.63243379,0.00262911,0.63273754,1.10747717,0.00000000,1.38823299,0.55121565
-4.46323162,2.70667747,0.00286121,0.64347470,1.14616684,0.00000000,1.40453875,0.56605268
-4.45722861,2.77953719,0.00309585,0.65457991,1.18320472,0.00000000,1.42323100,0.57999822
-4.45122561,2.84904071,0.00332973,0.66547283,1.21789959,0.00000000,1.44304216,0.59272201
-4.44522261,2.91333822,0.00355943,0.67559999,1.24961929,0.00000000,1.46275531,0.60392888
-4.43921961,2.97075880,0.00378143,0.68445143,1.27781058,0.00000000,1.48124135,0.61336779
-4.43321661,3.01986003,0.00399230,0.69157532,1.30201651,0.00000000,1.49749159,0.62083918
-4.42721361,3.05946882,0.00418874,0.69659010,1.32189040,0.00000000,1.51064477,0.62620042
-4.42121061,3.08871243,0.00436775,0.69919384,1.33720625,0.00000000,1.52000776,0.62936915
-4.41520760,3.10703854,0.00452670,0.69917054,1.34786486,0.00000000,1.52506958,0.63032462
-4.40920460,3.11422390,0.00466343,0.69639339,1.35389563,0.00000000,1.52550823,0.62910670
-4.40320160,3.11037135,0.00477638,0.69082478,1.35545375,0.00000000,1.52119069,0.62581297
-4.39719860,3.09589546,0.00486458,0.68251347,1.35281299,0.00000000,1.51216604,0.62059378
-4.39119560,3.07149755,0.00492776,0.67158890,1.34635418,0.00000000,1.49865235,0.61364568
-4.38519260,3.03813104,0.00496633,0.65825304,1.33654982,0.00000000,1.48101805,0.60520333
-4.37918959,2.99695867,0.00498136,0.64277017,1.32394542,0.00000000,1.45975860,0.59553027
-4.37318659,2.94930318,0.00497459,0.62545503,1.30913819,0.00000000,1.43546958,0.58490898
-4.36718359,2.89659365,0.00494829,0.60665983,1.29275395,0.00000000,1.40881740,0.57363047
-4.36118059,2.84030951,0.00490525,0.58676066,1.27542318,0.00000000,1.38050874,0.56198391
-4.35517759,2.78192460,0.00484865,0.56614381,1.25775722,0.00000000,1.35126020,0.55024663
-4.34917459,2.72285347,0.00478193,0.54519255,1.24032551,0.00000000,1.32176914,0.53867486
-4.34317159,2.66440220,0.00470870,0.52427479,1.22363503,0.00000000,1.29268717,0.52749567
-4.33716858,2.60772570,0.00463259,0.50373219,1.20811271,0.00000000,1.26459713,0.51690030
-4.33116558,2.55379323,0.00455718,0.48387094,1.19409166,0.00000000,1.23799448,0.50703913
-4.32516258,2.50336356,0.00448587,0.46495467,1.18180192,0.00000000,1.21327385,0.49801865
-4.31915958,2.45697064,0.00442182,0.44719951,1.17136608,0.00000000,1.19072121,0.48990032
-4.31315658,2.41492047,0.00436789,0.43077162,1.16280013,0.00000000,1.17051172,0.48270155
-4.30715358,2.37729891,0.00432661,0.41578709,1.15601943,0.00000000,1.15271337,0.47639861
