energy_ev,total_up,Ir_p_up,Ir_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-5.68184092,2.23440940,0.61142146,1.36485591,0.41496539,0.00447796,0.01416476,0.70643977
-5.67583792,2.23419250,0.60083517,1.36935811,0.41456428,0.00454791,0.01519481,0.70184420
-5.66983492,2.24238712,0.59290472,1.37871526,0.41586219,0.00463043,0.01629231,0.70001506
-5.66383192,2.25909827,0.58770212,1.39296524,0.41885946,0.00472592,0.01745559,0.70102750
-5.65782891,2.28434897,0.58526834,1.41209893,0.42352956,0.00483474,0.01868271,0.70493657
-5.65182591,2.31809297,0.58561900,1.43606728,0.42982260,0.00495724,0.01997134,0.71178063
-5.64582291,2.36022508,0.58874926,1.46478740,0.43766856,0.00509378,0.02131870,0.72158416
-5.63981991,2.41058833,0.59463719,1.49814685,0.44698011,0.00524468,0.02272131,0.73435925
-5.63381691,2.46897689,0.60324572,1.53600575,0.45765466,0.00541022,0.02417489,0.75010562
-5.62781391,2.53513461,0.61452277,1.57819659,0.46957592,0.00559060,0.02567417,0.76880903
-5.62181091,2.60874914,0.62839974,1.62452144,0.48261462,0.00578590,0.02721269,0.79043805
-5.61580790,2.68944202,0.64478846,1.67474706,0.49662882,0.00599602,0.02878267,0.81493923
-5.60980490,2.77675570,0.66357702,1.72859812,0.51146373,0.00622061,0.03037486,0.84223109
-5.60380190,2.87013859,0.68462486,1.78574923,0.52695129,0.00645904,0.03197840,0.87219726
-5.59779890,2.96892961,0.70775763,1.84581652,0.54290981,0.00671029,0.03358084,0.90467923
-5.59179590,3.07234387,0.73276234,1.90834975,0.55914380,0.00697296,0.03516805,0.93946941
-5.58579290,3.17946098,0.75938351,1.97282562,0.57544422,0.00724514,0.03672435,0.97630508
-5.57978989,3.28921787,0.78732067,2.03864351,0.59158944,0.00752447,0.03823260,1.01486380
-5.57378689,3.40040725,0.81622774,2.10512408,0.60734689,0.00780808,0.03967441,1.05476097
-5.56778389,3.51168300,0.84571468,2.17151180,0.62247566,0.00809261,0.04103044,1.09554993
-5.56178089,3.62157322,0.87535150,2.23698145,0.63673000,0.00837427,0.04228076,1.13672498
-5.55577789,3.72850123,0.90467479,2.30064919,0.64986365,0.00864887,0.04340523,1.17772757
-5.54977489,3.83081433,0.93319668,2.36158787,0.66163501,0.00891193,0.04438406,1.21795561
-5.54377189,3.92681965,0.96041580,2.41884636,0.67181283,0.00915879,0.04519828,1.25677573
-5.53776888,4.01482585,0.98583002,2.47147226,0.68018237,0.00938474,0.04583031,1.29353812
-5.53176588,4.09318911,1.00895037,2.51853712,0.68655154,0.00958516,0.04626452,1.32759343
-5.52576288,4.16036142,1.02931541,2.55916308,0.69075701,0.00975564,0.04648779,1.35831100
-5.51975988,4.21493888,1.04650550,2.59254977,0.69266967,0.00989220,0.04649000,1.38509758
-5.51375688,4.25570787,1.06015621,2.61800005,0.69219944,0.00999139,0.04626451,1.40741574
-5.50775388,4.28168653,1.06997013,2.63494350,0.68929889,0.01005043,0.04580849,1.42480106
-5.50175088,4.29215972,1.07572659,2.64295624,0.68396568,0.01006733,0.04512319,1.43687716
-5.49574787,4.28670547,1.07728878,2.64177626,0.67624353,0.01004099,0.04421410,1.44336805
-5.48974487,4.26521155,1.07460781,2.63131328,0.66622166,0.00997125,0.04309099,1.44410696
-5.48374187,4.22788144,1.06772369,2.61165279,0.65403268,0.00985890,0.04176775,1.43904141
-5.47773887,4.17522921,1.05676310,2.58305390,0.63984906,0.00970570,0.04026221,1.42823425
-5.47173587,4.10806382,1.04193419,2.54594132,0.62387825,0.00951432,0.03859578,1.41186062
-5.46573287,4.02746342,1.02351864,2.50089173,0.60635675,0.00928828,0.03679295,1.39020112
-5.45972986,3.93474125,1.00186155,2.44861538,0.58754332,0.00903183,0.03488080,1.36363165
-5.45372686,3.83140474,0.97735960,2.38993381,0.56771170,0.00874979,0.03288839,1.33261030
-5.44772386,3.71910978,0.95044815,2.32575486,0.54714316,0.00844748,0.03084610,1.29766223
-5.44172086,3.59961251,0.92158787,2.25704609,0.52611916,0.00813047,0.02878501,1.25936309
-5.43571786,3.47472057,0.89125158,2.18480787,0.50491440,0.00780447,0.02673625,1.21832194
-5.42971486,3.34624602,0.85991173,2.11004728,0.48379065,0.00747516,0.02473044,1.17516426
-5.42371186,3.21596156,0.82802908,2.03375373,0.46299129,0.00714799,0.02279717,1.13051596
-5.41770885,3.08556169,0.79604284,1.95687727,0.44273703,0.00682810,0.02096453,1.08498869
-5.41170585,2.95662964,0.76436252,1.88031004,0.42322256,0.00652013,0.01925877,1.03916717
-5.40570285,2.83061091,0.73336156,1.80487128,0.40461434,0.00622816,0.01770401,0.99359860
-5.39969985,2.70879344,0.70337275,1.73129606,0.38704938,0.00595561,0.01632207,0.94878443
-5.39369685,2.59229435,0.67468522,1.66022753,0.37063492,0.00570521,0.01513238,0.90517445
-5.38769385,2.48205263,0.64754287,1.59221255,0.35544888,0.00547891,0.01415185,0.86316295
-5.38169085,2.37882719,0.62214395,1.52770021,0.34154094,0.00527794,0.01339497,0.82308694
-5.37568784,2.28319910,0.59864156,1.46704273,0.32893403,0.00510281,0.01287372,0.78522589
-5.36968484,2.19557734,0.57714466,1.41049829,0.31762616,0.00495330,0.01259769,0.74980271
-5.36368184,2.11620679,0.55771956,1.35823518,0.30759239,0.00482858,0.01257402,0.71698575
-5.35767884,2.04517784,0.54039159,1.31033683,0.29878684,0.00472723,0.01280739,0.68689126
-5.35167584,1.98243672,0.52514679,1.26680737,0.29114480,0.00464731,0.01329999,0.65958619
-5.34567284,1.92779616,0.51193370,1.22757736,0.28458473,0.00458648,0.01405135,0.63509111
-5.33966983,1.88094583,0.50066520,1.19250952,0.27901023,0.00454208,0.01505825,0.61338292
-5.33366683,1.84146273,0.49122039,1.16140446,0.27431204,0.00451117,0.01631447,0.59439755
-5.32766383,1.80882131,0.48344683,1.13400629,0.27037007,0.00449068,0.01781059,0.57803243
-5.32166083,1.78240358,0.47716303,1.11000838,0.26705548,0.00447745,0.01953378,0.56414890
-5.31565783,1.76150965,0.47216155,1.08905924,0.26423291,0.00446836,0.02146757,0.55257465
-5.30965483,1.74536879,0.46821265,1.07076883,0.26176286,0.00446034,0.02359172,0.54310637
-5.30365183,1.73315159,0.46506867,1.05471532,0.25950426,0.00445048,0.02588210,0.53551265
-5.29764882,1.72398327,0.46246921,1.04045261,0.25731719,0.00443610,0.02831076,0.52953744
-5.29164582,1.71695860,0.46014691,1.02751851,0.25506575,0.00441477,0.03084606,0.52490405
-5.28564282,1.71115821,0.45783399,1.01544375,0.25262102,0.00438438,0.03345300,0.52131985
-5.27963982,1.70566651,0.45526918,1.00376167,0.24986398,0.00434316,0.03609369,0.51848170
-5.27363682,1.69959078,0.45220492,0.99201848,0.24668843,0.00428972,0.03872799,0.51608201
-5.26763382,1.69208114,0.44841469,0.97978388,0.24300359,0.00422305,0.04131437,0.51381546
-5.26163082,1.68235094,0.44369993,0.96666184,0.23873652,0.00414255,0.04381083,0.51138608
-5.25562781,1.66969689,0.43789659,0.95230105,0.23383404,0.00404803,0.04617609,0.50851464
-5.24962481,1.65351829,0.43088072,0.93640487,0.22826419,0.00393965,0.04837069,0.50494603
-5.24362181,1.63333461,0.42257315,0.91874028,0.22201715,0.00381799,0.05035833,0.50045635
-5.23761881,1.60880075,0.41294278,0.89914553,0.21510548,0.00368395,0.05210708,0.49485948
-5.23161581,1.57971931,0.40200854,0.87753614,0.20756380,0.00353876,0.05359059,0.48801278
-5.22561281,1.54604921,0.38983979,0.85390904,0.19944778,0.00338392,0.05478918,0.47982173
-5.21960980,1.50791032,0.37655525,0.82834443,0.19083263,0.00322120,0.05569078,0.47024325
-5.21360680,1.46558372,0.36232043,0.80100552,0.18181097,0.00305254,0.05629159,0.45928753
-5.20760380,1.41950739,0.34734366,0.77213581,0.17249036,0.00288004,0.05659659,0.44701819
-5.20160080,1.37026747,0.33187099,0.74205413,0.16299043,0.00270593,0.05661967,0.43355087
-5.19559780,1.31858511,0.31617999,0.71114747,0.15343985,0.00253248,0.05638348,0.41905003
-5.18959480,1.26529944,0.30057285,0.67986179,0.14397309,0.00236198,0.05591895,0.40372434
-5.18359180,1.21134688,0.28536890,0.64869114,0.13472727,0.00219669,0.05526449,0.38782047
-5.17758879,1.15773770,0.27089681,0.61816526,0.12583904,0.00203885,0.05446494,0.37161575
-5.17158579,1.10553018,0.25748671,0.58883619,0.11744160,0.00189055,0.05357017,0.35540983
-5.16558279,1.05580342,0.24546242,0.56126411,0.10966201,0.00175381,0.05263352,0.33951562
-5.15957979,1.00962919,0.23513397,0.53600289,0.10261874,0.00163046,0.05171010,0.32424981
-5.15357679,0.96804400,0.22679042,0.51358564,0.09641947,0.00152219,0.05085489,0.30992334
-5.14757379,0.93202169,0.22069335,0.49451074,0.09115921,0.00143049,0.05012096,0.29683203
-5.14157079,0.90244757,0.21707070,0.47922857,0.08691877,0.00135665,0.04955754,0.28524775
-5.13556778,0.88009452,0.21611143,0.46812929,0.08376335,0.00130174,0.04920838,0.27541035
-5.12956478,0.86560170,0.21796068,0.46153197,0.08174152,0.00126662,0.04911015,0.26752055
-5.12356178,0.85945637,0.22271570,0.45967530,0.08088432,0.00125190,0.04929112,0.26173408
-5.11755878,0.86197920,0.23042244,0.46271009,0.08120457,0.00125795,0.04977016,0.25815714
-5.11155578,0.87331343,0.24107298,0.47069369,0.08269643,0.00128490,0.05055603,0.25684336
-5.10555278,0.89341827,0.25460370,0.48358664,0.08533506,0.00133258,0.05164699,0.25779224
-5.09954977,0.92206655,0.27089443,0.50125143,0.08907653,0.00140058,0.05303087,0.26094922
-5.09354677,0.95884702,0.28976858,0.52345374,0.09385796,0.00148820,0.05468545,0.26620726
-5.08754377,1.00317118,0.31099442,0.54986596,0.09959786,0.00159444,0.05657923,0.27340991
-5.08154077,1.05428470,0.33428748,0.58007316,0.10619691,0.00171804,0.05867252,0.28235585
-5.07553777,1.11128334,0.35931440,0.61358143,0.11353894,0.00185741,0.06091884,0.29280461
-5.06953477,1.17313309,0.38569799,0.64982844,0.12149239,0.00201072,0.06326657,0.30448347
-5.06353177,1.23869423,0.41302381,0.68819620,0.12991225,0.00217585,0.06566081,0.31709529
-5.05752876,1.30674882,0.44084806,0.72802553,0.13864232,0.00235043,0.06804525,0.33032699
-5.05152576,1.37603094,0.46870675,0.76863219,0.14751803,0.00253190,0.07036425,0.34385849
-5.04552276,1.44525908,0.49612602,0.80932415,0.15636968,0.00271749,0.07256474,0.35737188
-5.03951976,1.51316957,0.52263331,0.84941946,0.16502596,0.00290432,0.07459809,0.37056047
-5.03351676,1.57855033,0.54776911,0.88826434,0.17331789,0.00308944,0.07642177,0.38313745
-5.02751376,1.64027357,0.57109901,0.92525076,0.18108281,0.00326987,0.07800075,0.39484393
-5.02151076,1.69732661,0.59222545,0.95983307,0.18816852,0.00344271,0.07930867,0.40545606
-5.01550775,1.74883944,0.61079889,0.99154278,0.19443725,0.00360516,0.08032860,0.41479097
-5.00950475,1.79410814,0.62652786,1.02000123,0.19976939,0.00375464,0.08105341,0.42271138
-5.00350175,1.83261308,0.63918752,1.04492930,0.20406679,0.00388882,0.08148589,0.42912866
-4.99749875,1.86403112,0.64862618,1.06615391,0.20725549,0.00400570,0.08163833,0.43400424
-4.99149575,1.88824117,0.65476961,1.08361084,0.20928767,0.00410364,0.08153188,0.43734927
-4.98549275,1.90532276,0.65762283,1.09734365,0.21014289,0.00418145,0.08119550,0.43922268
-4.97948974,1.91554750,0.65726911,1.10749873,0.20982833,0.00423836,0.08066464,0.43972748
-4.97348674,1.91936371,0.65386631,1.11431649,0.20837810,0.00427407,0.07997976,0.43900561
-4.96748374,1.91737459,0.64764064,1.11811901,0.20585175,0.00428873,0.07918464,0.43723144
-4.96148074,1.91031088,0.63887786,1.11929457,0.20233176,0.00428294,0.07832458,0.43460424
-4.95547774,1.89899894,0.62791254,1.11827972,0.19792037,0.00425768,0.07744465,0.43133975
-4.94947474,1.88432573,0.61511557,1.11553956,0.19273578,0.00421432,0.07658792,0.42766144
-4.94347174,1.86720191,0.60088057,1.11154706,0.18690784,0.00415450,0.07579386,0.42379146
-4.93746873,1.84852483,0.58560974,1.10676238,0.18057359,0.00408009,0.07509688,0.41994203
-4.93146573,1.82914297,0.56969976,1.10161308,0.17387260,0.00399315,0.07452515,0.41630723
-4.92546273,1.80982326,0.55352828,1.09647606,0.16694256,0.00389579,0.07409958,0.41305586
-4.91945973,1.79122289,0.53744169,1.09166216,0.15991520,0.00379016,0.07383329,0.41032541
-4.91345673,1.77386672,0.52174456,1.08740401,0.15291260,0.00367833,0.07373116,0.40821749
-4.90745373,1.75813132,0.50669123,1.08384786,0.14604429,0.00356228,0.07378996,0.40679497
-4.90145073,1.74423619,0.49247984,1.08104957,0.13940497,0.00344382,0.07399858,0.40608076
-4.89544772,1.73224266,0.47924905,1.07897508,0.13307307,0.00332456,0.07433870,0.40605841
-4.88944472,1.72206022,0.46707736,1.07750531,0.12711009,0.00320588,0.07478571,0.40667446
-4.88344172,1.71345992,0.45598516,1.07644512,0.12156076,0.00308894,0.07530981,0.40784235
-4.87743872,1.70609410,0.44593919,1.07553602,0.11645384,0.00297467,0.07587732,0.40944771
-4.87143572,1.69952119,0.43685909,1.07447175,0.11180359,0.00286376,0.07645217,0.41135480
-4.86543272,1.69323449,0.42862571,1.07291620,0.10761167,0.00275671,0.07699733,0.41341370
-4.85942971,1.68669308,0.42109068,1.07052248,0.10386935,0.00265388,0.07747638,0.41546797
-4.85342671,1.67935352,0.41408672,1.06695231,0.10056000,0.00255546,0.07785489,0.41736225
-4.84742371,1.67070040,0.40743807,1.06189462,0.09766143,0.00246157,0.07810176,0.41894960
-4.84142071,1.66027436,0.40097068,1.05508251,0.09514826,0.00237226,0.07819030,0.42009804
-4.83541771,1.64769605,0.39452150,1.04630762,0.09299395,0.00228755,0.07809919,0.42069605
-4.82941471,1.63268479,0.38794660,1.03543116,0.09117252,0.00220745,0.07781302,0.42065675
-4.82341171,1.61507123,0.38112756,1.02239110,0.08965976,0.00213203,0.07732270,0.41992056
-4.81740870,1.59480316,0.37397611,1.00720522,0.08843410,0.00206135,0.07662547,0.41845619
-4.81140570,1.57194468,0.36643675,0.98996981,0.08747688,0.00199553,0.07572464,0.41626003
-4.80540270,1.54666862,0.35848734,0.97085425,0.08677221,0.00193472,0.07462910,0.41335399
-4.79939970,1.51924297,0.35013773,0.95009176,0.08630641,0.00187910,0.07335257,0.40978193
-4.79339670,1.49001232,0.34142667,0.92796692,0.08606716,0.00182884,0.07191264,0.40560496
-4.78739370,1.45937531,0.33241724,0.90480073,0.08604233,0.00178412,0.07032974,0.40089595
-4.78139070,1.42775966,0.32319110,0.88093399,0.08621875,0.00174505,0.06862602,0.39573361
-4.77538769,1.39559626,0.31384203,0.85671001,0.08658097,0.00171170,0.06682415,0.39019645
-4.76938469,1.36329383,0.30446913,0.83245761,0.08711005,0.00168402,0.06494636,0.38435714
-4.76338169,1.33121567,0.29517006,0.80847537,0.08778261,0.00166185,0.06301336,0.37827749
-4.75737869,1.29965981,0.28603485,0.78501788,0.08857016,0.00164492,0.06104366,0.37200445
-4.75137569,1.26884364,0.27714040,0.76228480,0.08943873,0.00163278,0.05905286,0.36556727
-4.74537269,1.23889375,0.26854618,0.74041321,0.09034899,0.00162487,0.05705339,0.35897608
-4.73936968,1.20984164,0.26029119,0.71947367,0.09125670,0.00162045,0.05505426,0.35222187
-4.73336668,1.18162512,0.25239233,0.69946991,0.09211357,0.00161869,0.05306121,0.34527788
-4.72736368,1.15409538,0.24484422,0.68034228,0.09286856,0.00161861,0.05107695,0.33810222
-4.72136068,1.12702910,0.23762044,0.66197455,0.09346936,0.00161919,0.04910161,0.33064155
-4.71535768,1.10014461,0.23067593,0.64420350,0.09386422,0.00161932,0.04713336,0.32283568
-4.70935468,1.07312132,0.22395054,0.62683080,0.09400378,0.00161792,0.04516903,0.31462245
-4.70335168,1.04562090,0.21737327,0.60963640,0.09384303,0.00161391,0.04320482,0.30594300
-4.69734867,1.01730918,0.21086706,0.59239260,0.09334313,0.00160629,0.04123703,0.29674673
-4.69134567,0.98787740,0.20435381,0.57487812,0.09247308,0.00159417,0.03926265,0.28699585
-4.68534267,0.95706168,0.19775922,0.55689125,0.09121111,0.00157678,0.03727991,0.27666923
-4.67933967,0.92465978,0.19101732,0.53826166,0.08954577,0.00155355,0.03528873,0.26576526
-4.67333667,0.89054431,0.18407445,0.51886012,0.08747658,0.00152407,0.03329096,0.25430372
-4.66733367,0.85467191,0.17689238,0.49860587,0.08501434,0.00148815,0.03129054,0.24232650
-4.66133067,0.81708816,0.16945061,0.47747139,0.08218101,0.00144580,0.02929350,0.22989720
-4.65532766,0.77792819,0.16174771,0.45548448,0.07900920,0.00139725,0.02730778,0.21709975
-4.64932466,0.73741340,0.15380166,0.43272776,0.07554131,0.00134290,0.02534302,0.20403608
-4.64332166,0.69584455,0.14564941,0.40933589,0.07182844,0.00128337,0.02341019,0.19082317
-4.63731866,0.65359210,0.13734552,0.38549075,0.06792905,0.00121941,0.02152121,0.17758955
-4.63131566,0.61108445,0.12896031,0.36141515,0.06390751,0.00115189,0.01968850,0.16447157
-4.62531266,0.56879485,0.12057737,0.33736537,0.05983265,0.00108182,0.01792457,0.15160961
-4.61930965,0.52722797,0.11229095,0.31362328,0.05577631,0.00101024,0.01624161,0.13914454
-4.61330665,0.48690668,0.10420304,0.29048825,0.05181205,0.00093826,0.01465116,0.12721443
-4.60730365,0.44835984,0.09642064,0.26826950,0.04801401,0.00086697,0.01316382,0.11595180
-4.60130065,0.41211156,0.08905315,0.24727903,0.04445601,0.00079747,0.01178900,0.10548145
-4.59529765,0.37867229,0.08220998,0.22782559,0.04121088,0.00073081,0.01053488,0.09591889
-4.58929465,0.34853183,0.07599863,0.21020968,0.03835002,0.00066798,0.00940828,0.08736940
-4.58329165,0.32215443,0.07052307,0.19471970,0.03594324,0.00060990,0.00841473,0.07992767
-4.57728864,0.29997564,0.06588253,0.18162924,0.03405877,0.00055744,0.00755854,0.07367783
-4.57128564,0.28240069,0.06217065,0.17119518,0.03276334,0.00051135,0.00684293,0.06869401
-4.56528264,0.26980402,0.05947491,0.16365672,0.03212241,0.00047233,0.00627020,0.06504095
-4.55927964,0.26252942,0.05787623,0.15923465,0.03220039,0.00044098,0.00584189,0.06277484
-4.55327664,0.26089026,0.05744876,0.15813100,0.03306072,0.00041784,0.00555894,0.06194402
-4.54727364,0.26516937,0.05825956,0.16052847,0.03476579,0.00040337,0.00542187,0.06258954
-4.54127064,0.27561812,0.06036824,0.16658949,0.03737669,0.00039797,0.00543084,0.06474543
-4.53526763,0.29245420,0.06382647,0.17645472,0.04095253,0.00040197,0.00558574,0.06843856
-4.52926463,0.31585799,0.06867715,0.19024074,0.04554952,0.00041566,0.00588622,0.07368810
-4.52326163,0.34596731,0.07495332,0.20803692,0.05121959,0.00043925,0.00633160,0.08050450
-4.51725863,0.38287056,0.08267685,0.22990146,0.05800865,0.00047289,0.00692079,0.08888806
-4.51125563,0.42659843,0.09185670,0.25585662,0.06595452,0.00051666,0.00765214,0.09882709
-4.50525263,0.47711445,0.10248707,0.28588340,0.07508443,0.00057055,0.00852321,0.11029577
-4.49924962,0.53430497,0.11454533,0.31991589,0.08541246,0.00063448,0.00953054,0.12325187
-4.49324662,0.59796887,0.12798990,0.35783567,0.09693666,0.00070824,0.01066939,0.13763429
-4.48724362,0.66780786,0.14275819,0.39946647,0.10963629,0.00079149,0.01193346,0.15336086
-4.48124062,0.74341807,0.15876479,0.44456971,0.12346917,0.00088377,0.01331464,0.17032633
-4.47523762,0.82428342,0.17589997,0.49284120,0.13836932,0.00098446,0.01480275,0.18840074
-4.46923462,0.90977176,0.19402870,0.54390936,0.15424510,0.00109279,0.01638539,0.20742849
-4.46323162,0.99913415,0.21299032,0.59733541,0.17097795,0.00120779,0.01804777,0.22722808
-4.45722861,1.09150795,0.23259897,0.65261570,0.18842194,0.00132836,0.01977269,0.24759275
-4.45122561,1.18592400,0.25264485,0.70918639,0.20640426,0.00145321,0.02154060,0.26829200
-4.44522261,1.28131808,0.27289645,0.76643063,0.22472668,0.00158090,0.02332971,0.28907422
-4.43921961,1.37654677,0.29310368,0.82368798,0.24316807,0.00170987,0.02511627,0.30967022
-4.43321661,1.47040719,0.31300191,0.88026624,0.26148808,0.00183841,0.02687492,0.32979776
-4.42721361,1.56166059,0.33231690,0.93545504,0.27943174,0.00196477,0.02857917,0.34916699
-4.42121061,1.64905876,0.35077040,0.98854106,0.29673504,0.00208714,0.03020192,0.36748656
-4.41520760,1.73137272,0.36808641,1.03882427,0.31313130,0.00220371,0.03171613,0.38447032
-4.40920460,1.80742258,0.38399771,1.08563464,0.32835807,0.00231270,0.03309548,0.39984434
-4.40320160,1.87610751,0.39825264,1.12834876,0.34216436,0.00241244,0.03431507,0.41335402
-4.39719860,1.93643479,0.41062173,1.16640572,0.35431790,0.00250139,0.03535219,0.42477100
-4.39119560,1.98754670,0.42090397,1.19932161,0.36461223,0.00257817,0.03618694,0.43389960
-4.38519260,2.02874424,0.42893254,1.22670217,0.37287307,0.00264164,0.03680294,0.44058258
-4.37918959,2.05950674,0.43457966,1.24825307,0.37896408,0.00269090,0.03718781,0.44470591
-4.37318659,2.07950656,0.43776040,1.26378737,0.38279132,0.00272532,0.03733366,0.44620236
-4.36718359,2.08861827,0.43843531,1.27323004,0.38430658,0.00274460,0.03723738,0.44505375
-4.36118059,2.08692193,0.43661178,1.27661926,0.38350917,0.00274869,0.03690083,0.44129183
-4.35517759,2.07470049,0.43234396,1.27410452,0.38044626,0.00273789,0.03633083,0.43499760
-4.34917459,2.05243124,0.42573137,1.26594168,0.37521156,0.00271276,0.03553903,0.42629925
-4.34317159,2.02077183,0.41691625,1.25248516,0.36794266,0.00267416,0.03454169,0.41536873
-4.33716858,1.98054146,0.40607968,1.23417761,0.35881688,0.00262316,0.03335920,0.40241705
-4.33116558,1.93269792,0.39343674,1.21153744,0.34804606,0.00256106,0.03201562,0.38768867
-4.32516258,1.87831148,0.37923092,1.18514473,0.33587032,0.00248934,0.03053807,0.37145509
-4.31915958,1.81853667,0.36372788,1.15562601,0.32255125,0.00240957,0.02895612,0.35400794
-4.31315658,1.75458294,0.34720910,1.12363846,0.30836471,0.00232343,0.02730106,0.33565190
-4.30715358,1.68768539,0.32996533,1.08985398,0.29359355,0.00223260,0.02560532,0.31669767
