energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Na_s_up,Na_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.79689845,1.75780643,-1.75817882,0.00864751,-0.00864900,0.33524079,-0.33531095,1.18705575,-1.18728927,0.71243554,-0.71259339,0.42682713,-0.42690325,0.64250049,-0.64263085,0.00000000,-0.00000000
-3.79089545,1.91111941,-1.91149138,0.00913136,-0.00913276,0.36418786,-0.36425784,1.28322069,-1.28345230,0.77882755,-0.77898666,0.44940800,-0.44947764,0.70015447,-0.70028532,0.00000000,-0.00000000
-3.78489245,2.06502393,-2.06539063,0.00957901,-0.00958030,0.39313401,-0.39320287,1.37881084,-1.37903744,0.84609191,-0.84625030,0.47004497,-0.47010698,0.75829403,-0.75842361,0.00000000,-0.00000000
-3.77888944,2.21751434,-2.21787070,0.00998325,-0.00998441,0.42169360,-0.42176038,1.47254970,-1.47276812,0.91339037,-0.91354594,0.48838491,-0.48843828,0.81615886,-0.81628530,0.00000000,-0.00000000
-3.77288644,2.36647504,-2.36681588,0.01033757,-0.01033859,0.44946138,-0.44952506,1.56312621,-1.56333326,0.97981909,-0.97996964,0.50411063,-0.50415450,0.87294351,-0.87306488,0.00000000,-0.00000000
-3.76688344,2.50972647,-2.51004661,0.01063638,-0.01063724,0.47602184,-0.47608144,1.64922540,-1.64941799,1.04442690,-1.04457018,0.51695107,-0.51698478,0.92781427,-0.92792862,0.00000000,-0.00000000
-3.76088044,2.64507707,-2.64537150,0.01087517,-0.01087586,0.50095975,-0.50101430,1.72956173,-1.72973693,1.10623678,-1.10637055,0.52669040,-0.52671347,0.97992859,-0.98003400,0.00000000,-0.00000000
-3.75487744,2.77037950,-2.77064348,0.01105068,-0.01105119,0.52387128,-0.52391988,1.80291363,-1.80306877,1.16426992,-1.16439203,0.53317529,-0.53318750,1.02845627,-1.02855093,0.00000000,-0.00000000
-3.74887444,2.88358915,-2.88381836,0.01116103,-0.01116134,0.54437557,-0.54441740,1.86815818,-1.86829091,1.21757152,-1.21767994,0.53632043,-0.53632176,1.07260191,-1.07268412,0.00000000,-0.00000000
-3.74287144,2.98282265,-2.98301332,0.01120574,-0.01120588,0.56212604,-0.56216040,1.92430433,-1.92441275,1.26523743,-1.26533032,0.53611167,-0.53610236,1.11162738,-1.11169567,0.00000000,-0.00000000
-3.73686843,3.06641406,-3.06656311,0.01118585,-0.01118581,0.57682119,-0.57684749,1.97052354,-1.97060617,1.30644050,-1.30651627,0.53260690,-0.53258740,1.14487385,-1.14492696,0.00000000,-0.00000000
-3.73086543,3.13296641,-3.13307149,0.01110382,-0.01110360,0.58821423,-0.58823206,2.00617613,-2.00623205,1.34045573,-1.34051308,0.52593448,-0.52590545,1.17178197,-1.17181894,0.00000000,-0.00000000
-3.72486243,3.18139616,-3.18145580,0.01096348,-0.01096311,0.59612128,-0.59613038,2.03083249,-2.03086131,1.36668290,-1.36672088,0.51628932,-0.51625162,1.19190970,-1.19192986,0.00000000,-0.00000000
-3.71885943,3.21096880,-3.21098240,0.01076995,-0.01076944,0.60042765,-0.60042795,2.04428780,-2.04428972,1.38466594,-1.38468395,0.50392677,-0.50388141,1.20494666,-1.20494971,0.00000000,-0.00000000
-3.71285643,3.22132364,-3.22129152,0.01052950,-0.01052887,0.60109187,-0.60108346,2.04656974,-2.04654551,1.39410790,-1.39410574,0.48915458,-0.48910272,1.21072463,-1.21071059,0.00000000,-0.00000000
-3.70685343,3.21248672,-3.21241013,0.01024935,-0.01024862,0.59814733,-0.59813049,2.03793841,-2.03788933,1.39488100,-1.39485887,0.47232332,-0.47226620,1.20922330,-1.20919255,0.00000000,-0.00000000
-3.70085043,3.18487110,-3.18475215,0.00993752,-0.00993670,0.59170143,-0.59167662,2.01887858,-2.01880646,1.38703119,-1.38698968,0.45381553,-0.45375446,1.20057134,-1.20052460,0.00000000,-0.00000000
-3.69484742,3.13926428,-3.13910589,0.00960259,-0.00960172,0.58193213,-0.58189995,1.99008430,-1.98999137,1.37077695,-1.37071703,0.43403420,-0.43397050,1.18504244,-1.18498074,0.00000000,-0.00000000
-3.68884442,3.07680332,-3.07660914,0.00925353,-0.00925263,0.56908217,-0.56904335,1.95243633,-1.95232520,1.34650240,-1.34642538,0.41339092,-0.41332590,1.16304652,-1.16297118,0.00000000,-0.00000000
-3.68284142,2.99893855,-2.99871283,0.00889952,-0.00889861,0.55345108,-0.55340648,1.90697342,-1.90684701,1.31474496,-1.31465247,0.39229421,-0.39222912,1.13511656,-1.13502913,0.00000000,-0.00000000
-3.67683842,2.90738754,-2.90713500,0.00854973,-0.00854884,0.53538542,-0.53533597,1.85485853,-1.85471991,1.27617814,-1.27607205,0.37113846,-0.37107449,1.10189147,-1.10179370,0.00000000,-0.00000000
-3.67083542,2.80408113,-2.80380685,0.00821321,-0.00821235,0.51526758,-0.51521427,1.79734119,-1.79719354,1.23159016,-1.23147255,0.35029386,-0.35023209,1.06409589,-1.06398966,0.00000000,-0.00000000
-3.66483242,2.69110405,-2.69081325,0.00789872,-0.00789792,0.49350369,-0.49344752,1.73571792,-1.73556441,1.18185939,-1.18173246,0.33009766,-0.33003904,1.02251770,-1.02240498,0.00000000,-0.00000000
-3.65882941,2.57063244,-2.57033041,0.00761470,-0.00761396,0.47051110,-0.47045309,1.67129201,-1.67113570,1.12792766,-1.12779373,0.31084702,-0.31079237,0.97798426,-0.97786703,0.00000000,-0.00000000
-3.65282641,2.44487113,-2.44456305,0.00736914,-0.00736849,0.44670604,-0.44664715,1.60533456,-1.60517830,1.07077264,-1.07063399,0.29279368,-0.29274365,0.93133838,-0.93121860,0.00000000,-0.00000000
-3.64682341,2.31599306,-2.31568384,0.00716960,-0.00716905,0.42249184,-0.42243300,1.53904826,-1.53889464,1.01138026,-1.01123916,0.27614047,-0.27609558,0.88341507,-0.88329460,0.00000000,-0.00000000
-3.64082041,2.18608327,-2.18577751,0.00702323,-0.00702279,0.39824833,-0.39819036,1.47353545,-1.47338671,0.95071858,-0.95057719,0.26103980,-0.26100041,0.83501981,-0.83490039,0.00000000,-0.00000000
-3.63481741,2.05708969,-2.05679151,0.00693676,-0.00693644,0.37432260,-0.37426624,1.40977158,-1.40962957,0.88971378,-0.88957411,0.24759404,-0.24756039,0.78690944,-0.78679263,0.00000000,-0.00000000
-3.62881441,1.93078209,-1.93049512,0.00691658,-0.00691639,0.35102170,-0.35096755,1.34858513,-1.34845127,0.82922935,-0.82909324,0.23585766,-0.23582984,0.73977604,-0.73966321,0.00000000,-0.00000000
-3.62281141,1.80872073,-1.80844800,0.00696885,-0.00696877,0.32860717,-0.32855574,1.29064448,-1.29051978,0.77004906,-0.76991813,0.22584098,-0.22581898,0.69423444,-0.69412674,0.00000000,-0.00000000
-3.61680840,1.69223509,-1.69197909,0.00709948,-0.00709954,0.30729184,-0.30724350,1.23645211,-1.23633712,0.71286403,-0.71273967,0.21751525,-0.21749897,0.65081360,-0.65071195,0.00000000,-0.00000000
-3.61080540,1.58241307,-1.58217566,0.00731431,-0.00731449,0.28723859,-0.28719357,1.18634587,-1.18624077,0.65826432,-0.65814769,0.21081885,-0.21080811,0.60995187,-0.60985696,0.00000000,-0.00000000
-3.60480240,1.48010003,-1.47988256,0.00761907,-0.00761938,0.26856113,-0.26851958,1.14050709,-1.14041165,0.60673481,-0.60662683,0.20566426,-0.20565886,0.57199603,-0.57190834,0.00000000,-0.00000000
-3.59879940,1.38590707,-1.38571035,0.00801946,-0.00801989,0.25132665,-0.25128858,1.09897446,-1.09888817,0.55865530,-0.55855668,0.20194547,-0.20194516,0.53720382,-0.53712362,0.00000000,-0.00000000
-3.59279640,1.30022712,-1.30005151,0.00852112,-0.00852167,0.23555986,-0.23552523,1.06166293,-1.06158503,0.51430430,-0.51421553,0.19954543,-0.19954998,0.50574946,-0.50567683,0.00000000,-0.00000000
-3.58679340,1.22325737,-1.22310287,0.00912955,-0.00913021,0.22124839,-0.22121705,1.02838628,-1.02831578,0.47386600,-0.47378740,0.19834339,-0.19835257,0.47773154,-0.47766643,0.00000000,-0.00000000
-3.58079040,1.15502635,-1.15489264,0.00985002,-0.00985079,0.20834891,-0.20832065,0.99888185,-0.99881770,0.43743977,-0.43737148,0.19822156,-0.19823518,0.45318275,-0.45312497,0.00000000,-0.00000000
-3.57478739,1.09542365,-1.09531018,0.01068738,-0.01068826,0.19679377,-0.19676837,0.97283641,-0.97277749,0.40505138,-0.40499343,0.19907101,-0.19908892,0.43208057,-0.43202982,0.00000000,-0.00000000
-3.56878439,1.04423068,-1.04413675,0.01164586,-0.01164684,0.18649780,-0.18647499,0.94991135,-0.94985655,0.37666532,-0.37661761,0.20079643,-0.20081854,0.41435839,-0.41431435,0.00000000,-0.00000000
-3.56278139,1.00115055,-1.00107539,0.01272875,-0.01272983,0.17736484,-0.17734434,0.92976627,-0.92971458,0.35219729,-0.35215967,0.20331966,-0.20334592,0.39991644,-0.39987872,0.00000000,-0.00000000
-3.55677839,0.96583583,-0.96577862,0.01393811,-0.01393927,0.16929373,-0.16927529,0.91207978,-0.91203034,0.33152647,-0.33149872,0.20658174,-0.20661215,0.38863182,-0.38860002,0.00000000,-0.00000000
-3.55077539,0.93791269,-0.93787263,0.01527438,-0.01527562,0.16218369,-0.16216704,0.89656666,-0.89651874,0.31450676,-0.31448863,0.21054349,-0.21057812,0.38036735,-0.38034110,0.00000000,-0.00000000
-3.54477239,0.91700078,-0.91697713,0.01673602,-0.01673734,0.15593860,-0.15592354,0.88299074,-0.88294384,0.30097669,-0.30096789,0.21518465,-0.21522358,0.37497888,-0.37495783,0.00000000,-0.00000000
-3.53876938,0.90272820,-0.90272027,0.01831914,-0.01832053,0.15047044,-0.15045676,0.87117339,-0.87112720,0.29076758,-0.29076782,0.22050156,-0.22054487,0.37232087,-0.37230470,0.00000000,-0.00000000
-3.53276638,0.89474138,-0.89474856,0.02001716,-0.02001860,0.14570152,-0.14568907,0.86099740,-0.86095184,0.28370988,-0.28371885,0.22650355,-0.22655134,0.37225020,-0.37223865,0.00000000,-0.00000000
-3.52676338,0.89271009,-0.89273181,0.02182048,-0.02182198,0.14156580,-0.14155447,0.85240663,-0.85236180,0.27963754,-0.27965490,0.23320837,-0.23326068,0.37462827,-0.37462110,0.00000000,-0.00000000
-3.52076038,0.89632793,-0.89636366,0.02371631,-0.02371784,0.13800920,-0.13799889,0.84540183,-0.84535802,0.27839051,-0.27841590,0.24063671,-0.24069354,0.37932164,-0.37931867,0.00000000,-0.00000000
-3.51475738,0.90530908,-0.90535827,0.02568851,-0.02569006,0.13498906,-0.13497971,0.84003336,-0.83999102,0.27981555,-0.27984859,0.24880632,-0.24886759,0.38620136,-0.38620243,0.00000000,-0.00000000
-3.50875438,0.91938207,-0.91944414,0.02771758,-0.02771914,0.13247300,-0.13246459,0.83639146,-0.83635114,0.28376563,-0.28380587,0.25772595,-0.25779146,0.39514144,-0.39514642,0.00000000,-0.00000000
-3.50275138,0.93828162,-0.93835593,0.02978083,-0.02978238,0.13043722,-0.13042973,0.83459500,-0.83455734,0.29009816,-0.29014512,0.26738948,-0.26745892,0.40601668,-0.40602545,0.00000000,-0.00000000
-3.49674837,0.96173948,-0.96182525,0.03185258,-0.03185411,0.12886453,-0.12885794,0.83477950,-0.83474517,0.29867248,-0.29872559,0.27777059,-0.27784351,0.41870032,-0.41871275,0.00000000,-0.00000000
-3.49074537,0.98947515,-0.98957147,0.03390464,-0.03390612,0.12774216,-0.12773648,0.83708515,-0.83705480,0.30934686,-0.30940547,0.28881832,-0.28889410,0.43306166,-0.43307761,0.00000000,-0.00000000
-3.48474237,1.02118748,-1.02129327,0.03590682,-0.03590823,0.12705966,-0.12705489,0.84164551,-0.84161976,0.32197546,-0.32203884,0.30045372,-0.30053161,0.44896411,-0.44898341,0.00000000,-0.00000000
-3.47873937,1.05654768,-1.05666165,0.03782761,-0.03782894,0.12680694,-0.12680306,0.84857744,-0.84855685,0.33640544,-0.33647276,0.31256791,-0.31264699,0.46626372,-0.46628618,0.00000000,-0.00000000
-3.47273637,1.09519432,-1.09531499,0.03963500,-0.03963622,0.12697244,-0.12696943,0.85797261,-0.85795760,0.35247453,-0.35254490,0.32502163,-0.32510084,0.48480839,-0.48483376,0.00000000,-0.00000000
-3.46673337,1.13673069,-1.13685639,0.04129728,-0.04129837,0.12754176,-0.12753958,0.86989069,-0.86988158,0.37000927,-0.37008170,0.33764638,-0.33772453,0.50443777,-0.50446575,0.00000000,-0.00000000
-3.46073037,1.18072454,-1.18085341,0.04278402,-0.04278497,0.12849656,-0.12849516,0.88435443,-0.88435138,0.38882398,-0.38889740,0.35024715,-0.35032297,0.52498386,-0.52501411,0.00000000,-0.00000000
-3.45472736,1.22671021,-1.22684026,0.04406691,-0.04406770,0.12981383,-0.12981312,0.90134643,-0.90134946,0.40872053,-0.40879382,0.36260670,-0.36267884,0.54627225,-0.54630436,0.00000000,-0.00000000
-3.44872436,1.27419291,-1.27432201,0.04512071,-0.04512132,0.13146551,-0.13146540,0.92080740,-0.92081636,0.42948896,-0.42956099,0.37449112,-0.37455820,0.56812380,-0.56815733,0.00000000,-0.00000000
-3.44272136,1.32265477,-1.32278073,0.04592398,-0.04592440,0.13341839,-0.13341877,0.94263570,-0.94265029,0.45090888,-0.45097851,0.38565652,-0.38571718,0.59035672,-0.59039119,0.00000000,-0.00000000
-3.43671836,1.37156226,-1.37168288,0.04645986,-0.04646008,0.13563431,-0.13563505,0.96668783,-0.96670760,0.47275152,-0.47281760,0.39585651,-0.39590944,0.61278880,-0.61282369,0.00000000,-0.00000000
-3.43071536,1.42037456,-1.42048767,0.04671657,-0.04671658,0.13807053,-0.13807150,0.99277964,-0.99280401,0.49478228,-0.49484372,0.40485017,-0.40489417,0.63523961,-0.63527436,0.00000000,-0.00000000
-3.42471236,1.46855224,-1.46865575,0.04668782,-0.04668762,0.14068024,-0.14068128,1.02068789,-1.02071616,0.51676376,-0.51681955,0.41241014,-0.41244413,0.65753264,-0.65756669,0.00000000,-0.00000000
-3.41870935,1.51556597,-1.51565797,0.04637302,-0.04637262,0.14341316,-0.14341414,1.05015221,-1.05018357,0.53845896,-0.53850818,0.41833036,-0.41835345,0.67949717,-0.67952996,0.00000000,-0.00000000
-3.41270635,1.56090487,-1.56098362,0.04577730,-0.04577669,0.14621623,-0.14621699,1.08087711,-1.08091067,0.55963464,-0.55967649,0.42243331,-0.42244481,0.70096987,-0.70100085,0.00000000,-0.00000000
-3.40670335,1.60408406,-1.60414808,0.04491132,-0.04491051,0.14903429,-0.14903469,1.11253422,-1.11256903,0.58006461,-0.58009844,0.42457621,-0.42457566,0.72179608,-0.72182471,0.00000000,-0.00000000
-3.40070035,1.64465140,-1.64469949,0.04379091,-0.04378991,0.15181076,-0.15181066,1.14476482,-1.14479989,0.59953293,-0.59955825,0.42465602,-0.42464322,0.74183075,-0.74185655,0.00000000,-0.00000000
-3.39469735,1.68219318,-1.68222446,0.04243652,-0.04243534,0.15448834,-0.15448763,1.17718265,-1.17721697,0.61783690,-0.61785338,0.42261305,-0.42258806,0.76093923,-0.76096176,0.00000000,-0.00000000
-3.38869435,1.71633888,-1.71635278,0.04087261,-0.04087126,0.15700976,-0.15700831,1.20937736,-1.20940994,0.63478972,-0.63479722,0.41843293,-0.41839605,0.77899782,-0.77901669,0.00000000,-0.00000000
-3.38269135,1.74676488,-1.74676119,0.03912682,-0.03912532,0.15931841,-0.15931614,1.24091873,-1.24094858,0.65022296,-0.65022149,0.41214698,-0.41209877,0.79589428,-0.79590917,0.00000000,-0.00000000
-3.37668834,1.77319746,-1.77317630,0.03722913,-0.03722750,0.16135918,-0.16135600,1.27136177,-1.27138796,0.66398866,-0.66397842,0.40383091,-0.40377216,0.81152840,-0.81153907,0.00000000,-0.00000000
-3.37068534,1.79541500,-1.79537681,0.03521101,-0.03520928,0.16307919,-0.16307505,1.30025292,-1.30027460,0.67596115,-0.67594249,0.39360204,-0.39353374,0.82581263,-0.82581892,0.00000000,-0.00000000
-3.36468234,1.81324971,-1.81319524,0.03310451,-0.03310269,0.16442866,-0.16442352,1.32713744,-1.32715382,0.68603861,-0.68601205,0.38161512,-0.38153842,0.83867296,-0.83867480,0.00000000,-0.00000000
-3.35867934,1.82658887,-1.82651917,0.03094140,-0.03093951,0.16536177,-0.16535561,1.35156774,-1.35157817,0.69414440,-0.69411055,0.36805694,-0.36797312,0.85004996,-0.85004738,0.00000000,-0.00000000
-3.35267634,1.83537583,-1.83529218,0.02875243,-0.02875049,0.16583762,-0.16583044,1.37311289,-1.37311681,0.70022805,-0.70018765,0.35314015,-0.35305059,0.85990002,-0.85989312,0.00000000,-0.00000000
-3.34667334,1.83961061,-1.83951450,0.02656659,-0.02656463,0.16582111,-0.16581293,1.39136864,-1.39136562,0.70426612,-0.70422001,0.33709635,-0.33700247,0.86819675,-0.86818573,0.00000000,-0.00000000
-3.34067034,1.83935023,-1.83924331,0.02441056,-0.02440860,0.16528389,-0.16527473,1.40596795,-1.40595771,0.70626275,-0.70621180,0.32016898,-0.32007222,0.87493244,-0.87491759,0.00000000,-0.00000000
-3.33466733,1.83470861,-1.83459269,0.02230827,-0.02230633,0.16420520,-0.16419512,1.41659150,-1.41657390,0.70624993,-0.70619509,0.30260615,-0.30250792,0.88011951,-0.88010119,0.00000000,-0.00000000
-3.32866433,1.82585602,-1.82573296,0.02028053,-0.02027862,0.16257264,-0.16256170,1.42297762,-1.42295267,0.70428750,-0.70422972,0.28465374,-0.28455536,0.88379170,-0.88377034,0.00000000,-0.00000000
-3.32266133,1.81301777,-1.81288950,0.01834485,-0.01834299,0.16038273,-0.16037101,1.42493132,-1.42489919,0.70046276,-0.70040300,0.26654903,-0.26645175,0.88600496,-0.88598108,0.00000000,-0.00000000
-3.31665833,1.79647214,-1.79634059,0.01651538,-0.01651359,0.15764136,-0.15762895,1.42233186,-1.42229284,0.69488966,-0.69482886,0.24851509,-0.24842003,0.88683794,-0.88681209,0.00000000,-0.00000000
-3.31065533,1.77654728,-1.77641435,0.01480294,-0.01480123,0.15436392,-0.15435092,1.41513829,-1.41509284,0.68770759,-0.68764665,0.23075601,-0.23066414,0.88639175,-0.88636453,0.00000000,-0.00000000
-3.30465233,1.75361702,-1.75348457,0.01321514,-0.01321352,0.15057522,-0.15056173,1.40339296,-1.40334163,0.67907959,-0.67901939,0.21345316,-0.21336530,0.88478911,-0.88476116,0.00000000,-0.00000000
-3.29864932,1.72809550,-1.72796530,0.01175661,-0.01175509,0.14630907,-0.14629520,1.38722228,-1.38716576,0.66919015,-0.66913149,0.19676247,-0.19667930,0.88217277,-0.88214474,0.00000000,-0.00000000
-3.29264632,1.70043061,-1.70030429,0.01042928,-0.01042786,0.14160765,-0.14159352,1.36683502,-1.36677409,0.65824236,-0.65818599,0.18081282,-0.18073484,0.87870309,-0.87867565,0.00000000,-0.00000000
-3.28664332,1.67109628,-1.67097538,0.00923266,-0.00923135,0.13652055,-0.13650627,1.34251790,-1.34245341,0.64645467,-0.64640126,0.16570539,-0.16563295,0.87455497,-0.87452877,0.00000000,-0.00000000
-3.28064032,1.64058388,-1.64046979,0.00816423,-0.00816304,0.13110362,-0.13108930,1.31462864,-1.31456152,0.63405716,-0.63400732,0.15151394,-0.15144725,0.86991411,-0.86988979,0.00000000,-0.00000000
-3.27463732,1.60939284,-1.60928678,0.00721977,-0.00721869,0.12541756,-0.12540331,1.28358695,-1.28351814,0.62128751,-0.62124177,0.13828601,-0.13822513,0.86497278,-0.86495095,0.00000000,-0.00000000
-3.26863432,1.57802085,-1.57792389,0.00639370,-0.00639273,0.11952643,-0.11951236,1.24986346,-1.24979394,0.60838667,-0.60834548,0.12604466,-0.12598953,0.85992525,-0.85990647,0.00000000,-0.00000000
-3.26263132,1.54695400,-1.54686704,0.00567939,-0.00567854,0.11349611,-0.11348230,1.21396747,-1.21389820,0.59559447,-0.59555822,0.11479090,-0.11474138,0.85496305,-0.85494784,0.00000000,-0.00000000
-3.25662831,1.51665719,-1.51658095,0.00506952,-0.00506878,0.10739265,-0.10737920,1.17643379,-1.17636571,0.58314535,-0.58311434,0.10450645,-0.10446230,0.85027038,-0.85025918,0.00000000,-0.00000000
-3.25062531,1.48756526,-1.48750030,0.00455626,-0.00455563,0.10128084,-0.10126784,1.13780925,-1.13774325,0.57126420,-0.57123867,0.09515678,-0.09511770,0.84601962,-0.84601283,0.00000000,-0.00000000
-3.24462231,1.46007518,-1.46002189,0.00413160,-0.00413106,0.09522279,-0.09521030,1.09863955,-1.09857646,0.56016268,-0.56014280,0.08669425,-0.08665988,0.84236748,-0.84236541,0.00000000,-0.00000000
-3.23861931,1.43453958,-1.43449819,0.00378745,-0.00378702,0.08927676,-0.08926482,1.05945686,-1.05939745,0.55003606,-0.55002194,0.07906122,-0.07903120,0.83945160,-0.83945447,0.00000000,-0.00000000
-3.23261631,1.41126201,-1.41123259,0.00351591,-0.00351556,0.08349618,-0.08348486,1.02076861,-1.02071355,0.54106069,-0.54105240,0.07219315,-0.07216706,0.83738796,-0.83739593,0.00000000,-0.00000000
-3.22661331,1.39049389,-1.39047637,0.00330929,-0.00330903,0.07792901,-0.07791835,0.98304785,-0.98299772,0.53339229,-0.53338983,0.06602133,-0.06599877,0.83626912,-0.83628226,0.00000000,-0.00000000
-3.22061031,1.37243350,-1.37242768,0.00316032,-0.00316013,0.07261733,-0.07260735,0.94672544,-0.94668073,0.52716500,-0.52716832,0.06047550,-0.06045608,0.83616330,-0.83618158,0.00000000,-0.00000000
-3.21460730,1.35722678,-1.35723234,0.00306214,-0.00306202,0.06759715,-0.06758788,0.91218419,-0.91214526,0.52249127,-0.52250030,0.05548604,-0.05546937,0.83711424,-0.83713756,0.00000000,-0.00000000
-3.20860430,1.34496990,-1.34498642,0.00300844,-0.00300838,0.06289862,-0.06289007,0.87975491,-0.87972204,0.51946263,-0.51947726,0.05098582,-0.05097155,0.83914200,-0.83917019,0.00000000,-0.00000000
-3.20260130,1.33571342,-1.33574036,0.00299346,-0.00299345,0.05854634,-0.05853852,0.84971448,-0.84968784,0.51815104,-0.51817112,0.04691176,-0.04689955,0.84224431,-0.84227713,0.00000000,-0.00000000
-3.19659830,1.32946766,-1.32950444,0.00301200,-0.00301205,0.05455989,-0.05455280,0.82228555,-0.82226521,0.51861094,-0.51863632,0.04320592,-0.04319547,0.84639863,-0.84643576,0.00000000,-0.00000000
-3.19059530,1.32620905,-1.32625503,0.00305953,-0.00305961,0.05095454,-0.05094819,0.79763779,-0.79762374,0.52088167,-0.52091217,0.03981628,-0.03980732,0.85156453,-0.85160559,0.00000000,-0.00000000
-3.18459230,1.32588689,-1.32594137,0.00313209,-0.00313222,0.04774198,-0.04773637,0.77589038,-0.77588251,0.52499015,-0.52502559,0.03669723,-0.03668952,0.85768643,-0.85773099,0.00000000,-0.00000000
-3.17858929,1.32843020,-1.32849246,0.00322640,-0.00322656,0.04493106,-0.04492618,0.75711532,-0.75711345,0.53095349,-0.53099369,0.03380970,-0.03380304,0.86469642,-0.86474403,0.00000000,-0.00000000
-3.17258629,1.33375413,-1.33382345,0.00333979,-0.00333998,0.04252848,-0.04252434,0.74134140,-0.74134530,0.53878144,-0.53882623,0.03112108,-0.03111529,0.87251705,-0.87256720,0.00000000,-0.00000000
-3.16658329,1.34176560,-1.34184127,0.00347018,-0.00347040,0.04053945,-0.04053605,0.72855841,-0.72856775,0.54847835,-0.54852755,0.02860487,-0.02859981,0.88106385,-0.88111600,0.00000000,-0.00000000
-3.16058029,1.35236768,-1.35244898,0.00361611,-0.00361636,0.03896810,-0.03896543,0.71872124,-0.71873568,0.56004434,-0.56009778,0.02624025,-0.02623578,0.89024756,-0.89030118,0.00000000,-0.00000000
-3.15457729,1.36546240,-1.36554864,0.00377665,-0.00377692,0.03781773,-0.03781581,0.71175384,-0.71177297,0.57347573,-0.57353325,0.02401140,-0.02400743,0.89997589,-0.90003043,0.00000000,-0.00000000
-3.14857429,1.38095177,-1.38104229,0.00395135,-0.00395164,0.03709093,-0.03708976,0.70755260,-0.70757599,0.58876427,-0.58882570,0.02190688,-0.02190333,0.91015470,-0.91020961,0.00000000,-0.00000000
-3.14257129,1.39873688,-1.39883104,0.00414016,-0.00414048,0.03678933,-0.03678892,0.70598919,-0.70601636,0.60589536,-0.60596053,0.01991882,-0.01991563,0.92068857,-0.92074330,0.00000000,-0.00000000
-3.13656828,1.41871490,-1.41881206,0.00434338,-0.00434373,0.03691331,-0.03691366,0.70691268,-0.70694313,0.62484503,-0.62491376,0.01804224,-0.01803935,0.93148070,-0.93153472,0.00000000,-0.00000000
-3.13056528,1.44077422,-1.44087376,0.00456150,-0.00456187,0.03746133,-0.03746245,0.71015095,-0.71018417,0.64557581,-0.64564789,0.01627427,-0.01627164,0.94243219,-0.94248498,0.00000000,-0.00000000
-3.12456228,1.46478783,-1.46488914,0.00479510,-0.00479550,0.03842924,-0.03843111,0.71551154,-0.71554698,0.66803169,-0.66810687,0.01461352,-0.01461113,0.95344070,-0.95349176,0.00000000,-0.00000000
-3.11855928,1.49060538,-1.49070782,0.00504470,-0.00504513,0.03980938,-0.03981201,0.72278179,-0.72281891,0.69213228,-0.69221026,0.01305948,-0.01305730,0.96439861,-0.96444746,0.00000000,-0.00000000
-3.11255628,1.51804423,-1.51814710,0.00531066,-0.00531113,0.04158968,-0.04159305,0.73172876,-0.73176698,0.71776655,-0.71784695,0.01161197,-0.01160999,0.97519080,-0.97523697,0.00000000,-0.00000000
-3.10655328,1.54688017,-1.54698276,0.00559300,-0.00559350,0.04375270,-0.04375677,0.74209880,-0.74213753,0.74478651,-0.74486891,0.01027076,-0.01026895,0.98569219,-0.98573523,0.00000000,-0.00000000
-3.10055028,1.57683855,-1.57694004,0.00589127,-0.00589180,0.04627476,-0.04627949,0.75361722,-0.75365586,0.77300137,-0.77308520,0.00903520,-0.00903356,0.99576533,-0.99580479,0.00000000,-0.00000000
-3.09454727,1.60758629,-1.60768577,0.00620443,-0.00620499,0.04912525,-0.04913059,0.76598816,-0.76602610,0.80217239,-0.80225703,0.00790403,-0.00790255,1.00525811,-1.00529356,0.00000000,-0.00000000
-3.08854427,1.63872570,-1.63882218,0.00653076,-0.00653134,0.05226607,-0.05227195,0.77889504,-0.77893165,0.83200932,-0.83209400,0.00687523,-0.00687390,1.01400208,-1.01403307,0.00000000,-0.00000000
-3.08254127,1.66979084,-1.66988322,0.00686778,-0.00686838,0.05565143,-0.05565775,0.79200168,-0.79203632,0.86216849,-0.86225233,0.00594591,-0.00594472,1.02181132,-1.02183743,0.00000000,-0.00000000
-3.07653827,1.70024690,-1.70033396,0.00721219,-0.00721281,0.05922787,-0.05923454,0.80495440,-0.80498642,0.89225320,-0.89233523,0.00511239,-0.00511133,1.02848248,-1.02850328,0.00000000,-0.00000000
-3.07053527,1.72949324,-1.72957366,0.00755990,-0.00756053,0.06293470,-0.06294161,0.81738524,-0.81741399,0.92181678,-0.92189591,0.00437018,-0.00436925,1.03379575,-1.03381081,0.00000000,-0.00000000
-3.06453227,1.75687040,-1.75694276,0.00790606,-0.00790670,0.06670482,-0.06671183,0.82891640,-0.82894124,0.95036828,-0.95044335,0.00371415,-0.00371333,1.03751734,-1.03752623,0.00000000,-0.00000000
-3.05852926,1.78167122,-1.78173407,0.00824514,-0.00824577,0.07046582,-0.07047279,0.83916592,-0.83918622,0.97738113,-0.97745091,0.00313859,-0.00313788,1.03940328,-1.03940559,0.00000000,-0.00000000
-3.05252626,1.80315603,-1.80320787,0.00857106,-0.00857166,0.07414154,-0.07414833,0.84775461,-0.84776978,1.00230451,-1.00236773,0.00263743,-0.00263682,1.03920461,-1.03919995,0.00000000,-0.00000000
