energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.51375688,2.51341475,0.00052406,0.25422337,0.66492907,0.42163800,0.50274656,1.14891979,0.00416769,0.86131986
-5.50775388,2.44832061,0.00049523,0.24111944,0.64696342,0.40395327,0.48095816,1.13963274,0.00383034,0.82704872
-5.50175088,2.38618686,0.00047446,0.22869631,0.62987100,0.38690358,0.45989573,1.13089986,0.00349760,0.79439876
-5.49574787,2.32695085,0.00046037,0.21694732,0.61365199,0.37063928,0.43958327,1.12241877,0.00317356,0.76355419
-5.48974487,2.27044463,0.00045166,0.20585160,0.59827918,0.35528896,0.42002444,1.11385493,0.00286171,0.73464719
-5.48374187,2.21640798,0.00044715,0.19537658,0.58370041,0.34095710,0.40120539,1.10485334,0.00256495,0.70775772
-5.47773887,2.16450577,0.00044573,0.18548080,0.56984231,0.32772290,0.38309818,1.09505145,0.00228557,0.68291573
-5.47173587,2.11434856,0.00044642,0.17611683,0.55661516,0.31564029,0.36566462,1.08409268,0.00202523,0.66010547
-5.46573287,2.06551533,0.00044836,0.16723417,0.54391848,0.30473897,0.34886015,1.07163988,0.00178498,0.63927149
-5.45972986,2.01757698,0.00045076,0.15878188,0.53164705,0.29502638,0.33263767,1.05738819,0.00156536,0.62032593
-5.45372686,1.97011949,0.00045297,0.15071106,0.51969703,0.28649030,0.31695116,1.04107672,0.00136638,0.60315665
-5.44772386,1.92276534,0.00045443,0.14297681,0.50797179,0.27910190,0.30175875,1.02249855,0.00118766,0.58763554
-5.44172086,1.87519225,0.00045468,0.13553983,0.49638712,0.27281906,0.28702528,1.00150854,0.00102844,0.57362667
-5.43571786,1.82714843,0.00045337,0.12836758,0.48487554,0.26758964,0.27272423,0.97802893,0.00088768,0.56099365
-5.42971486,1.77846352,0.00045023,0.12143485,0.47338963,0.26335452,0.25883891,0.95205217,0.00076415,0.54960609
-5.42371186,1.72905511,0.00044506,0.11472403,0.46190401,0.26005038,0.24536300,0.92364134,0.00065648,0.53934465
-5.41770885,1.67893061,0.00043778,0.10822491,0.45041612,0.25761190,0.23230049,0.89292780,0.00056319,0.53010464
-5.41170585,1.62818463,0.00042835,0.10193408,0.43894585,0.25597352,0.21966496,0.86010671,0.00048281,0.52179820
-5.40570285,1.57699253,0.00041683,0.09585421,0.42753391,0.25507069,0.20747853,0.82543026,0.00041388,0.51435496
-5.39969985,1.52560049,0.00040330,0.08999300,0.41623941,0.25484059,0.19577033,0.78919930,0.00035498,0.50772156
-5.39369685,1.47431312,0.00038794,0.08436212,0.40513665,0.25522255,0.18457490,0.75175361,0.00030480,0.50186011
-5.38769385,1.42347937,0.00037093,0.07897600,0.39431147,0.25615818,0.17393032,0.71346134,0.00026211,0.49674602
-5.38169085,1.37347771,0.00035251,0.07385076,0.38385748,0.25759140,0.16387651,0.67470803,0.00022583,0.49236540
-5.37568784,1.32470138,0.00033294,0.06900316,0.37387221,0.25946843,0.15445352,0.63588568,0.00019497,0.48871248
-5.36968484,1.27754453,0.00031249,0.06444963,0.36445369,0.26173793,0.14570006,0.59738233,0.00016868,0.48578722
-5.36368184,1.23238989,0.00029145,0.06020552,0.35569735,0.26435129,0.13765222,0.55957240,0.00014621,0.48359330
-5.35767884,1.18959836,0.00027009,0.05628446,0.34769354,0.26726320,0.13034248,0.52280818,0.00012695,0.48213671
-5.35167584,1.14950076,0.00024868,0.05269788,0.34052562,0.27043232,0.12379890,0.48741261,0.00011035,0.48142496
-5.34567284,1.11239184,0.00022749,0.04945471,0.33426858,0.27382223,0.11804460,0.45367352,0.00009599,0.48146670
-5.33966983,1.07852635,0.00020675,0.04656118,0.32898826,0.27740234,0.11309736,0.42183937,0.00008350,0.48227189
-5.33366683,1.04811682,0.00018667,0.04402070,0.32474082,0.28114877,0.10896944,0.39211644,0.00007260,0.48385203
-5.32766383,1.02133267,0.00016742,0.04183390,0.32157248,0.28504500,0.10566738,0.36466735,0.00006304,0.48622043
-5.32166083,0.99830017,0.00014916,0.03999866,0.31951927,0.28908216,0.10319189,0.33961082,0.00005464,0.48939211
-5.31565783,0.97910262,0.00013201,0.03851017,0.31860671,0.29325882,0.10153766,0.31702247,0.00004724,0.49338322
-5.30965483,0.96378049,0.00011605,0.03736100,0.31884919,0.29758013,0.10069315,0.29693639,0.00004071,0.49820966
-5.30365183,0.95233098,0.00010133,0.03654118,0.32024901,0.30205638,0.10064031,0.27934738,0.00003496,0.50388494
-5.29764882,0.94470684,0.00008788,0.03603824,0.32279509,0.30670084,0.10135418,0.26421355,0.00002990,0.51041709
-5.29164582,0.94081450,0.00007570,0.03583726,0.32646133,0.31152704,0.10280248,0.25145923,0.00002546,0.51780487
-5.28564282,0.94051147,0.00006476,0.03592084,0.33120472,0.31654561,0.10494520,0.24097804,0.00002157,0.52603334
-5.27963982,0.94360342,0.00005502,0.03626917,0.33696343,0.32176084,0.10773420,0.23263595,0.00001818,0.53506914
-5.27363682,0.94984145,0.00004643,0.03686008,0.34365498,0.32716719,0.11111301,0.22627442,0.00001523,0.54485590
-5.26763382,0.95891985,0.00003891,0.03766907,0.35117489,0.33274604,0.11501676,0.22171354,0.00001270,0.55531002
-5.26163082,0.97047527,0.00003238,0.03866953,0.35939581,0.33846303,0.11937244,0.21875516,0.00001052,0.56631750
-5.25562781,0.98408759,0.00002676,0.03983294,0.36816770,0.34426604,0.12409949,0.21718624,0.00000866,0.57773199
-5.24962481,0.99928326,0.00002197,0.04112917,0.37731892,0.35008425,0.12911074,0.21678224,0.00000708,0.58937459
-5.24362181,1.01554128,0.00001791,0.04252700,0.38665861,0.35582839,0.13431381,0.21731075,0.00000576,0.60103554
-5.23761881,1.03230220,0.00001449,0.04399455,0.39598033,0.36139217,0.13961286,0.21853539,0.00000465,0.61247801
-5.23161581,1.04898002,0.00001165,0.04550001,0.40506684,0.36665506,0.14491072,0.22021993,0.00000373,0.62344398
-5.22561281,1.06497676,0.00000930,0.04701226,0.41369616,0.37148625,0.15011132,0.22213257,0.00000298,0.63366193
-5.21960980,1.07969935,0.00000737,0.04850170,0.42164831,0.37574962,0.15512231,0.22405051,0.00000236,0.64285629
-5.21360680,1.09257794,0.00000580,0.04994093,0.42871286,0.37930953,0.15985771,0.22576439,0.00000186,0.65075793
-5.20760380,1.10308504,0.00000453,0.05130560,0.43469661,0.38203706,0.16424058,0.22708281,0.00000147,0.65711540
-5.20160080,1.11075436,0.00000352,0.05257498,0.43943111,0.38381645,0.16820541,0.22783644,0.00000115,0.66170613
-5.19559780,1.11519838,0.00000271,0.05373260,0.44277973,0.38455117,0.17170025,0.22788186,0.00000091,0.66434709
-5.18959480,1.11612377,0.00000208,0.05476667,0.44464365,0.38416956,0.17468830,0.22710468,0.00000073,0.66490423
-5.18359180,1.11334359,0.00000158,0.05567034,0.44496663,0.38262934,0.17714901,0.22542201,0.00000060,0.66330016
-5.17758879,1.10678576,0.00000120,0.05644178,0.44373815,0.37992107,0.17907848,0.22278397,0.00000052,0.65951952
-5.17158579,1.09649706,0.00000090,0.05708404,0.44099477,0.37607010,0.18048928,0.21917431,0.00000049,0.65361194
-5.16558279,1.08264257,0.00000068,0.05760478,0.43681960,0.37113694,0.18140949,0.21460993,0.00000050,0.64569202
-5.15957979,1.06550037,0.00000051,0.05801575,0.43133984,0.36521618,0.18188122,0.20913948,0.00000057,0.63593672
-5.15357679,1.04545182,0.00000039,0.05833214,0.42472253,0.35843372,0.18195854,0.20284091,0.00000070,0.62457989
-5.14757379,1.02296786,0.00000031,0.05857179,0.41716875,0.35094272,0.18170492,0.19581828,0.00000090,0.61190449
-5.14157079,0.99859201,0.00000025,0.05875437,0.40890638,0.34291839,0.18119047,0.18819779,0.00000119,0.59823276
-5.13556778,0.97292089,0.00000022,0.05890044,0.40018195,0.33455176,0.18048885,0.18012336,0.00000160,0.58391473
-5.12956478,0.94658316,0.00000022,0.05903052,0.39125184,0.32604297,0.17967427,0.17175190,0.00000216,0.56931584
-5.12356178,0.92021787,0.00000023,0.05916426,0.38237319,0.31759421,0.17881854,0.16324847,0.00000292,0.55480402
-5.11755878,0.89445318,0.00000027,0.05931965,0.37379500,0.30940264,0.17798831,0.15478166,0.00000393,0.54073687
-5.11155578,0.86988623,0.00000032,0.05951225,0.36574961,0.30165373,0.17724270,0.14651923,0.00000526,0.52744941
-5.10555278,0.84706504,0.00000041,0.05975470,0.35844507,0.29451503,0.17663131,0.13862431,0.00000700,0.51524302
-5.09954977,0.82647296,0.00000052,0.06005624,0.35205848,0.28813087,0.17619267,0.13125229,0.00000925,0.50437563
-5.09354677,0.80851625,0.00000067,0.06042245,0.34673052,0.28261788,0.17595320,0.12454834,0.00001214,0.49505384
-5.08754377,0.79351498,0.00000087,0.06085510,0.34256149,0.27806167,0.17592666,0.11864598,0.00001584,0.48742685
-5.08154077,0.78169744,0.00000111,0.06135213,0.33960862,0.27451452,0.17611404,0.11366619,0.00002052,0.48158250
-5.07553777,0.77319809,0.00000142,0.06190782,0.33788503,0.27199436,0.17650391,0.10971760,0.00002641,0.47754539
-5.06953477,0.76805887,0.00000179,0.06251304,0.33735995,0.27048473,0.17707313,0.10689716,0.00003377,0.47527709
-5.06353177,0.76623368,0.00000226,0.06315558,0.33796056,0.26993591,0.17778797,0.10529157,0.00004290,0.47467831
-5.05752876,0.76759570,0.00000282,0.06382059,0.33957495,0.27026699,0.17860541,0.10497911,0.00005414,0.47559291
-5.05152576,0.77194709,0.00000351,0.06449117,0.34205640,0.27136895,0.17947474,0.10603182,0.00006787,0.47781365
-5.04552276,0.77903085,0.00000432,0.06514893,0.34522871,0.27310838,0.18033935,0.10851778,0.00008454,0.48108936
-5.03951976,0.78854409,0.00000529,0.06577463,0.34889235,0.27533209,0.18113860,0.11250339,0.00010463,0.48513341
-5.03351676,0.80015250,0.00000643,0.06634891,0.35283146,0.27787207,0.18180988,0.11805539,0.00012866,0.48963320
-5.02751376,0.81350534,0.00000776,0.06685303,0.35682136,0.28055104,0.18229057,0.12524256,0.00015721,0.49426039
-5.02151076,0.82825051,0.00000930,0.06726956,0.36063632,0.28318814,0.18252018,0.13413689,0.00019089,0.49868160
-5.01550775,0.84404916,0.00001106,0.06758320,0.36405751,0.28560480,0.18244231,0.14481402,0.00023034,0.50256929
-5.00950475,0.86058936,0.00001306,0.06778141,0.36688080,0.28763049,0.18200659,0.15735312,0.00027623,0.50561243
-5.00350175,0.87759834,0.00001532,0.06785515,0.36892410,0.28910826,0.18117048,0.17183581,0.00032923,0.50752671
-4.99749875,0.89485282,0.00001783,0.06779947,0.37003408,0.28989984,0.17990084,0.18834445,0.00039002,0.50806392
-4.99149575,0.91218701,0.00002061,0.06761395,0.37009197,0.28989011,0.17817525,0.20695952,0.00045925,0.50702015
-4.98549275,0.92949805,0.00002365,0.06730310,0.36901825,0.28899085,0.17598312,0.22775639,0.00053755,0.50424256
-4.97948974,0.94674850,0.00002695,0.06687654,0.36677589,0.28714356,0.17332628,0.25080147,0.00062549,0.49963438
-4.97348674,0.96396587,0.00003049,0.06634906,0.36337216,0.28432121,0.17021939,0.27614795,0.00072356,0.49315805
-4.96748374,0.98123906,0.00003425,0.06574039,0.35885885,0.28052895,0.16668974,0.30383122,0.00083215,0.48483629
-4.96148074,0.99871200,0.00003819,0.06507489,0.35333067,0.27580362,0.16277683,0.33386425,0.00095156,0.47475106
-4.95547774,1.01657458,0.00004229,0.06438091,0.34692224,0.27021221,0.15853144,0.36623319,0.00108191,0.46304040
-4.94947474,1.03505134,0.00004649,0.06369011,0.33980337,0.26384913,0.15401434,0.40089322,0.00122320,0.44989345
-4.94347174,1.05438854,0.00005075,0.06303652,0.33217310,0.25683272,0.14929477,0.43776512,0.00137524,0.43554364
-4.93746873,1.07483998,0.00005501,0.06245547,0.32425262,0.24930080,0.14444861,0.47673260,0.00153765,0.42026048
-4.93146573,1.09665253,0.00005920,0.06198255,0.31627734,0.24140572,0.13955640,0.51764061,0.00170985,0.40434039
-4.92546273,1.12005184,0.00006326,0.06165239,0.30848859,0.23330909,0.13470133,0.56029478,0.00189105,0.38809670
-4.91945973,1.14522920,0.00006712,0.06149761,0.30112517,0.22517625,0.12996717,0.60446216,0.00208028,0.37184958
-4.91345673,1.17232993,0.00007072,0.06154775,0.29441519,0.21717102,0.12543640,0.64987321,0.00227634,0.35591611
-4.90745373,1.20144417,0.00007398,0.06182837,0.28856855,0.20945065,0.12118839,0.69622512,0.00247787,0.34060099
-4.90145073,1.23260034,0.00007686,0.06236037,0.28377043,0.20216144,0.11729794,0.74318641,0.00268332,0.32618819
-4.89544772,1.26576176,0.00007929,0.06315946,0.28017593,0.19543495,0.11383399,0.79040274,0.00289104,0.31293392
-4.88944472,1.30082648,0.00008122,0.06423595,0.27790624,0.18938517,0.11085871,0.83750372,0.00309927,0.30106106
-4.88344172,1.33763040,0.00008264,0.06559473,0.27704626,0.18410651,0.10842680,0.88411061,0.00330618,0.29075520
-4.87743872,1.37595346,0.00008350,0.06723559,0.27764396,0.17967273,0.10658515,0.92984467,0.00350997,0.28216237
-4.87143572,1.41552860,0.00008379,0.06915374,0.27971117,0.17613681,0.10537268,0.97433578,0.00370888,0.27538837
-4.86543272,1.45605290,0.00008353,0.07134048,0.28322593,0.17353161,0.10482042,1.01723127,0.00390127,0.27049951
-4.85942971,1.49720036,0.00008271,0.07378413,0.28813600,0.17187121,0.10495165,1.05820436,0.00408565,0.26752469
-4.85342671,1.53863551,0.00008136,0.07647102,0.29436335,0.17115278,0.10578220,1.09696220,0.00426080,0.26645848
-4.84742371,1.58002710,0.00007952,0.07938645,0.30180938,0.17135893,0.10732071,1.13325282,0.00442576,0.26726489
-4.84142071,1.62106104,0.00007725,0.08251567,0.31036041,0.17246009,0.10956883,1.16687105,0.00457992,0.26988157
-4.83541771,1.66145181,0.00007458,0.08584475,0.31989322,0.17441699,0.11252132,1.19766284,0.00472302,0.27422415
-4.82941471,1.70095156,0.00007159,0.08936117,0.33028019,0.17718298,0.11616615,1.22552784,0.00485520,0.28019037
-4.82341171,1.73935643,0.00006834,0.09305430,0.34139384,0.18070601,0.12048427,1.25042004,0.00497701,0.28766387
-4.81740870,1.77650945,0.00006491,0.09691544,0.35311049,0.18493019,0.12544941,1.27234637,0.00508937,0.29651735
-4.81140570,1.81229994,0.00006136,0.10093765,0.36531282,0.18979688,0.13102768,1.29136310,0.00519355,0.30661500
-4.80540270,1.84665927,0.00005777,0.10511518,0.37789123,0.19524523,0.13717713,1.30757020,0.00529112,0.31781424
-4.79939970,1.87955312,0.00005421,0.10944267,0.39074411,0.20121224,0.14384728,1.32110381,0.00538388,0.32996664
-4.79339670,1.91097076,0.00005073,0.11391397,0.40377679,0.20763229,0.15097865,1.33212701,0.00547377,0.34291820
-4.78739370,1.94091187,0.00004739,0.11852088,0.41689968,0.21443639,0.15850243,1.34081930,0.00556277,0.35650908
-4.78139070,1.96937177,0.00004424,0.12325163,0.43002544,0.22155114,0.16634034,1.34736526,0.00565277,0.37057297
-4.77538769,1.99632597,0.00004133,0.12808948,0.44306581,0.22889757,0.17440463,1.35194295,0.00574550,0.38493632
-4.76938469,2.02171521,0.00003867,0.13301132,0.45592814,0.23639013,0.18259851,1.35471256,0.00584235,0.39941771
-4.76338169,2.04543195,0.00003630,0.13798644,0.46851209,0.24393581,0.19081683,1.35580600,0.00594431,0.41382747
-4.75737869,2.06730951,0.00003422,0.14297572,0.48070680,0.25143372,0.19894721,1.35531809,0.00605188,0.42796786
-4.75137569,2.08711477,0.00003244,0.14793114,0.49238894,0.25877516,0.20687156,1.35329982,0.00616497,0.44163405
-4.74537269,2.10454522,0.00003096,0.15279579,0.50342167,0.26584432,0.21446803,1.34975419,0.00628289,0.45461588
-4.73936968,2.11923102,0.00002976,0.15750449,0.51365499,0.27251963,0.22161332,1.34463503,0.00640428,0.46670056
-4.73336668,2.13074223,0.00002883,0.16198488,0.52292743,0.27867592,0.22818536,1.33784896,0.00652722,0.47767640
-4.72736368,2.13860139,0.00002815,0.16615917,0.53106914,0.28418713,0.23406628,1.32926064,0.00664919,0.48733737
-4.72136068,2.14230096,0.00002769,0.16994634,0.53790636,0.28892974,0.23914556,1.31870098,0.00676722,0.49548843
-4.71535768,2.14132495,0.00002742,0.17326484,0.54326708,0.29278656,0.24332332,1.30597816,0.00687797,0.50195148
-4.70935468,2.13517400,0.00002733,0.17603558,0.54698761,0.29565101,0.24651348,1.29089084,0.00697790,0.50657160
-4.70335168,2.12339240,0.00002737,0.17818512,0.54891980,0.29743131,0.24864694,1.27324302,0.00706341,0.50922339
-4.69734867,2.10559596,0.00002754,0.17964897,0.54893855,0.29805479,0.24967432,1.25285967,0.00713102,0.50981692
-4.69134567,2.08149900,0.00002782,0.18037468,0.54694904,0.29747171,0.24956838,1.22960229,0.00717757,0.50830320
-4.68534267,2.05093911,0.00002818,0.18032473,0.54289351,0.29565865,0.24832588,1.20338371,0.00720033,0.50467869
-4.67933967,2.01389821,0.00002862,0.17947890,0.53675691,0.29262115,0.24596885,1.17418105,0.00719721,0.49898852
-4.67333667,1.97051849,0.00002915,0.17783610,0.52857131,0.28839536,0.24254503,1.14204627,0.00716689,0.49132835
-4.66733367,1.92111237,0.00002975,0.17541554,0.51841851,0.28304874,0.23812761,1.10711352,0.00710885,0.48184447
-4.66133067,1.86616556,0.00003046,0.17225702,0.50643087,0.27667953,0.23281411,1.06960301,0.00702353,0.47073220
-4.65532766,1.80633288,0.00003127,0.16842046,0.49279004,0.26941513,0.22672442,1.02982091,0.00691228,0.45823242
-4.64932466,1.74242680,0.00003223,0.16398464,0.47772359,0.26140926,0.21999806,0.98815535,0.00677737,0.44462626
-4.64332166,1.67539887,0.00003335,0.15904506,0.46149972,0.25283808,0.21279065,0.94506862,0.00662192,0.43022823
