energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-5.62181091,6.54164101,0.00019331,1.97877812,1.94996779,3.23079926,0.11269849,1.07310925
-5.61580790,6.88057325,0.00019391,2.07474677,2.04585695,3.41112185,0.11416379,1.14712914
-5.60980490,7.22808128,0.00019515,2.17334564,2.14679786,3.59598523,0.11543648,1.22277845
-5.60380190,7.57865601,0.00019725,2.27288953,2.25084088,3.78245625,0.11650306,1.29905047
-5.59779890,7.92618641,0.00020045,2.37151575,2.35585415,3.96729017,0.11734490,1.37482613
-5.59179590,8.26410156,0.00020501,2.46722773,2.45957412,4.14700561,0.11793875,1.44889972
-5.58579290,8.58554300,0.00021117,2.55794727,2.55966398,4.31797511,0.11825771,1.52001021
-5.57978989,8.88356194,0.00021919,2.64157420,2.65377835,4.47652845,0.11827250,1.58687732
-5.57378689,9.15133417,0.00022933,2.71605101,2.73963199,4.61906517,0.11795305,1.64824084
-5.56778389,9.38238415,0.00024184,2.77943019,2.81507015,4.74217173,0.11727029,1.70290162
-5.56178089,9.57080855,0.00025697,2.82994129,2.87813766,4.84273856,0.11619792,1.74976246
-5.55577789,9.71148915,0.00027497,2.86605476,2.92714383,4.91807165,0.11471430,1.78786691
-5.54977489,9.80028511,0.00029610,2.88653961,2.96072041,4.96599361,0.11280404,1.81643423
-5.54377189,9.83419532,0.00032058,2.89051232,2.97786981,4.98492947,0.11045942,1.83488863
-5.53776888,9.81148300,0.00034864,2.87747434,2.97800157,4.97397300,0.10768151,1.84288151
-5.53176588,9.73175631,0.00038050,2.84733677,2.96095509,4.93293049,0.10448078,1.84030549
-5.52576288,9.59600124,0.00041637,2.80043069,2.92700788,4.86233980,0.10087736,1.82729948
-5.51975988,9.40656524,0.00045644,2.73750293,2.87686888,4.76346385,0.09690084,1.80424477
-5.51375688,9.16709271,0.00050089,2.65969746,2.81165722,4.63825909,0.09258961,1.77175222
-5.50775388,8.88241575,0.00054991,2.56852335,2.73286769,4.48932039,0.08798981,1.73064133
-5.50175088,8.55840594,0.00060366,2.46581093,2.64232463,4.31980529,0.08315399,1.68191242
-5.49574787,8.20179437,0.00066230,2.35365829,2.54212642,4.13334114,0.07813943,1.62671318
-5.48974487,7.81996866,0.00072603,2.23437051,2.43458340,3.93391947,0.07300644,1.56630152
-5.48374187,7.42075621,0.00079502,2.11039441,2.32215174,3.72578233,0.06781643,1.50200634
-5.47773887,7.01220310,0.00086950,1.98425143,2.20736639,3.51330521,0.06263015,1.43518818
-5.47173587,6.60235768,0.00094971,1.85847139,2.09277547,3.30088128,0.05750593,1.36720128
-5.46573287,6.19906673,0.00103595,1.73552929,1.98087872,3.09281098,0.05249814,1.29935881
-5.45972986,5.80979096,0.00112855,1.61778738,1.87407171,2.89320047,0.04765594,1.23290220
-5.45372686,5.44144494,0.00122794,1.50744382,1.77459738,2.70587174,0.04302226,1.16897569
-5.44772386,5.10026477,0.00133455,1.40648909,1.68450582,2.53428621,0.03863305,1.10860645
-5.44172086,4.79170515,0.00144891,1.31667082,1.60562260,2.38148291,0.03451692,1.05269051
-5.43571786,4.52036591,0.00157158,1.23946706,1.53952561,2.25003155,0.03069503,1.00198428
-5.42971486,4.28994654,0.00170318,1.17606773,1.48752991,2.14200010,0.02718124,0.95710134
-5.42371186,4.10322646,0.00184432,1.12736393,1.45067972,2.05893593,0.02398252,0.91851351
-5.41770885,3.96206764,0.00199562,1.09394408,1.42974667,2.00185924,0.02109952,0.88655584
-5.41170585,3.86743627,0.00215765,1.07609625,1.42523304,1.97126737,0.01852731,0.86143417
-5.40570285,3.81943953,0.00233093,1.07381565,1.43737908,1.96714834,0.01625618,0.84323476
-5.39969985,3.81737440,0.00251584,1.08681651,1.46617327,1.98900224,0.01427250,0.83193499
-5.39369685,3.85978513,0.00271266,1.11454758,1.51136474,2.03586916,0.01255958,0.82741449
-5.38769385,3.94452724,0.00292145,1.15621065,1.57247726,2.10636255,0.01109851,0.82946624
-5.38169085,4.06883597,0.00314207,1.21078157,1.64882424,2.19870724,0.00986889,0.83780719
-5.37568784,4.22939801,0.00337417,1.27703351,1.73952458,2.31078142,0.00884955,0.85208820
-5.36968484,4.42242564,0.00361712,1.35356208,1.84351924,2.44016213,0.00801914,0.87190330
-5.36368184,4.64373299,0.00387005,1.43881232,1.95958860,2.58417395,0.00735660,0.89679827
-5.35767884,4.88881396,0.00413185,1.53110717,2.08637068,2.73994051,0.00684155,0.92627868
-5.35167584,5.15292192,0.00440118,1.62867756,2.22238028,2.90443829,0.00645462,0.95981745
-5.34567284,5.43115064,0.00467652,1.72969348,2.36602924,3.07455251,0.00617766,0.99686232
-5.33966983,5.71851622,0.00495621,1.83229614,2.51564785,3.24713403,0.00599387,1.03684308
-5.33366683,6.01003920,0.00523849,1.93463049,2.66950725,3.41905669,0.00588794,1.07917890
-5.32766383,6.30082582,0.00552161,2.03487777,2.82584288,3.58727404,0.00584608,1.12328560
-5.32166083,6.58614735,0.00580386,2.13128738,2.98287869,3.74887413,0.00585605,1.16858298
-5.31565783,6.86151593,0.00608368,2.22220761,3.13885199,3.90113136,0.00590718,1.21450197
-5.30965483,7.12275551,0.00635969,2.30611437,3.29203859,4.04155403,0.00599039,1.26049177
-5.30365183,7.36606642,0.00663081,2.38163736,3.44077809,4.16792655,0.00609819,1.30602647
-5.29764882,7.58808232,0.00689629,2.44758317,3.58349901,4.27834510,0.00622470,1.35061144
-5.29164582,7.78591842,0.00715576,2.50295473,3.71874365,4.37124628,0.00636572,1.39378911
-5.28564282,7.95721014,0.00740928,2.54696669,3.84519248,4.44542784,0.00651871,1.43514420
-5.27963982,8.10014205,0.00765736,2.57905660,3.96168781,4.50006157,0.00668293,1.47430847
-5.27363682,8.21346674,0.00790095,2.59889172,4.06725678,4.53469817,0.00685945,1.51096475
-5.26763382,8.29651400,0.00814142,2.60637147,4.16113325,4.54926444,0.00705129,1.54485069
-5.26163082,8.34919080,0.00838057,2.60162559,4.24277838,4.54405338,0.00726343,1.57576186
-5.25562781,8.37197252,0.00862051,2.58500832,4.31189942,4.51970780,0.00750291,1.60355463
-5.24962481,8.36588624,0.00886364,2.55708888,4.36846622,4.47719821,0.00777890,1.62814857
-5.24362181,8.33248650,0.00911255,2.51863832,4.41272459,4.41779585,0.00810266,1.64952852
-5.23761881,8.27382411,0.00936991,2.47061343,4.44520564,4.34304166,0.00848758,1.66774616
-5.23161581,8.19240826,0.00963836,2.41413758,4.46673011,4.25471190,0.00894907,1.68292092
-5.22561281,8.09116192,0.00992042,2.35047908,4.47840652,4.15478104,0.00950443,1.69524008
-5.21960980,7.97337071,0.01021834,2.28102711,4.48162198,4.04538253,0.01017267,1.70495772
-5.21360680,7.84262486,0.01053396,2.20726556,4.47802472,3.92876780,0.01097416,1.71239225
-5.20760380,7.70275428,0.01086865,2.13074486,4.46949735,3.80726400,0.01193033,1.71792233
-5.20160080,7.55775673,0.01122313,2.05305227,4.45812045,3.68323069,0.01306312,1.72198072
-5.19559780,7.41171924,0.01159745,1.97578064,4.44612630,3.55901596,0.01439448,1.72504615
-5.18959480,7.26873353,0.01199084,1.90049626,4.43584301,3.43691236,0.01594569,1.72763295
-5.18359180,7.13280634,0.01240171,1.82870607,4.42963020,3.31911310,0.01773663,1.73027854
-5.17758879,7.00776643,0.01282762,1.76182494,4.42980749,3.20766928,0.01978502,1.73352906
-5.17158579,6.89717015,0.01326527,1.70114357,4.43857809,3.10444883,0.02210553,1.73792348
-5.16558279,6.80420838,0.01371057,1.64779788,4.45795012,3.01109814,0.02470898,1.74397663
-5.15957979,6.73161778,0.01415870,1.60274074,4.48965870,2.92900730,0.02760150,1.75216186
-5.15357679,6.68159981,0.01460426,1.56671695,4.53509227,2.85928020,0.03078372,1.76289416
-5.14757379,6.65575075,0.01504140,1.54024249,4.59522684,2.80271041,0.03425008,1.77651425
-5.14157079,6.65500653,0.01546400,1.52358891,4.67057153,2.75976411,0.03798828,1.79327483
-5.13556778,6.67960509,0.01586592,1.51677372,4.76112888,2.73057075,0.04197883,1.81332932
-5.12956478,6.72906928,0.01624118,1.51955755,4.86637278,2.71492251,0.04619489,1.83672418
-5.12356178,6.80221201,0.01658424,1.53144851,4.98524612,2.71228270,0.05060223,1.86339499
-5.11755878,6.89716500,0.01689021,1.55171421,5.11617967,2.72180365,0.05515955,1.89316682
-5.11155578,7.01143103,0.01715507,1.57940118,5.25713255,2.74235365,0.05981899,1.92575895
-5.10555278,7.14195890,0.01737591,1.61336168,5.40565353,2.77255251,0.06452690,1.96079393
-5.09954977,7.28523903,0.01755106,1.65228712,5.55896169,2.81081490,0.06922494,1.99781052
-5.09354677,7.43741652,0.01768022,1.69474714,5.71404322,2.85540005,0.07385131,2.03628019
-5.08754377,7.59441782,0.01776456,1.73923331,5.86776095,2.90446633,0.07834224,2.07562623
-5.08154077,7.75208598,0.01780670,1.78420575,6.01697172,2.95612885,0.08263365,2.11524479
-5.07553777,7.90631926,0.01781068,1.82814115,6.15864651,3.00851794,0.08666281,2.15452676
-5.06953477,8.05320735,0.01778187,1.86958036,6.28998778,3.05983655,0.09037012,2.19287944
-5.06353177,8.18915950,0.01772674,1.90717372,6.40853828,3.10841420,0.09370080,2.22974706
-5.05752876,8.31101905,0.01765270,1.93972234,6.51227621,3.15275569,0.09660652,2.26462909
-5.05152576,8.41615955,0.01756777,1.96621364,6.59969185,3.19158254,0.09904679,2.29709543
-5.04552276,8.50255845,0.01748031,1.98584978,6.66984166,3.22386569,0.10099016,2.32679799
-5.03951976,8.56884518,0.01739862,1.99806785,6.72237735,3.24884831,0.10241516,2.35347786
-5.03351676,8.61432212,0.01733063,2.00255094,6.75754809,3.26605799,0.10331085,2.37696814
-5.02751376,8.63895777,0.01728353,1.99922987,6.77617606,3.27530798,0.10367704,2.39719211
-5.02151076,8.64335339,0.01726343,1.98827554,6.77960646,3.27668788,0.10352422,2.41415731
-5.01550775,8.62868503,0.01727507,1.97008244,6.76963491,3.27054435,0.10287305,2.42794574
-5.00950475,8.59662491,0.01732154,1.94524425,6.74841604,3.25745321,0.10175358,2.43870116
-5.00350175,8.54924623,0.01740414,1.91452267,6.71835846,3.23818435,0.10020413,2.44661409
-4.99749875,8.48891706,0.01752222,1.87881124,6.68201167,3.21366142,0.09827000,2.45190586
-4.99149575,8.41818878,0.01767315,1.83909570,6.64195120,3.18491838,0.09600197,2.45481243
-4.98549275,8.33968509,0.01785238,1.79641293,6.60066792,3.15305503,0.09345461,2.45556933
-4.97948974,8.25599705,0.01805357,1.75181031,6.56046756,3.11919360,0.09068471,2.45439847
-4.97348674,8.16958928,0.01826881,1.70630720,6.52338530,3.08443848,0.08774957,2.45149775
-4.96748374,8.08272132,0.01848887,1.66086036,6.49111960,3.04984056,0.08470544,2.44703411
-4.96148074,7.99738736,0.01870361,1.61633451,6.46498801,3.01636758,0.08160615,2.44114022
-4.95547774,7.91527592,0.01890233,1.57347903,6.44590627,2.98488138,0.07850183,2.43391510
-4.94947474,7.83774991,0.01907420,1.53291153,6.43439046,2.95612224,0.07543793,2.42542817
-4.94347174,7.76584611,0.01920873,1.49510848,6.43058073,2.93070042,0.07245443,2.41572656
-4.93746873,7.70029174,0.01929616,1.46040276,6.43428327,2.90909413,0.06958532,2.40484456
-4.93146573,7.64153496,0.01932789,1.42898750,6.44502669,2.89165307,0.06685836,2.39281453
-4.92546273,7.58978515,0.01929679,1.40092557,6.46212765,2.87860623,0.06429497,2.37967809
-4.91945973,7.54505848,0.01919753,1.37616351,6.48476048,2.87007251,0.06191043,2.36549648
-4.91345673,7.50722412,0.01902676,1.35454857,6.51202522,2.86607268,0.05971418,2.35035898
-4.90745373,7.47604694,0.01878326,1.33584778,6.54300906,2.86654112,0.05771028,2.33438859
-4.90145073,7.45122274,0.01846796,1.31976752,6.57683685,2.87133626,0.05589795,2.31774415
-4.89544772,7.43240339,0.01808390,1.30597251,6.61270720,2.88024856,0.05427218,2.30061852
-4.88944472,7.41921018,0.01763608,1.29410313,6.64991229,2.89300572,0.05282435,2.28323274
-4.88344172,7.41123498,0.01713127,1.28379033,6.68784068,2.90927470,0.05154286,2.26582642
-4.87743872,7.40802991,0.01657774,1.27466761,6.72596394,2.92866108,0.05041373,2.24864496
-4.87143572,7.40908789,0.01598491,1.26637973,6.76380939,2.95070627,0.04942112,2.23192452
-4.86543272,7.41381670,0.01536306,1.25858835,6.80092225,2.97488379,0.04854791,2.21587585
-4.85942971,7.42151069,0.01472293,1.25097481,6.83682160,3.00059566,0.04777607,2.20066832
-4.85342671,7.43132402,0.01407540,1.24324054,6.87095483,3.02717051,0.04708717,2.18641542
-4.84742371,7.44224966,0.01343117,1.23510585,6.90265575,3.05386452,0.04646267,2.17316315
-4.84142071,7.45310804,0.01280042,1.22630766,6.93111095,3.07986652,0.04588436,2.16088221
-4.83541771,7.46254818,0.01219265,1.21659713,6.95533852,3.10430804,0.04533466,2.14946510
-4.82941471,7.46906356,0.01161639,1.20573768,6.97418221,3.12627876,0.04479694,2.13872844
-4.82341171,7.47102335,0.01107918,1.19350402,6.98632288,3.14484740,0.04425590,2.12842074
-4.81740870,7.46671855,0.01058739,1.17968259,6.99030757,3.15908744,0.04369788,2.11823524
-4.81140570,7.45442117,0.01014623,1.16407368,6.98459531,3.16810676,0.04311116,2.10782726
-4.80540270,7.43245323,0.00975978,1.14649506,6.96761707,3.17107963,0.04248631,2.09683486
-4.79939970,7.39926164,0.00943101,1.12678702,6.93784647,3.16727937,0.04181645,2.08490152
-4.79339670,7.35349406,0.00916185,1.10481849,6.89387647,3.15610966,0.04109747,2.07169934
-4.78739370,7.29407060,0.00895328,1.08049369,6.83449725,3.13713237,0.04032824,2.05695106
-4.78139070,7.22024645,0.00880543,1.05375861,6.75876966,3.11009011,0.03951066,2.04044943
-4.77538769,7.13166074,0.00871761,1.02460700,6.66608946,3.07492174,0.03864971,2.02207250
-4.76938469,7.02836804,0.00868844,0.99308499,6.55623777,3.03176952,0.03775329,2.00179367
-4.76338169,6.91084968,0.00871584,0.95929401,6.42941419,2.98097730,0.03683204,1.97968576
-4.75737869,6.78000391,0.00879709,0.92339164,6.28625027,2.92307933,0.03589900,1.95591876
-4.75137569,6.63711487,0.00892885,0.88559005,6.12780230,2.85878029,0.03496919,1.93075136
-4.74537269,6.48380199,0.00910715,0.84615216,5.95552373,2.78892742,0.03405905,1.90451675
-4.73936968,6.32195281,0.00932740,0.80538542,5.77121902,2.71447627,0.03318589,1.87760363
-4.73336668,6.15364318,0.00958438,0.76363372,5.57698167,2.63645206,0.03236720,1.85043382
-4.72736368,5.98104957,0.00987224,0.72126764,5.37512022,2.55590865,0.03162005,1.82343771
-4.72136068,5.80635884,0.01018455,0.67867368,5.16807673,2.47388765,0.03096038,1.79702948
-4.71535768,5.63168070,0.01051436,0.63624298,4.95834252,2.39137975,0.03040242,1.77158354
-4.70935468,5.45896790,0.01085425,0.59436013,4.74837562,2.30929047,0.02995816,1.74741371
-4.70335168,5.28994853,0.01119648,0.55339265,4.54052464,2.22841205,0.02963688,1.72475666
-4.69734867,5.12607394,0.01153313,0.51368156,4.33696246,2.14940276,0.02944487,1.70376042
-4.69134567,4.96848458,0.01185631,0.47553354,4.13963277,2.07277455,0.02938520,1.68447875
-4.68534267,4.81799489,0.01215831,0.43921491,3.95021132,1.99888923,0.02945767,1.66687164
-4.67933967,4.67509729,0.01243190,0.40494758,3.77008262,1.92796304,0.02965893,1.65081173
-4.67333667,4.53998373,0.01267051,0.37290711,3.60033203,1.86007881,0.02998264,1.63609622
-4.66733367,4.41258274,0.01286852,0.34322271,3.44175194,1.79520456,0.03041985,1.62246330
-4.66133067,4.29260871,0.01302140,0.31597900,3.29486039,1.73321724,0.03095945,1.60961209
-4.65532766,4.17961974,0.01312595,0.29121937,3.15992947,1.67392971,0.03158862,1.59722466
-4.64932466,4.07308021,0.01318042,0.26895063,3.03702082,1.61711943,0.03229348,1.58498884
-4.64332166,3.97242400,0.01318460,0.24914849,2.92602539,1.56255714,0.03305963,1.57262029
-4.63731866,3.87711468,0.01313986,0.23176373,2.82670459,1.51003381,0.03387278,1.55988268
-4.63131566,3.78669959,0.01304912,0.21672860,2.73873042,1.45938477,0.03471927,1.54660472
-4.62531266,3.70085501,0.01291677,0.20396328,2.66172260,1.41050971,0.03558665,1.53269320
-4.61930965,3.61942081,0.01274849,0.19338208,2.59528110,1.36338809,0.03646411,1.51814145
-4.61330665,3.54242346,0.01255111,0.18489927,2.53901328,1.31808933,0.03734283,1.50303286
-4.60730365,3.47008722,0.01233232,0.17843437,2.49255520,1.27477788,0.03821631,1.48753946
-4.60130065,3.40283380,0.01210039,0.17391685,2.45558722,1.23371331,0.03908051,1.47191592
-4.59529765,3.34127190,0.01186393,0.17129015,2.42784453,1.19524587,0.03993400,1.45648928
-4.58929465,3.28617773,0.01163152,0.17051501,2.40912330,1.15980813,0.04077794,1.44164537
-4.58329165,3.23846870,0.01141150,0.17157214,2.39928348,1.12790351,0.04161599,1.42781260
-4.57728864,3.19917192,0.01121164,0.17446418,2.39824916,1.10009236,0.04245423,1.41544409
-4.57128564,3.16938965,0.01103890,0.17921696,2.40600733,1.07697643,0.04330086,1.40499916
-4.56528264,3.15026329,0.01089929,0.18588001,2.42260576,1.05918236,0.04416602,1.39692497
-4.55927964,3.14293764,0.01079766,0.19452634,2.44815032,1.04734489,0.04506143,1.39163927
-4.55327664,3.14852646,0.01073763,0.20525144,2.48280186,1.04209019,0.04600008,1.38951480
-4.54727364,3.16808031,0.01072154,0.21817134,2.52677244,1.04401967,0.04699587,1.39086612
-4.54127064,3.20255729,0.01075044,0.23341984,2.58032059,1.05369463,0.04806321,1.39593904
-4.53526763,3.25279687,0.01082416,0.25114477,2.64374486,1.07162182,0.04921662,1.40490314
-4.52926463,3.31949692,0.01094139,0.27150330,2.71737523,1.09824000,0.05047036,1.41784724
-4.52326163,3.40319389,0.01109981,0.29465630,2.80156151,1.13390770,0.05183801,1.43477797
-4.51725863,3.50424591,0.01129625,0.32076187,2.89665843,1.17889199,0.05333204,1.45562121
-4.51125563,3.62281862,0.01152684,0.34996808,3.00300699,1.23335861,0.05496342,1.48022613
-4.50525263,3.75887379,0.01178721,0.38240518,3.12091221,1.29736331,0.05674129,1.50837165
-4.49924962,3.91216052,0.01207268,0.41817743,3.25061741,1.37084478,0.05867252,1.53977472
-4.49324662,4.08220920,0.01237840,0.45735493,3.39227593,1.45361911,0.06076143,1.57410029
-4.48724362,4.26832846,0.01269954,0.49996562,3.54592111,1.54537629,0.06300952,1.61097237
-4.48124062,4.46960536,0.01303142,0.54598793,3.71143589,1.64567876,0.06541519,1.64998580
-4.47523762,4.68490916,0.01336965,0.59534436,3.88852347,1.75396239,0.06797362,1.69071840
-4.46923462,4.91289894,0.01371016,0.64789624,4.07668079,1.86953993,0.07067668,1.73274294
-4.46323162,5.15203524,0.01404935,0.70344016,4.27517615,1.99160728,0.07351289,1.77563859
-4.45722861,5.40059591,0.01438405,0.76170598,4.48303277,2.11925226,0.07646754,1.81900147
-4.45122561,5.65669579,0.01471158,0.82235696,4.69901938,2.25146609,0.07952282,1.86245388
-4.44522261,5.91831016,0.01502969,0.88499174,4.92164879,2.38715711,0.08265812,1.90565190
-4.43921961,6.18330101,0.01533656,0.94914831,5.14918522,2.52516647,0.08585028,1.94829101
-4.43321661,6.44944561,0.01563072,1.01430989,5.37966025,2.66428520,0.08907407,1.99010949
-4.42721361,6.71446616,0.01591100,1.07991237,5.61089738,2.80327213,0.09230254,2.03088945
-4.42121061,6.97605954,0.01617641,1.14535317,5.84054427,2.94087193,0.09550754,2.07045530
-4.41520760,7.23192598,0.01642609,1.21000119,6.06611174,3.07583267,0.09866020,2.10866983
-4.40920460,7.47979554,0.01665922,1.27320737,6.28501795,3.20692217,0.10173139,2.14542779
-4.40320160,7.71745165,0.01687494,1.33431567,6.49463641,3.33294263,0.10469215,2.18064747
-4.39719860,7.94275089,0.01707225,1.39267393,6.69234588,3.45274316,0.10751415,2.21426042
-4.39119560,8.15363877,0.01724999,1.44764455,6.87558062,3.56522991,0.11017001,2.24620006
-4.38519260,8.34816167,0.01740676,1.49861448,7.04187932,3.66937378,0.11263359,2.27638953
-4.37918959,8.52447512,0.01754093,1.54500447,7.18893134,3.76421585,0.11488029,2.30472973
-4.37318659,8.68084944,0.01765059,1.58627755,7.31461904,3.84887091,0.11688717,2.33108809
-4.36718359,8.81567367,0.01773357,1.62194643,7.41705542,3.92252959,0.11863313,2.35528894
-4.36118059,8.92745905,0.01778749,1.65158009,7.49461630,3.98445973,0.12009902,2.37710628
-4.35517759,9.01484342,0.01780977,1.67480948,7.54596689,4.03400756,0.12126768,2.39625939
-4.34917459,9.07659777,0.01779775,1.69133244,7.57008264,4.07059965,0.12212405,2.41241203
-4.34317159,9.11163607,0.01774869,1.70091784,7.56626426,4.09374580,0.12265520,2.42517543
-4.33716858,9.11902889,0.01765994,1.70340916,7.53414743,4.10304376,0.12285048,2.43411526
-4.33116558,9.09802144,0.01752898,1.69872734,7.47370723,4.09818562,0.12270159,2.43876251
-4.32516258,9.04805554,0.01735360,1.68687301,7.38525762,4.07896617,0.12220272,2.43862799
-4.31915958,8.96879490,0.01713192,1.66792795,7.26944624,4.04529277,0.12135073,2.43321979
-4.31315658,8.86015254,0.01686257,1.64205579,7.12724457,3.99719636,0.12014534,2.42206304
-4.30715358,8.72231847,0.01654477,1.60950154,6.95993367,3.93484268,0.11858928,2.40472100
