energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.59779890,4.40878780,0.02619143,0.68273660,0.51059973,0.25570315,2.24772539,1.63122500,0.02258407,1.61449860
-5.59179590,4.20272086,0.02388597,0.65084734,0.47085729,0.24872713,2.11507472,1.57005314,0.02094497,1.52966904
-5.58579290,4.01226069,0.02175234,0.62326405,0.43340895,0.24252507,1.99205828,1.51549936,0.01946892,1.44831566
-5.57978989,3.83869945,0.01979821,0.60022526,0.39838921,0.23698355,1.87975676,1.46818444,0.01815885,1.37093703
-5.57378689,3.68305001,0.01802795,0.58188206,0.36589970,0.23199792,1.77903111,1.42859180,0.01701599,1.29797262
-5.56778389,3.54604176,0.01644290,0.56829602,0.33601078,0.22747472,1.69051706,1.39706091,0.01603983,1.22980219
-5.56178089,3.42812047,0.01504155,0.55943861,0.30876366,0.22333353,1.61462427,1.37378320,0.01522803,1.16674616
-5.55577789,3.32945187,0.01381982,0.55519235,0.28417260,0.21950784,1.55154004,1.35880036,0.01457641,1.10906651
-5.54977489,3.24992884,0.01277139,0.55535368,0.26222730,0.21594530,1.50123672,1.35200512,0.01407897,1.05696820
-5.54377189,3.18918179,0.01188798,0.55963746,0.24289523,0.21260719,1.46348272,1.35314483,0.01372800,1.01060065
-5.53776888,3.14659232,0.01115971,0.56768335,0.22612396,0.20946725,1.43785633,1.36182756,0.01351415,0.97005923
-5.53176588,3.12130984,0.01057537,0.57906381,0.21184315,0.20651005,1.42376202,1.37753113,0.01342663,0.93538672
-5.52576288,3.11227122,0.01012280,0.59329374,0.19996644,0.20372894,1.42044873,1.39961488,0.01345344,0.90657443
-5.51975988,3.11822342,0.00978917,0.60984164,0.19039296,0.20112367,1.42702976,1.42733407,0.01358158,0.88356330
-5.51375688,3.13774896,0.00956130,0.62814208,0.18300868,0.19869803,1.44250382,1.45985695,0.01379733,0.86624480
-5.50775388,3.16929421,0.00942592,0.64760918,0.17768742,0.19645739,1.46577712,1.49628409,0.01408661,0.85446201
-5.50175088,3.21120025,0.00936996,0.66765083,0.17429173,0.19440650,1.49568582,1.53566973,0.01443522,0.84801079
-5.49574787,3.26173602,0.00938076,0.68768335,0.17267370,0.19254750,1.53101903,1.57704456,0.01482920,0.84664158
-5.48974487,3.31913332,0.00944634,0.70714592,0.17267573,0.19087836,1.57054173,1.61943952,0.01525516,0.85006173
-5.48374187,3.38162303,0.00955553,0.72551471,0.17413135,0.18939178,1.61301750,1.66190985,0.01570053,0.85793874
-5.47773887,3.44747189,0.00969815,0.74231588,0.17686635,0.18807449,1.65723081,1.70355878,0.01615390,0.86990442
-5.47173587,3.51501886,0.00986513,0.75713730,0.18070002,0.18690721,1.70200851,1.74355997,0.01660521,0.88556016
-5.46573287,3.58271015,0.01004861,0.76963841,0.18544687,0.18586495,1.74624029,1.78117808,0.01704601,0.90448318
-5.45972986,3.64913185,0.01024198,0.77955790,0.19091862,0.18491787,1.78889764,1.81578668,0.01746956,0.92623374
-5.45372686,3.71303898,0.01043989,0.78671895,0.19692661,0.18403248,1.82905117,1.84688288,0.01787100,0.95036300
-5.44772386,3.77338001,0.01063824,0.79103186,0.20328451,0.18317309,1.86588579,1.87409801,0.01824736,0.97642150
-5.44172086,3.82931589,0.01083411,0.79249388,0.20981134,0.18230352,1.89871343,1.89720420,0.01859760,1.00396759
-5.43571786,3.88023268,0.01102570,0.79118641,0.21633463,0.18138886,1.92698301,1.91611630,0.01892248,1.03257570
-5.42971486,3.92574728,0.01121214,0.78726952,0.22269369,0.18039720,1.95028736,1.93088936,0.01922452,1.06184396
-5.42371186,3.96570598,0.01139341,0.78097422,0.22874271,0.17930125,1.96836690,1.94171161,0.01950778,1.09140072
-5.41770885,4.00017570,0.01157012,0.77259267,0.23435372,0.17807975,1.98110983,1.94889336,0.01977766,1.12090972
-5.41170585,4.02942839,0.01174332,0.76246676,0.23941913,0.17671856,1.98854892,1.95285241,0.02004061,1.15007371
-5.40570285,4.05391917,0.01191435,0.75097560,0.24385372,0.17521144,1.99085495,1.95409648,0.02030387,1.17863623
-5.39969985,4.07425924,0.01208457,0.73852239,0.24759606,0.17356045,1.98832683,1.95320368,0.02057511,1.20638157
-5.39369685,4.09118487,0.01225526,0.72552115,0.25060925,0.17177596,1.98137899,1.95080177,0.02086212,1.23313314
-5.38769385,4.10552394,0.01242734,0.71238391,0.25288079,0.16987633,1.97052623,1.94754739,0.02117247,1.25875031
-5.38169085,4.11816181,0.01260134,0.69950880,0.25442183,0.16788720,1.95636670,1.94410600,0.02151318,1.28312412
-5.37568784,4.13000806,0.01277720,0.68726940,0.25526562,0.16584059,1.93956363,1.94113367,0.02189043,1.30617238
-5.36968484,4.14196601,0.01295424,0.67600590,0.25546534,0.16377371,1.92082648,1.93926145,0.02230930,1.32783458
-5.36368184,4.15490636,0.01313109,0.66601812,0.25509136,0.16172773,1.90089213,1.93908287,0.02277355,1.34806702
-5.35767884,4.16964622,0.01330576,0.65756070,0.25422811,0.15974640,1.88050695,1.94114524,0.02328547,1.36683883
-5.35167584,4.18693451,0.01347563,0.65084051,0.25297067,0.15787479,1.86041017,1.94594478,0.02384577,1.38412910
-5.34567284,4.20744399,0.01363759,0.64601618,0.25142127,0.15615806,1.84131919,1.95392555,0.02445362,1.39992549
-5.33966983,4.23176993,0.01378815,0.64319975,0.24968575,0.15464040,1.82391712,1.96548196,0.02510661,1.41422436
-5.33366683,4.26043487,0.01392362,0.64246011,0.24787028,0.15336411,1.80884276,1.98096416,0.02580089,1.42703241
-5.32766383,4.29389834,0.01404028,0.64382792,0.24607822,0.15236895,1.79668314,2.00068559,0.02653139,1.43836968
-5.32166083,4.33257010,0.01413455,0.64730177,0.24440750,0.15169162,1.78796832,2.02493164,0.02729193,1.44827339
-5.31565783,4.37682512,0.01420323,0.65285505,0.24294828,0.15136545,1.78316835,2.05396846,0.02807555,1.45680225
-5.30965483,4.42701831,0.01424364,0.66044316,0.24178112,0.15142030,1.78269182,2.08805065,0.02887478,1.46404051
-5.30365183,4.48349705,0.01425379,0.67001066,0.24097563,0.15188245,1.78688558,2.12742690,0.02968184,1.47010124
-5.29764882,4.54660962,0.01423250,0.68149796,0.24058946,0.15277470,1.79603509,2.17234253,0.03048901,1.47512822
-5.29164582,4.61670812,0.01417950,0.69484706,0.24066778,0.15411641,1.81036494,2.22303838,0.03128879,1.47929575
-5.28564282,4.69414467,0.01409549,0.71000630,0.24124309,0.15592356,1.83003893,2.27974541,0.03207416,1.48280633
-5.27963982,4.77926063,0.01398212,0.72693370,0.24233535,0.15820880,1.85515958,2.34267519,0.03283873,1.48588566
-5.27363682,4.87236872,0.01384196,0.74559876,0.24395239,0.16098144,1.88576678,2.41200632,0.03357685,1.48877532
-5.26763382,4.97372916,0.01367847,0.76598281,0.24609063,0.16424742,1.92183559,2.48786763,0.03428370,1.49172322
-5.26163082,5.08352120,0.01349584,0.78807783,0.24873591,0.16800924,1.96327337,2.57031900,0.03495529,1.49497237
-5.25562781,5.20181210,0.01329892,0.81188395,0.25186474,0.17226605,2.00991660,2.65933119,0.03558845,1.49874872
-5.24962481,5.32852609,0.01309303,0.83740564,0.25544564,0.17701364,2.06152786,2.75476617,0.03618080,1.50324893
-5.24362181,5.46341600,0.01288389,0.86464721,0.25944074,0.18224473,2.11779354,2.85635944,0.03673068,1.50862900
-5.23761881,5.60604030,0.01267742,0.89360748,0.26380774,0.18794937,2.17832289,2.96370611,0.03723711,1.51499472
-5.23161581,5.75574820,0.01247964,0.92427428,0.26850195,0.19411564,2.24264908,3.07625199,0.03769970,1.52239494
-5.22561281,5.91167485,0.01229661,0.95661892,0.27347868,0.20073054,2.31023276,3.19329115,0.03811866,1.53081829
-5.21960980,6.07274830,0.01213431,0.99059105,0.27869577,0.20778123,2.38046850,3.31397066,0.03849479,1.54019404
-5.21360680,6.23770897,0.01199860,1.02611409,0.28411619,0.21525643,2.45269435,3.43730311,0.03882950,1.55039723
-5.20760380,6.40514164,0.01189522,1.06308154,0.28971078,0.22314806,2.52620455,3.56218678,0.03912489,1.56125817
-5.20160080,6.57351886,0.01182978,1.10135440,0.29546084,0.23145293,2.60026507,3.68743304,0.03938388,1.57257583
-5.19559780,6.74125411,0.01180775,1.14075974,0.30136048,0.24017436,2.67413156,3.81179994,0.03961023,1.58413447
-5.18959480,6.90676197,0.01183450,1.18109049,0.30741864,0.24932371,2.74706904,3.93403055,0.03980877,1.59572262
-5.18359180,7.06852201,0.01191530,1.22210665,0.31366064,0.25892146,2.81837238,4.05289423,0.03998539,1.60715302
-5.17758879,7.22514285,0.01205532,1.26353760,0.32012889,0.26899788,2.88738663,4.16722876,0.04014720,1.61828244
-5.17158579,7.37542226,0.01225960,1.30508563,0.32688296,0.27959296,2.95352609,4.27598113,0.04030246,1.62902970
-5.16558279,7.51839964,0.01253299,1.34643043,0.33399863,0.29075568,3.01629104,4.37824476,0.04046059,1.63939073
-5.15957979,7.65339733,0.01288007,1.38723444,0.34156596,0.30254237,3.07528124,4.47329092,0.04063199,1.64944938
-5.15357679,7.78004767,0.01330497,1.42714877,0.34968640,0.31501420,3.13020513,4.56059281,0.04082783,1.65938287
-5.14757379,7.89830377,0.01381126,1.46581953,0.35846889,0.32823388,3.18088431,4.63984045,0.04105974,1.66946139
-5.14157079,8.00843269,0.01440170,1.50289429,0.36802507,0.34226164,3.22725275,4.71094572,0.04133942,1.68004128
-5.13556778,8.11099077,0.01507801,1.53802849,0.37846385,0.35715056,3.26935063,4.77403681,0.04167815,1.69155209
-5.12956478,8.20678199,0.01584068,1.57089145,0.38988544,0.37294168,3.30731300,4.82944229,0.04208632,1.70447774
-5.12356178,8.29680128,0.01668868,1.60117191,0.40237511,0.38965902,3.34135376,4.87766545,0.04257287,1.71933282
-5.11755878,8.38216554,0.01761926,1.62858290,0.41599705,0.40730479,3.37174562,4.91935003,0.04314477,1.73663512
-5.11155578,8.46403607,0.01862780,1.65286565,0.43078864,0.42585532,3.39879715,4.95523900,0.04380656,1.75687587
-5.10555278,8.54353651,0.01970766,1.67379266,0.44675529,0.44525773,3.42282802,4.98612855,0.04455994,1.78048936
-5.09954977,8.62167091,0.02085014,1.69116976,0.46386640,0.46542793,3.44414371,5.01281939,0.04540349,1.80782357
-5.09354677,8.69924646,0.02204452,1.70483718,0.48205251,0.48624994,3.46301128,5.03606809,0.04633249,1.83911366
-5.08754377,8.77680534,0.02327819,1.71466974,0.50120397,0.50757677,3.47963719,5.05654078,0.04733890,1.87445979
-5.08154077,8.85456972,0.02453684,1.72057626,0.52117119,0.52923298,3.49414887,5.07477175,0.04841155,1.91381068
-5.07553777,8.93240312,0.02580482,1.72249831,0.54176664,0.55101876,3.50658088,5.09112915,0.04953637,1.95695396
-5.06953477,9.00979059,0.02706549,1.72040865,0.56276852,0.57271545,3.51686657,5.10578959,0.05069692,2.00351403
-5.06353177,9.08583931,0.02830172,1.71430928,0.58392605,0.59409227,3.52483603,5.11872302,0.05187491,2.05295758
-5.05752876,9.15929967,0.02949641,1.70422971,0.60496612,0.61491385,3.53022044,5.12968895,0.05305087,2.10460686
-5.05152576,9.22860634,0.03063300,1.69022529,0.62560116,0.63494823,3.53266281,5.13824419,0.05420493,2.15765987
-5.04552276,9.29193728,0.03169608,1.67237593,0.64553779,0.65397489,3.53173481,5.14376193,0.05531753,2.21121670
-5.03951976,9.34728803,0.03267187,1.65078543,0.66448600,0.67179228,3.52695865,5.14546123,0.05637020,2.26431066
-5.03351676,9.39255742,0.03354871,1.62558116,0.68216830,0.68822450,3.51783333,5.14244557,0.05734618,2.31594262
-5.02751376,9.42564054,0.03431746,1.59691442,0.69832861,0.70312669,3.50386348,5.13374862,0.05823105,2.36511705
-5.02151076,9.44452425,0.03497177,1.56496113,0.71274044,0.71638888,3.48458959,5.11838473,0.05901314,2.41087762
-5.01550775,9.44738037,0.03550828,1.52992280,0.72521385,0.72793805,3.45961779,5.09540188,0.05968388,2.45234108
-5.00950475,9.43265172,0.03592667,1.49202757,0.73560119,0.73773830,3.42864749,5.06393410,0.06023787,2.48872734
-5.00350175,9.39912684,0.03622954,1.45153101,0.74380108,0.74578923,3.39149534,5.02325080,0.06067292,2.51938476
-4.99749875,9.34599953,0.03642219,1.40871639,0.74976062,0.75212259,3.34811403,4.97280049,0.06098982,2.54380913
-4.99149575,9.27291026,0.03651233,1.36389426,0.75347579,0.75679758,3.29860469,4.91224653,0.06119207,2.56165599
-4.98549275,9.17996761,0.03650955,1.31740096,0.75498991,0.75989496,3.24322207,4.84149311,0.06128540,2.57274553
-4.97948974,9.06774871,0.03642484,1.26959594,0.75439042,0.76151062,3.18237209,4.76070013,0.06127732,2.57706033
-4.97348674,8.93727899,0.03627000,1.22085780,0.75180405,0.76174882,3.11660161,4.67028634,0.06117653,2.57473614
-4.96748374,8.78999258,0.03605700,1.17157898,0.74739063,0.76071572,3.04658097,4.57092044,0.06099242,2.56604660
-4.96148074,8.62767546,0.03579741,1.12215921,0.74133590,0.75851350,2.97308008,4.46350093,0.06073448,2.55138282
-4.95547774,8.45239476,0.03550182,1.07299788,0.73384365,0.75523548,2.89693918,4.34912565,0.06041188,2.53122910
-4.94947474,8.26641780,0.03517935,1.02448561,0.72512743,0.75096255,2.81903607,4.22905276,0.06003311,2.50613630
-4.94347174,8.07212520,0.03483724,0.97699535,0.71540241,0.74576090,2.74025125,4.10465526,0.05960566,2.47669422
-4.93746873,7.87192248,0.03448059,0.93087341,0.70487747,0.73968141,2.66143308,3.97737128,0.05913588,2.44350457
-4.93146573,7.66815442,0.03411220,0.88643089,0.69374813,0.73276040,2.58336474,3.84865288,0.05862893,2.40715582
-4.92546273,7.46302632,0.03373253,0.84393592,0.68219031,0.72502168,2.50673469,3.71991567,0.05808884,2.36820120
-4.91945973,7.25853561,0.03333984,0.80360705,0.67035538,0.71647975,2.43211234,3.59249179,0.05751863,2.32714078
-4.91345673,7.05641668,0.03293044,0.76560833,0.65836654,0.70714371,2.35993002,3.46758832,0.05692057,2.28440822
-4.90745373,6.85810089,0.03249900,0.73004615,0.64631659,0.69702169,2.29047218,3.34625280,0.05629640,2.24036273
-4.90145073,6.66469293,0.03203903,0.69696815,0.63426730,0.68612521,2.22387224,3.22934726,0.05564768,2.19528620
-4.89544772,6.47696365,0.03154339,0.66636434,0.62225008,0.67447346,2.16011714,3.11753146,0.05497605,2.14938528
-4.88944472,6.29535876,0.03100482,0.63817016,0.61026809,0.66209676,2.09905897,3.01125571,0.05428351,2.10279787
-4.88344172,6.12002197,0.03041649,0.61227171,0.59829949,0.64903935,2.04043317,2.91076289,0.05357266,2.05560339
-4.87743872,5.95083028,0.02977256,0.58851251,0.58630168,0.63536095,1.98388181,2.81609917,0.05284688,2.00783589
-4.87143572,5.78743913,0.02906864,0.56670185,0.57421629,0.62113723,1.92898075,2.72713223,0.05211044,1.95949896
-4.86543272,5.62933419,0.02830220,0.54662404,0.56197463,0.60645907,1.87526910,2.64357564,0.05136854,1.91058147
-4.85942971,5.47588702,0.02747292,0.52804838,0.54950341,0.59143055,1.82227924,2.56501795,0.05062729,1.86107323
-4.85342671,5.32641144,0.02658288,0.51073921,0.53673038,0.57616606,1.76956600,2.49095461,0.04989362,1.81097944
-4.84742371,5.18021790,0.02563673,0.49446578,0.52358966,0.56078650,1.71673336,2.42082130,0.04917517,1.76033332
-4.84142071,5.03666339,0.02464164,0.47901135,0.51002657,0.54541491,1.66345762,2.35402684,0.04848005,1.70920634
-4.83541771,4.89519492,0.02360720,0.46418137,0.49600174,0.53017188,1.60950586,2.28998446,0.04781669,1.65771547
-4.82941471,4.75538499,0.02254528,0.44981026,0.48149435,0.51517092,1.55474921,2.22814001,0.04719358,1.60602733
-4.82341171,4.61695810,0.02146967,0.43576667,0.46650439,0.50051418,1.49917038,2.16799627,0.04661909,1.55435926
-4.81740870,4.47980776,0.02039580,0.42195702,0.45105394,0.48628876,1.44286556,2.10913257,0.04610128,1.50297724
-4.81140570,4.34400411,0.01934028,0.40832738,0.43518734,0.47256382,1.38604079,2.05121933,0.04564767,1.45219119
-4.80540270,4.20979235,0.01832046,0.39486348,0.41897049,0.45938867,1.32900344,1.99402723,0.04526513,1.40234780
-4.79939970,4.07758289,0.01735404,0.38158923,0.40248909,0.44679195,1.27214932,1.93743116,0.04495979,1.35382148
-4.79339670,3.94793411,0.01645849,0.36856363,0.38584620,0.43478191,1.21594644,1.88140918,0.04473685,1.30700388
-4.78739370,3.82152898,0.01565071,0.35587651,0.36915914,0.42334774,1.16091619,1.82603684,0.04460064,1.26229243
-4.78139070,3.69914671,0.01494651,0.34364316,0.35255580,0.41246191,1.10761299,1.77147748,0.04455443,1.22007842
-4.77538769,3.58163084,0.01436021,0.33199829,0.33617072,0.40208314,1.05660332,1.71796913,0.04460048,1.18073505
-4.76938469,3.46985508,0.01390432,0.32108942,0.32014101,0.39216015,1.00844500,1.66580882,0.04473992,1.14460572
-4.76338169,3.36468810,0.01358912,0.31107020,0.30460222,0.38263551,0.96366754,1.61533486,0.04497266,1.11199308
-4.75737869,3.26695865,0.01342241,0.30209381,0.28968452,0.37344971,0.92275415,1.56690814,0.04529733,1.08314894
-4.75137569,3.17742198,0.01340925,0.29430665,0.27550903,0.36454493,0.88612610,1.52089305,0.04571115,1.05826537
-4.74537269,3.09672883,0.01355171,0.28784276,0.26218476,0.35586849,0.85412972,1.47763877,0.04620974,1.03746719
-4.73936968,3.02539791,0.01384879,0.28281896,0.24980598,0.34737565,0.82702637,1.43746185,0.04678700,1.02080605
-4.73336668,2.96379285,0.01429624,0.27933099,0.23845026,0.33903167,0.80498566,1.40063047,0.04743493,1.00825621
-4.72736368,2.91210443,0.01488658,0.27745072,0.22817718,0.33081312,0.78808184,1.36735131,0.04814348,0.99971241
-4.72136068,2.87033895,0.01560909,0.27722458,0.21902772,0.32270835,0.77629350,1.33775923,0.04890041,0.99498970
-4.71535768,2.83831317,0.01644991,0.27867303,0.21102441,0.31471721,0.76950645,1.31191048,0.04969125,0.99382559
-4.70935468,2.81565641,0.01739224,0.28179138,0.20417210,0.30685006,0.76751952,1.28977953,0.05049932,0.99588464
-4.70335168,2.80181992,0.01841659,0.28655152,0.19845942,0.29912637,0.77005326,1.27125979,0.05130578,1.00076540
-4.69734867,2.79609363,0.01950109,0.29290474,0.19386086,0.29157292,0.77676100,1.25616824,0.05208991,1.00800984
-4.69134567,2.79762971,0.02062195,0.30078527,0.19033928,0.28422182,0.78724222,1.24425376,0.05282942,1.01711508
-4.68534267,2.80547264,0.02175395,0.31011450,0.18784895,0.27710869,0.80105754,1.23520894,0.05350091,1.02754727
-4.67933967,2.81859456,0.02287102,0.32080555,0.18633883,0.27027094,0.81774512,1.22868481,0.05408045,1.03875733
-4.67333667,2.83593490,0.02394684,0.33276807,0.18575601,0.26374654,0.83683780,1.22430800,0.05454426,1.05019789
-4.66733367,2.85644257,0.02495552,0.34591287,0.18604933,0.25757315,0.85788064,1.22169944,0.05486948,1.06134124
-4.66133067,2.87911925,0.02587228,0.36015635,0.18717279,0.25178782,0.88044801,1.22049393,0.05503493,1.07169729
-4.65532766,2.90306176,0.02667416,0.37542434,0.18908881,0.24642731,0.90416006,1.22035956,0.05502197,1.08083101
-4.64932466,2.92750174,0.02734060,0.39165531,0.19177115,0.24152877,0.92869757,1.22101625,0.05481526,1.08837864
-4.64332166,2.95184081,0.02785409,0.40880268,0.19520729,0.23713096,0.95381500,1.22225240,0.05440347,1.09406174
