energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.53276638,1.67427926,0.88342217,0.11292440,0.00076283,0.23316091,0.00283928,1.00211744,0.44613157,0.39768638
-3.52676338,1.58546140,0.84817682,0.10773687,0.00072517,0.22506296,0.00279133,0.94443195,0.41937397,0.37682296
-3.52076038,1.49826572,0.80979610,0.10262313,0.00069206,0.21620075,0.00278471,0.88824217,0.39295931,0.35666194
-3.51475738,1.41373165,0.76895683,0.09767364,0.00066489,0.20671456,0.00282538,0.83415254,0.36719845,0.33747237
-3.50875438,1.33283595,0.72636128,0.09297847,0.00064504,0.19674935,0.00291962,0.78271983,0.34238731,0.31950050
-3.50275138,1.25648311,0.68271865,0.08862600,0.00063385,0.18645108,0.00307399,0.73444923,0.31880366,0.30296810
-3.49674837,1.18549921,0.63872725,0.08470173,0.00063265,0.17596318,0.00329525,0.68979282,0.29670496,0.28807193
-3.49074537,1.12062924,0.59505829,0.08128720,0.00064271,0.16542352,0.00359022,0.64915029,0.27632717,0.27498400
-3.48474237,1.06253703,0.55234160,0.07845904,0.00066523,0.15496174,0.00396567,0.61287128,0.25788443,0.26385261
-3.47873937,1.01180736,0.51115378,0.07628809,0.00070131,0.14469716,0.00442809,0.58125900,0.24156950,0.25480375
-3.47273637,0.96894939,0.47200887,0.07483866,0.00075195,0.13473726,0.00498351,0.55457455,0.22755467,0.24794270
-3.46673337,0.93440049,0.43535175,0.07416776,0.00081802,0.12517664,0.00563723,0.53304125,0.21599295,0.24335558
-3.46073037,0.90852988,0.40155408,0.07432444,0.00090021,0.11609654,0.00639355,0.51684847,0.20701923,0.24111060
-3.45472736,0.89164119,0.37091272,0.07534914,0.00099903,0.10756477,0.00725545,0.50615453,0.20075123,0.24125887
-3.44872436,0.88397364,0.34365031,0.07727303,0.00111476,0.09963604,0.00822434,0.50108820,0.19728997,0.24383471
-3.44272136,0.88570142,0.31991776,0.08011748,0.00124741,0.09235260,0.00929971,0.50174860,0.19671964,0.24885543
-3.43671836,0.89693120,0.29979819,0.08389349,0.00139672,0.08574506,0.01047892,0.50820347,0.19910669,0.25632058
-3.43071536,0.91769802,0.28331210,0.08860132,0.00156213,0.07983341,0.01175692,0.52048580,0.20449817,0.26621099
-3.42471236,0.94795992,0.27042341,0.09423018,0.00174273,0.07462806,0.01312610,0.53858914,0.21291922,0.27848745
-3.41870935,0.98759185,0.26104594,0.10075820,0.00193726,0.07013095,0.01457623,0.56246197,0.22437006,0.29308963
-3.41270635,1.03637961,0.25505027,0.10815259,0.00214414,0.06633660,0.01609439,0.59200155,0.23882228,0.30993516
-3.40670335,1.09401462,0.25227061,0.11637007,0.00236143,0.06323315,0.01766515,0.62704788,0.25621507,0.32891931
-3.40070035,1.16009027,0.25251155,0.12535769,0.00258688,0.06080330,0.01927071,0.66737833,0.27645128,0.34991539
-3.39469735,1.23410064,0.25555460,0.13505391,0.00281796,0.05902517,0.02089130,0.71270361,0.29939395,0.37277598
-3.38869435,1.31544213,0.26116442,0.14538999,0.00305191,0.05787311,0.02250558,0.76266546,0.32486331,0.39733520
-3.38269135,1.40341854,0.26909462,0.15629176,0.00328579,0.05731843,0.02409118,0.81683668,0.35263489,0.42341191
-3.37668834,1.49724968,0.27909312,0.16768147,0.00351658,0.05733003,0.02562540,0.87472372,0.38243870,0.45081388
-3.37068534,1.59608362,0.29090708,0.17947994,0.00374123,0.05787501,0.02708585,0.93577200,0.41395991,0.47934265
-3.36468234,1.69901211,0.30428721,0.19160866,0.00395677,0.05891924,0.02845125,0.99937399,0.44684122,0.50879897
-3.35867934,1.80508884,0.31899163,0.20399185,0.00416040,0.06042780,0.02970214,1.06487990,0.48068679,0.53898846
-3.35267634,1.91334961,0.33478904,0.21655839,0.00434958,0.06236542,0.03082167,1.13161054,0.51506801,0.56972714
-3.34667334,2.02283361,0.35146131,0.22924342,0.00452212,0.06469689,0.03179625,1.19887200,0.54953079,0.60084656
-3.34067034,2.13260470,0.36880534,0.24198953,0.00467625,0.06738731,0.03261612,1.26597132,0.58360433,0.63219807
-3.33466733,2.24177161,0.38663429,0.25474752,0.00481069,0.07040231,0.03327585,1.33223268,0.61681103,0.66365600
-3.32866433,2.34950598,0.40477802,0.26747656,0.00492469,0.07370826,0.03377460,1.39701310,0.64867720,0.69511940
-3.32266133,2.45505738,0.42308294,0.28014385,0.00501808,0.07727224,0.03411630,1.45971701,0.67874420,0.72651228
-3.31665833,2.55776416,0.44141105,0.29272364,0.00509122,0.08106200,0.03430954,1.51980894,0.70657953,0.75778205
-3.31065533,2.65705997,0.45963858,0.30519576,0.00514504,0.08504589,0.03436738,1.57682355,0.73178738,0.78889635
-3.30465233,2.75247506,0.47765394,0.31754372,0.00518098,0.08919257,0.03430687,1.63037268,0.75401833,0.81983831
-3.29864932,2.84363275,0.49535539,0.32975238,0.00520090,0.09347073,0.03414845,1.68014875,0.77297760,0.85060031
-3.29264632,2.93024089,0.51264843,0.34180551,0.00520705,0.09784877,0.03391521,1.72592470,0.78843161,0.88117683
-3.28664332,3.01207900,0.52944309,0.35368316,0.00520192,0.10229440,0.03363195,1.76755009,0.80021260,0.91155638
-3.28064032,3.08898184,0.54565126,0.36535919,0.00518815,0.10677427,0.03332424,1.80494391,0.80822099,0.94171336
-3.27463732,3.16082022,0.56118422,0.37679891,0.00516845,0.11125358,0.03301737,1.83808437,0.81242559,0.97159985
-3.26863432,3.22748042,0.57595054,0.38795725,0.00514541,0.11569582,0.03273530,1.86699625,0.81286152,1.00113827
-3.26263132,3.28884330,0.58985443,0.39877722,0.00512145,0.12006251,0.03249973,1.89173672,0.80962611,1.03021497
-3.25662831,3.34476457,0.60279470,0.40918912,0.00509868,0.12431311,0.03232911,1.91238030,0.80287295,1.05867539
-3.25062531,3.39505732,0.61466427,0.41911030,0.00507882,0.12840501,0.03223790,1.92900405,0.79280446,1.08632110
-3.24462231,3.43947823,0.62535054,0.42844572,0.00506311,0.13229377,0.03223593,1.94167376,0.77966329,1.11290892
-3.23861931,3.47771822,0.63473626,0.43708911,0.00505230,0.13593341,0.03232794,1.95043212,0.76372313,1.13815244
-3.23261631,3.50939858,0.64270125,0.44492492,0.00504656,0.13927691,0.03251338,1.95528958,0.74527913,1.16172583
-3.22661331,3.53407288,0.64912463,0.45183090,0.00504553,0.14227694,0.03278635,1.95621853,0.72463865,1.18327011
-3.22061031,3.55123503,0.65388772,0.45768118,0.00504831,0.14488669,0.03313585,1.95315114,0.70211247,1.20240155
-3.21460730,3.56033326,0.65687728,0.46234987,0.00505351,0.14706080,0.03354615,1.94598117,0.67800697,1.21872210
-3.20860430,3.56078959,0.65798927,0.46571502,0.00505932,0.14875650,0.03399744,1.93456958,0.65261752,1.23183139
-3.20260130,3.55202400,0.65713265,0.46766273,0.00506360,0.14993475,0.03446663,1.91875375,0.62622313,1.24133997
-3.19659830,3.53348226,0.65423345,0.46809138,0.00506398,0.15056141,0.03492820,1.89835966,0.59908265,1.24688321
-3.19059530,3.50466605,0.64923873,0.46691579,0.00505795,0.15060849,0.03535531,1.87321654,0.57143237,1.24813537
-3.18459230,3.46516400,0.64212032,0.46407107,0.00504300,0.15005522,0.03572080,1.84317292,0.54348504,1.24482322
-3.17858929,3.41468204,0.63287835,0.45951619,0.00501672,0.14888913,0.03599833,1.80811325,0.51543004,1.23673875
-3.17258629,3.35307144,0.62154426,0.45323700,0.00497691,0.14710686,0.03616335,1.76797400,0.48743468,1.22375030
-3.16658329,3.28035322,0.60818327,0.44524866,0.00492171,0.14471487,0.03619413,1.72275841,0.45964618,1.20581170
-3.16058029,3.19673737,0.59289622,0.43559731,0.00484963,0.14172989,0.03607254,1.67254885,0.43219426,1.18296904
-3.15457729,3.10263603,0.57582054,0.42436097,0.00475965,0.13817908,0.03578474,1.61751604,0.40519389,1.15536466
-3.14857429,2.99866962,0.55713054,0.41164957,0.00465127,0.13409991,0.03532169,1.55792469,0.37874820,1.12323818
-3.14257129,2.88566563,0.53703663,0.39760417,0.00452453,0.12953983,0.03467940,1.49413500,0.35295105,1.08692459
-3.13656828,2.76464983,0.51578377,0.38239521,0.00438000,0.12455552,0.03385909,1.42660001,0.32788939,1.04684927
-3.13056528,2.63683028,0.49364891,0.36622006,0.00421879,0.11921197,0.03286699,1.35585889,0.30364502,1.00352018
-3.12456228,2.50357466,0.47093751,0.34929973,0.00404249,0.11358131,0.03171408,1.28252645,0.28029594,0.95751758
-3.11855928,2.36638187,0.44797929,0.33187489,0.00385312,0.10774134,0.03041562,1.20727935,0.25791695,0.90948144
-3.11255628,2.22684900,0.42512304,0.31420144,0.00365305,0.10177402,0.02899053,1.13083987,0.23657994,0.86009724
-3.10655328,2.08663516,0.40273084,0.29654556,0.00344495,0.09576374,0.02746066,1.05395783,0.21635349,0.81008042
-3.10055028,1.94742329,0.38117155,0.27917844,0.00323169,0.08979556,0.02584998,0.97739161,0.19730223,0.76016021
-3.09454727,1.81088175,0.36081394,0.26237102,0.00301624,0.08395344,0.02418384,0.90188921,0.17948584,0.71106328
-3.08854427,1.67862684,0.34201925,0.24638851,0.00280159,0.07831851,0.02248805,0.82817004,0.16295791,0.66349771
-3.08254127,1.55218757,0.32513374,0.23148521,0.00259068,0.07296737,0.02078821,0.75690828,0.14776472,0.61813781
-3.07653827,1.43297389,0.31048096,0.21789952,0.00238633,0.06797061,0.01910892,0.68871849,0.13394408,0.57561016
-3.07053527,1.32224905,0.29835418,0.20584930,0.00219115,0.06339141,0.01747325,0.62414380,0.12152432,0.53648118
-3.06453227,1.22110701,0.28900904,0.19552771,0.00200751,0.05928434,0.01590220,0.56364710,0.11052344,0.50124660
-3.05852926,1.13045503,0.28265656,0.18709963,0.00183751,0.05569441,0.01441439,0.50760543,0.10094856,0.47032288
-3.05252626,1.05100183,0.27945675,0.18069865,0.00168293,0.05265630,0.01302573,0.45630742,0.09279562,0.44404076
-3.04652326,0.98325125,0.27951298,0.17642471,0.00154525,0.05019386,0.01174943,0.40995379,0.08604937,0.42264096
-3.04052026,0.92750107,0.28286729,0.17434254,0.00142563,0.04831979,0.01059588,0.36866047,0.08068369,0.40627208
-3.03451726,0.88384689,0.28949690,0.17448075,0.00132490,0.04703561,0.00957285,0.33246414,0.07666210,0.39499047
-3.02851426,0.85219045,0.29931196,0.17683170,0.00124365,0.04633188,0.00868564,0.30132959,0.07393861,0.38876224
-3.02251126,0.83225187,0.31215501,0.18135223,0.00118216,0.04618853,0.00793733,0.27515853,0.07245867,0.38746701
-3.01650825,0.82358543,0.32780193,0.18796500,0.00114052,0.04657556,0.00732910,0.25379931,0.07216043,0.39090349
-3.01050525,0.82559807,0.34596490,0.19656080,0.00111861,0.04745384,0.00686056,0.23705707,0.07297595,0.39879659
-3.00450225,0.83757021,0.36629711,0.20700136,0.00111612,0.04877612,0.00653004,0.22470392,0.07483267,0.41080592
-2.99849925,0.85867825,0.38839951,0.21912309,0.00113263,0.05048824,0.00633496,0.21648867,0.07765483,0.42653556
-2.99249625,0.88801813,0.41182929,0.23274119,0.00116762,0.05253047,0.00627208,0.21214591,0.08136495,0.44554480
-2.98649325,0.92462935,0.43611022,0.24765446,0.00122044,0.05483897,0.00633775,0.21140394,0.08588521,0.46735961
-2.98049025,0.96751903,0.46074433,0.26365041,0.00129043,0.05734737,0.00652810,0.21399169,0.09113888,0.49148464
-2.97448724,1.01568518,0.48522483,0.28051061,0.00137681,0.05998834,0.00683918,0.21964413,0.09705153,0.51741539
-2.96848424,1.06813885,0.50904981,0.29801618,0.00147880,0.06269525,0.00726701,0.22810641,0.10355215,0.54465027
-2.96248124,1.12392439,0.53173614,0.31595305,0.00159554,0.06540371,0.00780765,0.23913654,0.11057411,0.57270214
-2.95647824,1.18213748,0.55283319,0.33411703,0.00172610,0.06805311,0.00845707,0.25250679,0.11805587,0.60110907
-2.95047524,1.24194034,0.57193573,0.35231831,0.00186949,0.07058794,0.00921111,0.26800386,0.12594152,0.62944394
-2.94447224,1.30257378,0.58869548,0.37038527,0.00202465,0.07295902,0.01006535,0.28542805,0.13418108,0.65732254
-2.93846923,1.36336588,0.60283087,0.38816747,0.00219038,0.07512444,0.01101493,0.30459162,0.14273049,0.68440994
-2.93246623,1.42373698,0.61413440,0.40553764,0.00236538,0.07705025,0.01205436,0.32531651,0.15155153,0.71042498
-2.92646323,1.48320124,0.62247741,0.42239267,0.00254823,0.07871097,0.01317735,0.34743186,0.16061146,0.73514258
-2.92046023,1.54136473,0.62781202,0.43865349,0.00273736,0.08008967,0.01437666,0.37077143,0.16988253,0.75839408
-2.91445723,1.59792058,0.63016999,0.45426393,0.00293104,0.08117789,0.01564394,0.39517138,0.17934148,0.78006553
-2.90845423,1.65264157,0.62965873,0.46918865,0.00312742,0.08197527,0.01696964,0.42046849,0.18896895,0.80009411
-2.90245123,1.70537089,0.62645464,0.48341025,0.00332452,0.08248886,0.01834297,0.44649931,0.19874905,0.81846304
-2.89644822,1.75601187,0.62079401,0.49692583,0.00352023,0.08273239,0.01975194,0.47310020,0.20866902,0.83519528
-2.89044522,1.80451735,0.61296212,0.50974319,0.00371239,0.08272530,0.02118342,0.50010860,0.21871913,0.85034646
-2.88444222,1.85087970,0.60328092,0.52187694,0.00389881,0.08249168,0.02262333,0.52736546,0.22889291,0.86399744
-2.87843922,1.89512218,0.59209605,0.53334485,0.00407732,0.08205926,0.02405690,0.55471903,0.23918763,0.87624709
-2.87243622,1.93729235,0.57976387,0.54416465,0.00424583,0.08145837,0.02546896,0.58202964,0.24960521,0.88720565
-2.86643322,1.97745804,0.56663895,0.55435155,0.00440239,0.08072104,0.02684430,0.60917564,0.26015342,0.89698908
-2.86043022,2.01570627,0.55306285,0.56391675,0.00454528,0.07988019,0.02816812,0.63605991,0.27084737,0.90571475
-2.85442721,2.05214519,0.53935450,0.57286697,0.00467306,0.07896903,0.02942645,0.66261684,0.28171127,0.91349870
-2.84842421,2.08690894,0.52580275,0.58120517,0.00478464,0.07802061,0.03060661,0.68881933,0.29278026,0.92045456
-2.84242121,2.12016500,0.51266109,0.58893251,0.00487933,0.07706762,0.03169766,0.71468526,0.30410226,0.92669411
-2.83641821,2.15212353,0.50014500,0.59605132,0.00495689,0.07614229,0.03269081,0.74028313,0.31573957,0.93232937
-2.83041521,2.18304772,0.48843159,0.60256911,0.00501758,0.07527656,0.03357975,0.76573633,0.32777024,0.93747595
-2.82441221,2.21326443,0.47766151,0.60850322,0.00506216,0.07450228,0.03436096,0.79122554,0.34028881,0.94225728
-2.81840920,2.24317383,0.46794276,0.61388594,0.00509188,0.07385157,0.03503388,0.81698909,0.35340648,0.94680935
-2.81240620,2.27325703,0.45935609,0.61876972,0.00510851,0.07335717,0.03560101,0.84332080,0.36725036,0.95128533
-2.80640320,2.30408074,0.45196135,0.62323197,0.00511425,0.07305275,0.03606788,0.87056515,0.38196185,0.95585967
-2.80040020,2.33629779,0.44580442,0.62737926,0.00511172,0.07297319,0.03644291,0.89910990,0.39769402,0.96073117
-2.79439720,2.37064288,0.44092399,0.63135030,0.00510384,0.07315471,0.03673715,0.92937589,0.41460793,0.96612447
-2.78839420,2.40792292,0.43735789,0.63531755,0.00509381,0.07363477,0.03696397,0.96180449,0.43286795,0.97228961
-2.78239120,2.44900164,0.43514829,0.63948697,0.00508496,0.07445187,0.03713858,0.99684297,0.45263626,0.97949942
-2.77638819,2.49477851,0.43434550,0.64409577,0.00508067,0.07564497,0.03727753,1.03492805,0.47406648,0.98804452
-2.77038519,2.54616219,0.43501004,0.64940808,0.00508428,0.07725280,0.03739814,1.07646841,0.49729688,0.99822593
-2.76438219,2.60403932,0.43721280,0.65570837,0.00509894,0.07931286,0.03751788,1.12182664,0.52244313,1.01034547
-2.75837919,2.66923946,0.44103326,0.66329285,0.00512755,0.08186024,0.03765380,1.17130129,0.54959121,1.02469412
-2.75237619,2.74249739,0.44655587,0.67245899,0.00517262,0.08492623,0.03782186,1.22510980,0.57879044,1.04153891
-2.74637319,2.82441442,0.45386476,0.68349353,0.00523621,0.08853684,0.03803642,1.28337289,0.61004717,1.06110884
-2.74037019,2.91542017,0.46303708,0.69665943,0.00531984,0.09271128,0.03830968,1.34610120,0.64331943,1.08358041
-2.73436718,3.01573663,0.47413542,0.71218233,0.00542446,0.09746039,0.03865124,1.41318460,0.67851260,1.10906362
-2.72836418,3.12534628,0.48719984,0.73023705,0.00555033,0.10278522,0.03906776,1.48438483,0.71547666,1.13758911
-2.72236118,3.24396594,0.50223981,0.75093489,0.00569708,0.10867578,0.03956264,1.55933181,0.75400497,1.16909721
-2.71635818,3.37102797,0.51922686,0.77431236,0.00586365,0.11511002,0.04013590,1.63752380,0.79383479,1.20342963
-2.71035518,3.50567010,0.53808819,0.80032192,0.00604828,0.12205315,0.04078409,1.71833174,0.83464959,1.24032438
-2.70435218,3.64673496,0.55870187,0.82882541,0.00624862,0.12945730,0.04150033,1.80100762,0.87608322,1.27941441
-2.69834917,3.79277990,0.58089390,0.85959062,0.00646169,0.13726169,0.04227452,1.88469671,0.91772571,1.32023031
-2.69234617,3.94209753,0.60443742,0.89229129,0.00668400,0.14539317,0.04309352,1.96845356,0.95913059,1.36220719
-2.68634317,4.09274655,0.62905429,0.92651086,0.00691160,0.15376727,0.04394156,2.05126114,0.99982368,1.40469575
-2.68034017,4.24259248,0.65441896,0.96174993,0.00714021,0.16228965,0.04480069,2.13205278,1.03931274,1.44697719
-2.67433717,4.38935698,0.68016464,0.99743734,0.00736530,0.17085795,0.04565123,2.20973617,1.07709809,1.48828164
-2.66833417,4.53067452,0.70589153,1.03294451,0.00758225,0.17936407,0.04647242,2.28321888,1.11268348,1.52780930
-2.66233117,4.66415433,0.73117674,1.06760268,0.00778641,0.18769660,0.04724297,2.35143455,1.14558718,1.56475374
-2.65632816,4.78744580,0.75558552,1.10072224,0.00797329,0.19574348,0.04794175,2.41336908,1.17535271,1.59832627
-2.65032516,4.89830482,0.77868338,1.13161365,0.00813867,0.20339474,0.04854838,2.46808606,1.20155913,1.62778053
-2.64432216,4.99465889,0.80004846,1.15960897,0.00827870,0.21054523,0.04904390,2.51475074,1.22383042,1.65243629
-2.63831916,5.07466867,0.81928371,1.18408323,0.00839006,0.21709714,0.04941133,2.55265192,1.24184381,1.67170150
-2.63231616,5.13678367,0.83602845,1.20447476,0.00846999,0.22296237,0.04963622,2.58122101,1.25533684,1.68509177
-2.62631316,5.17979029,0.84996861,1.22030374,0.00851643,0.22806456,0.04970708,2.60004805,1.26411304,1.69224636
-2.62031016,5.20285055,0.86084554,1.23118812,0.00852804,0.23234072,0.04961577,2.60889406,1.26804614,1.69294035
-2.61430715,5.20553014,0.86846296,1.23685653,0.00850427,0.23574247,0.04935776,2.60769953,1.26708273,1.68709222
-2.60830415,5.18781511,0.87269180,1.23715745,0.00844531,0.23823677,0.04893226,2.59658887,1.26124340,1.67476697
-2.60230115,5.15011676,0.87347300,1.23206457,0.00835215,0.23980626,0.04834232,2.57587076,1.25062248,1.65617447
-2.59629815,5.09326470,0.87081804,1.22167808,0.00822647,0.24044913,0.04759467,2.54603444,1.23538633,1.63166333
-2.59029515,5.01848867,0.86480760,1.20622195,0.00807060,0.24017854,0.04669961,2.50774203,1.21577037,1.60171064
-2.58429215,4.92738971,0.85558818,1.18603747,0.00788747,0.23902176,0.04567068,2.46181706,1.19207486,1.56690798
-2.57828914,4.82190202,0.84336722,1.16157318,0.00768044,0.23701898,0.04452431,2.40922957,1.16465962,1.52794444
-2.57228614,4.70424665,0.82840671,1.13337188,0.00745325,0.23422192,0.04327938,2.35107797,1.13393783,1.48558713
-2.56628314,4.57687853,0.81101584,1.10205507,0.00720988,0.23069223,0.04195669,2.28856802,1.10036881,1.44066011
-2.56028014,4.44242846,0.79154279,1.06830545,0.00695444,0.22649984,0.04057847,2.22298943,1.06445015,1.39402232
-2.55427714,4.30364156,0.77036591,1.03284807,0.00669106,0.22172130,0.03916779,2.15569021,1.02670908,1.34654523
-2.54827414,4.16331375,0.74788478,0.99643088,0.00642375,0.21643812,0.03774802,2.08804958,0.98769329,1.29909096
-2.54227114,4.02422777,0.72451101,0.95980500,0.00615637,0.21073509,0.03634229,2.02144945,0.94796124,1.25249128
-2.53626813,3.88909010,0.70065926,0.92370554,0.00589253,0.20469884,0.03497297,1.95724539,0.90807214,1.20752821
-2.53026513,3.76047018,0.67673841,0.88883328,0.00563549,0.19841632,0.03366121,1.89673730,0.86857571,1.16491637
-2.52426213,3.64074302,0.65314316,0.85583775,0.00538820,0.19197350,0.03242649,1.84114053,0.83000183,1.12528773
-2.51825913,3.53203651,0.63024607,0.82530202,0.00515321,0.18545417,0.03128627,1.79155803,0.79285039,1.08917876
-2.51225613,3.43618443,0.60839011,0.79772960,0.00493269,0.17893874,0.03025565,1.74895427,0.75758142,1.05702031
-2.50625313,3.35468625,0.58788198,0.77353359,0.00472842,0.17250321,0.02934712,1.71413156,0.72460584,1.02913043
-2.50025013,3.28867465,0.56898610,0.75302844,0.00454184,0.16621823,0.02857036,1.68770961,0.69427700,1.00570999
-2.49424712,3.23889174,0.55191955,0.73642433,0.00437403,0.16014821,0.02793211,1.67010900,0.66688344,0.98684148
-2.48824412,3.20567469,0.53684801,0.72382434,0.00422578,0.15435053,0.02743610,1.66153934,0.64264286,0.97249064
-2.48224112,3.18895156,0.52388289,0.71522447,0.00409757,0.14887486,0.02708304,1.66199272,0.62169788,0.96251123
-2.47623812,3.18824771,0.51307968,0.71051651,0.00398967,0.14376260,0.02687064,1.67124295,0.60411351,0.95665251
-2.47023512,3.20270309,0.50443784,0.70949364,0.00390210,0.13904648,0.02679382,1.68885097,0.58987672,0.95456951
-2.46423212,3.23110033,0.49790202,0.71185871,0.00383469,0.13475022,0.02684480,1.71417665,0.57889813,0.95583579
-2.45822911,3.27190317,0.49336496,0.71723498,0.00378709,0.13088855,0.02701343,1.74639670,0.57101583,0.95995830
-2.45222611,3.32330451,0.49067192,0.72517903,0.00375878,0.12746725,0.02728744,1.78452868,0.56600137,0.96639408
-2.44622311,3.38328278,0.48962646,0.73519551,0.00374910,0.12448353,0.02765288,1.82746010,0.56356769,0.97456821
-2.44022011,3.44966496,0.48999770,0.74675333,0.00375723,0.12192654,0.02809448,1.87398207,0.56337893,0.98389253
-2.43421711,3.52019440,0.49152855,0.75930269,0.00378221,0.11977815,0.02859615,1.92282625,0.56506153,0.99378454
-2.42821411,3.59260097,0.49394487,0.77229257,0.00382296,0.11801386,0.02914147,1.97270374,0.56821664,1.00368574
-2.42221111,3.66467109,0.49696505,0.78518795,0.00387824,0.11660394,0.02971420,2.02234453,0.57243295,1.01307890
-2.41620810,3.73431501,0.50030976,0.79748614,0.00394672,0.11551460,0.03029875,2.07053599,0.57729992,1.02150343
-2.41020510,3.79962864,0.50371135,0.80873183,0.00402696,0.11470929,0.03088069,2.11615875,0.58242051,1.02856852
-2.40420210,3.85894768,0.50692265,0.81852996,0.00411744,0.11415002,0.03144719,2.15821874,0.58742322,1.03396324
-2.39819910,3.91089156,0.50972468,0.82655627,0.00421655,0.11379858,0.03198737,2.19587382,0.59197285,1.03746353
-2.39219610,3.95439591,0.51193303,0.83256489,0.00432269,0.11361774,0.03249265,2.22845426,0.59577960,1.03893559
-2.38619310,3.98873192,0.51340255,0.83639278,0.00443422,0.11357223,0.03295691,2.25547613,0.59860622,1.03833574
-2.38019010,4.01351236,0.51403033,0.83796091,0.00454956,0.11362962,0.03337664,2.27664718,0.60027292,1.03570673
-2.37418709,4.02868402,0.51375681,0.83727218,0.00466719,0.11376089,0.03375094,2.29186530,0.60066002,1.03117081
-2.36818409,4.03450751,0.51256494,0.83440612,0.00478570,0.11394089,0.03408142,2.30120978,0.59970821,1.02491993
-2.36218109,4.03152549,0.51047775,0.82951089,0.00490383,0.11414842,0.03437199,2.30492593,0.59741656,1.01720360
-2.35617809,4.02052129,0.50755425,0.82279279,0.00502049,0.11436624,0.03462856,2.30340424,0.59383847,1.00831498
-2.35017509,4.00247015,0.50388414,0.81450394,0.00513480,0.11458076,0.03485869,2.29715498,0.58907585,0.99857604
-2.34417209,3.97848552,0.49958155,0.80492876,0.00524609,0.11478166,0.03507114,2.28677985,0.58327175,0.98832231
-2.33816908,3.94976322,0.49477819,0.79436976,0.00535394,0.11496134,0.03527538,2.27294186,0.57660205,0.97788806
-2.33216608,3.91752589,0.48961624,0.78313341,0.00545814,0.11511428,0.03548108,2.25633516,0.56926632,0.96759259
-2.32616308,3.88297059,0.48424146,0.77151682,0.00555872,0.11523647,0.03569766,2.23765583,0.56147858,0.95772801
-2.32016008,3.84722139,0.47879662,0.75979549,0.00565588,0.11532472,0.03593373,2.21757521,0.55345805,0.94854919
-2.31415708,3.81128897,0.47341578,0.74821300,0.00575001,0.11537615,0.03619672,2.19671647,0.54542047,0.94026604
-2.30815408,3.77603860,0.46821940,0.73697275,0.00584160,0.11538775,0.03649246,2.17563534,0.53757014,0.93303833
-2.30215108,3.74216716,0.46331053,0.72623208,0.00593124,0.11535596,0.03682490,2.15480547,0.53009300,0.92697319
-2.29614807,3.71018964,0.45877224,0.71609894,0.00601950,0.11527656,0.03719584,2.13460858,0.52315086,0.92212494
-2.29014507,3.68043487,0.45466604,0.70663107,0.00610691,0.11514451,0.03760483,2.11532939,0.51687693,0.91849730
-2.28414207,3.65304969,0.45103147,0.69783749,0.00619393,0.11495400,0.03804913,2.09715500,0.51137256,0.91604741
-2.27813907,3.62801078,0.44788664,0.68968223,0.00628080,0.11469865,0.03852369,2.08017829,0.50670542,0.91469138
-2.27213607,3.60514243,0.44522957,0.68208974,0.00636758,0.11437169,0.03902135,2.06440467,0.50290871,0.91431092
-2.26613307,3.58413912,0.44304015,0.67495180,0.00645406,0.11396627,0.03953299,2.04976145,0.49998161,0.91476049
-2.26013007,3.56459107,0.44128255,0.66813538,0.00653972,0.11347579,0.04004781,2.03610914,0.49789066,0.91587467
-2.25412706,3.54601134,0.43990792,0.66149098,0.00662374,0.11289420,0.04055369,2.02325384,0.49657198,0.91747524
-2.24812406,3.52786294,0.43885713,0.65486112,0.00670498,0.11221634,0.04103749,2.01096007,0.49593420,0.91937767
-2.24212106,3.50958481,0.43806351,0.64808845,0.00678197,0.11143814,0.04148553,1.99896353,0.49586198,0.92139684
-2.23611806,3.49061562,0.43745541,0.64102321,0.00685298,0.11055684,0.04188394,1.98698312,0.49621995,0.92335172
-2.23011506,3.47041466,0.43695846,0.63352973,0.00691604,0.10957113,0.04221913,1.97473207,0.49685706,0.92506908
-2.22411206,3.44847937,0.43649765,0.62549173,0.00696899,0.10848114,0.04247814,1.96192781,0.49761107,0.92638611
-2.21810905,3.42435927,0.43599897,0.61681628,0.00700956,0.10728848,0.04264911,1.94830045,0.49831328,0.92715219
-2.21210605,3.39766639,0.43539081,0.60743650,0.00703545,0.10599611,0.04272157,1.93359995,0.49879328,0.92722988
-2.20610305,3.36808232,0.43460511,0.59731271,0.00704442,0.10460818,0.04268678,1.91760192,0.49888367,0.92649528
-2.20010005,3.33536227,0.43357815,0.58643254,0.00703437,0.10312985,0.04253800,1.90011220,0.49842471,0.92483807
-2.19409705,3.29933652,0.43225129,0.57480970,0.00700343,0.10156708,0.04227068,1.88097025,0.49726867,0.92216142
-2.18809405,3.25990964,0.43057140,0.56248192,0.00695003,0.09992634,0.04188258,1.86005158,0.49528401,0.91838173
-2.18209105,3.21705796,0.42849130,0.54950810,0.00687298,0.09821440,0.04137389,1.83726914,0.49235896,0.91342871
-2.17608804,3.17082566,0.42597004,0.53596492,0.00677154,0.09643806,0.04074714,1.81257392,0.48840472,0.90724542
-2.17008504,3.12131965,0.42297314,0.52194318,0.00664545,0.09460394,0.04000722,1.78595465,0.48335792,0.89978875
