energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.43071536,1.00357288,0.00026326,0.12905443,0.33175605,0.47603280,0.26537271,0.10396134,0.00384724,0.36234582
-3.42471236,0.93744228,0.00026948,0.11831089,0.30886187,0.45255602,0.24738969,0.09449244,0.00367719,0.33483424
-3.41870935,0.87596867,0.00028126,0.10794683,0.28707848,0.43176087,0.22984793,0.08565418,0.00354261,0.30870141
-3.41270635,0.81983453,0.00029885,0.09802711,0.26664672,0.41404301,0.21294871,0.07748656,0.00344594,0.28417794
-3.40670335,0.76965313,0.00032241,0.08860918,0.24778196,0.39976516,0.19688002,0.07002028,0.00338935,0.26146738
-3.40070035,0.72595189,0.00035209,0.07974190,0.23066935,0.38924534,0.18181127,0.06327674,0.00337460,0.24074206
-3.39469735,0.68915730,0.00038792,0.07146472,0.21545975,0.38274554,0.16788873,0.05726824,0.00340297,0.22213972
-3.38869435,0.65958190,0.00042988,0.06380709,0.20226641,0.38046105,0.15523189,0.05199825,0.00347515,0.20576112
-3.38269135,0.63741374,0.00047784,0.05678824,0.19116257,0.38251111,0.14393076,0.04746196,0.00359114,0.19166862
-3.37668834,0.62270872,0.00053156,0.05041725,0.18218003,0.38893100,0.13404425,0.04364693,0.00375019,0.17988569
-3.37068534,0.61538623,0.00059066,0.04469338,0.17530875,0.39966611,0.12559950,0.04053383,0.00395072,0.17039754
-3.36468234,0.61522811,0.00065466,0.03960682,0.17049746,0.41456820,0.11859228,0.03809741,0.00419027,0.16315263
-3.35867934,0.62188125,0.00072293,0.03513948,0.16765525,0.43339413,0.11298828,0.03630746,0.00446546,0.15806507
-3.35267634,0.63486373,0.00079468,0.03126613,0.16665421,0.45580728,0.10872520,0.03512987,0.00477202,0.15501788
-3.34667334,0.65357453,0.00086903,0.02795557,0.16733285,0.48138185,0.10571558,0.03452777,0.00510481,0.15386689
-3.34067034,0.67730669,0.00094494,0.02517191,0.16950049,0.50960999,0.10385018,0.03446260,0.00545787,0.15444521
-3.33466733,0.70526358,0.00102127,0.02287590,0.17294223,0.53991176,0.10300188,0.03489526,0.00582452,0.15656824
-3.32866433,0.73657797,0.00109682,0.02102616,0.17742459,0.57164781,0.10302979,0.03578713,0.00619751,0.16003882
-3.32266133,0.77033343,0.00117029,0.01958043,0.18270156,0.60413443,0.10378364,0.03710107,0.00656914,0.16465271
-3.31665833,0.80558740,0.00124036,0.01849660,0.18852093,0.63666057,0.10510820,0.03880221,0.00693145,0.17020392
-3.31065533,0.84139539,0.00130574,0.01773375,0.19463076,0.66850645,0.10684755,0.04085874,0.00727643,0.17648993
-3.30465233,0.87683525,0.00136515,0.01725285,0.20078576,0.69896289,0.10884929,0.04324233,0.00759623,0.18331657
-3.29864932,0.91103096,0.00141739,0.01701749,0.20675336,0.72735094,0.11096832,0.04592848,0.00788338,0.19050233
-3.29264632,0.94317481,0.00146140,0.01699423,0.21231931,0.75304085,0.11307027,0.04889656,0.00813099,0.19788211
-3.28664332,0.97254728,0.00149623,0.01715294,0.21729272,0.77546974,0.11503442,0.05212958,0.00833297,0.20531006
-3.28064032,0.99853370,0.00152115,0.01746685,0.22151012,0.79415715,0.11675606,0.05561372,0.00848419,0.21266155
-3.27463732,1.02063696,0.00153560,0.01791252,0.22483864,0.80871782,0.11814819,0.05933755,0.00858067,0.21983419
-3.26863432,1.03848590,0.00153925,0.01846958,0.22717808,0.81887113,0.11914256,0.06329105,0.00861965,0.22674772
-3.26263132,1.05183875,0.00153202,0.01912048,0.22846183,0.82444680,0.11969007,0.06746438,0.00859970,0.23334296
-3.25662831,1.06058181,0.00151405,0.01984998,0.22865661,0.82538657,0.11976043,0.07184649,0.00852073,0.23957973
-3.25062531,1.06472320,0.00148570,0.02064470,0.22776105,0.82174177,0.11934123,0.07642364,0.00838401,0.24543400
-3.24462231,1.06438220,0.00144756,0.02149257,0.22580325,0.81366706,0.11843649,0.08117788,0.00819206,0.25089428
-3.23861931,1.05977483,0.00140041,0.02238228,0.22283738,0.80141056,0.11706464,0.08608563,0.00794857,0.25595761
-3.23261631,1.05119631,0.00134520,0.02330277,0.21893956,0.78530091,0.11525617,0.09111643,0.00765828,0.26062526
-3.22661331,1.03900144,0.00128302,0.02424275,0.21420322,0.76573200,0.11305107,0.09623192,0.00732678,0.26489853
-3.22061031,1.02358410,0.00121503,0.02519031,0.20873409,0.74314613,0.11049607,0.10138523,0.00696032,0.26877479
-3.21460730,1.00535664,0.00114250,0.02613266,0.20264522,0.71801635,0.10764196,0.10652075,0.00656562,0.27224413
-3.20860430,0.98473059,0.00106668,0.02705593,0.19605209,0.69082894,0.10454097,0.11157441,0.00614963,0.27528674
-3.20260130,0.96209938,0.00098883,0.02794518,0.18906815,0.66206682,0.10124444,0.11647451,0.00571937,0.27787131
-3.19659830,0.93782399,0.00091017,0.02878448,0.18180097,0.63219449,0.09780085,0.12114300,0.00528166,0.27995446
-3.19059530,0.91222207,0.00083183,0.02955714,0.17434902,0.60164530,0.09425419,0.12549736,0.00484300,0.28148127
-3.18459230,0.88556100,0.00075485,0.03024609,0.16679933,0.57081124,0.09064282,0.12945284,0.00440940,0.28238701
-3.17858929,0.85805476,0.00068014,0.03083434,0.15922600,0.54003571,0.08699880,0.13292503,0.00398625,0.28259975
-3.17258629,0.82986475,0.00060848,0.03130551,0.15168953,0.50960923,0.08334764,0.13583276,0.00357824,0.28204390
-3.16658329,0.80110392,0.00054051,0.03164438,0.14423695,0.47976802,0.07970853,0.13810100,0.00318928,0.28064431
-3.16058029,0.77184379,0.00047674,0.03183750,0.13690269,0.45069524,0.07609484,0.13966371,0.00282250,0.27833077
-3.15457729,0.74212361,0.00041751,0.03187377,0.12970992,0.42252444,0.07251496,0.14046658,0.00248024,0.27504253
-3.14857429,0.71196076,0.00036305,0.03174490,0.12267241,0.39534484,0.06897334,0.14046933,0.00216408,0.27073264
-3.14257129,0.68136176,0.00031345,0.03144586,0.11579659,0.36920784,0.06547159,0.13964757,0.00187486,0.26537178
-3.13656828,0.65033282,0.00026872,0.03097513,0.10908365,0.34413426,0.06200962,0.13799409,0.00161281,0.25895131
-3.13056528,0.61888948,0.00022874,0.03033493,0.10253170,0.32012182,0.05858678,0.13551952,0.00137757,0.25148546
-3.12456228,0.58706450,0.00019333,0.02953117,0.09613765,0.29715228,0.05520275,0.13225226,0.00116832,0.24301244
-3.11855928,0.55491376,0.00016224,0.02857338,0.08989885,0.27519804,0.05185835,0.12823777,0.00098385,0.23359434
-3.11255628,0.52251977,0.00013519,0.02747439,0.08381432,0.25422771,0.04855612,0.12353719,0.00082264,0.22331606
-3.10655328,0.48999289,0.00011185,0.02624997,0.07788566,0.23421055,0.04530060,0.11822537,0.00068299,0.21228309
-3.10055028,0.45747006,0.00009189,0.02491831,0.07211748,0.21511975,0.04209850,0.11238845,0.00056303,0.20061840
-3.09454727,0.42511163,0.00007495,0.02349945,0.06651752,0.19693436,0.03895853,0.10612108,0.00046085,0.18845867
-3.08854427,0.39309641,0.00006070,0.02201461,0.06109633,0.17964015,0.03589117,0.09952341,0.00037455,0.17594988
-3.08254127,0.36161540,0.00004882,0.02048558,0.05586683,0.16322948,0.03290820,0.09269797,0.00030226,0.16324279
-3.07653827,0.33086491,0.00003898,0.01893404,0.05084348,0.14770029,0.03002218,0.08574672,0.00024219,0.15048828
-3.07053527,0.30103922,0.00003091,0.01738098,0.04604150,0.13305457,0.02724588,0.07876814,0.00019269,0.13783288
-3.06453227,0.27232359,0.00002433,0.01584613,0.04147594,0.11929651,0.02459170,0.07185478,0.00015222,0.12541477
-3.05852926,0.24488779,0.00001902,0.01434751,0.03716082,0.10643037,0.02207112,0.06509107,0.00011940,0.11336030
-3.05252626,0.21888066,0.00001476,0.01290108,0.03310834,0.09445856,0.01969417,0.05855163,0.00009299,0.10178118
-3.04652326,0.19442580,0.00001138,0.01152044,0.02932827,0.08337988,0.01746914,0.05230014,0.00007191,0.09077246
-3.04052026,0.17161863,0.00000870,0.01021675,0.02582741,0.07318802,0.01540222,0.04638855,0.00005522,0.08041137
-3.03451726,0.15052489,0.00000661,0.00899862,0.02260935,0.06387059,0.01349735,0.04085695,0.00004210,0.07075682
-3.02851426,0.13118048,0.00000499,0.00787220,0.01967437,0.05540851,0.01175626,0.03573371,0.00003187,0.06184974
-3.02251126,0.11359254,0.00000374,0.00684130,0.01701950,0.04777587,0.01017846,0.03103615,0.00002396,0.05371408
-3.01650825,0.09774165,0.00000278,0.00590764,0.01463877,0.04094019,0.00876145,0.02677141,0.00001788,0.04635831
-3.01050525,0.08358493,0.00000205,0.00507106,0.01252359,0.03486305,0.00750100,0.02293768,0.00001325,0.03977740
-3.00450225,0.07105975,0.00000151,0.00432988,0.01066329,0.02950100,0.00639143,0.01952549,0.00000975,0.03395515
-2.99849925,0.06008795,0.00000110,0.00368121,0.00904561,0.02480664,0.00542603,0.01651918,0.00000712,0.02886659
-2.99249625,0.05058020,0.00000079,0.00312128,0.00765737,0.02072989,0.00459741,0.01389833,0.00000517,0.02448061
-2.98649325,0.04244037,0.00000057,0.00264578,0.00648508,0.01721922,0.00389793,0.01163922,0.00000372,0.02076250
-2.98049025,0.03556981,0.00000041,0.00225022,0.00551555,0.01422297,0.00332008,0.00971616,0.00000266,0.01767633
-2.97448724,0.02987120,0.00000029,0.00193017,0.00473650,0.01169053,0.00285686,0.00810270,0.00000189,0.01518724
-2.96848424,0.02525212,0.00000021,0.00168153,0.00413702,0.00957344,0.00250211,0.00677274,0.00000133,0.01326342
-2.96248124,0.02162809,0.00000016,0.00150080,0.00370814,0.00782632,0.00225083,0.00570146,0.00000093,0.01187788
-2.95647824,0.01892504,0.00000012,0.00138523,0.00344312,0.00640774,0.00209940,0.00486601,0.00000065,0.01100986
-2.95047524,0.01708142,0.00000010,0.00133297,0.00333784,0.00528086,0.00204584,0.00424617,0.00000045,0.01064597
-2.94447224,0.01604959,0.00000009,0.00134321,0.00339098,0.00441398,0.00208992,0.00382469,0.00000031,0.01078100
-2.93846923,0.01579690,0.00000010,0.00141620,0.00360419,0.00378096,0.00223332,0.00358763,0.00000021,0.01141839
-2.93246623,0.01630619,0.00000011,0.00155331,0.00398214,0.00336153,0.00247965,0.00352444,0.00000014,0.01257046
-2.92646323,0.01757594,0.00000014,0.00175700,0.00453251,0.00314152,0.00283450,0.00362800,0.00000009,0.01425822
-2.92046023,0.01961999,0.00000018,0.00203077,0.00526585,0.00311305,0.00330541,0.00389453,0.00000006,0.01651100
-2.91445723,0.02246692,0.00000024,0.00237911,0.00619543,0.00327460,0.00390176,0.00432337,0.00000004,0.01936573
-2.90845423,0.02615913,0.00000031,0.00280732,0.00733693,0.00363115,0.00463470,0.00491676,0.00000003,0.02286595
-2.90245123,0.03075157,0.00000042,0.00332141,0.00870815,0.00419417,0.00551696,0.00567946,0.00000002,0.02706059
-2.89644822,0.03631025,0.00000055,0.00392788,0.01032848,0.00498166,0.00656266,0.00661841,0.00000001,0.03200246
-2.89044522,0.04291040,0.00000073,0.00463351,0.01221852,0.00601807,0.00778704,0.00774225,0.00000001,0.03774651
-2.88444222,0.05063441,0.00000096,0.00544516,0.01439940,0.00733422,0.00920622,0.00906088,0.00000001,0.04434794
-2.87843922,0.05956956,0.00000125,0.00636943,0.01689219,0.00896704,0.01083681,0.01058494,0.00000001,0.05186006
-2.87243622,0.06980540,0.00000161,0.00741246,0.01971721,0.01095930,0.01269562,0.01232526,0.00000002,0.06033206
-2.86643322,0.08143096,0.00000206,0.00857957,0.02289324,0.01335908,0.01479922,0.01429232,0.00000002,0.06980664
-2.86043022,0.09453175,0.00000263,0.00987497,0.02643677,0.01621915,0.01716353,0.01649571,0.00000003,0.08031763
-2.85442721,0.10918654,0.00000332,0.01130148,0.03036120,0.01959606,0.01980334,0.01894349,0.00000005,0.09188762
-2.84842421,0.12546397,0.00000417,0.01286020,0.03467599,0.02354905,0.02273189,0.02164171,0.00000007,0.10452559
-2.84242121,0.14341906,0.00000520,0.01455024,0.03938588,0.02813866,0.02596036,0.02459379,0.00000011,0.11822476
-2.83641821,0.16308970,0.00000644,0.01636847,0.04449014,0.03342516,0.02949735,0.02780002,0.00000016,0.13296063
-2.83041521,0.18449310,0.00000792,0.01830927,0.04998183,0.03946664,0.03334844,0.03125709,0.00000024,0.14868921
-2.82441221,0.20762244,0.00000967,0.02036436,0.05584721,0.04631699,0.03751571,0.03495761,0.00000035,0.16534574
-2.81840920,0.23244368,0.00001173,0.02252269,0.06206520,0.05402365,0.04199728,0.03888976,0.00000051,0.18284366
-2.81240620,0.25889280,0.00001412,0.02477032,0.06860701,0.06262526,0.04678697,0.04303701,0.00000074,0.20107419
-2.80640320,0.28687349,0.00001688,0.02709048,0.07543594,0.07214945,0.05187394,0.04737788,0.00000106,0.21990639
-2.80040020,0.31625562,0.00002005,0.02946360,0.08250737,0.08261055,0.05724250,0.05188592,0.00000151,0.23918775
-2.79439720,0.34687442,0.00002364,0.03186750,0.08976895,0.09400771,0.06287199,0.05652968,0.00000213,0.25874549
-2.78839420,0.37853074,0.00002769,0.03427762,0.09716103,0.10632336,0.06873681,0.06127298,0.00000299,0.27838845
-2.78239120,0.41099252,0.00003221,0.03666737,0.10461743,0.11952212,0.07480666,0.06607523,0.00000417,0.29790965
-2.77638819,0.44399748,0.00003722,0.03900854,0.11206640,0.13355056,0.08104695,0.07089197,0.00000577,0.31708951
-2.77038519,0.47725726,0.00004272,0.04127185,0.11943191,0.14833757,0.08741941,0.07567557,0.00000793,0.33569971
-2.76438219,0.51046312,0.00004870,0.04342749,0.12663519,0.16379578,0.09388299,0.08037614,0.00001082,0.35350756
-2.75837919,0.54329304,0.00005516,0.04544585,0.13359659,0.17982386,0.10039498,0.08494261,0.00001467,0.37028101
-2.75237619,0.57542035,0.00006208,0.04729818,0.14023767,0.19630995,0.10691242,0.08932395,0.00001974,0.38579395
-2.74637319,0.60652366,0.00006940,0.04895742,0.14648344,0.21313600,0.11339374,0.09347056,0.00002639,0.39983186
-2.74037019,0.63629798,0.00007711,0.05039897,0.15226478,0.23018309,0.11980060,0.09733584,0.00003503,0.41219760
-2.73436718,0.66446656,0.00008513,0.05160148,0.15752101,0.24733756,0.12609999,0.10087768,0.00004618,0.42271715
-2.72836418,0.69079345,0.00009341,0.05254760,0.16220236,0.26449780,0.13226644,0.10406017,0.00006046,0.43124518
-2.72236118,0.71509586,0.00010187,0.05322475,0.16627236,0.28158144,0.13828421,0.10685518,0.00007862,0.43767017
-2.71635818,0.73725636,0.00011045,0.05362570,0.16971014,0.29853264,0.14414965,0.10924386,0.00010153,0.44191890
-2.71035518,0.75723402,0.00011907,0.05374913,0.17251233,0.31532928,0.14987323,0.11121805,0.00013021,0.44396021
-2.70435218,0.77507407,0.00012764,0.05360003,0.17469465,0.33198950,0.15548157,0.11278142,0.00016586,0.44380768
-2.69834917,0.79091567,0.00013609,0.05318996,0.17629296,0.34857751,0.16101894,0.11395038,0.00020984,0.44152122
-2.69234617,0.80499716,0.00014435,0.05253708,0.17736380,0.36520806,0.16654852,0.11475467,0.00026367,0.43720733
-2.68634317,0.81765836,0.00015235,0.05166608,0.17798424,0.38204944,0.17215292,0.11523751,0.00032908,0.43101808
-2.68034017,0.82933971,0.00016004,0.05060791,0.17825113,0.39932466,0.17793428,0.11545541,0.00040796,0.42314868
-2.67433717,0.84057784,0.00016736,0.04939923,0.17827956,0.41731047,0.18401345,0.11547751,0.00050234,0.41383366
-2.66833417,0.85199760,0.00017430,0.04808180,0.17820065,0.43633433,0.19052857,0.11538447,0.00061443,0.40334190
-2.66233117,0.86430043,0.00018083,0.04670166,0.17815874,0.45676887,0.19763280,0.11526701,0.00074652,0.39197036
-2.65632816,0.87824939,0.00018696,0.04530811,0.17830780,0.47902425,0.20549124,0.11522392,0.00090100,0.38003698
-2.65032516,0.89465099,0.00019269,0.04395266,0.17880750,0.50353814,0.21427714,0.11535988,0.00108027,0.36787283
-2.64432216,0.91433435,0.00019808,0.04268783,0.17981868,0.53076379,0.22416743,0.11578289,0.00128670,0.35581372
-2.63831916,0.93812820,0.00020315,0.04156592,0.18149863,0.56115631,0.23533768,0.11660152,0.00152257,0.34419166
-2.63231616,0.96683643,0.00020797,0.04063777,0.18399619,0.59515760,0.24795656,0.11792206,0.00178996,0.33332639
-2.62631316,1.00121283,0.00021261,0.03995146,0.18744681,0.63318036,0.26218015,0.11984560,0.00209073,0.32351722
-2.62031016,1.04193590,0.00021714,0.03955119,0.19196784,0.67559164,0.27814601,0.12246525,0.00242635,0.31503548
-2.61430715,1.08958452,0.00022164,0.03947610,0.19765407,0.72269661,0.29596745,0.12586344,0.00279790,0.30811783
-2.60830415,1.14461534,0.00022620,0.03975928,0.20457379,0.77472295,0.31572808,0.13010952,0.00320590,0.30296056
-2.60230115,1.20734255,0.00023090,0.04042692,0.21276550,0.83180666,0.33747683,0.13525762,0.00365032,0.29971506
-2.59629815,1.27792093,0.00023581,0.04149754,0.22223532,0.89397966,0.36122372,0.14134501,0.00413042,0.29848460
-2.59029515,1.35633274,0.00024099,0.04298149,0.23295534,0.96115989,0.38693646,0.14839074,0.00464476,0.29932240
-2.58429215,1.44237887,0.00024649,0.04488055,0.24486283,1.03314424,0.41453809,0.15639488,0.00519113,0.30223116
-2.57828914,1.53567488,0.00025235,0.04718780,0.25786052,1.10960480,0.44390573,0.16533815,0.00576651,0.30716379
-2.57228614,1.63565181,0.00025858,0.04988761,0.27181791,1.19008861,0.47487050,0.17518201,0.00636712,0.31402549
-2.56628314,1.74156218,0.00026518,0.05295587,0.28657353,1.27402111,0.50721876,0.18586927,0.00698839,0.32267697
-2.56028014,1.85249075,0.00027211,0.05636037,0.30193817,1.36071327,0.54069439,0.19732496,0.00762504,0.33293869
-2.55427714,1.96736992,0.00027934,0.06006145,0.31769902,1.44937232,0.57500238,0.20945768,0.00827114,0.34459595
-2.54827414,2.08499924,0.00028679,0.06401266,0.33362454,1.53911562,0.60981337,0.22216112,0.00892019,0.35740471
-2.54227114,2.20406848,0.00029436,0.06816167,0.34946989,1.62898759,0.64476911,0.23531587,0.00956526,0.37109789
-2.53626813,2.32318340,0.00030194,0.07245132,0.36498280,1.71797870,0.67948865,0.24879130,0.01019909,0.38539197
-2.53026513,2.44089360,0.00030941,0.07682067,0.37990973,1.80504640,0.71357515,0.26244756,0.01081422,0.39999371
-2.52426213,2.55572145,0.00031663,0.08120619,0.39400198,1.88913686,0.74662300,0.27613765,0.01140319,0.41460685
-2.51825913,2.66619120,0.00032343,0.08554301,0.40702167,1.96920703,0.77822514,0.28970940,0.01195862,0.42893843
-2.51225613,2.77085764,0.00032967,0.08976610,0.41874731,2.04424633,0.80798040,0.30300749,0.01247344,0.44270486
-2.50625313,2.86833326,0.00033519,0.09381153,0.42897890,2.11329706,0.83550069,0.31587534,0.01294096,0.45563730
-2.50025013,2.95731348,0.00033983,0.09761764,0.43754225,2.17547317,0.86041782,0.32815709,0.01335504,0.46748647
-2.49424712,3.03659924,0.00034347,0.10112617,0.44429247,2.22997675,0.88239003,0.33969941,0.01371024,0.47802668
-2.48824412,3.10511676,0.00034597,0.10428325,0.44911663,2.27611191,0.90110792,0.35035342,0.01400184,0.48705906
-2.48224112,3.16193394,0.00034724,0.10704036,0.45193536,2.31329573,0.91629984,0.35997663,0.01422605,0.49441404
-2.47623812,3.20627360,0.00034719,0.10935510,0.45270356,2.34106629,0.92773672,0.36843490,0.01437994,0.49995288
-2.47023512,3.23752341,0.00034578,0.11119189,0.45141013,2.35908771,0.93523619,0.37560450,0.01446163,0.50356864
-2.46423212,3.25524266,0.00034301,0.11252245,0.44807687,2.36715234,0.93866610,0.38137431,0.01447018,0.50518628
-2.45822911,3.25916612,0.00033888,0.11332620,0.44275658,2.36518043,0.93794733,0.38564807,0.01440572,0.50476219
-2.45222611,3.24920527,0.00033348,0.11359045,0.43553057,2.35321744,0.93305586,0.38834667,0.01426935,0.50228325
-2.44622311,3.22544705,0.00032690,0.11331051,0.42650562,2.33142944,0.92402419,0.38941048,0.01406316,0.49776531
-2.44022011,3.18815049,0.00031930,0.11248961,0.41581059,2.30009694,0.91094194,0.38880163,0.01379016,0.49125150
-2.43421711,3.13774141,0.00031087,0.11113868,0.40359281,2.25960739,0.89395562,0.38650607,0.01345422,0.48281013
-2.42821411,3.07480529,0.00030184,0.10927600,0.39001441,2.21044679,0.87326762,0.38253550,0.01306001,0.47253250
-2.42221111,3.00007850,0.00029249,0.10692679,0.37524863,2.15319046,0.84913424,0.37692881,0.01261288,0.46053057
-2.41620810,2.91443783,0.00028314,0.10412258,0.35947628,2.08849337,0.82186284,0.36975315,0.01211880,0.44693456
-2.41020510,2.81888852,0.00027417,0.10090056,0.34288248,2.01707996,0.79180806,0.36110437,0.01158421,0.43189051
-2.40420210,2.71455063,0.00026596,0.09730285,0.32565353,1.93973365,0.75936712,0.35110686,0.01101592,0.41555777
-2.39819910,2.60264377,0.00025897,0.09337565,0.30797423,1.85728595,0.72497426,0.33991263,0.01042101,0.39810658
-2.39219610,2.48447037,0.00025367,0.08916839,0.29002540,1.77060533,0.68909441,0.32769970,0.00980666,0.37971552
-2.38619310,2.36139739,0.00025057,0.08473277,0.27198185,1.68058572,0.65221617,0.31466972,0.00918006,0.36056899
-2.38019010,2.23483679,0.00025021,0.08012188,0.25401054,1.58813474,0.61484426,0.30104487,0.00854830,0.34085468
-2.37418709,2.10622481,0.00025316,0.07538925,0.23626914,1.49416171,0.57749161,0.28706410,0.00791822,0.32076101
-2.36818409,1.97700061,0.00026001,0.07058791,0.21890476,1.39956553,0.54067132,0.27297889,0.00729634,0.30047459
-2.36218109,1.84858444,0.00027135,0.06576958,0.20205307,1.30522253,0.50488861,0.25904847,0.00668874,0.28017764
-2.35617809,1.72235596,0.00028778,0.06098381,0.18583751,1.21197458,0.47063301,0.24553478,0.00610103,0.26004559
-2.35017509,1.59963303,0.00030989,0.05627728,0.17036876,1.12061766,0.43837094,0.23269731,0.00553824,0.24024467
-2.34417209,1.48165175,0.00033825,0.05169312,0.15574443,1.03189101,0.40853894,0.22078781,0.00500479,0.22092974
-2.33816908,1.36954795,0.00037340,0.04727043,0.14204885,0.94646747,0.38153747,0.21004526,0.00450450,0.20224229
-2.33216608,1.26434083,0.00041583,0.04304383,0.12935309,0.86494487,0.35772563,0.20069103,0.00404054,0.18430875
-2.32616308,1.16691911,0.00046593,0.03904318,0.11771504,0.78783908,0.33741669,0.19292443,0.00361545,0.16723907
-2.32016008,1.07802995,0.00052404,0.03529339,0.10717969,0.71557871,0.32087453,0.18691885,0.00323121,0.15112572
-2.31415708,0.99827101,0.00059036,0.03181438,0.09777954,0.64850175,0.30831092,0.18281839,0.00288922,0.13604308
-2.30815408,0.92808572,0.00066498,0.02862115,0.08953501,0.58685416,0.29988366,0.18073522,0.00259040,0.12204716
-2.30215108,0.86776177,0.00074785,0.02572395,0.08245509,0.53079044,0.29569560,0.18074766,0.00233519,0.10917588
-2.29614807,0.81743288,0.00083872,0.02312853,0.07653793,0.48037628,0.29579425,0.18289902,0.00212369,0.09744960
-2.29014507,0.77708363,0.00093721,0.02083649,0.07177158,0.43559295,0.30017219,0.18719719,0.00195567,0.08687216
-2.28414207,0.74655704,0.00104272,0.01884567,0.06813472,0.39634342,0.30876806,0.19361509,0.00183063,0.07743209
-2.27813907,0.72556485,0.00115447,0.01715060,0.06559741,0.36245994,0.32146806,0.20209179,0.00174789,0.06910422
-2.27213607,0.71369984,0.00127150,0.01574292,0.06412187,0.33371273,0.33810809,0.21253451,0.00170662,0.06185145
-2.26613307,0.71045008,0.00139267,0.01461194,0.06366322,0.30981966,0.35847636,0.22482116,0.00170585,0.05562661
-2.26013007,0.71521457,0.00151666,0.01374497,0.06417020,0.29045639,0.38231650,0.23880367,0.00174459,0.05037444
-2.25412706,0.72731988,0.00164202,0.01312788,0.06558591,0.27526685,0.40933131,0.25431181,0.00182175,0.04603357
-2.24812406,0.74603734,0.00176717,0.01274540,0.06784843,0.26387361,0.43918690,0.27115745,0.00193621,0.04253839
-2.24212106,0.77060055,0.00189046,0.01258153,0.07089153,0.25588800,0.47151757,0.28913927,0.00208681,0.03982086
-2.23611806,0.80022250,0.00201019,0.01261982,0.07464528,0.25091962,0.50593113,0.30804764,0.00227234,0.03781212
-2.23011506,0.83411226,0.00212466,0.01284364,0.07903667,0.24858505,0.54201488,0.32766962,0.00249155,0.03644394
-2.22411206,0.87149069,0.00223222,0.01323637,0.08399030,0.24851564,0.57934207,0.34779395,0.00274306,0.03564989
-2.21810905,0.91160497,0.00233130,0.01378156,0.08942902,0.25036420,0.61747889,0.36821586,0.00302546,0.03536637
-2.21210605,0.95374165,0.00242047,0.01446300,0.09527464,0.25381048,0.65599187,0.38874155,0.00333716,0.03553333
-2.20610305,0.99723798,0.00249848,0.01526484,0.10144871,0.25856549,0.69445556,0.40919224,0.00367647,0.03609485
-2.20010005,1.04149149,0.00256427,0.01617157,0.10787335,0.26437458,0.73246034,0.42940773,0.00404150,0.03699943
-2.19409705,1.08596754,0.00261705,0.01716806,0.11447211,0.27101928,0.76962029,0.44924922,0.00443022,0.03820016
-2.18809405,1.13020493,0.00265628,0.01823952,0.12117091,0.27831813,0.80558082,0.46860156,0.00484038,0.03965472
-2.18209105,1.17381957,0.00268170,0.01937153,0.12789907,0.28612648,0.84002588,0.48737466,0.00526955,0.04132527
-2.17608804,1.21650623,0.00269334,0.02054999,0.13459026,0.29433537,0.87268457,0.50550427,0.00571508,0.04317824
-2.17008504,1.25803859,0.00269150,0.02176114,0.14118356,0.30286979,0.90333696,0.52295198,0.00617416,0.04518405
-2.16408204,1.29826766,0.00267674,0.02299158,0.14762444,0.31168632,0.93181879,0.53970457,0.00664376,0.04731682
-2.15807904,1.33711882,0.00264987,0.02422830,0.15386566,0.32077039,0.95802507,0.55577285,0.00712071,0.04955408
-2.15207604,1.37458777,0.00261191,0.02545876,0.15986809,0.33013338,0.98191222,0.57118986,0.00760169,0.05187645
-2.14607304,1.41073536,0.00256402,0.02667099,0.16560139,0.33980948,1.00349874,0.58600879,0.00808326,0.05426742
-2.14007004,1.44568183,0.00250753,0.02785371,0.17104449,0.34985275,1.02286433,0.60030046,0.00856191,0.05671310
-2.13406703,1.47960029,0.00244381,0.02899648,0.17618578,0.36033414,1.04014733,0.61415060,0.00903410,0.05920206
-2.12806403,1.51270982,0.00237430,0.03008989,0.18102321,0.37133872,1.05554060,0.62765695,0.00949629,0.06172514
-2.12206103,1.54526804,0.00230040,0.03112569,0.18556391,0.38296305,1.06928574,0.64092620,0.00994500,0.06427537
-2.11605803,1.57756342,0.00222347,0.03209704,0.18982364,0.39531267,1.08166595,0.65407083,0.01037685,0.06684783
-2.11005503,1.60990701,0.00214477,0.03299862,0.19382593,0.40849961,1.09299746,0.66720592,0.01078863,0.06943952
-2.10405203,1.64262383,0.00206545,0.03382680,0.19760086,0.42263982,1.10361991,0.68044578,0.01117733,0.07204922
-2.09804902,1.67604366,0.00198648,0.03457973,0.20118368,0.43785052,1.11388571,0.69390060,0.01154022,0.07467727
-2.09204602,1.71049116,0.00190869,0.03525740,0.20461312,0.45424709,1.12414889,0.70767297,0.01187485,0.07732535
-2.08604302,1.74627547,0.00183273,0.03586165,0.20792955,0.47193964,1.13475348,0.72185432,0.01217914,0.07999608
-2.08004002,1.78367907,0.00175906,0.03639611,0.21117305,0.49102909,1.14602200,0.73652138,0.01245138,0.08269268
-2.07403702,1.82294622,0.00168799,0.03686601,0.21438138,0.51160260,1.15824418,0.75173254,0.01269024,0.08541841
-2.06803402,1.86427099,0.00161965,0.03727802,0.21758805,0.53372855,1.17166644,0.76752443,0.01289485,0.08817605
