energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-2.93846923,6.19000235,0.00240448,2.50625171,0.31278932,0.96511159,3.83532841,1.96844348,1.16694402,0.00000000
-2.93246623,6.27854160,0.00222250,2.56900441,0.32035904,0.94301862,3.95370501,2.02403832,1.16534848,0.00000000
-2.92646323,6.36941010,0.00204641,2.62889415,0.32820452,0.92723961,4.06934178,2.07741594,1.16683748,0.00000000
-2.92046023,6.45995303,0.00187762,2.68526255,0.33605343,0.91685649,4.18091961,2.12804910,1.17056199,0.00000000
-2.91445723,6.54740600,0.00171723,2.73740441,0.34363739,0.91091664,4.28699527,2.17537850,1.17565614,0.00000000
-2.90845423,6.62892736,0.00156606,2.78456954,0.35069596,0.90845136,4.38601521,2.21881223,1.18125365,0.00000000
-2.90245123,6.70163851,0.00142466,2.82596902,0.35698092,0.90849412,4.47633759,2.25772819,1.18650464,0.00000000
-2.89644822,6.76267261,0.00129333,2.86078645,0.36226058,0.91009843,4.55626285,2.29148036,1.19059281,0.00000000
-2.89044522,6.80923153,0.00117211,2.88819421,0.36632434,0.91235516,4.62407218,2.31940890,1.19275250,0.00000000
-2.88444222,6.83864978,0.00106088,2.90737444,0.36898705,0.91440930,4.67807305,2.34085424,1.19228537,0.00000000
-2.87843922,6.84846372,0.00095935,2.91754396,0.37009324,0.91547574,4.71665010,2.35517469,1.18857625,0.00000000
-2.87243622,6.83648332,0.00086710,2.91798224,0.36952096,0.91485385,4.73831943,2.36176707,1.18110755,0.00000000
-2.86643322,6.80086357,0.00078364,2.90806099,0.36718495,0.91194050,4.74178397,2.36008941,1.16947171,0.00000000
-2.86043022,6.74017198,0.00070843,2.88727390,0.36303914,0.90624112,4.72598705,2.34968461,1.15338119,0.00000000
-2.85442721,6.65344866,0.00064091,2.85526484,0.35707813,0.89737852,4.69016170,2.33020378,1.13267554,0.00000000
-2.84842421,6.54025578,0.00058055,2.81185292,0.34933760,0.88509903,4.63387290,2.30142803,1.10732508,0.00000000
-2.84242121,6.40071323,0.00052687,2.75705291,0.33989366,0.86927589,4.55705050,2.26328734,1.07743112,0.00000000
-2.83641821,6.23551831,0.00047945,2.69108967,0.32886092,0.84990960,4.46001076,2.21587531,1.04322254,0.00000000
-2.83041521,6.04594781,0.00043797,2.61440564,0.31638954,0.82712532,4.34346530,2.15945886,1.00504878,0.00000000
-2.82441221,5.83384186,0.00040219,2.52766066,0.30266123,0.80116724,4.20851646,2.09448218,0.96336961,0.00000000
-2.81840920,5.60156976,0.00037202,2.43172405,0.28788434,0.77239040,4.05663922,2.02156436,0.91874208,0.00000000
-2.81240620,5.35197906,0.00034747,2.32765901,0.27228832,0.74124996,3.88965013,1.94149077,0.87180509,0.00000000
-2.80640320,5.08832993,0.00032871,2.21670009,0.25611778,0.70828858,3.70966464,1.85519837,0.82326228,0.00000000
-2.80040020,4.81421743,0.00031604,2.10022451,0.23962626,0.67412226,3.51904454,1.76375557,0.77386400,0.00000000
-2.79439720,4.53348505,0.00030988,1.97971875,0.22307014,0.63942519,3.32033785,1.66833738,0.72438888,0.00000000
-2.78839420,4.25013289,0.00031083,1.85674177,0.20670279,0.60491403,3.11621370,1.57019702,0.67562587,0.00000000
-2.78239120,3.96822408,0.00031962,1.73288644,0.19076915,0.57133224,2.90939493,1.47063515,0.62835713,0.00000000
-2.77638819,3.69179287,0.00033712,1.60974073,0.17550111,0.53943475,2.70259099,1.37096797,0.58334240,0.00000000
-2.77038519,3.42475738,0.00036435,1.48885013,0.16111342,0.50997332,2.49843377,1.27249545,0.54130522,0.00000000
-2.76438219,3.17083965,0.00040249,1.37168274,0.14780064,0.48368295,2.29941858,1.17647090,0.50292101,0.00000000
-2.75837919,2.93349481,0.00045283,1.25959789,0.13573479,0.46126934,2.10785200,1.08407286,0.46880739,0.00000000
-2.75237619,2.71585092,0.00051681,1.15381943,0.12506386,0.44339754,1.92580802,0.99638020,0.43951644,0.00000000
-2.74637319,2.52065988,0.00059601,1.05541396,0.11591108,0.43068182,1.75509346,0.91435103,0.41552886,0.00000000
-2.74037019,2.35025979,0.00069211,0.96527445,0.10837473,0.42367659,1.59722279,0.83880588,0.39724983,0.00000000
-2.73436718,2.20654804,0.00080693,0.88410928,0.10252859,0.42286830,1.45340265,0.77041522,0.38500617,0.00000000
-2.72836418,2.09096471,0.00094239,0.81243632,0.09842273,0.42866824,1.32452525,0.70969148,0.37904463,0.00000000
-2.72236118,2.00448493,0.00110051,0.75058190,0.09608451,0.44140604,1.21117019,0.65698524,0.37953087,0.00000000
-2.71635818,1.94761927,0.00128340,0.69868404,0.09551983,0.46132392,1.11361352,0.61248544,0.38654911,0.00000000
-2.71035518,1.92042095,0.00149328,0.65669933,0.09671436,0.48857150,1.03184310,0.57622302,0.40010201,0.00000000
-2.70435218,1.92249893,0.00173241,0.62441311,0.09963476,0.52320141,0.96557892,0.54807781,0.42011086,0.00000000
-2.69834917,1.95303597,0.00200315,0.60145211,0.10422986,0.56516563,0.91429744,0.52778798,0.44641605,0.00000000
-2.69234617,2.01081113,0.00230792,0.58729926,0.11043174,0.61431279,0.87725873,0.51496180,0.47877771,0.00000000
-2.68634317,2.09422632,0.00264918,0.58131014,0.11815675,0.67038664,0.85353573,0.50909124,0.51687688,0.00000000
-2.68034017,2.20133666,0.00302945,0.58273072,0.12730638,0.73302592,0.84204449,0.50956702,0.56031716,0.00000000
-2.67433717,2.32988465,0.00345126,0.59071610,0.13776824,0.80176581,0.84157517,0.51569494,0.60862723,0.00000000
-2.66833417,2.47733815,0.00391716,0.60435006,0.14941693,0.87604123,0.85082293,0.52671298,0.66126424,0.00000000
-2.66233117,2.64093207,0.00442966,0.62266503,0.16211510,0.95519211,0.86841849,0.54180923,0.71761849,0.00000000
-2.65632816,2.81771379,0.00499123,0.64466253,0.17571447,1.03847084,0.89295792,0.56014003,0.77701934,0.00000000
-2.65032516,3.00459192,0.00560418,0.66933358,0.19005716,1.12505168,0.92303137,0.58084838,0.83874249,0.00000000
-2.64432216,3.19838795,0.00627064,0.69567898,0.20497703,1.21404242,0.95725045,0.60308212,0.90201879,0.00000000
-2.63831916,3.39589002,0.00699245,0.72272911,0.22030129,1.30449768,0.99427395,0.62601167,0.96604427,0.00000000
-2.63231616,3.59390783,0.00777106,0.74956284,0.23585223,1.39543410,1.03283141,0.64884688,1.02999146,0.00000000
-2.62631316,3.78932762,0.00860737,0.77532520,0.25144912,1.48584659,1.07174446,0.67085277,1.09302168,0.00000000
-2.62031016,3.97916568,0.00950162,0.79924335,0.26691021,1.57472564,1.10994533,0.69136352,1.15429807,0.00000000
-2.61430715,4.16061924,0.01045318,0.82064044,0.28205484,1.66107502,1.14649222,0.70979464,1.21299907,0.00000000
-2.60830415,4.33111316,0.01146045,0.83894690,0.29670558,1.74392952,1.18058138,0.72565267,1.26833199,0.00000000
-2.60230115,4.48834126,0.01252062,0.85370893,0.31069032,1.82237225,1.21155541,0.73854233,1.31954623,0.00000000
-2.59629815,4.63030110,0.01362955,0.86459379,0.32384448,1.89555109,1.23890787,0.74817078,1.36594606,0.00000000
-2.59029515,4.75532140,0.01478162,0.87139182,0.33601297,1.96269384,1.26228403,0.75434897,1.40690232,0.00000000
-2.58429215,4.86208151,0.01596960,0.87401511,0.34705218,2.02312183,1.28147795,0.75698997,1.44186301,0.00000000
-2.57828914,4.94962268,0.01718459,0.87249296,0.35683183,2.07626163,1.29642607,0.75610448,1.47036244,0.00000000
-2.57228614,5.01735121,0.01841601,0.86696434,0.36523664,2.12165463,1.30719775,0.75179378,1.49202866,0.00000000
-2.56628314,5.06503374,0.01965164,0.85766774,0.37216795,2.15896440,1.31398320,0.74424035,1.50658920,0.00000000
-2.56028014,5.09278539,0.02087772,0.84492875,0.37754504,2.18798162,1.31707941,0.73369675,1.51387484,0.00000000
-2.55427714,5.10105147,0.02207915,0.82914606,0.38130642,2.20862653,1.31687451,0.72047312,1.51382153,0.00000000
-2.54827414,5.09058352,0.02323976,0.81077634,0.38341084,2.22094890,1.31383147,0.70492398,1.50647024,0.00000000
-2.54227114,5.06241090,0.02434265,0.79031862,0.38383808,2.22512545,1.30847137,0.68743478,1.49196502,0.00000000
-2.53626813,5.01780851,0.02537056,0.76829866,0.38258956,2.22145474,1.30135704,0.66840876,1.47054907,0.00000000
-2.53026513,4.95826191,0.02630635,0.74525401,0.37968861,2.21034964,1.29307732,0.64825467,1.44255913,0.00000000
-2.52426213,4.88543025,0.02713348,0.72171991,0.37518044,2.19232738,1.28423232,0.62737559,1.40841817,0.00000000
-2.51825913,4.80110807,0.02783653,0.69821666,0.36913183,2.16799735,1.27541993,0.60615939,1.36862659,0.00000000
-2.51225613,4.70718637,0.02840165,0.67523858,0.36163039,2.13804675,1.26722373,0.58497092,1.32375211,0.00000000
-2.50625313,4.60561367,0.02881708,0.65324479,0.35278346,2.10322445,1.26020233,0.56414608,1.27441859,0.00000000
-2.50025013,4.49835755,0.02907356,0.63265192,0.34271661,2.06432312,1.25488020,0.54398787,1.22129395,0.00000000
-2.49424712,4.38736722,0.02916465,0.61382879,0.33157177,2.02216025,1.25174006,0.52476435,1.16507757,0.00000000
-2.48824412,4.27453779,0.02908704,0.59709307,0.31950495,1.97755826,1.25121677,0.50670843,1.10648732,0.00000000
-2.48224112,4.16167679,0.02884066,0.58270987,0.30668371,1.93132435,1.25369289,0.49001926,1.04624672,0.00000000
-2.47623812,4.05047374,0.02842873,0.57089221,0.29328433,1.88423059,1.25949607,0.47486526,0.98507234,0.00000000
-2.47023512,3.94247365,0.02785774,0.56180332,0.27948878,1.83699488,1.26889826,0.46138823,0.92366189,0.00000000
-2.46423212,3.83905500,0.02713719,0.55556072,0.26548162,1.79026334,1.28211725,0.44970870,0.86268325,0.00000000
-2.45822911,3.74141337,0.02627936,0.55224182,0.25144691,1.74459488,1.29932050,0.43993201,0.80276466,0.00000000
-2.45222611,3.65055113,0.02529892,0.55189123,0.23756518,1.70044842,1.32063166,0.43215498,0.74448640,0.00000000
-2.44622311,3.56727400,0.02421244,0.55452931,0.22401060,1.65817340,1.34613980,0.42647307,0.68837401,0.00000000
-2.44022011,3.49219471,0.02303794,0.56016196,0.21094840,1.61800388,1.37591139,0.42298748,0.63489319,0.00000000
-2.43421711,3.42574390,0.02179431,0.56879129,0.19853270,1.58005673,1.41000481,0.42181225,0.58444651,0.00000000
-2.42821411,3.36818790,0.02050079,0.58042680,0.18690459,1.54433389,1.44848707,0.42308085,0.53737179,0.00000000
-2.42221111,3.31965280,0.01917644,0.59509669,0.17619071,1.51072879,1.49145206,0.42695204,0.49394209,0.00000000
-2.41620810,3.28015366,0.01783964,0.61285868,0.16650224,1.47903673,1.53903937,0.43361466,0.45436717,0.00000000
-2.41020510,3.24962730,0.01650768,0.63380981,0.15793420,1.44896885,1.59145277,0.44329101,0.41879631,0.00000000
-2.40420210,3.22796712,0.01519637,0.65809447,0.15056515,1.42016913,1.64897674,0.45623840,0.38732203,0.00000000
-2.39819910,3.21505761,0.01391978,0.68591008,0.14445723,1.39223377,1.71198988,0.47274864,0.35998467,0.00000000
-2.39219610,3.21080653,0.01269001,0.71750967,0.13965634,1.36473209,1.78097357,0.49314513,0.33677750,0.00000000
-2.38619310,3.21517250,0.01151708,0.75320087,0.13619260,1.33722810,1.85651452,0.51777717,0.31765200,0.00000000
-2.38019010,3.22818601,0.01040891,0.79334077,0.13408088,1.30930177,1.93930001,0.54701165,0.30252323,0.00000000
-2.37418709,3.24996205,0.00937132,0.83832635,0.13332144,1.28056903,2.03010490,0.58122180,0.29127506,0.00000000
-2.36818409,3.28070307,0.00840816,0.88858061,0.13390062,1.25069972,2.12976986,0.62077326,0.28376497,0.00000000
-2.36218109,3.32069159,0.00752146,0.94453430,0.13579157,1.21943261,2.23917091,0.66600778,0.27982856,0.00000000
-2.35617809,3.37027234,0.00671156,1.00660394,0.13895500,1.18658694,2.35918080,0.71722493,0.27928352,0.00000000
-2.35017509,3.42982447,0.00597744,1.07516679,0.14334008,1.15206998,2.49062330,0.77466253,0.28193317,0.00000000
-2.34417209,3.49972534,0.00531683,1.15053384,0.14888532,1.11588043,2.63422236,0.83847655,0.28756959,0.00000000
-2.33816908,3.58030769,0.00472652,1.23292194,0.15551971,1.07810762,2.79054808,0.90872135,0.29597644,0.00000000
-2.33216608,3.67181277,0.00420257,1.32242658,0.16316399,1.03892664,2.95996243,0.98533145,0.30693151,0.00000000
-2.32616308,3.77434239,0.00374049,1.41899681,0.17173209,0.99859000,3.14256750,1.06810559,0.32020924,0.00000000
-2.32016008,3.88781309,0.00333547,1.52241369,0.18113296,0.95741621,3.33815928,1.15669441,0.33558317,0.00000000
-2.31415708,4.01191550,0.00298253,1.63227384,0.19127253,0.91577611,3.54619008,1.25059246,0.35282851,0.00000000
-2.30815408,4.14608202,0.00267665,1.74797920,0.20205601,0.87407777,3.76574203,1.34913537,0.37172484,0.00000000
-2.30215108,4.28946533,0.00241289,1.86873407,0.21339034,0.83275085,3.99551403,1.45150288,0.39205908,0.00000000
-2.29614807,4.44092991,0.00218649,1.99354995,0.22518683,0.79223122,4.23382359,1.55672784,0.41362850,0.00000000
-2.29014507,4.59905772,0.00199291,2.12125852,0.23736396,0.75294673,4.47862447,1.66371134,0.43624403,0.00000000
-2.28414207,4.76216867,0.00182790,2.25053252,0.24985001,0.71530475,4.72753995,1.77124361,0.45973349,0.00000000
-2.27813907,4.92835545,0.00168751,2.37991394,0.26258577,0.67968220,4.97791108,1.87803012,0.48394485,0.00000000
-2.27213607,5.09553155,0.00156812,2.50784851,0.27552689,0.64641821,5.22685806,1.98272192,0.50874937,0.00000000
-2.26613307,5.26149050,0.00146642,2.63272514,0.28864598,0.61580992,5.47135240,2.08394916,0.53404434,0.00000000
-2.26013007,5.42397361,0.00137943,2.75291872,0.30193430,0.58811127,5.70829706,2.18035641,0.55975549,0.00000000
-2.25412706,5.58074334,0.00130450,2.86683448,0.31540291,0.56353460,5.93461103,2.27063844,0.58583887,0.00000000
-2.24812406,5.72965864,0.00123926,2.97295213,0.32908334,0.54225492,6.14731499,2.35357488,0.61228211,0.00000000
-2.24212106,5.86874908,0.00118165,3.06986783,0.34302763,0.52441625,6.34361446,2.42806253,0.63910496,0.00000000
-2.23611806,5.99628419,0.00112989,3.15633255,0.35730775,0.51013947,6.52097730,2.49314396,0.66635914,0.00000000
-2.23011506,6.11083520,0.00108245,3.23128523,0.37201449,0.49953114,6.67720251,2.54803137,0.69412744,0.00000000
-2.22411206,6.21132647,0.00103807,3.29387970,0.38725564,0.49269259,6.81047825,2.59212494,0.72252205,0.00000000
-2.21810905,6.29707456,0.00099571,3.34350453,0.40315379,0.48972856,6.91942707,2.62502517,0.75168217,0.00000000
-2.21210605,6.36781371,0.00095456,3.37979544,0.41984343,0.49075479,7.00313759,2.64653896,0.78177087,0.00000000
-2.20610305,6.42370679,0.00091401,3.40264017,0.43746767,0.49590398,7.06118203,2.65667950,0.81297128,0.00000000
-2.20010005,6.46534161,0.00087363,3.41217605,0.45617457,0.50532968,7.09361978,2.65566044,0.84548210,0.00000000
-2.19409705,6.49371310,0.00083318,3.40878074,0.47611291,0.51920758,7.10098775,2.64388463,0.87951243,0.00000000
-2.18809405,6.51019205,0.00079254,3.39305698,0.49742783,0.53773415,7.08427848,2.62192844,0.91527596,0.00000000
-2.18209105,6.51648191,0.00075174,3.36581200,0.52025599,0.56112225,7.04490733,2.59052227,0.95298454,0.00000000
-2.17608804,6.51456499,0.00071090,3.32803271,0.54472062,0.58959394,6.98467024,2.55052816,0.99284121,0.00000000
-2.17008504,6.50664007,0.00067023,3.28085751,0.57092639,0.62337053,6.90569349,2.50291547,1.03503270,0.00000000
-2.16408204,6.49505323,0.00063002,3.22554557,0.59895426,0.66266014,6.81037718,2.44873524,1.07972154,0.00000000
-2.15807904,6.48222402,0.00059059,3.16344468,0.62885641,0.70764336,6.70133359,2.38909422,1.12703797,0.00000000
-2.15207604,6.47056910,0.00055227,3.09595817,0.66065147,0.75845733,6.58132222,2.32512904,1.17707186,0.00000000
-2.14607304,6.46242567,0.00051543,3.02451191,0.69432015,0.81517924,6.45318267,2.25798112,1.22986484,0.00000000
-2.14007004,6.45997671,0.00048043,2.95052185,0.72980161,0.87780972,6.31976678,2.18877292,1.28540314,0.00000000
-2.13406703,6.46518065,0.00044759,2.87536295,0.76699070,0.94625718,6.18387178,2.11858577,1.34361139,0.00000000
-2.12806403,6.47970751,0.00041725,2.80034005,0.80573633,1.02032401,6.04817556,2.04843978,1.40434778,0.00000000
-2.12206103,6.50488394,0.00038967,2.72666124,0.84584119,1.09969533,5.91517616,1.97927605,1.46740114,0.00000000
-2.11605803,6.54164930,0.00036514,2.65541452,0.88706302,1.18393144,5.78713682,1.91194150,1.53249007,0.00000000
-2.11005503,6.59052474,0.00034388,2.58754825,0.92911754,1.27246453,5.66603861,1.84717663,1.59926469,0.00000000
-2.10405203,6.65159706,0.00032610,2.52385598,0.97168308,1.36460036,5.55354229,1.78560639,1.66731110,0.00000000
-2.09804902,6.72451847,0.00031201,2.46496626,1.01440697,1.45952547,5.45096084,1.72773433,1.73615864,0.00000000
-2.09204602,6.80852320,0.00030181,2.41133773,1.05691355,1.55631997,5.35924424,1.67394027,1.80528996,0.00000000
-2.08604302,6.90246081,0.00029569,2.36325976,1.09881351,1.65397607,5.27897720,1.62448150,1.87415375,0.00000000
-2.08004002,7.00484579,0.00029389,2.32085883,1.13971445,1.75142203,5.21039032,1.57949739,1.94217968,0.00000000
-2.07403702,7.11392178,0.00029666,2.28411017,1.17923209,1.84755085,5.15338456,1.53901741,2.00879508,0.00000000
-2.06803402,7.22773836,0.00030431,2.25285457,1.21700187,1.94125294,5.10756797,1.50297211,2.07344278,0.00000000
-2.06203102,7.34423727,0.00031721,2.22681940,1.25269031,2.03145166,5.07230333,1.47120674,2.13559932,0.00000000
-2.05602801,7.46134450,0.00033579,2.20564292,1.28600569,2.11714031,5.04676413,1.44349682,2.19479273,0.00000000
-2.05002501,7.57706409,0.00036058,2.18890083,1.31670759,2.19741907,5.02999643,1.41956512,2.25061906,0.00000000
-2.04402201,7.68956919,0.00039219,2.17613366,1.34461471,2.27153037,5.02098304,1.39909913,2.30275692,0.00000000
-2.03801901,7.79728582,0.00043132,2.16687348,1.36961077,2.33889092,5.01870657,1.38176840,2.35097927,0.00000000
-2.03201601,7.89896514,0.00047877,2.16066874,1.39164795,2.39911894,5.02220786,1.36724067,2.39516181,0.00000000
-2.02601301,7.99374018,0.00053542,2.15710567,1.41074785,2.45205498,5.03063624,1.35519632,2.43528756,0.00000000
-2.02001001,8.08116397,0.00060223,2.15582528,1.42699980,2.49777534,5.04328875,1.34534026,2.47144741,0.00000000
-2.01400700,8.16122654,0.00068022,2.15653487,1.44055657,2.53659681,5.05963581,1.33741086,2.50383630,0.00000000
-2.00800400,8.23434968,0.00077045,2.15901366,1.45162764,2.56907234,5.07933193,1.33118542,2.53274544,0.00000000
-2.00200100,8.30135903,0.00087399,2.16311212,1.46047029,2.59597737,5.10221070,1.32648226,2.55855049,0.00000000
-1.99599800,8.36343468,0.00099189,2.16874528,1.46737887,2.61828675,5.12826430,1.32315924,2.58169641,0.00000000
-1.98999500,8.42204204,0.00112511,2.17588051,1.47267275,2.63714301,5.15760904,1.32110915,2.60267933,0.00000000
-1.98399200,8.47884635,0.00127456,2.18452063,1.47668332,2.65381679,5.19043899,1.32025224,2.62202622,0.00000000
-1.97798899,8.53561445,0.00144094,2.19468351,1.47974076,2.66966056,5.22697069,1.32052674,2.64027310,0.00000000
-1.97198599,8.59410851,0.00162478,2.20637965,1.48216088,2.68605742,5.26738272,1.32187778,2.65794249,0.00000000
-1.96598299,8.65597671,0.00182634,2.21958909,1.48423277,2.70436653,5.31175391,1.32424579,2.67552103,0.00000000
-1.95997999,8.72264584,0.00204559,2.23423933,1.48620757,2.72586724,5.36000447,1.32755497,2.69343794,0.00000000
-1.95397699,8.79522108,0.00228217,2.25018577,1.48828890,2.75170405,5.41184385,1.33170279,2.71204510,0.00000000
-1.94797399,8.87439748,0.00253531,2.26719589,1.49062514,2.78283426,5.46672924,1.33655105,2.73159955,0.00000000
-1.94197099,8.96038754,0.00280386,2.28493847,1.49330399,2.81998072,5.52383728,1.34191930,2.75224880,0.00000000
-1.93596798,9.05286823,0.00308626,2.30297845,1.49634932,2.86359123,5.58205170,1.34758090,2.77401974,0.00000000
-1.92996498,9.15095011,0.00338054,2.32077816,1.49972051,2.91380670,5.63996775,1.35326209,2.79681143,0.00000000
-1.92396198,9.25317037,0.00368434,2.33770480,1.50331412,2.97043920,5.69591406,1.35864417,2.82039214,0.00000000
-1.91795898,9.35751034,0.00399498,2.35304405,1.50696791,3.03296151,5.74799108,1.36336876,2.84440097,0.00000000
-1.91195598,9.46143720,0.00430951,2.36601921,1.51046703,3.10050856,5.79412448,1.36704576,2.86835401,0.00000000
-1.90595298,9.56196866,0.00462481,2.37581488,1.51355202,3.17189146,5.83213107,1.36926389,2.89165523,0.00000000
-1.89994997,9.65575827,0.00493773,2.38160417,1.51592846,3.24562396,5.85979403,1.36960304,2.91361176,0.00000000
-1.89394697,9.73919849,0.00524522,2.38257793,1.51727788,3.31996081,5.87494377,1.36764802,2.93345341,0.00000000
-1.88794397,9.80853758,0.00554448,2.37797486,1.51726952,3.39294705,5.87554049,1.36300302,2.95035599,0.00000000
-1.88194097,9.86000617,0.00583319,2.36711065,1.51557275,3.46247670,5.85975442,1.35530608,2.96346777,0.00000000
-1.87593797,9.88994871,0.00610968,2.34940524,1.51186946,3.52635905,5.82603989,1.34424290,2.97193842,0.00000000
-1.86993497,9.89495494,0.00637314,2.32440652,1.50586644,3.58239008,5.77319977,1.32955951,2.97494952,0.00000000
-1.86393197,9.87198629,0.00662386,2.29180973,1.49730696,3.62842663,5.70043738,1.31107307,2.97174571,0.00000000
-1.85792896,9.81849257,0.00686340,2.25147150,1.48598160,3.66246029,5.60739365,1.28868046,2.96166528,0.00000000
-1.85192596,9.73251420,0.00709479,2.20341813,1.47173772,3.68268828,5.49416805,1.26236428,2.94416916,0.00000000
-1.84592296,9.61276629,0.00732269,2.14784782,1.45448747,3.68757836,5.36132267,1.23219604,2.91886712,0.00000000
-1.83991996,9.45870097,0.00755351,2.08512679,1.43421395,3.67592519,5.20986972,1.19833639,2.88554009,0.00000000
-1.83391696,9.27054566,0.00779551,2.01577973,1.41097540,3.64689568,5.04124332,1.16103248,2.84415739,0.00000000
-1.82791396,9.04931561,0.00805877,1.94047499,1.38490723,3.60006139,4.85725729,1.12061250,2.79488826,0.00000000
-1.82191096,8.79680017,0.00835518,1.86000536,1.35622166,3.53541680,4.66005109,1.07747762,2.73810671,0.00000000
-1.81590795,8.51552320,0.00869829,1.77526530,1.32520510,3.45338236,4.45202656,1.03209177,2.67438932,0.00000000
-1.80990495,8.20867903,0.00910310,1.68722563,1.29221304,3.35479260,4.23577822,0.98496946,2.60450573,0.00000000
-1.80390195,7.88004653,0.00958576,1.59690678,1.25766260,3.24086964,4.01402027,0.93666232,2.52940200,0.00000000
-1.79789895,7.53388440,0.01016321,1.50535162,1.22202289,3.11318351,3.78951295,0.88774461,2.45017696,0.00000000
-1.79189595,7.17481166,0.01085265,1.41359887,1.18580321,2.97360105,3.56499108,0.83879832,2.36805243,0.00000000
-1.78589295,6.80767800,0.01167104,1.32265809,1.14953952,2.82422582,3.34309723,0.79039841,2.28433811,0.00000000
-1.77988994,6.43742864,0.01263442,1.23348692,1.11377940,2.66733166,3.12632142,0.74309849,2.20039237,0.00000000
-1.77388694,6.06896877,0.01375728,1.14697129,1.07906588,2.50529283,2.91694902,0.69741751,2.11758018,0.00000000
-1.76788394,5.70703245,0.01505178,1.06390905,1.04592073,2.34051376,2.71701798,0.65382784,2.03722988,0.00000000
-1.76188094,5.35606062,0.01652710,0.98499736,1.01482760,2.17536122,2.52828606,0.61274495,1.96059024,0.00000000
-1.75587794,5.02009223,0.01818865,0.91082394,0.98621561,2.01210159,2.35220836,0.57451913,1.88878941,0.00000000
-1.74987494,4.70267214,0.02003744,0.84186226,0.96044409,1.85284556,2.18992506,0.53942931,1.82279753,0.00000000
-1.74387194,4.40677856,0.02206951,0.77847046,0.93778899,1.69950195,2.04225886,0.50767919,1.76339428,0.00000000
-1.73786893,4.13477185,0.02427543,0.72089376,0.91843146,1.55374207,1.90972165,0.47939560,1.71114273,0.00000000
-1.73186593,3.88836595,0.02664002,0.66927007,0.90244941,1.41697524,1.79252928,0.45462930,1.66637069,0.00000000
-1.72586293,3.66862242,0.02914218,0.62363837,0.88981222,1.29033565,1.69062359,0.43335789,1.62916024,0.00000000
-1.71985993,3.47596655,0.03175498,0.58394928,0.88037923,1.17468025,1.60370046,0.41549083,1.59934600,0.00000000
-1.71385693,3.31022391,0.03444592,0.55007744,0.87390199,1.07059659,1.53124271,0.40087632,1.57652232,0.00000000
-1.70785393,3.17067515,0.03717750,0.52183513,0.87003063,0.97841968,1.47255658,0.38930977,1.56005923,0.00000000
-1.70185093,3.05612618,0.03990791,0.49898647,0.86832406,0.89825597,1.42681044,0.38054345,1.54912651,0.00000000
-1.69584792,2.96499016,0.04259202,0.48126175,0.86826379,0.83001280,1.39307447,0.37429721,1.54272508,0.00000000
-1.68984492,2.89537779,0.04518257,0.46837136,0.86927097,0.77343145,1.37035992,0.37026952,1.53972451,0.00000000
-1.68384192,2.84519159,0.04763141,0.46001862,0.87072605,0.72812187,1.35765669,0.36814875,1.53890510,0.00000000
-1.67783892,2.81222035,0.04989100,0.45591129,0.87199019,0.69359713,1.35396791,0.36762407,1.53900290,0.00000000
-1.67183592,2.79422962,0.05191583,0.45577105,0.87242774,0.66930613,1.35834027,0.36839558,1.53875590,0.00000000
-1.66583292,2.78904466,0.05366393,0.45934069,0.87142872,0.65466305,1.36988907,0.37018339,1.53694941,0.00000000
-1.65982991,2.79462254,0.05509825,0.46638884,0.86843036,0.64907234,1.38781705,0.37273513,1.53245883,0.00000000
-1.65382691,2.80911065,0.05618798,0.47671177,0.86293681,0.65194851,1.41142618,0.37583183,1.52428811,0.00000000
-1.64782391,2.83088987,0.05690958,0.49013248,0.85453621,0.66273030,1.44012214,0.37929174,1.51160238,0.00000000
-1.64182091,2.85860094,0.05724769,0.50649698,0.84291426,0.68088892,1.47341125,0.38297220,1.49375346,0.00000000
-1.63581791,2.89115406,0.05719566,0.52566809,0.82786388,0.70593077,1.51089018,0.38676930,1.47029746,0.00000000
-1.62981491,2.92772200,0.05675584,0.54751700,0.80929050,0.73739506,1.55222911,0.39061573,1.44100383,0.00000000
-1.62381191,2.96771853,0.05593953,0.57191328,0.78721291,0.77484714,1.59714926,0.39447676,1.40585598,0.00000000
-1.61780890,3.01076413,0.05476657,0.59871386,0.76175970,0.81786863,1.64539648,0.39834484,1.36504351,0.00000000
-1.61180590,3.05664212,0.05326474,0.62775169,0.73316167,0.86604542,1.69671220,0.40223307,1.31894704,0.00000000
-1.60580290,3.10524850,0.05146880,0.65882507,0.70174060,0.91895492,1.75080412,0.40616810,1.26811643,0.00000000
-1.59979990,3.15653925,0.04941930,0.69168825,0.66789512,0.97615377,1.80731831,0.41018288,1.21324387,0.00000000
-1.59379690,3.21047895,0.04716131,0.72604418,0.63208446,1.03716724,1.86581506,0.41430978,1.15513321,0.00000000
-1.58779390,3.26699410,0.04474297,0.76154023,0.59481080,1.10148143,1.92575018,0.41857454,1.09466718,0.00000000
-1.58179090,3.32593460,0.04221398,0.79776720,0.55660124,1.16853901,1.98646350,0.42299143,1.03277402,0.00000000
-1.57578789,3.38704575,0.03962418,0.83426221,0.51799013,1.23773930,2.04717568,0.42755998,0.97039510,0.00000000
