energy_ev,total_up,In_p_up,In_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.77788894,0.62957228,0.08316877,0.00117133,0.40472124,0.00000000,0.21498196,0.24562337
-5.77188594,0.62072486,0.08364813,0.00113751,0.39974599,0.00000000,0.20668428,0.24168604
-5.76588294,0.61184911,0.08396541,0.00110616,0.39464235,0.00000000,0.19915108,0.23768590
-5.75987994,0.60276770,0.08407386,0.00107733,0.38929592,0.00000000,0.19238602,0.23354357
-5.75387694,0.59333273,0.08393514,0.00105107,0.38361123,0.00000000,0.18639245,0.22918889
-5.74787394,0.58343892,0.08352098,0.00102750,0.37751986,0.00000000,0.18117844,0.22456622
-5.74187094,0.57303440,0.08281447,0.00100677,0.37098710,0.00000000,0.17676120,0.21963882
-5.73586793,0.56212851,0.08181084,0.00098908,0.36401664,0.00000000,0.17317042,0.21439213
-5.72986493,0.55079617,0.08051762,0.00097475,0.35665308,0.00000000,0.17045047,0.20883587
-5.72386193,0.53917850,0.07895438,0.00096416,0.34898211,0.00000000,0.16866115,0.20300481
-5.71785893,0.52747981,0.07715183,0.00095775,0.34112833,0.00000000,0.16787711,0.19695807
-5.71185593,0.51596086,0.07515053,0.00095604,0.33325080,0.00000000,0.16818569,0.19077733
-5.70585293,0.50492905,0.07299916,0.00095960,0.32553664,0.00000000,0.16968359,0.18456367
-5.69984992,0.49472586,0.07075243,0.00096899,0.31819297,0.00000000,0.17247221,0.17843363
-5.69384692,0.48571236,0.06846888,0.00098480,0.31143770,0.00000000,0.17665224,0.17251445
-5.68784392,0.47825344,0.06620848,0.00100752,0.30548964,0.00000000,0.18231743,0.16693890
-5.68184092,0.47270175,0.06403032,0.00103761,0.30055846,0.00000000,0.18954826,0.16183998
-5.67583792,0.46938207,0.06199040,0.00107538,0.29683513,0.00000000,0.19840556,0.15734576
-5.66983492,0.46857708,0.06013968,0.00112101,0.29448329,0.00000000,0.20892467,0.15357461
-5.66383192,0.47051515,0.05852243,0.00117453,0.29363206,0.00000000,0.22111046,0.15063114
-5.65782891,0.47536096,0.05717499,0.00123575,0.29437075,0.00000000,0.23493347,0.14860300
-5.65182591,0.48320941,0.05612503,0.00130431,0.29674564,0.00000000,0.25032771,0.14755879
-5.64582291,0.49408320,0.05539121,0.00137963,0.30075923,0.00000000,0.26719004,0.14754700
-5.63981991,0.50793428,0.05498339,0.00146097,0.30637194,0.00000000,0.28538164,0.14859629
-5.63381691,0.52464924,0.05490331,0.00154738,0.31350615,0.00000000,0.30473142,0.15071681
-5.62781391,0.54405827,0.05514564,0.00163780,0.32205260,0.00000000,0.32504141,0.15390273
-5.62181091,0.56594755,0.05569948,0.00173107,0.33187866,0.00000000,0.34609405,0.15813568
-5.61580790,0.59007426,0.05655012,0.00182595,0.34283822,0.00000000,0.36766108,0.16338889
-5.60980490,0.61618364,0.05768093,0.00192123,0.35478262,0.00000000,0.38951372,0.16963201
-5.60380190,0.64402716,0.05907542,0.00201572,0.36757208,0.00000000,0.41143373,0.17683601
-5.59779890,0.67338088,0.06071929,0.00210836,0.38108701,0.00000000,0.43322477,0.18497814
-5.59179590,0.70406297,0.06260228,0.00219824,0.39523854,0.00000000,0.45472358,0.19404652
-5.58579290,0.73594935,0.06471982,0.00228467,0.40997774,0.00000000,0.47581041,0.20404405
-5.57978989,0.76898662,0.06707442,0.00236721,0.42530278,0.00000000,0.49641800,0.21499142
-5.57378689,0.80320122,0.06967657,0.00244569,0.44126373,0.00000000,0.51653870,0.22692891
-5.56778389,0.83870431,0.07254522,0.00252027,0.45796444,0.00000000,0.53622928,0.23991687
-5.56178089,0.87569175,0.07570776,0.00259138,0.47556134,0.00000000,0.55561286,0.25403462
-5.55577789,0.91443896,0.07919947,0.00265977,0.49425900,0.00000000,0.57487801,0.26937795
-5.54977489,0.95529068,0.08306248,0.00272646,0.51430252,0.00000000,0.59427466,0.28605490
-5.54377189,0.99864584,0.08734424,0.00279269,0.53596697,0.00000000,0.61410700,0.30418033
-5.53776888,1.04493814,0.09209559,0.00285987,0.55954427,0.00000000,0.63472359,0.32386919
-5.53176588,1.09461312,0.09736848,0.00292956,0.58532800,0.00000000,0.65650491,0.34522884
-5.52576288,1.14810276,0.10321350,0.00300333,0.61359691,0.00000000,0.67984898,0.36835091
-5.51975988,1.20579872,0.10967719,0.00308275,0.64459775,0.00000000,0.70515547,0.39330287
-5.51375688,1.26802563,0.11679943,0.00316928,0.67852837,0.00000000,0.73280912,0.42011993
-5.50775388,1.33501567,0.12461090,0.00326419,0.71552185,0.00000000,0.76316304,0.44879760
-5.50175088,1.40688580,0.13313068,0.00336853,0.75563254,0.00000000,0.79652261,0.47928545
-5.49574787,1.48361887,0.14236433,0.00348305,0.79882470,0.00000000,0.83313069,0.51148227
-5.48974487,1.56504956,0.15230224,0.00360815,0.84496448,0.00000000,0.87315473,0.54523326
-5.48374187,1.65085606,0.16291857,0.00374386,0.89381572,0.00000000,0.91667620,0.58032917
-5.47773887,1.74055803,0.17417065,0.00388981,0.94503987,0.00000000,0.96368284,0.61650782
-5.47173587,1.83352101,0.18599908,0.00404526,0.99820035,0.00000000,1.01406402,0.65345793
-5.46573287,1.92896738,0.19832832,0.00420908,1.05277104,0.00000000,1.06760922,0.69082515
-5.45972986,2.02599338,0.21106795,0.00437980,1.10814906,0.00000000,1.12400980,0.72822032
-5.45372686,2.12359165,0.22411447,0.00455564,1.16367107,0.00000000,1.18286392,0.76522943
-5.44772386,2.22067843,0.23735363,0.00473459,1.21863270,0.00000000,1.24368437,0.80142514
-5.44172086,2.31612429,0.25066323,0.00491443,1.27231035,0.00000000,1.30590917,0.83637933
-5.43571786,2.40878728,0.26391630,0.00509284,1.32398449,0.00000000,1.36891446,0.86967615
-5.42971486,2.49754714,0.27698451,0.00526743,1.37296353,0.00000000,1.43202935,0.90092520
-5.42371186,2.58133936,0.28974189,0.00543586,1.41860741,0.00000000,1.49455230,0.92977414
-5.41770885,2.65918764,0.30206848,0.00559585,1.46034977,0.00000000,1.55576859,0.95592032
-5.41170585,2.73023371,0.31385398,0.00574531,1.49771796,0.00000000,1.61496831,0.97912098
-5.40570285,2.79376326,0.32500119,0.00588233,1.53034988,0.00000000,1.67146445,0.99920143
-5.39969985,2.84922710,0.33542910,0.00600529,1.55800701,0.00000000,1.72461047,1.01606112
-5.39369685,2.89625672,0.34507550,0.00611285,1.58058305,0.00000000,1.77381693,1.02967696
-5.38769385,2.93467360,0.35389893,0.00620401,1.59810752,0.00000000,1.81856654,1.04010409
-5.38169085,2.96449194,0.36187998,0.00627811,1.61074433,0.00000000,1.85842714,1.04747368
-5.37568784,2.98591456,0.36902164,0.00633486,1.61878495,0.00000000,1.89306206,1.05198796
-5.36968484,2.99932198,0.37534874,0.00637429,1.62263658,0.00000000,1.92223751,1.05391249
-5.36368184,3.00525502,0.38090646,0.00639679,1.62280542,0.00000000,1.94582645,1.05356593
-5.35767884,3.00439134,0.38575780,0.00640304,1.61987569,0.00000000,1.96380880,1.05130764
-5.35167584,2.99751670,0.38998015,0.00639399,1.61448519,0.00000000,1.97626776,1.04752343
-5.34567284,2.98549193,0.39366095,0.00637082,1.60729814,0.00000000,1.98338233,1.04261006
-5.33966983,2.96921680,0.39689278,0.00633488,1.59897653,0.00000000,1.98541613,1.03695905
-5.33366683,2.94959210,0.39976783,0.00628763,1.59015106,0.00000000,1.98270311,1.03094032
-5.32766383,2.92748168,0.40237225,0.00623060,1.58139295,0.00000000,1.97563052,1.02488651
-5.32166083,2.90367582,0.40478046,0.00616533,1.57318791,0.00000000,1.96462012,1.01907853
-5.31565783,2.87885790,0.40704987,0.00609328,1.56591346,0.00000000,1.95010851,1.01373312
-5.30965483,2.85357573,0.40921624,0.00601583,1.55982080,0.00000000,1.93252749,1.00899287
-5.30365183,2.82821926,0.41129001,0.00593420,1.55502208,0.00000000,1.91228573,1.00491950
-5.29764882,2.80300577,0.41325385,0.00584943,1.55148402,0.00000000,1.88975265,1.00149053
-5.29164582,2.77797361,0.41506162,0.00576235,1.54902808,0.00000000,1.86524542,0.99859986
-5.28564282,2.75298483,0.41663895,0.00567357,1.54733760,0.00000000,1.83902001,0.99606214
-5.27963982,2.72773705,0.41788528,0.00558350,1.54597156,0.00000000,1.81126661,0.99362107
-5.27363682,2.70178389,0.41867767,0.00549236,1.54438447,0.00000000,1.78210982,0.99096106
-5.26763382,2.67456323,0.41887580,0.00540016,1.54195150,0.00000000,1.75161341,0.98772199
-5.26163082,2.64543178,0.41832837,0.00530683,1.53799783,0.00000000,1.71978941,0.98351633
-5.25562781,2.61370432,0.41688021,0.00521217,1.53183054,0.00000000,1.68661068,0.97794774
-5.24962481,2.57869534,0.41437999,0.00511597,1.52277173,0.00000000,1.65202610,0.97063035
-5.24362181,2.53976098,0.41068804,0.00501802,1.51019108,0.00000000,1.61597732,0.96120770
-5.23761881,2.49633881,0.40568376,0.00491816,1.49353628,0.00000000,1.57841560,0.94937038
-5.23161581,2.44798325,0.39927242,0.00481635,1.47235975,0.00000000,1.53931784,0.93487146
-5.22561281,2.39439472,0.39139076,0.00471268,1.44634036,0.00000000,1.49870023,0.91753900
-5.21960980,2.33544085,0.38201125,0.00460737,1.41529911,0.00000000,1.45662881,0.89728491
-5.21360680,2.27116860,0.37114470,0.00450083,1.37920811,0.00000000,1.41322603,0.87410983
-5.20760380,2.20180685,0.35884113,0.00439360,1.33819245,0.00000000,1.36867280,0.84810384
-5.20160080,2.12775930,0.34518886,0.00428637,1.29252517,0.00000000,1.32320605,0.81944298
-5.19559780,2.04958845,0.33031190,0.00417991,1.24261566,0.00000000,1.27711180,0.78838197
-5.18959480,1.96799176,0.31436584,0.00407504,1.18899242,0.00000000,1.23071442,0.75524350
-5.18359180,1.88377147,0.29753240,0.00397260,1.13228122,0.00000000,1.18436276,0.72040491
-5.17758879,1.79780016,0.28001311,0.00387337,1.07317993,0.00000000,1.13841435,0.68428289
-5.17158579,1.71098412,0.26202230,0.00377802,1.01243153,0.00000000,1.09321853,0.64731725
-5.16558279,1.62422673,0.24377991,0.00368706,0.95079672,0.00000000,1.04910009,0.60995450
-5.15957979,1.53839393,0.22550441,0.00360083,0.88902756,0.00000000,1.00634428,0.57263217
-5.15357679,1.45428372,0.20740615,0.00351942,0.82784337,0.00000000,0.96518437,0.53576469
-5.14757379,1.37260127,0.18968151,0.00344271,0.76791001,0.00000000,0.92579268,0.49973138
-5.14157079,1.29394068,0.17250799,0.00337032,0.70982331,0.00000000,0.88827556,0.46486707
-5.13556778,1.21877423,0.15604042,0.00330166,0.65409725,0.00000000,0.85267269,0.43145572
-5.12956478,1.14744921,0.14040846,0.00323597,0.60115696,0.00000000,0.81896076,0.39972705
-5.12356178,1.08019211,0.12571526,0.00317235,0.55133667,0.00000000,0.78706128,0.36985619
-5.11755878,1.01711945,0.11203732,0.00310982,0.50488217,0.00000000,0.75685186,0.34196608
-5.11155578,0.95825428,0.09942549,0.00304738,0.46195729,0.00000000,0.72818043,0.31613232
-5.10555278,0.90354692,0.08790682,0.00298410,0.42265368,0.00000000,0.70088130,0.29238994
-5.09954977,0.85289854,0.07748719,0.00291920,0.38700298,0.00000000,0.67479223,0.27074154
-5.09354677,0.80618609,0.06815451,0.00285208,0.35499072,0.00000000,0.64977137,0.25116632
-5.08754377,0.76328683,0.05988226,0.00278242,0.32657073,0.00000000,0.62571314,0.23362930
-5.08154077,0.72410131,0.05263313,0.00271021,0.30167952,0.00000000,0.60256213,0.21809025
-5.07553777,0.68857337,0.04636275,0.00263578,0.28024965,0.00000000,0.58032434,0.20451191
-5.06953477,0.65670624,0.04102314,0.00255986,0.26222154,0.00000000,0.55907501,0.19286697
-5.06353177,0.62857396,0.03656590,0.00248355,0.24755314,0.00000000,0.53896285,0.18314357
-5.05752876,0.60432768,0.03294504,0.00240832,0.23622712,0.00000000,0.52021029,0.17534908
-5.05152576,0.58419667,0.03011929,0.00233597,0.22825530,0.00000000,0.50310983,0.16951211
-5.04552276,0.56848398,0.02805397,0.00226863,0.22368030,0.00000000,0.48801676,0.16568257
-5.03951976,0.55755733,0.02672229,0.00220865,0.22257438,0.00000000,0.47533830,0.16393002
-5.03351676,0.55183540,0.02610627,0.00215855,0.22503567,0.00000000,0.46551994,0.16434033
-5.02751376,0.55177050,0.02619706,0.00212097,0.23118204,0.00000000,0.45902929,0.16701095
-5.02151076,0.55782821,0.02699495,0.00209854,0.24114299,0.00000000,0.45633823,0.17204492
-5.01550775,0.57046506,0.02850892,0.00209382,0.25504997,0.00000000,0.45790391,0.17954414
-5.00950475,0.59010496,0.03075591,0.00210921,0.27302558,0.00000000,0.46414931,0.18960199
-5.00350175,0.61711571,0.03375981,0.00214683,0.29517225,0.00000000,0.47544422,0.20229582
-4.99749875,0.65178620,0.03755021,0.00220848,0.32156091,0.00000000,0.49208705,0.21767964
-4.99149575,0.69430552,0.04216103,0.00229552,0.35222012,0.00000000,0.51428831,0.23577734
-4.98549275,0.74474474,0.04762893,0.00240886,0.38712637,0.00000000,0.54215637,0.25657676
-4.97948974,0.80304225,0.05399177,0.00254881,0.42619584,0.00000000,0.57568598,0.28002498
-4.97348674,0.86899324,0.06128689,0.00271515,0.46927836,0.00000000,0.61475008,0.30602506
-4.96748374,0.94224410,0.06954947,0.00290699,0.51615361,0.00000000,0.65909535,0.33443438
-4.96148074,1.02229192,0.07881082,0.00312288,0.56653013,0.00000000,0.70834176,0.36506488
-4.95547774,1.10848941,0.08909678,0.00336071,0.62004723,0.00000000,0.76198634,0.39768511
-4.94947474,1.20005533,0.10042612,0.00361780,0.67627975,0.00000000,0.81941129,0.43202414
-4.94347174,1.29609000,0.11280900,0.00389095,0.73474579,0.00000000,0.87989627,0.46777721
-4.93746873,1.39559564,0.12624553,0.00417650,0.79491695,0.00000000,0.94263467,0.50461291
-4.93146573,1.49750076,0.14072442,0.00447038,0.85623095,0.00000000,1.00675345,0.54218170
-4.92546273,1.60068774,0.15622177,0.00476828,0.91810589,0.00000000,1.07133604,0.58012523
-4.91945973,1.70402255,0.17269988,0.00506571,0.97995582,0.00000000,1.13544750,0.61808619
-4.91345673,1.80638543,0.19010635,0.00535816,1.04120672,0.00000000,1.19816118,0.65571828
-4.90745373,1.90670132,0.20837323,0.00564121,1.10131229,0.00000000,1.25858589,0.69269567
-4.90145073,2.00396868,0.22741649,0.00591068,1.15976890,0.00000000,1.31589265,0.72872167
-4.89544772,2.09728573,0.24713559,0.00616273,1.21612889,0.00000000,1.36934001,0.76353614
-4.88944472,2.18587280,0.26741351,0.00639401,1.27001177,0.00000000,1.41829697,0.79692134
-4.88344172,2.26909019,0.28811699,0.00660176,1.32111276,0.00000000,1.46226262,0.82870597
-4.87743872,2.34645074,0.30909718,0.00678388,1.36920853,0.00000000,1.50088190,0.85876727
-4.87143572,2.41762698,0.33019082,0.00693903,1.41415972,0.00000000,1.53395671,0.88703116
-4.86543272,2.48245262,0.35122176,0.00706664,1.45591061,0.00000000,1.56145231,0.91347061
-4.85942971,2.54091885,0.37200309,0.00716696,1.49448580,0.00000000,1.58349854,0.93810223
-4.85342671,2.59316571,0.39233975,0.00724105,1.52998451,0.00000000,1.60038620,0.96098168
-4.84742371,2.63946950,0.41203167,0.00729070,1.56257280,0.00000000,1.61255876,0.98219791
-4.84142071,2.68022693,0.43087734,0.00731847,1.59247424,0.00000000,1.62059974,1.00186690
-4.83541771,2.71593691,0.44867784,0.00732750,1.61995965,0.00000000,1.62521651,1.02012517
-4.82941471,2.74718109,0.46524112,0.00732150,1.64533647,0.00000000,1.62722103,1.03712338
-4.82341171,2.77460382,0.48038652,0.00730460,1.66893814,0.00000000,1.62750827,1.05302048
-4.81740870,2.79889245,0.49394926,0.00728121,1.69111401,0.00000000,1.62703295,1.06797845
-4.81140570,2.82075835,0.50578481,0.00725594,1.71222003,0.00000000,1.62678540,1.08215796
-4.80540270,2.84091931,0.51577292,0.00723340,1.73261044,0.00000000,1.62776690,1.09571493
-4.79939970,2.86008320,0.52382109,0.00721812,1.75263038,0.00000000,1.63096515,1.10879787
-4.79339670,2.87893317,0.52986742,0.00721438,1.77260953,0.00000000,1.63733027,1.12154609
-4.78739370,2.89811411,0.53388251,0.00722613,1.79285656,0.00000000,1.64775149,1.13408835
-4.78139070,2.91822024,0.53587047,0.00725681,1.81365409,0.00000000,1.66303501,1.14654198
-4.77538769,2.93978349,0.53586881,0.00730932,1.83525413,0.00000000,1.68388297,1.15901209
-4.76938469,2.96326258,0.53394726,0.00738588,1.85787359,0.00000000,1.71087399,1.17159076
-4.76338169,2.98903245,0.53020555,0.00748799,1.88168984,0.00000000,1.74444532,1.18435597
-4.75737869,3.01737422,0.52477025,0.00761633,1.90683617,0.00000000,1.78487683,1.19737026
-4.75137569,3.04846560,0.51779063,0.00777081,1.93339717,0.00000000,1.83227742,1.21067905
-4.74537269,3.08237219,0.50943404,0.00795044,1.96140415,0.00000000,1.88657394,1.22430864
-4.73936968,3.11903994,0.49988067,0.00815342,1.99083084,0.00000000,1.94750333,1.23826406
-4.73336668,3.15828947,0.48931816,0.00837713,2.02158958,0.00000000,2.01460836,1.25252689
-4.72736368,3.19981267,0.47793627,0.00861817,2.05352852,0.00000000,2.08723761,1.26705338
-4.72136068,3.24317244,0.46592169,0.00887242,2.08643005,0.00000000,2.16455019,1.28177293
-4.71535768,3.28780602,0.45345340,0.00913513,2.12001096,0.00000000,2.24552562,1.29658740
-4.70935468,3.33303239,0.44069867,0.00940105,2.15392464,0.00000000,2.32897918,1.31137125
-4.70335168,3.37806422,0.42780979,0.00966449,2.18776557,0.00000000,2.41358294,1.32597278
-4.69734867,3.42202428,0.41492169,0.00991951,2.22107624,0.00000000,2.49789240,1.34021660
-4.69134567,3.46396627,0.40215048,0.01016005,2.25335658,0.00000000,2.58037822,1.35390729
-4.68534267,3.50289973,0.38959285,0.01038008,2.28407573,0.00000000,2.65946266,1.36683416
-4.67933967,3.53781822,0.37732633,0.01057376,2.31268588,0.00000000,2.73355966,1.37877713
-4.67333667,3.56773000,0.36541019,0.01073563,2.33863785,0.00000000,2.80111752,1.38951338
-4.66733367,3.59169008,0.35388705,0.01086075,2.36139778,0.00000000,2.86066268,1.39882454
-4.66133067,3.60883247,0.34278482,0.01094483,2.38046455,0.00000000,2.91084318,1.40650424
-4.65532766,3.61840129,0.33211902,0.01098438,2.39538696,0.00000000,2.95047015,1.41236560
-4.64932466,3.61977964,0.32189519,0.01097684,2.40578039,0.00000000,2.97855569,1.41624841
-4.64332166,3.61251479,0.31211130,0.01092063,2.41134202,0.00000000,2.99434559,1.41802574
-4.63731866,3.59633906,0.30276007,0.01081524,2.41186411,0.00000000,2.99734563,1.41760978
-4.63131566,3.57118516,0.29383108,0.01066124,2.40724494,0.00000000,2.98734018,1.41495661
-4.62531266,3.53719575,0.28531259,0.01046030,2.39749692,0.00000000,2.96440249,1.41006996
-4.61930965,3.49472668,0.27719307,0.01021514,2.38275161,0.00000000,2.92889608,1.40300372
-4.61330665,3.44434396,0.26946241,0.00992945,2.36326150,0.00000000,2.88146718,1.39386330
-4.60730365,3.38681467,0.26211281,0.00960785,2.33939856,0.00000000,2.82302855,1.38280570
-4.60130065,3.32309208,0.25513940,0.00925572,2.31164952,0.00000000,2.75473541,1.37003855
-4.59529765,3.25429570,0.24854053,0.00887909,2.28060815,0.00000000,2.67795426,1.35581788
-4.58929465,3.18168684,0.24231794,0.00848449,2.24696454,0.00000000,2.59422596,1.34044496
-4.58329165,3.10664052,0.23647662,0.00807876,2.21149189,0.00000000,2.50522435,1.32426201
-4.57728864,3.03061451,0.23102458,0.00766894,2.17503086,0.00000000,2.41271203,1.30764690
-4.57128564,2.95511631,0.22597239,0.00726203,2.13847191,0.00000000,2.31849459,1.29100683
-4.56528264,2.88166879,0.22133266,0.00686487,2.10273590,0.00000000,2.22437495,1.27477106
-4.55927964,2.81177537,0.21711931,0.00648400,2.06875336,0.00000000,2.13210911,1.25938261
-4.55327664,2.74688517,0.21334677,0.00612546,2.03744262,0.00000000,2.04336440,1.24528892
-4.54727364,2.68835908,0.21002900,0.00579475,2.00968741,0.00000000,1.95968144,1.23293178
-4.54127064,2.63743716,0.20717848,0.00549664,1.98631419,0.00000000,1.88244051,1.22273633
-4.53526763,2.59520803,0.20480502,0.00523514,1.96806985,0.00000000,1.81283300,1.21509958
-4.52926463,2.56258103,0.20291460,0.00501340,1.95560025,0.00000000,1.75183836,1.21037854
-4.52326163,2.54026159,0.20150815,0.00483369,1.94943020,0.00000000,1.70020696,1.20887847
-4.51725863,2.52873061,0.20058035,0.00469735,1.94994558,0.00000000,1.65844876,1.21084149
-4.51125563,2.52822853,0.20011859,0.00460478,1.95737837,0.00000000,1.62682808,1.21643610
-4.50525263,2.53874466,0.20010203,0.00455546,1.97179504,0.00000000,1.60536414,1.22574815
-4.49924962,2.56001246,0.20050099,0.00454800,1.99308918,0.00000000,1.59383733,1.23877367
-4.49324662,2.59151125,0.20127654,0.00458017,2.02097878,0.00000000,1.59180089,1.25541412
-4.48724362,2.63247464,0.20238052,0.00464895,2.05500866,0.00000000,1.59859768,1.27547442
-4.48124062,2.68190600,0.20375592,0.00475064,2.09455825,0.00000000,1.61338157,1.29866407
-4.47523762,2.73860068,0.20533770,0.00488094,2.13885483,0.00000000,1.63514303,1.32460165
-4.46923462,2.80117491,0.20705397,0.00503508,2.18699200,0.00000000,1.66273816,1.35282255
-4.46323162,2.86810042,0.20882759,0.00520791,2.23795303,0.00000000,1.69492067,1.38279001
-4.45722861,2.93774411,0.21057812,0.00539406,2.29063823,0.00000000,1.73037580,1.41390900
-4.45122561,3.00841147,0.21222392,0.00558804,2.34389574,0.00000000,1.76775547,1.44554262
-4.44522261,3.07839233,0.21368452,0.00578441,2.39655433,0.00000000,1.80571364,1.47703030
-4.43921961,3.14600726,0.21488297,0.00597789,2.44745719,0.00000000,1.84294095,1.50770714
-4.43321661,3.20965312,0.21574813,0.00616352,2.49549528,0.00000000,1.87819758,1.53692360
-4.42721361,3.26784577,0.21621684,0.00633673,2.53963892,0.00000000,1.91034343,1.56406463
-4.42121061,3.31925858,0.21623573,0.00649349,2.57896626,0.00000000,1.93836472,1.58856748
-4.41520760,3.36275499,0.21576272,0.00663039,2.61268765,0.00000000,1.96139626,1.60993742
-4.40920460,3.39741414,0.21476806,0.00674468,2.64016461,0.00000000,1.97873863,1.62776057
-4.40320160,3.42254844,0.21323484,0.00683435,2.66092300,0.00000000,1.98987000,1.64171351
-4.39719860,3.43771271,0.21115908,0.00689816,2.67465967,0.00000000,1.99445224,1.65156911
-4.39119560,3.44270460,0.20854919,0.00693557,2.68124263,0.00000000,1.99233132,1.65719850
-4.38519260,3.43755661,0.20542508,0.00694681,2.68070479,0.00000000,1.98353212,1.65856922
-4.37918959,3.42252041,0.20181672,0.00693275,2.67323192,0.00000000,1.96824819,1.65573975
-4.37318659,3.39804436,0.19776251,0.00689488,2.65914543,0.00000000,1.94682686,1.64885070
-4.36718359,3.36474550,0.19330727,0.00683523,2.63888115,0.00000000,1.91975064,1.63811356
-4.36118059,3.32337768,0.18850019,0.00675624,2.61296516,0.00000000,1.88761551,1.62379728
-4.35517759,3.27479726,0.18339269,0.00666069,2.58198811,0.00000000,1.85110718,1.60621375
-4.34917459,3.21992814,0.17803638,0.00655156,2.54657919,0.00000000,1.81097628,1.58570290
-4.34317159,3.15972770,0.17248121,0.00643197,2.50738118,0.00000000,1.76801320,1.56261814
-4.33716858,3.09515511,0.16677387,0.00630505,2.46502767,0.00000000,1.72302366,1.53731296
-4.33116558,3.02714320,0.16095648,0.00617385,2.42012340,0.00000000,1.67680555,1.51012922
-4.32516258,2.95657484,0.15506578,0.00604128,2.37322845,0.00000000,1.63012783,1.48138772
-4.31915958,2.88426454,0.14913251,0.00590999,2.32484689,0.00000000,1.58371187,1.45138126
-4.31315658,2.81094540,0.14318143,0.00578240,2.27541982,0.00000000,1.53821562,1.42037039
-4.30715358,2.73726152,0.13723147,0.00566059,2.22532287,0.00000000,1.49422081,1.38858180
