energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.74187094,3.05596818,-3.05596818,0.02781990,-0.02781990,0.42071331,-0.42071331,0.75361760,-0.75361760,0.00000000,-0.00000000,1.12501767,-1.12501767,1.12782465,-1.12782465,0.04520629,-0.04520629,1.21143485,-1.21143485
-5.73586793,3.00978395,-3.00978395,0.02636215,-0.02636215,0.42633852,-0.42633852,0.72934878,-0.72934878,0.00000000,-0.00000000,1.09972520,-1.09972520,1.14655577,-1.14655576,0.04295078,-0.04295078,1.17311153,-1.17311154
-5.72986493,2.95599484,-2.95599484,0.02481920,-0.02481920,0.43065045,-0.43065045,0.70338272,-0.70338273,0.00000000,-0.00000000,1.07131081,-1.07131082,1.16220939,-1.16220938,0.04056613,-0.04056613,1.13210099,-1.13210099
-5.72386193,2.89501589,-2.89501589,0.02321458,-0.02321458,0.43348689,-0.43348689,0.67608680,-0.67608680,0.00000000,-0.00000000,1.04019409,-1.04019410,1.17425203,-1.17425202,0.03808769,-0.03808769,1.08895786,-1.08895787
-5.71785893,2.82738568,-2.82738568,0.02157183,-0.02157183,0.43470859,-0.43470859,0.64785480,-0.64785480,0.00000000,-0.00000000,1.00684214,-1.00684215,1.18221358,-1.18221358,0.03555130,-0.03555130,1.04427502,-1.04427502
-5.71185593,2.75375148,-2.75375149,0.01991379,-0.01991379,0.43420506,-0.43420506,0.61909369,-0.61909370,0.00000000,-0.00000000,0.97175467,-0.97175467,1.18570450,-1.18570449,0.03299224,-0.03299224,0.99866414,-0.99866415
-5.70585293,2.67485154,-2.67485154,0.01826212,-0.01826212,0.43189958,-0.43189958,0.59020976,-0.59020977,0.00000000,-0.00000000,0.93544810,-0.93544810,1.18443056,-1.18443055,0.03044426,-0.03044426,0.95273597,-0.95273598
-5.69984992,2.59149543,-2.59149544,0.01663679,-0.01663679,0.42775340,-0.42775340,0.56159500,-0.56159500,0.00000000,-0.00000000,0.89843959,-0.89843959,1.17820475,-1.17820475,0.02793879,-0.02793879,0.90708093,-0.90708094
-5.69384692,2.50454334,-2.50454335,0.01505569,-0.01505569,0.42176864,-0.42176864,0.53361424,-0.53361425,0.00000000,-0.00000000,0.86123149,-0.86123149,1.16695571,-1.16695572,0.02550421,-0.02550421,0.86225108,-0.86225109
-5.68784392,2.41488509,-2.41488511,0.01353437,-0.01353437,0.41399011,-0.41399011,0.50659371,-0.50659372,0.00000000,-0.00000000,0.82429704,-0.82429705,1.15073248,-1.15073248,0.02316532,-0.02316532,0.81874415,-0.81874415
-5.68184092,2.32341983,-2.32341984,0.01208580,-0.01208580,0.40450562,-0.40450562,0.48081141,-0.48081141,0.00000000,-0.00000000,0.78806789,-0.78806789,1.12970525,-1.12970525,0.02094301,-0.02094301,0.77699022,-0.77699022
-5.67583792,2.23103700,-2.23103701,0.01072034,-0.01072034,0.39344501,-0.39344501,0.45648978,-0.45648979,0.00000000,-0.00000000,0.75292382,-0.75292382,1.10416233,-1.10416234,0.01885403,-0.01885403,0.73734168,-0.73734168
-5.66983492,2.13859937,-2.13859939,0.00944571,-0.00944571,0.38097780,-0.38097780,0.43379096,-0.43379097,0.00000000,-0.00000000,0.71918519,-0.71918520,1.07450333,-1.07450333,0.01691099,-0.01691099,0.70006668,-0.70006669
-5.66383192,2.04692856,-2.04692857,0.00826709,-0.00826709,0.36730953,-0.36730954,0.41281463,-0.41281463,0.00000000,-0.00000000,0.68710824,-0.68710824,1.04122886,-1.04122887,0.01512245,-0.01512245,0.66534628,-0.66534629
-5.65782891,1.95679335,-1.95679336,0.00718731,-0.00718731,0.35267709,-0.35267709,0.39359860,-0.39359860,0.00000000,-0.00000000,0.65688321,-0.65688322,1.00492739,-1.00492740,0.01349316,-0.01349316,0.63327523,-0.63327523
-5.65182591,1.86890115,-1.86890116,0.00620702,-0.00620702,0.33734297,-0.33734298,0.37612195,-0.37612195,0.00000000,-0.00000000,0.62863550,-0.62863551,0.96625958,-0.96625959,0.01202444,-0.01202444,0.60386618,-0.60386618
-5.64582291,1.78389240,-1.78389242,0.00532499,-0.00532499,0.32158891,-0.32158891,0.36031047,-0.36031048,0.00000000,-0.00000000,0.60242927,-0.60242928,0.92594091,-0.92594092,0.01071459,-0.01071459,0.57705703,-0.57705704
-5.63981991,1.70233800,-1.70233802,0.00453838,-0.00453838,0.30570896,-0.30570897,0.34604409,-0.34604409,0.00000000,-0.00000000,0.57827345,-0.57827346,0.88472306,-0.88472307,0.00955938,-0.00955938,0.55272084,-0.55272085
-5.63381691,1.62473924,-1.62473925,0.00384308,-0.00384308,0.29000236,-0.29000236,0.33316577,-0.33316577,0.00000000,-0.00000000,0.55612954,-0.55612954,0.84337494,-0.84337495,0.00855257,-0.00855257,0.53067768,-0.53067769
-5.62781391,1.55153003,-1.55153005,0.00323397,-0.00323397,0.27476636,-0.27476636,0.32149158,-0.32149158,0.00000000,-0.00000000,0.53592074,-0.53592074,0.80266374,-0.80266375,0.00768648,-0.00768648,0.51070789,-0.51070789
-5.62181091,1.48308078,-1.48308079,0.00270524,-0.00270524,0.26028925,-0.26028926,0.31082119,-0.31082119,0.00000000,-0.00000000,0.51754189,-0.51754189,0.76333675,-0.76333676,0.00695245,-0.00695245,0.49256592,-0.49256592
-5.61580790,1.41970332,-1.41970333,0.00225066,-0.00225066,0.24684385,-0.24684385,0.30094851,-0.30094851,0.00000000,-0.00000000,0.50086958,-0.50086959,0.72610429,-0.72610430,0.00634139,-0.00634139,0.47599420,-0.47599420
-5.60980490,1.36165647,-1.36165648,0.00186385,-0.00186385,0.23468145,-0.23468145,0.29167180,-0.29167180,0.00000000,-0.00000000,0.48577196,-0.48577196,0.69162428,-0.69162429,0.00584421,-0.00584421,0.46073620,-0.46073621
-5.60380190,1.30915144,-1.30915145,0.00153848,-0.00153848,0.22402660,-0.22402660,0.28280297,-0.28280297,0.00000000,-0.00000000,0.47211769,-0.47211769,0.66048863,-0.66048864,0.00545226,-0.00545226,0.44654840,-0.44654840
-5.59779890,1.26235677,-1.26235678,0.00126844,-0.00126844,0.21507261,-0.21507262,0.27417562,-0.27417562,0.00000000,-0.00000000,0.45978370,-0.45978370,0.63321174,-0.63321175,0.00515765,-0.00515765,0.43321034,-0.43321034
-5.59179590,1.22140234,-1.22140234,0.00104806,-0.00104806,0.20797800,-0.20797800,0.26565159,-0.26565159,0.00000000,-0.00000000,0.44866144,-0.44866144,0.61022123,-0.61022123,0.00495353,-0.00495353,0.42053279,-0.42053279
-5.58579290,1.18638221,-1.18638222,0.00087217,-0.00087217,0.20286383,-0.20286383,0.25712576,-0.25712576,0.00000000,-0.00000000,0.43866131,-0.43866132,0.59185095,-0.59185095,0.00483439,-0.00483439,0.40836353,-0.40836353
-5.57978989,1.15735629,-1.15735629,0.00073624,-0.00073624,0.19981206,-0.19981206,0.24852909,-0.24852909,0.00000000,-0.00000000,0.42971543,-0.42971543,0.57833639,-0.57833639,0.00479618,-0.00479618,0.39659077,-0.39659077
-5.57378689,1.13435073,-1.13435074,0.00063641,-0.00063641,0.19886490,-0.19886490,0.23982993,-0.23982993,0.00000000,-0.00000000,0.42177847,-0.42177847,0.56981240,-0.56981240,0.00483644,-0.00483644,0.38514432,-0.38514432
-5.56778389,1.11735756,-1.11735756,0.00056956,-0.00056956,0.20002504,-0.20002504,0.23103349,-0.23103349,0.00000000,-0.00000000,0.41482708,-0.41482708,0.56631325,-0.56631325,0.00495443,-0.00495443,0.37399460,-0.37399460
-5.56178089,1.10633359,-1.10633359,0.00053332,-0.00053332,0.20325699,-0.20325699,0.22217995,-0.22217995,0.00000000,-0.00000000,0.40885780,-0.40885780,0.56777507,-0.56777507,0.00515107,-0.00515107,0.36314980,-0.36314980
-5.55577789,1.10119942,-1.10119941,0.00052607,-0.00052607,0.20848922,-0.20848922,0.21334109,-0.21334109,0.00000000,-0.00000000,0.40388401,-0.40388400,0.57404045,-0.57404045,0.00542903,-0.00542903,0.35265156,-0.35265156
-5.54977489,1.10183862,-1.10183862,0.00054689,-0.00054689,0.21561734,-0.21561734,0.20461595,-0.20461595,0.00000000,-0.00000000,0.39993211,-0.39993211,0.58486538,-0.58486537,0.00579258,-0.00579258,0.34256954,-0.34256954
-5.54377189,1.10809806,-1.10809806,0.00059558,-0.00059558,0.22450800,-0.22450800,0.19612571,-0.19612571,0.00000000,-0.00000000,0.39703753,-0.39703753,0.59992824,-0.59992824,0.00624759,-0.00624759,0.33299537,-0.33299537
-5.53776888,1.11978933,-1.11978932,0.00067259,-0.00067259,0.23500362,-0.23500361,0.18800803,-0.18800803,0.00000000,-0.00000000,0.39524055,-0.39524055,0.61884085,-0.61884084,0.00680135,-0.00680135,0.32403634,-0.32403634
-5.53176588,1.13669198,-1.13669197,0.00077891,-0.00077891,0.24692778,-0.24692778,0.18041120,-0.18041120,0.00000000,-0.00000000,0.39458269,-0.39458269,0.64116124,-0.64116123,0.00746241,-0.00746241,0.31580915,-0.31580915
-5.52576288,1.15855847,-1.15855846,0.00091607,-0.00091607,0.26009112,-0.26009111,0.17348826,-0.17348827,0.00000000,-0.00000000,0.39510348,-0.39510348,0.66640807,-0.66640806,0.00824040,-0.00824040,0.30843424,-0.30843424
-5.51975988,1.18512091,-1.18512090,0.00108601,-0.00108601,0.27429758,-0.27429758,0.16739142,-0.16739142,0.00000000,-0.00000000,0.39683817,-0.39683817,0.69407616,-0.69407615,0.00914574,-0.00914574,0.30203072,-0.30203072
-5.51375688,1.21609934,-1.21609933,0.00129095,-0.00129095,0.28935084,-0.28935084,0.16226676,-0.16226676,0.00000000,-0.00000000,0.39981610,-0.39981609,0.72365286,-0.72365285,0.01018934,-0.01018934,0.29671221,-0.29671221
-5.50775388,1.25121114,-1.25121113,0.00153335,-0.00153335,0.30506068,-0.30506067,0.15824957,-0.15824957,0.00000000,-0.00000000,0.40406001,-0.40406001,0.75463461,-0.75463460,0.01138229,-0.01138229,0.29258361,-0.29258361
-5.50175088,1.29018097,-1.29018095,0.00181571,-0.00181571,0.32124898,-0.32124898,0.15546014,-0.15546014,0.00000000,-0.00000000,0.40958603,-0.40958603,0.78654321,-0.78654320,0.01273535,-0.01273535,0.28973879,-0.28973879
-5.49574787,1.33275053,-1.33275052,0.00214047,-0.00214047,0.33775530,-0.33775530,0.15400031,-0.15400031,0.00000000,-0.00000000,0.41640415,-0.41640415,0.81894117,-0.81894116,0.01425860,-0.01425860,0.28825914,-0.28825914
-5.48974487,1.37868744,-1.37868743,0.00250988,-0.00250988,0.35444153,-0.35444152,0.15395054,-0.15395054,0.00000000,-0.00000000,0.42451914,-0.42451914,0.85144546,-0.85144545,0.01596085,-0.01596085,0.28821280,-0.28821279
-5.48374187,1.42779238,-1.42779236,0.00292583,-0.00292583,0.37119555,-0.37119554,0.15536771,-0.15536771,0.00000000,-0.00000000,0.43393149,-0.43393149,0.88373914,-0.88373914,0.01784911,-0.01784911,0.28965447,-0.28965447
-5.47773887,1.47990388,-1.47990387,0.00338970,-0.00338970,0.38793373,-0.38793372,0.15828346,-0.15828346,0.00000000,-0.00000000,0.44463820,-0.44463820,0.91558023,-0.91558022,0.01992806,-0.01992806,0.29262556,-0.29262556
-5.47173587,1.53490022,-1.53490021,0.00390228,-0.00390228,0.40460202,-0.40460201,0.16270317,-0.16270317,0.00000000,-0.00000000,0.45663324,-0.45663324,0.94680745,-0.94680745,0.02219945,-0.02219945,0.29715447,-0.29715447
-5.46573287,1.59269805,-1.59269804,0.00446357,-0.00446357,0.42117565,-0.42117565,0.16860546,-0.16860546,0.00000000,-0.00000000,0.46990746,-0.46990745,0.97734256,-0.97734256,0.02466153,-0.02466153,0.30325687,-0.30325687
-5.45972986,1.65324767,-1.65324766,0.00507270,-0.00507270,0.43765740,-0.43765740,0.17594226,-0.17594226,0.00000000,-0.00000000,0.48444783,-0.48444782,1.00718905,-1.00718904,0.02730863,-0.02730862,0.31093592,-0.31093592
-5.45372686,1.71652509,-1.71652507,0.00572787,-0.00572787,0.45407447,-0.45407447,0.18463945,-0.18463945,0.00000000,-0.00000000,0.50023608,-0.50023608,1.03642726,-1.03642725,0.03013064,-0.03013064,0.32018224,-0.32018224
-5.44772386,1.78252127,-1.78252126,0.00642627,-0.00642627,0.47047421,-0.47047420,0.19459795,-0.19459795,0.00000000,-0.00000000,0.51724667,-0.51724667,1.06520625,-1.06520625,0.03311281,-0.03311281,0.33097367,-0.33097367
-5.44172086,1.85122924,-1.85122923,0.00716406,-0.00716406,0.48691880,-0.48691880,0.20569547,-0.20569547,0.00000000,-0.00000000,0.53544422,-0.53544422,1.09373256,-1.09373255,0.03623549,-0.03623549,0.34327483,-0.34327483
-5.43571786,1.92262969,-1.92262967,0.00793637,-0.00793637,0.50347925,-0.50347924,0.21778872,-0.21778872,0.00000000,-0.00000000,0.55478071,-0.55478071,1.12225657,-1.12225657,0.03947416,-0.03947416,0.35703658,-0.35703658
-5.42971486,1.99667621,-1.99667620,0.00873741,-0.00873741,0.52022886,-0.52022886,0.23071621,-0.23071621,0.00000000,-0.00000000,0.57519247,-0.57519246,1.15105706,-1.15105705,0.04279961,-0.04279961,0.37219543,-0.37219542
-5.42371186,2.07328094,-2.07328093,0.00956050,-0.00956050,0.53723674,-0.53723673,0.24430148,-0.24430147,0.00000000,-0.00000000,0.59659738,-0.59659738,1.18042454,-1.18042453,0.04617832,-0.04617832,0.38867304,-0.38867304
-5.41770885,2.15230148,-2.15230147,0.01039828,-0.01039828,0.55456134,-0.55456134,0.25835686,-0.25835686,0.00000000,-0.00000000,0.61889245,-0.61889245,1.21064423,-1.21064422,0.04957301,-0.04957301,0.40637593,-0.40637593
-5.41170585,2.23353003,-2.23353002,0.01124281,-0.01124281,0.57224467,-0.57224466,0.27268758,-0.27268758,0.00000000,-0.00000000,0.64195195,-0.64195194,1.24197931,-1.24197931,0.05294339,-0.05294339,0.42519545,-0.42519545
-5.40570285,2.31668517,-2.31668516,0.01208579,-0.01208579,0.59030709,-0.59030709,0.28709608,-0.28709608,0.00000000,-0.00000000,0.66562636,-0.66562635,1.27465510,-1.27465509,0.05624712,-0.05624712,0.44500813,-0.44500813
-5.39969985,2.40140674,-2.40140672,0.01291881,-0.01291881,0.60874324,-0.60874324,0.30138652,-0.30138652,0.00000000,-0.00000000,0.68974223,-0.68974223,1.30884469,-1.30884468,0.05944085,-0.05944085,0.46567640,-0.46567640
-5.39369685,2.48725389,-2.48725388,0.01373350,-0.01373350,0.62751885,-0.62751885,0.31536919,-0.31536918,0.00000000,-0.00000000,0.71410294,-0.71410294,1.34465656,-1.34465656,0.06248140,-0.06248140,0.48704967,-0.48704967
-5.38769385,2.57370633,-2.57370631,0.01452181,-0.01452181,0.64656889,-0.64656889,0.32886469,-0.32886469,0.00000000,-0.00000000,0.73849043,-0.73849043,1.38212446,-1.38212445,0.06532693,-0.06532693,0.50896568,-0.50896568
-5.38169085,2.66016823,-2.66016821,0.01527619,-0.01527619,0.66579677,-0.66579676,0.34170776,-0.34170776,0.00000000,-0.00000000,0.76266774,-0.76266774,1.42119967,-1.42119966,0.06793819,-0.06793819,0.53125213,-0.53125213
-5.37568784,2.74597456,-2.74597454,0.01598978,-0.01598978,0.68507469,-0.68507468,0.35375041,-0.35375041,0.00000000,-0.00000000,0.78638232,-0.78638231,1.46174590,-1.46174589,0.07027961,-0.07027961,0.55372829,-0.55372829
-5.36968484,2.83039910,-2.83039908,0.01665652,-0.01665652,0.70424503,-0.70424503,0.36486441,-0.36486441,0.00000000,-0.00000000,0.80936982,-0.80936981,1.50353679,-1.50353678,0.07232035,-0.07232035,0.57620665,-0.57620664
-5.36368184,2.91266369,-2.91266367,0.01727129,-0.01727129,0.72312264,-0.72312264,0.37494288,-0.37494288,0.00000000,-0.00000000,0.83135830,-0.83135830,1.54625584,-1.54625582,0.07403515,-0.07403515,0.59849439,-0.59849439
-5.35767884,2.99194808,-2.99194806,0.01782995,-0.01782995,0.74149788,-0.74149788,0.38390092,-0.38390092,0.00000000,-0.00000000,0.85207262,-0.85207261,1.58949884,-1.58949883,0.07540492,-0.07540492,0.62039464,-0.62039464
-5.35167584,3.06740006,-3.06740004,0.01832932,-0.01832932,0.75914037,-0.75914036,0.39167535,-0.39167535,0.00000000,-0.00000000,0.87123875,-0.87123874,1.63277870,-1.63277869,0.07641718,-0.07641718,0.64170737,-0.64170737
-5.34567284,3.13814551,-3.13814549,0.01876717,-0.01876717,0.77580321,-0.77580321,0.39822352,-0.39822352,0.00000000,-0.00000000,0.88858813,-0.88858812,1.67553241,-1.67553239,0.07706620,-0.07706620,0.66223013,-0.66223013
