energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-3.13056528,8.37264239,0.00704947,0.18317781,0.55286099,1.00080042,0.85980093,5.82539788,0.05810265,1.39957724
-3.12456228,8.61909622,0.00738619,0.19394433,0.56315812,1.01675600,0.88807320,6.01559559,0.06059599,1.43471481
-3.11855928,8.86024529,0.00770795,0.20511392,0.57231883,1.03155745,0.91581923,6.20318500,0.06297926,1.46871468
-3.11255628,9.09437797,0.00801255,0.21659113,0.58035173,1.04522153,0.94278668,6.38661940,0.06523890,1.50142887
-3.10655328,9.31986076,0.00829817,0.22826416,0.58727835,1.05777111,0.96872474,6.56442784,0.06736436,1.53269908
-3.10055028,9.53511150,0.00856342,0.24000522,0.59312865,1.06922783,0.99338180,6.73520327,0.06934808,1.56234958
-3.09454727,9.73857229,0.00880727,0.25167153,0.59793645,1.07960517,1.01650340,6.89758844,0.07118552,1.59018154
-3.08854427,9.92868567,0.00902902,0.26310724,0.60173524,1.08890248,1.03783099,7.05026197,0.07287494,1.61596955
-3.08254127,10.10387700,0.00922823,0.27414599,0.60455464,1.09710047,1.05710173,7.19192680,0.07441728,1.63946058
-3.07653827,10.26254631,0.00940468,0.28461431,0.60641758,1.10415826,1.07404970,7.32130352,0.07581587,1.66037580
-3.07053527,10.40307150,0.00955832,0.29433565,0.60733861,1.11001246,1.08840862,7.43713003,0.07707624,1.67841527
-3.06453227,10.52382437,0.00968919,0.30313499,0.60732322,1.11457821,1.09991624,7.53816920,0.07820574,1.69326555
-3.05852926,10.62319994,0.00979740,0.31084370,0.60636849,1.11775225,1.10832034,7.62322491,0.07921334,1.70460978
-3.05252626,10.69965812,0.00988310,0.31730471,0.60446470,1.11941791,1.11338608,7.69116657,0.08010925,1.71214004
-3.04652326,10.75177627,0.00994647,0.32237747,0.60159811,1.11945163,1.11490462,7.74096108,0.08090465,1.71557111
-3.04052026,10.77830969,0.00998773,0.32594276,0.59775455,1.11773081,1.11270232,7.77171082,0.08161136,1.71465519
-3.03451726,10.77825684,0.01000715,0.32790689,0.59292352,1.11414239,1.10665033,7.78269546,0.08224152,1.70919648
-3.02851426,10.75092504,0.01000513,0.32820521,0.58710280,1.10859177,1.09667383,7.77341496,0.08280726,1.69906506
-3.02251126,10.69599270,0.00998220,0.32680475,0.58030287,1.10101149,1.08276036,7.74363095,0.08332033,1.68420906
-3.01650825,10.61356365,0.00993913,0.32370584,0.57255116,1.09136928,1.06496685,7.69340362,0.08379178,1.66466439
-3.01050525,10.50420997,0.00987695,0.31894259,0.56389564,1.07967480,1.04342463,7.62312132,0.08423156,1.64056152
-3.00450225,10.36900014,0.00979702,0.31258226,0.55440753,1.06598502,1.01834213,7.53352087,0.08464820,1.61212875
-2.99849925,10.20951028,0.00970106,0.30472354,0.54418289,1.05040766,0.99000500,7.42569650,0.08504849,1.57969163
-2.99249625,10.02781715,0.00959122,0.29549378,0.53334307,1.03310273,0.95877334,7.30109681,0.08543715,1.54366868
-2.98649325,9.82647308,0.00947005,0.28504533,0.52203368,1.01428200,0.92507615,7.16150919,0.08581663,1.50456331
-2.98049025,9.60846348,0.00934050,0.27355118,0.51042241,0.99420656,0.88940311,7.00903248,0.08618696,1.46295242
-2.97448724,9.37714916,0.00920589,0.26120007,0.49869546,0.97318252,0.85229388,6.84603895,0.08654572,1.41947223
-2.96848424,9.13619613,0.00906986,0.24819126,0.48705299,0.95155523,0.81432549,6.67512745,0.08688808,1.37480190
-2.96248124,8.88949621,0.00893627,0.23472932,0.47570366,0.92970218,0.77609813,6.49906997,0.08720707,1.32964570
-2.95647824,8.64108211,0.00880914,0.22101893,0.46485853,0.90802500,0.73822003,6.32075405,0.08749392,1.28471465
-2.95047524,8.39504060,0.00869253,0.20726013,0.45472466,0.88694082,0.70129210,6.14312348,0.08773852,1.24070828
-2.94447224,8.15542721,0.00859043,0.19364401,0.44549866,0.86687339,0.66589276,5.96911960,0.08793010,1.19829740
-2.93846923,7.92618528,0.00850665,0.18034905,0.43736053,0.84824413,0.63256372,5.80162517,0.08805790,1.15810842
-2.93246623,7.71107184,0.00844473,0.16753821,0.43046807,0.83146337,0.60179713,5.64341224,0.08811200,1.12070982
-2.92646323,7.51359155,0.00840784,0.15535672,0.42495200,0.81692194,0.57402463,5.49709518,0.08808407,1.08660121
-2.92046023,7.33693987,0.00839869,0.14393069,0.42091214,0.80498326,0.54960855,5.36508910,0.08796822,1.05620511
-2.91445723,7.18395527,0.00841952,0.13336646,0.41841475,0.79597590,0.52883554,5.24957391,0.08776170,1.02986170
-2.90845423,7.05708025,0.00847203,0.12375055,0.41749098,0.79018682,0.51191276,5.15246333,0.08746551,1.00782634
-2.90245123,6.95833031,0.00855741,0.11515023,0.41813673,0.78785513,0.49896664,5.07537860,0.08708485,0.99026978
-2.89644822,6.88926981,0.00867635,0.10761446,0.42031358,0.78916660,0.49004406,5.01962580,0.08662940,0.97728081
-2.89044522,6.85099394,0.00882910,0.10117527,0.42395098,0.79424887,0.48511594,4.98617639,0.08611333,0.96887097
-2.88444222,6.84411582,0.00901556,0.09584920,0.42894944,0.80316759,0.48408273,4.97565057,0.08555515,0.96498092
-2.87843922,6.86875867,0.00923533,0.09163898,0.43518457,0.81592347,0.48678187,4.98830319,0.08497730,0.96548819
-2.87243622,6.92455279,0.00948789,0.08853512,0.44251180,0.83245063,0.49299646,5.02401273,0.08440553,0.97021583
-2.86643322,7.01063816,0.00977266,0.08651745,0.45077155,0.85261628,0.50246524,5.08227405,0.08386812,0.97894153
-2.86043022,7.12567348,0.01008913,0.08555653,0.45979475,0.87622210,0.51489312,5.16219593,0.08339495,0.99140716
-2.85442721,7.26785296,0.01043700,0.08561497,0.46940820,0.90300736,0.52996216,5.26250491,0.08301651,1.00732804
-2.84842421,7.43493213,0.01081627,0.08664854,0.47943995,0.93265406,0.54734254,5.38155681,0.08276281,1.02640200
-2.84242121,7.62426410,0.01122728,0.08860714,0.48972412,0.96479406,0.56670324,5.51735748,0.08266240,1.04831786
-2.83641821,7.83284708,0.01167080,0.09143569,0.50010531,0.99901819,0.58772204,5.66759387,0.08274138,1.07276316
-2.83041521,8.05738370,0.01214804,0.09507495,0.51044214,1.03488718,0.61009464,5.82967633,0.08302256,1.09943093
-2.82441221,8.29435182,0.01266059,0.09946230,0.52061013,1.07194417,0.63354264,6.00079208,0.08352475,1.12802546
-2.81840920,8.54008572,0.01321038,0.10453245,0.53050355,1.10972825,0.65782008,6.17796954,0.08426224,1.15826680
-2.81240620,8.79086571,0.01379954,0.11021830,0.54003640,1.14778859,0.68271844,6.35815192,0.08524444,1.18989392
-2.80640320,9.04301332,0.01443025,0.11645171,0.54914244,1.18569856,0.70806996,6.53827811,0.08647569,1.22266654
-2.80040020,9.29298859,0.01510455,0.12316438,0.55777435,1.22306897,0.73374913,6.71536791,0.08795528,1.25636542
-2.79439720,9.53748526,0.01582409,0.13028869,0.56590208,1.25956002,0.75967240,6.88660812,0.08967755,1.29079127
-2.78839420,9.77351956,0.01658987,0.13775859,0.57351063,1.29489102,0.78579612,7.04943582,0.09163214,1.32576226
-2.78239120,9.99850822,0.01740199,0.14551032,0.58059720,1.32884744,0.81211276,7.20161471,0.09380433,1.36111031
-2.77638819,10.21033175,0.01825939,0.15348314,0.58716820,1.36128495,0.83864566,7.34130070,0.09617544,1.39667630
-2.77038519,10.40737944,0.01915956,0.16161980,0.59323599,1.39212993,0.86544248,7.46709335,0.09872318,1.43230462
-2.76438219,10.58857381,0.02009840,0.16986688,0.59881591,1.42137658,0.89256767,7.57807031,0.10142210,1.46783728
-2.75837919,10.75337291,0.02106998,0.17817480,0.60392342,1.44908072,0.92009422,7.67380278,0.10424399,1.50310810
-2.75237619,10.90175056,0.02206651,0.18649771,0.60857189,1.47535057,0.94809520,7.75435101,0.10715820,1.53793740
-2.74637319,11.03415548,0.02307827,0.19479297,0.61277088,1.50033503,0.97663528,7.82024007,0.11013205,1.57212754
-2.74037019,11.15145173,0.02409370,0.20302048,0.61652525,1.52421023,1.00576283,7.87241698,0.11313113,1.60545991
-2.73436718,11.25484386,0.02509955,0.21114183,0.61983495,1.54716503,1.03550270,7.91219151,0.11611966,1.63769362
-2.72836418,11.34579095,0.02608114,0.21911925,0.62269569,1.56938631,1.06585028,7.94116372,0.11906083,1.66856621
-2.72236118,11.42591429,0.02702267,0.22691461,0.62510025,1.59104493,1.09676677,7.96114210,0.12191716,1.69779643
-2.71635818,11.49690371,0.02790763,0.23448833,0.62704042,1.61228319,1.12817611,7.97405629,0.12465097,1.72508934
-2.71035518,11.56042734,0.02871930,0.24179857,0.62850947,1.63320426,1.15996354,7.98186902,0.12722482,1.75014325
-2.70435218,11.61804924,0.02944123,0.24880052,0.62950475,1.65386435,1.19197570,7.98649120,0.12960203,1.77265856
-2.69834917,11.67115863,0.03005779,0.25544603,0.63003045,1.67426778,1.22402236,7.98970422,0.13174730,1.79234786
-2.69234617,11.72091355,0.03055469,0.26168359,0.63010011,1.69436527,1.25587954,7.99309262,0.13362725,1.80894676
-2.68634317,11.76820074,0.03091948,0.26745870,0.62973885,1.71405522,1.28729370,7.99798957,0.13521110,1.82222498
-2.68034017,11.81361258,0.03114200,0.27271461,0.62898488,1.73318808,1.31798701,8.00543708,0.13647123,1.83199688
-2.67433717,11.85744072,0.03121476,0.27739344,0.62789037,1.75157310,1.34766305,8.01616138,0.13738380,1.83813098
-2.66833417,11.89968537,0.03113317,0.28143761,0.62652154,1.76898735,1.37601308,8.03056377,0.13792921,1.84055764
-2.66233117,11.94007827,0.03089576,0.28479150,0.62495772,1.78518612,1.40272226,8.04872579,0.13809254,1.83927473
-2.65632816,11.97811690,0.03050423,0.28740333,0.62328972,1.79991445,1.42747588,8.07042750,0.13786386,1.83435058
-2.65032516,12.01310727,0.02996335,0.28922699,0.62161731,1.81291883,1.44996532,8.09517684,0.13723837,1.82592429
-2.64432216,12.04421222,0.02928082,0.29022384,0.62004606,1.82395884,1.46989367,8.12224772,0.13621646,1.81420325
-2.63831916,12.07050267,0.02846696,0.29036441,0.61868370,1.83281796,1.48698097,8.15072468,0.13480364,1.79945787
-2.63231616,12.09100908,0.02753440,0.28962977,0.61763616,1.83931321,1.50096909,8.17955150,0.13301030,1.78201403
-2.62631316,12.10477106,0.02649759,0.28801257,0.61700355,1.84330322,1.51162624,8.20758169,0.13085138,1.76224334
-2.62031016,12.11088320,0.02537237,0.28551773,0.61687617,1.84469450,1.51875123,8.23362878,0.12834600,1.74055196
-2.61430715,12.10853590,0.02417542,0.28216268,0.61733088,1.84344562,1.52217746,8.25651476,0.12551699,1.71736830
-2.60830415,12.09705026,0.02292384,0.27797720,0.61842793,1.83956932,1.52177673,8.27511521,0.12239037,1.69313023
-2.60230115,12.07590641,0.02163459,0.27300286,0.62020831,1.83313238,1.51746286,8.28840019,0.11899489,1.66827244
-2.59629815,12.04476512,0.02032411,0.26729207,0.62269184,1.82425345,1.50919499,8.29546991,0.11536152,1.64321415
-2.59029515,12.00348280,0.01900795,0.26090685,0.62587590,1.81309887,1.49698060,8.29558504,0.11152301,1.61834799
-2.58429215,11.95212000,0.01770043,0.25391741,0.62973491,1.79987667,1.48087801,8.28819101,0.10751352,1.59403001
-2.57828914,11.89094380,0.01641443,0.24640044,0.63422046,1.78482906,1.46099830,8.27293638,0.10336822,1.57057137
-2.57228614,11.82042474,0.01516124,0.23843749,0.63926209,1.76822362,1.43750630,8.24968538,0.09912303,1.54823176
-2.56628314,11.74122848,0.01395049,0.23011321,0.64476865,1.75034373,1.41062071,8.21852446,0.09481436,1.52721467
-2.56028014,11.65420321,0.01279012,0.22151365,0.65063008,1.73147837,1.38061291,8.17976332,0.09047889,1.50766454
-2.55427714,11.56036307,0.01168648,0.21272475,0.65671966,1.71191206,1.34780462,8.13393053,0.08615340,1.48966586
-2.54827414,11.46086850,0.01064439,0.20383084,0.66289665,1.69191512,1.31256417,8.08176405,0.08187458,1.47324404
-2.54227114,11.35700419,0.00966735,0.19491344,0.66900918,1.67173486,1.27530143,8.02419702,0.07767881,1.45836803
-2.53626813,11.25015529,0.00875764,0.18605008,0.67489744,1.65158807,1.23646153,7.96233934,0.07360200,1.44495461
-2.53026513,11.14178275,0.00791660,0.17731348,0.68039711,1.63165519,1.19651747,7.89745538,0.06967933,1.43287412
-2.52426213,11.03339830,0.00714477,0.16877075,0.68534301,1.61207645,1.15596190,7.83093839,0.06594494,1.42195751
-2.51825913,10.92653992,0.00644209,0.16048283,0.68957290,1.59295021,1.11529824,7.76428228,0.06243165,1.41200449
-2.51225613,10.82274810,0.00580810,0.15250409,0.69293142,1.57433353,1.07503153,7.69905122,0.05917059,1.40279252
-2.50625313,10.72354339,0.00524209,0.14488204,0.69527409,1.55624494,1.03565922,7.63684774,0.05619073,1.39408643
-2.50025013,10.63040535,0.00474323,0.13765711,0.69647126,1.53866923,0.99766228,7.57927996,0.05351854,1.38564828
-2.49424712,10.54475294,0.00431067,0.13086265,0.69641195,1.52156387,0.96149680,7.52792839,0.05117744,1.37724706
-2.48824412,10.46792617,0.00394366,0.12452487,0.69500733,1.50486682,0.92758630,7.48431299,0.04918739,1.36866806
-2.48224112,10.40116859,0.00364154,0.11866299,0.69219390,1.48850494,0.89631493,7.44986079,0.04756440,1.35972124
-2.47623812,10.34561037,0.00340381,0.11328937,0.68793594,1.47240271,0.86802159,7.42587468,0.04632010,1.35024850
-2.47023512,10.30225130,0.00323008,0.10840973,0.68222730,1.45649051,0.84299505,7.41350360,0.04546136,1.34012927
-2.46423212,10.27194339,0.00312006,0.10402344,0.67509228,1.44071200,0.82147004,7.41371463,0.04498992,1.32928429
-2.45822911,10.25537282,0.00307352,0.10012383,0.66658551,1.42503005,0.80362418,7.42726725,0.04490217,1.31767730
-2.45222611,10.25304089,0.00309016,0.09669858,0.65679079,1.40943092,0.78957577,7.45469028,0.04518896,1.30531448
-2.44622311,10.26524442,0.00316954,0.09373013,0.64581880,1.39392626,0.77938230,7.49626179,0.04583550,1.29224183
-2.44022011,10.29205577,0.00331100,0.09119613,0.63380382,1.37855312,0.77303967,7.55199261,0.04682145,1.27854025
-2.43421711,10.33330340,0.00351347,0.08906994,0.62089948,1.36337164,0.77048202,7.62161390,0.04812105,1.26431900
-2.42821411,10.38855401,0.00377543,0.08732111,0.60727375,1.34846089,0.77158219,7.70456939,0.04970341,1.24970749
-2.42221111,10.45709757,0.00409474,0.08591596,0.59310332,1.33391302,0.77615289,7.80001305,0.05153290,1.23484610
-2.41620810,10.53793674,0.00446854,0.08481812,0.57856765,1.31982625,0.78394865,7.90681275,0.05356971,1.21987648
-2.41020510,10.62978238,0.00489316,0.08398907,0.56384301,1.30629708,0.79466855,8.02356056,0.05577045,1.20493180
-2.40420210,10.73105676,0.00536408,0.08338873,0.54909675,1.29341246,0.80796005,8.14859034,0.05808890,1.19012769
-2.39819910,10.83990577,0.00587583,0.08297607,0.53448203,1.28124222,0.82342394,8.28000296,0.06047688,1.17555428
-2.39219610,10.95422157,0.00642206,0.08270964,0.52013346,1.26983255,0.84062048,8.41569938,0.06288511,1.16126988
-2.38619310,11.07167621,0.00699552,0.08254819,0.50616363,1.25920081,0.85907693,8.55342164,0.06526417,1.14729676
-2.38019010,11.18976667,0.00758820,0.08245125,0.49266089,1.24933209,0.87829641,8.69080127,0.06756554,1.13361919
-2.37418709,11.30587095,0.00819141,0.08237973,0.47968844,1.24017776,0.89776813,8.82541453,0.06974254,1.12018410
-2.36818409,11.41731424,0.00879599,0.08229645,0.46728469,1.23165621,0.91697871,8.95484341,0.07175137,1.10690420
-2.36218109,11.52144368,0.00939255,0.08216677,0.45546504,1.22365561,0.93542462,9.07674080,0.07355203,1.09366353
-2.35617809,11.61570936,0.00997169,0.08195910,0.44422476,1.21603871,0.95262523,9.18889813,0.07510925,1.08032519
-2.35017509,11.69774899,0.01052435,0.08164544,0.43354302,1.20864934,0.96813617,9.28931339,0.07639322,1.06674085
-2.34417209,11.76547291,0.01104208,0.08120188,0.42338767,1.20132030,0.98156269,9.37625696,0.07738035,1.05276160
-2.33816908,11.81714608,0.01151736,0.08060902,0.41372069,1.19388218,0.99257228,9.44833301,0.07805381,1.03824946
-2.33216608,11.85146336,0.01194397,0.07985238,0.40450385,1.18617270,1.00090629,9.50453373,0.07840390,1.02308914
-2.32616308,11.86761459,0.01231723,0.07892264,0.39570440,1.17804597,1.00638988,9.54428394,0.07842838,1.00719924
-2.32016008,11.86533617,0.01263428,0.07781590,0.38730044,1.16938140,1.00893989,9.56747407,0.07813246,0.99054246
-2.31415708,11.84494631,0.01289430,0.07653377,0.37928569,1.16009156,1.00857019,9.57447929,0.07752871,0.97313411
-2.30815408,11.80736155,0.01309864,0.07508335,0.37167338,1.15012883,1.00539422,9.56616364,0.07663678,0.95504861
-2.30215108,11.75409311,0.01325090,0.07347708,0.36449919,1.13949045,0.99962430,9.54386813,0.07548286,0.93642341
-2.29614807,11.68722238,0.01335692,0.07173251,0.35782285,1.12822170,0.99156790,9.50938262,0.07409903,0.91746036
-2.29014507,11.60935553,0.01342471,0.06987194,0.35172853,1.11641720,0.98162048,9.46490176,0.07252241,0.89842407
-2.28414207,11.52355841,0.01346423,0.06792186,0.34632383,1.10422028,0.97025542,9.41296618,0.07079418,0.87963757
-2.27813907,11.43327355,0.01348716,0.06591246,0.34173756,1.09182031,0.95801100,9.35639042,0.06895845,0.86147521
-2.27213607,11.34222184,0.01350654,0.06387689,0.33811613,1.07944846,0.94547498,9.29817990,0.06706106,0.84435317
-2.26613307,11.25429216,0.01353641,0.06185053,0.33561903,1.06737178,0.93326719,9.24143953,0.06514830,0.82871787
-2.26013007,11.17342273,0.01359132,0.05987023,0.33441332,1.05588599,0.92202070,9.18927700,0.06326567,0.81503276
-2.25412706,11.10347809,0.01368586,0.05797346,0.33466742,1.04530739,0.91236223,9.14470389,0.06145652,0.80376402
-2.24812406,11.04812596,0.01383416,0.05619753,0.33654456,1.03596392,0.90489237,9.11053792,0.05976092,0.79536561
-2.24212106,11.01071816,0.01404939,0.05457873,0.34019593,1.02818597,0.90016635,9.08930964,0.05821454,0.79026431
-2.23611806,10.99417940,0.01434329,0.05315161,0.34575398,1.02229708,0.89867594,9.08317654,0.05684762,0.78884521
-2.23011506,11.00090774,0.01472571,0.05194818,0.35332602,1.01860490,0.90083317,9.09384737,0.05568424,0.79143819
-2.22411206,11.03268972,0.01520428,0.05099722,0.36298837,1.01739258,0.90695626,9.12251928,0.05474167,0.79830576
-2.21810905,11.09063289,0.01578404,0.05032368,0.37478125,1.01891103,0.91725833,9.16982948,0.05403004,0.80963269
-2.21210605,11.17511784,0.01646728,0.04994804,0.38870463,1.02337194,0.93183922,9.23582326,0.05355212,0.82551770
-2.20610305,11.28577099,0.01725335,0.04988584,0.40471517,1.03094208,0.95068065,9.31993912,0.05330349,0.84596737
-2.20010005,11.42145910,0.01813868,0.05014723,0.42272425,1.04173871,0.97364483,9.42101167,0.05327281,0.87089252
-2.19409705,11.58030549,0.01911683,0.05073657,0.44259735,1.05582641,1.00047664,9.53729210,0.05344235,0.90010700
-2.18809405,11.75972745,0.02017862,0.05165217,0.46415469,1.07321527,1.03080916,9.66648584,0.05378875,0.93332903
-2.18209105,11.95649379,0.02131243,0.05288606,0.48717310,1.09386048,1.06417244,9.80580608,0.05428390,0.97018484
-2.17608804,12.16680086,0.02250446,0.05442391,0.51138920,1.11766335,1.10000518,9.95204190,0.05489593,1.01021470
-2.17008504,12.38636462,0.02373918,0.05624504,0.53650372,1.14447365,1.13766894,10.10163878,0.05559032,1.05288102
-2.16408204,12.61052637,0.02499972,0.05832253,0.56218693,1.17409316,1.17646434,10.25078936,0.05633107,1.09757843
-2.15807904,12.83436870,0.02626838,0.06062347,0.58808498,1.20628034,1.21564886,10.39553160,0.05708175,1.14364546
-2.15207604,13.05283850,0.02752707,0.06310943,0.61382708,1.24075589,1.25445553,10.53185147,0.05780667,1.19037779
-2.14607304,13.26087321,0.02875778,0.06573695,0.63903333,1.27720893,1.29211206,10.65578714,0.05847181,1.23704253
-2.14007004,13.45352657,0.02994309,0.06845832,0.66332291,1.31530369,1.32785967,10.76353140,0.05904576,1.28289332
-2.13406703,13.62608996,0.03106651,0.07122238,0.68632255,1.35468630,1.36097119,10.85152920,0.05950040,1.32718596
-2.12806403,13.77420582,0.03211287,0.07397558,0.70767497,1.39499146,1.39076790,10.91656732,0.05981154,1.36919404
-2.12206103,13.89396959,0.03306863,0.07666307,0.72704706,1.43584871,1.41663444,10.95585352,0.05995928,1.40822436
-2.11605803,13.98201713,0.03392210,0.07922993,0.74413758,1.47688812,1.43803176,10.96708253,0.05992827,1.44363163
-2.11005503,14.03559517,0.03466359,0.08162242,0.75868418,1.51774504,1.45450748,10.94848735,0.05970779,1.47483213
-2.10405203,14.05261287,0.03528552,0.08378931,0.77046940,1.55806400,1.46570358,10.89887414,0.05929167,1.50131590
-2.09804902,14.03167333,0.03578243,0.08568311,0.77932569,1.59750140,1.47136143,10.81764019,0.05867811,1.52265716
-2.09204602,13.97208457,0.03615094,0.08726128,0.78513898,1.63572725,1.47132396,10.70477471,0.05786935,1.53852264
-2.08604302,13.87385053,0.03638969,0.08848732,0.78785097,1.67242583,1.46553521,10.56084314,0.05687130,1.54867760
-2.08004002,13.73764302,0.03649918,0.08933163,0.78745985,1.70729555,1.45403740,10.38695588,0.05569310,1.55298930
-2.07403702,13.56475666,0.03648165,0.08977231,0.78401962,1.74004815,1.43696584,10.18472336,0.05434669,1.55142789
-2.06803402,13.35704924,0.03634090,0.08979558,0.77763778,1.77040752,1.41454192,9.95619953,0.05284633,1.54406475
-2.06203102,13.11687030,0.03608212,0.08939608,0.76847186,1.79810846,1.38706461,9.70381628,0.05120819,1.53106825
-2.05602801,12.84698141,0.03571176,0.08857684,0.75672446,1.82289565,1.35490090,9.43031151,0.04944991,1.51269730
-2.05002501,12.55047149,0.03523731,0.08734903,0.74263745,1.84452317,1.31847555,9.13865378,0.04759032,1.48929276
-2.04402201,12.23067047,0.03466725,0.08573154,0.72648523,1.86275478,1.27826042,8.83196622,0.04564910,1.46126729
-2.03801901,11.89106479,0.03401089,0.08375018,0.70856739,1.87736518,1.23476401,8.51345246,0.04364657,1.42909377
-2.03201601,11.53521729,0.03327828,0.08143694,0.68920117,1.88814240,1.18852121,8.18632671,0.04160349,1.39329304
-2.02601301,11.16669423,0.03248017,0.07882890,0.66871377,1.89489127,1.14008377,7.85375013,0.03954099,1.35442112
-2.02001001,10.78900112,0.03162791,0.07596721,0.64743490,1.89743804,1.09001145,7.51877493,0.03748042,1.31305663
-2.01400700,10.40552865,0.03073344,0.07289595,0.62568980,1.89563585,1.03886420,7.18429714,0.03544335,1.26978855
-2.00800400,10.01950934,0.02980919,0.06966098,0.60379286,1.88937094,0.98719523,6.85301866,0.03345148,1.22520493
-2.00200100,9.63398488,0.02886802,0.06630890,0.58204204,1.87856924,0.93554506,6.52741856,0.03152668,1.17988269
-1.99599800,9.25178362,0.02792316,0.06288601,0.56071413,1.86320293,0.88443651,6.20973329,0.02969091,1.13437875
-1.98999500,8.87550704,0.02698805,0.05943745,0.54006100,1.84329674,0.83437044,5.90194500,0.02796618,1.08922258
-1.98399200,8.50752389,0.02607628,0.05600641,0.52030675,1.81893338,0.78582219,5.60577683,0.02637449,1.04491031
-1.97798899,8.14997027,0.02520135,0.05263348,0.50164572,1.79025796,0.73923863,5.32269416,0.02493770,1.00190013
-1.97198599,7.80475387,0.02437650,0.04935616,0.48424129,1.75748099,0.69503542,5.05391014,0.02367740,0.96060907
-1.96598299,7.47356057,0.02361454,0.04620850,0.46822546,1.72087963,0.65359473,4.80039459,0.02261468,0.92141078
-1.95997999,7.15786197,0.02292756,0.04322083,0.45369886,1.68079723,0.61526294,4.56288460,0.02176991,0.88463419
-1.95397699,6.85892235,0.02232676,0.04041967,0.44073129,1.63764089,0.58034853,4.34189617,0.02116246,0.85056278
-1.94797399,6.57780416,0.02182219,0.03782758,0.42936255,1.59187730,0.54911984,4.13773572,0.02081031,0.81943415
-1.94197099,6.31537145,0.02142255,0.03546326,0.41960345,1.54402671,0.52180300,3.95051126,0.02072970,0.79143979
-1.93596798,6.07229112,0.02113504,0.03334152,0.41143704,1.49465556,0.49857979,3.78014256,0.02093469,0.76672476
-1.92996498,5.84903213,0.02096522,0.03147340,0.40481984,1.44436783,0.47958562,3.62637076,0.02143673,0.74538726
-1.92396198,5.64586346,0.02091696,0.02986625,0.39968325,1.39379552,0.46490776,3.48876731,0.02224419,0.72747801
-1.91795898,5.46285150,0.02099242,0.02852381,0.39593498,1.34358870,0.45458384,3.36674288,0.02336192,0.71299947
-1.91195598,5.29985822,0.02119208,0.02744630,0.39346066,1.29440531,0.44860080,3.25955689,0.02479082,0.70190501
-1.90595298,5.15654102,0.02151493,0.02663050,0.39212568,1.24690126,0.44689441,3.16632809,0.02652740,0.69409826
-1.89994997,5.03235562,0.02195855,0.02606982,0.39177725,1.20172093,0.44934950,3.08604706,0.02856355,0.68943269
-1.89394697,4.92656288,0.02251941,0.02575445,0.39224685,1.15948842,0.45580090,3.01759099,0.03088618,0.68771191
-1.88794397,4.83824014,0.02319307,0.02567141,0.39335304,1.12079949,0.46603531,2.95974114,0.03347719,0.68869067
-1.88194097,4.76629769,0.02397445,0.02580474,0.39490465,1.08621450,0.47979399,2.91120317,0.03631335,0.69207704
-1.87593797,4.70950015,0.02485811,0.02613569,0.39670449,1.05625201,0.49677637,2.87063011,0.03936647,0.69753581
-1.86993497,4.66649236,0.02583842,0.02664300,0.39855333,1.03138308,0.51664446,2.83664770,0.04260363,0.70469328
-1.86393197,4.63582898,0.02690978,0.02730318,0.40025423,1.01202608,0.53902799,2.80788131,0.04598761,0.71314360
-1.85792896,4.61600659,0.02806669,0.02809098,0.40161705,0.99854163,0.56353025,2.78298363,0.04947737,0.72245649
-1.85192596,4.60549677,0.02930381,0.02897978,0.40246303,0.99122766,0.58973437,2.76066214,0.05302880,0.73218633
-1.84592296,4.60277868,0.03061583,0.02994221,0.40262922,0.99031421,0.61720985,2.73970506,0.05659546,0.74188239
-1.83991996,4.60636945,0.03199737,0.03095074,0.40197267,0.99595793,0.64551941,2.71900482,0.06012950,0.75109990
-1.83391696,4.61485088,0.03344273,0.03197830,0.40037413,1.00823623,0.67422563,2.69757790,0.06358260,0.75941148
-1.82791396,4.62689120,0.03494553,0.03299899,0.39774113,1.02714115,0.70289757,2.67458011,0.06690699,0.76641878
-1.82191096,4.64126103,0.03649839,0.03398875,0.39401031,1.05257307,0.73111695,2.64931678,0.07005642,0.77176357
-1.81590795,4.65684300,0.03809255,0.03492605,0.38914884,1.08433482,0.75848403,2.62124738,0.07298712,0.77513799
-1.80990495,4.67263512,0.03971746,0.03579249,0.38315501,1.12212638,0.78462295,2.58998463,0.07565876,0.77629354
-1.80390195,4.68774830,0.04136048,0.03657335,0.37605772,1.16554093,0.80918663,2.55528840,0.07803519,0.77504829
-1.79789895,4.70139913,0.04300666,0.03725807,0.36791513,1.21406278,0.83186106,2.51705494,0.08008521,0.77129211
-1.79189595,4.71289912,0.04463854,0.03784059,0.35881245,1.26706787,0.85236929,2.47530244,0.08178308,0.76498967
-1.78589295,4.72164203,0.04623626,0.03831960,0.34885892,1.32382734,0.87047493,2.43015391,0.08310896,0.75618096
-1.77988994,4.72709110,0.04777768,0.03869860,0.33818423,1.38351485,0.88598532,2.38181869,0.08404921,0.74497952
-1.77388694,4.72876778,0.04923876,0.03898590,0.32693449,1.44521783,0.89875454,2.33057366,0.08459649,0.73156826
-1.76788394,4.72624365,0.05059409,0.03919448,0.31526792,1.50795305,0.90868609,2.27674548,0.08474972,0.71619324
