energy_ev,total_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Sn_p_up,Sn_d_up
-4.30115058,5.51418908,0.04354863,3.90380649,3.06001376,1.80170014,0.52887431,0.00056912
-4.29514757,5.45252554,0.04439338,3.83385932,3.03241157,1.76575448,0.54319567,0.00058046
-4.28914457,5.38088052,0.04506508,3.75736252,2.99958792,1.72723617,0.55592632,0.00059180
-4.28314157,5.29977282,0.04555589,3.67489938,2.96176471,1.68635540,0.56694298,0.00060301
-4.27713857,5.20973710,0.04586089,3.58704512,2.91916017,1.64331087,0.57614703,0.00061393
-4.27113557,5.11133481,0.04597820,3.49437405,2.87199831,1.59829731,0.58346649,0.00062442
-4.26513257,5.00516833,0.04590918,3.39746950,2.82052071,1.55151360,0.58885769,0.00063431
-4.25912956,4.89189738,0.04565853,3.29693543,2.76499982,1.50317124,0.59230642,0.00064344
-4.25312656,4.77225638,0.04523438,3.19340901,2.70575314,1.45350230,0.59382877,0.00065165
-4.24712356,4.64707157,0.04464829,3.08757294,2.64315768,1.40276664,0.59347145,0.00065881
-4.24112056,4.51727669,0.04391518,2.98016686,2.57766370,1.35125781,0.59131172,0.00066481
-4.23511756,4.38392613,0.04305331,2.87199700,2.50980737,1.29930745,0.58745688,0.00066957
-4.22911456,4.24820464,0.04208402,2.76394331,2.44022139,1.24728806,0.58204323,0.00067304
-4.22311156,4.11143271,0.04103150,2.65696378,2.36964319,1.19561386,0.57523453,0.00067523
-4.21710855,3.97506698,0.03992253,2.55209539,2.29891994,1.14473990,0.56721994,0.00067618
-4.21110555,3.84069517,0.03878598,2.45045147,2.22901019,1.09515936,0.55821132,0.00067598
-4.20510255,3.71002542,0.03765245,2.35321549,2.16098143,1.04739929,0.54843997,0.00067480
-4.19909955,3.58486967,0.03655362,2.26163114,2.09600360,1.00201475,0.53815268,0.00067280
-4.19309655,3.46712143,0.03552174,2.17698892,2.03533814,0.95958174,0.52760722,0.00067023
-4.18709355,3.35872821,0.03458889,2.10060947,1.98032272,0.92068898,0.51706723,0.00066736
-4.18109055,3.26165892,0.03378634,2.03382378,1.93235166,0.88592876,0.50679658,0.00066447
-4.17508754,3.17786720,0.03314375,1.97795095,1.89285226,0.85588712,0.49705341,0.00066188
-4.16908454,3.10925128,0.03268846,1.93427365,1.86325744,0.83113345,0.48808381,0.00065992
-4.16308154,3.05761149,0.03244474,1.90401195,1.84497526,0.81220979,0.48011558,0.00065889
-4.15707854,3.02460644,0.03243307,1.88829600,1.83935589,0.79961992,0.47335203,0.00065909
-4.15107554,3.01170914,0.03266945,1.88813817,1.84765689,0.79381840,0.46796625,0.00066081
-4.14507254,3.02016422,0.03316484,1.90440531,1.87100763,0.79519985,0.46409591,0.00066428
-4.13906953,3.05094772,0.03392461,1.93779173,1.91037404,0.80408843,0.46183906,0.00066969
-4.13306653,3.10473051,0.03494821,1.98879374,1.96652449,0.82072793,0.46125085,0.00067716
-4.12706353,3.18184682,0.03622884,2.05768637,2.03999823,0.84527246,0.46234163,0.00068677
-4.12106053,3.28226893,0.03775343,2.14450306,2.13107728,0.87777818,0.46507639,0.00069853
-4.11505753,3.40558911,0.03950267,2.24901913,2.23976303,0.91819608,0.46937566,0.00071238
-4.10905453,3.55100978,0.04145125,2.37073969,2.36575851,0.96636625,0.47511793,0.00072818
-4.10305153,3.71734261,0.04356829,2.50889281,2.50845739,1.02201389,0.48214349,0.00074575
-4.09704852,3.90301714,0.04581799,2.66242848,2.66694032,1.08474726,0.49025953,0.00076483
-4.09104552,4.10609907,0.04816031,2.83002398,2.83997936,1.15405797,0.49924649,0.00078513
-4.08504252,4.32431854,0.05055199,3.01009612,3.02605087,1.22932376,0.50886519,0.00080631
-4.07903952,4.55510779,0.05294753,3.20082048,3.22335682,1.30981415,0.51886463,0.00082799
-4.07303652,4.79564791,0.05530040,3.40015785,3.42985463,1.39469888,0.52899006,0.00084978
-4.06703352,5.04292373,0.05756420,3.60588759,3.64329474,1.48305952,0.53899108,0.00087130
-4.06103052,5.29378560,0.05969393,3.81564749,3.86126553,1.57390397,0.54862936,0.00089216
-4.05502751,5.54501667,0.06164722,4.02697950,4.08124409,1.66618382,0.55768571,0.00091199
-4.04902451,5.79340388,0.06338546,4.23738017,4.30065192,1.75881434,0.56596625,0.00093048
-4.04302151,6.03581069,0.06487489,4.44435468,4.51691358,1.85069658,0.57330744,0.00094734
-4.03701851,6.26924943,0.06608751,4.64547287,4.72751683,1.94074111,0.57957983,0.00096233
-4.03101551,6.49095088,0.06700177,4.83842551,4.93007209,2.02789264,0.58469036,0.00097531
-4.02501251,6.69842899,0.06760320,5.02107899,5.12236931,2.11115485,0.58858323,0.00098617
-4.01900950,6.88953823,0.06788463,5.19152647,5.30243038,2.18961444,0.59123939,0.00099488
-4.01300650,7.06252174,0.06784632,5.34813350,5.46855501,2.26246356,0.59267472,0.00100150
-4.00700350,7.21604830,0.06749575,5.48957634,5.61935847,2.32901965,0.59293695,0.00100614
-4.00100050,7.34923659,0.06684730,5.61487126,5.75379992,2.38874193,0.59210173,0.00100898
-3.99499750,7.46166585,0.06592158,5.72339357,5.87119995,2.44124365,0.59026788,0.00101027
-3.98899450,7.55337224,0.06474471,5.81488539,5.97124692,2.48629955,0.58755210,0.00101028
-3.98299150,7.62483097,0.06334734,5.88945157,6.05399176,2.52384813,0.58408353,0.00100935
-3.97698849,7.67692472,0.06176364,5.94754394,6.11983149,2.55398843,0.57999820,0.00100782
-3.97098549,7.71089959,0.06003014,5.98993415,6.16948218,2.57697140,0.57543380,0.00100605
-3.96498249,7.72831025,0.05818465,6.01767642,6.20394249,2.59318619,0.57052474,0.00100440
-3.95897949,7.73095642,0.05626510,6.03206139,6.22444936,2.60314178,0.56539795,0.00100323
-3.95297649,7.72081338,0.05430843,6.03456339,6.23242780,2.60744489,0.56016929,0.00100285
-3.94697349,7.69995927,0.05234970,6.02678300,6.22943679,2.60677492,0.55494087,0.00100354
-3.94097049,7.67050223,0.05042113,6.01038772,6.21711360,2.60185714,0.54979910,0.00100555
-3.93496748,7.63451039,0.04855146,5.98705310,6.19711886,2.59343537,0.54481375,0.00100906
-3.92896448,7.59394752,0.04676536,5.95840699,6.17108451,2.58224518,0.54003778,0.00101419
-3.92296148,7.55061701,0.04508304,5.92597916,6.14056666,2.56898897,0.53550796,0.00102100
-3.91695848,7.50611608,0.04352008,5.89115842,6.10700504,2.55431386,0.53124624,0.00102952
-3.91095548,7.46180207,0.04208734,5.85515883,6.07169042,2.53879337,0.52726170,0.00103968
-3.90495248,7.41877154,0.04079114,5.81899604,6.03574080,2.52291348,0.52355297,0.00105138
-3.89894947,7.37785260,0.03963348,5.78347443,6.00008687,2.50706369,0.52011106,0.00106448
-3.89294647,7.33961004,0.03861248,5.74918500,5.96546659,2.49153295,0.51692231,0.00107879
-3.88694347,7.30436221,0.03772283,5.71651332,5.93242852,2.47651071,0.51397152,0.00109411
-3.88094047,7.27220800,0.03695641,5.68565666,5.90134285,2.46209242,0.51124486,0.00111021
-3.87493747,7.24306199,0.03630291,5.65664845,5.87241885,2.44828916,0.50873271,0.00112687
-3.86893447,7.21669512,0.03575047,5.62938858,5.84572744,2.43504044,0.50643198,0.00114386
-3.86293147,7.19277841,0.03528640,5.60367708,5.82122698,2.42222932,0.50434807,0.00116099
-3.85692846,7.17092704,0.03489775,5.57924930,5.79879071,2.40969903,0.50249617,0.00117807
-3.85092546,7.15074228,0.03457198,5.55581047,5.77823425,2.39726983,0.50090197,0.00119496
-3.84492246,7.13184898,0.03429744,5.53306754,5.75934152,2.38475550,0.49960154,0.00121154
-3.83891946,7.11392681,0.03406389,5.51075694,5.74188792,2.37197830,0.49864062,0.00122776
-3.83291646,7.09673393,0.03386282,5.48866686,5.72565987,2.35878198,0.49807311,0.00124357
-3.82691346,7.08012225,0.03368776,5.46665325,5.71046992,2.34504224,0.49795897,0.00125898
-3.82091046,7.06404404,0.03353445,5.44464926,5.69616722,2.33067417,0.49836157,0.00127405
-3.81490745,7.04855035,0.03340087,5.42266808,5.68264334,2.31563684,0.49934461,0.00128883
-3.80890445,7.03378194,0.03328725,5.40079973,5.66983378,2.29993477,0.50096890,0.00130343
-3.80290145,7.01995410,0.03319593,5.37920254,5.65771565,2.28361684,0.50328896,0.00131795
-3.79689845,7.00733672,0.03313115,5.35809050,5.64630233,2.26677264,0.50634988,0.00133250
-3.79089545,6.99623162,0.03309877,5.33771752,5.63563578,2.24952706,0.51018450,0.00134721
-3.78489245,6.98694853,0.03310593,5.31835996,5.62577749,2.23203332,0.51481105,0.00136215
-3.77888944,6.97978168,0.03316069,5.30029870,5.61679872,2.21446519,0.52023159,0.00137743
-3.77288644,6.97498827,0.03327165,5.28380172,5.60877082,2.19700871,0.52643108,0.00139309
-3.76688344,6.97277010,0.03344752,5.26910828,5.60175621,2.17985402,0.53337743,0.00140917
-3.76088044,6.97325907,0.03369679,5.25641530,5.59580025,2.16318750,0.54102231,0.00142566
-3.75487744,6.97650717,0.03402733,5.24586640,5.59092449,2.14718464,0.54930282,0.00144255
-3.74887444,6.98248088,0.03444609,5.23754390,5.58712118,2.13200379,0.55814384,0.00145976
-3.74287144,6.99105995,0.03495885,5.23146376,5.58434918,2.11778086,0.56746090,0.00147722
-3.73686843,7.00203990,0.03556996,5.22757329,5.58253101,2.10462504,0.57716343,0.00149482
-3.73086543,7.01513777,0.03628226,5.22575138,5.58155109,2.09261564,0.58715817,0.00151243
-3.72486243,7.03000028,0.03709688,5.22581098,5.58125490,2.08179980,0.59735244,0.00152992
-3.71885943,7.04621361,0.03801325,5.22750333,5.58144903,2.07219121,0.60765717,0.00154714
-3.71285643,7.06331428,0.03902907,5.23052385,5.58190220,2.06376969,0.61798941,0.00156396
-3.70685343,7.08080035,0.04014034,5.23451920,5.58234714,2.05648164,0.62827419,0.00158025
-3.70085043,7.09814280,0.04134142,5.23909549,5.58248370,2.05024133,0.63844568,0.00159587
-3.69484742,7.11479660,0.04262510,5.24382756,5.58198324,2.04493298,0.64844748,0.00161073
-3.68884442,7.13021162,0.04398270,5.24826905,5.58049461,2.04041375,0.65823217,0.00162472
-3.68284142,7.14384333,0.04540419,5.25196356,5.57765181,2.03651750,0.66776021,0.00163777
-3.67683842,7.15516344,0.04687828,5.25445660,5.57308366,2.03305952,0.67699809,0.00164983
-3.67083542,7.16367070,0.04839253,5.25530841,5.56642527,2.02984191,0.68591625,0.00166085
-3.66483242,7.16890193,0.04993349,5.25410737,5.55733122,2.02665982,0.69448663,0.00167081
-3.65882941,7.17044327,0.05148682,5.25048391,5.54549018,2.02330820,0.70268034,0.00167968
-3.65282641,7.16794177,0.05303744,5.24412434,5.53064031,2.01958898,0.71046538,0.00168746
-3.64682341,7.16111676,0.05456967,5.23478425,5.51258486,2.01531837,0.71780490,0.00169414
-3.64082041,7.14977091,0.05606743,5.22230082,5.49120688,2.01033407,0.72465589,0.00169973
-3.63481741,7.13380021,0.05751445,5.20660341,5.46648242,2.00450193,0.73096859,0.00170423
-3.62881441,7.11320246,0.05889450,5.18772184,5.43849093,1.99772190,0.73668661,0.00170764
-3.62281141,7.08808342,0.06019163,5.16579158,5.40742218,1.98993284,0.74174776,0.00170998
-3.61680840,7.05866024,0.06139048,5.14105561,5.37357885,1.98111596,0.74608554,0.00171123
-3.61080540,7.02526137,0.06247661,5.11386232,5.33737427,1.97129669,0.74963123,0.00171141
-3.60480240,6.98832289,0.06343675,5.08465952,5.29932510,1.96054489,0.75231644,0.00171052
-3.59879940,6.94838086,0.06425915,5.05398459,5.26003892,1.94897332,0.75407579,0.00170856
-3.59279640,6.90606000,0.06493387,5.02245109,5.22019736,1.93673450,0.75484985,0.00170556
-3.58679340,6.86205898,0.06545302,4.99073238,5.18053526,1.92401621,0.75458777,0.00170151
-3.58079040,6.81713289,0.06581101,4.95954311,5.14181710,1.91103576,0.75324975,0.00169645
-3.57478739,6.77207380,0.06600468,4.92961942,5.10481181,1.89803347,0.75080900,0.00169041
-3.56878439,6.72769033,0.06603342,4.90169886,5.07026750,1.88526579,0.74725315,0.00168343
-3.56278139,6.68478723,0.06589918,4.87650108,5.03888723,1.87299829,0.74258500,0.00167556
-3.55677839,6.64414603,0.06560642,4.85471017,5.01130751,1.86149900,0.73682267,0.00166686
-3.55077539,6.60650767,0.06516200,4.83695945,4.98808025,1.85103243,0.72999901,0.00165740
-3.54477239,6.57255782,0.06457499,4.82381925,4.96965929,1.84185433,0.72216047,0.00164725
-3.53876938,6.54291548,0.06385641,4.81578812,4.95639186,1.83420749,0.71336550,0.00163649
-3.53276638,6.51812488,0.06301898,4.81328723,4.94851509,1.82831850,0.70368252,0.00162521
-3.52676338,6.49865080,0.06207678,4.81665804,4.94615731,1.82439539,0.69318771,0.00161352
-3.52076038,6.48487687,0.06104497,4.82616246,4.94934347,1.82262593,0.68196268,0.00160150
-3.51475738,6.47710620,0.05993945,4.84198501,4.95800376,1.82317641,0.67009214,0.00158927
-3.50875438,6.47556352,0.05877660,4.86423602,4.97198431,1.82619051,0.65766184,0.00157692
-3.50275138,6.48039811,0.05757301,4.89295510,4.99105871,1.83178799,0.64475668,0.00156458
-3.49674837,6.49168644,0.05634527,4.92811400,5.01493912,1.84006294,0.63145916,0.00155236
-3.49074537,6.50943380,0.05510982,4.96961823,5.04328602,1.85108135,0.61784821,0.00154038
-3.48474237,6.53357434,0.05388281,5.01730686,5.07571562,1.86487789,0.60399844,0.00152877
-3.47873937,6.56396905,0.05268001,5.07095044,5.11180451,1.88145196,0.58997966,0.00151764
-3.47273637,6.60040173,0.05151676,5.13024686,5.15109136,1.90076303,0.57585678,0.00150712
-3.46673337,6.64257308,0.05040792,5.19481578,5.19307598,1.92272569,0.56168995,0.00149734
-3.46073037,6.69009351,0.04936783,5.26419203,5.23721620,1.94720464,0.54753487,0.00148843
-3.45472736,6.74247541,0.04841021,5.33781888,5.28292358,1.97401019,0.53344325,0.00148049
-3.44872436,6.79912599,0.04754811,5.41504226,5.32955897,2.00289462,0.51946328,0.00147362
-3.44272136,6.85934159,0.04679377,5.49510680,5.37642906,2.03355013,0.50564010,0.00146793
-3.43671836,6.92230472,0.04615841,5.57715474,5.42278528,2.06560861,0.49201620,0.00146347
-3.43071536,6.98708473,0.04565203,5.66022861,5.46782581,2.09864375,0.47863175,0.00146030
-3.42471236,7.05264289,0.04528310,5.74327829,5.51070172,2.13217569,0.46552482,0.00145843
-3.41870935,7.11784248,0.04505827,5.82517270,5.55052764,2.16567825,0.45273141,0.00145783
-3.41270635,7.18146401,0.04498198,5.90471633,5.58639703,2.19858879,0.44028553,0.00145846
-3.40670335,7.24222547,0.04505617,5.98067024,5.61740172,2.23032027,0.42821908,0.00146021
-3.40070035,7.29880712,0.04527987,6.05177680,5.64265519,2.26027525,0.41656172,0.00146296
-3.39469735,7.34988004,0.04564892,6.11678758,5.66131842,2.28786116,0.40534084,0.00146651
-3.38869435,7.39413730,0.04615576,6.17449292,5.67262723,2.31250630,0.39458136,0.00147066
-3.38269135,7.43032667,0.04678923,6.22375234,5.67591957,2.33367572,0.38430581,0.00147515
-3.37668834,7.45728349,0.04753456,6.26352424,5.67066145,2.35088645,0.37453425,0.00147968
-3.37068534,7.47396230,0.04837344,6.29289388,5.65647007,2.36372131,0.36528449,0.00148396
-3.36468234,7.47946626,0.04928425,6.31109833,5.63313304,2.37184069,0.35657224,0.00148763
-3.35867934,7.47307296,0.05024243,6.31754774,5.60062257,2.37499200,0.34841134,0.00149037
-3.35267634,7.45425600,0.05122097,6.31184203,5.55910426,2.37301632,0.34081408,0.00149183
-3.34667334,7.42270161,0.05219104,6.29378262,5.50893977,2.36585218,0.33379147,0.00149169
-3.34067034,7.37831981,0.05312278,6.26337904,5.45068365,2.35353643,0.32735351,0.00148964
-3.33466733,7.32125011,0.05398607,6.22085036,5.38507453,2.33620240,0.32150932,0.00148539
-3.32866433,7.25186158,0.05475148,6.16662170,5.31302097,2.31407549,0.31626721,0.00147873
-3.32266133,7.17074750,0.05539109,6.10131610,5.23558290,2.28746653,0.31163458,0.00146946
-3.31665833,7.07871499,0.05587946,6.02574222,5.15394928,2.25676337,0.30761768,0.00145746
-3.31065533,6.97676981,0.05619437,5.94087826,5.06941273,2.22242097,0.30422115,0.00144267
-3.30465233,6.86609678,0.05631760,5.84785264,4.98334210,2.18495040,0.30144750,0.00142509
-3.29864932,6.74803631,0.05623548,5.74792176,4.89715354,2.14490707,0.29929633,0.00140479
-3.29264632,6.62405745,0.05593936,5.64244545,4.81228076,2.10287853,0.29776357,0.00138190
-3.28664332,6.49572780,0.05542585,5.53286026,4.73014511,2.05947195,0.29684068,0.00135663
-3.28064032,6.36468104,0.05469688,5.42065106,4.65212586,2.01530166,0.29651382,0.00132923
-3.27463732,6.23258230,0.05375957,5.30732143,4.57953116,1.97097665,0.29676316,0.00130000
-3.26863432,6.10109235,0.05262593,5.19436309,4.51357004,1.92708845,0.29756241,0.00126929
-3.26263132,5.97183098,0.05131236,5.08322499,4.45532600,1.88419928,0.29887850,0.00123747
-3.25662831,5.84634071,0.04983902,4.97528257,4.40573239,1.84283082,0.30067160,0.00120493
-3.25062531,5.72605157,0.04822911,4.87180803,4.36555040,1.80345362,0.30289541,0.00117207
-3.24462231,5.61224795,0.04650797,4.77394216,4.33534998,1.76647751,0.30549782,0.00113927
-3.23861931,5.50603875,0.04470229,4.68266879,4.31549441,1.73224313,0.30842185,0.00110690
-3.23261631,5.40833162,0.04283916,4.59879266,4.30612917,1.70101497,0.31160680,0.00107531
-3.22661331,5.31981249,0.04094529,4.52292158,4.30717564,1.67297607,0.31498975,0.00104481
-3.22061031,5.24093115,0.03904617,4.45545368,4.31833020,1.64822477,0.31850701,0.00101565
-3.21460730,5.17189355,0.03716543,4.39657043,4.33906904,1.62677362,0.32209573,0.00098806
-3.20860430,5.11266123,0.03532428,4.34623587,4.36865904,1.60855065,0.32569539,0.00096219
-3.20260130,5.06295798,0.03354106,4.30420219,4.40617434,1.59340312,0.32924907,0.00093816
-3.19659830,5.02228359,0.03183097,4.27002172,4.45051865,1.58110350,0.33270456,0.00091603
-3.19059530,4.98993407,0.03020591,4.24306481,4.50045239,1.57135787,0.33601500,0.00089580
-3.18459230,4.96502744,0.02867449,4.22254296,4.55462392,1.56381610,0.33913923,0.00087746
-3.17858929,4.94653410,0.02724215,4.20753629,4.61160367,1.55808363,0.34204165,0.00086094
-3.17258629,4.93331027,0.02591135,4.19702404,4.66991990,1.55373438,0.34469171,0.00084612
-3.16658329,4.92413318,0.02468189,4.18991694,4.72809458,1.55032414,0.34706297,0.00083289
-3.16058029,4.91773630,0.02355127,4.18508980,4.78467795,1.54740391,0.34913194,0.00082111
-3.15457729,4.91284325,0.02251509,4.18141316,4.83828041,1.54453270,0.35087659,0.00081062
-3.14857429,4.90819902,0.02156744,4.17778244,4.88760035,1.54128911,0.35227489,0.00080125
-3.14257129,4.90259738,0.02070132,4.17314363,4.93144696,1.53728135,0.35330327,0.00079284
-3.13656828,4.89490352,0.01990904,4.16651456,4.96875731,1.53215523,0.35393535,0.00078523
-3.13056528,4.88407160,0.01918252,4.15700112,4.99860725,1.52560005,0.35414084,0.00077827
-3.12456228,4.86915685,0.01851360,4.14380827,5.02021620,1.51735207,0.35388494,0.00077179
-3.11855928,4.84932251,0.01789431,4.12624582,5.03294610,1.50719585,0.35312811,0.00076565
-3.11255628,4.82384206,0.01731701,4.10372944,5.03629530,1.49496336,0.35182648,0.00075972
-3.10655328,4.79209741,0.01677458,4.07577751,5.02988833,1.48053150,0.34993266,0.00075386
-3.10055028,4.75357417,0.01626046,4.04200484,5.01346275,1.46381807,0.34739720,0.00074794
-3.09454727,4.70785485,0.01576873,4.00211404,4.98685450,1.44477687,0.34417040,0.00074184
-3.08854427,4.65461125,0.01529411,3.95588598,4.94998292,1.42339238,0.34020454,0.00073544
-3.08254127,4.59359702,0.01483195,3.90317010,4.90283699,1.39967439,0.33545633,0.00072862
-3.07653827,4.52464118,0.01437822,3.84387577,4.84546364,1.37365313,0.32988946,0.00072126
-3.07053527,4.44764359,0.01392945,3.77796542,4.77795928,1.34537524,0.32347715,0.00071326
-3.06453227,4.36257251,0.01348269,3.70545005,4.70046491,1.31490076,0.31620438,0.00070448
-3.05852926,4.26946472,0.01303552,3.62638742,4.61316537,1.28230145,0.30806997,0.00069484
-3.05252626,4.16842803,0.01258594,3.54088301,4.51629227,1.24766034,0.29908805,0.00068424
-3.04652326,4.05964580,0.01213242,3.44909352,4.41013058,1.21107257,0.28928903,0.00067258
-3.04052026,3.94338305,0.01167384,3.35123248,4.29502790,1.17264723,0.27872002,0.00065978
-3.03451726,3.81999337,0.01120948,3.24757722,4.17140565,1.13250999,0.26744452,0.00064580
-3.02851426,3.68992583,0.01073903,3.13847657,4.03977096,1.09080625,0.25554157,0.00063058
-3.02251126,3.55373105,0.01026257,3.02435828,3.90072818,1.04770431,0.24310428,0.00061410
-3.01650825,3.41206550,0.00978054,2.90573536,3.75498880,1.00339836,0.23023791,0.00059637
-3.01050525,3.26569347,0.00929379,2.78321045,3.60337872,0.95811078,0.21705749,0.00057742
-3.00450225,3.11548586,0.00880351,2.65747760,3.44684191,0.91209353,0.20368530,0.00055730
-2.99849925,2.96241561,0.00831120,2.52932085,3.28643975,0.86562841,0.19024807,0.00053610
-2.99249625,2.80754930,0.00781869,2.39960926,3.12334567,0.81902592,0.17687431,0.00051393
-2.98649325,2.65203520,0.00732804,2.26928828,2.95883477,0.77262271,0.16369175,0.00049092
-2.98049025,2.49708765,0.00684151,2.13936752,2.79426868,0.72677763,0.15082496,0.00046724
-2.97448724,2.34396852,0.00636151,2.01090519,2.63107581,0.68186640,0.13839343,0.00044307
-2.96848424,2.19396596,0.00589052,1.88498963,2.47072780,0.63827519,0.12651000,0.00041861
-2.96248124,2.04837139,0.00543106,1.76271859,2.31471274,0.59639313,0.11527974,0.00039410
-2.95647824,1.90845526,0.00498558,1.64517695,2.16450617,0.55660420,0.10479936,0.00036975
-2.95047524,1.77544256,0.00455641,1.53341356,2.02154081,0.51927872,0.09515701,0.00034582
-2.94447224,1.65048864,0.00414572,1.42841804,1.88717602,0.48476466,0.08643250,0.00032254
-2.93846923,1.53465624,0.00375548,1.33109839,1.76266804,0.45337924,0.07869782,0.00030018
-2.93246623,1.42889429,0.00338735,1.24225999,1.64914188,0.42540095,0.07201797,0.00027896
-2.92646323,1.33401896,0.00304275,1.16258665,1.54756576,0.40106225,0.06645179,0.00025914
-2.92046023,1.25069766,0.00272275,1.09262447,1.45872889,0.38054334,0.06205289,0.00024093
-2.91445723,1.17943601,0.00242812,1.03276870,1.38322312,0.36396693,0.05887044,0.00022457
-2.90845423,1.12056830,0.00215928,0.98325417,1.32142906,0.35139441,0.05694974,0.00021024
-2.90245123,1.07425144,0.00191636,0.94414947,1.27350696,0.34282331,0.05633246,0.00019813
-2.89644822,1.04046252,0.00169918,0.91535504,1.23939267,0.33818636,0.05705655,0.00018840
-2.89044522,1.01899994,0.00150729,0.89660525,1.21879881,0.33735193,0.05915566,0.00018120
-2.88444222,1.00948814,0.00134001,0.88747446,1.21122106,0.34012609,0.06265812,0.00017662
-2.87843922,1.01138569,0.00119642,0.88738691,1.21594960,0.34625613,0.06758560,0.00017476
-2.87243622,1.02399679,0.00107543,0.89563020,1.23208538,0.35543550,0.07395125,0.00017568
-2.86643322,1.04648567,0.00097582,0.91137217,1.25856091,0.36731014,0.08175774,0.00017938
-2.86043022,1.07789407,0.00089624,0.93368063,1.29416517,0.38148598,0.09099512,0.00018587
-2.85442721,1.11716110,0.00083526,0.96154560,1.33757189,0.39753748,0.10163870,0.00019509
-2.84842421,1.16314550,0.00079140,0.99390339,1.38737082,0.41501699,0.11364728,0.00020697
-2.84242121,1.21464964,0.00076315,1.02966193,1.44210083,0.43346479,0.12696169,0.00022139
-2.83641821,1.27044504,0.00074902,1.06772664,1.50028429,0.45241933,0.14150414,0.00023821
-2.83041521,1.32929876,0.00074750,1.10702610,1.56046154,0.47142766,0.15717835,0.00025725
-2.82441221,1.39000017,0.00075717,1.14653665,1.62122458,0.49005546,0.17387068,0.00027830
-2.81840920,1.45138753,0.00077662,1.18530533,1.68124896,0.50789660,0.19145246,0.00030115
-2.81240620,1.51237369,0.00080455,1.22247025,1.73932285,0.52458186,0.20978358,0.00032556
-2.80640320,1.57197034,0.00083973,1.25727791,1.79437248,0.53978646,0.22871720,0.00035129
-2.80040020,1.62931008,0.00088106,1.28909675,1.84548301,0.55323631,0.24810567,0.00037812
-2.79439720,1.68366579,0.00092753,1.31742668,1.89191443,0.56471276,0.26780744,0.00040583
-2.78839420,1.73446656,0.00097830,1.34190419,1.93311175,0.57405561,0.28769470,0.00043425
-2.78239120,1.78130983,0.00103263,1.36230311,1.96870946,0.58116459,0.30766137,0.00046323
-2.77638819,1.82396916,0.00108996,1.37853095,1.99853011,0.58599899,0.32763119,0.00049271
-2.77038519,1.86239735,0.00114989,1.39062116,2.02257720,0.58857581,0.34756526,0.00052266
-2.76438219,1.89672460,0.00121216,1.39872183,2.04102276,0.58896637,0.36746874,0.00055317
-2.75837919,1.92725168,0.00127668,1.40308117,2.05419023,0.58729163,0.38739607,0.00058438
-2.75237619,1.95443804,0.00134351,1.40403069,2.06253336,0.58371648,0.40745431,0.00061654
-2.74637319,1.97888503,0.00141285,1.40196657,2.06661189,0.57844309,0.42780413,0.00065000
-2.74037019,2.00131459,0.00148501,1.39733025,2.06706509,0.57170377,0.44865817,0.00068518
-2.73436718,2.02254366,0.00156040,1.39058867,2.06458389,0.56375342,0.47027655,0.00072260
-2.72836418,2.04345508,0.00163951,1.38221525,2.05988286,0.55486182,0.49295928,0.00076283
-2.72236118,2.06496554,0.00172285,1.37267191,2.05367260,0.54530607,0.51703586,0.00080651
-2.71635818,2.08799145,0.00181092,1.36239289,2.04663372,0.53536326,0.54285215,0.00085430
-2.71035518,2.11341368,0.00190418,1.35177077,2.03939288,0.52530346,0.57075487,0.00090687
-2.70435218,2.14204221,0.00200299,1.34114485,2.03250174,0.51538331,0.60107434,0.00096485
-2.69834917,2.17458181,0.00210760,1.33079232,2.02641920,0.50584014,0.63410621,0.00102884
-2.69234617,2.21159990,0.00221805,1.32092213,2.02149745,0.49688677,0.67009279,0.00109933
-2.68634317,2.25349784,0.00233420,1.31167157,2.01797204,0.48870702,0.70920502,0.00117668
-2.68034017,2.30048677,0.00245568,1.30310553,2.01595615,0.48145193,0.75152598,0.00126113
-2.67433717,2.35256911,0.00258184,1.29521822,2.01543922,0.47523686,0.79703678,0.00135271
-2.66833417,2.40952668,0.00271178,1.28793708,2.01628971,0.47013934,0.84560578,0.00145127
-2.66233117,2.47091632,0.00284434,1.28112875,2.01826208,0.46619788,0.89698177,0.00155645
-2.65632816,2.53607341,0.00297810,1.27460678,2.02100758,0.46341165,0.95079186,0.00166763
-2.65032516,2.60412379,0.00311142,1.26814065,2.02408849,0.46174114,1.00654427,0.00178402
-2.64432216,2.67400384,0.00324249,1.26146605,2.02699556,0.46110984,1.06363639,0.00190456
-2.63831916,2.74448842,0.00336933,1.25429591,2.02916782,0.46140689,1.12136784,0.00202804
-2.63231616,2.81422597,0.00348991,1.24633194,2.03001441,0.46249070,1.17895829,0.00215306
-2.62631316,2.88177948,0.00360219,1.23727632,2.02893743,0.46419351,1.23556933,0.00227808
-2.62031016,2.94567202,0.00370415,1.22684329,2.02535521,0.46632676,1.29032972,0.00240146
-2.61430715,3.00443510,0.00379393,1.21477014,2.01872509,0.46868713,1.34236269,0.00252154
-2.60830415,3.05665777,0.00386986,1.20082748,2.00856475,0.47106310,1.39081447,0.00263663
-2.60230115,3.10103464,0.00393052,1.18482825,1.99447143,0.47324175,1.43488241,0.00274509
