energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.84992496,1.95054115,0.00132744,0.40565437,2.01165584,0.68942164,0.01135210,0.43104635,0.40362761,0.06508422
-5.84392196,2.04288718,0.00134945,0.42329138,2.09890068,0.72143001,0.01213959,0.45496427,0.41545261,0.06913240
-5.83791896,2.13711403,0.00138162,0.44053696,2.18370710,0.75357331,0.01299576,0.48038213,0.42814814,0.07347776
-5.83191596,2.23261034,0.00142324,0.45721538,2.26541165,0.78568003,0.01390558,0.50717458,0.44184212,0.07807723
-5.82591296,2.32879887,0.00147384,0.47316537,2.34344520,0.81760439,0.01485321,0.53520899,0.45666497,0.08288534
-5.81990995,2.42512951,0.00153310,0.48824046,2.41732908,0.84922305,0.01582226,0.56434277,0.47274069,0.08785449
-5.81390695,2.52107023,0.00160088,0.50230882,2.48666687,0.88043028,0.01679598,0.59442079,0.49017750,0.09293515
-5.80790395,2.61609668,0.00167720,0.51525250,2.55113271,0.91113195,0.01775762,0.62527301,0.50905866,0.09807621
-5.80190095,2.70968155,0.00176221,0.52696643,2.61045727,0.94123879,0.01869071,0.65671275,0.52943378,0.10322544
-5.79589795,2.80128457,0.00185611,0.53735717,2.66441234,0.97065926,0.01957947,0.68853559,0.55131103,0.10833001
-5.78989495,2.89034401,0.00195920,0.54634162,2.71279534,0.99929263,0.02040909,0.72051919,0.57465084,0.11333713
-5.78389195,2.97627055,0.00207179,0.55384587,2.75541481,1.02702271,0.02116619,0.75242408,0.59936129,0.11819479
-5.77788894,3.05844405,0.00219414,0.55980418,2.79207801,1.05371267,0.02183909,0.78399545,0.62529557,0.12285254
-5.77188594,3.13621386,0.00232650,0.56415836,2.82258157,1.07920132,0.02241816,0.81496598,0.65225156,0.12726235
-5.76588294,3.20890275,0.00246901,0.56685748,2.84670575,1.10330122,0.02289609,0.84505957,0.67997387,0.13137945
-5.75987994,3.27581454,0.00262172,0.56785802,2.86421290,1.12579875,0.02326810,0.87399594,0.70815811,0.13516314
-5.75387694,3.33624532,0.00278453,0.56712446,2.87485014,1.14645636,0.02353200,0.90149583,0.73645734,0.13857757
-5.74787394,3.38949764,0.00295721,0.56463019,2.87835623,1.16501678,0.02368832,0.92728667,0.76449053,0.14159237
-5.74187094,3.43489726,0.00313934,0.56035883,2.87447210,1.18120927,0.02374018,0.95110836,0.79185259,0.14418321
-5.73586793,3.47181145,0.00333035,0.55430574,2.86295452,1.19475745,0.02369315,0.97271905,0.81812563,0.14633214
-5.72986493,3.49966810,0.00352952,0.54647966,2.84359188,1.20538840,0.02355502,0.99190051,0.84289099,0.14802780
-5.72386193,3.51797449,0.00373591,0.53690440,2.81622119,1.21284264,0.02333547,1.00846294,0.86574141,0.14926538
-5.71785893,3.52633485,0.00394847,0.52562034,2.78074511,1.21688437,0.02304565,1.02224889,0.88629295,0.15004645
-5.71185593,3.52446572,0.00416594,0.51268577,2.73714803,1.21731150,0.02269777,1.03313621,0.90419604,0.15037855
-5.70585293,3.51220826,0.00438696,0.49817782,2.68551005,1.21396497,0.02230455,1.04103984,0.91914526,0.15027460
-5.69984992,3.48953683,0.00461000,0.48219292,2.62601795,1.20673677,0.02187881,1.04591239,0.93088747,0.14975224
-5.69384692,3.45656350,0.00483346,0.46484679,2.55897249,1.19557634,0.02143293,1.04774351,0.93922785,0.14883293
-5.68784392,3.41353812,0.00505560,0.44627381,2.48479150,1.18049503,0.02097844,1.04655814,0.94403396,0.14754111
-5.68184092,3.36084411,0.00527467,0.42662573,2.40400846,1.16156830,0.02052560,1.04241384,0.94523740,0.14590320
-5.67583792,3.29899023,0.00548884,0.40606988,2.31726661,1.13893578,0.02008315,1.03539728,0.94283345,0.14394673
-5.66983492,3.22859888,0.00569631,0.38478679,2.22530889,1.11279901,0.01965805,1.02562029,0.93687862,0.14169947
-5.66383192,3.15039159,0.00589536,0.36296732,2.12896413,1.08341727,0.01925541,1.01321571,0.92748657,0.13918865
-5.65782891,3.06517263,0.00608433,0.34080941,2.02913017,1.05110152,0.01887842,0.99833321,0.91482261,0.13644042
-5.65182591,2.97381171,0.00626177,0.31851458,1.92675486,1.01620711,0.01852855,0.98113563,0.89909729,0.13347936
-5.64582291,2.87722650,0.00642644,0.29628432,1.82281570,0.97912543,0.01820567,0.96179572,0.88055935,0.13032828
-5.63981991,2.77636616,0.00657743,0.27431642,1.71829916,0.94027505,0.01790838,0.94049378,0.85948865,0.12700816
-5.63381691,2.67219634,0.00671419,0.25280153,1.61418053,0.90009279,0.01763439,0.91741611,0.83618923,0.12353831
-5.62781391,2.56568629,0.00683663,0.23191996,1.51140522,0.85902516,0.01738094,0.89275436,0.81098288,0.11993668
-5.62181091,2.45779855,0.00694518,0.21183884,1.41087205,0.81752034,0.01714523,0.86670567,0.78420354,0.11622034
-5.61580790,2.34948107,0.00704082,0.19270977,1.31341919,0.77602118,0.01692494,0.83947357,0.75619249,0.11240604
-5.60980490,2.24166182,0.00712516,0.17466710,1.21981296,0.73495920,0.01671863,0.81126919,0.72729442,0.10851079
-5.60380190,2.13524536,0.00720042,0.15782662,1.13073976,0.69474977,0.01652617,0.78231280,0.69785442,0.10455251
-5.59779890,2.03111101,0.00726947,0.14228499,1.04680093,0.65578829,0.01634908,0.75283508,0.66821559,0.10055055
-5.59179590,1.93011178,0.00733576,0.12811966,0.96851043,0.61844747,0.01619081,0.72307805,0.63871721,0.09652613
-5.58579290,1.83307342,0.00740330,0.11538924,0.89629497,0.58307529,0.01605686,0.69329522,0.60969321,0.09250262
-5.57978989,1.74079291,0.00747656,0.10413440,0.83049610,0.54999354,0.01595486,0.66375080,0.58147062,0.08850569
-5.57378689,1.65403568,0.00756036,0.09437903,0.77137380,0.51949673,0.01589449,0.63471774,0.55436797,0.08456314
-5.56778389,1.57353118,0.00765976,0.08613160,0.71911104,0.49185107,0.01588729,0.60647453,0.52869324,0.08070461
-5.56178089,1.49996628,0.00777988,0.07938676,0.67381880,0.46729326,0.01594637,0.57930087,0.50474136,0.07696107
-5.55577789,1.43397667,0.00792577,0.07412683,0.63554116,0.44602907,0.01608595,0.55347213,0.48279115,0.07336406
-5.54977489,1.37613609,0.00810221,0.07032324,0.60426001,0.42823155,0.01632090,0.52925298,0.46310165,0.06994490
-5.54377189,1.32694398,0.00831356,0.06793787,0.57989927,0.41403881,0.01666613,0.50689036,0.44590797,0.06673364
-5.53776888,1.28681182,0.00856361,0.06692410,0.56232835,0.40355142,0.01713595,0.48660618,0.43141673,0.06375812
-5.53176588,1.25604916,0.00885542,0.06722764,0.55136484,0.39682965,0.01774342,0.46859014,0.41980126,0.06104291
-5.52576288,1.23484975,0.00919123,0.06878707,0.54677652,0.39389063,0.01849965,0.45299305,0.41119678,0.05860836
-5.51975988,1.22327897,0.00957233,0.07153410,0.54828283,0.39470561,0.01941318,0.43992099,0.40569579,0.05646978
-5.51375688,1.22126317,0.00999906,0.07539365,0.55555585,0.39919770,0.02048937,0.42943073,0.40334391,0.05463675
-5.50775388,1.22858177,0.01047073,0.08028372,0.56822127,0.40724018,0.02172988,0.42152665,0.40413634,0.05311261
-5.50175088,1.24486281,0.01098568,0.08611514,0.58585936,0.41865582,0.02313228,0.41615932,0.40801524,0.05189425
-5.49574787,1.26958243,0.01154128,0.09279130,0.60800638,0.43321716,0.02468974,0.41322596,0.41486817,0.05097203
-5.48974487,1.30206872,0.01213403,0.10020791,0.63415650,0.45064815,0.02639087,0.41257266,0.42452770,0.05033005
-5.48374187,1.34150987,0.01275963,0.10825299,0.66376460,0.47062713,0.02821978,0.41399843,0.43677236,0.04994651
-5.47773887,1.38696680,0.01341308,0.11680695,0.69624998,0.49279124,0.03015620,0.41726078,0.45132895,0.04979444
-5.47173587,1.43738989,0.01408882,0.12574305,0.73100109,0.51674207,0.03217581,0.42208274,0.46787624,0.04984243
-5.46573287,1.49163934,0.01478078,0.13492819,0.76738152,0.54205275,0.03425073,0.42816084,0.48605006,0.05005563
-5.45972986,1.54850863,0.01548255,0.14422410,0.80473695,0.56827597,0.03635015,0.43517388,0.50544972,0.05039675
-5.45372686,1.60675030,0.01618742,0.15348890,0.84240327,0.59495286,0.03844105,0.44279205,0.52564562,0.05082721
-5.44772386,1.66510330,0.01688849,0.16257910,0.87971568,0.62162242,0.04048905,0.45068603,0.54618793,0.05130816
-5.44172086,1.72232091,0.01757871,0.17135194,0.91601858,0.64783121,0.04245930,0.45853576,0.56661623,0.05180159
-5.43571786,1.77719846,0.01825098,0.17966805,0.95067607,0.67314280,0.04431743,0.46603853,0.58646978,0.05227132
-5.42971486,1.82859994,0.01889810,0.18739436,0.98308295,0.69714693,0.04603047,0.47291617,0.60529829,0.05268388
-5.42371186,1.87548268,0.01951291,0.19440710,1.01267568,0.71946779,0.04756777,0.47892109,0.62267282,0.05300925
-5.41770885,1.91691939,0.02008823,0.20059486,1.03894338,0.73977126,0.04890179,0.48384107,0.63819656,0.05322155
-5.41170585,1.95211699,0.02061695,0.20586157,1.06143818,0.75777098,0.05000887,0.48750268,0.65151521,0.05329945
-5.40570285,1.98043163,0.02109206,0.21012925,1.07978487,0.77323293,0.05086981,0.48977334,0.66232652,0.05322652
-5.39969985,2.00137983,0.02150671,0.21334037,1.09368948,0.78597851,0.05147031,0.49056209,0.67038876,0.05299139
-5.39369685,2.01464528,0.02185430,0.21545986,1.10294628,0.79588615,0.05180130,0.48981907,0.67552781,0.05258776
-5.38769385,2.02008146,0.02212860,0.21647648,1.10744331,0.80289142,0.05185902,0.48753405,0.67764255,0.05201431
-5.38169085,2.01771026,0.02232382,0.21640366,1.10716583,0.80698583,0.05164500,0.48373390,0.67670832,0.05127440
-5.37568784,2.00771659,0.02243485,0.21527958,1.10219776,0.80821448,0.05116589,0.47847948,0.67277836,0.05037584
-5.36968484,1.99043970,0.02245732,0.21316667,1.09272088,0.80667269,0.05043307,0.47186188,0.66598302,0.04933035
-5.36368184,1.96636139,0.02238784,0.21015031,1.07901175,0.80250200,0.04946223,0.46399843,0.65652679,0.04815317
-5.35767884,1.93609166,0.02222411,0.20633699,1.06143650,0.79588554,0.04827281,0.45502848,0.64468324,0.04686246
-5.35167584,1.90035247,0.02196510,0.20185185,1.04044337,0.78704325,0.04688735,0.44510919,0.63078793,0.04547879
-5.34567284,1.85995993,0.02161120,0.19683564,1.01655341,0.77622681,0.04533082,0.43441141,0.61522955,0.04402451
-5.33966983,1.81580554,0.02116424,0.19144142,0.99034938,0.76371466,0.04362998,0.42311578,0.59843969,0.04252322
-5.33366683,1.76883688,0.02062762,0.18583085,0.96246327,0.74980709,0.04181261,0.41140906,0.58088132,0.04099918
-5.32766383,1.72003809,0.02000627,0.18017032,0.93356265,0.73482138,0.03990696,0.39948077,0.56303666,0.03947679
-5.32166083,1.67041050,0.01930664,0.17462706,0.90433623,0.71908697,0.03794104,0.38752009,0.54539459,0.03798007
-5.31565783,1.62095356,0.01853656,0.16936526,0.87547898,0.70294069,0.03594214,0.37571298,0.52843811,0.03653217
-5.30965483,1.57264630,0.01770512,0.16454227,0.84767705,0.68672180,0.03393630,0.36423955,0.51263216,0.03515496
-5.30365183,1.52642930,0.01682244,0.16030515,0.82159289,0.67076683,0.03194796,0.35327162,0.49841212,0.03386866
-5.29764882,1.48318742,0.01589949,0.15678732,0.79785079,0.65540409,0.02999951,0.34297030,0.48617335,0.03269143
-5.29164582,1.44373320,0.01494775,0.15410570,0.77702309,0.64094780,0.02811114,0.33348373,0.47626178,0.03163912
-5.28564282,1.40879106,0.01397896,0.15235813,0.75961730,0.62769183,0.02630054,0.32494480,0.46896599,0.03072498
-5.27963982,1.37898243,0.01300482,0.15162119,0.74606435,0.61590304,0.02458277,0.31746893,0.46451065,0.02995945
-5.27363682,1.35481205,0.01203670,0.15194842,0.73670810,0.60581447,0.02297020,0.31115191,0.46305151,0.02934998
-5.26763382,1.33665558,0.01108535,0.15336900,0.73179633,0.59761838,0.02147244,0.30606774,0.46467194,0.02890090
-5.26163082,1.32474894,0.01016067,0.15588678,0.73147342,0.59145964,0.02009632,0.30226669,0.46938096,0.02861329
-5.25562781,1.31917984,0.00927148,0.15947982,0.73577492,0.58742955,0.01884597,0.29977360,0.47711287,0.02848502
-5.24962481,1.31988189,0.00842538,0.16410034,0.74462415,0.58556070,0.01772286,0.29858642,0.48772834,0.02851069
-5.24362181,1.32663183,0.00762859,0.16967521,0.75783116,0.58582305,0.01672597,0.29867535,0.50101697,0.02868173
-5.23761881,1.33905044,0.00688593,0.17610685,0.77509417,0.58812173,0.01585189,0.29998246,0.51670141,0.02898655
-5.23161581,1.35660754,0.00620076,0.18327481,0.79600378,0.59229684,0.01509506,0.30242209,0.53444288,0.02941073
-5.22561281,1.37863155,0.00557502,0.19103778,0.82004998,0.59812562,0.01444800,0.30588207,0.55384817,0.02993732
-5.21960980,1.40432371,0.00500932,0.19923623,0.84663226,0.60532697,0.01390158,0.31022593,0.57447811,0.03054719
-5.21360680,1.43277728,0.00450302,0.20769569,0.87507259,0.61356865,0.01344530,0.31529597,0.59585741,0.03121947
-5.20760380,1.46300126,0.00405439,0.21623047,0.90463144,0.62247684,0.01306768,0.32091750,0.61748577,0.03193211
-5.20160080,1.49394855,0.00366076,0.22464800,0.93452639,0.63164802,0.01275659,0.32690398,0.63885021,0.03266243
-5.19559780,1.52454774,0.00331871,0.23275359,0.96395308,0.64066280,0.01249963,0.33306301,0.65943828,0.03338781
-5.18959480,1.55373766,0.00302425,0.24035545,0.99210798,0.64910118,0.01228452,0.33920323,0.67875200,0.03408635
-5.18359180,1.58050362,0.00277301,0.24727002,1.01821224,0.65655864,0.01209946,0.34514157,0.69632204,0.03473763
-5.17758879,1.60391399,0.00256040,0.25332721,1.04153599,0.66266257,0.01193353,0.35071092,0.71172181,0.03532343
-5.17158579,1.62315574,0.00238183,0.25837560,1.06142197,0.66708811,0.01177697,0.35576776,0.72458097,0.03582839
-5.16558279,1.63756730,0.00223277,0.26228713,1.07730781,0.66957280,0.01162148,0.36019942,0.73459776,0.03624069
-5.15957979,1.64666731,0.00210898,0.26496136,1.08874574,0.66992938,0.01146049,0.36393065,0.74154965,0.03655258
-5.15357679,1.65017787,0.00200655,0.26632882,1.09541904,0.66805597,0.01128927,0.36692912,0.74530188,0.03676079
-5.14757379,1.64804092,0.00192202,0.26635355,1.09715419,0.66394327,0.01110504,0.36920959,0.74581327,0.03686685
-5.14157079,1.64042681,0.00185242,0.26503437,1.09392823,0.65767823,0.01090704,0.37083634,0.74313897,0.03687718
-5.13556778,1.62773439,0.00179529,0.26240510,1.08587068,0.64944403,0.01069640,0.37192372,0.73742990,0.03680302
-5.12956478,1.61058221,0.00174876,0.25853348,1.07325980,0.63951626,0.01047609,0.37263462,0.72892873,0.03666015
-5.12356178,1.58979089,0.00171145,0.25351879,1.05651327,0.62825546,0.01025066,0.37317683,0.71796234,0.03646845
-5.11755878,1.56635728,0.00168253,0.24748836,1.03617342,0.61609608,0.01002604,0.37379722,0.70493103,0.03625125
-5.11155578,1.54142105,0.00166161,0.24059301,1.01288758,0.60353261,0.00980916,0.37477409,0.69029475,0.03603445
-5.10555278,1.51622513,0.00164874,0.23300160,0.98738435,0.59110312,0.00960772,0.37640769,0.67455692,0.03584563
-5.09954977,1.49207150,0.00164432,0.22489497,0.96044670,0.57937107,0.00942970,0.37900941,0.65824639,0.03571295
-5.09354677,1.47027407,0.00164903,0.21645944,0.93288306,0.56890609,0.00928311,0.38289001,0.64189837,0.03566398
-5.08754377,1.45211069,0.00166379,0.20788026,0.90549764,0.56026455,0.00917552,0.38834744,0.62603498,0.03572461
-5.08154077,1.43877639,0.00168968,0.19933515,0.87906123,0.55397066,0.00911380,0.39565469,0.61114651,0.03591788
-5.07553777,1.43133965,0.00172784,0.19098838,0.85428379,0.55049897,0.00910379,0.40504837,0.59767401,0.03626297
-5.06953477,1.43070385,0.00177948,0.18298552,0.83178996,0.55025896,0.00915002,0.41671842,0.58599396,0.03677427
-5.06353177,1.43757542,0.00184578,0.17544903,0.81209850,0.55358231,0.00925557,0.43079964,0.57640593,0.03746070
-5.05752876,1.45244014,0.00192788,0.16847505,0.79560658,0.56071341,0.00942188,0.44736530,0.56912350,0.03832517
-5.05152576,1.47554866,0.00202683,0.16213135,0.78257940,0.57180346,0.00964873,0.46642336,0.56426893,0.03936430
-5.04552276,1.50691169,0.00214357,0.15645648,0.77314563,0.58690841,0.00993425,0.48791539,0.56187184,0.04056844
-5.03951976,1.54630529,0.00227893,0.15146023,0.76729855,0.60599065,0.01027497,0.51171841,0.56187174,0.04192191
-5.03351676,1.59328564,0.00243361,0.14712530,0.76490288,0.62892455,0.01066601,0.53764952,0.56412437,0.04340352
-5.02751376,1.64721277,0.00260821,0.14340996,0.76570668,0.65550527,0.01110126,0.56547320,0.56841139,0.04498732
-5.02151076,1.70728189,0.00280319,0.14025171,0.76935765,0.68546065,0.01157365,0.59491088,0.57445290,0.04664357
-5.01550775,1.77256093,0.00301890,0.13757161,0.77542307,0.71846530,0.01207544,0.62565232,0.58192213,0.04833980
-5.00950475,1.84203214,0.00325559,0.13527906,0.78341210,0.75415645,0.01259855,0.65736825,0.59046155,0.05004214
-5.00350175,1.91463601,0.00351338,0.13327699,0.79279950,0.79215051,0.01313488,0.68972364,0.59969959,0.05171651
-4.99749875,1.98931506,0.00379228,0.13146685,0.80304963,0.83205962,0.01367665,0.72239074,0.60926701,0.05332993
-4.99149575,2.06505543,0.00409220,0.12975359,0.81363934,0.87350728,0.01421669,0.75506138,0.61881240,0.05485174
-4.98549275,2.14092420,0.00441285,0.12805013,0.82407905,0.91614227,0.01474875,0.78745771,0.62801577,0.05625466
-4.97948974,2.21610068,0.00475381,0.12628125,0.83393082,0.95965009,0.01526768,0.81934084,0.63659993,0.05751568
-4.97348674,2.28990004,0.00511442,0.12438678,0.84282285,1.00376132,0.01576969,0.85051689,0.64433893,0.05861680
-4.96748374,2.36178850,0.00549382,0.12232396,0.85045980,1.04825660,0.01625240,0.88084013,0.65106356,0.05954544
-4.96148074,2.43138923,0.00589083,0.12006891,0.85662874,1.09296775,0.01671492,0.91021304,0.65666351,0.06029460
-4.95547774,2.49847919,0.00630398,0.11761722,0.86120057,1.13777533,0.01715786,0.93858331,0.66108657,0.06086283
-4.94947474,2.56297731,0.00673147,0.11498367,0.86412731,1.18260262,0.01758324,0.96593810,0.66433484,0.06125387
-4.94347174,2.62492502,0.00717110,0.11220118,0.86543546,1.22740667,0.01799435,0.99229578,0.66645859,0.06147608
-4.93746873,2.68446067,0.00762034,0.10931904,0.86521624,1.27216693,0.01839559,1.01769591,0.66754809,0.06154175
-4.93146573,2.74178957,0.00807627,0.10640053,0.86361335,1.31687239,0.01879221,1.04218798,0.66772419,0.06146616
-4.92546273,2.79715172,0.00853563,0.10352011,0.86080915,1.36150815,0.01919008,1.06581977,0.66712815,0.06126666
-4.91945973,2.85078942,0.00899485,0.10076031,0.85701012,1.40604227,0.01959541,1.08862606,0.66591147,0.06096166
-4.91345673,2.90291679,0.00945012,0.09820844,0.85243254,1.45041418,0.02001442,1.11061843,0.66422623,0.06056966
-4.90745373,2.95369319,0.00989743,0.09595320,0.84728903,1.49452521,0.02045312,1.13177692,0.66221654,0.06010837
-4.90145073,3.00320214,0.01033268,0.09408145,0.84177686,1.53823223,0.02091695,1.15204401,0.66001151,0.05959392
-4.89544772,3.05143693,0.01075175,0.09267506,0.83606834,1.58134487,0.02141060,1.17132139,0.65771986,0.05904025
-4.88944472,3.09829375,0.01115061,0.09180814,0.83030378,1.62362662,0.02193772,1.18946967,0.65542661,0.05845870
-4.88344172,3.14357244,0.01152538,0.09154452,0.82458716,1.66479991,0.02250075,1.20631114,0.65319151,0.05785772
-4.87743872,3.18698460,0.01187244,0.09193560,0.81898444,1.70455490,0.02310076,1.22163530,0.65104933,0.05724285
-4.87143572,3.22816835,0.01218848,0.09301872,0.81352437,1.74256150,0.02373731,1.23520683,0.64901160,0.05661681
-4.86543272,3.26670832,0.01247058,0.09481581,0.80820148,1.77848390,0.02440840,1.24677556,0.64706960,0.05597979
-4.85942971,3.30215956,0.01271623,0.09733262,0.80298074,1.81199673,0.02511041,1.25608761,0.64519803,0.05532984
-4.85342671,3.33407347,0.01292337,0.10055834,0.79780344,1.84280181,0.02583811,1.26289729,0.64335923,0.05466333
-4.84742371,3.36202405,0.01309035,0.10446559,0.79259379,1.87064440,0.02658469,1.26697871,0.64150723,0.05397554
-4.84142071,3.38563255,0.01321596,0.10901092,0.78726557,1.89532798,0.02734193,1.26813670,0.63959159,0.05326114
-4.83541771,3.40458920,0.01329938,0.11413561,0.78172862,1.91672650,0.02810022,1.26621622,0.63756055,0.05251473
-4.82941471,3.41867035,0.01334015,0.11976696,0.77589448,1.93479342,0.02884885,1.26110990,0.63536336,0.05173136
-4.82341171,3.42775048,0.01333811,0.12581978,0.76968118,1.94956681,0.02957613,1.25276322,0.63295176,0.05090682
-4.81740870,3.43180813,0.01329337,0.13219827,0.76301680,1.96117033,0.03026972,1.24117727,0.63028053,0.05003804
-4.81140570,3.43092590,0.01320627,0.13879819,0.75584183,1.96980980,0.03091684,1.22640894,0.62730718,0.04912320
-4.80540270,3.42528458,0.01307738,0.14550913,0.74811042,1.97576566,0.03150465,1.20856868,0.62399108,0.04816188
-4.79939970,3.41515216,0.01290741,0.15221711,0.73979050,1.97938165,0.03202052,1.18781618,0.62029208,0.04715499
-4.79339670,3.40086850,0.01269727,0.15880714,0.73086312,1.98105031,0.03245239,1.16435414,0.61616899,0.04610473
-4.78739370,3.38282685,0.01244807,0.16516587,0.72132111,1.98119606,0.03278908,1.13842080,0.61157810,0.04501441
-4.78139070,3.36145338,0.01216110,0.17118425,0.71116744,1.98025668,0.03302064,1.11028147,0.60647206,0.04388821
-4.77538769,3.33718602,0.01183793,0.17676000,0.70041342,1.97866415,0.03313862,1.08021981,0.60079917,0.04273095
-4.76938469,3.31045379,0.01148035,0.18179997,0.68907696,1.97682573,0.03313631,1.04852904,0.59450348,0.04154781
-4.76338169,3.28165770,0.01109051,0.18622223,0.67718113,1.97510615,0.03300898,1.01550375,0.58752548,0.04034412
-4.75737869,3.25115415,0.01067085,0.18995791,0.66475306,1.97381162,0.03275400,0.98143244,0.57980360,0.03912508
-4.75137569,3.21924148,0.01022418,0.19295263,0.65182329,1.97317644,0.03237094,0.94659118,0.57127645,0.03789559
-4.74537269,3.18615019,0.00975370,0.19516759,0.63842556,1.97335258,0.03186157,0.91123850,0.56188559,0.03666008
-4.73936968,3.15203700,0.00926291,0.19658032,0.62459699,1.97440261,0.03122983,0.87561151,0.55157869,0.03542242
-4.73336668,3.11698292,0.00875568,0.19718496,0.61037861,1.97629624,0.03048171,0.83992339,0.54031297,0.03418583
-4.72736368,3.08099489,0.00823613,0.19699217,0.59581611,1.97891046,0.02962504,0.80436206,0.52805852,0.03295292
-4.72136068,3.04401100,0.00770860,0.19602876,0.58096075,1.98203314,0.02866933,0.76908988,0.51480148,0.03172564
-4.71535768,3.00590859,0.00717755,0.19433688,0.56587021,1.98536997,0.02762546,0.73424440,0.50054665,0.03050544
-4.70935468,2.96651480,0.00664752,0.19197298,0.55060944,1.98855432,0.02650540,0.69993966,0.48531952,0.02929326
-4.70335168,2.92561896,0.00612293,0.18900654,0.53525126,1.99115963,0.02532191,0.66626824,0.46916745,0.02808972
-4.69734867,2.88298630,0.00560810,0.18551856,0.51987681,1.99271388,0.02408822,0.63330352,0.45215999,0.02689519
-4.69134567,2.83837217,0.00510707,0.18159990,0.50457568,1.99271552,0.02281774,0.60110222,0.43438821,0.02570995
-4.68534267,2.79153648,0.00462352,0.17734949,0.48944575,1.99065041,0.02152381,0.56970701,0.41596317,0.02453428
-4.67933967,2.74225753,0.00416074,0.17287252,0.47459279,1.98600902,0.02021940,0.53914911,0.39701341,0.02336856
-4.67333667,2.69034498,0.00372152,0.16827846,0.46012976,1.97830349,0.01891696,0.50945065,0.37768180,0.02221338
-4.66733367,2.63565134,0.00330812,0.16367918,0.44617587,1.96708384,0.01762818,0.48062695,0.35812168,0.02106962
-4.66133067,2.57808177,0.00292226,0.15918694,0.43285541,1.95195294,0.01636390,0.45268854,0.33849264,0.01993846
-4.65532766,2.51760181,0.00256511,0.15491254,0.42029647,1.93257963,0.01513399,0.42564288,0.31895600,0.01882146
-4.64932466,2.45424287,0.00223728,0.15096334,0.40862936,1.90870970,0.01394727,0.39949582,0.29967033,0.01772051
-4.64332166,2.38810538,0.00193892,0.14744151,0.39798499,1.88017436,0.01281153,0.37425282,0.28078708,0.01663785
