energy_ev,total_up,Ge_p_up,Ge_d_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-5.78389195,2.69680510,0.12335763,0.00000000,1.17989911,1.18853588,0.03455202,1.97840432
-5.77788894,2.85600898,0.13294180,0.00000000,1.26386485,1.24286366,0.03617834,2.09198466
-5.77188594,3.02807348,0.14311137,0.00000000,1.35573793,1.30078332,0.03793216,2.21443143
-5.76588294,3.21108468,0.15377459,0.00000000,1.45453081,1.36163518,0.03978880,2.34438635
-5.75987994,3.40289646,0.16482506,0.00000000,1.55910256,1.42469398,0.04171992,2.48033387
-5.75387694,3.60116430,0.17614306,0.00000000,1.66817106,1.48918354,0.04369432,2.62062528
-5.74787394,3.80338423,0.18759748,0.00000000,1.78032924,1.55429225,0.04567869,2.76350603
-5.74187094,4.00693619,0.19904812,0.00000000,1.89406563,1.61918900,0.04763854,2.90714580
-5.73586793,4.20913106,0.21034849,0.00000000,2.00778878,1.68303917,0.04953911,3.04967087
-5.72986493,4.40726034,0.22134887,0.00000000,2.11985555,1.74502025,0.05134632,3.18919805
-5.72386193,4.59864757,0.23189981,0.00000000,2.22860245,1.80433688,0.05302775,3.32386954
-5.71785893,4.78070009,0.24185562,0.00000000,2.33237962,1.86023494,0.05455345,3.45188789
-5.71185593,4.95096004,0.25107807,0.00000000,2.42958636,1.91201457,0.05589683,3.57155032
-5.70585293,5.10715316,0.25943997,0.00000000,2.51870714,1.95904173,0.05703530,3.68128143
-5.69984992,5.24723413,0.26682852,0.00000000,2.59834719,2.00075840,0.05795090,3.77966365
-5.69384692,5.36942718,0.27314841,0.00000000,2.66726613,2.03669102,0.05863065,3.86546442
-5.68784392,5.47226073,0.27832444,0.00000000,2.72440862,2.06645730,0.05906686,3.93765952
-5.68184092,5.55459502,0.28230357,0.00000000,2.76893078,2.08977125,0.05925722,3.99545170
-5.67583792,5.61564191,0.28505637,0.00000000,2.80022136,2.10644628,0.05920465,4.03828424
-5.66983492,5.65497619,0.28657773,0.00000000,2.81791663,2.11639658,0.05891715,4.06584891
-5.66383192,5.67253796,0.28688684,0.00000000,2.82190854,2.11963647,0.05840731,4.07808808
-5.65782891,5.66862612,0.28602639,0.00000000,2.81234553,2.11627802,0.05769183,4.07519091
-5.65182591,5.64388306,0.28406109,0.00000000,2.78962605,2.10652682,0.05679086,4.05758387
-5.64582291,5.59927124,0.28107543,0.00000000,2.75438493,2.09067602,0.05572724,4.02591563
-5.63981991,5.53604236,0.27717097,0.00000000,2.70747308,2.06909881,0.05452577,3.98103718
-5.63381691,5.45570037,0.27246305,0.00000000,2.64993145,2.04223948,0.05321235,3.92397761
-5.62781391,5.35995959,0.26707721,0.00000000,2.58296023,2.01060333,0.05181320,3.85591657
-5.62181091,5.25069963,0.26114544,0.00000000,2.50788456,1.97474568,0.05035409,3.77815445
-5.61580790,5.12991865,0.25480236,0.00000000,2.42611823,1.93526032,0.04885966,3.69208118
-5.60980490,4.99968677,0.24818156,0.00000000,2.33912678,1.89276791,0.04735278,3.59914502
-5.60380190,4.86210144,0.24141219,0.00000000,2.24839144,1.84790446,0.04585410,3.50082239
-5.59779890,4.71924602,0.23461600,0.00000000,2.15537536,1.80131057,0.04438165,3.39858973
-5.59179590,4.57315336,0.22790482,0.00000000,2.06149328,1.75362168,0.04295061,3.29389842
-5.58579290,4.42577513,0.22137872,0.00000000,1.96808563,1.70545966,0.04157323,3.18815355
-5.57978989,4.27895783,0.21512471,0.00000000,1.87639779,1.65742612,0.04025885,3.08269700
-5.57378689,4.13442589,0.20921614,0.00000000,1.78756484,1.61009753,0.03901410,2.97879525
-5.56778389,3.99377165,0.20371270,0.00000000,1.70260208,1.56402223,0.03784312,2.87763180
-5.56178089,3.85845208,0.19866090,0.00000000,1.62240083,1.51971938,0.03674796,2.78030415
-5.55577789,3.72979123,0.19409512,0.00000000,1.54772930,1.47767958,0.03572899,2.68782473
-5.54977489,3.60898741,0.19003886,0.00000000,1.47923756,1.43836698,0.03478536,2.60112505
-5.54377189,3.49712383,0.18650631,0.00000000,1.41746580,1.40222236,0.03391548,2.52106227
-5.53776888,3.39518100,0.18350396,0.00000000,1.36285478,1.36966687,0.03311749,2.44842702
-5.53176588,3.30404962,0.18103215,0.00000000,1.31575746,1.34110582,0.03238965,2.38395154
-5.52576288,3.22454208,0.17908648,0.00000000,1.27645061,1.31693192,0.03173071,2.32831694
-5.51975988,3.15740158,0.17765894,0.00000000,1.24514545,1.29752759,0.03114017,2.28215859
-5.51375688,3.10330736,0.17673874,0.00000000,1.22199649,1.28326576,0.03061844,2.24606887
-5.50775388,3.06287544,0.17631274,0.00000000,1.20710798,1.27450875,0.03016696,2.22059655
-5.50175088,3.03665426,0.17636552,0.00000000,1.20053734,1.27160507,0.02978811,2.20624235
-5.49574787,3.02511514,0.17687913,0.00000000,1.20229569,1.27488387,0.02948510,2.20345072
-5.48974487,3.02863788,0.17783249,0.00000000,1.21234526,1.28464715,0.02926178,2.21259777
-5.48374187,3.04749222,0.17920060,0.00000000,1.23059419,1.30115986,0.02912230,2.23397606
-5.47773887,3.08181608,0.18095368,0.00000000,1.25688927,1.32463826,0.02907084,2.26777664
-5.47173587,3.13159205,0.18305619,0.00000000,1.29100710,1.35523699,0.02911115,2.31406965
-5.46573287,3.19662357,0.18546605,0.00000000,1.33264480,1.39303539,0.02924624,2.37278427
-5.45972986,3.27651247,0.18813401,0.00000000,1.38141097,1.43802391,0.02947797,2.44368948
-5.45372686,3.37063954,0.19100334,0.00000000,1.43681791,1.49009120,0.02980675,2.52637684
-5.44772386,3.47814976,0.19400988,0.00000000,1.49827596,1.54901272,0.03023123,2.62024650
-5.44172086,3.59794361,0.19708252,0.00000000,1.56509083,1.61444165,0.03074813,2.72449779
-5.43571786,3.72867567,0.20014413,0.00000000,1.63646444,1.68590266,0.03135208,2.83812517
-5.42971486,3.86876137,0.20311296,0.00000000,1.71149991,1.76278933,0.03203562,2.95992063
-5.42371186,4.01639252,0.20590436,0.00000000,1.78921078,1.84436550,0.03278923,3.08848285
-5.41770885,4.16956153,0.20843302,0.00000000,1.86853475,1.92977101,0.03360148,3.22223348
-5.41170585,4.32609430,0.21061529,0.00000000,1.94835155,2.01803191,0.03445928,3.35944054
-5.40570285,4.48369092,0.21237186,0.00000000,2.02750456,2.10807504,0.03534815,3.49824843
-5.39969985,4.63997314,0.21363038,0.00000000,2.10482578,2.19874690,0.03625261,3.63671397
-5.39369685,4.79253729,0.21432809,0.00000000,2.17916304,2.28883629,0.03715657,3.77284744
-5.38769385,4.93901095,0.21441431,0.00000000,2.24940878,2.37710015,0.03804379,3.90465750
-5.38169085,5.07711150,0.21385259,0.00000000,2.31452929,2.46229184,0.03889832,4.03019842
-5.37568784,5.20470449,0.21262258,0.00000000,2.37359324,2.54319109,0.03970497,4.14761820
-5.36968484,5.31985998,0.21072136,0.00000000,2.42579857,2.61863452,0.04044972,4.25520595
-5.36368184,5.42090463,0.20816434,0.00000000,2.47049663,2.68754581,0.04112013,4.35143672
-5.35767884,5.50646775,0.20498553,0.00000000,2.50721252,2.74896439,0.04170570,4.43501242
-5.35167584,5.57551970,0.20123732,0.00000000,2.53566093,2.80207171,0.04219815,4.50489703
-5.34567284,5.62740095,0.19698960,0.00000000,2.55575682,2.84621397,0.04259167,4.56034515
-5.33966983,5.66184091,0.19232843,0.00000000,2.56762026,2.88092058,0.04288304,4.60092242
-5.33366683,5.67896553,0.18735412,0.00000000,2.57157539,2.90591744,0.04307172,4.62651718
-5.32766383,5.67929344,0.18217897,0.00000000,2.56814329,2.92113467,0.04315982,4.63734282
-5.32166083,5.66372043,0.17692460,0.00000000,2.55802890,2.92670813,0.04315203,4.63393054
-5.31565783,5.63349282,0.17171901,0.00000000,2.54210246,2.92297478,0.04305540,4.61711260
-5.30965483,5.59017031,0.16669356,0.00000000,2.52137596,2.91046189,0.04287913,4.58799669
-5.30365183,5.53557977,0.16197977,0.00000000,2.49697525,2.88987031,0.04263423,4.54793202
-5.29764882,5.47176112,0.15770625,0.00000000,2.47010885,2.86205246,0.04233314,4.49846837
-5.29164582,5.40090731,0.15399569,0.00000000,2.44203439,2.82798577,0.04198930,4.44130938
-5.28564282,5.32530042,0.15096217,0.00000000,2.41402367,2.78874249,0.04161673,4.37826174
-5.27963982,5.24724594,0.14870863,0.00000000,2.38732763,2.74545704,0.04122955,4.31118211
-5.27363682,5.16900759,0.14732482,0.00000000,2.36314218,2.69929210,0.04084153,4.24192344
-5.26763382,5.09274490,0.14688558,0.00000000,2.34257607,2.65140479,0.04046566,4.17228292
-5.26163082,5.02045567,0.14744958,0.00000000,2.32662176,2.60291416,0.04011378,4.10395304
-5.25562781,4.95392532,0.14905851,0.00000000,2.31613015,2.55487133,0.03979624,4.03847790
-5.24962481,4.89468476,0.15173668,0.00000000,2.31178994,2.50823333,0.03952165,3.97721583
-5.24362181,4.84397812,0.15549103,0.00000000,2.31411208,2.46384153,0.03929676,3.92130995
-5.23761881,4.80274114,0.16031154,0.00000000,2.32341974,2.42240555,0.03912632,3.87166731
-5.23161581,4.77159086,0.16617192,0.00000000,2.33984393,2.38449285,0.03901315,3.82894715
-5.22561281,4.75082626,0.17303055,0.00000000,2.36332461,2.35052436,0.03895828,3.79355844
-5.21960980,4.74043954,0.18083163,0.00000000,2.39361718,2.32077585,0.03896110,3.76566632
-5.21360680,4.74013700,0.18950640,0.00000000,2.43030380,2.29538477,0.03901968,3.74520667
-5.20760380,4.74936800,0.19897445,0.00000000,2.47280899,2.27436168,0.03913107,3.73190784
-5.20160080,4.76736058,0.20914500,0.00000000,2.52041874,2.25760550,0.03929175,3.72531813
-5.19559780,4.79316154,0.21991812,0.00000000,2.57230251,2.24492156,0.03949793,3.72483742
-5.18959480,4.82567926,0.23118590,0.00000000,2.62753705,2.23604118,0.03974602,3.72975128
-5.18359180,4.86372699,0.24283353,0.00000000,2.68513142,2.23064166,0.04003296,3.73926590
-5.17758879,4.90606504,0.25474030,0.00000000,2.74405231,2.22836564,0.04035657,3.75254213
-5.17158579,4.95143999,0.26678057,0.00000000,2.80324900,2.22883877,0.04071577,3.76872718
-5.16558279,4.99861968,0.27882481,0.00000000,2.86167720,2.23168487,0.04111081,3.78698278
-5.15957979,5.04642307,0.29074061,0.00000000,2.91832150,2.23653808,0.04154337,3.80650882
-5.15357679,5.09374428,0.30239395,0.00000000,2.97221574,2.24305154,0.04201658,3.82656195
-5.14757379,5.13957081,0.31365059,0.00000000,3.02246129,2.25090265,0.04253496,3.84646881
-5.14157079,5.18299605,0.32437780,0.00000000,3.06824282,2.25979495,0.04310429,3.86563412
-5.13556778,5.22322662,0.33444632,0.00000000,3.10884173,2.26945716,0.04373141,3.88354396
-5.12956478,5.25958552,0.34373275,0.00000000,3.14364708,2.27963996,0.04442396,3.89976496
-5.12356178,5.29151187,0.35212212,0.00000000,3.17216414,2.29011106,0.04519009,3.91394039
-5.11755878,5.31855852,0.35951085,0.00000000,3.19402071,2.30064972,0.04603816,3.92578398
-5.11155578,5.34038838,0.36580979,0.00000000,3.20897123,2.31104112,0.04697639,3.93507270
-5.10555278,5.35677059,0.37094742,0.00000000,3.21689891,2.32107180,0.04801258,3.94163939
-5.09954977,5.36757719,0.37487291,0.00000000,3.21781591,2.33052642,0.04915376,3.94536619
-5.09354677,5.37278080,0.37755898,0.00000000,3.21186158,2.33918661,0.05040600,3.94617941
-5.08754377,5.37245362,0.37900437,0.00000000,3.19929906,2.34683222,0.05177409,3.94404649
-5.08154077,5.36676761,0.37923567,0.00000000,3.18050985,2.35324482,0.05326140,3.93897495
-5.07553777,5.35599558,0.37830845,0.00000000,3.15598685,2.35821368,0.05486973,3.93101367
-5.06953477,5.34051252,0.37630751,0.00000000,3.12632537,2.36154359,0.05659913,3.92025585
-5.06353177,5.32079659,0.37334611,0.00000000,3.09221253,2.36306418,0.05844788,3.90684340
-5.05752876,5.29742867,0.36956418,0.00000000,3.05441483,2.36263997,0.06041241,3.89097185
-5.05152576,5.27108987,0.36512548,0.00000000,3.01376406,2.36018057,0.06248725,3.87289520
-5.04552276,5.24255590,0.36021372,0.00000000,2.97114166,2.35564991,0.06466507,3.85292968
-5.03951976,5.21268787,0.35502779,0.00000000,2.92746179,2.34907417,0.06693663,3.83145569
-5.03351676,5.18241897,0.34977625,0.00000000,2.88365328,2.34054726,0.06929087,3.80891734
-5.02751376,5.15273688,0.34467127,0.00000000,2.84064094,2.33023370,0.07171491,3.78581886
-5.02151076,5.12466219,0.33992227,0.00000000,2.79932661,2.31836822,0.07419412,3.76271780
-5.01550775,5.09922311,0.33572940,0.00000000,2.76057048,2.30525206,0.07671221,3.74021482
-5.00950475,5.07742765,0.33227738,0.00000000,2.72517324,2.29124600,0.07925131,3.71894040
-5.00350175,5.06023398,0.32972972,0.00000000,2.69385962,2.27676029,0.08179211,3.69953886
-4.99749875,5.04852069,0.32822366,0.00000000,2.66726405,2.26224207,0.08431402,3.68265060
-4.99149575,5.04305816,0.32786606,0.00000000,2.64591878,2.24816086,0.08679534,3.66889321
-4.98549275,5.04448271,0.32873040,0.00000000,2.63024523,2.23499281,0.08921350,3.65884268
-4.97948974,5.05327502,0.33085497,0.00000000,2.62054876,2.22320474,0.09154528,3.65301577
-4.97348674,5.06974395,0.33424237,0.00000000,2.61701731,2.21323858,0.09376717,3.65185439
-4.96748374,5.09401716,0.33886031,0.00000000,2.61972388,2.20549730,0.09585563,3.65571327
-4.96148074,5.12603882,0.34464365,0.00000000,2.62863301,2.20033276,0.09778748,3.66485122
-4.95547774,5.16557512,0.35149757,0.00000000,2.64361079,2.19803630,0.09954026,3.67942692
-4.94947474,5.21222713,0.35930176,0.00000000,2.66443823,2.19883232,0.10109262,3.69949911
-4.94347174,5.26545068,0.36791543,0.00000000,2.69082712,2.20287504,0.10242476,3.72503123
-4.93746873,5.32458210,0.37718284,0.00000000,2.72243790,2.21024844,0.10351874,3.75590004
-4.93146573,5.38886846,0.38693927,0.00000000,2.75889844,2.22096919,0.10435893,3.79190762
-4.92546273,5.45750075,0.39701707,0.00000000,2.79982288,2.23499198,0.10493232,3.83279566
-4.91945973,5.52964803,0.40725154,0.00000000,2.84482956,2.25221684,0.10522883,3.87826107
-4.91345673,5.60449071,0.41748653,0.00000000,2.89355700,2.27249778,0.10524162,3.92797175
-4.90745373,5.68125107,0.42757945,0.00000000,2.94567711,2.29565192,0.10496722,3.98158123
-4.90145073,5.75921934,0.43740550,0.00000000,3.00090502,2.32146847,0.10440575,4.03874134
-4.89544772,5.83777405,0.44686112,0.00000000,3.05900474,2.34971708,0.10356095,4.09911181
-4.88944472,5.91639549,0.45586639,0.00000000,3.11979074,2.38015479,0.10244022,4.16236637
-4.88344172,5.99467204,0.46436646,0.00000000,3.18312508,2.41253142,0.10105452,4.22819502
-4.87743872,6.07229905,0.47233191,0.00000000,3.24891063,2.44659320,0.09941828,4.29630253
-4.87143572,6.14907100,0.47975809,0.00000000,3.31708076,2.48208460,0.09754918,4.36640347
-4.86543272,6.22486771,0.48666355,0.00000000,3.38758626,2.51874857,0.09546790,4.43821470
-4.85942971,6.29963605,0.49308758,0.00000000,3.46038055,2.55632560,0.09319784,4.51144601
-4.85342671,6.37336866,0.49908705,0.00000000,3.53540418,2.59455203,0.09076478,4.58579034
-4.84742371,6.44608148,0.50473262,0.00000000,3.61256974,2.63315811,0.08819649,4.66091454
-4.84142071,6.51779201,0.51010463,0.00000000,3.69174836,2.67186649,0.08552242,4.73645204
-4.83541771,6.58849976,0.51528866,0.00000000,3.77275876,2.71039155,0.08277325,4.81199848
-4.82941471,6.65817059,0.52037101,0.00000000,3.85535966,2.74844002,0.07998055,4.88711108
-4.82341171,6.72672579,0.52543434,0.00000000,3.93924624,2.78571333,0.07717643,4.96131231
-4.81740870,6.79403684,0.53055347,0.00000000,4.02405074,2.82191154,0.07439313,5.03409806
-4.81140570,6.85992575,0.53579160,0.00000000,4.10934746,2.85673907,0.07166277,5.10494999
-4.80540270,6.92417086,0.54119699,0.00000000,4.19466159,2.88991184,0.06901695,5.17335157
-4.79939970,6.98651726,0.54680031,0.00000000,4.27948141,2.92116536,0.06648652,5.23880664
-4.79339670,7.04669066,0.55261250,0.00000000,4.36327294,2.95026340,0.06410122,5.30085938
-4.78739370,7.10441333,0.55862351,0.00000000,4.44549605,2.97700629,0.06188941,5.35911413
-4.78139070,7.15942035,0.56480166,0.00000000,4.52562080,3.00123847,0.05987773,5.41325353
-4.77538769,7.21147464,0.57109379,0.00000000,4.60314303,3.02285435,0.05809080,5.46305345
-4.76938469,7.26037924,0.57742608,0.00000000,4.67759800,3.04180205,0.05655082,5.50839341
-4.76338169,7.30598546,0.58370566,0.00000000,4.74857119,3.05808449,0.05527723,5.54926136
-4.75737869,7.34819605,0.58982277,0.00000000,4.81570569,3.07175751,0.05428625,5.58575210
-4.75137569,7.38696293,0.59565348,0.00000000,4.87870570,3.08292509,0.05359046,5.61805922
-4.74537269,7.42227939,0.60106302,0.00000000,4.93733608,3.09173162,0.05319834,5.64646062
-4.73936968,7.45416739,0.60590939,0.00000000,4.99141836,3.09835189,0.05311382,5.67129846
-4.73336668,7.48266099,0.61004734,0.00000000,5.04082357,3.10297905,0.05333587,5.69295457
-4.72736368,7.50778717,0.61333262,0.00000000,5.08546292,3.10581172,0.05385806,5.71182301
-4.72136068,7.52954593,0.61562623,0.00000000,5.12527729,3.10704071,0.05466835,5.72828146
-4.71535768,7.54789147,0.61679874,0.00000000,5.16022672,3.10683664,0.05574882,5.74266352
-4.70935468,7.56271639,0.61673449,0.00000000,5.19028113,3.10533922,0.05707562,5.75523386
-4.70335168,7.57384077,0.61533556,0.00000000,5.21541328,3.10264901,0.05861911,5.76616813
-4.69734867,7.58100763,0.61252542,0.00000000,5.23559512,3.09882255,0.06034414,5.77553917
-4.69134567,7.58388590,0.60825219,0.00000000,5.25079808,3.09387104,0.06221049,5.78331090
-4.68534267,7.58208154,0.60249135,0.00000000,5.26099782,3.08776322,0.06417365,5.78934046
-4.67933967,7.57515688,0.59524788,0.00000000,5.26618335,3.08043201,0.06618564,5.79338897
-4.67333667,7.56265759,0.58655779,0.00000000,5.26637031,3.07178492,0.06819617,5.79514034
-4.66733367,7.54414608,0.57648885,0.00000000,5.26161747,3.06171750,0.07015383,5.79422736
-4.66133067,7.51923965,0.56514068,0.00000000,5.25204563,3.05012897,0.07200751,5.79026352
-4.65532766,7.48765111,0.55264399,0.00000000,5.23785721,3.03693916,0.07370781,5.78287851
-4.64932466,7.44922941,0.53915912,0.00000000,5.21935524,3.02210545,0.07520853,5.77175540
-4.64332166,7.40399743,0.52487374,0.00000000,5.19695990,3.00563866,0.07646809,5.75666683
-4.63731866,7.35218436,0.50999992,0.00000000,5.17122089,2.98761656,0.07745084,5.73750786
-4.63131566,7.29424992,0.49477034,0.00000000,5.14282426,2.96819406,0.07812822,5.71432309
-4.62531266,7.23089821,0.47943404,0.00000000,5.11259217,2.94760905,0.07847973,5.68732603
-4.61930965,7.16307958,0.46425146,0.00000000,5.08147483,2.92618333,0.07849353,5.65690898
-4.61330665,7.09197918,0.44948902,0.00000000,5.05053390,2.90431813,0.07816684,5.62364244
-4.60730365,7.01899188,0.43541334,0.00000000,5.02091746,2.88248420,0.07750597,5.58826337
-4.60130065,6.94568397,0.42228514,0.00000000,4.99382696,2.86120676,0.07652600,5.55165264
-4.59529765,6.87374264,0.41035298,0.00000000,4.97047710,2.84104581,0.07525014,5.51480233
-4.58929465,6.80491518,0.39984697,0.00000000,4.95205034,2.82257263,0.07370885,5.47877428
-4.58329165,6.74094045,0.39097268,0.00000000,4.93964762,2.80634371,0.07193855,5.44465200
-4.57728864,6.68347558,0.38390523,0.00000000,4.93423782,2.79287325,0.06998030,5.41348820
-4.57128564,6.63402136,0.37878397,0.00000000,4.93660825,2.78260567,0.06787821,5.38625066
-4.56528264,6.59385004,0.37570774,0.00000000,4.94731876,2.77588962,0.06567784,5.36376929
-4.55927964,6.56393902,0.37473103,0.00000000,4.96666193,2.77295480,0.06342454,5.34668723
-4.55327664,6.54491404,0.37586107,0.00000000,4.99463173,2.77389291,0.06116190,5.33541870
-4.54727364,6.53700490,0.37905617,0.00000000,5.03090259,2.77864387,0.05893035,5.33011593
-4.54127064,6.54001640,0.38422539,0.00000000,5.07482039,2.78698811,0.05676586,5.33064711
-4.53526763,6.55331632,0.39122954,0.00000000,5.12540672,2.79854557,0.05469903,5.33658693
-4.52926463,6.57584174,0.39988377,0.00000000,5.18137652,2.81278169,0.05275430,5.34722035
-4.52326163,6.60612396,0.40996164,0.00000000,5.24116935,2.82902027,0.05094955,5.36155999
-4.51725863,6.64233166,0.42120062,0.00000000,5.30299331,2.84646305,0.04929597,5.37837658
-4.51125563,6.68233073,0.43330901,0.00000000,5.36488030,2.86421504,0.04779821,5.39624141
-4.50525263,6.72375894,0.44597399,0.00000000,5.42475084,2.88131506,0.04645485,5.41357919
-4.49924962,6.76411231,0.45887071,0.00000000,5.48048591,2.89676993,0.04525902,5.42872922
-4.49324662,6.80084004,0.47167201,0.00000000,5.53000312,2.90959126,0.04419926,5.44001219
-4.48724362,6.83144397,0.48405847,0.00000000,5.57133423,2.91883331,0.04326056,5.44580001
-4.48124062,6.85357863,0.49572847,0.00000000,5.60270084,2.92363025,0.04242538,5.44458563
-4.47523762,6.86514755,0.50640787,0.00000000,5.62258504,2.92323152,0.04167484,5.43504974
-4.46923462,6.86439190,0.51585881,0.00000000,5.62979219,2.91703366,0.04098980,5.41612181
-4.46323162,6.84996769,0.52388745,0.00000000,5.62350309,2.90460738,0.04035188,5.38703250
-4.45722861,6.82100811,0.53035015,0.00000000,5.60331317,2.88571868,0.03974444,5.34735538
-4.45122561,6.77716846,0.53515795,0.00000000,5.56925716,2.86034315,0.03915335,5.29703604
-4.44522261,6.71865167,0.53827909,0.00000000,5.52181788,2.82867281,0.03856765,5.23640737
-4.43921961,6.64621325,0.53973944,0.00000000,5.46191882,2.79111517,0.03797998,5.16619020
-4.43321661,6.56114547,0.53962091,0.00000000,5.39090066,2.74828441,0.03738685,5.08747928
-4.42721361,6.46524125,0.53805778,0.00000000,5.31048257,2.70098520,0.03678875,5.00171500
-4.42121061,6.36073943,0.53523121,0.00000000,5.22270982,2.65018949,0.03618999,4.91064208
-4.41520760,6.25025333,0.53136211,0.00000000,5.12988977,2.59700733,0.03559845,4.81625673
-4.40920460,6.13668576,0.52670271,0.00000000,5.03451863,2.54265279,0.03502519,4.72074436
-4.40320160,6.02313356,0.52152710,0.00000000,4.93920203,2.48840625,0.03448385,4.62641033
-4.39719860,5.91278558,0.51612127,0.00000000,4.84657226,2.43557451,0.03399004,4.53560630
-4.39119560,5.80881795,0.51077286,0.00000000,4.75920536,2.38545016,0.03356061,4.45065509
-4.38519260,5.71429053,0.50576116,0.00000000,4.67954114,2.33927173,0.03321291,4.37377678
-4.37918959,5.63204826,0.50134766,0.00000000,4.60980889,2.29818604,0.03296397,4.30701874
-4.37318659,5.56463097,0.49776743,0.00000000,4.55196133,2.26321400,0.03282982,4.25219207
-4.36718359,5.51419468,0.49522171,0.00000000,4.50761899,2.23522106,0.03282471,4.21081670
-4.36118059,5.48244672,0.49387184,0.00000000,4.47802649,2.21489321,0.03296047,4.18407675
-4.35517759,5.47059685,0.49383470,0.00000000,4.46402206,2.20271916,0.03324598,4.17278772
-4.34917459,5.47932540,0.49517974,0.00000000,4.46602082,2.19897927,0.03368666,4.17737613
-4.34317159,5.50876916,0.49792772,0.00000000,4.48401179,2.20374127,0.03428417,4.19787226
-4.33716858,5.55852500,0.50205094,0.00000000,4.51756849,2.21686289,0.03503620,4.23391558
-4.33116558,5.62767048,0.50747510,0.00000000,4.56587193,2.23800084,0.03593639,4.28477264
-4.32516258,5.71480033,0.51408251,0.00000000,4.62774507,2.26662592,0.03697443,4.34936613
-4.31915958,5.81807702,0.52171659,0.00000000,4.70169692,2.30204326,0.03813630,4.42631398
-4.31315658,5.93529338,0.53018734,0.00000000,4.78597465,2.34341711,0.03940459,4.51397675
-4.30715358,6.06394475,0.53927781,0.00000000,4.87862146,2.38979895,0.04075905,4.61051142
