energy_ev,total_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.78389195,10.80263003,2.64875168,5.52024531,0.04966109,5.78279182,0.66779090,0.03556625
-5.77788894,11.12928016,2.74926987,5.65608252,0.05298245,5.94524198,0.69915522,0.03701055
-5.77188594,11.45299499,2.84924392,5.78895428,0.05681141,6.10337339,0.73060937,0.03850377
-5.76588294,11.77192807,2.94780912,5.91826793,0.06114503,6.25627628,0.76186622,0.04003964
-5.75987994,12.08421061,3.04410250,6.04343156,0.06597381,6.40304878,0.79265629,0.04161050
-5.75387694,12.38793958,3.13727176,6.16383881,0.07128147,6.54279129,0.82273011,0.04320715
-5.74787394,12.68116624,3.22648354,6.27885436,0.07704477,6.67460090,0.85185987,0.04481887
-5.74187094,12.96188744,3.31093116,6.38780149,0.08323349,6.79756717,0.87984030,0.04643336
-5.73586793,13.22804218,3.38984192,6.48995326,0.08981043,6.91077046,0.90648904,0.04803682
-5.72986493,13.47751566,3.46248446,6.58452872,0.09673153,7.01328371,0.93164657,0.04961409
-5.72386193,13.70815264,3.52817621,6.67069518,0.10394623,7.10417860,0.95517607,0.05114880
-5.71785893,13.91778137,3.58629129,6.74757735,0.11139786,7.18253665,0.97696305,0.05262367
-5.71185593,14.10424879,3.63626891,6.81427349,0.11902442,7.24746554,0.99691525,0.05402081
-5.70585293,14.26546658,3.67762244,6.86987860,0.12675938,7.29812038,1.01496262,0.05532215
-5.69984992,14.39946724,3.70994893,6.91351386,0.13453284,7.33372942,1.03105757,0.05650984
-5.69384692,14.50446812,3.73293903,6.94436113,0.14227280,7.35362343,1.04517556,0.05756679
-5.68784392,14.57894082,3.74638704,6.96170108,0.14990672,7.35726718,1.05731573,0.05847715
-5.68184092,14.62168268,3.75020053,6.96495288,0.15736310,7.34429176,1.06750169,0.05922682
-5.67583792,14.63188645,3.74440917,6.95371327,0.16457328,7.31452568,1.07578227,0.05980396
-5.66983492,14.60920418,3.72917214,6.92779282,0.17147316,7.26802319,1.08223192,0.06019939
-5.66383192,14.55380116,3.70478356,6.88724686,0.17800497,7.20508764,1.08695070,0.06040704
-5.65782891,14.46639598,3.67167531,6.83239895,0.18411881,7.12628833,1.09006358,0.06042419
-5.65182591,14.34828329,3.63041673,6.76385509,0.18977405,7.03246924,1.09171889,0.06025166
-5.64582291,14.20133655,3.58171074,6.68250692,0.19494040,6.92474836,1.09208578,0.05989390
-5.63981991,14.02798871,3.52638610,6.58952310,0.19959861,6.80450700,1.09135062,0.05935893
-5.63381691,13.83119021,3.46538557,6.48632830,0.20374075,6.67336850,1.08971228,0.05865815
-5.62781391,13.61434464,3.39975009,6.37457011,0.20737004,6.53316678,1.08737646,0.05780602
-5.62181091,13.38122341,3.33059922,6.25607462,0.21050017,6.38590533,1.08454911,0.05681968
-5.61580790,13.13586250,3.25910823,6.13279240,0.21315420,6.23370791,1.08142924,0.05571839
-5.60980490,12.88244496,3.18648260,6.00673674,0.21536300,6.07876281,1.07820147,0.05452296
-5.60380190,12.62517404,3.11393065,5.87991698,0.21716341,5.92326271,1.07502852,0.05325513
-5.59779890,12.36814247,3.04263544,5.75426984,0.21859603,5.76934279,1.07204430,0.05193685
-5.59179590,12.11520393,2.97372696,5.63159191,0.21970301,5.61901963,1.06934772,0.05058970
-5.58579290,11.86985271,2.90825577,5.51347675,0.22052566,5.47413379,1.06699792,0.04923422
-5.57978989,11.63511767,2.84716920,5.40125966,0.22110234,5.33629868,1.06501095,0.04788938
-5.57378689,11.41347556,2.79129120,5.29597302,0.22146645,5.20685815,1.06335852,0.04657214
-5.56778389,11.20678845,2.74130673,5.19831463,0.22164486,5.08685492,1.06196876,0.04529710
-5.56178089,11.01626831,2.69775133,5.10863074,0.22165678,4.97701135,1.06072916,0.04407624
-5.55577789,10.84247077,2.66100628,5.02691499,0.22151313,4.87772341,1.05949171,0.04291887
-5.54977489,10.68531823,2.63129947,4.95282325,0.22121650,4.78906817,1.05807996,0.04183164
-5.54377189,10.54415109,2.60871180,4.88570379,0.22076168,4.71082430,1.05629778,0.04081872
-5.53776888,10.41780398,2.59318844,4.82464130,0.22013673,4.64250426,1.05393942,0.03988203
-5.53176588,10.30470283,2.58455422,4.76851246,0.21932447,4.58339641,1.05080026,0.03902161
-5.52576288,10.20297692,2.58253206,4.71604998,0.21830448,4.53261449,1.04668782,0.03823602
-5.51975988,10.11057951,2.58676307,4.66591190,0.21705514,4.48915171,1.04143239,0.03752281
-5.51375688,10.02540999,2.59682702,4.61675211,0.21555599,4.45193626,1.03489655,0.03687890
-5.50775388,9.94543038,2.61226191,4.56728854,0.21378987,4.41988513,1.02698320,0.03630107
-5.50175088,9.86876960,2.63258110,4.51636510,0.21174502,4.39195318,1.01764150,0.03578628
-5.49574787,9.79380932,2.65728725,4.46300428,0.20941670,4.36717480,1.00687034,0.03533195
-5.48974487,9.71924696,2.68588198,4.40644753,0.20680851,4.34469599,0.99471916,0.03493619
-5.48374187,9.64413233,2.71787094,4.34618155,0.20393307,4.32379539,0.98128588,0.03459783
-5.47773887,9.56787656,2.75276412,4.28194927,0.20081217,4.30389339,0.96671219,0.03431645
-5.47173587,9.49023341,2.79007169,4.21374556,0.19747628,4.28454945,0.95117631,0.03409217
-5.46573287,9.41125526,2.82929605,4.14179806,0.19396346,4.26544834,0.93488359,0.03392549
-5.45972986,9.33122717,2.86992101,4.06653516,0.19031784,4.24637693,0.91805555,0.03381692
-5.45372686,9.25058430,2.91139938,3.98854312,0.18658749,4.22719354,0.90091791,0.03376666
-5.44772386,9.16981867,2.95314038,3.90851552,0.18282218,4.20779246,0.88368829,0.03377413
-5.44172086,9.08938202,2.99449824,3.82719834,0.17907079,4.18806660,0.86656431,0.03383765
-5.43571786,9.00959164,3.03476344,3.74533414,0.17537879,4.16787093,0.84971280,0.03395401
-5.42971486,8.93054574,3.07315791,3.66360885,0.17178580,4.14698985,0.83326059,0.03411820
-5.42371186,8.85205444,3.10883509,3.58260434,0.16832350,4.12511067,0.81728770,0.03432316
-5.41770885,8.77359095,3.14088557,3.50275955,0.16501380,4.10180540,0.80182295,0.03455967
-5.41170585,8.69426665,3.16834870,3.42434222,0.16186767,4.07652224,0.78684256,0.03481636
-5.40570285,8.61283176,3.19022993,3.34743271,0.15888444,4.04858754,0.77227161,0.03507985
-5.39969985,8.52770205,3.20552351,3.27192043,0.15605178,4.01721827,0.75798835,0.03533496
-5.39369685,8.43701008,3.21323961,3.19751270,0.15334628,3.98154439,0.74383105,0.03556517
-5.38769385,8.33867802,3.21243474,3.12375522,0.15073462,3.94063991,0.72960699,0.03575303
-5.38169085,8.23050816,3.20224391,3.05006236,0.14817530,3.89356075,0.71510317,0.03588074
-5.37568784,8.11028560,3.18191310,2.97575542,0.14562080,3.83938737,0.70009795,0.03593082
-5.36968484,7.97588755,3.15083019,2.90010606,0.14302008,3.77726953,0.68437319,0.03588670
-5.36368184,7.82539303,3.10855297,2.82238261,0.14032125,3.70647082,0.66772600,0.03573336
-5.35767884,7.65718703,3.05483245,2.74189611,0.13747434,3.62641030,0.64997973,0.03545796
-5.35167584,7.47005356,2.98963051,2.65804387,0.13443397,3.53669914,0.63099349,0.03505037
-5.34567284,7.26325270,2.91313067,2.57034803,0.13116186,3.43717012,0.61066977,0.03450355
-5.33966983,7.03657807,2.82574145,2.47848737,0.12762898,3.32789866,0.58895992,0.03381395
-5.33366683,6.79039196,2.72809212,2.38232077,0.12381734,3.20921425,0.56586715,0.03298162
-5.32766383,6.52563678,2.62102080,2.28190170,0.11972124,3.08170175,0.54144721,0.03201030
-5.32166083,6.24382298,2.50555552,2.17748322,0.11534809,2.94619287,0.51580652,0.03090733
-5.31565783,5.94699445,2.38288902,2.06951376,0.11071864,2.80374810,0.48909833,0.02968340
-5.30965483,5.63767391,2.25434846,1.95862445,0.10586665,2.65563045,0.46151685,0.02835224
-5.30365183,5.31879130,2.12136116,1.84560899,0.10083823,2.50327212,0.43329000,0.02693014
-5.29764882,4.99359922,1.98541811,1.73139752,0.09569056,2.34823599,0.40467108,0.02543549
-5.29164582,4.66557962,1.84803659,1.61702604,0.09049038,2.19217379,0.37592987,0.02388811
-5.28564282,4.33834622,1.71072340,1.50360314,0.08531215,2.03678261,0.34734361,0.02230874
-5.27963982,4.01554694,1.57494026,1.39227566,0.08023604,1.88376193,0.31918823,0.02071839
-5.27363682,3.70077025,1.44207242,1.28419479,0.07534578,1.73477260,0.29173040,0.01913777
-5.26763382,3.39745903,1.31340168,1.18048414,0.07072650,1.59139937,0.26522037,0.01758676
-5.26163082,3.10883446,1.19008449,1.08221067,0.06646256,1.45511795,0.23988622,0.01608392
-5.25562781,2.83783203,1.07313566,0.99035951,0.06263553,1.32726771,0.21592932,0.01464613
-5.24962481,2.58705078,0.96341784,0.90581312,0.05932222,1.20903016,0.19352137,0.01328824
-5.24362181,2.35871623,0.86163673,0.82933500,0.05659293,1.10141360,0.17280269,0.01202288
-5.23761881,2.15465651,0.76834162,0.76155806,0.05450983,1.00524364,0.15388194,0.01086027
-5.23161581,1.97629098,0.68393077,0.70297725,0.05312559,0.92115923,0.13683698,0.00980822
-5.22561281,1.82462986,0.60866079,0.65394620,0.05248208,0.84961352,0.12171670,0.00887210
-5.21960980,1.70028314,0.54265929,0.61467723,0.05260946,0.79087892,0.10854360,0.00805495
-5.21360680,1.60347724,0.48593981,0.58524426,0.05352522,0.74505544,0.09731691,0.00735759
-5.20760380,1.53407722,0.43841801,0.56558804,0.05523365,0.71208148,0.08801601,0.00677879
-5.20160080,1.49161329,0.39992839,0.55552307,0.05772537,0.69174653,0.08060388,0.00631547
-5.19559780,1.47530988,0.37024059,0.55474594,0.06097720,0.68370485,0.07503047,0.00596296
-5.18959480,1.48411627,0.34907459,0.56284465,0.06495214,0.68748988,0.07123573,0.00571515
-5.18359180,1.51673795,0.33611427,0.57930869,0.06959979,0.70252881,0.06915228,0.00556480
-5.17758879,1.57166818,0.33101890,0.60353976,0.07485697,0.72815718,0.06870755,0.00550373
-5.17158579,1.64721951,0.33343231,0.63486308,0.08064866,0.76363340,0.06982538,0.00552304
-5.16558279,1.74155532,0.34298975,0.67253931,0.08688931,0.80815312,0.07242709,0.00561334
-5.15957979,1.85272144,0.35932230,0.71577716,0.09348453,0.86086358,0.07643206,0.00576496
-5.15357679,1.97867813,0.38205928,0.76374661,0.10033297,0.92087791,0.08175785,0.00596813
-5.14757379,2.11733253,0.41082882,0.81559293,0.10732871,0.98728963,0.08832000,0.00621314
-5.14157079,2.26657168,0.44525699,0.87045124,0.11436369,1.05918716,0.09603154,0.00649059
-5.13556778,2.42429604,0.48496601,0.92746170,0.12133050,1.13566847,0.10480246,0.00679147
-5.12956478,2.58845324,0.52957187,0.98578483,0.12812519,1.21585567,0.11453914,0.00710735
-5.12356178,2.75707154,0.57868199,1.04461699,0.13465012,1.29890928,0.12514388,0.00743053
-5.11755878,2.92829237,0.63189318,1.10320530,0.14081671,1.38404198,0.13651472,0.00775414
-5.11155578,3.10040098,0.68879032,1.16086178,0.14654798,1.47053134,0.14854545,0.00807223
-5.10555278,3.27185437,0.74894608,1.21697609,0.15178080,1.55773121,0.16112610,0.00837989
-5.09954977,3.44130541,0.81192173,1.27102655,0.15646767,1.64508121,0.17414373,0.00867327
-5.09354677,3.60762202,0.87726924,1.32258873,0.16057804,1.73211393,0.18748356,0.00894966
-5.08754377,3.76990071,0.94453459,1.37134146,0.16409906,1.81845955,0.20103057,0.00920742
-5.08154077,3.92747354,1.01326215,1.41706986,0.16703572,1.90384735,0.21467124,0.00944602
-5.07553777,4.07990805,1.08299984,1.45966519,0.16941034,1.98810414,0.22829550,0.00966595
-5.06953477,4.22700001,1.15330492,1.49912149,0.17126150,2.07114942,0.24179880,0.00986862
-5.06353177,4.36875888,1.22374988,1.53552915,0.17264244,2.15298740,0.25508403,0.01005628
-5.05752876,4.50538661,1.29392821,1.56906557,0.17361889,2.23369607,0.26806337,0.01023183
-5.05152576,4.63725023,1.36345959,1.59998329,0.17426658,2.31341376,0.28065973,0.01039872
-5.04552276,4.76484962,1.43199404,1.62859615,0.17466849,2.39232368,0.29280788,0.01056073
-5.03951976,4.88878127,1.49921507,1.65526393,0.17491189,2.47063693,0.30445504,0.01072182
-5.03351676,5.00969987,1.56484121,1.68037620,0.17508541,2.54857489,0.31556100,0.01088593
-5.02751376,5.12827900,1.62862604,1.70433586,0.17527609,2.62635142,0.32609772,0.01105684
-5.02151076,5.24517256,1.69035672,1.72754329,0.17556675,2.70415586,0.33604837,0.01123799
-5.01550775,5.36097852,1.74985088,1.75038135,0.17603358,2.78213723,0.34540601,0.01143234
-5.00950475,5.47620625,1.80695231,1.77320201,0.17674402,2.86039047,0.35417191,0.01164228
-5.00350175,5.59124856,1.86152552,1.79631488,0.17775519,2.93894496,0.36235366,0.01186954
-4.99749875,5.70635944,1.91344961,1.81997803,0.17911260,3.01775585,0.36996322,0.01211510
-4.99149575,5.82163804,1.96261185,1.84439108,0.18084936,3.09669835,0.37701496,0.01237922
-4.98549275,5.93701901,2.00890122,1.86969080,0.18298577,3.17556490,0.38352402,0.01266141
-4.97948974,6.05226935,2.05220252,1.89594901,0.18552934,3.25406539,0.38950482,0.01296048
-4.97348674,6.16699116,2.09239121,1.92317256,0.18847500,3.33182995,0.39497006,0.01327461
-4.96748374,6.28062983,2.12932951,1.95130516,0.19180575,3.40841414,0.39993010,0.01360138
-4.96148074,6.39248668,2.16286371,1.98023062,0.19549336,3.48330611,0.40439277,0.01393793
-4.95547774,6.50173528,2.19282320,2.00977727,0.19949935,3.55593528,0.40836361,0.01428100
-4.94947474,6.60744016,2.21902100,2.03972299,0.20377597,3.62568215,0.41184637,0.01462706
-4.94347174,6.70857723,2.24125596,2.06980070,0.20826730,3.69188871,0.41484389,0.01497242
-4.93746873,6.80405473,2.25931641,2.09970384,0.21291037,3.75386932,0.41735894,0.01531329
-4.93146573,6.89273418,2.27298521,2.12909186,0.21763631,3.81092162,0.41939514,0.01564590
-4.92546273,6.97345063,2.28204589,2.15759532,0.22237144,3.86233728,0.42095781,0.01596652
-4.91945973,7.04503203,2.28628956,2.18482090,0.22703847,3.90741264,0.42205449,0.01627155
-4.91345673,7.10631741,2.28552249,2.21035613,0.23155761,3.94545913,0.42269526,0.01655754
-4.90745373,7.15617408,2.27957374,2.23377406,0.23584779,3.97581352,0.42289263,0.01682123
-4.90145073,7.19351401,2.26830274,2.25463813,0.23982791,3.99784811,0.42266110,0.01705954
-4.89544772,7.21730964,2.25160649,2.27250732,0.24341806,4.01098095,0.42201644,0.01726958
-4.88944472,7.22660943,2.22942594,2.28694185,0.24654090,4.01468614,0.42097457,0.01744865
-4.88344172,7.22055349,2.20175149,2.29750952,0.24912303,4.00850428,0.41955038,0.01759426
-4.87743872,7.19838933,2.16862727,2.30379288,0.25109635,3.99205286,0.41775635,0.01770408
-4.87143572,7.15948782,2.13015407,2.30539705,0.25239947,3.96503660,0.41560127,0.01777601
-4.86543272,7.10335915,2.08649087,2.30195828,0.25297904,3.92725738,0.41308909,0.01780812
-4.85942971,7.02966833,2.03785474,2.29315294,0.25279103,3.87862345,0.41021799,0.01779872
-4.85342671,6.93824982,1.98451926,2.27870663,0.25180181,3.81915741,0.40697982,0.01774635
-4.84742371,6.82912050,1.92681147,2.25840311,0.24998911,3.74900275,0.40335994,0.01764986
-4.84142071,6.70249019,1.86510735,2.23209252,0.24734265,3.66842811,0.39933747,0.01750840
-4.83541771,6.55876892,1.79982603,2.19969863,0.24386461,3.57782913,0.39488595,0.01732146
-4.82941471,6.39857032,1.73142298,2.16122448,0.23956967,3.47772741,0.38997452,0.01708895
-4.82341171,6.22271026,1.66038227,2.11675617,0.23448477,3.36876624,0.38456928,0.01681121
-4.81740870,6.03220053,1.58720821,2.06646450,0.22864861,3.25170313,0.37863510,0.01648901
-4.81140570,5.82823726,1.51241664,2.01060420,0.22211069,3.12739904,0.37213748,0.01612363
-4.80540270,5.61218419,1.43652620,1.94951076,0.21493020,2.99680455,0.36504462,0.01571681
-4.79939970,5.38555115,1.36004965,1.88359486,0.20717457,2.86094343,0.35732937,0.01527078
-4.79339670,5.14996827,1.28348579,1.81333467,0.19891790,2.72089395,0.34897116,0.01478822
-4.78739370,4.90715703,1.20731198,1.73926614,0.19023924,2.57776869,0.33995771,0.01427226
-4.78139070,4.65889886,1.13197755,1.66197189,0.18122079,2.43269351,0.33028645,0.01372639
-4.77538769,4.40700266,1.05789827,1.58206904,0.17194614,2.28678646,0.31996570,0.01315444
-4.76938469,4.15327233,0.98545195,1.50019636,0.16249856,2.14113734,0.30901535,0.01256052
-4.76338169,3.89947537,0.91497524,1.41700146,0.15295942,1.99678861,0.29746732,0.01194892
-4.75737869,3.64731378,0.84676163,1.33312828,0.14340677,1.85471838,0.28536544,0.01132409
-4.75137569,3.39839787,0.78106058,1.24920537,0.13391417,1.71582573,0.27276513,0.01069051
-4.74537269,3.15422390,0.71807775,1.16583528,0.12454964,1.58091903,0.25973251,0.01005266
-4.73936968,2.91615578,0.65797617,1.08358535,0.11537499,1.45070721,0.24634330,0.00941495
-4.73336668,2.68541129,0.60087812,1.00297999,0.10644521,1.32579413,0.23268142,0.00878162
-4.72736368,2.46305260,0.54686775,0.92449466,0.09780822,1.20667611,0.21883723,0.00815674
-4.72136068,2.24998110,0.49599405,0.84855136,0.08950477,1.09374214,0.20490570,0.00754410
-4.71535768,2.04693611,0.44827418,0.77551585,0.08156844,0.98727668,0.19098442,0.00694721
-4.70935468,1.85449713,0.40369690,0.70569619,0.07402589,0.88746469,0.17717151,0.00636924
-4.70335168,1.67308908,0.36222607,0.63934266,0.06689717,0.79439832,0.16356361,0.00581303
-4.69734867,1.50299000,0.32380403,0.57664889,0.06019608,0.70808498,0.15025393,0.00528099
-4.69134567,1.34434076,0.28835485,0.51775389,0.05393069,0.62845634,0.13733049,0.00477517
-4.68534267,1.19715633,0.25578742,0.46274500,0.04810380,0.55537780,0.12487454,0.00429722
-4.67933967,1.06133803,0.22599831,0.41166140,0.04271345,0.48865827,0.11295935,0.00384838
-4.67333667,0.93668668,0.19887445,0.36449832,0.03775348,0.42805975,0.10164926,0.00342953
-4.66733367,0.82291608,0.17429566,0.32121152,0.03321405,0.37330667,0.09099918,0.00304115
-4.66133067,0.71966687,0.15213700,0.28172224,0.02908216,0.32409475,0.08105447,0.00268339
-4.65532766,0.62652037,0.13227111,0.24592226,0.02534213,0.28009921,0.07185124,0.00235609
-4.64932466,0.54301238,0.11457045,0.21367922,0.02197616,0.24098236,0.06341711,0.00205879
-4.64332166,0.46864689,0.09890954,0.18484202,0.01896475,0.20640047,0.05577238,0.00179081
-4.63731866,0.40290938,0.08516727,0.15924618,0.01628719,0.17600992,0.04893151,0.00155125
-4.63131566,0.34527994,0.07322916,0.13671931,0.01392203,0.14947262,0.04290509,0.00133908
-4.62531266,0.29524577,0.06298979,0.11708634,0.01184747,0.12646084,0.03770199,0.00115316
-4.61930965,0.25231323,0.05435517,0.10017466,0.01004179,0.10666125,0.03333179,0.00099229
-4.61330665,0.21601905,0.04724517,0.08581898,0.00848373,0.08977843,0.02980738,0.00085529
-4.60730365,0.18594082,0.04159593,0.07386588,0.00715281,0.07553774,0.02714763,0.00074099
-4.60130065,0.16170630,0.03736216,0.06417795,0.00602971,0.06368765,0.02538007,0.00064832
-4.59529765,0.14300161,0.03451930,0.05663739,0.00509646,0.05400139,0.02454346,0.00057634
-4.58929465,0.12957791,0.03306546,0.05114909,0.00433675,0.04627820,0.02469016,0.00052424
-4.58329165,0.12125645,0.03302303,0.04764297,0.00373608,0.04034391,0.02588818,0.00049139
-4.57728864,0.11793178,0.03443978,0.04607559,0.00328191,0.03605100,0.02822286,0.00047736
-4.57128564,0.11957278,0.03738948,0.04643087,0.00296375,0.03327815,0.03179787,0.00048188
-4.56528264,0.12622147,0.04197176,0.04871989,0.00277319,0.03192922,0.03673566,0.00050490
-4.55927964,0.13798923,0.04831117,0.05297973,0.00270389,0.03193168,0.04317704,0.00054651
-4.55327664,0.15505043,0.05655534,0.05927114,0.00275149,0.03323454,0.05127985,0.00060694
-4.54727364,0.17763321,0.06687198,0.06767525,0.00291349,0.03580572,0.06121666,0.00068655
-4.54127064,0.20600749,0.07944482,0.07828906,0.00318903,0.03962902,0.07317127,0.00078573
-4.53526763,0.24047022,0.09446834,0.09121995,0.00357868,0.04470052,0.08733415,0.00090488
-4.52926463,0.28132803,0.11214121,0.10657910,0.00408414,0.05102475,0.10389669,0.00104433
-4.52326163,0.32887757,0.13265866,0.12447410,0.00470786,0.05861044,0.12304433,0.00120429
-4.51725863,0.38338396,0.15620364,0.14500083,0.00545271,0.06746607,0.14494863,0.00138480
-4.51125563,0.44505798,0.18293723,0.16823481,0.00632149,0.07759543,0.16975863,0.00158561
-4.50525263,0.51403273,0.21298831,0.19422245,0.00731654,0.08899311,0.19759142,0.00180616
-4.49924962,0.59034061,0.24644295,0.22297234,0.00843925,0.10164026,0.22852257,0.00204555
-4.49324662,0.67389166,0.28333390,0.25444717,0.00968959,0.11550076,0.26257659,0.00230244
-4.48724362,0.76445437,0.32363067,0.28855654,0.01106571,0.13051792,0.29971795,0.00257508
-4.48124062,0.86164001,0.36723072,0.32515116,0.01256347,0.14661192,0.33984304,0.00286129
-4.47523762,0.96489175,0.41395220,0.36401889,0.01417612,0.16367821,0.38277374,0.00315848
-4.46923462,1.07347949,0.46352900,0.40488292,0.01589404,0.18158695,0.42825298,0.00346369
-4.46323162,1.18650125,0.51560839,0.44740254,0.01770448,0.20018364,0.47594267,0.00377365
-4.45722861,1.30289196,0.56975185,0.49117657,0.01959155,0.21929102,0.52542470,0.00408489
-4.45122561,1.42143976,0.62543924,0.53574977,0.02153618,0.23871223,0.57620488,0.00439383
-4.44522261,1.54081004,0.68207672,0.58062211,0.02351637,0.25823526,0.62772039,0.00469692
-4.43921961,1.65957662,0.73900825,0.62526069,0.02550744,0.27763845,0.67935043,0.00499078
-4.43321661,1.77625945,0.79553049,0.66911411,0.02748245,0.29669702,0.73043019,0.00527234
-4.42721361,1.88936740,0.85091093,0.71162874,0.02941284,0.31519020,0.78026748,0.00553900
-4.42121061,1.99744470,0.90440836,0.75226626,0.03126901,0.33290890,0.82816179,0.00578877
-4.41520760,2.09911892,0.95529518,0.79052171,0.03302118,0.34966324,0.87342491,0.00602036
-4.40920460,2.19314839,1.00288048,0.82594128,0.03464011,0.36528991,0.91540229,0.00623334
-4.40320160,2.27846667,1.04653288,0.85813885,0.03609806,0.37965869,0.95349430,0.00642815
-4.39719860,2.35422184,1.08570207,0.88681046,0.03736958,0.39267783,0.98717625,0.00660617
-4.39119560,2.41980816,1.11993794,0.91174587,0.03843233,0.40429805,1.01601635,0.00676966
-4.38519260,2.47488845,1.14890613,0.93283644,0.03926783,0.41451463,1.03969048,0.00692177
-4.37918959,2.51940539,1.17239940,0.95007879,0.03986206,0.42336766,1.05799319,0.00706635
-4.37318659,2.55358096,1.19034376,0.96357385,0.04020595,0.43094005,1.07084401,0.00720788
-4.36718359,2.57790335,1.20279917,0.97352125,0.04029567,0.43735354,1.07828897,0.00735120
-4.36118059,2.59310185,1.20995447,0.98020895,0.04013281,0.44276265,1.08049679,0.00750136
-4.35517759,2.60011045,1.21211684,0.98399885,0.03972427,0.44734689,1.07775025,0.00766331
-4.34917459,2.60002189,1.20969602,0.98530862,0.03908205,0.45130162,1.07043272,0.00784167
-4.34317159,2.59403434,1.20318430,0.98459088,0.03822285,0.45482788,1.05901081,0.00804047
-4.33716858,2.58339325,1.19313308,0.98231074,0.03716749,0.45812183,1.04401383,0.00826286
-4.33116558,2.56933162,1.18012735,0.97892273,0.03594024,0.46136434,1.02601113,0.00851092
-4.32516258,2.55301160,1.16475939,0.97484849,0.03456807,0.46471131,1.00558856,0.00878547
-4.31915958,2.53547085,1.14760306,0.97045640,0.03307982,0.46828535,0.98332521,0.00908590
-4.31315658,2.51757648,1.12919020,0.96604422,0.03150541,0.47216927,0.95977162,0.00941011
-4.30715358,2.49998915,1.10999025,0.96182590,0.02987501,0.47640186,0.93543061,0.00975450
