energy_ev,total_up,Al_p_up,Al_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-5.35767884,3.24472413,0.60647022,0.00000000,0.85821930,2.26713387,0.03621421,0.41100848
-5.35167584,3.27412893,0.62317497,0.00000000,0.87304603,2.28816999,0.03652595,0.41395723
-5.34567284,3.30053977,0.63887149,0.00000000,0.88652597,2.30746276,0.03684656,0.41648220
-5.33966983,3.32413749,0.65345391,0.00000000,0.89866113,2.32513765,0.03717606,0.41859864
-5.33366683,3.34500605,0.66681562,0.00000000,0.90944578,2.34124716,0.03751140,0.42030867
-5.32766383,3.36312907,0.67885086,0.00000000,0.91886506,2.35576881,0.03784660,0.42160136
-5.32166083,3.37839317,0.68945680,0.00000000,0.92689479,2.36860790,0.03817294,0.42245390
-5.31565783,3.39059791,0.69853635,0.00000000,0.93350234,2.37960489,0.03847941,0.42283363
-5.30965483,3.39947142,0.70600134,0.00000000,0.93864864,2.38854670,0.03875317,0.42270085
-5.30365183,3.40469065,0.71177595,0.00000000,0.94229102,2.39518125,0.03898025,0.42201224
-5.29764882,3.40590492,0.71580035,0.00000000,0.94438678,2.39923423,0.03914616,0.42072449
-5.29164582,3.40276122,0.71803404,0.00000000,0.94489724,2.40042706,0.03923664,0.41879820
-5.28564282,3.39492986,0.71845903,0.00000000,0.94379196,2.39849512,0.03923836,0.41620146
-5.27963982,3.38212906,0.71708230,0.00000000,0.94105292,2.39320520,0.03913954,0.41291323
-5.27363682,3.36414710,0.71393773,0.00000000,0.93667835,2.38437129,0.03893057,0.40892603
-5.26763382,3.34086113,0.70908707,0.00000000,0.93068615,2.37186820,0.03860443,0.40424803
-5.26163082,3.31225191,0.70262012,0.00000000,0.92311655,2.35564224,0.03815707,0.39890430
-5.25562781,3.27841393,0.69465397,0.00000000,0.91403399,2.33571892,0.03758756,0.39293729
-5.24962481,3.23956077,0.68533136,0.00000000,0.90352821,2.31220744,0.03689822,0.38640650
-5.24362181,3.19602598,0.67481829,0.00000000,0.89171440,2.28530206,0.03609448,0.37938738
-5.23761881,3.14825954,0.66330091,0.00000000,0.87873262,2.25528055,0.03518472,0.37196969
-5.23161581,3.09682068,0.65098197,0.00000000,0.86474640,2.22250014,0.03417995,0.36425526
-5.22561281,3.04236748,0.63807681,0.00000000,0.84994074,2.18739124,0.03309339,0.35635555
-5.21960980,2.98564402,0.62480921,0.00000000,0.83451947,2.15044934,0.03194005,0.34838891
-5.21360680,2.92746565,0.61140715,0.00000000,0.81870227,2.11222561,0.03073617,0.34047788
-5.20760380,2.86870301,0.59809865,0.00000000,0.80272129,2.07331639,0.02949879,0.33274656
-5.20160080,2.81026523,0.58510773,0.00000000,0.78681745,2.03435200,0.02824519,0.32531816
-5.19559780,2.75308283,0.57265064,0.00000000,0.77123660,1.99598492,0.02699242,0.31831280
-5.18959480,2.69809040,0.56093238,0.00000000,0.75622551,1.95887777,0.02575692,0.31184567
-5.18359180,2.64620950,0.55014345,0.00000000,0.74202769,1.92369093,0.02455414,0.30602538
-5.17758879,2.59833168,0.54045695,0.00000000,0.72887912,1.89107012,0.02339823,0.30095267
-5.17158579,2.55530188,0.53202599,0.00000000,0.71700400,1.86163387,0.02230181,0.29671931
-5.16558279,2.51790224,0.52498129,0.00000000,0.70661029,1.83596110,0.02127587,0.29340719
-5.15957979,2.48683656,0.51942915,0.00000000,0.69788544,1.81457894,0.02032961,0.29108751
-5.15357679,2.46271540,0.51544968,0.00000000,0.69099219,1.79795084,0.01947046,0.28982010
-5.14757379,2.44604231,0.51309534,0.00000000,0.68606445,1.78646552,0.01870409,0.28965269
-5.14157079,2.43720142,0.51238982,0.00000000,0.68320370,1.78042674,0.01803446,0.29062023
-5.13556778,2.43644673,0.51332740,0.00000000,0.68247573,1.78004444,0.01746394,0.29274425
-5.12956478,2.44389368,0.51587270,0.00000000,0.68390802,1.78542758,0.01699344,0.29603221
-5.12356178,2.45951326,0.51996104,0.00000000,0.68748795,1.79657891,0.01662252,0.30047689
-5.11755878,2.48312914,0.52549939,0.00000000,0.69316185,1.81339212,0.01634955,0.30605595
-5.11155578,2.51441817,0.53236792,0.00000000,0.70083510,1.83565163,0.01617189,0.31273165
-5.10555278,2.55291437,0.54042229,0.00000000,0.71037334,1.86303497,0.01608599,0.32045072
-5.09954977,2.59801650,0.54949650,0.00000000,0.72160476,1.89511806,0.01608756,0.32914463
-5.09354677,2.64899921,0.55940639,0.00000000,0.73432351,1.93138316,0.01617170,0.33873009
-5.08754377,2.70502737,0.56995370,0.00000000,0.74829413,1.97122935,0.01633296,0.34910997
-5.08154077,2.76517335,0.58093044,0.00000000,0.76325688,2.01398516,0.01656550,0.36017451
-5.07553777,2.82843655,0.59212364,0.00000000,0.77893372,2.05892310,0.01686312,0.37180297
-5.06953477,2.89376472,0.60332006,0.00000000,0.79503491,2.10527544,0.01721933,0.38386549
-5.06353177,2.96007625,0.61431102,0.00000000,0.81126575,2.15225084,0.01762742,0.39622538
-5.05752876,3.02628279,0.62489682,0.00000000,0.82733347,2.19905129,0.01808043,0.40874144
-5.05152576,3.09131147,0.63489084,0.00000000,0.84295384,2.24488877,0.01857122,0.42127060
-5.04552276,3.15412620,0.64412318,0.00000000,0.85785743,2.28900125,0.01909245,0.43367051
-5.03951976,3.21374734,0.65244347,0.00000000,0.87179519,2.33066762,0.01963660,0.44580216
-5.03351676,3.26926944,0.65972318,0.00000000,0.88454336,2.36922115,0.02019595,0.45753244
-5.02751376,3.31987669,0.66585703,0.00000000,0.89590745,2.40406130,0.02076265,0.46873653
-5.02151076,3.36485585,0.67076371,0.00000000,0.90572533,2.43466368,0.02132867,0.47930007
-5.01550775,3.40360657,0.67438587,0.00000000,0.91386939,2.46058812,0.02188589,0.48912112
-5.00950475,3.43564903,0.67668946,0.00000000,0.92024765,2.48148466,0.02242614,0.49811172
-5.00350175,3.46062907,0.67766248,0.00000000,0.92480408,2.49709772,0.02294131,0.50619922
-4.99749875,3.47832063,0.67731336,0.00000000,0.92751797,2.50726824,0.02342338,0.51332715
-4.99149575,3.48862591,0.67566886,0.00000000,0.92840254,2.51193402,0.02386461,0.51945581
-4.98549275,3.49157309,0.67277185,0.00000000,0.92750283,2.51112828,0.02425764,0.52456237
-4.97948974,3.48731200,0.66867892,0.00000000,0.92489296,2.50497653,0.02459568,0.52864063
-4.97348674,3.47610759,0.66345805,0.00000000,0.92067281,2.49369192,0.02487261,0.53170044
-4.96748374,3.45833161,0.65718629,0.00000000,0.91496426,2.47756904,0.02508322,0.53376666
-4.96148074,3.43445254,0.64994765,0.00000000,0.90790704,2.45697653,0.02522331,0.53487787
-4.95547774,3.40502393,0.64183127,0.00000000,0.89965428,2.43234846,0.02528987,0.53508477
-4.94947474,3.37067157,0.63292979,0.00000000,0.89036790,2.40417483,0.02528124,0.53444829
-4.94347174,3.33207965,0.62333816,0.00000000,0.88021391,2.37299134,0.02519715,0.53303764
-4.93746873,3.28997625,0.61315268,0.00000000,0.86935776,2.33936868,0.02503888,0.53092814
-4.93146573,3.24511862,0.60247045,0.00000000,0.85795990,2.30390172,0.02480929,0.52819906
-4.92546273,3.19827860,0.59138909,0.00000000,0.84617167,2.26719876,0.02451281,0.52493161
-4.91945973,3.15022857,0.58000674,0.00000000,0.83413154,2.22987113,0.02415546,0.52120692
-4.91345673,3.10172827,0.56842232,0.00000000,0.82196212,2.19252346,0.02374478,0.51710438
-4.90745373,3.05351286,0.55673581,0.00000000,0.80976770,2.15574471,0.02328975,0.51270012
-4.90145073,3.00628243,0.54504868,0.00000000,0.79763267,2.12010013,0.02280064,0.50806594
-4.89544772,2.96069299,0.53346418,0.00000000,0.78562075,2.08612421,0.02228890,0.50326846
-4.88944472,2.91734915,0.52208747,0.00000000,0.77377508,2.05431457,0.02176692,0.49836865
-4.88344172,2.87679821,0.51102543,0.00000000,0.76211913,2.02512671,0.02124787,0.49342172
-4.87743872,2.83952554,0.50038616,0.00000000,0.75065841,1.99896942,0.02074538,0.48847716
-4.87143572,2.80595103,0.49027790,0.00000000,0.73938280,1.97620073,0.02027336,0.48357907
-4.86543272,2.77642617,0.48080746,0.00000000,0.72826942,1.95712407,0.01984563,0.47876654
-4.85942971,2.75123155,0.47207815,0.00000000,0.71728582,1.94198460,0.01947569,0.47407407
-4.85342671,2.73057439,0.46418708,0.00000000,0.70639341,1.93096534,0.01917635,0.46953195
-4.84742371,2.71458590,0.45722211,0.00000000,0.69555081,1.92418323,0.01895943,0.46516645
-4.84142071,2.70331839,0.45125838,0.00000000,0.68471706,1.92168500,0.01883547,0.46099986
-4.83541771,2.69674211,0.44635469,0.00000000,0.67385451,1.92344296,0.01881337,0.45705026
-4.82941471,2.69474194,0.44254989,0.00000000,0.66293124,1.92935106,0.01890014,0.45333105
-4.82341171,2.69711428,0.43985949,0.00000000,0.65192297,1.93922137,0.01910065,0.44985029
-4.81740870,2.70356467,0.43827278,0.00000000,0.64081443,1.95278161,0.01941737,0.44660984
-4.81140570,2.71370643,0.43775062,0.00000000,0.62960014,1.96967401,0.01985026,0.44360443
-4.80540270,2.72706119,0.43822422,0.00000000,0.61828468,1.98945610,0.02039667,0.44082073
-4.79939970,2.74306176,0.43959498,0.00000000,0.60688253,2.01160386,0.02105128,0.43823658
-4.79339670,2.76105783,0.44173566,0.00000000,0.59541758,2.03551766,0.02180619,0.43582047
-4.78739370,2.78032510,0.44449277,0.00000000,0.58392232,2.06053118,0.02265109,0.43353134
-4.78139070,2.80007796,0.44769036,0.00000000,0.57243702,2.08592355,0.02357344,0.43131892
-4.77538769,2.81948575,0.45113504,0.00000000,0.56100878,2.11093453,0.02455884,0.42912459
-4.76938469,2.83769259,0.45462204,0.00000000,0.54969064,2.13478257,0.02559137,0.42688274
-4.76338169,2.85384004,0.45794215,0.00000000,0.53854089,2.15668520,0.02665410,0.42452284
-4.75737869,2.86709218,0.46088920,0.00000000,0.52762233,2.17588120,0.02772953,0.42197199
-4.75137569,2.87666206,0.46326779,0.00000000,0.51700187,2.19165360,0.02880018,0.41915786
-4.74537269,2.88183839,0.46490085,0.00000000,0.50675001,2.20335271,0.02984908,0.41601209
-4.73936968,2.88201142,0.46563670,0.00000000,0.49694057,2.21041816,0.03086026,0.41247378
-4.73336668,2.87669672,0.46535525,0.00000000,0.48765021,2.21239888,0.03181930,0.40849304
-4.72736368,2.86555565,0.46397305,0.00000000,0.47895794,2.20897011,0.03271365,0.40403435
-4.72136068,2.84841150,0.46144687,0.00000000,0.47094450,2.19994665,0.03353300,0.39907956
-4.71535768,2.82526044,0.45777579,0.00000000,0.46369143,2.18529166,0.03426949,0.39363042
-4.70935468,2.79627664,0.45300143,0.00000000,0.45727996,2.16512049,0.03491785,0.38771029
-4.70335168,2.76181119,0.44720667,0.00000000,0.45178959,2.13969950,0.03547541,0.38136527
-4.69734867,2.72238490,0.44051254,0.00000000,0.44729651,2.10943964,0.03594201,0.37466428
-4.69134567,2.67867510,0.43307383,0.00000000,0.44387173,2.07488536,0.03631985,0.36769831
-4.68534267,2.63149720,0.42507333,0.00000000,0.44157922,2.03669915,0.03661321,0.36057883
-4.67933967,2.58178162,0.41671516,0.00000000,0.44047390,1.99564244,0.03682818,0.35343520
-4.67333667,2.53054723,0.40821750,0.00000000,0.44059980,1.95255372,0.03697227,0.34641152
-4.66733367,2.47887227,0.39980486,0.00000000,0.44198832,1.90832485,0.03705410,0.33966266
-4.66133067,2.42786402,0.39170054,0.00000000,0.44465674,1.86387633,0.03708302,0.33334989
-4.65532766,2.37862827,0.38411922,0.00000000,0.44860703,1.82013256,0.03706879,0.32763614
-4.64932466,2.33223969,0.37726024,0.00000000,0.45382496,1.77799803,0.03702135,0.32268106
-4.64332166,2.28971393,0.37130162,0.00000000,0.46027959,1.73833490,0.03695050,0.31863605
-4.63731866,2.25198227,0.36639499,0.00000000,0.46792295,1.70194286,0.03686584,0.31563948
-4.63131566,2.21986942,0.36266164,0.00000000,0.47669013,1.66954150,0.03677656,0.31381208
-4.62531266,2.19407476,0.36018966,0.00000000,0.48649946,1.64175559,0.03669147,0.31325287
-4.61930965,2.17515735,0.35903213,0.00000000,0.49725283,1.61910338,0.03661890,0.31403550
-4.61330665,2.16352474,0.35920650,0.00000000,0.50883615,1.60198801,0.03656677,0.31620534
-4.60730365,2.15942560,0.36069491,0.00000000,0.52111985,1.59069188,0.03654257,0.31977723
-4.60130065,2.16294613,0.36344547,0.00000000,0.53395933,1.58537399,0.03655339,0.32473402
-4.59529765,2.17400999,0.36737441,0.00000000,0.54719557,1.58606990,0.03660593,0.33102603
-4.58929465,2.19238179,0.37236897,0.00000000,0.56065582,1.59269438,0.03670645,0.33857138
-4.58329165,2.21767388,0.37829095,0.00000000,0.57415444,1.60504635,0.03686073,0.34725723
-4.57728864,2.24935629,0.38498080,0.00000000,0.58749411,1.62281604,0.03707393,0.35694199
-4.57128564,2.28676970,0.39226227,0.00000000,0.60046745,1.64559422,0.03735047,0.36745835
-4.56528264,2.32914132,0.39994729,0.00000000,0.61285910,1.67288325,0.03769386,0.37861726
-4.55927964,2.37560326,0.40784132,0.00000000,0.62444857,1.70410980,0.03810646,0.39021252
-4.55327664,2.42521329,0.41574874,0.00000000,0.63501365,1.73863906,0.03858935,0.40202610
-4.54727364,2.47697746,0.42347839,0.00000000,0.64433462,1.77579006,0.03914205,0.41383389
-4.54127064,2.52987412,0.43084904,0.00000000,0.65219904,1.81485195,0.03976241,0.42541166
-4.53526763,2.58287875,0.43769462,0.00000000,0.65840714,1.85510072,0.04044645,0.43654120
-4.52926463,2.63498884,0.44386918,0.00000000,0.66277759,1.89581597,0.04118826,0.44701615
-4.52326163,2.68524817,0.44925124,0.00000000,0.66515331,1.93629735,0.04198002,0.45664752
-4.51725863,2.73276950,0.45374762,0.00000000,0.66540732,1.97588010,0.04281203,0.46526855
-4.51125563,2.77675507,0.45729631,0.00000000,0.66344796,2.01394923,0.04367287,0.47273871
-4.50525263,2.81651404,0.45986853,0.00000000,0.65922354,2.04995195,0.04454957,0.47894674
-4.49924962,2.85147636,0.46146973,0.00000000,0.65272589,2.08340798,0.04542791,0.48381248
-4.49324662,2.88120251,0.46213949,0.00000000,0.64399262,2.11391732,0.04629276,0.48728761
-4.48724362,2.90538892,0.46195038,0.00000000,0.63310798,2.14116556,0.04712845,0.48935509
-4.48124062,2.92386897,0.46100570,0.00000000,0.62020213,2.16492645,0.04791918,0.49002755
-4.47523762,2.93660977,0.45943631,0.00000000,0.60544878,2.18506200,0.04864949,0.48934459
-4.46923462,2.94370504,0.45739653,0.00000000,0.58906131,2.20152015,0.04930466,0.48736931
-4.46323162,2.94536472,0.45505938,0.00000000,0.57128747,2.21433040,0.04987112,0.48418414
-4.45722861,2.94190185,0.45261128,0.00000000,0.55240294,2.22359779,0.05033685,0.47988636
-4.45122561,2.93371761,0.45024645,0.00000000,0.53270390,2.22949549,0.05069169,0.47458348
-4.44522261,2.92128527,0.44816115,0.00000000,0.51249907,2.23225665,0.05092760,0.46838875
-4.43921961,2.90513377,0.44654801,0.00000000,0.49210147,2.23216563,0.05103890,0.46141705
-4.43321661,2.88583162,0.44559063,0.00000000,0.47182029,2.22954916,0.05102231,0.45378132
-4.42721361,2.86397176,0.44545854,0.00000000,0.45195313,2.22476757,0.05087711,0.44558977
-4.42121061,2.84015768,0.44630275,0.00000000,0.43277895,2.21820641,0.05060500,0.43694379
-4.41520760,2.81499120,0.44825188,0.00000000,0.41455195,2.21026832,0.05021011,0.42793680
-4.40920460,2.78906186,0.45140901,0.00000000,0.39749652,2.20136549,0.04969880,0.41865385
-4.40320160,2.76293809,0.45584921,0.00000000,0.38180338,2.19191240,0.04907947,0.40917203
-4.39719860,2.73715988,0.46161789,0.00000000,0.36762699,2.18231900,0.04836236,0.39956142
-4.39119560,2.71223286,0.46872978,0.00000000,0.35508422,2.17298403,0.04755933,0.38988661
-4.38519260,2.68862344,0.47716868,0.00000000,0.34425408,2.16428862,0.04668356,0.38020845
-4.37918959,2.66675490,0.48688783,0.00000000,0.33517864,2.15658995,0.04574936,0.37058596
-4.37318659,2.64700409,0.49781093,0.00000000,0.32786479,2.15021509,0.04477197,0.36107824
-4.36718359,2.62969865,0.50983375,0.00000000,0.32228684,2.14545501,0.04376732,0.35174605
-4.36118059,2.61511461,0.52282626,0.00000000,0.31838967,2.14255888,0.04275191,0.34265323
-4.35517759,2.60347434,0.53663526,0.00000000,0.31609240,2.14172885,0.04174267,0.33386758
-4.34917459,2.59494486,0.55108744,0.00000000,0.31529232,2.14311539,0.04075684,0.32546127
-4.34317159,2.58963660,0.56599291,0.00000000,0.31586903,2.14681358,0.03981187,0.31751074
-4.33716858,2.58760263,0.58114890,0.00000000,0.31768852,2.15286033,0.03892534,0.31009608
-4.33116558,2.58883858,0.59634387,0.00000000,0.32060727,2.16123285,0.03811487,0.30329993
-4.32516258,2.59328323,0.61136174,0.00000000,0.32447611,2.17184853,0.03739796,0.29720590
-4.31915958,2.60081999,0.62598620,0.00000000,0.32914385,2.18456619,0.03679188,0.29189674
-4.31315658,2.61127911,0.64000503,0.00000000,0.33446056,2.19918880,0.03631343,0.28745209
-4.30715358,2.62444082,0.65321435,0.00000000,0.34028046,2.21546767,0.03597874,0.28394620
