energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-6.00000000,6.25948989,0.00820072,0.00000000,0.00182070,2.92710471,0.05316462,0.39426667,2.99650198,1.98559896
-5.99399700,6.22643239,0.00813117,0.00000000,0.00176204,2.91183666,0.05191936,0.39252974,2.97648453,1.97275903
-5.98799400,6.17338593,0.00805066,0.00000000,0.00169805,2.88607742,0.05067306,0.39027602,2.94501200,1.95217180
-5.98199100,6.10153538,0.00796120,0.00000000,0.00162982,2.85038131,0.04945165,0.38758976,2.90289577,1.92429653
-5.97598799,6.01253304,0.00786507,0.00000000,0.00155845,2.80554615,0.04828218,0.38456902,2.85119354,1.88977313
-5.96998499,5.90845180,0.00776472,0.00000000,0.00148509,2.75258981,0.04719220,0.38132380,2.79118013,1.84940359
-5.96398199,5.79172475,0.00766272,0.00000000,0.00141088,2.69271969,0.04620919,0.37797397,2.72431175,1.80412783
-5.95797899,5.66507371,0.00756168,0.00000000,0.00133691,2.62729609,0.04535985,0.37464707,2.65218508,1.75499500
-5.95197599,5.53142904,0.00746415,0.00000000,0.00126422,2.55779101,0.04466950,0.37147576,2.57649252,1.70313112
-5.94597299,5.39384334,0.00737260,0.00000000,0.00119374,2.48574370,0.04416140,0.36859531,2.49897517,1.64970443
-5.93996998,5.25540203,0.00728929,0.00000000,0.00112632,2.41271467,0.04385618,0.36614069,2.42137508,1.59588961
-5.93396698,5.11913339,0.00721624,0.00000000,0.00106266,2.34023959,0.04377120,0.36424362,2.34538830,1.54283222
-5.92796398,4.98792109,0.00715517,0.00000000,0.00100336,2.26978465,0.04392003,0.36302936,2.27262003,1.49161449
-5.92196098,4.86442170,0.00710742,0.00000000,0.00094886,2.20270483,0.04431195,0.36261344,2.20454328,1.44322365
-5.91595798,4.75098980,0.00707392,0.00000000,0.00089947,2.14020644,0.04495149,0.36309820,2.14246223,1.39852395
-5.90995498,4.64961302,0.00705517,0.00000000,0.00085535,2.08331497,0.04583809,0.36456948,2.08748115,1.35823304
-5.90395198,4.56185913,0.00705116,0.00000000,0.00081654,2.03284952,0.04696581,0.36709331,2.04047990,1.32290368
-5.89794897,4.48883689,0.00706144,0.00000000,0.00078296,1.98940435,0.04832319,0.37071290,2.00209653,1.29291118
-5.89194597,4.43117214,0.00708503,0.00000000,0.00075439,1.95333829,0.04989323,0.37544607,1.97271745,1.26844697
-5.88594297,4.38900007,0.00712053,0.00000000,0.00073053,1.92477234,0.05165347,0.38128319,1.95247551,1.24951847
-5.87993997,4.36197436,0.00716608,0.00000000,0.00071099,1.90359550,0.05357633,0.38818587,1.94125589,1.23595520
-5.87393697,4.34929289,0.00721948,0.00000000,0.00069528,1.88947874,0.05562950,0.39608655,1.93870968,1.22742074
-5.86793397,4.34973963,0.00727823,0.00000000,0.00068289,1.88189647,0.05777656,0.40488900,1.94427470,1.22343031
-5.86193097,4.36174143,0.00733962,0.00000000,0.00067323,1.88015498,0.05997780,0.41446995,1.95720289,1.22337307
-5.85592796,4.38343783,0.00740087,0.00000000,0.00066570,1.88342665,0.06219112,0.42468172,1.97659334,1.22653844
-5.84992496,4.41276141,0.00745922,0.00000000,0.00065971,1.89078873,0.06437313,0.43535597,2.00142994,1.23214537
-5.84392196,4.44752578,0.00751209,0.00000000,0.00065464,1.90126525,0.06648028,0.44630834,2.03062222,1.23937357
-5.83791896,4.48551775,0.00755718,0.00000000,0.00064993,1.91387025,0.06847012,0.45734394,2.06304798,1.24739532
-5.83191596,4.52458986,0.00759262,0.00000000,0.00064503,1.92765073,0.07030253,0.46826344,2.09759617,1.25540684
-5.82591296,4.56274938,0.00761706,0.00000000,0.00063946,1.94172741,0.07194094,0.47886959,2.13320826,1.26265789
-5.81990995,4.59823998,0.00762979,0.00000000,0.00063282,1.95533148,0.07335349,0.48897374,2.16891664,1.26847839
-5.81390695,4.62961218,0.00763082,0.00000000,0.00062474,1.96783586,0.07451398,0.49840232,2.20387839,1.27230121
-5.80790395,4.65577951,0.00762088,0.00000000,0.00061497,1.97877934,0.07540274,0.50700282,2.23740314,1.27368001
-5.80190095,4.67605747,0.00760149,0.00000000,0.00060333,1.98788258,0.07600723,0.51464906,2.26897374,1.27230168
-5.79589795,4.69018345,0.00757485,0.00000000,0.00058974,1.99505502,0.07632243,0.52124554,2.29825906,1.26799272
-5.78989495,4.69831648,0.00754386,0.00000000,0.00057419,2.00039250,0.07635093,0.52673065,2.32511816,1.26071961
-5.78389195,4.70101670,0.00751194,0.00000000,0.00055678,2.00416541,0.07610282,0.53107863,2.34959592,1.25058304
-5.77788894,4.69920522,0.00748294,0.00000000,0.00053766,2.00679797,0.07559523,0.53430021,2.37191016,1.23780658
-5.77188594,4.69410647,0.00746095,0.00000000,0.00051706,2.00883957,0.07485179,0.53644185,2.39243100,1.22272024
-5.76588294,4.68717545,0.00745009,0.00000000,0.00049528,2.01092943,0.07390167,0.53758369,2.41165340,1.20573984
-5.75987994,4.68001348,0.00745433,0.00000000,0.00047264,2.01375636,0.07277866,0.53783632,2.43016417,1.18734329
-5.75387694,4.67427652,0.00747728,0.00000000,0.00044953,2.01801545,0.07151997,0.53733646,2.44860507,1.16804475
-5.74787394,4.67158046,0.00752197,0.00000000,0.00042634,2.02436388,0.07016505,0.53624177,2.46763375,1.14836813
-5.74187094,4.67340806,0.00759066,0.00000000,0.00040345,2.03337814,0.06875432,0.53472509,2.48788433,1.12882103
-5.73586793,4.68102216,0.00768468,0.00000000,0.00038127,2.04551452,0.06732795,0.53296816,2.50992952,1.10987035
-5.72986493,4.69538926,0.00780430,0.00000000,0.00036018,2.06107532,0.06592470,0.53115530,2.53424608,1.09192068
-5.72386193,4.71711749,0.00794866,0.00000000,0.00034053,2.08018207,0.06458084,0.52946714,2.56118522,1.07529644
-5.71785893,4.74641172,0.00811570,0.00000000,0.00032264,2.10275748,0.06332927,0.52807460,2.59094910,1.06022841
-5.71185593,4.78304811,0.00830220,0.00000000,0.00030679,2.12851694,0.06219865,0.52713347,2.62357477,1.04684519
-5.70585293,4.82636926,0.00850381,0.00000000,0.00029321,2.15697010,0.06121289,0.52677958,2.65892580,1.03516986
-5.69984992,4.87529985,0.00871521,0.00000000,0.00028207,2.18743242,0.06039063,0.52712483,2.69669205,1.02512176
-5.69384692,4.92838214,0.00893026,0.00000000,0.00027350,2.21904626,0.05974502,0.52825401,2.73639733,1.01652316
-5.68784392,4.98382902,0.00914215,0.00000000,0.00026757,2.25081036,0.05928359,0.53022261,2.77741430,1.00911026
-5.68184092,5.03959204,0.00934374,0.00000000,0.00026431,2.28161634,0.05900829,0.53305551,2.81898564,1.00254793
-5.67583792,5.09344066,0.00952770,0.00000000,0.00026368,2.31029031,0.05891569,0.53674657,2.86025034,0.99644714
-5.66983492,5.14304887,0.00968685,0.00000000,0.00026560,2.33563761,0.05899722,0.54125901,2.90027356,0.99038432
-5.66383192,5.18608458,0.00981441,0.00000000,0.00026993,2.35648848,0.05923960,0.54652660,2.93807855,0.98392149
-5.65782891,5.22029776,0.00990424,0.00000000,0.00027651,2.37174235,0.05962523,0.55245544,2.97267897,0.97662625
-5.65182591,5.24360279,0.00995105,0.00000000,0.00028512,2.38040887,0.06013274,0.55892631,3.00311025,0.96809057
-5.64582291,5.25415179,0.00995062,0.00000000,0.00029552,2.38164363,0.06073752,0.56579749,3.02845841,0.95794769
-5.63981991,5.25039550,0.00989994,0.00000000,0.00030744,2.37477717,0.06141230,0.57290794,3.04788554,0.94588628
-5.63381691,5.23112981,0.00979728,0.00000000,0.00032056,2.35933624,0.06212773,0.58008081,3.06065090,0.93166151
-5.62781391,5.19552638,0.00964225,0.00000000,0.00033458,2.33505646,0.06285304,0.58712720,3.06612742,0.91510253
-5.62181091,5.14314723,0.00943583,0.00000000,0.00034916,2.30188647,0.06355662,0.59385005,3.06381321,0.89611650
-5.61580790,5.07394354,0.00918023,0.00000000,0.00036395,2.25998371,0.06420668,0.60004834,3.05333857,0.87468902
-5.60980490,4.98824027,0.00887886,0.00000000,0.00037862,2.20970261,0.06477189,0.60552135,3.03446873,0.85088143
-5.60380190,4.88670843,0.00853616,0.00000000,0.00039283,2.15157631,0.06522201,0.61007314,3.00710307,0.82482527
-5.59779890,4.77032776,0.00815740,0.00000000,0.00040626,2.08629327,0.06552854,0.61351707,2.97127173,0.79671446
-5.59179590,4.64034240,0.00774850,0.00000000,0.00041861,2.01467020,0.06566537,0.61568053,2.92713018,0.76679598
-5.58579290,4.49821276,0.00731586,0.00000000,0.00042960,1.93762308,0.06560932,0.61640954,2.87495281,0.73535934
-5.57978989,4.34556621,0.00686605,0.00000000,0.00043899,1.85613756,0.06534080,0.61557351,2.81512608,0.70272586
-5.57378689,4.18414928,0.00640570,0.00000000,0.00044658,1.77124040,0.06484423,0.61306972,2.74814179,0.66923803
-5.56778389,4.01578337,0.00594126,0.00000000,0.00045222,1.68397298,0.06410857,0.60882760,2.67459072,0.63524960
-5.56178089,3.84232571,0.00547885,0.00000000,0.00045579,1.59536775,0.06312763,0.60281265,2.59515687,0.60111675
-5.55577789,3.66563633,0.00502411,0.00000000,0.00045727,1.50642845,0.06190031,0.59502979,2.51061193,0.56719054
-5.54977489,3.48755166,0.00458211,0.00000000,0.00045665,1.41811416,0.06043079,0.58552603,2.42180995,0.53381091
-5.54377189,3.30986452,0.00415725,0.00000000,0.00045401,1.33132740,0.05872845,0.57439229,2.32968158,0.50130206
-5.53776888,3.13430987,0.00375324,0.00000000,0.00044949,1.24690584,0.05680779,0.56176423,2.23522733,0.46996937
-5.53176588,2.96255533,0.00337306,0.00000000,0.00044329,1.16561738,0.05468813,0.54782201,2.13950954,0.44009744
-5.52576288,2.79619535,0.00301901,0.00000000,0.00043566,1.08815784,0.05239317,0.53278887,2.04364229,0.41194917
-5.51975988,2.63674761,0.00269273,0.00000000,0.00042691,1.01515068,0.04995043,0.51692854,1.94877910,0.38576555
-5.51375688,2.48565030,0.00239526,0.00000000,0.00041742,0.94714805,0.04739066,0.50054137,1.85609812,0.36176586
-5.50775388,2.34425935,0.00212711,0.00000000,0.00040758,0.88463244,0.04474701,0.48395943,1.76678487,0.34014808
-5.50175088,2.21384428,0.00188833,0.00000000,0.00039785,0.82801851,0.04205429,0.46754049,1.68201261,0.32108910
-5.49574787,2.09558230,0.00167861,0.00000000,0.00038870,0.77765453,0.03934808,0.45166119,1.60292087,0.30474477
-5.48974487,1.99055017,0.00149737,0.00000000,0.00038065,0.73382324,0.03666392,0.43670942,1.53059271,0.29124941
-5.48374187,1.89971374,0.00134381,0.00000000,0.00037421,0.69674185,0.03403645,0.42307621,1.46603141,0.28071487
-5.47773887,1.82391546,0.00121699,0.00000000,0.00036991,0.66656141,0.03149869,0.41114737,1.41013752,0.27322912
-5.47173587,1.76386039,0.00111590,0.00000000,0.00036828,0.64336539,0.02908130,0.40129497,1.36368714,0.26885439
-5.46573287,1.72010141,0.00103952,0.00000000,0.00036983,0.62716805,0.02681198,0.39386905,1.32731240,0.26762496
-5.45972986,1.69302452,0.00098683,0.00000000,0.00037505,0.61791268,0.02471500,0.38918961,1.30148503,0.26954490
-5.45372686,1.68283514,0.00095685,0.00000000,0.00038444,0.61547024,0.02281078,0.38753923,1.28650375,0.27458579
-5.44772386,1.68954650,0.00094866,0.00000000,0.00039842,0.61963873,0.02111563,0.38915630,1.28248620,0.28268483
-5.44172086,1.71297088,0.00096142,0.00000000,0.00041742,0.63014375,0.01964160,0.39422921,1.28936590,0.29374341
-5.43571786,1.75271478,0.00099431,0.00000000,0.00044179,0.64664054,0.01839642,0.40289147,1.30689448,0.30762648
-5.42971486,1.80817849,0.00104661,0.00000000,0.00047189,0.66871787,0.01738356,0.41521789,1.33464928,0.32416293
-5.42371186,1.87856078,0.00111758,0.00000000,0.00050798,0.69590386,0.01660234,0.43122201,1.37204635,0.34314706
-5.41770885,1.96286897,0.00120652,0.00000000,0.00055033,0.72767391,0.01604817,0.45085469,1.41835827,0.36434133
-5.41170585,2.05993453,0.00131274,0.00000000,0.00059913,0.76346076,0.01571282,0.47400399,1.47273655,0.38748047
-5.40570285,2.16843410,0.00143547,0.00000000,0.00065455,0.80266643,0.01558474,0.50049636,1.53423775,0.41227690
-5.39969985,2.28691565,0.00157392,0.00000000,0.00071672,0.84467590,0.01564941,0.53009919,1.60185258,0.43842738
-5.39369685,2.41382918,0.00172724,0.00000000,0.00078575,0.88887208,0.01588979,0.56252458,1.67453694,0.46562084
-5.38769385,2.54756130,0.00189448,0.00000000,0.00086171,0.93465171,0.01628676,0.59743452,1.75124399,0.49354700
-5.38169085,2.68647256,0.00207461,0.00000000,0.00094465,0.98144158,0.01681951,0.63444718,1.83095596,0.52190562
-5.37568784,2.82893661,0.00226653,0.00000000,0.00103461,1.02871445,0.01746609,0.67314444,1.91271471,0.55041605
-5.36968484,2.97337973,0.00246904,0.00000000,0.00113160,1.07600405,0.01820389,0.71308039,1.99564991,0.57882647
-5.36368184,3.11831953,0.00268089,0.00000000,0.00123563,1.12291858,0.01901011,0.75379064,2.07900370,0.60692275
-5.35767884,3.26240127,0.00290079,0.00000000,0.00134668,1.16915192,0.01986229,0.79480236,2.16215102,0.63453606
-5.35167584,3.40443042,0.00312741,0.00000000,0.00146472,1.21449208,0.02073881,0.83564456,2.24461468,0.66154924
-5.34567284,3.54340021,0.00335948,0.00000000,0.00158968,1.25882639,0.02161938,0.87585863,2.32607464,0.68790117
-5.33966983,3.67851285,0.00359573,0.00000000,0.00172146,1.30214306,0.02248551,0.91500847,2.40637106,0.71358908
-5.33366683,3.80919350,0.00383502,0.00000000,0.00185990,1.34452881,0.02332095,0.95269027,2.48550104,0.73866835
-5.32766383,3.93509632,0.00407633,0.00000000,0.00200477,1.38616265,0.02411205,0.98854126,2.56360902,0.76324985
-5.32166083,4.05610216,0.00431879,0.00000000,0.00215574,1.42730580,0.02484813,1.02224734,2.64097151,0.78749463
-5.31565783,4.17230792,0.00456174,0.00000000,0.00231237,1.46828817,0.02552172,1.05354931,2.71797654,0.81160617
-5.30965483,4.28400805,0.00480478,0.00000000,0.00247410,1.50949193,0.02612875,1.08224741,2.79509899,0.83582039
-5.30365183,4.39166889,0.00504773,0.00000000,0.00264020,1.55133266,0.02666859,1.10820402,2.87287285,0.86039383
-5.29764882,4.49589722,0.00529074,0.00000000,0.00280977,1.59423923,0.02714411,1.13134458,2.95186182,0.88559049
-5.29164582,4.59740433,0.00553421,0.00000000,0.00298173,1.63863298,0.02756151,1.15165664,3.03262959,0.91166789
-5.28564282,4.69696762,0.00577887,0.00000000,0.00315479,1.68490755,0.02793015,1.16918716,3.11571141,0.93886308
-5.27963982,4.79539153,0.00602576,0.00000000,0.00332747,1.73340999,0.02826221,1.18403828,3.20158825,0.96737924
-5.27363682,4.89346987,0.00627620,0.00000000,0.00349814,1.78442448,0.02857233,1.19636179,3.29066492,0.99737360
-5.26763382,4.99195133,0.00653179,0.00000000,0.00366497,1.83815914,0.02887715,1.20635258,3.38325315,1.02894742
-5.26163082,5.09150996,0.00679437,0.00000000,0.00382601,1.89473683,0.02919476,1.21424141,3.47956052,1.06213836
-5.25562781,5.19272196,0.00706602,0.00000000,0.00397922,1.95419031,0.02954418,1.22028730,3.57968544,1.09691599
-5.24962481,5.29604955,0.00734897,0.00000000,0.00412252,2.01646183,0.02994476,1.22476988,3.68361844,1.13318046
-5.24362181,5.40183248,0.00764561,0.00000000,0.00425385,2.08140730,0.03041562,1.22798192,3.79124912,1.17076458
-5.23761881,5.51028690,0.00795835,0.00000000,0.00437124,2.14880444,0.03097505,1.23022225,3.90237824,1.20943916
