energy_ev,total_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-6.00000000,0.23600877,0.00238960,0.00000000,0.00050244,0.12358886,0.15921605,0.05327131
-5.99399700,0.23168265,0.00270804,0.00000000,0.00059674,0.12028933,0.15313512,0.05318485
-5.98799400,0.22985091,0.00312910,0.00000000,0.00071022,0.11800734,0.14810245,0.05384911
-5.98199100,0.23077352,0.00365696,0.00000000,0.00084448,0.11688660,0.14428324,0.05532413
-5.97598799,0.23471903,0.00429650,0.00000000,0.00100109,0.11707203,0.14184533,0.05767307
-5.96998499,0.24195146,0.00505293,0.00000000,0.00118153,0.11870346,0.14095218,0.06095870
-5.96398199,0.25271725,0.00593138,0.00000000,0.00138713,0.12190951,0.14175621,0.06523985
-5.95797899,0.26723281,0.00693648,0.00000000,0.00161893,0.12680160,0.14439279,0.07056795
-5.95197599,0.28567297,0.00807184,0.00000000,0.00187764,0.13346852,0.14897499,0.07698369
-5.94597299,0.30816071,0.00933970,0.00000000,0.00216354,0.14197145,0.15558919,0.08451402
-5.93996998,0.33475871,0.01074043,0.00000000,0.00247641,0.15233985,0.16429182,0.09316961
-5.93396698,0.36546287,0.01227220,0.00000000,0.00281543,0.16456809,0.17510725,0.10294279
-5.92796398,0.40019854,0.01393066,0.00000000,0.00317917,0.17861332,0.18802700,0.11380629
-5.92196098,0.43881954,0.01570875,0.00000000,0.00356554,0.19439440,0.20301046,0.12571273
-5.91595798,0.48111045,0.01759657,0.00000000,0.00397178,0.21179234,0.21998707,0.13859500
-5.90995498,0.52679234,0.01958141,0.00000000,0.00439449,0.23065210,0.23886011,0.15236773
-5.90395198,0.57553199,0.02164794,0.00000000,0.00482968,0.25078601,0.25951207,0.16692971
-5.89794897,0.62695471,0.02377852,0.00000000,0.00527286,0.27197877,0.28181149,0.18216737
-5.89194597,0.68066021,0.02595364,0.00000000,0.00571915,0.29399390,0.30562114,0.19795918
-5.88594297,0.73624135,0.02815258,0.00000000,0.00616343,0.31658163,0.33080731,0.21418090
-5.87993997,0.79330491,0.03035413,0.00000000,0.00660051,0.33948787,0.35724978,0.23071144
-5.87393697,0.85149354,0.03253738,0.00000000,0.00702532,0.36246411,0.38485218,0.24743909
-5.86793397,0.91050774,0.03468268,0.00000000,0.00743309,0.38527765,0.41355196,0.26426775
-5.86193097,0.97012680,0.03677254,0.00000000,0.00781956,0.40772195,0.44332971,0.28112296
-5.85592796,1.03022708,0.03879251,0.00000000,0.00818120,0.42962633,0.47421690,0.29795710
-5.84992496,1.09079662,0.04073201,0.00000000,0.00851532,0.45086471,0.50630153,0.31475362
-5.84392196,1.15194455,0.04258503,0.00000000,0.00882026,0.47136269,0.53973110,0.33152978
-5.83791896,1.21390430,0.04435063,0.00000000,0.00909544,0.49110263,0.57471237,0.34833765
-5.83191596,1.27702972,0.04603328,0.00000000,0.00934148,0.51012617,0.61150744,0.36526304
-5.82591296,1.34178362,0.04764290,0.00000000,0.00956013,0.52853409,0.65042601,0.38242240
-5.81990995,1.40871855,0.04919466,0.00000000,0.00975426,0.54648308,0.69181378,0.39995743
-5.81390695,1.47845018,0.05070853,0.00000000,0.00992773,0.56417966,0.73603712,0.41802770
-5.80790395,1.55162418,0.05220854,0.00000000,0.01008526,0.58187127,0.78346455,0.43680134
-5.80190095,1.62887770,0.05372179,0.00000000,0.01023215,0.59983487,0.83444567,0.45644437
-5.79589795,1.71079737,0.05527732,0.00000000,0.01037412,0.61836352,0.88928839,0.47710900
-5.78989495,1.79787564,0.05690480,0.00000000,0.01051698,0.63775164,0.94823564,0.49892151
-5.78389195,1.89046802,0.05863308,0.00000000,0.01066638,0.65827949,1.01144260,0.52197050
-5.77788894,1.98875336,0.06048883,0.00000000,0.01082752,0.68019788,1.07895594,0.54629599
-5.77188594,2.09269973,0.06249516,0.00000000,0.01100486,0.70371360,1.15069601,0.57188020
-5.76588294,2.20203808,0.06467034,0.00000000,0.01120197,0.72897665,1.22644344,0.59864055
-5.75987994,2.31624535,0.06702676,0.00000000,0.01142123,0.75606964,1.30583081,0.62642545
-5.75387694,2.43453869,0.06957008,0.00000000,0.01166377,0.78500017,1.38834041,0.65501319
-5.74787394,2.55588140,0.07229866,0.00000000,0.01192938,0.81569635,1.47330821,0.68411425
-5.74187094,2.67900084,0.07520324,0.00000000,0.01221648,0.84800584,1.55993437,0.71337691
-5.73586793,2.80241783,0.07826703,0.00000000,0.01252216,0.88169834,1.64729984,0.74239623
-5.72986493,2.92448631,0.08146598,0.00000000,0.01284234,0.91647139,1.73438848,0.77072577
-5.72386193,3.04344159,0.08476938,0.00000000,0.01317187,0.95195907,1.82011381,0.79789182
-5.71785893,3.15745489,0.08814070,0.00000000,0.01350477,0.98774323,1.90334904,0.82340921
-5.71185593,3.26469154,0.09153860,0.00000000,0.01383449,1.02336646,1.98295913,0.84679813
-5.70585293,3.36337017,0.09491806,0.00000000,0.01415412,1.05834635,2.05783333,0.86760107
-5.69984992,3.45181985,0.09823171,0.00000000,0.01445671,1.09219009,2.12691665,0.88539902
-5.69384692,3.52853274,0.10143102,0.00000000,0.01473549,1.12440899,2.18923900,0.89982621
-5.68784392,3.59220978,0.10446766,0.00000000,0.01498414,1.15453209,2.24394061,0.91058267
-5.68184092,3.64179757,0.10729465,0.00000000,0.01519699,1.18211853,2.29029290,0.91744401
-5.67583792,3.67651500,0.10986748,0.00000000,0.01536919,1.20676817,2.32771397,0.92026815
-5.66983492,3.69586912,0.11214516,0.00000000,0.01549687,1.22813021,2.35577851,0.91899862
-5.66383192,3.69965982,0.11409102,0.00000000,0.01557717,1.24590982,2.37422197,0.91366453
-5.65782891,3.68797413,0.11567345,0.00000000,0.01560835,1.25987250,2.38293940,0.90437730
-5.65182591,3.66117079,0.11686646,0.00000000,0.01558974,1.26984658,2.38197933,0.89132444
-5.64582291,3.61985686,0.11765010,0.00000000,0.01552170,1.27572379,2.37153362,0.87476096
-5.63981991,3.56485775,0.11801070,0.00000000,0.01540555,1.27745826,2.35192403,0.85499869
-5.63381691,3.49718277,0.11794105,0.00000000,0.01524347,1.27506419,2.32358641,0.83239443
-5.62781391,3.41798796,0.11744037,0.00000000,0.01503837,1.26861234,2.28705363,0.80733725
-5.62181091,3.32853807,0.11651423,0.00000000,0.01479373,1.25822575,2.24293783,0.78023578
-5.61580790,3.23016930,0.11517433,0.00000000,0.01451349,1.24407475,2.19191291,0.75150583
-5.60980490,3.12425413,0.11343817,0.00000000,0.01420188,1.22637152,2.13469776,0.72155904
-5.60380190,3.01216931,0.11132863,0.00000000,0.01386332,1.20536436,2.07204066,0.69079271
-5.59779890,2.89526787,0.10887349,0.00000000,0.01350224,1.18133167,2.00470519,0.65958123
-5.59179590,2.77485533,0.10610480,0.00000000,0.01312303,1.15457598,1.93345758,0.62826931
-5.58579290,2.65217070,0.10305829,0.00000000,0.01272992,1.12541793,1.85905581,0.59716689
-5.57978989,2.52837182,0.09977263,0.00000000,0.01232691,1.09419043,1.78224016,0.56654605
-5.57378689,2.40452520,0.09628874,0.00000000,0.01191772,1.06123316,1.70372527,0.53663946
-5.56778389,2.28159994,0.09264907,0.00000000,0.01150574,1.02688753,1.62419357,0.50764062
-5.56178089,2.16046527,0.08889691,0.00000000,0.01109409,0.99149227,1.54429003,0.47970538
-5.55577789,2.04189162,0.08507575,0.00000000,0.01068552,0.95537993,1.46461815,0.45295480
-5.54977489,1.92655458,0.08122875,0.00000000,0.01028254,0.91887432,1.38573726,0.42747900
-5.54377189,1.81504160,0.07739830,0.00000000,0.00988741,0.88228920,1.30816107,0.40334184
-5.53776888,1.70786092,0.07362574,0.00000000,0.00950221,0.84592814,1.23235756,0.38058617
-5.53176588,1.60545252,0.06995112,0.00000000,0.00912892,0.81008579,1.15875019,0.35923959
-5.52576288,1.50820058,0.06641325,0.00000000,0.00876952,0.77505030,1.08772044,0.33932023
-5.51975988,1.41644712,0.06304975,0.00000000,0.00842603,0.74110697,1.01961169,0.32084272
-5.51375688,1.33050625,0.05989728,0.00000000,0.00810065,0.70854264,0.95473415,0.30382380
-5.50775388,1.25067859,0.05699182,0.00000000,0.00779582,0.67765074,0.89337079,0.28828762
-5.50175088,1.17726509,0.05436901,0.00000000,0.00751431,0.64873644,0.83578388,0.27427048
-5.49574787,1.11057971,0.05206444,0.00000000,0.00725925,0.62212151,0.78222179,0.26182469
