energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-6.00000000,8.41785019,0.08690439,0.37502405,0.74202451,0.25513132,0.14764445,4.16224121,1.37306965,0.87526213
-5.99399700,8.23109892,0.08125320,0.36343733,0.73474599,0.25066163,0.14377745,4.07969446,1.35152185,0.84901252
-5.98799400,8.02480852,0.07559585,0.35158672,0.72811502,0.24562016,0.13950080,3.98699019,1.32605565,0.82078522
-5.98199100,7.80258874,0.07001242,0.33967349,0.72228035,0.24012360,0.13489925,3.88578870,1.29713646,0.79106060
-5.97598799,7.56813989,0.06457732,0.32788797,0.71734867,0.23429771,0.13006135,3.77781172,1.26524921,0.76032332
-5.96998499,7.32517594,0.05935810,0.31640670,0.71338532,0.22827503,0.12507742,3.66480565,1.23088605,0.72905234
-5.96398199,7.07735167,0.05441450,0.30538997,0.71041698,0.22219237,0.12003757,3.54850642,1.19453516,0.69771156
-5.95797899,6.82819552,0.04979783,0.29498015,0.70843580,0.21618805,0.11502966,3.43060643,1.15667087,0.66674129
-5.95197599,6.58104896,0.04555060,0.28530046,0.70740467,0.21039900,0.11013744,3.31272437,1.11774546,0.63655074
-5.94597299,6.33901302,0.04170632,0.27645436,0.70726305,0.20495780,0.10543878,3.19637807,1.07818247,0.60751166
-5.93996998,6.10490258,0.03828960,0.26852530,0.70793308,0.19998965,0.10100407,3.08296073,1.03837182,0.57995308
-5.93396698,5.88120836,0.03531637,0.26157690,0.70932519,0.19560941,0.09689487,2.97372068,0.99866629,0.55415728
-5.92796398,5.67006668,0.03279426,0.25565333,0.71134311,0.19191881,0.09316280,2.86974455,0.95937947,0.53035692
-5.92196098,5.47323681,0.03072313,0.25078004,0.71388775,0.18900388,0.08984867,2.77194405,0.92078484,0.50873336
-5.91595798,5.29208576,0.02909562,0.24696451,0.71685983,0.18693275,0.08698198,2.68104617,0.88311570,0.48941598
-5.90995498,5.12758032,0.02789784,0.24419729,0.72016115,0.18575380,0.08458058,2.59758687,0.84656584,0.47248261
-5.90395198,4.98028630,0.02711004,0.24245302,0.72369458,0.18549444,0.08265079,2.52190827,0.81129064,0.45796091
-5.89794897,4.85037478,0.02670736,0.24169162,0.72736290,0.18616030,0.08118769,2.45415929,0.77740856,0.44583057
-5.89194597,4.73763549,0.02666052,0.24185961,0.73106684,0.18773519,0.08017578,2.39429998,0.74500275,0.43602648
-5.88594297,4.64149731,0.02693662,0.24289152,0.73470260,0.19018159,0.07958984,2.34210948,0.71412296,0.42844248
-5.87993997,4.56105572,0.02749980,0.24471145,0.73815933,0.19344185,0.07939606,2.29719763,0.68478748,0.42293592
-5.87393697,4.49510709,0.02831207,0.24723480,0.74131699,0.19743995,0.07955335,2.25902044,0.65698542,0.41933278
-5.86793397,4.44218951,0.02933395,0.25037011,0.74404493,0.20208387,0.08001482,2.22689900,0.63067919,0.41743318
-5.86193097,4.40062937,0.03052522,0.25402108,0.74620155,0.20726843,0.08072937,2.20004181,0.60580736,0.41701744
-5.85592796,4.36859285,0.03184562,0.25808863,0.74763531,0.21287843,0.08164329,2.17757002,0.58228799,0.41785219
-5.84992496,4.34414104,0.03325550,0.26247304,0.74818710,0.21879211,0.08270195,2.15854495,0.56002231,0.41969667
-5.84392196,4.32528709,0.03471643,0.26707600,0.74769407,0.22488470,0.08385129,2.14199722,0.53889895,0.42230889
-5.83791896,4.31005361,0.03619179,0.27180254,0.74599465,0.23103188,0.08503934,2.12695647,0.51879847,0.42545150
-5.83191596,4.29652817,0.03764730,0.27656285,0.74293458,0.23711308,0.08621748,2.11248060,0.49959828,0.42889723
-5.82591296,4.28291509,0.03905144,0.28127360,0.73837359,0.24301445,0.08734149,2.09768365,0.48117759,0.43243358
-5.81990995,4.26758121,0.04037581,0.28585908,0.73219213,0.24863138,0.08837237,2.08176093,0.46342241,0.43586688
-5.81390695,4.24909414,0.04159540,0.29025176,0.72429798,0.25387050,0.08927694,2.06401058,0.44623016,0.43902525
-5.80790395,4.22625135,0.04268878,0.29439246,0.71463200,0.25865114,0.09002804,2.04385071,0.42951395,0.44176068
-5.80190095,4.19809921,0.04363812,0.29823007,0.70317276,0.26290608,0.09060454,2.02083140,0.41320607,0.44395000
-5.79589795,4.16394157,0.04442922,0.30172076,0.68993967,0.26658184,0.09099113,1.99464123,0.39726067,0.44549492
-5.78989495,4.12333796,0.04505137,0.30482696,0.67499443,0.26963840,0.09117777,1.96510824,0.38165542,0.44632112
-5.78389195,4.07609221,0.04549716,0.30751606,0.65844056,0.27204846,0.09115907,1.93219565,0.36639220,0.44637651
-5.77788894,4.02223271,0.04576226,0.30975895,0.64042122,0.27379636,0.09093353,1.89599261,0.35149662,0.44562900
-5.77188594,3.96198612,0.04584507,0.31152867,0.62111522,0.27487684,0.09050269,1.85670111,0.33701661,0.44406380
-5.76588294,3.89574635,0.04574647,0.31279921,0.60073171,0.27529370,0.08987033,1.81461957,0.32302004,0.44168056
-5.75987994,3.82404125,0.04546946,0.31354460,0.57950364,0.27505841,0.08904168,1.77012456,0.30959165,0.43849061
-5.75387694,3.74749891,0.04501888,0.31373848,0.55768055,0.27418896,0.08802274,1.72365149,0.29682934,0.43451443
-5.74787394,3.66681579,0.04440110,0.31335412,0.53552097,0.27270888,0.08681986,1.67567552,0.28484014,0.42977959
-5.74187094,3.58272821,0.04362377,0.31236503,0.51328495,0.27064652,0.08543931,1.62669348,0.27373602,0.42431919
-5.73586793,3.49598851,0.04269566,0.31074612,0.49122695,0.26803460,0.08388719,1.57720770,0.26362970,0.41817101
-5.72986493,3.40734677,0.04162645,0.30847530,0.46958954,0.26491004,0.08216949,1.52771232,0.25463071,0.41137722
-5.72386193,3.31753813,0.04042665,0.30553554,0.44859802,0.26131401,0.08029226,1.47868229,0.24684175,0.40398472
-5.71785893,3.22727566,0.03910749,0.30191715,0.42845620,0.25729212,0.07826199,1.43056526,0.24035556,0.39604594
-5.71185593,3.13724801,0.03768085,0.29762023,0.40934335,0.25289463,0.07608605,1.38377621,0.23525218,0.38762000
-5.70585293,3.04812078,0.03615928,0.29265693,0.39141231,0.24817673,0.07377319,1.33869445,0.23159689,0.37877397
-5.69984992,2.96054045,0.03455585,0.28705362,0.37478871,0.24319854,0.07133406,1.29566259,0.22943855,0.36958416
-5.69384692,2.87513933,0.03288421,0.28085245,0.35957112,0.23802509,0.06878163,1.25498696,0.22880853,0.36013716
-5.68784392,2.79254046,0.03115844,0.27411251,0.34583194,0.23272585,0.06613156,1.21693891,0.22972009,0.35053043
-5.68184092,2.71336097,0.02939295,0.26691017,0.33361895,0.22737410,0.06340243,1.18175638,0.23216818,0.34087244
-5.67583792,2.63821320,0.02760243,0.25933870,0.32295712,0.22204589,0.06061577,1.14964551,0.23612971,0.33128204
-5.66983492,2.56770284,0.02580160,0.25150709,0.31385075,0.21681878,0.05779598,1.12078177,0.24156415,0.32188723
-5.66383192,2.50242382,0.02400509,0.24353807,0.30628562,0.21177029,0.05497000,1.09531047,0.24841453,0.31282317
-5.65782891,2.44295011,0.02222721,0.23556544,0.30023111,0.20697620,0.05216681,1.07334655,0.25660889,0.30422952
-5.65182591,2.38982462,0.02048172,0.22773076,0.29564217,0.20250876,0.04941683,1.05497381,0.26606209,0.29624717
-5.64582291,2.34354618,0.01878167,0.22017957,0.29246119,0.19843492,0.04675108,1.04024355,0.27667806,0.28901461
-5.63981991,2.30455518,0.01713912,0.21305736,0.29061963,0.19481462,0.04420036,1.02917307,0.28835253,0.28266393
-5.63381691,2.27321902,0.01556499,0.20650540,0.29003958,0.19169937,0.04179431,1.02174406,0.30097623,0.27731673
-5.62781391,2.24981833,0.01406891,0.20065667,0.29063508,0.18913105,0.03956042,1.01790142,0.31443859,0.27308010
-5.62181091,2.23453503,0.01265907,0.19563209,0.29231350,0.18714102,0.03752318,1.01755259,0.32863180,0.27004292
-5.61580790,2.22744301,0.01134216,0.19153721,0.29497673,0.18574971,0.03570322,1.02056768,0.34345533,0.26827250
-5.60980490,2.22850219,0.01012335,0.18845956,0.29852247,0.18496650,0.03411660,1.02678061,0.35882075,0.26781191
-5.60380190,2.23755653,0.00900629,0.18646674,0.30284550,0.18479010,0.03277423,1.03599131,0.37465666,0.26867805
-5.59779890,2.25433634,0.00799318,0.18560534,0.30783898,0.18520925,0.03168149,1.04796907,0.39091374,0.27086051
-5.59179590,2.27846496,0.00708490,0.18590087,0.31339587,0.18620373,0.03083805,1.06245693,0.40756964,0.27432141
-5.58579290,2.30946974,0.00628113,0.18735850,0.31941034,0.18774575,0.03023787,1.07917722,0.42463353,0.27899623
-5.57978989,2.34679718,0.00558055,0.18996479,0.32577937,0.18980147,0.02986942,1.09783792,0.44215016,0.28479559
-5.57378689,2.38983177,0.00498106,0.19369023,0.33240426,0.19233279,0.02971612,1.11813988,0.46020322,0.29160799
-5.56778389,2.43791791,0.00447994,0.19849246,0.33919242,0.19529914,0.02975696,1.13978468,0.47891778,0.29930353
-5.56178089,2.49038446,0.00407414,0.20432011,0.34605905,0.19865943,0.02996728,1.16248302,0.49846164,0.30773833
-5.55577789,2.54657089,0.00376049,0.21111701,0.35292903,0.20237394,0.03031973,1.18596330,0.51904545,0.31675970
-5.54977489,2.60585438,0.00353586,0.21882654,0.35973878,0.20640614,0.03078522,1.20998047,0.54092142,0.32621177
-5.54377189,2.66767687,0.00339742,0.22739604,0.36643819,0.21072445,0.03133412,1.23432467,0.56438058,0.33594146
-5.53776888,2.73157090,0.00334280,0.23678079,0.37299252,0.21530381,0.03193730,1.25882958,0.58974836,0.34580448
-5.53176588,2.79718329,0.00337018,0.24694767,0.37938427,0.22012706,0.03256725,1.28338013,0.61737865,0.35567125
-5.52576288,2.86429551,0.00347847,0.25787789,0.38561484,0.22518610,0.03319912,1.30791928,0.64764617,0.36543228
-5.51975988,2.93283948,0.00366733,0.26956901,0.39170601,0.23048265,0.03381165,1.33245343,0.68093727,0.37500294
-5.51375688,3.00290791,0.00393720,0.28203567,0.39770097,0.23602878,0.03438795,1.35705623,0.71763915,0.38432727
-5.50775388,3.07475791,0.00428931,0.29530931,0.40366492,0.24184694,0.03491610,1.38187024,0.75812784,0.39338055
-5.50175088,3.14880732,0.00472558,0.30943648,0.40968494,0.24796961,0.03538959,1.40710610,0.80275486,0.40217059
-5.49574787,3.22562292,0.00524855,0.32447602,0.41586913,0.25443837,0.03580750,1.43303897,0.85183303,0.41073741
-5.48974487,3.30590035,0.00586118,0.34049492,0.42234476,0.26130262,0.03617447,1.46000185,0.90562173,0.41915140
-5.48374187,3.39043573,0.00656671,0.35756327,0.42925551,0.26861760,0.03650048,1.48837569,0.96431183,0.42750980
-5.47773887,3.48008951,0.00736836,0.37574821,0.43675755,0.27644210,0.03680037,1.51857635,1.02801096,0.43593170
-5.47173587,3.57574339,0.00826914,0.39510737,0.44501466,0.28483561,0.03709319,1.55103844,1.09672954,0.44455167
-5.46573287,3.67825179,0.00927149,0.41568194,0.45419225,0.29385514,0.03740145,1.58619659,1.17036801,0.45351219
-5.45972986,3.78838946,0.01037702,0.43748986,0.46445061,0.30355182,0.03775009,1.62446452,1.24870608,0.46295530
-5.45372686,3.90679759,0.01158620,0.46051931,0.47593751,0.31396732,0.03816556,1.66621279,1.33139436,0.47301385
-5.44772386,4.03393070,0.01289805,0.48472307,0.48878036,0.32513030,0.03867465,1.71174604,1.41794910,0.48380267
-5.44172086,4.17000698,0.01430984,0.51001390,0.50307834,0.33705309,0.03930349,1.76128075,1.50775043,0.49541015
-5.43571786,4.31496459,0.01581693,0.53626140,0.51889483,0.34972874,0.04007646,1.81492464,1.60004468,0.50789074
-5.42971486,4.46842665,0.01741250,0.56329053,0.53625051,0.36312854,0.04101526,1.87265878,1.69395102,0.52125876
-5.42371186,4.62967698,0.01908753,0.59088200,0.55511747,0.37720039,0.04213800,1.93432351,1.78847263,0.53548380
-5.41770885,4.79764859,0.02083070,0.61877463,0.57541484,0.39186789,0.04345857,1.99960898,1.88251239,0.55048817
-5.41170585,4.97092619,0.02262851,0.64666974,0.59700605,0.40703046,0.04498601,2.06805130,1.97489305,0.56614651
-5.40570285,5.14776346,0.02446540,0.67423737,0.61969810,0.42256443,0.04672418,2.13903453,2.06438133,0.58228770
-5.39969985,5.32611521,0.02632409,0.70112431,0.64324300,0.43832524,0.04867159,2.21179910,2.14971550,0.59869902
-5.39369685,5.50368349,0.02818593,0.72696353,0.66734139,0.45415057,0.05082137,2.28545635,2.22963569,0.61513248
-5.38769385,5.67797657,0.03003136,0.75138473,0.69164836,0.46986443,0.05316150,2.35900904,2.30291594,0.63131308
-5.38169085,5.84637838,0.03184052,0.77402557,0.71578134,0.48528203,0.05567516,2.43137713,2.36839692,0.64694854
-5.37568784,6.00622614,0.03359391,0.79454320,0.73932972,0.50021525,0.05834127,2.50142788,2.42501825,0.66174025
-5.36968484,6.15489271,0.03527299,0.81262540,0.76186607,0.51447853,0.06113513,2.56800929,2.47184910,0.67539475
-5.36368184,6.28987064,0.03686098,0.82800108,0.78295830,0.52789483,0.06402921,2.62998537,2.50811595,0.68763531
-5.35767884,6.40885418,0.03834350,0.84044958,0.80218256,0.54030163,0.06699398,2.68627202,2.53322641,0.69821303
-5.35167584,6.50981589,0.03970924,0.84980825,0.81913619,0.55155644,0.06999882,2.73587195,2.54678800,0.70691690
-5.34567284,6.59107461,0.04095051,0.85597816,0.83345027,0.56154172,0.07301291,2.77790725,2.54862128,0.71358240
-5.33966983,6.65135194,0.04206369,0.85892755,0.84480137,0.57016908,0.07600613,2.81164829,2.53876652,0.71809808
-5.33366683,6.68981476,0.04304954,0.85869287,0.85292186,0.57738227,0.07894990,2.83653774,2.51748384,0.72041004
-5.32766383,6.70610229,0.04391331,0.85537741,0.85760861,0.58315920,0.08181790,2.85220884,2.48524660,0.72052381
-5.32166083,6.70033639,0.04466469,0.84914750,0.85872953,0.58751253,0.08458676,2.85849713,2.44272840,0.71850378
-5.31565783,6.67311505,0.04531754,0.84022653,0.85622786,0.59048903,0.08723655,2.85544529,2.39078411,0.71447007
-5.30965483,6.62548930,0.04588944,0.82888696,0.85012406,0.59216769,0.08975112,2.84330091,2.33042587,0.70859309
-5.30365183,6.55892476,0.04640101,0.81544073,0.84051515,0.59265649,0.09211831,2.82250741,2.26279484,0.70108598
-5.29764882,6.47524968,0.04687507,0.80022843,0.82757167,0.59208819,0.09432996,2.79368851,2.18912996,0.69219540
-5.29164582,6.37659155,0.04733572,0.78360782,0.81153239,0.59061520,0.09638177,2.75762695,2.11073491,0.68219093
-5.28564282,6.26530531,0.04780725,0.76594192,0.79269691,0.58840363,0.09827299,2.71523846,2.02894452,0.67135392
-5.27963982,6.14389593,0.04831299,0.74758754,0.77141661,0.58562709,0.10000597,2.66754193,1.94509200,0.65996590
-5.27363682,6.01493872,0.04887425,0.72888433,0.74808416,0.58246008,0.10158559,2.61562715,1.86047796,0.64829747
-5.26763382,5.88100051,0.04950921,0.71014514,0.72312210,0.57907168,0.10301862,2.56062127,1.77634248,0.63659793
-5.26163082,5.74456484,0.05023202,0.69164776,0.69697087,0.57561946,0.10431302,2.50365536,1.69384100,0.62508629
-5.25562781,5.60796386,0.05105196,0.67362860,0.67007673,0.57224402,0.10547720,2.44583235,1.61402479,0.61394389
-5.24962481,5.47331967,0.05197287,0.65627836,0.64288007,0.56906447,0.10651935,2.38819745,1.53782639,0.60330910
-5.24362181,5.34249675,0.05299281,0.63973989,0.61580430,0.56617482,0.10744683,2.33171216,1.46605029,0.59327417
-5.23761881,5.21706721,0.05410396,0.62410817,0.58924601,0.56364157,0.10826560,2.27723265,1.39936889,0.58388447
-5.23161581,5.09828954,0.05529277,0.60943252,0.56356633,0.56150256,0.10897986,2.22549320,1.33832348,0.57513988
-5.22561281,4.98710111,0.05654041,0.59572065,0.53908403,0.55976704,0.10959177,2.17709504,1.28332975,0.56699841
-5.21960980,4.88412383,0.05782343,0.58294435,0.51607036,0.55841698,0.11010135,2.13250083,1.23468739,0.55938167
-5.21360680,4.78968217,0.05911466,0.57104665,0.49474572,0.55740950,0.11050650,2.09203448,1.19259275,0.55218190
-5.20760380,4.70383166,0.06038419,0.55994974,0.47527827,0.55668019,0.11080325,2.05588606,1.15715392,0.54527015
-5.20160080,4.62639582,0.06160057,0.54956347,0.45778425,0.55614726,0.11098602,2.02412121,1.12840707,0.53850508
-5.19559780,4.55700928,0.06273196,0.53979383,0.44232997,0.55571616,0.11104805,1.99669413,1.10633309,0.53174208
-5.18959480,4.49516406,0.06374736,0.53055104,0.42893524,0.55528442,0.11098188,1.97346332,1.09087353,0.52484191
-5.18359180,4.44025655,0.06461771,0.52175667,0.41757791,0.55474653,0.11077987,1.95420900,1.08194478,0.51767881
-5.17758879,4.39163237,0.06531689,0.51334961,0.40819928,0.55399853,0.11043466,1.93865107,1.07944975,0.51014726
-5.17158579,4.34862659,0.06582258,0.50529035,0.40071006,0.55294209,0.10993964,1.92646669,1.08328618,0.50216739
-5.16558279,4.31059738,0.06611688,0.49756360,0.39499643,0.55148790,0.10928936,1.91730636,1.09335104,0.49368863
-5.15957979,4.27695131,0.06618680,0.49017883,0.39092611,0.54955827,0.10847976,1.91080794,1.10954077,0.48469156
-5.15357679,4.24715941,0.06602439,0.48316901,0.38835389,0.54708877,0.10750845,1.90660767,1.13174721,0.47518782
-5.14757379,4.22076354,0.06562681,0.47658739,0.38712662,0.54402895,0.10637470,1.90434820,1.15984938,0.46521837
-5.14157079,4.19737340,0.06499609,0.47050275,0.38708734,0.54034222,0.10507944,1.90368316,1.19370164,0.45485007
-5.13556778,4.17665508,0.06413876,0.46499325,0.38807855,0.53600489,0.10362521,1.90427863,1.23311889,0.44417108
-5.12956478,4.15831273,0.06306535,0.46013935,0.38994448,0.53100452,0.10201587,1.90581181,1.27785986,0.43328523
-5.12356178,4.14206529,0.06178977,0.45601631,0.39253257,0.52533793,0.10025650,1.90796748,1.32760967,0.42230593
-5.11755878,4.12762063,0.06032865,0.45268657,0.39569409,0.51900885,0.09835307,1.91043302,1.38196285,0.41134987
-5.11155578,4.11464976,0.05870070,0.45019277,0.39928420,0.51202552,0.09631228,1.91289290,1.44040852,0.40053110
-5.10555278,4.10276346,0.05692604,0.44855158,0.40316168,0.50439849,0.09414137,1.91502349,1.50231878,0.38995572
-5.09954977,4.09149398,0.05502562,0.44774907,0.40718840,0.49613875,0.09184802,1.91648915,1.56694190,0.37971757
-5.09354677,4.08028370,0.05302072,0.44773772,0.41122900,0.48725632,0.08944028,1.91694037,1.63340132,0.36989522
-5.08754377,4.06848249,0.05093259,0.44843550,0.41515082,0.47775943,0.08692665,1.91601465,1.70070129,0.36055031
-5.08154077,4.05535482,0.04878209,0.44972703,0.41882442,0.46765441,0.08431624,1.91334055,1.76773970,0.35172749
-5.07553777,4.04009689,0.04658958,0.45146698,0.42212464,0.45694615,0.08161891,1.90854505,1.83332814,0.34345577
-5.06953477,4.02186354,0.04437481,0.45348542,0.42493248,0.44563925,0.07884561,1.90126434,1.89621901,0.33575130
-5.06353177,3.99980402,0.04215693,0.45559505,0.42713767,0.43373966,0.07600869,1.89115747,1.95513864,0.32862132
-5.05752876,3.97310473,0.03995457,0.45759994,0.42864186,0.42125679,0.07312222,1.87792248,2.00882547,0.32206906
-5.05152576,3.94103696,0.03778602,0.45930524,0.42936234,0.40820579,0.07020235,1.86131409,2.05607159,0.31609923
-5.04552276,3.90300692,0.03566932,0.46052749,0.42923597,0.39461004,0.06726765,1.84116204,2.09576575,0.31072383
-5.03951976,3.85860527,0.03362248,0.46110495,0.42822325,0.38050352,0.06433934,1.81738892,2.12693585,0.30596779
-5.03351676,3.80765308,0.03166365,0.46090733,0.42631195,0.36593294,0.06144153,1.79002647,2.14878876,0.30187422
-5.02751376,3.75024154,0.02981120,0.45984454,0.42352033,0.35095955,0.05860132,1.75922918,2.16074535,0.29850880
-5.02151076,3.68676267,0.02808384,0.45787379,0.41989936,0.33566047,0.05584885,1.72528419,2.16246887,0.29596315
-5.01550775,3.61792912,0.02650064,0.45500485,0.41553394,0.32012938,0.05321719,1.68861672,2.15388511,0.29435677
-5.00950475,3.54478110,0.02508098,0.45130292,0.41054278,0.30447665,0.05074221,1.64979043,2.13519304,0.29383759
-5.00350175,3.46867989,0.02384444,0.44688917,0.40507683,0.28882881,0.04846221,1.60950226,2.10686534,0.29458076
-4.99749875,3.39128730,0.02281065,0.44193870,0.39931632,0.27332739,0.04641757,1.56857185,2.06963857,0.29678591
-4.99149575,3.31453180,0.02199897,0.43667601,0.39346633,0.25812716,0.04465024,1.52792561,2.02449327,0.30067280
-4.98549275,3.24056223,0.02142823,0.43136821,0.38775118,0.24339389,0.04320306,1.48857602,1.97262493,0.30647545
-4.97948974,3.17169090,0.02111631,0.42631625,0.38240768,0.22930166,0.04211911,1.45159684,1.91540707,0.31443502
-4.97348674,3.11032834,0.02107968,0.42184439,0.37767770,0.21602989,0.04144086,1.41809527,1.85434821,0.32479172
-4.96748374,3.05891210,0.02133293,0.41828856,0.37380026,0.20376014,0.04120927,1.38918202,1.79104453,0.33777588
-4.96148074,3.01983259,0.02188824,0.41598402,0.37100360,0.19267281,0.04146279,1.36594047,1.72713046,0.35359873
-4.95547774,2.99535883,0.02275483,0.41525267,0.36949757,0.18294390,0.04223630,1.34939616,1.66422934,0.37244305
-4.94947474,2.98756681,0.02393839,0.41639083,0.36946662,0.17474181,0.04356000,1.34048780,1.60390609,0.39445414
-4.94347174,2.99827325,0.02544055,0.41965761,0.37106388,0.16822442,0.04545822,1.34004067,1.54762382,0.41973147
-4.93746873,3.02897711,0.02725839,0.42526461,0.37440641,0.16353632,0.04794824,1.34874352,1.49670598,0.44832130
-4.93146573,3.08081064,0.02938397,0.43336712,0.37957196,0.16080641,0.05103907,1.36712965,1.45230523,0.48021053
-4.92546273,3.15450170,0.03180396,0.44405715,0.38659724,0.16014586,0.05473036,1.39556262,1.41537983,0.51532209
-4.91945973,3.25034828,0.03449938,0.45735862,0.39547788,0.16164634,0.05901132,1.43422715,1.38667814,0.55351212
-4.91345673,3.36820576,0.03744546,0.47322466,0.40616984,0.16537870,0.06385979,1.48312510,1.36673100,0.59456887
-4.90745373,3.50748702,0.04061163,0.49153723,0.41859238,0.17139196,0.06924153,1.54207666,1.35585205,0.63821369
-4.90145073,3.66717515,0.04396167,0.51210890,0.43263214,0.17971263,0.07510973,1.61072647,1.35414502,0.68410391
-4.89544772,3.84584782,0.04745404,0.53468688,0.44814834,0.19034443,0.08140485,1.68855417,1.36151733,0.73183757
-4.88944472,4.04171246,0.05104240,0.55895884,0.46497865,0.20326821,0.08805476,1.77488910,1.37769890,0.78096013
-4.88344172,4.25265071,0.05467629,0.58456061,0.48294546,0.21844225,0.09497534,1.86892828,1.40226497,0.83097262
-4.87743872,4.47627076,0.05830197,0.61108532,0.50186232,0.23580272,0.10207148,1.96975721,1.43466174,0.88134135
-4.87143572,4.70996569,0.06186344,0.63809374,0.52154020,0.25526448,0.10923854,2.07637267,1.47423359,0.93150868
-4.86543272,4.95097610,0.06530360,0.66512542,0.54179326,0.27672196,0.11636423,2.18770671,1.52025078,0.98090471
-4.85942971,5.19645510,0.06856547,0.69171044,0.56244398,0.30005040,0.12333095,2.30265136,1.57193644,1.02895948
-4.85342671,5.44353383,0.07159354,0.71738125,0.58332750,0.32510716,0.13001848,2.42008301,1.62849200,1.07511525
-4.84742371,5.68938563,0.07433509,0.74168439,0.60429491,0.35173325,0.13630699,2.53888606,1.68912028,1.11883876
-4.84142071,5.93128719,0.07674156,0.76419164,0.62521556,0.37975505,0.14208026,2.65797521,1.75304546,1.15963280
-4.83541771,6.16667506,0.07876979,0.78451033,0.64597833,0.40898624,0.14722899,2.77631576,1.81952962,1.19704707
-4.82941471,6.39319620,0.08038324,0.80229254,0.66649190,0.43922983,0.15165416,2.89294157,1.88788543,1.23068773
-4.82341171,6.60875136,0.08155296,0.81724286,0.68668419,0.47028050,0.15527015,3.00697050,1.95748493,1.26022569
-4.81740870,6.81153040,0.08225848,0.82912456,0.70650096,0.50192710,0.15800766,3.11761683,2.02776444,1.28540312
-4.81140570,7.00003906,0.08248838,0.83776396,0.72590394,0.53395532,0.15981619,3.22420086,2.09822575,1.30603823
-4.80540270,7.17311677,0.08224070,0.84305297,0.74486856,0.56615068,0.16066600,3.32615558,2.16843407,1.32202822
-4.79939970,7.32994564,0.08152304,0.84494969,0.76338145,0.59830160,0.16054949,3.42303048,2.23801310,1.33335015
-4.79339670,7.47005087,0.08035241,0.84347713,0.78143803,0.63020272,0.15948185,3.51449289,2.30663789,1.34006003
-4.78739370,7.59329323,0.07875479,0.83872024,0.79904027,0.66165832,0.15750099,3.60032689,2.37402622,1.34229012
-4.78139070,7.69985438,0.07676448,0.83082118,0.81619477,0.69248584,0.15466680,3.68043029,2.43992910,1.34024438
-4.77538769,7.79021592,0.07442316,0.81997339,0.83291134,0.72251925,0.15105956,3.75480988,2.50412127,1.33419266
-4.76938469,7.86513326,0.07177881,0.80641436,0.84920200,0.75161246,0.14677785,3.82357533,2.56639233,1.32446344
-4.76338169,7.92560540,0.06888442,0.79041769,0.86508060,0.77964226,0.14193570,3.88693185,2.62653907,1.31143561
-4.75737869,7.97284146,0.06579661,0.77228453,0.88056281,0.80651095,0.13665942,3.94517196,2.68435968,1.29552947
-4.75137569,8.00822499,0.06257415,0.75233490,0.89566656,0.83214835,0.13108393,3.99866631,2.73964999,1.27719722
-4.74537269,8.03327682,0.05927644,0.73089907,0.91041267,0.85651300,0.12534891,4.04785362,2.79220208,1.25691307
-4.73936968,8.04961688,0.05596207,0.70830926,0.92482559,0.87959258,0.11959487,4.09322974,2.84180520,1.23516345
-4.73336668,8.05892564,0.05268736,0.68489203,0.93893402,0.90140317,0.11395917,4.13533559,2.88824880,1.21243721
-4.72736368,8.06290527,0.04950507,0.66096138,0.95277125,0.92198751,0.10857228,4.17474392,2.93132736,1.18921622
-4.72136068,8.06324089,0.04646319,0.63681286,0.96637500,0.94141203,0.10355423,4.21204476,2.97084643,1.16596646
-4.71535768,8.06156199,0.04360398,0.61271864,0.97978670,0.95976285,0.09901152,4.24782941,3.00662935,1.14312957
-4.70935468,8.05940425,0.04096307,0.58892366,0.99305006,0.97714060,0.09503432,4.28267314,3.03852399,1.12111523
-4.70335168,8.05817208,0.03856893,0.56564283,1.00620890,0.99365445,0.09169439,4.31711657,3.06640870,1.10029424
-4.69734867,8.05910225,0.03644243,0.54305925,1.01930420,1.00941535,0.08904337,4.35164618,3.09019704,1.08099240
-4.69134567,8.06322930,0.03459665,0.52132326,1.03237067,1.02452886,0.08711176,4.38667431,3.10984059,1.06348538
-4.68534267,8.07135354,0.03303694,0.50055245,1.04543266,1.03908787,0.08590852,4.42251936,3.12532958,1.04799444
-4.67933967,8.08401251,0.03176120,0.48083231,1.05849996,1.05316548,0.08542118,4.45938688,3.13669099,1.03468326
-4.67333667,8.10145723,0.03076023,0.46221751,1.07156352,1.06680844,0.08561661,4.49735259,3.14398429,1.02365576
-4.66733367,8.12363434,0.03001842,0.44473371,1.08459147,1.08003145,0.08644235,4.53634803,3.14729486,1.01495506
-4.66133067,8.15017539,0.02951449,0.42837982,1.09752570,1.09281274,0.08782843,4.57615002,3.14672544,1.00856367
-4.65532766,8.18039448,0.02922238,0.41313055,1.11027932,1.10509101,0.08968969,4.61637469,3.14238636,1.00440479
-4.64932466,8.21329510,0.02911223,0.39893933,1.12273524,1.11676415,0.09192847,4.65647677,3.13438485,1.00234488
-4.64332166,8.24758698,0.02915146,0.38574136,1.13474602,1.12768972,0.09443768,4.69575491,3.12281458,1.00219747
-4.63731866,8.28171309,0.02930587,0.37345691,1.14613526,1.13768728,0.09710408,4.73336305,3.10774586,1.00372813
