energy_ev,total_up,As_p_up,As_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.56778389,8.27246941,0.24653743,0.00000000,3.75761283,4.82838996,3.21489649,0.00000000
-5.56178089,8.60038463,0.25912447,0.00000000,3.97055747,4.99454972,3.36081733,0.00000000
-5.55577789,8.90959181,0.27115430,0.00000000,4.18001085,5.14797151,3.50108319,0.00000000
-5.54977489,9.19625696,0.28242660,0.00000000,4.38346298,5.28671592,3.63401414,0.00000000
-5.54377189,9.45679191,0.29275390,0.00000000,4.57833822,5.40905366,3.75797088,0.00000000
-5.53776888,9.68788695,0.30196427,0.00000000,4.76202979,5.51347789,3.87137049,0.00000000
-5.53176588,9.88654125,0.30990386,0.00000000,4.93194034,5.59871255,3.97270350,0.00000000
-5.52576288,10.05009171,0.31643935,0.00000000,5.08552802,5.66371718,4.06055246,0.00000000
-5.51975988,10.17624036,0.32146006,0.00000000,5.22035711,5.70768878,4.13361208,0.00000000
-5.51375688,10.26308066,0.32487975,0.00000000,5.33415192,5.73006122,4.19071069,0.00000000
-5.50775388,10.30912251,0.32663802,0.00000000,5.42485226,5.73050277,4.23083277,0.00000000
-5.50175088,10.31331569,0.32670113,0.00000000,5.49066845,5.70891228,4.25314173,0.00000000
-5.49574787,10.27507104,0.32506246,0.00000000,5.53013370,5.66541430,4.25700225,0.00000000
-5.48974487,10.19427840,0.32174226,0.00000000,5.54215154,5.60035353,4.24200113,0.00000000
-5.48374187,10.07132024,0.31678694,0.00000000,5.52603601,5.51428848,4.20796552,0.00000000
-5.47773887,9.90707960,0.31026774,0.00000000,5.48154252,5.40798441,4.15497736,0.00000000
-5.47173587,9.70294100,0.30227894,0.00000000,5.40888746,5.28240533,4.08338303,0.00000000
-5.46573287,9.46078294,0.29293552,0.00000000,5.30875531,5.13870465,3.99379703,0.00000000
-5.45972986,9.18296106,0.28237040,0.00000000,5.18229219,4.97821420,3.88709915,0.00000000
-5.45372686,8.87228098,0.27073138,0.00000000,5.03108569,4.80243104,3.76442442,0.00000000
-5.44772386,8.53196045,0.25817775,0.00000000,4.85713126,4.61300189,3.62714577,0.00000000
-5.44172086,8.16558108,0.24487676,0.00000000,4.66278616,4.41170475,3.47684961,0.00000000
-5.43571786,7.77703000,0.23099998,0.00000000,4.45071251,4.20042761,3.31530483,0.00000000
-5.42971486,7.37043298,0.21671970,0.00000000,4.22381164,3.98114438,3.14442618,0.00000000
-5.42371186,6.95008038,0.20220553,0.00000000,3.98515201,3.75588811,2.96623321,0.00000000
-5.41770885,6.52034832,0.18762106,0.00000000,3.73789380,3.52672219,2.78280626,0.00000000
-5.41170585,6.08561747,0.17312100,0.00000000,3.48521267,3.29570999,2.59624114,0.00000000
-5.40570285,5.65019213,0.15884857,0.00000000,3.23022593,3.06488391,2.40860416,0.00000000
-5.39969985,5.21822248,0.14493339,0.00000000,2.97592353,2.83621473,2.22188922,0.00000000
-5.39369685,4.79363255,0.13148982,0.00000000,2.72510633,2.61158224,2.03797849,0.00000000
-5.38769385,4.38005642,0.11861583,0.00000000,2.48033366,2.39274831,1.85860804,0.00000000
-5.38169085,3.98078480,0.10639234,0.00000000,2.24388141,2.18133319,1.68533955,0.00000000
-5.37568784,3.59872328,0.09488304,0.00000000,2.01771176,1.97879600,1.51953878,0.00000000
-5.36968484,3.23636366,0.08413467,0.00000000,1.80345470,1.78642001,1.36236133,0.00000000
-5.36368184,2.89576836,0.07417778,0.00000000,1.60240110,1.60530309,1.21474565,0.00000000
-5.35767884,2.57856801,0.06502771,0.00000000,1.41550678,1.43635355,1.07741310,0.00000000
-5.35167584,2.28597120,0.05668601,0.00000000,1.24340612,1.28029126,0.95087445,0.00000000
-5.34567284,2.01878519,0.04914193,0.00000000,1.08643407,1.13765361,0.83544203,0.00000000
-5.33966983,1.77744573,0.04237416,0.00000000,0.94465457,1.00880580,0.73124640,0.00000000
-5.33366683,1.56205397,0.03635265,0.00000000,0.81789366,0.89395463,0.63825651,0.00000000
-5.32766383,1.37241821,0.03104034,0.00000000,0.70577555,0.79316473,0.55630209,0.00000000
-5.32166083,1.20809807,0.02639494,0.00000000,0.60775961,0.70637639,0.48509705,0.00000000
-5.31565783,1.06844896,0.02237058,0.00000000,0.52317690,0.63342375,0.42426274,0.00000000
-5.30965483,0.95266463,0.01891930,0.00000000,0.45126477,0.57405243,0.37335022,0.00000000
-5.30365183,0.85981617,0.01599240,0.00000000,0.39119836,0.52793572,0.33186047,0.00000000
-5.29764882,0.78888592,0.01354156,0.00000000,0.34211816,0.49468852,0.29926210,0.00000000
-5.29164582,0.73879551,0.01151976,0.00000000,0.30315322,0.47387854,0.27500606,0.00000000
-5.28564282,0.70842724,0.00988210,0.00000000,0.27343958,0.46503452,0.25853716,0.00000000
-5.27963982,0.69663913,0.00858622,0.00000000,0.25213409,0.46765135,0.24930234,0.00000000
-5.27363682,0.70227371,0.00759279,0.00000000,0.23842376,0.48119237,0.24675598,0.00000000
-5.26763382,0.72416163,0.00686561,0.00000000,0.23153124,0.50508936,0.25036266,0.00000000
-5.26163082,0.76112105,0.00637174,0.00000000,0.23071692,0.53874076,0.25959760,0.00000000
-5.25562781,0.81195429,0.00608141,0.00000000,0.23527843,0.58150905,0.27394575,0.00000000
-5.24962481,0.87544330,0.00596795,0.00000000,0.24454822,0.63271817,0.29289986,0.00000000
-5.24362181,0.95034538,0.00600753,0.00000000,0.25789016,0.69165183,0.31595836,0.00000000
-5.23761881,1.03539081,0.00617896,0.00000000,0.27469570,0.75755375,0.34262351,0.00000000
-5.23161581,1.12928353,0.00646344,0.00000000,0.29438032,0.82963046,0.37240056,0.00000000
-5.22561281,1.23070600,0.00684434,0.00000000,0.31638082,0.90705731,0.40479817,0.00000000
-5.21960980,1.33832881,0.00730688,0.00000000,0.34015389,0.98898796,0.43933043,0.00000000
-5.21360680,1.45082534,0.00783799,0.00000000,0.36517610,1.07456750,0.47552069,0.00000000
-5.20760380,1.56689128,0.00842607,0.00000000,0.39094551,1.16294889,0.51290710,0.00000000
-5.20160080,1.68526824,0.00906085,0.00000000,0.41698484,1.25331213,0.55104970,0.00000000
-5.19559780,1.80477058,0.00973321,0.00000000,0.44284593,1.34488542,0.58953869,0.00000000
-5.18959480,1.92431393,0.01043506,0.00000000,0.46811525,1.43696724,0.62800347,0.00000000
-5.18359180,2.04294372,0.01115926,0.00000000,0.49242000,1.52894805,0.66612186,0.00000000
-5.17758879,2.15986202,0.01189947,0.00000000,0.51543438,1.62033034,0.70362887,0.00000000
-5.17158579,2.27445090,0.01265010,0.00000000,0.53688538,1.71074574,0.74032433,0.00000000
-5.16558279,2.38629043,0.01340616,0.00000000,0.55655777,1.79996797,0.77607895,0.00000000
-5.15957979,2.49517003,0.01416318,0.00000000,0.57429776,1.88792058,0.81083802,0.00000000
-5.15357679,2.60109206,0.01491708,0.00000000,0.59001495,1.97467872,0.84462258,0.00000000
-5.14757379,2.70426688,0.01566405,0.00000000,0.60368227,2.06046459,0.87752758,0.00000000
-5.14157079,2.80509931,0.01640046,0.00000000,0.61533385,2.14563645,0.90971701,0.00000000
-5.13556778,2.90416679,0.01712269,0.00000000,0.62506082,2.23067150,0.94141614,0.00000000
-5.12956478,3.00219016,0.01782706,0.00000000,0.63300498,2.31614345,0.97290095,0.00000000
-5.12356178,3.09999826,0.01850974,0.00000000,0.63935084,2.40269561,1.00448525,0.00000000
-5.11755878,3.19848813,0.01916666,0.00000000,0.64431623,2.49101094,1.03650607,0.00000000
-5.11155578,3.29858269,0.01979353,0.00000000,0.64814196,2.58178044,1.06930792,0.00000000
-5.10555278,3.40118789,0.02038585,0.00000000,0.65108104,2.67567139,1.10322659,0.00000000
-5.09954977,3.50715152,0.02093897,0.00000000,0.65338792,2.77329699,1.13857335,0.00000000
-5.09354677,3.61722538,0.02144820,0.00000000,0.65530838,2.87518868,1.17562016,0.00000000
-5.08754377,3.73203261,0.02190903,0.00000000,0.65707035,2.98177242,1.21458655,0.00000000
-5.08154077,3.85204144,0.02231731,0.00000000,0.65887620,3.09334980,1.25562881,0.00000000
-5.07553777,3.97754617,0.02266948,0.00000000,0.66089674,3.21008446,1.29883174,0.00000000
-5.06953477,4.10865585,0.02296294,0.00000000,0.66326705,3.33199419,1.34420341,0.00000000
-5.06353177,4.24529066,0.02319625,0.00000000,0.66608439,3.45894858,1.39167296,0.00000000
-5.05752876,4.38718553,0.02336950,0.00000000,0.66940793,3.59067177,1.44109134,0.00000000
-5.05152576,4.53390022,0.02348455,0.00000000,0.67326037,3.72674977,1.49223496,0.00000000
-5.04552276,4.68483478,0.02354533,0.00000000,0.67763108,3.86664145,1.54481182,0.00000000
-5.03951976,4.83924919,0.02355802,0.00000000,0.68248055,4.00969232,1.59846973,0.00000000
-5.03351676,4.99628581,0.02353124,0.00000000,0.68774574,4.15515015,1.65280629,0.00000000
-5.02751376,5.15499344,0.02347613,0.00000000,0.69334604,4.30218144,1.70737991,0.00000000
-5.02151076,5.31435166,0.02340639,0.00000000,0.69918946,4.44988803,1.76172154,0.00000000
-5.01550775,5.47329456,0.02333824,0.00000000,0.70517863,4.59732316,1.81534657,0.00000000
-5.00950475,5.63073300,0.02329029,0.00000000,0.71121648,4.74350647,1.86776643,0.00000000
-5.00350175,5.78557490,0.02328336,0.00000000,0.71721123,4.88743771,1.91849970,0.00000000
-4.99749875,5.93674326,0.02334021,0.00000000,0.72308055,5.02810910,1.96708225,0.00000000
-4.99149575,6.08319192,0.02348520,0.00000000,0.72875489,5.16451637,2.01307643,0.00000000
-4.98549275,6.22391918,0.02374394,0.00000000,0.73417983,5.29566887,2.05607917,0.00000000
-4.97948974,6.35797971,0.02414282,0.00000000,0.73931767,5.42059885,2.09572902,0.00000000
-4.97348674,6.48449512,0.02470856,0.00000000,0.74414817,5.53837060,2.13171220,0.00000000
-4.96748374,6.60266376,0.02546772,0.00000000,0.74866879,5.64808961,2.16376785,0.00000000
-4.96148074,6.71177011,0.02644613,0.00000000,0.75289459,5.74891210,2.19169268,0.00000000
-4.95547774,6.81119429,0.02766842,0.00000000,0.75685784,5.84005530,2.21534500,0.00000000
-4.94947474,6.90042178,0.02915744,0.00000000,0.76060778,5.92080849,2.23464865,0.00000000
-4.94347174,6.97905360,0.03093379,0.00000000,0.76421050,5.99054467,2.24959653,0.00000000
-4.93746873,7.04681681,0.03301527,0.00000000,0.76774924,6.04873287,2.26025403,0.00000000
-4.93146573,7.10357495,0.03541652,0.00000000,0.77132503,6.09495065,2.26676220,0.00000000
-4.92546273,7.14933814,0.03814856,0.00000000,0.77505779,6.12889620,2.26934053,0.00000000
-4.91945973,7.18427204,0.04121847,0.00000000,0.77908777,6.15039970,2.26828909,0.00000000
-4.91345673,7.20870511,0.04462916,0.00000000,0.78357720,6.15943310,2.26398969,0.00000000
-4.90745373,7.22313314,0.04837921,0.00000000,0.78871202,6.15611773,2.25690576,0.00000000
-4.90145073,7.22822053,0.05246281,0.00000000,0.79470322,6.14072908,2.24758031,0.00000000
-4.89544772,7.22479717,0.05686979,0.00000000,0.80178772,6.11369819,2.23663190,0.00000000
-4.88944472,7.21385059,0.06158578,0.00000000,0.81022834,6.07560912,2.22474780,0.00000000
-4.88344172,7.19651258,0.06659247,0.00000000,0.82031253,6.02719218,2.21267442,0.00000000
-4.87743872,7.17404005,0.07186796,0.00000000,0.83234959,5.96931277,2.20120449,0.00000000
-4.87143572,7.14779003,0.07738715,0.00000000,0.84666610,5.90295573,2.19116114,0.00000000
-4.86543272,7.11918885,0.08312224,0.00000000,0.86359951,5.82920550,2.18337887,0.00000000
-4.85942971,7.08969612,0.08904324,0.00000000,0.88348959,5.74922235,2.17868170,0.00000000
-4.85342671,7.06076395,0.09511844,0.00000000,0.90666804,5.66421522,2.17785900,0.00000000
-4.84742371,7.03379265,0.10131494,0.00000000,0.93344628,5.57541192,2.18163975,0.00000000
-4.84142071,7.01008392,0.10759902,0.00000000,0.96410171,5.48402745,2.19066578,0.00000000
-4.83541771,6.99079320,0.11393648,0.00000000,0.99886300,5.39123141,2.20546534,0.00000000
-4.82941471,6.97688261,0.12029289,0.00000000,1.03789485,5.29811556,2.22642764,0.00000000
-4.82341171,6.96907651,0.12663366,0.00000000,1.08128291,5.20566258,2.25377987,0.00000000
-4.81740870,6.96782136,0.13292407,0.00000000,1.12901954,5.11471714,2.28756753,0.00000000
-4.81140570,6.97325192,0.13912914,0.00000000,1.18099131,5.02596045,2.32763920,0.00000000
-4.80540270,6.98516551,0.14521341,0.00000000,1.23696884,4.93988931,2.37363681,0.00000000
-4.79939970,7.00300607,0.15114073,0.00000000,1.29659981,4.85680068,2.42499210,0.00000000
-4.79339670,7.02585953,0.15687394,0.00000000,1.35940589,4.77678257,2.48092984,0.00000000
-4.78739370,7.05246146,0.16237471,0.00000000,1.42478392,4.69971196,2.54047829,0.00000000
-4.78139070,7.08121789,0.16760338,0.00000000,1.49201203,4.62526020,2.60248684,0.00000000
-4.77538769,7.11023942,0.17251900,0.00000000,1.56026062,4.55290610,2.66565065,0.00000000
-4.76938469,7.13738842,0.17707952,0.00000000,1.62860852,4.48195654,2.72854190,0.00000000
-4.76338169,7.16033832,0.18124231,0.00000000,1.69606378,4.41157426,2.78964665,0.00000000
-4.75737869,7.17664359,0.18496479,0.00000000,1.76158899,4.34081203,2.84740639,0.00000000
-4.75137569,7.18381838,0.18820548,0.00000000,1.82413012,4.26865210,2.90026303,0.00000000
-4.74537269,7.17942115,0.19092518,0.00000000,1.88264828,4.19404964,2.94670559,0.00000000
-4.73936968,7.16114237,0.19308841,0.00000000,1.93615307,4.11597844,2.98531737,0.00000000
-4.73336668,7.12689193,0.19466504,0.00000000,1.98373652,4.03347714,3.01482149,0.00000000
-4.72736368,7.07488275,0.19563194,0.00000000,2.02460615,3.94569407,3.03412347,0.00000000
-4.72136068,7.00370711,0.19597467,0.00000000,2.05811581,3.85192872,3.04234898,0.00000000
-4.71535768,6.91240227,0.19568904,0.00000000,2.08379301,3.75166809,3.03887544,0.00000000
-4.70935468,6.80050249,0.19478248,0.00000000,2.10136141,3.64461616,3.02335614,0.00000000
-4.70335168,6.66807481,0.19327509,0.00000000,2.11075734,3.53071524,2.99573577,0.00000000
-4.69734867,6.51573674,0.19120028,0.00000000,2.11213943,3.41015813,2.95625687,0.00000000
-4.69134567,6.34465482,0.18860490,0.00000000,2.10589069,3.28339039,2.90545666,0.00000000
-4.68534267,6.15652355,0.18554892,0.00000000,2.09261253,3.15110277,2.84415429,0.00000000
-4.67933967,5.95352531,0.18210444,0.00000000,2.07311086,3.01421394,2.77342893,0.00000000
-4.67333667,5.73827265,0.17835419,0.00000000,2.04837424,2.87384438,2.69458938,0.00000000
-4.66733367,5.51373498,0.17438943,0.00000000,2.01954490,2.73128247,2.60913619,0.00000000
-4.66133067,5.28315235,0.17030747,0.00000000,1.98788350,2.58794440,2.51871782,0.00000000
-4.65532766,5.04993983,0.16620871,0.00000000,1.95472866,2.44532945,2.42508202,0.00000000
-4.64932466,4.81758586,0.16219341,0.00000000,1.92145296,2.30497272,2.33002460,0.00000000
-4.64332166,4.58954859,0.15835839,0.00000000,1.88941676,2.16839698,2.23533692,0.00000000
-4.63731866,4.36915402,0.15479360,0.00000000,1.85992183,2.03706587,2.14275432,0.00000000
-4.63131566,4.15949955,0.15157898,0.00000000,1.83416630,1.91233989,2.05390692,0.00000000
-4.62531266,3.96336640,0.14878149,0.00000000,1.81320293,1.79543692,1.97027465,0.00000000
-4.61930965,3.78314381,0.14645266,0.00000000,1.79790200,1.68739854,1.89314780,0.00000000
-4.61330665,3.62076737,0.14462662,0.00000000,1.78892065,1.58906310,1.82359439,0.00000000
-4.60730365,3.47767319,0.14331884,0.00000000,1.78667945,1.50104621,1.76243518,0.00000000
-4.60130065,3.35476915,0.14252546,0.00000000,1.79134733,1.42372901,1.71022704,0.00000000
-4.59529765,3.25242351,0.14222351,0.00000000,1.80283540,1.35725420,1.66725498,0.00000000
-4.58929465,3.17047067,0.14237171,0.00000000,1.82079973,1.30152963,1.63353279,0.00000000
-4.58329165,3.10823348,0.14291205,0.00000000,1.84465304,1.25623890,1.60881203,0.00000000
-4.57728864,3.06456049,0.14377198,0.00000000,1.87358479,1.22085828,1.59259891,0.00000000
-4.57128564,3.03787669,0.14486713,0.00000000,1.90658874,1.19467913,1.58417805,0.00000000
-4.56528264,3.02624543,0.14610444,0.00000000,1.94249708,1.17683481,1.58264242,0.00000000
-4.55927964,3.02743935,0.14738556,0.00000000,1.98001961,1.16633116,1.58692813,0.00000000
-4.55327664,3.03901784,0.14861041,0.00000000,2.01778672,1.16207941,1.59585296,0.00000000
-4.54727364,3.05840840,0.14968076,0.00000000,2.05439445,1.16293068,1.60815727,0.00000000
-4.54127064,3.08298958,0.15050358,0.00000000,2.08845019,1.16771085,1.62254607,0.00000000
-4.53526763,3.11017287,0.15099424,0.00000000,2.11861735,1.17525514,1.63773096,0.00000000
-4.52926463,3.13748144,0.15107921,0.00000000,2.14365766,1.18444139,1.65247059,0.00000000
-4.52326163,3.16262351,0.15069841,0.00000000,2.16246968,1.19422122,1.66560877,0.00000000
-4.51725863,3.18355849,0.14980690,0.00000000,2.17412246,1.20364858,1.67610883,0.00000000
-4.51125563,3.19855426,0.14837614,0.00000000,2.17788337,1.21190481,1.68308367,0.00000000
-4.50525263,3.20623418,0.14639451,0.00000000,2.17323930,1.21831988,1.68582043,0.00000000
-4.49924962,3.20561270,0.14386737,0.00000000,2.15991094,1.22238927,1.68379936,0.00000000
-4.49324662,3.19611883,0.14081651,0.00000000,2.13785957,1.22378612,1.67670620,0.00000000
-4.48724362,3.17760691,0.13727911,0.00000000,2.10728660,1.22236849,1.66443806,0.00000000
-4.48124062,3.15035452,0.13330627,0.00000000,2.06862595,1.21818154,1.64710234,0.00000000
-4.47523762,3.11504776,0.12896114,0.00000000,2.02252947,1.21145461,1.62500906,0.00000000
-4.46923462,3.07275431,0.12431685,0.00000000,1.96984632,1.20259332,1.59865666,0.00000000
-4.46323162,3.02488523,0.11945416,0.00000000,1.91159667,1.19216704,1.56871180,0.00000000
-4.45722861,2.97314666,0.11445903,0.00000000,1.84894083,1.18089185,1.53598375,0.00000000
-4.45122561,2.91948287,0.10942015,0.00000000,1.78314474,1.16960982,1.50139427,0.00000000
-4.44522261,2.86601256,0.10442657,0.00000000,1.71554289,1.15926494,1.46594387,0.00000000
-4.43921961,2.81496032,0.09956537,0.00000000,1.64749977,1.15087658,1.43067559,0.00000000
-4.43321661,2.76858557,0.09491956,0.00000000,1.58037114,1.14551110,1.39663754,0.00000000
-4.42721361,2.72911110,0.09056620,0.00000000,1.51546628,1.14425262,1.36484551,0.00000000
-4.42121061,2.69865371,0.08657480,0.00000000,1.45401230,1.14817348,1.33624690,0.00000000
-4.41520760,2.67915900,0.08300605,0.00000000,1.39712163,1.15830552,1.31168740,0.00000000
-4.40920460,2.67234255,0.07991080,0.00000000,1.34576385,1.17561250,1.29188147,0.00000000
-4.40320160,2.67963919,0.07732951,0.00000000,1.30074240,1.20096469,1.27738793,0.00000000
-4.39719860,2.70216195,0.07529191,0.00000000,1.26267718,1.23511588,1.26859141,0.00000000
-4.39119560,2.74067185,0.07381709,0.00000000,1.23199343,1.27868334,1.26569053,0.00000000
-4.38519260,2.79555921,0.07291385,0.00000000,1.20891716,1.33213104,1.26869324,0.00000000
-4.37918959,2.86683679,0.07258137,0.00000000,1.19347728,1.39575624,1.27741947,0.00000000
-4.37318659,2.95414473,0.07281008,0.00000000,1.18551438,1.46967963,1.29151115,0.00000000
-4.36718359,3.05676656,0.07358281,0.00000000,1.18469555,1.55383894,1.31044906,0.00000000
-4.36118059,3.17365554,0.07487602,0.00000000,1.19053498,1.64798605,1.33357599,0.00000000
-4.35517759,3.30347007,0.07666124,0.00000000,1.20241928,1.75168749,1.36012527,0.00000000
-4.34917459,3.44461663,0.07890647,0.00000000,1.21963670,1.86432832,1.38925347,0.00000000
-4.34317159,3.59529870,0.08157769,0.00000000,1.24140915,1.98511928,1.42007600,0.00000000
-4.33716858,3.75356989,0.08464024,0.00000000,1.26692563,2.11310721,1.45170421,0.00000000
-4.33116558,3.91738943,0.08806019,0.00000000,1.29537601,2.24718876,1.48328232,0.00000000
-4.32516258,4.08467844,0.09180556,0.00000000,1.32598356,2.38612737,1.51402279,0.00000000
-4.31915958,4.25337514,0.09584740,0.00000000,1.35803517,2.52857345,1.54323858,0.00000000
-4.31315658,4.42148749,0.10016067,0.00000000,1.39090782,2.67308779,1.57037095,0.00000000
-4.30715358,4.58714194,0.10472495,0.00000000,1.42409039,2.81816788,1.59501159,0.00000000
