energy_ev,total_up,Ga_p_up,Ga_d_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.80790395,1.03208480,0.27261381,0.00000000,0.82400225,0.39864958,0.33686213,0.00000000
-5.80190095,1.01576273,0.27396048,0.00000000,0.81129363,0.39687696,0.32426184,0.00000000
-5.79589795,1.00085902,0.27397184,0.00000000,0.79984746,0.39500860,0.31444689,0.00000000
-5.78989495,0.98689404,0.27268652,0.00000000,0.78910119,0.39294953,0.30705071,0.00000000
-5.78389195,0.97344112,0.27016857,0.00000000,0.77854701,0.39062385,0.30170626,0.00000000
-5.77788894,0.96013135,0.26650390,0.00000000,0.76774300,0.38797330,0.29805370,0.00000000
-5.77188594,0.94665443,0.26179602,0.00000000,0.75632004,0.38495489,0.29574637,0.00000000
-5.76588294,0.93275611,0.25616123,0.00000000,0.74398460,0.38153759,0.29445526,0.00000000
-5.75987994,0.91823306,0.24972363,0.00000000,0.73051794,0.37769884,0.29387220,0.00000000
-5.75387694,0.90292614,0.24261016,0.00000000,0.71577226,0.37342094,0.29371202,0.00000000
-5.74787394,0.88671282,0.23494598,0.00000000,0.69966449,0.36868784,0.29371380,0.00000000
-5.74187094,0.86949962,0.22685036,0.00000000,0.68216845,0.36348249,0.29364163,0.00000000
-5.73586793,0.85121543,0.21843336,0.00000000,0.66330611,0.35778512,0.29328499,0.00000000
-5.72986493,0.83180599,0.20979330,0.00000000,0.64313852,0.35157243,0.29245898,0.00000000
-5.72386193,0.81123010,0.20101521,0.00000000,0.62175716,0.34481782,0.29100452,0.00000000
-5.71785893,0.78945767,0.19217015,0.00000000,0.59927595,0.33749257,0.28878859,0.00000000
-5.71185593,0.76646946,0.18331539,0.00000000,0.57582432,0.32956792,0.28570447,0.00000000
-5.70585293,0.74225849,0.17449546,0.00000000,0.55154168,0.32101768,0.28167210,0.00000000
-5.69984992,0.71683252,0.16574362,0.00000000,0.52657296,0.31182137,0.27663832,0.00000000
-5.69384692,0.69021746,0.15708397,0.00000000,0.50106562,0.30196734,0.27057692,0.00000000
-5.68784392,0.66246094,0.14853367,0.00000000,0.47516762,0.29145587,0.26348854,0.00000000
-5.68184092,0.63363574,0.14010535,0.00000000,0.44902628,0.28030179,0.25540007,0.00000000
-5.67583792,0.60384253,0.13180933,0.00000000,0.42278784,0.26853657,0.24636376,0.00000000
-5.66983492,0.57321168,0.12365573,0.00000000,0.39659738,0.25620958,0.23645567,0.00000000
-5.66383192,0.54190373,0.11565612,0.00000000,0.37059887,0.24338851,0.22577375,0.00000000
-5.65782891,0.51010864,0.10782488,0.00000000,0.34493526,0.23015902,0.21443528,0.00000000
-5.65182591,0.47804355,0.10018006,0.00000000,0.31974839,0.21662340,0.20257406,0.00000000
-5.64582291,0.44594940,0.09274383,0.00000000,0.29517865,0.20289865,0.19033713,0.00000000
-5.63981991,0.41408658,0.08554254,0.00000000,0.27136441,0.18911391,0.17788139,0.00000000
-5.63381691,0.38272988,0.07860644,0.00000000,0.24844128,0.17540761,0.16537017,0.00000000
-5.62781391,0.35216312,0.07196917,0.00000000,0.22654111,0.16192432,0.15296997,0.00000000
-5.62181091,0.32267393,0.06566708,0.00000000,0.20579111,0.14881177,0.14084736,0.00000000
-5.61580790,0.29454883,0.05973850,0.00000000,0.18631293,0.13621802,0.12916648,0.00000000
-5.60980490,0.26806913,0.05422298,0.00000000,0.16822202,0.12428912,0.11808691,0.00000000
-5.60380190,0.24350776,0.04916062,0.00000000,0.15162717,0.11316717,0.10776226,0.00000000
-5.59779890,0.22112719,0.04459162,0.00000000,0.13663049,0.10298908,0.09833929,0.00000000
-5.59179590,0.20117852,0.04055584,0.00000000,0.12332767,0.09388593,0.08995774,0.00000000
-5.58579290,0.18390160,0.03709264,0.00000000,0.11180861,0.08598291,0.08275064,0.00000000
-5.57978989,0.16952615,0.03424085,0.00000000,0.10215828,0.07939974,0.07684511,0.00000000
-5.57378689,0.15827348,0.03203878,0.00000000,0.09445778,0.07425153,0.07236344,0.00000000
-5.56778389,0.15035857,0.03052439,0.00000000,0.08878539,0.07064982,0.06942437,0.00000000
-5.56178089,0.14599223,0.02973543,0.00000000,0.08521741,0.06870371,0.06814422,0.00000000
-5.55577789,0.14538273,0.02970943,0.00000000,0.08382880,0.06852077,0.06863791,0.00000000
-5.54977489,0.14873675,0.03048367,0.00000000,0.08469320,0.07020763,0.07101942,0.00000000
-5.54377189,0.15625914,0.03209487,0.00000000,0.08788235,0.07387007,0.07540180,0.00000000
-5.53776888,0.16815121,0.03457863,0.00000000,0.09346474,0.07961237,0.08189628,0.00000000
-5.53176588,0.18460740,0.03796859,0.00000000,0.10150339,0.08753584,0.09061068,0.00000000
-5.52576288,0.20581014,0.04229529,0.00000000,0.11205274,0.09773652,0.10164678,0.00000000
-5.51975988,0.23192278,0.04758461,0.00000000,0.12515466,0.11030192,0.11509686,0.00000000
-5.51375688,0.26308095,0.05385611,0.00000000,0.14083374,0.12530692,0.13103939,0.00000000
-5.50775388,0.29938231,0.06112090,0.00000000,0.15909196,0.14280886,0.14953389,0.00000000
-5.50175088,0.34087521,0.06937958,0.00000000,0.17990292,0.16284210,0.17061535,0.00000000
-5.49574787,0.38754669,0.07861989,0.00000000,0.20320607,0.18541206,0.19428819,0.00000000
-5.48974487,0.43931036,0.08881457,0.00000000,0.22890109,0.21048927,0.22052031,0.00000000
-5.48374187,0.49599492,0.09991930,0.00000000,0.25684281,0.23800353,0.24923730,0.00000000
-5.47773887,0.55733390,0.11187092,0.00000000,0.28683717,0.26783868,0.28031737,0.00000000
-5.47173587,0.62295747,0.12458617,0.00000000,0.31863837,0.29982813,0.31358723,0.00000000
-5.46573287,0.69238690,0.13796087,0.00000000,0.35194770,0.33375180,0.34881929,0.00000000
-5.45972986,0.76503253,0.15186983,0.00000000,0.38641429,0.36933450,0.38573058,0.00000000
-5.45372686,0.84019546,0.16616751,0.00000000,0.42163795,0.40624622,0.42398356,0.00000000
-5.44772386,0.91707375,0.18068943,0.00000000,0.45717420,0.44410446,0.46318904,0.00000000
-5.44172086,0.99477299,0.19525450,0.00000000,0.49254168,0.48247878,0.50291140,0.00000000
-5.43571786,1.07232152,0.20966807,0.00000000,0.52723156,0.52089755,0.54267596,0.00000000
-5.42971486,1.14868984,0.22372581,0.00000000,0.56071899,0.55885689,0.58197857,0.00000000
-5.42371186,1.22281402,0.23721828,0.00000000,0.59247607,0.59583160,0.62029709,0.00000000
-5.41770885,1.29362210,0.24993594,0.00000000,0.62198605,0.63128766,0.65710437,0.00000000
-5.41170585,1.36006293,0.26167466,0.00000000,0.64875810,0.66469614,0.69188246,0.00000000
-5.40570285,1.42113605,0.27224133,0.00000000,0.67234214,0.69554776,0.72413731,0.00000000
-5.39969985,1.47592161,0.28145946,0.00000000,0.69234308,0.72336770,0.75341354,0.00000000
-5.39369685,1.52360904,0.28917459,0.00000000,0.70843387,0.74773003,0.77930846,0.00000000
-5.38769385,1.56352306,0.29525921,0.00000000,0.72036669,0.76827102,0.80148488,0.00000000
-5.38169085,1.59514603,0.29961700,0.00000000,0.72798187,0.78470091,0.81968198,0.00000000
-5.37568784,1.61813531,0.30218632,0.00000000,0.73121393,0.79681345,0.83372368,0.00000000
-5.36968484,1.63233497,0.30294270,0.00000000,0.73009466,0.80449283,0.84352421,0.00000000
-5.36368184,1.63778118,0.30190023,0.00000000,0.72475290,0.80771759,0.84909034,0.00000000
-5.35767884,1.63470081,0.29911190,0.00000000,0.71541104,0.80656135,0.85052032,0.00000000
-5.35167584,1.62350343,0.29466878,0.00000000,0.70237848,0.80119030,0.84799944,0.00000000
-5.34567284,1.60476698,0.28869810,0.00000000,0.68604219,0.79185752,0.84179227,0.00000000
-5.33966983,1.57921760,0.28136034,0.00000000,0.66685500,0.77889439,0.83223220,0.00000000
-5.33366683,1.54770481,0.27284550,0.00000000,0.64532193,0.76269950,0.81970846,0.00000000
-5.32766383,1.51117295,0.26336856,0.00000000,0.62198534,0.74372551,0.80465140,0.00000000
-5.32166083,1.47063033,0.25316448,0.00000000,0.59740949,0.72246469,0.78751676,0.00000000
-5.31565783,1.42711743,0.24248275,0.00000000,0.57216515,0.69943363,0.76876960,0.00000000
-5.30965483,1.38167565,0.23158183,0.00000000,0.54681491,0.67515788,0.74886864,0.00000000
-5.30365183,1.33531793,0.22072359,0.00000000,0.52189976,0.65015728,0.72825187,0.00000000
-5.29764882,1.28900236,0.21016787,0.00000000,0.49792732,0.62493230,0.70732400,0.00000000
-5.29164582,1.24360996,0.20016737,0.00000000,0.47536225,0.59995223,0.68644631,0.00000000
-5.28564282,1.19992731,0.19096293,0.00000000,0.45461881,0.57564543,0.66592928,0.00000000
-5.27963982,1.15863440,0.18277931,0.00000000,0.43605595,0.55239195,0.64602842,0.00000000
-5.27363682,1.12029806,0.17582150,0.00000000,0.41997464,0.53051869,0.62694306,0.00000000
-5.26763382,1.08537070,0.17027161,0.00000000,0.40661755,0.51029714,0.60881834,0.00000000
-5.26163082,1.05419401,0.16628632,0.00000000,0.39617058,0.49194348,0.59174995,0.00000000
-5.25562781,1.02700711,0.16399490,0.00000000,0.38876620,0.47562087,0.57579119,0.00000000
-5.24962481,1.00395810,0.16349786,0.00000000,0.38448812,0.46144364,0.56096203,0.00000000
-5.24362181,0.98511843,0.16486605,0.00000000,0.38337693,0.44948289,0.54725935,0.00000000
-5.23761881,0.97049881,0.16814036,0.00000000,0.38543637,0.43977321,0.53466786,0.00000000
-5.23161581,0.96006594,0.17333195,0.00000000,0.39064000,0.43231989,0.52317101,0.00000000
-5.22561281,0.95375898,0.18042302,0.00000000,0.39893784,0.42710646,0.51276126,0.00000000
-5.21960980,0.95150503,0.18936808,0.00000000,0.41026279,0.42410195,0.50344915,0.00000000
-5.21360680,0.95323298,0.20009581,0.00000000,0.42453674,0.42326762,0.49527069,0.00000000
-5.20760380,0.95888509,0.21251146,0.00000000,0.44167610,0.42456300,0.48829277,0.00000000
-5.20160080,0.96842613,0.22649973,0.00000000,0.46159673,0.42795080,0.48261621,0.00000000
-5.19559780,0.98184963,0.24192829,0.00000000,0.48421815,0.43340084,0.47837644,0.00000000
-5.18959480,0.99918151,0.25865159,0.00000000,0.50946708,0.44089273,0.47574181,0.00000000
-5.18359180,1.02048076,0.27651511,0.00000000,0.53728010,0.45041737,0.47490949,0.00000000
-5.17758879,1.04583777,0.29535993,0.00000000,0.56760552,0.46197740,0.47609948,0.00000000
-5.17158579,1.07537011,0.31502722,0.00000000,0.60040432,0.47558640,0.47954668,0.00000000
-5.16558279,1.10921643,0.33536283,0.00000000,0.63565016,0.49126737,0.48549171,0.00000000
-5.15957979,1.14752850,0.35622150,0.00000000,0.67332824,0.50905016,0.49417073,0.00000000
-5.15357679,1.19046190,0.37747058,0.00000000,0.71343311,0.52896836,0.50580474,0.00000000
-5.14757379,1.23816567,0.39899311,0.00000000,0.75596526,0.55105554,0.52058889,0.00000000
-5.14157079,1.29077110,0.42068998,0.00000000,0.80092657,0.57534110,0.53868219,0.00000000
-5.13556778,1.34838025,0.44248106,0.00000000,0.84831450,0.60184590,0.56019809,0.00000000
-5.12956478,1.41105435,0.46430521,0.00000000,0.89811535,0.63057771,0.58519629,0.00000000
-5.12356178,1.47880251,0.48611914,0.00000000,0.95029657,0.66152674,0.61367616,0.00000000
-5.11755878,1.55157105,0.50789506,0.00000000,1.00479852,0.69466130,0.64557190,0.00000000
-5.11155578,1.62923386,0.52961734,0.00000000,1.06152605,0.72992390,0.68074989,0.00000000
-5.10555278,1.71158421,0.55127829,0.00000000,1.12034019,0.76722767,0.71900798,0.00000000
-5.09954977,1.79832814,0.57287330,0.00000000,1.18105069,0.80645357,0.76007713,0.00000000
-5.09354677,1.88908013,0.59439567,0.00000000,1.24340972,0.84744823,0.80362496,0.00000000
-5.08754377,1.98336106,0.61583145,0.00000000,1.30710741,0.89002274,0.84926139,0.00000000
-5.08154077,2.08059891,0.63715467,0.00000000,1.37176967,0.93395239,0.89654591,0.00000000
-5.07553777,2.18013236,0.65832323,0.00000000,1.43695885,0.97897746,0.94499637,0.00000000
-5.06953477,2.28121745,0.67927595,0.00000000,1.50217737,1.02480521,0.99409888,0.00000000
-5.06353177,2.38303738,0.69993089,0.00000000,1.56687486,1.07111292,1.04331845,0.00000000
-5.05752876,2.48471530,0.72018535,0.00000000,1.63045856,1.11755222,1.09211015,0.00000000
-5.05152576,2.58533024,0.73991746,0.00000000,1.69230715,1.16375446,1.13993026,0.00000000
-5.04552276,2.68393553,0.75898968,0.00000000,1.75178749,1.20933732,1.18624725,0.00000000
-5.03951976,2.77957987,0.77725397,0.00000000,1.80827405,1.25391229,1.23055212,0.00000000
-5.03351676,2.87133011,0.79455858,0.00000000,1.86117025,1.29709325,1.27236814,0.00000000
-5.02751376,2.95829564,0.81075620,0.00000000,1.90993097,1.33850566,1.31125952,0.00000000
-5.02151076,3.03965356,0.82571315,0.00000000,1.95408538,1.37779652,1.34683909,0.00000000
-5.01550775,3.11467389,0.83931919,0.00000000,1.99325921,1.41464460,1.37877487,0.00000000
-5.00950475,3.18274416,0.85149753,0.00000000,2.02719521,1.44877084,1.40679547,0.00000000
-5.00350175,3.24339259,0.86221448,0.00000000,2.05577106,1.47994861,1.43069435,0.00000000
-4.99749875,3.29630870,0.87148829,0.00000000,2.07901363,1.50801333,1.45033299,0.00000000
-4.99149575,3.34136080,0.87939660,0.00000000,2.09710873,1.53287131,1.46564292,0.00000000
-4.98549275,3.37860920,0.88608200,0.00000000,2.11040559,1.55450711,1.47662672,0.00000000
-4.97948974,3.40831435,0.89175530,0.00000000,2.11941554,1.57298916,1.48335788,0.00000000
-4.97348674,3.43093918,0.89669602,0.00000000,2.12480449,1.58847314,1.48597956,0.00000000
-4.96748374,3.44714485,0.90124991,0.00000000,2.12737899,1.60120269,1.48470223,0.00000000
-4.96148074,3.45777960,0.90582326,0.00000000,2.12806603,1.61150706,1.47980010,0.00000000
-4.95547774,3.46386031,0.91087386,0.00000000,2.12788702,1.61979554,1.47160624,0.00000000
-4.94947474,3.46654678,0.91689878,0.00000000,2.12792631,1.62654830,1.46050647,0.00000000
-4.94347174,3.46710923,0.92441922,0.00000000,2.12929544,1.63230389,1.44693196,0.00000000
-4.93746873,3.46688951,0.93396259,0.00000000,2.13309404,1.63764331,1.43135047,0.00000000
-4.93146573,3.46725717,0.94604270,0.00000000,2.14036871,1.64317120,1.41425658,0.00000000
-4.92546273,3.46956166,0.96113834,0.00000000,2.15207154,1.64949454,1.39616082,0.00000000
-4.91945973,3.47508248,0.97967141,0.00000000,2.16901970,1.65719965,1.37757806,0.00000000
-4.91345673,3.48497908,1.00198527,0.00000000,2.19185784,1.66682837,1.35901549,0.00000000
-4.90745373,3.50024259,1.02832441,0.00000000,2.22102502,1.67885443,1.34096046,0.00000000
-4.90145073,3.52165171,1.05881633,0.00000000,2.25672766,1.69366111,1.32386860,0.00000000
-4.89544772,3.54973475,1.09345678,0.00000000,2.29891995,1.71152122,1.30815264,0.00000000
-4.88944472,3.58473983,1.13209907,0.00000000,2.34729289,1.73258062,1.29417241,0.00000000
-4.88344172,3.62661499,1.17444839,0.00000000,2.40127284,1.75684612,1.28222620,0.00000000
-4.87743872,3.67499952,1.22006166,0.00000000,2.46003009,1.78417867,1.27254398,0.00000000
-4.87143572,3.72922736,1.26835328,0.00000000,2.52249750,1.81429226,1.26528262,0.00000000
-4.86543272,3.78834287,1.31860701,0.00000000,2.58739899,1.84675903,1.26052332,0.00000000
-4.85942971,3.85112870,1.36999367,0.00000000,2.65328692,1.88102046,1.25827122,0.00000000
-4.85342671,3.91614492,1.42159436,0.00000000,2.71858744,1.91640440,1.25845726,0.00000000
-4.84742371,3.98177798,1.47242836,0.00000000,2.78165201,1.95214735,1.26094202,0.00000000
-4.84142071,4.04629757,1.52148480,0.00000000,2.84081329,1.98742106,1.26552144,0.00000000
-4.83541771,4.10791910,1.56775685,0.00000000,2.89444335,2.02136245,1.27193405,0.00000000
-4.82941471,4.16486917,1.61027707,0.00000000,2.94101181,2.05310548,1.27986951,0.00000000
-4.82341171,4.21545130,1.64815247,0.00000000,2.97914169,2.08181369,1.28897797,0.00000000
-4.81740870,4.25810927,1.68059786,0.00000000,3.00766066,2.10671192,1.29888008,0.00000000
-4.81140570,4.29148529,1.70696587,0.00000000,3.02564578,2.12711596,1.30917723,0.00000000
-4.80540270,4.31447087,1.72677257,0.00000000,3.03245973,2.14245889,1.31946193,0.00000000
-4.79939970,4.32624833,1.73971738,0.00000000,3.02777732,2.15231301,1.32932785,0.00000000
-4.79339670,4.32632162,1.74569659,0.00000000,3.01160121,2.15640660,1.33837967,0.00000000
-4.78739370,4.31453530,1.74480978,0.00000000,2.98426626,2.15463500,1.34624239,0.00000000
-4.78139070,4.29108152,1.73735890,0.00000000,2.94643266,2.14706558,1.35257015,0.00000000
-4.77538769,4.25649496,1.72384019,0.00000000,2.89906806,2.13393683,1.35705438,0.00000000
-4.76938469,4.21163643,1.70492920,0.00000000,2.84341981,2.11565157,1.35943140,0.00000000
-4.76338169,4.15766616,1.68145960,0.00000000,2.78097839,2.09276487,1.35948923,0.00000000
-4.75737869,4.09600807,1.65439675,0.00000000,2.71343381,2.06596730,1.35707353,0.00000000
-4.75137569,4.02830676,1.62480695,0.00000000,2.64262658,2.03606424,1.35209261,0.00000000
-4.74537269,3.95637880,1.59382383,0.00000000,2.57049527,2.00395203,1.34452134,0.00000000
-4.73936968,3.88216016,1.56261290,0.00000000,2.49902253,1.97059196,1.33440353,0.00000000
-4.73336668,3.80765151,1.53233571,0.00000000,2.43018152,1.93698275,1.32185288,0.00000000
-4.72736368,3.73486305,1.50411487,0.00000000,2.36588422,1.90413257,1.30705197,0.00000000
-4.72136068,3.66576014,1.47900096,0.00000000,2.30793333,1.87303110,1.29024920,0.00000000
-4.71535768,3.60221132,1.45794232,0.00000000,2.25797873,1.84462253,1.27175346,0.00000000
-4.70935468,3.54593947,1.44175879,0.00000000,2.21747947,1.81977986,1.25192651,0.00000000
-4.70335168,3.49847736,1.43111967,0.00000000,2.18767184,1.79928126,1.23117297,0.00000000
-4.69734867,3.46112802,1.42652669,0.00000000,2.16954378,1.78378878,1.20992814,0.00000000
-4.69134567,3.43493081,1.42830205,0.00000000,2.16381564,1.77382986,1.18864390,0.00000000
-4.68534267,3.42063353,1.43658174,0.00000000,2.17092715,1.76978202,1.16777309,0.00000000
-4.67933967,3.41867111,1.45131396,0.00000000,2.19103010,1.77186099,1.14775297,0.00000000
-4.67333667,3.42915120,1.47226256,0.00000000,2.22398664,1.78011266,1.12898839,0.00000000
-4.66733367,3.45184702,1.49901503,0.00000000,2.26937233,1.79440897,1.11183545,0.00000000
-4.66133067,3.48619768,1.53099475,0.00000000,2.32648390,1.81444807,1.09658644,0.00000000
-4.65532766,3.53131633,1.56747696,0.00000000,2.39435121,1.83975880,1.08345691,0.00000000
-4.64932466,3.58600603,1.60760792,0.00000000,2.47175320,1.86970953,1.07257545,0.00000000
-4.64332166,3.64878352,1.65042671,0.00000000,2.55723776,1.90352153,1.06397707,0.00000000
-4.63731866,3.71791068,1.69488912,0.00000000,2.64914548,1.94028637,1.05760043,0.00000000
-4.63131566,3.79143323,1.73989306,0.00000000,2.74563725,1.97898743,1.05328937,0.00000000
-4.62531266,3.86722615,1.78430489,0.00000000,2.84472597,2.01852490,1.05079877,0.00000000
-4.61930965,3.94304509,1.82698610,0.00000000,2.94431210,2.05774372,1.04980457,0.00000000
-4.61330665,4.01658238,1.86681989,0.00000000,3.04222324,2.09546379,1.04991759,0.00000000
-4.60730365,4.08552661,1.90273700,0.00000000,3.13625734,2.13051170,1.05070060,0.00000000
-4.60130065,4.14762398,1.93374026,0.00000000,3.22422902,2.16175284,1.05168776,0.00000000
-4.59529765,4.20073976,1.95892754,0.00000000,3.30401839,2.18812312,1.05240555,0.00000000
-4.58929465,4.24291790,1.97751226,0.00000000,3.37362125,2.20865910,1.05239425,0.00000000
-4.58329165,4.27243678,1.98884143,0.00000000,3.43119936,2.22252556,1.05122879,0.00000000
-4.57728864,4.28785929,1.99241039,0.00000000,3.47512933,2.22903960,1.04853803,0.00000000
-4.57128564,4.28807527,1.98787415,0.00000000,3.50404827,2.22769029,1.04402150,0.00000000
-4.56528264,4.27233475,1.97505494,0.00000000,3.51689459,2.21815326,1.03746285,0.00000000
-4.55927964,4.24027066,1.95394569,0.00000000,3.51294183,2.20029966,1.02873936,0.00000000
-4.55327664,4.19191002,1.92470937,0.00000000,3.49182420,2.17419917,1.01782703,0.00000000
-4.54727364,4.12767314,1.88767421,0.00000000,3.45355205,2.14011700,1.00480131,0.00000000
-4.54127064,4.04836070,1.84332475,0.00000000,3.39851639,2.09850503,0.98983326,0.00000000
-4.53526763,3.95512914,1.79228916,0.00000000,3.32748160,2.04998745,0.97318160,0.00000000
-4.52926463,3.84945532,1.73532297,0.00000000,3.24156630,1.99534153,0.95518116,0.00000000
-4.52326163,3.73309175,1.67328979,0.00000000,3.14221268,1.93547430,0.93622821,0.00000000
-4.51725863,3.60801402,1.60713960,0.00000000,3.03114520,1.87139601,0.91676372,0.00000000
-4.51125563,3.47636252,1.53788517,0.00000000,2.91032009,1.80419147,0.89725508,0.00000000
-4.50525263,3.34038063,1.46657737,0.00000000,2.78186751,1.73499022,0.87817752,0.00000000
-4.49924962,3.20235158,1.39428009,0.00000000,2.64802865,1.66493671,0.85999573,0.00000000
-4.49324662,3.06453633,1.32204552,0.00000000,2.51109013,1.59516127,0.84314674,0.00000000
-4.48724362,2.92911445,1.25089041,0.00000000,2.37331842,1.52675307,0.82802452,0.00000000
-4.48124062,2.79813010,1.18177407,0.00000000,2.23689671,1.46073555,0.81496704,0.00000000
-4.47523762,2.67344455,1.11557852,0.00000000,2.10386664,1.39804498,0.80424600,0.00000000
-4.46923462,2.55669651,1.05309141,0.00000000,1.97607706,1.33951281,0.79605948,0.00000000
-4.46323162,2.44927127,0.99499195,0.00000000,1.85514157,1.28585162,0.79052773,0.00000000
-4.45722861,2.35227887,0.94184010,0.00000000,1.74240609,1.23764525,0.78769177,0.00000000
-4.45122561,2.26654160,0.89406925,0.00000000,1.63892725,1.19534260,0.78751473,0.00000000
-4.44522261,2.19259041,0.85198223,0.00000000,1.54546197,1.15925527,0.78988565,0.00000000
-4.43921961,2.13066967,0.81575079,0.00000000,1.46246801,1.12955842,0.79462519,0.00000000
-4.43321661,2.08074945,0.78541820,0.00000000,1.39011473,1.10629478,0.80149297,0.00000000
-4.42721361,2.04254427,0.76090485,0.00000000,1.32830317,1.08938119,0.81019603,0.00000000
-4.42121061,2.01553717,0.74201656,0.00000000,1.27669385,1.07861730,0.82039803,0.00000000
-4.41520760,1.99900797,0.72845520,0.00000000,1.23474088,1.07369613,0.83172880,0.00000000
-4.40920460,1.99206440,0.71983133,0.00000000,1.20173036,1.07421594,0.84379385,0.00000000
-4.40320160,1.99367514,0.71567846,0.00000000,1.17682152,1.07969320,0.85618376,0.00000000
-4.39719860,2.00270357,0.71546846,0.00000000,1.15908852,1.08957622,0.86848311,0.00000000
-4.39119560,2.01794142,0.71862781,0.00000000,1.14756145,1.10325939,0.88027890,0.00000000
-4.38519260,2.03814153,0.72455427,0.00000000,1.14126486,1.12009752,0.89116848,0.00000000
-4.37918959,2.06204899,0.73263344,0.00000000,1.13925270,1.13942038,0.90076687,0.00000000
-4.37318659,2.08843030,0.74225503,0.00000000,1.14063852,1.16054707,0.90871363,0.00000000
-4.36718359,2.11610000,0.75282823,0.00000000,1.14462036,1.18280013,0.91467914,0.00000000
-4.36118059,2.14394465,0.76379607,0.00000000,1.15049984,1.20551927,0.91837052,0.00000000
-4.35517759,2.17094382,0.77464823,0.00000000,1.15769529,1.22807444,0.91953707,0.00000000
-4.34917459,2.19618812,0.78493222,0.00000000,1.16574920,1.24987828,0.91797520,0.00000000
-4.34317159,2.21889404,0.79426259,0.00000000,1.17433019,1.27039748,0.91353288,0.00000000
-4.33716858,2.23841577,0.80232803,0.00000000,1.18323026,1.28916310,0.90611338,0.00000000
-4.33116558,2.25425375,0.80889632,0.00000000,1.19235774,1.30577959,0.89567832,0.00000000
-4.32516258,2.26606026,0.81381697,0.00000000,1.20172700,1.31993222,0.88224969,0.00000000
-4.31915958,2.27364185,0.81702176,0.00000000,1.21144561,1.33139294,0.86591086,0.00000000
-4.31315658,2.27695885,0.81852314,0.00000000,1.22169969,1.34002429,0.84680633,0.00000000
-4.30715358,2.27612198,0.81841062,0.00000000,1.23273838,1.34578152,0.82514008,0.00000000
