energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.86793397,1.72718312,0.00411089,0.14974970,0.88040668,0.54542091,0.90194618,0.00000000,0.33992844,0.22688909
-5.86193097,1.70853787,0.00390902,0.14249237,0.85774268,0.53255983,0.90244506,0.00000000,0.34342149,0.22602248
-5.85592796,1.68680252,0.00369771,0.13561470,0.83531717,0.51933569,0.90038715,0.00000000,0.34603920,0.22442642
-5.84992496,1.66211571,0.00347934,0.12912907,0.81317620,0.50582058,0.89581303,0.00000000,0.34774377,0.22213208
-5.84392196,1.63460388,0.00325678,0.12303735,0.79133476,0.49207136,0.88877328,0.00000000,0.34850155,0.21917407
-5.83791896,1.60438285,0.00303322,0.11733229,0.76978196,0.47813072,0.87932822,0.00000000,0.34828475,0.21558944
-5.83191596,1.57156310,0.00281212,0.11199938,0.74848841,0.46402968,0.86754942,0.00000000,0.34707370,0.21141719
-5.82591296,1.53625850,0.00259706,0.10701894,0.72741561,0.44979112,0.85352274,0.00000000,0.34485991,0.20669813
-5.81990995,1.49859783,0.00239171,0.10236859,0.70652667,0.43543440,0.83735298,0.00000000,0.34164941,0.20147523
-5.81390695,1.45873833,0.00219973,0.09802568,0.68579788,0.42098056,0.81916933,0.00000000,0.33746648,0.19579426
-5.80790395,1.41688025,0.00202477,0.09396988,0.66523039,0.40645786,0.79913148,0.00000000,0.33235724,0.18970478
-5.80190095,1.37328128,0.00187046,0.09018552,0.64486125,0.39190726,0.77743570,0.00000000,0.32639302,0.18326125
-5.79589795,1.32826983,0.00174036,0.08666377,0.62477330,0.37738746,0.75432031,0.00000000,0.31967311,0.17652423
-5.78989495,1.28225597,0.00163807,0.08340440,0.60510303,0.36297922,0.73007007,0.00000000,0.31232676,0.16956147
-5.78389195,1.23573922,0.00156716,0.08041723,0.58604614,0.34878856,0.70501881,0.00000000,0.30451413,0.16244887
-5.77788894,1.18931227,0.00153132,0.07772301,0.56786023,0.33494869,0.67955015,0.00000000,0.29642606,0.15527117
-5.77188594,1.14366017,0.00153432,0.07535376,0.55086433,0.32162043,0.65409578,0.00000000,0.28828249,0.14812217
-5.76588294,1.09955467,0.00158009,0.07335260,0.53543527,0.30899114,0.62913120,0.00000000,0.28032964,0.14110469
-5.75987994,1.05784360,0.00167275,0.07177302,0.52200077,0.29727196,0.60516900,0.00000000,0.27283570,0.13432998
-5.75387694,1.01943562,0.00181664,0.07067760,0.51102951,0.28669366,0.58274956,0.00000000,0.26608545,0.12791668
-5.74787394,0.98528054,0.00201629,0.07013626,0.50301834,0.27750099,0.56242964,0.00000000,0.26037356,0.12198942
-5.74187094,0.95634609,0.00227643,0.07022406,0.49847729,0.26994602,0.54476907,0.00000000,0.25599713,0.11667690
-5.73586793,0.93359168,0.00260192,0.07101867,0.49791251,0.26428035,0.53031593,0.00000000,0.25324742,0.11210973
-5.72986493,0.91794027,0.00299770,0.07259752,0.50180807,0.26074687,0.51959088,0.00000000,0.25240114,0.10841793
-5.72386193,0.91024911,0.00346863,0.07503472,0.51060702,0.25957103,0.51307106,0.00000000,0.25371164,0.10572820
-5.71785893,0.91128052,0.00401941,0.07839799,0.52469249,0.26095216,0.51117411,0.00000000,0.25740015,0.10416110
-5.71185593,0.92167362,0.00465435,0.08274541,0.54436936,0.26505501,0.51424301,0.00000000,0.26364748,0.10382807
-5.70585293,0.94191809,0.00537723,0.08812241,0.56984739,0.27200200,0.52253212,0.00000000,0.27258640,0.10482854
-5.69984992,0.97233071,0.00619105,0.09455887,0.60122619,0.28186623,0.53619504,0.00000000,0.28429504,0.10724701
-5.69384692,1.01303584,0.00709778,0.10206648,0.63848282,0.29466569,0.55527474,0.00000000,0.29879151,0.11115036
-5.68784392,1.06395022,0.00809818,0.11063654,0.68146253,0.31035893,0.57969633,0.00000000,0.31602995,0.11658527
-5.68184092,1.12477305,0.00919152,0.12023821,0.72987300,0.32884218,0.60926290,0.00000000,0.33589829,0.12357599
-5.67583792,1.19498179,0.01037537,0.13081728,0.78328257,0.34994837,0.64365453,0.00000000,0.35821777,0.13212243
-5.66983492,1.27383399,0.01164542,0.14229561,0.84112271,0.37344791,0.68243084,0.00000000,0.38274439,0.14219864
-5.66383192,1.36037545,0.01299530,0.15457126,0.90269477,0.39905143,0.72503704,0.00000000,0.40917228,0.15375184
-5.65782891,1.45345479,0.01441654,0.16751929,0.96718116,0.42641440,0.77081351,0.00000000,0.43713907,0.16670202
-5.65182591,1.55174420,0.01589846,0.18099338,1.03366064,0.45514368,0.81900871,0.00000000,0.46623305,0.18094215
-5.64582291,1.65376615,0.01742828,0.19482815,1.10112758,0.48480567,0.86879528,0.00000000,0.49600210,0.19633911
-5.63981991,1.75792529,0.01899118,0.20884220,1.16851454,0.51493611,0.91928888,0.00000000,0.52596412,0.21273536
-5.63381691,1.86254506,0.02057059,0.22284181,1.23471773,0.54505099,0.96956933,0.00000000,0.55561867,0.22995136
-5.62781391,1.96590770,0.02214840,0.23662523,1.29862444,0.57465851,1.01870341,0.00000000,0.58445952,0.24778877
-5.62181091,2.06629680,0.02370544,0.24998736,1.35914171,0.60327150,1.06576873,0.00000000,0.61198770,0.26603429
-5.61580790,2.16204079,0.02522191,0.26272480,1.41522518,0.63042001,1.10987782,0.00000000,0.63772462,0.28446421
-5.60980490,2.25155618,0.02667792,0.27464105,1.46590718,0.65566360,1.15020169,0.00000000,0.66122491,0.30284934
-5.60380190,2.33338897,0.02805411,0.28555163,1.51032313,0.67860283,1.18599210,0.00000000,0.68208830,0.32096046
-5.59779890,2.40625268,0.02933226,0.29528911,1.54773512,0.69888963,1.21660157,0.00000000,0.69997045,0.33857373
-5.59179590,2.46906184,0.03049597,0.30370766,1.57755210,0.71623611,1.24150064,0.00000000,0.71459199,0.35547628
-5.58579290,2.52095942,0.03153125,0.31068717,1.59934556,0.73042141,1.26029148,0.00000000,0.72574572,0.37147135
-5.57978989,2.56133747,0.03242709,0.31613658,1.61286058,0.74129651,1.27271755,0.00000000,0.73330146,0.38638313
-5.57378689,2.58984987,0.03317601,0.31999650,1.61802144,0.74878665,1.27866883,0.00000000,0.73720860,0.40006076
-5.56778389,2.60641710,0.03377442,0.32224088,1.61493201,0.75289147,1.27818236,0.00000000,0.73749606,0.41238160
-5.56178089,2.61122257,0.03422291,0.32287772,1.60387065,0.75368273,1.27143833,0.00000000,0.73426982,0.42325344
-5.55577789,2.60470098,0.03452636,0.32194882,1.58528019,0.75129995,1.25875160,0.00000000,0.72770807,0.43261563
-5.54977489,2.58751917,0.03469392,0.31952863,1.55975323,0.74594405,1.24055924,0.00000000,0.71805415,0.44043911
-5.54377189,2.56055028,0.03473876,0.31572209,1.52801360,0.73786942,1.21740452,0.00000000,0.70560770,0.44672524
-5.53776888,2.52484249,0.03467772,0.31066179,1.49089464,0.72737472,1.18991803,0.00000000,0.69071420,0.45150374
-5.53176588,2.48158350,0.03453073,0.30450441,1.44931535,0.71479287,1.15879664,0.00000000,0.67375344,0.45482958
-5.52576288,2.43206236,0.03432010,0.29742658,1.40425518,0.70048070,1.12478128,0.00000000,0.65512737,0.45677920
-5.51975988,2.37763007,0.03406973,0.28962043,1.35672868,0.68480865,1.08863416,0.00000000,0.63524768,0.45744626
-5.51375688,2.31966052,0.03380415,0.28128888,1.30776073,0.66815091,1.05111654,0.00000000,0.61452363,0.45693696
-5.50775388,2.25951311,0.03354754,0.27264098,1.25836339,0.65087644,1.01296753,0.00000000,0.59335057,0.45536545
-5.50175088,2.19849838,0.03332277,0.26388719,1.20951498,0.63334101,0.97488491,0.00000000,0.57209949,0.45284923
-5.49574787,2.13784769,0.03315042,0.25523514,1.16214214,0.61588065,0.93750830,0.00000000,0.55110793,0.44950506
-5.48974487,2.07868771,0.03304786,0.24688560,1.11710517,0.59880651,0.90140528,0.00000000,0.53067254,0.44544529
-5.48374187,2.02202032,0.03302854,0.23902898,1.07518706,0.58240113,0.86706077,0.00000000,0.51104343,0.44077486
-5.47773887,1.96870816,0.03310130,0.23184245,1.03708612,0.56691628,0.83486966,0.00000000,0.49242045,0.43558903
-5.47173587,1.91946599,0.03327000,0.22548755,1.00341220,0.55257199,0.80513298,0.00000000,0.47495148,0.42997189
-5.46573287,1.87485731,0.03353325,0.22010848,0.97468619,0.53955687,0.77805721,0.00000000,0.45873255,0.42399553
-5.45972986,1.83529626,0.03388444,0.21583090,0.95134230,0.52802924,0.75375681,0.00000000,0.44380985,0.41772002
-5.45372686,1.80105379,0.03431192,0.21276138,0.93373267,0.51811906,0.73225934,0.00000000,0.43018337,0.41119389
-5.44772386,1.77226769,0.03479949,0.21098719,0.92213350,0.50993027,0.71351310,0.00000000,0.41781195,0.40445518
-5.44172086,1.74895553,0.03532701,0.21057661,0.91675212,0.50354336,0.69739662,0.00000000,0.40661953,0.39753286
-5.43571786,1.73102979,0.03587122,0.21157951,0.91773431,0.49901787,0.68372964,0.00000000,0.39650223,0.39044859
-5.42971486,1.71831430,0.03640669,0.21402810,0.92517103,0.49639483,0.67228521,0.00000000,0.38733609,0.38321853
-5.42371186,1.71056133,0.03690683,0.21793785,0.93910418,0.49569870,0.66280222,0.00000000,0.37898497,0.37585535
-5.41770885,1.70746856,0.03734500,0.22330847,0.95953080,0.49693906,0.65499820,0.00000000,0.37130853,0.36837020
-5.41170585,1.70869549,0.03769557,0.23012477,0.98640540,0.50011172,0.64858174,0.00000000,0.36416971,0.36077455
-5.40570285,1.71387865,0.03793494,0.23835757,1.01964038,0.50519939,0.64326445,0.00000000,0.35744182,0.35308201
-5.39969985,1.72264544,0.03804244,0.24796440,1.05910447,0.51217204,0.63877185,0.00000000,0.35101462,0.34530990
-5.39369685,1.73462626,0.03800111,0.25889014,1.10461958,0.52098685,0.63485316,0.00000000,0.34479953,0.33748075
-5.38769385,1.74946484,0.03779831,0.27106752,1.15595637,0.53158800,0.63128973,0.00000000,0.33873363,0.32962354
-5.38169085,1.76682672,0.03742612,0.28441768,1.21282922,0.54390646,0.62790185,0.00000000,0.33278245,0.32177474
-5.37568784,1.78640605,0.03688153,0.29885057,1.27489131,0.55785982,0.62455398,0.00000000,0.32694152,0.31397912
-5.36968484,1.80793063,0.03616643,0.31426557,1.34173056,0.57335232,0.62115824,0.00000000,0.32123672,0.30629042
-5.36368184,1.83116552,0.03528744,0.33055218,1.41286712,0.59027532,0.61767616,0.00000000,0.31572335,0.29877158
-5.35767884,1.85591534,0.03425548,0.34759092,1.48775338,0.60850806,0.61411883,0.00000000,0.31048431,0.29149483
-5.35167584,1.88202540,0.03308525,0.36525449,1.56577680,0.62791907,0.61054532,0.00000000,0.30562724,0.28454139
-5.34567284,1.90938196,0.03179460,0.38340930,1.64626622,0.64836796,0.60705975,0.00000000,0.30128096,0.27800082
-5.33966983,1.93791161,0.03040378,0.40191726,1.72850171,0.66970778,0.60380687,0.00000000,0.29759136,0.27197008
-5.33366683,1.96758007,0.02893465,0.42063788,1.81172803,0.69178780,0.60096661,0.00000000,0.29471693,0.26655212
-5.32766383,1.99839028,0.02740997,0.43943070,1.89517117,0.71445660,0.59874757,0.00000000,0.29282401,0.26185414
-5.32166083,2.03038007,0.02585257,0.45815786,1.97805767,0.73756540,0.59737982,0.00000000,0.29208218,0.25798557
-5.31565783,2.06361924,0.02428475,0.47668683,2.05963560,0.76097143,0.59710724,0.00000000,0.29265962,0.25505564
-5.30965483,2.09820609,0.02272766,0.49489311,2.13919642,0.78454122,0.59817949,0.00000000,0.29471878,0.25317077
-5.30365183,2.13426346,0.02120081,0.51266286,2.21609635,0.80815365,0.60084406,0.00000000,0.29841246,0.25243184
-5.29764882,2.17193409,0.01972171,0.52989524,2.28977631,0.83170253,0.60533846,0.00000000,0.30388016,0.25293125
-5.29164582,2.21137546,0.01830562,0.54650440,2.35977905,0.85509873,0.61188288,0.00000000,0.31124502,0.25475020
-5.28564282,2.25275401,0.01696540,0.56242106,2.42576250,0.87827160,0.62067334,0.00000000,0.32061105,0.25795597
-5.27963982,2.29623867,0.01571149,0.57759347,2.48750843,0.90116969,0.63187572,0.00000000,0.33206092,0.26259955
-5.27363682,2.34199404,0.01455193,0.59198783,2.54492586,0.92376068,0.64562054,0.00000000,0.34565408,0.26871354
-5.26763382,2.39017295,0.01349252,0.60558804,2.59804884,0.94603060,0.66199875,0.00000000,0.36142517,0.27631059
-5.26163082,2.44090876,0.01253697,0.61839491,2.64702849,0.96798221,0.68105850,0.00000000,0.37938284,0.28538225
-5.25562781,2.49430745,0.01168712,0.63042467,2.69211986,0.98963275,0.70280294,0.00000000,0.39950872,0.29589838
-5.24962481,2.55043971,0.01094315,0.64170711,2.73366389,1.01101105,0.72718894,0.00000000,0.42175662,0.30780716
-5.24362181,2.60933305,0.01030382,0.65228316,2.77206570,1.03215408,0.75412682,0.00000000,0.44605192,0.32103558
-5.23761881,2.67096443,0.00976667,0.66220228,2.80777002,1.05310316,0.78348088,0.00000000,0.47229108,0.33549041
-5.23161581,2.73525324,0.00932821,0.67151951,2.84123518,1.07389974,0.81507078,0.00000000,0.50034142,0.35105963
-5.22561281,2.80205516,0.00898410,0.68029259,2.87290693,1.09458118,0.84867354,0.00000000,0.53004104,0.36761420
-5.21960980,2.87115690,0.00872927,0.68857895,2.90319346,1.11517632,0.88402623,0.00000000,0.56119905,0.38501001
-5.21360680,2.94227214,0.00855799,0.69643295,2.93244273,1.13570125,0.92082915,0.00000000,0.59359611,0.40309007
-5.20760380,3.01503886,0.00846403,0.70390336,2.96092339,1.15615530,0.95874950,0.00000000,0.62698553,0.42168672
-5.20160080,3.08901826,0.00844062,0.71103113,2.98881011,1.17651742,0.99742558,0.00000000,0.66109474,0.44062381
-5.19559780,3.16369558,0.00848057,0.71784761,3.01617388,1.19674306,1.03647128,0.00000000,0.69562752,0.45971887
-5.18959480,3.23848291,0.00857626,0.72437319,3.04297787,1.21676186,1.07548111,0.00000000,0.73026686,0.47878511
-5.18359180,3.31272426,0.00871971,0.73061651,3.06907875,1.23647609,1.11403562,0.00000000,0.76467863,0.49763341
-5.17758879,3.38570295,0.00890259,0.73657407,3.09423330,1.25576011,1.15170720,0.00000000,0.79851598,0.51607416
-5.17158579,3.45665151,0.00911630,0.74223049,3.11810994,1.27446099,1.18806641,0.00000000,0.83142457,0.53391903
-5.16558279,3.52476391,0.00935206,0.74755913,3.14030435,1.29240022,1.22268856,0.00000000,0.86304842,0.55098284
-5.15957979,3.58921014,0.00960094,0.75252320,3.16035831,1.30937682,1.25516077,0.00000000,0.89303639,0.56708537
-5.15357679,3.64915282,0.00985405,0.75707728,3.17778066,1.32517145,1.28508917,0.00000000,0.92104902,0.58205338
-5.14757379,3.70376542,0.01010261,0.76116902,3.19206926,1.33955190,1.31210619,0.00000000,0.94676562,0.59572272
-5.14157079,3.75225164,0.01033811,0.76474111,3.20273278,1.35227937,1.33587787,0.00000000,0.96989115,0.60794063
-5.13556778,3.79386523,0.01055247,0.76773334,3.20931117,1.36311563,1.35611075,0.00000000,0.99016291,0.61856823
-5.12956478,3.82792958,0.01073819,0.77008450,3.21139373,1.37183064,1.37255824,0.00000000,1.00735642,0.62748306
-5.12356178,3.85385610,0.01088851,0.77173428,3.20863403,1.37821034,1.38502625,0.00000000,1.02129047,0.63458175
-5.11755878,3.87116076,0.01099754,0.77262481,3.20076098,1.38206419,1.39337756,0.00000000,1.03183093,0.63978257
-5.11155578,3.87947788,0.01106040,0.77270195,3.18758564,1.38323222,1.39753507,0.00000000,1.03889319,0.64302782
-5.10555278,3.87857041,0.01107333,0.77191616,3.16900374,1.38159102,1.39748334,0.00000000,1.04244306,0.64428588
-5.09954977,3.86833632,0.01103376,0.77022297,3.14499389,1.37705856,1.39326857,0.00000000,1.04249610,0.64355277
-5.09354677,3.84881052,0.01094035,0.76758312,3.11561224,1.36959746,1.38499683,0.00000000,1.03911534,0.64085314
-5.08754377,3.82016248,0.01079301,0.76396229,3.08098383,1.35921657,1.37283053,0.00000000,1.03240767,0.63624042
-5.08154077,3.78268928,0.01059288,0.75933069,3.04129188,1.34597078,1.35698337,0.00000000,1.02251885,0.62979627
-5.07553777,3.73680493,0.01034224,0.75366241,2.99676562,1.32995916,1.33771384,0.00000000,1.00962770,0.62162902
-5.06953477,3.68302616,0.01004445,0.74693487,2.94766794,1.31132148,1.31531763,0.00000000,0.99393954,0.61187137
-5.06353177,3.62195573,0.00970379,0.73912833,2.89428366,1.29023339,1.29011931,0.00000000,0.97567945,0.60067718
-5.05752876,3.55426413,0.00932533,0.73022570,2.83690938,1.26690061,1.26246354,0.00000000,0.95508553,0.58821761
-5.05152576,3.48067063,0.00891476,0.72021268,2.77584552,1.24155245,1.23270646,0.00000000,0.93240267,0.57467669
-5.04552276,3.40192471,0.00847818,0.70907840,2.71139114,1.21443501,1.20120732,0.00000000,0.90787701,0.56024657
-5.03951976,3.31878885,0.00802195,0.69681641,2.64384166,1.18580462,1.16832103,0.00000000,0.88175141,0.54512247
-5.03351676,3.23202328,0.00755249,0.68342628,2.57348950,1.15592159,1.13439165,0.00000000,0.85426198,0.52949792
-5.02751376,3.14237346,0.00707609,0.66891541,2.50062724,1.12504486,1.09974723,0.00000000,0.82563584,0.51356005
-5.02151076,3.05056052,0.00659877,0.65330123,2.42555287,1.09342756,1.06469595,0.00000000,0.79608998,0.49748552
-5.01550775,2.95727467,0.00612615,0.63661341,2.34857629,1.06131361,1.02952373,0.00000000,0.76583118,0.48143700
-5.00950475,2.86317160,0.00566331,0.61889605,2.27002629,1.02893551,0.99449301,0.00000000,0.73505670,0.46556044
-5.00350175,2.76887131,0.00521470,0.60020956,2.19025701,0.99651311,0.95984283,0.00000000,0.70395556,0.44998317
-4.99749875,2.67495888,0.00478412,0.58063206,2.10965310,0.96425326,0.92578964,0.00000000,0.67271009,0.43481279
-4.99149575,2.58198643,0.00437466,0.56026013,2.02863275,0.93235015,0.89252877,0.00000000,0.64149748,0.42013700
-4.98549275,2.49047560,0.00398870,0.53920869,1.94764790,0.90098598,0.86023621,0.00000000,0.61049096,0.40602402
-4.97948974,2.40091970,0.00362793,0.51761013,1.86718135,0.87033189,0.82907031,0.00000000,0.57986059,0.39252374
-4.97348674,2.31378503,0.00329341,0.49561232,1.78774051,0.84054864,0.79917315,0.00000000,0.54977317,0.37966936
-4.96748374,2.22951061,0.00298560,0.47337582,1.70984791,0.81178704,0.77067147,0.00000000,0.52039154,0.36747927
-4.96148074,2.14850623,0.00270445,0.45107023,1.63402883,0.78418782,0.74367680,0.00000000,0.49187291,0.35595918
-4.95547774,2.07114854,0.00244947,0.42886986,1.56079662,0.75788089,0.71828486,0.00000000,0.46436652,0.34510425
-4.94947474,1.99777527,0.00221983,0.40694889,1.49063650,0.73298404,0.69457420,0.00000000,0.43801072,0.33490114
-4.94347174,1.92867797,0.00201442,0.38547632,1.42398874,0.70960098,0.67260421,0.00000000,0.41292957,0.32532976
-4.93746873,1.86409371,0.00183194,0.36461087,1.36123219,0.68781900,0.65241262,0.00000000,0.38922937,0.31636485
-4.93146573,1.80419635,0.00167097,0.34449621,1.30266919,0.66770633,0.63401279,0.00000000,0.36699527,0.30797722
-4.92546273,1.74908828,0.00153005,0.32525663,1.24851280,0.64930954,0.61739110,0.00000000,0.34628833,0.30013462
-4.91945973,1.69879323,0.00140772,0.30699351,1.19887719,0.63265113,0.60250469,0.00000000,0.32714322,0.29280240
-4.91345673,1.65325107,0.00130254,0.28978266,1.15377172,0.61772762,0.58927998,0.00000000,0.30956684,0.28594397
-4.90745373,1.61231525,0.00121318,0.27367276,1.11309941,0.60450841,0.57761215,0.00000000,0.29353798,0.27952106
-4.90145073,1.57575343,0.00113839,0.25868485,1.07665981,0.59293552,0.56736594,0.00000000,0.27900822,0.27349400
-4.89544772,1.54325166,0.00107703,0.24481308,1.04415629,0.58292447,0.55837780,0.00000000,0.26590389,0.26782198
-4.88944472,1.51442238,0.00102810,0.23202643,1.01520758,0.57436628,0.55045974,0.00000000,0.25412939,0.26246344
-4.88344172,1.48881605,0.00099066,0.22027144,0.98936299,0.56713067,0.54340453,0.00000000,0.24357133,0.25737669
-4.87743872,1.46593624,0.00096391,0.20947589,0.96612054,0.56107036,0.53699247,0.00000000,0.23410368,0.25252066
-4.87143572,1.44525752,0.00094710,0.19955294,0.94494739,0.55602627,0.53099935,0.00000000,0.22559351,0.24785592
-4.86543272,1.42624562,0.00093956,0.19040589,0.92530140,0.55183359,0.52520532,0.00000000,0.21790707,0.24334588
-4.85942971,1.40837886,0.00094065,0.18193296,0.90665291,0.54832821,0.51940435,0.00000000,0.21091591,0.23895822
-4.85342671,1.39116988,0.00094979,0.17403222,0.88850575,0.54535351,0.51341381,0.00000000,0.20450288,0.23466633
-4.84742371,1.37418681,0.00096637,0.16660611,0.87041646,0.54276693,0.50708376,0.00000000,0.19856753,0.23045079
-4.84142071,1.35707267,0.00098980,0.15956564,0.85201099,0.54044625,0.50030539,0.00000000,0.19303081,0.22630083
-4.83541771,1.33956225,0.00101950,0.15283389,0.83299797,0.53829517,0.49301825,0.00000000,0.18783877,0.22221552
-4.82941471,1.32149547,0.00105486,0.14634881,0.81317829,0.53624792,0.48521586,0.00000000,0.18296519,0.21820472
-4.82341171,1.30282677,0.00109531,0.14006523,0.79245037,0.53427282,0.47694925,0.00000000,0.17841294,0.21428971
-4.81740870,1.28362992,0.00114026,0.13395593,0.77081125,0.53237455,0.46832837,0.00000000,0.17421409,0.21050330
-4.81140570,1.26409807,0.00118919,0.12801195,0.74835339,0.53059500,0.45952111,0.00000000,0.17042879,0.20688953
-4.80540270,1.24453902,0.00124165,0.12224201,0.72525758,0.52901279,0.45074981,0.00000000,0.16714290,0.20350288
-4.79939970,1.22536593,0.00129726,0.11667121,0.70178241,0.52774139,0.44228566,0.00000000,0.16446464,0.20040691
-4.79339670,1.20708387,0.00135584,0.11133917,0.67825082,0.52692595,0.43444079,0.00000000,0.16252029,0.19767257
-4.78739370,1.19027271,0.00141735,0.10629757,0.65503451,0.52673894,0.42755868,0.00000000,0.16144921,0.19537598
-4.78139070,1.17556725,0.00148201,0.10160747,0.63253702,0.52737477,0.42200304,0.00000000,0.16139838,0.19359600
-4.77538769,1.16363522,0.00155027,0.09733629,0.61117618,0.52904356,0.41814574,0.00000000,0.16251663,0.19241147
-4.76938469,1.15515414,0.00162291,0.09355480,0.59136676,0.53196426,0.41635428,0.00000000,0.16494895,0.19189844
-4.76338169,1.15078792,0.00170105,0.09033421,0.57350414,0.53635742,0.41697925,0.00000000,0.16883087,0.19212734
-4.75737869,1.15116402,0.00178612,0.08774335,0.55794948,0.54243761,0.42034228,0.00000000,0.17428333,0.19316029
-4.75137569,1.15685210,0.00187994,0.08584622,0.54501699,0.55040602,0.42672513,0.00000000,0.18140807,0.19504863
-4.74537269,1.16834481,0.00198464,0.08469985,0.53496382,0.56044323,0.43636010,0.00000000,0.19028379,0.19783083
-4.73936968,1.18604137,0.00210264,0.08435253,0.52798263,0.57270246,0.44942236,0.00000000,0.20096307,0.20153078
-4.73336668,1.21023447,0.00223664,0.08484255,0.52419702,0.58730355,0.46602427,0.00000000,0.21347032,0.20615660
-4.72736368,1.24110081,0.00238949,0.08619727,0.52365992,0.60432778,0.48621207,0.00000000,0.22780052,0.21170005
-4.72136068,1.27869548,0.00256413,0.08843259,0.52635463,0.62381381,0.50996481,0.00000000,0.24391904,0.21813643
-4.71535768,1.32295035,0.00276345,0.09155289,0.53219827,0.64575479,0.53719563,0.00000000,0.26176226,0.22542513
-4.70935468,1.37367614,0.00299020,0.09555111,0.54104740,0.67009680,0.56775524,0.00000000,0.28123908,0.23351070
-4.70335168,1.43056816,0.00324679,0.10040923,0.55270531,0.69673878,0.60143715,0.00000000,0.30223305,0.24232441
-4.69734867,1.49321521,0.00353518,0.10609887,0.56693053,0.72553375,0.63798466,0.00000000,0.32460520,0.25178624
-4.69134567,1.56111112,0.00385672,0.11258204,0.58344610,0.75629149,0.67709893,0.00000000,0.34819717,0.26180713
-4.68534267,1.63366845,0.00421201,0.11981194,0.60194926,0.78878257,0.71844774,0.00000000,0.37283472,0.27229150
-4.67933967,1.71023360,0.00460073,0.12773382,0.62212096,0.82274335,0.76167462,0.00000000,0.39833131,0.28313974
-4.67333667,1.79010257,0.00502156,0.13628585,0.64363496,0.85788213,0.80640767,0.00000000,0.42449162,0.29425069
-4.66733367,1.87253694,0.00547209,0.14539987,0.66616619,0.89388578,0.85226781,0.00000000,0.45111491,0.30552391
-4.66133067,1.95677902,0.00594876,0.15500216,0.68939816,0.93042694,0.89887594,0.00000000,0.47799813,0.31686162
-4.65532766,2.04206603,0.00644685,0.16501414,0.71302921,0.96717121,0.94585888,0.00000000,0.50493860,0.32817026
-4.64932466,2.12764250,0.00696052,0.17535302,0.73677763,1.00378430,0.99285375,0.00000000,0.53173628,0.33936157
-4.64332166,2.21277072,0.00748289,0.18593243,0.76038556,1.03993864,1.03951082,0.00000000,0.55819563,0.35035320
