energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.79589795,4.63475022,0.01274817,0.88479049,1.82911753,3.14864630,0.47790834,0.00000000
-5.78989495,4.61019289,0.01299880,0.86935079,1.80175138,3.14287781,0.47809433,0.00000000
-5.78389195,4.57254446,0.01325213,0.85168777,1.77025315,3.12770017,0.47673012,0.00000000
-5.77788894,4.52294051,0.01351652,0.83202065,1.73508060,3.10389090,0.47390693,0.00000000
-5.77188594,4.46293230,0.01380139,0.81062282,1.69683441,3.07252605,0.46977605,0.00000000
-5.76588294,4.39444110,0.01411679,0.78781452,1.65623770,3.03495031,0.46454272,0.00000000
-5.75987994,4.31969783,0.01447308,0.76395334,1.61410985,2.99273672,0.45845812,0.00000000
-5.75387694,4.24117027,0.01488044,0.73942310,1.57133595,2.94763756,0.45180965,0.00000000
-5.74787394,4.16148052,0.01534836,0.71462142,1.52883319,2.90152805,0.44491003,0.00000000
-5.74187094,4.08331626,0.01588523,0.68994678,1.48751580,2.85634499,0.43808562,0.00000000
-5.73586793,4.00933890,0.01649779,0.66578543,1.44826010,2.81402261,0.43166432,0.00000000
-5.72986493,3.94209228,0.01719070,0.64249882,1.41187125,2.77642789,0.42596374,0.00000000
-5.72386193,3.88391540,0.01796622,0.62041204,1.37905301,2.74529763,0.42127978,0.00000000
-5.71785893,3.83686218,0.01882379,0.59980380,1.35038195,2.72217953,0.41787625,0.00000000
-5.71185593,3.80263111,0.01975992,0.58089825,1.32628690,2.70837920,0.41597581,0.00000000
-5.70585293,3.78250727,0.02076799,0.56385893,1.30703461,2.70491481,0.41575245,0.00000000
-5.69984992,3.77731839,0.02183834,0.54878518,1.29272177,2.71248098,0.41732578,0.00000000
-5.69384692,3.78740631,0.02295835,0.53571080,1.28327384,2.73142280,0.42075732,0.00000000
-5.68784392,3.81261450,0.02411273,0.52460519,1.27845025,2.76172083,0.42604870,0.00000000
-5.68184092,3.85229179,0.02528390,0.51537669,1.27785566,2.80298748,0.43314197,0.00000000
-5.67583792,3.90531185,0.02645244,0.50787788,1.28095667,2.85447479,0.44192174,0.00000000
-5.66983492,3.97010759,0.02759769,0.50191265,1.28710298,2.91509322,0.45221918,0.00000000
-5.66383192,4.04471904,0.02869841,0.49724463,1.29555215,2.98344098,0.46381765,0.00000000
-5.65782891,4.12685311,0.02973341,0.49360652,1.30549687,3.05784290,0.47645974,0.00000000
-5.65182591,4.21395321,0.03068228,0.49071015,1.31609355,3.13639771,0.48985544,0.00000000
-5.64582291,4.30327643,0.03152608,0.48825666,1.32649122,3.21703237,0.50369129,0.00000000
-5.63981991,4.39197598,0.03224795,0.48594655,1.33585979,3.29756188,0.51764011,0.00000000
-5.63381691,4.47718637,0.03283372,0.48348925,1.34341653,3.37575282,0.53137108,0.00000000
-5.62781391,4.55610880,0.03327235,0.48061191,1.34845017,3.44938884,0.54455990,0.00000000
-5.62181091,4.62609422,0.03355632,0.47706715,1.35034179,3.51633608,0.55689860,0.00000000
-5.61580790,4.68472166,0.03368189,0.47263961,1.34858205,3.57460667,0.56810498,0.00000000
-5.60980490,4.72986956,0.03364917,0.46715120,1.34278434,3.62241834,0.57793108,0.00000000
-5.60380190,4.75977792,0.03346212,0.46046486,1.33269370,3.65824822,0.58617074,0.00000000
-5.59779890,4.77309946,0.03312840,0.45248693,1.31819128,3.68087924,0.59266574,0.00000000
-5.59179590,4.76893824,0.03265905,0.44316804,1.29929456,3.68943732,0.59731052,0.00000000
-5.58579290,4.74687450,0.03206815,0.43250269,1.27615339,3.68341843,0.60005523,0.00000000
-5.57978989,4.70697500,0.03137230,0.42052752,1.24904220,3.66270417,0.60090698,0.00000000
-5.57378689,4.64978845,0.03059006,0.40731841,1.21834871,3.62756548,0.59992923,0.00000000
-5.56778389,4.57632629,0.02974140,0.39298664,1.18455968,3.57865424,0.59723940,0.00000000
-5.56178089,4.48802921,0.02884703,0.37767421,1.14824412,3.51698280,0.59300459,0.00000000
-5.55577789,4.38672089,0.02792776,0.36154845,1.11003465,3.44389229,0.58743570,0.00000000
-5.54977489,4.27455010,0.02700398,0.34479630,1.07060755,3.36101066,0.58078008,0.00000000
-5.54377189,4.15392349,0.02609502,0.32761820,1.03066223,3.27020184,0.57331290,0.00000000
-5.53776888,4.02743117,0.02521869,0.31022204,0.99090055,3.17350793,0.56532770,0.00000000
-5.53176588,3.89776764,0.02439084,0.29281710,0.95200696,3.07308632,0.55712625,0.00000000
-5.52576288,3.76765092,0.02362506,0.27560836,0.91462961,2.97114406,0.54900834,0.00000000
-5.51975988,3.63974242,0.02293237,0.25879126,0.87936337,2.86987167,0.54126170,0.00000000
-5.51375688,3.51657035,0.02232110,0.24254698,0.84673495,2.77137878,0.53415250,0.00000000
-5.50775388,3.40045914,0.02179681,0.22703848,0.81719065,2.67763365,0.52791679,0.00000000
-5.50175088,3.29346705,0.02136231,0.21240723,0.79108688,2.59040874,0.52275319,0.00000000
-5.49574787,3.19733384,0.02101774,0.19877084,0.76868388,2.51123374,0.51881711,0.00000000
-5.48974487,3.11344003,0.02076076,0.18622147,0.75014239,2.44135781,0.51621660,0.00000000
-5.48374187,3.04277860,0.02058672,0.17482513,0.73552352,2.38172177,0.51501014,0.00000000
-5.47773887,2.98593983,0.02048899,0.16462175,0.72479151,2.33294100,0.51520617,0.00000000
-5.47173587,2.94310937,0.02045921,0.15562596,0.71781922,2.29529931,0.51676462,0.00000000
-5.46573287,2.91407897,0.02048766,0.14782856,0.71439603,2.26875367,0.51960007,0.00000000
-5.45972986,2.89826950,0.02056355,0.14119856,0.71423779,2.25294926,0.52358656,0.00000000
-5.45372686,2.89476487,0.02067540,0.13568563,0.71699837,2.24724419,0.52856381,0.00000000
-5.44772386,2.90235568,0.02081139,0.13122291,0.72228241,2.25074281,0.53434453,0.00000000
-5.44172086,2.91959095,0.02095968,0.12773002,0.72965888,2.26233629,0.54072260,0.00000000
-5.43571786,2.94483621,0.02110871,0.12511623,0.73867480,2.28074916,0.54748190,0.00000000
-5.42971486,2.97633599,0.02124757,0.12328365,0.74886907,2.30459014,0.55440529,0.00000000
-5.42371186,3.01227883,0.02136625,0.12213035,0.75978570,2.33240560,0.56128369,0.00000000
-5.41770885,3.05086284,0.02145589,0.12155337,0.77098636,2.36273406,0.56792476,0.00000000
-5.41170585,3.09035963,0.02150908,0.12145158,0.78206182,2.39415974,0.57416105,0.00000000
-5.40570285,3.12917493,0.02152001,0.12172826,0.79264217,2.42536371,0.57985733,0.00000000
-5.39969985,3.16590377,0.02148469,0.12229354,0.80240561,2.45517074,0.58491684,0.00000000
-5.39369685,3.19937862,0.02140111,0.12306645,0.81108559,2.48259054,0.58928630,0.00000000
-5.38769385,3.22870887,0.02126933,0.12397678,0.81847637,2.50685170,0.59295948,0.00000000
-5.38169085,3.25331021,0.02109154,0.12496655,0.82443678,2.52742735,0.59597920,0.00000000
-5.37568784,3.27292296,0.02087210,0.12599122,0.82889216,2.54405154,0.59843759,0.00000000
-5.36968484,3.28761836,0.02061747,0.12702048,0.83183460,2.55672550,0.60047465,0.00000000
-5.36368184,3.29779265,0.02033614,0.12803875,0.83332128,2.56571378,0.60227497,0.00000000
-5.35767884,3.30414872,0.02003845,0.12904517,0.83347106,2.57152995,0.60406265,0.00000000
-5.35167584,3.30766598,0.01973636,0.13005323,0.83245930,2.57491260,0.60609452,0.00000000
-5.34567284,3.30955921,0.01944320,0.13108998,0.83051113,2.57679235,0.60865183,0.00000000
-5.33966983,3.31122783,0.01917330,0.13219469,0.82789302,2.57825103,0.61203040,0.00000000
-5.33366683,3.31419736,0.01894158,0.13341708,0.82490312,2.58047480,0.61652984,0.00000000
-5.32766383,3.32005526,0.01876313,0.13481518,0.82186033,2.58470285,0.62244177,0.00000000
-5.32166083,3.33038352,0.01865275,0.13645263,0.81909254,2.59217402,0.63003771,0.00000000
-5.31565783,3.34669081,0.01862443,0.13839579,0.81692421,2.60407328,0.63955691,0.00000000
-5.30965483,3.37034689,0.01869087,0.14071043,0.81566376,2.62148070,0.65119466,0.00000000
-5.30365183,3.40252195,0.01886301,0.14345836,0.81559122,2.64532473,0.66509151,0.00000000
-5.29764882,3.44413364,0.01914959,0.14669397,0.81694640,2.67634213,0.68132393,0.00000000
-5.29164582,3.49580387,0.01955671,0.15046091,0.81991826,2.71504602,0.69989676,0.00000000
-5.28564282,3.55782750,0.02008755,0.15478899,0.82463582,2.76170355,0.72073806,0.00000000
-5.27963982,3.63015418,0.02074210,0.15969151,0.83116104,2.81632410,0.74369647,0.00000000
-5.27363682,3.71238406,0.02151701,0.16516314,0.83948413,2.87865826,0.76854153,0.00000000
-5.26763382,3.80377786,0.02240552,0.17117849,0.84952143,2.94820763,0.79496694,0.00000000
-5.26163082,3.90328036,0.02339752,0.17769150,0.86111630,3.02424470,0.82259687,0.00000000
-5.25562781,4.00955653,0.02447973,0.18463563,0.87404284,3.10584165,0.85099511,0.00000000
-5.24962481,4.12103843,0.02563595,0.19192504,0.88801255,3.19190657,0.87967692,0.00000000
-5.24362181,4.23598054,0.02684746,0.19945651,0.90268373,3.28122500,0.90812296,0.00000000
-5.23761881,4.35252099,0.02809342,0.20711236,0.91767315,3.37250490,0.93579505,0.00000000
-5.23161581,4.46874575,0.02935146,0.21476389,0.93256966,3.46442245,0.96215281,0.00000000
-5.22561281,4.58275261,0.03059823,0.22227553,0.94694913,3.55566657,0.98667085,0.00000000
-5.21960980,4.69271215,0.03181005,0.22950930,0.96038995,3.64497996,1.00885543,0.00000000
-5.21360680,4.79692273,0.03296350,0.23632943,0.97248856,3.73119477,1.02826006,0.00000000
-5.20760380,4.89385726,0.03403608,0.24260693,0.98287410,3.81326123,1.04449929,0.00000000
-5.20160080,4.98219969,0.03500679,0.24822394,0.99122158,3.89026836,1.05726008,0.00000000
-5.19559780,5.06086990,0.03585664,0.25307748,0.99726297,3.96145589,1.06631018,0.00000000
-5.18959480,5.12903644,0.03656916,0.25708263,1.00079553,4.02621757,1.07150325,0.00000000
-5.18359180,5.18611701,0.03713071,0.26017483,1.00168724,4.08409607,1.07278051,0.00000000
-5.17758879,5.23176753,0.03753082,0.26231127,0.99987886,4.13477064,1.07016882,0.00000000
-5.17158579,5.26586104,0.03776232,0.26347130,0.99538276,4.17803866,1.06377549,0.00000000
-5.16558279,5.28845837,0.03782140,0.26365591,0.98827858,4.21379295,1.05378003,0.00000000
-5.15957979,5.29977286,0.03770760,0.26288626,0.97870605,4.24199659,1.04042340,0.00000000
-5.15357679,5.30013168,0.03742362,0.26120146,0.96685536,4.26265725,1.02399541,0.00000000
-5.14757379,5.28993640,0.03697510,0.25865566,0.95295583,4.27580298,1.00482085,0.00000000
-5.14157079,5.26962537,0.03637035,0.25531476,0.93726339,4.28146121,0.98324519,0.00000000
-5.13556778,5.23964017,0.03561990,0.25125280,0.92004758,4.27964227,0.95962054,0.00000000
-5.12956478,5.20039823,0.03473619,0.24654838,0.90157900,4.27032879,0.93429266,0.00000000
-5.12356178,5.15227281,0.03373305,0.24128121,0.88211752,4.25347130,0.90758944,0.00000000
-5.11755878,5.09558149,0.03262535,0.23552899,0.86190221,4.22899035,0.87981150,0.00000000
-5.11155578,5.03058310,0.03142849,0.22936484,0.84114317,4.19678481,0.85122533,0.00000000
-5.10555278,4.95748303,0.03015810,0.22285531,0.82001578,4.15674549,0.82205882,0.00000000
-5.09954977,4.87644568,0.02882963,0.21605907,0.79865740,4.10877299,0.79249967,0.00000000
-5.09354677,4.78761290,0.02745808,0.20902631,0.77716668,4.05279835,0.76269613,0.00000000
-5.08754377,4.69112643,0.02605776,0.20179874,0.75560524,3.98880469,0.73276008,0.00000000
-5.08154077,4.58715257,0.02464208,0.19441030,0.73400155,3.91684838,0.70277197,0.00000000
-5.07553777,4.47590673,0.02322350,0.18688826,0.71235655,3.83707788,0.67278709,0.00000000
-5.06953477,4.35767613,0.02181338,0.17925471,0.69065064,3.74974898,0.64284275,0.00000000
-5.06353177,4.23283874,0.02042206,0.17152833,0.66885148,3.65523500,0.61296583,0.00000000
-5.05752876,4.10187701,0.01905883,0.16372618,0.64692222,3.55403135,0.58318015,0.00000000
-5.05152576,3.96538547,0.01773201,0.15586543,0.62482949,3.44675381,0.55351319,0.00000000
-5.04552276,3.82407153,0.01644909,0.14796497,0.60255091,3.33413068,0.52400195,0.00000000
-5.03951976,3.67874958,0.01521680,0.14004666,0.58008157,3.21698901,0.49469735,0.00000000
-5.03351676,3.53032867,0.01404125,0.13213630,0.55743942,3.09623587,0.46566745,0.00000000
-5.02751376,3.37979477,0.01292806,0.12426417,0.53466916,2.97283566,0.43699895,0.00000000
-5.02151076,3.22818868,0.01188246,0.11646513,0.51184465,2.84778472,0.40879735,0.00000000
-5.01550775,3.07658117,0.01090942,0.10877846,0.48906983,2.72208488,0.38118577,0.00000000
-5.00950475,2.92604673,0.01001370,0.10124718,0.46647820,2.59671725,0.35430258,0.00000000
-5.00350175,2.77763768,0.00919996,0.09391726,0.44423089,2.47261775,0.32829813,0.00000000
-4.99749875,2.63236001,0.00847275,0.08683648,0.42251370,2.35065573,0.30333092,0.00000000
-4.99149575,2.49115224,0.00783655,0.08005324,0.40153297,2.23161657,0.27956326,0.00000000
-4.98549275,2.35486830,0.00729574,0.07361528,0.38151088,2.11618908,0.25715696,0.00000000
-4.97948974,2.22426510,0.00685457,0.06756840,0.36267991,2.00495809,0.23626907,0.00000000
-4.97348674,2.09999508,0.00651708,0.06195531,0.34527709,1.89840237,0.21704787,0.00000000
-4.96748374,1.98260372,0.00628696,0.05681453,0.32953786,1.79689749,0.19962945,0.00000000
-4.96148074,1.87253160,0.00616750,0.05217953,0.31568981,1.70072321,0.18413459,0.00000000
-4.95547774,1.77012040,0.00616136,0.04807794,0.30394650,1.61007454,0.17066640,0.00000000
-4.94947474,1.67562195,0.00627041,0.04453105,0.29450127,1.52507547,0.15930837,0.00000000
-4.94347174,1.58920933,0.00649557,0.04155341,0.28752137,1.44579432,0.15012298,0.00000000
-4.93746873,1.51098896,0.00683658,0.03915264,0.28314237,1.37225956,0.14315080,0.00000000
-4.93146573,1.44101263,0.00729182,0.03732932,0.28146298,1.30447503,0.13840994,0.00000000
-4.92546273,1.37928861,0.00785806,0.03607710,0.28254057,1.24243354,0.13589580,0.00000000
-4.91945973,1.32579086,0.00853037,0.03538278,0.28638724,1.18612801,0.13558117,0.00000000
-4.91345673,1.28046606,0.00930188,0.03522664,0.29296699,1.13555956,0.13741648,0.00000000
-4.90745373,1.24323782,0.01016376,0.03558264,0.30219375,1.09074215,0.14133028,0.00000000
-4.90145073,1.21400818,0.01110512,0.03641888,0.31393079,1.05170351,0.14722993,0.00000000
-4.89544772,1.19265638,0.01211301,0.03769799,0.32799145,1.01848271,0.15500250,0.00000000
-4.88944472,1.17903545,0.01317259,0.03937765,0.34414131,0.99112432,0.16451591,0.00000000
-4.88344172,1.17296690,0.01426720,0.04141114,0.36210204,0.96967009,0.17562041,0.00000000
-4.87743872,1.17423442,0.01537871,0.04374798,0.38155676,0.95414847,0.18815025,0.00000000
-4.87143572,1.18257708,0.01648777,0.04633468,0.40215690,0.94456297,0.20192587,0.00000000
-4.86543272,1.19768300,0.01757427,0.04911550,0.42353052,0.94088019,0.21675628,0.00000000
-4.85942971,1.21918402,0.01861780,0.05203334,0.44529172,0.94301825,0.23244189,0.00000000
-4.85342671,1.24665212,0.01959820,0.05503069,0.46705093,0.95083660,0.24877764,0.00000000
-4.84742371,1.27959795,0.02049604,0.05805061,0.48842564,0.96412771,0.26555631,0.00000000
-4.84142071,1.31747195,0.02129325,0.06103779,0.50905124,0.98261148,0.28257204,0.00000000
-4.83541771,1.35966804,0.02197366,0.06393950,0.52859134,1.00593250,0.29962390,0.00000000
-4.82941471,1.40552997,0.02252343,0.06670670,0.54674729,1.03366067,0.31651932,0.00000000
-4.82341171,1.45436002,0.02293157,0.06929486,0.56326629,1.06529495,0.33307735,0.00000000
-4.81740870,1.50542981,0.02319023,0.07166487,0.57794777,1.10027038,0.34913153,0.00000000
-4.81140570,1.55799252,0.02329497,0.07378370,0.59064770,1.13796784,0.36453228,0.00000000
-4.80540270,1.61129631,0.02324485,0.07562501,0.60128058,1.17772622,0.37914872,0.00000000
-4.79939970,1.66459792,0.02304245,0.07716943,0.60981909,1.21885649,0.39286981,0.00000000
-4.79339670,1.71717626,0.02269376,0.07840482,0.61629133,1.26065694,0.40560489,0.00000000
-4.78739370,1.76834531,0.02220787,0.07932621,0.62077588,1.30242906,0.41728338,0.00000000
-4.78139070,1.81746582,0.02159667,0.07993565,0.62339495,1.34349341,0.42785406,0.00000000
-4.77538769,1.86395573,0.02087435,0.08024179,0.62430605,1.38320495,0.43728365,0.00000000
-4.76938469,1.90729900,0.02005691,0.08025939,0.62369270,1.42096733,0.44555513,0.00000000
-4.76338169,1.94705290,0.01916160,0.08000873,0.62175455,1.45624577,0.45266570,0.00000000
-4.75737869,1.98285379,0.01820631,0.07951490,0.61869779,1.48857831,0.45862483,0.00000000
-4.75137569,2.01442163,0.01720899,0.07880705,0.61472613,1.51758527,0.46345226,0.00000000
-4.74537269,2.04156354,0.01618715,0.07791770,0.61003302,1.54297679,0.46717643,0.00000000
-4.73936968,2.06417650,0.01515733,0.07688203,0.60479538,1.56455869,0.46983320,0.00000000
-4.73336668,2.08224956,0.01413471,0.07573727,0.59916932,1.58223638,0.47146517,0.00000000
-4.72736368,2.09586560,0.01313276,0.07452211,0.59328785,1.59601722,0.47212151,0.00000000
-4.72136068,2.10520277,0.01216303,0.07327628,0.58726069,1.60601111,0.47185833,0.00000000
-4.71535768,2.11053525,0.01123499,0.07204013,0.58117599,1.61242954,0.47073958,0.00000000
-4.70935468,2.11223335,0.01035600,0.07085435,0.57510369,1.61558280,0.46883818,0.00000000
-4.70335168,2.11076211,0.00953134,0.06975964,0.56910019,1.61587541,0.46623742,0.00000000
-4.69734867,2.10667826,0.00876434,0.06879646,0.56321374,1.61379941,0.46303225,0.00000000
-4.69134567,2.10062446,0.00805653,0.06800474,0.55749010,1.60992536,0.45933025,0.00000000
-4.68534267,2.09332050,0.00740790,0.06742351,0.55197784,1.60489076,0.45525207,0.00000000
-4.67933967,2.08555072,0.00681712,0.06709040,0.54673281,1.59938566,0.45093110,0.00000000
-4.67333667,2.07814723,0.00628181,0.06704106,0.54182128,1.59413537,0.44651219,0.00000000
-4.66733367,2.07196872,0.00579883,0.06730842,0.53732135,1.58988024,0.44214923,0.00000000
-4.66133067,2.06787495,0.00536449,0.06792175,0.53332249,1.58735277,0.43800164,0.00000000
-4.65532766,2.06669744,0.00497478,0.06890561,0.52992307,1.58725242,0.43422973,0.00000000
-4.64932466,2.06920701,0.00462562,0.07027872,0.52722588,1.59021889,0.43098910,0.00000000
-4.64332166,2.07607949,0.00431293,0.07205271,0.52533207,1.59680462,0.42842425,0.00000000
-4.63731866,2.08786103,0.00403282,0.07423090,0.52433365,1.60744788,0.42666175,0.00000000
-4.63131566,2.10493480,0.00378164,0.07680710,0.52430525,1.62244757,0.42580336,0.00000000
-4.62531266,2.12749115,0.00355603,0.07976468,0.52529563,1.64194119,0.42591937,0.00000000
-4.61930965,2.15550292,0.00335298,0.08307571,0.52731955,1.66588752,0.42704284,0.00000000
-4.61330665,2.18870817,0.00316977,0.08670062,0.53035067,1.69405519,0.42916492,0.00000000
-4.60730365,2.22660166,0.00300401,0.09058808,0.53431613,1.72601842,0.43223177,0.00000000
-4.60130065,2.26843664,0.00285356,0.09467544,0.53909320,1.76116082,0.43614334,0.00000000
-4.59529765,2.31323746,0.00271652,0.09888966,0.54450843,1.79868759,0.44075428,0.00000000
-4.58929465,2.35982355,0.00259121,0.10314871,0.55033965,1.83764642,0.44587702,0.00000000
-4.58329165,2.40684403,0.00247610,0.10736344,0.55632062,1.87695648,0.45128699,0.00000000
-4.57728864,2.45282208,0.00236982,0.11143996,0.56214851,1.91544464,0.45672991,0.00000000
-4.57128564,2.49620727,0.00227109,0.11528232,0.56749371,1.95188758,0.46193078,0.00000000
-4.56528264,2.53543368,0.00217878,0.11879545,0.57201160,1.98505801,0.46660422,0.00000000
-4.55927964,2.56898104,0.00209185,0.12188825,0.57535569,2.01377282,0.47046560,0.00000000
-4.55327664,2.59543611,0.00200934,0.12447669,0.57719150,2.03694102,0.47324256,0.00000000
-4.54727364,2.61355112,0.00193045,0.12648671,0.57721035,2.05360898,0.47468622,0.00000000
-4.54127064,2.62229637,0.00185446,0.12785688,0.57514243,2.06300080,0.47458150,0.00000000
-4.53526763,2.62090439,0.00178078,0.12854056,0.57076849,2.06455175,0.47275615,0.00000000
-4.52926463,2.60890327,0.00170897,0.12850763,0.56392934,2.05793304,0.46908790,0.00000000
-4.52326163,2.58613763,0.00163870,0.12774553,0.55453300,2.04306673,0.46350950,0.00000000
-4.51725863,2.55277614,0.00156978,0.12625962,0.54255882,2.02013001,0.45601127,0.00000000
-4.51125563,2.50930532,0.00150214,0.12407287,0.52805868,1.98954880,0.44664125,0.00000000
-4.50525263,2.45651016,0.00143581,0.12122492,0.51115503,1.95198086,0.43550289,0.00000000
-4.49924962,2.39544261,0.00137093,0.11777043,0.49203620,1.90828968,0.42275038,0.00000000
-4.49324662,2.32737969,0.00130768,0.11377702,0.47094896,1.85951026,0.40858210,0.00000000
-4.48724362,2.25377359,0.00124632,0.10932266,0.44818911,1.80680870,0.39323245,0.00000000
-4.48124062,2.17619610,0.00118709,0.10449292,0.42409036,1.75143769,0.37696246,0.00000000
-4.47523762,2.09628033,0.00113027,0.09937794,0.39901227,1.69468982,0.36004989,0.00000000
-4.46923462,2.01566235,0.00107608,0.09406948,0.37332774,1.63785119,0.34277902,0.00000000
-4.46323162,1.93592534,0.00102471,0.08865807,0.34741077,1.58215704,0.32543092,0.00000000
-4.45722861,1.85854870,0.00097629,0.08323044,0.32162490,1.52875142,0.30827439,0.00000000
-4.45122561,1.78486390,0.00093089,0.07786731,0.29631290,1.47865230,0.29155807,0.00000000
-4.44522261,1.71601870,0.00088851,0.07264157,0.27178808,1.43272332,0.27550396,0.00000000
-4.43921961,1.65295058,0.00084906,0.06761702,0.24832738,1.39165296,0.26030252,0.00000000
-4.43321661,1.59637005,0.00081243,0.06284760,0.22616660,1.35594137,0.24610952,0.00000000
-4.42721361,1.54675366,0.00077844,0.05837708,0.20549753,1.32589510,0.23304451,0.00000000
-4.42121061,1.50434635,0.00074689,0.05423931,0.18646719,1.30162917,0.22119097,0.00000000
-4.41520760,1.46917247,0.00071756,0.05045885,0.16917885,1.28307616,0.21059793,0.00000000
-4.40920460,1.44105423,0.00069026,0.04705200,0.15369459,1.27000119,0.20128280,0.00000000
-4.40320160,1.41963645,0.00066482,0.04402804,0.14003929,1.26202221,0.19323527,0.00000000
-4.39719860,1.40441617,0.00064113,0.04139076,0.12820551,1.25863426,0.18642191,0.00000000
-4.39119560,1.39477575,0.00061917,0.03914008,0.11815909,1.25923675,0.18079130,0.00000000
-4.38519260,1.39001785,0.00059901,0.03727364,0.10984508,1.26316263,0.17627927,0.00000000
-4.37918959,1.38940121,0.00058080,0.03578836,0.10319367,1.26970839,0.17281417,0.00000000
-4.37318659,1.39217562,0.00056485,0.03468193,0.09812587,1.27816383,0.17032177,0.00000000
-4.36718359,1.39761500,0.00055155,0.03395401,0.09455869,1.28784067,0.16872968,0.00000000
-4.36118059,1.40504764,0.00054144,0.03360724,0.09240957,1.29809907,0.16797115,0.00000000
-4.35517759,1.41388232,0.00053516,0.03364790,0.09160005,1.30837121,0.16798798,0.00000000
-4.34917459,1.42362984,0.00053346,0.03408635,0.09205832,1.31818133,0.16873261,0.00000000
-4.34317159,1.43391902,0.00053719,0.03493699,0.09372088,1.32716130,0.17016927,0.00000000
-4.33716858,1.44450680,0.00054724,0.03621796,0.09653307,1.33506159,0.17227410,0.00000000
-4.33116558,1.45528210,0.00056458,0.03795046,0.10044872,1.34175691,0.17503441,0.00000000
-4.32516258,1.46626318,0.00059016,0.04015771,0.10542869,1.34724643,0.17844703,0.00000000
-4.31915958,1.47758879,0.00062495,0.04286364,0.11143883,1.35164860,0.18251588,0.00000000
-4.31315658,1.48950334,0.00066983,0.04609127,0.11844709,1.35519063,0.18724894,0.00000000
-4.30715358,1.50233660,0.00072560,0.04986090,0.12642024,1.35819299,0.19265467,0.00000000
