energy_ev,total_up,Cu_p_up,Cu_d_up,Ga_p_up,Ga_d_up,Te_p_up,Te_d_up
-5.47173587,0.70092093,0.21644276,0.47038863,0.01550279,0.00000000,0.22882242,0.00000000
-5.46573287,0.63419301,0.18987019,0.42973986,0.01433830,0.00000000,0.20394785,0.00000000
-5.45972986,0.57312102,0.16645591,0.39191576,0.01323202,0.00000000,0.18163250,0.00000000
-5.45372686,0.51715058,0.14584533,0.35666919,0.01217860,0.00000000,0.16160762,0.00000000
-5.44772386,0.46580002,0.12771318,0.32379789,0.01117474,0.00000000,0.14362959,0.00000000
-5.44172086,0.41866109,0.11176642,0.29314292,0.01021892,0.00000000,0.12748177,0.00000000
-5.43571786,0.37539600,0.09774541,0.26458527,0.00931120,0.00000000,0.11297497,0.00000000
-5.42971486,0.33573221,0.08542370,0.23804124,0.00845294,0.00000000,0.09994665,0.00000000
-5.42371186,0.29945547,0.07460675,0.21345714,0.00764649,0.00000000,0.08825935,0.00000000
-5.41770885,0.26640235,0.06512999,0.19080408,0.00689505,0.00000000,0.07779854,0.00000000
-5.41170585,0.23645279,0.05685641,0.17007300,0.00620239,0.00000000,0.06847027,0.00000000
-5.40570285,0.20952344,0.04967400,0.15127062,0.00557281,0.00000000,0.06019879,0.00000000
-5.39969985,0.18556210,0.04349324,0.13441632,0.00501101,0.00000000,0.05292433,0.00000000
-5.39369685,0.16454367,0.03824477,0.11954022,0.00452209,0.00000000,0.04660123,0.00000000
-5.38769385,0.14646761,0.03387738,0.10668250,0.00411164,0.00000000,0.04119637,0.00000000
-5.38169085,0.13135696,0.03035630,0.09589374,0.00378581,0.00000000,0.03668813,0.00000000
-5.37568784,0.11925875,0.02766189,0.08723635,0.00355147,0.00000000,0.03306566,0.00000000
-5.36968484,0.11024544,0.02578863,0.08078671,0.00341638,0.00000000,0.03032853,0.00000000
-5.36368184,0.10441718,0.02474434,0.07663773,0.00338939,0.00000000,0.02848663,0.00000000
-5.35767884,0.10190436,0.02454966,0.07490171,0.00348059,0.00000000,0.02756029,0.00000000
-5.35167584,0.10287010,0.02523749,0.07571289,0.00370154,0.00000000,0.02758037,0.00000000
-5.34567284,0.10751217,0.02685253,0.07922968,0.00406529,0.00000000,0.02858837,0.00000000
-5.33966983,0.11606405,0.02945058,0.08563603,0.00458654,0.00000000,0.03063633,0.00000000
-5.33366683,0.12879451,0.03309773,0.09514170,0.00528156,0.00000000,0.03378647,0.00000000
-5.32766383,0.14600568,0.03786917,0.10798131,0.00616811,0.00000000,0.03811043,0.00000000
-5.32166083,0.16802910,0.04384763,0.12441187,0.00726522,0.00000000,0.04368813,0.00000000
-5.31565783,0.19521976,0.05112153,0.14470864,0.00859286,0.00000000,0.05060609,0.00000000
-5.30965483,0.22794796,0.05978254,0.16915941,0.01017146,0.00000000,0.05895529,0.00000000
-5.30365183,0.26658905,0.06992286,0.19805707,0.01202142,0.00000000,0.06882850,0.00000000
-5.29764882,0.31151134,0.08163214,0.23169073,0.01416234,0.00000000,0.08031719,0.00000000
-5.29164582,0.36306219,0.09499402,0.27033546,0.01661227,0.00000000,0.09350799,0.00000000
-5.28564282,0.42155300,0.11008254,0.31424102,0.01938688,0.00000000,0.10847895,0.00000000
-5.27963982,0.48724339,0.12695854,0.36361995,0.02249847,0.00000000,0.12529552,0.00000000
-5.27363682,0.56032525,0.14566602,0.41863544,0.02595511,0.00000000,0.14400665,0.00000000
-5.26763382,0.64090732,0.16622884,0.47938951,0.02975966,0.00000000,0.16464089,0.00000000
-5.26163082,0.72900110,0.18864779,0.54591204,0.03390896,0.00000000,0.18720293,0.00000000
-5.25562781,0.82450869,0.21289821,0.61815115,0.03839309,0.00000000,0.21167058,0.00000000
-5.24962481,0.92721342,0.23892840,0.69596563,0.04319479,0.00000000,0.23799242,0.00000000
-5.24362181,1.03677384,0.26665875,0.77911973,0.04828911,0.00000000,0.26608632,0.00000000
-5.23761881,1.15272160,0.29598192,0.86728093,0.05364330,0.00000000,0.29583879,0.00000000
-5.23161581,1.27446369,0.32676396,0.96002083,0.05921699,0.00000000,0.32710548,0.00000000
-5.22561281,1.40128915,0.35884643,1.05681953,0.06496268,0.00000000,0.35971266,0.00000000
-5.21960980,1.53238037,0.39204948,1.15707341,0.07082660,0.00000000,0.39345977,0.00000000
-5.21360680,1.66682868,0.42617576,1.26010627,0.07674979,0.00000000,0.42812299,0.00000000
-5.20760380,1.80365377,0.46101509,1.36518349,0.08266959,0.00000000,0.46345963,0.00000000
-5.20160080,1.94182638,0.49634959,1.47152872,0.08852138,0.00000000,0.49921329,0.00000000
-5.19559780,2.08029327,0.53195907,1.57834262,0.09424046,0.00000000,0.53511950,0.00000000
-5.18959480,2.21800359,0.56762649,1.68482268,0.09976418,0.00000000,0.57091157,0.00000000
-5.18359180,2.35393540,0.60314312,1.79018357,0.10503412,0.00000000,0.60632654,0.00000000
-5.17758879,2.48712128,0.63831323,1.89367688,0.10999822,0.00000000,0.64111082,0.00000000
-5.17158579,2.61667186,0.67295796,1.99460957,0.11461292,0.00000000,0.67502532,0.00000000
-5.16558279,2.74179612,0.70691824,2.09236019,0.11884496,0.00000000,0.70784990,0.00000000
-5.15957979,2.86181772,0.74005661,2.18639222,0.12267310,0.00000000,0.73938685,0.00000000
-5.15357679,2.97618647,0.77225779,2.27626387,0.12608933,0.00000000,0.76946337,0.00000000
-5.14757379,3.08448463,0.80342808,2.36163406,0.12909981,0.00000000,0.79793295,0.00000000
-5.14157079,3.18642778,0.83349350,2.44226424,0.13172527,0.00000000,0.82467567,0.00000000
-5.13556778,3.28186046,0.86239700,2.51801618,0.13400101,0.00000000,0.84959736,0.00000000
-5.12956478,3.37074692,0.89009481,2.58884601,0.13597637,0.00000000,0.87262802,0.00000000
-5.12356178,3.45315780,0.91655229,2.65479490,0.13771381,0.00000000,0.89371935,0.00000000
-5.11755878,3.52925350,0.94173955,2.71597700,0.13928749,0.00000000,0.91284197,0.00000000
-5.11155578,3.59926554,0.96562720,2.77256561,0.14078157,0.00000000,0.92998221,0.00000000
-5.10555278,3.66347691,0.98818260,2.82477825,0.14228815,0.00000000,0.94513911,0.00000000
-5.09954977,3.72220282,1.00936698,2.87286176,0.14390510,0.00000000,0.95832152,0.00000000
-5.09354677,3.77577297,1.02913362,2.91707816,0.14573368,0.00000000,0.96954589,0.00000000
-5.08754377,3.82451637,1.04742740,2.95769226,0.14787618,0.00000000,0.97883456,0.00000000
-5.08154077,3.86874969,1.06418585,2.99496173,0.15043371,0.00000000,0.98621496,0.00000000
-5.07553777,3.90876970,1.07934175,3.02912999,0.15350404,0.00000000,0.99171962,0.00000000
-5.06953477,3.94485017,1.09282722,3.06042257,0.15717975,0.00000000,0.99538702,0.00000000
-5.06353177,3.97724324,1.10457908,3.08904671,0.16154674,0.00000000,0.99726316,0.00000000
-5.05752876,4.00618508,1.11454535,3.11519444,0.16668298,0.00000000,0.99740375,0.00000000
-5.05152576,4.03190524,1.12269239,3.13904845,0.17265775,0.00000000,0.99587672,0.00000000
-5.04552276,4.05463884,1.12901241,3.16079052,0.17953131,0.00000000,0.99276487,0.00000000
-5.03951976,4.07464069,1.13353070,3.18061167,0.18735483,0.00000000,0.98816832,0.00000000
-5.03351676,4.09220027,1.13631234,3.19872324,0.19617089,0.00000000,0.98220659,0.00000000
-5.02751376,4.10765628,1.13746766,3.21536813,0.20601415,0.00000000,0.97501986,0.00000000
-5.02151076,4.12140976,1.13715628,3.23083126,0.21691247,0.00000000,0.96676943,0.00000000
-5.01550775,4.13393472,1.13558922,3.24544860,0.22888814,0.00000000,0.95763700,0.00000000
-5.00950475,4.14578547,1.13302889,3.25961394,0.24195934,0.00000000,0.94782282,0.00000000
-5.00350175,4.15759999,1.12978687,3.27378306,0.25614167,0.00000000,0.93754259,0.00000000
-4.99749875,4.17009902,1.12621934,3.28847474,0.27144975,0.00000000,0.92702328,0.00000000
-4.99149575,4.18408083,1.12272046,3.30426879,0.28789865,0.00000000,0.91649788,0.00000000
-4.98549275,4.20041181,1.11971380,3.32180079,0.30550535,0.00000000,0.90619949,0.00000000
-4.97948974,4.22001324,1.11764221,3.34175406,0.32428987,0.00000000,0.89635481,0.00000000
-4.97348674,4.24384504,1.11695659,3.36484912,0.34427623,0.00000000,0.88717746,0.00000000
-4.96748374,4.27288709,1.11810394,3.39183107,0.36549306,0.00000000,0.87886150,0.00000000
-4.96148074,4.30811901,1.12151534,3.42345560,0.38797387,0.00000000,0.87157536,0.00000000
-4.95547774,4.35049922,1.12759419,3.46047398,0.41175689,0.00000000,0.86545661,0.00000000
-4.94947474,4.40094404,1.13670523,3.50361775,0.43688446,0.00000000,0.86060772,0.00000000
-4.94347174,4.46030745,1.14916479,3.55358340,0.46340196,0.00000000,0.85709312,0.00000000
-4.93746873,4.52936205,1.16523244,3.61101749,0.49135620,0.00000000,0.85493762,0.00000000
-4.93146573,4.60878141,1.18510426,3.67650241,0.52079333,0.00000000,0.85412620,0.00000000
-4.92546273,4.69912421,1.20890786,3.75054285,0.55175616,0.00000000,0.85460525,0.00000000
-4.91945973,4.80081987,1.23669914,3.83355322,0.58428108,0.00000000,0.85628509,0.00000000
-4.91345673,4.91415586,1.26846062,3.92584572,0.61839444,0.00000000,0.85904349,0.00000000
-4.90745373,5.03926633,1.30410125,4.02761931,0.65410861,0.00000000,0.86273021,0.00000000
-4.90145073,5.17612221,1.34345751,4.13894940,0.69141773,0.00000000,0.86717203,0.00000000
-4.89544772,5.32452254,1.38629555,4.25977845,0.73029344,0.00000000,0.87217817,0.00000000
-4.88944472,5.48408723,1.43231425,4.38990762,0.77068052,0.00000000,0.87754582,0.00000000
-4.88344172,5.65425165,1.48114901,4.52898989,0.81249298,0.00000000,0.88306546,0.00000000
-4.87743872,5.83426341,1.53237624,4.67652501,0.85561057,0.00000000,0.88852583,0.00000000
-4.87143572,6.02318198,1.58551855,4.83185711,0.89987607,0.00000000,0.89371838,0.00000000
-4.86543272,6.21988211,1.64005056,4.99417538,0.94509376,0.00000000,0.89844116,0.00000000
-4.85942971,6.42306170,1.69540565,5.16251882,0.99102896,0.00000000,0.90250201,0.00000000
-4.85342671,6.63125502,1.75098354,5.33578561,1.03740933,0.00000000,0.90572116,0.00000000
-4.84742371,6.84285200,1.80615905,5.51274768,1.08392759,0.00000000,0.90793325,0.00000000
-4.84142071,7.05612388,1.86029195,5.69207075,1.13024616,0.00000000,0.90898893,0.00000000
-4.83541771,7.26925545,1.91273801,5.87234001,1.17600339,0.00000000,0.90875601,0.00000000
-4.82941471,7.48038333,1.96286119,6.05209098,1.22082150,0.00000000,0.90712046,0.00000000
-4.82341171,7.68763956,2.01004676,6.22984483,1.26431580,0.00000000,0.90398718,0.00000000
-4.81740870,7.88919916,2.05371502,6.40414707,1.30610506,0.00000000,0.89928075,0.00000000
-4.81140570,8.08332975,2.09333530,6.57360809,1.34582249,0.00000000,0.89294613,0.00000000
-4.80540270,8.26844116,2.12843950,6.73694369,1.38312682,0.00000000,0.88494936,0.00000000
-4.79939970,8.44313263,2.15863482,6.89301366,1.41771309,0.00000000,0.87527818,0.00000000
-4.79339670,8.60623490,2.18361483,7.04085637,1.44932241,0.00000000,0.86394259,0.00000000
-4.78739370,8.75684511,2.20316832,7.17971726,1.47775040,0.00000000,0.85097521,0.00000000
-4.78139070,8.89435203,2.21718542,7.30906966,1.50285358,0.00000000,0.83643131,0.00000000
-4.77538769,9.01845023,2.22566046,7.42862649,1.52455363,0.00000000,0.82038851,0.00000000
-4.76938469,9.12914200,2.22869130,7.53834206,1.54283908,0.00000000,0.80294601,0.00000000
-4.76338169,9.22672672,2.22647507,7.63840364,1.55776441,0.00000000,0.78422323,0.00000000
-4.75737869,9.31177817,2.21930036,7.72921330,1.56944665,0.00000000,0.76435796,0.00000000
-4.75137569,9.38511094,2.20753626,7.81136097,1.57805958,0.00000000,0.74350389,0.00000000
-4.74537269,9.44773792,2.19161866,7.88559033,1.58382601,0.00000000,0.72182766,0.00000000
-4.73936968,9.50082125,2.17203452,7.95275961,1.58700846,0.00000000,0.69950545,0.00000000
-4.73336668,9.54561976,2.14930496,8.01379960,1.58789885,0.00000000,0.67671929,0.00000000
-4.72736368,9.58343581,2.12396794,8.06967152,1.58680770,0.00000000,0.65365318,0.00000000
-4.72136068,9.61556471,2.09656137,8.12132699,1.58405352,0.00000000,0.63048920,0.00000000
-4.71535768,9.64324921,2.06760753,8.16967259,1.57995274,0.00000000,0.60740377,0.00000000
-4.70935468,9.66764169,2.03759940,8.21554065,1.57481083,0.00000000,0.58456419,0.00000000
-4.70335168,9.68977534,2.00698952,8.25966757,1.56891476,0.00000000,0.56212567,0.00000000
-4.69734867,9.71054549,1.97618164,8.30268058,1.56252720,0.00000000,0.54022877,0.00000000
-4.69134567,9.73070111,1.94552537,8.34509262,1.55588244,0.00000000,0.51899754,0.00000000
-4.68534267,9.75084596,1.91531384,8.38730512,1.54918404,0.00000000,0.49853824,0.00000000
-4.67933967,9.77144794,1.88578405,8.42961730,1.54260408,0.00000000,0.47893864,0.00000000
-4.67333667,9.79285503,1.85711961,8.47224044,1.53628384,0.00000000,0.46026797,0.00000000
-4.66733367,9.81531551,1.82945540,8.51531548,1.53033543,0.00000000,0.44257728,0.00000000
-4.66133067,9.83900022,1.80288360,8.55893166,1.52484428,0.00000000,0.42590025,0.00000000
-4.65532766,9.86402461,1.77746054,8.60314460,1.51987206,0.00000000,0.41025433,0.00000000
-4.64932466,9.89046845,1.75321385,8.64799200,1.51545962,0.00000000,0.39564205,0.00000000
-4.64332166,9.91839176,1.73014932,8.69350563,1.51162998,0.00000000,0.38205251,0.00000000
-4.63731866,9.94784573,1.70825732,8.73971886,1.50839087,0.00000000,0.36946280,0.00000000
-4.63131566,9.97887813,1.68751827,8.78666922,1.50573697,0.00000000,0.35783954,0.00000000
-4.62531266,10.01153330,1.66790709,8.83439637,1.50365155,0.00000000,0.34714023,0.00000000
-4.61930965,10.04584738,1.64939652,8.88293579,1.50210782,0.00000000,0.33731458,0.00000000
-4.61330665,10.08183959,1.63195948,8.93230948,1.50106984,0.00000000,0.32830575,0.00000000
-4.60730365,10.11950127,1.61557027,8.98251471,1.50049316,0.00000000,0.32005151,0.00000000
-4.60130065,10.15878385,1.60020512,9.03351239,1.50032539,0.00000000,0.31248535,0.00000000
-4.59529765,10.19958754,1.58584201,9.08521620,1.50050668,0.00000000,0.30553758,0.00000000
-4.58929465,10.24175197,1.57245999,9.13748399,1.50097039,0.00000000,0.29913640,0.00000000
-4.58329165,10.28504991,1.56003830,9.19011221,1.50164386,0.00000000,0.29320903,0.00000000
-4.57728864,10.32918491,1.54855518,9.24283406,1.50244935,0.00000000,0.28768286,0.00000000
-4.57128564,10.37379305,1.53798671,9.29532174,1.50330522,0.00000000,0.28248660,0.00000000
-4.56528264,10.41844880,1.52830557,9.34719246,1.50412721,0.00000000,0.27755149,0.00000000
-4.55927964,10.46267444,1.51947980,9.39801785,1.50482972,0.00000000,0.27281246,0.00000000
-4.55327664,10.50595222,1.51147155,9.44733596,1.50532711,0.00000000,0.26820923,0.00000000
-4.54727364,10.54773831,1.50423583,9.49466480,1.50553472,0.00000000,0.26368733,0.00000000
-4.54127064,10.58747719,1.49771923,9.53951633,1.50536976,0.00000000,0.25919897,0.00000000
-4.53526763,10.62461554,1.49185856,9.58140990,1.50475170,0.00000000,0.25470373,0.00000000
-4.52926463,10.65861457,1.48657954,9.61988409,1.50360242,0.00000000,0.25016900,0.00000000
-4.52326163,10.68895994,1.48179556,9.65450618,1.50184595,0.00000000,0.24557025,0.00000000
-4.51725863,10.71516891,1.47740663,9.68487893,1.49940778,0.00000000,0.24089097,0.00000000
-4.51125563,10.73679456,1.47329854,9.71064435,1.49621414,0.00000000,0.23612234,0.00000000
-4.50525263,10.75342728,1.46934257,9.73148477,1.49219100,0.00000000,0.23126282,0.00000000
-4.49924962,10.76469407,1.46539580,9.74712153,1.48726327,0.00000000,0.22631735,0.00000000
-4.49324662,10.77025637,1.46130214,9.75731212,1.48135411,0.00000000,0.22129650,0.00000000
-4.48724362,10.76980742,1.45689436,9.76184646,1.47438477,0.00000000,0.21621557,0.00000000
-4.48124062,10.76306989,1.45199696,9.76054324,1.46627483,0.00000000,0.21109349,0.00000000
-4.47523762,10.74979484,1.44643024,9.75324719,1.45694319,0.00000000,0.20595188,0.00000000
-4.46923462,10.72976258,1.44001509,9.73982787,1.44630966,0.00000000,0.20081410,0.00000000
-4.46323162,10.70278578,1.43257883,9.72018045,1.43429728,0.00000000,0.19570440,0.00000000
-4.45722861,10.66871507,1.42396145,9.69422865,1.42083523,0.00000000,0.19064720,0.00000000
-4.45122561,10.62744667,1.41402228,9.66192964,1.40586218,0.00000000,0.18566654,0.00000000
-4.44522261,10.57893165,1.40264660,9.62328052,1.38932997,0.00000000,0.18078566,0.00000000
-4.43921961,10.52318579,1.38975172,9.57832569,1.37120732,0.00000000,0.17602670,0.00000000
-4.43321661,10.46029900,1.37529237,9.52716406,1.35148325,0.00000000,0.17141055,0.00000000
-4.42721361,10.39044321,1.35926469,9.46995533,1.33017016,0.00000000,0.16695671,0.00000000
-4.42121061,10.31387741,1.34170874,9.40692423,1.30730603,0.00000000,0.16268331,0.00000000
-4.41520760,10.23094899,1.32270905,9.33836181,1.28295579,0.00000000,0.15860700,0.00000000
-4.40920460,10.14209048,1.30239319,9.26462329,1.25721151,0.00000000,0.15474292,0.00000000
-4.40320160,10.04781144,1.28092816,9.18612184,1.23019141,0.00000000,0.15110455,0.00000000
-4.39719860,9.94868532,1.25851470,9.10331855,1.20203764,0.00000000,0.14770352,0.00000000
-4.39119560,9.84533189,1.23537975,9.01670869,1.17291284,0.00000000,0.14454932,0.00000000
-4.38519260,9.73839598,1.21176728,8.92680510,1.14299578,0.00000000,0.14164893,0.00000000
-4.37918959,9.62852385,1.18792806,8.83411974,1.11247602,0.00000000,0.13900641,0.00000000
-4.37318659,9.51633870,1.16410864,8.73914455,1.08154814,0.00000000,0.13662243,0.00000000
-4.36718359,9.40241697,1.14054037,8.64233324,1.05040564,0.00000000,0.13449385,0.00000000
-4.36118059,9.28726731,1.11742884,8.54408526,1.01923489,0.00000000,0.13261332,0.00000000
-4.35517759,9.17131376,1.09494440,8.44473354,0.98820952,0.00000000,0.13096894,0.00000000
-4.34917459,9.05488473,1.07321434,8.34453703,0.95748542,0.00000000,0.12954413,0.00000000
-4.34317159,8.93820878,1.05231705,8.24367910,0.92719671,0.00000000,0.12831764,0.00000000
-4.33716858,8.82141801,1.03227862,8.14227214,0.89745280,0.00000000,0.12726371,0.00000000
-4.33116558,8.70455918,1.01307205,8.04036878,0.86833680,0.00000000,0.12635254,0.00000000
-4.32516258,8.58761231,0.99461909,7.93797906,0.83990511,0.00000000,0.12555090,0.00000000
-4.31915958,8.47051587,0.97679483,7.83509300,0.81218843,0.00000000,0.12482300,0.00000000
-4.31315658,8.35319734,0.95943449,7.73170741,0.78519389,0.00000000,0.12413150,0.00000000
-4.30715358,8.23560739,0.94234246,7.62785534,0.75890830,0.00000000,0.12343870,0.00000000
