energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.36368184,3.00473278,0.01756023,0.32800501,0.05204120,1.07201831,1.68677402,0.95030097
-5.35767884,2.94470357,0.01850512,0.31426403,0.05204202,1.05803539,1.61449689,0.93361426
-5.35167584,2.88938567,0.01942588,0.30261103,0.05180784,1.04497939,1.55314106,0.91700374
-5.34567284,2.83901253,0.02030897,0.29310277,0.05134487,1.03285347,1.50281622,0.90063467
-5.33966983,2.79403052,0.02114155,0.28582173,0.05066669,1.02173393,1.46367394,0.88475091
-5.33366683,2.75510296,0.02191183,0.28087752,0.04979396,1.01177054,1.43591956,0.86967440
-5.32766383,2.72310030,0.02260933,0.27840609,0.04875373,1.00318229,1.41981586,0.85580067
-5.32166083,2.69907681,0.02322514,0.27856690,0.04757857,0.99624874,1.41567837,0.84359021
-5.31565783,2.68423466,0.02375208,0.28153781,0.04630548,0.99129735,1.42386235,0.83355624
-5.30965483,2.67987706,0.02418482,0.28750804,0.04497462,0.98868741,1.44474209,0.82624941
-5.30365183,2.68735273,0.02451990,0.29666928,0.04362796,0.98879161,1.47868375,0.82223991
-5.29764882,2.70799431,0.02475568,0.30920533,0.04230779,0.99197603,1.52601299,0.82209809
-5.29164582,2.74305369,0.02489229,0.32528074,0.04105534,0.99857968,1.58697920,0.82637417
-5.28564282,2.79363715,0.02493145,0.34502881,0.03990938,1.00889470,1.66171835,0.83557804
-5.27963982,2.86064355,0.02487628,0.36853955,0.03890497,1.02314812,1.75021632,0.85015981
-5.27363682,2.94470810,0.02473112,0.39584812,0.03807236,1.04148621,1.85227489,0.87049205
-5.26763382,3.04615439,0.02450127,0.42692444,0.03743608,1.06396207,1.96748220,0.89685415
-5.26163082,3.16495664,0.02419282,0.46166426,0.03701428,1.09052716,2.09518956,0.92941934
-5.25562781,3.30071383,0.02381240,0.49988249,0.03681827,1.12102703,2.23449594,0.96824482
-5.24962481,3.45263672,0.02336706,0.54130904,0.03685241,1.15520145,2.38424141,1.01326515
-5.24362181,3.61954834,0.02286408,0.58558763,0.03711411,1.19268902,2.54301024,1.06428904
-5.23761881,3.79989790,0.02231089,0.63227777,0.03759425,1.23303576,2.70914396,1.12099950
-5.23161581,3.99178762,0.02171502,0.68086006,0.03827766,1.27570753,2.88076443,1.18295740
-5.22561281,4.19301158,0.02108399,0.73074483,0.03914392,1.32010557,3.05580621,1.24960807
-5.21960980,4.40110517,0.02042538,0.78128393,0.04016827,1.36558443,3.23205749,1.32029101
-5.21360680,4.61340357,0.01974677,0.83178540,0.04132264,1.41147175,3.40720817,1.39425216
-5.20760380,4.82710725,0.01905576,0.88153058,0.04257684,1.45708882,3.57890343,1.47065880
-5.20160080,5.03935251,0.01836002,0.92979311,0.04389972,1.50177135,3.74480114,1.54861651
-5.19559780,5.24728479,0.01766722,0.97585915,0.04526037,1.54488955,3.90263084,1.62718816
-5.18959480,5.44813262,0.01698507,1.01904811,0.04662927,1.58586679,4.05025236,1.70541433
-5.18359180,5.63927988,0.01632125,1.05873308,0.04797941,1.62419628,4.18571193,1.78233512
-5.17758879,5.81833442,0.01568336,1.09436020,0.04928720,1.65945516,4.30729374,1.85701269
-5.17158579,5.98319082,0.01507881,1.12546611,0.05053336,1.69131554,4.41356522,1.92855424
-5.16558279,6.13208572,0.01451475,1.15169297,0.05170348,1.71955226,4.50341435,1.99613488
-5.15957979,6.26364378,0.01399788,1.17280014,0.05278854,1.74404711,4.57607787,2.05901977
-5.15357679,6.37691308,0.01353439,1.18867230,0.05378512,1.76478932,4.63115919,2.11658496
-5.14757379,6.47138864,0.01312975,1.19932346,0.05469541,1.78187265,4.66863571,2.16833613
-5.14157079,6.54702322,0.01278859,1.20489669,0.05552701,1.79548888,4.68885514,2.21392455
-5.13556778,6.60422482,0.01251458,1.20565962,0.05629252,1.80591823,4.69252093,2.25315949
-5.12956478,6.64384053,0.01231031,1.20199563,0.05700891,1.81351679,4.68066749,2.28601625
-5.12356178,6.66712692,0.01217718,1.19439120,0.05769676,1.81870165,4.65462579,2.31263932
-5.11755878,6.67570723,0.01211538,1.18341971,0.05837927,1.82193393,4.61598055,2.33333986
-5.11155578,6.67151647,0.01212381,1.16972228,0.05908124,1.82370049,4.56652018,2.34858743
-5.10555278,6.65673545,0.01220012,1.15398623,0.05982790,1.82449466,4.50818114,2.35899543
-5.09954977,6.63371551,0.01234071,1.13692200,0.06064376,1.82479684,4.44298827,2.36530063
-5.09354677,6.60489611,0.01254084,1.11923929,0.06155138,1.82505534,4.37299282,2.36833700
-5.08754377,6.57271756,0.01279467,1.10162316,0.06257026,1.82566832,4.30021022,2.36900454
-5.08154077,6.53953192,0.01309542,1.08471102,0.06371579,1.82696718,4.22655917,2.36823407
-5.07553777,6.50751497,0.01343549,1.06907134,0.06499831,1.82920228,4.15380422,2.36694922
-5.06953477,6.47858260,0.01380663,1.05518475,0.06642233,1.83253123,4.08350340,2.36602723
-5.06353177,6.45431485,0.01420008,1.04342828,0.06798596,1.83701040,4.01696286,2.36625993
-5.05752876,6.43589093,0.01460677,1.03406342,0.06968058,1.84259003,3.95519982,2.36831704
-5.05152576,6.42403804,0.01501748,1.02722827,0.07149070,1.84911311,3.89891539,2.37271326
-5.04552276,6.41899671,0.01542298,1.02293431,0.07339409,1.85631833,3.84847823,2.37978099
-5.03951976,6.42050461,0.01581426,1.02106781,0.07536221,1.86384713,3.80391977,2.38965013
-5.03351676,6.42780016,0.01618262,1.02139596,0.07736080,1.87125459,3.76494143,2.40223619
-5.02751376,6.43964655,0.01651983,1.02357742,0.07935078,1.87802412,3.73093378,2.41723749
-5.02151076,6.45437561,0.01681826,1.02717701,0.08128936,1.88358537,3.70100701,2.43414196
-5.01550775,6.46995047,0.01707100,1.03168386,0.08313122,1.88733489,3.67403193,2.45224341
-5.00950475,6.48404461,0.01727194,1.03653237,0.08482997,1.88865874,3.64868989,2.47066674
-5.00350175,6.49413440,0.01741586,1.04112518,0.08633956,1.88695643,3.62352993,2.48840115
-4.99749875,6.49760129,0.01749846,1.04485701,0.08761580,1.88166499,3.59703093,2.50433975
-4.99149575,6.49183939,0.01751646,1.04713862,0.08861782,1.87228261,3.56766630,2.51732412
-4.98549275,6.47436388,0.01746760,1.04741972,0.08930941,1.85839047,3.53396868,2.52619143
-4.97948974,6.44291549,0.01735065,1.04520991,0.08966029,1.83967231,3.49459188,2.52982228
-4.97348674,6.39555641,0.01716539,1.04009688,0.08964715,1.81593043,3.44836766,2.52718691
-4.96748374,6.33075373,0.01691267,1.03176101,0.08925441,1.78709785,3.39435492,2.51738777
-4.96148074,6.24744656,0.01659428,1.01998598,0.08847483,1.75324575,3.33187929,2.49969659
-4.95547774,6.14509435,0.01621296,1.00466488,0.08730969,1.71458611,3.26056156,2.47358446
-4.94947474,6.02370449,0.01577234,0.98580193,0.08576883,1.67146920,3.18033386,2.43874366
-4.94347174,5.88383842,0.01527684,0.96350963,0.08387032,1.62437614,3.09144320,2.39510068
-4.93746873,5.72659667,0.01473162,0.93800195,0.08163985,1.57390682,2.99444225,2.34282003
-4.93146573,5.55358382,0.01414244,0.90958380,0.07910992,1.52076364,2.89016818,2.28229916
-4.92546273,5.36685586,0.01351560,0.87863754,0.07631890,1.46573185,2.77971071,2.21415506
-4.91945973,5.16885253,0.01285780,0.84560733,0.07330978,1.40965720,2.66437092,2.13920355
-4.91345673,4.96231839,0.01217602,0.81098199,0.07012902,1.35342189,2.54561291,2.05843248
-4.90745373,4.75021612,0.01147744,0.77527734,0.06682520,1.29791990,2.42501057,1.97297033
-4.90145073,4.53563620,0.01076928,0.73901872,0.06344780,1.24403241,2.30419174,1.88405180
-4.89544772,4.32170660,0.01005874,0.70272444,0.06004595,1.19260450,2.18478223,1.79298184
-4.88944472,4.11150618,0.00935285,0.66689076,0.05666737,1.14442388,2.06835205,1.70109971
-4.88344172,3.90798472,0.00865840,0.63197890,0.05335738,1.10020233,1.95636576,1.60974430
-4.87743872,3.71389227,0.00798187,0.59840437,0.05015811,1.06056049,1.85013890,1.52022194
-4.87143572,3.53171964,0.00732936,0.56652883,0.04710782,1.02601631,1.75080191,1.43377738
-4.86543272,3.36365120,0.00670656,0.53665457,0.04424055,0.99697759,1.65927245,1.35156881
-4.85942971,3.21153065,0.00611872,0.50902142,0.04158571,0.97373841,1.57623685,1.27464701
-4.85342671,3.07683968,0.00557063,0.48380600,0.03916809,0.95647952,1.50214095,1.20393898
-4.84742371,2.96068885,0.00506666,0.46112301,0.03700777,0.94527240,1.43718988,1.14023578
-4.84142071,2.86381984,0.00461079,0.44102825,0.03512035,0.94008653,1.38135648,1.08418452
-4.83541771,2.78661754,0.00420666,0.42352306,0.03351714,0.94079947,1.33439734,1.03628400
-4.82941471,2.72913055,0.00385763,0.40855975,0.03220545,0.94720912,1.29587541,0.99688366
-4.82341171,2.69109835,0.00356685,0.39604785,0.03118898,0.95904754,1.26518780,0.96618539
-4.81740870,2.67198355,0.00333739,0.38586077,0.03046816,0.97599572,1.24159755,0.94424781
-4.81140570,2.67100751,0.00317225,0.37784267,0.03004052,0.99769866,1.22426766,0.93099251
-4.80540270,2.68718790,0.00307454,0.37181540,0.02990102,1.02378002,1.21229624,0.92621210
-4.79939970,2.71937696,0.00304748,0.36758525,0.03004241,1.05385600,1.20475118,0.92957970
-4.79339670,2.76629926,0.00309453,0.36494956,0.03045553,1.08754773,1.20070335,0.94065961
-4.78739370,2.82658807,0.00321944,0.36370295,0.03112954,1.12449192,1.19925706,0.95891918
-4.78139070,2.89881971,0.00342625,0.36364322,0.03205215,1.16434931,1.19957713,0.98374159
-4.77538769,2.98154517,0.00371938,0.36457686,0.03320985,1.20681084,1.20091175,1.01443945
-4.76938469,3.07331885,0.00410356,0.36632407,0.03458805,1.25160136,1.20261077,1.05026920
-4.76338169,3.17272388,0.00458384,0.36872330,0.03617124,1.29848094,1.20413918,1.09044607
-4.75737869,3.27839409,0.00516550,0.37163521,0.03794311,1.34724382,1.20508578,1.13415937
-4.75137569,3.38903240,0.00585398,0.37494595,0.03988672,1.39771535,1.20516714,1.18058797
-4.74537269,3.50342567,0.00665474,0.37856971,0.04198456,1.44974708,1.20422711,1.22891573
-4.73936968,3.62045597,0.00757312,0.38245038,0.04421876,1.50321057,1.20223245,1.27834637
-4.73336668,3.73910849,0.00861412,0.38656223,0.04657117,1.55799009,1.19926486,1.32811761
-4.72736368,3.85847592,0.00978225,0.39090958,0.04902355,1.61397499,1.19551011,1.37751416
-4.72136068,3.97775977,0.01108126,0.39552526,0.05155769,1.67105192,1.19124478,1.42587927
-4.71535768,4.09626855,0.01251388,0.40046790,0.05415566,1.72909754,1.18682117,1.47262439
-4.70935468,4.21341324,0.01408160,0.40581807,0.05679989,1.78797203,1.18265094,1.51723686
-4.70335168,4.32870018,0.01578438,0.41167330,0.05947344,1.84751377,1.17918787,1.55928527
-4.69734867,4.44172182,0.01762039,0.41814203,0.06216015,1.90753547,1.17691038,1.59842255
-4.69134567,4.55214569,0.01958580,0.42533682,0.06484482,1.96782186,1.17630391,1.63438657
-4.68534267,4.65970187,0.02167447,0.43336693,0.06751335,2.02812907,1.17784381,1.66699848
-4.67933967,4.76416959,0.02387784,0.44233059,0.07015289,2.08818553,1.18197871,1.69615880
-4.67333667,4.86536325,0.02618475,0.45230738,0.07275192,2.14769446,1.18911489,1.72184158
-4.66733367,4.96311836,0.02858131,0.46335092,0.07530029,2.20633751,1.19960169,1.74408692
-4.66133067,5.05727789,0.03105088,0.47548239,0.07778924,2.26377948,1.21371833,1.76299199
-4.65532766,5.14767941,0.03357409,0.48868517,0.08021129,2.31967363,1.23166222,1.77870121
-4.64932466,5.23414345,0.03612898,0.50290090,0.08256017,2.37366736,1.25353917,1.79139574
-4.64332166,5.31646353,0.03869112,0.51802726,0.08483059,2.42540795,1.27935551,1.80128270
-4.63731866,5.39439812,0.04123394,0.53391767,0.08701804,2.47454803,1.30901265,1.80858456
-4.63131566,5.46766498,0.04372909,0.55038300,0.08911848,2.52075066,1.34230409,1.81352902
-4.62531266,5.53593799,0.04614684,0.56719530,0.09112805,2.56369379,1.37891519,1.81633962
-4.61930965,5.59884699,0.04845667,0.58409347,0.09304275,2.60307414,1.41842599,1.81722750
-4.61330665,5.65598046,0.05062783,0.60079064,0.09485812,2.63861048,1.46031708,1.81638446
-4.60730365,5.70689146,0.05263000,0.61698304,0.09656895,2.67004646,1.50397870,1.81397753
-4.60130065,5.75110657,0.05443399,0.63235988,0.09816907,2.69715299,1.54872291,1.81014523
-4.59529765,5.78813797,0.05601245,0.64661396,0.09965119,2.71973063,1.59379878,1.80499556
-4.58929465,5.81749815,0.05734059,0.65945236,0.10100685,2.73761182,1.63841035,1.79860587
-4.58329165,5.83871704,0.05839683,0.67060681,0.10222644,2.75066339,1.68173667,1.79102437
-4.57728864,5.85136097,0.05916348,0.67984334,0.10329939,2.75878927,1.72295370,1.78227333
-4.57128564,5.85505261,0.05962726,0.68697054,0.10421446,2.76193347,1.76125714,1.77235374
-4.56528264,5.84949120,0.05977973,0.69184624,0.10496007,2.76008319,1.79588535,1.76125113
-4.55927964,5.83447187,0.05961764,0.69438227,0.10552483,2.75327200,1.82614176,1.74894221
-4.55327664,5.80990311,0.05914309,0.69454696,0.10589805,2.74158270,1.85141551,1.73540204
-4.54727364,5.77582124,0.05836356,0.69236543,0.10607029,2.72514955,1.87119971,1.72061113
-4.54127064,5.73240074,0.05729181,0.68791761,0.10603400,2.70415956,1.88510631,1.70456218
-4.53526763,5.67995952,0.05594552,0.68133407,0.10578400,2.67885233,1.89287700,1.68726581
-4.52926463,5.61895837,0.05434690,0.67278992,0.10531793,2.64951822,1.89438948,1.66875505
-4.52326163,5.54999404,0.05252211,0.66249719,0.10463666,2.61649443,1.88965879,1.64908814
-4.51725863,5.47378581,0.05050053,0.65069577,0.10374444,2.58015891,1.87883369,1.62834931
-4.51125563,5.39115576,0.04831399,0.63764375,0.10264896,2.54092208,1.86218804,1.60664749
-4.50525263,5.30300325,0.04599596,0.62360729,0.10136126,2.49921645,1.84010771,1.58411292
-4.49924962,5.21027475,0.04358060,0.60885066,0.09989536,2.45548450,1.81307366,1.56089173
-4.49324662,5.11393031,0.04110196,0.59362687,0.09826791,2.41016530,1.78164188,1.53713883
-4.48724362,5.01490837,0.03859309,0.57816922,0.09649748,2.36368058,1.74642136,1.51300955
-4.48124062,4.91409082,0.03608530,0.56268431,0.09460395,2.31642089,1.70805116,1.48865054
-4.47523762,4.81227037,0.03360748,0.54734652,0.09260773,2.26873278,1.66717764,1.46419050
-4.46923462,4.71012224,0.03118556,0.53229442,0.09052897,2.22090788,1.62443317,1.43973162
-4.46323162,4.60818189,0.02884203,0.51762895,0.08838685,2.17317455,1.58041724,1.41534218
-4.45722861,4.50683075,0.02659568,0.50341366,0.08619894,2.12569294,1.53568093,1.39105105
-4.45122561,4.40629074,0.02446148,0.48967656,0.08398069,2.07855386,1.49071544,1.36684472
-4.44522261,4.30662864,0.02245051,0.47641382,0.08174509,2.03178195,1.44594519,1.34266705
-4.43921961,4.20777035,0.02057013,0.46359474,0.07950252,1.98534305,1.40172557,1.31842225
-4.43321661,4.10952467,0.01882417,0.45116780,0.07726086,1.93915576,1.35834538,1.29398086
-4.42721361,4.01161567,0.01721330,0.43906759,0.07502575,1.89310660,1.31603348,1.26918883
-4.42121061,3.91372203,0.01573542,0.42722203,0.07280116,1.84706826,1.27496921,1.24387917
-4.41520760,3.81552152,0.01438610,0.41555962,0.07058998,1.80091986,1.23529553,1.21788570
-4.40920460,3.71673826,0.01315909,0.40401640,0.06839496,1.75456833,1.19713413,1.19105823
-4.40320160,3.61719015,0.01204682,0.39254220,0.06621961,1.70796970,1.16060132,1.16327831
-4.39719860,3.51683396,0.01104083,0.38110598,0.06406916,1.66114909,1.12582361,1.13447480
-4.39119560,3.41580553,0.01013229,0.36969994,0.06195163,1.61421830,1.09295195,1.10463824
-4.38519260,3.31445267,0.00931236,0.35834230,0.05987866,1.56738995,1.06217365,1.07383329
-4.37918959,3.21335895,0.00857258,0.34707863,0.05786640,1.52098718,1.03372109,1.04220845
-4.37318659,3.11335668,0.00790512,0.33598168,0.05593610,1.47544845,1.00787668,1.01000248
-4.36718359,3.01552813,0.00730300,0.32514975,0.05411454,1.43132670,0.98497358,0.97754694
-4.36118059,2.92119460,0.00676028,0.31470377,0.05243421,1.38928300,0.96539210,0.94526479
-4.35517759,2.83189335,0.00627214,0.30478308,0.05093317,1.35007443,0.94955178,0.91366465
-4.34917459,2.74934305,0.00583485,0.29554038,0.04965470,1.31453690,0.93789943,0.88333113
-4.34317159,2.67539896,0.00544582,0.28713577,0.04864655,1.28356305,0.93089387,0.85491128
-4.33716858,2.61199936,0.00510345,0.27973046,0.04795996,1.25807640,0.92898775,0.82909771
-4.33116558,2.56110506,0.00480706,0.27348021,0.04764836,1.23900225,0.93260751,0.80660881
-4.32516258,2.52463420,0.00455671,0.26852883,0.04776591,1.22723664,0.94213238,0.78816693
-4.31915958,2.50439458,0.00435302,0.26500209,0.04836566,1.22361428,0.95787328,0.77447498
-4.31315658,2.50201577,0.00419699,0.26300214,0.04949773,1.22887658,0.98005272,0.76619249
-4.30715358,2.51888336,0.00408980,0.26260274,0.05120721,1.24364083,1.00878646,0.76391169
