energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.84392196,20.69369861,0.01711160,0.06782050,0.05386671,0.12729576,0.19745324,19.86819068
-5.83791896,20.68679013,0.01849367,0.06573968,0.05415054,0.12685613,0.19925468,19.83631923
-5.83191596,20.66890033,0.01999905,0.06369725,0.05435063,0.12655517,0.20134647,19.79364894
-5.82591296,20.63796442,0.02163269,0.06171624,0.05447687,0.12634666,0.20367691,19.73839280
-5.81990995,20.59145533,0.02339882,0.05981855,0.05454066,0.12618556,0.20619399,19.66830974
-5.81390695,20.52646507,0.02530066,0.05802428,0.05455468,0.12602889,0.20884610,19.58078001
-5.80790395,20.43981261,0.02734012,0.05635104,0.05453261,0.12583673,0.21158270,19.47290677
-5.80190095,20.32817289,0.02951752,0.05481354,0.05448886,0.12557298,0.21435483,19.34163850
-5.79589795,20.18821992,0.03183121,0.05342311,0.05443818,0.12520609,0.21711563,19.18390580
-5.78989495,20.01677644,0.03427723,0.05218743,0.05439533,0.12470960,0.21982065,18.99676512
-5.78389195,19.81096204,0.03684902,0.05111034,0.05437456,0.12406247,0.22242796,18.77754174
-5.77788894,19.56833187,0.03953709,0.05019172,0.05438918,0.12324922,0.22489820,18.52396428
-5.77188594,19.28699882,0.04232880,0.04942753,0.05445105,0.12225984,0.22719439,18.23428382
-5.76588294,18.96573294,0.04520815,0.04880987,0.05457008,0.12108954,0.22928161,17.90737156
-5.75987994,18.60403362,0.04815577,0.04832717,0.05475378,0.11973824,0.23112667,17.54279043
-5.75387694,18.20217140,0.05114889,0.04796448,0.05500687,0.11821006,0.23269767,17.14083759
-5.74787394,17.76119851,0.05416159,0.04770375,0.05533087,0.11651253,0.23396365,16.70255663
-5.74187094,17.28292856,0.05716509,0.04752436,0.05572395,0.11465590,0.23489428,16.22971990
-5.73586793,16.76988785,0.06012825,0.04740350,0.05618081,0.11265236,0.23545975,15.72478294
-5.72986493,16.22524211,0.06301821,0.04731681,0.05669269,0.11051537,0.23563086,15.19081475
-5.72386193,15.65270334,0.06580116,0.04723900,0.05724761,0.10825902,0.23537930,14.63140828
-5.71785893,15.05642252,0.06844325,0.04714446,0.05783074,0.10589756,0.23467823,14.05057657
-5.71185593,14.44087395,0.07091159,0.04700801,0.05842487,0.10344503,0.23350309,13.45264011
-5.70585293,13.81073701,0.07317531,0.04680555,0.05901107,0.10091512,0.23183262,12.84211131
-5.69984992,13.17078073,0.07520661,0.04651481,0.05956944,0.09832110,0.22965004,12.22358102
-5.69384692,12.52575571,0.07698178,0.04611593,0.06007990,0.09567596,0.22694432,11.60161192
-5.68784392,11.88029699,0.07848215,0.04559213,0.06052306,0.09299255,0.22371139,10.98064244
-5.68184092,11.23884040,0.07969486,0.04493012,0.06088099,0.09028393,0.21995539,10.36490375
-5.67583792,10.60555387,0.08061343,0.04412060,0.06113801,0.08756361,0.21568954,9.75835151
-5.66983492,9.98428382,0.08123818,0.04315844,0.06128132,0.08484582,0.21093687,9.16461295
-5.66383192,9.37851635,0.08157628,0.04204283,0.06130149,0.08214578,0.20573050,8.58694871
-5.65782891,8.79135152,0.08164163,0.04077732,0.06119276,0.07947970,0.20011352,8.02822858
-5.65182591,8.22548921,0.08145432,0.03936954,0.06095319,0.07686485,0.19413840,7.49091916
-5.64582291,7.68322423,0.08103999,0.03783101,0.06058455,0.07431928,0.18786598,6.97708162
-5.63981991,7.16644865,0.08042882,0.03617658,0.06009202,0.07186153,0.18136394,6.48837738
-5.63381691,6.67665919,0.07965435,0.03442399,0.05948378,0.06951013,0.17470497,6.02607958
-5.62781391,6.21496827,0.07875224,0.03259315,0.05877031,0.06728294,0.16796460,5.59108870
-5.62181091,5.78211721,0.07775879,0.03070548,0.05796374,0.06519645,0.16121886,5.18395070
-5.61580790,5.37849096,0.07670961,0.02878321,0.05707702,0.06326505,0.15454183,4.80487689
-5.60980490,5.00413399,0.07563822,0.02684862,0.05612313,0.06150016,0.14800325,4.45376465
-5.60380190,4.65876747,0.07457482,0.02492341,0.05511430,0.05990962,0.14166630,4.13021902
-5.59779890,4.34180798,0.07354529,0.02302806,0.05406137,0.05849697,0.13558563,3.83357507
-5.59179590,4.05238848,0.07257026,0.02118130,0.05297320,0.05726103,0.12980583,3.56292144
-5.58579290,3.78938200,0.07166462,0.01939965,0.05185630,0.05619560,0.12436026,3.31712536
-5.57978989,3.55142854,0.07083722,0.01769718,0.05071464,0.05528939,0.11927043,3.09485952
-5.57378689,3.33696562,0.07009083,0.01608522,0.04954958,0.05452616,0.11454592,2.89463106
-5.56778389,3.14426225,0.06942240,0.01457233,0.04836009,0.05388513,0.11018472,2.71481264
-5.56178089,2.97145626,0.06882362,0.01316432,0.04714301,0.05334163,0.10617414,2.55367553
-5.55577789,2.81659426,0.06828158,0.01186439,0.04589358,0.05286783,0.10249205,2.40942409
-5.54977489,2.67767322,0.06777966,0.01067331,0.04460599,0.05243382,0.09910852,2.28023118
-5.54377189,2.55268266,0.06729851,0.00958976,0.04327398,0.05200866,0.09598763,2.16427335
-5.53776888,2.43964599,0.06681706,0.00861065,0.04189153,0.05156155,0.09308949,2.05976507
-5.53176588,2.33665969,0.06631356,0.00773147,0.04045348,0.05106306,0.09037225,1.96499077
-5.52576288,2.24192901,0.06576656,0.00694672,0.03895609,0.05048624,0.08779412,1.87833374
-5.51975988,2.15379892,0.06515572,0.00625029,0.03739748,0.04980775,0.08531519,1.79830096
-5.51375688,2.07077944,0.06446266,0.00563580,0.03577804,0.04900875,0.08289910,1.72354312
-5.50775388,1.99156471,0.06367146,0.00509703,0.03410055,0.04807571,0.08051448,1.65286936
-5.50175088,1.91504525,0.06276919,0.00462816,0.03237031,0.04700105,0.07813606,1.58525643
-5.49574787,1.84031371,0.06174613,0.00422412,0.03059501,0.04578347,0.07574553,1.51985236
-5.48974487,1.76666418,0.06059595,0.00388076,0.02878453,0.04442820,0.07333208,1.45597489
-5.48374187,1.69358571,0.05931565,0.00359515,0.02695065,0.04294699,0.07089267,1.39310521
-5.47773887,1.62075095,0.05790552,0.00336562,0.02510655,0.04135794,0.06843212,1.33087757
-5.47173587,1.54800073,0.05636887,0.00319198,0.02326642,0.03968518,0.06596287,1.26906581
-5.46573287,1.47532580,0.05471175,0.00307553,0.02144492,0.03795839,0.06350467,1.20756745
-5.45972986,1.40284659,0.05294269,0.00301913,0.01965665,0.03621229,0.06108410,1.14638639
-5.45372686,1.33079222,0.05107230,0.00302719,0.01791570,0.03448598,0.05873393,1.08561495
-5.44772386,1.25947940,0.04911294,0.00310567,0.01623522,0.03282232,0.05649253,1.02541614
-5.44172086,1.18929217,0.04707841,0.00326195,0.01462699,0.03126723,0.05440308,0.96600662
-5.43571786,1.12066287,0.04498356,0.00350479,0.01310122,0.02986898,0.05251285,0.90764089
-5.42971486,1.05405482,0.04284407,0.00384412,0.01166625,0.02867758,0.05087234,0.85059717
-5.42371186,0.98994682,0.04067610,0.00429086,0.01032848,0.02774401,0.04953443,0.79516491
-5.41770885,0.92881946,0.03849608,0.00485669,0.00909234,0.02711964,0.04855346,0.74163418
-5.41170585,0.87114324,0.03632043,0.00555371,0.00796027,0.02685542,0.04798423,0.69028676
-5.40570285,0.81736817,0.03416534,0.00639413,0.00693290,0.02700126,0.04788091,0.64138886
-5.39969985,0.76791467,0.03204655,0.00738982,0.00600914,0.02760516,0.04829584,0.59518519
-5.39369685,0.72316543,0.02997909,0.00855191,0.00518641,0.02871238,0.04927832,0.55189427
-5.38769385,0.68345800,0.02797710,0.00989024,0.00446086,0.03036455,0.05087318,0.51170457
-5.38169085,0.64907791,0.02605363,0.01141290,0.00382760,0.03259858,0.05311943,0.47477152
-5.37568784,0.62025217,0.02422035,0.01312566,0.00328096,0.03544563,0.05604878,0.44121497
-5.36968484,0.59714316,0.02248744,0.01503148,0.00281467,0.03892992,0.05968422,0.41111719
-5.36368184,0.57984290,0.02086333,0.01713002,0.00242212,0.04306756,0.06403870,0.38452118
-5.35767884,0.56836792,0.01935462,0.01941726,0.00209654,0.04786534,0.06911388,0.36142946
-5.35167584,0.56265494,0.01796589,0.02188509,0.00183118,0.05331966,0.07489922,0.34180318
-5.34567284,0.56255768,0.01669965,0.02452120,0.00161940,0.05941553,0.08137126,0.32556177
-5.33966983,0.56784511,0.01555628,0.02730893,0.00145484,0.06612581,0.08849339,0.31258321
-5.33366683,0.57820154,0.01453406,0.03022743,0.00133151,0.07341071,0.09621597,0.30270492
-5.32766383,0.59322871,0.01362925,0.03325186,0.00124379,0.08121764,0.10447701,0.29572555
-5.32166083,0.61245042,0.01283619,0.03635394,0.00118655,0.08948151,0.11320333,0.29140760
-5.31565783,0.63531950,0.01214748,0.03950249,0.00115513,0.09812540,0.12231231,0.28948103
-5.30965483,0.66122750,0.01155424,0.04266430,0.00114538,0.10706184,0.13171405,0.28964781
-5.30365183,0.68951676,0.01104633,0.04580505,0.00115365,0.11619444,0.14131403,0.29158739
-5.29764882,0.71949478,0.01061273,0.04889037,0.00117676,0.12542012,0.15101610,0.29496307
-5.29164582,0.75045045,0.01024181,0.05188692,0.00121203,0.13463160,0.16072564,0.29942897
-5.28564282,0.78167157,0.00992167,0.05476356,0.00125722,0.14372039,0.17035285,0.30463757
-5.27963982,0.81246312,0.00964055,0.05749241,0.00131054,0.15257981,0.17981592,0.31024748
-5.27363682,0.84216552,0.00938708,0.06004979,0.00137057,0.16110821,0.18904384,0.31593123
-5.26763382,0.87017197,0.00915061,0.06241706,0.00143627,0.16921212,0.19797891,0.32138270
-5.26163082,0.89594437,0.00892149,0.06458121,0.00150690,0.17680910,0.20657851,0.32632406
-5.25562781,0.91902678,0.00869128,0.06653518,0.00158199,0.18383031,0.21481616,0.33051174
-5.24962481,0.93905596,0.00845288,0.06827793,0.00166132,0.19022251,0.22268177,0.33374138
-5.24362181,0.95576839,0.00820072,0.06981418,0.00174479,0.19594947,0.23018095,0.33585141
-5.23761881,0.96900344,0.00793071,0.07115391,0.00183244,0.20099267,0.23733346,0.33672515
-5.23161581,0.97870252,0.00764033,0.07231155,0.00192434,0.20535122,0.24417079,0.33629141
-5.22561281,0.98490423,0.00732850,0.07330489,0.00202055,0.20904100,0.25073302,0.33452350
-5.21960980,0.98773587,0.00699549,0.07415396,0.00212105,0.21209319,0.25706514,0.33143680
-5.21360680,0.98740168,0.00664279,0.07487960,0.00222568,0.21455198,0.26321296,0.32708491
-5.20760380,0.98416848,0.00627291,0.07550220,0.00233412,0.21647188,0.26921893,0.32155472
-5.20160080,0.97834943,0.00588917,0.07604028,0.00244581,0.21791463,0.27511803,0.31496056
-5.19559780,0.97028690,0.00549548,0.07650935,0.00255997,0.21894585,0.28093409,0.30743772
-5.18959480,0.96033518,0.00509618,0.07692090,0.00267553,0.21963165,0.28667662,0.29913574
-5.18359180,0.94884397,0.00469575,0.07728159,0.00279118,0.22003549,0.29233851,0.29021163
-5.17758879,0.93614349,0.00429865,0.07759282,0.00290536,0.22021517,0.29789465,0.28082346
-5.17158579,0.92253176,0.00390918,0.07785060,0.00301628,0.22022040,0.30330157,0.27112451
-5.16558279,0.90826467,0.00353128,0.07804572,0.00312200,0.22009086,0.30849819,0.26125817
-5.15957979,0.89354917,0.00316847,0.07816426,0.00322046,0.21985490,0.31340757,0.25135389
-5.15357679,0.87853960,0.00282371,0.07818843,0.00330954,0.21952887,0.31793964,0.24152403
-5.14757379,0.86333722,0.00249942,0.07809755,0.00338716,0.21911715,0.32199465,0.23186198
-5.14157079,0.84799270,0.00219740,0.07786933,0.00345135,0.21861275,0.32546730,0.22244126
-5.13556778,0.83251111,0.00191886,0.07748115,0.00350031,0.21799845,0.32825115,0.21331558
-5.12956478,0.81685899,0.00166447,0.07691145,0.00353251,0.21724838,0.33024314,0.20451991
-5.12356178,0.80097296,0.00143437,0.07614100,0.00354671,0.21632999,0.33134804,0.19607222
-5.11755878,0.78476915,0.00122828,0.07515411,0.00354208,0.21520616,0.33148249,0.18797575
-5.11155578,0.76815304,0.00104555,0.07393963,0.00351816,0.21383745,0.33057854,0.18022171
-5.10555278,0.75102912,0.00088525,0.07249177,0.00347496,0.21218438,0.32858645,0.17279225
-5.09954977,0.73330990,0.00074627,0.07081061,0.00341292,0.21020959,0.32547674,0.16566338
-5.09354677,0.71492396,0.00062741,0.06890236,0.00333290,0.20787988,0.32124140,0.15880786
-5.08754377,0.69582279,0.00052743,0.06677939,0.00323621,0.20516806,0.31589427,0.15219794
-5.08154077,0.67598637,0.00044521,0.06445998,0.00312452,0.20205454,0.30947067,0.14580775
-5.07553777,0.65542737,0.00037978,0.06196784,0.00299983,0.19852868,0.30202634,0.13961543
-5.06953477,0.63419404,0.00033039,0.05933148,0.00286445,0.19458998,0.29363584,0.13360486
-5.06353177,0.61237196,0.00029666,0.05658345,0.00272090,0.19024890,0.28439057,0.12776709
-5.05752876,0.59008486,0.00027860,0.05375950,0.00257191,0.18552761,0.27439648,0.12210135
-5.05152576,0.56749449,0.00027670,0.05089772,0.00242030,0.18046041,0.26377169,0.11661590
-5.04552276,0.54479992,0.00029203,0.04803766,0.00226901,0.17509407,0.25264411,0.11132842
-5.03951976,0.52223636,0.00032630,0.04521957,0.00212101,0.16948782,0.24114914,0.10626630
-5.03351676,0.50007349,0.00038194,0.04248367,0.00197930,0.16371335,0.22942759,0.10146669
-5.02751376,0.47861359,0.00046221,0.03986958,0.00184688,0.15785440,0.21762373,0.09697635
-5.02151076,0.45818930,0.00057126,0.03741582,0.00172678,0.15200631,0.20588372,0.09285135
-5.01550775,0.43916113,0.00071421,0.03515947,0.00162203,0.14627519,0.19435412,0.08915669
-5.00950475,0.42191465,0.00089721,0.03313592,0.00153569,0.14077695,0.18318076,0.08596572
-5.00350175,0.40685726,0.00112753,0.03137872,0.00147090,0.13563604,0.17250766,0.08335946
-4.99749875,0.39441456,0.00141356,0.02991956,0.00143087,0.13098388,0.16247619,0.08142583
-4.99149575,0.38502621,0.00176489,0.02878828,0.00141892,0.12695710,0.15322423,0.08025871
-4.98549275,0.37914121,0.00219224,0.02801292,0.00143853,0.12369546,0.14488546,0.07995689
-4.97948974,0.37721276,0.00270745,0.02761984,0.00149334,0.12133963,0.13758860,0.08062294
-4.97348674,0.37969248,0.00332338,0.02763383,0.00158718,0.12002870,0.13145670,0.08236189
-4.96748374,0.38702426,0.00405377,0.02807823,0.00172405,0.11989759,0.12660634,0.08527993
-4.96148074,0.39963780,0.00491308,0.02897508,0.00190813,0.12107446,0.12314690,0.08948290
-4.95547774,0.41794194,0.00591622,0.03034522,0.00214378,0.12367800,0.12117980,0.09507491
-4.94947474,0.44231801,0.00707825,0.03220840,0.00243543,0.12781494,0.12079767,0.10215674
-4.94347174,0.47311344,0.00841402,0.03458343,0.00278760,0.13357765,0.12208371,0.11082449
-4.93746873,0.51063582,0.00993777,0.03748821,0.00320479,0.14104206,0.12511098,0.12116809
-4.93146573,0.55514766,0.01166271,0.04093990,0.00369140,0.15026600,0.12994189,0.13327005
-4.92546273,0.60686209,0.01360049,0.04495497,0.00425170,0.16128793,0.13662773,0.14720427
-4.91945973,0.66593968,0.01576071,0.04954927,0.00488963,0.17412624,0.14520842,0.16303504
-4.91345673,0.73248658,0.01815045,0.05473811,0.00560881,0.18877922,0.15571237,0.18081620
-4.90745373,0.80655403,0.02077378,0.06053626,0.00641238,0.20522565,0.16815653,0.20059051
-4.90145073,0.88813936,0.02363130,0.06695792,0.00730295,0.22342608,0.18254656,0.22238917
-4.89544772,0.97718836,0.02671977,0.07401663,0.00828251,0.24332482,0.19887722,0.24623152
-4.88944472,1.07359895,0.03003180,0.08172505,0.00935236,0.26485254,0.21713281,0.27212493
-4.88344172,1.17722592,0.03355565,0.09009470,0.01051306,0.28792944,0.23728769,0.30006471
-4.87743872,1.28788640,0.03727513,0.09913553,0.01176441,0.31246887,0.25930690,0.33003413
-4.87143572,1.40536580,0.04116962,0.10885534,0.01310543,0.33838119,0.28314673,0.36200442
-4.86543272,1.52942364,0.04521422,0.11925916,0.01453434,0.36557772,0.30875518,0.39593472
-4.85942971,1.65979880,0.04938004,0.13034833,0.01604855,0.39397456,0.33607232,0.43177187
-4.85342671,1.79621382,0.05363463,0.14211967,0.01764471,0.42349596,0.36503051,0.46945005
-4.84742371,1.93837754,0.05794247,0.15456434,0.01931868,0.45407704,0.39555429,0.50889024
-4.84142071,2.08598580,0.06226561,0.16766681,0.02106556,0.48566567,0.42756002,0.54999929
-4.83541771,2.23871972,0.06656437,0.18140369,0.02287967,0.51822307,0.46095519,0.59266892
-4.82941471,2.39624133,0.07079811,0.19574264,0.02475457,0.55172326,0.49563746,0.63677422
-4.82341171,2.55818647,0.07492602,0.21064134,0.02668299,0.58615088,0.53149323,0.68217212
-4.81740870,2.72415487,0.07890789,0.22604659,0.02865685,0.62149763,0.56839610,0.72869957
-4.81140570,2.89369783,0.08270490,0.24189362,0.03066717,0.65775716,0.60620489,0.77617158
-4.80540270,3.06630384,0.08628032,0.25810559,0.03270405,0.69491865,0.64476167,0.82437936
-4.79939970,3.24138278,0.08960015,0.27459337,0.03475660,0.73295924,0.68388962,0.87308849
-4.79339670,3.41824952,0.09263369,0.29125570,0.03681293,0.77183566,0.72339105,0.92203740
-4.78739370,3.59610802,0.09535393,0.30797957,0.03886009,0.81147549,0.76304561,0.97093621
-4.78139070,3.77403690,0.09773791,0.32464109,0.04088408,0.85176848,0.80260887,1.01946619
-4.77538769,3.95097772,0.09976692,0.34110654,0.04286993,0.89255855,0.84181163,1.06727994
-4.76938469,4.12572729,0.10142655,0.35723392,0.04480175,0.93363694,0.88035980,1.11400245
-4.76338169,4.29693497,0.10270670,0.37287473,0.04666288,0.97473706,0.91793533,1.15923322
-4.75737869,4.46310613,0.10360143,0.38787609,0.04843610,1.01553170,0.95419822,1.20254950
-4.75137569,4.62261262,0.10410878,0.40208306,0.05010388,1.05563278,0.98878963,1.24351075
-4.74537269,4.77371061,0.10423049,0.41534126,0.05164867,1.09459414,1.02133637,1.28166440
-4.73936968,4.91456635,0.10397167,0.42749959,0.05305329,1.13191756,1.05145656,1.31655286
-4.73336668,5.04328938,0.10334055,0.43841311,0.05430131,1.16706188,1.07876659,1.34772163
-4.72736368,5.15797293,0.10234807,0.44794594,0.05537744,1.19945520,1.10288919,1.37472858
-4.72136068,5.25674029,0.10100763,0.45597420,0.05626799,1.22850991,1.12346239,1.39715392
-4.71535768,5.33779599,0.09933481,0.46238886,0.05696124,1.25363979,1.14014923,1.41461092
-4.70935468,5.39947990,0.09734710,0.46709842,0.05744783,1.27427889,1.15264779,1.42675670
-4.70335168,5.44032237,0.09506377,0.47003142,0.05772111,1.28990113,1.16070125,1.43330302
-4.69734867,5.45909805,0.09250569,0.47113866,0.05777736,1.30004001,1.16410756,1.43402654
-4.69134567,5.45487621,0.08969525,0.47039504,0.05761602,1.30430745,1.16272826,1.42877803
-4.68534267,5.42706515,0.08665631,0.46780092,0.05723978,1.30241084,1.15649619,1.41749035
-4.67933967,5.37544866,0.08341416,0.46338310,0.05665458,1.29416765,1.14542150,1.40018452
-4.67333667,5.30021252,0.07999549,0.45719512,0.05586958,1.27951674,1.12959580,1.37697383
-4.66733367,5.20195982,0.07642836,0.44931705,0.05489697,1.25852593,1.10919413,1.34806546
-4.66133067,5.08171381,0.07274221,0.43985462,0.05375182,1.23139533,1.08447455,1.31375957
-4.65532766,4.94090806,0.06896772,0.42893773,0.05245177,1.19845642,1.05577538,1.27444581
-4.64932466,4.78136400,0.06513677,0.41671839,0.05101672,1.16016665,1.02351004,1.23059715
-4.64332166,4.60525646,0.06128227,0.40336809,0.04946859,1.11710008,0.98815967,1.18276137
-4.63731866,4.41506872,0.05743800,0.38907465,0.04783090,1.06993423,0.95026380,1.13155024
-4.63131566,4.21353844,0.05363835,0.37403872,0.04612857,1.01943385,0.91040940,1.07762709
-4.62531266,4.00359695,0.04991807,0.35846996,0.04438757,0.96643230,0.86921867,1.02169280
-4.61930965,3.78830391,0.04631200,0.34258303,0.04263473,0.91181123,0.82733609,0.96447112
-4.61330665,3.57078001,0.04285474,0.32659355,0.04089752,0.85647948,0.78541508,0.90669355
-4.60730365,3.35414002,0.03958034,0.31071413,0.03920392,0.80135191,0.74410490,0.84908446
-4.60130065,3.14142850,0.03652195,0.29515055,0.03758224,0.74732892,0.70403801,0.79234685
-4.59529765,2.93556015,0.03371152,0.28009832,0.03606106,0.69527733,0.66581844,0.73714935
-4.58929465,2.73926632,0.03117951,0.26573951,0.03466910,0.64601311,0.63001125,0.68411460
-4.58329165,2.55504907,0.02895458,0.25224017,0.03343508,0.60028629,0.59713360,0.63380950
-4.57728864,2.38514336,0.02706327,0.23974814,0.03238759,0.55876843,0.56764720,0.58673728
-4.57128564,2.23148763,0.02552979,0.22839142,0.03155484,0.52204255,0.54195243,0.54333176
-4.56528264,2.09570284,0.02437569,0.21827711,0.03096439,0.49059561,0.52038403,0.50395336
-4.55927964,1.97907924,0.02361961,0.20949075,0.03064274,0.46481340,0.50320813,0.46888719
-4.55327664,1.88257040,0.02327698,0.20209620,0.03061494,0.44497757,0.49062063,0.43834268
-4.54727364,1.80679329,0.02335968,0.19613582,0.03090392,0.43126458,0.48274665,0.41245473
-4.54127064,1.75203374,0.02387576,0.19163110,0.03152997,0.42374627,0.47964085,0.39128609
-4.53526763,1.71825604,0.02482905,0.18858338,0.03250992,0.42239188,0.48128845,0.37483061
-4.52926463,1.70511593,0.02621883,0.18697494,0.03385645,0.42707114,0.48760678,0.36301730
-4.52326163,1.71197640,0.02803944,0.18677002,0.03557731,0.43755856,0.49844729,0.35571482
-4.51725863,1.73792547,0.03027996,0.18791609,0.03767455,0.45353842,0.51359783,0.35273635
-4.51125563,1.78179605,0.03292394,0.19034503,0.04014386,0.47461087,0.53278536,0.35384466
-4.50525263,1.84218743,0.03594911,0.19397433,0.04297401,0.50029880,0.55567898,0.35875732
-4.49924962,1.91748877,0.03932733,0.19870837,0.04614642,0.53005578,0.58189340,0.36715204
-4.49324662,2.00590453,0.04302453,0.20443961,0.04963490,0.56327495,0.61099311,0.37867221
-4.48724362,2.10548230,0.04700089,0.21104987,0.05340572,0.59929911,0.64249715,0.39293246
-4.48124062,2.21414300,0.05121120,0.21841165,0.05741782,0.63743187,0.67588482,0.40952459
-4.47523762,2.32971377,0.05560534,0.22638954,0.06162332,0.67694996,0.71060241,0.42802365
-4.46923462,2.44996329,0.06012903,0.23484177,0.06596835,0.71711646,0.74607088,0.44799429
-4.46323162,2.57263945,0.06472474,0.24362187,0.07039405,0.75719488,0.78169477,0.46899741
-4.45722861,2.69550858,0.06933280,0.25258057,0.07483788,0.79646374,0.81687200,0.49059690
-4.45122561,2.81639579,0.07389262,0.26156779,0.07923507,0.83423129,0.85100468,0.51236661
-4.44522261,2.93322515,0.07834407,0.27043488,0.08352023,0.86984993,0.88351048,0.53389715
-4.43921961,3.04405868,0.08262891,0.27903686,0.08762902,0.90272988,0.91383444,0.55480254
-4.43321661,3.14713279,0.08669220,0.28723483,0.09149987,0.93235151,0.94146078,0.57472643
-4.42721361,3.24089093,0.09048373,0.29489834,0.09507556,0.95827601,0.96592423,0.59334768
-4.42121061,3.32401104,0.09395932,0.30190765,0.09830477,0.98015374,0.98682058,0.61038515
-4.41520760,3.39542689,0.09708193,0.30815585,0.10114334,0.99773012,1.00381586,0.62560144
-4.40920460,3.45434219,0.09982268,0.31355072,0.10355535,1.01084866,1.01665392,0.63880546
-4.40320160,3.50023717,0.10216150,0.31801625,0.10551384,1.01945110,1.02516182,0.64985378
-4.39719860,3.53286718,0.10408764,0.32149372,0.10700126,1.02357456,1.02925302,0.65865070
-4.39119560,3.55225370,0.10559983,0.32394238,0.10800959,1.02334607,1.02892805,0.66514696
-4.38519260,3.55866813,0.10670617,0.32533961,0.10854008,1.01897449,1.02427264,0.66933735
-4.37918959,3.55260933,0.10742382,0.32568061,0.10860275,1.01074052,1.01545339,0.67125727
-4.37318659,3.53477607,0.10777835,0.32497761,0.10821559,0.99898503,1.00271125,0.67097840
-4.36718359,3.50603571,0.10780297,0.32325874,0.10740355,0.98409637,0.98635292,0.66860380
-4.36118059,3.46739057,0.10753754,0.32056642,0.10619739,0.96649728,0.96674073,0.66426259
-4.35517759,3.41994344,0.10702741,0.31695564,0.10463240,0.94663181,0.94428130,0.65810454
-4.34917459,3.36486358,0.10632222,0.31249193,0.10274710,0.92495277,0.91941355,0.65029466
-4.34317159,3.30335439,0.10547465,0.30724929,0.10058200,0.90191020,0.89259640,0.64100813
-4.33716858,3.23662375,0.10453905,0.30130816,0.09817837,0.87794110,0.86429684,0.63042566
-4.33116558,3.16585754,0.10357013,0.29475334,0.09557718,0.85346064,0.83497841,0.61872928
-4.32516258,3.09219697,0.10262170,0.28767219,0.09281814,0.82885491,0.80509086,0.60609884
-4.31915958,3.01671965,0.10174541,0.28015287,0.08993898,0.80447535,0.77506092,0.59270893
-4.31315658,2.94042438,0.10098950,0.27228293,0.08697485,0.78063456,0.74528454,0.57872650
-4.30715358,2.86421950,0.10039770,0.26414801,0.08395786,0.75760351,0.71612074,0.56430890
