energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.71185593,4.06433533,-6.00371373,0.07976940,-0.08143907,0.65705598,-1.01342696,4.22068981,-7.02530555,1.28134132,-1.14023878,1.70082509,-2.81456402,0.00000000,-0.00000000
-5.70585293,4.03186324,-6.06393518,0.07871803,-0.08154487,0.65332069,-1.04072664,4.18553672,-7.16865800,1.27793569,-1.15289918,1.68404637,-2.81995964,0.00000000,-0.00000000
-5.69984992,3.99618022,-6.10025594,0.07741082,-0.08127520,0.64914729,-1.06348008,4.15440027,-7.28712791,1.27202483,-1.16026583,1.66617469,-2.81498750,0.00000000,-0.00000000
-5.69384692,3.95664258,-6.11101780,0.07586165,-0.08062872,0.64436149,-1.08107417,4.12546749,-7.37741584,1.26351892,-1.16201762,1.64701266,-2.79935056,0.00000000,-0.00000000
-5.68784392,3.91253159,-6.09511490,0.07408552,-0.07961205,0.63877300,-1.09301488,4.09676244,-7.43678309,1.25232035,-1.15796438,1.62633183,-2.77296571,0.00000000,-0.00000000
-5.68184092,3.86309127,-6.05203270,0.07209826,-0.07823982,0.63218541,-1.09894115,4.06623612,-7.46313665,1.23833041,-1.14805380,1.60388432,-2.73597235,0.00000000,-0.00000000
-5.67583792,3.80757163,-5.98187006,0.06991643,-0.07653462,0.62440675,-1.09863474,4.03185949,-7.45509814,1.22145796,-1.13237385,1.57941737,-2.68873512,0.00000000,-0.00000000
-5.66983492,3.74527531,-5.88534322,0.06755720,-0.07452654,0.61526004,-1.09202565,3.99171562,-7.41205359,1.20162957,-1.11115075,1.55268972,-2.63184053,0.00000000,-0.00000000
-5.66383192,3.67560543,-5.76377132,0.06503839,-0.07225262,0.60459336,-1.07919283,3.94408725,-7.33418162,1.17880064,-1.08474244,1.52348953,-2.56608723,0.00000000,-0.00000000
-5.65782891,3.59811230,-5.61904359,0.06237845,-0.06975599,0.59228899,-1.06036027,3.88753628,-7.22245824,1.15296664,-1.05362786,1.49165271,-2.49247005,0.00000000,-0.00000000
-5.65182591,3.51253669,-5.45356928,0.05959656,-0.06708481,0.57827113,-1.03588875,3.82097221,-7.07863717,1.12417408,-1.01839255,1.45708098,-2.41215795,0.00000000,-0.00000000
-5.64582291,3.41884762,-5.27021167,0.05671264,-0.06429112,0.56251181,-1.00626340,3.74370702,-6.90520584,1.09253021,-0.97971108,1.41975872,-2.32646646,0.00000000,-0.00000000
-5.63981991,3.31727285,-5.07220862,0.05374737,-0.06142948,0.54503484,-0.97207782,3.65549496,-6.70531780,1.05821112,-0.93832709,1.37976783,-2.23682533,0.00000000,-0.00000000
-5.63381691,3.20832061,-4.86308217,0.05072219,-0.05855560,0.52591756,-0.93401529,3.55655594,-6.48270362,1.02146767,-0.89503167,1.33729986,-2.14474223,0.00000000,-0.00000000
-5.62781391,3.09279160,-4.64654044,0.04765912,-0.05572490,0.50529041,-0.89282780,3.44758246,-6.24156302,0.98262877,-0.85064103,1.29266476,-2.05176361,0.00000000,-0.00000000
-5.62181091,2.97178059,-4.42637519,0.04458064,-0.05299115,0.48333432,-0.84931387,3.32973025,-5.98644203,0.94210189,-0.80597414,1.24629588,-1.95943402,0.00000000,-0.00000000
-5.61580790,2.84666768,-4.20635864,0.04150943,-0.05040513,0.46027629,-0.80429579,3.20459376,-5.72209943,0.90037067,-0.76183136,1.19875075,-1.86925514,0.00000000,-0.00000000
-5.60980490,2.71909945,-3.99014307,0.03846807,-0.04801343,0.43638318,-0.75859725,3.07416779,-5.45336732,0.85798963,-0.71897457,1.15070759,-1.78264593,0.00000000,-0.00000000
-5.60380190,2.59096074,-3.78116662,0.03547866,-0.04585745,0.41195422,-0.71302204,2.94079723,-5.18501111,0.81557622,-0.67810957,1.10295755,-1.70090526,0.00000000,-0.00000000
-5.59779890,2.46433800,-3.58256846,0.03256251,-0.04397254,0.38731256,-0.66833457,2.80711694,-4.92159376,0.77380039,-0.63987129,1.05639274,-1.62517841,0.00000000,-0.00000000
-5.59179590,2.34147555,-3.39711588,0.02973966,-0.04238735,0.36279615,-0.62524267,2.67598390,-4.66734961,0.73337204,-0.60481200,1.01199030,-1.55642848,0.00000000,-0.00000000
-5.58579290,2.22472597,-3.22714565,0.02702858,-0.04112349,0.33874854,-0.58438322,2.55040399,-4.42607202,0.69502682,-0.57339294,0.97079296,-1.49541386,0.00000000,-0.00000000
-5.57978989,2.11649603,-3.07452117,0.02444580,-0.04019531,0.31550970,-0.54631085,2.43345513,-4.20101887,0.65951056,-0.54597929,0.93388644,-1.44267250,0.00000000,-0.00000000
-5.57378689,2.01918969,-2.94060624,0.02200559,-0.03960998,0.29340730,-0.51148990,2.32820907,-3.99483915,0.62756279,-0.52283848,0.90237411,-1.39851356,0.00000000,-0.00000000
-5.56778389,1.93514927,-2.82625596,0.01971978,-0.03936775,0.27274873,-0.48028955,2.23765311,-3.80952257,0.59989976,-0.50414159,0.87734960,-1.36301664,0.00000000,-0.00000000
-5.56178089,1.86659619,-2.73182408,0.01759755,-0.03946246,0.25381393,-0.45298223,2.16461343,-3.64637363,0.57719731,-0.48996756,0.85986780,-1.33603858,0.00000000,-0.00000000
-5.55577789,1.81557240,-2.65718590,0.01564543,-0.03988206,0.23684925,-0.42974481,2.11168111,-3.50601023,0.56007391,-0.48030975,0.85091482,-1.31722749,0.00000000,-0.00000000
-5.54977489,1.78388353,-2.60177519,0.01386720,-0.04060947,0.22206233,-0.41066249,2.08114203,-3.38838594,0.54907417,-0.47508435,0.85137774,-1.30604331,0.00000000,-0.00000000
-5.54377189,1.77304499,-2.56463275,0.01226406,-0.04162332,0.20961816,-0.39573484,2.07491159,-3.29283413,0.54465325,-0.47414023,0.86201458,-1.30178398,0.00000000,-0.00000000
-5.53776888,1.78423192,-2.54446439,0.01083471,-0.04289888,0.19963609,-0.38488360,2.09447527,-3.21813132,0.54716224,-0.47726952,0.88342544,-1.30361613,0.00000000,-0.00000000
-5.53176588,1.81823420,-2.53970535,0.00957558,-0.04440895,0.19218795,-0.37796185,2.14083610,-3.16257637,0.55683516,-0.48421851,0.91602561,-1.31060880,0.00000000,-0.00000000
-5.52576288,1.87541780,-2.54858840,0.00848107,-0.04612468,0.18729708,-0.37476394,2.21447023,-3.12408155,0.57377758,-0.49469833,0.96002136,-1.32176894,0.00000000,-0.00000000
-5.51975988,1.95569357,-2.56921258,0.00754379,-0.04801643,0.18493836,-0.37503583,2.31529195,-3.10027136,0.59795752,-0.50839498,1.01538963,-1.33607693,0.00000000,-0.00000000
-5.51375688,2.05849518,-2.59960984,0.00675488,-0.05005445,0.18503906,-0.37848546,2.44262957,-3.08858458,0.62919892,-0.52497831,1.08186233,-1.35252085,0.00000000,-0.00000000
-5.50775388,2.18276722,-2.63780703,0.00610432,-0.05220949,0.18748048,-0.38479270,2.59521381,-3.08637528,0.66717806,-0.54410974,1.15891641,-1.37012799,0.00000000,-0.00000000
-5.50175088,2.32696519,-2.68188113,0.00558116,-0.05445329,0.19210047,-0.39361866,2.77118018,-3.09100880,0.71142342,-0.56544845,1.24577056,-1.38799243,0.00000000,-0.00000000
-5.49574787,2.48906851,-2.73000590,0.00517387,-0.05675894,0.19869674,-0.40461404,2.96808688,-3.09994899,0.76131946,-0.58865605,1.34138941,-1.40529769,0.00000000,-0.00000000
-5.48974487,2.66660750,-2.78048882,0.00487055,-0.05910108,0.20703089,-0.41742654,3.18294936,-3.11083371,0.81611434,-0.61339974,1.44449582,-1.42133372,0.00000000,-0.00000000
-5.48374187,2.85670520,-2.83179773,0.00465920,-0.06145604,0.21683331,-0.43170698,3.41229238,-3.12153640,0.87493222,-0.63935402,1.55359178,-1.43550794,0.00000000,-0.00000000
-5.47773887,3.05613388,-2.88257704,0.00452793,-0.06380181,0.22780878,-0.44711444,3.65221966,-3.13021212,0.93678980,-0.66620122,1.66698794,-1.44735009,0.00000000,-0.00000000
-5.47173587,3.26138621,-2.93165405,0.00446514,-0.06611799,0.23964278,-0.46332011,3.89850084,-3.13532739,1.00061735,-0.69363106,1.78284158,-1.45651136,0.00000000,-0.00000000
-5.46573287,3.46875954,-2.97803636,0.00445971,-0.06838560,0.25200846,-0.48001021,4.14667415,-3.13567419,1.06528368,-0.72133961,1.89920232,-1.46275818,0.00000000,-0.00000000
-5.45972986,3.67445181,-3.02090170,0.00450111,-0.07058694,0.26457415,-0.49688796,4.39216274,-3.13036883,1.12962461,-0.74902791,2.01406442,-1.46596166,0.00000000,-0.00000000
-5.45372686,3.87466624,-3.05958191,0.00457957,-0.07270533,0.27701123,-0.51367481,4.63040158,-3.11883753,1.19247430,-0.77640063,2.12542439,-1.46608352,0.00000000,-0.00000000
-5.44772386,4.06572163,-3.09354298,0.00468614,-0.07472496,0.28900217,-0.53011103,4.85697079,-3.10079087,1.25269820,-0.80316498,2.23134164,-1.46315982,0.00000000,-0.00000000
-5.44172086,4.24416439,-3.12236296,0.00481283,-0.07663066,0.30024853,-0.54595593,5.06773110,-3.07618964,1.30922683,-0.82903030,2.33000031,-1.45728361,0.00000000,-0.00000000
-5.43571786,4.40687805,-3.14570971,0.00495261,-0.07840779,0.31047872,-0.56098773,5.25895586,-3.04520511,1.36108879,-0.85370829,2.41976962,-1.44858772,0.00000000,-0.00000000
-5.42971486,4.55118568,-3.16332027,0.00509951,-0.08004213,0.31945508,-0.57500340,5.42745461,-3.00817646,1.40744196,-0.87691423,2.49926024,-1.43722879,0.00000000,-0.00000000
-5.42371186,4.67494073,-3.17498302,0.00524864,-0.08151981,0.32698017,-0.58781833,5.57068250,-2.96556838,1.44760123,-0.89836908,2.56737420,-1.42337342,0.00000000,-0.00000000
-5.41770885,4.77660223,-3.18052414,0.00539617,-0.08282733,0.33290189,-0.59926627,5.68683062,-2.91793118,1.48106178,-0.91780246,2.62334593,-1.40718731,0.00000000,-0.00000000
-5.41170585,4.85529034,-3.17979868,0.00553935,-0.08395162,0.33711730,-0.60919923,5.77489279,-2.86586570,1.50751657,-0.93495657,2.66677234,-1.38882769,0.00000000,-0.00000000
-5.40570285,4.91081959,-3.17268692,0.00567648,-0.08488008,0.33957485,-0.61748771,5.83470529,-2.80999464,1.52686721,-0.94959059,2.69763036,-1.36843944,0.00000000,-0.00000000
-5.39969985,4.94370766,-3.15909570,0.00580682,-0.08560077,0.34027489,-0.62402103,5.86695698,-2.75094132,1.53922765,-0.96148571,2.71628093,-1.34615475,0.00000000,-0.00000000
-5.39369685,4.95515868,-3.13896450,0.00593055,-0.08610254,0.33926851,-0.62870793,5.87316906,-2.68931649,1.54492027,-0.97045031,2.72345877,-1.32209614,0.00000000,-0.00000000
-5.38769385,4.94702161,-3.11227541,0.00604862,-0.08637518,0.33665464,-0.63147728,5.85564446,-2.62571297,1.54446451,-0.97632515,2.72024834,-1.29638232,0.00000000,-0.00000000
-5.38169085,4.92172487,-3.07906608,0.00616271,-0.08640965,0.33257549,-0.63227894,5.81738891,-2.56070761,1.53855845,-0.97898831,2.70804674,-1.26913616,0.00000000,-0.00000000
-5.37568784,4.88219001,-3.03944450,0.00627501,-0.08619830,0.32721058,-0.63108468,5.76200672,-2.49486937,1.52805405,-0.97835971,2.68851511,-1.24049419,0.00000000,-0.00000000
-5.36968484,4.83172796,-2.99360441,0.00638813,-0.08573501,0.32076962,-0.62788914,5.69357567,-2.42877216,1.51392723,-0.97440495,2.66352045,-1.21061666,0.00000000,-0.00000000
-5.36368184,4.77392236,-2.94184003,0.00650493,-0.08501548,0.31348437,-0.62271067,5.61650624,-2.36301059,1.49724393,-0.96713824,2.63507058,-1.17969733,0.00000000,-0.00000000
-5.35767884,4.71250494,-2.88455905,0.00662838,-0.08403739,0.30560014,-0.61559208,5.53539125,-2.29821693,1.47912381,-0.95662453,2.60524477,-1.14797224,0.00000000,-0.00000000
-5.35167584,4.65122831,-2.82229257,0.00676138,-0.08280061,0.29736697,-0.60660118,5.45485222,-2.23507723,1.46070309,-0.94298039,2.57612324,-1.11572676,0.00000000,-0.00000000
-5.34567284,4.59374154,-2.75570132,0.00690666,-0.08130740,0.28903116,-0.59583095,5.37938874,-2.17434482,1.44309811,-0.92637393,2.54971826,-1.08330025,0.00000000,-0.00000000
-5.33966983,4.54347354,-2.68557723,0.00706664,-0.07956258,0.28082727,-0.58339942,5.31323687,-2.11684970,1.42737112,-0.90702345,2.52790978,-1.05108790,0.00000000,-0.00000000
-5.33366683,4.50352886,-2.61283989,0.00724332,-0.07757367,0.27297114,-0.56944901,5.26024187,-2.06350222,1.41449969,-0.88519497,2.51238803,-1.01953956,0.00000000,-0.00000000
-5.32766383,4.47659962,-2.53852762,0.00743826,-0.07535101,0.26565401,-0.55414541,5.22374964,-2.01529033,1.40535071,-0.86119862,2.50460503,-0.98915521,0.00000000,-0.00000000
-5.32166083,4.46489636,-2.46378318,0.00765246,-0.07290777,0.25903810,-0.53767585,5.20652020,-1.97326955,1.40065991,-0.83538395,2.50573659,-0.96047741,0.00000000,-0.00000000
-5.31565783,4.47009964,-2.38983413,0.00788642,-0.07026002,0.25325372,-0.52024673,5.21066509,-1.93854557,1.40101735,-0.80813421,2.51665564,-0.93408062,0.00000000,-0.00000000
-5.30965483,4.49333300,-2.31796853,0.00814011,-0.06742659,0.24839794,-0.50208066,5.23760959,-1.91224977,1.40685897,-0.77985975,2.53791734,-0.91055799,0.00000000,-0.00000000
-5.30365183,4.53515676,-2.24950648,0.00841303,-0.06442897,0.24453491,-0.48341279,5.28807910,-1.89550828,1.41846405,-0.75099057,2.56975546,-0.89050599,0.00000000,-0.00000000
-5.29764882,4.59558125,-2.18576843,0.00870427,-0.06129104,0.24169752,-0.46448670,5.36210815,-1.88940577,1.43595822,-0.72196835,2.61208939,-0.87450745,0.00000000,-0.00000000
-5.29164582,4.67409727,-2.12804144,0.00901258,-0.05803876,0.23989045,-0.44554968,5.45906938,-1.89494535,1.45932108,-0.69323797,2.66454042,-0.86311379,0.00000000,-0.00000000
-5.28564282,4.76972061,-2.07754445,0.00933649,-0.05469978,0.23909423,-0.42684771,5.57771922,-1.91300648,1.48839769,-0.66523886,2.72645577,-0.85682708,0.00000000,-0.00000000
-5.27963982,4.88104742,-2.03539407,0.00967437,-0.05130298,0.23927003,-0.40862019,5.71625663,-1.94430287,1.52291290,-0.63839640,2.79693848,-0.85608277,0.00000000,-0.00000000
-5.27363682,5.00631679,-2.00257220,0.01002455,-0.04787789,0.24036499,-0.39109463,5.87239100,-1.98934252,1.56248734,-0.61311352,2.87488133,-0.86123389,0.00000000,-0.00000000
-5.26763382,5.14347705,-1.97989688,0.01038538,-0.04445416,0.24231760,-0.37448156,6.04341550,-2.04839226,1.60665421,-0.58976302,2.95900304,-0.87253736,0.00000000,-0.00000000
-5.26163082,5.29025260,-1.96799781,0.01075533,-0.04106095,0.24506301,-0.35896979,6.22628258,-2.12144880,1.65487590,-0.56868057,3.04788493,-0.89014320,0.00000000,-0.00000000
-5.25562781,5.44420841,-1.96729762,0.01113297,-0.03772632,0.24853774,-0.34472221,6.41767872,-2.20821824,1.70655961,-0.55015884,3.14000693,-0.91408717,0.00000000,-0.00000000
-5.24962481,5.60281026,-1.97799992,0.01151705,-0.03447670,0.25268386,-0.33187245,6.61409655,-2.30810592,1.76107159,-0.53444289,3.23378166,-0.94428730,0.00000000,-0.00000000
-5.24362181,5.76347908,-2.00008485,0.01190647,-0.03133632,0.25745208,-0.32052243,6.81190284,-2.42021744,1.81774953,-0.52172699,3.32758612,-0.98054451,0.00000000,-0.00000000
-5.23761881,5.92363875,-2.03331246,0.01230025,-0.02832682,0.26280394,-0.31074099,7.00740187,-2.54337194,1.87591311,-0.51215291,3.41979062,-1.02254754,0.00000000,-0.00000000
-5.23161581,6.08075738,-2.07723390,0.01269749,-0.02546682,0.26871272,-0.30256365,7.19689433,-2.67612746,1.93487280,-0.50580979,3.50878506,-1.06988199,0.00000000,-0.00000000
-5.22561281,6.23238245,-2.13121009,0.01309731,-0.02277173,0.27516336,-0.29599350,7.37673227,-2.81681796,1.99393705,-0.50273542,3.59300281,-1.12204307,0.00000000,-0.00000000
-5.21960980,6.37617093,-2.19443688,0.01349876,-0.02025352,0.28215111,-0.29100316,7.54337118,-2.96360079,2.05241858,-0.50291888,3.67094279,-1.17845176,0.00000000,-0.00000000
-5.21360680,6.50991544,-2.26597574,0.01390080,-0.01792074,0.28967933,-0.28753778,7.69342024,-3.11451283,2.10963991,-0.50630427,3.74119037,-1.23847338,0.00000000,-0.00000000
-5.20760380,6.63156795,-2.34478834,0.01430217,-0.01577853,0.29775632,-0.28551878,7.82369179,-3.26753289,2.16493879,-0.51279531,3.80243751,-1.30143796,0.00000000,-0.00000000
-5.20160080,6.73926194,-2.42977343,0.01470141,-0.01382879,0.30639158,-0.28484828,7.93125069,-3.42064777,2.21767394,-0.52226049,3.85350275,-1.36666132,0.00000000,-0.00000000
-5.19559780,6.83133417,-2.51980414,0.01509680,-0.01207042,0.31559159,-0.28541381,8.01346389,-3.57191877,2.26723130,-0.53453846,3.89335112,-1.43346590,0.00000000,-0.00000000
-5.18959480,6.90634630,-2.61376398,0.01548638,-0.01049962,0.32535546,-0.28709326,8.06804988,-3.71954568,2.31303109,-0.54944334,3.92111405,-1.50120036,0.00000000,-0.00000000
-5.18359180,6.96310662,-2.71057966,0.01586796,-0.00911026,0.33567052,-0.28975959,8.09312701,-3.86192518,2.35453552,-0.56676976,3.93610870,-1.56925712,0.00000000,-0.00000000
-5.17758879,7.00069107,-2.80924957,0.01623922,-0.00789424,0.34650834,-0.29328530,8.08725931,-3.99770084,2.39125713,-0.58629723,3.93785622,-1.63708693,0.00000000,-0.00000000
-5.17158579,7.01846280,-2.90886641,0.01659774,-0.00684193,0.35782125,-0.29754625,8.04949765,-4.12580251,2.42276726,-0.60779398,3.92609787,-1.70421009,0.00000000,-0.00000000
-5.16558279,7.01608883,-3.00863359,0.01694118,-0.00594255,0.36953951,-0.30242483,7.97941384,-4.24547336,2.44870435,-0.63101986,3.90080781,-1.77022388,0.00000000,-0.00000000
