energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-5.60980490,3.45729069,-1.30165225,0.00791002,-0.00579844,0.58793999,-0.11933882,0.98861243,-0.45385459,1.20696723,-0.10367139,0.09465552,-0.02090877,0.87072676,-0.48747100,0.55211838,-0.42224622,0.22243950,-0.13082942
-5.60380190,3.46983344,-1.36117891,0.00813211,-0.00589152,0.59629069,-0.12632695,0.99034194,-0.47583846,1.23199991,-0.10977909,0.09442312,-0.02294605,0.86623430,-0.50928504,0.54970838,-0.43608671,0.21928711,-0.13607433
-5.59779890,3.47470208,-1.41794919,0.00839493,-0.00594770,0.60191785,-0.13324153,0.99030556,-0.49652861,1.25218133,-0.11593750,0.09387225,-0.02513269,0.86147539,-0.53008394,0.54823938,-0.44824411,0.21594311,-0.14092715
-5.59179590,3.47206906,-1.47176860,0.00869854,-0.00596670,0.60470820,-0.14004986,0.98862904,-0.51573721,1.26716221,-0.12214488,0.09303361,-0.02747162,0.85668882,-0.54981987,0.54777803,-0.45868130,0.21248924,-0.14536465
-5.58579290,3.46216803,-1.52251551,0.00904179,-0.00594917,0.60459765,-0.14672091,0.98543547,-0.53330170,1.27668536,-0.12840119,0.09194099,-0.02996307,0.85208203,-0.56847406,0.54834461,-0.46740335,0.20900159,-0.14937296
-5.57978989,3.44528330,-1.57013295,0.00942225,-0.00589664,0.60157333,-0.15322481,0.98084023,-0.54908711,1.28059258,-0.13470669,0.09062993,-0.03260399,0.84782255,-0.58605303,0.54991262,-0.47445542,0.20554821,-0.15294689
-5.57378689,3.42173745,-1.61461698,0.00983625,-0.00581150,0.59567404,-0.15953219,0.97494663,-0.56298750,1.27882823,-0.14106023,0.08913635,-0.03538737,0.84403049,-0.60258337,0.55240951,-0.47991886,0.20218686,-0.15608893
-5.56778389,3.39187797,-1.65600240,0.01027882,-0.00569689,0.58698914,-0.16561347,0.96784225,-0.57492658,1.27143938,-0.14745752,0.08749528,-0.03830175,0.84077267,-0.61810548,0.55571874,-0.48390599,0.19896312,-0.15880784
-5.56178089,3.35606374,-1.69434679,0.01074381,-0.00555668,0.57565597,-0.17143806,0.95959665,-0.58485739,1.25857250,-0.15388936,0.08573966,-0.04133080,0.83805874,-0.63266666,0.55968305,-0.48655356,0.19590895,-0.16111707
-5.55577789,3.31465230,-1.72971413,0.01122394,-0.00539534,0.56185587,-0.17697372,0.95026022,-0.59276145,1.24046706,-0.16034004,0.08389937,-0.04445304,0.83583952,-0.64631407,0.56410901,-0.48801547,0.19304176,-0.16303308
-5.54977489,3.26798895,-1.76215912,0.01171096,-0.00521782,0.54580899,-0.18218608,0.93986474,-0.59864727,1.21744630,-0.16678602,0.08200048,-0.04764181,0.83400814,-0.65908802,0.56877277,-0.48845517,0.19036412,-0.16457360
-5.54377189,3.21639859,-1.79171360,0.01219581,-0.00502947,0.52776823,-0.18703838,0.92842537,-0.60254858,1.18990580,-0.17319500,0.08006469,-0.05086541,0.83240376,-0.67101616,0.57342692,-0.48803815,0.18786404,-0.16575611
-5.53776888,3.16018087,-1.81837620,0.01266885,-0.00483587,0.50801236,-0.19149156,0.91594437,-0.60452243,1.15830046,-0.17952559,0.07810915,-0.05408753,0.83081813,-0.68210908,0.57780837,-0.48692493,0.18551599,-0.16659649
-5.53176588,3.09960942,-1.84210601,0.01312009,-0.00464279,0.48683891,-0.19550474,0.90241618,-0.60464726,1.12313052,-0.18572746,0.07614645,-0.05726791,0.82900471,-0.69235754,0.58164696,-0.48526507,0.18328244,-0.16710806
-5.52576288,3.03493516,-1.86282118,0.01353949,-0.00445603,0.46455689,-0.19903613,0.88783379,-0.60302126,1.08492743,-0.19174227,0.07418490,-0.06036330,0.82669011,-0.70173184,0.58467474,-0.48319249,0.18111609,-0.16730095
-5.51975988,2.96639378,-1.88040256,0.01391726,-0.00428137,0.44147981,-0.20204425,0.87219607,-0.59976096,1.04424007,-0.19750526,0.07222902,-0.06332859,0.82358738,-0.71018329,0.58663540,-0.48082228,0.17896248,-0.16718206
-5.51375688,2.89421691,-1.89470262,0.01424414,-0.00412450,0.41791909,-0.20448968,0.85551554,-0.59500030,1.00162210,-0.20294736,0.07028022,-0.06611818,0.81941056,-0.71764785,0.58729375,-0.47824926,0.17676300,-0.16675530
-5.50775388,2.81864636,-1.90555889,0.01451176,-0.00399093,0.39417827,-0.20633694,0.83782633,-0.58889008,0.95762080,-0.20799807,0.06833762,-0.06868747,0.81388990,-0.72405173,0.58644471,-0.47554821,0.17445812,-0.16602244
-5.50175088,2.73995049,-1.91281152,0.01471294,-0.00388599,0.37054806,-0.20755676,0.81919167,-0.58159776,0.91276781,-0.21258857,0.06639895,-0.07099442,0.80678686,-0.72931868,0.58392156,-0.47277574,0.17199066,-0.16498418
-5.49574787,2.65844157,-1.91632344,0.01484190,-0.00381473,0.34730236,-0.20812829,0.79971054,-0.57330759,0.86757196,-0.21665535,0.06446144,-0.07300116,0.79790842,-0.73337844,0.57960302,-0.46997354,0.16930900,-0.16364162
-5.48974487,2.57449284,-1.91600212,0.01489457,-0.00378195,0.32469538,-0.20804143,0.77952294,-0.56422077,0.82251431,-0.22014371,0.06252273,-0.07467546,0.78711966,-0.73617576,0.57341895,-0.46717275,0.16636998,-0.16199784
-5.48374187,2.48855411,-1.91182105,0.01486875,-0.00379211,0.30295969,-0.20729880,0.75881339,-0.55455559,0.77804523,-0.22301142,0.06058167,-0.07599209,0.77435425,-0.73767951,0.56535423,-0.46439894,0.16314145,-0.16005951
-5.47773887,2.40116459,-1.90383956,0.01476423,-0.00384931,0.28230537,-0.20591754,0.73781238,-0.54454719,0.73458351,-0.22523185,0.05863902,-0.07693397,0.75962209,-0.73789092,0.55545074,-0.46167748,0.15960425,-0.15783845
-5.47173587,2.31296192,-1.89221921,0.01458283,-0.00395726,0.26291989,-0.20393060,0.71679552,-0.53444683,0.69251695,-0.22679679,0.05669798,-0.07749295,0.74301388,-0.73685060,0.54380734,-0.45903851,0.15575358,-0.15535296
-5.46573287,2.22468649,-1.87723558,0.01432845,-0.00411915,0.24496879,-0.20138737,0.69608031,-0.52452032,0.65220431,-0.22771852,0.05476457,-0.07767030,0.72470225,-0.73464345,0.53057770,-0.45652143,0.15159972,-0.15262876
-5.45972986,2.13718052,-1.85928398,0.01400692,-0.00433767,0.22859685,-0.19835385,0.67602052,-0.51504554,0.61397801,-0.22803108,0.05284779,-0.07747684,0.70493935,-0.73140127,0.51596613,-0.45417819,0.14716799,-0.14969955
-5.45372686,2.05138143,-1.83887861,0.01362587,-0.00461482,0.21392961,-0.19491188,0.65699843,-0.50630883,0.57814729,-0.22779063,0.05095964,-0.07693257,0.68405120,-0.72730241,0.50022163,-0.45207528,0.14249805,-0.14660700
-5.44772386,1.96830970,-1.81664453,0.01319453,-0.00495186,0.20107510,-0.19115791,0.63941514,-0.49860021,0.54500128,-0.22707487,0.04911493,-0.07606602,0.66242877,-0.72256859,0.48363029,-0.45029402,0.13764249,-0.14340025
-5.44172086,1.88905134,-1.79330267,0.01272341,-0.00534917,0.19012547,-0.18720087,0.62367927,-0.49220750,0.51481167,-0.22598151,0.04733094,-0.07491319,0.64051645,-0.71745865,0.46650636,-0.44892918,0.13266494,-0.14013484
-5.43571786,1.81473562,-1.76964829,0.01222403,-0.00580615,0.18115851,-0.18315964,0.61019467,-0.48740935,0.48783466,-0.22462589,0.04562693,-0.07351612,0.61879820,-0.71225963,0.44918243,-0.44808586,0.12763762,-0.13687114
-5.42971486,1.74650878,-1.74652398,0.01170852,-0.00632106,0.17423882,-0.17915989,0.59934751,-0.48446747,0.46431179,-0.22313773,0.04402360,-0.07192133,0.59778217,-0.70727550,0.43199915,-0.44787479,0.12263854,-0.13367239
-5.42371186,1.68550479,-1.72478839,0.01118930,-0.00689097,0.16941855,-0.17533065,0.59149325,-0.48361828,0.44446966,-0.22165744,0.04254244,-0.07017796,0.57798425,-0.70281405,0.41529466,-0.44840638,0.11774858,-0.13060233
-5.41770885,1.63281407,-1.70528254,0.01067865,-0.00751163,0.16673768,-0.17180073,0.58694416,-0.48506443,0.42851827,-0.22033181,0.04120505,-0.06833595,0.55991129,-0.69917275,0.39939439,-0.44978373,0.11304840,-0.12772275
-5.41170585,1.58945151,-1.68879531,0.01018839,-0.00817746,0.16622375,-0.16869505,0.58595779,-0.48896651,0.41664808,-0.21930972,0.04003246,-0.06644412,0.54404465,-0.69662432,0.38460146,-0.45209530,0.10861543,-0.12509093
-5.40570285,1.55632479,-1.67603022,0.00972954,-0.00888150,0.16789103,-0.16613121,0.58872670,-0.49543542,0.40902573,-0.21873768,0.03904450,-0.06454845,0.53082455,-0.69540272,0.37118796,-0.45540747,0.10452110,-0.12275714
-5.39969985,1.53420414,-1.66757538,0.00931199,-0.00961549,0.17173928,-0.16421638,0.59537013,-0.50452589,0.40578875,-0.21875569,0.03825923,-0.06269053,0.52063585,-0.69569067,0.35938743,-0.45975772,0.10082830,-0.12076248
-5.39369685,1.52369463,-1.66387815,0.00894430,-0.01036993,0.17775207,-0.16304461,0.60592756,-0.51623157,0.40703937,-0.21949353,0.03769244,-0.06090623,0.51379558,-0.69760903,0.34938878,-0.46514882,0.09758931,-0.11913702
-5.38769385,1.52521188,-1.66522612,0.00863345,-0.01113429,0.18589478,-0.16269481,0.62035452,-0.53048195,0.41283765,-0.22106754,0.03735727,-0.05922475,0.51054267,-0.70120913,0.34133155,-0.47154447,0.09484412,-0.11789844
-5.38169085,1.53896196,-1.67173545,0.00838475,-0.01189716,0.19611246,-0.16322922,0.63852083,-0.54714159,0.42319454,-0.22357814,0.03726395,-0.05766798,0.51103008,-0.70646820,0.33530296,-0.47886684,0.09261929,-0.11705125
-5.37568784,1.56492632,-1.68334709,0.00820175,-0.01264657,0.20832772,-0.16469273,0.66021102,-0.56601158,0.43806494,-0.22710803,0.03741963,-0.05625033,0.51531944,-0.71328838,0.33133633,-0.48699619,0.09092736,-0.11658662
-5.36968484,1.60285206,-1.69983125,0.00808626,-0.01337029,0.22243868,-0.16711269,0.68512722,-0.58683355,0.45734141,-0.23172116,0.03782835,-0.05497880,0.52337842,-0.72149936,0.32941115,-0.49577269,0.08976676,-0.11648281
-5.36368184,1.65224823,-1.72079954,0.00803835,-0.01405619,0.23831739,-0.17049941,0.71289418,-0.60929592,0.48084883,-0.23746231,0.03849117,-0.05385355,0.53508069,-0.73086456,0.32945460,-0.50500049,0.08912221,-0.11670620
-5.35767884,1.71238818,-1.74572414,0.00805652,-0.01469262,0.25580864,-0.17484710,0.74306630,-0.63304234,0.50834056,-0.24435726,0.03940629,-0.05286867,0.55020850,-0.74109051,0.33134441,-0.51445375,0.08896562,-0.11721293
-5.35167584,1.78231832,-1.77396290,0.00813784,-0.01526881,0.27472954,-0.18013526,0.77513650,-0.65768186,0.53949625,-0.25241346,0.04056937,-0.05201321,0.56845776,-0.75183899,0.33491291,-0.52388455,0.08925739,-0.11795085
-5.34567284,1.86087311,-1.80478854,0.00827815,-0.01577526,0.29486986,-0.18633020,0.80854670,-0.68280053,0.57392195,-0.26162087,0.04197382,-0.05127249,0.58944547,-0.76274114,0.33995217,-0.53303208,0.08994798,-0.11886194
