energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.66983492,2.83586921,0.02144538,0.54148441,0.45377058,0.31326467,2.73727788,1.06534452,0.74062436,0.00000000
-5.66383192,2.78303042,0.02217298,0.53139607,0.44598472,0.31521033,2.72806748,1.03821808,0.72871454,0.00000000
-5.65782891,2.72532297,0.02277057,0.51981696,0.43805284,0.31664554,2.71034358,1.00893717,0.71653767,0.00000000
-5.65182591,2.66328809,0.02322550,0.50687853,0.43008143,0.31754477,2.68427000,0.97782474,0.70414614,0.00000000
-5.64582291,2.59757959,0.02352815,0.49273406,0.42219265,0.31790969,2.65015834,0.94523964,0.69162583,0.00000000
-5.63981991,2.52895708,0.02367228,0.47755521,0.41452416,0.31777092,2.60845897,0.91157146,0.67909779,0.00000000
-5.63381691,2.45827620,0.02365526,0.46152828,0.40722864,0.31718859,2.55974880,0.87723468,0.66671863,0.00000000
-5.62781391,2.38647608,0.02347816,0.44485045,0.40047283,0.31625152,2.50471627,0.84266235,0.65467962,0.00000000
-5.62181091,2.31456385,0.02314571,0.42772593,0.39443609,0.31507513,2.44414397,0.80829920,0.64320429,0.00000000
-5.61580790,2.24359661,0.02266616,0.41036214,0.38930840,0.31379793,2.37888957,0.77459430,0.63254471,0.00000000
-5.60980490,2.17466097,0.02205098,0.39296610,0.38528772,0.31257686,2.30986578,0.74199341,0.62297642,0.00000000
-5.60380190,2.10885087,0.02131448,0.37574091,0.38257686,0.31158149,2.23801996,0.71093103,0.61479220,0.00000000
-5.59779890,2.04724407,0.02047331,0.35888261,0.38137970,0.31098748,2.16431414,0.68182245,0.60829480,0.00000000
-5.59179590,1.99087810,0.01954594,0.34257725,0.38189698,0.31096940,2.08970608,0.65505597,0.60378890,0.00000000
-5.58579290,1.94072652,0.01855202,0.32699844,0.38432169,0.31169338,2.01513204,0.63098542,0.60157255,0.00000000
-5.57978989,1.89767623,0.01751180,0.31230525,0.38883410,0.31330984,1.94149156,0.60992340,0.60192838,0.00000000
-5.57378689,1.86250669,0.01644554,0.29864055,0.39559683,0.31594677,1.86963490,0.59213535,0.60511489,0.00000000
-5.56778389,1.83587190,0.01537289,0.28612989,0.40474982,0.31970367,1.80035296,0.57783471,0.61135816,0.00000000
-5.56178089,1.81828571,0.01431240,0.27488071,0.41640559,0.32464674,1.73437009,0.56717939,0.62084417,0.00000000
-5.55577789,1.81011114,0.01328110,0.26498210,0.43064495,0.33080533,1.67233939,0.56026973,0.63371219,0.00000000
-5.54977489,1.81155402,0.01229410,0.25650491,0.44751320,0.33816998,1.61484043,0.55714794,0.65004927,0.00000000
-5.54377189,1.82266128,0.01136434,0.24950228,0.46701723,0.34669209,1.56237896,0.55779913,0.66988623,0.00000000
-5.53776888,1.84332375,0.01050244,0.24401040,0.48912338,0.35628530,1.51538818,0.56215391,0.69319513,0.00000000
-5.53176588,1.87328341,0.00971661,0.24004963,0.51375643,0.36682851,1.47423109,0.57009233,0.71988838,0.00000000
-5.52576288,1.91214460,0.00901270,0.23762565,0.54079957,0.37817034,1.43920350,0.58144911,0.74981956,0.00000000
-5.51975988,1.95938872,0.00839424,0.23673084,0.57009558,0.39013500,1.41053711,0.59601975,0.78278576,0.00000000
-5.51375688,2.01439159,0.00786269,0.23734559,0.60144893,0.40252906,1.38840233,0.61356743,0.81853147,0.00000000
-5.50775388,2.07644270,0.00741760,0.23943957,0.63462904,0.41514898,1.37291054,0.63383018,0.85675378,0.00000000
-5.50175088,2.14476548,0.00705688,0.24297292,0.66937429,0.42778901,1.36411546,0.65652813,0.89710868,0.00000000
-5.49574787,2.21853755,0.00677715,0.24789719,0.70539673,0.44024899,1.36201360,0.68137039,0.93921819,0.00000000
-5.48974487,2.29691015,0.00657394,0.25415609,0.74238741,0.45234183,1.36654368,0.70806140,0.98267800,0.00000000
-5.48374187,2.37902588,0.00644206,0.26168598,0.78002177,0.46390022,1.37758515,0.73630632,1.02706542,0.00000000
-5.47773887,2.46403414,0.00637582,0.27041606,0.81796530,0.47478232,1.39495599,0.76581542,1.07194722,0.00000000
-5.47173587,2.55110355,0.00636929,0.28026834,0.85587885,0.48487623,1.41841005,0.79630724,1.11688707,0.00000000
-5.46573287,2.63943123,0.00641653,0.29115732,0.89342364,0.49410293,1.44763420,0.82751056,1.16145253,0.00000000
-5.45972986,2.72824876,0.00651170,0.30298952,0.93026578,0.50241777,1.48224575,0.85916514,1.20522112,0.00000000
-5.45372686,2.81682484,0.00664925,0.31566288,0.96608006,0.50981033,1.52179051,0.89102140,1.24778559,0.00000000
-5.44772386,2.90446515,0.00682396,0.32906605,1.00055317,0.51630286,1.56574190,0.92283929,1.28875821,0.00000000
-5.44172086,2.99050974,0.00703095,0.34307791,1.03338618,0.52194724,1.61350152,0.95438651,1.32777411,0.00000000
-5.43571786,3.07432881,0.00726577,0.35756703,1.06429646,0.52682085,1.66440154,0.98543642,1.36449380,0.00000000
-5.42971486,3.15531755,0.00752426,0.37239160,1.09301909,0.53102146,1.71770923,1.01576596,1.39860484,0.00000000
-5.42371186,3.23289087,0.00780256,0.38739959,1.11930799,0.53466146,1.77263386,1.04515391,1.42982315,0.00000000
-5.41770885,3.30647894,0.00809700,0.40242948,1.14293689,0.53786172,1.82833599,1.07337972,1.45789372,0.00000000
-5.41170585,3.37552405,0.00840405,0.41731139,1.16370026,0.54074536,1.88393932,1.10022317,1.48259135,0.00000000
-5.40570285,3.43947969,0.00872018,0.43186890,1.18141453,0.54343173,1.93854481,1.12546504,1.50372122,0.00000000
-5.39969985,3.49781196,0.00904182,0.44592133,1.19591947,0.54603087,1.99124685,1.14888878,1.52111967,0.00000000
-5.39369685,3.55000370,0.00936525,0.45928661,1.20708005,0.54863862,2.04115107,1.17028331,1.53465517,0.00000000
-5.38769385,3.59556130,0.00968661,0.47178459,1.21478854,0.55133263,2.08739325,1.18944676,1.54422950,0.00000000
-5.38169085,3.63402376,0.01000181,0.48324069,1.21896698,0.55416927,2.12915867,1.20619096,1.54977918,0.00000000
-5.37568784,3.66497372,0.01030656,0.49348981,1.21956980,0.55718167,2.16570113,1.22034651,1.55127692,0.00000000
-5.36968484,3.68804975,0.01059639,0.50238028,1.21658639,0.56037882,2.19636100,1.23176806,1.54873310,0.00000000
-5.36368184,3.70295908,0.01086670,0.50977764,1.21004353,0.56374563,2.22058132,1.24033959,1.54219702,0.00000000
-5.35767884,3.70949000,0.01111284,0.51556822,1.20000726,0.56724408,2.23792143,1.24597921,1.53175766,0.00000000
-5.35167584,3.70752316,0.01133020,0.51966221,1.18658416,0.57081521,2.24806737,1.24864333,1.51754401,0.00000000
-5.34567284,3.69704082,0.01151432,0.52199608,1.16992171,0.57438183,2.25083846,1.24832982,1.49972445,0.00000000
-5.33966983,3.67813363,0.01166100,0.52253437,1.15020754,0.57785190,2.24618994,1.24508007,1.47850538,0.00000000
-5.33366683,3.65100422,0.01176646,0.52127055,1.12766761,0.58112230,2.23421125,1.23897970,1.45412882,0.00000000
-5.32766383,3.61596741,0.01182742,0.51822709,1.10256309,0.58408295,2.21512011,1.23015785,1.42686904,0.00000000
-5.32166083,3.57344687,0.01184123,0.51345460,1.07518620,0.58662101,2.18925263,1.21878519,1.39702825,0.00000000
-5.31565783,3.52396829,0.01180598,0.50703026,1.04585486,0.58862506,2.15704983,1.20507059,1.36493149,0.00000000
-5.30965483,3.46814924,0.01172054,0.49905536,1.01490658,0.58998912,2.11904122,1.18925660,1.33092077,0.00000000
-5.30365183,3.40668627,0.01158466,0.48965230,0.98269157,0.59061632,2.07582608,1.17161394,1.29534874,0.00000000
-5.29764882,3.34033955,0.01139895,0.47896108,0.94956558,0.59042215,2.02805342,1.15243529,1.25857212,0.00000000
-5.29164582,3.26991577,0.01116493,0.46713544,0.91588249,0.58933713,1.97640126,1.13202839,1.22094504,0.00000000
-5.28564282,3.19624995,0.01088496,0.45433881,0.88198714,0.58730890,1.92155636,1.11070895,1.18281252,0.00000000
-5.27963982,3.12018670,0.01056221,0.44074019,0.84820852,0.58430361,1.86419500,1.08879334,1.14450437,0.00000000
-5.27363682,3.04256156,0.01020061,0.42651023,0.81485359,0.58030662,1.80496570,1.06659152,1.10632964,0.00000000
-5.26763382,2.96418316,0.00980470,0.41181745,0.78220192,0.57532243,1.74447437,1.04440021,1.06857172,0.00000000
-5.26163082,2.88581645,0.00937955,0.39682484,0.75050124,0.56937397,1.68327251,1.02249650,1.03148432,0.00000000
-5.25562781,2.80816767,0.00893066,0.38168684,0.71996407,0.56250133,1.62184856,1.00113227,0.99528830,0.00000000
-5.24962481,2.73187136,0.00846377,0.36654684,0.69076533,0.55475980,1.56062265,0.98052915,0.96016942,0.00000000
-5.24362181,2.65747968,0.00798479,0.35153509,0.66304101,0.54621765,1.49994467,0.96087456,0.92627710,0.00000000
-5.23761881,2.58545427,0.00749964,0.33676720,0.63688783,0.53695348,1.44009541,0.94231858,0.89372404,0.00000000
-5.23161581,2.51616092,0.00701412,0.32234305,0.61236384,0.52705342,1.38129050,0.92497193,0.86258676,0.00000000
-5.22561281,2.44986690,0.00653381,0.30834621,0.58948977,0.51660839,1.32368659,0.90890508,0.83290697,0.00000000
-5.21960980,2.38674131,0.00606396,0.29484377,0.56825125,0.50571130,1.26738934,0.89414837,0.80469371,0.00000000
-5.21360680,2.32685802,0.00560941,0.28188662,0.54860148,0.49445462,1.21246256,0.88069341,0.77792620,0.00000000
-5.20760380,2.27020136,0.00517451,0.26950998,0.53046464,0.48292814,1.15893794,0.86849556,0.75255715,0.00000000
-5.20160080,2.21667423,0.00476306,0.25773435,0.51373957,0.47121720,1.10682482,0.85747738,0.72851669,0.00000000
-5.19559780,2.16610841,0.00437826,0.24656667,0.49830399,0.45940126,1.05611945,0.84753326,0.70571655,0.00000000
-5.18959480,2.11827661,0.00402274,0.23600170,0.48401890,0.44755300,1.00681330,0.83853475,0.68405447,0.00000000
-5.18359180,2.07290603,0.00369847,0.22602362,0.47073330,0.43573771,0.95890005,0.83033666,0.66341872,0.00000000
-5.17758879,2.02969279,0.00340681,0.21660775,0.45828901,0.42401314,0.91238111,0.82278370,0.64369253,0.00000000
-5.17158579,1.98831681,0.00314853,0.20772241,0.44652559,0.41242958,0.86726933,0.81571733,0.62475839,0.00000000
-5.16558279,1.94845658,0.00292382,0.19933077,0.43528521,0.40103020,0.82359115,0.80898274,0.60650193,0.00000000
-5.15957979,1.90980333,0.00273231,0.19139281,0.42441743,0.38985149,0.78138699,0.80243559,0.58881548,0.00000000
-5.15357679,1.87207401,0.00257314,0.18386721,0.41378373,0.37892374,0.74071027,0.79594826,0.57160100,0.00000000
-5.14757379,1.83502269,0.00244499,0.17671309,0.40326171,0.36827158,0.70162514,0.78941539,0.55477250,0.00000000
-5.14157079,1.79845002,0.00234612,0.16989179,0.39274871,0.35791436,0.66420335,0.78275858,0.53825772,0.00000000
-5.13556778,1.76221035,0.00227444,0.16336829,0.38216491,0.34786654,0.62852044,0.77592983,0.52199926,0.00000000
-5.12956478,1.72621644,0.00222756,0.15711255,0.37145570,0.33813791,0.59465179,0.76891387,0.50595500,0.00000000
-5.12356178,1.69044155,0.00220283,0.15110055,0.36059313,0.32873380,0.56266859,0.76172902,0.49009797,0.00000000
-5.11755878,1.65491908,0.00219744,0.14531503,0.34957650,0.31965522,0.53263430,0.75442679,0.47441575,0.00000000
-5.11155578,1.61973979,0.00220842,0.13974593,0.33843204,0.31089905,0.50460162,0.74708998,0.45890941,0.00000000
-5.10555278,1.58504686,0.00223274,0.13439051,0.32721151,0.30245824,0.47861036,0.73982967,0.44359215,0.00000000
-5.09954977,1.55102905,0.00226738,0.12925320,0.31598994,0.29432215,0.45468605,0.73278092,0.42848787,0.00000000
-5.09354677,1.51791250,0.00230934,0.12434504,0.30486246,0.28647712,0.43283971,0.72609754,0.41362949,0.00000000
-5.08754377,1.48595130,0.00235574,0.11968296,0.29394037,0.27890713,0.41306835,0.71994616,0.39905744,0.00000000
-5.08154077,1.45541746,0.00240384,0.11528874,0.28334658,0.27159470,0.39535647,0.71449968,0.38481816,0.00000000
-5.07553777,1.42659056,0.00245112,0.11118781,0.27321065,0.26452193,0.37967812,0.70993052,0.37096277,0.00000000
-5.06953477,1.39974766,0.00249530,0.10740789,0.26366349,0.25767176,0.36599957,0.70640390,0.35754592,0.00000000
-5.06353177,1.37515346,0.00253441,0.10397758,0.25483215,0.25102920,0.35428216,0.70407124,0.34462481,0.00000000
-5.05752876,1.35305148,0.00256678,0.10092488,0.24683468,0.24458266,0.34448527,0.70306428,0.33225836,0.00000000
-5.05152576,1.33365609,0.00259108,0.09827580,0.23977544,0.23832510,0.33656908,0.70348974,0.32050648,0.00000000
-5.04552276,1.31714583,0.00260634,0.09605302,0.23374096,0.23225507,0.33049689,0.70542502,0.30942943,0.00000000
-5.03951976,1.30365812,0.00261198,0.09427469,0.22879654,0.22637752,0.32623689,0.70891492,0.29908717,0.00000000
-5.03351676,1.29328529,0.00260772,0.09295347,0.22498372,0.22070417,0.32376310,0.71396959,0.28953862,0.00000000
-5.02751376,1.28607217,0.00259368,0.09209568,0.22231868,0.21525363,0.32305549,0.72056366,0.28084087,0.00000000
-5.02151076,1.28201498,0.00257025,0.09170078,0.22079166,0.21005101,0.32409915,0.72863669,0.27304824,0.00000000
-5.01550775,1.28106168,0.00253814,0.09176101,0.22036732,0.20512716,0.32688248,0.73809477,0.26621115,0.00000000
-5.00950475,1.28311345,0.00249829,0.09226126,0.22098609,0.20051751,0.33139453,0.74881323,0.26037492,0.00000000
-5.00350175,1.28802738,0.00245186,0.09317923,0.22256632,0.19626054,0.33762156,0.76064041,0.25557839,0.00000000
-4.99749875,1.29562003,0.00240018,0.09448569,0.22500721,0.19239602,0.34554286,0.77340217,0.25185249,0.00000000
-4.99149575,1.30567187,0.00234468,0.09614495,0.22819227,0.18896301,0.35512629,0.78690704,0.24921887,0.00000000
-4.98549275,1.31793231,0.00228688,0.09811549,0.23199325,0.18599790,0.36632349,0.80095179,0.24768856,0.00000000
-4.97948974,1.33212532,0.00222831,0.10035063,0.23627426,0.18353233,0.37906523,0.81532722,0.24726084,0.00000000
-4.97348674,1.34795538,0.00217052,0.10279933,0.24089600,0.18159144,0.39325707,0.82982397,0.24792239,0.00000000
-4.96748374,1.36511370,0.00211496,0.10540702,0.24571988,0.18019230,0.40877570,0.84423815,0.24964679,0.00000000
-4.96148074,1.38328470,0.00206306,0.10811645,0.25061186,0.17934268,0.42546624,0.85837663,0.25239451,0.00000000
-4.95547774,1.40215265,0.00201610,0.11086861,0.25544598,0.17904038,0.44314063,0.87206197,0.25611336,0.00000000
-4.94947474,1.42140828,0.00197526,0.11360356,0.26010740,0.17927296,0.46157759,0.88513676,0.26073954,0.00000000
-4.94347174,1.44075566,0.00194158,0.11626138,0.26449490,0.18001804,0.48052401,0.89746748,0.26619917,0.00000000
-4.93746873,1.45991893,0.00191595,0.11878307,0.26852279,0.18124419,0.49969821,0.90894767,0.27241040,0.00000000
-4.93146573,1.47864905,0.00189911,0.12111148,0.27212229,0.18291220,0.51879472,0.91950060,0.27928600,0.00000000
-4.92546273,1.49673049,0.00189167,0.12319230,0.27524230,0.18497690,0.53749088,0.92908128,0.28673628,0.00000000
-4.91945973,1.51398748,0.00189408,0.12497502,0.27784959,0.18738929,0.55545485,0.93767787,0.29467231,0.00000000
-4.91345673,1.53028997,0.00190665,0.12641398,0.27992855,0.19009891,0.57235482,0.94531248,0.30300919,0.00000000
-4.90745373,1.54555878,0.00192957,0.12746936,0.28148049,0.19305632,0.58786921,0.95204135,0.31166935,0.00000000
-4.90145073,1.55976983,0.00196288,0.12810829,0.28252248,0.19621552,0.60169729,0.95795420,0.32058550,0.00000000
-4.89544772,1.57295703,0.00200654,0.12830581,0.28308592,0.19953627,0.61356982,0.96317294,0.32970330,0.00000000
-4.88944472,1.58521361,0.00206035,0.12804584,0.28321481,0.20298602,0.62325921,0.96784944,0.33898333,0.00000000
-4.88344172,1.59669160,0.00212403,0.12732203,0.28296380,0.20654139,0.63058873,0.97216237,0.34840245,0.00000000
-4.87743872,1.60759905,0.00219716,0.12613849,0.28239603,0.21018923,0.63544018,0.97631310,0.35795430,0.00000000
-4.87143572,1.61819513,0.00227922,0.12451028,0.28158088,0.21392692,0.63775976,0.98052059,0.36764896,0.00000000
-4.86543272,1.62878284,0.00236960,0.12246367,0.28059163,0.21776211,0.63756161,0.98501525,0.37751170,0.00000000
-4.85942971,1.63969947,0.00246754,0.12003617,0.27950308,0.22171182,0.63492900,0.99003211,0.38758093,0.00000000
-4.85342671,1.65130520,0.00257220,0.11727617,0.27838923,0.22580092,0.63001281,0.99580310,0.39790541,0.00000000
-4.84742371,1.66397006,0.00268262,0.11424235,0.27732106,0.23006007,0.62302755,1.00254910,0.40854086,0.00000000
-4.84142071,1.67805991,0.00279774,0.11100261,0.27636441,0.23452337,0.61424488,1.01047178,0.41954621,0.00000000
-4.83541771,1.69392198,0.00291643,0.10763284,0.27557815,0.23922562,0.60398506,1.01974575,0.43097961,0.00000000
-4.82941471,1.71187084,0.00303746,0.10421524,0.27501265,0.24419962,0.59260650,1.03051137,0.44289456,0.00000000
-4.82341171,1.73217536,0.00315953,0.10083648,0.27470851,0.24947345,0.58049410,1.04286877,0.45533625,0.00000000
-4.81740870,1.75504752,0.00328133,0.09758561,0.27469584,0.25506808,0.56804675,1.05687322,0.46833846,0.00000000
-4.81140570,1.78063364,0.00340153,0.09455182,0.27499384,0.26099532,0.55566449,1.07253244,0.48192106,0.00000000
-4.80540270,1.80900854,0.00351878,0.09182213,0.27561092,0.26725635,0.54373601,1.08980599,0.49608831,0.00000000
-4.79939970,1.84017296,0.00363182,0.08947909,0.27654522,0.27384082,0.53262691,1.10860682,0.51082810,0.00000000
-4.79339670,1.87405444,0.00373940,0.08759859,0.27778556,0.28072667,0.52266900,1.12880517,0.52611203,0.00000000
-4.78739370,1.91051146,0.00384042,0.08624771,0.27931273,0.28788059,0.51415136,1.15023447,0.54189631,0.00000000
-4.78139070,1.94934074,0.00393385,0.08548295,0.28110104,0.29525919,0.50731299,1.17269914,0.55812351,0.00000000
-4.77538769,1.99028709,0.00401880,0.08534866,0.28312009,0.30281067,0.50233753,1.19598395,0.57472482,0.00000000
-4.76938469,2.03305527,0.00409453,0.08587576,0.28533653,0.31047706,0.49934996,1.21986419,0.59162281,0.00000000
-4.76338169,2.07732317,0.00416043,0.08708102,0.28771583,0.31819669,0.49841532,1.24411648,0.60873440,0.00000000
-4.75737869,2.12275541,0.00421604,0.08896657,0.29022395,0.32590695,0.49953927,1.26852932,0.62597385,0.00000000
-4.75137569,2.16901683,0.00426103,0.09151998,0.29282865,0.33354703,0.50267046,1.29291295,0.64325563,0.00000000
-4.74537269,2.21578484,0.00429518,0.09471473,0.29550063,0.34106047,0.50770432,1.31710791,0.66049694,0.00000000
-4.73936968,2.26276034,0.00431836,0.09851112,0.29821424,0.34839757,0.51448820,1.34099191,0.67761983,0.00000000
-4.73336668,2.30967640,0.00433053,0.10285764,0.30094789,0.35551731,0.52282755,1.36448454,0.69455276,0.00000000
-4.72736368,2.35630469,0.00433168,0.10769262,0.30368410,0.36238881,0.53249289,1.38754960,0.71123159,0.00000000
-4.72136068,2.40245921,0.00432184,0.11294634,0.30640921,0.36899222,0.54322727,1.41019499,0.72760009,0.00000000
-4.71535768,2.44799753,0.00430105,0.11854325,0.30911294,0.37531908,0.55475415,1.43247008,0.74360986,0.00000000
-4.70935468,2.49281955,0.00426935,0.12440452,0.31178771,0.38137208,0.56678536,1.45446081,0.75921993,0.00000000
-4.70335168,2.53686412,0.00422679,0.13045056,0.31442793,0.38716423,0.57902897,1.47628274,0.77439602,0.00000000
-4.69734867,2.58010387,0.00417338,0.13660357,0.31702933,0.39271768,0.59119697,1.49807244,0.78910958,0.00000000
-4.69134567,2.62253862,0.00410918,0.14279004,0.31958826,0.39806201,0.60301244,1.51997761,0.80333684,0.00000000
-4.68534267,2.66418783,0.00403422,0.14894296,0.32210126,0.40323230,0.61421630,1.54214650,0.81705781,0.00000000
-4.67933967,2.70508253,0.00394863,0.15500375,0.32456473,0.40826699,0.62457318,1.56471714,0.83025539,0.00000000
-4.67333667,2.74525709,0.00385254,0.16092387,0.32697482,0.41320565,0.63387652,1.58780678,0.84291467,0.00000000
-4.66733367,2.78474120,0.00374623,0.16666581,0.32932741,0.41808675,0.64195274,1.61150218,0.85502234,0.00000000
-4.66133067,2.82355228,0.00363007,0.17220378,0.33161836,0.42294554,0.64866422,1.63585094,0.86656619,0.00000000
-4.65532766,2.86168856,0.00350457,0.17752366,0.33384366,0.42781207,0.65391120,1.66085450,0.87753475,0.00000000
-4.64932466,2.89912297,0.00337040,0.18262259,0.33599976,0.43270947,0.65763248,1.68646284,0.88791690,0.00000000
-4.64332166,2.93579793,0.00322841,0.18750789,0.33808368,0.43765252,0.65980483,1.71257115,0.89770137,0.00000000
