energy_ev,total_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.56778389,2.76030731,0.32856557,1.35064002,0.04003763,0.68024668,0.62536572,0.00047960
-5.56178089,2.98866523,0.36219269,1.46010219,0.04382426,0.74824411,0.66897290,0.00052407
-5.55577789,3.23666090,0.39835233,1.57912540,0.04777766,0.82452361,0.71475341,0.00057135
-5.54977489,3.50313109,0.43696735,1.70718849,0.05187467,0.90914653,0.76216269,0.00062111
-5.54377189,3.78662783,0.47794564,1.84361275,0.05609056,1.00207134,0.81060556,0.00067301
-5.53776888,4.08545230,0.52118495,1.98757752,0.06039996,1.10314704,0.85945370,0.00072668
-5.53176588,4.39769543,0.56657793,2.13813943,0.06477786,1.21210820,0.90806494,0.00078175
-5.52576288,4.72128351,0.61401724,2.29425464,0.06920057,1.32857165,0.95580390,0.00083786
-5.51975988,5.05402648,0.66340026,2.45480285,0.07364666,1.45203505,1.00206283,0.00089465
-5.51375688,5.39366680,0.71463299,2.61861225,0.07809774,1.58187751,1.04628181,0.00095178
-5.50775388,5.73792663,0.76763291,2.78448421,0.08253906,1.71736225,1.08796737,0.00100893
-5.50175088,6.08455097,0.82233021,2.95121683,0.08695987,1.85764150,1.12670855,0.00106582
-5.49574787,6.43134520,0.87866732,3.11762628,0.09135356,2.00176366,1.16218960,0.00112220
-5.48974487,6.77620520,0.93659657,3.28256538,0.09571744,2.14868271,1.19419864,0.00117785
-5.48374187,7.11713920,0.99607567,3.44493878,0.10005229,2.29726977,1.22263174,0.00123257
-5.47773887,7.45228081,1.05706139,3.60371439,0.10436157,2.44632689,1.24749233,0.00128622
-5.47173587,7.77989325,1.11950146,3.75793110,0.10865044,2.59460264,1.26888560,0.00133866
-5.46573287,8.09836557,1.18332500,3.90670284,0.11292456,2.74080955,1.28700854,0.00138979
-5.45972986,8.40620186,1.24843214,4.04921941,0.11718873,2.88364290,1.30213579,0.00143950
-5.45372686,8.70200528,1.31468317,4.18474470,0.12144560,3.02180067,1.31460208,0.00148772
-5.44772386,8.98445872,1.38188810,4.31261285,0.12569424,3.15400417,1.32478236,0.00153436
-5.44172086,9.25230427,1.44979714,4.43222331,0.12992906,3.27901887,1.33307028,0.00157932
-5.43571786,9.50432388,1.51809297,4.54303549,0.13413877,3.39567510,1.33985647,0.00162250
-5.42971486,9.73932299,1.58638534,4.64456378,0.13830574,3.50288799,1.34550752,0.00166380
-5.42371186,9.95611931,1.65420865,4.73637361,0.14240571,3.59967610,1.35034679,0.00170308
-5.41770885,10.15353782,1.72102294,4.81807908,0.14640789,3.68517850,1.35463803,0.00174020
-5.41170585,10.33041327,1.78621857,4.88934241,0.15027550,3.75866945,1.35857248,0.00177500
-5.40570285,10.48560017,1.84912463,4.94987534,0.15396670,3.81957059,1.36226017,0.00180732
-5.39969985,10.61799032,1.90902113,4.99944248,0.15743596,3.86746003,1.36572563,0.00183697
-5.39369685,10.72653683,1.96515446,5.03786605,0.16063572,3.90207821,1.36890822,0.00186377
-5.38769385,10.81028348,2.01675575,5.06503181,0.16351827,3.92333014,1.37166684,0.00188757
-5.38169085,10.86839742,2.06306133,5.08089537,0.16603786,3.93128414,1.37378865,0.00190819
-5.37568784,10.90020337,2.10333460,5.08548832,0.16815275,3.92616684,1.37500137,0.00192548
-5.36968484,10.90521699,2.13688824,5.07892339,0.16982728,3.90835477,1.37498816,0.00193934
-5.36368184,10.88317531,2.16310590,5.06139810,0.17103364,3.87836262,1.37340457,0.00194965
-5.35767884,10.83406217,2.18146240,5.03319630,0.17175345,3.83682867,1.36989641,0.00195634
-5.35167584,10.75812699,2.19154148,4.99468724,0.17197883,3.78449770,1.36411775,0.00195938
-5.34567284,10.65589566,2.19305045,4.94632192,0.17171316,3.72220209,1.35574819,0.00195873
-5.33966983,10.52817267,2.18583099,4.88862682,0.17097118,3.65084163,1.34450865,0.00195441
-5.33366683,10.37603428,2.16986571,4.82219507,0.16977871,3.57136277,1.33017492,0.00194646
-5.32766383,10.20081301,2.14528026,4.74767560,0.16817176,3.48473794,1.31258859,0.00193492
-5.32166083,10.00407426,2.11234091,4.66576057,0.16619526,3.39194568,1.29166490,0.00191987
-5.31565783,9.78758610,2.07144783,4.57717195,0.16390132,3.29395225,1.26739738,0.00190140
-5.30965483,9.55328381,2.02312432,4.48264765,0.16134723,3.19169506,1.23985915,0.00187960
-5.30365183,9.30323080,1.96800272,4.38292807,0.15859322,3.08606869,1.20920117,0.00185457
-5.29764882,9.03957757,1.90680740,4.27874359,0.15570014,2.97791347,1.17564740,0.00182644
-5.29164582,8.76452047,1.84033574,4.17080346,0.15272710,2.86800707,1.13948755,0.00179531
-5.28564282,8.48026182,1.76943786,4.05978655,0.14972933,2.75705899,1.10106753,0.00176131
-5.27963982,8.18897261,1.69499576,3.94633413,0.14675617,2.64570790,1.06077835,0.00172458
-5.27363682,7.89275897,1.61790282,3.83104485,0.14384939,2.53452151,1.01904387,0.00168525
-5.26763382,7.59363322,1.53904419,3.71447179,0.14104197,2.42399878,0.97630793,0.00164347
-5.26163082,7.29348990,1.45927884,3.59712150,0.13835718,2.31457390,0.93302156,0.00159941
-5.25562781,6.99408732,1.37942365,3.47945488,0.13580821,2.20662172,0.88963055,0.00155324
-5.24962481,6.69703444,1.30024004,3.36188945,0.13339826,2.10046404,0.84656412,0.00150515
-5.24362181,6.40378329,1.22242336,3.24480302,0.13112102,1.99637643,0.80422482,0.00145535
-5.23761881,6.11562654,1.14659534,3.12853829,0.12896160,1.89459513,0.76298033,0.00140407
-5.23161581,5.83370011,1.07329944,3.01340833,0.12689781,1.79532363,0.72315714,0.00135154
-5.22561281,5.55899036,1.00299921,2.89970277,0.12490176,1.69873893,0.68503654,0.00129803
-5.21960980,5.29234565,0.93607955,2.78769455,0.12294163,1.60499698,0.64885275,0.00124382
-5.21360680,5.03449175,0.87285045,2.67764719,0.12098360,1.51423754,0.61479350,0.00118919
-5.20760380,4.78605057,0.81355304,2.56982253,0.11899384,1.42658825,0.58300266,0.00113445
-5.20160080,4.54756174,0.75836752,2.46448881,0.11694050,1.34216804,0.55358487,0.00107992
-5.19559780,4.31950614,0.70742258,2.36192891,0.11479548,1.26108991,0.52661190,0.00102594
-5.18959480,4.10233073,0.66080576,2.26244864,0.11253613,1.18346324,0.50213024,0.00097283
-5.18359180,3.89647345,0.61857431,2.16638469,0.11014665,1.10939563,0.48016960,0.00092096
-5.17758879,3.70238724,0.58076596,2.07411174,0.10761917,1.03899432,0.46075172,0.00087068
-5.17158579,3.52056176,0.54740920,1.98604850,0.10495449,0.97236735,0.44389910,0.00082235
-5.16558279,3.35154158,0.51853249,1.90266180,0.10216248,0.90962420,0.42964297,0.00077635
-5.15957979,3.19593960,0.49417193,1.82446841,0.09926199,0.85087613,0.41803015,0.00073308
-5.15357679,3.05444426,0.47437702,1.75203384,0.09628053,0.79623593,0.40912814,0.00069291
-5.14757379,2.92781973,0.45921427,1.68596776,0.09325341,0.74581710,0.40302831,0.00065625
-5.14157079,2.81689827,0.44876822,1.62691556,0.09022268,0.69973236,0.39984661,0.00062350
-5.13556778,2.72256418,0.44313992,1.57554594,0.08723564,0.65809146,0.39972183,0.00059507
-5.12956478,2.64572962,0.44244284,1.53253448,0.08434326,0.62099818,0.40281126,0.00057136
-5.12356178,2.58730255,0.44679621,1.49854361,0.08159830,0.58854661,0.40928384,0.00055278
-5.11755878,2.54814792,0.45631611,1.47419931,0.07905341,0.56081684,0.41931099,0.00053972
-5.11155578,2.52904348,0.47110479,1.46006550,0.07675915,0.53787006,0.43305557,0.00053255
-5.10555278,2.53063208,0.49123837,1.45661715,0.07476211,0.51974351,0.45065930,0.00053162
-5.09954977,2.55337275,0.51675389,1.46421322,0.07310315,0.50644519,0.47222936,0.00053723
-5.09354677,2.59749299,0.54763604,1.48307094,0.07181584,0.49794907,0.49782477,0.00054966
-5.08754377,2.66294486,0.58380440,1.51324272,0.07092518,0.49419060,0.52744321,0.00056911
-5.08154077,2.74936749,0.62510192,1.55459715,0.07044659,0.49506328,0.56100912,0.00059574
-5.07553777,2.85605832,0.67128516,1.60680534,0.07038536,0.50041624,0.59836367,0.00062961
-5.06953477,2.98195526,0.72201717,1.66933373,0.07073638,0.51005319,0.63925734,0.00067072
-5.06353177,3.12563133,0.77686322,1.74144414,0.07148432,0.52373288,0.68334554,0.00071896
-5.05752876,3.28530285,0.83529014,1.82220157,0.07260421,0.54117120,0.73018792,0.00077414
-5.05152576,3.45885164,0.89666924,1.91048985,0.07406230,0.56204476,0.77925131,0.00083594
-5.04552276,3.64386096,0.96028312,2.00503487,0.07581732,0.58599606,0.82991676,0.00090397
-5.03951976,3.83766429,1.02533621,2.10443469,0.07782196,0.61263992,0.88149029,0.00097771
-5.03351676,4.03740521,1.09096880,2.20719551,0.08002458,0.64157098,0.93321726,0.00105657
-5.02751376,4.24010641,1.15627419,2.31177207,0.08237097,0.67237192,0.98429993,0.00113982
-5.02151076,4.44274498,1.22031841,2.41661089,0.08480628,0.70462213,1.03391744,0.00122670
-5.01550775,4.64233119,1.28216175,2.52019463,0.08727678,0.73790637,1.08124771,0.00131634
-5.00950475,4.83598739,1.34088141,2.62108552,0.08973166,0.77182306,1.12549021,0.00140781
-5.00350175,5.02102412,1.39559447,2.71796636,0.09212453,0.80599198,1.16588894,0.00150016
-4.99749875,5.19501025,1.44548023,2.80967703,0.09441476,0.84006092,1.20175453,0.00159241
-4.99149575,5.35583462,1.48980123,2.89524541,0.09656857,0.87371121,1.23248471,0.00168356
-4.98549275,5.50175682,1.52792210,2.97391140,0.09855973,0.90666188,1.25758232,0.00177264
-4.97948974,5.63144562,1.55932570,3.04514318,0.10037002,0.93867244,1.27667017,0.00185872
-4.97348674,5.74400394,1.58362585,3.10864556,0.10198932,0.96954425,1.28950230,0.00194093
-4.96748374,5.83897987,1.60057651,3.16436025,0.10341549,0.99912068,1.29597106,0.00201847
-4.96148074,5.91636425,1.61007689,3.21245847,0.10465386,1.02728598,1.29611002,0.00209064
-4.95547774,5.97657528,1.61217263,3.25332672,0.10571658,1.05396341,1.29009257,0.00215685
-4.94947474,6.02043183,1.60705301,3.28754668,0.10662178,1.07911251,1.27822629,0.00221665
-4.94347174,6.04911687,1.59504441,3.31587038,0.10739259,1.10272606,1.26094357,0.00226972
-4.93746873,6.06413317,1.57660038,3.33919214,0.10805612,1.12482674,1.23878867,0.00231588
-4.93146573,6.06725318,1.55228871,3.35851834,0.10864237,1.14546386,1.21240187,0.00235510
-4.92546273,6.06046533,1.52277597,3.37493668,0.10918325,1.16471034,1.18250138,0.00238752
-4.91945973,6.04591867,1.48881018,3.38958571,0.10971163,1.18265997,1.14986341,0.00241339
-4.91345673,6.02586756,1.45120196,3.40362593,0.11026046,1.19942510,1.11530132,0.00243312
-4.90745373,6.00261807,1.41080506,3.41821301,0.11086208,1.21513483,1.07964432,0.00244725
-4.90145073,5.97847725,1.36849653,3.43447382,0.11154760,1.22993362,1.04371641,0.00245642
-4.89544772,5.95570628,1.32515721,3.45348550,0.11234640,1.24398029,1.00831614,0.00246137
-4.88944472,5.93647811,1.28165306,3.47625781,0.11328579,1.25744725,0.97419764,0.00246293
-4.88344172,5.92284021,1.23881773,3.50371871,0.11439071,1.27052002,0.94205346,0.00246198
-4.87743872,5.91668253,1.19743677,3.53670292,0.11568351,1.28339669,0.91249957,0.00245944
-4.87143572,5.91971100,1.15823383,3.57594363,0.11718381,1.29628748,0.88606280,0.00245624
-4.86543272,5.93342658,1.12185918,3.62206672,0.11890834,1.30941406,0.86317108,0.00245334
-4.85942971,5.95910988,1.08888057,3.67558767,0.12087082,1.32300872,0.84414661,0.00245165
-4.85342671,5.99781145,1.05977687,3.73691077,0.12308182,1.33731332,0.82920206,0.00245206
-4.84742371,6.05034760,1.03493430,3.80633057,0.12554863,1.35257793,0.81843990,0.00245540
-4.84142071,6.11730179,1.01464535,3.88403549,0.12827512,1.36905920,0.81185486,0.00246245
-4.83541771,6.19903127,0.99911028,3.97011334,0.13126161,1.38701851,0.80933940,0.00247390
-4.82941471,6.29567881,0.98844109,4.06455861,0.13450471,1.40671975,0.81069194,0.00249039
-4.82341171,6.40718890,0.98266763,4.16728135,0.13799729,1.42842690,0.81562766,0.00251245
-4.81740870,6.53332771,0.98174562,4.27811715,0.14172839,1.45240124,0.82379154,0.00254055
-4.81140570,6.67370592,0.98556610,4.39683776,0.14568333,1.47889826,0.83477304,0.00257505
-4.80540270,6.82780317,0.99396598,4.52316180,0.14984376,1.50816415,0.84812205,0.00261624
-4.79939970,6.99499289,1.00673925,4.65676480,0.15418791,1.54043188,0.86336540,0.00266434
-4.79339670,7.17456587,1.02364818,4.79728780,0.15869092,1.57591678,0.88002344,0.00271948
-4.78739370,7.36575138,1.04443432,4.94434386,0.16332517,1.61481167,0.89762582,0.00278170
-4.78139070,7.56773425,1.06882870,5.09752166,0.16806085,1.65728145,0.91572611,0.00285098
-4.77538769,7.77966709,1.09656092,5.25638587,0.17286644,1.70345741,0.93391449,0.00292722
-4.76938469,8.00067672,1.12736694,5.42047391,0.17770931,1.75343126,0.95182815,0.00301025
-4.76338169,8.22986483,1.16099528,5.58928924,0.18255638,1.80724922,0.96915889,0.00309978
-4.75737869,8.46630299,1.19721170,5.76229158,0.18737468,1.86490643,0.98565788,0.00319548
-4.75137569,8.70902315,1.23580244,5.93888484,0.19213198,1.92634208,1.00113738,0.00329690
-4.74537269,8.95700491,1.27657608,6.11840388,0.19679737,1.99143576,1.01546959,0.00340350
-4.73936968,9.20916148,1.31936442,6.30010149,0.20134173,2.06000528,1.02858283,0.00351465
-4.73336668,9.46432672,1.36402267,6.48313719,0.20573823,2.13180668,1.04045559,0.00362961
-4.72736368,9.72124530,1.41042930,6.66656944,0.20996271,2.20653645,1.05110884,0.00374755
-4.72136068,9.97856846,1.45848581,6.84935277,0.21399397,2.28383650,1.06059720,0.00386758
-4.71535768,10.23485718,1.50811693,7.03034124,0.21781411,2.36330174,1.06899979,0.00398869
-4.70935468,10.48859405,1.55927110,7.20829896,0.22140866,2.44449041,1.07641115,0.00410986
-4.70335168,10.73820468,1.61192164,7.38191823,0.22476677,2.52693665,1.08293289,0.00423002
-4.69734867,10.98208835,1.66606828,7.54984502,0.22788124,2.61016497,1.08866660,0.00434809
-4.69134567,11.21865688,1.72173888,7.71071117,0.23074858,2.69370593,1.09370821,0.00446303
-4.68534267,11.44637976,1.77899110,7.86317169,0.23336893,2.77711204,1.09814413,0.00457387
-4.67933967,11.66383294,1.83791330,8.00594555,0.23574596,2.85997312,1.10204899,0.00467971
-4.67333667,11.86974788,1.89862431,8.13785739,0.23788663,2.94192988,1.10548511,0.00477980
-4.66733367,12.06305733,1.96127142,8.25787782,0.23980096,3.02268497,1.10850316,0.00487353
-4.66133067,12.24293415,2.02602599,8.36515945,0.24150164,3.10201026,1.11114386,0.00496049
-4.65532766,12.40881965,2.09307638,8.45906640,0.24300355,3.17974996,1.11344018,0.00504043
-4.64932466,12.56043861,2.16261775,8.53919491,0.24432330,3.25581872,1.11541954,0.00511332
-4.64332166,12.69779895,2.23483889,8.60538351,0.24547856,3.33019473,1.11710581,0.00517931
-4.63731866,12.82117470,2.30990609,8.65771162,0.24648745,3.40290775,1.11852050,0.00523873
-4.63131566,12.93107270,2.38794471,8.69648639,0.24736784,3.47402263,1.11968303,0.00529208
-4.62531266,13.02818396,2.46901909,8.72221813,0.24813673,3.54361894,1.12061006,0.00533993
-4.61930965,13.11332239,2.55311189,8.73558564,0.24880953,3.61176790,1.12131363,0.00538298
-4.61330665,13.18735421,2.64010416,8.73739339,0.24939957,3.67850785,1.12179855,0.00542192
-4.60730365,13.25112248,2.72975729,8.72852296,0.24991761,3.74381985,1.12205916,0.00545742
-4.60130065,13.30537158,2.82169861,8.70988179,0.25037150,3.80760492,1.12207590,0.00549011
-4.59529765,13.35067671,2.91541163,8.68235231,0.25076607,3.86966457,1.12181206,0.00552046
-4.58929465,13.38738347,3.01023243,8.64674456,0.25110313,3.92968609,1.12121127,0.00554884
-4.58329165,13.41556200,3.10535305,8.60375542,0.25138171,3.98723399,1.12019597,0.00557538
-4.57728864,13.43497929,3.19983247,8.55393692,0.25159848,4.04174840,1.11866742,0.00560004
-4.57128564,13.44509254,3.29261544,8.49767562,0.25174838,4.09255128,1.11650736,0.00562259
-4.56528264,13.44506455,3.38255891,8.43518449,0.25182536,4.13886053,1.11358137,0.00564255
-4.55927964,13.43380144,3.46846522,8.36650776,0.25182334,4.17981174,1.10974407,0.00565931
-4.55327664,13.41001093,3.54912094,8.29153839,0.25173710,4.21448692,1.10484583,0.00567208
-4.54727364,13.37227833,3.62333971,8.21004715,0.25156342,4.24194909,1.09874068,0.00567997
-4.54127064,13.31915615,3.69000696,8.12172133,0.25130196,4.26128097,1.09129494,0.00568204
-4.53526763,13.24926226,3.74812458,8.02621067,0.25095623,4.27162620,1.08239614,0.00567734
-4.52926463,13.16138062,3.79685297,7.92317749,0.25053434,4.27223076,1.07196146,0.00566498
-4.52326163,13.05455870,3.83554830,7.81234774,0.25004957,4.26248251,1.05994525,0.00564417
-4.51725863,12.92819544,3.86379289,7.69355968,0.24952065,4.24194671,1.04634506,0.00561429
-4.51125563,12.78211420,3.88141695,7.56680690,0.24897185,4.21039542,1.03120563,0.00557490
-4.50525263,12.61661597,3.88851014,7.43227289,0.24843262,4.16782917,1.01462059,0.00552579
-4.49924962,12.43250915,3.88542242,7.29035475,0.24793704,4.11448946,0.99673165,0.00546701
-4.49324662,12.23111375,3.87275365,7.14167439,0.24752284,4.05086127,0.97772529,0.00539885
-4.48724362,12.01423913,3.85133249,6.98707631,0.24723015,3.97766526,0.95782694,0.00532185
-4.48124062,11.78413612,3.82218547,6.82761183,0.24710000,3.89583982,0.93729315,0.00523675
-4.47523762,11.54342577,3.78649774,6.66451062,0.24717256,3.80651376,0.91640207,0.00514453
-4.46923462,11.29500842,3.74556742,6.49914095,0.24748519,3.71097093,0.89544266,0.00504627
-4.46323162,11.04195779,3.70075577,6.33296091,0.24807050,3.61060838,0.87470350,0.00494318
-4.45722861,10.78740560,3.65343572,6.16746323,0.24895426,3.50689020,0.85446152,0.00483652
-4.45122561,10.53442281,3.60494110,6.00411684,0.25015353,3.40129904,0.83497147,0.00472752
-4.44522261,10.28590347,3.55651907,5.84430831,0.25167484,3.29528779,0.81645662,0.00461740
-4.43921961,10.04445703,3.50928768,5.68928635,0.25351265,3.19023351,0.79910107,0.00450725
-4.43321661,9.81231438,3.46420055,5.54011231,0.25564824,3.08739561,0.78304413,0.00439803
-4.42721361,9.59125174,3.42201970,5.39761920,0.25804887,2.98788012,0.76837692,0.00429053
-4.42121061,9.38253579,3.38329752,5.26238126,0.26066746,2.89261121,0.75514122,0.00418536
-4.41520760,9.18689195,3.34836799,5.13469547,0.26344286,2.80231103,0.74333061,0.00408291
-4.40920460,9.00449643,3.31734704,5.01457566,0.26630053,2.71748814,0.73289357,0.00398339
-4.40320160,8.83499158,3.29014118,4.90175930,0.26915387,2.63843470,0.72373838,0.00388682
-4.39719860,8.67752278,3.26646352,4.79572640,0.27190600,2.56523177,0.71573923,0.00379306
-4.39119560,8.53079425,3.24585564,4.69572914,0.27445214,2.49776207,0.70874345,0.00370181
-4.38519260,8.39314023,3.22771403,4.60083068,0.27668230,2.43572908,0.70257906,0.00361268
-4.37918959,8.26260782,3.21131928,4.50995099,0.27848441,2.37868114,0.69706247,0.00352518
-4.37318659,8.13704692,3.19586679,4.42191744,0.27974761,2.32603917,0.69200581,0.00343881
-4.36718359,8.01420336,3.18049745,4.33551755,0.28036578,2.27712668,0.68722368,0.00335305
-4.36118059,7.89181095,3.16432734,4.24955167,0.28024099,2.23120063,0.68253900,0.00326741
-4.35517759,7.76767881,3.14647536,4.16288307,0.27928681,2.18748191,0.67778776,0.00318148
-4.34917459,7.63977091,3.12608844,4.07448349,0.27743142,2.14518443,0.67282281,0.00309492
-4.34317159,7.50627507,3.10236382,3.98347231,0.27462024,2.10354198,0.66751639,0.00300748
-4.33716858,7.36565973,3.07456832,3.88914789,0.27081815,2.06183218,0.66176170,0.00291905
-4.33116558,7.21671712,3.04205481,3.79101023,0.26601101,2.01939700,0.65547361,0.00282961
-4.32516258,7.05859235,3.00427592,3.68877419,0.26020656,1.97565987,0.64858848,0.00273928
-4.31915958,6.89079842,2.96079529,3.58237337,0.25343463,1.93013895,0.64106346,0.00264828
-4.31315658,6.71321765,2.91129670,3.47195470,0.24574655,1.88245691,0.63287538,0.00255692
-4.30715358,6.52609068,2.85559112,3.35786463,0.23721391,1.83234716,0.62401928,0.00246562
