energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-6.00000000,3.51613322,0.03643501,0.47991685,0.34147408,0.00000000,2.45916718,1.17033030,0.08611906,1.49468419
-5.99399700,3.80964640,0.03835870,0.52585125,0.36649140,0.00000000,2.62863893,1.29143128,0.09409936,1.61089628
-5.98799400,4.12488238,0.04038912,0.57613060,0.39268714,0.00000000,2.80963390,1.42354613,0.10250767,1.73458091
-5.98199100,4.45939063,0.04251573,0.63058077,0.41978086,0.00000000,3.00091088,1.56606622,0.11125003,1.86451097
-5.97598799,4.81027048,0.04472602,0.68895671,0.44745612,0.00000000,3.20098045,1.71819777,0.12022179,1.99927915
-5.96998499,5.17419847,0.04700589,0.75093790,0.47536526,0.00000000,3.40811074,1.87895721,0.12930968,2.13731865
-5.96398199,5.54747185,0.04933993,0.81612562,0.50313613,0.00000000,3.62034380,2.04717143,0.13839428,2.27693140
-5.95797899,5.92606825,0.05171205,0.88404223,0.53038057,0.00000000,3.83552278,2.22148320,0.14735295,2.41632344
-5.95197599,6.30572029,0.05410597,0.95413300,0.55670429,0.00000000,4.05132946,2.40036240,0.15606311,2.55364639
-5.94597299,6.68200321,0.05650600,1.02577031,0.58171795,0.00000000,4.26533114,2.58212302,0.16440574,2.68704377
-5.93996998,7.05043294,0.05889763,1.09826065,0.60504886,0.00000000,4.47503549,2.76494607,0.17226895,2.81470052
-5.93396698,7.40657119,0.06126822,1.17085412,0.62635281,0.00000000,4.67795125,2.94690799,0.17955141,2.93489376
-5.92796398,7.74613375,0.06360759,1.24275656,0.64532552,0.00000000,4.87165249,3.12601413,0.18616567,3.04604269
-5.92196098,8.06509790,0.06590847,1.31314390,0.66171308,0.00000000,5.05384391,3.30023652,0.19204089,3.14675537
-5.91595798,8.35980458,0.06816673,1.38117849,0.67532083,0.00000000,5.22242436,3.46755493,0.19712518,3.23587039
-5.90995498,8.62705134,0.07038155,1.44602699,0.68602022,0.00000000,5.37554592,3.62600010,0.20138713,3.31249130
-5.90395198,8.86417221,0.07255521,1.50687922,0.69375332,0.00000000,5.51166617,3.77369787,0.20481661,3.37601238
-5.89794897,9.06910112,0.07469273,1.56296750,0.69853451,0.00000000,5.62959110,3.90891267,0.20742475,3.42613420
-5.89194597,9.24041646,0.07680130,1.61358566,0.70044949,0.00000000,5.72850712,4.03008887,0.20924299,3.46286843
-5.88594297,9.37736486,0.07888944,1.65810715,0.69965135,0.00000000,5.80800062,4.13588862,0.21032139,3.48653138
-5.87993997,9.47986331,0.08096607,1.69600156,0.69635399,0.00000000,5.86806422,4.22522454,0.21072614,3.49772674
-5.87393697,9.54847971,0.08303945,1.72684876,0.69082321,0.00000000,5.90908951,4.29728600,0.21053641,3.49731801
-5.86793397,9.58439265,0.08511605,1.75035020,0.68336580,0.00000000,5.93184651,4.35155781,0.20984078,3.48639206
-5.86193097,9.58933241,0.08719951,1.76633670,0.67431720,0.00000000,5.93745062,4.38783051,0.20873328,3.46621534
-5.85592796,9.56550547,0.08928965,1.77477247,0.66402826,0.00000000,5.92731842,4.40620147,0.20730930,3.43818467
-5.84992496,9.51550590,0.09138167,1.77575495,0.65285186,0.00000000,5.90311405,4.40706678,0.20566167,3.40377478
-5.84392196,9.44221722,0.09346562,1.76951055,0.64112982,0.00000000,5.86668821,4.39110397,0.20387681,3.36448486
-5.83791896,9.34870867,0.09552604,1.75638620,0.62918087,0.00000000,5.82001212,4.35924610,0.20203151,3.32178625
-5.83191596,9.23813000,0.09754208,1.73683712,0.61729004,0.00000000,5.76510897,4.31264828,0.20019014,3.27707354
-5.82591296,9.11360898,0.09948781,1.71141124,0.60570003,0.00000000,5.70398537,4.25264783,0.19840260,3.23162073
-5.81990995,8.97815526,0.10133290,1.68073084,0.59460486,0.00000000,5.63856533,4.18071974,0.19670309,3.18654430
-5.81390695,8.83457438,0.10304359,1.64547222,0.58414595,0.00000000,5.57062916,4.09842942,0.19510964,3.14277424
-5.80790395,8.68539472,0.10458394,1.60634420,0.57441071,0.00000000,5.50175940,4.00738452,0.19362443,3.10103393
-5.80190095,8.53281007,0.10591721,1.56406641,0.56543367,0.00000000,5.43329583,3.90918812,0.19223496,3.06182938
-5.79589795,8.37863929,0.10700742,1.51934829,0.55719980,0.00000000,5.36630090,3.80539511,0.19091585,3.02544775
-5.78989495,8.22430432,0.10782088,1.47286959,0.54965000,0.00000000,5.30153676,3.69747375,0.18963121,2.99196493
-5.78389195,8.07082659,0.10832775,1.42526333,0.54268815,0.00000000,5.23945463,3.58677370,0.18833754,2.96126134
-5.77788894,7.91884135,0.10850344,1.37710171,0.53618945,0.00000000,5.18019663,3.47450207,0.18698680,2.93304498
-5.77188594,7.76862866,0.10832981,1.32888560,0.53000953,0.00000000,5.12360987,3.36170782,0.18552980,2.90688061
-5.76588294,7.62015900,0.10779616,1.28103788,0.52399391,0.00000000,5.06927188,3.24927517,0.18391940,2.88222333
-5.75987994,7.47315098,0.10689989,1.23390066,0.51798732,0.00000000,5.01652653,3.13792560,0.18211364,2.85845531
-5.75387694,7.32713810,0.10564686,1.18773648,0.51184243,0.00000000,4.96452838,3.02822786,0.18007859,2.83492381
-5.74787394,7.18154113,0.10405143,1.14273294,0.50542766,0.00000000,4.91229399,2.92061493,0.17779071,2.81097893
-5.74187094,7.03574258,0.10213616,1.09901052,0.49863372,0.00000000,4.85875765,2.81540646,0.17523873,2.78600954
-5.73586793,6.88915948,0.09993120,1.05663277,0.49137867,0.00000000,4.80282924,2.71283507,0.17242490,2.75947601
-5.72986493,6.74131116,0.09747350,1.01561838,0.48361128,0.00000000,4.74345189,2.61307468,0.16936570,2.73093824
-5.72386193,6.59187855,0.09480564,0.97595415,0.47531264,0.00000000,4.67965673,2.51626891,0.16609172,2.70007817
-5.71785893,6.44075237,0.09197470,0.93760815,0.46649615,0.00000000,4.61061267,2.42255787,0.16264709,2.66671582
-5.71185593,6.28806787,0.08903082,0.90054237,0.45720569,0.00000000,4.53566893,2.33210161,0.15908812,2.63081828
-5.70585293,6.13422460,0.08602588,0.86472406,0.44751243,0.00000000,4.45438873,2.24509899,0.15548153,2.59250155
-5.69984992,5.97989033,0.08301200,0.83013530,0.43751034,0.00000000,4.36657268,2.16180077,0.15190206,2.55202521
-5.69384692,5.82598923,0.08004026,0.79678023,0.42731069,0.00000000,4.27227119,2.08251643,0.14842983,2.50978028
-5.68784392,5.67367488,0.07715937,0.76468982,0.41703584,0.00000000,4.17178540,2.00761447,0.14514733,2.46627108
-5.68184092,5.52428996,0.07441450,0.73392396,0.40681280,0.00000000,4.06565701,1.93751628,0.14213625,2.42209188
-5.67583792,5.37931452,0.07184627,0.70457085,0.39676669,0.00000000,3.95464777,1.87268422,0.13947441,2.37789975
-5.66983492,5.24030599,0.06948988,0.67674410,0.38701458,0.00000000,3.83970982,1.81360483,0.13723256,2.33438483
-5.66383192,5.10883394,0.06737441,0.65057764,0.37766001,0.00000000,3.72194860,1.76076826,0.13547162,2.29223949
-5.65782891,4.98641320,0.06552228,0.62621900,0.36878846,0.00000000,3.60258044,1.71464537,0.13424013,2.25212818
-5.65182591,4.87443891,0.06394898,0.60382144,0.36046396,0.00000000,3.48288690,1.67566384,0.13357214,2.21465918
-5.64582291,4.77412688,0.06266283,0.58353544,0.35272706,0.00000000,3.36416833,1.64418496,0.13348568,2.18035988
-5.63981991,4.68646249,0.06166506,0.56550013,0.34559425,0.00000000,3.24769888,1.62048222,0.13398183,2.14965674
-5.63381691,4.61216064,0.06094998,0.54983519,0.33905885,0.00000000,3.13468509,1.60472323,0.13504436,2.12286086
-5.62781391,4.55163885,0.06050534,0.53663360,0.33309321,0.00000000,3.02622984,1.59695576,0.13664017,2.10015991
-5.62181091,4.50500462,0.06031283,0.52595578,0.32765231,0.00000000,2.92330326,1.59709876,0.13872030,2.08161670
-5.61580790,4.47205755,0.06034877,0.51782521,0.32267827,0.00000000,2.82672132,1.60493874,0.14122164,2.06717422
-5.60980490,4.45230585,0.06058484,0.51222585,0.31810574,0.00000000,2.73713293,1.62013172,0.14406918,2.05666693
-5.60380190,4.44499591,0.06098903,0.50910136,0.31386780,0.00000000,2.65501527,1.64221036,0.14717881,2.04983727
-5.59779890,4.44915305,0.06152658,0.50835607,0.30990188,0.00000000,2.58067692,1.67059603,0.15046049,2.04635657
-5.59179590,4.46363108,0.06216101,0.50985763,0.30615565,0.00000000,2.51426803,1.70461495,0.15382166,2.04584879
-5.58579290,4.48716745,0.06285524,0.51344096,0.30259226,0.00000000,2.45579601,1.74351754,0.15717085,2.04791588
-5.57978989,4.51844113,0.06357265,0.51891342,0.29919478,0.00000000,2.40514547,1.78649989,0.16042114,2.05216302
-5.57378689,4.55612967,0.06427813,0.52606073,0.29596959,0.00000000,2.36210065,1.83272641,0.16349359,2.05822245
-5.56778389,4.59896274,0.06493905,0.53465326,0.29294844,0.00000000,2.32636882,1.88135243,0.16632019,2.06577431
-5.56178089,4.64576901,0.06552616,0.54445256,0.29018912,0.00000000,2.29760302,1.93154578,0.16884643,2.07456362
-5.55577789,4.69551456,0.06601438,0.55521754,0.28777470,0.00000000,2.27542299,1.98250659,0.17103327,2.08441218
-5.54977489,4.74733084,0.06638337,0.56671026,0.28581136,0.00000000,2.25943311,2.03348449,0.17285837,2.09522525
-5.54377189,4.80053154,0.06661796,0.57870097,0.28442494,0.00000000,2.24923690,2.08379268,0.17431663,2.10699249
-5.53776888,4.85461808,0.06670847,0.59097226,0.28375639,0.00000000,2.24444753,2.13281880,0.17541993,2.11978352
-5.53176588,4.90927425,0.06665070,0.60332235,0.28395642,0.00000000,2.24469463,2.18003225,0.17619606,2.13373867
-5.52576288,4.96435128,0.06644585,0.61556730,0.28517955,0.00000000,2.24962768,2.22498833,0.17668698,2.14905556
-5.51975988,5.01984499,0.06610023,0.62754234,0.28757800,0.00000000,2.25891661,2.26732927,0.17694635,2.16597278
-5.51375688,5.07586721,0.06562477,0.63910240,0.29129565,0.00000000,2.27225059,2.30678288,0.17703662,2.18475174
-5.50775388,5.13261388,0.06503449,0.65012178,0.29646243,0.00000000,2.28933569,2.34315900,0.17702561,2.20565803
-5.50175088,5.19033222,0.06434781,0.66049347,0.30318937,0.00000000,2.30989264,2.37634457,0.17698293,2.22894355
-5.49574787,5.24928922,0.06358580,0.67012789,0.31156462,0.00000000,2.33365519,2.40629774,0.17697628,2.25483054
-5.48974487,5.30974375,0.06277144,0.67895155,0.32165052,0.00000000,2.36036996,2.43304156,0.17706793,2.28349839
-5.48374187,5.37192354,0.06192882,0.68690562,0.33348179,0.00000000,2.38979790,2.45665761,0.17731143,2.31507407
-5.47773887,5.43600842,0.06108247,0.69394452,0.34706502,0.00000000,2.42171767,2.47727993,0.17774879,2.34962637
-5.47173587,5.50212010,0.06025663,0.70003474,0.36237913,0.00000000,2.45593050,2.49508928,0.17840822,2.38716412
-5.46573287,5.57031847,0.05947469,0.70515388,0.37937690,0.00000000,2.49226618,2.51030791,0.17930267,2.42763809
-5.45972986,5.64060364,0.05875868,0.70928990,0.39798723,0.00000000,2.53058921,2.52319447,0.18042896,2.47094594
-5.45372686,5.71292243,0.05812885,0.71244062,0.41811789,0.00000000,2.57080433,2.53403911,0.18176789,2.51693946
-5.44772386,5.78717777,0.05760333,0.71461333,0.43965859,0.00000000,2.61286031,2.54315819,0.18328498,2.56543305
-5.44172086,5.86323908,0.05719786,0.71582460,0.46248392,0.00000000,2.65675091,2.55088847,0.18493206,2.61621240
-5.43571786,5.94095159,0.05692565,0.71609988,0.48645608,0.00000000,2.70251221,2.55758020,0.18664945,2.66904212
-5.42971486,6.02014284,0.05679718,0.71547315,0.51142699,0.00000000,2.75021551,2.56358902,0.18836864,2.72367160
-5.42371186,6.10062465,0.05682012,0.71398620,0.53723976,0.00000000,2.79995550,2.56926636,0.19001537,2.77983796
-5.41770885,6.18218953,0.05699920,0.71168769,0.56372932,0.00000000,2.85183358,2.57494816,0.19151290,2.83726584
-5.41170585,6.26460087,0.05733616,0.70863176,0.59072220,0.00000000,2.90593687,2.58094226,0.19278531,2.89566352
-5.40570285,6.34757691,0.05782960,0.70487627,0.61803564,0.00000000,2.96231365,2.58751450,0.19376063,2.95471581
-5.39969985,6.43076939,0.05847492,0.70048071,0.64547601,0.00000000,3.02094645,2.59487404,0.19437370,3.01407393
-5.39369685,6.51373812,0.05926423,0.69550374,0.67283690,0.00000000,3.08172447,2.60315862,0.19456856,3.07334342
-5.38769385,6.59592356,0.06018622,0.69000056,0.69989720,0.00000000,3.14441701,2.61242048,0.19430034,3.13207112
-5.38169085,6.67661977,0.06122617,0.68402023,0.72641932,0.00000000,3.20864990,2.62261376,0.19353648,3.18973257
-5.37568784,6.75495050,0.06236591,0.67760308,0.75214818,0.00000000,3.27388697,2.63358440,0.19225736,3.24572127
-5.36968484,6.82985125,0.06358392,0.67077843,0.77681102,0.00000000,3.33941817,2.64506350,0.19045625,3.29934134
-5.36368184,6.90005972,0.06485548,0.66356280,0.80011855,0.00000000,3.40435599,2.65666479,0.18813871,3.34980476
-5.35767884,6.96411728,0.06615296,0.65595876,0.82176756,0.00000000,3.46764123,2.66788709,0.18532146,3.39623445
-5.35167584,7.02038273,0.06744623,0.64795456,0.84144504,0.00000000,3.52805876,2.67812210,0.18203082,3.43767386
-5.34567284,7.06705964,0.06870318,0.63952472,0.85883407,0.00000000,3.58426327,2.68666771,0.17830091,3.47310343
-5.33966983,7.10223713,0.06989039,0.63063149,0.87362110,0.00000000,3.63481434,2.69274684,0.17417164,3.50146378
-5.33366683,7.12394331,0.07097391,0.62122727,0.88550461,0.00000000,3.67821984,2.69553116,0.16968670,3.52168521
-5.32766383,7.13020962,0.07192011,0.61125792,0.89420467,0.00000000,3.71298583,2.69416914,0.16489164,3.53272214
-5.32166083,7.11914347,0.07269664,0.60066675,0.89947315,0.00000000,3.73767071,2.68781716,0.15983216,3.53359134
-5.31565783,7.08900581,0.07327339,0.58939908,0.90110383,0.00000000,3.75094137,2.67567266,0.15455260,3.52341192
-5.30965483,7.03829001,0.07362339,0.57740709,0.89894220,0.00000000,3.75162836,2.65700751,0.14909489,3.50144519
-5.30365183,6.96579778,0.07372378,0.56465472,0.89289413,0.00000000,3.73877768,2.63120035,0.14349778,3.46713229
-5.29764882,6.87070827,0.07355652,0.55112238,0.88293306,0.00000000,3.71169638,2.59776613,0.13779640,3.42012749
-5.29164582,6.75263646,0.07310908,0.53681115,0.86910530,0.00000000,3.66998998,2.55638151,0.13202223,3.36032538
-5.28564282,6.61167768,0.07237490,0.52174631,0.85153302,0.00000000,3.61358962,2.50690476,0.12620335,3.28788030
-5.27963982,6.44843558,0.07135364,0.50597998,0.83041480,0.00000000,3.54276788,2.44938920,0.12036486,3.20321697
-5.27363682,6.26403211,0.07005123,0.48959271,0.80602354,0.00000000,3.45814249,2.38408949,0.11452947,3.10703161
-5.26763382,6.06009867,0.06847967,0.47269397,0.77870202,0.00000000,3.36066788,2.31146048,0.10871825,3.00028338
-5.26163082,5.83874888,0.06665664,0.45542161,0.74885600,0.00000000,3.25161514,2.23214867,0.10295126,2.88417650
-5.25562781,5.60253431,0.06460488,0.43794017,0.71694547,0.00000000,3.13254157,2.14697677,0.09724823,2.76013397
-5.24962481,5.35438532,0.06235143,0.42043836,0.68347417,0.00000000,3.00525130,2.05692222,0.09162907,2.62976405
-5.24362181,5.09753989,0.05992669,0.40312579,0.64897815,0.00000000,2.87174905,1.96309056,0.08611422,2.49482106
-5.23761881,4.83546379,0.05736337,0.38622901,0.61401354,0.00000000,2.73418910,1.86668523,0.08072490,2.35716247
-5.23161581,4.57176574,0.05469553,0.36998739,0.57914435,0.00000000,2.59482169,1.76897499,0.07548309,2.21870382
-5.22561281,4.31011112,0.05195743,0.35464866,0.54493052,0.00000000,2.45593909,1.67126047,0.07041146,2.08137360
-5.21960980,4.05413759,0.04918255,0.34046462,0.51191670,0.00000000,2.31982319,1.57484131,0.06553298,1.94706966
-5.21360680,3.80737561,0.04640269,0.32768687,0.48062211,0.00000000,2.18869636,1.48098500,0.06087062,1.81761844
-5.20760380,3.57317618,0.04364718,0.31656290,0.45153167,0.00000000,2.06467671,1.39089857,0.05644679,1.69473849
-5.20160080,3.35464751,0.04094221,0.30733243,0.42508842,0.00000000,1.94973879,1.30570377,0.05228282,1.58000870
-5.19559780,3.15460155,0.03831040,0.30022394,0.40168738,0.00000000,1.84567994,1.22641641,0.04839843,1.47484189
-5.18959480,2.97551059,0.03577050,0.29545152,0.38167062,0.00000000,1.75409246,1.15392981,0.04481120,1.38046378
-5.18359180,2.81947364,0.03333729,0.29321167,0.36532349,0.00000000,1.67634123,1.08900258,0.04153607,1.29789702
-5.17758879,2.68819165,0.03102160,0.29368012,0.35287175,0.00000000,1.61354618,1.03225024,0.03858496,1.22795005
-5.17158579,2.58295032,0.02883055,0.29700844,0.34447945,0.00000000,1.56656894,0.98414021,0.03596643,1.17120988
-5.16558279,2.50460924,0.02676786,0.30332040,0.34024722,0.00000000,1.53600293,0.94498986,0.03368540,1.12803845
-5.15957979,2.45359592,0.02483425,0.31270781,0.34021098,0.00000000,1.52216609,0.91496663,0.03174303,1.09857162
-5.15357679,2.42990366,0.02302794,0.32522614,0.34434087,0.00000000,1.52509593,0.89409008,0.03013659,1.08272054
-5.14757379,2.43309239,0.02134511,0.34088961,0.35254032,0.00000000,1.54454639,0.88223502,0.02885945,1.08017478
-5.14157079,2.46229218,0.01978045,0.35966618,0.36464549,0.00000000,1.57998672,0.87913569,0.02790114,1.09040719
-5.13556778,2.51620946,0.01832762,0.38147249,0.38042507,0.00000000,1.63060251,0.88439060,0.02724742,1.11268053
-5.12956478,2.59313671,0.01697970,0.40616905,0.39958065,0.00000000,1.69529959,0.89746814,0.02688043,1.14605600
-5.12356178,2.69096644,0.01572955,0.43355608,0.42174811,0.00000000,1.77271147,0.91771322,0.02677889,1.18940419
-5.11755878,2.80721086,0.01457013,0.46337043,0.44650009,0.00000000,1.86121129,0.94435500,0.02691833,1.24141899
-5.11155578,2.93902866,0.01349475,0.49528380,0.47334998,0.00000000,1.95892934,0.97651639,0.02727138,1.30063489
-5.10555278,3.08326027,0.01249724,0.52890297,0.50175771,0.00000000,2.06377677,1.01322552,0.02780810,1.36544828
-5.09954977,3.23647275,0.01157203,0.56377202,0.53113737,0.00000000,2.17347646,1.05342978,0.02849640,1.43414307
-5.09354677,3.39501504,0.01071425,0.59937714,0.56086695,0.00000000,2.28560114,1.09601258,0.02930249,1.50492086
-5.08754377,3.55508377,0.00991969,0.63515394,0.59030002,0.00000000,2.39761879,1.13981308,0.03019140,1.57593538
-5.08154077,3.71279897,0.00918480,0.67049742,0.61877921,0.00000000,2.50694476,1.18364881,0.03112759,1.64533089
-5.07553777,3.86428852,0.00850668,0.70477440,0.64565130,0.00000000,2.61099962,1.22634100,0.03207562,1.71128374
-5.06953477,4.00577924,0.00788295,0.73733816,0.67028326,0.00000000,2.70727109,1.26674192,0.03300080,1.77204587
-5.06353177,4.13369180,0.00731178,0.76754488,0.69207892,0.00000000,2.79337817,1.30376380,0.03386998,1.82598902
-5.05752876,4.24473621,0.00679180,0.79477128,0.71049538,0.00000000,2.86713514,1.33640809,0.03465225,1.87164788
-5.05152576,4.33600419,0.00632209,0.81843275,0.72505873,0.00000000,2.92661304,1.36379413,0.03531970,1.90776051
-5.04552276,4.40505440,0.00590215,0.83800139,0.73537814,0.00000000,2.97019579,1.38518603,0.03584810,1.93330437
-5.03951976,4.44998679,0.00553190,0.85302297,0.74115773,0.00000000,2.99662884,1.40001652,0.03621752,1.94752609
-5.03351676,4.46950253,0.00521169,0.86313228,0.74220576,0.00000000,3.00505780,1.40790662,0.03641288,1.94996366
-5.02751376,4.46294655,0.00494231,0.86806597,0.73844043,0.00000000,2.99505560,1.40868009,0.03642432,1.94045993
-5.02151076,4.43033029,0.00472501,0.86767245,0.72989221,0.00000000,2.96663655,1.40237193,0.03624750,1.91916652
-5.01550775,4.37233363,0.00456147,0.86191833,0.71670237,0.00000000,2.92025701,1.38923016,0.03588369,1.88653791
-5.00950475,4.29028535,0.00445388,0.85089110,0.69911790,0.00000000,2.85680243,1.36971092,0.03533970,1.84331583
-5.00350175,4.18612301,0.00440489,0.83479797,0.67748302,0.00000000,2.77756161,1.34446657,0.03462770,1.79050464
-4.99749875,4.06233391,0.00441756,0.81396100,0.65222758,0.00000000,2.68418944,1.31432755,0.03376484,1.72933868
-4.99149575,3.92187962,0.00449538,0.78880871,0.62385308,0.00000000,2.57865995,1.28027832,0.03277270,1.66124305
-4.98549275,3.76810757,0.00464220,0.75986465,0.59291680,0.00000000,2.46321198,1.24342860,0.03167673,1.58778960
-4.97948974,3.60465341,0.00486213,0.72773348,0.56001491,0.00000000,2.34029003,1.20498093,0.03050549,1.51064990
-4.97348674,3.43533839,0.00515950,0.69308517,0.52576523,0.00000000,2.21248277,1.16619588,0.02928985,1.43154733
-4.96748374,3.26406594,0.00553878,0.65663813,0.49079036,0.00000000,2.08246205,1.12835635,0.02806227,1.35221007
-4.96148074,3.09472155,0.00600445,0.61914184,0.45570204,0.00000000,1.95292444,1.09273233,0.02685590,1.27432684
-4.95547774,2.93107962,0.00656094,0.58135977,0.42108700,0.00000000,1.82653760,1.06054744,0.02570387,1.19950696
-4.94947474,2.77672024,0.00721258,0.54405310,0.38749510,0.00000000,1.70589269,1.03294848,0.02463856,1.12924585
-4.94347174,2.63495841,0.00796345,0.50796583,0.35542980,0.00000000,1.59346411,1.01097901,0.02369095,1.06489703
-4.93746873,2.50878716,0.00881743,0.47381147,0.32534125,0.00000000,1.49157672,0.99555776,0.02289009,1.00765082
-4.93146573,2.40083533,0.00977806,0.44226168,0.29762200,0.00000000,1.40238050,0.98746229,0.02226264,0.95852010
-4.92546273,2.31333978,0.01084856,0.41393692,0.27260512,0.00000000,1.32783203,0.98731833,0.02183250,0.91833271
-4.91945973,2.24813130,0.01203181,0.38939890,0.25056450,0.00000000,1.26968151,0.99559453,0.02162056,0.88772994
-4.91345673,2.20663260,0.01333032,0.36914479,0.23171699,0.00000000,1.22946415,1.01260252,0.02164450,0.86717018
-4.90745373,2.18986633,0.01474621,0.35360291,0.21622593,0.00000000,1.20849413,1.03850159,0.02191869,0.85693688
-4.90145073,2.19847086,0.01628117,0.34312954,0.20420557,0.00000000,1.20785964,1.07330735,0.02245410,0.85714948
-4.89544772,2.23272125,0.01793644,0.33800646,0.19572600,0.00000000,1.22841749,1.11690339,0.02325826,0.86777620
-4.88944472,2.29255287,0.01971271,0.33843906,0.19081800,0.00000000,1.27078597,1.16905503,0.02433528,0.88864768
-4.88344172,2.37758554,0.02160999,0.34455465,0.18947756,0.00000000,1.33533530,1.22942412,0.02568575,0.91947029
-4.87743872,2.48714622,0.02362748,0.35640074,0.19166971,0.00000000,1.42217502,1.29758388,0.02730679,0.95983847
-4.87143572,2.62028868,0.02576334,0.37394335,0.19733139,0.00000000,1.53113871,1.37303304,0.02919198,1.00924537
-4.86543272,2.77580960,0.02801447,0.39706533,0.20637328,0.00000000,1.66176671,1.45520837,0.03133130,1.06709162
-4.85942971,2.95226058,0.03037621,0.42556470,0.21868060,0.00000000,1.81328793,1.54349520,0.03371111,1.13269199
-4.85342671,3.14795664,0.03284205,0.45915357,0.23411292,0.00000000,1.98460266,1.63723563,0.03631407,1.20528029
-4.84742371,3.36098213,0.03540328,0.49745772,0.25250316,0.00000000,2.17426836,1.73573436,0.03911913,1.28401288
-4.84142071,3.58919548,0.03804870,0.54001732,0.27365613,0.00000000,2.38049063,1.83826231,0.04210157,1.36797143
-4.83541771,3.83023474,0.04076437,0.58628927,0.29734673,0.00000000,2.60112190,1.94405863,0.04523302,1.45616570
-4.82941471,4.08152588,0.04353331,0.63565159,0.32331841,0.00000000,2.83366981,2.05233147,0.04848169,1.54753720
-4.82341171,4.34029600,0.04633548,0.68741003,0.35128200,0.00000000,3.07531734,2.16225862,0.05181260,1.64096460
-4.81740870,4.60359333,0.04914764,0.74080746,0.38091549,0.00000000,3.32295602,2.27298852,0.05518793,1.73527164
-4.81140570,4.86831569,0.05194354,0.79503581,0.41186477,0.00000000,3.57323281,2.38364285,0.05856756,1.82923814
-4.80540270,5.13124851,0.05469412,0.84925090,0.44374590,0.00000000,3.82261093,2.49332118,0.06190967,1.92161467
-4.79939970,5.38911280,0.05736794,0.90258961,0.47614879,0.00000000,4.06744332,2.60110848,0.06517149,2.01114092
-4.79339670,5.63862288,0.05993174,0.95418929,0.50864244,0.00000000,4.30405738,2.70608583,0.06831013,2.09656774
-4.78739370,5.87655270,0.06235115,1.00320865,0.54078178,0.00000000,4.52884810,2.80734450,0.07128350,2.17668235
-4.78139070,6.09980907,0.06459153,1.04884955,0.57211583,0.00000000,4.73837648,2.90400312,0.07405133,2.25033612
-4.77538769,6.30550901,0.06661895,1.09037880,0.60219696,0.00000000,4.92946918,2.99522753,0.07657614,2.31647378
-4.76938469,6.49105839,0.06840114,1.12714919,0.63059105,0.00000000,5.09931530,3.08025255,0.07882423,2.37416299
-4.76338169,6.65422805,0.06990860,1.15861864,0.65688792,0.00000000,5.24555580,3.15840444,0.08076660,2.42262287
-4.75737869,6.79322377,0.07111562,1.18436678,0.68071183,0.00000000,5.36636129,3.22912293,0.08237978,2.46125000
-4.75137569,6.90674634,0.07200119,1.20410804,0.70173140,0.00000000,5.46049428,3.29198144,0.08364651,2.48964059
-4.74537269,6.99403827,0.07254988,1.21770061,0.71966861,0.00000000,5.52735255,3.34670398,0.08455629,2.50760746
-4.73936968,7.05491414,0.07275256,1.22515073,0.73430635,0.00000000,5.56699117,3.39317762,0.08510567,2.51519076
-4.73336668,7.08977236,0.07260680,1.22661205,0.74549430,0.00000000,5.58012163,3.43145916,0.08529836,2.51266152
-4.72736368,7.09958681,0.07211724,1.22237997,0.75315272,0.00000000,5.56808750,3.46177542,0.08514515,2.50051769
-4.72136068,7.08587807,0.07129552,1.21288109,0.75727398,0.00000000,5.53281755,3.48451648,0.08466353,2.47947228
-4.71535768,7.05066472,0.07016012,1.19865817,0.75792183,0.00000000,5.47675773,3.50022183,0.08387718,2.45043415
-4.70935468,6.99639641,0.06873586,1.18035113,0.75522825,0.00000000,5.40278511,3.50955990,0.08281520,2.41448174
-4.70335168,6.92587111,0.06705321,1.15867498,0.74938827,0.00000000,5.31410716,3.51330156,0.08151121,2.37283100
-4.69734867,6.84214021,0.06514737,1.13439545,0.74065266,0.00000000,5.21415079,3.51228902,0.08000230,2.32679855
-4.69134567,6.74840524,0.06305724,1.10830335,0.72931908,0.00000000,5.10644596,3.50740136,0.07832791,2.27776172
-4.68534267,6.64791086,0.06082423,1.08118873,0.71572188,0.00000000,4.99450874,3.49951873,0.07652861,2.22711699
-4.67933967,6.54383886,0.05849105,1.05381593,0.70022114,0.00000000,4.88172886,3.48948696,0.07464492,2.17623857
-4.67333667,6.43920759,0.05610043,1.02690034,0.68319118,0.00000000,4.77126648,3.47808452,0.07271613,2.12643890
-4.66733367,6.33678146,0.05369390,1.00108800,0.66500925,0.00000000,4.66596225,3.46599369,0.07077924,2.07893241
-4.66133067,6.23899412,0.05131073,0.97693861,0.64604468,0.00000000,4.56826434,3.45377747,0.06886797,2.03480414
-4.65532766,6.14788853,0.04898688,0.95491274,0.62664894,0.00000000,4.48017514,3.44186364,0.06701197,1.99498421
-4.64932466,6.06507615,0.04675418,0.93536346,0.60714698,0.00000000,4.40321931,3.43053659,0.06523611,1.96022897
-4.64332166,5.99171644,0.04463976,0.91853283,0.58783013,0.00000000,4.33843392,3.41993752,0.06356009,1.93110940
-4.63731866,5.92851700,0.04266555,0.90455310,0.56895070,0.00000000,4.28638057,3.41007278,0.06199819,1.90800675
