energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.76588294,6.21428878,0.01402763,0.37608829,1.19814310,0.50725732,4.05739640,0.00000000
-5.75987994,6.54960512,0.01460991,0.38827327,1.28143605,0.53418883,4.29525637,0.00000000
-5.75387694,6.89110069,0.01520158,0.40040146,1.36720085,0.56158743,4.53840386,0.00000000
-5.74787394,7.23750468,0.01579577,0.41251413,1.45506241,0.58936417,4.78576766,0.00000000
-5.74187094,7.58718693,0.01638559,0.42464406,1.54455409,0.61740345,5.03600968,0.00000000
-5.73586793,7.93812000,0.01696413,0.43681097,1.63511007,0.64555956,5.28750465,0.00000000
-5.72986493,8.28785651,0.01752443,0.44901754,1.72606094,0.67365444,5.53833063,0.00000000
-5.72386193,8.63352443,0.01805953,0.46124603,1.81663313,0.70147666,5.78627223,0.00000000
-5.71785893,8.97184260,0.01856251,0.47345589,1.90595274,0.72878199,6.02883771,0.00000000
-5.71185593,9.29915726,0.01902652,0.48558229,1.99305423,0.75529555,6.26329037,0.00000000
-5.70585293,9.61149985,0.01944490,0.49753593,2.07689410,0.78071568,6.48669419,0.00000000
-5.69984992,9.90466482,0.01981124,0.50920392,2.15636944,0.80471929,6.69597270,0.00000000
-5.69384692,10.17430533,0.02011947,0.52045187,2.23034099,0.82696889,6.88797947,0.00000000
-5.68784392,10.41604369,0.02036401,0.53112706,2.29766016,0.84712069,7.05957781,0.00000000
-5.68184092,10.62559239,0.02053982,0.54106256,2.35719902,0.86483378,7.20772691,0.00000000
-5.67583792,10.79888100,0.02064254,0.55008220,2.40788217,0.87977990,7.32957095,0.00000000
-5.66983492,10.93218372,0.02066859,0.55800602,2.44871935,0.89165347,7.42252764,0.00000000
-5.66383192,11.02224212,0.02061525,0.56465613,2.47883724,0.90018137,7.48437242,0.00000000
-5.65782891,11.06637780,0.02048074,0.56986259,2.49750916,0.90513220,7.51331476,0.00000000
-5.65182591,11.06258993,0.02026433,0.57346921,2.50418133,0.90632443,7.50806305,0.00000000
-5.64582291,11.00963335,0.01996633,0.57533876,2.49849428,0.90363330,7.46787534,0.00000000
-5.63981991,10.90707359,0.01958818,0.57535770,2.48029860,0.89699587,7.39259352,0.00000000
-5.63381691,10.75531649,0.01913242,0.57343996,2.44966406,0.88641435,7.28265941,0.00000000
-5.62781391,10.55561093,0.01860272,0.56952980,2.40688159,0.87195720,7.13911189,0.00000000
-5.62181091,10.31002463,0.01800379,0.56360360,2.35245818,0.85375822,6.96356526,0.00000000
-5.61580790,10.02139407,0.01734139,0.55567054,2.28710455,0.83201354,6.75816961,0.00000000
-5.60980490,9.69325082,0.01662217,0.54577222,2.21171637,0.80697669,6.52555499,0.00000000
-5.60380190,9.32972745,0.01585357,0.53398128,2.12734976,0.77895193,6.26876168,0.00000000
-5.59779890,8.93544726,0.01504373,0.52039913,2.03519209,0.74828621,5.99115945,0.00000000
-5.59179590,8.51540224,0.01420127,0.50515288,1.93652942,0.71536002,5.69635932,0.00000000
-5.58579290,8.07482464,0.01333517,0.48839181,1.83271193,0.68057761,5.38812111,0.00000000
-5.57978989,7.61905685,0.01245454,0.47028334,1.72511878,0.64435680,5.07026055,0.00000000
-5.57378689,7.15342480,0.01156847,0.45100885,1.61512386,0.60711906,4.74655936,0.00000000
-5.56778389,6.68311925,0.01068583,0.43075948,1.50406354,0.56927990,4.42068142,0.00000000
-5.56178089,6.21308885,0.00981510,0.40973200,1.39320781,0.53124015,4.09609764,0.00000000
-5.55577789,5.74794803,0.00896423,0.38812498,1.28373547,0.49337819,3.77602188,0.00000000
-5.54977489,5.29190201,0.00814047,0.36613528,1.17671415,0.45604356,3.46335928,0.00000000
-5.54377189,4.84869015,0.00735030,0.34395497,1.07308558,0.41955183,3.16066793,0.00000000
-5.53776888,4.42154815,0.00659932,0.32176865,0.97365605,0.38418095,2.87013410,0.00000000
-5.53176588,4.01318848,0.00589222,0.29975134,0.87909219,0.35016903,2.59356077,0.00000000
-5.52576288,3.62579801,0.00523275,0.27806673,0.78992145,0.31771344,2.33236838,0.00000000
-5.51975988,3.26105089,0.00462376,0.25686584,0.70653697,0.28697120,2.08760670,0.00000000
-5.51375688,2.92013457,0.00406722,0.23628616,0.62920599,0.25806040,1.85997590,0.00000000
-5.50775388,2.60378632,0.00356431,0.21645104,0.55808117,0.23106249,1.64985528,0.00000000
-5.50175088,2.31233756,0.00311549,0.19746936,0.49321394,0.20602531,1.45733739,0.00000000
-5.49574787,2.04576344,0.00272063,0.17943549,0.43456909,0.18296658,1.28226581,0.00000000
-5.48974487,1.80373498,0.00237907,0.16242941,0.38203986,0.16187772,1.12427458,0.00000000
-5.48374187,1.58567161,0.00208981,0.14651701,0.33546284,0.14272769,0.98282766,0.00000000
-5.47773887,1.39079206,0.00185154,0.13175049,0.29463206,0.12546693,0.85725703,0.00000000
-5.47173587,1.21816194,0.00166281,0.11816888,0.25931178,0.11003104,0.74679796,0.00000000
-5.46573287,1.06673677,0.00152206,0.10579864,0.22924765,0.09634422,0.65062086,0.00000000
-5.45972986,0.93539953,0.00142772,0.09465430,0.20417591,0.08432235,0.56785879,0.00000000
-5.45372686,0.82299217,0.00137824,0.08473913,0.18383057,0.07387567,0.49763032,0.00000000
-5.44772386,0.72834096,0.00137213,0.07604588,0.16794850,0.06491107,0.43905766,0.00000000
-5.44172086,0.65027551,0.00140796,0.06855746,0.15627239,0.05733394,0.39128001,0.00000000
-5.43571786,0.58764201,0.00148430,0.06224763,0.14855187,0.05104954,0.35346247,0.00000000
-5.42971486,0.53931105,0.00159973,0.05708170,0.14454295,0.04596406,0.32480088,0.00000000
-5.42371186,0.50418070,0.00175277,0.05301713,0.14400598,0.04198532,0.30452309,0.00000000
-5.41770885,0.48117574,0.00194176,0.05000415,0.14670252,0.03902311,0.29188737,0.00000000
-5.41170585,0.46924380,0.00216486,0.04798631,0.15239145,0.03698937,0.28617852,0.00000000
-5.40570285,0.46734953,0.00241989,0.04690102,0.16082468,0.03579810,0.28670248,0.00000000
-5.39969985,0.47446751,0.00270430,0.04668006,0.17174290,0.03536521,0.29278010,0.00000000
-5.39369685,0.48957519,0.00301508,0.04725015,0.18487161,0.03560829,0.30374083,0.00000000
-5.38769385,0.51164639,0.00334873,0.04853348,0.19991793,0.03644633,0.31891688,0.00000000
-5.38169085,0.53964650,0.00370117,0.05044837,0.21656843,0.03779957,0.33763859,0.00000000
-5.37568784,0.57252983,0.00406780,0.05290995,0.23448827,0.03958937,0.35923134,0.00000000
-5.36968484,0.60923979,0.00444347,0.05583103,0.25332177,0.04173825,0.38301449,0.00000000
-5.36368184,0.64871217,0.00482256,0.05912303,0.27269469,0.04417004,0.40830256,0.00000000
-5.35767884,0.68988174,0.00519902,0.06269703,0.29221811,0.04681026,0.43440878,0.00000000
-5.35167584,0.73169194,0.00556653,0.06646495,0.31149384,0.04958656,0.46065096,0.00000000
-5.34567284,0.77310762,0.00591861,0.07034085,0.33012137,0.05242940,0.48635947,0.00000000
-5.33966983,0.81313011,0.00624876,0.07424224,0.34770587,0.05527277,0.51088704,0.00000000
-5.33366683,0.85081396,0.00655066,0.07809140,0.36386718,0.05805501,0.53361989,0.00000000
-5.32766383,0.88528464,0.00681832,0.08181667,0.37824908,0.06071965,0.55398967,0.00000000
-5.32166083,0.91575620,0.00704632,0.08535362,0.39052872,0.06321624,0.57148549,0.00000000
-5.31565783,0.94154777,0.00722989,0.08864607,0.40042554,0.06550101,0.58566554,0.00000000
-5.30965483,0.96209824,0.00736514,0.09164679,0.40770930,0.06753752,0.59616743,0.00000000
-5.30365183,0.97697791,0.00744916,0.09431807,0.41220674,0.06929698,0.60271685,0.00000000
-5.29764882,0.98589663,0.00748011,0.09663182,0.41380665,0.07075847,0.60513380,0.00000000
-5.29164582,0.98870771,0.00745730,0.09856944,0.41246288,0.07190886,0.60333619,0.00000000
-5.28564282,0.98540734,0.00738121,0.10012133,0.40819525,0.07274249,0.59734036,0.00000000
-5.27963982,0.97612942,0.00725346,0.10128607,0.40108819,0.07326057,0.58725854,0.00000000
-5.27363682,0.96113600,0.00707675,0.10206938,0.39128728,0.07347049,0.57329317,0.00000000
-5.26763382,0.94080367,0.00685477,0.10248285,0.37899363,0.07338479,0.55572845,0.00000000
-5.26163082,0.91560665,0.00659208,0.10254255,0.36445660,0.07302014,0.53491930,0.00000000
-5.25562781,0.88609726,0.00629393,0.10226757,0.34796501,0.07239617,0.51127843,0.00000000
-5.24962481,0.85288480,0.00596612,0.10167867,0.32983738,0.07153437,0.48526192,0.00000000
-5.24362181,0.81661374,0.00561477,0.10079693,0.31041148,0.07045699,0.45735399,0.00000000
-5.23761881,0.77794222,0.00524617,0.09964273,0.29003385,0.06918606,0.42805169,0.00000000
-5.23161581,0.73752185,0.00486656,0.09823485,0.26904954,0.06774262,0.39785006,0.00000000
-5.22561281,0.69597949,0.00448200,0.09658996,0.24779263,0.06614610,0.36722835,0.00000000
-5.21960980,0.65390174,0.00409819,0.09472235,0.22657773,0.06441393,0.33663780,0.00000000
-5.21360680,0.61182255,0.00372034,0.09264397,0.20569286,0.06256137,0.30649142,0.00000000
-5.20760380,0.57021421,0.00335307,0.09036479,0.18539382,0.06060153,0.27715587,0.00000000
-5.20160080,0.52948185,0.00300036,0.08789328,0.16590022,0.05854564,0.24894579,0.00000000
-5.19559780,0.48996116,0.00266547,0.08523722,0.14739303,0.05640336,0.22212043,0.00000000
-5.18959480,0.45191922,0.00235095,0.08240448,0.13001386,0.05418332,0.19688256,0.00000000
-5.18359180,0.41555785,0.00205866,0.07940390,0.11386560,0.05189363,0.17337944,0.00000000
-5.17758879,0.38101911,0.00178977,0.07624616,0.09901431,0.04954240,0.15170555,0.00000000
-5.17158579,0.34839234,0.00154483,0.07294448,0.08549227,0.04713834,0.13190682,0.00000000
-5.16558279,0.31772218,0.00132384,0.06951530,0.07330173,0.04469114,0.11398600,0.00000000
-5.15957979,0.28901711,0.00112633,0.06597870,0.06241932,0.04221187,0.09790869,0.00000000
-5.15357679,0.26225794,0.00095142,0.06235868,0.05280083,0.03971322,0.08360991,0.00000000
-5.14757379,0.23740604,0.00079792,0.05868329,0.04438606,0.03720961,0.07100069,0.00000000
-5.14157079,0.21441094,0.00066441,0.05498458,0.03710371,0.03471728,0.05997450,0.00000000
-5.13556778,0.19321711,0.00054931,0.05129846,0.03087606,0.03225415,0.05041335,0.00000000
-5.12956478,0.17376995,0.00045095,0.04766452,0.02562342,0.02983975,0.04219331,0.00000000
-5.12356178,0.15602090,0.00036762,0.04412580,0.02126817,0.02749503,0.03518936,0.00000000
-5.11755878,0.13993187,0.00029766,0.04072873,0.01773849,0.02524221,0.02927962,0.00000000
-5.11155578,0.12547901,0.00023943,0.03752308,0.01497174,0.02310466,0.02434881,0.00000000
-5.10555278,0.11265609,0.00019142,0.03456219,0.01291735,0.02110684,0.02029097,0.00000000
-5.09954977,0.10147759,0.00015222,0.03190339,0.01153959,0.01927433,0.01701171,0.00000000
-5.09354677,0.09198171,0.00012055,0.02960863,0.01081992,0.01763401,0.01442970,0.00000000
-5.08754377,0.08423341,0.00009529,0.02774545,0.01075917,0.01621430,0.01247784,0.00000000
-5.08154077,0.07832747,0.00007543,0.02638813,0.01137950,0.01504556,0.01110393,0.00000000
-5.07553777,0.07439181,0.00006012,0.02561909,0.01272621,0.01416061,0.01027105,0.00000000
-5.06953477,0.07259069,0.00004865,0.02553040,0.01486933,0.01359529,0.00995764,0.00000000
-5.06353177,0.07312792,0.00004043,0.02622533,0.01790498,0.01338908,0.01015740,0.00000000
-5.05752876,0.07624987,0.00003499,0.02781996,0.02195652,0.01358573,0.01087896,0.00000000
-5.05152576,0.08224778,0.00003196,0.03044446,0.02717523,0.01423384,0.01214536,0.00000000
-5.04552276,0.09145937,0.00003107,0.03424419,0.03374057,0.01538727,0.01399334,0.00000000
-5.03951976,0.10426922,0.00003215,0.03938025,0.04185982,0.01710548,0.01647241,0.00000000
-5.03351676,0.12110754,0.00003509,0.04602943,0.05176689,0.01945350,0.01964366,0.00000000
-5.02751376,0.14244708,0.00003985,0.05438343,0.06372022,0.02250169,0.02357828,0.00000000
-5.02151076,0.16879774,0.00004646,0.06464713,0.07799961,0.02632512,0.02835570,0.00000000
-5.01550775,0.20069866,0.00005497,0.07703585,0.09490176,0.03100251,0.03406140,0.00000000
-5.00950475,0.23870756,0.00006551,0.09177157,0.11473450,0.03661480,0.04078431,0.00000000
-5.00350175,0.28338729,0.00007820,0.10907799,0.13780960,0.04324327,0.04861376,0.00000000
-4.99749875,0.33528967,0.00009320,0.12917446,0.16443420,0.05096720,0.05763607,0.00000000
-4.99149575,0.39493674,0.00011069,0.15226902,0.19490093,0.05986122,0.06793077,0.00000000
-4.98549275,0.46279993,0.00013085,0.17855045,0.22947683,0.06999229,0.07956661,0.00000000
-4.97948974,0.53927771,0.00015385,0.20817971,0.26839148,0.08141647,0.09259728,0.00000000
-4.97348674,0.62467239,0.00017985,0.24128112,0.31182447,0.09417559,0.10705728,0.00000000
-4.96748374,0.71916708,0.00020900,0.27793339,0.35989288,0.10829393,0.12295777,0.00000000
-4.96148074,0.82280379,0.00024142,0.31816112,0.41263919,0.12377513,0.14028290,0.00000000
-4.95547774,0.93546383,0.00027719,0.36192714,0.47002013,0.14059938,0.15898667,0.00000000
-4.94947474,1.05685161,0.00031636,0.40912605,0.53189731,0.15872120,0.17899046,0.00000000
-4.94347174,1.18648296,0.00035892,0.45957947,0.59802999,0.17806782,0.20018169,0.00000000
-4.93746873,1.32367904,0.00040484,0.51303342,0.66807085,0.19853841,0.22241354,0.00000000
-4.93146573,1.46756670,0.00045404,0.56915806,0.74156504,0.22000423,0.24550599,0.00000000
-4.92546273,1.61708568,0.00050637,0.62755009,0.81795317,0.24230972,0.26924823,0.00000000
-4.91945973,1.77100329,0.00056168,0.68773802,0.89657831,0.26527471,0.29340260,0.00000000
-4.91345673,1.92793619,0.00061977,0.74919010,0.97669722,0.28869748,0.31770982,0.00000000
-4.90745373,2.08637914,0.00068042,0.81132499,1.05749565,0.31235888,0.34189553,0.00000000
-4.90145073,2.24473972,0.00074341,0.87352475,1.13810744,0.33602717,0.36567793,0.00000000
-4.89544772,2.40137796,0.00080853,0.93514977,1.21763675,0.35946348,0.38877626,0.00000000
-4.88944472,2.55464941,0.00087557,0.99555512,1.29518287,0.38242772,0.41091971,0.00000000
-4.88344172,2.70294991,0.00094439,1.05410760,1.36986645,0.40468463,0.43185652,0.00000000
-4.87743872,2.84476020,0.00101487,1.11020292,1.44085627,0.42600975,0.45136275,0.00000000
-4.87143572,2.97868830,0.00108699,1.16328207,1.50739520,0.44619507,0.46925026,0.00000000
-4.86543272,3.10350791,0.00116077,1.21284637,1.56882428,0.46505407,0.48537369,0.00000000
-4.85942971,3.21819091,0.00123633,1.25847035,1.62460366,0.48242597,0.49963578,0.00000000
-4.85342671,3.32193251,0.00131386,1.29981198,1.67432928,0.49817903,0.51199101,0.00000000
-4.84742371,3.41416785,0.00139364,1.33661975,1.71774458,0.51221277,0.52244703,0.00000000
-4.84142071,3.49457932,0.00147600,1.36873625,1.75474620,0.52445897,0.53106408,0.00000000
-4.83541771,3.56309439,0.00156133,1.39609826,1.78538366,0.53488160,0.53795199,0.00000000
-4.82941471,3.61987400,0.00165001,1.41873326,1.80985263,0.54347564,0.54326526,0.00000000
-4.82341171,3.66529247,0.00174243,1.43675266,1.82848210,0.55026484,0.54719611,0.00000000
-4.81740870,3.69990984,0.00183894,1.45034221,1.84171617,0.55529883,0.54996599,0.00000000
-4.81140570,3.72443844,0.00193977,1.45975006,1.85009107,0.55864942,0.55181592,0.00000000
-4.80540270,3.73970536,0.00204504,1.46527317,1.85420877,0.56040669,0.55299612,0.00000000
-4.79939970,3.74661302,0.00215471,1.46724290,1.85470842,0.56067478,0.55375547,0.00000000
-4.79339670,3.74609985,0.00226852,1.46601039,1.85223718,0.55956788,0.55433139,0.00000000
-4.78739370,3.73910319,0.00238599,1.46193274,1.84742188,0.55720639,0.55494058,0.00000000
-4.78139070,3.72652637,0.00250636,1.45536039,1.84084305,0.55371361,0.55577114,0.00000000
-4.77538769,3.70921152,0.00262863,1.44662666,1.83301279,0.54921301,0.55697653,0.00000000
-4.76938469,3.68791934,0.00275152,1.43603958,1.82435734,0.54382615,0.55867153,0.00000000
-4.76338169,3.66331662,0.00287353,1.42387663,1.81520554,0.53767142,0.56093052,0.00000000
-4.75737869,3.63597185,0.00299293,1.41038225,1.80578347,0.53086338,0.56378806,0.00000000
-4.75137569,3.60635861,0.00310783,1.39576826,1.79621540,0.52351284,0.56724165,0.00000000
-4.74537269,3.57486601,0.00321625,1.38021691,1.78653102,0.51572741,0.57125647,0.00000000
-4.73936968,3.54181519,0.00331616,1.36388603,1.77667801,0.50761252,0.57577188,0.00000000
-4.73336668,3.50748011,0.00340563,1.34691600,1.76653929,0.49927263,0.58070895,0.00000000
-4.72736368,3.47211115,0.00348286,1.32943769,1.75595353,0.49081254,0.58597890,0.00000000
-4.72136068,3.43595941,0.00354629,1.31158081,1.74473770,0.48233853,0.59149158,0.00000000
-4.71535768,3.39929990,0.00359471,1.29348194,1.73270997,0.47395933,0.59716366,0.00000000
-4.70935468,3.36245196,0.00362736,1.27529168,1.71971180,0.46578654,0.60292598,0.00000000
-4.70335168,3.32579522,0.00364397,1.25718023,1.70562749,0.45793471,0.60872966,0.00000000
-4.69734867,3.28978013,0.00364487,1.23934114,1.69040039,0.45052073,0.61455055,0.00000000
-4.69134567,3.25493226,0.00363103,1.22199277,1.67404470,0.44366270,0.62039199,0.00000000
-4.68534267,3.22185009,0.00360408,1.20537754,1.65665226,0.43747829,0.62628562,0.00000000
-4.67933967,3.19119666,0.00356636,1.18975887,1.63839436,0.43208265,0.63229049,0.00000000
-4.67333667,3.16368556,0.00352089,1.17541616,1.61951845,0.42758592,0.63849042,0.00000000
-4.66733367,3.14006251,0.00347134,1.16263806,1.60034045,0.42409073,0.64499007,0.00000000
-4.66133067,3.12108365,0.00342199,1.15171461,1.58123321,0.42168950,0.65191002,0.00000000
-4.65532766,3.10749219,0.00337769,1.14292869,1.56261223,0.42046205,0.65938115,0.00000000
-4.64932466,3.09999484,0.00334369,1.13654737,1.54491964,0.42047347,0.66753889,0.00000000
-4.64332166,3.09923944,0.00332563,1.13281368,1.52860753,0.42177235,0.67651754,0.00000000
-4.63731866,3.10579499,0.00332933,1.13193925,1.51412174,0.42438969,0.68644506,0.00000000
-4.63131566,3.12013507,0.00336072,1.13409814,1.50188694,0.42833825,0.69743862,0.00000000
-4.62531266,3.14262506,0.00342563,1.13942218,1.49229382,0.43361259,0.70960081,0.00000000
-4.61930965,3.17351343,0.00352968,1.14799781,1.48568894,0.44018952,0.72301688,0.00000000
-4.61330665,3.21292697,0.00367810,1.15986451,1.48236733,0.44802914,0.73775259,0.00000000
-4.60730365,3.26086933,0.00387554,1.17501457,1.48256810,0.45707613,0.75385285,0.00000000
-4.60130065,3.31722236,0.00412594,1.19339410,1.48647267,0.46726129,0.77134075,0.00000000
-4.59529765,3.38174938,0.00443235,1.21490496,1.49420545,0.47850319,0.79021680,0.00000000
-4.58929465,3.45409959,0.00479679,1.23940733,1.50583634,0.49070973,0.81045821,0.00000000
-4.58329165,3.53381306,0.00522012,1.26672279,1.52138471,0.50377972,0.83201808,0.00000000
-4.57728864,3.62032569,0.00570192,1.29663754,1.54082414,0.51760418,0.85482427,0.00000000
-4.57128564,3.71297419,0.00624041,1.32890589,1.56408764,0.53206760,0.87877807,0.00000000
-4.56528264,3.81100102,0.00683244,1.36325380,1.59107288,0.54704899,0.90375261,0.00000000
-4.55927964,3.91355972,0.00747341,1.39938271,1.62164707,0.56242297,0.92959135,0.00000000
-4.55327664,4.01972131,0.00815736,1.43697361,1.65565154,0.57806090,0.95610672,0.00000000
-4.54727364,4.12848256,0.00887704,1.47569167,1.69290574,0.59383220,0.98307936,0.00000000
-4.54127064,4.23877667,0.00962402,1.51519153,1.73321071,0.60960598,1.01025821,0.00000000
-4.53526763,4.34948728,0.01038889,1.55512326,1.77635222,0.62525305,1.03736171,0.00000000
-4.52926463,4.45946602,0.01116149,1.59513919,1.82210336,0.64064833,1.06408053,0.00000000
-4.52326163,4.56755385,0.01193113,1.63490142,1.87022678,0.65567375,1.09008178,0.00000000
-4.51725863,4.67260566,0.01268696,1.67408977,1.92047660,0.67022137,1.11501496,0.00000000
-4.51125563,4.77351744,0.01341821,1.71240993,1.97259958,0.68419685,1.13851939,0.00000000
-4.50525263,4.86925479,0.01411460,1.74960122,2.02633583,0.69752278,1.16023303,0.00000000
-4.49924962,4.95888119,0.01476662,1.78544354,2.08141846,0.71014177,1.17980224,0.00000000
-4.49324662,5.04158413,0.01536584,1.81976274,2.13757219,0.72201906,1.19689209,0.00000000
-4.48724362,5.11669726,0.01590523,1.85243399,2.19451074,0.73314424,1.21119657,0.00000000
-4.48124062,5.18371669,0.01637936,1.88338257,2.25193277,0.74353183,1.22244824,0.00000000
-4.47523762,5.24230981,0.01678460,1.91258168,2.30951650,0.75322064,1.23042667,0.00000000
-4.46923462,5.29231557,0.01711920,1.94004709,2.36691322,0.76227160,1.23496518,0.00000000
-4.46323162,5.33373552,0.01738334,1.96582875,2.42373996,0.77076409,1.23595539,0.00000000
-4.45722861,5.36671583,0.01757907,1.98999952,2.47957198,0.77879088,1.23334946,0.00000000
-4.45122561,5.39152089,0.01771019,2.01264164,2.53393569,0.78645178,1.22715976,0.00000000
-4.44522261,5.40850008,0.01778204,2.03383167,2.58630291,0.79384631,1.21745601,0.00000000
-4.43921961,5.41804963,0.01780123,2.05362486,2.63608734,0.80106579,1.20436019,0.00000000
-4.43321661,5.42057220,0.01777530,2.07203999,2.68264407,0.80818529,1.18803961,0.00000000
-4.42721361,5.41643674,0.01771238,2.08904576,2.72527296,0.81525595,1.16869840,0.00000000
-4.42121061,5.40594166,0.01762080,2.10454978,2.76322643,0.82229807,1.14656832,0.00000000
-4.41520760,5.38928378,0.01750869,2.11839121,2.79572203,0.82929563,1.12189917,0.00000000
-4.40920460,5.36653551,0.01738363,2.13033751,2.82195976,0.83619246,1.09494961,0.00000000
-4.40320160,5.33763186,0.01725228,2.14008610,2.84114379,0.84289046,1.06597880,0.00000000
-4.39719860,5.30236850,0.01712012,2.14727084,2.85250795,0.84925008,1.03523933,0.00000000
-4.39119560,5.26041114,0.01699126,2.15147325,2.85534391,0.85509311,1.00297181,0.00000000
-4.38519260,5.21131570,0.01686821,2.15223809,2.84903076,0.86020773,0.96940115,0.00000000
-4.37918959,5.15455822,0.01675191,2.14909241,2.83306453,0.86435554,0.93473479,0.00000000
-4.37318659,5.08957255,0.01664166,2.14156725,2.80708602,0.86728039,0.89916251,0.00000000
-4.36718359,5.01579366,0.01653528,2.12922065,2.77090538,0.86871851,0.86285786,0.00000000
-4.36118059,4.93270369,0.01642925,2.11166098,2.72452209,0.86840945,0.82598073,0.00000000
-4.35517759,4.83987827,0.01631892,2.08856915,2.66813888,0.86610734,0.78868072,0.00000000
-4.34917459,4.73703015,0.01619884,2.05971864,2.60216893,0.86159187,0.75110101,0.00000000
-4.34317159,4.62404776,0.01606301,2.02499230,2.52723569,0.85467861,0.71338222,0.00000000
-4.33716858,4.50102668,0.01590524,1.98439516,2.44416509,0.84522801,0.67566608,0.00000000
-4.33116558,4.36829225,0.01571951,1.93806250,2.35397056,0.83315288,0.63809843,0.00000000
-4.32516258,4.22641249,0.01550022,1.88626305,2.25783137,0.81842388,0.60083161,0.00000000
-4.31915958,4.07620069,0.01524252,1.82939708,2.15706530,0.80107298,0.56402592,0.00000000
-4.31315658,3.91870801,0.01494254,1.76798965,2.05309677,0.78119463,0.52785026,0.00000000
-4.30715358,3.75520653,0.01459757,1.70267942,1.94742190,0.75894477,0.49248201,0.00000000
