energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.81390695,7.80910575,0.00471638,2.24354519,7.29821487,2.40859786,0.01939781,1.83481711
-5.80790395,7.85571407,0.00509701,2.22473230,7.29879955,2.42407278,0.01871696,1.88000838
-5.80190095,7.87027015,0.00547509,2.19481133,7.26335656,2.42978727,0.01805171,1.91921661
-5.79589795,7.85100323,0.00584518,2.15362860,7.19136000,2.42511373,0.01739027,1.95168289
-5.78989495,7.79686764,0.00620171,2.10132855,7.08304867,2.40966839,0.01672302,1.97673029
-5.78389195,7.70755943,0.00653913,2.03834414,6.93941733,2.38331457,0.01604271,1.99378204
-5.77788894,7.58351067,0.00685207,1.96537719,6.76218255,2.34615907,0.01534451,2.00237808
-5.77188594,7.42586276,0.00713554,1.88336959,6.55372541,2.29854206,0.01462597,2.00218952
-5.76588294,7.23642049,0.00738510,1.79346702,6.31701411,2.24102098,0.01388687,1.99303053
-5.75987994,7.01758943,0.00759703,1.69697683,6.05551050,2.17434947,0.01312903,1.97486717
-5.75387694,6.77229997,0.00776852,1.59532233,5.77306509,2.09945215,0.01235597,1.94782280
-5.74787394,6.50392126,0.00789777,1.48999541,5.47380539,2.01739646,0.01157257,1.91217979
-5.74187094,6.21616886,0.00798412,1.38250983,5.16202256,1.92936267,0.01078480,1.86837747
-5.73586793,5.91300958,0.00802811,1.27435687,4.84206089,1.83661312,0.00999925,1.81700600
-5.72986493,5.59856683,0.00803152,1.16696535,4.51821448,1.74046180,0.00922287,1.75879653
-5.72386193,5.27702969,0.00799735,1.06166714,4.19463457,1.64224509,0.00846262,1.69460768
-5.71785893,4.95256804,0.00792981,0.95966938,3.87525035,1.54329460,0.00772517,1.62540872
-5.71185593,4.62925603,0.00783414,0.86203398,3.56370513,1.44491251,0.00701673,1.55226001
-5.70585293,4.31100530,0.00771655,0.76966450,3.26330894,1.34835013,0.00634282,1.47629122
-5.69984992,4.00150905,0.00758404,0.68330043,2.97700770,1.25478974,0.00570814,1.39867805
-5.69384692,3.70419742,0.00744417,0.60351816,2.70736835,1.16533002,0.00511654,1.32061831
-5.68784392,3.42220439,0.00730485,0.53073795,2.45657873,1.08097513,0.00457092,1.24330800
-5.68184092,3.15834565,0.00717413,0.46523589,2.22646027,1.00262717,0.00407332,1.16791841
-5.67583792,2.91510704,0.00705997,0.40715959,2.01849133,0.93108209,0.00362491,1.09557484
-5.66983492,2.69464252,0.00696995,0.35654642,1.83383880,0.86702870,0.00322609,1.02733783
-5.66383192,2.49878060,0.00691116,0.31334320,1.67339522,0.81105042,0.00287657,0.96418732
-5.65782891,2.32903796,0.00688992,0.27742587,1.53781888,0.76362962,0.00257550,0.90701030
-5.65182591,2.18663893,0.00691166,0.24861840,1.42757451,0.72515402,0.00232159,0.85659223
-5.64582291,2.07253935,0.00698080,0.22670990,1.34297227,0.69592483,0.00211320,0.81361232
-5.63981991,1.98745327,0.00710065,0.21146916,1.28420300,0.67616617,0.00194849,0.77864259
-5.63381691,1.93188112,0.00727340,0.20265628,1.25136812,0.66603532,0.00182551,0.75215043
-5.62781391,1.90613769,0.00750007,0.20003089,1.24450284,0.66563333,0.00174230,0.73450416
-5.62181091,1.91037853,0.00778058,0.20335703,1.26359183,0.67501540,0.00169698,0.72598105
-5.61580790,1.94462338,0.00811379,0.21240467,1.30857665,0.69420062,0.00168782,0.72677703
-5.60980490,2.00877533,0.00849766,0.22694815,1.37935495,0.72318048,0.00171330,0.73701722
-5.60380190,2.10263444,0.00892930,0.24676195,1.47577138,0.76192556,0.00177215,0.75676635
-5.59779890,2.22590516,0.00940514,0.27161435,1.59760114,0.81039005,0.00186334,0.78603841
-5.59179590,2.37819655,0.00992109,0.30125950,1.74452659,0.86851356,0.00198612,0.82480436
-5.58579290,2.55901511,0.01047261,0.33542871,1.91610855,0.93621994,0.00214003,0.87299751
-5.57978989,2.76775015,0.01105492,0.37382152,2.11175342,1.01341280,0.00232479,0.93051568
-5.57378689,3.00365199,0.01166307,0.41609732,2.33067798,1.09996777,0.00254033,0.99722007
-5.56778389,3.26580382,0.01229200,0.46186820,2.57187363,1.19572145,0.00278670,1.07293027
-5.56178089,3.55308844,0.01293665,0.51069344,2.83407208,1.30045738,0.00306401,1.15741595
-5.55577789,3.86415138,0.01359198,0.56207641,3.11571442,1.41388960,0.00337231,1.25038513
-5.54977489,4.19736252,0.01425297,0.61546392,3.41492557,1.53564427,0.00371153,1.35146988
-5.54377189,4.55077844,0.01491460,0.67024848,3.72949590,1.66524048,0.00408136,1.46021028
-5.53776888,4.92210800,0.01557185,0.72577345,4.05687180,1.80207101,0.00448117,1.57603750
-5.53176588,5.30868399,0.01621961,0.78134104,4.39415641,1.94538453,0.00490986,1.69825739
-5.52576288,5.70744337,0.01685266,0.83622282,4.73812167,2.09427026,0.00536580,1.82603580
-5.51975988,6.11491882,0.01746560,0.88967258,5.08523244,2.24764647,0.00584672,1.95838699
-5.51375688,6.52724374,0.01805285,0.94094088,5.43168276,2.40425409,0.00634964,2.09416641
-5.50775388,6.94017280,0.01860858,0.98929078,5.77344417,2.56265654,0.00687086,2.23206910
-5.50175088,7.34911921,0.01912675,1.03401418,6.10632542,2.72124667,0.00740587,2.37063462
-5.49574787,7.74920948,0.01960116,1.07444797,6.42604236,2.87826149,0.00794939,2.50825930
-5.48974487,8.13535549,0.02002548,1.10998952,6.72829649,3.03180510,0.00849543,2.64321607
-5.48374187,8.50234305,0.02039334,1.14011073,7.00886014,3.17987968,0.00903732,2.77368207
-5.47773887,8.84493507,0.02069852,1.16437021,7.26366606,3.32042403,0.00956785,2.89777334
-5.47173587,9.15798665,0.02093505,1.18242315,7.48889868,3.45135892,0.01007942,3.01358610
-5.46573287,9.43656874,0.02109740,1.19402846,7.68108433,3.57063782,0.01056419,3.11924301
-5.45972986,9.67609612,0.02118066,1.19905315,7.83717751,3.67630128,0.01101431,3.21294317
-5.45372686,9.87245515,0.02118074,1.19747363,7.95464014,3.76653304,0.01142213,3.29301370
-5.44772386,10.02212619,0.02109453,1.18937425,8.03151123,3.83971558,0.01178045,3.35796093
-5.44172086,10.12229553,0.02092008,1.17494305,8.06646402,3.89448267,0.01208276,3.40651901
-5.43571786,10.17095196,0.02065674,1.15446497,8.05884851,3.92976665,0.01232345,3.43769360
-5.42971486,10.16696335,0.02030523,1.12831301,8.00871736,3.94483805,0.01249808,3.45079876
-5.42371186,10.11012917,0.01986775,1.09693752,7.91683375,3.93933557,0.01260356,3.44548504
-5.41770885,10.00120612,0.01934796,1.06085413,7.78466052,3.91328485,0.01263827,3.42175731
-5.41170585,9.84190464,0.01875098,1.02063074,7.61433022,3.86710475,0.01260224,3.37998143
-5.40570285,9.63485575,0.01808328,0.97687394,7.40859687,3.80160053,0.01249720,3.32087897
-5.39969985,9.38354867,0.01735260,0.93021527,7.17077046,3.71794398,0.01232659,3.24551020
-5.39369685,9.09224107,0.01656778,0.88129772,6.90463626,3.61764104,0.01209553,3.15524574
-5.38769385,8.76584519,0.01573853,0.83076270,6.61436145,3.50248824,0.01181076,3.05172803
-5.38169085,8.40979394,0.01487527,0.77923790,6.30439209,3.37451949,0.01148045,2.93682420
-5.37568784,8.02989226,0.01398885,0.72732615,5.97934397,3.23594571,0.01111408,2.81257216
-5.36968484,7.63215948,0.01309030,0.67559553,5.64389111,3.08908968,0.01072212,2.68112222
-5.36368184,7.22266892,0.01219060,0.62457092,5.30265559,2.93631889,0.01031587,2.54467666
-5.35767884,6.80739085,0.01130044,0.57472704,4.96010262,2.77997924,0.00990711,2.40542950
-5.35167584,6.39204483,0.01042995,0.52648304,4.62044413,2.62233224,0.00950779,2.26550907
-5.34567284,5.98196674,0.00958858,0.48019880,4.28755405,2.46549824,0.00912977,2.12692524
-5.33966983,5.58199492,0.00878483,0.43617272,3.96489772,2.31140762,0.00878448,1.99152329
-5.33366683,5.19637900,0.00802616,0.39464114,3.65547720,2.16176178,0.00848261,1.86094580
-5.32766383,4.82871361,0.00731887,0.35577916,3.36179353,2.01800479,0.00823390,1.73660349
-5.32166083,4.48189803,0.00666804,0.31970294,3.08582641,1.88130634,0.00804681,1.61965569
-5.31565783,4.15812168,0.00607746,0.28647303,2.82903068,1.75255591,0.00792841,1.51100036
-5.30965483,3.85887399,0.00554963,0.25609883,2.59234870,1.63236758,0.00788410,1.41127342
-5.30365183,3.58497662,0.00508581,0.22854389,2.37623689,1.52109434,0.00791760,1.32085663
-5.29764882,3.33663472,0.00468607,0.20373175,2.18070430,1.41885074,0.00803083,1.23989308
-5.29164582,3.11350389,0.00434935,0.18155228,2.00536098,1.32554190,0.00822389,1.16830904
-5.28564282,2.91476867,0.00407358,0.16186813,1.84947337,1.24089732,0.00849513,1.10584085
-5.27963982,2.73922877,0.00385583,0.14452124,1.71202424,1.16450749,0.00884127,1.05206539
-5.27363682,2.58538910,0.00369240,0.12933913,1.59177479,1.09586157,0.00925754,1.00643298
-5.26763382,2.45154993,0.00357900,0.11614084,1.48732639,1.03438444,0.00973794,0.96830114
-5.26163082,2.33589418,0.00351089,0.10474244,1.39718036,0.97947183,0.01027548,0.93696831
-5.25562781,2.23656919,0.00348306,0.09496188,1.31979375,0.93052221,0.01086256,0.91170637
-5.24962481,2.15176082,0.00349039,0.08662331,1.25363020,0.88696473,0.01149132,0.89179118
-5.24362181,2.07975845,0.00352778,0.07956056,1.19720483,0.84828249,0.01215404,0.87653049
-5.23761881,2.01900986,0.00359033,0.07362010,1.14912249,0.81403099,0.01284358,0.86528860
-5.23161581,1.96816546,0.00367349,0.06866324,1.10810930,0.78385154,0.01355376,0.85750740
-5.22561281,1.92611162,0.00377315,0.06456765,1.07303719,0.75747986,0.01427980,0.85272357
-5.21960980,1.89199331,0.00388579,0.06122842,1.04294181,0.73475010,0.01501870,0.85058155
-5.21360680,1.86522630,0.00400854,0.05855849,1.01703379,0.71559476,0.01576950,0.85084227
-5.20760380,1.84549949,0.00413928,0.05648871,0.99470398,0.70004075,0.01653356,0.85338746
-5.20160080,1.83276780,0.00427663,0.05496749,0.97552281,0.68820238,0.01731466,0.85821958
-5.19559780,1.82723640,0.00442004,0.05396017,0.95923439,0.68027148,0.01811911,0.86545727
-5.18959480,1.82933700,0.00456966,0.05344821,0.94574568,0.67650526,0.01895559,0.87532655
-5.18359180,1.83969688,0.00472641,0.05342814,0.93511130,0.67721241,0.01983504,0.88814788
-5.17758879,1.85910173,0.00489180,0.05391049,0.92751438,0.68273774,0.02077024,0.90431934
-5.17158579,1.88845315,0.00506790,0.05491869,0.92324416,0.69344589,0.02177547,0.92429642
-5.16558279,1.92872204,0.00525713,0.05648793,0.92267084,0.70970443,0.02286593,0.94856893
-5.15957979,1.98089913,0.00546218,0.05866413,0.92621853,0.73186691,0.02405710,0.97763565
-5.15357679,2.04594417,0.00568580,0.06150294,0.93433687,0.76025603,0.02536414,1.01197758
-5.14757379,2.12473523,0.00593060,0.06506886,0.94747249,0.79514763,0.02680112,1.05203074
-5.14157079,2.21801981,0.00619892,0.06943446,0.96604090,0.83675574,0.02838035,1.09815937
-5.13556778,2.32636943,0.00649262,0.07467964,0.99040003,0.88521914,0.03011174,1.15063072
-5.12956478,2.45013943,0.00681291,0.08089104,1.02082615,0.94058993,0.03200219,1.20959240
-5.12356178,2.58943532,0.00716021,0.08816134,1.05749323,1.00282434,0.03405511,1.27505329
-5.11755878,2.74408725,0.00753405,0.09658860,1.10045639,1.07177625,0.03627009,1.34686892
-5.11155578,2.91363346,0.00793293,0.10627544,1.14964021,1.14719346,0.03864264,1.42473197
-5.10555278,3.09731354,0.00835431,0.11732800,1.20483224,1.22871709,0.04116422,1.50816869
-5.09954977,3.29407182,0.00879461,0.12985461,1.26568203,1.31588401,0.04382227,1.59654121
-5.09354677,3.50257073,0.00924917,0.14396412,1.33170562,1.40813220,0.04660055,1.68905610
-5.08754377,3.72121372,0.00971241,0.15976365,1.40229526,1.50480908,0.04947955,1.78477888
-5.08154077,3.94817667,0.01017786,0.17735592,1.47673375,1.60518227,0.05243701,1.88265398
-5.07553777,4.18144665,0.01063837,0.19683597,1.55421279,1.70845262,0.05544859,1.98152954
-5.06953477,4.41886640,0.01108626,0.21828736,1.63385437,1.81376899,0.05848856,2.08018611
-5.06353177,4.65818282,0.01151357,0.24177789,1.71473403,1.92024430,0.06153055,2.17736818
-5.05752876,4.89709762,0.01191222,0.26735488,1.79590513,2.02697240,0.06454823,2.27181738
-5.05152576,5.13331829,0.01227434,0.29504032,1.87642279,2.13304526,0.06751604,2.36230604
-5.04552276,5.36460782,0.01259243,0.32482599,1.95536659,2.23757004,0.07040977,2.44767009
-5.03951976,5.58883151,0.01285968,0.35666884,2.03186114,2.33968567,0.07320709,2.52683982
-5.03351676,5.80399975,0.01307012,0.39048695,2.10509373,2.43857856,0.07588792,2.59886781
-5.02751376,6.00830590,0.01321888,0.42615636,2.17432868,2.53349730,0.07843476,2.66295284
-5.02151076,6.20015856,0.01330234,0.46350911,2.23891812,2.62376603,0.08083284,2.71845932
-5.01550775,6.37820806,0.01331823,0.50233273,2.29830914,2.70879650,0.08307018,2.76493164
-5.00950475,6.54136704,0.01326578,0.54237144,2.35204764,2.78809859,0.08513759,2.80210320
-5.00350175,6.68882537,0.01314570,0.58332925,2.39977922,2.86128941,0.08702855,2.82990008
-4.99749875,6.82005963,0.01296022,0.62487484,2.44124763,2.92810059,0.08873910,2.84843949
-4.99149575,6.93483740,0.01271301,0.66664846,2.47629140,2.98838402,0.09026767,2.85802318
-4.98549275,7.03321677,0.01240907,0.70827037,2.50483927,3.04211556,0.09161490,2.85912643
-4.97948974,7.11554103,0.01205462,0.74935067,2.52690488,3.08939669,0.09278353,2.85238286
-4.97348674,7.18242861,0.01165689,0.78950010,2.54258127,3.13045372,0.09377820,2.83856578
-4.96748374,7.23475822,0.01122392,0.82834122,2.55203532,3.16563430,0.09460543,2.81856662
-4.96148074,7.27364869,0.01076432,0.86551950,2.55550238,3.19540092,0.09527345,2.79337096
-4.95547774,7.30043343,0.01028703,0.90071357,2.55328105,3.22032100,0.09579216,2.76403276
-4.94947474,7.31662894,0.00980108,0.93364422,2.54572778,3.24105345,0.09617305,2.73164734
-4.94347174,7.32389736,0.00931531,0.96408141,2.53325126,3.25833156,0.09642905,2.69732367
-4.93746873,7.32400301,0.00883817,0.99184901,2.51630607,3.27294221,0.09657442,2.66215644
-4.93146573,7.31876325,0.00837749,1.01682688,2.49538536,3.28570171,0.09662449,2.62719850
-4.92546273,7.30999452,0.00794029,1.03895019,2.47101234,3.29742882,0.09659539,2.59343431
-4.91945973,7.29945472,0.00753265,1.05820589,2.44373034,3.30891554,0.09650370,2.56175480
-4.91345673,7.28878373,0.00715957,1.07462676,2.41409157,3.32089686,0.09636596,2.53293452
-4.90745373,7.27944412,0.00682489,1.08828321,2.38264468,3.33402041,0.09619822,2.50761155
-4.90145073,7.27266460,0.00653128,1.09927346,2.34992157,3.34881757,0.09601550,2.48627085
-4.89544772,7.26938894,0.00628022,1.10771283,2.31642378,3.36567735,0.09583118,2.46923179
-4.88944472,7.27023306,0.00607201,1.11372265,2.28260942,3.38482441,0.09565649,2.45664024
-4.88344172,7.27545287,0.00590591,1.11741975,2.24888100,3.40630269,0.09550006,2.44846587
-4.87743872,7.28492515,0.00578017,1.11890713,2.21557511,3.42996558,0.09536745,2.44450480
-4.87143572,7.29814314,0.00569217,1.11826636,2.18295454,3.45547361,0.09526091,2.44438782
-4.86543272,7.31422789,0.00563859,1.11555239,2.15120334,3.48230010,0.09517921,2.44759405
-4.85942971,7.33195546,0.00561550,1.11079089,2.12042523,3.50974471,0.09511772,2.45346969
-4.85342671,7.34979935,0.00561858,1.10397841,2.09064559,3.53695473,0.09506849,2.46125124
-4.84742371,7.36598651,0.00564322,1.09508521,2.06181678,3.56295319,0.09502070,2.47009244
-4.84142071,7.37856465,0.00568470,1.08406064,2.03382672,3.58667256,0.09496108,2.47909381
-4.83541771,7.38547762,0.00573830,1.07084047,2.00651000,3.60699265,0.09487455,2.48733367
-4.82941471,7.38464543,0.00579946,1.05535580,1.97966111,3.62278083,0.09474491,2.49389931
-4.82341171,7.37404499,0.00586383,1.03754287,1.95304866,3.63293279,0.09455558,2.49791711
-4.81740870,7.35178780,0.00592742,1.01735302,1.92643007,3.63641192,0.09429034,2.49858022
-4.81140570,7.31619078,0.00598662,0.99476216,1.89956565,3.63228543,0.09393406,2.49517282
-4.80540270,7.26583721,0.00603825,0.96977919,1.87223141,3.61975581,0.09347331,2.48708995
-4.79939970,7.19962506,0.00607964,0.94245271,1.84422987,3.59818618,0.09289692,2.47385232
-4.79339670,7.11680111,0.00610855,0.91287564,1.81539847,3.56711879,0.09219631,2.45511560
-4.78739370,7.01697969,0.00612329,0.88118754,1.78561520,3.52628603,0.09136582,2.43067419
-4.78139070,6.90014631,0.00612261,0.84757444,1.75480143,3.47561405,0.09040274,2.40045970
-4.77538769,6.76664680,0.00610574,0.81226631,1.72292200,3.41521916,0.08930731,2.36453451
-4.76938469,6.61716352,0.00607234,0.77553223,1.68998294,3.34539789,0.08808249,2.32308122
-4.76338169,6.45268094,0.00602252,0.73767376,1.65602709,3.26661154,0.08673371,2.27638883
-4.75737869,6.27444311,0.00595677,0.69901673,1.62112841,3.17946651,0.08526847,2.22483661
-4.75137569,6.08390571,0.00587600,0.65990210,1.58538524,3.08469172,0.08369597,2.16887673
-4.74537269,5.88268570,0.00578149,0.62067629,1.54891336,2.98311434,0.08202658,2.10901658
-4.73936968,5.67251108,0.00567488,0.58168147,1.51183924,2.87563527,0.08027151,2.04580174
-4.73336668,5.45517321,0.00555819,0.54324645,1.47429401,2.76320531,0.07844235,1.97980021
-4.72736368,5.23248358,0.00543382,0.50567834,1.43640848,2.64680313,0.07655076,1.91158872
-4.72136068,5.00623639,0.00530453,0.46925547,1.39830938,2.52741560,0.07460819,1.84174125
-4.71535768,4.77817805,0.00517343,0.43422178,1.36011712,2.40602109,0.07262575,1.77082009
-4.70935468,4.54998364,0.00504401,0.40078279,1.32194485,2.28357580,0.07061403,1.69936952
-4.70335168,4.32324061,0.00492008,0.36910324,1.28389892,2.16100333,0.06858316,1.62791177
-4.69734867,4.09943895,0.00480576,0.33930629,1.24608043,2.03918717,0.06654282,1.55694519
-4.69134567,3.87996727,0.00470543,0.31147430,1.20858771,1.91896594,0.06450240,1.48694426
-4.68534267,3.66611371,0.00462370,0.28565082,1.17151952,1.80113085,0.06247113,1.41836090
-4.67933967,3.45907067,0.00456530,0.26184382,1.13497863,1.68642505,0.06045829,1.35162695
-4.67333667,3.25994230,0.00453502,0.24002968,1.09907561,1.57554444,0.05847346,1.28715721
-4.66733367,3.06975374,0.00453758,0.22015784,1.06393260,1.46913940,0.05652669,1.22535278
-4.66133067,2.88946122,0.00457755,0.20215585,1.02968692,1.36781714,0.05462877,1.16660451
-4.65532766,2.71996214,0.00465916,0.18593450,0.99649421,1.27214441,0.05279139,1.11129611
-4.64932466,2.56210462,0.00478624,0.17139292,0.96453123,1.18265010,0.05102734,1.05980694
-4.64332166,2.41669592,0.00496203,0.15842345,0.93399796,1.09982772,0.04935059,1.01251416
-4.63731866,2.28450919,0.00518906,0.14691604,0.90511898,1.02413740,0.04777642,0.96979421
-4.63131566,2.16628836,0.00546903,0.13676225,0.87814406,0.95600740,0.04632141,0.93202337
-4.62531266,2.06275064,0.00580270,0.12785855,0.85334776,0.89583480,0.04500339,0.89957746
-4.61930965,1.97458649,0.00618980,0.12010900,0.83102793,0.84398547,0.04384137,0.87283033
-4.61330665,1.90245669,0.00662896,0.11342732,0.81150300,0.80079290,0.04285533,0.85215123
-4.60730365,1.84698626,0.00711769,0.10773813,0.79510788,0.76655602,0.04206591,0.83790072
-4.60130065,1.80875510,0.00765239,0.10297764,0.78218843,0.74153571,0.04149412,0.83042519
-4.59529765,1.78828513,0.00822834,0.09909364,0.77309437,0.72595001,0.04116083,0.83004979
-4.58929465,1.78602406,0.00883983,0.09604486,0.76817066,0.71996798,0.04108629,0.83706982
-4.58329165,1.80232578,0.00948024,0.09379988,0.76774738,0.72370220,0.04128947,0.85174057
-4.57728864,1.83742787,0.01014219,0.09233544,0.77212837,0.73720006,0.04178742,0.87426583
-4.57128564,1.89142667,0.01081767,0.09163450,0.78157867,0.76043405,0.04259452,0.90478522
-4.56528264,1.96425071,0.01149830,0.09168393,0.79631143,0.79329131,0.04372175,0.94336074
-4.55927964,2.05563354,0.01217545,0.09247203,0.81647437,0.83556296,0.04517589,0.98996304
-4.55327664,2.16508707,0.01284049,0.09398596,0.84213662,0.88693361,0.04695886,1.04445785
-4.54727364,2.29187687,0.01348500,0.09620921,0.87327642,0.94697168,0.04906697,1.10659336
-4.54127064,2.43500081,0.01410091,0.09911923,0.90977015,1.01512123,0.05149042,1.17598908
-4.53526763,2.59317258,0.01468073,0.10268523,0.95138355,1.09069586,0.05421283,1.25212701
-4.52926463,2.76481143,0.01521766,0.10686643,0.99776556,1.17287548,0.05721095,1.33434577
-4.52326163,2.94803960,0.01570571,0.11161061,1.04844524,1.26070631,0.06045459,1.42183825
-4.51725863,3.14068833,0.01613978,0.11685330,1.10283228,1.35310484,0.06390669,1.51365343
-4.51125563,3.34031342,0.01651571,0.12251738,1.16022136,1.44886602,0.06752367,1.60870271
-4.50525263,3.54422068,0.01683029,0.12851338,1.21980040,1.54667586,0.07125597,1.70577098
-4.49924962,3.74950128,0.01708125,0.13474031,1.28066273,1.64512844,0.07504881,1.80353248
-4.49324662,3.95307674,0.01726717,0.14108705,1.34182298,1.74274729,0.07884314,1.90057137
-4.48724362,4.15175257,0.01738746,0.14743432,1.40223632,1.83801051,0.08257684,1.99540656
-4.48124062,4.34227940,0.01744227,0.15365709,1.46082050,1.92937936,0.08618593,2.08652030
-4.47523762,4.52141995,0.01743237,0.15962736,1.51648008,2.01532919,0.08960604,2.17238977
-4.46923462,4.68601975,0.01735907,0.16521726,1.56813213,2.09438212,0.09277387,2.25152075
-4.46323162,4.83307962,0.01722413,0.17030228,1.61473249,2.16514026,0.09562867,2.32248241
-4.45722861,4.95982721,0.01702970,0.17476453,1.65530187,2.22631837,0.09811374,2.38394189
-4.45122561,5.06378546,0.01677824,0.17849599,1.68895069,2.27677488,0.10017781,2.43469785
-4.44522261,5.14283530,0.01647246,0.18140147,1.71490215,2.31554016,0.10177631,2.47371139
-4.43921961,5.19527044,0.01611529,0.18340124,1.73251239,2.34184088,0.10287256,2.50013364
-4.43321661,5.21984225,0.01570988,0.18443332,1.74128737,2.35511976,0.10343862,2.51332869
-4.42721361,5.21579287,0.01525960,0.18445514,1.74089562,2.35504969,0.10345600,2.51289116
-4.42121061,5.18287546,0.01476799,0.18344468,1.73117675,2.34154186,0.10291615,2.49865770
-4.41520760,5.12136063,0.01423882,0.18140098,1.71214510,2.31474745,0.10182059,2.47071197
-4.40920460,5.03202872,0.01367609,0.17834399,1.68398878,2.27505279,0.10018087,2.42938274
-4.40320160,4.91614837,0.01308402,0.17431383,1.64706391,2.22306820,0.09801814,2.37523545
-4.39719860,4.77544185,0.01246707,0.16936943,1.60188448,2.15961080,0.09536263,2.30905720
-4.39119560,4.61203868,0.01182988,0.16358665,1.54910813,2.08568198,0.09225274,2.23183593
-4.38519260,4.42841900,0.01117732,0.15705595,1.48951856,2.00244035,0.08873400,2.14473446
-4.37918959,4.22734903,0.01051437,0.14987975,1.42400503,1.91117106,0.08485792,2.04906047
-4.37318659,4.01181077,0.00984615,0.14216954,1.35354000,1.81325270,0.08068057,1.94623337
-4.36718359,3.78492861,0.00917780,0.13404280,1.27915553,1.71012298,0.07626125,1.83774952
-4.36118059,3.54989555,0.00851443,0.12562003,1.20191942,1.60324423,0.07166097,1.72514681
-4.35517759,3.30990147,0.00786107,0.11702181,1.12291201,1.49407016,0.06694112,1.60997022
-4.34917459,3.06806601,0.00722256,0.10836610,1.04320428,1.38401467,0.06216201,1.49373917
-4.34317159,2.82737823,0.00660351,0.09976583,0.96383825,1.27442405,0.05738173,1.37791820
-4.33716858,2.59064490,0.00600825,0.09132683,0.88581004,1.16655302,0.05265494,1.26389150
-4.33116558,2.36044875,0.00544076,0.08314626,0.81005627,1.06154562,0.04803203,1.15294238
-4.32516258,2.13911789,0.00490465,0.07531135,0.73744404,0.96042103,0.04355835,1.04623798
-4.31915958,1.92870660,0.00440317,0.06789872,0.66876467,0.86406475,0.03927373,0.94481960
-4.31315658,1.73098767,0.00393919,0.06097404,0.60473122,0.77322511,0.03521214,0.84959854
-4.30715358,1.54745571,0.00351525,0.05459216,0.54597947,0.68851478,0.03140166,0.76135749
