energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-3.74287144,0.89592158,-2.33532841,0.22179812,-0.67697305,0.16155724,-0.35541273,0.00000022,-0.00002761,0.03625850,-0.39640448,0.00059491,-0.01339913,0.60241535,-1.36435329,0.09926661,-0.36311689,0.26987608,-0.51725038
-3.73686843,0.84734990,-2.26740284,0.20425961,-0.63759552,0.15355510,-0.34415112,0.00000016,-0.00002329,0.03189493,-0.37321874,0.00049384,-0.01246252,0.56917329,-1.33494059,0.09100511,-0.34976779,0.26053710,-0.51293067
-3.73086543,0.80463980,-2.20154825,0.18898662,-0.59917776,0.14687648,-0.33362074,0.00000012,-0.00001951,0.02826936,-0.35272149,0.00040742,-0.01158154,0.53920372,-1.30381372,0.08358363,-0.33689622,0.25239255,-0.50811340
-3.72486243,0.76779284,-2.13770113,0.17594392,-0.56193144,0.14148729,-0.32377057,0.00000009,-0.00001622,0.02531864,-0.33469094,0.00033403,-0.01076001,0.51260338,-1.27123415,0.07699140,-0.32450965,0.24549237,-0.50276949
-3.71885943,0.73671207,-2.07574839,0.16506131,-0.52604250,0.13733674,-0.31453700,0.00000006,-0.00001339,0.02297910,-0.31888141,0.00027212,-0.01000001,0.48939862,-1.23745564,0.07120694,-0.31260364,0.23985596,-0.49687432
-3.71285643,0.71120232,-2.01553860,0.15623643,-0.49166977,0.13435733,-0.30584694,0.00000004,-0.00001098,0.02118716,-0.30503274,0.00022026,-0.00930192,0.46954541,-1.20272005,0.06619879,-0.30116322,0.23547073,-0.49040972
-3.70685343,0.69097259,-1.95689366,0.14933794,-0.45894418,0.13246517,-0.29762093,0.00000003,-0.00000893,0.01987992,-0.29287888,0.00017713,-0.00866467,0.45293098,-1.16725460,0.06192647,-0.29016442,0.23229140,-0.48336601
-3.70085043,0.67564082,-1.89962089,0.14420917,-0.42796855,0.13156068,-0.28977622,0.00000002,-0.00000722,0.01899569,-0.28215533,0.00014150,-0.00808590,0.43937713,-1.13127071,0.05834143,-0.27957597,0.23024047,-0.47574395
-3.69484742,0.66474106,-1.84352520,0.14067203,-0.39881819,0.13152965,-0.28222984,0.00000002,-0.00000579,0.01847440,-0.27260552,0.00011230,-0.00756217,0.42864525,-1.09496436,0.05538820,-0.26936112,0.22920965,-0.46755670
-3.68884442,0.65773315,-1.78842098,0.13853119,-0.37154209,0.13224480,-0.27490137,0.00000001,-0.00000461,0.01825803,-0.26398606,0.00008852,-0.00708924,0.42044298,-1.05851769,0.05300549,-0.25947963,0.22906252,-0.45883146
-3.68284142,0.65401466,-1.73414350,0.13757851,-0.34616482,0.13356786,-0.26771570,0.00000001,-0.00000365,0.01829091,-0.25607103,0.00006931,-0.00666225,0.41443242,-1.02210170,0.05112752,-0.24988974,0.22963810,-0.44961084
-3.67683842,0.65293514,-1.68055926,0.13759750,-0.32268893,0.13535210,-0.26060539,0.00000001,-0.00000286,0.01852004,-0.24865524,0.00005391,-0.00627598,0.41023976,-0.98587951,0.04968530,-0.24055021,0.23075551,-0.43995370
-3.67083542,0.65381208,-1.62757485,0.13836797,-0.30109779,0.13744527,-0.25351279,0.00000001,-0.00000223,0.01889536,-0.24155669,0.00004164,-0.00592504,0.40746599,-0.95000988,0.04860803,-0.23142225,0.23221939,-0.42993544
-3.66483242,0.65594838,-1.57514396,0.13967064,-0.28135861,0.13969299,-0.24639169,0.00000001,-0.00000173,0.01937005,-0.23461824,0.00003195,-0.00560410,0.40569843,-0.91465048,0.04782454,-0.22247134,0.23382593,-0.41964751
-3.65882941,0.65865061,-1.52327191,0.14129174,-0.26342559,0.14194240,-0.23920859,0.00000002,-0.00000133,0.01990072,-0.22770855,0.00002436,-0.00530801,0.40452274,-0.87996052,0.04726472,-0.21366881,0.23536934,-0.40919617
-3.65282641,0.66124762,-1.47201755,0.14302735,-0.24724289,0.14404594,-0.23194340,0.00000002,-0.00000101,0.02044773,-0.22072245,0.00001845,-0.00503200,0.40353499,-0.84610227,0.04686093,-0.20499311,0.23664850,-0.39870032
-3.64682341,0.66310873,-1.42149209,0.14468764,-0.23274737,0.14586519,-0.22458966,0.00000003,-0.00000077,0.02097543,-0.21358065,0.00001390,-0.00477174,0.40235335,-0.81324137,0.04654941,-0.19643076,0.23747342,-0.38828852
-3.64082041,0.66366086,-1.37185482,0.14610063,-0.21987078,0.14727459,-0.21715414,0.00000005,-0.00000058,0.02145235,-0.20622895,0.00001042,-0.00452346,0.40062902,-0.78154550,0.04627154,-0.18797678,0.23767144,-0.37809519
-3.63481741,0.66240400,-1.32330582,0.14711561,-0.20854152,0.14816491,-0.20965588,0.00000007,-0.00000043,0.02185144,-0.19863696,0.00000779,-0.00428399,0.39805607,-0.75118156,0.04597503,-0.17963476,0.23709269,-0.36825605
-3.62881441,0.65892440,-1.27607583,0.14760592,-0.19868570,0.14844626,-0.20212478,0.00000009,-0.00000032,0.02215026,-0.19079633,0.00000583,-0.00405081,0.39437968,-0.72231137,0.04561488,-0.17141642,0.23561481,-0.35890309
-3.62281141,0.65290503,-1.23041375,0.14747115,-0.19022766,0.14805065,-0.19459957,0.00000013,-0.00000024,0.02233103,-0.18271854,0.00000440,-0.00382201,0.38940268,-0.69508613,0.04515423,-0.16334074,0.23314662,-0.35015913
-3.61680840,0.64413286,-1.18657239,0.14663860,-0.18308983,0.14693381,-0.18712555,0.00000018,-0.00000017,0.02238073,-0.17443233,0.00000338,-0.00359629,0.38299013,-0.66963987,0.04456493,-0.15543266,0.22963061,-0.34213235
-3.61080540,0.63250287,-1.14479314,0.14506400,-0.17719214,0.14507641,-0.17975197,0.00000024,-0.00000012,0.02229104,-0.16598087,0.00000270,-0.00337292,0.37507170,-0.64608254,0.04382790,-0.14772149,0.22504430,-0.33491102
-3.60480240,0.61801852,-1.10529053,0.14273146,-0.17245110,0.14248449,-0.17252922,0.00000033,-0.00000009,0.02205822,-0.15741858,0.00000229,-0.00315168,0.36564205,-0.62449298,0.04293324,-0.14023906,0.21940025,-0.32855866
-3.59879940,0.60078896,-1.06823747,0.13965261,-0.16877859,0.13918912,-0.16550615,0.00000045,-0.00000006,0.02168287,-0.14880797,0.00000210,-0.00293277,0.35475905,-0.60491247,0.04188007,-0.13301771,0.21274492,-0.32311008
-3.59279640,0.58102301,-1.03375206,0.13586506,-0.16608068,0.13524537,-0.15872734,0.00000059,-0.00000005,0.02116965,-0.14021632,0.00000212,-0.00271674,0.34254010,-0.58733935,0.04067618,-0.12608834,0.20515644,-0.31856830
-3.58679340,0.55902034,-1.00188682,0.13143018,-0.16425662,0.13073060,-0.15223079,0.00000079,-0.00000003,0.02052684,-0.13171255,0.00000234,-0.00250442,0.32915681,-0.57172500,0.03933738,-0.11947844,0.19674135,-0.31490285
-3.58079040,0.53516028,-0.97262111,0.12643028,-0.16319805,0.12574220,-0.14604590,0.00000104,-0.00000002,0.01976588,-0.12336417,0.00000274,-0.00229683,0.31482811,-0.55797184,0.03788678,-0.11321046,0.18763060,-0.31204937
-3.57478739,0.50988878,-0.94585707,0.12096534,-0.16278876,0.12039482,-0.14019199,0.00000136,-0.00000002,0.01890085,-0.11523465,0.00000335,-0.00209507,0.29981240,-0.54593340,0.03635376,-0.10730037,0.17797492,-0.30991074
-3.56878439,0.48370407,-0.92141953,0.11514947,-0.16290497,0.11481730,-0.13467737,0.00000176,-0.00000001,0.01794781,-0.10738110,0.00000419,-0.00190029,0.28439875,-0.53541666,0.03477294,-0.10175664,0.16793979,-0.30835969
-3.56278139,0.45714156,-0.89906006,0.10910708,-0.16341626,0.10914933,-0.12949904,0.00000227,-0.00000001,0.01692427,-0.09985241,0.00000529,-0.00171358,0.26889780,-0.52618675,0.03318297,-0.09657968,0.15770027,-0.30724277
-3.55677839,0.43075854,-0.87846475,0.10296906,-0.16418713,0.10353799,-0.12464293,0.00000290,-0.00000001,0.01584854,-0.09268793,0.00000670,-0.00153596,0.25363239,-0.51797370,0.03162531,-0.09176165,0.14743583,-0.30638564
-3.55077539,0.40511924,-0.85926557,0.09686900,-0.16507923,0.09813435,-0.12008479,0.00000368,-0.00000000,0.01473914,-0.08591671,0.00000846,-0.00136830,0.23892841,-0.51048110,0.03014301,-0.08728683,0.13732541,-0.30559939
-3.54477239,0.38078051,-0.84105469,0.09093954,-0.16595405,0.09309009,-0.11579160,0.00000464,-0.00000000,0.01361427,-0.07955716,0.00001063,-0.00121131,0.22510606,-0.50339628,0.02877946,-0.08313229,0.12754287,-0.30468757
-3.53876938,0.35827863,-0.82340087,0.08530911,-0.16667608,0.08855430,-0.11172333,0.00000581,-0.00000000,0.01249132,-0.07361736,0.00001328,-0.00106548,0.21247165,-0.49640136,0.02757718,-0.07926902,0.11825281,-0.30345366
-3.53276638,0.33811736,-0.80586719,0.08009889,-0.16711624,0.08467053,-0.10783514,0.00000722,-0.00000000,0.01138645,-0.06809569,0.00001649,-0.00093114,0.20131022,-0.48918487,0.02657673,-0.07566331,0.10960715,-0.30170867
-3.52676338,0.32075743,-0.78802918,0.07542026,-0.16715535,0.08157405,-0.10407966,0.00000891,-0.00000000,0.01031428,-0.06298191,0.00002034,-0.00080839,0.19187890,-0.48145318,0.02581563,-0.07227832,0.10174209,-0.29927836
-3.52076038,0.30660758,-0.76949230,0.07137264,-0.16668754,0.07938938,-0.10040939,0.00001091,-0.00000000,0.00928766,-0.05825848,0.00002490,-0.00069717,0.18440132,-0.47294123,0.02532742,-0.06907578,0.09477589,-0.29600997
-3.51475738,0.29601708,-0.74990797,0.06804180,-0.16562332,0.07822805,-0.09677899,0.00001327,-0.00000000,0.00831750,-0.05390209,0.00003028,-0.00059723,0.17906282,-0.46342213,0.02514082,-0.06601770,0.08880717,-0.29177789
-3.50875438,0.28926970,-0.72898743,0.06549864,-0.16389222,0.07818667,-0.09314745,0.00001602,-0.00000000,0.00741274,-0.04988529,0.00003655,-0.00050815,0.17600668,-0.45271506,0.02527896,-0.06306798,0.08391374,-0.28648832
-3.50275138,0.28657918,-0.70651264,0.06379826,-0.16144479,0.07934519,-0.08947984,0.00001920,-0.00000000,0.00658038,-0.04617814,0.00004381,-0.00042942,0.17533124,-0.44069119,0.02575879,-0.06019390,0.08015202,-0.28008240
-3.49674837,0.28808589,-0.68234384,0.06297966,-0.15825393,0.08176536,-0.08574883,0.00002285,-0.00000000,0.00582560,-0.04274970,0.00005214,-0.00036040,0.17708797,-0.42727745,0.02659057,-0.05736730,0.07755687,-0.27253801
-3.49074537,0.29385486,-0.65642364,0.06306560,-0.15431535,0.08548945,-0.08193568,0.00002700,-0.00000000,0.00515188,-0.03956947,0.00006160,-0.00030039,0.18128044,-0.41245792,0.02777750,-0.05456553,0.07614181,-0.26387001
-3.48474237,0.30387498,-0.62877743,0.06406289,-0.14964727,0.09053921,-0.07803080,0.00003167,-0.00000000,0.00456126,-0.03660852,0.00007226,-0.00024864,0.18786423,-0.39627298,0.02931555,-0.05177215,0.07589961,-0.25412901
-3.47873937,0.31805946,-0.59951030,0.06596304,-0.14428929,0.09691500,-0.07403386,0.00003688,-0.00000000,0.00405459,-0.03384048,0.00008416,-0.00020437,0.19674776,-0.37881632,0.03119333,-0.04897714,0.07680312,-0.24339885
-3.47273637,0.33624748,-0.56880094,0.06874311,-0.13830057,0.10459526,-0.06995350,0.00004264,-0.00000000,0.00363174,-0.03124220,0.00009731,-0.00016682,0.20779411,-0.36023006,0.03339227,-0.04617702,0.07880638,-0.23179288
-3.46673337,0.35820713,-0.53689283,0.07236687,-0.13175735,0.11353629,-0.06580660,0.00004894,-0.00000000,0.00329197,-0.02879414,0.00011171,-0.00013521,0.22082385,-0.34069840,0.03588684,-0.04337448,0.08184598,-0.21944934
-3.46073037,0.38363976,-0.50408352,0.07678617,-0.12474998,0.12367242,-0.06161732,0.00005578,-0.00000000,0.00303411,-0.02648056,0.00012732,-0.00010882,0.23561886,-0.32044001,0.03864506,-0.04057792,0.08584262,-0.20652606
-3.45472736,0.41218570,-0.47071249,0.08194258,-0.11737960,0.13491656,-0.05741581,0.00006311,-0.00000000,0.00285685,-0.02428947,0.00014408,-0.00008697,0.25192714,-0.29969986,0.04162916,-0.03780073,0.09070294,-0.19319480
-3.44872436,0.44343136,-0.43714834,0.08776913,-0.10975471,0.14716128,-0.05323691,0.00007090,-0.00000000,0.00275895,-0.02221236,0.00016188,-0.00006901,0.26946870,-0.27874072,0.04479637,-0.03506047,0.09632150,-0.17963549
-3.44272136,0.47691789,-0.40377611,0.09419226,-0.10198763,0.16028039,-0.04911864,0.00007907,-0.00000000,0.00273945,-0.02024382,0.00018058,-0.00005437,0.28794222,-0.25783485,0.04810003,-0.03237793,0.10258307,-0.16603065
-3.43671836,0.51215107,-0.37098510,0.10113385,-0.09419117,0.17413105,-0.04510083,0.00008756,-0.00000000,0.00279773,-0.01838106,0.00020000,-0.00004254,0.30703260,-0.23725622,0.05149070,-0.02977625,0.10936510,-0.15256016
-3.43071536,0.54861246,-0.33915798,0.10851328,-0.08647556,0.18855643,-0.04122377,0.00009625,-0.00000000,0.00293369,-0.01662336,0.00021995,-0.00003304,0.32641900,-0.21727358,0.05491749,-0.02727998,0.11654038,-0.13939678
-3.42471236,0.58577150,-0.30866132,0.11624953,-0.07894579,0.20338881,-0.03752708,0.00010506,-0.00000000,0.00314772,-0.01497152,0.00024017,-0.00002549,0.34578336,-0.19814467,0.05832946,-0.02491433,0.12397989,-0.12670223
-3.41870935,0.62309824,-0.27983807,0.12426307,-0.07169936,0.21845317,-0.03404866,0.00011384,-0.00000000,0.00344070,-0.01342730,0.00026041,-0.00001952,0.36481884,-0.18011154,0.06167711,-0.02270440,0.13155571,-0.11462430
-3.41270635,0.66007625,-0.25300186,0.13247772,-0.06482465,0.23357109,-0.03082400,0.00012248,-0.00000000,0.00381392,-0.01199294,0.00028038,-0.00001484,0.38323810,-0.16339727,0.06491374,-0.02067465,0.13914406,-0.10329466
-3.40670335,0.69621539,-0.22843331,0.14082212,-0.05839968,0.24856482,-0.02788553,0.00013082,-0.00000000,0.00426897,-0.01067072,0.00029979,-0.00001120,0.40078094,-0.14820384,0.06799690,-0.01884843,0.14662815,-0.09282765
-3.40070035,0.73106371,-0.20637814,0.14923097,-0.05249153,0.26326147,-0.02526238,0.00013874,-0.00000000,0.00480752,-0.00946262,0.00031834,-0.00000840,0.41722098,-0.13471113,0.07088963,-0.01724765,0.15390096,-0.08331985
-3.39469735,0.76421819,-0.18704673,0.15764580,-0.04715607,0.27749704,-0.02298012,0.00014607,-0.00000000,0.00543116,-0.00837007,0.00033576,-0.00000625,0.43237101,-0.12307688,0.07356153,-0.01589262,0.16086771,-0.07485021
-3.38869435,0.79533377,-0.17061505,0.16601533,-0.04243824,0.29112031,-0.02106081,0.00015270,-0.00000000,0.00614111,-0.00739373,0.00035178,-0.00000462,0.44608692,-0.11343732,0.07598968,-0.01480186,0.16744796,-0.06748090
-3.38269135,0.82413020,-0.15722628,0.17429535,-0.03837249,0.30399621,-0.01952307,0.00015849,-0.00000000,0.00693793,-0.00653344,0.00036619,-0.00000339,0.45826967,-0.10590822,0.07815921,-0.01399210,0.17357721,-0.06125838
-3.37668834,0.85039649,-0.14699299,0.18244813,-0.03498357,0.31600878,-0.01838221,0.00016332,-0.00000000,0.00782130,-0.00578815,0.00037881,-0.00000247,0.46886551,-0.10058611,0.08006368,-0.01347818,0.17920793,-0.05621484
-3.37068534,0.87399278,-0.13999928,0.19044144,-0.03228731,0.32706346,-0.01765040,0.00016711,-0.00000000,0.00878963,-0.00515593,0.00038953,-0.00000178,0.47786425,-0.09754937,0.08170516,-0.01327307,0.18430992,-0.05236959
-3.36468234,0.89484952,-0.13630266,0.19824715,-0.03029155,0.33708879,-0.01733677,0.00016977,-0.00000000,0.00983989,-0.00463406,0.00039831,-0.00000128,0.48529567,-0.09685896,0.08309403,-0.01338775,0.18887009,-0.04973040
-3.35867934,0.91296420,-0.13593528,0.20583960,-0.02899691,0.34603733,-0.01744748,0.00017125,-0.00000000,0.01096730,-0.00421907,0.00040520,-0.00000091,0.49122438,-0.09855863,0.08424851,-0.01383107,0.19289147,-0.04829466
-3.35267634,0.92839579,-0.13890433,0.21319389,-0.02839751,0.35388601,-0.01798564,0.00017153,-0.00000000,0.01216516,-0.00390686,0.00041033,-0.00000065,0.49574329,-0.10267439,0.08519405,-0.01460950,0.19639165,-0.04805023
-3.34667334,0.94125735,-0.14519150,0.22028408,-0.02848154,0.36063591,-0.01895120,0.00017062,-0.00000000,0.01342473,-0.00369278,0.00041395,-0.00000045,0.49896616,-0.10921326,0.08596251,-0.01572687,0.19940072,-0.04897592
-3.34067034,0.95170736,-0.15475143,0.22708163,-0.02923156,0.36631149,-0.02034060,0.00016854,-0.00000000,0.01473515,-0.00357170,0.00041639,-0.00000032,0.50101963,-0.11816137,0.08659121,-0.01718394,0.20195864,-0.05104158
-3.33466733,0.95994022,-0.16750936,0.23355413,-0.03062470,0.37095951,-0.02214645,0.00016535,-0.00000000,0.01608349,-0.00353809,0.00041810,-0.00000022,0.50203521,-0.12948129,0.08712203,-0.01897790,0.20411248,-0.05420788
-3.32866433,0.96617670,-0.18335799,0.23966441,-0.03263266,0.37464766,-0.02435708,0.00016114,-0.00000000,0.01745486,-0.00358607,0.00041965,-0.00000015,0.50214162,-0.14310905,0.08760036,-0.02110193,0.20591339,-0.05842577
-3.32266133,0.97065473,-0.20215405,0.24537029,-0.03522158,0.37746315,-0.02695603,0.00015600,-0.00000000,0.01883259,-0.00370944,0.00042169,-0.00000010,0.50145803,-0.15895081,0.08807425,-0.02354458,0.20741366,-0.06363573
-3.31665833,0.97362120,-0.22371479,0.25062490,-0.03835192,0.37951116,-0.02992158,0.00015008,-0.00000000,0.02019861,-0.00390172,0.00042498,-0.00000007,0.50008846,-0.17687971,0.08859345,-0.02628933,0.20866392,-0.06976689
-3.31065533,0.97532508,-0.24781489,0.25537756,-0.04197819,0.38091346,-0.03322640,0.00014350,-0.00000000,0.02153379,-0.00415616,0.00043035,-0.00000005,0.49811767,-0.19673304,0.08920872,-0.02931415,0.20971075,-0.07673626
-3.30465233,0.97601217,-0.27418416,0.25957542,-0.04604895,0.38180702,-0.03683721,0.00013643,-0.00000000,0.02281843,-0.00446578,0.00043873,-0.00000003,0.49560865,-0.21831024,0.08997104,-0.03259116,0.21059464,-0.08444812
-3.29864932,0.97592152,-0.30250654,0.26316553,-0.05050686,0.38234273,-0.04071472,0.00012902,-0.00000000,0.02403277,-0.00482335,0.00045108,-0.00000002,0.49260188,-0.24137193,0.09093105,-0.03608655,0.21134857,-0.09279364
-3.29264632,0.97528359,-0.33242075,0.26609735,-0.05528897,0.38268413,-0.04481380,0.00012145,-0.00000000,0.02515762,-0.00522149,0.00046842,-0.00000001,0.48911615,-0.26564030,0.09213837,-0.03976063,0.21199719,-0.10165112
-3.28664332,0.97431983,-0.36352289,0.26832561,-0.06032734,0.38300602,-0.04908385,0.00011388,-0.00000000,0.02617487,-0.00565271,0.00049179,-0.00000001,0.48515092,-0.29080126,0.09364101,-0.04356817,0.21255661,-0.11088664
-3.28064032,0.97324331,-0.39537132,0.26981310,-0.06554996,0.38349294,-0.05346956,0.00010648,-0.00000000,0.02706815,-0.00610948,0.00052220,-0.00000001,0.48068984,-0.31650827,0.09548472,-0.04745902,0.21303474,-0.12035541
-3.27463732,0.97226016,-0.42749372,0.27053350,-0.07088204,0.38433719,-0.05791193,0.00009939,-0.00000000,0.02782329,-0.00658438,0.00056065,-0.00000000,0.47570522,-0.34238808,0.09771217,-0.05137902,0.21343222,-0.12990382
-3.26863432,0.97157102,-0.45939652,0.27047381,-0.07624765,0.38573652,-0.06234965,0.00009276,-0.00000000,0.02842889,-0.00707026,0.00060806,-0.00000000,0.47016290,-0.36804839,0.10036210,-0.05527113,0.21374372,-0.13937212
-3.26263132,0.97137230,-0.49057633,0.26963626,-0.08157167,0.38789106,-0.06672067,0.00008672,-0.00000000,0.02887666,-0.00756035,0.00066527,-0.00000000,0.46402737,-0.39308706,0.10346827,-0.05907689,0.21395955,-0.14859773
-3.25662831,0.97185655,-0.52053315,0.26803961,-0.08678195,0.39099968,-0.07096409,0.00008138,-0.00000000,0.02916176,-0.00804851,0.00073299,-0.00000000,0.45726661,-0.41710276,0.10705825,-0.06273804,0.21406747,-0.15741908
-3.25062531,0.97321177,-0.54878471,0.26571962,-0.09181170,0.39525565,-0.07502213,0.00007683,-0.00000000,0.02928296,-0.00852941,0.00081178,-0.00000000,0.44985627,-0.43970673,0.11115216,-0.06619827,0.21405441,-0.16567989
-3.24462231,0.97561921,-0.57488154,0.26272871,-0.09660193,0.40084151,-0.07884221,0.00007315,-0.00000000,0.02924271,-0.00899872,0.00090200,-0.00000000,0.44178319,-0.46053486,0.11576125,-0.06940511,0.21390824,-0.17323357
-3.23861931,0.97924977,-0.59842192,0.25913471,-0.10110371,0.40792352,-0.08237896,0.00007039,-0.00000000,0.02904705,-0.00945334,0.00100381,-0.00000000,0.43304774,-0.47925993,0.12088652,-0.07231174,0.21361912,-0.17994768
-3.23261631,0.98425892,-0.61906603,0.25501882,-0.10528039,0.41664564,-0.08559608,0.00006860,-0.00000000,0.02870545,-0.00989150,0.00111712,-0.00000000,0.42366515,-0.49560306,0.12651748,-0.07487871,0.21318067,-0.18570821
-3.22661331,0.99078045,-0.63654844,0.25047280,-0.10910931,0.42712331,-0.08846797,0.00006779,-0.00000000,0.02823047,-0.01031296,0.00124160,-0.00000000,0.41366572,-0.50934403,0.13263103,-0.07707551,0.21259068,-0.19042338
-3.22061031,0.99891948,-0.65068844,0.24559565,-0.11258311,0.43943748,-0.09098101,0.00006796,-0.00000000,0.02763736,-0.01071902,0.00137662,-0.00000000,0.40309394,-0.52032971,0.13919073,-0.07888178,0.21185142,-0.19402682
-3.21460730,1.00874512,-0.66139724,0.24048978,-0.11571047,0.45362903,-0.09313428,0.00006909,-0.00000000,0.02694356,-0.01111255,0.00152128,-0.00000000,0.39200676,-0.52848021,0.14614649,-0.08028821,0.21096952,-0.19647991
-3.20860430,1.02028343,-0.66868186,0.23525710,-0.11851605,0.46969402,-0.09493989,0.00007115,-0.00000000,0.02616818,-0.01149795,0.00167442,-0.00000000,0.38047124,-0.53379220,0.15343476,-0.08129698,0.20995557,-0.19777318
-3.20260130,1.03351141,-0.67264509,0.22999503,-0.12103976,0.48758014,-0.09642263,0.00007408,-0.00000000,0.02533141,-0.01188094,0.00183458,-0.00000000,0.36856165,-0.53633934,0.16097942,-0.08192174,0.20882330,-0.19792657
-3.19659830,1.04835237,-0.67348156,0.22479284,-0.12333526,0.50718450,-0.09761907,0.00007781,-0.00000000,0.02445396,-0.01226841,0.00200007,-0.00000000,0.35635644,-0.53626944,0.16869322,-0.08218713,0.20758869,-0.19698856
-3.19059530,1.06467340,-0.67146982,0.21972833,-0.12546763,0.52835331,-0.09857601,0.00008227,-0.00000000,0.02355645,-0.01266807,0.00216898,-0.00000000,0.34393530,-0.53379854,0.17648001,-0.08212776,0.20626885,-0.19503428
-3.18459230,1.08228533,-0.66696080,0.21486519,-0.12751047,0.55088320,-0.09934849,0.00008737,-0.00000000,0.02265898,-0.01308806,0.00233921,-0.00000000,0.33137640,-0.52920213,0.18423752,-0.08178677,0.20488098,-0.19216239
-3.17858929,1.10094527,-0.66036306,0.21025103,-0.12954225,0.57452469,-0.09999720,0.00009300,-0.00000000,0.02178063,-0.01353660,0.00250853,-0.00000000,0.31875418,-0.52280370,0.19186072,-0.08121403,0.20344144,-0.18849123
-3.17258629,1.12036196,-0.65212547,0.20591632,-0.13164241,0.59898738,-0.10058568,0.00009905,-0.00000000,0.02093907,-0.01402145,0.00267466,-0.00000000,0.30613755,-0.51496139,0.19924555,-0.08046394,0.20196490,-0.18415403
-3.16658329,1.14020380,-0.64271822,0.20187404,-0.13388704,0.62394704,-0.10117712,0.00010541,-0.00000000,0.02015031,-0.01454942,0.00283528,-0.00000000,0.29358886,-0.50605308,0.20629301,-0.07959310,0.20046383,-0.17929377
-3.16058029,1.16010900,-0.63261290,0.19812025,-0.13634460,0.64905414,-0.10183129,0.00011194,-0.00000000,0.01942848,-0.01512593,0.00298812,-0.00000000,0.28116340,-0.49646093,0.21291307,-0.07865788,0.19894821,-0.17405761
-3.15457729,1.17969772,-0.62226279,0.19463544,-0.13907177,0.67394352,-0.10260133,0.00011854,-0.00000000,0.01878571,-0.01575453,0.00313105,-0.00000000,0.26890946,-0.48655577,0.21902863,-0.07771192,0.19742551,-0.16859138
-3.14857429,1.19858522,-0.61208418,0.19138646,-0.14210969,0.69824480,-0.10353094,0.00012506,-0.00000000,0.01823205,-0.01643649,0.00326211,-0.00000000,0.25686890,-0.47668247,0.22457885,-0.07680391,0.19590097,-0.16303429
-3.14257129,1.21639554,-0.60243972,0.18832906,-0.14548076,0.72159314,-0.10465195,0.00013139,-0.00000000,0.01777555,-0.01717046,0.00337956,-0.00000000,0.24507805,-0.46714668,0.22952195,-0.07597548,0.19437802,-0.15751408
-3.13656828,1.23277472,-0.59362458,0.18541076,-0.14918630,0.74363965,-0.10598231,0.00013741,-0.00000000,0.01742228,-0.01795230,0.00348199,-0.00000000,0.23356877,-0.45820379,0.23383711,-0.07525958,0.19285888,-0.15214292
-3.13056528,1.24740296,-0.58585604,0.18257388,-0.15320504,0.76406112,-0.10752486,0.00014300,-0.00000000,0.01717646,-0.01877489,0.00356829,-0.00000000,0.22236961,-0.45005045,0.23752536,-0.07467920,0.19134521,-0.14701413
-3.12456228,1.26000487,-0.57926709,0.17975871,-0.15749271,0.78256857,-0.10926675,0.00014807,-0.00000000,0.01704053,-0.01962822,0.00363773,-0.00000001,0.21150687,-0.44281919,0.24060938,-0.07424665,0.18983871,-0.14219991
-3.11855928,1.27035732,-0.57390413,0.17690643,-0.16198274,0.79891419,-0.11117961,0.00015251,-0.00000000,0.01701533,-0.02049951,0.00368995,-0.00000001,0.20100538,-0.43657618,0.24313211,-0.07396333,0.18834165,-0.13775016
-3.11255628,1.27829431,-0.56972896,0.17396180,-0.16658799,0.81289647,-0.11322058,0.00015625,-0.00000000,0.01710013,-0.02137349,0.00372496,-0.00000001,0.19088906,-0.43132230,0.24515426,-0.07382010,0.18685712,-0.13369233
-3.10655328,1.28370874,-0.56662483,0.17087553,-0.17120360,0.82436312,-0.11533394,0.00015922,-0.00000000,0.01729275,-0.02223284,0.00374315,-0.00000002,0.18118112,-0.42699723,0.24675074,-0.07379805,0.18538919,-0.13003233
-3.10055028,1.28655097,-0.56440605,0.16760606,-0.17571070,0.83321200,-0.11745349,0.00016137,-0.00000000,0.01758959,-0.02305873,0.00374525,-0.00000003,0.17190382,-0.42348638,0.24800626,-0.07386987,0.18394263,-0.12675639
-3.09454727,1.28682428,-0.56283071,0.16412089,-0.17998092,0.83938981,-0.11950542,0.00016267,-0.00000000,0.01798566,-0.02383141,0.00373225,-0.00000004,0.16307803,-0.42063020,0.24901025,-0.07400148,0.18252249,-0.12383367
-3.08854427,1.28457772,-0.56161573,0.16039735,-0.18388144,0.84288891,-0.12141159,0.00016309,-0.00000000,0.01847452,-0.02453089,0.00370543,-0.00000006,0.15472233,-0.41823518,0.24985139,-0.07415401,0.18113336,-0.12121958
-3.08254127,1.27989674,-0.56045329,0.15642283,-0.18728031,0.84374250,-0.12309303,0.00016264,-0.00000000,0.01904830,-0.02513773,0.00366622,-0.00000008,0.14685206,-0.41608606,0.25061215,-0.07428599,0.17977842,-0.11885940
