energy_ev,total_up,Al_p_up,Al_d_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
-5.77788894,4.15659685,0.12684664,0.00000000,2.36559087,2.46040066,1.11292091,0.00000000
-5.77188594,4.19208465,0.12721221,0.00000000,2.38028450,2.48408165,1.12306772,0.00000000
-5.76588294,4.21414525,0.12710095,0.00000000,2.38767680,2.49919734,1.13005518,0.00000000
-5.75987994,4.22242235,0.12650117,0.00000000,2.38762002,2.50554901,1.13380258,0.00000000
-5.75387694,4.21689637,0.12541230,0.00000000,2.38013063,2.50315114,1.13430939,0.00000000
-5.74787394,4.19787618,0.12384474,0.00000000,2.36538437,2.49222603,1.13165276,0.00000000
-5.74187094,4.16598080,0.12181925,0.00000000,2.34370655,2.47319199,1.12598285,0.00000000
-5.73586793,4.12211265,0.11936616,0.00000000,2.31555854,2.44664580,1.11751646,0.00000000
-5.72986493,4.06742399,0.11652425,0.00000000,2.28152115,2.41334077,1.10652941,0.00000000
-5.72386193,4.00327873,0.11333950,0.00000000,2.24227600,2.37416159,1.09334805,0.00000000
-5.71785893,3.93121155,0.10986372,0.00000000,2.19858575,2.33009735,1.07834045,0.00000000
-5.71185593,3.85288634,0.10615310,0.00000000,2.15127423,2.28221408,1.06190765,0.00000000
-5.70585293,3.77005575,0.10226686,0.00000000,2.10120727,2.23162788,1.04447525,0.00000000
-5.69984992,3.68452328,0.09826590,0.00000000,2.04927485,2.17947969,1.02648581,0.00000000
-5.69384692,3.59810895,0.09421159,0.00000000,1.99637515,2.12691255,1.00839185,0.00000000
-5.68784392,3.51261912,0.09016475,0.00000000,1.94340062,2.07505153,0.99064986,0.00000000
-5.68184092,3.42982072,0.08618470,0.00000000,1.89122616,2.02498680,0.97371505,0.00000000
-5.67583792,3.35141946,0.08232854,0.00000000,1.84069921,1.97775959,0.95803664,0.00000000
-5.66983492,3.27904154,0.07865053,0.00000000,1.79263154,1.93435069,0.94405361,0.00000000
-5.66383192,3.21421793,0.07520157,0.00000000,1.74779199,1.89567112,0.93219050,0.00000000
-5.65782891,3.15837005,0.07202886,0.00000000,1.70689991,1.86255411,0.92285298,0.00000000
-5.65182591,3.11279592,0.06917544,0.00000000,1.67061864,1.83574791,0.91642289,0.00000000
-5.64582291,3.07865562,0.06667993,0.00000000,1.63954852,1.81590864,0.91325257,0.00000000
-5.63981991,3.05695525,0.06457612,0.00000000,1.61421904,1.80359259,0.91365816,0.00000000
-5.63381691,3.04852881,0.06289256,0.00000000,1.59507992,1.79924772,0.91791191,0.00000000
-5.62781391,3.05401780,0.06165217,0.00000000,1.58249098,1.80320387,0.92623357,0.00000000
-5.62181091,3.07384872,0.06087169,0.00000000,1.57671100,1.81566193,0.93878081,0.00000000
-5.61580790,3.10820914,0.06056116,0.00000000,1.57788580,1.83668223,0.95563929,0.00000000
-5.60980490,3.15702339,0.06072335,0.00000000,1.58603617,1.86617250,0.97681253,0.00000000
-5.60380190,3.21992925,0.06135324,0.00000000,1.60104630,1.90387644,1.00221231,0.00000000
-5.59779890,3.29625757,0.06243751,0.00000000,1.62265348,1.94936369,1.03165011,0.00000000
-5.59179590,3.38501651,0.06395414,0.00000000,1.65044019,2.00202224,1.06483037,0.00000000
-5.58579290,3.48488269,0.06587223,0.00000000,1.68382928,2.06105467,1.10134616,0.00000000
-5.57978989,3.59420096,0.06815192,0.00000000,1.72208340,2.12547899,1.14067802,0.00000000
-5.57378689,3.71099471,0.07074464,0.00000000,1.76430926,2.19413537,1.18219650,0.00000000
-5.56778389,3.83298786,0.07359357,0.00000000,1.80946750,2.26569929,1.22516877,0.00000000
-5.56178089,3.95763944,0.07663449,0.00000000,1.85638847,2.33870171,1.26876973,0.00000000
-5.55577789,4.08219092,0.07979686,0.00000000,1.90379407,2.41155629,1.31209742,0.00000000
-5.54977489,4.20372553,0.08300526,0.00000000,1.95032523,2.48259334,1.35419283,0.00000000
-5.54377189,4.31923849,0.08618107,0.00000000,1.99457467,2.55009969,1.39406331,0.00000000
-5.53776888,4.42571583,0.08924439,0.00000000,2.03512377,2.61236336,1.43070914,0.00000000
-5.53176588,4.52021908,0.09211615,0.00000000,2.07058245,2.66772136,1.46315225,0.00000000
-5.52576288,4.59997260,0.09472027,0.00000000,2.09963034,2.71460877,1.49046585,0.00000000
-5.51975988,4.66244964,0.09698582,0.00000000,2.12105783,2.75160690,1.51180388,0.00000000
-5.51375688,4.70545338,0.09884917,0.00000000,2.13380482,2.77748835,1.52642884,0.00000000
-5.50775388,4.72718902,0.10025582,0.00000000,2.13699569,2.79125685,1.53373676,0.00000000
-5.50175088,4.72632346,0.10116211,0.00000000,2.12996866,2.79217973,1.53327805,0.00000000
-5.49574787,4.70202934,0.10153645,0.00000000,2.11229810,2.77981153,1.52477319,0.00000000
-5.48974487,4.65401147,0.10136024,0.00000000,2.08380866,2.75400729,1.50812253,0.00000000
-5.48374187,4.58251390,0.10062829,0.00000000,2.04458058,2.71492497,1.48340956,0.00000000
-5.47773887,4.48830749,0.09934875,0.00000000,1.99494571,2.66301672,1.45089753,0.00000000
-5.47173587,4.37265835,0.09754266,0.00000000,1.93547459,2.59900954,1.41101964,0.00000000
-5.46573287,4.23727899,0.09524297,0.00000000,1.86695508,2.52387618,1.36436312,0.00000000
-5.45972986,4.08426446,0.09249323,0.00000000,1.79036369,2.43879794,1.31164822,0.00000000
-5.45372686,3.91601673,0.08934594,0.00000000,1.70683102,2.34512116,1.25370289,0.00000000
-5.44772386,3.73516124,0.08586065,0.00000000,1.61760283,2.24430971,1.19143465,0.00000000
-5.44172086,3.54445928,0.08210195,0.00000000,1.52399877,2.13789559,1.12580078,0.00000000
-5.43571786,3.34672071,0.07813737,0.00000000,1.42737054,2.02743028,1.05777830,0.00000000
-5.42971486,3.14472041,0.07403537,0.00000000,1.32906130,1.91443869,0.98833503,0.00000000
-5.42371186,2.94112234,0.06986337,0.00000000,1.23036796,1.80037789,0.91840292,0.00000000
-5.41770885,2.73841366,0.06568609,0.00000000,1.13250792,1.68660191,0.84885467,0.00000000
-5.41170585,2.53885134,0.06156405,0.00000000,1.03659116,1.57433401,0.78048432,0.00000000
-5.40570285,2.34442233,0.05755246,0.00000000,0.94359855,1.46464666,0.71399246,0.00000000
-5.39969985,2.15681797,0.05370037,0.00000000,0.85436674,1.35844983,0.64997618,0.00000000
-5.39369685,1.97742222,0.05005019,0.00000000,0.76957968,1.25648689,0.58892371,0.00000000
-5.38769385,1.80731290,0.04663755,0.00000000,0.68976637,1.15933775,0.53121369,0.00000000
-5.38169085,1.64727437,0.04349143,0.00000000,0.61530448,1.06742811,0.47711831,0.00000000
-5.37568784,1.49781962,0.04063461,0.00000000,0.54642876,0.98104375,0.42681003,0.00000000
-5.36968484,1.35921994,0.03808434,0.00000000,0.48324361,0.90034848,0.38037091,0.00000000
-5.36368184,1.23153953,0.03585320,0.00000000,0.42573850,0.82540448,0.33780396,0.00000000
-5.35767884,1.11467320,0.03395012,0.00000000,0.37380545,0.75619387,0.29904575,0.00000000
-5.35167584,1.00838488,0.03238151,0.00000000,0.32725753,0.69264025,0.26397947,0.00000000
-5.34567284,0.91234546,0.03115240,0.00000000,0.28584730,0.63462942,0.23244796,0.00000000
-5.33966983,0.82616823,0.03026769,0.00000000,0.24928482,0.58202840,0.20426604,0.00000000
-5.33366683,0.74944114,0.02973325,0.00000000,0.21725420,0.53470242,0.17923193,0.00000000
-5.32766383,0.68175496,0.02955704,0.00000000,0.18942854,0.49252941,0.15713721,0.00000000
-5.32166083,0.62272696,0.02975010,0.00000000,0.16548288,0.45541184,0.13777542,0.00000000
-5.31565783,0.57202000,0.03032736,0.00000000,0.14510490,0.42328607,0.12094898,0.00000000
-5.30965483,0.52935699,0.03130831,0.00000000,0.12800344,0.39612906,0.10647468,0.00000000
-5.30365183,0.49453106,0.03271738,0.00000000,0.11391495,0.37396280,0.09418763,0.00000000
-5.29764882,0.46741161,0.03458416,0.00000000,0.10260782,0.35685650,0.08394388,0.00000000
-5.29164582,0.44794649,0.03694320,0.00000000,0.09388495,0.34492672,0.07562190,0.00000000
-5.28564282,0.43616089,0.03983357,0.00000000,0.08758465,0.33833566,0.06912300,0.00000000
-5.27963982,0.43215287,0.04329807,0.00000000,0.08358017,0.33728749,0.06437090,0.00000000
-5.27363682,0.43608606,0.04738198,0.00000000,0.08177794,0.34202305,0.06131060,0.00000000
-5.26763382,0.44817954,0.05213160,0.00000000,0.08211491,0.35281271,0.05990663,0.00000000
-5.26163082,0.46869520,0.05759235,0.00000000,0.08455491,0.36994753,0.06014084,0.00000000
-5.25562781,0.49792272,0.06380660,0.00000000,0.08908444,0.39372870,0.06200976,0.00000000
-5.24962481,0.53616241,0.07081129,0.00000000,0.09570784,0.42445545,0.06552165,0.00000000
-5.24362181,0.58370625,0.07863536,0.00000000,0.10444212,0.46241139,0.07069323,0.00000000
-5.23761881,0.64081748,0.08729723,0.00000000,0.11531144,0.50784971,0.07754615,0.00000000
-5.23161581,0.70770928,0.09680225,0.00000000,0.12834159,0.56097755,0.08610336,0.00000000
-5.22561281,0.78452323,0.10714049,0.00000000,0.14355436,0.62193993,0.09638526,0.00000000
-5.21960980,0.87130835,0.11828484,0.00000000,0.16096224,0.69080399,0.10840591,0.00000000
-5.21360680,0.96800150,0.13018969,0.00000000,0.18056344,0.76754412,0.12216919,0.00000000
-5.20760380,1.07441029,0.14279031,0.00000000,0.20233752,0.85202878,0.13766525,0.00000000
-5.20160080,1.19019949,0.15600293,0.00000000,0.22624182,0.94400999,0.15486718,0.00000000
-5.19559780,1.31488192,0.16972587,0.00000000,0.25220890,1.04311609,0.17372817,0.00000000
-5.18959480,1.44781479,0.18384150,0.00000000,0.28014521,1.14884876,0.19417935,0.00000000
-5.18359180,1.58820243,0.19821932,0.00000000,0.30993102,1.26058485,0.21612828,0.00000000
-5.17758879,1.73510588,0.21271987,0.00000000,0.34142202,1.37758374,0.23945846,0.00000000
-5.17158579,1.88745981,0.22719961,0.00000000,0.37445232,1.49900031,0.26402978,0.00000000
-5.16558279,2.04409669,0.24151651,0.00000000,0.40883914,1.62390379,0.28968016,0.00000000
-5.15957979,2.20377804,0.25553614,0.00000000,0.44438896,1.75130227,0.31622823,0.00000000
-5.15357679,2.36523187,0.26913819,0.00000000,0.48090496,1.88017218,0.34347716,0.00000000
-5.14757379,2.52719534,0.28222290,0.00000000,0.51819569,2.00949219,0.37121957,0.00000000
-5.14157079,2.68846103,0.29471742,0.00000000,0.55608428,2.13828005,0.39924317,0.00000000
-5.13556778,2.84792513,0.30658147,0.00000000,0.59441822,2.26563136,0.42733722,0.00000000
-5.12956478,3.00463535,0.31781228,0.00000000,0.63307877,2.39075824,0.45529923,0.00000000
-5.12356178,3.15783645,0.32844838,0.00000000,0.67198986,2.51302647,0.48294185,0.00000000
-5.11755878,3.30701084,0.33857206,0.00000000,0.71112566,2.63198906,0.51009933,0.00000000
-5.11155578,3.45191224,0.34831022,0.00000000,0.75051645,2.74741445,0.53663351,0.00000000
-5.10555278,3.59259010,0.35783361,0.00000000,0.79025219,2.85930775,0.56243867,0.00000000
-5.09954977,3.72940308,0.36735428,0.00000000,0.83048339,2.96792340,0.58744510,0.00000000
-5.09354677,3.86302017,0.37712127,0.00000000,0.87141901,3.07376826,0.61162116,0.00000000
-5.08754377,3.99440860,0.38741467,0.00000000,0.91332112,3.17759415,0.63497343,0.00000000
-5.08154077,4.12480828,0.39853805,0.00000000,0.95649629,3.28037980,0.65754513,0.00000000
-5.07553777,4.25569309,0.41080971,0.00000000,1.00128390,3.38330222,0.67941249,0.00000000
-5.06953477,4.38872018,0.42455277,0.00000000,1.04804156,3.48769830,0.70067956,0.00000000
-5.06353177,4.52566877,0.44008460,0.00000000,1.09712829,3.59501785,0.72147129,0.00000000
-5.05752876,4.66837093,0.45770592,0.00000000,1.14888584,3.70676986,0.74192550,0.00000000
-5.05152576,4.81863691,0.47768985,0.00000000,1.20361916,3.82446396,0.76218396,0.00000000
-5.04552276,4.97817827,0.50027150,0.00000000,1.26157673,3.94954959,0.78238317,0.00000000
-5.03951976,5.14853207,0.52563830,0.00000000,1.32293174,4.08335550,0.80264521,0.00000000
-5.03351676,5.33098968,0.55392155,0.00000000,1.38776511,4.22703214,0.82306928,0.00000000
-5.02751376,5.52653329,0.58518954,0.00000000,1.45605110,4.38149969,0.84372432,0.00000000
-5.02151076,5.73578330,0.61944248,0.00000000,1.52764652,4.54740408,0.86464318,0.00000000
-5.01550775,5.95895916,0.65660947,0.00000000,1.60228419,4.72508301,0.88581866,0.00000000
-5.00950475,6.19585553,0.69654782,0.00000000,1.67957107,4.91454375,0.90720157,0.00000000
-5.00350175,6.44583508,0.73904453,0.00000000,1.75899151,5.11545370,0.92870111,0.00000000
-4.99749875,6.70783856,0.78382029,0.00000000,1.83991559,5.32714434,0.95018729,0.00000000
-4.99149575,6.98041161,0.83053558,0.00000000,1.92161248,5.54862833,0.97149542,0.00000000
-4.98549275,7.26174742,0.87879894,0.00000000,2.00326830,5.77862915,0.99243241,0.00000000
-4.97948974,7.54974322,0.92817700,0.00000000,2.08400791,6.01562182,1.01278434,0.00000000
-4.97348674,7.84206811,0.97820601,0.00000000,2.16291976,6.25788294,1.03232504,0.00000000
-4.96748374,8.13623916,1.02840444,0.00000000,2.23908276,6.50354768,1.05082517,0.00000000
-4.96148074,8.42970230,1.07828612,0.00000000,2.31159400,6.75067101,1.06806120,0.00000000
-4.95547774,8.71991425,1.12737352,0.00000000,2.37959623,6.99729053,1.08382389,0.00000000
-4.94947474,9.00442188,1.17521059,0.00000000,2.44230380,7.24148784,1.09792581,0.00000000
-4.94347174,9.28093537,1.22137460,0.00000000,2.49902591,7.48144573,1.11020758,0.00000000
-4.93746873,9.54739203,1.26548661,0.00000000,2.54918633,7.71549875,1.12054252,0.00000000
-4.93146573,9.80200807,1.30722009,0.00000000,2.59233848,7.94217488,1.12883951,0.00000000
-4.92546273,10.04331633,1.34630737,0.00000000,2.62817555,8.16022671,1.13504409,0.00000000
-4.91945973,10.27018864,1.38254365,0.00000000,2.65653508,8.36865108,1.13913784,0.00000000
-4.91345673,10.48184253,1.41578850,0.00000000,2.67739804,8.56669666,1.14113614,0.00000000
-4.90745373,10.67783248,1.44596489,0.00000000,2.69088259,8.75385976,1.14108459,0.00000000
-4.90145073,10.85802712,1.47305580,0.00000000,2.69723294,8.92986911,1.13905441,0.00000000
-4.89544772,11.02257419,1.49709871,0.00000000,2.69680400,9.09466122,1.13513709,0.00000000
-4.88944472,11.17185585,1.51817840,0.00000000,2.69004275,9.24834805,1.12943880,0.00000000
-4.88344172,11.30643742,1.53641836,0.00000000,2.67746735,9.39117942,1.12207468,0.00000000
-4.87743872,11.42701266,1.55197149,0.00000000,2.65964503,9.52350272,1.11316358,0.00000000
-4.87143572,11.53434917,1.56501045,0.00000000,2.63716991,9.64572240,1.10282335,0.00000000
-4.86543272,11.62923690,1.57571833,0.00000000,2.61064187,9.75826195,1.09116696,0.00000000
-4.85942971,11.71244277,1.58428002,0.00000000,2.58064730,9.86153049,1.07829962,0.00000000
-4.85342671,11.78467378,1.59087478,0.00000000,2.54774262,9.95589593,1.06431685,0.00000000
-4.84742371,11.84655027,1.59567020,0.00000000,2.51244116,10.04166616,1.04930370,0.00000000
-4.84142071,11.89859034,1.59881790,0.00000000,2.47520363,10.11907886,1.03333481,0.00000000
-4.83541771,11.94120569,1.60045101,0.00000000,2.43643253,10.18830022,1.01647540,0.00000000
-4.82941471,11.97470815,1.60068327,0.00000000,2.39647017,10.24943217,0.99878286,0.00000000
-4.82341171,11.99932586,1.59960985,0.00000000,2.35560016,10.30252686,0.98030885,0.00000000
-4.81740870,12.01522696,1.59730939,0.00000000,2.31405178,10.34760703,0.96110168,0.00000000
-4.81140570,12.02254873,1.59384711,0.00000000,2.27200671,10.38469038,0.94120865,0.00000000
-4.80540270,12.02142948,1.58927860,0.00000000,2.22960739,10.41381576,0.92067840,0.00000000
-4.79939970,12.01204074,1.58365394,0.00000000,2.18696632,10.43506923,0.89956285,0.00000000
-4.79339670,11.99461722,1.57702170,0.00000000,2.14417567,10.44860789,0.87791876,0.00000000
-4.78739370,11.96948267,1.56943274,0.00000000,2.10131649,10.45467986,0.85580877,0.00000000
-4.78139070,11.93706980,1.56094335,0.00000000,2.05846724,10.45363926,0.83330188,0.00000000
-4.77538769,11.89793353,1.55161777,0.00000000,2.01571101,10.44595524,0.81047341,0.00000000
-4.76938469,11.85275704,1.54152990,0.00000000,1.97314147,10.43221496,0.78740439,0.00000000
-4.76338169,11.80235095,1.53076436,0.00000000,1.93086731,10.41312080,0.76418051,0.00000000
-4.75737869,11.74764642,1.51941677,0.00000000,1.88901522,10.38948254,0.74089080,0.00000000
-4.75137569,11.68968331,1.50759373,0.00000000,1.84773165,10.36220557,0.71762595,0.00000000
-4.74537269,11.62959501,1.49541233,0.00000000,1.80718339,10.33227654,0.69447659,0.00000000
-4.73936968,11.56859129,1.48299956,0.00000000,1.76755730,10.30074763,0.67153152,0.00000000
-4.73336668,11.50794083,1.47049177,0.00000000,1.72905935,10.26872098,0.64887606,0.00000000
-4.72736368,11.44895436,1.45803418,0.00000000,1.69191313,10.23733396,0.62659058,0.00000000
-4.72136068,11.39296940,1.44578053,0.00000000,1.65635800,10.20774622,0.60474923,0.00000000
-4.71535768,11.34133668,1.43389285,0.00000000,1.62264678,10.18112846,0.58341901,0.00000000
-4.70935468,11.29540806,1.42254122,0.00000000,1.59104313,10.15865281,0.56265908,0.00000000
-4.70335168,11.25652510,1.41190332,0.00000000,1.56181831,10.14148393,0.54252041,0.00000000
-4.69734867,11.22600724,1.40216356,0.00000000,1.53524728,10.13076983,0.52304565,0.00000000
-4.69134567,11.20513787,1.39351159,0.00000000,1.51160400,10.12763093,0.50426925,0.00000000
-4.68534267,11.19514698,1.38613982,0.00000000,1.49115558,10.13314596,0.48621768,0.00000000
-4.67933967,11.19718874,1.38023992,0.00000000,1.47415542,10.14833333,0.46890986,0.00000000
-4.67333667,11.21231299,1.37599795,0.00000000,1.46083504,10.17412676,0.45235756,0.00000000
-4.66733367,11.24142992,1.37358827,0.00000000,1.45139491,10.21134481,0.43656582,0.00000000
-4.66133067,11.28526811,1.37316617,0.00000000,1.44599425,10.26065395,0.42153338,0.00000000
-4.65532766,11.34432661,1.37485946,0.00000000,1.44474025,10.32252615,0.40725302,0.00000000
-4.64932466,11.41882294,1.37875932,0.00000000,1.44767719,10.39719233,0.39371181,0.00000000
-4.64332166,11.50863928,1.38491091,0.00000000,1.45477582,10.48459384,0.38089136,0.00000000
-4.63731866,11.61327024,1.39330422,0.00000000,1.46592393,10.58433490,0.36876801,0.00000000
-4.63131566,11.73177581,1.40386575,0.00000000,1.48091844,10.69563933,0.35731293,0.00000000
-4.62531266,11.86274360,1.41645175,0.00000000,1.49946006,10.81731523,0.34649233,0.00000000
-4.61930965,12.00426441,1.43084351,0.00000000,1.52115081,10.94773122,0.33626765,0.00000000
-4.61330665,12.15392480,1.44674540,0.00000000,1.54549513,11.08480786,0.32659588,0.00000000
-4.60730365,12.30881994,1.46378595,0.00000000,1.57190483,11.22602697,0.31742999,0.00000000
-4.60130065,12.46558894,1.48152237,0.00000000,1.59970817,11.36846118,0.30871945,0.00000000
-4.59529765,12.62047363,1.49944867,0.00000000,1.62816289,11.50882454,0.30041101,0.00000000
-4.58929465,12.76940078,1.51700707,0.00000000,1.65647301,11.64354437,0.29244956,0.00000000
-4.58329165,12.90808576,1.53360270,0.00000000,1.68380895,11.76885278,0.28477913,0.00000000
-4.57728864,13.03215491,1.54862087,0.00000000,1.70933010,11.88089508,0.27734410,0.00000000
-4.57128564,13.13728178,1.56144624,0.00000000,1.73220915,11.97585142,0.27009041,0.00000000
-4.56528264,13.21933196,1.57148324,0.00000000,1.75165692,12.05006636,0.26296688,0.00000000
-4.55927964,13.27450999,1.57817649,0.00000000,1.76694687,12.10018093,0.25592647,0.00000000
-4.55327664,13.29950139,1.58103058,0.00000000,1.77743794,12.12326075,0.24892751,0.00000000
-4.54727364,13.29160303,1.57962799,0.00000000,1.78259480,12.11691402,0.24193482,0.00000000
-4.54127064,13.24883511,1.57364429,0.00000000,1.78200451,12.07939337,0.23492058,0.00000000
-4.53526763,13.17002909,1.56286002,0.00000000,1.77538881,12.00967633,0.22786505,0.00000000
-4.52926463,13.05488681,1.54716846,0.00000000,1.76261160,11.90751995,0.22075696,0.00000000
-4.52326163,12.90400765,1.52657898,0.00000000,1.74368110,11.77348680,0.21359369,0.00000000
-4.51725863,12.71888217,1.50121592,0.00000000,1.71874691,11.60894062,0.20638104,0.00000000
-4.51125563,12.50185246,1.47131302,0.00000000,1.68809197,11.41601191,0.19913279,0.00000000
-4.50525263,12.25604093,1.43720367,0.00000000,1.65212002,11.19753480,0.19186991,0.00000000
-4.49924962,11.98525127,1.39930778,0.00000000,1.61133924,10.95695858,0.18461962,0.00000000
-4.49324662,11.69384620,1.35811568,0.00000000,1.56634280,10.69823794,0.17741411,0.00000000
-4.48724362,11.38660793,1.31417009,0.00000000,1.51778745,10.42570733,0.17028927,0.00000000
-4.48124062,11.06858795,1.26804708,0.00000000,1.46637099,10.14394526,0.16328323,0.00000000
-4.47523762,10.74495264,1.22033679,0.00000000,1.41280968,9.85763469,0.15643491,0.00000000
-4.46923462,10.42083166,1.17162491,0.00000000,1.35781658,9.57142550,0.14978263,0.00000000
-4.46323162,10.10117502,1.12247569,0.00000000,1.30208155,9.28980470,0.14336278,0.00000000
-4.45722861,9.79062419,1.07341711,0.00000000,1.24625358,9.01697919,0.13720870,0.00000000
-4.45122561,9.49340161,1.02492867,0.00000000,1.19092614,8.75677504,0.13134967,0.00000000
-4.44522261,9.21322159,0.97743222,0.00000000,1.13662560,8.51255609,0.12581017,0.00000000
-4.43921961,8.95322442,0.93128578,0.00000000,1.08380310,8.28716364,0.12060934,0.00000000
-4.43321661,8.71593442,0.88678058,0.00000000,1.03282981,8.08287780,0.11576072,0.00000000
-4.42721361,8.50324118,0.84414085,0.00000000,0.98399530,7.90140002,0.11127209,0.00000000
-4.42121061,8.31640266,0.80352622,0.00000000,0.93750890,7.74385546,0.10714570,0.00000000
-4.41520760,8.15606768,0.76503622,0.00000000,0.89350360,7.61081316,0.10337851,0.00000000
-4.40920460,8.02231504,0.72871653,0.00000000,0.85204200,7.50232130,0.09996271,0.00000000
-4.40320160,7.91470591,0.69456626,0.00000000,0.81312399,7.41795467,0.09688627,0.00000000
-4.39719860,7.83234613,0.66254599,0.00000000,0.77669560,7.35687125,0.09413362,0.00000000
-4.39119560,7.77395514,0.63258598,0.00000000,0.74265850,7.31787479,0.09168638,0.00000000
-4.38519260,7.73793816,0.60459410,0.00000000,0.71087991,7.29948052,0.08952407,0.00000000
-4.37918959,7.72245889,0.57846326,0.00000000,0.68120234,7.29998125,0.08762486,0.00000000
-4.37318659,7.72551012,0.55407799,0.00000000,0.65345297,7.31751167,0.08596623,0.00000000
-4.36718359,7.74498007,0.53131997,0.00000000,0.62745232,7.35010878,0.08452559,0.00000000
-4.36118059,7.77871277,0.51007247,0.00000000,0.60302198,7.39576685,0.08328081,0.00000000
-4.35517759,7.82456118,0.49022368,0.00000000,0.57999133,7.45248580,0.08221071,0.00000000
-4.34917459,7.88043207,0.47166888,0.00000000,0.55820294,7.51831206,0.08129532,0.00000000
-4.34317159,7.94432198,0.45431158,0.00000000,0.53751676,7.59137138,0.08051624,0.00000000
-4.33716858,8.01434424,0.43806388,0.00000000,0.51781303,7.66989337,0.07985665,0.00000000
-4.33116558,8.08874678,0.42284600,0.00000000,0.49899382,7.75222780,0.07930145,0.00000000
-4.32516258,8.16592128,0.40858528,0.00000000,0.48098337,7.83685288,0.07883717,0.00000000
-4.31915958,8.24440409,0.39521487,0.00000000,0.46372735,7.92237616,0.07845184,0.00000000
-4.31315658,8.32286975,0.38267211,0.00000000,0.44719103,8.00752863,0.07813480,0.00000000
-4.30715358,8.40011819,0.37089695,0.00000000,0.43135666,8.09115315,0.07787643,0.00000000
