energy_ev,total_up,Al_p_up,Al_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.82591296,6.40270349,0.32711131,0.00000000,3.22263037,3.43526426,0.00747490,2.06264451
-5.81990995,6.37700260,0.32933345,0.00000000,3.16228408,3.44330299,0.00749536,2.05254193
-5.81390695,6.32331669,0.33046560,0.00000000,3.08570466,3.43701664,0.00747692,2.03392183
-5.80790395,6.24353766,0.33059513,0.00000000,2.99434183,3.41717443,0.00742079,2.00743831
-5.80190095,6.13999710,0.32983205,0.00000000,2.88986587,3.38479185,0.00732910,1.97386564
-5.79589795,6.01540264,0.32830594,0.00000000,2.77412238,3.34110302,0.00720489,1.93407692
-5.78989495,5.87276647,0.32616243,0.00000000,2.64908386,3.28752800,0.00705193,1.88902122
-5.78389195,5.71532826,0.32355931,0.00000000,2.51679992,3.22563599,0.00687462,1.83970004
-5.77788894,5.54647504,0.32066232,0.00000000,2.37934757,3.15710551,0.00667786,1.78714381
-5.77188594,5.36966048,0.31764085,0.00000000,2.23878330,3.08368294,0.00646681,1.73238919
-5.76588294,5.18832576,0.31466347,0.00000000,2.09709822,3.00714045,0.00624676,1.67645743
-5.75987994,5.00582420,0.31189371,0.00000000,1.95617772,2.92923455,0.00602294,1.62033460
-5.75387694,4.82535144,0.30948585,0.00000000,1.81776647,2.85166633,0.00580031,1.56495374
-5.74787394,4.64988281,0.30758112,0.00000000,1.68343960,2.77604429,0.00558343,1.51117928
-5.74187094,4.48211898,0.30630411,0.00000000,1.55458059,2.70385079,0.00537630,1.45979391
-5.73586793,4.32444101,0.30575979,0.00000000,1.43236609,2.63641265,0.00518222,1.41148778
-5.72986493,4.17887523,0.30603095,0.00000000,1.31775765,2.57487665,0.00500375,1.36685023
-5.72386193,4.04706842,0.30717625,0.00000000,1.21150002,2.52019027,0.00484258,1.32636383
-5.71785893,3.93027318,0.30922885,0.00000000,1.11412561,2.47308804,0.00469959,1.29040071
-5.71185593,3.82934343,0.31219583,0.00000000,1.02596445,2.43408361,0.00457481,1.25922113
-5.70585293,3.74473932,0.31605814,0.00000000,0.94715863,2.40346759,0.00446747,1.23297400
-5.69984992,3.67654122,0.32077134,0.00000000,0.87768053,2.38131096,0.00437611,1.21169945
-5.69384692,3.62447158,0.32626692,0.00000000,0.81735363,2.36747378,0.00429864,1.19533319
-5.68784392,3.58792393,0.33245439,0.00000000,0.76587498,2.36161885,0.00423253,1.18371251
-5.68184092,3.56599767,0.33922375,0.00000000,0.72283834,2.36322966,0.00417487,1.17658396
-5.67583792,3.55753748,0.34644862,0.00000000,0.68775692,2.37163210,0.00412258,1.17361231
-5.66983492,3.56117611,0.35398966,0.00000000,0.66008505,2.38601896,0.00407253,1.17439078
-5.66383192,3.57537895,0.36169831,0.00000000,0.63923801,2.40547666,0.00402167,1.17845227
-5.65782891,3.59848929,0.36942072,0.00000000,0.62460936,2.42901309,0.00396719,1.18528142
-5.65182591,3.62877275,0.37700170,0.00000000,0.61558562,2.45558570,0.00390662,1.19432704
-5.64582291,3.66445975,0.38428852,0.00000000,0.61155778,2.48412903,0.00383791,1.20501486
-5.63981991,3.70378495,0.39113462,0.00000000,0.61192994,2.51358081,0.00375951,1.21676017
-5.63381691,3.74502268,0.39740292,0.00000000,0.61612491,2.54290581,0.00367039,1.22897994
-5.62781391,3.78651772,0.40296880,0.00000000,0.62358731,2.57111699,0.00357008,1.24110439
-5.62181091,3.82671094,0.40772253,0.00000000,0.63378444,2.59729333,0.00345865,1.25258740
-5.61580790,3.86415977,0.41157132,0.00000000,0.64620543,2.62059421,0.00333667,1.26291582
-5.60980490,3.89755335,0.41444080,0.00000000,0.66035938,2.64027020,0.00320516,1.27161730
-5.60380190,3.92572301,0.41627605,0.00000000,0.67577296,2.65567044,0.00306552,1.27826663
-5.59779890,3.94764842,0.41704219,0.00000000,0.69198815,2.66624682,0.00291948,1.28249050
-5.59179590,3.96246034,0.41672460,0.00000000,0.70856074,2.67155548,0.00276897,1.28397071
-5.58579290,3.96944080,0.41532886,0.00000000,0.72505980,2.67125628,0.00261611,1.28244597
-5.57978989,3.96802164,0.41288051,0.00000000,0.74106891,2.66511070,0.00246304,1.27771231
-5.57378689,3.95778253,0.40942463,0.00000000,0.75618891,2.65297902,0.00231194,1.26962249
-5.56778389,3.93844896,0.40502543,0.00000000,0.77004265,2.63481738,0.00216491,1.25808444
-5.56178089,3.90989137,0.39976582,0.00000000,0.78228134,2.61067518,0.00202396,1.24305909
-5.55577789,3.87212538,0.39374708,0.00000000,0.79259254,2.58069338,0.00189097,1.22455772
-5.54977489,3.82531382,0.38708855,0.00000000,0.80070919,2.54510393,0.00176764,1.20263912
-5.54377189,3.76977010,0.37992743,0.00000000,0.80641939,2.50423032,0.00165554,1.17740662
-5.53776888,3.70596284,0.37241853,0.00000000,0.80957625,2.45848925,0.00155611,1.14900520
-5.53176588,3.63452105,0.36473408,0.00000000,0.81010720,2.40839307,0.00147062,1.11761860
-5.52576288,3.55623912,0.35706338,0.00000000,0.80802228,2.35455251,0.00140027,1.08346660
-5.51975988,3.47208052,0.34961225,0.00000000,0.80342065,2.29767905,0.00134619,1.04680228
-5.51375688,3.38317943,0.34260224,0.00000000,0.79649487,2.23858631,0.00130944,1.00790930
-5.50775388,3.29083895,0.33626939,0.00000000,0.78753259,2.17818968,0.00129107,0.96709896
-5.50175088,3.19652519,0.33086262,0.00000000,0.77691530,2.11750347,0.00129215,0.92470711
-5.49574787,3.10185627,0.32664156,0.00000000,0.76511390,2.05763487,0.00131373,0.88109067
-5.48974487,3.00858566,0.32387379,0.00000000,0.75268132,1.99977438,0.00135690,0.83662372
-5.48374187,2.91857957,0.32283153,0.00000000,0.74024199,1.94518199,0.00142275,0.79169313
-5.47773887,2.83378827,0.32378769,0.00000000,0.72847869,1.89516936,0.00151233,0.74669372
-5.47173587,2.75621165,0.32701141,0.00000000,0.71811699,1.85107758,0.00162668,0.70202295
-5.46573287,2.68785949,0.33276306,0.00000000,0.70990781,1.81425110,0.00176672,0.65807527
-5.45972986,2.63070743,0.34128870,0.00000000,0.70460856,1.78600810,0.00193324,0.61523623
-5.45372686,2.58664943,0.35281432,0.00000000,0.70296343,1.76760795,0.00212683,0.57387643
-5.44772386,2.55744834,0.36753972,0.00000000,0.70568339,1.76021672,0.00234780,0.53434560
-5.44172086,2.54468570,0.38563231,0.00000000,0.71342646,1.76487160,0.00259618,0.49696689
-5.43571786,2.54971246,0.40722089,0.00000000,0.72677872,1.78244540,0.00287158,0.46203154
-5.42971486,2.57360217,0.43238961,0.00000000,0.74623661,1.81361231,0.00317322,0.42979412
-5.42371186,2.61710817,0.46117229,0.00000000,0.77219088,1.85881610,0.00349982,0.40046855
-5.41770885,2.68062635,0.49354717,0.00000000,0.80491264,1.91824216,0.00384962,0.37422476
-5.41170585,2.76416488,0.52943248,0.00000000,0.84454182,1.99179435,0.00422035,0.35118638
-5.40570285,2.86732225,0.56868280,0.00000000,0.89107831,2.07907793,0.00460924,0.33142929
-5.39969985,2.98927470,0.61108657,0.00000000,0.94437607,2.17938958,0.00501300,0.31498101
-5.39369685,3.12877398,0.65636491,0.00000000,1.00414037,2.29171527,0.00542794,0.30182116
-5.38769385,3.28415610,0.70417180,0.00000000,1.06992835,2.41473659,0.00584994,0.29188259
-5.38169085,3.45336136,0.75409599,0.00000000,1.14115299,2.54684604,0.00627455,0.28505347
-5.37568784,3.63396578,0.80566456,0.00000000,1.21709044,2.68617125,0.00669710,0.28118000
-5.36968484,3.82322362,0.85834830,0.00000000,1.29689091,2.83060802,0.00711274,0.28006975
-5.36368184,4.01812027,0.91156895,0.00000000,1.37959274,2.97786164,0.00751658,0.28149567
-5.35767884,4.21543445,0.96470811,0.00000000,1.46413965,3.12549562,0.00790378,0.28520041
-5.35167584,4.41180844,1.01711789,0.00000000,1.54940083,3.27098665,0.00826966,0.29090119
-5.34567284,4.60382441,1.06813295,0.00000000,1.63419349,3.41178450,0.00860977,0.29829485
-5.33966983,4.78808501,1.11708374,0.00000000,1.71730735,3.54537489,0.00892003,0.30706328
-5.33366683,4.96129582,1.16331065,0.00000000,1.79753062,3.66934373,0.00919680,0.31687894
-5.32766383,5.12034730,1.20617853,0.00000000,1.87367674,3.78144056,0.00943696,0.32741049
-5.32166083,5.26239369,1.24509137,0.00000000,1.94461114,3.87963910,0.00963798,0.33832851
-5.31565783,5.38492651,1.27950651,0.00000000,2.00927754,3.96219299,0.00979798,0.34931114
-5.30965483,5.48584013,1.30894805,0.00000000,2.06672264,4.02768484,0.00991575,0.36004964
-5.30365183,5.56348743,1.33301894,0.00000000,2.11611894,4.07506667,0.00999082,0.37025371
-5.29764882,5.61672363,1.35141138,0.00000000,2.15678460,4.10369064,0.01002345,0.37965659
-5.29164582,5.64493687,1.36391521,0.00000000,2.18820001,4.11332867,0.01001466,0.38801964
-5.28564282,5.64806444,1.37042392,0.00000000,2.21002041,4.10418043,0.00996617,0.39513660
-5.27963982,5.62659421,1.37093815,0.00000000,2.22208420,4.07686932,0.00988046,0.40083710
-5.27363682,5.58155102,1.36556652,0.00000000,2.22441668,4.03242645,0.00976064,0.40498957
-5.26763382,5.51446869,1.35452371,0.00000000,2.21722902,3.97226333,0.00961050,0.40750334
-5.26163082,5.42734819,1.33812595,0.00000000,2.20091255,3.89813397,0.00943437,0.40832984
-5.25562781,5.32260367,1.31678393,0.00000000,2.17602846,3.81208763,0.00923712,0.40746294
-5.24962481,5.20299769,1.29099352,0.00000000,2.14329320,3.71641390,0.00902400,0.40493825
-5.24362181,5.07156791,1.26132439,0.00000000,2.10356013,3.61358163,0.00880060,0.40083150
-5.23761881,4.93154743,1.22840704,0.00000000,2.05779784,3.50617387,0.00857272,0.39525597
-5.23161581,4.78628119,1.19291868,0.00000000,2.00706589,3.39682069,0.00834625,0.38835897
-5.22561281,4.63914113,1.15556815,0.00000000,1.95248871,3.28813201,0.00812705,0.38031759
-5.21960980,4.49344254,1.11708074,0.00000000,1.89522854,3.18263258,0.00792081,0.37133372
-5.21360680,4.35236420,1.07818295,0.00000000,1.83645821,3.08270090,0.00773294,0.36162853
-5.20760380,4.21887478,1.03958803,0.00000000,1.77733465,2.99051404,0.00756843,0.35143659
-5.20160080,4.09566748,1.00198244,0.00000000,1.71897402,2.90799990,0.00743170,0.34099984
-5.19559780,3.98510495,0.96601378,0.00000000,1.66242923,2.83679819,0.00732653,0.33056152
-5.18959480,3.88917593,0.93228040,0.00000000,1.60867045,2.77823127,0.00725596,0.32036027
-5.18359180,3.80946459,0.90132298,0.00000000,1.55856931,2.73328538,0.00722220,0.31062469
-5.17758879,3.74713341,0.87361827,0.00000000,1.51288708,2.70260271,0.00722658,0.30156831
-5.17158579,3.70291933,0.84957494,0.00000000,1.47226701,2.68648404,0.00726953,0.29338522
-5.16558279,3.67714307,0.82953156,0.00000000,1.43723096,2.68490155,0.00735060,0.28624645
-5.15957979,3.66973044,0.81375655,0.00000000,1.40817999,2.69752096,0.00746845,0.28029707
-5.15357679,3.68024436,0.80244994,0.00000000,1.38539865,2.72373169,0.00762095,0.27565411
-5.14757379,3.70792567,0.79574647,0.00000000,1.36906225,2.76268361,0.00780523,0.27240522
-5.14157079,3.75174076,0.79371991,0.00000000,1.35924666,2.81332864,0.00801779,0.27060807
-5.13556778,3.81043342,0.79638799,0.00000000,1.35593958,2.87446531,0.00825462,0.27029035
-5.12956478,3.88257877,0.80371772,0.00000000,1.35905263,2.94478439,0.00851135,0.27145041
-5.12356178,3.96663671,0.81563057,0.00000000,1.36843339,3.02291376,0.00878333,0.27405829
-5.11755878,4.06100261,0.83200740,0.00000000,1.38387658,3.10746069,0.00906583,0.27805718
-5.11155578,4.16405359,0.85269262,0.00000000,1.40513368,3.19705007,0.00935411,0.28336515
-5.10555278,4.27418844,0.87749764,0.00000000,1.43192071,3.29035746,0.00964357,0.28987721
-5.09954977,4.38986041,0.90620335,0.00000000,1.46392352,3.38613590,0.00992986,0.29746743
-5.09354677,4.50960205,0.93856179,0.00000000,1.50080075,3.48323616,0.01020892,0.30599138
-5.08754377,4.63204199,0.97429696,0.00000000,1.54218446,3.58062016,0.01047710,0.31528855
-5.08154077,4.75591412,1.01310508,0.00000000,1.58767866,3.67736783,0.01073114,0.32518511
-5.07553777,4.88005980,1.05465450,0.00000000,1.63685633,3.77267809,0.01096824,0.33549668
-5.06953477,5.00342415,1.09858552,0.00000000,1.68925548,3.86586439,0.01118604,0.34603136
-5.06353177,5.12504790,1.14451040,0.00000000,1.74437492,3.95634628,0.01138261,0.35659291
-5.05752876,5.24405613,1.19201391,0.00000000,1.80167056,4.04363759,0.01155641,0.36698405
-5.05152576,5.35964524,1.24065466,0.00000000,1.86055292,4.12733280,0.01170624,0.37700999
-5.04552276,5.47106988,1.28996737,0.00000000,1.92038651,4.20709229,0.01183125,0.38648199
-5.03951976,5.57763062,1.33946620,0.00000000,1.98049164,4.28262779,0.01193082,0.39522096
-5.03351676,5.67866377,1.38864928,0.00000000,2.04014917,4.35368861,0.01200456,0.40306108
-5.02751376,5.77353382,1.43700439,0.00000000,2.09860822,4.42004951,0.01205226,0.40985325
-5.02151076,5.86162911,1.48401561,0.00000000,2.15509712,4.48150057,0.01207383,0.41546827
-5.01550775,5.94236086,1.52917095,0.00000000,2.20883721,4.53783951,0.01206933,0.41979977
-5.00950475,6.01516557,1.57197055,0.00000000,2.25905936,4.58886650,0.01203889,0.42276666
-5.00350175,6.07951052,1.61193535,0.00000000,2.30502249,4.63438154,0.01198277,0.42431501
-4.99749875,6.13490186,1.64861588,0.00000000,2.34603357,4.67418422,0.01190131,0.42441941
-4.99149575,6.18089481,1.68160086,0.00000000,2.38146812,4.70807576,0.01179500,0.42308360
-4.98549275,6.21710532,1.71052535,0.00000000,2.41079056,4.73586296,0.01166446,0.42034048
-4.97948974,6.24322238,1.73507814,0.00000000,2.43357331,4.75736371,0.01151049,0.41625134
-4.97348674,6.25902032,1.75500817,0.00000000,2.44951375,4.77241382,0.01133410,0.41090445
-4.96748374,6.26437042,1.77012970,0.00000000,2.45844830,4.78087454,0.01113654,0.40441300
-4.96148074,6.25925095,1.78032608,0.00000000,2.46036262,4.78264055,0.01091932,0.39691244
-4.95547774,6.24375514,1.78555192,0.00000000,2.45539743,4.77764777,0.01068425,0.38855724
-4.94947474,6.21809635,1.78583359,0.00000000,2.44384936,4.76588065,0.01043343,0.37951728
-4.94347174,6.18260998,1.78126806,0.00000000,2.42616644,4.74737845,0.01016927,0.36997379
-4.93746873,6.13775162,1.77201984,0.00000000,2.40293824,4.72223997,0.00989446,0.36011506
-4.93146573,6.08409113,1.75831636,0.00000000,2.37488058,4.69062646,0.00961197,0.35013193
-4.92546273,6.02230263,1.74044165,0.00000000,2.34281524,4.65276227,0.00932498,0.34021321
-4.91945973,5.95315023,1.71872860,0.00000000,2.30764516,4.60893309,0.00903688,0.33054109
-4.91345673,5.87746997,1.69354995,0.00000000,2.27032592,4.55948164,0.00875112,0.32128665
-4.90745373,5.79614833,1.66530831,0.00000000,2.23183437,4.50480084,0.00847122,0.31260556
-4.90145073,5.71009805,1.63442556,0.00000000,2.19313571,4.44532482,0.00820064,0.30463406
-4.89544772,5.62023225,1.60133186,0.00000000,2.15515004,4.38151801,0.00794268,0.29748541
-4.88944472,5.52743802,1.56645486,0.00000000,2.11871997,4.31386300,0.00770044,0.29124679
-4.88344172,5.43255064,1.53020934,0.00000000,2.08458040,4.24284785,0.00747667,0.28597678
-4.87743872,5.33633003,1.49298782,0.00000000,2.05333205,4.16895367,0.00727376,0.28170368
-4.87143572,5.23944056,1.45515245,0.00000000,2.02541977,4.09264326,0.00709362,0.27842449
-4.86543272,5.14243572,1.41702856,0.00000000,2.00111680,4.01435175,0.00693765,0.27610490
-4.85942971,5.04574855,1.37890017,0.00000000,1.98051585,3.93447993,0.00680671,0.27468009
-4.85342671,4.94968888,1.34100758,0.00000000,1.96352753,3.85339080,0.00670112,0.27405661
-4.84742371,4.85444756,1.30354722,0.00000000,1.94988641,3.77140989,0.00662063,0.27411514
-4.84142071,4.76010800,1.26667375,0.00000000,1.93916463,3.68882921,0.00656451,0.27471419
-4.83541771,4.66666443,1.23050415,0.00000000,1.93079267,3.60591494,0.00653155,0.27569468
-4.82941471,4.57404608,1.19512371,0.00000000,1.92408638,3.52291821,0.00652017,0.27688511
-4.82341171,4.48214613,1.16059355,0.00000000,1.91827938,3.44008829,0.00652849,0.27810744
-4.81740870,4.39085360,1.12695909,0.00000000,1.91255919,3.35768727,0.00655443,0.27918313
-4.81140570,4.30008654,1.09425920,0.00000000,1.90610567,3.27600512,0.00659578,0.27993952
-4.80540270,4.20982432,1.06253527,0.00000000,1.89813007,3.19537386,0.00665036,0.28021589
-4.79939970,4.12013708,1.03183984,0.00000000,1.88791266,3.11617966,0.00671606,0.27986931
-4.79339670,4.03121043,1.00224418,0.00000000,1.87483752,3.03887184,0.00679096,0.27877985
-4.78739370,3.94336375,0.97384435,0.00000000,1.85842265,2.96396771,0.00687338,0.27685491
-4.78139070,3.85706066,0.94676542,0.00000000,1.83834399,2.89205267,0.00696193,0.27403264
-4.77538769,3.77291103,0.92116354,0.00000000,1.81445248,2.82377521,0.00705554,0.27028415
-4.76938469,3.69166395,0.89722570,0.00000000,1.78678308,2.75983658,0.00715352,0.26561449
-4.76338169,3.61419205,0.87516715,0.00000000,1.75555561,2.70097577,0.00725546,0.26006232
-4.75737869,3.54146763,0.85522654,0.00000000,1.72116737,2.64795005,0.00736129,0.25369836
-4.75137569,3.47453193,0.83765912,0.00000000,1.68417794,2.60151229,0.00747120,0.24662262
-4.74537269,3.41445894,0.82272809,0.00000000,1.64528693,2.56238587,0.00758557,0.23896054
-4.73936968,3.36231553,0.81069469,0.00000000,1.60530585,2.53123862,0.00770495,0.23085831
-4.73336668,3.31911992,0.80180738,0.00000000,1.56512544,2.50865708,0.00782998,0.22247745
-4.72736368,3.28580031,0.79629062,0.00000000,1.52567991,2.49512204,0.00796130,0.21398899
-4.72136068,3.26315571,0.79433375,0.00000000,1.48790978,2.49098690,0.00809952,0.20556742
-4.71535768,3.25182048,0.79608039,0.00000000,1.45272492,2.49645940,0.00824518,0.19738475
-4.70935468,3.25223415,0.80161892,0.00000000,1.42096934,2.51158773,0.00839867,0.18960476
-4.70335168,3.26461754,0.81097429,0.00000000,1.39338907,2.53625132,0.00856025,0.18237783
-4.69734867,3.28895590,0.82410160,0.00000000,1.37060448,2.57015663,0.00872999,0.17583638
-4.69134567,3.32498958,0.84088165,0.00000000,1.35308784,2.61283785,0.00890778,0.17009111
-4.68534267,3.37221221,0.86111866,0.00000000,1.34114697,2.66366240,0.00909333,0.16522818
-4.67933967,3.42987624,0.88454026,0.00000000,1.33491531,2.72184084,0.00928619,0.16130734
-4.67333667,3.49700543,0.91079983,0.00000000,1.33434855,2.78644058,0.00948575,0.15836099
-4.66733367,3.57241365,0.93948110,0.00000000,1.33922784,2.85640322,0.00969129,0.15639422
-4.66133067,3.65472946,0.97010503,0.00000000,1.34916912,2.93056454,0.00990197,0.15538579
-4.65532766,3.74242551,1.00213866,0.00000000,1.36363809,3.00767711,0.01011685,0.15528982
-4.64932466,3.83385228,1.03500598,0.00000000,1.38197012,3.08643465,0.01033494,0.15603829
-4.64332166,3.92727517,1.06810031,0.00000000,1.40339435,3.16549807,0.01055519,0.15754409
-4.63731866,4.02091434,1.10079816,0.00000000,1.42706090,3.24352266,0.01077654,0.15970453
-4.63131566,4.11298666,1.13247404,0.00000000,1.45207044,3.31918612,0.01099789,0.16240527
-4.62531266,4.20174881,1.16251601,0.00000000,1.47750497,3.39121725,0.01121815,0.16552433
-4.61930965,4.28554095,1.19034148,0.00000000,1.50245886,3.45842474,0.01143624,0.16893634
-4.61330665,4.36283002,1.21541291,0.00000000,1.52606925,3.51972581,0.01165110,0.17251662
-4.60730365,4.43225190,1.23725288,0.00000000,1.54754482,3.57417409,0.01186172,0.17614519
-4.60130065,4.49265112,1.25545830,0.00000000,1.56619208,3.62098622,0.01206714,0.17971053
-4.59529765,4.54311734,1.26971297,0.00000000,1.58143847,3.65956629,0.01226650,0.18311290
-4.58929465,4.58301722,1.27979848,0.00000000,1.59285154,3.68952746,0.01245902,0.18626730
-4.58329165,4.61202045,1.28560272,0.00000000,1.60015368,3.71070969,0.01264407,0.18910589
-4.57728864,4.63011874,1.28712587,0.00000000,1.60323191,3.72319274,0.01282116,0.19157979
-4.57128564,4.63763668,1.28448350,0.00000000,1.60214254,3.72730343,0.01298998,0.19366021
-4.56528264,4.63523324,1.27790665,0.00000000,1.59711038,3.72361637,0.01315039,0.19533899
-4.55927964,4.62389330,1.26773860,0.00000000,1.58852261,3.71294735,0.01330244,0.19662832
-4.55327664,4.60490850,1.25442858,0.00000000,1.57691734,3.69633896,0.01344639,0.19755979
-4.54727364,4.57984737,1.23852217,0.00000000,1.56296729,3.67503816,0.01358263,0.19818277
-4.54127064,4.55051487,1.22064882,0.00000000,1.54745880,3.65046587,0.01371173,0.19856206
-4.53526763,4.51890200,1.20150654,0.00000000,1.53126690,3.62417908,0.01383433,0.19877504
-4.52926463,4.48712671,1.18184433,0.00000000,1.51532714,3.59782611,0.01395112,0.19890819
-4.52326163,4.45736756,1.16244247,0.00000000,1.50060481,3.57309644,0.01406275,0.19905331
-4.51725863,4.43179224,1.14409159,0.00000000,1.48806259,3.55166640,0.01416976,0.19930343
-4.51125563,4.41248320,1.12757062,0.00000000,1.47862758,3.53514266,0.01427252,0.19974858
-4.50525263,4.40136314,1.11362465,0.00000000,1.47315863,3.52500548,0.01437111,0.20047159
-4.49924962,4.40012299,1.10294300,0.00000000,1.47241505,3.52255398,0.01446524,0.20154409
-4.49324662,4.41015536,1.09613842,0.00000000,1.47702769,3.52885560,0.01455422,0.20302287
-4.48724362,4.43249619,1.09372780,0.00000000,1.48747340,3.54470189,0.01463688,0.20494670
-4.48124062,4.46777704,1.09611529,0.00000000,1.50405367,3.57057266,0.01471154,0.20733384
-4.47523762,4.51619034,1.10357809,0.00000000,1.52687833,3.60661026,0.01477600,0.21018030
-4.46923462,4.57746931,1.11625568,0.00000000,1.55585491,3.65260522,0.01482759,0.21345890
-4.46323162,4.65088360,1.13414272,0.00000000,1.59068420,3.70799415,0.01486319,0.21711931
-4.45722861,4.73525144,1.15708607,0.00000000,1.63086220,3.77187044,0.01487931,0.22108895
-4.45122561,4.82896793,1.18478602,0.00000000,1.67568877,3.84300743,0.01487225,0.22527482
-4.44522261,4.93004879,1.21680182,0.00000000,1.72428261,3.91989339,0.01483817,0.22956616
-4.43921961,5.03618813,1.25256148,0.00000000,1.77560242,4.00077717,0.01477326,0.23383786
-4.43321661,5.14482803,1.29137563,0.00000000,1.82847362,4.08372272,0.01467395,0.23795446
-4.42721361,5.25323752,1.33245494,0.00000000,1.88161973,4.16667048,0.01453698,0.24177470
-4.42121061,5.35859784,1.37493082,0.00000000,1.93369771,4.24750316,0.01435967,0.24515623
-4.41520760,5.45809088,1.41787851,0.00000000,1.98333578,4.32411349,0.01413999,0.24796048
-4.40920460,5.54898729,1.46034214,0.00000000,2.02917279,4.39447114,0.01387673,0.25005745
-4.40320160,5.62873109,1.50136065,0.00000000,2.06989758,4.45668635,0.01356957,0.25133015
-4.39719860,5.69501766,1.53999395,0.00000000,2.10428711,4.50906795,0.01321922,0.25167863
-4.39119560,5.74586215,1.57534834,0.00000000,2.13124189,4.55017351,0.01282736,0.25102337
-4.38519260,5.77965621,1.60660029,0.00000000,2.14981762,4.57885007,0.01239674,0.24930793
-4.37918959,5.79521103,1.63301792,0.00000000,2.15925184,4.59426410,0.01193107,0.24650077
-4.37318659,5.79178565,1.65397940,0.00000000,2.15898463,4.59591999,0.01143499,0.24259621
-4.36718359,5.76909984,1.66898763,0.00000000,2.14867279,4.58366671,0.01091396,0.23761443
-4.36118059,5.72733167,1.67768090,0.00000000,2.12819693,4.55769299,0.01037411,0.23160067
-4.35517759,5.66710049,1.67983911,0.00000000,2.09766142,4.51851154,0.00982214,0.22462355
-4.34917459,5.58943644,1.67538554,0.00000000,2.05738731,4.46693359,0.00926508,0.21677266
-4.34317159,5.49573823,1.66438424,0.00000000,2.00789856,4.40403489,0.00871017,0.20815560
-4.33716858,5.38772110,1.64703322,0.00000000,1.94990232,4.33111514,0.00816466,0.19889447
-4.33116558,5.26735746,1.62365389,0.00000000,1.88426417,4.24965223,0.00763564,0.18912206
-4.32516258,5.13681227,1.59467727,0.00000000,1.81197925,4.16125353,0.00712983,0.17897787
-4.31915958,4.99837598,1.56062754,0.00000000,1.73414060,4.06760568,0.00665350,0.16860410
-4.31315658,4.85439704,1.52210367,0.00000000,1.65190592,3.97042487,0.00621223,0.15814180
-4.30715358,4.70721636,1.47975989,0.00000000,1.56646396,3.87140894,0.00581086,0.14772718
