energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.86193097,2.52371500,0.00140741,0.84670919,2.54350710,0.45098574,0.01491938,0.63814477
-5.85592796,2.41008068,0.00133971,0.80825038,2.43813129,0.42938877,0.01407632,0.61085122
-5.84992496,2.29281999,0.00126830,0.76868510,2.32851858,0.40723029,0.01324044,0.58241872
-5.84392196,2.17317797,0.00119430,0.72835421,2.21596635,0.38469918,0.01241620,0.55325634
-5.83791896,2.05249633,0.00111892,0.68763127,2.10184847,0.36201024,0.01160847,0.52379351
-5.83191596,1.93217863,0.00104333,0.64691177,1.98757639,0.33939895,0.01082236,0.49446972
-5.82591296,1.81365340,0.00096870,0.60660160,1.87455950,0.31711542,0.01006314,0.46572408
-5.81990995,1.69833707,0.00089616,0.56710538,1.76416671,0.29541779,0.00933606,0.43798508
-5.81390695,1.58759840,0.00082677,0.52881525,1.65769112,0.27456553,0.00864622,0.41166109
-5.80790395,1.48272611,0.00076152,0.49210087,1.55631947,0.25481273,0.00799843,0.38713166
-5.80190095,1.38490075,0.00070130,0.45730093,1.46110734,0.23640198,0.00739704,0.36474005
-5.79589795,1.29517189,0.00064688,0.42471666,1.37296119,0.21955880,0.00684587,0.34478712
-5.78989495,1.21444096,0.00059893,0.39460745,1.29262730,0.20448682,0.00634809,0.32752645
-5.78389195,1.14344994,0.00055800,0.36718874,1.22068765,0.19136398,0.00590615,0.31316090
-5.77788894,1.08277559,0.00052452,0.34263188,1.15756223,0.18033953,0.00552175,0.30184033
-5.77188594,1.03282868,0.00049878,0.32106602,1.10351675,0.17153203,0.00519579,0.29366047
-5.76588294,0.99385740,0.00048096,0.30258138,1.05867485,0.16502807,0.00492837,0.28866269
-5.75987994,0.96595411,0.00047110,0.28723369,1.02303318,0.16088182,0.00471881,0.28683449
-5.75387694,0.94906422,0.00046911,0.27504922,0.99647825,0.15911513,0.00456568,0.28811066
-5.74787394,0.94299647,0.00047482,0.26602997,0.97880351,0.15971806,0.00446679,0.29237481
-5.74187094,0.94743355,0.00048788,0.26015851,0.96972547,0.16264986,0.00441929,0.29946140
-5.73586793,0.96194249,0.00050787,0.25740209,0.96889790,0.16784012,0.00441968,0.30915800
-5.72986493,0.98598416,0.00053423,0.25771561,0.97592317,0.17519010,0.00446388,0.32120804
-5.72386193,1.01892171,0.00056632,0.26104338,0.99036048,0.18457421,0.00454724,0.33531391
-5.71785893,1.06002794,0.00060338,0.26731932,1.01173064,0.19584152,0.00466468,0.35114063
-5.71185593,1.10849161,0.00064455,0.27646577,1.03951772,0.20881737,0.00481067,0.36832018
-5.70585293,1.16342311,0.00068893,0.28839090,1.07316787,0.22330511,0.00497935,0.38645660
-5.69984992,1.22386003,0.00073551,0.30298507,1.11208610,0.23908799,0.00516459,0.40513186
-5.69384692,1.28877302,0.00078325,0.32011626,1.15563189,0.25593122,0.00536007,0.42391280
-5.68784392,1.35707263,0.00083109,0.33962519,1.20311442,0.27358432,0.00555938,0.44235876
-5.68184092,1.42761766,0.00087795,0.36132035,1.25378861,0.29178376,0.00575615,0.46003020
-5.67583792,1.49922533,0.00092275,0.38497359,1.30685290,0.31025594,0.00594414,0.47649786
-5.66983492,1.57068377,0.00096446,0.41031662,1.36144942,0.32872055,0.00611736,0.49135245
-5.66383192,1.64076681,0.00100212,0.43703886,1.41666744,0.34689432,0.00627020,0.50421436
-5.65782891,1.70825120,0.00103483,0.46478712,1.47155054,0.36449508,0.00639757,0.51474332
-5.65182591,1.77193590,0.00106184,0.49316721,1.52510755,0.38124619,0.00649498,0.52264732
-5.64582291,1.83066319,0.00108247,0.52174787,1.57632739,0.39688118,0.00655871,0.52769067
-5.63981991,1.88334097,0.00109625,0.55006694,1.62419751,0.41114858,0.00658584,0.52970063
-5.63381691,1.92896562,0.00110282,0.57763975,1.66772522,0.42381684,0.00657436,0.52857248
-5.62781391,1.96664470,0.00110203,0.60396955,1.70596142,0.43467912,0.00652318,0.52427252
-5.62181091,1.99561856,0.00109387,0.62855966,1.73802551,0.44355802,0.00643222,0.51683912
-5.61580790,2.01528025,0.00107854,0.65092685,1.76313072,0.45030983,0.00630231,0.50638147
-5.60980490,2.02519275,0.00105638,0.67061549,1.78060856,0.45482853,0.00613522,0.49307630
-5.60380190,2.02510295,0.00102790,0.68721185,1.78993142,0.45704901,0.00593355,0.47716249
-5.59779890,2.01495177,0.00099378,0.70035789,1.79073210,0.45694975,0.00570068,0.45893407
-5.59179590,1.99487992,0.00095482,0.70976397,1.78281956,0.45455457,0.00544061,0.43873167
-5.58579290,1.96522905,0.00091193,0.71521981,1.76618994,0.44993361,0.00515785,0.41693302
-5.57978989,1.92653820,0.00086615,0.71660320,1.74103239,0.44320324,0.00485731,0.39394282
-5.57378689,1.87953554,0.00081859,0.71388606,1.70772925,0.43452510,0.00454412,0.37018247
-5.56778389,1.82512579,0.00077045,0.70713744,1.66685067,0.42410413,0.00422351,0.34608007
-5.56178089,1.76437349,0.00072300,0.69652343,1.61914371,0.41218570,0.00390069,0.32206114
-5.55577789,1.69848297,0.00067755,0.68230378,1.56551631,0.39905183,0.00358075,0.29854037
-5.54977489,1.62877544,0.00063551,0.66482556,1.50701690,0.38501673,0.00326854,0.27591461
-5.54377189,1.55666412,0.00059834,0.64451398,1.44481026,0.37042164,0.00296864,0.25455743
-5.53776888,1.48362814,0.00056759,0.62186083,1.38015072,0.35562930,0.00268531,0.23481518
-5.53176588,1.41118604,0.00054490,0.59741107,1.31435369,0.34101796,0.00242248,0.21700466
-5.52576288,1.34086966,0.00053203,0.57174807,1.24876649,0.32697541,0.00218378,0.20141229
-5.51975988,1.27419913,0.00053087,0.54547815,1.18473961,0.31389288,0.00197254,0.18829454
-5.51375688,1.21265951,0.00054346,0.51921507,1.12359924,0.30215917,0.00179188,0.17787953
-5.50775388,1.15767961,0.00057202,0.49356490,1.06662189,0.29215503,0.00164478,0.17036937
-5.50175088,1.11061317,0.00061895,0.46911194,1.01501181,0.28424794,0.00153416,0.16594309
-5.49574787,1.07272259,0.00068686,0.44640598,0.96988144,0.27878724,0.00146295,0.16475968
-5.48974487,1.04516510,0.00077852,0.42595128,0.93223531,0.27609977,0.00143418,0.16696100
-5.48374187,1.02898118,0.00089691,0.40819741,0.90295724,0.27648584,0.00145107,0.17267428
-5.47773887,1.02508470,0.00104513,0.39353208,0.88280075,0.28021560,0.00151705,0.18201384
-5.47173587,1.03425453,0.00122638,0.38227584,0.87238219,0.28752564,0.00163581,0.19508185
-5.46573287,1.05712681,0.00144391,0.37467861,0.87217629,0.29861574,0.00181129,0.21196795
-5.45972986,1.09418751,0.00170090,0.37091775,0.88251346,0.31364565,0.00204766,0.23274762
-5.45372686,1.14576470,0.00200038,0.37109747,0.90357821,0.33273184,0.00234925,0.25747915
-5.44772386,1.21202015,0.00234513,0.37524934,0.93540845,0.35594408,0.00272042,0.28619941
-5.44172086,1.29294004,0.00273748,0.38333357,0.97789487,0.38330186,0.00316545,0.31891839
-5.43571786,1.38832480,0.00317926,0.39524089,1.03078048,0.41477069,0.00368833,0.35561280
-5.42971486,1.49777833,0.00367158,0.41079484,1.09365998,0.45025827,0.00429255,0.39621883
-5.42371186,1.62069713,0.00421469,0.42975445,1.16597918,0.48961084,0.00498086,0.44062475
-5.41770885,1.75626006,0.00480790,0.45181721,1.24703478,0.53260979,0.00575503,0.48866339
-5.41170585,1.90341996,0.00544939,0.47662239,1.33597495,0.57896883,0.00661555,0.54010519
-5.40570285,2.06089802,0.00613615,0.50375494,1.43180151,0.62833216,0.00756140,0.59465238
-5.39969985,2.22718254,0.00686390,0.53275012,1.53337421,0.68027394,0.00858980,0.65193451
-5.39369685,2.40053325,0.00762709,0.56309894,1.63941822,0.73429934,0.00969603,0.71150623
-5.38769385,2.57899237,0.00841890,0.59425481,1.74853529,0.78984767,0.01087323,0.77284735
-5.38169085,2.76040367,0.00923130,0.62564143,1.85921937,0.84629783,0.01211237,0.83536594
-5.37568784,2.94244006,0.01005520,0.65666217,1.96987709,0.90297621,0.01340220,0.89840439
-5.36968484,3.12264007,0.01088060,0.68671076,2.07885311,0.95916719,0.01472933,0.96124881
-5.36368184,3.29845311,0.01169681,0.71518347,2.18446045,1.01412628,0.01607844,1.02314154
-5.35767884,3.46729275,0.01249273,0.74149238,2.28501498,1.06709549,0.01743251,1.08329671
-5.35167584,3.62659668,0.01325712,0.76507953,2.37887350,1.11732081,0.01877318,1.14091839
-5.34567284,3.77389161,0.01397892,0.78543146,2.46447391,1.16407114,0.02008126,1.19522070
-5.33966983,3.90686088,0.01464761,0.80209372,2.54037633,1.20665806,0.02133716,1.24544931
-5.33366683,4.02341200,0.01525346,0.81468460,2.60530324,1.24445574,0.02252156,1.29090345
-5.32766383,4.12174134,0.01578791,0.82290761,2.65817703,1.27692009,0.02361596,1.33095740
-5.32166083,4.20039307,0.01624377,0.82656200,2.69815305,1.30360638,0.02460334,1.36508072
-5.31565783,4.25830937,0.01661550,0.82555074,2.72464675,1.32418444,0.02546875,1.39285604
-5.30965483,4.29486948,0.01689937,0.81988558,2.73735314,1.33845073,0.02619983,1.41399382
-5.30365183,4.30991542,0.01709352,0.80968860,2.73625788,1.34633661,0.02678736,1.42834308
-5.29764882,4.30376276,0.01719809,0.79519033,2.72163890,1.34791237,0.02722555,1.43589771
-5.29164582,4.27719572,0.01721511,0.77672403,2.69405873,1.34338672,0.02751233,1.43679791
-5.28564282,4.23144630,0.01714843,0.75471661,2.65434739,1.33310162,0.02764946,1.43132668
-5.27963982,4.16815821,0.01700360,0.72967615,2.60357684,1.31752270,0.02764247,1.41990136
-5.27363682,4.08933687,0.01678760,0.70217670,2.54302790,1.29722551,0.02750046,1.40306067
-5.26763382,3.99728757,0.01650863,0.67284082,2.47415131,1.27287825,0.02723581,1.38144767
-5.26163082,3.89454426,0.01617580,0.64232056,2.39852439,1.24522155,0.02686361,1.35578952
-5.25562781,3.78379197,0.01579885,0.61127761,2.31780544,1.21504629,0.02640115,1.32687475
-5.24962481,3.66778608,0.01538784,0.58036351,2.23368757,1.18317029,0.02586720,1.29552913
-5.24362181,3.54927158,0.01495284,0.55020046,2.14785391,1.15041473,0.02528131,1.26259105
-5.23761881,3.43090563,0.01450365,0.52136366,2.06193586,1.11758135,0.02466301,1.22888750
-5.23161581,3.31518617,0.01404958,0.49436571,1.97747571,1.08543117,0.02403107,1.19521152
-5.22561281,3.20438917,0.01359925,0.46964351,1.89589480,1.05466559,0.02340284,1.16230192
-5.21960980,3.10051659,0.01316037,0.44754836,1.81846789,1.02591034,0.02279357,1.13082603
-5.21360680,3.00525640,0.01273969,0.42833906,1.74630426,0.99970284,0.02221596,1.10136603
-5.20760380,2.91995565,0.01234288,0.41217867,1.68033537,0.97648328,0.02167972,1.07440899
-5.20160080,2.84560688,0.01197452,0.39913442,1.62130897,0.95658948,0.02119137,1.05034105
-5.19559780,2.78284745,0.01163813,0.38918100,1.56978903,0.94025549,0.02075413,1.02944547
-5.18959480,2.73197110,0.01133617,0.38220677,1.52616072,0.92761383,0.02036802,1.01190450
-5.18359180,2.69295046,0.01107015,0.37802259,1.49063965,0.91870088,0.02003004,0.99780457
-5.17758879,2.66546881,0.01084071,0.37637284,1.46328425,0.91346525,0.01973455,0.98714449
-5.17158579,2.64895930,0.01064771,0.37694809,1.44401049,0.91177826,0.01947371,0.97984589
-5.16558279,2.64264944,0.01049037,0.37939898,1.43260787,0.91344632,0.01923804,0.97576550
-5.15957979,2.64560896,0.01036733,0.38335057,1.42875605,0.91822435,0.01901703,0.97470841
-5.15357679,2.65679864,0.01027679,0.38841683,1.43204128,0.92582986,0.01879975,0.97644180
-5.14757379,2.67511852,0.01021661,0.39421455,1.44197223,0.93595694,0.01857553,0.98070857
-5.14157079,2.69945350,0.01018433,0.40037631,1.45799490,0.94828984,0.01833451,0.98724022
-5.13556778,2.72871488,0.01017727,0.40656197,1.47950633,0.96251558,0.01806820,0.99576869
-5.12956478,2.76187679,0.01019261,0.41246846,1.50586725,0.97833531,0.01776992,1.00603668
-5.12356178,2.79800661,0.01022736,0.41783747,1.53641367,0.99547413,0.01743519,1.01780641
-5.11755878,2.83628887,0.01027842,0.42246096,1.57046765,1.01368919,0.01706195,1.03086652
-5.11155578,2.87604250,0.01034263,0.42618437,1.60734749,1.03277608,0.01665070,1.04503723
-5.10555278,2.91673164,0.01041675,0.42890755,1.64637766,1.05257333,0.01620449,1.06017374
-5.09954977,2.95797021,0.01049747,0.43058354,1.68689855,1.07296522,0.01572886,1.07616807
-5.09354677,2.99952102,0.01058149,0.43121541,1.72827635,1.09388295,0.01523160,1.09294943
-5.08754377,3.04128991,0.01066554,0.43085140,1.76991298,1.11530423,0.01472249,1.11048347
-5.08154077,3.08331575,0.01074637,0.42957868,1.81125598,1.13725148,0.01421293,1.12877029
-5.07553777,3.12575700,0.01082089,0.42751615,1.85180821,1.15978872,0.01371554,1.14784175
-5.06953477,3.16887539,0.01088616,0.42480658,1.89113685,1.18301720,0.01324373,1.16775785
-5.06353177,3.21301735,0.01093953,0.42160853,1.92888138,1.20706991,0.01281122,1.18860240
-5.05752876,3.25859363,0.01097867,0.41808829,1.96475982,1.23210494,0.01243164,1.21047804
-5.05152576,3.30605730,0.01100166,0.41441232,1.99857281,1.25829782,0.01211809,1.23350047
-5.04552276,3.35588060,0.01100708,0.41074033,2.03020476,1.28583277,0.01188278,1.25779187
-5.03951976,3.40853057,0.01099404,0.40721918,2.05962182,1.31489295,0.01173664,1.28347363
-5.03351676,3.46444394,0.01096225,0.40397787,2.08686621,1.34564991,0.01168909,1.31065820
-5.02751376,3.52400143,0.01091204,0.40112359,2.11204677,1.37825229,0.01174782,1.33944020
-5.02151076,3.58750184,0.01084436,0.39873893,2.13532599,1.41281411,0.01191856,1.36988701
-5.01550775,3.65513669,0.01076075,0.39688015,2.15690372,1.44940295,0.01220503,1.40202894
-5.00950475,3.72696592,0.01066331,0.39557654,2.17699831,1.48802850,0.01260888,1.43584948
-5.00350175,3.80289580,0.01055459,0.39483073,2.19582613,1.52863189,0.01312961,1.47127589
-4.99749875,3.88265996,0.01043751,0.39461981,2.21358036,1.57107654,0.01376469,1.50817089
-4.99149575,3.96580479,0.01031525,0.39489720,2.23041050,1.61514095,0.01450958,1.54632578
-4.98549275,4.05168035,0.01019109,0.39559518,2.24640373,1.66051411,0.01535781,1.58545576
-4.97948974,4.13943781,0.01006830,0.39662775,2.26156946,1.70679395,0.01630112,1.62519792
-4.97348674,4.22803442,0.00994999,0.39789407,2.27582805,1.75348936,0.01732958,1.66511230
-4.96748374,4.31624639,0.00983896,0.39928196,2.28900484,1.80002587,0.01843174,1.70468651
-4.96148074,4.40269014,0.00973760,0.40067167,2.30082977,1.84575520,0.01959475,1.74334389
-4.95547774,4.48585142,0.00964779,0.40193969,2.31094320,1.88996845,0.02080455,1.78045524
-4.94947474,4.56412182,0.00957082,0.40296248,2.31890751,1.93191260,0.02204600,1.81535385
-4.94347174,4.63584130,0.00950731,0.40362009,2.32422416,1.97080976,0.02330309,1.84735335
-4.93746873,4.69934536,0.00945723,0.40379955,2.32635530,2.00587846,0.02455907,1.87576759
-4.93146573,4.75301468,0.00941986,0.40339791,2.32474872,2.03635605,0.02579667,1.89993187
-4.92546273,4.79532526,0.00939384,0.40232490,2.31886483,2.06152123,0.02699829,1.91922436
-4.91945973,4.82489672,0.00937725,0.40050508,2.30820406,2.08071585,0.02814625,1.93308688
-4.91345673,4.84053658,0.00936761,0.39787944,2.29233317,2.09336480,0.02922300,1.94104388
-4.90745373,4.84127841,0.00936205,0.39440639,2.27090897,2.09899331,0.03021144,1.94271879
-4.90145073,4.82641232,0.00935739,0.39006221,2.24369809,2.09724085,0.03109515,1.93784692
-4.89544772,4.79550634,0.00935023,0.38484077,2.21059178,2.08787116,0.03185872,1.92628430
-4.88944472,4.74841805,0.00933710,0.37875274,2.17161490,2.07077796,0.03248811,1.90801211
-4.88344172,4.68529613,0.00931457,0.37182432,2.12692883,2.04598651,0.03297092,1.88313662
-4.87743872,4.60657218,0.00927940,0.36409542,2.07682808,2.01365085,0.03329674,1.85188464
-4.87143572,4.51294355,0.00922861,0.35561767,2.02173109,1.97404737,0.03345746,1.81459498
-4.86543272,4.40534854,0.00915962,0.34645213,1.96216585,1.92756495,0.03344754,1.77170644
-4.85942971,4.28493525,0.00907038,0.33666693,1.89875113,1.87469251,0.03326426,1.72374296
-4.85342671,4.15302606,0.00895940,0.32633503,1.83217463,1.81600453,0.03290789,1.67129686
-4.84742371,4.01107957,0.00882591,0.31553211,1.76316914,1.75214538,0.03238180,1.61501109
-4.84142071,3.86065158,0.00866988,0.30433470,1.69248810,1.68381311,0.03169252,1.55556116
-4.83541771,3.70335713,0.00849209,0.29281869,1.62088181,1.61174337,0.03084966,1.49363777
-4.82941471,3.54083476,0.00829423,0.28105822,1.54907536,1.53669398,0.02986580,1.42993077
-4.82341171,3.37471438,0.00807886,0.26912496,1.47774930,1.45943074,0.02875628,1.36511498
-4.81740870,3.20658950,0.00784948,0.25708775,1.40752389,1.38071452,0.02753889,1.29983840
-4.81140570,3.03799436,0.00761055,0.24501263,1.33894737,1.30129022,0.02623348,1.23471297
-4.80540270,2.87038625,0.00736742,0.23296314,1.27248853,1.22187725,0.02486154,1.17030796
-4.79939970,2.70513282,0.00712637,0.22100078,1.20853367,1.14316193,0.02344576,1.10714607
-4.79339670,2.54350407,0.00689451,0.20918570,1.14738769,1.06579149,0.02200946,1.04570182
-4.78739370,2.38666861,0.00667974,0.19757739,1.08927896,0.99036953,0.02057611,0.98640210
-4.78139070,2.23569328,0.00649067,0.18623528,1.03436726,0.91745291,0.01916882,0.92962835
-4.77538769,2.09154569,0.00633645,0.17521936,0.98275423,0.84754983,0.01780981,0.87572008
-4.76938469,1.95509859,0.00622672,0.16459057,0.93449548,0.78111883,0.01652000,0.82497907
-4.76338169,1.82713550,0.00617136,0.15441105,0.88961349,0.71856871,0.01531859,0.77767396
-4.75737869,1.70835686,0.00618034,0.14474413,0.84811058,0.66025904,0.01422267,0.73404473
-4.75137569,1.59938605,0.00626351,0.13565422,0.80998109,0.60650139,0.01324697,0.69430667
-4.74537269,1.50077473,0.00643034,0.12720635,0.77522223,0.55756086,0.01240358,0.65865358
-4.73936968,1.41300721,0.00668964,0.11946564,0.74384291,0.51365810,0.01170183,0.62725995
-4.73336668,1.33650355,0.00704930,0.11249661,0.71587028,0.47497166,0.01114813,0.60028199
-4.72736368,1.27162110,0.00751600,0.10636227,0.69135364,0.44164047,0.01074597,0.57785745
-4.72136068,1.21865476,0.00809485,0.10112325,0.67036562,0.41376664,0.01049586,0.56010421
-4.71535768,1.17783569,0.00878914,0.09683674,0.65300078,0.39141828,0.01039543,0.54711791
-4.70935468,1.14932893,0.00960004,0.09355546,0.63937171,0.37463237,0.01043951,0.53896857
-4.70335168,1.13322998,0.01052628,0.09132660,0.62960309,0.36341758,0.01062025,0.53569672
-4.69734867,1.12956070,0.01156402,0.09019076,0.62382394,0.35775686,0.01092733,0.53730901
-4.69134567,1.13826486,0.01270660,0.09018084,0.62215876,0.35760987,0.01134818,0.54377385
-4.68534267,1.15920358,0.01394446,0.09132108,0.62471787,0.36291483,0.01186820,0.55501730
-4.67933967,1.19215103,0.01526514,0.09362599,0.63158765,0.37358996,0.01247109,0.57091942
-4.67333667,1.23679060,0.01665331,0.09709940,0.64282096,0.38953421,0.01313917,0.59131146
-4.66733367,1.29271178,0.01809099,0.10173358,0.65842845,0.41062726,0.01385373,0.61597403
-4.66133067,1.35940787,0.01955776,0.10750837,0.67837089,0.43672863,0.01459543,0.64463644
-4.65532766,1.43627474,0.02103122,0.11439047,0.70255295,0.46767597,0.01534470,0.67697727
-4.64932466,1.52261056,0.02248739,0.12233280,0.73081862,0.50328246,0.01608216,0.71262625
-4.64332166,1.61761670,0.02390133,0.13127409,0.76294835,0.54333338,0.01678907,0.75116744
-4.63731866,1.72039972,0.02524776,0.14113863,0.79865801,0.58758200,0.01744769,0.79214353
-4.63131566,1.82997461,0.02650173,0.15183631,0.83759972,0.63574504,0.01804174,0.83506131
-4.62531266,1.94526931,0.02763939,0.16326297,0.87936432,0.68749791,0.01855671,0.87939809
-4.61930965,2.06513062,0.02863866,0.17530108,0.92348561,0.74247016,0.01898020,0.92460888
-4.61330665,2.18833184,0.02947993,0.18782090,0.96944614,0.80024142,0.01930219,0.97013431
-4.60730365,2.31358225,0.03014674,0.20068202,1.01668449,0.86033853,0.01951520,1.01540908
-4.60130065,2.43953876,0.03062623,0.21373542,1.06460395,0.92223406,0.01961443,1.05987079
-4.59529765,2.56482014,0.03090969,0.22682601,1.11258253,0.98534694,0.01959778,1.10296912
-4.58929465,2.68802395,0.03099281,0.23979566,1.15998413,1.04904547,0.01946582,1.14417529
-4.58329165,2.80774651,0.03087584,0.25248656,1.20617088,1.11265311,0.01922166,1.18299155
-4.57728864,2.92260591,0.03056368,0.26474509,1.25051637,1.17545733,0.01887080,1.21896091
-4.57128564,3.03126804,0.03006571,0.27642583,1.29241975,1.23672154,0.01842083,1.25167660
-4.56528264,3.13247517,0.02939556,0.28739574,1.33132022,1.29569998,0.01788115,1.28079151
-4.55927964,3.22507663,0.02857069,0.29753830,1.36671185,1.35165538,0.01726267,1.30602708
-4.55327664,3.30806067,0.02761193,0.30675744,1.39815804,1.40387878,0.01657741,1.32718162
-4.54727364,3.38058631,0.02654288,0.31498110,1.42530532,1.45171080,0.01583815,1.34413756
-4.54127064,3.44201385,0.02538927,0.32216415,1.44789587,1.49456370,0.01505808,1.35686746
-4.53526763,3.49193252,0.02417830,0.32829055,1.46577799,1.53194288,0.01425046,1.36543818
-4.52926463,3.53018346,0.02293790,0.33337456,1.47891418,1.56346706,0.01342828,1.37001299
-4.52326163,3.55687662,0.02169608,0.33746083,1.48738586,1.58888585,0.01260400,1.37085107
-4.51725863,3.57239976,0.02048031,0.34062334,1.49139451,1.60809370,0.01178931,1.36830418
-4.51125563,3.57741857,0.01931685,0.34296309,1.49125850,1.62113933,0.01099493,1.36281015
-4.50525263,3.57286671,0.01823025,0.34460451,1.48740561,1.62822982,0.01023043,1.35488314
-4.49924962,3.55992550,0.01724288,0.34569081,1.48036090,1.62972894,0.00950415,1.34510063
-4.49324662,3.53999313,0.01637451,0.34637827,1.47073030,1.62614932,0.00882312,1.33408733
-4.48724362,3.51464423,0.01564198,0.34682973,1.45918020,1.61813888,0.00819299,1.32249647
-4.48124062,3.48558079,0.01505895,0.34720757,1.44641371,1.60646152,0.00761807,1.31098885
-4.47523762,3.45457639,0.01463568,0.34766638,1.43314450,1.59197310,0.00710129,1.30021059
-4.46923462,3.42341576,0.01437894,0.34834575,1.42006920,1.57559364,0.00664431,1.29077033
-4.46323162,3.39383233,0.01429189,0.34936353,1.40783964,1.55827674,0.00624752,1.28321677
-4.45722861,3.36744664,0.01437408,0.35080972,1.39703622,1.54097780,0.00591015,1.27801777
-4.45122561,3.34570815,0.01462148,0.35274155,1.38814360,1.52462239,0.00563032,1.27554178
-4.44522261,3.32984352,0.01502658,0.35517985,1.38153004,1.51007599,0.00540519,1.27604270
-4.43921961,3.32081341,0.01557848,0.35810693,1.37743139,1.49811659,0.00523103,1.27964887
-4.43321661,3.31928003,0.01626314,0.36146623,1.37594062,1.48941112,0.00510337,1.28635681
-4.42721361,3.32558672,0.01706359,0.36516356,1.37700347,1.48449659,0.00501706,1.29603011
-4.42121061,3.33975035,0.01796027,0.36907024,1.38042043,1.48376661,0.00496651,1.30840360
-4.41520760,3.36146666,0.01893137,0.37302764,1.38585513,1.48746337,0.00494571,1.32309259
-4.40920460,3.39012784,0.01995330,0.37685321,1.39284858,1.49567529,0.00494846,1.33960685
-4.40320160,3.42485124,0.02100116,0.38034764,1.40083872,1.50833990,0.00496850,1.35736862
-4.39719860,3.46451734,0.02204929,0.38330279,1.40918415,1.52525136,0.00499961,1.37573372
-4.39119560,3.50781492,0.02307185,0.38551002,1.41719101,1.54607209,0.00503580,1.39401493
-4.38519260,3.55329085,0.02404342,0.38676863,1.42414154,1.57034745,0.00507142,1.41150628
-4.37918959,3.59940218,0.02493964,0.38689395,1.42932309,1.59752275,0.00510129,1.42750737
-4.37318659,3.64456793,0.02573780,0.38572467,1.43205610,1.62696158,0.00512082,1.44134639
-4.36718359,3.68721842,0.02641742,0.38312923,1.43171981,1.65796482,0.00512607,1.45240108
-4.36118059,3.72584035,0.02696077,0.37901088,1.42777461,1.68978951,0.00511385,1.46011665
-4.35517759,3.75901612,0.02735332,0.37331125,1.41978028,1.72166723,0.00508177,1.46402018
-4.34917459,3.78545645,0.02758410,0.36601238,1.40740926,1.75282149,0.00502823,1.46373103
-4.34317159,3.80402604,0.02764591,0.35713700,1.39045486,1.78248412,0.00495247,1.45896714
-4.33716858,3.81376214,0.02753552,0.34674739,1.36883432,1.80991051,0.00485450,1.44954745
-4.33116558,3.81388664,0.02725359,0.33494261,1.34258688,1.83439375,0.00473511,1.43539053
-4.32516258,3.80381237,0.02680461,0.32185457,1.31186742,1.85527794,0.00459575,1.41651017
-4.31915958,3.78314470,0.02619662,0.30764304,1.27693631,1.87197067,0.00443851,1.39300824
-4.31315658,3.75167939,0.02544090,0.29248985,1.23814626,1.88395472,0.00426602,1.36506580
-4.30715358,3.70939777,0.02455150,0.27659270,1.19592701,1.89079920,0.00408131,1.33293295
