energy_ev,total_up,total_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.92796398,7.67809118,-7.67808228,0.77217200,-0.77217215,0.14829893,-0.14829850,0.06059589,-0.06059569,0.35950300,-0.35950191,1.21019276,-1.21019093,1.25094335,-1.25094383,0.13072742,-0.13072728,3.62072748,-3.62072384
-5.92196098,7.57629660,-7.57628710,0.77387852,-0.77387865,0.14429648,-0.14429606,0.05908348,-0.05908329,0.35584741,-0.35584628,1.19234184,-1.19233983,1.24059786,-1.24059814,0.13020196,-0.13020180,3.57399570,-3.57399183
-5.91595798,7.47118123,-7.47117116,0.77541319,-0.77541332,0.14043474,-0.14043432,0.05770013,-0.05769995,0.35188603,-0.35188487,1.17334837,-1.17334619,1.22860392,-1.22860399,0.12957146,-0.12957129,3.52630670,-3.52630262
-5.90995498,7.36265972,-7.36264909,0.77672186,-0.77672197,0.13672748,-0.13672707,0.05644069,-0.05644052,0.34759532,-0.34759413,1.15330178,-1.15329944,1.21490565,-1.21490552,0.12882352,-0.12882334,3.47766466,-3.47766037
-5.90395198,7.25041590,-7.25040469,0.77771519,-0.77771528,0.13317990,-0.13317949,0.05529576,-0.05529560,0.34294625,-0.34294503,1.13225989,-1.13225741,1.19943828,-1.19943794,0.12794315,-0.12794295,3.42794306,-3.42793855
-5.89794897,7.13394462,-7.13393280,0.77827250,-0.77827255,0.12978899,-0.12978860,0.05425228,-0.05425214,0.33790758,-0.33790634,1.11025201,-1.11024939,1.18213476,-1.18213421,0.12691321,-0.12691300,3.37690124,-3.37689651
-5.89194597,7.01260311,-7.01259066,0.77824733,-0.77824733,0.12654433,-0.12654394,0.05329418,-0.05329404,0.33244934,-0.33244807,1.08728385,-1.08728108,1.16293308,-1.16293232,0.12571508,-0.12571485,3.32420653,-3.32420154
-5.88594297,6.88566982,-6.88565669,0.77747457,-0.77747451,0.12342909,-0.12342871,0.05240306,-0.05240293,0.32654640,-0.32654511,1.06334400,-1.06334110,1.14178382,-1.14178284,0.12432933,-0.12432909,3.26946103,-3.26945576
-5.87993997,6.75240809,-6.75239424,0.77577890,-0.77577875,0.12042139,-0.12042101,0.05155896,-0.05155883,0.32018200,-0.32018068,1.03841172,-1.03840870,1.11865769,-1.11865651,0.12273667,-0.12273641,3.21223213,-3.21222654
-5.87393697,6.61213228,-6.61211768,0.77298415,-0.77298390,0.11749586,-0.11749549,0.05074111,-0.05074099,0.31335097,-0.31334963,1.01246553,-1.01246240,1.09355281,-1.09355142,0.12091886,-0.12091859,3.15208531,-3.15207937
-5.86793397,6.46427317,-6.46425778,0.76892320,-0.76892283,0.11462536,-0.11462499,0.04992868,-0.04992856,0.30606269,-0.30606133,0.98549222,-0.98548897,1.06650127,-1.06649968,0.11885980,-0.11885951,3.08861793,-3.08861161
-5.86193097,6.30843993,-6.30842374,0.76344792,-0.76344742,0.11178284,-0.11178247,0.04910154,-0.04910141,0.29834344,-0.29834207,0.95749578,-0.95749242,1.03757474,-1.03757296,0.11654652,-0.11654621,3.02149248,-3.02148577
-5.85592796,6.14447573,-6.14445875,0.75643880,-0.75643814,0.10894313,-0.10894276,0.04824092,-0.04824079,0.29023820,-0.29023682,0.92850583,-0.92850237,1.00688896,-1.00688701,0.11397024,-0.11396992,2.95046774,-2.95046061
-5.84992496,5.97250455,-5.97248679,0.74781362,-0.74781280,0.10608479,-0.10608442,0.04733013,-0.04733000,0.28181165,-0.28181028,0.89858504,-0.89858149,0.97460666,-0.97460454,0.11112731,-0.11112697,2.87542643,-2.87541887
-5.84392196,5.79296677,-5.79294827,0.73753494,-0.73753394,0.10319168,-0.10319130,0.04635505,-0.04635491,0.27314855,-0.27314718,0.86783512,-0.86783149,0.94093890,-0.94093664,0.10801997,-0.10801961,2.79639799,-2.79639001
-5.83791896,5.60664184,-5.60662269,0.72561580,-0.72561462,0.10025439,-0.10025401,0.04530463,-0.04530449,0.26435313,-0.26435178,0.83640111,-0.83639742,0.90614467,-0.90614229,0.10465698,-0.10465661,2.71357545,-2.71356707
-5.83191596,5.41465674,-5.41463703,0.71212351,-0.71212216,0.09727141,-0.09727102,0.04417129,-0.04417113,0.25554783,-0.25554650,0.80447368,-0.80446996,0.87052867,-0.87052620,0.10105404,-0.10105364,2.62732534,-2.62731659
-5.82591296,5.21847940,-5.21845926,0.69718112,-0.69717960,0.09424980,-0.09424941,0.04295109,-0.04295093,0.24687116,-0.24686986,0.77228928,-0.77228555,0.83443724,-0.83443470,0.09723385,-0.09723344,2.53819012,-2.53818105
-5.81990995,5.01989707,-5.01987665,0.68096651,-0.68096484,0.09120568,-0.09120529,0.04164391,-0.04164374,0.23847483,-0.23847358,0.74012806,-0.74012434,0.79825259,-0.79825001,0.09322604,-0.09322562,2.44688297,-2.44687364
-5.81390695,4.82098022,-4.82095969,0.66370904,-0.66370723,0.08816417,-0.08816378,0.04025338,-0.04025320,0.23052030,-0.23051911,0.70830961,-0.70830593,0.76238543,-0.76238285,0.08906674,-0.08906631,2.35427470,-2.35426519
-5.80790395,4.62403289,-4.62401244,0.64568386,-0.64568194,0.08515897,-0.08515858,0.03878673,-0.03878655,0.22317466,-0.22317354,0.67718668,-0.67718306,0.72726623,-0.72726368,0.08479788,-0.08479744,2.26137354,-2.26136392
-5.80190095,4.43153140,-4.43151124,0.62720399,-0.62720199,0.08223152,-0.08223114,0.03725449,-0.03725430,0.21660616,-0.21660511,0.64713702,-0.64713351,0.69333528,-0.69333280,0.08046628,-0.08046584,2.16929815,-2.16928853
-5.79589795,4.24605352,-4.24603387,0.60861060,-0.60860855,0.07942987,-0.07942951,0.03567006,-0.03566987,0.21097938,-0.21097842,0.61855375,-0.61855038,0.66103199,-0.66102962,0.07612256,-0.07612211,2.07924519,-2.07923568
-5.78989495,4.07020065,-4.07018171,0.59026164,-0.59025957,0.07680715,-0.07680680,0.03404921,-0.03404901,0.20645034,-0.20644948,0.59183452,-0.59183132,0.63078367,-0.63078143,0.07181979,-0.07181934,1.99245248,-1.99244318
-5.78389195,3.90651592,-3.90649791,0.57251956,-0.57251749,0.07441977,-0.07441944,0.03240943,-0.03240923,0.20316152,-0.20316077,0.56736985,-0.56736686,0.60299414,-0.60299208,0.06761212,-0.06761168,1.91015920,-1.91015021
-5.77788894,3.75740142,-3.75738453,0.55573838,-0.55573636,0.07232556,-0.07232525,0.03076930,-0.03076910,0.20123714,-0.20123650,0.54553123,-0.54552847,0.57803271,-0.57803084,0.06355331,-0.06355289,1.83356479,-1.83355623
-5.77188594,3.62503745,-3.62502186,0.54025087,-0.54024892,0.07058160,-0.07058133,0.02914776,-0.02914756,0.20077877,-0.20077823,0.52665919,-0.52665668,0.55622359,-0.55622196,0.05969530,-0.05969489,1.76378812,-1.76378007
-5.76588294,3.51130707,-3.51129294,0.52635616,-0.52635432,0.06924218,-0.06924194,0.02756340,-0.02756322,0.20186139,-0.20186097,0.51105197,-0.51104975,0.53783646,-0.53783508,0.05608672,-0.05608633,1.70182843,-1.70182100
-5.75987994,3.41772879,-3.41771624,0.51430861,-0.51430690,0.06835669,-0.06835649,0.02603382,-0.02603364,0.20453024,-0.20452994,0.49895516,-0.49895324,0.52307819,-0.52307708,0.05277165,-0.05277128,1.64852980,-1.64852305
-5.75387694,3.34539982,-3.34538894,0.50430810,-0.50430655,0.06796765,-0.06796749,0.02457494,-0.02457476,0.20879828,-0.20879808,0.49055257,-0.49055097,0.51208621,-0.51208537,0.04978842,-0.04978808,1.60455022,-1.60454422
-5.74787394,3.29495231,-3.29494315,0.49649243,-0.49649104,0.06810893,-0.06810881,0.02320049,-0.02320033,0.21464466,-0.21464457,0.48595887,-0.48595759,0.50492363,-0.50492307,0.04716863,-0.04716831,1.57033672,-1.57033151
-5.74187094,3.26652400,-3.26651657,0.49093195,-0.49093074,0.06880423,-0.06880415,0.02192158,-0.02192143,0.22201414,-0.22201414,0.48521411,-0.48521316,0.50157642,-0.50157614,0.04493635,-0.04493606,1.54610735,-1.54610295
-5.73586793,3.25974463,-3.25973890,0.48762684,-0.48762581,0.07006577,-0.07006574,0.02074634,-0.02074619,0.23081749,-0.23081758,0.48828042,-0.48827979,0.50195256,-0.50195256,0.04310756,-0.04310730,1.53184065,-1.53183708
-5.72986493,3.27373843,-3.27373434,0.48650693,-0.48650609,0.07189346,-0.07189348,0.01967970,-0.01967957,0.24093300,-0.24093315,0.49504101,-0.49504069,0.50588338,-0.50588364,0.04168984,-0.04168961,1.52727309,-1.52727031
-5.72386193,3.30714285,-3.30714028,0.48743419,-0.48743352,0.07427430,-0.07427436,0.01872340,-0.01872328,0.25220888,-0.25220909,0.50530161,-0.50530157,0.51312689,-0.51312739,0.04068228,-0.04068207,1.53190434,-1.53190233
-5.71785893,3.35814262,-3.35814144,0.49020771,-0.49020720,0.07718228,-0.07718238,0.01787598,-0.01787587,0.26446675,-0.26446700,0.51879423,-0.51879446,0.52337316,-0.52337387,0.04007555,-0.04007538,1.54501039,-1.54500910
-5.71185593,3.42451819,-3.42451821,0.49457091,-0.49457055,0.08057865,-0.08057879,0.01713298,-0.01713288,0.27750593,-0.27750620,0.53518331,-0.53518378,0.53625142,-0.53625231,0.03985235,-0.03985221,1.56566368,-1.56566303
-5.70585293,3.50370651,-3.50370753,0.50022068,-0.50022044,0.08441259,-0.08441276,0.01648729,-0.01648720,0.29110838,-0.29110865,0.55407403,-0.55407471,0.55133876,-0.55133981,0.03998788,-0.03998776,1.59275967,-1.59275959
-5.69984992,3.59287225,-3.59287406,0.50681796,-0.50681782,0.08862228,-0.08862247,0.01592948,-0.01592940,0.30504439,-0.30504464,0.57502255,-0.57502338,0.56817015,-0.56817130,0.04045059,-0.04045050,1.62504881,-1.62504920
-5.69384692,3.68898689,-3.68898926,0.51399941,-0.51399935,0.09313634,-0.09313655,0.01544830,-0.01544824,0.31907847,-0.31907868,0.59754794,-0.59754889,0.58624941,-0.58625064,0.04120309,-0.04120301,1.66117264,-1.66117339
-5.68784392,3.78891295,-3.78891563,0.52138959,-0.52138956,0.09787563,-0.09787585,0.01503122,-0.01503117,0.33297565,-0.33297580,0.62114553,-0.62114655,0.60506092,-0.60506219,0.04220309,-0.04220303,1.69970290,-1.69970391
-5.68184092,3.88949047,-3.88949323,0.52861314,-0.52861313,0.10275528,-0.10275551,0.01466494,-0.01466489,0.34650759,-0.34650767,0.64530107,-0.64530212,0.62408166,-0.62408292,0.04340457,-0.04340453,1.73918210,-1.73918326
-5.67583792,3.98762317,-3.98762577,0.53530663,-0.53530661,0.10768699,-0.10768722,0.01433596,-0.01433592,0.35945867,-0.35945867,0.66950555,-0.66950658,0.64279325,-0.64279446,0.04475893,-0.04475890,1.77816443,-1.77816562
-5.66983492,4.08036121,-4.08036344,0.54112948,-0.54112942,0.11258147,-0.11258169,0.01403113,-0.01403109,0.37163165,-0.37163154,0.69327000,-0.69327096,0.66069374,-0.66069487,0.04621618,-0.04621615,1.81525544,-1.81525655
-5.66383192,4.16497836,-4.16498000,0.54577370,-0.54577359,0.11735096,-0.11735116,0.01373809,-0.01373805,0.38285271,-0.38285250,0.71613987,-0.71614072,0.67730882,-0.67730984,0.04772618,-0.04772616,1.84914945,-1.84915039
-5.65782891,4.23904109,-4.23904199,0.54897216,-0.54897197,0.12191180,-0.12191198,0.01344577,-0.01344574,0.39297599,-0.39297566,0.73770861,-0.73770930,0.69220223,-0.69220311,0.04923986,-0.04923984,1.87866353,-1.87866422
-5.65182591,4.30046798,-4.30046798,0.55050509,-0.55050481,0.12618687,-0.12618702,0.01314472,-0.01314469,0.40188714,-0.40188668,0.75762979,-0.75763029,0.70498506,-0.70498577,0.05071032,-0.05071030,1.90276708,-1.90276742
-5.64582291,4.34757765,-4.34757663,0.55020492,-0.55020453,0.13010789,-0.13010801,0.01282740,-0.01282737,0.40950610,-0.40950551,0.77562759,-0.77562788,0.71532389,-0.71532442,0.05209396,-0.05209394,1.92060627,-1.92060621
-5.63981991,4.37912456,-4.37912245,0.54795910,-0.54795860,0.13361750,-0.13361758,0.01248837,-0.01248834,0.41578891,-0.41578820,0.79150510,-0.79150514,0.72294756,-0.72294789,0.05335144,-0.05335141,1.93152287,-1.93152236
-5.63381691,4.39432182,-4.39431858,0.54371134,-0.54371073,0.13667105,-0.13667109,0.01212439,-0.01212436,0.42072857,-0.42072774,0.80515020,-0.80514998,0.72765247,-0.72765260,0.05444849,-0.05444846,1.93506701,-1.93506603
-5.62781391,4.39285103,-4.39284664,0.53746102,-0.53746029,0.13923791,-0.13923791,0.01173448,-0.01173445,0.42435490,-0.42435395,0.81653885,-0.81653835,0.72930633,-0.72930625,0.05535666,-0.05535663,1.93100387,-1.93100239
-5.62181091,4.37485938,-4.37485386,0.52926122,-0.52926038,0.14130254,-0.14130250,0.01131981,-0.01131978,0.42673356,-0.42673250,0.82573560,-0.82573482,0.72785043,-0.72785014,0.05605386,-0.05605382,1.91931428,-1.91931230
-5.61580790,4.34094473,-4.34093814,0.51921538,-0.51921445,0.14286495,-0.14286486,0.01088359,-0.01088356,0.42796415,-0.42796300,0.83289136,-0.83289031,0.72330025,-0.72329978,0.05652470,-0.05652465,1.90018956,-1.90018709
-5.60980490,4.29212965,-4.29212207,0.50747296,-0.50747194,0.14394075,-0.14394062,0.01043089,-0.01043086,0.42817761,-0.42817638,0.83823849,-0.83823718,0.71574471,-0.71574405,0.05676069,-0.05676063,1.87402098,-1.87401806
-5.60380190,4.22982560,-4.22981716,0.49422424,-0.49422314,0.14456077,-0.14456060,0.00996838,-0.00996835,0.42753287,-0.42753157,0.84208339,-0.84208183,0.70534377,-0.70534296,0.05676027,-0.05676020,1.84138452,-1.84138119
-5.59779890,4.15578895,-4.15577978,0.47969450,-0.47969334,0.14477016,-0.14476996,0.00950406,-0.00950402,0.42621297,-0.42621162,0.84479692,-0.84479513,0.69232482,-0.69232388,0.05652858,-0.05652850,1.80302143,-1.80301775
-5.59179590,4.07207017,-4.07206043,0.46413786,-0.46413666,0.14462713,-0.14462689,0.00904693,-0.00904690,0.42442074,-0.42441935,0.84680297,-0.84680100,0.67697762,-0.67697657,0.05607717,-0.05607709,1.75981549,-1.75981152
-5.58579290,3.98095809,-3.98094797,0.44783089,-0.44782967,0.14420130,-0.14420105,0.00860676,-0.00860672,0.42237409,-0.42237268,0.84856568,-0.84856357,0.65964816,-0.65964704,0.05542343,-0.05542335,1.71276774,-1.71276356
-5.57978989,3.88492080,-3.88491048,0.43106615,-0.43106494,0.14357180,-0.14357153,0.00819366,-0.00819363,0.42030111,-0.42029970,0.85057567,-0.85057345,0.64073142,-0.64073026,0.05458999,-0.05458990,1.66296946,-1.66296515
-5.57378689,3.78654486,-3.78653454,0.41414587,-0.41414468,0.14282509,-0.14282482,0.00781788,-0.00781786,0.41843500,-0.41843362,0.85333583,-0.85333356,0.62066318,-0.62066202,0.05360391,-0.05360381,1.61157423,-1.61156989
-5.56778389,3.68847432,-3.68846422,0.39737572,-0.39737458,0.14205268,-0.14205241,0.00748948,-0.00748945,0.41700904,-0.41700769,0.85734724,-0.85734496,0.59991109,-0.59990997,0.05249582,-0.05249573,1.55976986,-1.55976558
-5.56178089,3.59335098,-3.59334129,0.38105889,-0.38105781,0.14134876,-0.14134850,0.00721803,-0.00721800,0.41625150,-0.41625021,0.86309543,-0.86309319,0.57896512,-0.57896407,0.05129903,-0.05129894,1.50875075,-1.50874662
-5.55577789,3.50375695,-3.50374787,0.36549044,-0.36548945,0.14080784,-0.14080760,0.00701243,-0.00701241,0.41638085,-0.41637962,0.87103755,-0.87103541,0.55832750,-0.55832657,0.05004852,-0.05004843,1.45969140,-1.45968752
-5.54977489,3.42216067,-3.42215241,0.35095196,-0.35095106,0.14052248,-0.14052227,0.00688066,-0.00688064,0.41760101,-0.41759986,0.88159074,-0.88158875,0.53850247,-0.53850170,0.04877998,-0.04877990,1.41372158,-1.41371805
-5.54377189,3.35086704,-3.35085977,0.33770652,-0.33770574,0.14058113,-0.14058096,0.00682959,-0.00682958,0.42009698,-0.42009592,0.89512176,-0.89511997,0.51998579,-0.51998521,0.04752893,-0.04752885,1.37190346,-1.37190037
-5.53776888,3.29197231,-3.29196621,0.32599408,-0.32599344,0.14106613,-0.14106601,0.00686483,-0.00686483,0.42403074,-0.42402978,0.91193822,-0.91193669,0.50325444,-0.50325410,0.04632976,-0.04632968,1.33521103,-1.33520845
-5.53176588,3.24732415,-3.24731938,0.31602716,-0.31602667,0.14205195,-0.14205189,0.00699059,-0.00699059,0.42953749,-0.42953665,0.93228131,-0.93228006,0.48875648,-0.48875641,0.04521499,-0.04521492,1.30451209,-1.30451011
-5.52576288,3.21848717,-3.21848387,0.30798693,-0.30798660,0.14360364,-0.14360364,0.00720956,-0.00720956,0.43672235,-0.43672162,0.95632000,-0.95631908,0.47690135,-0.47690158,0.04421459,-0.04421453,1.28055282,-1.28055150
-5.51975988,3.20671409,-3.20671236,0.30201973,-0.30201956,0.14577548,-0.14577555,0.00752285,-0.00752286,0.44565741,-0.44565681,0.98414677,-0.98414622,0.46805080,-0.46805135,0.04335540,-0.04335535,1.26394507,-1.26394447
-5.51375688,3.21292262,-3.21292256,0.29823405,-0.29823407,0.14860990,-0.14861005,0.00792992,-0.00792993,0.45637939,-0.45637891,1.01577461,-1.01577445,0.46251054,-0.46251145,0.04266073,-0.04266069,1.25515637,-1.25515653
-5.50775388,3.23767836,-3.23768003,0.29669809,-0.29669829,0.15213667,-0.15213690,0.00842856,-0.00842858,0.46888774,-0.46888739,1.05113520,-1.05113544,0.46052294,-0.46052422,0.04215011,-0.04215007,1.25450261,-1.25450357
-5.50175088,3.28118369,-3.28118711,0.29743782,-0.29743820,0.15637222,-0.15637254,0.00901494,-0.00901496,0.48314344,-0.48314321,1.09007828,-1.09007894,0.46226080,-0.46226247,0.04183921,-0.04183918,1.26214352,-1.26214531
-5.49574787,3.34327294,-3.34327813,0.30043583,-0.30043639,0.16131929,-0.16131969,0.00968359,-0.00968361,0.49906844,-0.49906834,1.13237206,-1.13237313,0.46782253,-0.46782458,0.04173990,-0.04173989,1.27808086,-1.27808347
-5.48974487,3.42341426,-3.42342119,0.30563095,-0.30563168,0.16696676,-0.16696724,0.01042755,-0.01042758,0.51654590,-0.51654591,1.17770476,-1.17770624,0.47722873,-0.47723118,0.04186050,-0.04186050,1.30215940,-1.30216282
-5.48374187,3.52071839,-3.52072699,0.31291872,-0.31291962,0.17328975,-0.17329032,0.01123850,-0.01123853,0.53542126,-0.53542137,1.22568731,-1.22568918,0.49042062,-0.49042345,0.04220613,-0.04220614,1.33407085,-1.33407506
-5.47773887,3.63395481,-3.63396500,0.32215287,-0.32215392,0.18024998,-0.18025063,0.01210692,-0.01210696,0.55550432,-0.55550453,1.27585739,-1.27585963,0.50726014,-0.50726334,0.04277924,-0.04277926,1.37336073,-1.37336569
-5.47173587,3.76157570,-3.76158734,0.33314783,-0.33314902,0.18779639,-0.18779711,0.01302237,-0.01302241,0.57657229,-0.57657258,1.32768506,-1.32768762,0.52753211,-0.52753566,0.04358024,-0.04358027,1.41943840,-1.41944406
-5.46573287,3.90174791,-3.90176085,0.34568232,-0.34568364,0.19586606,-0.19586684,0.01397373,-0.01397377,0.59837394,-0.59837431,1.38058011,-1.38058296,0.55094843,-0.55095230,0.04460815,-0.04460820,1.47159027,-1.47159655
-5.45972986,4.05239324,-4.05240731,0.35950410,-0.35950552,0.20438549,-0.20438634,0.01494956,-0.01494960,0.62063489,-0.62063530,1.43390144,-1.43390452,0.57715432,-0.57715847,0.04586143,-0.04586149,1.52899617,-1.52900299
-5.45372686,4.21123670,-4.21125169,0.37433574,-0.37433724,0.21327218,-0.21327308,0.01593845,-0.01593850,0.64306388,-0.64306434,1.48696866,-1.48697190,0.60573671,-0.60574110,0.04733868,-0.04733875,1.59074903,-1.59075630
-5.44772386,4.37586249,-4.37587818,0.38988144,-0.38988300,0.22243655,-0.22243748,0.01692944,-0.01692949,0.66536022,-0.66536070,1.53907592,-1.53907926,0.63623446,-0.63623903,0.04903943,-0.04903951,1.65587743,-1.65588504
-5.44172086,4.54377670,-4.54379285,0.40583473,-0.40583632,0.23178415,-0.23178510,0.01791240,-0.01791246,0.68722196,-0.68722245,1.58950810,-1.58951148,0.66815044,-0.66815514,0.05096482,-0.05096492,1.72337085,-1.72337868
-5.43571786,4.71247545,-4.71249181,0.42188685,-0.42188844,0.24121819,-0.24121916,0.01887847,-0.01887853,0.70835485,-0.70835532,1.63755906,-1.63756241,0.70096506,-0.70096984,0.05311819,-0.05311830,1.79220706,-1.79221499
-5.42971486,4.87951668,-4.87953300,0.43773558,-0.43773716,0.25064229,-0.25064325,0.01982042,-0.01982047,0.72848163,-0.72848207,1.68255161,-1.68255485,0.73415087,-0.73415567,0.05550554,-0.05550565,1.86138093,-1.86138885
-5.42371186,5.04259325,-5.04260929,0.45309429,-0.45309581,0.25996330,-0.25996425,0.02073301,-0.02073307,0.74735154,-0.74735194,1.72385877,-1.72386184,0.76718782,-0.76719258,0.05813577,-0.05813590,1.92993384,-1.92994162
-5.41770885,5.19960478,-5.19962030,0.46770073,-0.46770218,0.26909423,-0.26909516,0.02161330,-0.02161336,0.76474942,-0.76474977,1.76092551,-1.76092833,0.79957862,-0.79958327,0.06102080,-0.06102095,1.99698251,-1.99699005
-5.41170585,5.34872522,-5.34874000,0.48132544,-0.48132680,0.27795706,-0.27795795,0.02246084,-0.02246090,0.78050420,-0.78050447,1.79329001,-1.79329252,0.83086355,-0.83086804,0.06417541,-0.06417558,2.06174628,-2.06175346
-5.40570285,5.48846305,-5.48847690,0.49377921,-0.49378044,0.28648528,-0.28648612,0.02327781,-0.02327787,0.79449623,-0.79449643,1.82060367,-1.82060582,0.86063425,-0.86063852,0.06761680,-0.06761698,2.12357144,-2.12357817
-5.39969985,5.61771111,-5.61772386,0.50491929,-0.50492038,0.29462616,-0.29462694,0.02406901,-0.02406908,0.80666315,-0.80666326,1.84264857,-1.84265032,0.88854567,-0.88854969,0.07136397,-0.07136417,2.18195153,-2.18195773
-5.39369685,5.73578307,-5.73579459,0.51465418,-0.51465512,0.30234241,-0.30234313,0.02484181,-0.02484187,0.81700378,-0.81700381,1.85935142,-1.85935274,0.91432583,-0.91432955,0.07543684,-0.07543706,2.23654236,-2.23654796
-5.38769385,5.84243423,-5.84244443,0.52294647,-0.52294725,0.30961335,-0.30961400,0.02560586,-0.02560593,0.82557980,-0.82557974,1.87079293,-1.87079378,0.93778267,-0.93778606,0.07985514,-0.07985539,2.28717084,-2.28717580
-5.38169085,5.93786470,-5.93787352,0.52981373,-0.52981435,0.31643526,-0.31643584,0.02637285,-0.02637292,0.83251497,-0.83251482,1.87721177,-1.87721214,0.95880779,-0.95881083,0.08463714,-0.08463741,2.33383689,-2.33384117
-5.37568784,6.02270390,-6.02271132,0.53532729,-0.53532773,0.32282106,-0.32282156,0.02715599,-0.02715606,0.83799172,-0.83799149,1.87900243,-1.87900232,0.97737668,-0.97737936,0.08979818,-0.08979848,2.37670789,-2.37671149
-5.36968484,6.09797616,-6.09798221,0.53960872,-0.53960901,0.32879910,-0.32879952,0.02796955,-0.02796963,0.84224511,-0.84224479,1.87670652,-1.87670595,0.99354550,-0.99354782,0.09534923,-0.09534955,2.41610575,-2.41610868
-5.36368184,6.16504818,-6.16505292,0.54282441,-0.54282454,0.33441127,-0.33441163,0.02882825,-0.02882834,0.84555429,-0.84555390,1.87099754,-1.87099653,1.00744433,-1.00744630,0.10129530,-0.10129564,2.45248675,-2.45248902
-5.35767884,6.22556008,-6.22556359,0.54517805,-0.54517804,0.33971039,-0.33971068,0.02974661,-0.02974670,0.84823169,-0.84823123,1.86265921,-1.86265779,1.01926731,-1.01926894,0.10763401,-0.10763438,2.48641484,-2.48641651
-5.35167584,6.28134260,-6.28134499,0.54690163,-0.54690148,0.34475696,-0.34475719,0.03073831,-0.03073840,0.85061028,-0.85060977,1.85255809,-1.85255630,1.02926004,-1.02926136,0.11435426,-0.11435465,2.51852968,-2.51853079
-5.34567284,6.33432406,-6.33432547,0.54824506,-0.54824479,0.34961549,-0.34961567,0.03181554,-0.03181564,0.85302947,-0.85302891,1.84161135,-1.84160924,1.03770485,-1.03770588,0.12143507,-0.12143549,2.54951044,-2.54951106
