energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.84992496,0.87349288,0.14761274,0.40769805,0.00371048,0.09961229,0.00885391,0.16712164,0.12420807,0.05008513
-5.84392196,0.90473195,0.14916806,0.41591920,0.00410647,0.10163866,0.00994654,0.17666088,0.13161730,0.05350797
-5.83791896,0.93940684,0.15103320,0.42527600,0.00453867,0.10418491,0.01112781,0.18722810,0.13963774,0.05720725
-5.83191596,0.97762161,0.15327074,0.43584010,0.00500637,0.10727907,0.01239260,0.19885610,0.14829427,0.06116814
-5.82591296,1.01944388,0.15594676,0.44767513,0.00550847,0.11094605,0.01373435,0.21156745,0.15760206,0.06537092
-5.81990995,1.06488814,0.15912640,0.46082881,0.00604341,0.11520551,0.01514498,0.22537030,0.16756381,0.06979051
-5.81390695,1.11390080,0.16286946,0.47532568,0.00660913,0.12006972,0.01661495,0.24025471,0.17816718,0.07439609
-5.80790395,1.16634762,0.16722636,0.49116060,0.00720299,0.12554158,0.01813333,0.25618932,0.18938285,0.07915117
-5.80190095,1.22200417,0.17223437,0.50829352,0.00782177,0.13161284,0.01968791,0.27311884,0.20116303,0.08401368
-5.79589795,1.28054970,0.17791451,0.52664552,0.00846165,0.13826261,0.02126537,0.29096229,0.21344066,0.08893655
-5.78989495,1.34156494,0.18426904,0.54609651,0.00911821,0.14545637,0.02285153,0.30961213,0.22612931,0.09386835
-5.78389195,1.40453380,0.19127983,0.56648454,0.00978643,0.15314534,0.02443154,0.32893443,0.23912386,0.09875426
-5.77788894,1.46884920,0.19890741,0.58760683,0.01046075,0.16126640,0.02599024,0.34877009,0.25230189,0.10353720
-5.77188594,1.53382281,0.20709107,0.60922255,0.01113513,0.16974262,0.02751238,0.36893710,0.26552584,0.10815915
-5.76588294,1.59869849,0.21574975,0.63105712,0.01180308,0.17848429,0.02898303,0.38923381,0.27864589,0.11256251
-5.75987994,1.66266908,0.22478385,0.65280806,0.01245778,0.18739059,0.03038786,0.40944328,0.29150342,0.11669163
-5.75387694,1.72489600,0.23407786,0.67415214,0.01309221,0.19635174,0.03171346,0.42933841,0.30393506,0.12049421
-5.74787394,1.78453113,0.24350369,0.69475358,0.01369921,0.20525171,0.03294769,0.44868786,0.31577718,0.12392282
-5.74187094,1.84074019,0.25292473,0.71427310,0.01427167,0.21397126,0.03407996,0.46726254,0.32687055,0.12693619
-5.73586793,1.89272692,0.26220025,0.73237753,0.01480264,0.22239140,0.03510150,0.48484243,0.33706530,0.12950042
-5.72986493,1.93975719,0.27119021,0.74874953,0.01528551,0.23039696,0.03600561,0.50122347,0.34622565,0.13159003
-5.72386193,1.98118210,0.27976014,0.76309729,0.01571420,0.23788022,0.03678783,0.51622435,0.35423456,0.13318875
-5.71785893,2.01645924,0.28778592,0.77516368,0.01608325,0.24474444,0.03744609,0.52969270,0.36099786,0.13429007
-5.71185593,2.04517116,0.29515823,0.78473459,0.01638804,0.25090716,0.03798080,0.54151065,0.36644784,0.13489752
-5.70585293,2.06704012,0.30178649,0.79164606,0.01662491,0.25630297,0.03839485,0.55159915,0.37054600,0.13502466
-5.69984992,2.08193851,0.30760207,0.79578988,0.01679125,0.26088580,0.03869359,0.55992112,0.37328496,0.13469477
-5.69384692,2.08989408,0.31256055,0.79711748,0.01688565,0.26463039,0.03888467,0.56648295,0.37468923,0.13394017
-5.68784392,2.09108970,0.31664295,0.79564165,0.01690793,0.26753299,0.03897784,0.57133429,0.37481489,0.13280138
-5.68184092,2.08585726,0.31985580,0.79143624,0.01685916,0.26961112,0.03898470,0.57456603,0.37374806,0.13132584
-5.67583792,2.07466574,0.32223009,0.78463354,0.01674164,0.27090244,0.03891829,0.57630652,0.37160227,0.12956652
-5.66983492,2.05810386,0.32381899,0.77541946,0.01655886,0.27146271,0.03879275,0.57671601,0.36851464,0.12758020
-5.66383192,2.03685763,0.32469453,0.76402672,0.01631537,0.27136284,0.03862280,0.57597962,0.36464120,0.12542574
-5.65782891,2.01168392,0.32494342,0.75072624,0.01601664,0.27068542,0.03842327,0.57429902,0.36015132,0.12316210
-5.65182591,1.98338098,0.32466211,0.73581701,0.01566892,0.26952046,0.03820857,0.57188327,0.35522163,0.12084643
-5.64582291,1.95275733,0.32395144,0.71961509,0.01527898,0.26796106,0.03799217,0.56893926,0.35002968,0.11853223
-5.63981991,1.92060039,0.32291114,0.70244208,0.01485394,0.26609877,0.03778613,0.56566212,0.34474749,0.11626753
-5.63381691,1.88764653,0.32163447,0.68461362,0.01440104,0.26401923,0.03760070,0.56222627,0.33953550,0.11409337
-5.62781391,1.85455388,0.32020336,0.66642856,0.01392740,0.26179813,0.03744392,0.55877740,0.33453706,0.11204252
-5.62181091,1.82187939,0.31868422,0.64815925,0.01343989,0.25949778,0.03732142,0.55542598,0.32987377,0.11013856
-5.61580790,1.79006133,0.31712477,0.63004349,0.01294486,0.25716449,0.03723625,0.55224258,0.32564192,0.10839527
-5.60980490,1.75940813,0.31555204,0.61227845,0.01244811,0.25482691,0.03718891,0.54925536,0.32191018,0.10681651
-5.60380190,1.73009407,0.31397164,0.59501689,0.01195475,0.25249535,0.03717744,0.54644971,0.31871864,0.10539650
-5.59779890,1.70216205,0.31236830,0.57836579,0.01146916,0.25016222,0.03719768,0.54377030,0.31607931,0.10412051
-5.59179590,1.67553326,0.31070778,0.56238746,0.01099501,0.24780342,0.03724370,0.54112531,0.31397788,0.10296592
-5.58579290,1.65002303,0.30893983,0.54710283,0.01053530,0.24538074,0.03730817,0.53839257,0.31237677,0.10190366
-5.57978989,1.62536196,0.30700221,0.53249688,0.01009248,0.24284498,0.03738300,0.53542741,0.31121927,0.10089984
-5.57378689,1.60122106,0.30482536,0.51852572,0.00966852,0.24013970,0.03745987,0.53207172,0.31043438,0.09991765
-5.56778389,1.57723943,0.30233760,0.50512474,0.00926512,0.23720527,0.03753084,0.52816365,0.30994227,0.09891931
-5.56178089,1.55305275,0.29947034,0.49221759,0.00888380,0.23398309,0.03758894,0.52354757,0.30965988,0.09786798
-5.55577789,1.52832118,0.29616325,0.47972520,0.00852613,0.23041968,0.03762866,0.51808365,0.30950642,0.09672963
-5.54977489,1.50275488,0.29236882,0.46757439,0.00819384,0.22647035,0.03764638,0.51165655,0.30940842,0.09547471
-5.54377189,1.47613585,0.28805626,0.45570560,0.00788894,0.22210237,0.03764062,0.50418290,0.30930410,0.09407951
-5.53776888,1.44833488,0.28321441,0.44407932,0.00761383,0.21729738,0.03761225,0.49561694,0.30914669,0.09252723
-5.53176588,1.41932285,0.27785353,0.43268077,0.00737139,0.21205297,0.03756440,0.48595436,0.30890670,0.09080869
-5.52576288,1.38917574,0.27200591,0.42152277,0.00716493,0.20638331,0.03750235,0.47523395,0.30857287,0.08892257
-5.51975988,1.35807324,0.26572525,0.41064654,0.00699821,0.20031894,0.03743317,0.46353708,0.30815179,0.08687538
-5.51375688,1.32629116,0.25908484,0.40012050,0.00687535,0.19390558,0.03736525,0.45098511,0.30766638,0.08468090
-5.50775388,1.29418824,0.25217471,0.39003715,0.00680070,0.18720227,0.03730774,0.43773489,0.30715304,0.08235938
-5.50175088,1.26218802,0.24509789,0.38050830,0.00677870,0.18027877,0.03726986,0.42397254,0.30665795,0.07993642
-5.49574787,1.23075709,0.23796598,0.37165882,0.00681364,0.17321253,0.03726019,0.40990596,0.30623259,0.07744165
-5.48974487,1.20038064,0.23089424,0.36361944,0.00690951,0.16608529,0.03728600,0.39575638,0.30592876,0.07490720
-5.48374187,1.17153691,0.22399658,0.35651886,0.00706970,0.15897963,0.03735252,0.38174932,0.30579345,0.07236619
-5.47773887,1.14467175,0.21738050,0.35047563,0.00729679,0.15197554,0.03746241,0.36810556,0.30586393,0.06985113
-5.47173587,1.12017461,0.21114247,0.34559032,0.00759232,0.14514723,0.03761523,0.35503229,0.30616314,0.06739253
-5.46573287,1.09835718,0.20536372,0.34193822,0.00795655,0.13856033,0.03780720,0.34271507,0.30669598,0.06501751
-5.45972986,1.07943572,0.20010686,0.33956307,0.00838829,0.13226962,0.03803099,0.33131068,0.30744650,0.06274880
-5.45372686,1.06351781,0.19541327,0.33847211,0.00888474,0.12631735,0.03827581,0.32094136,0.30837623,0.06060383
-5.44772386,1.05059420,0.19130151,0.33863260,0.00944139,0.12073217,0.03852764,0.31169057,0.30942382,0.05859418
-5.44172086,1.04053604,0.18776675,0.33997009,0.01005197,0.11552878,0.03876967,0.30360028,0.31050603,0.05672535
-5.43571786,1.03309751,0.18478118,0.34236855,0.01070845,0.11070821,0.03898285,0.29667010,0.31151996,0.05499674
-5.42971486,1.02792370,0.18229540,0.34567215,0.01140112,0.10625865,0.03914668,0.29085802,0.31234649,0.05340202
-5.42371186,1.02456325,0.18024074,0.34968896,0.01211876,0.10215688,0.03924001,0.28608281,0.31285479,0.05192965
-5.41770885,1.02248514,0.17853229,0.35419614,0.01284879,0.09837007,0.03924192,0.28222787,0.31290755,0.05056365
-5.41170585,1.02109887,0.17707258,0.35894652,0.01357760,0.09485787,0.03913265,0.27914639,0.31236682,0.04928456
-5.40570285,1.01977693,0.17575567,0.36367629,0.01429082,0.09157480,0.03889448,0.27666750,0.31110003,0.04807046
-5.39969985,1.01787870,0.17447153,0.36811347,0.01497371,0.08847260,0.03851250,0.27460330,0.30898595,0.04689812
-5.39369685,1.01477465,0.17311045,0.37198686,0.01561154,0.08550258,0.03797530,0.27275622,0.30592034,0.04574405
-5.38769385,1.00986986,0.17156737,0.37503498,0.01619002,0.08261785,0.03727550,0.27092662,0.30182088,0.04458563
-5.38169085,1.00262582,0.16974588,0.37701476,0.01669572,0.07977533,0.03641010,0.26892030,0.29663131,0.04340202
-5.37568784,0.99257971,0.16756185,0.37770961,0.01711646,0.07693737,0.03538066,0.26655552,0.29032444,0.04217503
-5.36968484,0.97936051,0.16494643,0.37693644,0.01744166,0.07407314,0.03419323,0.26366933,0.28290412,0.04088982
-5.36368184,0.96270118,0.16184840,0.37455155,0.01766272,0.07115953,0.03285815,0.26012308,0.27440583,0.03953532
-5.35767884,0.94244684,0.15823587,0.37045499,0.01777325,0.06818173,0.03138966,0.25580676,0.26489622,0.03810464
-5.35167584,0.91855855,0.15409709,0.36459335,0.01776928,0.06513340,0.02980537,0.25064218,0.25447141,0.03659509
-5.34567284,0.89111282,0.14944066,0.35696088,0.01764936,0.06201647,0.02812556,0.24458482,0.24325430,0.03500816
-5.33966983,0.86029713,0.14429494,0.34759892,0.01741461,0.05884063,0.02637251,0.23762443,0.23139111,0.03334930
-5.33366683,0.82640171,0.13870679,0.33659376,0.01706865,0.05562260,0.02456965,0.22978432,0.21904717,0.03162749
-5.32766383,0.78980816,0.13273975,0.32407302,0.01661748,0.05238511,0.02274083,0.22111948,0.20640237,0.02985479
-5.32166083,0.75097556,0.12647181,0.31020082,0.01606924,0.04915580,0.02090958,0.21171367,0.19364632,0.02804573
-5.31565783,0.71042475,0.11999269,0.29517188,0.01543394,0.04596597,0.01909837,0.20167564,0.18097362,0.02621671
-5.30965483,0.66872145,0.11340100,0.27920503,0.01472314,0.04284939,0.01732807,0.19113462,0.16857920,0.02438535
-5.30365183,0.62645902,0.10680116,0.26253619,0.01394953,0.03984098,0.01561741,0.18023545,0.15665408,0.02256980
-5.29764882,0.58424149,0.10030038,0.24541135,0.01312661,0.03697574,0.01398270,0.16913334,0.14538152,0.02078821
-5.29164582,0.54266755,0.09400570,0.22807974,0.01226822,0.03428756,0.01243749,0.15798874,0.13493379,0.01905811
-5.28564282,0.50231590,0.08802114,0.21078747,0.01138819,0.03180836,0.01099255,0.14696226,0.12546950,0.01739600
-5.27963982,0.46373256,0.08244522,0.19377191,0.01049995,0.02956720,0.00965580,0.13621003,0.11713148,0.01581691
-5.27363682,0.42742028,0.07736867,0.17725693,0.00961626,0.02758964,0.00843248,0.12587952,0.11004529,0.01433414
-5.26763382,0.39383037,0.07287253,0.16144931,0.00874888,0.02589720,0.00732530,0.11610600,0.10431823,0.01295906
-5.26163082,0.36335695,0.06902671,0.14653610,0.00790841,0.02450699,0.00633473,0.10700965,0.10003883,0.01170097
-5.25562781,0.33633370,0.06588881,0.13268330,0.00710407,0.02343150,0.00545931,0.09869349,0.09727673,0.01056713
-5.24962481,0.31303281,0.06350349,0.12003550,0.00634368,0.02267846,0.00469596,0.09124205,0.09608283,0.00956277
-5.24362181,0.29366615,0.06190222,0.10871667,0.00563357,0.02225097,0.00404038,0.08472071,0.09648982,0.00869121
-5.23761881,0.27838836,0.06110337,0.09883182,0.00497865,0.02214759,0.00348738,0.07917589,0.09851275,0.00795404
-5.23161581,0.26730146,0.06111289,0.09046938,0.00438244,0.02236275,0.00303117,0.07463578,0.10214989,0.00735131
-5.22561281,0.26046086,0.06192523,0.08370425,0.00384719,0.02288710,0.00266570,0.07111168,0.10738360,0.00688176
-5.21960980,0.25788235,0.06352477,0.07860112,0.00337402,0.02370814,0.00238488,0.06859984,0.11418141,0.00654304
-5.21360680,0.25954983,0.06588761,0.07521809,0.00296309,0.02481086,0.00218280,0.06708377,0.12249710,0.00633197
-5.20760380,0.26542342,0.06898373,0.07361023,0.00261374,0.02617863,0.00205388,0.06653674,0.13227194,0.00624472
-5.20160080,0.27544772,0.07277952,0.07383291,0.00232467,0.02779407,0.00199300,0.06692464,0.14343601,0.00627705
-5.19559780,0.28955999,0.07724059,0.07594487,0.00209410,0.02964010,0.00199553,0.06820894,0.15590967,0.00642446
-5.18959480,0.30769787,0.08233489,0.08001066,0.00191993,0.03170111,0.00205738,0.07034975,0.16960506,0.00668238
-5.18359180,0.32980660,0.08803602,0.08610246,0.00179983,0.03396412,0.00217496,0.07330878,0.18442781,0.00704625
-5.17758879,0.35584534,0.09432663,0.09430119,0.00173141,0.03642003,0.00234517,0.07705232,0.20027881,0.00751162
-5.17158579,0.38579253,0.10120191,0.10469672,0.00171222,0.03906479,0.00256527,0.08155398,0.21705600,0.00807423
-5.16558279,0.41965001,0.10867293,0.11738716,0.00173989,0.04190062,0.00283284,0.08679722,0.23465633,0.00873004
-5.15957979,0.45744577,0.11676976,0.13247725,0.00181213,0.04493697,0.00314562,0.09277754,0.25297763,0.00947522
-5.15357679,0.49923515,0.12554429,0.15007585,0.00192672,0.04819145,0.00350147,0.09950423,0.27192049,0.01030615
-5.14757379,0.54510041,0.13507245,0.17029239,0.00208157,0.05169039,0.00389818,0.10700177,0.29139000,0.01121944
-5.14157079,0.59514852,0.14545577,0.19323263,0.00227465,0.05546918,0.00433341,0.11531055,0.31129746,0.01221181
-5.13556778,0.64950716,0.15682215,0.21899351,0.00250398,0.05957224,0.00480459,0.12448710,0.33156178,0.01328013
-5.12956478,0.70831889,0.16932561,0.24765743,0.00276759,0.06405253,0.00530882,0.13460355,0.35211072,0.01442132
-5.12356178,0.77173362,0.18314497,0.27928602,0.00306348,0.06897073,0.00584281,0.14574651,0.37288188,0.01563234
-5.11755878,0.83989935,0.19848132,0.31391357,0.00338956,0.07439383,0.00640285,0.15801513,0.39382330,0.01691011
-5.11155578,0.91295152,0.21555425,0.35154041,0.00374364,0.08039340,0.00698477,0.17151846,0.41489377,0.01825150
-5.10555278,0.99100114,0.23459678,0.39212636,0.00412333,0.08704332,0.00758393,0.18637206,0.43606283,0.01965325
-5.09954977,1.07412199,0.25584902,0.43558467,0.00452608,0.09441714,0.00819527,0.20269393,0.45731029,0.02111200
-5.09354677,1.16233734,0.27955065,0.48177653,0.00494909,0.10258518,0.00881335,0.22059982,0.47862545,0.02262419
-5.08754377,1.25560658,0.30593232,0.53050663,0.00538929,0.11161127,0.00943239,0.24019795,0.50000589,0.02418604
-5.08154077,1.35381218,0.33520613,0.58151991,0.00584339,0.12154943,0.01004637,0.26158337,0.52145589,0.02579353
-5.07553777,1.45674760,0.36755548,0.63449981,0.00630777,0.13244046,0.01064913,0.28483197,0.54298454,0.02744234
-5.06953477,1.56410658,0.40312451,0.68906816,0.00677860,0.14430865,0.01123450,0.30999438,0.56460336,0.02912779
-5.06353177,1.67547431,0.44200747,0.74478710,0.00725175,0.15715875,0.01179638,0.33708999,0.58632384,0.03084476
-5.05752876,1.79032101,0.48423843,0.80116283,0.00772289,0.17097319,0.01232892,0.36610125,0.60815451,0.03258766
-5.05152576,1.90799835,0.52978172,0.85765151,0.00818746,0.18570992,0.01282662,0.39696840,0.63009805,0.03435030
-5.04552276,2.02773911,0.57852342,0.91366712,0.00864077,0.20130078,0.01328447,0.42958511,0.65214817,0.03612584
-5.03951976,2.14866028,0.63026459,0.96859124,0.00907801,0.21765056,0.01369811,0.46379497,0.67428669,0.03790668
-5.03351676,2.26977001,0.68471630,1.02178446,0.00949433,0.23463695,0.01406390,0.49938930,0.69648062,0.03968438
-5.02751376,2.38997827,0.74149720,1.07259920,0.00988490,0.25211126,0.01437905,0.53610637,0.71867975,0.04144963
-5.02151076,2.50811138,0.80013372,1.12039352,0.01024498,0.26990009,0.01464172,0.57363221,0.74081457,0.04319215
-5.01550775,2.62293016,0.86006329,1.16454556,0.01057002,0.28780780,0.01485109,0.61160324,0.76279484,0.04490076
-5.00950475,2.73315144,0.92064076,1.20446805,0.01085573,0.30561999,0.01500739,0.64961069,0.78450896,0.04656333
-5.00350175,2.83747247,0.98114800,1.23962243,0.01109815,0.32310767,0.01511194,0.68720698,0.80582411,0.04816693
-4.99749875,2.93459776,1.04080678,1.26953214,0.01129379,0.34003212,0.01516713,0.72391382,0.82658744,0.04969795
-4.99149575,3.02326753,1.09879451,1.29379448,0.01143965,0.35615046,0.01517638,0.75923211,0.84662807,0.05114229
-4.98549275,3.10228716,1.15426275,1.31209073,0.01153333,0.37122148,0.01514405,0.79265330,0.86576024,0.05248562
-4.97948974,3.17055662,1.20635780,1.32419411,0.01157309,0.38501185,0.01507539,0.82367193,0.88378724,0.05371370
-4.97348674,3.22709910,1.25424286,1.32997527,0.01155791,0.39730230,0.01497631,0.85179904,0.90050619,0.05481275
-4.96748374,3.27108780,1.29712108,1.32940520,0.01148751,0.40789370,0.01485331,0.87657599,0.91571343,0.05576978
-4.96148074,3.30187003,1.33425849,1.32255545,0.01136241,0.41661271,0.01471322,0.89758820,0.92921039,0.05657311
-4.95547774,3.31898768,1.36500620,1.30959561,0.01118390,0.42331697,0.01456303,0.91447828,0.94080965,0.05721270
-4.94947474,3.32219335,1.38882082,1.29078831,0.01095403,0.42789938,0.01440966,0.92695813,0.95034099,0.05768061
-4.94347174,3.31146141,1.40528224,1.26648190,0.01067559,0.43029162,0.01425974,0.93481934,0.95765712,0.05797135
-4.93746873,3.28699350,1.41410819,1.23710107,0.01035207,0.43046645,0.01411944,0.93794157,0.96263896,0.05808225
-4.93146573,3.24921823,1.41516462,1.20313583,0.00998755,0.42843897,0.01399421,0.93629848,0.96520013,0.05801365
-4.92546273,3.19878481,1.40847171,1.16512933,0.00958665,0.42426654,0.01388869,0.92996080,0.96529055,0.05776916
-4.91945973,3.13655087,1.39420493,1.12366474,0.00915441,0.41804755,0.01380655,0.91909654,0.96289899,0.05735565
-4.91345673,3.06356464,1.37269123,1.07935191,0.00869620,0.40991896,0.01375039,0.90396802,0.95805445,0.05678332
-4.90745373,2.98104205,1.34440032,1.03281402,0.00821760,0.40005265,0.01372174,0.88492597,0.95082645,0.05606553
-4.90145073,2.89033948,1.30993144,0.98467470,0.00772429,0.38865085,0.01372103,0.86240070,0.94132399,0.05521854
-4.89544772,2.79292285,1.26999605,0.93554593,0.00722191,0.37594067,0.01374767,0.83689077,0.92969352,0.05426127
-4.88944472,2.69033416,1.22539720,0.88601713,0.00671598,0.36216798,0.01380012,0.80894942,0.91611581,0.05321475
-4.88344172,2.58415633,1.17700628,0.83664541,0.00621177,0.34759086,0.01387604,0.77916931,0.90080191,0.05210174
-4.87743872,2.47597748,1.12573807,0.78794739,0.00571426,0.33247277,0.01397244,0.74816610,0.88398829,0.05094606
-4.87143572,2.36735570,1.07252517,0.74039255,0.00522799,0.31707578,0.01408586,0.71656137,0.86593136,0.04977202
-4.86543272,2.25978510,1.01829248,0.69439813,0.00475706,0.30165397,0.01421252,0.68496560,0.84690149,0.04860375
-4.85942971,2.15466430,0.96393287,0.65032560,0.00430505,0.28644722,0.01434852,0.65396166,0.82717666,0.04746455
-4.85342671,2.05326800,0.91028477,0.60847857,0.00387499,0.27167565,0.01448997,0.62408940,0.80703595,0.04637620
-4.84742371,1.95672225,0.85811234,0.56910207,0.00346935,0.25753475,0.01463313,0.59583186,0.78675296,0.04535834
-4.84142071,1.86598415,0.80808884,0.53238306,0.00309008,0.24419141,0.01477449,0.56960345,0.76658940,0.04442792
-4.83541771,1.78182620,0.76078359,0.49845193,0.00273854,0.23178091,0.01491083,0.54574053,0.74678888,0.04359865
-4.82941471,1.70482575,0.71665283,0.46738500,0.00241563,0.22040487,0.01503924,0.52449452,0.72757121,0.04288056
-4.82341171,1.63535959,0.67603447,0.43920769,0.00212174,0.21013034,0.01515710,0.50602782,0.70912720,0.04227969
-4.81740870,1.57360367,0.63914692,0.41389832,0.00185684,0.20098980,0.01526204,0.49041252,0.69161431,0.04179789
-4.81140570,1.51953809,0.60609147,0.39139242,0.00162056,0.19298226,0.01535187,0.47763199,0.67515315,0.04143269
-4.80540270,1.47295687,0.57685837,0.37158738,0.00141218,0.18607522,0.01542447,0.46758505,0.65982503,0.04117739
-4.79939970,1.43348239,0.55133585,0.35434735,0.00123072,0.18020757,0.01547778,0.46009275,0.64567071,0.04102122
-4.79339670,1.40058400,0.52932184,0.33950831,0.00107501,0.17529313,0.01550966,0.45490730,0.63269039,0.04094969
-4.78739370,1.37360024,0.51053786,0.32688334,0.00094373,0.17122493,0.01551786,0.45172302,0.62084498,0.04094503
-4.78139070,1.35176412,0.49464441,0.31626775,0.00083543,0.16787985,0.01550002,0.45018868,0.61005875,0.04098680
-4.77538769,1.33423054,0.48125746,0.30744433,0.00074864,0.16512372,0.01545366,0.44992106,0.60022310,0.04105255
-4.76938469,1.32010528,0.46996527,0.30018834,0.00068181,0.16281647,0.01537620,0.45051900,0.59120160,0.04111862
-4.76338169,1.30847440,0.46034517,0.29427245,0.00063343,0.16081738,0.01526509,0.45157764,0.58283577,0.04116093
-4.75737869,1.29843332,0.45197959,0.28947129,0.00060200,0.15899009,0.01511785,0.45270235,0.57495177,0.04115583
-4.75137569,1.28911442,0.44447094,0.28556575,0.00058605,0.15720732,0.01493225,0.45352168,0.56736730,0.04108096
-4.74537269,1.27971254,0.43745483,0.28234675,0.00058416,0.15535506,0.01470646,0.45369913,0.55989881,0.04091601
-4.73936968,1.26950718,0.43061128,0.27961867,0.00059498,0.15333618,0.01443913,0.45294319,0.55236835,0.04064342
-4.73336668,1.25788093,0.42367358,0.27720211,0.00061717,0.15107327,0.01412960,0.45101535,0.54461000,0.04024900
-4.72736368,1.24433348,0.41643458,0.27493611,0.00064945,0.14851058,0.01377798,0.44773586,0.53647550,0.03972238
-4.72136068,1.22849073,0.40875031,0.27267977,0.00069060,0.14561515,0.01338524,0.44298707,0.52783887,0.03905729
-4.71535768,1.21010890,0.40054081,0.27031329,0.00073939,0.14237694,0.01295329,0.43671425,0.51859984,0.03825175
-4.70935468,1.18907362,0.39178842,0.26773838,0.00079465,0.13880810,0.01248496,0.42892403,0.50868600,0.03730797
-4.70335168,1.16539438,0.38253347,0.26487819,0.00085520,0.13494127,0.01198397,0.41968058,0.49805362,0.03623223
-4.69734867,1.13919454,0.37286785,0.26167680,0.00091990,0.13082723,0.01145486,0.40909969,0.48668732,0.03503449
-4.69134567,1.11069787,0.36292663,0.25809834,0.00098759,0.12653177,0.01090288,0.39734125,0.47459844,0.03372792
-4.68534267,1.08021220,0.35287829,0.25412584,0.00105713,0.12213211,0.01033382,0.38460037,0.46182261,0.03232835
-4.67933967,1.04811114,0.34291391,0.24975998,0.00112742,0.11771291,0.00975381,0.37109761,0.44841648,0.03085360
-4.67333667,1.01481482,0.33323594,0.24501776,0.00119733,0.11336215,0.00916918,0.35706890,0.43445402,0.02932280
-4.66733367,0.98077061,0.32404685,0.23993122,0.00126580,0.10916700,0.00858618,0.34275540,0.42002251,0.02775571
-4.66133067,0.94643474,0.31553845,0.23454636,0.00133179,0.10520987,0.00801088,0.32839391,0.40521864,0.02617203
-4.65532766,0.91225557,0.30788205,0.22892214,0.00139430,0.10156484,0.00744890,0.31420812,0.39014473,0.02459086
-4.64932466,0.87865920,0.30122005,0.22312976,0.00145243,0.09829459,0.00690528,0.30040111,0.37490553,0.02303010
-4.64332166,0.84603802,0.29565924,0.21725218,0.00150534,0.09544792,0.00638439,0.28714926,0.35960538,0.02150608
