energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.68184092,2.97838000,0.72539172,0.80704436,0.00676810,0.37737131,0.54349512,0.00000000,0.97693073,1.00597884
-5.67583792,2.95756865,0.73045656,0.80072689,0.00642034,0.37292777,0.53870714,0.00000000,0.96330161,1.00391271
-5.66983492,2.93278794,0.73487917,0.79310365,0.00607763,0.36811723,0.53236830,0.00000000,0.94998712,1.00095187
-5.66383192,2.90441327,0.73883042,0.78431935,0.00574131,0.36296843,0.52457434,0.00000000,0.93687817,0.99716167
-5.65782891,2.87286467,0.74248541,0.77453582,0.00541294,0.35751686,0.51544748,0.00000000,0.92387913,0.99260772
-5.65182591,2.83858425,0.74601310,0.76392337,0.00509416,0.35180224,0.50513181,0.00000000,0.91090949,0.98735098
-5.64582291,2.80201260,0.74956654,0.75265209,0.00478667,0.34586587,0.49378815,0.00000000,0.89790453,0.98144246
-5.63981991,2.76356580,0.75327447,0.74088355,0.00449205,0.33974802,0.48158856,0.00000000,0.88481534,0.97491811
-5.63381691,2.72361479,0.75723467,0.72876348,0.00421181,0.33348570,0.46871092,0.00000000,0.87160836,0.96779408
-5.62781391,2.68246861,0.76150980,0.71641581,0.00394724,0.32711083,0.45533373,0.00000000,0.85826502,0.96006320
-5.62181091,2.64036274,0.76612589,0.70393854,0.00369946,0.32064911,0.44163158,0.00000000,0.84478155,0.95169279
-5.61580790,2.59745339,0.77107370,0.69140159,0.00346936,0.31411960,0.42777129,0.00000000,0.83116923,0.94262431
-5.60980490,2.55381834,0.77631283,0.67884681,0.00325759,0.30753501,0.41390900,0.00000000,0.81745524,0.93277499
-5.60380190,2.50946402,0.78177837,0.66629000,0.00306462,0.30090276,0.40018822,0.00000000,0.80368387,0.92204151
-5.59779890,2.46433863,0.78738946,0.65372484,0.00289069,0.29422662,0.38673877,0.00000000,0.78991821,0.91030560
-5.59179590,2.41835000,0.79305943,0.64112836,0.00273591,0.28750872,0.37367669,0.00000000,0.77624188,0.89744138
-5.58579290,2.37138710,0.79870634,0.62846752,0.00260020,0.28075193,0.36110477,0.00000000,0.76276056,0.88332391
-5.57978989,2.32334343,0.80426345,0.61570644,0.00248340,0.27396225,0.34911363,0.00000000,0.74960295,0.86783859
-5.57378689,2.27414048,0.80968862,0.60281367,0.00238524,0.26715093,0.33778313,0.00000000,0.73692077,0.85089069
-5.56778389,2.22374961,0.81497174,0.58976910,0.00230541,0.26033635,0.32718379,0.00000000,0.72488735,0.83241449
-5.56178089,2.17221045,0.82013967,0.57656976,0.00224351,0.25354518,0.31737808,0.00000000,0.71369473,0.81238128
-5.55577789,2.11964446,0.82525813,0.56323441,0.00219914,0.24681293,0.30842130,0.00000000,0.70354883,0.79080584
-5.54977489,2.06626255,0.83043001,0.54980630,0.00217181,0.24018363,0.30036200,0.00000000,0.69466276,0.76775077
-5.54377189,2.01236597,0.83579039,0.53635403,0.00216102,0.23370876,0.29324170,0.00000000,0.68724845,0.74332845
-5.53776888,1.95834035,0.84149802,0.52297051,0.00216617,0.22744532,0.28709401,0.00000000,0.68150659,0.71770039
-5.53176588,1.90464319,0.84772405,0.50976993,0.00218659,0.22145324,0.28194314,0.00000000,0.67761553,0.69107407
-5.52576288,1.85178545,0.85463841,0.49688304,0.00222149,0.21579231,0.27780186,0.00000000,0.67571957,0.66369727
-5.51975988,1.80030850,0.86239479,0.48445111,0.00226993,0.21051870,0.27466921,0.00000000,0.67591731,0.63585036
-5.51375688,1.75075792,0.87111519,0.47261881,0.00233081,0.20568140,0.27252799,0.00000000,0.67825071,0.60783690
-5.50775388,1.70365579,0.88087509,0.46152668,0.00240283,0.20131879,0.27134240,0.00000000,0.68269575,0.57997315
-5.50175088,1.65947340,0.89169019,0.45130347,0.00248449,0.19745559,0.27105611,0.00000000,0.68915522,0.55257698
-5.49574787,1.61860596,0.90350596,0.44205908,0.00257406,0.19410035,0.27159089,0.00000000,0.69745437,0.52595693
-5.48974487,1.58135116,0.91619050,0.43387823,0.00266962,0.19124374,0.27284607,0.00000000,0.70733996,0.50040185
-5.48374187,1.54789269,0.92953160,0.42681553,0.00276906,0.18885769,0.27469901,0.00000000,0.71848287,0.47617178
-5.47773887,1.51828981,0.94323834,0.42089206,0.00287011,0.18689558,0.27700672,0.00000000,0.73048461,0.45349039
-5.47173587,1.49247362,0.95694719,0.41609358,0.00297038,0.18529329,0.27960853,0.00000000,0.74288745,0.43253929
-5.46573287,1.47025003,0.97023271,0.41237064,0.00306746,0.18397136,0.28232990,0.00000000,0.75518800,0.41345452
-5.45972986,1.45130921,0.98262208,0.40964024,0.00315897,0.18283783,0.28498719,0.00000000,0.76685362,0.39632512
-5.45372686,1.43524092,0.99361297,0.40778915,0.00324261,0.18179187,0.28739324,0.00000000,0.77734108,0.38119374
-5.44772386,1.42155460,1.00269376,0.40667845,0.00331631,0.18072788,0.28936335,0.00000000,0.78611643,0.36805924
-5.44172086,1.40970299,1.00936505,0.40614911,0.00337831,0.17953986,0.29072171,0.00000000,0.79267536,0.35688085
-5.43571786,1.39910798,1.01316125,0.40602821,0.00342722,0.17812580,0.29130754,0.00000000,0.79656293,0.34758363
-5.42971486,1.38918711,1.01367125,0.40613538,0.00346213,0.17639196,0.29098101,0.00000000,0.79739175,0.34006495
-5.42371186,1.37937938,1.01055695,0.40628933,0.00348274,0.17425664,0.28962842,0.00000000,0.79485770,0.33420144
-5.41770885,1.36916907,1.00356886,0.40631392,0.00348934,0.17165345,0.28716640,0.00000000,0.78875255,0.32985617
-5.41170585,1.35810656,0.99255782,0.40604369,0.00348296,0.16853384,0.28354509,0.00000000,0.77897270,0.32688569
-5.40570285,1.34582514,0.97748252,0.40532854,0.00346537,0.16486874,0.27874993,0.00000000,0.76552391,0.32514662
-5.39969985,1.33205356,0.95841249,0.40403761,0.00343912,0.16064940,0.27280219,0.00000000,0.74852158,0.32450157
-5.39369685,1.31662371,0.93552642,0.40206207,0.00340757,0.15588730,0.26575808,0.00000000,0.72818692,0.32482411
-5.38769385,1.29947367,0.90910625,0.39931707,0.00337483,0.15061323,0.25770672,0.00000000,0.70483905,0.32600283
-5.38169085,1.28064631,0.87952739,0.39574270,0.00334580,0.14487568,0.24876684,0.00000000,0.67888365,0.32794422
-5.37568784,1.26028374,0.84724562,0.39130422,0.00332609,0.13873854,0.23908264,0.00000000,0.65079861,0.33057436
-5.36968484,1.23861830,0.81278153,0.38599156,0.00332198,0.13227836,0.22881892,0.00000000,0.62111757,0.33383962
-5.36368184,1.21596064,0.77670331,0.37981823,0.00334029,0.12558129,0.21815563,0.00000000,0.59041196,0.33770602
-5.35767884,1.19268559,0.73960862,0.37281986,0.00338834,0.11873984,0.20728231,0.00000000,0.55927239,0.34215775
-5.35167584,1.16921645,0.70210650,0.36505230,0.00347380,0.11184963,0.19639240,0.00000000,0.52829024,0.34719451
-5.34567284,1.14600839,0.66479987,0.35658951,0.00360454,0.10500629,0.18567781,0.00000000,0.49803992,0.35282817
-5.33966983,1.12353134,0.62826940,0.34752123,0.00378848,0.09830257,0.17532384,0.00000000,0.46906265,0.35907855
-5.33366683,1.10225317,0.59305912,0.33795049,0.00403342,0.09182575,0.16550454,0.00000000,0.44185204,0.36596870
-5.32766383,1.08262324,0.55966414,0.32799100,0.00434681,0.08565556,0.15637878,0.00000000,0.41684196,0.37351984
-5.32166083,1.06505697,0.52852076,0.31776438,0.00473556,0.07986232,0.14808690,0.00000000,0.39439685,0.38174604
-5.31565783,1.04992165,0.49999891,0.30739730,0.00520576,0.07450574,0.14074799,0.00000000,0.37480461,0.39064907
-5.30965483,1.03752379,0.47439712,0.29701861,0.00576248,0.06963395,0.13445797,0.00000000,0.35827209,0.40021352
-5.30365183,1.02809840,0.45193968,0.28675633,0.00640948,0.06528307,0.12928822,0.00000000,0.34492309,0.41040255
-5.29764882,1.02180039,0.43277601,0.27673469,0.00714896,0.06147707,0.12528487,0.00000000,0.33479867,0.42115453
-5.29164582,1.01869846,0.41698199,0.26707130,0.00798131,0.05822795,0.12246860,0.00000000,0.32785968,0.43238074
-5.28564282,1.01877180,0.40456304,0.25787447,0.00890491,0.05553626,0.12083511,0.00000000,0.32399126,0.44396448
-5.27963982,1.02190968,0.39545877,0.24924080,0.00991590,0.05339174,0.12035593,0.00000000,0.32300895,0.45576161
-5.27363682,1.02791428,0.38954900,0.24125321,0.01100807,0.05177427,0.12097982,0.00000000,0.32466646,0.46760279
-5.26763382,1.03650686,0.38666097,0.23397949,0.01217277,0.05065489,0.12263463,0.00000000,0.32866454,0.47929727
-5.26163082,1.04733721,0.38657760,0.22747143,0.01339889,0.04999701,0.12522952,0.00000000,0.33466095,0.49063826
-5.25562781,1.05999628,0.38904662,0.22176467,0.01467295,0.04975768,0.12865776,0.00000000,0.34228130,0.50140981
-5.24962481,1.07403179,0.39379047,0.21687930,0.01597922,0.04988896,0.13279984,0.00000000,0.35113037,0.51139473
-5.24362181,1.08896630,0.40051659,0.21282113,0.01730005,0.05033937,0.13752702,0.00000000,0.36080395,0.52038340
-5.23761881,1.10431721,0.40892822,0.20958377,0.01861616,0.05105536,0.14270526,0.00000000,0.37090069,0.52818308
-5.23161581,1.11961800,0.41873519,0.20715127,0.01990711,0.05198279,0.14819944,0.00000000,0.38103389,0.53462711
-5.22561281,1.13443976,0.42966456,0.20550122,0.02115183,0.05306840,0.15387776,0.00000000,0.39084291,0.53958372
-5.21960980,1.14841219,0.44147077,0.20460831,0.02232918,0.05426128,0.15961623,0.00000000,0.40000396,0.54296391
-5.21360680,1.16124312,0.45394503,0.20444789,0.02341862,0.05551421,0.16530321,0.00000000,0.40823979,0.54472787
-5.20760380,1.17273546,0.46692352,0.20499959,0.02440080,0.05678491,0.17084363,0.00000000,0.41532827,0.54488979
-5.20160080,1.18280089,0.48029406,0.20625058,0.02525827,0.05803707,0.17616295,0.00000000,0.42110935,0.54352055
-5.19559780,1.19146932,0.49400103,0.20819833,0.02597602,0.05924131,0.18121049,0.00000000,0.42549022,0.54074820
-5.18959480,1.19889372,0.50804809,0.21085278,0.02654205,0.06037575,0.18596209,0.00000000,0.42844842,0.53675616
-5.18359180,1.20534969,0.52249863,0.21423754,0.02694782,0.06142644,0.19042187,0.00000000,0.43003271,0.53177909
-5.17758879,1.21122972,0.53747363,0.21839018,0.02718856,0.06238741,0.19462295,0.00000000,0.43036160,0.52609671
-5.17158579,1.21703214,0.55314700,0.22336153,0.02726346,0.06326051,0.19862707,0.00000000,0.42961950,0.52002565
-5.16558279,1.22334503,0.56973834,0.22921374,0.02717576,0.06405486,0.20252295,0.00000000,0.42805047,0.51390980
-5.15957979,1.23082561,0.58750334,0.23601752,0.02693260,0.06478613,0.20642349,0.00000000,0.42594974,0.50810958
-5.15357679,1.24017580,0.60672194,0.24384829,0.02654476,0.06547550,0.21046175,0.00000000,0.42365325,0.50299040
-5.14757379,1.25211493,0.62768480,0.25278152,0.02602631,0.06614843,0.21478580,0.00000000,0.42152536,0.49891103
-5.14157079,1.26735052,0.65067828,0.26288754,0.02539403,0.06683331,0.21955272,0.00000000,0.41994527,0.49621212
-5.13556778,1.28654831,0.67596867,0.27422583,0.02466682,0.06756004,0.22492172,0.00000000,0.41929252,0.49520553
-5.12956478,1.31030269,0.70378614,0.28683923,0.02386499,0.06835851,0.23104685,0.00000000,0.41993203,0.49616459
-5.12356178,1.33910875,0.73430899,0.30074818,0.02300952,0.06925723,0.23806943,0.00000000,0.42219926,0.49931591
-5.11755878,1.37333702,0.76764904,0.31594544,0.02212132,0.07028204,0.24611055,0.00000000,0.42638604,0.50483276
-5.11155578,1.41321195,0.80383853,0.33239134,0.02122049,0.07145501,0.25526408,0.00000000,0.43272762,0.51283043
-5.10555278,1.45879515,0.84281938,0.35001006,0.02032564,0.07279356,0.26559024,0.00000000,0.44139139,0.52336341
-5.09954977,1.50997400,0.88443520,0.36868696,0.01945336,0.07430991,0.27711043,0.00000000,0.45246788,0.53642471
-5.09354677,1.56645642,0.92842661,0.38826730,0.01861768,0.07601077,0.28980319,0.00000000,0.46596439,0.55194707
-5.08754377,1.62777199,0.97443021,0.40855642,0.01782976,0.07789739,0.30360192,0.00000000,0.48180152,0.56980612
-5.08154077,1.69327981,1.02198149,0.42932154,0.01709768,0.07996596,0.31839426,0.00000000,0.49981293,0.58982520
-5.07553777,1.76218279,1.07052178,0.45029516,0.01642632,0.08220821,0.33402337,0.00000000,0.51974843,0.61178185
-5.06953477,1.83354831,1.11940913,0.47118010,0.01581748,0.08461237,0.35029117,0.00000000,0.54128021,0.63541558
-5.06353177,1.90633448,1.16793302,0.49165602,0.01527004,0.08716426,0.36696344,0.00000000,0.56401238,0.66043673
-5.05752876,1.97942138,1.21533256,0.51138730,0.01478027,0.08984853,0.38377661,0.00000000,0.58749313,0.68653624
-5.05152576,2.05164612,1.26081743,0.53003200,0.01434222,0.09265008,0.40044613,0.00000000,0.61122943,0.71339588
-5.04552276,2.12184069,1.30359117,0.54725169,0.01394820,0.09555528,0.41667600,0.00000000,0.63470356,0.74069880
-5.03951976,2.18887096,1.34287568,0.56272169,0.01358929,0.09855332,0.43216909,0.00000000,0.65739082,0.76813990
-5.03351676,2.25167561,1.37793634,0.57614135,0.01325583,0.10163722,0.44663792,0.00000000,0.67877782,0.79543594
-5.02751376,2.30930318,1.40810640,0.58724409,0.01293798,0.10480471,0.45981528,0.00000000,0.69838048,0.82233473
-5.02151076,2.36094589,1.43280991,0.59580652,0.01262619,0.10805879,0.47146429,0.00000000,0.71576113,0.84862345
-5.01550775,2.40596856,1.45158203,0.60165647,0.01231166,0.11140796,0.48138747,0.00000000,0.73054376,0.87413540
-5.00950475,2.44393146,1.46408581,0.60467944,0.01198665,0.11486604,0.48943426,0.00000000,0.74242705,0.89875521
-5.00350175,2.47460585,1.47012473,0.60482313,0.01164485,0.11845165,0.49550668,0.00000000,0.75119439,0.92242212
-4.99749875,2.49798147,1.46965029,0.60209991,0.01128150,0.12218731,0.49956298,0.00000000,0.75672054,0.94513106
-4.99149575,2.51426549,1.46276431,0.59658698,0.01089356,0.12609819,0.50161883,0.00000000,0.75897480,0.96693167
-4.98549275,2.52387291,1.44971575,0.58842425,0.01047971,0.13021061,0.50174624,0.00000000,0.75802036,0.98792496
-4.97948974,2.52740868,1.43089217,0.57781000,0.01004027,0.13455022,0.50007015,0.00000000,0.75401013,1.00825783
-4.97348674,2.52564231,1.40680620,0.56499450,0.00957712,0.13914021,0.49676291,0.00000000,0.74717920,1.02811560
-4.96748374,2.51947626,1.37807766,0.55027179,0.00909345,0.14399936,0.49203693,0.00000000,0.73783443,1.04771286
-4.96148074,2.50990937,1.34541210,0.53397021,0.00859355,0.14914023,0.48613592,0.00000000,0.72634163,1.06728292
-4.95547774,2.49799727,1.30957680,0.51644183,0.00808253,0.15456750,0.47932517,0.00000000,0.71311108,1.08706642
-4.94947474,2.48481154,1.27137536,0.49805154,0.00756607,0.16027666,0.47188138,0.00000000,0.69858212,1.10729961
-4.94347174,2.47139968,1.23162204,0.47916608,0.00705009,0.16625297,0.46408255,0.00000000,0.68320742,1.12820284
-4.93746873,2.45874772,1.19111698,0.46014364,0.00654050,0.17247096,0.45619847,0.00000000,0.66743782,1.14996979
-4.93146573,2.44774729,1.15062345,0.44132441,0.00604297,0.17889440,0.44848222,0.00000000,0.65170832,1.17275808
-4.92546273,2.43916849,1.11084795,0.42302242,0.00556272,0.18547681,0.44116310,0.00000000,0.63642578,1.19668164
-4.91945973,2.43363982,1.07242411,0.40551910,0.00510431,0.19216244,0.43444122,0.00000000,0.62195875,1.22180519
-4.91345673,2.43163567,1.03590075,0.38905852,0.00467156,0.19888785,0.42848394,0.00000000,0.60862982,1.24814114
-4.90745373,2.43347175,1.00173452,0.37384464,0.00426746,0.20558381,0.42342423,0.00000000,0.59671052,1.27564895
-4.90145073,2.43930806,0.97028705,0.36004033,0.00389413,0.21217767,0.41936080,0.00000000,0.58641884,1.30423691
-4.89544772,2.44915887,0.94182658,0.34776813,0.00355285,0.21859586,0.41635994,0.00000000,0.57791915,1.33376604
-4.88944472,2.46290844,0.91653354,0.33711256,0.00324406,0.22476667,0.41445863,0.00000000,0.57132435,1.36405589
-4.88344172,2.48033127,0.89450950,0.32812356,0.00296748,0.23062289,0.41366875,0.00000000,0.56669969,1.39489160
-4.87743872,2.50111528,0.87578878,0.32082085,0.00272222,0.23610443,0.41398187,0.00000000,0.56406807,1.42603180
-4.87143572,2.52488609,0.86035191,0.31519880,0.00250683,0.24116062,0.41537429,0.00000000,0.56341614,1.45721672
-4.86543272,2.55123105,0.84814007,0.31123146,0.00231951,0.24575226,0.41781191,0.00000000,0.56470084,1.48817590
-4.85942971,2.57972125,0.83906958,0.30887738,0.00215819,0.24985310,0.42125467,0.00000000,0.56785582,1.51863506
-4.85342671,2.60993053,0.83304569,0.30808402,0.00202067,0.25345090,0.42566009,0.00000000,0.57279758,1.54832169
-4.84742371,2.64145036,0.82997497,0.30879148,0.00190476,0.25654791,0.43098603,0.00000000,0.57943075,1.57696906
-4.84142071,2.67390016,0.82977565,0.31093537,0.00180834,0.25916073,0.43719222,0.00000000,0.58765246,1.60431871
-4.83541771,2.70693288,0.83238543,0.31444884,0.00172950,0.26131971,0.44424083,0.00000000,0.59735566,1.63012124
-4.82941471,2.74023612,0.83776654,0.31926361,0.00166656,0.26306774,0.45209600,0.00000000,0.60843125,1.65413590
-4.82341171,2.77352928,0.84590778,0.32531031,0.00161816,0.26445862,0.46072253,0.00000000,0.62076923,1.67612918
-4.81740870,2.80655757,0.85682374,0.33251798,0.00158329,0.26555503,0.47008408,0.00000000,0.63425888,1.69587296
-4.81140570,2.83908415,0.87055102,0.34081306,0.00156124,0.26642619,0.48014081,0.00000000,0.64878818,1.71314275
-4.80540270,2.87088115,0.88714214,0.35011810,0.00155165,0.26714533,0.49084718,0.00000000,0.66424266,1.72771661
-4.79939970,2.90172104,0.90665713,0.36035021,0.00155446,0.26778698,0.50214978,0.00000000,0.68050395,1.73937513
-4.79339670,2.93136911,0.92915354,0.37141958,0.00156983,0.26842427,0.51398561,0.00000000,0.69744817,1.74790307
-4.78739370,2.95957810,0.95467520,0.38322825,0.00159812,0.26912629,0.52628107,0.00000000,0.71494437,1.75309262
-4.78139070,2.98608533,0.98324050,0.39566920,0.00163981,0.26995549,0.53895153,0.00000000,0.73285331,1.75474869
-4.77538769,3.01061283,1.01483053,0.40862587,0.00169539,0.27096537,0.55190179,0.00000000,0.75102640,1.75269576
-4.76938469,3.03287033,1.04937794,0.42197224,0.00176534,0.27219835,0.56502725,0.00000000,0.76930521,1.74678624
-4.76338169,3.05256096,1.08675680,0.43557344,0.00184998,0.27368394,0.57821579,0.00000000,0.78752135,1.73690970
-4.75737869,3.06938905,1.12677425,0.44928688,0.00194943,0.27543738,0.59135016,0.00000000,0.80549688,1.72300243
-4.75137569,3.08306942,1.16916426,0.46296391,0.00206356,0.27745848,0.60431070,0.00000000,0.82304510,1.70505655
-4.74537269,3.09333746,1.21358396,0.47645182,0.00219187,0.27973112,0.61697831,0.00000000,0.83997184,1.68312801
-4.73936968,3.09995901,1.25961284,0.48959620,0.00233353,0.28222312,0.62923726,0.00000000,0.85607703,1.65734268
-4.73336668,3.10273956,1.30675509,0.50224363,0.00248727,0.28488664,0.64097783,0.00000000,0.87115678,1.62790008
-4.72736368,3.10153195,1.35444520,0.51424434,0.00265144,0.28765923,0.65209861,0.00000000,0.88500563,1.59507404
-4.72136068,3.09624214,1.40205679,0.52545508,0.00282397,0.29046529,0.66250819,0.00000000,0.89741924,1.55921029
-4.71535768,3.08683285,1.44891450,0.53574184,0.00300246,0.29321828,0.67212639,0.00000000,0.90819732,1.52072067
-4.70935468,3.07332488,1.49430876,0.54498253,0.00318417,0.29582329,0.68088493,0.00000000,0.91714689,1.48007417
-4.70335168,3.05579628,1.53751293,0.55306944,0.00336613,0.29818027,0.68872758,0.00000000,0.92408580,1.43778524
-4.69734867,3.03437950,1.57780236,0.55991139,0.00354522,0.30018746,0.69560983,0.00000000,0.92884646,1.39439974
-4.69134567,3.00925700,1.61447457,0.56543574,0.00371825,0.30174531,0.70149836,0.00000000,0.93127982,1.35047928
-4.68534267,2.98065566,1.64686999,0.56958980,0.00388209,0.30276038,0.70637030,0.00000000,0.93125938,1.30658474
-4.67933967,2.94884038,1.67439215,0.57234205,0.00403375,0.30314929,0.71021237,0.00000000,0.92868521,1.26325967
-4.67333667,2.91410739,1.69652680,0.57368274,0.00417052,0.30284245,0.71302024,0.00000000,0.92348781,1.22101452
-4.66733367,2.87677743,1.71285875,0.57362407,0.00429008,0.30178736,0.71479799,0.00000000,0.91563156,1.18031227
-4.66133067,2.83718925,1.72308594,0.57219983,0.00439052,0.29995137,0.71555781,0.00000000,0.90511776,1.14155624
-4.65532766,2.79569340,1.72702987,0.56946446,0.00447051,0.29732363,0.71532004,0.00000000,0.89198681,1.10508045
-4.64932466,2.75264654,1.72464192,0.56549160,0.00452932,0.29391620,0.71411337,0.00000000,0.87631958,1.07114294
-4.64332166,2.70840621,1.71600521,0.56037209,0.00456685,0.28976413,0.71197535,0.00000000,0.85823775,1.03992229
