energy_ev,total_up,Ag_p_up,Ag_d_up,In_p_up,In_d_up,Te_p_up,Te_d_up
-4.30115058,0.81081619,0.78870192,0.34314561,0.14978528,0.00044537,0.23553642,0.00000000
-4.29514757,0.76924055,0.75590103,0.32633099,0.14223196,0.00044435,0.22437428,0.00000000
-4.28914457,0.73181569,0.72712547,0.31115562,0.13537442,0.00044765,0.21451494,0.00000000
-4.28314157,0.69874881,0.70248858,0.29769752,0.12927354,0.00045525,0.20599831,0.00000000
-4.27713857,0.67015284,0.68203347,0.28599677,0.12397653,0.00046700,0.19883629,0.00000000
-4.27113557,0.64604609,0.66573167,0.27605525,0.11951671,0.00048267,0.19301269,0.00000000
-4.26513257,0.62635457,0.65348364,0.26783735,0.11591370,0.00050195,0.18848389,0.00000000
-4.25912956,0.61091676,0.64512135,0.26127176,0.11317401,0.00052440,0.18518027,0.00000000
-4.25312656,0.59949069,0.64041269,0.25625421,0.11129192,0.00054951,0.18300837,0.00000000
-4.24712356,0.59176322,0.63906778,0.25265105,0.11025059,0.00057671,0.18185367,0.00000000
-4.24112056,0.58736098,0.64074699,0.25030374,0.11002344,0.00060535,0.18158402,0.00000000
-4.23511756,0.58586279,0.64507031,0.24903382,0.11057550,0.00063475,0.18205358,0.00000000
-4.22911456,0.58681307,0.65162784,0.24864854,0.11186488,0.00066420,0.18310702,0.00000000
-4.22311156,0.58973566,0.65999101,0.24894671,0.11384418,0.00069299,0.18458407,0.00000000
-4.21710855,0.59414774,0.66972391,0.24972460,0.11646167,0.00072041,0.18632407,0.00000000
-4.21110555,0.59957323,0.68039459,0.25078187,0.11966241,0.00074581,0.18817045,0.00000000
-4.20510255,0.60555524,0.69158554,0.25192704,0.12338906,0.00076858,0.18997493,0.00000000
-4.19909955,0.61166711,0.70290313,0.25298252,0.12758240,0.00078818,0.19160137,0.00000000
-4.19309655,0.61752179,0.71398560,0.25378899,0.13218171,0.00080415,0.19292903,0.00000000
-4.18709355,0.62277913,0.72450930,0.25420882,0.13712471,0.00081615,0.19385521,0.00000000
-4.18109055,0.62715112,0.73419309,0.25412873,0.14234748,0.00082392,0.19429715,0.00000000
-4.17508754,0.63040486,0.74280080,0.25346136,0.14778412,0.00082732,0.19419317,0.00000000
-4.16908454,0.63236342,0.75014183,0.25214590,0.15336639,0.00082633,0.19350308,0.00000000
-4.16308154,0.63290484,0.75607028,0.25014784,0.15902340,0.00082101,0.19220780,0.00000000
-4.15707854,0.63195950,0.76048266,0.24745777,0.16468142,0.00081155,0.19030844,0.00000000
-4.15107554,0.62950621,0.76331487,0.24408969,0.17026397,0.00079822,0.18782474,0.00000000
-4.14507254,0.62556754,0.76453870,0.24007861,0.17569224,0.00078136,0.18479318,0.00000000
-4.13906953,0.62020488,0.76415846,0.23547795,0.18088596,0.00076139,0.18126483,0.00000000
-4.13306653,0.61351348,0.76220806,0.23035677,0.18576467,0.00073877,0.17730304,0.00000000
-4.12706353,0.60561807,0.75874906,0.22479708,0.19024957,0.00071402,0.17298130,0.00000000
-4.12106053,0.59666935,0.75386977,0.21889131,0.19426576,0.00068765,0.16838110,0.00000000
-4.11505753,0.58684137,0.74768571,0.21274016,0.19774500,0.00066022,0.16359020,0.00000000
-4.10905453,0.57633023,0.74034123,0.20645093,0.20062861,0.00063227,0.15870118,0.00000000
-4.10305153,0.56535368,0.73201235,0.20013621,0.20287074,0.00060434,0.15381030,0.00000000
-4.09704852,0.55415180,0.72291027,0.19391310,0.20444149,0.00057696,0.14901679,0.00000000
-4.09104552,0.54298821,0.71328525,0.18790279,0.20532998,0.00055063,0.14442237,0.00000000
-4.08504252,0.53215167,0.70343028,0.18223042,0.20554704,0.00052585,0.14013098,0.00000000
-4.07903952,0.52195734,0.69368397,0.17702511,0.20512728,0.00050308,0.13624866,0.00000000
-4.07303652,0.51274760,0.68443202,0.17241993,0.20413060,0.00048275,0.13288333,0.00000000
-4.06703352,0.50489157,0.67610671,0.16855175,0.20264272,0.00046530,0.13014450,0.00000000
-4.06103052,0.49878320,0.66918397,0.16556067,0.20077479,0.00045111,0.12814258,0.00000000
-4.05502751,0.49483746,0.66417760,0.16358903,0.19866204,0.00044054,0.12698792,0.00000000
-4.04902451,0.49348435,0.66163045,0.16277978,0.19646129,0.00043394,0.12678933,0.00000000
-4.04302151,0.49516074,0.66210259,0.16327422,0.19434751,0.00043160,0.12765202,0.00000000
-4.03701851,0.50029994,0.66615652,0.16520894,0.19250948,0.00043381,0.12967513,0.00000000
-4.03101551,0.50931929,0.67433992,0.16871224,0.19114461,0.00044077,0.13294869,0.00000000
-4.02501251,0.52260606,0.68716639,0.17389984,0.19045315,0.00045267,0.13755018,0.00000000
-4.01900950,0.54050211,0.70509490,0.18087021,0.19063194,0.00046960,0.14354083,0.00000000
-4.01300650,0.56328793,0.72850879,0.18969960,0.19186800,0.00049161,0.15096184,0.00000000
-4.00700350,0.59116677,0.75769531,0.20043698,0.19433205,0.00051866,0.15983052,0.00000000
-4.00100050,0.62424950,0.79282653,0.21309925,0.19817230,0.00055061,0.17013688,0.00000000
-3.99499750,0.66254105,0.83394269,0.22766679,0.20350870,0.00058724,0.18184057,0.00000000
-3.98899450,0.70592907,0.88093883,0.24407979,0.21042784,0.00062822,0.19486858,0.00000000
-3.98299150,0.75417563,0.93355557,0.26223547,0.21897863,0.00067310,0.20911376,0.00000000
-3.97698849,0.80691241,0.99137452,0.28198643,0.22916909,0.00072135,0.22443448,0.00000000
-3.97098549,0.86363987,1.05381898,0.30314044,0.24096415,0.00077233,0.24065532,0.00000000
-3.96498249,0.92373086,1.12016008,0.32546158,0.25428471,0.00082531,0.25756911,0.00000000
-3.95897949,0.98643858,1.18952837,0.34867292,0.26900798,0.00087947,0.27494009,0.00000000
-3.95297649,1.05090905,1.26093070,0.37246084,0.28496903,0.00093393,0.29250839,0.00000000
-3.94697349,1.11619779,1.33327195,0.39648067,0.30196377,0.00098777,0.30999555,0.00000000
-3.94097049,1.18129030,1.40538101,0.42036380,0.31975302,0.00104004,0.32711092,0.00000000
-3.93496748,1.24512580,1.47604010,0.44372589,0.33806785,0.00108979,0.34355892,0.00000000
-3.92896448,1.30662356,1.54401662,0.46617605,0.35661589,0.00113607,0.35904670,0.00000000
-3.92296148,1.36471090,1.60809641,0.48732657,0.37508870,0.00117802,0.37329204,0.00000000
-3.91695848,1.41835209,1.66711730,0.50680306,0.39316976,0.00121482,0.38603121,0.00000000
-3.91095548,1.46657709,1.72000202,0.52425452,0.41054310,0.00124575,0.39702646,0.00000000
-3.90495248,1.50850929,1.76578915,0.53936307,0.42690232,0.00127022,0.40607292,0.00000000
-3.89894947,1.54339122,1.80366141,0.55185299,0.44195969,0.00128774,0.41300464,0.00000000
-3.89294647,1.57060759,1.83297033,0.56149875,0.45545512,0.00129798,0.41769953,0.00000000
-3.88694347,1.58970460,1.85325658,0.56813179,0.46716477,0.00130078,0.42008318,0.00000000
-3.88094047,1.60040528,1.86426546,0.57164576,0.47690899,0.00129610,0.42013124,0.00000000
-3.87493747,1.60262005,1.86595719,0.57200019,0.48455933,0.00128408,0.41787053,0.00000000
-3.86893447,1.59645241,1.85851175,0.56922226,0.49004434,0.00126500,0.41337873,0.00000000
-3.86293147,1.58219949,1.84232824,0.56340682,0.49335402,0.00123927,0.40678270,0.00000000
-3.85692846,1.56034743,1.81801889,0.55471454,0.49454255,0.00120746,0.39825567,0.00000000
-3.85092546,1.53156187,1.78639776,0.54336836,0.49372923,0.00117023,0.38801321,0.00000000
-3.84492246,1.49667362,1.74846467,0.52964820,0.49109757,0.00112833,0.37630829,0.00000000
-3.83891946,1.45666011,1.70538457,0.51388428,0.48689224,0.00108259,0.36342550,0.00000000
-3.83291646,1.41262289,1.65846278,0.49644910,0.48141412,0.00103392,0.34967465,0.00000000
-3.82691346,1.36576196,1.60911666,0.47774845,0.47501334,0.00098322,0.33538388,0.00000000
-3.82091046,1.31734741,1.55884426,0.45821149,0.46808050,0.00093144,0.32089247,0.00000000
-3.81490745,1.26868901,1.50919030,0.43828044,0.46103620,0.00087950,0.30654341,0.00000000
-3.80890445,1.22110466,1.46171030,0.41839986,0.45431926,0.00082832,0.29267601,0.00000000
-3.80290145,1.17588806,1.41793339,0.39900600,0.44837378,0.00077875,0.27961852,0.00000000
-3.79689845,1.13427668,1.37932435,0.38051635,0.44363548,0.00073160,0.26768095,0.00000000
-3.79089545,1.09742046,1.34724583,0.36331970,0.44051778,0.00068759,0.25714817,0.00000000
-3.78489245,1.06635205,1.32292140,0.34776682,0.43939792,0.00064737,0.24827339,0.00000000
-3.77888944,1.04195933,1.30740024,0.33416212,0.44060366,0.00061149,0.24127210,0.00000000
-3.77288644,1.02496078,1.30152450,0.32275642,0.44440097,0.00058039,0.23631667,0.00000000
-3.76688344,1.01588441,1.30590023,0.31374086,0.45098314,0.00055441,0.23353156,0.00000000
-3.76088044,1.01505085,1.32087282,0.30724235,0.46046177,0.00053374,0.23298946,0.00000000
-3.75487744,1.02256114,1.34650804,0.30332042,0.47285992,0.00051850,0.23470833,0.00000000
-3.74887444,1.03828979,1.38257948,0.30196583,0.48810776,0.00050865,0.23864960,0.00000000
-3.74287144,1.06188342,1.42856340,0.30310070,0.50604101,0.00050405,0.24471757,0.00000000
-3.73686843,1.09276537,1.48364154,0.30658053,0.52640227,0.00050443,0.25276025,0.00000000
-3.73086543,1.13014648,1.54671249,0.31219779,0.54884525,0.00050942,0.26257156,0.00000000
-3.72486243,1.17304184,1.61641185,0.31968733,0.57294210,0.00051856,0.27389516,0.00000000
-3.71885943,1.22029364,1.69114109,0.32873327,0.59819336,0.00053128,0.28642972,0.00000000
-3.71285643,1.27059948,1.76910476,0.33897740,0.62404059,0.00054693,0.29983577,0.00000000
-3.70685343,1.32254561,1.84835526,0.35002883,0.64988121,0.00056481,0.31374388,0.00000000
-3.70085043,1.37464431,1.92684405,0.36147469,0.67508505,0.00058417,0.32776406,0.00000000
-3.69484742,1.42537439,2.00247777,0.37289150,0.69901226,0.00060423,0.34149615,0.00000000
-3.68884442,1.47322345,2.07317761,0.38385701,0.72103180,0.00062421,0.35454081,0.00000000
-3.68284142,1.51673073,2.13693965,0.39396202,0.74054003,0.00064334,0.36651084,0.00000000
-3.67683842,1.55452890,2.19189429,0.40282193,0.75697866,0.00066088,0.37704237,0.00000000
-3.67083542,1.58538348,2.23636221,0.41008741,0.76985144,0.00067615,0.38580549,0.00000000
-3.66483242,1.60822823,2.26890481,0.41545415,0.77873891,0.00068853,0.39251398,0.00000000
-3.65882941,1.62219541,2.28836717,0.41867098,0.78331078,0.00069750,0.39693367,0.00000000
-3.65282641,1.62663949,2.29391153,0.41954628,0.78333538,0.00070264,0.39888902,0.00000000
-3.64682341,1.62115361,2.28504026,0.41795250,0.77868583,0.00070363,0.39826791,0.00000000
-3.64082041,1.60557809,2.26160718,0.41382841,0.76934283,0.00070028,0.39502411,0.00000000
-3.63481741,1.58000076,2.22381698,0.40717925,0.75539384,0.00069251,0.38917760,0.00000000
-3.62881441,1.54474922,2.17221299,0.39807470,0.73702887,0.00068038,0.38081262,0.00000000
-3.62281141,1.50037550,2.10765398,0.38664482,0.71453308,0.00066404,0.37007373,0.00000000
-3.61680840,1.44763398,2.03128120,0.37307423,0.68827656,0.00064375,0.35715985,0.00000000
-3.61080540,1.38745362,1.94447759,0.35759476,0.65870176,0.00061988,0.34231694,0.00000000
-3.60480240,1.32090600,1.84882091,0.34047697,0.62630917,0.00059287,0.32582938,0.00000000
-3.59879940,1.24917048,1.74603333,0.32202099,0.59164201,0.00056323,0.30801073,0.00000000
-3.59279640,1.17349839,1.63792968,0.30254698,0.55527035,0.00053152,0.28919418,0.00000000
-3.58679340,1.09517755,1.52636685,0.28238579,0.51777567,0.00049832,0.26972322,0.00000000
-3.58079040,1.01549887,1.41319638,0.26187011,0.47973622,0.00046425,0.24994289,0.00000000
-3.57478739,0.93572628,1.30022234,0.24132648,0.44171386,0.00042993,0.23019207,0.00000000
-3.56878439,0.85707109,1.18916593,0.22106854,0.40424287,0.00039594,0.21079700,0.00000000
-3.56278139,0.78067165,1.08163798,0.20139153,0.36782102,0.00036288,0.19206633,0.00000000
-3.55677839,0.70757880,0.97911997,0.18256850,0.33290319,0.00033132,0.17428775,0.00000000
-3.55077539,0.63874732,0.88295384,0.16484791,0.29989748,0.00030176,0.15772633,0.00000000
-3.54477239,0.57503309,0.79434003,0.14845283,0.26916399,0.00027473,0.14262431,0.00000000
-3.53876938,0.51719572,0.71434329,0.13358157,0.24101585,0.00025067,0.12920235,0.00000000
-3.53276638,0.46590564,0.64390475,0.12040941,0.21572239,0.00023003,0.11766192,0.00000000
-3.52676338,0.42175490,0.58385907,0.10909136,0.19351390,0.00021323,0.10818849,0.00000000
-3.52076038,0.38527032,0.53495471,0.09976549,0.17458766,0.00020067,0.10095522,0.00000000
-3.51475738,0.35692795,0.49787555,0.09255663,0.15911465,0.00019273,0.09612668,0.00000000
-3.50875438,0.33716726,0.47326191,0.08757993,0.14724637,0.00018980,0.09386233,0.00000000
-3.50275138,0.32640398,0.46172902,0.08494417,0.13912127,0.00019226,0.09431927,0.00000000
-3.49674837,0.32504018,0.46388120,0.08475421,0.13487032,0.00020050,0.09765388,0.00000000
-3.49074537,0.33347069,0.48032021,0.08711261,0.13462108,0.00021490,0.10402215,0.00000000
-3.48474237,0.35208477,0.51164646,0.09211989,0.13850010,0.00023584,0.11357844,0.00000000
-3.47873937,0.38126249,0.55845219,0.09987354,0.14663314,0.00026370,0.12647240,0.00000000
-3.47273637,0.42136546,0.62130612,0.11046544,0.15914315,0.00029884,0.14284413,0.00000000
-3.46673337,0.47272185,0.70072965,0.12397794,0.17614580,0.00034157,0.16281758,0.00000000
-3.46073037,0.53560594,0.79716500,0.14047845,0.19774277,0.00039217,0.18649236,0.00000000
-3.45472736,0.61021303,0.91093633,0.16001287,0.22401284,0.00045083,0.21393420,0.00000000
-3.44872436,0.69663049,1.04220553,0.18259811,0.25500117,0.00051765,0.24516458,0.00000000
-3.44272136,0.79480648,1.19092437,0.20821397,0.29070735,0.00059263,0.28014986,0.00000000
-3.43671836,0.90451793,1.35678581,0.23679500,0.33107253,0.00067561,0.31879068,0.00000000
-3.43071536,1.02533945,1.53917691,0.26822255,0.37596665,0.00076627,0.36091208,0.00000000
-3.42471236,1.15661551,1.73713661,0.30231781,0.42517628,0.00086412,0.40625525,0.00000000
-3.41870935,1.29743753,1.94932110,0.33883614,0.47839407,0.00096846,0.45447140,0.00000000
-3.41270635,1.44662827,2.17398008,0.37746341,0.53521043,0.00107838,0.50511847,0.00000000
-3.40670335,1.60273505,2.40894628,0.41781462,0.59510845,0.00119279,0.55766124,0.00000000
-3.40070035,1.76403337,2.65164079,0.45943533,0.65746249,0.00131038,0.61147523,0.00000000
-3.39469735,1.92854217,2.89909549,0.50180602,0.72154118,0.00142966,0.66585469,0.00000000
-3.38869435,2.09405110,3.14799375,0.54434968,0.78651511,0.00154896,0.72002473,0.00000000
-3.38269135,2.25815991,3.39472910,0.58644246,0.85146929,0.00166652,0.77315739,0.00000000
-3.37668834,2.41832924,3.63548105,0.62742721,0.91542045,0.00178047,0.82439141,0.00000000
-3.37068534,2.57194149,3.86630594,0.66662958,0.97733857,0.00188888,0.87285488,0.00000000
-3.36468234,2.71636975,4.08323996,0.70337612,1.03617225,0.00198988,0.91769019,0.00000000
-3.35867934,2.84905234,4.28241056,0.73701369,1.09087691,0.00208163,0.95808016,0.00000000
-3.35267634,2.96756983,4.46015179,0.76692940,1.14044475,0.00216243,0.99327418,0.00000000
-3.34667334,3.06972142,4.61311865,0.79257019,1.18393531,0.00223076,1.02261343,0.00000000
-3.34067034,3.15359706,4.73839539,0.81346124,1.22050519,0.00228535,1.04555371,0.00000000
-3.33466733,3.21764197,4.83359274,0.82922216,1.24943567,0.00232519,1.06168493,0.00000000
-3.32866433,3.26071056,4.89692932,0.83958041,1.27015687,0.00234958,1.07074621,0.00000000
-3.32266133,3.28210684,4.92729337,0.84438104,1.28226728,0.00235819,1.07263587,0.00000000
-3.31665833,3.28160941,4.92428163,0.84359234,1.28554775,0.00235102,1.06741561,0.00000000
-3.31065533,3.25947948,4.88821326,0.83730713,1.27996908,0.00232842,1.05530872,0.00000000
-3.30465233,3.21645161,4.82011816,0.82573943,1.26569298,0.00229109,1.03669233,0.00000000
-3.29864932,3.15370728,4.72169994,0.80921681,1.24306622,0.00224006,1.01208398,0.00000000
-3.29264632,3.07283255,4.59527534,0.78816861,1.21260823,0.00217662,0.98212308,0.00000000
-3.28664332,2.97576172,4.44369293,0.76311067,1.17499279,0.00210230,0.94754822,0.00000000
-3.28064032,2.86470968,4.27023482,0.73462714,1.13102456,0.00201882,0.90917126,0.00000000
-3.27463732,2.74209586,4.07850595,0.70335044,1.08161177,0.00192801,0.86784943,0.00000000
-3.26863432,2.61046344,3.87231599,0.66993997,1.02773605,0.00183176,0.82445669,0.00000000
-3.26263132,2.47239732,3.65555903,0.63506074,0.97042101,0.00173196,0.77985561,0.00000000
-3.25662831,2.33044427,3.43209618,0.59936279,0.91070080,0.00163046,0.73487089,0.00000000
-3.25062531,2.18703873,3.20564590,0.56346214,0.84958999,0.00152897,0.69026571,0.00000000
-3.24462231,2.04443696,2.97968606,0.52792411,0.78805604,0.00142906,0.64672163,0.00000000
-3.23861931,1.90466194,2.75737125,0.49324956,0.72699522,0.00133211,0.60482284,0.00000000
-3.23261631,1.76946068,2.54146771,0.45986449,0.66721285,0.00123926,0.56504509,0.00000000
-3.22661331,1.64027499,2.33430733,0.42811314,0.60940837,0.00115143,0.52774960,0.00000000
-3.22061031,1.51822597,2.13776121,0.39825483,0.55416543,0.00106929,0.49318176,0.00000000
-3.21460730,1.40411188,1.95323231,0.37046418,0.50194704,0.00099326,0.46147440,0.00000000
-3.20860430,1.29841846,1.78166585,0.34483468,0.45309557,0.00092355,0.43265521,0.00000000
-3.20260130,1.20134024,1.62357538,0.32138505,0.40783711,0.00086014,0.40665761,0.00000000
-3.19659830,1.11281099,1.47908211,0.30006790,0.36628950,0.00080285,0.38333432,0.00000000
-3.19059530,1.03254121,1.34796440,0.28078020,0.32847359,0.00075133,0.36247297,0.00000000
-3.18459230,0.96006041,1.22971444,0.26337491,0.29432661,0.00070513,0.34381273,0.00000000
-3.17858929,0.89476199,1.12359891,0.24767316,0.26371707,0.00066371,0.32706127,0.00000000
-3.17258629,0.83594852,1.02872088,0.23347640,0.23646043,0.00062647,0.31191130,0.00000000
-3.16658329,0.78287547,0.94408000,0.22057811,0.21233466,0.00059283,0.29805603,0.00000000
-3.16058029,0.73479179,0.86862897,0.20877449,0.19109523,0.00056219,0.28520296,0.00000000
-3.15457729,0.69097595,0.80132433,0.19787384,0.17248899,0.00053403,0.27308563,0.00000000
-3.14857429,0.65076644,0.74117018,0.18770443,0.15626645,0.00050786,0.26147305,0.00000000
-3.14257129,0.61358621,0.68725408,0.17812061,0.14219236,0.00048330,0.25017663,0.00000000
-3.13656828,0.57896062,0.63877469,0.16900720,0.13005419,0.00046004,0.23905461,0.00000000
-3.13056528,0.54652914,0.59506101,0.16028210,0.11966874,0.00043789,0.22801412,0.00000000
-3.12456228,0.51605095,0.55558381,0.15189728,0.11088666,0.00041677,0.21701095,0.00000000
-3.11855928,0.48740502,0.51995971,0.14383829,0.10359506,0.00039667,0.20604749,0.00000000
-3.11255628,0.46058552,0.48794876,0.13612247,0.09771845,0.00037772,0.19516895,0.00000000
-3.10655328,0.43569304,0.45944653,0.12879619,0.09321799,0.00036011,0.18445833,0.00000000
-3.10055028,0.41292281,0.43447166,0.12193119,0.09008947,0.00034412,0.17403056,0.00000000
-3.09454727,0.39255040,0.41314992,0.11562042,0.08835998,0.00033010,0.16402600,0.00000000
-3.08854427,0.37491594,0.39569557,0.10997352,0.08808366,0.00031847,0.15460367,0.00000000
-3.08254127,0.36040736,0.38239111,0.10511210,0.08933649,0.00030968,0.14593467,0.00000000
-3.07653827,0.34944328,0.37356589,0.10116508,0.09221054,0.00030422,0.13819568,0.00000000
-3.07053527,0.34245601,0.36957441,0.09826411,0.09680754,0.00030258,0.13156303,0.00000000
-3.06453227,0.33987504,0.37077464,0.09653921,0.10323208,0.00030529,0.12620726,0.00000000
-3.05852926,0.34211118,0.37750691,0.09611470,0.11158460,0.00031284,0.12228830,0.00000000
-3.05252626,0.34954160,0.39007370,0.09710541,0.12195413,0.00032573,0.11995130,0.00000000
-3.04652326,0.36249585,0.40872050,0.09961321,0.13441113,0.00034441,0.11932306,0.00000000
-3.04052026,0.38124294,0.43361823,0.10372387,0.14900048,0.00036931,0.12050905,0.00000000
-3.03451726,0.40597956,0.46484731,0.10950414,0.16573487,0.00040078,0.12359092,0.00000000
-3.02851426,0.43681956,0.50238390,0.11699927,0.18458875,0.00043913,0.12862449,0.00000000
-3.02251126,0.47378470,0.54608840,0.12623065,0.20549316,0.00048459,0.13563808,0.00000000
-3.01650825,0.51679695,0.59569685,0.13719391,0.22833157,0.00053729,0.14463125,0.00000000
-3.01050525,0.56567247,0.65081534,0.14985727,0.25293707,0.00059728,0.15557383,0.00000000
-3.00450225,0.62011744,0.71091798,0.16416029,0.27909110,0.00066450,0.16840520,0.00000000
-2.99849925,0.67972606,0.77534862,0.18001300,0.30652378,0.00073877,0.18303404,0.00000000
-2.99249625,0.74398090,0.84332670,0.19729561,0.33491628,0.00081979,0.19933823,0.00000000
-2.98649325,0.81225583,0.91395718,0.21585865,0.36390495,0.00090712,0.21716534,0.00000000
-2.98049025,0.88382166,0.98624470,0.23552376,0.39308749,0.00100020,0.23633346,0.00000000
-2.97448724,0.95785462,1.05911171,0.25608515,0.42203083,0.00109833,0.25663258,0.00000000
-2.96848424,1.03344769,1.13142026,0.27731174,0.45028077,0.00120067,0.27782655,0.00000000
-2.96248124,1.10962466,1.20199683,0.29894998,0.47737291,0.00130623,0.29965566,0.00000000
-2.95647824,1.18535679,1.26965966,0.32072748,0.50284453,0.00141393,0.32183991,0.00000000
-2.95047524,1.25958166,1.33324743,0.34235717,0.52624716,0.00152257,0.34408291,0.00000000
-2.94447224,1.33122396,1.39164865,0.36354229,0.54715907,0.00163083,0.36607649,0.00000000
-2.93846923,1.39921760,1.44383044,0.38398180,0.56519748,0.00173734,0.38750590,0.00000000
-2.93246623,1.46252859,1.48886575,0.40337629,0.58002971,0.00184067,0.40805567,0.00000000
-2.92646323,1.52017824,1.52595802,0.42143425,0.59138301,0.00193937,0.42741577,0.00000000
-2.92046023,1.57126572,1.55446231,0.43787846,0.59905249,0.00203201,0.44528834,0.00000000
-2.91445723,1.61498971,1.57390210,0.45245247,0.60290699,0.00211717,0.46139440,0.00000000
-2.90845423,1.65066820,1.58398121,0.46492686,0.60289244,0.00219355,0.47548072,0.00000000
-2.90245123,1.67775598,1.58459049,0.47510520,0.59903276,0.00225993,0.48732649,0.00000000
-2.89644822,1.69585936,1.57580907,0.48282944,0.59142823,0.00231525,0.49674952,0.00000000
-2.89044522,1.70474747,1.55790025,0.48798462,0.58025147,0.00235864,0.50361202,0.00000000
-2.88444222,1.70436005,1.53130248,0.49050274,0.56574120,0.00238943,0.50782540,0.00000000
-2.87843922,1.69481115,1.49661578,0.49036550,0.54819414,0.00240721,0.50935418,0.00000000
-2.87243622,1.67638889,1.45458431,0.48760606,0.52795543,0.00241182,0.50821872,0.00000000
-2.86643322,1.64955102,1.40607600,0.48230937,0.50540804,0.00240335,0.50449657,0.00000000
-2.86043022,1.61491647,1.35205988,0.47461136,0.48096149,0.00238222,0.49832241,0.00000000
-2.85442721,1.57325303,1.29358214,0.46469670,0.45504056,0.00234910,0.48988652,0.00000000
-2.84842421,1.52546142,1.23174176,0.45279534,0.42807420,0.00230493,0.47943169,0.00000000
-2.84242121,1.47255626,1.16766636,0.43917782,0.40048515,0.00225094,0.46724866,0.00000000
-2.83641821,1.41564422,1.10248918,0.42414937,0.37268058,0.00218855,0.45367012,0.00000000
-2.83041521,1.35590015,1.03732751,0.40804322,0.34504389,0.00211940,0.43906356,0.00000000
-2.82441221,1.29454156,0.97326320,0.39121292,0.31792802,0.00204529,0.42382293,0.00000000
-2.81840920,1.23280230,0.91132549,0.37402431,0.29165018,0.00196814,0.40835952,0.00000000
-2.81240620,1.17190604,0.85247623,0.35684698,0.26648813,0.00188994,0.39309232,0.00000000
-2.80640320,1.11304020,0.79759770,0.34004579,0.24267791,0.00181268,0.37843798,0.00000000
-2.80040020,1.05733104,0.74748286,0.32397239,0.22041294,0.00173836,0.36480084,0.00000000
-2.79439720,1.00582055,0.70282789,0.30895734,0.19984432,0.00166887,0.35256328,0.00000000
-2.78839420,0.95944552,0.66422689,0.29530265,0.18108221,0.00160599,0.34207658,0.00000000
-2.78239120,0.91901958,0.63216842,0.28327527,0.16419799,0.00155133,0.33365262,0.00000000
-2.77638819,0.88521820,0.60703372,0.27310151,0.14922719,0.00150629,0.32755671,0.00000000
-2.77038519,0.85856734,0.58909634,0.26496253,0.13617285,0.00147204,0.32400153,0.00000000
-2.76438219,0.83943565,0.57852300,0.25899105,0.12500920,0.00144948,0.32314256,0.00000000
-2.75837919,0.82803040,0.57537549,0.25526933,0.11568557,0.00143923,0.32507492,0.00000000
-2.75237619,0.82439730,0.57961362,0.25382836,0.10813041,0.00144162,0.32983179,0.00000000
-2.74637319,0.82842387,0.59109907,0.25464827,0.10225524,0.00145667,0.33738430,0.00000000
-2.74037019,0.83984644,0.60960027,0.25766000,0.09795863,0.00148410,0.34764300,0.00000000
-2.73436718,0.85826052,0.63479837,0.26274802,0.09513011,0.00152337,0.36046073,0.00000000
-2.72836418,0.88313423,0.66629443,0.26975412,0.09365399,0.00157365,0.37563690,0.00000000
-2.72236118,0.91382457,0.70361800,0.27848214,0.09341324,0.00163386,0.39292290,0.00000000
-2.71635818,0.94959623,0.74623722,0.28870342,0.09429324,0.00170271,0.41202872,0.00000000
-2.71035518,0.98964253,0.79357073,0.30016309,0.09618569,0.00177873,0.43263039,0.00000000
-2.70435218,1.03310818,0.84500125,0.31258681,0.09899258,0.00186031,0.45437817,0.00000000
-2.69834917,1.07911336,0.89989108,0.32568797,0.10263025,0.00194572,0.47690537,0.00000000
-2.69234617,1.12677879,0.95759941,0.33917519,0.10703362,0.00203319,0.49983731,0.00000000
-2.68634317,1.17525123,1.01750106,0.35275993,0.11216050,0.00212095,0.52280060,0.00000000
-2.68034017,1.22372880,1.07900658,0.36616410,0.11799605,0.00220725,0.54543208,0.00000000
-2.67433717,1.27148566,1.14158310,0.37912743,0.12455720,0.00229047,0.56738751,0.00000000
-2.66833417,1.31789539,1.20477519,0.39141454,0.13189694,0.00236912,0.58834960,0.00000000
-2.66233117,1.36245216,1.26822523,0.40282137,0.14010842,0.00244190,0.60803518,0.00000000
-2.65632816,1.40478935,1.33169216,0.41318085,0.14932843,0.00250778,0.62620132,0.00000000
-2.65032516,1.44469453,1.39506774,0.42236772,0.15974028,0.00256598,0.64265019,0.00000000
-2.64432216,1.48212028,1.45838941,0.43030209,0.17157557,0.00261606,0.65723245,0.00000000
-2.63831916,1.51719010,1.52184850,0.43695179,0.18511466,0.00265790,0.66984913,0.00000000
-2.63231616,1.55019888,1.58579317,0.44233325,0.20068548,0.00269175,0.68045193,0.00000000
-2.62631316,1.58160732,1.65072497,0.44651079,0.21866034,0.00271822,0.68904181,0.00000000
-2.62031016,1.61203012,1.71728865,0.44959436,0.23945050,0.00273823,0.69566611,0.00000000
-2.61430715,1.64221774,1.78625464,0.45173557,0.26349819,0.00275306,0.70041418,0.00000000
-2.60830415,1.67303182,1.85849421,0.45312221,0.29126599,0.00276427,0.70341176,0.00000000
-2.60230115,1.70541465,1.93494744,0.45397125,0.32322341,0.00277364,0.70481431,0.00000000
