energy_ev,total_up,In_p_up,In_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.75987994,3.96457066,0.38841424,0.00883567,1.72864545,0.00000000,1.87433766,0.23587442
-5.75387694,4.10502192,0.40508652,0.00909424,1.79950160,0.00000000,1.93294511,0.24271206
-5.74787394,4.24154575,0.42084117,0.00934596,1.86860543,0.00000000,1.98944615,0.24936766
-5.74187094,4.37016761,0.43528926,0.00958149,1.93428816,0.00000000,2.04194530,0.25561299
-5.73586793,4.48702518,0.44805882,0.00979179,1.99492016,0.00000000,2.08861409,0.26122658
-5.72986493,4.58849233,0.45880705,0.00996836,2.04896136,0.00000000,2.12775163,0.26600121
-5.72386193,4.67129519,0.46723168,0.01010361,2.09500921,0.00000000,2.15784054,0.26975073
-5.71785893,4.73261584,0.47308089,0.01019102,2.13184251,0.00000000,2.17759602,0.27231618
-5.71185593,4.77017995,0.47616162,0.01022538,2.15845943,0.00000000,2.18600621,0.27357078
-5.70585293,4.78232509,0.47634570,0.01020293,2.17410840,0.00000000,2.18236240,0.27342378
-5.69984992,4.76804722,0.47357368,0.01012144,2.17831084,0.00000000,2.16627783,0.27182288
-5.69384692,4.72702403,0.46785618,0.00998027,2.17087482,0.00000000,2.13769487,0.26875536
-5.68784392,4.65961458,0.45927280,0.00978036,2.15189931,0.00000000,2.09688023,0.26424767
-5.68184092,4.56683569,0.44796854,0.00952413,2.12176898,0.00000000,2.04440887,0.25836378
-5.67583792,4.45031663,0.43414813,0.00921534,2.08113967,0.00000000,1.98113759,0.25120219
-5.66983492,4.31223433,0.41806834,0.00885901,2.03091544,0.00000000,1.90816965,0.24289190
-5.66383192,4.15523241,0.40002888,0.00846110,1.97221799,0.00000000,1.82681217,0.23358742
-5.65782891,3.98232743,0.38036211,0.00802838,1.90634970,0.00000000,1.73852844,0.22346320
-5.65182591,3.79680672,0.35942215,0.00756816,1.83475192,0.00000000,1.64488708,0.21270752
-5.64582291,3.60212179,0.33757384,0.00708801,1.75895993,0.00000000,1.54751045,0.20151634
-5.63981991,3.40178183,0.31518202,0.00659557,1.68055638,0.00000000,1.44802418,0.19008712
-5.63381691,3.19925111,0.29260146,0.00609832,1.60112484,0.00000000,1.34801002,0.17861301
-5.62781391,2.99785409,0.27016795,0.00560337,1.52220519,0.00000000,1.24896328,0.16727751
-5.62181091,2.80069131,0.24819070,0.00511728,1.44525215,0.00000000,1.15225663,0.15624991
-5.61580790,2.61056850,0.22694639,0.00464594,1.37159849,0.00000000,1.05911084,0.14568139
-5.60980490,2.42994075,0.20667477,0.00419449,1.30242380,0.00000000,0.97057327,0.13570222
-5.60380190,2.26087267,0.18757620,0.00376722,1.23872972,0.00000000,0.88750423,0.12641973
-5.59779890,2.10501491,0.16981065,0.00336754,1.18132208,0.00000000,0.81057097,0.11791737
-5.59179590,1.96359653,0.15349844,0.00299805,1.13080030,0.00000000,0.74024902,0.11025460
-5.58579290,1.83743225,0.13872221,0.00266049,1.08755383,0.00000000,0.67682979,0.10346771
-5.57978989,1.72694298,0.12553016,0.00235586,1.05176541,0.00000000,0.62043387,0.09757128
-5.57378689,1.63218767,0.11394010,0.00208446,1.02342068,0.00000000,0.57102860,0.09256035
-5.56778389,1.55290414,0.10394411,0.00184600,1.00232320,0.00000000,0.52844886,0.08841299
-5.56178089,1.48855657,0.09551361,0.00163971,0.98811419,0.00000000,0.49241998,0.08509328
-5.55577789,1.43838700,0.08860439,0.00146441,0.98029588,0.00000000,0.46258144,0.08255437
-5.54977489,1.40146847,0.08316154,0.00131863,0.97825737,0.00000000,0.43851040,0.08074168
-5.54377189,1.37675747,0.07912394,0.00120068,0.98130211,0.00000000,0.41974419,0.07959583
-5.53776888,1.36314360,0.07642814,0.00110877,0.98867567,0.00000000,0.40580077,0.07905557
-5.53176588,1.35949471,0.07501160,0.00104104,0.99959304,0.00000000,0.39619677,0.07906012
-5.52576288,1.36469603,0.07481505,0.00099565,1.01326440,0.00000000,0.39046249,0.07955131
-5.51975988,1.37768223,0.07578401,0.00097082,1.02891863,0.00000000,0.38815366,0.08047513
-5.51375688,1.39746176,0.07786942,0.00096483,1.04582391,0.00000000,0.38885989,0.08178281
-5.50775388,1.42313309,0.08102750,0.00097607,1.06330484,0.00000000,0.39220979,0.08343139
-5.50175088,1.45389302,0.08521877,0.00100304,1.08075580,0.00000000,0.39787298,0.08538380
-5.49574787,1.48903745,0.09040649,0.00104433,1.09765041,0.00000000,0.40555928,0.08760850
-5.48974487,1.52795530,0.09655452,0.00109864,1.11354684,0.00000000,0.41501557,0.09007868
-5.48374187,1.57011664,0.10362485,0.00116471,1.12808946,0.00000000,0.42602060,0.09277119
-5.47773887,1.61505626,0.11157495,0.00124134,1.14100672,0.00000000,0.43837854,0.09566522
-5.47173587,1.66235392,0.12035508,0.00132734,1.15210599,0.00000000,0.45191150,0.09874080
-5.46573287,1.71161294,0.12990576,0.00142153,1.16126567,0.00000000,0.46645189,0.10197735
-5.45972986,1.76243844,0.14015555,0.00152268,1.16842517,0.00000000,0.48183489,0.10535221
-5.45372686,1.81441679,0.15101937,0.00162951,1.17357362,0.00000000,0.49789159,0.10883935
-5.44772386,1.86709759,0.16239737,0.00174067,1.17673772,0.00000000,0.51444335,0.11240832
-5.44172086,1.91997937,0.17417455,0.00185476,1.17796967,0.00000000,0.53129748,0.11602350
-5.43571786,1.97249997,0.18622117,0.00197026,1.17733565,0.00000000,0.54824474,0.11964370
-5.42971486,2.02403235,0.19839398,0.00208561,1.17490567,0.00000000,0.56505865,0.12322215
-5.42371186,2.07388628,0.21053825,0.00219918,1.17074512,0.00000000,0.58149679,0.12670691
-5.41770885,2.12131599,0.22249066,0.00230927,1.16490852,0.00000000,0.59730399,0.13004160
-5.41170585,2.16553361,0.23408282,0.00241421,1.15743584,0.00000000,0.61221733,0.13316662
-5.40570285,2.20572790,0.24514543,0.00251231,1.14835130,0.00000000,0.62597263,0.13602055
-5.39969985,2.24108752,0.25551290,0.00260194,1.13766488,0.00000000,0.63831232,0.13854190
-5.39369685,2.27082773,0.26502819,0.00268156,1.12537616,0.00000000,0.64899409,0.14067099
-5.38769385,2.29421941,0.27354784,0.00274976,1.11148036,0.00000000,0.65780017,0.14235193
-5.38169085,2.31061883,0.28094684,0.00280528,1.09597593,0.00000000,0.66454656,0.14353461
-5.37568784,2.31949702,0.28712325,0.00284706,1.07887335,0.00000000,0.66909198,0.14417659
-5.36968484,2.32046698,0.29200226,0.00287429,1.06020433,0.00000000,0.67134596,0.14424482
-5.36368184,2.31330761,0.29553972,0.00288641,1.04003098,0.00000000,0.67127573,0.14371712
-5.35767884,2.29798297,0.29772467,0.00288313,1.01845406,0.00000000,0.66891159,0.14258331
-5.35167584,2.27465589,0.29858117,0.00286447,0.99561989,0.00000000,0.66435028,0.14084602
-5.34567284,2.24369509,0.29816883,0.00283072,0.97172537,0.00000000,0.65775644,0.13852102
-5.33966983,2.20567547,0.29658253,0.00278249,0.94702055,0.00000000,0.64936165,0.13563724
-5.33366683,2.16137110,0.29395084,0.00272067,0.92180872,0.00000000,0.63946124,0.13223624
-5.32766383,2.11174129,0.29043350,0.00264640,0.89644362,0.00000000,0.62840884,0.12837140
-5.32166083,2.05791006,0.28621790,0.00256107,0.87132398,0.00000000,0.61660868,0.12410666
-5.31565783,2.00113965,0.28151464,0.00246626,0.84688550,0.00000000,0.60450597,0.11951500
-5.30965483,1.94279921,0.27655237,0.00236374,0.82359051,0.00000000,0.59257553,0.11467659
-5.30365183,1.88432957,0.27157210,0.00225539,0.80191587,0.00000000,0.58130905,0.10967688
-5.29764882,1.82720552,0.26682106,0.00214318,0.78233952,0.00000000,0.57120137,0.10460442
-5.29164582,1.77289692,0.26254639,0.00202910,0.76532627,0.00000000,0.56273614,0.09954871
-5.28564282,1.72282987,0.25898885,0.00191517,0.75131350,0.00000000,0.55637148,0.09459809
-5.27963982,1.67834927,0.25637668,0.00180332,0.74069722,0.00000000,0.55252585,0.08983767
-5.27363682,1.64068406,0.25491992,0.00169542,0.73381920,0.00000000,0.55156480,0.08534743
-5.26763382,1.61091587,0.25480512,0.00159319,0.73095554,0.00000000,0.55378902,0.08120047
-5.26163082,1.58995219,0.25619087,0.00149821,0.73230712,0.00000000,0.55942388,0.07746154
-5.25562781,1.57850454,0.25920399,0.00141186,0.73799223,0.00000000,0.56861116,0.07418577
-5.24962481,1.57707198,0.26393664,0.00133530,0.74804164,0.00000000,0.58140288,0.07141767
-5.24362181,1.58593035,0.27044423,0.00126947,0.76239604,0.00000000,0.59775772,0.06919045
-5.23761881,1.60512711,0.27874428,0.00121508,0.78090613,0.00000000,0.61754013,0.06752553
-5.23161581,1.63448173,0.28881618,0.00117258,0.80333501,0.00000000,0.64052196,0.06643236
-5.22561281,1.67359134,0.30060173,0.00114214,0.82936297,0.00000000,0.66638695,0.06590851
-5.21960980,1.72184130,0.31400650,0.00112372,0.85859442,0.00000000,0.69473756,0.06593990
-5.21360680,1.77842029,0.32890188,0.00111701,0.89056671,0.00000000,0.72510429,0.06650139
-5.20760380,1.84233954,0.34512780,0.00112149,0.92476076,0.00000000,0.75695701,0.06755739
-5.20160080,1.91245563,0.36249598,0.00113638,0.96061318,0.00000000,0.78971801,0.06906285
-5.19559780,1.98749657,0.38079361,0.00116074,0.99752974,0.00000000,0.82277645,0.07096427
-5.18959480,2.06609058,0.39978755,0.00119343,1.03489989,0.00000000,0.85550375,0.07320092
-5.18359180,2.14679724,0.41922873,0.00123318,1.07211225,0.00000000,0.88726945,0.07570626
-5.17758879,2.22814040,0.43885688,0.00127857,1.10857060,0.00000000,0.91745719,0.07840936
-5.17158579,2.30864248,0.45840544,0.00132811,1.14371037,0.00000000,0.94548020,0.08123650
-5.16558279,2.38685934,0.47760654,0.00138024,1.17701503,0.00000000,0.97079608,0.08411289
-5.15957979,2.46141532,0.49619607,0.00143339,1.20803224,0.00000000,0.99292031,0.08696435
-5.15357679,2.53103739,0.51391873,0.00148601,1.23638904,0.00000000,1.01143816,0.08971904
-5.14757379,2.59458769,0.53053285,0.00153657,1.26180589,0.00000000,1.02601479,0.09230917
-5.14157079,2.65109336,0.54581508,0.00158368,1.28410863,0.00000000,1.03640311,0.09467267
-5.13556778,2.69977270,0.55956461,0.00162604,1.30323805,0.00000000,1.04244932,0.09675463
-5.12956478,2.74005652,0.57160706,0.00166249,1.31925619,0.00000000,1.04409591,0.09850869
-5.12356178,2.77160358,0.58179761,0.00169209,1.33234898,0.00000000,1.04138210,0.09989809
-5.11755878,2.79430930,0.59002355,0.00171408,1.34282449,0.00000000,1.03444161,0.10089653
-5.11155578,2.80830679,0.59620591,0.00172791,1.35110648,0.00000000,1.02349789,0.10148865
-5.10555278,2.81395978,0.60030029,0.00173326,1.35772294,0.00000000,1.00885691,0.10167016
-5.09954977,2.81184710,0.60229664,0.00173006,1.36328956,0.00000000,0.99089762,0.10144767
-5.09354677,2.80273898,0.60221816,0.00171843,1.36848832,0.00000000,0.97006049,0.10083806
-5.08754377,2.78756551,0.60011924,0.00169872,1.37404164,0.00000000,0.94683427,0.09986757
-5.08154077,2.76737840,0.59608252,0.00167146,1.38068282,0.00000000,0.92174147,0.09857049
-5.07553777,2.74330728,0.59021521,0.00163734,1.38912387,0.00000000,0.89532298,0.09698768
-5.06953477,2.71651227,0.58264490,0.00159721,1.40002175,0.00000000,0.86812224,0.09516480
-5.06353177,2.68813486,0.57351484,0.00155198,1.41394482,0.00000000,0.84066961,0.09315040
-5.05752876,2.65924931,0.56297911,0.00150266,1.43134076,0.00000000,0.81346727,0.09099405
-5.05152576,2.63081684,0.55119783,0.00145028,1.45250788,0.00000000,0.78697537,0.08874440
-5.04552276,2.60364497,0.53833253,0.00139585,1.47757126,0.00000000,0.76159976,0.08644749
-5.03951976,2.57835398,0.52454198,0.00134039,1.50646535,0.00000000,0.73768184,0.08414512
-5.03351676,2.55535237,0.50997864,0.00128480,1.53892424,0.00000000,0.71549094,0.08187366
-5.02751376,2.53482270,0.49478576,0.00122993,1.57448054,0.00000000,0.69521936,0.07966308
-5.02151076,2.51671867,0.47909535,0.00117652,1.61247343,0.00000000,0.67698046,0.07753640
-5.01550775,2.50077377,0.46302685,0.00112521,1.65206609,0.00000000,0.66080973,0.07550955
-5.00950475,2.48652112,0.44668674,0.00107650,1.69227198,0.00000000,0.64666879,0.07359157
-5.00350175,2.47332370,0.43016879,0.00103080,1.73198925,0.00000000,0.63445229,0.07178521
-4.99749875,2.46041346,0.41355499,0.00098841,1.77004184,0.00000000,0.62399712,0.07008780
-4.99149575,2.44693727,0.39691692,0.00094953,1.80522563,0.00000000,0.61509381,0.06849248
-4.98549275,2.43200752,0.38031760,0.00091428,1.83635761,0.00000000,0.60749943,0.06698943
-4.97948974,2.41475464,0.36381335,0.00088274,1.86232572,0.00000000,0.60095148,0.06556739
-4.97348674,2.39437901,0.34745588,0.00085493,1.88213704,0.00000000,0.59518208,0.06421506
-4.96748374,2.37019941,0.33129417,0.00083086,1.89496212,0.00000000,0.58993200,0.06292247
-4.96148074,2.34169578,0.31537614,0.00081054,1.90017314,0.00000000,0.58496366,0.06168217
-4.95547774,2.30854403,0.29975004,0.00079397,1.89737419,0.00000000,0.58007279,0.06049026
-4.94947474,2.27064132,0.28446547,0.00078120,1.88642213,0.00000000,0.57509804,0.05934706
-4.94347174,2.22812056,0.26957394,0.00077229,1.86743715,0.00000000,0.56992835,0.05825753
-4.93746873,2.18135377,0.25512907,0.00076733,1.84080247,0.00000000,0.56450763,0.05723132
-4.93146573,2.13094409,0.24118634,0.00076644,1.80715340,0.00000000,0.55883674,0.05628257
-4.92546273,2.07770726,0.22780254,0.00076977,1.76735628,0.00000000,0.55297265,0.05542929
-4.91945973,2.02264354,0.21503486,0.00077748,1.72247846,0.00000000,0.54702499,0.05469257
-4.91345673,1.96690170,0.20293977,0.00078970,1.67375089,0.00000000,0.54115017,0.05409555
-4.90745373,1.91173694,0.19157177,0.00080659,1.62252502,0.00000000,0.53554340,0.05366221
-4.90145073,1.85846484,0.18098201,0.00082823,1.57022600,0.00000000,0.53042911,0.05341609
-4.89544772,1.80841340,0.17121687,0.00085468,1.51830448,0.00000000,0.52605013,0.05337902
-4.88944472,1.76287539,0.16231665,0.00088591,1.46818867,0.00000000,0.52265624,0.05356982
-4.88344172,1.72306298,0.15431429,0.00092181,1.42123894,0.00000000,0.52049259,0.05400325
-4.87743872,1.69006625,0.14723430,0.00096219,1.37870621,0.00000000,0.51978834,0.05468900
-4.87143572,1.66481702,0.14109176,0.00100676,1.34169581,0.00000000,0.52074622,0.05563093
-4.86543272,1.64805913,0.13589164,0.00105510,1.31113752,0.00000000,0.52353309,0.05682658
-4.85942971,1.64032570,0.13162821,0.00110672,1.28776261,0.00000000,0.52827209,0.05826692
-4.85342671,1.64192377,0.12828478,0.00116101,1.27208802,0.00000000,0.53503637,0.05993631
-4.84742371,1.65292620,0.12583357,0.00121726,1.26440776,0.00000000,0.54384461,0.06181276
-4.84142071,1.67317063,0.12423586,0.00127472,1.26479105,0.00000000,0.55465856,0.06386839
-4.83541771,1.70226490,0.12344227,0.00133255,1.27308685,0.00000000,0.56738222,0.06607010
-4.82941471,1.73959829,0.12339329,0.00138986,1.28893400,0.00000000,0.58186298,0.06838033
-4.82341171,1.78435781,0.12402000,0.00144578,1.31177618,0.00000000,0.59789431,0.07075806
-4.81740870,1.83554879,0.12524495,0.00149939,1.34088098,0.00000000,0.61522002,0.07315975
-4.81140570,1.89201901,0.12698316,0.00154983,1.37536225,0.00000000,0.63353988,0.07554043
-4.80540270,1.95248570,0.12914338,0.00159625,1.41420499,0.00000000,0.65251634,0.07785471
-4.79939970,2.01556475,0.13162944,0.00163787,1.45629217,0.00000000,0.67178229,0.08005783
-4.79339670,2.07980167,0.13434173,0.00167401,1.50043283,0.00000000,0.69094964,0.08210660
-4.78739370,2.14370376,0.13717890,0.00170404,1.54539095,0.00000000,0.70961851,0.08396032
-4.78139070,2.20577303,0.14003956,0.00172747,1.58991467,0.00000000,0.72738688,0.08558161
-4.77538769,2.26453950,0.14282421,0.00174390,1.63276532,0.00000000,0.74386051,0.08693711
-4.76938469,2.31859436,0.14543714,0.00175307,1.67274581,0.00000000,0.75866296,0.08799815
-4.76338169,2.36662245,0.14778842,0.00175484,1.70872809,0.00000000,0.77144549,0.08874126
-4.75737869,2.40743343,0.14979584,0.00174918,1.73967888,0.00000000,0.78189650,0.08914865
-4.75137569,2.43999096,0.15138685,0.00173622,1.76468342,0.00000000,0.78975048,0.08920851
-4.74537269,2.46343911,0.15250026,0.00171620,1.78296651,0.00000000,0.79479593,0.08891527
-4.73936968,2.47712509,0.15308784,0.00168946,1.79391030,0.00000000,0.79688221,0.08826975
-4.73336668,2.48061747,0.15311559,0.00165651,1.79706836,0.00000000,0.79592479,0.08727915
-4.72736368,2.47371906,0.15256472,0.00161791,1.79217528,0.00000000,0.79190891,0.08595693
-4.72136068,2.45647362,0.15143217,0.00157435,1.77915166,0.00000000,0.78489111,0.08432264
-4.71535768,2.42916591,0.14973071,0.00152662,1.75810391,0.00000000,0.77499871,0.08240149
-4.70935468,2.39231459,0.14748858,0.00147555,1.72931883,0.00000000,0.76242697,0.08022389
-4.70335168,2.34665785,0.14474861,0.00142209,1.69325303,0.00000000,0.74743397,0.07782478
-4.69734867,2.29313197,0.14156682,0.00136718,1.65051727,0.00000000,0.73033321,0.07524291
-4.69134567,2.23284329,0.13801058,0.00131184,1.60185629,0.00000000,0.71148424,0.07251988
-4.68534267,2.16703440,0.13415643,0.00125708,1.54812475,0.00000000,0.69128148,0.06969922
-4.67933967,2.09704559,0.13008748,0.00120394,1.49026001,0.00000000,0.67014164,0.06682531
-4.67333667,2.02427308,0.12589060,0.00115340,1.42925284,0.00000000,0.64849025,0.06394225
-4.66733367,1.95012545,0.12165360,0.00110643,1.36611716,0.00000000,0.62674778,0.06109276
-4.66133067,1.87598010,0.11746229,0.00106395,1.30185975,0.00000000,0.60531598,0.05831709
-4.65532766,1.80314138,0.11339776,0.00102677,1.23745131,0.00000000,0.58456492,0.05565200
-4.64932466,1.73280211,0.10953389,0.00099565,1.17379986,0.00000000,0.56482137,0.05312986
-4.64332166,1.66601011,0.10593530,0.00097120,1.11172730,0.00000000,0.54635905,0.05077785
-4.63731866,1.60364103,0.10265566,0.00095395,1.05195029,0.00000000,0.52939109,0.04861740
-4.63131566,1.54637848,0.09973670,0.00094426,0.99506562,0.00000000,0.51406503,0.04666378
-4.62531266,1.49470234,0.09720773,0.00094240,0.94154092,0.00000000,0.50046076,0.04492593
-4.61930965,1.44888545,0.09508582,0.00094846,0.89171050,0.00000000,0.48859117,0.04340654
-4.61330665,1.40899873,0.09337665,0.00096243,0.84577647,0.00000000,0.47840573,0.04210225
-4.60730365,1.37492430,0.09207590,0.00098414,0.80381474,0.00000000,0.46979664,0.04100423
-4.60130065,1.34637587,0.09117124,0.00101334,0.76578550,0.00000000,0.46260732,0.04009877
-4.59529765,1.32292524,0.09064474,0.00104966,0.73154734,0.00000000,0.45664283,0.03936814
-4.58929465,1.30403378,0.09047565,0.00109267,0.70087439,0.00000000,0.45168168,0.03879156
-4.58329165,1.28908718,0.09064340,0.00114186,0.67347557,0.00000000,0.44748859,0.03834623
-4.57728864,1.27743206,0.09113075,0.00119673,0.64901489,0.00000000,0.44382748,0.03800838
-4.57128564,1.26841268,0.09192680,0.00125677,0.62713212,0.00000000,0.44047431,0.03775436
-4.56528264,1.26140619,0.09302996,0.00132150,0.60746272,0.00000000,0.43722904,0.03756168
-4.55927964,1.25585496,0.09445054,0.00139049,0.58965648,0.00000000,0.43392636,0.03740986
-4.55327664,1.25129476,0.09621287,0.00146341,0.57339402,0.00000000,0.43044478,0.03728131
-4.54727364,1.24737746,0.09835701,0.00154000,0.55840076,0.00000000,0.42671363,0.03716193
-4.54127064,1.24388780,0.10093971,0.00162016,0.54445786,0.00000000,0.42271793,0.03704155
-4.53526763,1.24075336,0.10403475,0.00170386,0.53141007,0.00000000,0.41850082,0.03691422
-4.52926463,1.23804781,0.10773251,0.00179122,0.51917020,0.00000000,0.41416370,0.03677827
-4.52326163,1.23598731,0.11213876,0.00188247,0.50772058,0.00000000,0.40986417,0.03663616
-4.51725863,1.23492062,0.11737280,0.00197792,0.49711147,0.00000000,0.40581173,0.03649416
-4.51125563,1.23531351,0.12356479,0.00207795,0.48745696,0.00000000,0.40226191,0.03636187
-4.50525263,1.23772840,0.13085255,0.00218298,0.47892865,0.00000000,0.39950869,0.03625160
-4.49924962,1.24280035,0.13937776,0.00229343,0.47174773,0.00000000,0.39787606,0.03617761
-4.49324662,1.25121056,0.14928183,0.00240968,0.46617584,0.00000000,0.39770876,0.03615535
-4.48724362,1.26365887,0.16070149,0.00253203,0.46250549,0.00000000,0.39936284,0.03620059
-4.48124062,1.28083645,0.17376433,0.00266067,0.46105032,0.00000000,0.40319640,0.03632861
-4.47523762,1.30339999,0.18858439,0.00279564,0.46213586,0.00000000,0.40956085,0.03655342
-4.46923462,1.33194867,0.20525812,0.00293678,0.46609111,0.00000000,0.41879310,0.03688710
-4.46323162,1.36700481,0.22386063,0.00308375,0.47324134,0.00000000,0.43120897,0.03733915
-4.45722861,1.40899900,0.24444275,0.00323599,0.48390227,0.00000000,0.44709787,0.03791613
-4.45122561,1.45826025,0.26702862,0.00339275,0.49837569,0.00000000,0.46671906,0.03862133
-4.44522261,1.51501131,0.29161425,0.00355305,0.51694663,0.00000000,0.49029944,0.03945466
-4.43921961,1.57936906,0.31816684,0.00371576,0.53988173,0.00000000,0.51803266,0.04041271
-4.43321661,1.65134962,0.34662510,0.00387961,0.56742876,0.00000000,0.55007959,0.04148894
-4.42721361,1.73087728,0.37690028,0.00404323,0.59981668,0.00000000,0.58656972,0.04267401
-4.42121061,1.81779651,0.40887806,0.00420519,0.63725598,0.00000000,0.62760328,0.04395629
-4.41520760,1.91188574,0.44242099,0.00436407,0.67993872,0.00000000,0.67325352,0.04532231
-4.40920460,2.01287176,0.47737143,0.00451850,0.72803783,0.00000000,0.72356895,0.04675745
-4.40320160,2.12044331,0.51355473,0.00466721,0.78170507,0.00000000,0.77857497,0.04824647
-4.39719860,2.23426282,0.55078252,0.00480909,0.84106744,0.00000000,0.83827452,0.04977410
-4.39119560,2.35397510,0.58885586,0.00494318,0.90622160,0.00000000,0.90264747,0.05132561
-4.38519260,2.47921216,0.62756813,0.00506874,0.97722627,0.00000000,0.97164855,0.05288716
-4.37918959,2.60959368,0.66670753,0.00518526,1.05409260,0.00000000,1.04520353,0.05444622
-4.37318659,2.74472300,0.70605906,0.00529242,1.13677279,0.00000000,1.12320391,0.05599170
-4.36718359,2.88417871,0.74540598,0.00539013,1.22514739,0.00000000,1.20550012,0.05751406
-4.36118059,3.02750264,0.78453078,0.00547847,1.31901186,0.00000000,1.29189359,0.05900523
-4.35517759,3.17418505,0.82321577,0.00555768,1.41806339,0.00000000,1.38212822,0.06045846
-4.34917459,3.32364839,0.86124329,0.00562810,1.52188856,0.00000000,1.47588174,0.06186803
-4.34317159,3.47523108,0.89839587,0.00569015,1.62995322,0.00000000,1.57275764,0.06322892
-4.33716858,3.62817281,0.93445640,0.00574426,1.74159529,0.00000000,1.67227856,0.06453646
-4.33116558,3.78160309,0.96920858,0.00579085,1.85602151,0.00000000,1.77388153,0.06578588
-4.32516258,3.93453437,1.00243771,0.00583027,1.97230900,0.00000000,1.87691607,0.06697202
-4.31915958,4.08586098,1.03393206,0.00586277,2.08941207,0.00000000,1.98064549,0.06808899
-4.31315658,4.23436475,1.06348481,0.00588849,2.20617465,0.00000000,2.08425188,0.06912995
-4.30715358,4.37872776,1.09089664,0.00590743,2.32134838,0.00000000,2.18684505,0.07008702
