energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.56628314,3.88558454,-2.14938970,0.22728257,-0.18239849,1.60457925,-1.30623139,0.70790001,-0.40024052,2.27907499,-0.78160065,0.00107933,-0.00060428,0.05896878,-0.02668419,0.26205963,-0.14843923,0.00000000,-0.00000000
-2.56028014,3.93406582,-2.09637915,0.23006342,-0.18022264,1.63254572,-1.28623276,0.72406128,-0.39141155,2.28996769,-0.74874894,0.00112873,-0.00060884,0.06131772,-0.02450352,0.26960536,-0.14276631,0.00000000,-0.00000000
-2.55427714,3.98268647,-2.04250758,0.23286580,-0.17762607,1.66070001,-1.26382366,0.74000579,-0.38280108,2.30114444,-0.71728976,0.00117540,-0.00061460,0.06357654,-0.02250709,0.27743388,-0.13732621,0.00000000,-0.00000000
-2.54827414,4.02988840,-1.98848930,0.23564207,-0.17462005,1.68839474,-1.23931595,0.75533436,-0.37441620,2.31173261,-0.68781441,0.00121854,-0.00062121,0.06570495,-0.02069197,0.28548922,-0.13211507,0.00000000,-0.00000000
-2.54227114,4.07422984,-1.93510024,0.23834710,-0.17122530,1.71502034,-1.21306557,0.76968615,-0.36628478,2.32092906,-0.66092382,0.00125748,-0.00062836,0.06766593,-0.01905471,0.29372216,-0.12713206,0.00000000,-0.00000000
-2.53626813,4.11442918,-1.88317147,0.24093898,-0.16747231,1.74001848,-1.18546716,0.78275136,-0.35845823,2.32803001,-0.63722281,0.00129159,-0.00063578,0.06942657,-0.01759164,0.30209155,-0.12238061,0.00000000,-0.00000000
-2.53026513,4.14940134,-1.83358093,0.24337983,-0.16340148,1.76289336,-1.15694774,0.79428171,-0.35101329,2.33245560,-0.61731387,0.00132040,-0.00064325,0.07095870,-0.01629901,0.31056534,-0.11786933,0.00000000,-0.00000000
-2.52426213,4.17828514,-1.78724308,0.24563632,-0.15906296,1.78322053,-1.12795977,0.80409824,-0.34405253,2.33376841,-0.60179034,0.00134351,-0.00065060,0.07223951,-0.01517316,0.31912098,-0.11361271,0.00000000,-0.00000000
-2.51825913,4.20046095,-1.74509677,0.24768014,-0.15451628,1.80065291,-1.09897367,0.81209607,-0.33770356,2.33168510,-0.59122900,0.00136066,-0.00065776,0.07325177,-0.01421060,0.32774531,-0.10963139,0.00000000,-0.00000000
-2.51225613,4.21555775,-1.70809130,0.24948821,-0.14982974,1.81492401,-1.07047015,0.81824599,-0.33211690,2.32608084,-0.58618182,0.00137171,-0.00066469,0.07398404,-0.01340798,0.33643400,-0.10595216,0.00000000,-0.00000000
-2.50625313,4.22344988,-1.67717093,0.25104279,-0.14507962,1.82584831,-1.04293249,0.82259281,-0.32746242,2.31698646,-0.58716705,0.00137662,-0.00067143,0.07443057,-0.01276214,0.34519024,-0.10260757,0.00000000,-0.00000000
-2.50025013,4.22424367,-1.65325806,0.25233122,-0.14034913,1.83331885,-1.01683902,0.82525047,-0.32392465,2.30457867,-0.59465948,0.00137547,-0.00067809,0.07459113,-0.01226999,0.35402309,-0.09963517,0.00000000,-0.00000000
-2.49424712,4.21825496,-1.63723539,0.25334564,-0.13572729,1.83730241,-0.99265604,0.82639434,-0.32169689,2.28916394,-0.60908000,0.00136845,-0.00068481,0.07447063,-0.01192849,0.36294520,-0.09707651,0.00000000,-0.00000000
-2.48824412,4.20597881,-1.62992753,0.25408241,-0.13130758,1.83783260,-0.97083132,0.82625081,-0.32097445,2.27115681,-0.63078446,0.00135586,-0.00069178,0.07407862,-0.01173448,0.37197021,-0.09497582,0.00000000,-0.00000000
-2.48224112,4.18805302,-1.63208239,0.25454146,-0.12718652,1.83500117,-0.95178836,0.82508504,-0.32194716,2.25105407,-0.66005230,0.00133806,-0.00069920,0.07342879,-0.01168462,0.38110986,-0.09337852,0.00000000,-0.00000000
-2.47623812,4.16521746,-1.64435292,0.25472548,-0.12346217,1.82894825,-0.93592149,0.82318702,-0.32479164,2.22940599,-0.69707492,0.00131555,-0.00070731,0.07253828,-0.01177523,0.39037091,-0.09232952,0.00000000,-0.00000000
-2.47023512,4.13827126,-1.66727969,0.25463913,-0.12023253,1.81985185,-0.92359178,0.82085714,-0.32966334,2.20678618,-0.74194443,0.00128888,-0.00071635,0.07142706,-0.01200216,0.39975204,-0.09187151,0.00000000,-0.00000000
-2.46423212,4.10803010,-1.70127480,0.25428819,-0.11759393,1.80791717,-0.91512392,0.81839152,-0.33668901,2.18376170,-0.79464314,0.00125868,-0.00072652,0.07011728,-0.01236073,0.40924093,-0.09204319,0.00000000,-0.00000000
-2.45822911,4.07528573,-1.74660777,0.25367881,-0.11563931,1.79336626,-0.91080376,0.81606813,-0.34595968,2.16086491,-0.85503436,0.00122568,-0.00073804,0.06863261,-0.01284561,0.41881164,-0.09287752,0.00000000,-0.00000000
-2.45222611,4.04076964,-1.80339375,0.25281682,-0.11445661,1.77642842,-0.91087655,0.81413433,-0.35752463,2.13856868,-0.92285506,0.00119068,-0.00075107,0.06699766,-0.01345073,0.42842242,-0.09440017,0.00000000,-0.00000000
-2.44622311,4.00512276,-1.87158463,0.25170725,-0.11412699,1.75733177,-0.91554561,0.81279639,-0.37138658,2.11726606,-0.99771103,0.00115456,-0.00076576,0.06523746,-0.01416930,0.43801420,-0.09662804,0.00000000,-0.00000000
-2.44022011,3.96887249,-1.95096349,0.25035396,-0.11472319,1.73629616,-0.92497133,0.81221156,-0.38749835,2.09725556,-1.07907511,0.00111829,-0.00078222,0.06337697,-0.01499375,0.44750984,-0.09956811,0.00000000,-0.00000000
-2.43421711,3.93241808,-2.04114255,0.24875954,-0.11630777,1.71352789,-0.93927019,0.81248306,-0.40576127,2.07873277,-1.16628900,0.00108292,-0.00080049,0.06144066,-0.01591578,0.45681420,-0.10321647,0.00000000,-0.00000000
-2.42821411,3.89602498,-2.14156505,0.24692541,-0.11893155,1.68921605,-0.95851370,0.81365825,-0.42602538,2.06178860,-1.25856902,0.00104959,-0.00082061,0.05945222,-0.01692638,0.46581527,-0.10755772,0.00000000,-0.00000000
-2.42221111,3.85982821,-2.25151105,0.24485216,-0.12263192,1.66353086,-0.98272706,0.81573002,-0.44809160,2.04641425,-1.35501620,0.00101956,-0.00084256,0.05743428,-0.01801594,0.47438614,-0.11256464,0.00000000,-0.00000000
-2.41620810,3.82384428,-2.37010726,0.24254008,-0.12743140,1.63662372,-1.01188750,0.81864117,-0.47171575,2.03251244,-1.45463063,0.00099414,-0.00086629,0.05540819,-0.01917437,0.48238803,-0.11819830,0.00000000,-0.00000000
-2.41020510,3.78799090,-2.49634069,0.23998995,-0.13333623,1.60862901,-1.04592222,0.82229167,-0.49661447,2.01991421,-1.55633017,0.00097476,-0.00089170,0.05339391,-0.02039119,0.48967418,-0.12440840,0.00000000,-0.00000000
-2.40420210,3.75211315,-2.62907606,0.23720388,-0.14033526,1.57966736,-1.08470606,0.82654823,-0.52247268,2.00840013,-1.65897302,0.00096294,-0.00091871,0.05140993,-0.02165574,0.49609448,-0.13113399,0.00000000,-0.00000000
-2.39819910,3.71601444,-2.76707645,0.23418639,-0.14839895,1.54985021,-1.12805897,0.83125559,-0.54895258,1.99772475,-1.76138371,0.00096025,-0.00094717,0.04947317,-0.02295731,0.50150074,-0.13830457,0.00000000,-0.00000000
-2.39219610,3.67949044,-2.90902681,0.23094539,-0.15747883,1.51928533,-1.17574359,0.83624890,-0.57570368,1.98764269,-1.86238175,0.00096832,-0.00097694,0.04759907,-0.02428531,0.50575226,-0.14584143,0.00000000,-0.00000000
-2.38619310,3.64236392,-3.05355973,0.22749331,-0.16750726,1.48808290,-1.22746308,0.84136646,-0.60237353,1.97793463,-1.96081190,0.00098883,-0.00100786,0.04580152,-0.02562951,0.50872161,-0.15365922,0.00000000,-0.00000000
-2.38019010,3.60451834,-3.19928283,0.22384801,-0.17839765,1.45636184,-1.28285972,0.84646203,-0.62861887,1.96843196,-2.05557520,0.00102341,-0.00103978,0.04409296,-0.02698015,0.51030018,-0.16166779,0.00000000,-0.00000000
-2.37418709,3.56592815,-3.34480694,0.22003363,-0.19004520,1.42425599,-1.34151445,0.85141601,-0.65411649,1.95903808,-2.14565925,0.00107370,-0.00107253,0.04248444,-0.02832815,0.51040333,-0.16977420,0.00000000,-0.00000000
-2.36818409,3.52668404,-3.48877426,0.21608120,-0.20232817,1.39191964,-1.40294771,0.85614486,-0.67857372,1.94974545,-2.23016679,0.00114122,-0.00110595,0.04098566,-0.02966523,0.50897488,-0.17788477,0.00000000,-0.00000000
-2.36218109,3.48701140,-3.62988563,0.21202897,-0.21510964,1.35953221,-1.46662187,0.86060815,-0.70173770,1.94064703,-2.30834116,0.00122735,-0.00113987,0.03960511,-0.03098408,0.50599057,-0.18590726,0.00000000,-0.00000000
-2.35617809,3.44728084,-3.76692597,0.20792241,-0.22823991,1.32730148,-1.53194545,0.86481301,-0.72340340,1.93194145,-2.37958755,0.00133327,-0.00117413,0.03835009,-0.03227843,0.50146045,-0.19375294,0.00000000,-0.00000000
-2.35017509,3.40800997,-3.89878709,0.20381394,-0.24155928,1.29546542,-1.59827920,0.86881557,-0.74341975,1.92393156,-2.44348905,0.00145992,-0.00120858,0.03722682,-0.03354316,0.49542996,-0.20133864,0.00000000,-0.00000000
-2.34417209,3.36985620,-4.02448692,0.19976220,-0.25490139,1.26429198,-1.66494397,0.87271936,-0.76169374,1.91701624,-2.49981659,0.00160789,-0.00124307,0.03624048,-0.03477428,0.48797961,-0.20858856,0.00000000,-0.00000000
-2.33816908,3.33360057,-4.14318453,0.19583103,-0.26809672,1.23407714,-1.73123031,0.87667098,-0.77819227,1.91167600,-2.54853229,0.00177737,-0.00127745,0.03539527,-0.03596899,0.47922333,-0.21543590,0.00000000,-0.00000000
-2.33216608,3.30012355,-4.25419020,0.19208805,-0.28097645,1.20514080,-1.79640954,0.88085303,-0.79294162,1.90845299,-2.58978580,0.00196814,-0.00131156,0.03469443,-0.03712558,0.46930547,-0.22182415,0.00000000,-0.00000000
-2.32616308,3.27037378,-4.35697026,0.18860302,-0.29337628,1.17782085,-1.85974583,0.88547494,-0.80602446,1.90792661,-2.62390376,0.00217945,-0.00134526,0.03414024,-0.03824339,0.45839663,-0.22770802,0.00000000,-0.00000000
-2.32016008,3.24533121,-4.45114627,0.18544591,-0.30514022,1.15246536,-1.92050902,0.89076219,-0.81757459,1.91068590,-2.65137248,0.00241001,-0.00137841,0.03373398,-0.03932264,0.44668848,-0.23305397,0.00000000,-0.00000000
-2.31415708,3.22596675,-4.53648873,0.18268481,-0.31612408,1.12942334,-1.97798762,0.89694446,-0.82776964,1.91730023,-2.67281465,0.00265798,-0.00141086,0.03347593,-0.04036429,0.43438786,-0.23784030,0.00000000,-0.00000000
-2.30815408,3.21320005,-4.61290535,0.18038373,-0.32619864,1.10903433,-2.03150150,0.90424352,-0.83682176,1.92828998,-2.68896083,0.00292093,-0.00144245,0.03336525,-0.04136981,0.42171043,-0.24205675,0.00000000,-0.00000000
-2.30215108,3.20785782,-4.68042468,0.17860049,-0.33525219,1.09161715,-2.08041392,0.91286139,-0.84496701,1.94409845,-2.70061687,0.00319585,-0.00147303,0.03339991,-0.04234094,0.40887404,-0.24570371,0.00000000,-0.00000000
-2.29614807,3.21063461,-4.73917554,0.17738461,-0.34319256,1.07745849,-2.12414242,0.92296945,-0.85245366,1.96506680,-2.70862858,0.00347920,-0.00150242,0.03357659,-0.04327942,0.39609234,-0.24879099,0.00000000,-0.00000000
-2.29014507,3.22205796,-4.78936351,0.17677544,-0.34994838,1.06680162,-2.16216833,0.93469904,-0.85952989,1.99141300,-2.71384511,0.00376696,-0.00153045,0.03389059,-0.04418672,0.38356869,-0.25133623,0.00000000,-0.00000000
-2.28414207,3.24245956,-4.83124563,0.17680051,-0.35546966,1.05983591,-2.19404468,0.94813405,-0.86643155,2.02321592,-2.71708263,0.00405469,-0.00155692,0.03433569,-0.04506376,0.37149073,-0.25336307,0.00000000,-0.00000000
-2.27813907,3.27195385,-4.86510452,0.17747431,-0.35972757,1.05668745,-2.21940240,0.96330567,-0.87337035,2.06040527,-2.71908973,0.00433763,-0.00158163,0.03490407,-0.04591061,0.36002579,-0.25489911,0.00000000,-0.00000000
-2.27213607,3.31042487,-4.89122361,0.17879737,-0.36271370,1.05741143,-2.23795495,0.98018971,-0.88052310,2.10275781,-2.72051630,0.00461084,-0.00160434,0.03558625,-0.04672629,0.34931727,-0.25597388,0.00000000,-0.00000000
-2.26613307,3.35752198,-4.90986470,0.18075583,-0.36443858,1.06198645,-2.24950130,0.99870629,-0.88802241,2.14989978,-2.72188690,0.00486929,-0.00162482,0.03637107,-0.04750851,0.33948204,-0.25661681,0.00000000,-0.00000000
-2.26013007,3.41266444,-4.92124928,0.18332146,-0.36492987,1.07031115,-2.25392759,1.01872203,-0.89594933,2.20131539,-2.72358021,0.00510806,-0.00164280,0.03724564,-0.04825358,0.33060903,-0.25685548,0.00000000,-0.00000000
-2.25412706,3.47505458,-4.92554492,0.18645218,-0.36423012,1.08220339,-2.25120770,1.04005436,-0.90432820,2.25636082,-2.72581521,0.00532242,-0.00165799,0.03819547,-0.04895630,0.32275878,-0.25671418,0.00000000,-0.00000000
-2.24812406,3.54369876,-4.92285756,0.19009301,-0.36239439,1.09740197,-2.24140290,1.06247773,-0.91312410,2.31428279,-2.72864490,0.00550804,-0.00167011,0.03920455,-0.04960999,0.31596407,-0.25621289,0.00000000,-0.00000000
-2.24212106,3.61743516,-4.91323032,0.19417742,-0.35948787,1.11557097,-2.22466084,1.08573127,-0.92224291,2.37424092,-2.73195792,0.00566110,-0.00167884,0.04025554,-0.05020656,0.31023142,-0.25536685,0.00000000,-0.00000000
-2.23611806,3.69496695,-4.89664937,0.19862913,-0.35558354,1.13630655,-2.20121405,1.10952752,-0.93153417,2.43533256,-2.73548793,0.00577842,-0.00168387,0.04133003,-0.05073668,0.30554330,-0.25418668,0.00000000,-0.00000000
-2.23011506,3.77489954,-4.87305638,0.20336418,-0.35076013,1.15914598,-2.17137817,1.13356170,-0.94079649,2.49661906,-2.73883059,0.00585757,-0.00168489,0.04240884,-0.05119012,0.30186100,-0.25267916,0.00000000,-0.00000000
-2.22411206,3.85578021,-4.84236733,0.20829326,-0.34510030,1.18357868,-2.13554970,1.15752111,-0.94978559,2.55715235,-2.74146722,0.00589697,-0.00168160,0.04347242,-0.05155602,0.29912782,-0.25084858,0.00000000,-0.00000000
-2.21810905,3.93613854,-4.80449656,0.21332419,-0.33868927,1.20905883,-2.09420349,1.18109420,-0.95822441,2.61600055,-2.74279427,0.00589591,-0.00167374,0.04450124,-0.05182339,0.29727259,-0.24869872,0.00000000,-0.00000000
-2.21210605,4.01452626,-4.75938483,0.21836452,-0.33161385,1.23501910,-2.04788965,1.20397902,-0.96581504,2.67227203,-2.74215720,0.00585460,-0.00166105,0.04547633,-0.05198156,0.29621320,-0.24623518,0.00000000,-0.00000000
-2.20610305,4.08955502,-4.70702981,0.22332409,-0.32396180,1.26088514,-1.99722979,1.22589065,-0.97225198,2.72513672,-2.73888723,0.00577415,-0.00164334,0.04637970,-0.05202066,0.29586015,-0.24346815,0.00000000,-0.00000000
-2.20010005,4.15993096,-4.64751706,0.22811748,-0.31582157,1.28609022,-1.94291221,1.24656750,-0.97723610,2.77384445,-2.73233931,0.00565654,-0.00162049,0.04719492,-0.05193223,0.29611979,-0.24041533,0.00000000,-0.00000000
-2.19409705,4.22448512,-4.58104974,0.23266637,-0.30728229,1.31008969,-1.88568592,1.26577627,-0.98048883,2.81773980,-2.72192942,0.00550451,-0.00159242,0.04790760,-0.05170963,0.29689743,-0.23710481,0.00000000,-0.00000000
-2.18809405,4.28219898,-4.50797491,0.23690151,-0.29843402,1.33237458,-1.82635321,1.28331567,-0.98176576,2.85627327,-2.70716951,0.00532150,-0.00155914,0.04850589,-0.05134857,0.29809992,-0.23357785,0.00000000,-0.00000000
-2.18209105,4.33222472,-4.42880461,0.24076446,-0.28936793,1.35248410,-1.76576044,1.29901877,-0.98086930,2.88900890,-2.68769830,0.00511151,-0.00152076,0.04898092,-0.05084749,0.29963793,-0.22989124,0.00000000,-0.00000000
-2.17608804,4.37389994,-4.34423026,0.24420898,-0.28017660,1.37001658,-1.70478709,1.31275425,-0.97765954,2.91562850,-2.66330644,0.00487898,-0.00147745,0.04932716,-0.05020785,0.30142772,-0.22611912,0.00000000,-0.00000000
-2.17008504,4.40675683,-4.25512869,0.24720190,-0.27095412,1.38463849,-1.64433293,1.32442661,-0.97206304,2.93593284,-2.63395483,0.00462859,-0.00142951,0.04954273,-0.04943436,0.30339250,-0.22235413,0.00000000,-0.00000000
-2.16408204,4.43052614,-4.16255924,0.24972366,-0.26179595,1.39609136,-1.58530336,1.33397565,-0.96407889,2.94984022,-2.59978497,0.00436518,-0.00137729,0.04962961,-0.04853509,0.30546331,-0.21870771,0.00000000,-0.00000000
-2.15807904,4.44513613,-4.06775128,0.25176833,-0.25279859,1.40419640,-1.52859331,1.34137527,-0.95378194,2.95738284,-2.56112095,0.00409354,-0.00132126,0.04959368,-0.04752138,0.30757950,-0.21530949,0.00000000,-0.00000000
-2.15207604,4.45070708,-3.97208216,0.25334321,-0.24405882,1.40885674,-1.47506982,1.34663197,-0.94132281,2.95870163,-2.51846281,0.00381831,-0.00126195,0.04944469,-0.04640772,0.30968885,-0.21230567,0.00000000,-0.00000000
-2.14607304,4.44754191,-3.87704636,0.25446798,-0.23567270,1.41005723,-1.42555387,1.34978308,-0.92692478,2.95403967,-2.47247154,0.00354385,-0.00119996,0.04919613,-0.04521146,0.31174732,-0.20985651,0.00000000,-0.00000000
-2.14007004,4.43611329,-3.78421662,0.25517352,-0.22773413,1.40786204,-1.38080205,1.35089498,-0.91087755,2.94373491,-2.42394639,0.00327413,-0.00113594,0.04886484,-0.04395246,0.31371856,-0.20813276,0.00000000,-0.00000000
-2.13406703,4.41704805,-3.69519879,0.25550034,-0.22033325,1.40240997,-1.34148864,1.35006128,-0.89352816,2.92821219,-2.37379555,0.00301266,-0.00107057,0.04847064,-0.04265256,0.31557318,-0.20731132,0.00000000,-0.00000000
-2.12806403,4.39110917,-3.61158223,0.25549674,-0.21355453,1.39390790,-1.30818882,1.34740105,-0.87526941,2.90797486,-2.32300151,0.00276239,-0.00100457,0.04803576,-0.04133510,0.31728788,-0.20757008,0.00000000,-0.00000000
-2.12206103,4.35917581,-3.53488779,0.25521676,-0.20747475,1.38262254,-1.28136374,1.34305713,-0.85652629,2.88359603,-2.27258285,0.00252577,-0.00093865,0.04758419,-0.04002432,0.31884442,-0.20908221,0.00000000,-0.00000000
-2.11605803,4.32222196,-3.46651596,0.25471799,-0.20216091,1.36887081,-1.26134805,1.33719431,-0.83774105,2.85570931,-2.22355412,0.00230464,-0.00087350,0.04714093,-0.03874476,0.32022856,-0.21201006,0.00000000,-0.00000000
-2.11005503,4.28129365,-3.40769737,0.25405933,-0.19766828,1.35300911,-1.24834060,1.32999733,-0.81935742,2.82499903,-2.17688584,0.00210030,-0.00080978,0.04673117,-0.03752062,0.32142899,-0.21649882,0.00000000,-0.00000000
-2.10405203,4.23748533,-3.35944812,0.25329871,-0.19403855,1.33542205,-1.24239870,1.32166856,-0.80180487,2.79218964,-2.13346647,0.00191355,-0.00074812,0.04637951,-0.03637528,0.32243633,-0.22267028,0.00000000,-0.00000000
-2.09804902,4.19191537,-3.32253192,0.25249101,-0.19129826,1.31651070,-1.24343645,1.31242519,-0.78548347,2.75803410,-2.09406800,0.00174471,-0.00068908,0.04610907,-0.03533068,0.32324209,-0.23061679,0.00000000,-0.00000000
-2.09204602,4.14570100,-3.29743103,0.25168604,-0.18945764,1.29668089,-1.25122718,1.30249571,-0.77075006,2.72330106,-2.05931692,0.00159366,-0.00063315,0.04594066,-0.03440692,0.32383787,-0.24039586,0.00000000,-0.00000000
-2.08604302,4.09993289,-3.28432725,0.25092681,-0.18850984,1.27633186,-1.26541014,1.29211575,-0.75790631,2.68876067,-2.02967180,0.00145998,-0.00058073,0.04589206,-0.03362185,0.32421462,-0.25202543,0.00000000,-0.00000000
-2.08004002,4.05564960,-3.28309405,0.25024807,-0.18843069,1.25584555,-1.28550130,1.28152297,-0.74718932,2.65516901,-2.00540832,0.00134296,-0.00053217,0.04597731,-0.03299073,0.32436212,-0.26548014,0.00000000,-0.00000000
-2.07403702,4.01381239,-3.29330013,0.24967525,-0.18917897,1.23557668,-1.31090778,1.27095126,-0.73876490,2.62325121,-1.98661257,0.00124168,-0.00048771,0.04620611,-0.03252605,0.32426857,-0.28068880,0.00000000,-0.00000000
-2.06803402,3.97528069,-3.31422441,0.24922371,-0.19069718,1.21584415,-1.34094545,1.26062412,-0.73272407,2.59368353,-1.97318264,0.00115509,-0.00044751,0.04658342,-0.03223735,0.32392049,-0.29753320,0.00000000,-0.00000000
-2.06203102,3.94078894,-3.34488168,0.24889845,-0.19291292,1.19692364,-1.37485909,1.25074754,-0.72908274,2.56707477,-1.96483828,0.00108208,-0.00041166,0.04710913,-0.03213112,0.32330277,-0.31584837,0.00000000,-0.00000000
-2.05602801,3.91092539,-3.38405779,0.24869423,-0.19574063,1.17904179,-1.41184417,1.24150260,-0.72778452,2.54394765,-1.96113814,0.00102152,-0.00038016,0.04777798,-0.03221084,0.32239894,-0.33542439,0.00000000,-0.00000000
-2.05002501,3.88611385,-3.43035288,0.24859618,-0.19908386,1.16237210,-1.45106942,1.23303809,-0.72870662,2.52472092,-1.96150358,0.00097231,-0.00035294,0.04857954,-0.03247696,0.32119174,-0.35600978,0.00000000,-0.00000000
-2.04402201,3.86659894,-3.48223057,0.24858068,-0.20283779,1.14703247,-1.49169936,1.22546353,-0.73166839,2.50969298,-1.96524778,0.00093345,-0.00032988,0.04949850,-0.03292700,0.31966385,-0.37731633,0.00000000,-0.00000000
-2.03801901,3.85243612,-3.53807108,0.24861681,-0.20689205,1.13308476,-1.53291574,1.21884314,-0.73644207,2.49902804,-1.97160883,0.00090400,-0.00031078,0.05051502,-0.03355565,0.31779886,-0.39902546,0.00000000,-0.00000000
-2.03201601,3.84348695,-3.59622581,0.24866799,-0.21113363,1.12053603,-1.57393715,1.21319102,-0.74276533,2.49274566,-1.97978506,0.00088319,-0.00029541,0.05160530,-0.03435493,0.31558243,-0.42079574,0.00000000,-0.00000000
-2.02601301,3.83942072,-3.65507133,0.24869398,-0.21544994,1.10934178,-1.61403610,1.20846806,-0.75035481,2.49071471,-1.98897113,0.00087037,-0.00028350,0.05274230,-0.03531427,0.31300359,-0.44227142,0.00000000,-0.00000000
-2.02001001,3.83972268,-3.71306035,0.24865310,-0.21973165,1.09941094,-1.65255289,1.20458093,-0.75892025,2.49265235,-1.99839310,0.00086503,-0.00027473,0.05389656,-0.03642075,0.31005620,-0.46309178,0.00000000,-0.00000000
-2.01400700,3.84370943,-3.76876772,0.24850454,-0.22387551,1.09061245,-1.68890600,1.20138333,-0.76817827,2.49812877,-2.00734111,0.00086682,-0.00026877,0.05503709,-0.03765920,0.30674043,-0.48290083,0.00000000,-0.00000000
-2.00800400,3.85055136,-3.82092997,0.24821079,-0.22778680,1.08278349,-1.72259871,1.19867978,-0.77786540,2.50657788,-2.01519822,0.00087555,-0.00026527,0.05613245,-0.03901239,0.30306431,-0.50135714,0.00000000,-0.00000000
-2.00200100,3.85930183,-3.86847679,0.24773990,-0.23138149,1.07573883,-1.75322207,1.19623182,-0.78774972,2.51731400,-2.02146426,0.00089116,-0.00026387,0.05715171,-0.04046126,0.29904511,-0.51814336,0.00000000,-0.00000000
-1.99599800,3.86893227,-3.91055382,0.24706773,-0.23458806,1.06928119,-1.78045428,1.19376656,-0.79764050,2.52955427,-2.02577400,0.00091373,-0.00026421,0.05806549,-0.04198513,0.29471074,-0.53297505,0.00000000,-0.00000000
-1.98999500,3.87837220,-3.94653614,0.24617985,-0.23734875,1.06321215,-1.80405703,1.19098731,-0.80739555,2.54244593,-2.02790876,0.00094345,-0.00026591,0.05884698,-0.04356193,0.29010074,-0.54560863,0.00000000,-0.00000000
-1.98399200,3.88655245,-3.97603254,0.24507316,-0.23962046,1.05734329,-1.82386919,1.18758574,-0.81692599,2.55509767,-2.02780161,0.00098065,-0.00026861,0.05947284,-0.04516849,0.28526709,-0.55584792,0.00000000,-0.00000000
-1.97798899,3.89244985,-3.99888090,0.24375699,-0.24137507,1.05150692,-1.83979866,1.18325515,-0.82619822,2.56661348,-2.02553571,0.00102573,-0.00027197,0.05992401,-0.04678088,0.28027459,-0.56354923,0.00000000,-0.00000000
-1.97198599,3.89513131,-4.01513550,0.24225382,-0.24259943,1.04556612,-1.85181282,1.17770404,-0.83523310,2.57612761,-2.02133657,0.00107918,-0.00027566,0.06018639,-0.04837479,0.27520074,-0.56862468,0.00000000,-0.00000000
-1.96598299,3.89379497,-4.02504737,0.24059931,-0.24329475,1.03942341,-1.85992858,1.17066941,-0.84410251,2.58283875,-2.01555845,0.00114155,-0.00027935,0.06025131,-0.04992589,0.27013507,-0.57104371,0.00000000,-0.00000000
-1.95997999,3.88780635,-4.02903887,0.23884174,-0.24347574,1.03302773,-1.86420250,1.16192898,-0.85292338,2.58604189,-2.00866590,0.00121342,-0.00028277,0.06011586,-0.05141031,0.26517793,-0.57083269,0.00000000,-0.00000000
-1.95397699,3.87672719,-4.02767404,0.23704089,-0.24316929,1.02637920,-1.86472169,1.15131161,-0.86184971,2.58515581,-2.00121121,0.00129538,-0.00028566,0.05978301,-0.05280512,0.26043859,-0.56807280,0.00000000,-0.00000000
-1.94797399,3.86033549,-4.02162629,0.23526619,-0.24241298,1.01953137,-1.86159587,1.13870537,-0.87106291,2.57974505,-1.99380906,0.00138800,-0.00028779,0.05926145,-0.05408875,0.25603276,-0.56289616,0.00000000,-0.00000000
-1.94197099,3.83863501,-4.01164482,0.23359436,-0.24125335,1.01259069,-1.85495114,1.12406274,-0.88076097,2.56953473,-1.98710934,0.00149179,-0.00028897,0.05856528,-0.05524153,0.25207947,-0.55548056,0.00000000,-0.00000000
-1.93596798,3.81185374,-3.99852139,0.23210644,-0.23974396,1.00571315,-1.84492542,1.10740259,-0.89114712,2.55441764,-1.98176936,0.00160717,-0.00028906,0.05771348,-0.05624609,0.24869741,-0.54604292,0.00000000,-0.00000000
-1.92996498,3.78043076,-3.98305867,0.23088452,-0.23794357,0.99909808,-1.83166585,1.08880886,-0.90241842,2.53445293,-1.97842662,0.00173445,-0.00028795,0.05672918,-0.05708782,0.24600090,-0.53483188,0.00000000,-0.00000000
-1.92396198,3.74499221,-3.96604139,0.23000799,-0.23591414,0.99297935,-1.81532789,1.06842592,-0.91475496,2.50985660,-1.97767322,0.00187376,-0.00028559,0.05563877,-0.05775518,0.24409539,-0.52211984,0.00000000,-0.00000000
-1.91795898,3.70631721,-3.94821125,0.22954977,-0.23371910,0.98761432,-1.79607604,1.04645090,-0.92831012,2.48098430,-1.98003281,0.00202505,-0.00028197,0.05447088,-0.05823999,0.24307299,-0.50819471,0.00000000,-0.00000000
-1.91195598,3.66529576,-3.93024619,0.22957246,-0.23142162,0.98327107,-1.77408580,1.02312341,-0.94320241,2.44830733,-1.98594097,0.00218803,-0.00027713,0.05325530,-0.05853763,0.24300791,-0.49335178,0.00000000,-0.00000000
-1.90595298,3.62288059,-3.91274479,0.23012468,-0.22908316,0.98021456,-1.74954649,0.99871338,-0.95950924,2.41238353,-1.99572979,0.00236216,-0.00027115,0.05202178,-0.05864707,0.24395223,-0.47788594,0.00000000,-0.00000000
