energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-6.00000000,2.64376409,0.71404025,0.54156540,0.00221013,0.09673238,0.02030988,1.58999877,0.63259155,0.14693942
-5.99399700,2.66014434,0.72144225,0.54682677,0.00219172,0.09774008,0.02148229,1.60039068,0.62843537,0.14750194
-5.98799400,2.67217875,0.72816134,0.55122998,0.00216868,0.09879782,0.02264870,1.60797953,0.62311470,0.14778728
-5.98199100,2.68026365,0.73429037,0.55489177,0.00214237,0.09989451,0.02379427,1.61302395,0.61679644,0.14780772
-5.97598799,2.68482667,0.73991870,0.55793116,0.00211424,0.10101827,0.02490396,1.61580361,0.60964874,0.14758053
-5.96998499,2.68629568,0.74512299,0.56046290,0.00208573,0.10215549,0.02596279,1.61660025,0.60183168,0.14712626
-5.96398199,2.68506980,0.74995923,0.56259155,0.00205828,0.10329005,0.02695624,1.61567990,0.59348903,0.14646709
-5.95797899,2.68149410,0.75445619,0.56440641,0.00203327,0.10440277,0.02787052,1.61327721,0.58474170,0.14562523
-5.95197599,2.67583928,0.75861083,0.56597739,0.00201197,0.10547100,0.02869295,1.60958268,0.57568299,0.14462136
-5.94597299,2.66828727,0.76238603,0.56735219,0.00199554,0.10646860,0.02941223,1.60473344,0.56637593,0.14347348
-5.93996998,2.65892330,0.76571045,0.56855471,0.00198496,0.10736611,0.03001873,1.59880782,0.55685282,0.14219587
-5.93396698,2.64773457,0.76848084,0.56958468,0.00198105,0.10813128,0.03050473,1.59182397,0.54711677,0.14079851
-5.92796398,2.63461547,0.77056644,0.57041853,0.00198442,0.10872983,0.03086454,1.58374241,0.53714519,0.13928681
-5.92196098,2.61937851,0.77181536,0.57101135,0.00199547,0.10912648,0.03109466,1.57447208,0.52689469,0.13766171
-5.91595798,2.60177042,0.77206242,0.57129972,0.00201437,0.10928615,0.03119380,1.56387968,0.51630723,0.13592013
-5.90995498,2.58149219,0.77113819,0.57120535,0.00204105,0.10917527,0.03116285,1.55180140,0.50531701,0.13405573
-5.90395198,2.55822181,0.76887867,0.57063919,0.00207521,0.10876316,0.03100474,1.53805651,0.49385753,0.13205991
-5.89794897,2.53163858,0.76513505,0.56950595,0.00211632,0.10802340,0.03072433,1.52246206,0.48186857,0.12992303
-5.89194597,2.50144764,0.75978323,0.56770866,0.00216361,0.10693510,0.03032816,1.50484778,0.46930263,0.12763571
-5.88594297,2.46740347,0.75273250,0.56515337,0.00221611,0.10548400,0.02982419,1.48507057,0.45613035,0.12519024
-5.87993997,2.42933132,0.74393297,0.56175348,0.00227262,0.10366341,0.02922151,1.46302789,0.44234496,0.12258182
-5.87393697,2.38714567,0.73338151,0.55743390,0.00233180,0.10147483,0.02853001,1.43866938,0.42796527,0.11980986
-5.86793397,2.34086495,0.72112586,0.55213476,0.00239213,0.09892835,0.02776014,1.41200634,0.41303734,0.11687892
-5.86193097,2.29062191,0.70726678,0.54581453,0.00245198,0.09604267,0.02692254,1.38311861,0.39763471,0.11379955
-5.85592796,2.23666955,0.69195807,0.53845271,0.00250968,0.09284492,0.02602782,1.35215864,0.38185738,0.11058877
-5.84992496,2.17938210,0.67540464,0.53005180,0.00256348,0.08937008,0.02508635,1.31935266,0.36582954,0.10727026
-5.84392196,2.11925151,0.65785848,0.52063859,0.00261168,0.08566023,0.02410802,1.28499894,0.34969637,0.10387424
-5.83791896,2.05687936,0.63961290,0.51026485,0.00265264,0.08176348,0.02310218,1.24946310,0.33361996,0.10043702
-5.83191596,1.99296468,0.62099511,0.49900722,0.00268486,0.07773282,0.02207749,1.21317083,0.31777480,0.09700028
-5.82591296,1.92828810,0.60235750,0.48696635,0.00270698,0.07362480,0.02104191,1.17659826,0.30234279,0.09361004
-5.81990995,1.86369298,0.58406784,0.47426540,0.00271789,0.06949811,0.02000272,1.14026010,0.28750824,0.09031546
-5.81390695,1.80006395,0.56649882,0.46104770,0.00271672,0.06541217,0.01896650,1.10469626,0.27345280,0.08716747
-5.80790395,1.73830380,0.55001720,0.44747381,0.00270289,0.06142581,0.01793924,1.07045712,0.26035068,0.08421726
-5.80190095,1.67930924,0.53497297,0.43371785,0.00267612,0.05759591,0.01692639,1.03808798,0.24836413,0.08151481
-5.79589795,1.62394628,0.52168881,0.41996331,0.00263648,0.05397629,0.01593294,1.00811328,0.23763937,0.07910735
-5.78989495,1.57302614,0.51045021,0.40639839,0.00258434,0.05061665,0.01496349,0.98102093,0.22830296,0.07703796
-5.78389195,1.52728218,0.50149666,0.39321091,0.00252036,0.04756176,0.01402233,0.95724735,0.22045881,0.07534434
-5.77788894,1.48734876,0.49501395,0.38058317,0.00244553,0.04485073,0.01311346,0.93716370,0.21418559,0.07405767
-5.77188594,1.45374261,0.49112811,0.36868665,0.00236102,0.04251655,0.01224067,0.92106380,0.20953485,0.07320179
-5.76588294,1.42684740,0.48990099,0.35767692,0.00226826,0.04058577,0.01140749,0.90915410,0.20652972,0.07279254
-5.75987994,1.40690193,0.49132785,0.34768897,0.00216879,0.03907830,0.01061721,0.90154622,0.20516415,0.07283746
-5.75387694,1.39399264,0.49533683,0.33883301,0.00206426,0.03800738,0.00987285,0.89825230,0.20540289,0.07333567
-5.74787394,1.38805051,0.50179064,0.33119107,0.00195635,0.03737966,0.00917711,0.89918352,0.20718199,0.07427805
-5.74187094,1.38885284,0.51049019,0.32481449,0.00184672,0.03719537,0.00853229,0.90415180,0.21041005,0.07564766
-5.73586793,1.39602973,0.52118044,0.31972241,0.00173695,0.03744854,0.00794028,0.91287490,0.21497002,0.07742044
-5.72986493,1.40907546,0.53355790,0.31590146,0.00162853,0.03812731,0.00740246,0.92498476,0.22072172,0.07956597
-5.72386193,1.42736412,0.54728002,0.31330655,0.00152275,0.03921421,0.00691964,0.94003887,0.22750491,0.08204852
-5.71785893,1.45016950,0.56197586,0.31186281,0.00142073,0.04068656,0.00649203,0.95753441,0.23514299,0.08482817
-5.71185593,1.47668821,0.57725789,0.31146872,0.00132339,0.04251684,0.00611922,0.97692470,0.24344717,0.08786198
-5.70585293,1.50606556,0.59273448,0.31200010,0.00123141,0.04467310,0.00580012,0.99763732,0.25222106,0.09110526
-5.69984992,1.53742320,0.60802263,0.31331505,0.00114526,0.04711942,0.00553300,1.01909336,0.26126563,0.09451277
-5.69384692,1.56988750,0.62276051,0.31525943,0.00106519,0.04981644,0.00531548,1.04072698,0.27038424,0.09803996
-5.68784392,1.60261768,0.63661927,0.31767275,0.00099126,0.05272190,0.00514459,1.06200459,0.27938780,0.10164404
-5.68184092,1.63483264,0.64931382,0.32039432,0.00092337,0.05579137,0.00501680,1.08244282,0.28809973,0.10528508
-5.67583792,1.66583540,0.66061195,0.32326914,0.00086125,0.05897889,0.00492813,1.10162455,0.29636064,0.10892685
-5.66983492,1.69503425,0.67034154,0.32615360,0.00080453,0.06223794,0.00487419,1.11921239,0.30403251,0.11253761
-5.66383192,1.72195990,0.67839562,0.32892054,0.00075276,0.06552231,0.00485032,1.13495898,0.31100230,0.11609073
-5.65782891,1.74627778,0.68473488,0.33146358,0.00070542,0.06878715,0.00485166,1.14871374,0.31718471,0.11956506
-5.65182591,1.76779534,0.68938768,0.33370056,0.00066199,0.07199011,0.00487329,1.16042574,0.32252414,0.12294525
-5.64582291,1.78646390,0.69244758,0.33557593,0.00062195,0.07509249,0.00491034,1.17014269,0.32699572,0.12622183
-5.63981991,1.80237536,0.69406840,0.33706215,0.00058479,0.07806042,0.00495809,1.17800613,0.33060531,0.12939113
-5.63381691,1.81575382,0.69445711,0.33815995,0.00055006,0.08086604,0.00501209,1.18424302,0.33338859,0.13245506
-5.62781391,1.82694279,0.69386491,0.33889760,0.00051737,0.08348859,0.00506827,1.18915429,0.33540924,0.13542075
-5.62181091,1.83638862,0.69257689,0.33932931,0.00048638,0.08591539,0.00512304,1.19310093,0.33675624,0.13830011
-5.61580790,1.84462104,0.69090066,0.33953277,0.00045684,0.08814267,0.00517332,1.19648819,0.33754050,0.14110922
-5.60980490,1.85223176,0.68915463,0.33960609,0.00042856,0.09017616,0.00521668,1.19974891,0.33789097,0.14386769
-5.60380190,1.85985212,0.68765631,0.33966430,0.00040141,0.09203141,0.00525134,1.20332646,0.33795021,0.14659802
-5.59779890,1.86813083,0.68671115,0.33983555,0.00037534,0.09373392,0.00527623,1.20765838,0.33786989,0.14932486
-5.59179590,1.87771269,0.68660247,0.34025729,0.00035034,0.09531884,0.00529097,1.21316115,0.33780606,0.15207434
-5.58579290,1.88921916,0.68758269,0.34107240,0.00032644,0.09683039,0.00529590,1.22021695,0.33791464,0.15487338
-5.57978989,1.90323139,0.68986630,0.34242568,0.00030371,0.09832099,0.00529203,1.22916268,0.33834704,0.15774909
-5.57378689,1.92027618,0.69362466,0.34446054,0.00028225,0.09985006,0.00528101,1.24028166,0.33924619,0.16072822
-5.56778389,1.94081520,0.69898276,0.34731615,0.00026215,0.10148256,0.00526506,1.25379812,0.34074297,0.16383669
-5.56178089,1.96523749,0.70601788,0.35112498,0.00024354,0.10328730,0.00524687,1.26987449,0.34295320,0.16709913
-5.55577789,1.99385504,0.71476005,0.35601081,0.00022653,0.10533511,0.00522957,1.28861128,0.34597518,0.17053863
-5.54977489,2.02690131,0.72519415,0.36208706,0.00021122,0.10769686,0.00521654,1.31004918,0.34988779,0.17417642
-5.54377189,2.06453211,0.73726331,0.36945555,0.00019771,0.11044155,0.00521137,1.33417317,0.35474921,0.17803170
-5.53776888,2.10682842,0.75087334,0.37820540,0.00018609,0.11363434,0.00521769,1.36091782,0.36059623,0.18212147
-5.53176588,2.15380054,0.76589788,0.38841224,0.00017641,0.11733485,0.00523905,1.39017359,0.36744416,0.18646041
-5.52576288,2.20539308,0.78218401,0.40013737,0.00016874,0.12159553,0.00527883,1.42179340,0.37528729,0.19106079
-5.51975988,2.26149033,0.79955783,0.41342702,0.00016311,0.12646050,0.00534005,1.45559918,0.38409990,0.19593234
-5.51375688,2.32192155,0.81783007,0.42831155,0.00015956,0.13196457,0.00542533,1.49138783,0.39383785,0.20108221
-5.50775388,2.38646605,0.83680125,0.44480457,0.00015810,0.13813279,0.00553670,1.52893654,0.40444069,0.20651484
-5.50175088,2.45485786,0.85626646,0.46290202,0.00015875,0.14498047,0.00567558,1.56800714,0.41583431,0.21223195
-5.49574787,2.52679010,0.87601954,0.48258115,0.00016152,0.15251355,0.00584265,1.60834953,0.42793412,0.21823243
-5.48974487,2.60191913,0.89585680,0.50379968,0.00016640,0.16072964,0.00603782,1.64970426,0.44064876,0.22451242
-5.48374187,2.67986878,0.91558015,0.52649489,0.00017342,0.16961939,0.00626022,1.69180439,0.45388417,0.23106531
-5.47773887,2.76023495,0.93499984,0.55058316,0.00018257,0.17916834,0.00650813,1.73437692,0.46754814,0.23788197
-5.47173587,2.84259092,0.95393681,0.57595971,0.00019388,0.18935917,0.00677908,1.77714406,0.48155510,0.24495100
-5.46573287,2.92649366,0.97222479,0.60249893,0.00020737,0.20017418,0.00706986,1.81982466,0.49583107,0.25225915
-5.45972986,3.01149128,0.98971217,0.63005528,0.00022306,0.21159796,0.00737660,1.86213602,0.51031854,0.25979181
-5.45372686,3.09713171,1.00626382,0.65846486,0.00024098,0.22362003,0.00769492,1.90379633,0.52498109,0.26753376
-5.44772386,3.18297266,1.02176269,0.68754773,0.00026118,0.23623744,0.00802002,1.94452794,0.53980754,0.27546983
-5.44172086,3.26859229,1.03611141,0.71711096,0.00028368,0.24945695,0.00834685,1.98406137,0.55481521,0.28358584
-5.43571786,3.35360045,1.04923371,0.74695239,0.00030853,0.26329676,0.00867030,2.02214014,0.57005215,0.29186935
-5.42971486,3.43764976,1.06107552,0.77686490,0.00033577,0.27778760,0.00898534,2.05852611,0.58559796,0.30031055
-5.42371186,3.52044567,1.07160590,0.80664120,0.00036542,0.29297289,0.00928720,2.09300519,0.60156303,0.30890291
-5.41770885,3.60175495,1.08081740,0.83607878,0.00039749,0.30890801,0.00957153,2.12539298,0.61808580,0.31764362
-5.41170585,3.68141151,1.08872594,0.86498484,0.00043198,0.32565841,0.00983455,2.15553997,0.63532819,0.32653384
-5.40570285,3.75931890,1.09536992,0.89318100,0.00046885,0.34329663,0.01007318,2.18333585,0.65346889,0.33557855
-5.39969985,3.83544883,1.10080871,0.92050735,0.00050805,0.36189815,0.01028507,2.20871252,0.67269479,0.34478595
-5.39369685,3.90983518,1.10512020,0.94682576,0.00054947,0.38153617,0.01046869,2.23164544,0.69319059,0.35416648
-5.38769385,3.98256336,1.10839761,0.97202216,0.00059296,0.40227558,0.01062333,2.25215304,0.71512700,0.36373137
-5.38169085,4.05375505,1.11074547,0.99600752,0.00063833,0.42416608,0.01074905,2.27029390,0.73864806,0.37349080
-5.37568784,4.12354890,1.11227501,1.01871758,0.00068532,0.44723516,0.01084658,2.28616183,0.76385793,0.38345164
-5.36968484,4.19207771,1.11309887,1.04011121,0.00073361,0.47148084,0.01091727,2.29987877,0.79080811,0.39361503
-5.36368184,4.25944353,1.11332565,1.06016741,0.00078282,0.49686500,0.01096290,2.31158585,0.81948557,0.40397371
-5.35767884,4.32569170,1.11305420,1.07888116,0.00083252,0.52330746,0.01098552,2.32143297,0.84980273,0.41450954
-5.35167584,4.39078567,1.11236822,1.09625837,0.00088219,0.55068138,0.01098732,2.32956740,0.88158996,0.42519107
-5.34567284,4.45458411,1.11133120,1.11231010,0.00093128,0.57881032,0.01097043,2.33612204,0.91459120,0.43597161
-5.33966983,4.51682203,1.10998214,1.12704653,0.00097916,0.60746745,0.01093679,2.34120394,0.94846344,0.44678779
-5.33366683,4.57709750,1.10833228,1.14047094,0.00102519,0.63637695,0.01088801,2.34488389,0.98278026,0.45755894
-5.32766383,4.63486522,1.10636298,1.15257422,0.00106867,0.66521807,0.01082527,2.34718757,1.01703973,0.46818716
-5.32166083,4.68943802,1.10402502,1.16333017,0.00110891,0.69363153,0.01074925,2.34808910,1.05067659,0.47855853
-5.31565783,4.73999678,1.10123941,1.17269201,0.00114521,0.72122851,0.01066015,2.34750724,1.08307854,0.48854509
-5.30965483,4.78560893,1.09789967,1.18059029,0.00117689,0.74760172,0.01055768,2.34530481,1.11360585,0.49800792
-5.30365183,4.82525507,1.09387572,1.18693252,0.00120333,0.77233820,0.01044114,2.34129129,1.14161391,0.50680097
-5.29764882,4.85786286,1.08901899,1.19160446,0.00122396,0.79503345,0.01030954,2.33522890,1.16647741,0.51477568
-5.29164582,4.88234669,1.08316888,1.19447320,0.00123828,0.81530617,0.01016172,2.32684161,1.18761536,0.52178608
-5.28564282,4.89765143,1.07616008,1.19539183,0.00124590,0.83281290,0.00999651,2.31582711,1.20451553,0.52769423
-5.27963982,4.90279824,1.06783050,1.19420557,0.00124655,0.84726198,0.00981292,2.30187083,1.21675731,0.53237564
-5.27363682,4.89693007,1.05802959,1.19075897,0.00124007,0.85842598,0.00961031,2.28466174,1.22403168,0.53572451
-5.26763382,4.87935470,1.04662651,1.18490393,0.00122646,0.86615206,0.00938856,2.26390880,1.22615738,0.53765842
-5.26163082,4.84958312,1.03351794,1.17650807,0.00120584,0.87036972,0.00914818,2.23935765,1.22309233,0.53812233
-5.25562781,4.80736133,1.01863508,1.16546303,0.00117848,0.87109547,0.00889052,2.21080641,1.21493981,0.53709153
-5.24962481,4.75269389,1.00194967,1.15169223,0.00114478,0.86843420,0.00861775,2.17812011,1.20194895,0.53457361
-5.24362181,4.68585823,0.98347866,1.13515789,0.00110526,0.86257722,0.00833301,2.14124284,1.18450956,0.53060913
-5.23761881,4.60740901,0.96328737,1.11586664,0.00106058,0.85379701,0.00804036,2.10020729,1.16314154,0.52527109
-5.23161581,4.51817229,0.94149112,1.09387375,0.00101146,0.84243892,0.00774476,2.05514109,1.13847940,0.51866325
-5.22561281,4.41923018,0.91825514,1.06928558,0.00095873,0.82891038,0.00745202,2.00626984,1.11125269,0.51091732
-5.21960980,4.31189667,0.89379291,1.04226027,0.00090326,0.81366805,0.00716867,1.95391667,1.08226324,0.50218922
-5.21360680,4.19768588,0.86836296,1.01300654,0.00084595,0.79720357,0.00690188,1.89849845,1.05236043,0.49265469
-5.20760380,4.07827463,0.84226435,0.98178080,0.00078772,0.78002867,0.00665924,1.84051892,1.02241549,0.48250433
-5.20160080,3.95546077,0.81583087,0.94888263,0.00072948,0.76266021,0.00644863,1.78055904,0.99329622,0.47193848
-5.19559780,3.83111949,0.78942447,0.91464888,0.00067210,0.74560601,0.00627804,1.71926507,0.96584287,0.46116205
-5.18959480,3.70715927,0.76342783,0.87944669,0.00061642,0.72935176,0.00615538,1.65733498,0.94084651,0.45037965
-5.18359180,3.58547924,0.73823664,0.84366570,0.00056321,0.71434984,0.00608827,1.59550359,0.91903036,0.43979108
-5.17758879,3.46792949,0.71425158,0.80770981,0.00051316,0.70101007,0.00608394,1.53452714,0.90103470,0.42958751
-5.17158579,3.35627535,0.69187031,0.77198875,0.00046688,0.68969282,0.00614900,1.47516776,0.88740577,0.41994826
-5.16558279,3.25216661,0.67147976,0.73690978,0.00042491,0.68070443,0.00628932,1.41817832,0.87858858,0.41103833
-5.15957979,3.15711190,0.65344860,0.70286974,0.00038768,0.67429493,0.00650989,1.36428789,0.87492361,0.40300667
-5.15357679,3.07245851,0.63812027,0.67024773,0.00035556,0.67065771,0.00681471,1.31418837,0.87664694,0.39598511
-5.14757379,2.99937715,0.62580642,0.63939842,0.00032880,0.66993100,0.00720671,1.26852212,0.88389339,0.39008780
-5.14157079,2.93885123,0.61678098,0.61064618,0.00030758,0.67220066,0.00768762,1.22787095,0.89670202,0.38541111
-5.13556778,2.89166992,0.61127462,0.58428012,0.00029202,0.67750391,0.00825794,1.19274631,0.91502333,0.38203385
-5.12956478,2.85842412,0.60946990,0.56054983,0.00028215,0.68583357,0.00891689,1.16358067,0.93872749,0.38001747
-5.12356178,2.83950451,0.61149675,0.53966200,0.00027792,0.69714234,0.00966237,1.14072006,0.96761300,0.37940639
-5.11755878,2.83510093,0.61742861,0.52177777,0.00027925,0.71134699,0.01049091,1.12441754,1.00141520,0.38022815
-5.11155578,2.84520249,0.62727898,0.50701066,0.00028597,0.72833191,0.01139774,1.11482771,1.03981421,0.38249331
-5.10555278,2.86959815,0.64099855,0.49542517,0.00029788,0.74795222,0.01237674,1.11200201,1.08244219,0.38619519
-5.09954977,2.90787746,0.65847296,0.48703590,0.00031470,0.77003607,0.01342051,1.11588503,1.12888955,0.39130936
-5.09354677,2.95943191,0.67952129,0.48180721,0.00033613,0.79438642,0.01452043,1.12631187,1.17871037,0.39779295
-5.08754377,3.02345714,0.70389544,0.47965339,0.00036179,0.82078244,0.01566671,1.14300663,1.23142718,0.40558402
-5.08154077,3.09895672,0.73128052,0.48043948,0.00039129,0.84898059,0.01684853,1.16558239,1.28653530,0.41460092
-5.07553777,3.18474841,0.76129648,0.48398258,0.00042416,0.87871595,0.01805416,1.19354286,1.34350720,0.42474199
-5.06953477,3.27947368,0.79350115,0.49005407,0.00045990,0.90970386,0.01927109,1.22628612,1.40179722,0.43588567
-5.06353177,3.38161132,0.82739479,0.49838241,0.00049800,0.94164232,0.02048621,1.26311050,1.46084718,0.44789123
-5.05752876,3.48949607,0.86242639,0.50865698,0.00053787,0.97421533,0.02168604,1.30322318,1.52009291,0.46060023
-5.05152576,3.60134248,0.89800168,0.52053275,0.00057894,1.00709744,0.02285692,1.34575132,1.57897232,0.47383878
-5.04552276,3.71527439,0.93349281,0.53363595,0.00062058,1.03995939,0.02398523,1.38975607,1.63693466,0.48742072
-5.03951976,3.82935986,0.96824983,0.54757063,0.00066217,1.07247507,0.02505767,1.43424921,1.69345128,0.50115160
-5.03351676,3.94165078,1.00161348,0.56192613,0.00070308,1.10432938,0.02606147,1.47821221,1.74802734,0.51483347
-5.02751376,4.05022639,1.03292922,0.57628525,0.00074271,1.13522690,0.02698468,1.52061750,1.80021421,0.52827018
-5.02151076,4.15323920,1.06156207,0.59023307,0.00078044,1.16490080,0.02781635,1.56045111,1.84962185,0.54127319
-5.01550775,4.24896161,1.08691180,0.60336605,0.00081572,1.19312167,0.02854679,1.59673643,1.89593062,0.55366740
-5.00950475,4.33583141,1.10842798,0.61530125,0.00084800,1.21970550,0.02916777,1.62855789,1.93890149,0.56529685
-5.00350175,4.41249405,1.12562430,0.62568537,0.00087683,1.24452055,0.02967267,1.65508411,1.97838414,0.57602996
-4.99749875,4.47783966,1.13809175,0.63420331,0.00090177,1.26749222,0.03005664,1.67558947,2.01432187,0.58576395
-4.99149575,4.53103291,1.14550989,0.64058595,0.00092248,1.28860576,0.03031666,1.68947324,2.04675291,0.59442820
-4.98549275,4.57153417,1.14765598,0.64461684,0.00093869,1.30790619,0.03045163,1.69627567,2.07580745,0.60198636
-4.97948974,4.59911065,1.14441146,0.64613762,0.00095019,1.32549540,0.03046238,1.69569021,2.10170020,0.60843692
-4.97348674,4.61383683,1.13576544,0.64505192,0.00095686,1.34152619,0.03035166,1.68757147,2.12471838,0.61381237
-4.96748374,4.61608393,1.12181508,0.64132761,0.00095867,1.35619361,0.03012401,1.67193848,2.14520550,0.61817666
-4.96148074,4.60649875,1.10276292,0.63499736,0.00095565,1.36972359,0.02978575,1.64897326,2.16354137,0.62162138
-4.95547774,4.58597281,1.07891098,0.62615736,0.00094791,1.38235969,0.02934476,1.61901454,2.18011929,0.62426059
-4.94947474,4.55560320,1.05065214,0.61496440,0.00093563,1.39434841,0.02881037,1.58254707,2.19532138,0.62622462
-4.94347174,4.51664697,1.01845895,0.60163127,0.00091906,1.40592387,0.02819316,1.54018685,2.20949347,0.62765327
-4.93746873,4.47047124,0.98287044,0.58642076,0.00089848,1.41729279,0.02750473,1.49266286,2.22292078,0.62868862
-4.93146573,4.41850137,0.94447722,0.56963831,0.00087426,1.42862055,0.02675750,1.44079599,2.23580604,0.62946797
-4.92546273,4.36216962,0.90390577,0.55162367,0.00084676,1.44001930,0.02596449,1.38547594,2.24825120,0.63011714
-4.91945973,4.30286662,0.86180209,0.53274169,0.00081640,1.45153871,0.02513906,1.32763693,2.26024421,0.63074473
-4.91345673,4.24189779,0.81881566,0.51337269,0.00078361,1.46316020,0.02429470,1.26823304,2.27165171,0.63143734
-4.90745373,4.18044644,0.77558388,0.49390248,0.00074882,1.47479493,0.02344477,1.20821397,2.28221847,0.63225624
-4.90145073,4.11954491,0.73271777,0.47471244,0.00071249,1.48628580,0.02260232,1.14850189,2.29157383,0.63323555
-4.89544772,4.06005456,0.69078905,0.45616986,0.00067503,1.49741356,0.02177984,1.08997022,2.29924520,0.63438197
-4.88944472,4.00265504,0.65031915,0.43861889,0.00063689,1.50790663,0.02098905,1.03342459,2.30467795,0.63567607
-4.88344172,3.94784252,0.61177012,0.42237217,0.00059847,1.51745424,0.02024075,0.97958674,2.30726115,0.63707502
-4.87743872,3.89593629,0.57553777,0.40770349,0.00056015,1.52572215,0.01954459,0.92908141,2.30635751,0.63851648
-4.87143572,3.84709267,0.54194688,0.39484164,0.00052229,1.53237018,0.01890897,0.88242652,2.30133641,0.63992353
-4.86543272,3.80132473,0.51124863,0.38396557,0.00048521,1.53707046,0.01834088,0.84002676,2.29160799,0.64121010
-4.85942971,3.75852642,0.48361993,0.37520101,0.00044921,1.53952553,0.01784580,0.80217049,2.27665660,0.64228681
-4.85342671,3.71849916,0.45916465,0.36861864,0.00041452,1.53948517,0.01742762,0.76902984,2.25607179,0.64306663
-4.84742371,3.68097948,0.43791648,0.36423384,0.00038138,1.53676116,0.01708863,0.74066389,2.22957510,0.64347022
-4.84142071,3.64566595,0.41984318,0.36200810,0.00034997,1.53123904,0.01682947,0.71702459,2.19704116,0.64343053
-4.83541771,3.61224413,0.40485204,0.36185192,0.00032041,1.52288643,0.01664918,0.69796514,2.15851192,0.64289654
-4.82941471,3.58040848,0.39279628,0.36362923,0.00029283,1.51175732,0.01654529,0.68325048,2.11420334,0.64183588
-4.82341171,3.54988047,0.38348214,0.36716307,0.00026730,1.49799233,0.01651387,0.67256942,2.06450397,0.64023637
-4.81740870,3.52042239,0.37667657,0.37224254,0.00024387,1.48181497,0.01654972,0.66554811,2.00996575,0.63810631
-4.81140570,3.49184677,0.37211508,0.37863048,0.00022254,1.46352413,0.01664651,0.66176429,1.95128731,0.63547376
-4.80540270,3.46402154,0.36950988,0.38607191,0.00020330,1.44348338,0.01679702,0.66076199,1.88929091,0.63238482
-4.79939970,3.43687136,0.36855788,0.39430274,0.00018614,1.42210768,0.01699328,0.66206613,1.82489411,0.62890115
-4.79339670,3.41037557,0.36894847,0.40305850,0.00017098,1.39984832,0.01722690,0.66519668,1.75907771,0.62509683
-4.78739370,3.38456340,0.37037107,0.41208269,0.00015777,1.37717678,0.01748921,0.66968193,1.69285165,0.62105498
-4.78139070,3.35950727,0.37252202,0.42113455,0.00014642,1.35456845,0.01777155,0.67507052,1.62722043,0.61686413
-4.77538769,3.33531457,0.37511109,0.42999585,0.00013684,1.33248698,0.01806548,0.68094191,1.56314992,0.61261470
-4.76938469,3.31211876,0.37786707,0.43847646,0.00012893,1.31136975,0.01836293,0.68691506,1.50153679,0.60839568
-4.76338169,3.29007012,0.38054267,0.44641856,0.00012256,1.29161535,0.01865642,0.69265507,1.44318205,0.60429170
-4.75737869,3.26932668,0.38291853,0.45369930,0.00011763,1.27357309,0.01893915,0.69787779,1.38876967,0.60038048
-4.75137569,3.25004549,0.38480625,0.46023183,0.00011402,1.25753518,0.01920509,0.70235222,1.33885088,0.59673089
-4.74537269,3.23237456,0.38605047,0.46596480,0.00011160,1.24373133,0.01944903,0.70590096,1.29383463,0.59340138
-4.73936968,3.21644543,0.38652998,0.47088028,0.00011023,1.23232612,0.01966661,0.70839870,1.25398415,0.59043902
-4.73336668,3.20236671,0.38615790,0.47499044,0.00010979,1.22341860,0.01985425,0.70976903,1.21941948,0.58787890
-4.72736368,3.19021841,0.38488093,0.47833307,0.00011014,1.21704425,0.02000913,0.70997991,1.19012527,0.58574399
-4.72136068,3.18004727,0.38267789,0.48096624,0.00011115,1.21317866,0.02012908,0.70903801,1.16596322,0.58404524
-4.71535768,3.17186314,0.37955744,0.48296249,0.00011268,1.21174292,0.02021248,0.70698251,1.14668828,0.58278204
-4.70935468,3.16563656,0.37555539,0.48440281,0.00011459,1.21261007,0.02025816,0.70387837,1.13196754,0.58194284
-4.70335168,3.16129755,0.37073149,0.48537071,0.00011675,1.21561246,0.02026531,0.69980986,1.12140083,0.58150594
-4.69734867,3.15873589,0.36516599,0.48594678,0.00011902,1.22054963,0.02023336,0.69487429,1.11454200,0.58144049
-4.69134567,3.15780289,0.35895609,0.48620388,0.00012127,1.22719642,0.02016192,0.68917646,1.11091990,0.58170757
-4.68534267,3.15831469,0.35221238,0.48620329,0.00012337,1.23531106,0.02005076,0.68282394,1.11005826,0.58226141
-4.67933967,3.16005724,0.34505536,0.48599193,0.00012522,1.24464302,0.01989972,0.67592332,1.11149367,0.58305075
-4.67333667,3.16279266,0.33761230,0.48560065,0.00012670,1.25494043,0.01970878,0.66857747,1.11479106,0.58402030
-4.66733367,3.16626694,0.33001415,0.48504377,0.00012773,1.26595692,0.01947805,0.66088386,1.11955636,0.58511230
-4.66133067,3.17021861,0.32239296,0.48431968,0.00012823,1.27745774,0.01920787,0.65293376,1.12544581,0.58626815
-4.65532766,3.17438798,0.31487950,0.48341244,0.00012812,1.28922498,0.01889880,0.64481217,1.13217211,0.58743007
-4.64932466,3.17852655,0.30760113,0.48229418,0.00012738,1.30106195,0.01855179,0.63659839,1.13950713,0.58854278
-4.64332166,3.18240591,0.30068002,0.48092815,0.00012596,1.31279641,0.01816818,0.62836693,1.14728149,0.58955499
-4.63731866,3.18582586,0.29423145,0.47927211,0.00012386,1.32428279,0.01774982,0.62018849,1.15538130,0.59042092
