energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-5.87993997,0.15880618,0.00111909,0.02021989,0.00104839,0.00000000,0.11990724,0.04872875,0.00041970,0.08474861
-5.87393697,0.17893779,0.00133265,0.02229335,0.00115568,0.00000000,0.13828792,0.05370649,0.00039362,0.09648983
-5.86793397,0.20361324,0.00157916,0.02499226,0.00129178,0.00000000,0.16009068,0.06014548,0.00038405,0.11055687
-5.86193097,0.23295994,0.00186122,0.02832877,0.00145686,0.00000000,0.18544593,0.06806792,0.00039105,0.12702759
-5.85592796,0.26709173,0.00218135,0.03231599,0.00165095,0.00000000,0.21446988,0.07749635,0.00041497,0.14596664
-5.84992496,0.30609957,0.00254192,0.03696680,0.00187388,0.00000000,0.24725578,0.08845105,0.00045653,0.16742037
-5.84392196,0.35004195,0.00294504,0.04229265,0.00212523,0.00000000,0.28386488,0.10094718,0.00051682,0.19141178
-5.83791896,0.39893529,0.00339248,0.04830218,0.00240424,0.00000000,0.32431769,0.11499190,0.00059729,0.21793554
-5.83191596,0.45274488,0.00388563,0.05499991,0.00270980,0.00000000,0.36858583,0.13058143,0.00069979,0.24695351
-5.82591296,0.51137685,0.00442537,0.06238486,0.00304039,0.00000000,0.41658469,0.14769841,0.00082653,0.27839099
-5.81990995,0.57467142,0.00501204,0.07044928,0.00339402,0.00000000,0.46816753,0.16630944,0.00098007,0.31213380
-5.81390695,0.64239784,0.00564536,0.07917749,0.00376825,0.00000000,0.52312097,0.18636304,0.00116328,0.34802663
-5.80790395,0.71425138,0.00632438,0.08854485,0.00416017,0.00000000,0.58116239,0.20778807,0.00137930,0.38587244
-5.80190095,0.78985239,0.00704743,0.09851686,0.00456642,0.00000000,0.64193923,0.23049265,0.00163146,0.42543345
-5.79589795,0.86874751,0.00781209,0.10904856,0.00498320,0.00000000,0.70503035,0.25436363,0.00192319,0.46643323
-5.78989495,0.95041320,0.00861515,0.12008407,0.00540638,0.00000000,0.76994944,0.27926658,0.00225793,0.50856035
-5.78389195,1.03426119,0.00945262,0.13155635,0.00583151,0.00000000,0.83615042,0.30504640,0.00263898,0.55147301
-5.77788894,1.11964587,0.01031969,0.14338722,0.00625393,0.00000000,0.90303474,0.33152834,0.00306939,0.59480484
-5.77188594,1.20587332,0.01121078,0.15548770,0.00666888,0.00000000,0.96996031,0.35851965,0.00355178,0.63817148
-5.76588294,1.29221160,0.01211955,0.16775849,0.00707157,0.00000000,1.03625177,0.38581151,0.00408816,0.68117778
-5.75987994,1.37790216,0.01303891,0.18009078,0.00745733,0.00000000,1.10121206,0.41318151,0.00467980,0.72342527
-5.75387694,1.46217196,0.01396110,0.19236732,0.00782168,0.00000000,1.16413466,0.44039643,0.00532702,0.76451981
-5.74787394,1.54424604,0.01487774,0.20446379,0.00816047,0.00000000,1.22431651,0.46721538,0.00602903,0.80407908
-5.74187094,1.62336041,0.01577995,0.21625037,0.00846996,0.00000000,1.28107113,0.49339326,0.00678381,0.84173973
-5.73586793,1.69877505,0.01665839,0.22759365,0.00874693,0.00000000,1.33374177,0.51868453,0.00758795,0.87716416
-5.72986493,1.76978678,0.01750347,0.23835881,0.00898874,0.00000000,1.38171429,0.54284729,0.00843663,0.91004667
-5.72386193,1.83574208,0.01830543,0.24841198,0.00919341,0.00000000,1.42442959,0.56564764,0.00932353,0.94011895
-5.71785893,1.89604959,0.01905456,0.25762290,0.00935965,0.00000000,1.46139537,0.58686423,0.01024087,0.96715502
-5.71185593,1.95019227,0.01974139,0.26586765,0.00948690,0.00000000,1.49219688,0.60629306,0.01117952,0.99097539
-5.70585293,1.99773911,0.02035686,0.27303160,0.00957538,0.00000000,1.51650671,0.62375241,0.01212909,1.01145064
-5.69984992,2.03835596,0.02089260,0.27901229,0.00962601,0.00000000,1.53409310,0.63908768,0.01307819,1.02850420
-5.69384692,2.07181554,0.02134113,0.28372234,0.00964047,0.00000000,1.54482666,0.65217618,0.01401467,1.04211454
-5.68784392,2.09800583,0.02169609,0.28709205,0.00962111,0.00000000,1.54868535,0.66293151,0.01492595,1.05231640
-5.68184092,2.11693679,0.02195249,0.28907189,0.00957092,0.00000000,1.54575719,0.67130742,0.01579937,1.05920130
-5.67583792,2.12874457,0.02210684,0.28963442,0.00949346,0.00000000,1.53624065,0.67730086,0.01662262,1.06291686
-5.66983492,2.13369283,0.02215740,0.28877578,0.00939276,0.00000000,1.52044242,0.68095395,0.01738411,1.06366498
-5.66383192,2.13217056,0.02210422,0.28651654,0.00927325,0.00000000,1.49877233,0.68235476,0.01807341,1.06169866
-5.65782891,2.12468602,0.02194927,0.28290179,0.00913963,0.00000000,1.47173538,0.68163648,0.01868158,1.05731721
-5.65182591,2.11185631,0.02169643,0.27800054,0.00899675,0.00000000,1.43992077,0.67897504,0.01920154,1.05085990
-5.64582291,2.09439261,0.02135140,0.27190427,0.00884950,0.00000000,1.40398813,0.67458496,0.01962830,1.04269776
-5.63981991,2.07308087,0.02092164,0.26472474,0.00870264,0.00000000,1.36465122,0.66871343,0.01995919,1.03322381
-5.63381691,2.04875864,0.02041613,0.25659111,0.00856068,0.00000000,1.32265936,0.66163285,0.02019390,1.02284168
-5.62781391,2.02228827,0.01984516,0.24764636,0.00842775,0.00000000,1.27877731,0.65363180,0.02033451,1.01195295
-5.62181091,1.99452771,0.01922001,0.23804331,0.00830745,0.00000000,1.23376421,0.64500507,0.02038537,1.00094363
-5.61580790,1.96629976,0.01855264,0.22794028,0.00820273,0.00000000,1.18835236,0.63604277,0.02035287,0.99017018
-5.60980490,1.93836135,0.01785528,0.21749656,0.00811579,0.00000000,1.14322674,0.62701932,0.02024517,0.97994584
-5.60380190,1.91137420,0.01714013,0.20686803,0.00804800,0.00000000,1.09900610,0.61818264,0.02007181,0.97052775
-5.59779890,1.88587839,0.01641893,0.19620292,0.00799983,0.00000000,1.05622659,0.60974421,0.01984324,0.96210571
-5.59179590,1.86227042,0.01570268,0.18563810,0.00797081,0.00000000,1.01532858,0.60187047,0.01957040,0.95479323
-5.58579290,1.84078705,0.01500131,0.17529585,0.00795958,0.00000000,0.97664749,0.59467603,0.01926420,0.94862135
-5.57978989,1.82149595,0.01432345,0.16528146,0.00796390,0.00000000,0.94040892,0.58821921,0.01893506,0.94353603
-5.57378689,1.80429418,0.01367628,0.15568162,0.00798074,0.00000000,0.90672858,0.58250011,0.01859248,0.93939910
-5.56778389,1.78891459,0.01306539,0.14656363,0.00800638,0.00000000,0.87561693,0.57746150,0.01824464,0.93599330
-5.56178089,1.77494037,0.01249479,0.13797559,0.00803659,0.00000000,0.84698844,0.57299242,0.01789815,0.93303108
-5.55577789,1.76182719,0.01196692,0.12994735,0.00806677,0.00000000,0.82067500,0.56893459,0.01755780,0.93016704
-5.54977489,1.74893199,0.01148284,0.12249229,0.00809219,0.00000000,0.79644295,0.56509114,0.01722651,0.92701360
-5.54377189,1.73554728,0.01104233,0.11560974,0.00810815,0.00000000,0.77401291,0.56123748,0.01690530,0.92315909
-5.53776888,1.72093921,0.01064418,0.10928792,0.00811022,0.00000000,0.75308148,0.55713366,0.01659341,0.91818759
-5.53176588,1.70438779,0.01028646,0.10350727,0.00809444,0.00000000,0.73334389,0.55253773,0.01628850,0.91169949
-5.52576288,1.68522714,0.00996679,0.09824393,0.00805753,0.00000000,0.71451653,0.54721942,0.01598693,0.90333199
-5.51975988,1.66288403,0.00968263,0.09347328,0.00799702,0.00000000,0.69635830,0.54097342,0.01568409,0.89277829
-5.51375688,1.63691275,0.00943162,0.08917334,0.00791145,0.00000000,0.67869005,0.53363183,0.01537481,0.87980481
-5.50775388,1.60702472,0.00921177,0.08532787,0.00780042,0.00000000,0.66141108,0.52507495,0.01505372,0.86426554
-5.50175088,1.57311151,0.00902174,0.08192904,0.00766468,0.00000000,0.64451220,0.51524008,0.01471567,0.84611283
-5.49574787,1.53526026,0.00886098,0.07897958,0.00750613,0.00000000,0.62808476,0.50412791,0.01435609,0.82540425
-5.48974487,1.49376087,0.00872984,0.07649431,0.00732783,0.00000000,0.61232534,0.49180619,0.01397128,0.80230515
-5.48374187,1.44910484,0.00862966,0.07450100,0.00713391,0.00000000,0.59753601,0.47841059,0.01355874,0.77708701
-5.47773887,1.40197581,0.00856270,0.07304055,0.00692948,0.00000000,0.58412009,0.46414271,0.01311730,0.75012165
-5.47173587,1.35323248,0.00853213,0.07216643,0.00672046,0.00000000,0.57257371,0.44926545,0.01264724,0.72187158
-5.46573287,1.30388474,0.00854184,0.07194347,0.00651348,0.00000000,0.56347338,0.43409583,0.01215034,0.69287719
-5.45972986,1.25506407,0.00859629,0.07244597,0.00631563,0.00000000,0.55745995,0.41899575,0.01162980,0.66374118
-5.45372686,1.20798954,0.00870029,0.07375529,0.00613430,0.00000000,0.55521967,0.40436091,0.01109015,0.63511100
-5.44772386,1.16393080,0.00885872,0.07595686,0.00597696,0.00000000,0.55746269,0.39060857,0.01053705,0.60766012
-5.44172086,1.12416939,0.00907630,0.07913685,0.00585096,0.00000000,0.56489970,0.37816440,0.00997705,0.58206864
-5.43571786,1.08995983,0.00935730,0.08337848,0.00576334,0.00000000,0.57821745,0.36744899,0.00941735,0.55900408
-5.42971486,1.06249171,0.00970527,0.08875819,0.00572063,0.00000000,0.59805368,0.35886454,0.00886548,0.53910292
-5.42371186,1.04285391,0.01012279,0.09534170,0.00572869,0.00000000,0.62497223,0.35278202,0.00832904,0.52295331
-5.41770885,1.03200196,0.01061132,0.10318016,0.00579254,0.00000000,0.65943898,0.34952938,0.00781541,0.51107955
-5.41170585,1.03072939,0.01117092,0.11230655,0.00591627,0.00000000,0.70179937,0.34938091,0.00733147,0.50392844
-5.40570285,1.03964362,0.01180023,0.12273235,0.00610290,0.00000000,0.75225817,0.35254825,0.00688343,0.50185790
-5.39969985,1.05914689,0.01249636,0.13444478,0.00635431,0.00000000,0.81086209,0.35917313,0.00647659,0.50512792
-5.39369685,1.08942266,0.01325486,0.14740455,0.00667118,0.00000000,0.87748605,0.36932206,0.00611524,0.51389387
-5.38769385,1.13042744,0.01406980,0.16154445,0.00705296,0.00000000,0.95182352,0.38298312,0.00580254,0.52820227
-5.38169085,1.18188836,0.01493386,0.17676863,0.00749786,0.00000000,1.03338158,0.40006473,0.00554051,0.54798891
-5.37568784,1.24330616,0.01583850,0.19295285,0.00800285,0.00000000,1.12148102,0.42039664,0.00533001,0.57307932
-5.36968484,1.31396370,0.01677415,0.20994564,0.00856371,0.00000000,1.21526189,0.44373290,0.00517081,0.60319146
-5.36368184,1.39293947,0.01773049,0.22757030,0.00917508,0.00000000,1.31369449,0.46975677,0.00506162,0.63794065
-5.35767884,1.47912608,0.01869674,0.24562786,0.00983051,0.00000000,1.41559580,0.49808743,0.00500026,0.67684649
-5.35167584,1.57125290,0.01966194,0.26390081,0.01052260,0.00000000,1.51965120,0.52828825,0.00498376,0.71934186
-5.34567284,1.66791270,0.02061533,0.28215753,0.01124308,0.00000000,1.62444080,0.55987650,0.00500850,0.76478366
-5.33966983,1.76759140,0.02154669,0.30015722,0.01198297,0.00000000,1.72846987,0.59233403,0.00507036,0.81246530
-5.33366683,1.86870035,0.02244663,0.31765529,0.01273270,0.00000000,1.83020250,0.62511882,0.00516490,0.86163070
-5.32766383,1.96961035,0.02330695,0.33440884,0.01348227,0.00000000,1.92809734,0.65767696,0.00528748,0.91148946
-5.32166083,2.06868647,0.02412092,0.35018216,0.01422147,0.00000000,2.02064433,0.68945480,0.00543338,0.96123307
-5.31565783,2.16432290,0.02488347,0.36475204,0.01494002,0.00000000,2.10640124,0.71991083,0.00559795,1.01005169
-5.30965483,2.25497680,0.02559145,0.37791267,0.01562775,0.00000000,2.18402857,0.74852714,0.00577672,1.05715113
-5.30365183,2.33920033,0.02624367,0.38947998,0.01627486,0.00000000,2.25232189,0.77481998,0.00596542,1.10176960
-5.29764882,2.41566987,0.02684099,0.39929528,0.01687203,0.00000000,2.31024005,0.79834927,0.00616011,1.14319383
-5.29164582,2.48321178,0.02738625,0.40722815,0.01741065,0.00000000,2.35692880,0.81872685,0.00635719,1.18077389
-5.28564282,2.54082391,0.02788414,0.41317850,0.01788297,0.00000000,2.39173859,0.83562318,0.00655341,1.21393653
-5.27963982,2.58769236,0.02834097,0.41707772,0.01828225,0.00000000,2.41423633,0.84877252,0.00674591,1.24219628
-5.27363682,2.62320304,0.02876436,0.41888907,0.01860291,0.00000000,2.42421061,0.85797640,0.00693217,1.26516427
-5.26763382,2.64694793,0.02916285,0.41860725,0.01884060,0.00000000,2.42167059,0.86310550,0.00711001,1.28255421
-5.26163082,2.65872587,0.02954548,0.41625730,0.01899232,0.00000000,2.40683859,0.86409980,0.00727754,1.29418555
-5.25562781,2.65853822,0.02992119,0.41189287,0.01905641,0.00000000,2.38013704,0.86096736,0.00743316,1.29998355
-5.24962481,2.64657953,0.03029840,0.40559403,0.01903260,0.00000000,2.34217042,0.85378160,0.00757543,1.29997653
-5.24362181,2.62322401,0.03068437,0.39746467,0.01892198,0.00000000,2.29370303,0.84267737,0.00770314,1.29429032
-5.23761881,2.58900813,0.03108474,0.38762964,0.01872692,0.00000000,2.23563365,0.82784597,0.00781515,1.28314021
-5.23161581,2.54461037,0.03150306,0.37623173,0.01845103,0.00000000,2.16896813,0.80952938,0.00791047,1.26682095
-5.22561281,2.49082893,0.03194035,0.36342848,0.01809899,0.00000000,2.09479079,0.78801371,0.00798811,1.24569506
-5.21960980,2.42855806,0.03239488,0.34938906,0.01767646,0.00000000,2.01423602,0.76362239,0.00804715,1.22018024
-5.21360680,2.35876427,0.03286193,0.33429106,0.01718989,0.00000000,1.92846061,0.73670896,0.00808668,1.19073624
-5.20760380,2.28246288,0.03333385,0.31831749,0.01664640,0.00000000,1.83861802,0.70764989,0.00810582,1.15785188
-5.20160080,2.20069594,0.03380012,0.30165370,0.01605356,0.00000000,1.74583498,0.67683751,0.00810371,1.12203277
-5.19559780,2.11451210,0.03424767,0.28448459,0.01541925,0.00000000,1.65119119,0.64467324,0.00807954,1.08379014
-5.18959480,2.02494898,0.03466131,0.26699185,0.01475148,0.00000000,1.55570241,0.61156122,0.00803258,1.04363116
-5.18359180,1.93301834,0.03502427,0.24935144,0.01405827,0.00000000,1.46030709,0.57790252,0.00796219,1.00205121
-5.17758879,1.83969446,0.03531888,0.23173122,0.01334743,0.00000000,1.36585671,0.54408994,0.00786790,0.95952796
-5.17158579,1.74590559,0.03552734,0.21428882,0.01262654,0.00000000,1.27310967,0.51050360,0.00774943,0.91651759
-5.16558279,1.65252850,0.03563250,0.19716979,0.01190278,0.00000000,1.18272851,0.47750717,0.00760675,0.87345290
-5.15957979,1.56038589,0.03561869,0.18050597,0.01118289,0.00000000,1.09528026,0.44544490,0.00744008,0.83074317
-5.15357679,1.47024616,0.03547245,0.16441425,0.01047309,0.00000000,1.01123927,0.41463943,0.00725001,0.78877545
-5.14757379,1.38282526,0.03518330,0.14899561,0.00977908,0.00000000,0.93099242,0.38539019,0.00703747,0.74791701
-5.14157079,1.29878989,0.03474432,0.13433459,0.00910600,0.00000000,0.85484589,0.35797243,0.00680375,0.70851838
-5.13556778,1.21876167,0.03415263,0.12049905,0.00845843,0.00000000,0.78303326,0.33263677,0.00655056,0.67091678
-5.12956478,1.14332154,0.03340972,0.10754039,0.00784044,0.00000000,0.71572431,0.30960912,0.00628000,0.63543931
-5.12356178,1.07301398,0.03252162,0.09549410,0.00725560,0.00000000,0.65303423,0.28909083,0.00599455,0.60240565
-5.11755878,1.00835047,0.03149888,0.08438060,0.00670700,0.00000000,0.59503265,0.27125898,0.00569706,0.57212996
-5.11155578,0.94981191,0.03035641,0.07420649,0.00619730,0.00000000,0.54175238,0.25626662,0.00539068,0.54492166
-5.10555278,0.89784964,0.02911317,0.06496594,0.00572878,0.00000000,0.49319746,0.24424299,0.00507886,0.52108494
-5.09954977,0.85288489,0.02779168,0.05664237,0.00530337,0.00000000,0.44935032,0.23529338,0.00476526,0.50091705
-5.09354677,0.81530670,0.02641749,0.04921019,0.00492265,0.00000000,0.41017799,0.22949887,0.00445370,0.48470524
-5.08754377,0.78546826,0.02501849,0.04263668,0.00458794,0.00000000,0.37563719,0.22691567,0.00414809,0.47272250
-5.08154077,0.76368197,0.02362425,0.03688384,0.00430025,0.00000000,0.34567840,0.22757419,0.00385238,0.46522240
-5.07553777,0.75021334,0.02226523,0.03191019,0.00406032,0.00000000,0.32024882,0.23147792,0.00357045,0.46243306
-5.06953477,0.74527419,0.02097207,0.02767252,0.00386866,0.00000000,0.29929429,0.23860207,0.00330610,0.46455069
-5.06353177,0.74901544,0.01977489,0.02412739,0.00372548,0.00000000,0.28276044,0.24889225,0.00306293,0.47173296
-5.05752876,0.76151991,0.01870255,0.02123256,0.00363075,0.00000000,0.27059288,0.26226316,0.00284432,0.48409244
-5.05152576,0.78279556,0.01778207,0.01894814,0.00358414,0.00000000,0.26273678,0.27859756,0.00265338,0.50169051
-5.04552276,0.81276944,0.01703801,0.01723754,0.00358505,0.00000000,0.25913592,0.29774561,0.00249289,0.52453196
-5.03951976,0.85128281,0.01649194,0.01606819,0.00363256,0.00000000,0.25973130,0.31952477,0.00236522,0.55256048
-5.03351676,0.89808766,0.01616200,0.01541199,0.00372547,0.00000000,0.26445933,0.34372039,0.00227239,0.58565533
-5.02751376,0.95284485,0.01606248,0.01524563,0.00386223,0.00000000,0.27325005,0.37008701,0.00221593,0.62362929
-5.02151076,1.01512404,0.01620346,0.01555062,0.00404097,0.00000000,0.28602510,0.39835057,0.00219691,0.66622798
-5.01550775,1.08440559,0.01659053,0.01631318,0.00425948,0.00000000,0.30269584,0.42821155,0.00221592,0.71313070
-5.00950475,1.16008442,0.01722454,0.01752399,0.00451526,0.00000000,0.32316170,0.45934889,0.00227299,0.76395276
-5.00350175,1.24147584,0.01810141,0.01917779,0.00480544,0.00000000,0.34730873,0.49142482,0.00236762,0.81824921
-4.99749875,1.32782333,0.01921205,0.02127289,0.00512688,0.00000000,0.37500871,0.52409044,0.00249873,0.87552018
-4.99149575,1.41830821,0.02054232,0.02381066,0.00547615,0.00000000,0.40611875,0.55699182,0.00266469,0.93521745
-4.98549275,1.51206094,0.02207306,0.02679490,0.00584957,0.00000000,0.44048153,0.58977664,0.00286325,0.99675237
-4.97948974,1.60817414,0.02378028,0.03023130,0.00624324,0.00000000,0.47792635,0.62210105,0.00309160,1.05950493
-4.97348674,1.70571680,0.02563542,0.03412688,0.00665312,0.00000000,0.51827093,0.65363647,0.00334638,1.12283380
-4.96748374,1.80374972,0.02760574,0.03848948,0.00707504,0.00000000,0.56132410,0.68407643,0.00362367,1.18608722
-4.96148074,1.90134175,0.02965488,0.04332732,0.00750479,0.00000000,0.60688919,0.71314276,0.00391911,1.24861449
-4.95547774,1.99758648,0.03174347,0.04864867,0.00793817,0.00000000,0.65476827,0.74059140,0.00422788,1.30977778
-4.94947474,2.09161912,0.03383000,0.05446157,0.00837109,0.00000000,0.70476688,0.76621728,0.00454485,1.36896408
-4.94347174,2.18263304,0.03587165,0.06077373,0.00879961,0.00000000,0.75669921,0.78985832,0.00486463,1.42559691
-4.93746873,2.26989559,0.03782533,0.06759242,0.00922002,0.00000000,0.81039339,0.81139834,0.00518171,1.47914746
-4.93146573,2.35276265,0.03964878,0.07492460,0.00962896,0.00000000,0.86569662,0.83076878,0.00549058,1.52914489
-4.92546273,2.43069152,0.04130161,0.08277699,0.01002339,0.00000000,0.92247985,0.84794918,0.00578586,1.57518535
-4.91945973,2.50325161,0.04274645,0.09115629,0.01040077,0.00000000,0.98064153,0.86296649,0.00606242,1.61693955
-4.91345673,2.57013251,0.04394998,0.10006946,0.01075899,0.00000000,1.04011029,0.87589302,0.00631554,1.65415833
-4.90745373,2.63114907,0.04488391,0.10952389,0.01109649,0.00000000,1.10084598,0.88684339,0.00654101,1.68667627
-4.90145073,2.68624314,0.04552573,0.11952773,0.01141225,0.00000000,1.16283904,0.89597032,0.00673527,1.71441299
-4.89544772,2.73548192,0.04585946,0.13009001,0.01170578,0.00000000,1.22610786,0.90345950,0.00689548,1.73737203
-4.88944472,2.77905265,0.04587600,0.14122077,0.01197715,0.00000000,1.29069413,0.90952377,0.00701960,1.75563742
-4.88344172,2.81725396,0.04557342,0.15293102,0.01222693,0.00000000,1.35665614,0.91439665,0.00710642,1.76936797
-4.87743872,2.85048387,0.04495687,0.16523264,0.01245615,0.00000000,1.42406022,0.91832548,0.00715560,1.77878943
-4.87143572,2.87922494,0.04403838,0.17813804,0.01266626,0.00000000,1.49297057,0.92156444,0.00716765,1.78418492
-4.86543272,2.90402706,0.04283638,0.19165969,0.01285904,0.00000000,1.56343784,0.92436752,0.00714388,1.78588388
-4.85942971,2.92548831,0.04137496,0.20580945,0.01303654,0.00000000,1.63548700,0.92698177,0.00708631,1.78425014
-4.85342671,2.94423475,0.03968308,0.22059778,0.01320101,0.00000000,1.70910498,0.92964085,0.00699763,1.77966934
-4.84742371,2.96089964,0.03779353,0.23603267,0.01335478,0.00000000,1.78422878,0.93255924,0.00688105,1.77253642
-4.84142071,2.97610303,0.03574191,0.25211858,0.01350019,0.00000000,1.86073453,0.93592705,0.00674021,1.76324353
-4.83541771,2.99043209,0.03356548,0.26885514,0.01363952,0.00000000,1.93842834,0.93990567,0.00657902,1.75216881
-4.82941471,3.00442317,0.03130205,0.28623584,0.01377489,0.00000000,2.01703923,0.94462429,0.00640157,1.73966640
-4.82341171,3.01854580,0.02898896,0.30424668,0.01390821,0.00000000,2.09621482,0.95017731,0.00621201,1.72605806
-4.81740870,3.03318930,0.02666213,0.32286480,0.01404113,0.00000000,2.17552005,0.95662275,0.00601442,1.71162651
-4.81140570,3.04865230,0.02435518,0.34205728,0.01417494,0.00000000,2.25443919,0.96398153,0.00581272,1.69661071
-4.80540270,3.06513529,0.02209880,0.36177995,0.01431061,0.00000000,2.33238123,0.97223776,0.00561063,1.68120300
-4.79939970,3.08273651,0.01992022,0.38197647,0.01444871,0.00000000,2.40868864,0.98133984,0.00541160,1.66554820
-4.79339670,3.10145107,0.01784286,0.40257765,0.01458940,0.00000000,2.48264922,0.99120247,0.00521877,1.64974442
-4.78739370,3.12117325,0.01588616,0.42350107,0.01473247,0.00000000,2.55351078,1.00170943,0.00503498,1.63384559
-4.78139070,3.14170196,0.01406563,0.44465097,0.01487730,0.00000000,2.62049818,1.01271703,0.00486275,1.61786528
-4.77538769,3.16274898,0.01239287,0.46591865,0.01502293,0.00000000,2.68283207,1.02405830,0.00470435,1.60178176
-4.76938469,3.18394987,0.01087596,0.48718316,0.01516804,0.00000000,2.73974890,1.03554774,0.00456179,1.58554405
-4.76338169,3.20487716,0.00951971,0.50831250,0.01531105,0.00000000,2.79052125,1.04698651,0.00443688,1.56907861
-4.75737869,3.22505549,0.00832613,0.52916516,0.01545011,0.00000000,2.83447798,1.05816815,0.00433130,1.55229653
-4.75137569,3.24397824,0.00729487,0.54959210,0.01558322,0.00000000,2.87102333,1.06888446,0.00424660,1.53510097
-4.74537269,3.26112532,0.00642373,0.56943909,0.01570822,0.00000000,2.89965447,1.07893165,0.00418430,1.51739461
-4.73936968,3.27598147,0.00570905,0.58854932,0.01582294,0.00000000,2.91997658,1.08811657,0.00414587,1.49908693
-4.73336668,3.28805471,0.00514623,0.60676625,0.01592520,0.00000000,2.93171530,1.09626271,0.00413282,1.48010110
-4.72736368,3.29689422,0.00473000,0.62393662,0.01601293,0.00000000,2.93472572,1.10321606,0.00414664,1.46038028
-4.72136068,3.30210731,0.00445483,0.63991350,0.01608421,0.00000000,2.92899790,1.10885047,0.00418884,1.43989316
-4.71535768,3.30337469,0.00431510,0.65455931,0.01613735,0.00000000,2.91465848,1.11307248,0.00426093,1.41863860
-4.70935468,3.30046365,0.00430529,0.66774861,0.01617098,0.00000000,2.89196851,1.11582532,0.00436436,1.39664910
-4.70335168,3.29323872,0.00442005,0.67937078,0.01618404,0.00000000,2.86131747,1.11709205,0.00450051,1.37399310
-4.69734867,3.28166925,0.00465420,0.68933229,0.01617590,0.00000000,2.82321373,1.11689768,0.00467058,1.35077595
-4.69134567,3.26583378,0.00500270,0.69755855,0.01614634,0.00000000,2.77827183,1.11531019,0.00487554,1.32713948
-4.68534267,3.24592097,0.00546048,0.70399535,0.01609558,0.00000000,2.72719708,1.11244030,0.00511605,1.30326011
-4.67933967,3.22222694,0.00602235,0.70860985,0.01602431,0.00000000,2.67076792,1.10844012,0.00539236,1.27934567
-4.67333667,3.19514935,0.00668272,0.71139099,0.01593368,0.00000000,2.60981683,1.10350064,0.00570421,1.25563085
-4.66733367,3.16517814,0.00743547,0.71234947,0.01582525,0.00000000,2.54521034,1.09784803,0.00605079,1.23237150
-4.66133067,3.13288354,0.00827370,0.71151726,0.01570103,0.00000000,2.47782895,1.09173898,0.00643058,1.20983805
-4.65532766,3.09890162,0.00918954,0.70894670,0.01556334,0.00000000,2.40854746,1.08545512,0.00684138,1.18830808
-4.64932466,3.06391798,0.01017403,0.70470915,0.01541486,0.00000000,2.33821644,1.07929672,0.00728019,1.16805847
-4.64332166,3.02865015,0.01121695,0.69889349,0.01525851,0.00000000,2.26764530,1.07357576,0.00774323,1.14935741
