energy_ev,total_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.71185593,0.21274046,0.13544247,0.09643427,0.00007393,0.01207359,0.11707115,0.00002045
-5.70585293,0.21316858,0.13196289,0.09870611,0.00008423,0.01193639,0.11578003,0.00002484
-5.69984992,0.21579231,0.12942820,0.10220681,0.00009653,0.01195283,0.11547907,0.00002998
-5.69384692,0.22097561,0.12803684,0.10712257,0.00011104,0.01213429,0.11636048,0.00003594
-5.68784392,0.22905352,0.12797041,0.11362499,0.00012796,0.01249227,0.11860001,0.00004279
-5.68184092,0.24032071,0.12938800,0.12186515,0.00014746,0.01303745,0.12235159,0.00005058
-5.67583792,0.25502022,0.13242094,0.13196749,0.00016971,0.01377886,0.12774203,0.00005938
-5.66983492,0.27333246,0.13716794,0.14402380,0.00019480,0.01472310,0.13486613,0.00006921
-5.66383192,0.29536499,0.14369076,0.15808740,0.00022278,0.01587355,0.14378201,0.00008008
-5.65782891,0.32114321,0.15201054,0.17416779,0.00025366,0.01722980,0.15450717,0.00009201
-5.65182591,0.35060250,0.16210494,0.19222595,0.00028736,0.01878703,0.16701504,0.00010495
-5.64582291,0.38358211,0.17390609,0.21217061,0.00032373,0.02053565,0.18123259,0.00011885
-5.63981991,0.41982131,0.18729967,0.23385570,0.00036255,0.02246097,0.19703888,0.00013363
-5.63381691,0.45895817,0.20212513,0.25707928,0.00040349,0.02454310,0.21426487,0.00014917
-5.62781391,0.50053132,0.21817714,0.28158417,0.00044616,0.02675699,0.23269457,0.00016532
-5.62181091,0.54398498,0.23520852,0.30706042,0.00049008,0.02907265,0.25206774,0.00018191
-5.61580790,0.58867752,0.25293449,0.33314981,0.00053468,0.03145562,0.27208413,0.00019872
-5.60980490,0.63389354,0.27103838,0.35945244,0.00057935,0.03386755,0.29240931,0.00021554
-5.60380190,0.67885928,0.28917874,0.38553517,0.00062342,0.03626705,0.31268201,0.00023210
-5.59779890,0.72276131,0.30699763,0.41094206,0.00066616,0.03861066,0.33252292,0.00024814
-5.59179590,0.76476779,0.32412999,0.43520626,0.00070685,0.04085398,0.35154463,0.00026340
-5.58579290,0.80405175,0.34021374,0.45786314,0.00074476,0.04295295,0.36936245,0.00027759
-5.57978989,0.83981576,0.35490040,0.47846418,0.00077919,0.04486513,0.38560587,0.00029047
-5.57378689,0.87131677,0.36786568,0.49659112,0.00080948,0.04655104,0.39993002,0.00030178
-5.56778389,0.89789047,0.37881987,0.51186972,0.00083506,0.04797551,0.41202695,0.00031131
-5.56178089,0.91897392,0.38751737,0.52398266,0.00085545,0.04910885,0.42163599,0.00031886
-5.55577789,0.93412559,0.39376515,0.53268094,0.00087026,0.04992794,0.42855310,0.00032431
-5.54977489,0.94304197,0.39742971,0.53779336,0.00087925,0.05041714,0.43263840,0.00032754
-5.54377189,0.94556984,0.39844220,0.53923348,0.00088233,0.05056898,0.43382189,0.00032852
-5.53776888,0.94171383,0.39680150,0.53700399,0.00087953,0.05038451,0.43210691,0.00032725
-5.53176588,0.93163877,0.39257520,0.53119805,0.00087107,0.04987350,0.42757123,0.00032380
-5.52576288,0.91566684,0.38589823,0.52199769,0.00085729,0.04905424,0.42036576,0.00031828
-5.51975988,0.89426961,0.37696943,0.50966930,0.00083870,0.04795314,0.41071087,0.00031085
-5.51375688,0.86805524,0.36604608,0.49455643,0.00081594,0.04660403,0.39889050,0.00030175
-5.50775388,0.83775165,0.35343665,0.47707021,0.00078976,0.04504725,0.38524440,0.00029121
-5.50175088,0.80418608,0.33949206,0.45767782,0.00076102,0.04332851,0.37015866,0.00027953
-5.49574787,0.76826214,0.32459586,0.43688953,0.00073068,0.04149765,0.35405506,0.00026704
-5.48974487,0.73093511,0.30915359,0.41524480,0.00069974,0.03960723,0.33737959,0.00025407
-5.48374187,0.69318649,0.29358189,0.39329795,0.00066926,0.03771112,0.32059058,0.00024097
-5.47773887,0.65599859,0.27829753,0.37160398,0.00064030,0.03586305,0.30414671,0.00022808
-5.47173587,0.62033013,0.26370680,0.35070492,0.00061393,0.03411522,0.28849554,0.00021575
-5.46573287,0.58709328,0.25019559,0.33111713,0.00059118,0.03251692,0.27406258,0.00020430
-5.45972986,0.55713301,0.23812025,0.31331990,0.00057304,0.03111332,0.26124134,0.00019405
-5.45372686,0.53120883,0.22779962,0.29774551,0.00056043,0.02994437,0.25038449,0.00018528
-5.44772386,0.50997946,0.21950813,0.28477089,0.00055421,0.02904382,0.24179628,0.00017822
-5.44172086,0.49399039,0.21347022,0.27471104,0.00055512,0.02843844,0.23572632,0.00017309
-5.43571786,0.48366449,0.20985608,0.26781406,0.00056379,0.02814740,0.23236473,0.00017005
-5.42971486,0.47929552,0.20877858,0.26425785,0.00058075,0.02818184,0.23183867,0.00016925
-5.42371186,0.48104447,0.21029158,0.26414834,0.00060640,0.02854460,0.23421024,0.00017075
-5.41770885,0.48893865,0.21438941,0.26751914,0.00064099,0.02923016,0.23947577,0.00017459
-5.41170585,0.50287329,0.22100758,0.27433252,0.00068463,0.03022481,0.24756632,0.00018077
-5.40570285,0.52261555,0.23002466,0.28448159,0.00073730,0.03150692,0.25834952,0.00018924
-5.39969985,0.54781080,0.24126527,0.29779359,0.00079882,0.03304747,0.27163262,0.00019990
-5.39369685,0.57799108,0.25450417,0.31403417,0.00086886,0.03481081,0.28716672,0.00021262
-5.38769385,0.61258551,0.26947133,0.33291264,0.00094694,0.03675549,0.30465217,0.00022722
-5.38169085,0.65093270,0.28585806,0.35408812,0.00103244,0.03883537,0.32374503,0.00024349
-5.37568784,0.69229486,0.30332398,0.37717645,0.00112458,0.04100087,0.34406454,0.00026121
-5.36968484,0.73587350,0.32150479,0.40175785,0.00122245,0.04320034,0.36520151,0.00028009
-5.36368184,0.78082648,0.34002073,0.42738531,0.00132503,0.04538157,0.38672744,0.00029985
-5.35767884,0.82628621,0.35848548,0.45359340,0.00143116,0.04749340,0.40820424,0.00032018
-5.35167584,0.87137851,0.37651545,0.47990764,0.00153957,0.04948731,0.42919431,0.00034077
-5.34567284,0.91524194,0.39373906,0.50585409,0.00164895,0.05131910,0.44927073,0.00036129
-5.33966983,0.95704699,0.40980588,0.53096903,0.00175787,0.05295044,0.46802732,0.00038142
-5.33366683,0.99601484,0.42439540,0.55480860,0.00186491,0.05435035,0.48508826,0.00040085
-5.32766383,1.03143508,0.43722501,0.57695816,0.00196862,0.05549654,0.50011708,0.00041928
-5.32166083,1.06268204,0.44805717,0.59704120,0.00206753,0.05637651,0.51282455,0.00043643
-5.31565783,1.08922928,0.45670539,0.61472747,0.00216028,0.05698843,0.52297555,0.00045206
-5.30965483,1.11066181,0.46303891,0.62974044,0.00224553,0.05734172,0.53039445,0.00046595
-5.30365183,1.12668589,0.46698596,0.64186355,0.00232208,0.05745734,0.53496902,0.00047792
-5.29764882,1.13713600,0.46853546,0.65094548,0.00238885,0.05736772,0.53665274,0.00048786
-5.29164582,1.14197907,0.46773724,0.65690403,0.00244495,0.05711641,0.53546558,0.00049568
-5.28564282,1.14131580,0.46470075,0.65972876,0.00248966,0.05675733,0.53149310,0.00050136
-5.27963982,1.13537906,0.45959228,0.65948223,0.00252251,0.05635377,0.52488427,0.00050492
-5.27363682,1.12452976,0.45263103,0.65629983,0.00254325,0.05597706,0.51584785,0.00050646
-5.26763382,1.10925000,0.44408392,0.65038823,0.00255191,0.05570499,0.50464770,0.00050610
-5.26163082,1.09013406,0.43425954,0.64202250,0.00254877,0.05562005,0.49159722,0.00050405
-5.25562781,1.06787724,0.42350131,0.63154188,0.00253438,0.05580739,0.47705297,0.00050055
-5.24962481,1.04326295,0.41218011,0.61934433,0.00250958,0.05635280,0.46140785,0.00049590
-5.24362181,1.01714818,0.40068649,0.60587983,0.00247543,0.05734045,0.44508382,0.00049043
-5.23761881,0.99044774,0.38942271,0.59164265,0.00243326,0.05885068,0.42852450,0.00048452
-5.23161581,0.96411729,0.37879469,0.57716245,0.00238459,0.06095783,0.41218759,0.00047855
-5.22561281,0.93913552,0.36920400,0.56299449,0.00233111,0.06372804,0.39653723,0.00047296
-5.21960980,0.91648554,0.36103998,0.54970902,0.00227466,0.06721721,0.38203640,0.00046816
-5.21360680,0.89713571,0.35467212,0.53787976,0.00221716,0.07146914,0.36913925,0.00046458
-5.20760380,0.88202001,0.35044260,0.52807188,0.00216059,0.07651382,0.35828339,0.00046263
-5.20160080,0.87201818,0.34865927,0.52082941,0.00210688,0.08236597,0.34988218,0.00046271
-5.19559780,0.86793573,0.34958888,0.51666232,0.00205794,0.08902390,0.34431684,0.00046517
-5.18959480,0.87048416,0.35345076,0.51603351,0.00201553,0.09646860,0.34192856,0.00047032
-5.18359180,0.88026158,0.36041093,0.51934584,0.00198125,0.10466332,0.34301056,0.00047841
-5.17758879,0.89773418,0.37057684,0.52692958,0.00195648,0.11355336,0.34780007,0.00048964
-5.17158579,0.92321885,0.38399264,0.53903056,0.00194236,0.12306639,0.35647063,0.00050412
-5.16558279,0.95686751,0.40063534,0.55579925,0.00193970,0.13311312,0.36912459,0.00052189
-5.15957979,0.99865375,0.42041182,0.57728136,0.00194902,0.14358835,0.38578628,0.00054291
-5.15357679,1.04836221,0.44315696,0.60341019,0.00197045,0.15437250,0.40639607,0.00056703
-5.14757379,1.10558156,0.46863310,0.63400109,0.00200381,0.16533345,0.43080567,0.00059403
-5.14157079,1.16970153,0.49653088,0.66874866,0.00204851,0.17632878,0.45877502,0.00062360
-5.13556778,1.23991467,0.52647182,0.70722682,0.00210365,0.18720829,0.48997120,0.00065534
-5.12956478,1.31522333,0.55801258,0.74889216,0.00216797,0.19781684,0.52396966,0.00068876
-5.12356178,1.39445237,0.59065122,0.79309082,0.00223990,0.20799734,0.56025808,0.00072331
-5.11755878,1.47626756,0.62383533,0.83906901,0.00231762,0.21759390,0.59824313,0.00075838
-5.11155578,1.55920001,0.65697214,0.88598709,0.00239906,0.22645510,0.63726019,0.00079331
-5.10555278,1.64167618,0.68944038,0.93293728,0.00248200,0.23443715,0.67658599,0.00082740
-5.09954977,1.72205299,0.72060383,0.97896440,0.00256410,0.24140711,0.71545417,0.00085995
-5.09354677,1.79865740,0.74982615,1.02308940,0.00264297,0.24724578,0.75307318,0.00089023
-5.08754377,1.86982910,0.77648664,1.06433491,0.00271623,0.25185048,0.78864632,0.00091757
-5.08154077,1.93396535,0.79999646,1.10175204,0.00278160,0.25513747,0.82139306,0.00094131
-5.07553777,1.98956616,0.81981480,1.13444759,0.00283695,0.25704391,0.85057111,0.00096084
-5.06953477,2.03527829,0.83546433,1.16161052,0.00288035,0.25752948,0.87549821,0.00097566
-5.06353177,2.06993636,0.84654546,1.18253688,0.00291016,0.25657739,0.89557295,0.00098534
-5.05752876,2.09259936,0.85274864,1.19665196,0.00292505,0.25419491,0.91029364,0.00098953
-5.05152576,2.10258089,0.85386438,1.20352886,0.00292405,0.25041328,0.91927434,0.00098803
-5.04552276,2.09947206,0.84979034,1.20290269,0.00290658,0.24528705,0.92225757,0.00098074
-5.03951976,2.08315567,0.84053530,1.19467966,0.00287245,0.23889284,0.91912276,0.00096770
-5.03351676,2.05381124,0.82621965,1.17894074,0.00282192,0.23132753,0.90989046,0.00094906
-5.02751376,2.01191058,0.80707249,1.15593971,0.00275560,0.22270600,0.89472168,0.00092510
-5.02151076,1.95820401,0.78342533,1.12609572,0.00267452,0.21315838,0.87391283,0.00089620
-5.01550775,1.89369792,0.75570265,1.08998063,0.00258003,0.20282695,0.84788612,0.00086286
-5.00950475,1.81962467,0.72440983,1.04830183,0.00247381,0.19186283,0.81717619,0.00082567
-5.00350175,1.73740619,0.69011877,1.00188121,0.00235780,0.18042252,0.78241344,0.00078526
-4.99749875,1.64861286,0.65345198,0.95163137,0.00223412,0.16866430,0.74430486,0.00074236
-4.99149575,1.55491950,0.61506573,0.89852996,0.00210506,0.15674492,0.70361323,0.00069770
-4.98549275,1.45806020,0.57563290,0.84359325,0.00197301,0.14481627,0.66113565,0.00065206
-4.97948974,1.35978384,0.53582624,0.78785004,0.00184037,0.13302251,0.61768211,0.00060618
-4.97348674,1.26181195,0.49630258,0.73231677,0.00170953,0.12149747,0.57405512,0.00056083
-4.96748374,1.16580012,0.45768858,0.67797467,0.00158282,0.11036258,0.53103097,0.00051672
-4.96148074,1.07330421,0.42056830,0.62574956,0.00146243,0.09972521,0.48934311,0.00047452
-4.95547774,0.98575208,0.38547294,0.57649476,0.00135044,0.08967760,0.44966828,0.00043484
-4.94947474,0.90442111,0.35287282,0.53097738,0.00124872,0.08029622,0.41261532,0.00039823
-4.94347174,0.83042164,0.32317170,0.48986785,0.00115894,0.07164167,0.37871690,0.00036517
-4.93746873,0.76468608,0.29670320,0.45373275,0.00108255,0.06375900,0.34842397,0.00033608
-4.93146573,0.70796312,0.27372924,0.42303059,0.00102078,0.05667834,0.32210275,0.00031128
-4.92546273,0.66081635,0.25444015,0.39810999,0.00097460,0.05041594,0.30003381,0.00029102
-4.91945973,0.62362646,0.23895616,0.37921012,0.00094474,0.04497531,0.28241304,0.00027548
-4.91345673,0.59659632,0.22732997,0.36646263,0.00093168,0.04034858,0.26935384,0.00026476
-4.90745373,0.57975789,0.21955005,0.35989491,0.00093563,0.03651785,0.26089043,0.00025889
-4.90145073,0.57298057,0.21554439,0.35943410,0.00095655,0.03345661,0.25698161,0.00025782
-4.89544772,0.57598027,0.21518455,0.36491182,0.00099416,0.03113099,0.25751495,0.00026145
-4.88944472,0.58832889,0.21828981,0.37606927,0.00104790,0.02950099,0.26231109,0.00026960
-4.88344172,0.60946422,0.22463125,0.39256278,0.00111697,0.02852149,0.27112802,0.00028203
-4.87743872,0.63870004,0.23393603,0.41396983,0.00120030,0.02814321,0.28366549,0.00029845
-4.87143572,0.67523682,0.24589152,0.43979573,0.00129658,0.02831340,0.29956944,0.00031850
-4.86543272,0.71817330,0.26014973,0.46948105,0.00140428,0.02897652,0.31843673,0.00034177
-4.85942971,0.76651915,0.27633198,0.50241016,0.00152164,0.03007474,0.33982025,0.00036783
-4.85342671,0.81920933,0.29403396,0.53792093,0.00164668,0.03154839,0.36323475,0.00039617
-4.84742371,0.87512022,0.31283131,0.57531588,0.00177729,0.03333646,0.38816333,0.00042628
-4.84142071,0.93308779,0.33228584,0.61387460,0.00191122,0.03537694,0.41406502,0.00045761
-4.83541771,0.99192789,0.35195241,0.65286764,0.00204610,0.03760740,0.44038322,0.00048960
-4.82941471,1.05045828,0.37138633,0.69157140,0.00217958,0.03996549,0.46655531,0.00052170
-4.82341171,1.10752229,0.39015146,0.72928396,0.00230930,0.04238959,0.49202296,0.00055336
-4.81740870,1.16201326,0.40782848,0.76534104,0.00243296,0.04481952,0.51624328,0.00058406
-4.81140570,1.21289918,0.42402352,0.79913190,0.00254845,0.04719735,0.53870027,0.00061333
-4.80540270,1.25924647,0.43837648,0.83011426,0.00265381,0.04946826,0.55891637,0.00064073
-4.79939970,1.30024207,0.45056907,0.85782768,0.00274736,0.05158147,0.57646354,0.00066590
-4.79339670,1.33521270,0.46033196,0.88190472,0.00282772,0.05349104,0.59097351,0.00068854
-4.78739370,1.36364047,0.46745100,0.90207939,0.00289383,0.05515682,0.60214675,0.00070844
-4.78139070,1.38517388,0.47177192,0.91819220,0.00294501,0.05654513,0.60975964,0.00072546
-4.77538769,1.39963376,0.47320349,0.93019171,0.00298094,0.05762943,0.61366960,0.00073956
-4.76938469,1.40701363,0.47171893,0.93813232,0.00300171,0.05839073,0.61381779,0.00075077
-4.76338169,1.40747444,0.46735528,0.94216838,0.00300772,0.05881785,0.61022933,0.00075920
-4.75737869,1.40133394,0.46021104,0.94254495,0.00299975,0.05890746,0.60301082,0.00076503
-4.75137569,1.38905107,0.45044181,0.93958555,0.00297884,0.05866386,0.59234546,0.00076851
-4.74537269,1.37120621,0.43825437,0.93367772,0.00294630,0.05809855,0.57848580,0.00076991
-4.73936968,1.34847830,0.42389934,0.92525699,0.00290359,0.05722959,0.56174449,0.00076956
-4.73336668,1.32161980,0.40766270,0.91479018,0.00285231,0.05608076,0.54248349,0.00076779
-4.72736368,1.29143096,0.38985659,0.90275894,0.00279413,0.05468061,0.52110214,0.00076495
-4.72136068,1.25873438,0.37080975,0.88964419,0.00273071,0.05306136,0.49802464,0.00076136
-4.71535768,1.22435110,0.35085797,0.87591242,0.00266364,0.05125778,0.47368749,0.00075734
-4.70935468,1.18907918,0.33033498,0.86200421,0.00259443,0.04930605,0.44852734,0.00075318
-4.70335168,1.15367559,0.30956401,0.84832550,0.00252444,0.04724269,0.42296976,0.00074913
-4.69734867,1.11884171,0.28885037,0.83524170,0.00245486,0.04510352,0.39741921,0.00074541
-4.69134567,1.08521295,0.26847528,0.82307467,0.00238672,0.04292281,0.37225060,0.00074221
-4.68534267,1.05335213,0.24869100,0.81210231,0.00232084,0.04073251,0.34780259,0.00073967
-4.67933967,1.02374652,0.22971735,0.80256020,0.00225787,0.03856169,0.32437264,0.00073792
-4.67333667,0.99680786,0.21173971,0.79464492,0.00219829,0.03643612,0.30221383,0.00073704
-4.66733367,0.97287467,0.19490818,0.78851820,0.00214244,0.03437802,0.28153347,0.00073711
-4.66133067,0.95221616,0.17933808,0.78431133,0.00209052,0.03240598,0.26249302,0.00073820
-4.65532766,0.93503682,0.16511133,0.78212913,0.00204265,0.03053498,0.24520941,0.00074035
-4.64932466,0.92148093,0.15227871,0.78205283,0.00199888,0.02877652,0.22975730,0.00074361
-4.64332166,0.91163656,0.14086268,0.78414163,0.00195919,0.02713888,0.21617208,0.00074802
-4.63731866,0.90553833,0.13086059,0.78843255,0.00192353,0.02562735,0.20445328,0.00075362
-4.63131566,0.90316897,0.12224814,0.79493850,0.00189184,0.02424458,0.19456835,0.00076044
-4.62531266,0.90445951,0.11498278,0.80364497,0.00186403,0.02299088,0.18645641,0.00076851
-4.61930965,0.90928839,0.10900718,0.81450542,0.00184002,0.02186453,0.18003192,0.00077783
-4.61330665,0.91747984,0.10425231,0.82743614,0.00181968,0.02086208,0.17518824,0.00078837
-4.60730365,0.92880220,0.10064042,0.84231100,0.00180288,0.01997860,0.17180096,0.00080010
-4.60130065,0.94296669,0.09808767,0.85895702,0.00178945,0.01920794,0.16973106,0.00081293
-4.59529765,0.95962737,0.09650643,0.87715123,0.00177918,0.01854291,0.16882790,0.00082673
-4.58929465,0.97838289,0.09580735,0.89661961,0.00177181,0.01797552,0.16893209,0.00084135
-4.58329165,0.99878047,0.09590112,0.91703844,0.00176701,0.01749709,0.16987833,0.00085656
-4.57728864,1.02032256,0.09669994,0.93803851,0.00176440,0.01709852,0.17149828,0.00087211
-4.57128564,1.04247608,0.09811893,0.95921219,0.00176354,0.01677038,0.17362342,0.00088770
-4.56528264,1.06468436,0.10007712,0.98012323,0.00176393,0.01650311,0.17608797,0.00090301
-4.55927964,1.08638120,0.10249847,1.00031899,0.00176504,0.01628725,0.17873190,0.00091769
-4.55327664,1.10700669,0.10531258,1.01934449,0.00176630,0.01611359,0.18140383,0.00093138
-4.54727364,1.12602384,0.10845528,1.03675755,0.00176714,0.01597338,0.18396393,0.00094372
-4.54127064,1.14293540,0.11186905,1.05214421,0.00176699,0.01585855,0.18628661,0.00095438
-4.53526763,1.15729976,0.11550326,1.06513360,0.00176531,0.01576192,0.18826290,0.00096303
-4.52926463,1.16874524,0.11931425,1.07541133,0.00176162,0.01567735,0.18980252,0.00096942
-4.52326163,1.17698182,0.12326522,1.08273073,0.00175552,0.01559994,0.19083539,0.00097332
-4.51725863,1.18180981,0.12732603,1.08692120,0.00174667,0.01552618,0.19131269,0.00097457
-4.51125563,1.18312501,0.13147289,1.08789342,0.00173484,0.01545405,0.19120722,0.00097309
-4.50525263,1.18092011,0.13568791,1.08564113,0.00171991,0.01538316,0.19051328,0.00096884
-4.49924962,1.17528245,0.13995878,1.08023944,0.00170184,0.01531475,0.18924586,0.00096186
-4.49324662,1.16638834,0.14427840,1.07184008,0.00168072,0.01525179,0.18743931,0.00095227
-4.48724362,1.15449460,0.14864463,1.06066387,0.00165671,0.01519897,0.18514567,0.00094020
-4.48124062,1.13992770,0.15306025,1.04699119,0.00163006,0.01516268,0.18243250,0.00092588
-4.47523762,1.12307153,0.15753309,1.03115091,0.00160109,0.01515105,0.17938062,0.00090954
-4.46923462,1.10435436,0.16207637,1.01350867,0.00157016,0.01517394,0.17608169,0.00089147
-4.46323162,1.08423591,0.16670928,0.99445524,0.00153768,0.01524290,0.17263584,0.00087196
-4.45722861,1.06319509,0.17145777,0.97439538,0.00150409,0.01537123,0.16914944,0.00085130
-4.45122561,1.04171904,0.17635545,0.95373803,0.00146981,0.01557405,0.16573307,0.00082982
-4.44522261,1.02029377,0.18144458,0.93288781,0.00143527,0.01586826,0.16249979,0.00080781
-4.43921961,0.99939673,0.18677705,0.91223843,0.00140088,0.01627276,0.15956370,0.00078558
-4.43321661,0.97949116,0.19241525,0.89216765,0.00136705,0.01680843,0.15703882,0.00076340
-4.42721361,0.96102226,0.19843270,0.87303398,0.00133412,0.01749838,0.15503824,0.00074156
-4.42121061,0.94441478,0.20491441,0.85517475,0.00130242,0.01836797,0.15367354,0.00072031
-4.41520760,0.93007183,0.21195683,0.83890512,0.00127227,0.01944503,0.15305437,0.00069992
-4.40920460,0.91837441,0.21966742,0.82451801,0.00124390,0.02075999,0.15328813,0.00068063
-4.40320160,0.90968135,0.22816379,0.81228422,0.00121756,0.02234592,0.15447980,0.00066271
-4.39719860,0.90432933,0.23757240,0.80245276,0.00119342,0.02423867,0.15673166,0.00064640
-4.39119560,0.90263282,0.24802693,0.79525095,0.00117166,0.02647687,0.16014307,0.00063195
-4.38519260,0.90488362,0.25966645,0.79088429,0.00115239,0.02910185,0.16481016,0.00061964
-4.37918959,0.91135020,0.27263336,0.78953610,0.00113570,0.03215749,0.17082546,0.00060974
-4.37318659,0.92227667,0.28707133,0.79136684,0.00112165,0.03568996,0.17827748,0.00060254
-4.36718359,0.93788175,0.30312328,0.79651341,0.00111026,0.03974729,0.18725021,0.00059834
-4.36118059,0.95835764,0.32092958,0.80508859,0.00110152,0.04437880,0.19782266,0.00059744
-4.35517759,0.98386918,0.34062637,0.81718070,0.00109538,0.04963429,0.21006824,0.00060015
-4.34917459,1.01455328,0.36234414,0.83285382,0.00109177,0.05556311,0.22405425,0.00060681
-4.34317159,1.05051874,0.38620640,0.85214854,0.00109059,0.06221287,0.23984118,0.00061772
-4.33716858,1.09184638,0.41232852,0.87508332,0.00109172,0.06962803,0.25748200,0.00063321
-4.33116558,1.13858932,0.44081632,0.90165637,0.00109501,0.07784822,0.27702122,0.00065356
-4.32516258,1.19077324,0.47176442,0.93184792,0.00110032,0.08690630,0.29849375,0.00067908
-4.31915958,1.24839609,0.50525413,0.96562247,0.00110749,0.09682627,0.32192339,0.00071000
-4.31315658,1.31142710,0.54135059,1.00293086,0.00111637,0.10762103,0.34732093,0.00074654
-4.30715358,1.37980452,0.58009900,1.04371160,0.00112683,0.11929008,0.37468178,0.00078889
