energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.63981991,4.42102155,0.07646302,0.00000000,0.21467379,0.08350567,2.61373028,1.54600147,0.04103367,2.69142144
-5.63381691,4.40249138,0.07835250,0.00000000,0.20866200,0.08143746,2.62614723,1.51443706,0.04039759,2.69369784
-5.62781391,4.39166768,0.08038969,0.00000000,0.20196087,0.07915721,2.64982575,1.48504615,0.03963982,2.70351897
-5.62181091,4.39126390,0.08262675,0.00000000,0.19474056,0.07672905,2.68638845,1.45874588,0.03878696,2.72252141
-5.61580790,4.40371437,0.08511555,0.00000000,0.18717413,0.07421672,2.73717419,1.43636673,0.03786638,2.75212282
-5.60980490,4.43106707,0.08790563,0.00000000,0.17943204,0.07168145,2.80317261,1.41862021,0.03690526,2.79345585
-5.60380190,4.47488867,0.09104207,0.00000000,0.17167693,0.06918004,2.88496852,1.40607037,0.03592955,2.84731052
-5.59779890,4.53618621,0.09456358,0.00000000,0.16405894,0.06676320,2.98269878,1.39911043,0.03496319,2.91408774
-5.59179590,4.61534935,0.09850074,0.00000000,0.15671170,0.06447425,3.09602402,1.39794568,0.03402727,2.99376663
-5.58579290,4.71211617,0.10287457,0.00000000,0.14974917,0.06234815,3.22411673,1.40258362,0.03313948,3.08588703
-5.57978989,4.82556409,0.10769536,0.00000000,0.14326334,0.06041098,3.36566668,1.41283167,0.03231362,3.18954844
-5.57378689,4.95412675,0.11296187,0.00000000,0.13732300,0.05867979,3.51890377,1.42830279,0.03155940,3.30342569
-5.56778389,5.09563601,0.11866087,0.00000000,0.13197331,0.05716287,3.68163762,1.44842864,0.03088236,3.42580067
-5.56178089,5.24738744,0.12476713,0.00000000,0.12723643,0.05586043,3.85131236,1.47247969,0.03028396,3.55460900
-5.55577789,5.40622615,0.13124357,0.00000000,0.12311290,0.05476553,4.02507459,1.49959144,0.02976185,3.68749960
-5.54977489,5.56864933,0.13804193,0.00000000,0.11958375,0.05386536,4.19985155,1.52879549,0.02931032,3.82190456
-5.54377189,5.73092069,0.14510354,0.00000000,0.11661318,0.05314268,4.37243643,1.55905411,0.02892076,3.95511651
-5.53776888,5.88919206,0.15236040,0.00000000,0.11415164,0.05257741,4.53957728,1.58929671,0.02858233,4.08436988
-5.53176588,6.03962675,0.15973643,0.00000000,0.11213922,0.05214830,4.69806599,1.61845677,0.02828255,4.20692302
-5.52576288,6.17851967,0.16714886,0.00000000,0.11050908,0.05183456,4.84482381,1.64550758,0.02800800,4.32013769
-5.51975988,6.30240957,0.17450971,0.00000000,0.10919086,0.05161746,4.97698034,1.66949548,0.02774495,4.42155286
-5.51375688,6.40817915,0.18172735,0.00000000,0.10811391,0.05148180,5.09194319,1.68956942,0.02747997,4.50895038
-5.50775388,6.49313980,0.18870817,0.00000000,0.10721019,0.05141712,5.18745623,1.70500562,0.02720046,4.58041016
-5.50175088,6.55509857,0.19535820,0.00000000,0.10641687,0.05141886,5.26164489,1.71522700,0.02689511,4.63435353
-5.49574787,6.59240585,0.20158483,0.00000000,0.10567839,0.05148909,5.31304773,1.71981660,0.02655427,4.66957389
-5.48974487,6.60398328,0.20729857,0.00000000,0.10494812,0.05163713,5.34063423,1.71852508,0.02617020,4.68525431
-5.48374187,6.58933240,0.21241473,0.00000000,0.10418944,0.05187977,5.34380922,1.71127228,0.02573724,4.68097258
-5.47773887,6.54852510,0.21685526,0.00000000,0.10337644,0.05224135,5.32240522,1.69814334,0.02525186,4.65669455
-5.47173587,6.48217788,0.22055039,0.00000000,0.10249403,0.05275342,5.27666397,1.67937981,0.02471267,4.61275699
-5.46573287,6.39141205,0.22344036,0.00000000,0.10153774,0.05345427,5.20720915,1.65536651,0.02412031,4.54984162
-5.45972986,6.27780263,0.22547700,0.00000000,0.10051303,0.05438810,5.11501211,1.62661482,0.02347731,4.46894205
-5.45372686,6.14331849,0.22662513,0.00000000,0.09943433,0.05560400,5.00135271,1.59374331,0.02278783,4.37132533
-5.44772386,5.99025639,0.22686380,0.00000000,0.09832381,0.05715476,4.86777689,1.55745649,0.02205751,4.25848990
-5.44172086,5.82117139,0.22618720,0.00000000,0.09720987,0.05909534,4.71605285,1.51852225,0.02129312,4.13212159
-5.43571786,5.63880575,0.22460531,0.00000000,0.09612555,0.06148129,4.54812705,1.47774900,0.02050234,3.99404879
-5.42971486,5.44601823,0.22214405,0.00000000,0.09510681,0.06436698,4.36608114,1.43596274,0.01969342,3.84619822
-5.42371186,5.24571523,0.21884503,0.00000000,0.09419070,0.06780361,4.17209058,1.39398482,0.01887497,3.69055205
-5.41770885,5.04078517,0.21476487,0.00000000,0.09341368,0.07183731,3.96838542,1.35261078,0.01805567,3.52910705
-5.41170585,4.83403701,0.20997394,0.00000000,0.09280984,0.07650700,3.75721352,1.31259052,0.01724402,3.36383641
-5.40570285,4.62814368,0.20455476,0.00000000,0.09240940,0.08184241,3.54080633,1.27461026,0.01644814,3.19665448
-5.39969985,4.42559130,0.19859990,0.00000000,0.09223725,0.08786204,3.32134711,1.23927646,0.01567553,3.02938492
-5.39369685,4.22863464,0.19220962,0.00000000,0.09231180,0.09457131,3.10094182,1.20710210,0.01493300,2.86373233
-5.38769385,4.03925954,0.18548923,0.00000000,0.09264408,0.10196090,2.88159241,1.17849538,0.01422643,2.70125783
-5.38169085,3.85915274,0.17854629,0.00000000,0.09323710,0.11000531,2.66517280,1.15375127,0.01356075,2.54335863
-5.37568784,3.68967978,0.17148794,0.00000000,0.09408566,0.11866184,2.45340751,1.13304595,0.01293984,2.39125205
-5.36968484,3.53187137,0.16441818,0.00000000,0.09517641,0.12786988,2.24785336,1.11643450,0.01236653,2.24596417
-5.36368184,3.38641859,0.15743549,0.00000000,0.09648833,0.13755077,2.04988429,1.10385178,0.01184257,2.10832320
-5.35767884,3.25367705,0.15063075,0.00000000,0.09799357,0.14760818,1.86067985,1.09511668,0.01136873,1.97895786
-5.35167584,3.13367995,0.14408559,0.00000000,0.09965861,0.15792895,1.68121746,1.08993974,0.01094481,1.85830064
-5.34567284,3.02615974,0.13787112,0.00000000,0.10144563,0.16838470,1.51226870,1.08793380,0.01056978,1.74659582
-5.33966983,2.93057752,0.13204723,0.00000000,0.10331422,0.17883392,1.35439986,1.08862758,0.01024191,1.64391187
-5.33366683,2.84615926,0.12666231,0.00000000,0.10522305,0.18912461,1.20797666,1.09148180,0.00995888,1.55015780
-5.32766383,2.77193742,0.12175336,0.00000000,0.10713165,0.19909750,1.07317298,1.09590712,0.00971794,1.46510263
-5.32166083,2.70679632,0.11734646,0.00000000,0.10900214,0.20858967,0.94998333,1.10128352,0.00951608,1.38839720
-5.31565783,2.64951944,0.11345756,0.00000000,0.11080071,0.21743850,0.83823863,1.10698022,0.00935013,1.31959733
-5.30965483,2.59883671,0.11009338,0.00000000,0.11249885,0.22548583,0.73762454,1.11237545,0.00921692,1.25818732
-5.30365183,2.55346972,0.10725237,0.00000000,0.11407425,0.23258222,0.64770189,1.11687535,0.00911334,1.20360272
-5.29764882,2.51217324,0.10492570,0.00000000,0.11551127,0.23859104,0.56792828,1.11993121,0.00903648,1.15525152
-5.29164582,2.47377121,0.10309812,0.00000000,0.11680094,0.24339246,0.49768016,1.12105434,0.00898361,1.11253279
-5.28564282,2.43718622,0.10174869,0.00000000,0.11794054,0.24688691,0.43627460,1.11982817,0.00895221,1.07485230
-5.27963982,2.40146133,0.10085127,0.00000000,0.11893275,0.24899807,0.38299018,1.11591708,0.00893998,1.04163469
-5.27363682,2.36577411,0.10037491,0.00000000,0.11978439,0.24967525,0.33708631,1.10907177,0.00894475,1.01233191
-5.26763382,2.32944283,0.10028398,0.00000000,0.12050494,0.24889488,0.29782063,1.09913105,0.00896444,0.98642819
-5.26163082,2.29192535,0.10053821,0.00000000,0.12110477,0.24666134,0.26446407,1.08602040,0.00899696,0.96344178
-5.25562781,2.25281176,0.10109273,0.00000000,0.12159348,0.24300680,0.23631347,1.06974728,0.00904014,0.94292405
-5.24962481,2.21181190,0.10189798,0.00000000,0.12197809,0.23799029,0.21270175,1.05039402,0.00909162,0.92445658
-5.24362181,2.16873939,0.10289988,0.00000000,0.12226163,0.23169592,0.19300564,1.02810849,0.00914881,0.90764704
-5.23761881,2.12349362,0.10404000,0.00000000,0.12244188,0.22423036,0.17665105,1.00309353,0.00920879,0.89212466
-5.23161581,2.07604148,0.10525612,0.00000000,0.12251060,0.21571976,0.16311668,0.97559554,0.00926833,0.87753608
-5.22561281,2.02640018,0.10648292,0.00000000,0.12245320,0.20630612,0.15193571,0.94589313,0.00932389,0.86354216
-5.21960980,1.97462247,0.10765306,0.00000000,0.12224885,0.19614337,0.14269631,0.91428627,0.00937161,0.84981639
-5.21360680,1.92078525,0.10869852,0.00000000,0.12187124,0.18539326,0.13504101,0.88108660,0.00940747,0.83604510
-5.20760380,1.86498221,0.10955218,0.00000000,0.12128963,0.17422130,0.12866548,0.84660926,0.00942734,0.82192974
-5.20160080,1.80732072,0.11014963,0.00000000,0.12047041,0.16279285,0.12331673,0.81116653,0.00942712,0.80719101
-5.19559780,1.74792284,0.11043109,0.00000000,0.11937895,0.15126951,0.11879130,0.77506348,0.00940291,0.79157472
-5.18959480,1.68693016,0.11034340,0.00000000,0.11798158,0.13980601,0.11493327,0.73859554,0.00935119,0.77485889
-5.18359180,1.62451155,0.10984185,0.00000000,0.11624772,0.12854762,0.11163256,0.70204800,0.00926893,0.75686155
-5.17758879,1.56087306,0.10889191,0.00000000,0.11415186,0.11762815,0.10882326,0.66569708,0.00915381,0.73744866
-5.17158579,1.49626882,0.10747066,0.00000000,0.11167540,0.10716868,0.10648236,0.62981227,0.00900431,0.71654150
-5.16558279,1.43101193,0.10556785,0.00000000,0.10880812,0.09727682,0.10462855,0.59465968,0.00881986,0.69412292
-5.15957979,1.36548417,0.10318654,0.00000000,0.10554934,0.08804673,0.10332122,0.56050575,0.00860088,0.67024199
-5.15357679,1.30014370,0.10034325,0.00000000,0.10190851,0.07955958,0.10265957,0.52762113,0.00834885,0.64501652
-5.14757379,1.23552993,0.09706765,0.00000000,0.09790543,0.07188451,0.10278159,0.49628411,0.00806629,0.61863326
-5.14157079,1.17226490,0.09340173,0.00000000,0.09356985,0.06508001,0.10386292,0.46678340,0.00775674,0.59134565
-5.13556778,1.11105096,0.08939856,0.00000000,0.08894070,0.05919547,0.10611541,0.43941988,0.00742464,0.56346908
-5.12956478,1.05266448,0.08512069,0.00000000,0.08406485,0.05427293,0.10978519,0.41450699,0.00707530,0.53537389
-5.12356178,0.99794579,0.08063816,0.00000000,0.07899557,0.05034874,0.11515022,0.39236975,0.00671465,0.50747637
-5.11755878,0.94778558,0.07602640,0.00000000,0.07379069,0.04745523,0.12251712,0.37334219,0.00634918,0.48022813
-5.11155578,0.90310816,0.07136395,0.00000000,0.06851071,0.04562207,0.13221722,0.35776324,0.00598572,0.45410434
-5.10555278,0.86485227,0.06673018,0.00000000,0.06321678,0.04487736,0.14460182,0.34597102,0.00563129,0.42959129
-5.09954977,0.83394993,0.06220311,0.00000000,0.05796879,0.04524840,0.16003645,0.33829588,0.00529290,0.40717375
-5.09354677,0.81130416,0.05785735,0.00000000,0.05282359,0.04676202,0.17889442,0.33505206,0.00497743,0.38732263
-5.08754377,0.79776628,0.05376228,0.00000000,0.04783346,0.04944451,0.20154945,0.33652856,0.00469146,0.37048336
-5.08154077,0.79411346,0.04998060,0.00000000,0.04304482,0.05332120,0.22836772,0.34297921,0.00444118,0.35706533
-5.07553777,0.80102729,0.04656707,0.00000000,0.03849725,0.05841566,0.25969936,0.35461259,0.00423226,0.34743271
-5.06953477,0.81907413,0.04356772,0.00000000,0.03422293,0.06474857,0.29586974,0.37158197,0.00406981,0.34189688
-5.06353177,0.84868781,0.04101932,0.00000000,0.03024628,0.07233650,0.33717071,0.39397583,0.00395835,0.34071058
-5.05752876,0.89015531,0.03894925,0.00000000,0.02658398,0.08119046,0.38385225,0.42180943,0.00390175,0.34406391
-5.05152576,0.94360612,0.03737565,0.00000000,0.02324526,0.09131457,0.43611478,0.45501782,0.00390330,0.35208223
-5.04552276,1.00900560,0.03630790,0.00000000,0.02023243,0.10270476,0.49410255,0.49345089,0.00396569,0.36482580
-5.03951976,1.08615289,0.03574731,0.00000000,0.01754154,0.11534774,0.55789839,0.53687074,0.00409108,0.38229134
-5.03351676,1.17468353,0.03568805,0.00000000,0.01516326,0.12922026,0.62752016,0.58495187,0.00428118,0.40441508
-5.02751376,1.27407718,0.03611818,0.00000000,0.01308374,0.14428882,0.70291915,0.63728436,0.00453727,0.43107748
-5.02151076,1.38367006,0.03702094,0.00000000,0.01128557,0.16050977,0.78398063,0.69338031,0.00486033,0.46210916
-5.01550775,1.50267230,0.03837594,0.00000000,0.00974873,0.17782996,0.87052648,0.75268348,0.00525111,0.49729808
-5.00950475,1.63018945,0.04016055,0.00000000,0.00845146,0.19618776,0.96232004,0.81458207,0.00571017,0.53639744
-5.00350175,1.76524771,0.04235118,0.00000000,0.00737105,0.21551466,1.05907290,0.87842428,0.00623801,0.57913437
-4.99749875,1.90682201,0.04492454,0.00000000,0.00648458,0.23573714,1.16045348,0.94353616,0.00683508,0.62521883
-4.99149575,2.05386575,0.04785892,0.00000000,0.00576956,0.25677887,1.26609687,1.00924124,0.00750190,0.67435254
-4.98549275,2.20534135,0.05113520,0.00000000,0.00520436,0.27856302,1.37561579,1.07488097,0.00823905,0.72623763
-4.97948974,2.36024991,0.05473787,0.00000000,0.00476865,0.30101471,1.48861188,1.13983532,0.00904726,0.78058467
-4.97348674,2.51765914,0.05865583,0.00000000,0.00444368,0.32406327,1.60468705,1.20354235,0.00992740,0.83711975
-4.96748374,2.67672793,0.06288293,0.00000000,0.00421246,0.34764430,1.72345431,1.26551614,0.01088053,0.89559041
-4.96148074,2.83672665,0.06741847,0.00000000,0.00405984,0.37170142,1.84454765,1.32536181,0.01190788,0.95577021
-4.95547774,2.99705223,0.07226728,0.00000000,0.00397259,0.39618750,1.96763053,1.38278722,0.01301090,1.01746164
-4.94947474,3.15723723,0.07743969,0.00000000,0.00393929,0.42106549,2.09240276,1.43761043,0.01419117,1.08049754
-4.94347174,3.31695266,0.08295123,0.00000000,0.00395033,0.44630852,2.21860539,1.48976272,0.01545050,1.14474070
-4.93746873,3.47600436,0.08882204,0.00000000,0.00399771,0.47189962,2.34602357,1.53928680,0.01679079,1.21008199
-4.93146573,3.63432334,0.09507607,0.00000000,0.00407496,0.49783073,2.47448732,1.58633045,0.01821409,1.27643692
-4.92546273,3.79195049,0.10174007,0.00000000,0.00417692,0.52410125,2.60387010,1.63113571,0.01972254,1.34374094
-4.91945973,3.94901666,0.10884237,0.00000000,0.00429959,0.55071623,2.73408533,1.67402435,0.02131830,1.41194372
-4.91345673,4.10571902,0.11641141,0.00000000,0.00443992,0.57768406,2.86508095,1.71538014,0.02300352,1.48100250
-4.90745373,4.26229499,0.12447422,0.00000000,0.00459566,0.60501405,2.99683213,1.75562909,0.02478025,1.55087510
-4.90145073,4.41899484,0.13305472,0.00000000,0.00476517,0.63271374,3.12933238,1.79521832,0.02665037,1.62151258
-4.89544772,4.57605439,0.14217195,0.00000000,0.00494723,0.66078627,3.26258317,1.83459492,0.02861545,1.69285196
-4.88944472,4.73366886,0.15183829,0.00000000,0.00514093,0.68922768,3.39658241,1.87418558,0.03067663,1.76480930
-4.88344172,4.89196892,0.16205769,0.00000000,0.00534545,0.71802444,3.53131204,1.91437801,0.03283444,1.83727325
-4.87743872,5.05099994,0.17282394,0.00000000,0.00556003,0.74715117,3.66672518,1.95550499,0.03508866,1.91009947
-4.87143572,5.21070501,0.18411915,0.00000000,0.00578375,0.77656862,3.80273324,1.99783160,0.03743803,1.98310584
-4.86543272,5.37091233,0.19591226,0.00000000,0.00601552,0.80622203,3.93919354,2.04154615,0.03988012,2.05606895
-4.85942971,5.53132734,0.20815793,0.00000000,0.00625397,0.83603993,4.07589822,2.08675497,0.04241098,2.12872178
-4.85342671,5.69152964,0.22079566,0.00000000,0.00649743,0.86593341,4.21256487,2.13348119,0.04502500,2.20075284
-4.84742371,5.85097477,0.23374926,0.00000000,0.00674384,0.89579592,4.34882993,2.18166715,0.04771460,2.27180685
-4.84142071,6.00900071,0.24692670,0.00000000,0.00699082,0.92550364,4.48424535,2.23118026,0.05047008,2.34148712
-4.83541771,6.16483888,0.26022047,0.00000000,0.00723563,0.95491649,4.61827922,2.28182169,0.05327942,2.40935969
-4.82941471,6.31762910,0.27350836,0.00000000,0.00747525,0.98387984,4.75032098,2.33333731,0.05612820,2.47495916
-4.82341171,6.46643835,0.28665479,0.00000000,0.00770642,1.01222674,4.87969130,2.38543018,0.05899953,2.53779645
-4.81740870,6.61028235,0.29951266,0.00000000,0.00792572,1.03978092,5.00565674,2.43777388,0.06187414,2.59736810
-4.81140570,6.74814969,0.31192566,0.00000000,0.00812966,1.06636030,5.12744891,2.49002585,0.06473049,2.65316710
-4.80540270,6.87902733,0.32373117,0.00000000,0.00831481,1.09178095,5.24428729,2.54184024,0.06754505,2.70469498
-4.79939970,7.00192679,0.33476354,0.00000000,0.00847788,1.11586147,5.35540473,2.59287942,0.07029261,2.75147460
-4.79339670,7.11591007,0.34485770,0.00000000,0.00861588,1.13842752,5.46007423,2.64282383,0.07294678,2.79306339
-4.78739370,7.22011401,0.35385318,0.00000000,0.00872616,1.15931628,5.55763537,2.69137954,0.07548048,2.82906623
-4.78139070,7.31377225,0.36159816,0.00000000,0.00880660,1.17838073,5.64751848,2.73828338,0.07786659,2.85914755
-4.77538769,7.39623365,0.36795362,0.00000000,0.00885564,1.19549342,5.72926486,2.78330544,0.08007858,2.88304183
-4.76938469,7.46697624,0.37279742,0.00000000,0.00887238,1.21054954,5.80254117,2.82624886,0.08209124,2.90056205
-4.76338169,7.52561590,0.37602806,0.00000000,0.00885662,1.22346902,5.86714667,2.86694718,0.08388135,2.91160530
-4.75737869,7.57190933,0.37756812,0.00000000,0.00880890,1.23419769,5.92301223,2.90525937,0.08542832,2.91615544
-4.75137569,7.60575103,0.37736710,0.00000000,0.00873052,1.24270715,5.97019063,2.94106309,0.08671485,2.91428219
-4.74537269,7.62716457,0.37540365,0.00000000,0.00862347,1.24899354,6.00883835,2.97424671,0.08772742,2.90613685
-4.73936968,7.63628862,0.37168706,0.00000000,0.00849043,1.25307524,6.03918955,3.00470061,0.08845669,2.89194469
-4.73336668,7.63335878,0.36625786,0.00000000,0.00833471,1.25498948,6.06152401,3.03230866,0.08889785,2.87199433
-4.72736368,7.61868661,0.35918766,0.00000000,0.00816016,1.25478844,6.07613079,3.05694050,0.08905071,2.84662487
-4.72136068,7.59263735,0.35057804,0.00000000,0.00797105,1.25253476,6.08327055,3.07844552,0.08891981,2.81621142
-4.71535768,7.55560843,0.34055865,0.00000000,0.00777207,1.24829712,6.08313908,3.09664908,0.08851424,2.78114996
-4.70935468,7.50801043,0.32928459,0.00000000,0.00756812,1.24214617,6.07583524,3.11135184,0.08784748,2.74184264
-4.70335168,7.45025257,0.31693303,0.00000000,0.00736432,1.23415110,6.06133616,3.12233244,0.08693702,2.69868440
-4.69734867,7.38273423,0.30369941,0.00000000,0.00716589,1.22437740,6.03948200,3.12935400,0.08580398,2.65205194
-4.69134567,7.30584367,0.28979317,0.00000000,0.00697809,1.21288589,6.00997237,3.13217448,0.08447262,2.60229583
-4.68534267,7.21996490,0.27543333,0.00000000,0.00680620,1.19973330,5.97237548,3.13056065,0.08296981,2.54973632
-4.67933967,7.12549253,0.26084387,0.00000000,0.00665549,1.18497453,5.92615029,3.12430526,0.08132455,2.49466318
-4.67333667,7.02285422,0.24624932,0.00000000,0.00653119,1.16866638,5.87068100,3.11324672,0.07956741,2.43733967
-4.66733367,6.91253944,0.23187045,0.00000000,0.00643851,1.15087274,5.80532227,3.09729023,0.07773004,2.37801028
-4.66133067,6.79513264,0.21792034,0.00000000,0.00638269,1.13167075,5.72945274,3.07642933,0.07584472,2.31691176
-4.65532766,6.67134846,0.20460078,0.00000000,0.00636897,1.11115772,5.64253368,3.05076633,0.07394392,2.25428659
-4.64932466,6.54206626,0.19209929,0.00000000,0.00640263,1.08945808,5.54416911,3.02053057,0.07205988,2.19039778
-4.64332166,6.40836093,0.18058642,0.00000000,0.00648900,1.06673006,5.43416363,2.98609284,0.07022430,2.12554398
