energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Zn_p_up,Zn_d_up
-5.54977489,0.68829606,0.00443017,0.04645369,0.00625544,0.31469858,0.33386882,0.07575908,0.37527750,0.03793401
-5.54377189,0.64301352,0.00428297,0.04299704,0.00619848,0.29433008,0.30701065,0.07186579,0.34762514,0.03551110
-5.53776888,0.60385849,0.00419631,0.03998280,0.00624759,0.27665583,0.28277385,0.06861943,0.32264127,0.03350899
-5.53176588,0.57163558,0.00417488,0.03746489,0.00641709,0.26204925,0.26149143,0.06612651,0.30071259,0.03197010
-5.52576288,0.54704709,0.00422233,0.03548935,0.00672116,0.25083848,0.24343861,0.06448470,0.28216739,0.03093069
-5.51975988,0.53069064,0.00434126,0.03409446,0.00717384,0.24330498,0.22883341,0.06378192,0.26727440,0.03042077
-5.51375688,0.52305825,0.00453310,0.03331106,0.00778893,0.23968278,0.21783831,0.06409561,0.25624279,0.03046410
-5.50775388,0.52453646,0.00479805,0.03316290,0.00857992,0.24015826,0.21056262,0.06549215,0.24922314,0.03107818
-5.50175088,0.53540677,0.00513505,0.03366702,0.00955990,0.24487012,0.20706528,0.06802623,0.24630898,0.03227424
-5.49574787,0.55584619,0.00554173,0.03483412,0.01074138,0.25390941,0.20735785,0.07174030,0.24753876,0.03405718
-5.48974487,0.58592732,0.00601436,0.03666877,0.01213607,0.26731946,0.21140737,0.07666399,0.25289795,0.03642553
-5.48374187,0.62561785,0.00654785,0.03916968,0.01375463,0.28509551,0.21913898,0.08281344,0.26232123,0.03937124
-5.47773887,0.67477936,0.00713577,0.04232965,0.01560635,0.30718415,0.23043819,0.09019064,0.27569456,0.04287959
-5.47173587,0.73316551,0.00777040,0.04613557,0.01769873,0.33348240,0.24515275,0.09878263,0.29285707,0.04692897
-5.46573287,0.80041965,0.00844278,0.05056818,0.02003708,0.36383664,0.26309414,0.10856078,0.31360293,0.05149073
-5.45972986,0.87607230,0.00914287,0.05560181,0.02262400,0.39804136,0.28403877,0.11947998,0.33768298,0.05652897
-5.45372686,0.95953874,0.00985966,0.06120398,0.02545892,0.43583809,0.30772893,0.13147791,0.36480646,0.06200055
-5.44772386,1.05011717,0.01058142,0.06733500,0.02853750,0.47691450,0.33387383,0.14447447,0.39464279,0.06785501
-5.44172086,1.14698803,0.01129589,0.07394759,0.03185117,0.52090394,0.36215068,0.15837132,0.42682358,0.07403473
-5.43571786,1.24921484,0.01199057,0.08098651,0.03538660,0.56738579,0.39220607,0.17305169,0.46094504,0.08047524
-5.42971486,1.35574712,0.01265302,0.08838833,0.03912526,0.61588661,0.42365793,0.18838047,0.49657091,0.08710559
-5.42371186,1.46542588,0.01327114,0.09608133,0.04304313,0.66588253,0.45609801,0.20420478,0.53323595,0.09384905
-5.41770885,1.57699203,0.01383349,0.10398566,0.04711042,0.71680288,0.48909519,0.22035491,0.57045026,0.10062389
-5.41170585,1.68909800,0.01432961,0.11201363,0.05129152,0.76803540,0.52219965,0.23664574,0.60770439,0.10734443
-5.40570285,1.80032292,0.01475032,0.12007043,0.05554514,0.81893295,0.55494787,0.25287880,0.64447531,0.11392220
-5.39969985,1.90919130,0.01508791,0.12805508,0.05982459,0.86882192,0.58686867,0.26884485,0.68023327,0.12026740
-5.39369685,2.01419512,0.01533644,0.13586168,0.06407834,0.91701226,0.61749004,0.28432698,0.71444948,0.12629036
-5.38769385,2.11381933,0.01549184,0.14338109,0.06825081,0.96280904,0.64634680,0.29910434,0.74660458,0.13190327
-5.38169085,2.20657009,0.01555206,0.15050280,0.07228332,1.00552535,0.67298895,0.31295631,0.77619774,0.13702187
-5.37568784,2.29100533,0.01551709,0.15711716,0.07611538,1.04449637,0.69699042,0.32566707,0.80275617,0.14156729
-5.36968484,2.36576688,0.01538898,0.16311786,0.07968602,1.07909412,0.71795815,0.33703055,0.82584492,0.14546782
-5.36368184,2.42961320,0.01517172,0.16840445,0.08293541,1.10874262,0.73554114,0.34685544,0.84507658,0.14866067
-5.35767884,2.48145169,0.01487118,0.17288508,0.08580649,1.13293289,0.74943915,0.35497031,0.86012074,0.15109358
-5.35167584,2.52036954,0.01449488,0.17647912,0.08824664,1.15123731,0.75941079,0.36122849,0.87071265,0.15272627
-5.34567284,2.54566171,0.01405179,0.17911972,0.09020940,1.16332270,0.76528071,0.36551268,0.87666099,0.15353173
-5.33966983,2.55685508,0.01355209,0.18075612,0.09165601,1.16896166,0.76694547,0.36773891,0.87785424,0.15349711
-5.33366683,2.55372746,0.01300694,0.18135564,0.09255678,1.16804158,0.76437788,0.36785997,0.87426539,0.15262444
-5.32766383,2.53632055,0.01242812,0.18090524,0.09289228,1.16057078,0.75762953,0.36586773,0.86595470,0.15093085
-5.32166083,2.50494596,0.01182784,0.17941254,0.09265417,1.14668151,0.74683135,0.36179471,0.85307029,0.14844852
-5.31565783,2.46018383,0.01121843,0.17690638,0.09184571,1.12662949,0.73219200,0.35571435,0.83584645,0.14522412
-5.30965483,2.40287351,0.01061207,0.17343662,0.09048185,1.10078969,0.71399412,0.34774027,0.81459945,0.14131791
-5.30365183,2.33409673,0.01002060,0.16907344,0.08858902,1.06964868,0.69258847,0.33802434,0.78972110,0.13680246
-5.29764882,2.25515321,0.00945523,0.16390599,0.08620436,1.03379338,0.66838597,0.32675363,0.76167006,0.13176093
-5.29164582,2.16752972,0.00892642,0.15804047,0.08337476,0.99389677,0.64184810,0.31414645,0.73096109,0.12628510
-5.28564282,2.07286356,0.00844367,0.15159773,0.08015545,0.95070095,0.61347575,0.30044748,0.69815275,0.12047315
-5.27963982,1.97290159,0.00801534,0.14471050,0.07660836,0.90499813,0.58379697,0.28592223,0.66383375,0.11442716
-5.27363682,1.86945650,0.00764859,0.13752027,0.07280027,0.85761030,0.55335405,0.27085108,0.62860859,0.10825065
-5.26763382,1.76436177,0.00734922,0.13017401,0.06880083,0.80936830,0.52269040,0.25552305,0.59308294,0.10204593
-5.26163082,1.65942709,0.00712157,0.12282088,0.06468058,0.76109115,0.49233764,0.24022957,0.55784921,0.09591167
-5.25562781,1.55639584,0.00696848,0.11560897,0.06050893,0.71356627,0.46280344,0.22525841,0.52347304,0.08994053
-5.24962481,1.45690607,0.00689124,0.10868219,0.05635238,0.66753145,0.43456039,0.21088806,0.49048090,0.08421702
-5.24362181,1.36245633,0.00688950,0.10217744,0.05227281,0.62365912,0.40803644,0.19738257,0.45934951,0.07881571
-5.23761881,1.27437744,0.00696132,0.09622217,0.04832608,0.58254343,0.38360711,0.18498712,0.43049720,0.07379978
-5.23161581,1.19381088,0.00710314,0.09093222,0.04456097,0.54469052,0.36158956,0.17392433,0.40427754,0.06921991
-5.22561281,1.12169428,0.00730984,0.08641019,0.04101834,0.51051218,0.34223894,0.16439129,0.38097541,0.06511366
-5.21960980,1.05875403,0.00757483,0.08274419,0.03773070,0.48032292,0.32574667,0.15655743,0.36080544,0.06150528
-5.21360680,1.00550492,0.00789010,0.08000697,0.03472209,0.45434042,0.31224093,0.15056307,0.34391276,0.05840584
-5.20760380,0.96225618,0.00824644,0.07825550,0.03200824,0.43268900,0.30178891,0.14651872,0.33037594,0.05581390
-5.20160080,0.92912313,0.00863358,0.07753085,0.02959706,0.41540582,0.29440080,0.14450483,0.32021174,0.05371640
-5.19559780,0.90604361,0.00904039,0.07785841,0.02748930,0.40244927,0.29003510,0.14457218,0.31338141,0.05208992
-5.18959480,0.89279794,0.00945521,0.07924832,0.02567946,0.39370904,0.28860500,0.14674250,0.30979808,0.05090216
-5.18359180,0.88903132,0.00986603,0.08169610,0.02415678,0.38901726,0.28998542,0.15100946,0.30933478,0.05011360
-5.17758879,0.89427739,0.01026088,0.08518346,0.02290629,0.38816009,0.29402037,0.15733993,0.31183279,0.04967922
-5.17158579,0.90798193,0.01062811,0.08967921,0.02190997,0.39088919,0.30053025,0.16567524,0.31710972,0.04955029
-5.16558279,0.92952541,0.01095670,0.09514018,0.02114776,0.39693256,0.30931882,0.17593265,0.32496701,0.04967611
-5.15957979,0.95824376,0.01123657,0.10151231,0.02059854,0.40600417,0.32017947,0.18800691,0.33519656,0.05000561
-5.15357679,0.99344635,0.01145889,0.10873171,0.02024106,0.41781215,0.33290063,0.20177179,0.34758614,0.05048888
-5.14757379,1.03443083,0.01161629,0.11672567,0.02005458,0.43206518,0.34727010,0.21708184,0.36192338,0.05107839
-5.14157079,1.08049437,0.01170308,0.12541385,0.02001951,0.44847695,0.36307822,0.23377405,0.37799840,0.05173004
-5.13556778,1.13094132,0.01171543,0.13470928,0.02011775,0.46676863,0.38011989,0.25166978,0.39560482,0.05240401
-5.12956478,1.18508733,0.01165141,0.14451952,0.02033293,0.48666957,0.39819535,0.27057669,0.41453954,0.05306523
-5.12356178,1.24226026,0.01151105,0.15474770,0.02065050,0.50791622,0.41710999,0.29029087,0.43460125,0.05368371
-5.11755878,1.30179844,0.01129632,0.16529360,0.02105760,0.53024980,0.43667320,0.31059905,0.45558792,0.05423458
-5.11155578,1.36304682,0.01101095,0.17605465,0.02154288,0.55341292,0.45669665,0.33128092,0.47729384,0.05469794
-5.10555278,1.42535191,0.01066037,0.18692694,0.02209622,0.57714577,0.47699198,0.35211159,0.49950619,0.05505854
-5.09954977,1.48805622,0.01025144,0.19780614,0.02270839,0.60118216,0.49736851,0.37286411,0.52200186,0.05530531
-5.09354677,1.55049311,0.00979220,0.20858840,0.02337065,0.62524611,0.51763098,0.39331203,0.54454470,0.05543085
-5.08754377,1.61198284,0.00929165,0.21917121,0.02407445,0.64904921,0.53757764,0.41323200,0.56688359,0.05543081
-5.08154077,1.67183065,0.00875940,0.22945419,0.02481107,0.67228935,0.55699914,0.43240637,0.58875168,0.05530331
-5.07553777,1.72932737,0.00820541,0.23933985,0.02557143,0.69465097,0.57567810,0.45062583,0.60986704,0.05504839
-5.06953477,1.78375311,0.00763974,0.24873446,0.02634588,0.71580721,0.59338982,0.46769197,0.62993476,0.05466753
-5.06353177,1.83438434,0.00707225,0.25754881,0.02712424,0.73542388,0.60990401,0.48341992,0.64865070,0.05416323
-5.05752876,1.88050435,0.00651241,0.26569918,0.02789585,0.75316526,0.62498779,0.49764093,0.66570678,0.05353875
-5.05152576,1.92141700,0.00596908,0.27310835,0.02864971,0.76870172,0.63840962,0.51020505,0.68079758,0.05279791
-5.04552276,1.95646330,0.00545045,0.27970683,0.02937489,0.78171859,0.64994442,0.52098376,0.69362815,0.05194501
-5.03951976,1.98504031,0.00496384,0.28543416,0.03006081,0.79192607,0.65937940,0.52987277,0.70392262,0.05098489
-5.03351676,2.00662157,0.00451572,0.29024055,0.03069774,0.79906973,0.66652051,0.53679475,0.71143311,0.04992303
-5.02751376,2.02077796,0.00411168,0.29408853,0.03127732,0.80294080,0.67119923,0.54170216,0.71594866,0.04876569
-5.02151076,2.02719824,0.00375645,0.29695491,0.03179297,0.80338596,0.67327930,0.54457995,0.71730369,0.04752014
-5.01550775,2.02570785,0.00345393,0.29883269,0.03224045,0.80031592,0.67266319,0.54544823,0.71538530,0.04619486
-5.00950475,2.01628519,0.00320727,0.29973303,0.03261815,0.79371226,0.66929785,0.54436462,0.71013941,0.04479971
-5.00350175,1.99907411,0.00301895,0.29968714,0.03292749,0.78363209,0.66317948,0.54142621,0.70157490,0.04334607
-4.99749875,1.97439184,0.00289084,0.29874789,0.03317303,0.77021028,0.65435702,0.53677102,0.68976592,0.04184692
-4.99149575,1.94273168,0.00282427,0.29699107,0.03336252,0.75365888,0.64293422,0.53057869,0.67485181,0.04031681
-4.98549275,1.90475985,0.00282011,0.29451608,0.03350677,0.73426378,0.62906989,0.52307020,0.65703492,0.03877175
-4.97948974,1.86130631,0.00287874,0.29144607,0.03361937,0.71237860,0.61297656,0.51450654,0.63657600,0.03722903
-4.97348674,1.81334972,0.00300015,0.28792713,0.03371621,0.68841614,0.59491720,0.50518614,0.61378773,0.03570690
-4.96748374,1.76199656,0.00318387,0.28412673,0.03381493,0.66283752,0.57520033,0.49544082,0.58902633,0.03422422
-4.96148074,1.70845539,0.00342895,0.28023111,0.03393419,0.63613974,0.55417350,0.48563045,0.56268178,0.03280000
-4.95547774,1.65400676,0.00373396,0.27644175,0.03409284,0.60884195,0.53221540,0.47613601,0.53516704,0.03145295
-4.94947474,1.59996999,0.00409687,0.27297079,0.03430915,0.58147122,0.50972695,0.46735138,0.50690674,0.03020097
-4.94347174,1.54766798,0.00451507,0.27003570,0.03459988,0.55454827,0.48712151,0.45967384,0.47832581,0.02906065
-4.93746873,1.49839141,0.00498523,0.26785311,0.03497953,0.52857394,0.46481480,0.45349355,0.44983856,0.02804682
-4.93146573,1.45336355,0.00550335,0.26663202,0.03545960,0.50401678,0.44321468,0.44918228,0.42183867,0.02717216
-4.92546273,1.41370716,0.00606471,0.26656685,0.03604802,0.48130237,0.42271131,0.44708178,0.39469037,0.02644685
-4.91945973,1.38041461,0.00666386,0.26783020,0.03674869,0.46080469,0.40366791,0.44749218,0.36872132,0.02587840
-4.91345673,1.35432235,0.00729473,0.27056595,0.03756133,0.44283981,0.38641256,0.45066078,0.34421718,0.02547149
-4.90745373,1.33609067,0.00795072,0.27488282,0.03848141,0.42766209,0.37123115,0.45677188,0.32141821,0.02522799
-4.90145073,1.32618938,0.00862482,0.28084880,0.03950045,0.41546277,0.35836178,0.46593792,0.30051775,0.02514709
-4.89544772,1.32488981,0.00930982,0.28848656,0.04060642,0.40637094,0.34799067,0.47819251,0.28166254,0.02522550
-4.88944472,1.33226338,0.00999853,0.29777033,0.04178441,0.40045658,0.34024970,0.49348561,0.26495484,0.02545780
-4.88344172,1.34818646,0.01068402,0.30862431,0.04301747,0.39773533,0.33521550,0.51168133,0.25045591,0.02583680
-4.87743872,1.37235128,0.01135995,0.32092272,0.04428755,0.39817459,0.33291010,0.53255850,0.23819067,0.02635402
-4.87143572,1.40428217,0.01202078,0.33449179,0.04557659,0.40170040,0.33330288,0.55581411,0.22815312,0.02700010
-4.86543272,1.44335626,0.01266207,0.34911341,0.04686752,0.40820478,0.33631380,0.58106974,0.22031227,0.02776532
-4.85942971,1.48882777,0.01328072,0.36453058,0.04814535,0.41755284,0.34181758,0.60788076,0.21461807,0.02863996
-4.85342671,1.53985469,0.01387516,0.38045449,0.04939808,0.42958943,0.34964867,0.63574811,0.21100712,0.02961469
-4.84742371,1.59552669,0.01444545,0.39657281,0.05061747,0.44414472,0.35960666,0.66413234,0.20940776,0.03068082
-4.84142071,1.65489318,0.01499335,0.41255918,0.05179965,0.46103876,0.37146216,0.69246926,0.20974445,0.03183045
-4.83541771,1.71699037,0.01552229,0.42808328,0.05294545,0.48008453,0.38496254,0.72018692,0.21194111,0.03305658
-4.82941471,1.78086634,0.01603720,0.44282126,0.05406044,0.50108965,0.39983777,0.74672295,0.21592338,0.03435299
-4.82341171,1.84560332,0.01654428,0.45646599,0.05515480,0.52385668,0.41580590,0.77154185,0.22161983,0.03571407
-4.81740870,1.91033664,0.01705070,0.46873681,0.05624279,0.54818237,0.43257823,0.79415138,0.22896214,0.03713461
-4.81140570,1.97426972,0.01756418,0.47938827,0.05734206,0.57385587,0.44986409,0.81411745,0.23788427,0.03860940
-4.80540270,2.03668514,0.01809249,0.48821758,0.05847271,0.60065662,0.46737513,0.83107694,0.24832102,0.04013290
-4.79939970,2.09695175,0.01864298,0.49507039,0.05965623,0.62835198,0.48482928,0.84474779,0.26020590,0.04169886
-4.79339670,2.15452795,0.01922201,0.49984476,0.06091426,0.65669533,0.50195426,0.85493621,0.27346883,0.04329990
-4.78739370,2.20896175,0.01983443,0.50249301,0.06226737,0.68542487,0.51849083,0.86154048,0.28803375,0.04492730
-4.78139070,2.25988798,0.02048312,0.50302162,0.06373380,0.71426355,0.53419575,0.86455147,0.30381630,0.04657068
-4.77538769,2.30702334,0.02116854,0.50148901,0.06532840,0.74292043,0.54884463,0.86404977,0.32072209,0.04821800
-4.76938469,2.35016003,0.02188845,0.49800153,0.06706151,0.77109369,0.56223457,0.86019971,0.33864529,0.04985551
-4.76338169,2.38915834,0.02263768,0.49270769,0.06893826,0.79847519,0.57418678,0.85324061,0.35746806,0.05146796
-4.75737869,2.42393914,0.02340810,0.48579119,0.07095788,0.82475665,0.58454905,0.84347565,0.37706056,0.05303888
-4.75137569,2.45447633,0.02418868,0.47746278,0.07311344,0.84963715,0.59319814,0.83125896,0.39728177,0.05455100
-4.74537269,2.48078989,0.02496576,0.46795165,0.07539169,0.87283149,0.60004194,0.81698155,0.41798090,0.05598677
-4.73936968,2.50293961,0.02572342,0.45749660,0.07777328,0.89407918,0.60502139,0.80105661,0.43899935,0.05732899
-4.73336668,2.52101947,0.02644396,0.44633743,0.08023313,0.91315318,0.60811204,0.78390493,0.46017313,0.05856134
-4.72736368,2.53515280,0.02710859,0.43470687,0.08274106,0.92986812,0.60932501,0.76594097,0.48133545,0.05966910
-4.72136068,2.54548785,0.02769808,0.42282350,0.08526258,0.94408713,0.60870749,0.74756002,0.50231938,0.06063964
-4.71535768,2.55219374,0.02819353,0.41088589,0.08775985,0.95572702,0.60634242,0.72912714,0.52296046,0.06146292
-4.70935468,2.55545645,0.02857714,0.39906804,0.09019266,0.96476108,0.60234742,0.71096787,0.54309897,0.06213184
-4.70335168,2.55547473,0.02883292,0.38751647,0.09251956,0.97121941,0.59687288,0.69336133,0.56258190,0.06264248
-4.69734867,2.55245573,0.02894736,0.37634882,0.09469895,0.97518658,0.59009931,0.67653552,0.58126443,0.06299411
-4.69134567,2.54661034,0.02891005,0.36565404,0.09669016,0.97679647,0.58223382,0.66066512,0.59901096,0.06318910
-4.68534267,2.53814844,0.02871407,0.35549397,0.09845448,0.97622482,0.57350606,0.64587145,0.61569572,0.06323262
-4.67933967,2.52727392,0.02835632,0.34590624,0.09995614,0.97367957,0.56416352,0.63222471,0.63120293,0.06313227
-4.67333667,2.51418013,0.02783769,0.33690822,0.10116313,0.96938971,0.55446653,0.61974804,0.64542677,0.06289751
-4.66733367,2.49904581,0.02716299,0.32850169,0.10204803,0.96359323,0.54468316,0.60842326,0.65827115,0.06253910
-4.66133067,2.48203198,0.02634082,0.32067811,0.10258857,0.95652490,0.53508398,0.59819785,0.66964944,0.06206844
-4.65532766,2.46328012,0.02538324,0.31342395,0.10276819,0.94840465,0.52593719,0.58899287,0.67948440,0.06149693
-4.64932466,2.44291197,0.02430528,0.30672599,0.10257638,0.93942727,0.51750395,0.58071145,0.68770824,0.06083543
-4.64332166,2.42103103,0.02312446,0.30057614,0.10200897,0.92975400,0.51003426,0.57324734,0.69426302,0.06009372
