energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.44772386,4.74252605,0.01733795,1.85968473,0.06082850,0.60502298,1.81287632,0.90820270
-5.44172086,4.72028257,0.01704064,1.85616090,0.06082080,0.59654343,1.81235976,0.90410930
-5.43571786,4.67376603,0.01664773,1.84297109,0.06047171,0.58514897,1.80257007,0.89532950
-5.42971486,4.60396355,0.01616483,1.82041093,0.05978809,0.57108789,1.78369362,0.88205829
-5.42371186,4.51245185,0.01559934,1.78900964,0.05878531,0.55468394,1.75614109,0.86460439
-5.41770885,4.40137996,0.01496028,1.74952492,0.05748707,0.53633234,1.72054599,0.84338686
-5.41170585,4.27343509,0.01425796,1.70293086,0.05592492,0.51649406,1.67775620,0.81892849
-5.40570285,4.13179306,0.01350375,1.65039930,0.05413750,0.49568879,1.62881882,0.79184632
-5.39969985,3.98005528,0.01270969,1.59327531,0.05216957,0.47448688,1.57495898,0.76283967
-5.39369685,3.82217461,0.01188824,1.53304769,0.05007080,0.45350048,1.51755322,0.73267608
-5.38769385,3.66237268,0.01105186,1.47131549,0.04789446,0.43337434,1.45809850,0.70217574
-5.38169085,3.50505129,0.01021274,1.40975166,0.04569598,0.41477643,1.39817784,0.67219472
-5.37568784,3.35470066,0.00938253,1.35006495,0.04353146,0.39838864,1.33942373,0.64360779
-5.36968484,3.21580693,0.00857204,1.29396117,0.04145618,0.38489762,1.28348037,0.61729097
-5.36368184,3.09276107,0.00779111,1.24310479,0.03952314,0.37498598,1.23196582,0.59410449
-5.35767884,2.98977119,0.00704840,1.19908187,0.03778176,0.36932361,1.18643505,0.57487623
-5.35167584,2.91077970,0.00635132,1.16336519,0.03627658,0.36855931,1.14834482,0.56038616
-5.34567284,2.85938663,0.00570597,1.13728210,0.03504623,0.37331234,1.11902098,0.55135176
-5.33966983,2.83877991,0.00511717,1.12198590,0.03412256,0.38416391,1.09962912,0.54841479
-5.33366683,2.85167345,0.00458845,1.11843106,0.03352989,0.40164849,1.09114882,0.55212923
-5.32766383,2.90025336,0.00412220,1.12735273,0.03328459,0.42624461,1.09435206,0.56295082
-5.32166083,2.98613297,0.00371970,1.14925091,0.03339475,0.45836530,1.10978616,0.58122793
-5.31565783,3.11031677,0.00338129,1.18437933,0.03386019,0.49834806,1.13776135,0.60719403
-5.30965483,3.27317398,0.00310649,1.23273939,0.03467260,0.54644440,1.17834329,0.64096175
-5.30365183,3.47442199,0.00289415,1.29407932,0.03581593,0.60280922,1.23135057,0.68251866
-5.29764882,3.71312021,0.00274256,1.36789836,0.03726698,0.66749029,1.29635729,0.73172485
-5.29164582,3.98767497,0.00264962,1.45345630,0.03899614,0.74041820,1.37270061,0.78831249
-5.28564282,4.29585570,0.00261292,1.54978803,0.04096836,0.82139720,1.45949331,0.85188737
-5.27963982,4.63482307,0.00262983,1.65572301,0.04314418,0.91009758,1.55564103,0.92193274
-5.27363682,5.00116894,0.00269762,1.76990932,0.04548099,1.00605003,1.65986398,0.99781537
-5.26763382,5.39096833,0.00281348,1.89084185,0.04793424,1.10864261,1.77072271,1.07879398
-5.26163082,5.79984280,0.00297458,2.01689399,0.05045879,1.21712084,1.88664733,1.16403000
-5.25562781,6.22303461,0.00317811,2.14635210,0.05301019,1.33059130,2.00596968,1.25260059
-5.24962481,6.65549021,0.00342124,2.27745188,0.05554599,1.44802916,2.12695753,1.34351375
-5.24362181,7.09195157,0.00370119,2.40841559,0.05802690,1.56828976,2.24785004,1.43572525
-5.23761881,7.52705320,0.00401514,2.53748916,0.06041782,1.69012426,2.36689354,1.52815711
-5.23161581,7.95542234,0.00436026,2.66297789,0.06268871,1.81219917,2.48237659,1.61971703
-5.22561281,8.37177969,0.00473366,2.78327991,0.06481524,1.93311938,2.59266347,1.70931845
-5.21960980,8.77103775,0.00513237,2.89691603,0.06677917,2.05145418,2.69622501,1.79590052
-5.21360680,9.14839381,0.00555332,3.00255536,0.06856852,2.16576540,2.79166605,1.87844756
-5.20760380,9.49941494,0.00599328,3.09903578,0.07017742,2.27463696,2.87774872,1.95600721
-5.20160080,9.82011220,0.00644888,3.18537874,0.07160572,2.37670467,2.95341097,2.02770695
-5.19559780,10.10700215,0.00691655,3.26079810,0.07285836,2.47068540,3.01778001,2.09276831
-5.18959480,10.35715379,0.00739255,3.32470300,0.07394453,2.55540448,3.07018052,2.15051839
-5.18359180,10.56822011,0.00787294,3.37669491,0.07487664,2.62982043,3.11013744,2.20039847
-5.17758879,10.73845365,0.00835358,3.41655938,0.07566918,2.69304611,3.13737393,2.24196945
-5.17158579,10.86670653,0.00883016,3.44425317,0.07633758,2.74436561,3.15180453,2.27491414
-5.16558279,10.95241588,0.00929822,3.45988768,0.07689697,2.78324636,3.15352440,2.29903646
-5.15957979,10.99557619,0.00975318,3.46370963,0.07736110,2.80934624,3.14279522,2.31425782
-5.15357679,10.99670083,0.01019038,3.45608026,0.07774135,2.82251554,3.12002853,2.32061106
-5.14757379,10.95677515,0.01060512,3.43745402,0.07804592,2.82279403,3.08576742,2.31823237
-5.14157079,10.87720388,0.01099275,3.40835795,0.07827925,2.81040356,3.04066735,2.30735183
-5.13556778,10.75975591,0.01134872,3.36937274,0.07844166,2.78573671,2.98547701,2.28828299
-5.12956478,10.60650888,0.01166864,3.32111631,0.07852934,2.74934230,2.92101981,2.26141222
-5.12356178,10.41979642,0.01194842,3.26423055,0.07853450,2.70190851,2.84817675,2.22718832
-5.11755878,10.20215999,0.01218429,3.19937164,0.07844590,2.64424449,2.76787109,2.18611282
-5.11155578,9.95630701,0.01237296,3.12720417,0.07824948,2.57726131,2.68105520,2.13873142
-5.10555278,9.68507632,0.01251164,3.04839892,0.07792929,2.50195303,2.58869971,2.08562680
-5.09954977,9.39141128,0.01259822,2.96363400,0.07746853,2.41937844,2.49178506,2.02741287
-5.09354677,9.07834040,0.01263130,2.87359877,0.07685063,2.33064416,2.39129524,1.96473060
-5.08754377,8.74896448,0.01261026,2.77899993,0.07606046,2.23688918,2.28821357,1.89824499
-5.08154077,8.40644894,0.01253538,2.68056868,0.07508539,2.13927129,2.18351998,1.82864323
-5.07553777,8.05401965,0.01240785,2.57906829,0.07391633,2.03895518,2.07818955,1.75663343
-5.06953477,7.69495995,0.01222986,2.47530087,0.07254862,1.93710208,1.97319155,1.68294353
-5.06353177,7.33260696,0.01200452,2.37011252,0.07098270,1.83486084,1.86948874,1.60832004
-5.05752876,6.97034491,0.01173597,2.26439607,0.06922457,1.73335984,1.76803615,1.53352596
-5.05152576,6.61159357,0.01142925,2.15909061,0.06728600,1.63369949,1.66977903,1.45933752
-5.04552276,6.25979037,0.01109030,2.05517737,0.06518450,1.53694490,1.57564954,1.38653941
-5.03951976,5.91836492,0.01072583,1.95367175,0.06294298,1.44411827,1.48656186,1.31591828
-5.03351676,5.59070565,0.01034325,1.85561132,0.06058927,1.35619073,1.40340548,1.24825425
-5.02751376,5.28011845,0.00995050,1.76204016,0.05815529,1.27407347,1.32703677,1.18431059
-5.02151076,4.98977806,0.00955593,1.67398990,0.05567619,1.19860801,1.25826872,1.12482170
-5.01550775,4.72267359,0.00916807,1.59245813,0.05318927,1.13055563,1.19785912,1.07047969
-5.00950475,4.48154984,0.00879549,1.51838508,0.05073282,1.07058626,1.14649757,1.02191998
-5.00350175,4.26884682,0.00844661,1.45262955,0.04834499,1.01926695,1.10479160,0.97970651
-4.99749875,4.08663989,0.00812945,1.39594511,0.04606262,0.97705041,1.07325270,0.94431723
-4.99149575,3.93658339,0.00785149,1.34895776,0.04392020,0.94426418,1.05228248,0.91613038
-4.98549275,3.81986054,0.00761945,1.31214609,0.04194888,0.92110082,1.04216006,0.89541253
-4.97948974,3.73714224,0.00743917,1.28582495,0.04017572,0.90760987,1.04303099,0.88230873
-4.97348674,3.68855730,0.00731538,1.27013358,0.03862306,0.90369203,1.05489851,0.87683566
-4.96748374,3.67367609,0.00725166,1.26502882,0.03730810,0.90909617,1.07761785,0.87887804
-4.96148074,3.69150918,0.00725032,1.27028398,0.03624272,0.92341962,1.11089381,0.88818887
-4.95547774,3.74052195,0.00731229,1.28549354,0.03543350,0.94611207,1.15428237,0.90439359
-4.94947474,3.81866541,0.00743720,1.31008375,0.03488192,0.97648331,1.20719626,0.92699825
-4.94347174,3.92342280,0.00762326,1.34332883,0.03458474,1.01371497,1.26891487,0.95540152
-4.93746873,4.05187089,0.00786743,1.38437220,0.03453455,1.05687591,1.33859821,0.98891035
-4.93146573,4.20075398,0.00816540,1.43225209,0.03472041,1.10494122,1.41530468,1.02675850
-4.92546273,4.36656838,0.00851176,1.48593032,0.03512860,1.15681430,1.49801227,1.06812763
-4.91945973,4.54565415,0.00890009,1.54432341,0.03574331,1.21135124,1.58564233,1.11216987
-4.91345673,4.73429089,0.00932317,1.60633448,0.03654746,1.26738697,1.67708533,1.15803124
-4.90745373,4.92879389,0.00977310,1.67088478,0.03752336,1.32376216,1.77122743,1.20487479
-4.90145073,5.12560706,0.01024151,1.73694352,0.03865333,1.37935003,1.86697693,1.25190274
-4.89544772,5.32138903,0.01071977,1.80355478,0.03992023,1.43308207,1.96328958,1.29837651
-4.88944472,5.51308927,0.01119913,1.86986032,0.04130783,1.48397190,2.05919161,1.34363416
-4.88344172,5.69801157,0.01167097,1.93511759,0.04280105,1.53113633,2.15379952,1.38710435
-4.87743872,5.87386260,0.01212692,1.99871215,0.04438607,1.57381302,2.24633595,1.42831646
-4.87143572,6.03878452,0.01255904,2.06016422,0.04605025,1.61137430,2.33614082,1.46690663
-4.86543272,6.19137082,0.01295998,2.11912925,0.04778198,1.64333667,2.42267746,1.50261961
-4.85942971,6.33066592,0.01332308,2.17539289,0.04957039,1.66936606,2.50553358,1.53530661
-4.85342671,6.45614958,0.01364248,2.22886076,0.05140499,1.68927886,2.58441726,1.56491958
-4.84742371,6.56770792,0.01391323,2.27954394,0.05327522,1.70303893,2.65914831,1.59150222
-4.84142071,6.66559361,0.01413133,2.32754118,0.05517008,1.71075127,2.72964576,1.61517877
-4.83541771,6.75037794,0.01429377,2.37301895,0.05707767,1.71265255,2.79591241,1.63614095
-4.82941471,6.82289805,0.01439857,2.41619069,0.05898481,1.70909950,2.85801742,1.65463415
-4.82341171,6.88420241,0.01444480,2.45729651,0.06087682,1.70055558,2.91607821,1.67094356
-4.81740870,6.93549754,0.01443255,2.49658442,0.06273731,1.68757664,2.97024285,1.68538091
-4.81140570,6.97809887,0.01436294,2.53429451,0.06454814,1.67079619,3.02067419,1.69827272
-4.80540270,7.01338781,0.01423805,2.57064656,0.06628951,1.65091073,3.06753663,1.70995022
-4.79939970,7.04277680,0.01406090,2.60583219,0.06794023,1.62866552,3.11098673,1.72074171
-4.79339670,7.06768336,0.01383536,2.64001155,0.06947811,1.60484110,3.15116798,1.73096718
-4.78739370,7.08951360,0.01356609,2.67331502,0.07088044,1.58024061,3.18821038,1.74093546
-4.78139070,7.10965474,0.01325844,2.70584947,0.07212472,1.55567796,3.22223477,1.75094373
-4.77538769,7.12947594,0.01291831,2.73770881,0.07318931,1.53196694,3.25336168,1.76127895
-4.76938469,7.15033592,0.01255209,2.76898805,0.07405429,1.50991090,3.28172419,1.77222108
-4.76338169,7.17359583,0.01216647,2.79979998,0.07470226,1.49029302,3.30748397,1.78404738
-4.75737869,7.20063497,0.01176830,2.83029339,0.07511916,1.47386708,3.33084926,1.79703740
-4.75137569,7.23286761,0.01136445,2.86067166,0.07529506,1.46134835,3.35209378,1.81147808
-4.74537269,7.27175839,0.01096165,2.89121047,0.07522477,1.45340482,3.37157496,1.82766837
-4.73936968,7.31883438,0.01056633,2.92227341,0.07490845,1.45064850,3.38975014,1.84592300
-4.73336668,7.37569190,0.01018446,2.95432423,0.07435194,1.45362694,3.40718933,1.86657481
-4.72736368,7.44399645,0.00982145,2.98793489,0.07356698,1.46281504,3.42458327,1.88997539
-4.72136068,7.52547445,0.00948196,3.02378815,0.07257118,1.47860720,3.44274571,1.91649367
-4.71535768,7.62189601,0.00916985,3.06267429,0.07138773,1.50131007,3.46260894,1.94651221
-4.70935468,7.73504802,0.00888811,3.10548124,0.07004497,1.53113603,3.48521229,1.98042131
-4.70335168,7.86669773,0.00863877,3.15317801,0.06857570,1.56819753,3.51168315,2.01861052
-4.69734867,8.01854690,0.00842289,3.20679125,0.06701621,1.61250259,3.54321088,2.06145798
-4.69134567,8.19217738,0.00824061,3.26737540,0.06540529,1.66395149,3.58101415,2.10931747
-4.68534267,8.38898927,0.00809114,3.33597682,0.06378299,1.72233479,3.62630251,2.16250355
-4.67933967,8.61013320,0.00797284,3.41359280,0.06218934,1.78733284,3.68023355,2.22127499
-4.67333667,8.85643851,0.00788333,3.50112658,0.06066301,1.85851678,3.74386714,2.28581700
-4.66733367,9.12833988,0.00781958,3.59933968,0.05923999,1.93535103,3.81811837,2.35622265
-4.66133067,9.42580484,0.00777803,3.70880319,0.05795241,2.01719737,3.90371126,2.43247420
-4.65532766,9.74826518,0.00775475,3.82984983,0.05682736,2.10332060,4.00113490,2.51442494
-4.64932466,10.09455537,0.00774555,3.96252870,0.05588602,2.19289566,4.11060423,2.60178246
-4.64332166,10.46286142,0.00774612,4.10656494,0.05514292,2.28501641,4.23202694,2.69409404
-4.63731866,10.85068338,0.00775218,4.26132630,0.05460550,2.37870581,4.36497849,2.79073531
-4.63131566,11.25481491,0.00775960,4.42579875,0.05427391,2.47292772,4.50868629,2.89090283
-4.62531266,11.67134271,0.00776448,4.59857310,0.05414113,2.56660015,4.66202438,2.99361186
-4.61930965,12.09566852,0.00776330,4.77784421,0.05419332,2.65860988,4.82351918,3.09769975
-4.61330665,12.52255547,0.00775293,4.96142421,0.05441047,2.74782856,4.99136673,3.20183591
-4.60730365,12.94619985,0.00773073,5.14677038,0.05476727,2.83312989,5.16346127,3.30453867
-4.60130065,13.36032838,0.00769460,5.33102815,0.05523417,2.91340790,5.33743463,3.40419922
-4.59529765,13.75831981,0.00764297,5.51108856,0.05577854,2.98759609,5.51070560,3.49911254
-4.58929465,14.13334863,0.00757483,5.68365919,0.05636603,3.05468688,5.68053776,3.58751477
-4.58329165,14.47854718,0.00748971,5.84534662,0.05696184,3.11375127,5.84410424,3.66762610
-4.57728864,14.78718152,0.00738767,5.99274797,0.05753202,3.16395812,5.99855733,3.73769804
-4.57128564,15.05283519,0.00726926,6.12254816,0.05804473,3.20459247,6.14110070,3.79606331
-4.56528264,15.26959419,0.00713550,6.23161942,0.05847130,3.23507255,6.26906194,3.84118660
-4.55927964,15.43222616,0.00698778,6.31711903,0.05878717,3.25496469,6.37996288,3.87171418
-4.55327664,15.53634622,0.00682789,6.37658110,0.05897263,3.26399578,6.47158540,3.88652002
-4.54727364,15.57856241,0.00665790,6.40799850,0.05901329,3.26206258,6.54203042,3.88474654
-4.54127064,15.55659430,0.00648014,6.40989121,0.05890040,3.24923755,6.58976814,3.86583784
-4.53526763,15.46935897,0.00629713,6.38135801,0.05863090,3.22577067,6.61367776,3.82956392
-4.52926463,15.31702042,0.00611154,6.32210908,0.05820719,3.19208717,6.61307559,3.77603443
-4.52326163,15.10099958,0.00592613,6.23247798,0.05763683,3.14878083,6.58773047,3.70570132
-4.51725863,14.82394415,0.00574368,6.11341261,0.05693196,3.09660297,6.53786655,3.61934991
-4.51125563,14.48965929,0.00556697,5.96644547,0.05610862,3.03644726,6.46415318,3.51807886
-4.50525263,14.10300186,0.00539870,5.79364483,0.05518598,2.96933063,6.36768302,3.40326972
-4.49924962,13.66974267,0.00524146,5.59754919,0.05418549,2.89637075,6.24993909,3.27654744
-4.49324662,13.19640269,0.00509767,5.38108802,0.05312998,2.81876072,6.11275245,3.13973358
-4.48724362,12.69006983,0.00496951,5.14749262,0.05204285,2.73774154,5.95825224,2.99479428
-4.48124062,12.15820420,0.00485889,4.90020109,0.05094719,2.65457336,5.78880992,2.84378520
-4.47523762,11.60843942,0.00476740,4.64276133,0.04986505,2.57050618,5.60697994,2.68879581
-4.46923462,11.04838771,0.00469624,4.37873639,0.04881678,2.48675112,5.41543872,2.53189527
-4.46323162,10.48545601,0.00464618,4.11161547,0.04782044,2.40445294,5.21692407,2.37508186
-4.45722861,9.92667918,0.00461753,3.84473383,0.04689140,2.32466492,5.01417663,2.22023797
-4.45122561,9.37857559,0.00461012,3.58120407,0.04604202,2.24832666,4.80988507,2.06909177
-4.44522261,8.84702868,0.00462323,3.32386041,0.04528145,2.17624581,4.60663622,1.92318678
-4.43921961,8.33719704,0.00465562,3.07521693,0.04461559,2.10908398,4.40687103,1.78385980
-4.43321661,7.85345378,0.00470554,2.83743991,0.04404716,2.04734753,4.21284711,1.65222728
-4.42721361,7.39935488,0.00477072,2.61233386,0.04357587,1.99138331,4.02660810,1.52917989
-4.42121061,6.97763482,0.00484845,2.40133991,0.04319870,1.94137953,3.84995995,1.41538465
-4.41520760,6.59022688,0.00493561,2.20554530,0.04291027,1.89737148,3.68445387,1.31129360
-4.40920460,6.23830458,0.00502876,2.02570177,0.04270325,1.85925196,3.53137558,1.21715806
-4.40320160,5.92234043,0.00512424,1.86225106,0.04256885,1.82678565,3.39174036,1.13304696
-4.39719860,5.64217750,0.00521826,1.71535516,0.04249734,1.79962710,3.26629311,1.05886823
-4.39119560,5.39710967,0.00530704,1.58492953,0.04247853,1.77734114,3.15551291,0.99439176
-4.38519260,5.18596632,0.00538692,1.47067732,0.04250229,1.75942518,3.05962120,0.93927288
-4.37918959,5.00719771,0.00545451,1.37212302,0.04255899,1.74533226,2.97859302,0.89307535
-4.37318659,4.85895767,0.00550676,1.28864434,0.04263992,1.73449398,2.91217079,0.85529288
-4.36718359,4.73918115,0.00554112,1.21950143,0.04273760,1.72634246,2.85987990,0.82536882
-4.36118059,4.64565432,0.00555562,1.16386273,0.04284604,1.72033049,2.82104604,0.80271329
-4.35517759,4.57607630,0.00554891,1.12082733,0.04296086,1.71594926,2.79481376,0.78671785
-4.34917459,4.52811158,0.00552039,1.08944382,0.04307934,1.71274318,2.78016627,0.77676737
-4.34317159,4.49943337,0.00547013,1.06872584,0.04320032,1.71032143,2.77594636,0.77224959
-4.33716858,4.48775839,0.00539894,1.05766482,0.04332411,1.70836620,2.78087856,0.77256233
-4.33116558,4.49087391,0.00530833,1.05524044,0.04345219,1.70663759,2.79359243,0.77711888
-4.32516258,4.50665861,0.00520041,1.06042943,0.04358690,1.70497542,2.81264728,0.78535197
-4.31915958,4.53309831,0.00507785,1.07221325,0.04373112,1.70329826,2.83655817,0.79671667
-4.31315658,4.56829835,0.00494373,1.08958532,0.04388786,1.70160017,2.86382328,0.81069267
-4.30715358,4.61049356,0.00480148,1.11155816,0.04405992,1.69994550,2.89295227,0.82678630
