energy_ev,total_up,Ag_p_up,Ag_d_up,In_p_up,In_d_up,Se_s_up,Se_p_up
-5.65182591,3.92454796,0.30235964,3.57759094,0.20182839,0.00648911,0.02371051,0.12035594
-5.64582291,3.83805948,0.28248282,3.50857696,0.19063098,0.00626788,0.02375680,0.11611010
-5.63981991,3.76466431,0.26406467,3.45134049,0.18037654,0.00606483,0.02397099,0.11208886
-5.63381691,3.70470291,0.24718939,3.40614275,0.17110624,0.00588064,0.02435147,0.10832652
-5.62781391,3.65828916,0.23191500,3.37304255,0.16284500,0.00571560,0.02489420,0.10485278
-5.62181091,3.62532325,0.21827431,3.35190868,0.15560208,0.00556971,0.02559298,0.10169244
-5.61580790,3.60550978,0.20627631,3.34243680,0.14937205,0.00544261,0.02643960,0.09886522
-5.60980490,3.59838032,0.19590798,3.34417058,0.14413593,0.00533371,0.02742410,0.09638566
-5.60380190,3.60331952,0.18713639,3.35652595,0.13986248,0.00524217,0.02853501,0.09426320
-5.59779890,3.61959373,0.17991106,3.37881757,0.13650974,0.00516696,0.02975965,0.09250227
-5.59179590,3.64638077,0.17416642,3.41028633,0.13402647,0.00510692,0.03108436,0.09110252
-5.58579290,3.68279949,0.16982431,3.45012649,0.13235376,0.00506079,0.03249481,0.09005909
-5.57978989,3.72793781,0.16679646,3.49751132,0.13142650,0.00502730,0.03397624,0.08936294
-5.57378689,3.78087795,0.16498682,3.55161603,0.13117481,0.00500518,0.03551375,0.08900121
-5.56778389,3.84071781,0.16429372,3.61163694,0.13152532,0.00499325,0.03709255,0.08895758
-5.56178089,3.90658773,0.16461174,3.67680628,0.13240236,0.00499038,0.03869821,0.08921268
-5.55577789,3.97766214,0.16583344,3.74640208,0.13372892,0.00499563,0.04031686,0.08974441
-5.54977489,4.05316606,0.16785070,3.81975313,0.13542753,0.00500815,0.04193550,0.09052838
-5.54377189,4.13237670,0.17055592,3.89623936,0.13742101,0.00502729,0.04354213,0.09153824
-5.53776888,4.21462077,0.17384300,3.97528800,0.13963304,0.00505256,0.04512604,0.09274609
-5.53176588,4.29926835,0.17760817,4.05636653,0.14198879,0.00508361,0.04667796,0.09412292
-5.52576288,4.38572442,0.18175073,4.13897337,0.14441543,0.00512025,0.04819030,0.09563902
-5.51975988,4.47341911,0.18617377,4.22262732,0.14684272,0.00516239,0.04965728,0.09726453
-5.51375688,4.56179779,0.19078493,4.30685689,0.14920362,0.00521006,0.05107508,0.09896997
-5.50775388,4.65031204,0.19549727,4.39119044,0.15143498,0.00526332,0.05244196,0.10072685
-5.50175088,4.73841230,0.20023011,4.47514792,0.15347837,0.00532228,0.05375834,0.10250830
-5.49574787,4.82554262,0.20491013,4.55823478,0.15528091,0.00538705,0.05502673,0.10428978
-5.48974487,4.91113801,0.20947239,4.63993832,0.15679623,0.00545768,0.05625172,0.10604971
-5.48374187,4.99462413,0.21386151,4.71972650,0.15798541,0.00553416,0.05743980,0.10777009
-5.47773887,5.07541929,0.21803266,4.79704915,0.15881793,0.00561638,0.05859911,0.10943713
-5.47173587,5.15293816,0.22195260,4.87134100,0.15927257,0.00570411,0.05973912,0.11104161
-5.46573287,5.22659682,0.22560036,4.94202632,0.15933803,0.00579693,0.06087021,0.11257931
-5.45972986,5.29581842,0.22896772,5.00852446,0.15901354,0.00589430,0.06200320,0.11405104
-5.45372686,5.36003908,0.23205925,5.07025598,0.15830905,0.00599544,0.06314878,0.11546272
-5.44772386,5.41871358,0.23489203,5.12664892,0.15724518,0.00609942,0.06431692,0.11682503
-5.44172086,5.47132057,0.23749474,5.17714512,0.15585287,0.00620509,0.06551636,0.11815309
-5.43571786,5.51736744,0.23990640,5.22120637,0.15417263,0.00631108,0.06675398,0.11946578
-5.42971486,5.55639479,0.24217462,5.25832070,0.15225347,0.00641588,0.06803434,0.12078503
-5.42371186,5.58798110,0.24435340,5.28800896,0.15015155,0.00651778,0.06935930,0.12213495
-5.41770885,5.61174766,0.24650066,5.30983203,0.14792858,0.00661493,0.07072772,0.12354097
-5.41170585,5.62736459,0.24867554,5.32339894,0.14564995,0.00670537,0.07213537,0.12502885
-5.40570285,5.63455798,0.25093555,5.32837633,0.14338282,0.00678707,0.07357494,0.12662391
-5.39969985,5.63311870,0.25333381,5.32449924,0.14119409,0.00685797,0.07503630,0.12835013
-5.39369685,5.62291263,0.25591642,5.31158326,0.13914844,0.00691606,0.07650684,0.13022963
-5.38769385,5.60389241,0.25872008,5.28953774,0.13730642,0.00695939,0.07797200,0.13228207
-5.38169085,5.57610997,0.26177013,5.25837954,0.13572276,0.00698619,0.07941597,0.13452437
-5.37568784,5.53972928,0.26507898,5.21824657,0.13444482,0.00699489,0.08082235,0.13697056
-5.36968484,5.49503828,0.26864520,5.16941014,0.13351134,0.00698417,0.08217500,0.13963174
-5.36368184,5.44245898,0.27245303,5.11228510,0.13295153,0.00695308,0.08345880,0.14251623
-5.35767884,5.38255442,0.27647249,5.04743659,0.13278431,0.00690100,0.08466032,0.14562976
-5.35167584,5.31603162,0.28066010,4.97558244,0.13301804,0.00682772,0.08576853,0.14897580
-5.34567284,5.24373932,0.28496003,4.89759025,0.13365044,0.00673349,0.08677525,0.15255579
-5.33966983,5.16665997,0.28930574,4.81446848,0.13466885,0.00661897,0.08767547,0.15636950
-5.33366683,5.08589557,0.29362200,4.72735143,0.13605071,0.00648525,0.08846751,0.16041518
-5.32766383,5.00264733,0.29782720,4.63747788,0.13776442,0.00633385,0.08915298,0.16468981
-5.32166083,4.91818970,0.30183591,4.54616416,0.13977027,0.00616665,0.08973652,0.16918911
-5.31565783,4.83383945,0.30556157,4.45477231,0.14202168,0.00598586,0.09022543,0.17390761
-5.30965483,4.75092122,0.30891925,4.36467462,0.14446659,0.00579396,0.09062915,0.17883854
-5.30365183,4.67073086,0.31182837,4.27721604,0.14704899,0.00559360,0.09095858,0.18397376
-5.29764882,4.59449836,0.31421541,4.19367616,0.14971050,0.00538756,0.09122548,0.18930355
-5.29164582,4.52335213,0.31601641,4.11523246,0.15239212,0.00517866,0.09144170,0.19481652
-5.28564282,4.45828634,0.31717922,4.04292672,0.15503592,0.00496967,0.09161859,0.20049945
-5.27963982,4.40013298,0.31766559,3.97763594,0.15758671,0.00476324,0.09176643,0.20633723
-5.27363682,4.34953997,0.31745281,3.92004939,0.15999369,0.00456184,0.09189394,0.21231284
-5.26763382,4.30695621,0.31653504,3.87065266,0.16221196,0.00436770,0.09200797,0.21840736
-5.26163082,4.27262444,0.31492422,3.82971943,0.16420379,0.00418276,0.09211338,0.22460018
-5.25562781,4.24658187,0.31265050,3.79731119,0.16593971,0.00400863,0.09221296,0.23086912
-5.24962481,4.22866856,0.30976218,3.77328486,0.16739939,0.00384660,0.09230759,0.23719072
-5.24362181,4.21854286,0.30632522,3.75730768,0.16857208,0.00369761,0.09239648,0.24354051
-5.23761881,4.21570305,0.30242219,3.74887853,0.16945683,0.00356224,0.09247756,0.24989331
-5.23161581,4.21951403,0.29815076,3.74735462,0.17006230,0.00344078,0.09254782,0.25622353
-5.22561281,4.22923762,0.29362179,3.75198226,0.17040625,0.00333322,0.09260385,0.26250541
-5.21960980,4.24406514,0.28895696,3.76193007,0.17051469,0.00323929,0.09264218,0.26871330
-5.21360680,4.26315082,0.28428606,3.77632353,0.17042074,0.00315853,0.09265976,0.27482179
-5.20760380,4.28564451,0.27974406,3.79427908,0.17016320,0.00309030,0.09265425,0.28080585
-5.20160080,4.31072259,0.27546787,3.81493672,0.16978498,0.00303384,0.09262424,0.28664097
-5.19559780,4.33761592,0.27159312,3.83748981,0.16933134,0.00298832,0.09256943,0.29230315
-5.18959480,4.36563394,0.26825077,3.86121117,0.16884811,0.00295289,0.09249056,0.29776898
-5.18359180,4.39418419,0.26556385,3.88547465,0.16837985,0.00292669,0.09238938,0.30301568
-5.17758879,4.42278688,0.26364431,3.90977157,0.16796818,0.00290892,0.09226838,0.30802116
-5.17158579,4.45108416,0.26259011,3.93372178,0.16765016,0.00289882,0.09213053,0.31276412
-5.16558279,4.47884404,0.26248250,3.95707914,0.16745697,0.00289574,0.09197894,0.31722421
-5.15957979,4.50595905,0.26338370,3.97973131,0.16741272,0.00289910,0.09181640,0.32138222
-5.15357679,4.53243981,0.26533501,4.00169420,0.16753363,0.00290845,0.09164504,0.32522037
-5.14757379,4.55840389,0.26835524,4.02310126,0.16782750,0.00292340,0.09146595,0.32872254
-5.14157079,4.58406040,0.27243971,4.04418804,0.16829343,0.00294369,0.09127884,0.33187466
-5.13556778,4.60969079,0.27755968,4.06527268,0.16892195,0.00296910,0.09108180,0.33466503
-5.12956478,4.63562640,0.28366235,4.08673267,0.16969532,0.00299951,0.09087115,0.33708464
-5.12356178,4.66222368,0.29067138,4.10897900,0.17058820,0.00303479,0.09064143,0.33912744
-5.11755878,4.68983747,0.29848787,4.13242811,0.17156848,0.00307488,0.09038541,0.34079059
-5.11155578,4.71879347,0.30699201,4.15747278,0.17259831,0.00311966,0.09009430,0.34207455
-5.10555278,4.74936070,0.31604505,4.18445288,0.17363530,0.00316903,0.08975804,0.34298318
-5.09954977,4.78172479,0.32549193,4.21362689,0.17463378,0.00322280,0.08936562,0.34352364
-5.09354677,4.81596336,0.33516423,4.24514544,0.17554614,0.00328072,0.08890555,0.34370627
-5.08754377,4.85202433,0.34488351,4.27902780,0.17632415,0.00334245,0.08836631,0.34354430
-5.08154077,4.88970828,0.35446498,4.31514256,0.17692025,0.00340756,0.08773682,0.34305358
-5.07553777,4.92865589,0.36372141,4.35319342,0.17728882,0.00347548,0.08700692,0.34225222
-5.06953477,4.96834129,0.37246709,4.39271096,0.17738723,0.00354554,0.08616780,0.34116024
-5.06353177,5.00807209,0.38052191,4.43305142,0.17717693,0.00361694,0.08521239,0.33979920
-5.05752876,5.04699663,0.38771530,4.47340259,0.17662423,0.00368881,0.08413570,0.33819195
-5.05152576,5.08411867,0.39388998,4.51279757,0.17570107,0.00376013,0.08293499,0.33636240
-5.04552276,5.11831959,0.39890546,4.55013589,0.17438557,0.00382986,0.08160999,0.33433537
-5.03951976,5.14838745,0.40264109,4.58421195,0.17266239,0.00389687,0.08016293,0.33213662
-5.03351676,5.17305245,0.40499867,4.61374980,0.17052301,0.00396001,0.07859852,0.32979285
-5.02751376,5.19102731,0.40590449,4.63744315,0.16796585,0.00401816,0.07692391,0.32733185
-5.02151076,5.20105138,0.40531080,4.65399930,0.16499620,0.00407021,0.07514850,0.32478265
-5.01550775,5.20193652,0.40319661,4.66218496,0.16162610,0.00411514,0.07328379,0.32217567
-5.00950475,5.19261286,0.39956786,4.66087232,0.15787407,0.00415203,0.07134315,0.31954283
-5.00350175,5.17217223,0.39445698,4.64908305,0.15376471,0.00418009,0.06934157,0.31691752
-4.99749875,5.13990741,0.38792180,4.62602827,0.14932827,0.00419869,0.06729544,0.31433444
-4.99149575,5.09534489,0.38004397,4.59114262,0.14460008,0.00420740,0.06522229,0.31182923
-4.98549275,5.03826976,0.37092685,4.54411048,0.13961994,0.00420595,0.06314052,0.30943789
-4.97948974,4.96874109,0.36069295,4.48488326,0.13443140,0.00419430,0.06106921,0.30719595
-4.97348674,4.88709711,0.34948116,4.41368660,0.12908102,0.00417262,0.05902783,0.30513740
-4.96748374,4.79394965,0.33744361,4.33101722,0.12361752,0.00414124,0.05703607,0.30329344
-4.96148074,4.69016813,0.32474247,4.23762940,0.11809098,0.00410072,0.05511357,0.30169110
-4.95547774,4.57685381,0.31154668,4.13451194,0.11255194,0.00405174,0.05327970,0.30035179
-4.94947474,4.45530559,0.29802866,4.02285658,0.10705048,0.00399514,0.05155334,0.29928981
-4.94347174,4.32697913,0.28436119,3.90401973,0.10163538,0.00393186,0.04995262,0.29851111
-4.93746873,4.19344132,0.27071440,3.77947931,0.09635322,0.00386291,0.04849472,0.29801219
-4.93146573,4.05632243,0.25725307,3.65078896,0.09124758,0.00378936,0.04719555,0.29777935
-4.92546273,3.91726837,0.24413406,3.51953196,0.08635830,0.00371225,0.04606958,0.29778844
-4.91945973,3.77789528,0.23150416,3.38727694,0.08172082,0.00363264,0.04512952,0.29800501
-4.91345673,3.63974856,0.21949815,3.25553755,0.07736563,0.00355151,0.04438612,0.29838509
-4.90745373,3.50426806,0.20823724,3.12573765,0.07331784,0.00346978,0.04384791,0.29887649
-4.90145073,3.37276067,0.19782775,2.99918334,0.06959686,0.00338829,0.04352097,0.29942063
-4.89544772,3.24638114,0.18836010,2.87704267,0.06621627,0.00330775,0.04340877,0.29995488
-4.88944472,3.12612116,0.17990809,2.76033316,0.06318376,0.00322881,0.04351194,0.30041518
-4.88344172,3.01280656,0.17252836,2.64991704,0.06050128,0.00315198,0.04382818,0.30073905
-4.87743872,2.90710165,0.16626014,2.54650338,0.05816522,0.00307769,0.04435211,0.30086857
-4.87143572,2.80951955,0.16112517,2.45065609,0.05616683,0.00300627,0.04507523,0.30075339
-4.86543272,2.72043699,0.15712781,2.36280634,0.05449256,0.00293797,0.04598588,0.30035343
-4.85942971,2.64011184,0.15425543,2.28326784,0.05312469,0.00287296,0.04706929,0.29964131
-4.85342671,2.56870174,0.15247884,2.21225346,0.05204183,0.00281138,0.04830766,0.29860413
-4.84742371,2.50628209,0.15175310,2.14989151,0.05121960,0.00275330,0.04968038,0.29724470
-4.84142071,2.45286205,0.15201845,2.09624035,0.05063128,0.00269877,0.05116421,0.29558198
-4.83541771,2.40839741,0.15320151,2.05130034,0.05024849,0.00264782,0.05273363,0.29365081
-4.82941471,2.37279956,0.15521675,2.01502219,0.05004185,0.00260046,0.05436128,0.29150087
-4.82341171,2.34594027,0.15796822,1.98731152,0.04998169,0.00255666,0.05601845,0.28919489
-4.81740870,2.32765220,0.16135155,1.96802945,0.05003872,0.00251641,0.05767565,0.28680624
-4.81140570,2.31772570,0.16525621,1.95698972,0.05018461,0.00247967,0.05930333,0.28441602
-4.80540270,2.31590264,0.16956799,1.95395299,0.05039265,0.00244639,0.06087257,0.28210975
-4.79939970,2.32186818,0.17417166,1.95861911,0.05063832,0.00241650,0.06235586,0.27997385
-4.79339670,2.33524178,0.17895379,1.97061877,0.05089975,0.00238989,0.06372794,0.27809208
-4.78739370,2.35556854,0.18380554,1.98950532,0.05115827,0.00236646,0.06496655,0.27654208
-4.78139070,2.38231224,0.18862541,2.01474822,0.05139870,0.00234605,0.06605321,0.27539221
-4.77538769,2.41485097,0.19332191,2.04572903,0.05160976,0.00232850,0.06697387,0.27469880
-4.76938469,2.45247637,0.19781584,2.08174083,0.05178420,0.00231361,0.06771950,0.27450391
-4.76338169,2.49439695,0.20204226,2.12199171,0.05191897,0.00230116,0.06828648,0.27483372
-4.75737869,2.53974592,0.20595200,2.16561261,0.05201521,0.00229093,0.06867691,0.27569755
-4.75137569,2.58759341,0.20951258,2.21166963,0.05207812,0.00228268,0.06889864,0.27708757
-4.74537269,2.63696276,0.21270858,2.25918039,0.05211675,0.00227616,0.06896517,0.27897912
-4.73936968,2.68685025,0.21554123,2.30713392,0.05214363,0.00227115,0.06889529,0.28133169
-4.73336668,2.73624740,0.21802756,2.35451328,0.05217430,0.00226741,0.06871263,0.28409037
-4.72736368,2.78416477,0.22019872,2.40031973,0.05222676,0.00226476,0.06844493,0.28718772
-4.72136068,2.82965600,0.22209788,2.44359744,0.05232079,0.00226300,0.06812319,0.29054605
-4.71535768,2.87184100,0.22377758,2.48345740,0.05247723,0.00226200,0.06778078,0.29407979
-4.70935468,2.90992704,0.22529680,2.51909943,0.05271719,0.00226161,0.06745233,0.29769808
-4.70335168,2.94322665,0.22671766,2.54983112,0.05306125,0.00226175,0.06717272,0.30130729
-4.69734867,2.97117160,0.22810221,2.57508286,0.05352867,0.00226234,0.06697595,0.30481347
-4.69134567,2.99332216,0.22950914,2.59441822,0.05413659,0.00226332,0.06689415,0.30812461
-4.68534267,3.00937143,0.23099079,2.60753927,0.05489931,0.00226464,0.06695653,0.31115275
-4.67933967,3.01914457,0.23259047,2.61428672,0.05582764,0.00226624,0.06718855,0.31381578
-4.67333667,3.02259328,0.23434031,2.61463506,0.05692836,0.00226806,0.06761110,0.31603892
-4.66733367,3.01978589,0.23625960,2.60868304,0.05820373,0.00227003,0.06823990,0.31775605
-4.66133067,3.01089391,0.23835387,2.59664033,0.05965126,0.00227204,0.06908496,0.31891063
-4.65532766,2.99617588,0.24061460,2.57881105,0.06126349,0.00227396,0.07015021,0.31945656
-4.64932466,2.97595957,0.24301969,2.55557532,0.06302801,0.00227561,0.07143334,0.31935863
-4.64332166,2.95062356,0.24553454,2.52736976,0.06492761,0.00227677,0.07292568,0.31859299
-4.63731866,2.92057935,0.24811384,2.49466809,0.06694059,0.00227719,0.07461231,0.31714740
-4.63131566,2.88625480,0.25070387,2.45796277,0.06904123,0.00227660,0.07647229,0.31502134
-4.62531266,2.84807983,0.25324525,2.41774857,0.07120039,0.00227466,0.07847896,0.31222611
-4.61930965,2.80647497,0.25567600,2.37450864,0.07338633,0.00227105,0.08060053,0.30878485
-4.61330665,2.76184310,0.25793483,2.32870374,0.07556552,0.00226543,0.08280060,0.30473244
-4.60730365,2.71456468,0.25996445,2.28076472,0.07770365,0.00225744,0.08503901,0.30011534
-4.60130065,2.66499616,0.26171472,2.23108832,0.07976666,0.00224677,0.08727261,0.29499142
-4.59529765,2.61347155,0.26314562,2.18003608,0.08172188,0.00223314,0.08945633,0.28942955
-4.58929465,2.56030642,0.26422985,2.12793610,0.08353908,0.00221630,0.09154416,0.28350914
-4.58329165,2.50580394,0.26495480,2.07508698,0.08519154,0.00219607,0.09349037,0.27731948
-4.57728864,2.45026196,0.26532409,2.02176332,0.08665711,0.00217235,0.09525062,0.27095889
-4.57128564,2.39398065,0.26535831,1.96822227,0.08791903,0.00214513,0.09678317,0.26453364
-4.56528264,2.33726966,0.26509509,1.91471022,0.08896671,0.00211446,0.09805010,0.25815665
-4.55927964,2.28045423,0.26458846,1.86146914,0.08979625,0.00208051,0.09901834,0.25194593
-4.55327664,2.22387963,0.26390740,1.80874189,0.09041078,0.00204355,0.09966070,0.24602278
-4.54727364,2.16791330,0.26313377,1.75677607,0.09082054,0.00200392,0.09995668,0.24050976
-4.54127064,2.11294446,0.26235961,1.70582604,0.09104266,0.00196207,0.09989318,0.23552841
-4.53526763,2.05938096,0.26168387,1.65615296,0.09110073,0.00191851,0.09946485,0.23119685
-4.52926463,2.00764336,0.26120875,1.60802268,0.09102399,0.00187381,0.09867430,0.22762717
-4.52326163,1.95815647,0.26103579,1.56170167,0.09084641,0.00182861,0.09753200,0.22492279
-4.51725863,1.91133853,0.26126174,1.51745122,0.09060540,0.00178355,0.09605589,0.22317576
-4.51125563,1.86758874,0.26197457,1.47552007,0.09034042,0.00173932,0.09427080,0.22246411
-4.50525263,1.82727352,0.26324952,1.43613614,0.09009144,0.00169656,0.09220752,0.22284933
-4.49924962,1.79071227,0.26514567,1.39949765,0.08989732,0.00165589,0.08990179,0.22437410
-4.49324662,1.75816346,0.26770280,1.36576428,0.08979419,0.00161789,0.08739303,0.22706027
-4.48724362,1.72981164,0.27093908,1.33504885,0.08981393,0.00158306,0.08472303,0.23090724
-4.48124062,1.70575630,0.27484934,1.30741012,0.08998273,0.00155181,0.08193454,0.23589086
-4.47523762,1.68600310,0.27940430,1.28284716,0.09031995,0.00152443,0.07906998,0.24196284
-4.46923462,1.67045824,0.28455058,1.26129561,0.09083720,0.00150111,0.07617008,0.24905089
-4.46323162,1.65892632,0.29021176,1.24262636,0.09153774,0.00148191,0.07327277,0.25705940
-4.45722861,1.65111207,0.29629027,1.22664669,0.09241630,0.00146674,0.07041223,0.26587107
-4.45122561,1.64662607,0.30267013,1.21310402,0.09345918,0.00145541,0.06761810,0.27534907
-4.44522261,1.64499444,0.30922053,1.20169221,0.09464482,0.00144757,0.06491500,0.28534008
-4.43921961,1.64567225,0.31580000,1.19206026,0.09594468,0.00144277,0.06232230,0.29567794
-4.43321661,1.64806008,0.32226114,1.18382301,0.09732442,0.00144047,0.05985408,0.30618791
-4.42721361,1.65152331,0.32845562,1.17657360,0.09874537,0.00144003,0.05751941,0.31669138
-4.42121061,1.65541321,0.33423932,1.16989685,0.10016619,0.00144075,0.05532279,0.32701087
-4.41520760,1.65908895,0.33947745,1.16338338,0.10154463,0.00144190,0.05326477,0.33697521
-4.40920460,1.66193958,0.34404930,1.15664338,0.10283931,0.00144274,0.05134274,0.34642460
-4.40320160,1.66340502,0.34785262,1.14931980,0.10401147,0.00144255,0.04955175,0.35521534
-4.39719860,1.66299507,0.35080736,1.14110009,0.10502657,0.00144067,0.04788539,0.36322410
-4.39119560,1.66030557,0.35285857,1.13172606,0.10585565,0.00143649,0.04633670,0.37035145
-4.38519260,1.65503103,0.35397860,1.12100140,0.10647654,0.00142952,0.04489891,0.37652452
-4.37918959,1.64697321,0.35416824,1.10879657,0.10687459,0.00141937,0.04356626,0.38169858
-4.37318659,1.63604530,0.35345710,1.09505093,0.10704323,0.00140580,0.04233453,0.38585759
-4.36718359,1.62227173,0.35190298,1.07977196,0.10698414,0.00138871,0.04120153,0.38901356
-4.36118059,1.60578362,0.34959052,1.06303196,0.10670704,0.00136814,0.04016744,0.39120485
-4.35517759,1.58681039,0.34662915,1.04496227,0.10622928,0.00134431,0.03923496,0.39249347
-4.34917459,1.56566814,0.34315041,1.02574556,0.10557515,0.00131756,0.03840934,0.39296148
-4.34317159,1.54274536,0.33930491,1.00560671,0.10477496,0.00128837,0.03769827,0.39270680
-4.33716858,1.51848704,0.33525892,0.98480269,0.10386398,0.00125735,0.03711167,0.39183859
-4.33116558,1.49337785,0.33119087,0.96361212,0.10288132,0.00122521,0.03666138,0.39047247
-4.32516258,1.46792535,0.32728775,0.94232501,0.10186875,0.00119273,0.03636075,0.38872582
-4.31915958,1.44264388,0.32374151,0.92123321,0.10086953,0.00116075,0.03622424,0.38671345
-4.31315658,1.41803996,0.32074558,0.90062178,0.09992727,0.00113014,0.03626694,0.38454378
-4.30715358,1.39459945,0.31849152,0.88076182,0.09908484,0.00110177,0.03650410,0.38231571
